#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_1503	chr10	13161292	13161692	+	1000	81.0	[10.880985, 10.880985]	[91, 176]	[8.745255, 10.880985]	[93, 178]	[13161444, 13161529]	[13161446, 13161531]
755_1504	chr11	65422544	65422944	+	1000	81.0	[9.08557]	[136]	[]	[]	[65422751]	[]
755_1508	chr16	31459239	31459639	+	1000	81.0	[]	[]	[9.08557]	[103]	[]	[31459427]
755_1510	chr19	10231372	10231772	+	1000	81.0	[10.880985]	[104]	[10.880985, 10.880985]	[88, 106]	[10231574]	[10231558, 10231576]
755_15138	chr17	32007876	32008276	+	649	24.0	[8.028987]	[113]	[]	[]	[32008080]	[]
755_15143	chr17	43126238	43126638	+	568	24.0	[]	[]	[10.880985]	[202]	[]	[43126488]
755_15147	chr17	46832966	46833366	+	602	24.0	[]	[]	[10.880985]	[164]	[]	[46833196]
755_15153	chr17	77770726	77771126	+	600	24.0	[]	[]	[8.028987]	[113]	[]	[77770915]
755_15161	chr18	9762676	9763076	+	580	24.0	[]	[]	[10.880985]	[98]	[]	[9762865]
755_1517	chr5	81971780	81972180	+	1000	81.0	[]	[]	[10.880985]	[102]	[]	[81971979]
755_15175	chr19	10334454	10334854	+	635	24.0	[]	[]	[8.028987]	[98]	[]	[10334614]
755_15181	chr19	14476588	14476988	+	585	24.0	[]	[]	[9.08557]	[177]	[]	[14476836]
755_1519	chr5	134225886	134226286	+	1000	81.0	[10.880985]	[125]	[10.880985, 9.08557]	[127, 139]	[134226095]	[134226097, 134226109]
755_152	chr1	186375582	186375982	+	1000	291.0	[8.745255]	[79]	[10.880985]	[81]	[186375755]	[186375757]
755_1521	chr7	74254289	74254689	+	1000	81.0	[8.745255]	[91]	[]	[]	[74254477]	[]
755_15249	chr2	235050921	235051321	+	598	24.0	[10.880985]	[174]	[10.880985]	[176]	[235051156]	[235051158]
755_1525	chr1	91021836	91022236	+	1000	80.0	[]	[]	[9.08557, 9.08557]	[81, 121]	[]	[91022005, 91022045]
755_15250	chr2	241217494	241217894	+	566	24.0	[]	[]	[8.028987]	[120]	[]	[241217701]
755_15261	chr20	62900692	62901092	+	571	24.0	[10.880985]	[122]	[10.880985]	[124]	[62900913]	[62900915]
755_15276	chr21	42534504	42534904	+	570	24.0	[10.880985]	[136]	[10.880985]	[138]	[42534736]	[42534738]
755_1528	chr1	168342679	168343079	+	1000	80.0	[]	[]	[9.08557]	[78]	[]	[168342852]
755_153	chr6	139134790	139135190	+	1000	291.0	[10.880985]	[90]	[10.880985, 10.880985]	[55, 92]	[139134977]	[139134942, 139134979]
755_1534	chr19	17688167	17688567	+	1000	80.0	[10.880985]	[101]	[]	[]	[17688367]	[]
755_15341	chr5	1140299	1140699	+	585	24.0	[]	[]	[9.08557]	[180]	[]	[1140550]
755_1535	chr19	50333426	50333826	+	1000	80.0	[8.028987]	[94]	[]	[]	[50333615]	[]
755_15356	chr5	132737288	132737688	+	586	24.0	[9.08557]	[148]	[]	[]	[132737521]	[]
755_15357	chr5	135977429	135977829	+	600	24.0	[]	[]	[9.08557]	[177]	[]	[135977660]
755_1536	chr2	171922183	171922583	+	1000	80.0	[]	[]	[10.880985]	[108]	[]	[171922388]
755_1540	chr3	40452981	40453381	+	1000	80.0	[10.880985]	[104]	[10.880985]	[106]	[40453177]	[40453179]
755_15426	chr6	150368764	150369164	+	548	24.0	[10.880985]	[163]	[10.880985]	[165]	[150369013]	[150369015]
755_1543	chr5	7868973	7869373	+	1000	80.0	[]	[]	[9.08557]	[73]	[]	[7869143]
755_15437	chr6	166383519	166383919	+	568	24.0	[8.745255]	[122]	[]	[]	[166383699]	[]
755_15445	chr7	6023892	6024292	+	637	24.0	[9.08557]	[142]	[]	[]	[6024105]	[]
755_15455	chr7	101411262	101411662	+	573	24.0	[]	[]	[9.08557]	[179]	[]	[101411469]
755_15456	chr7	101947855	101948255	+	551	24.0	[]	[]	[9.08557]	[109]	[]	[101948027]
755_15471	chr7	121069379	121069779	+	600	24.0	[]	[]	[8.745255]	[66]	[]	[121069532]
755_1549	chr9	131174017	131174417	+	1000	80.0	[8.028987]	[94]	[]	[]	[131174176]	[]
755_155	chr11	62839412	62839812	+	1000	289.0	[]	[]	[9.08557]	[110]	[]	[62839616]
755_1550	chrX	154398089	154398489	+	1000	80.0	[10.880985, 6.94984]	[103, 151]	[]	[]	[154398277, 154398325]	[]
755_1552	chr1	70410931	70411331	+	1000	79.0	[10.880985]	[90]	[]	[]	[70411121]	[]
755_15522	chr8	33567004	33567404	+	609	24.0	[]	[]	[8.028987]	[103]	[]	[33567196]
755_15523	chr8	39978280	39978680	+	553	24.0	[6.94984]	[130]	[9.08557]	[134]	[39978483]	[39978487]
755_1553	chr1	143203616	143204016	+	1000	79.0	[]	[]	[8.028987]	[141]	[]	[143203857]
755_1554	chr10	51699705	51700105	+	1000	79.0	[10.880985]	[126]	[10.880985]	[128]	[51699919]	[51699921]
755_15555	chrX	13652950	13653350	+	554	24.0	[10.880985]	[145]	[]	[]	[13653105]	[]
755_1556	chr16	3234982	3235382	+	1000	79.0	[10.880985]	[134]	[10.880985]	[136]	[3235204]	[3235206]
755_15576	chr1	45913320	45913720	+	553	23.0	[9.08557]	[133]	[]	[]	[45913504]	[]
755_1559	chr17	7013198	7013598	+	1000	79.0	[9.08557]	[107]	[]	[]	[7013403]	[]
755_156	chr1	1724221	1724621	+	1000	288.0	[9.08557]	[117]	[]	[]	[1724436]	[]
755_15617	chr12	102376093	102376493	+	567	23.0	[]	[]	[9.08557]	[125]	[]	[102376307]
755_15619	chr12	130748094	130748494	+	549	23.0	[9.08557]	[108]	[]	[]	[130748284]	[]
755_1562	chr19	9621025	9621425	+	1000	79.0	[10.880985]	[141]	[10.880985]	[143]	[9621248]	[9621250]
755_15643	chr16	47142980	47143380	+	546	23.0	[]	[]	[10.880985]	[116]	[]	[47143131]
755_15644	chr16	85046257	85046657	+	572	23.0	[]	[]	[9.08557, 8.028987]	[127, 161]	[]	[85046451, 85046485]
755_15663	chr19	804891	805291	+	564	23.0	[]	[]	[10.880985]	[125]	[]	[805086]
755_15664	chr19	2524382	2524782	+	548	23.0	[]	[]	[10.880985]	[97]	[]	[2524572]
755_15667	chr19	4909902	4910302	+	544	23.0	[8.028987]	[128]	[]	[]	[4910099]	[]
755_15689	chr3	186825258	186825658	+	541	23.0	[]	[]	[10.880985]	[137]	[]	[186825490]
755_15695	chr4	128454307	128454707	+	554	23.0	[]	[]	[9.08557]	[109]	[]	[128454513]
755_157	chr1	35641355	35641755	+	1000	287.0	[10.880985]	[116]	[]	[]	[35641567]	[]
755_1572	chr3	36993242	36993642	+	1000	79.0	[]	[]	[6.94984]	[106]	[]	[36993440]
755_15727	chr6	167114471	167114871	+	579	23.0	[10.880985]	[124]	[10.880985, 10.880985]	[126, 140]	[167114673]	[167114675, 167114689]
755_1573	chr3	186806320	186806720	+	1000	79.0	[]	[]	[8.745255, 9.08557]	[99, 106]	[]	[186806516, 186806523]
755_15758	chr7	150357808	150358208	+	543	23.0	[]	[]	[6.94984]	[149]	[]	[150358008]
755_1576	chr6	84764575	84764975	+	1000	79.0	[10.880985]	[143]	[]	[]	[84764805]	[]
755_15762	chr7	156522692	156523092	+	552	23.0	[9.08557]	[97]	[]	[]	[156522851]	[]
755_15770	chr9	109012488	109012888	+	599	23.0	[]	[]	[10.880985]	[114]	[]	[109012665]
755_1586	chr1	171485301	171485701	+	1000	78.0	[10.880985]	[106]	[9.08557]	[100]	[171485502]	[171485496]
755_1587	chr1	247210721	247211121	+	1000	78.0	[]	[]	[10.880985]	[115]	[]	[247210912]
755_159	chr12	10613391	10613791	+	1000	286.0	[10.880985]	[103]	[10.880985, 9.08557]	[105, 126]	[10613591]	[10613593, 10613614]
755_1590	chr11	18526754	18527154	+	1000	78.0	[]	[]	[10.880985]	[114]	[]	[18526961]
755_1592	chr12	2752610	2753010	+	1000	78.0	[]	[]	[9.08557]	[68]	[]	[2752770]
755_1598	chr17	42677114	42677514	+	1000	78.0	[10.880985]	[97]	[10.880985]	[99]	[42677308]	[42677310]
755_1604	chr19	50893014	50893414	+	1000	78.0	[]	[]	[9.08557]	[102]	[]	[50893216]
755_1609	chr4	185395766	185396166	+	1000	78.0	[10.880985, 9.08557]	[84, 134]	[10.880985]	[86]	[185395937, 185395987]	[185395939]
755_161	chrX	386774	387174	+	1000	286.0	[]	[]	[10.880985, 9.08557]	[82, 95]	[]	[386954, 386967]
755_1611	chr7	97117285	97117685	+	1000	78.0	[]	[]	[8.028987]	[80]	[]	[97117455]
755_1614	chr9	125241295	125241695	+	1000	78.0	[]	[]	[10.880985]	[105]	[]	[125241496]
755_1615	chrUn_GL000219v1	42448	42848	+	1000	78.0	[9.08557]	[113]	[]	[]	[42607]	[]
755_1616	chr1	7704425	7704825	+	1000	77.0	[10.880985]	[94]	[]	[]	[7704613]	[]
755_1618	chr1	24642772	24643172	+	1000	77.0	[]	[]	[10.880985]	[128]	[]	[24642974]
755_1624	chr11	65422055	65422455	+	1000	77.0	[10.880985]	[102]	[10.880985]	[104]	[65422254]	[65422256]
755_1625	chr11	72080583	72080983	+	1000	77.0	[8.028987]	[132]	[9.08557]	[99]	[72080805]	[72080772]
755_1629	chr17	64506508	64506908	+	1000	77.0	[10.880985]	[110]	[]	[]	[64506718]	[]
755_163	chr3	128879410	128879810	+	1000	284.0	[]	[]	[10.880985]	[116]	[]	[128879615]
755_1630	chr19	9674878	9675278	+	1000	77.0	[10.880985]	[123]	[10.880985]	[125]	[9675100]	[9675102]
755_1632	chr19	49876456	49876856	+	1000	77.0	[]	[]	[9.08557]	[127]	[]	[49876667]
755_1638	chr3	101676948	101677348	+	1000	77.0	[9.08557]	[116]	[]	[]	[101677161]	[]
755_1645	chr7	123557612	123558012	+	1000	77.0	[9.08557]	[116]	[]	[]	[123557815]	[]
755_1646	chr8	116755661	116756061	+	1000	77.0	[10.880985]	[106]	[10.880985]	[108]	[116755862]	[116755864]
755_165	chr9	6015459	6015859	+	1000	283.0	[10.880985]	[113]	[]	[]	[6015668]	[]
755_1654	chr10	43436627	43437027	+	1000	76.0	[]	[]	[9.08557]	[108]	[]	[43436826]
755_166	chr6	26596731	26597131	+	1000	282.0	[]	[]	[9.08557]	[102]	[]	[26596931]
755_1664	chr17_GL000205v2_random	88825	89225	+	1000	76.0	[8.028987]	[100]	[]	[]	[89025]	[]
755_1668	chr2	218996098	218996498	+	1000	76.0	[9.08557]	[124]	[9.08557]	[96]	[218996317]	[218996289]
755_167	chr17	39927428	39927828	+	1000	280.0	[]	[]	[10.880985]	[99]	[]	[39927624]
755_1672	chr22	17638515	17638915	+	1000	76.0	[8.028987]	[123]	[]	[]	[17638731]	[]
755_1676	chr3	4986776	4987176	+	1000	76.0	[]	[]	[10.880985]	[113]	[]	[4986988]
755_1678	chr4	121870281	121870681	+	1000	76.0	[10.880985]	[110]	[10.880985]	[112]	[121870491]	[121870493]
755_168	chr22	21001675	21002075	+	1000	280.0	[9.08557]	[128]	[]	[]	[21001901]	[]
755_1683	chr7	99616724	99617124	+	1000	76.0	[6.94984]	[100]	[]	[]	[99616922]	[]
755_1685	chr9	34665865	34666265	+	1000	76.0	[8.745255]	[102]	[10.880985]	[104]	[34666058]	[34666060]
755_1687	chrX	14029749	14030149	+	1000	76.0	[]	[]	[10.880985]	[116]	[]	[14029962]
755_1689	chr1	91804738	91805138	+	1000	75.0	[8.028987]	[135]	[8.745255]	[107]	[91804965]	[91804937]
755_169	chr6	34757294	34757694	+	1000	279.0	[]	[]	[9.08557, 9.08557, 8.745255]	[103, 116, 121]	[]	[34757492, 34757505, 34757510]
755_1692	chr10	42096133	42096533	+	1000	75.0	[]	[]	[8.028987]	[63]	[]	[42096294]
755_1695	chr12	50025356	50025756	+	1000	75.0	[10.880985]	[107]	[9.08557]	[115]	[50025550]	[50025558]
755_1697	chr16	4616128	4616528	+	1000	75.0	[10.880985]	[114]	[10.880985]	[116]	[4616327]	[4616329]
755_1698	chr16	70454400	70454800	+	1000	75.0	[]	[]	[10.880985]	[147]	[]	[70454633]
755_17	chr16	1971827	1972227	+	1000	539.0	[9.08557]	[117]	[10.880985]	[95]	[1972043]	[1972021]
755_1701	chr17	43398750	43399150	+	1000	75.0	[10.880985]	[109]	[10.880985]	[111]	[43398946]	[43398948]
755_1705	chr19	9584334	9584734	+	1000	75.0	[10.880985]	[119]	[10.880985]	[121]	[9584547]	[9584549]
755_1706	chr19	38930676	38931076	+	1000	75.0	[9.08557]	[128]	[]	[]	[38930898]	[]
755_1707	chr19	45001148	45001548	+	1000	75.0	[9.08557, 10.880985]	[81, 113]	[10.880985]	[115]	[45001324, 45001356]	[45001358]
755_171	chr1	229508157	229508557	+	1000	277.0	[10.880985]	[103]	[10.880985]	[105]	[229508356]	[229508358]
755_1713	chr20	5119776	5120176	+	1000	75.0	[]	[]	[10.880985]	[129]	[]	[5120005]
755_1714	chr20	36773566	36773966	+	1000	75.0	[]	[]	[10.880985]	[110]	[]	[36773771]
755_1715	chr21	37267494	37267894	+	1000	75.0	[9.08557]	[130]	[]	[]	[37267718]	[]
755_1717	chr22	30591951	30592351	+	1000	75.0	[8.028987]	[98]	[]	[]	[30592137]	[]
755_1718	chr3	196503546	196503946	+	1000	75.0	[]	[]	[10.880985]	[145]	[]	[196503776]
755_172	chr2	61888492	61888892	+	1000	276.0	[10.880985]	[98]	[]	[]	[61888686]	[]
755_1722	chr5	136080484	136080884	+	1000	75.0	[8.028987]	[55]	[9.08557]	[107]	[136080639]	[136080691]
755_1723	chr5	179678370	179678770	+	1000	75.0	[]	[]	[9.08557]	[111]	[]	[179678580]
755_1725	chr7	100429059	100429459	+	1000	75.0	[9.08557]	[87]	[10.880985]	[122]	[100429240]	[100429275]
755_1726	chr7	157336782	157337182	+	1000	75.0	[9.08557, 9.08557]	[90, 114]	[9.08557]	[69]	[157336969, 157336993]	[157336948]
755_1727	chr9	130768224	130768624	+	1000	75.0	[8.028987]	[98]	[]	[]	[130768404]	[]
755_173	chr7	76166399	76166799	+	1000	276.0	[8.745255, 10.880985]	[105, 131]	[9.08557, 10.880985]	[72, 133]	[76166593, 76166619]	[76166560, 76166621]
755_1730	chrX	40580691	40581091	+	1000	75.0	[8.745255]	[79]	[6.94984]	[102]	[40580869]	[40580892]
755_1733	chrX	135973580	135973980	+	1000	75.0	[10.880985]	[90]	[10.880985]	[92]	[135973768]	[135973770]
755_1735	chr1	37859399	37859799	+	1000	74.0	[]	[]	[10.880985]	[134]	[]	[37859610]
755_1736	chr1	110963953	110964353	+	1000	74.0	[]	[]	[8.028987]	[111]	[]	[110964145]
755_174	chr1	32205442	32205842	+	1000	275.0	[10.880985]	[101]	[]	[]	[32205637]	[]
755_1741	chr11	68271793	68272193	+	1000	74.0	[10.880985]	[113]	[10.880985]	[115]	[68272001]	[68272003]
755_1742	chr11	119334288	119334688	+	1000	74.0	[]	[]	[8.028987]	[114]	[]	[119334498]
755_1743	chr12	53500724	53501124	+	1000	74.0	[9.08557]	[82]	[]	[]	[53500886]	[]
755_1746	chr18	22933124	22933524	+	1000	74.0	[9.08557, 10.880985]	[87, 109]	[]	[]	[22933309, 22933331]	[]
755_1756	chr6	121334574	121334974	+	1000	74.0	[10.880985]	[100]	[10.880985]	[102]	[121334772]	[121334774]
755_176	chr7	151227169	151227569	+	1000	274.0	[9.08557]	[107]	[]	[]	[151227368]	[]
755_1760	chr9	131373238	131373638	+	1000	74.0	[]	[]	[8.028987]	[152]	[]	[131373465]
755_1763	chr1	31296756	31297156	+	1000	73.0	[10.880985]	[95]	[10.880985]	[97]	[31296928]	[31296930]
755_1767	chr10	68901064	68901464	+	1000	73.0	[9.08557]	[131]	[]	[]	[68901274]	[]
755_1769	chr10	97687288	97687688	+	1000	73.0	[10.880985]	[92]	[10.880985]	[94]	[97687476]	[97687478]
755_177	chr11	126268775	126269175	+	1000	272.0	[10.880985]	[108]	[]	[]	[126268982]	[]
755_1770	chr11	108664795	108665195	+	1000	73.0	[10.880985]	[111]	[10.880985]	[113]	[108664997]	[108664999]
755_1772	chr14	35809191	35809591	+	1000	73.0	[10.880985, 10.880985]	[82, 98]	[10.880985, 10.880985]	[84, 100]	[35809359, 35809375]	[35809361, 35809377]
755_1775	chr19	18557656	18558056	+	1000	73.0	[10.880985]	[101]	[]	[]	[18557855]	[]
755_1776	chr19	50431563	50431963	+	1000	73.0	[9.08557]	[119]	[]	[]	[50431778]	[]
755_178	chr6	49463120	49463520	+	1000	271.0	[10.880985]	[101]	[]	[]	[49463321]	[]
755_1784	chr5	133051683	133052083	+	1000	73.0	[10.880985]	[109]	[]	[]	[133051884]	[]
755_1787	chr7	105012813	105013213	+	1000	73.0	[]	[]	[8.028987]	[121]	[]	[105013029]
755_179	chr10	69180030	69180430	+	1000	270.0	[]	[]	[9.08557]	[110]	[]	[69180232]
755_1794	chr9	26947097	26947497	+	1000	73.0	[9.08557]	[92]	[]	[]	[26947283]	[]
755_1798	chr1	23800688	23801088	+	1000	72.0	[8.028987]	[113]	[]	[]	[23800897]	[]
755_1799	chr1	151070342	151070742	+	1000	72.0	[]	[]	[8.745255]	[116]	[]	[151070547]
755_180	chr15	50424169	50424569	+	1000	270.0	[10.880985]	[87]	[]	[]	[50424351]	[]
755_1803	chr11	64240753	64241153	+	1000	72.0	[9.08557]	[105]	[]	[]	[64240949]	[]
755_1806	chr13	36297673	36298073	+	1000	72.0	[10.880985]	[100]	[10.880985]	[102]	[36297870]	[36297872]
755_1808	chr15	55408164	55408564	+	1000	72.0	[9.08557]	[122]	[]	[]	[55408376]	[]
755_1812	chr16	88870495	88870895	+	1000	72.0	[]	[]	[10.880985]	[113]	[]	[88870706]
755_1813	chr17	1716297	1716697	+	1000	72.0	[]	[]	[9.08557, 10.880985]	[112, 140]	[]	[1716490, 1716518]
755_182	chr1	228140039	228140439	+	1000	269.0	[10.880985]	[84]	[10.880985]	[86]	[228140221]	[228140223]
755_1820	chr19	3985245	3985645	+	1000	72.0	[10.880985]	[132]	[10.880985]	[134]	[3985469]	[3985471]
755_1823	chr2	85561322	85561722	+	1000	72.0	[]	[]	[9.08557]	[100]	[]	[85561519]
755_1824	chr2	241686648	241687048	+	1000	72.0	[]	[]	[9.08557]	[95]	[]	[241686843]
755_1828	chr4	13484473	13484873	+	1000	72.0	[9.08557]	[90]	[]	[]	[13484659]	[]
755_1829	chr6	26032052	26032452	+	1000	72.0	[10.880985]	[110]	[10.880985]	[112]	[26032255]	[26032257]
755_1845	chr1	169485916	169486316	+	1000	71.0	[10.880985]	[116]	[]	[]	[169486117]	[]
755_185	chr12	98593429	98593829	+	1000	268.0	[]	[]	[9.08557]	[106]	[]	[98593629]
755_1853	chr11	125625725	125626125	+	1000	71.0	[9.08557]	[144]	[]	[]	[125625942]	[]
755_1854	chr14	55051848	55052248	+	1000	71.0	[10.880985, 10.880985]	[107, 138]	[10.880985]	[140]	[55052044, 55052075]	[55052077]
755_1857	chr15	96356820	96357220	+	1000	71.0	[10.880985]	[55]	[9.08557]	[95]	[96356974]	[96357014]
755_1858	chr16	3134669	3135069	+	1000	71.0	[9.08557]	[116]	[]	[]	[3134877]	[]
755_1859	chr16	27268673	27269073	+	1000	71.0	[9.08557, 6.94984]	[83, 151]	[]	[]	[27268840, 27268908]	[]
755_1862	chr16	67183761	67184161	+	1000	71.0	[10.880985]	[99]	[9.08557]	[149]	[67183956]	[67184006]
755_1866	chr17	68457626	68458026	+	1000	71.0	[9.08557]	[124]	[]	[]	[68457827]	[]
755_1872	chr19	49487386	49487786	+	1000	71.0	[]	[]	[9.08557]	[86]	[]	[49487550]
755_1873	chr19	49676627	49677027	+	1000	71.0	[10.880985]	[127]	[]	[]	[49676834]	[]
755_1874	chr19	57389740	57390140	+	1000	71.0	[10.880985]	[97]	[10.880985]	[99]	[57389932]	[57389934]
755_1875	chr2	201781008	201781408	+	1000	71.0	[10.880985]	[97]	[]	[]	[201781196]	[]
755_188	chr10	102152123	102152523	+	1000	264.0	[10.880985]	[102]	[8.745255]	[104]	[102152324]	[102152326]
755_1882	chr3	36992693	36993093	+	1000	71.0	[10.880985]	[123]	[]	[]	[36992915]	[]
755_1887	chr6	73521045	73521445	+	1000	71.0	[8.028987]	[138]	[]	[]	[73521259]	[]
755_1888	chr7	87152122	87152522	+	1000	71.0	[9.08557]	[112]	[]	[]	[87152331]	[]
755_189	chr19	50511356	50511756	+	1000	264.0	[10.880985]	[110]	[9.08557, 10.880985]	[82, 112]	[50511560]	[50511532, 50511562]
755_1890	chr7	158109682	158110082	+	1000	71.0	[10.880985, 10.880985]	[98, 169]	[10.880985, 10.880985]	[100, 171]	[158109852, 158109923]	[158109854, 158109925]
755_1891	chrX	20141728	20142128	+	1000	71.0	[9.08557]	[81]	[]	[]	[20141904]	[]
755_1894	chr1	30769050	30769450	+	1000	70.0	[]	[]	[10.880985]	[79]	[]	[30769229]
755_19	chr17	38825172	38825572	+	1000	508.0	[10.880985, 10.880985]	[104, 131]	[9.08557]	[71]	[38825374, 38825401]	[38825341]
755_190	chr6	41787443	41787843	+	1000	264.0	[]	[]	[9.08557]	[98]	[]	[41787636]
755_1900	chr12	54280375	54280775	+	1000	70.0	[10.880985]	[119]	[]	[]	[54280581]	[]
755_1901	chr14	24215887	24216287	+	1000	70.0	[]	[]	[9.08557]	[115]	[]	[24216089]
755_1906	chr19	7535454	7535854	+	1000	70.0	[8.745255]	[105]	[]	[]	[7535658]	[]
755_1909	chr19	13952011	13952411	+	1000	70.0	[9.08557]	[103]	[]	[]	[13952213]	[]
755_1911	chr19	44927070	44927470	+	1000	70.0	[10.880985]	[82]	[]	[]	[44927241]	[]
755_1913	chr19	55484982	55485382	+	1000	70.0	[10.880985]	[101]	[10.880985]	[103]	[55485181]	[55485183]
755_1915	chr2	55617709	55618109	+	1000	70.0	[10.880985]	[179]	[8.028987]	[150]	[55617957]	[55617928]
755_192	chr1	29230760	29231160	+	1000	263.0	[9.08557]	[77]	[10.880985]	[90]	[29230931]	[29230944]
755_1922	chr6	33271900	33272300	+	1000	70.0	[]	[]	[9.08557]	[92]	[]	[33272061]
755_1924	chr6	144063945	144064345	+	1000	70.0	[]	[]	[10.880985]	[115]	[]	[144064150]
755_193	chr6	125956483	125956883	+	1000	263.0	[]	[]	[9.08557]	[136]	[]	[125956711]
755_1934	chr1	40691577	40691977	+	1000	69.0	[9.08557]	[107]	[]	[]	[40691763]	[]
755_1936	chr10	988134	988534	+	1000	69.0	[10.880985]	[151]	[]	[]	[988384]	[]
755_1940	chr11	114400386	114400786	+	1000	69.0	[9.08557]	[100]	[]	[]	[114400574]	[]
755_1941	chr12	71663684	71664084	+	1000	69.0	[]	[]	[10.880985]	[118]	[]	[71663892]
755_1944	chr16	25111547	25111947	+	1000	69.0	[]	[]	[9.08557]	[102]	[]	[25111740]
755_1945	chr16	46621166	46621566	+	1000	69.0	[9.08557]	[172]	[]	[]	[46621399]	[]
755_1948	chr17	60526053	60526453	+	1000	69.0	[10.880985]	[104]	[9.08557, 8.745255]	[98, 106]	[60526250]	[60526244, 60526252]
755_1954	chr19	58475818	58476218	+	1000	69.0	[]	[]	[9.08557]	[83]	[]	[58475979]
755_1955	chr2	8004249	8004649	+	1000	69.0	[10.880985]	[115]	[10.880985]	[117]	[8004454]	[8004456]
755_1957	chr2	131105116	131105516	+	1000	69.0	[10.880985]	[92]	[10.880985]	[94]	[131105298]	[131105300]
755_196	chr11	34105349	34105749	+	1000	262.0	[8.745255]	[90]	[10.880985]	[92]	[34105538]	[34105540]
755_1964	chr3	9396842	9397242	+	1000	69.0	[]	[]	[6.94984]	[131]	[]	[9397061]
755_1966	chr3	47380435	47380835	+	1000	69.0	[]	[]	[9.08557, 10.880985]	[83, 113]	[]	[47380600, 47380630]
755_1968	chr4	146522190	146522590	+	1000	69.0	[10.880985]	[127]	[]	[]	[146522405]	[]
755_1969	chr5	140557276	140557676	+	1000	69.0	[]	[]	[9.08557]	[106]	[]	[140557482]
755_1981	chr8	42271114	42271514	+	1000	69.0	[10.880985]	[96]	[10.880985]	[98]	[42271303]	[42271305]
755_1982	chr9	89310607	89311007	+	1000	69.0	[]	[]	[10.880985]	[131]	[]	[89310832]
755_1984	chr9	128771768	128772168	+	1000	69.0	[]	[]	[9.08557]	[82]	[]	[128771933]
755_199	chr20	43657332	43657732	+	1000	261.0	[10.880985]	[95]	[10.880985]	[97]	[43657527]	[43657529]
755_1991	chr1	109075819	109076219	+	1000	68.0	[9.08557]	[109]	[]	[]	[109076026]	[]
755_1996	chr11	57667545	57667945	+	1000	68.0	[8.745255]	[131]	[]	[]	[57667748]	[]
755_1998	chr12	8081989	8082389	+	1000	68.0	[9.08557]	[106]	[9.08557]	[56]	[8082192]	[8082142]
755_20	chr6	17706749	17707149	+	1000	506.0	[]	[]	[8.028987]	[79]	[]	[17706927]
755_200	chr11	65083993	65084393	+	1000	260.0	[]	[]	[9.08557]	[103]	[]	[65084195]
755_2001	chr15	45456544	45456944	+	1000	68.0	[10.880985]	[89]	[10.880985]	[91]	[45456732]	[45456734]
755_2003	chr15	91268555	91268955	+	1000	68.0	[9.08557]	[104]	[]	[]	[91268756]	[]
755_2005	chr17	7931971	7932371	+	1000	68.0	[10.880985]	[104]	[10.880985]	[106]	[7932172]	[7932174]
755_2007	chr17	81703158	81703558	+	1000	68.0	[]	[]	[9.08557]	[129]	[]	[81703365]
755_2010	chr2	135741494	135741894	+	1000	68.0	[10.880985]	[184]	[]	[]	[135741730]	[]
755_2015	chr22	22767881	22768281	+	1000	68.0	[8.028987]	[130]	[]	[]	[22768105]	[]
755_2018	chr3	123201706	123202106	+	1000	68.0	[]	[]	[9.08557]	[151]	[]	[123201953]
755_2019	chr4	158672049	158672449	+	1000	68.0	[]	[]	[9.08557]	[102]	[]	[158672249]
755_202	chr3	44729397	44729797	+	1000	260.0	[10.880985]	[106]	[10.880985]	[108]	[44729602]	[44729604]
755_2020	chr5	112860941	112861341	+	1000	68.0	[]	[]	[10.880985]	[159]	[]	[112861177]
755_2027	chr9	6757452	6757852	+	1000	68.0	[10.880985]	[73]	[]	[]	[6757619]	[]
755_2028	chr9	37119947	37120347	+	1000	68.0	[]	[]	[8.028987]	[72]	[]	[37120118]
755_2035	chrX	15675195	15675595	+	1000	68.0	[10.880985, 8.745255]	[101, 151]	[]	[]	[15675389, 15675439]	[]
755_204	chr14	24299644	24300044	+	1000	259.0	[10.880985]	[83]	[9.08557]	[96]	[24299824]	[24299837]
755_2041	chr1	26201225	26201625	+	1000	67.0	[]	[]	[10.880985]	[145]	[]	[26201448]
755_2043	chr1	110338599	110338999	+	1000	67.0	[10.880985]	[105]	[]	[]	[110338803]	[]
755_2046	chr1	161117856	161118256	+	1000	67.0	[]	[]	[9.08557]	[145]	[]	[161118075]
755_2049	chr11	67469189	67469589	+	1000	67.0	[9.08557]	[132]	[]	[]	[67469406]	[]
755_205	chr1	156728689	156729089	+	1000	258.0	[9.08557, 10.880985]	[89, 128]	[]	[]	[156728871, 156728910]	[]
755_2050	chr11	76444475	76444875	+	1000	67.0	[9.08557]	[109]	[]	[]	[76444680]	[]
755_2051	chr12	48198120	48198520	+	1000	67.0	[]	[]	[8.028987]	[101]	[]	[48198280]
755_2053	chr12	92145727	92146127	+	1000	67.0	[9.08557]	[147]	[]	[]	[92145952]	[]
755_2058	chr19	3762481	3762881	+	1000	67.0	[10.880985]	[87]	[10.880985]	[128]	[3762655]	[3762696]
