#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF4_idr.fa ELF4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
765_15069	chr19	55156313	55156713	+	585	25.0	[]	[]	[6.8101335]	[105]	[]	[55156511]
765_1507	chr5	65926445	65926845	+	1000	124.5	[10.32586]	[115]	[]	[]	[65926620]	[]
765_15070	chr2	12675402	12675802	+	652	25.0	[]	[]	[9.540632]	[127]	[]	[12675622]
765_15085	chr2	218186269	218186669	+	558	25.0	[9.0423565]	[154]	[]	[]	[218186518]	[]
765_15086	chr2	219279095	219279495	+	639	25.0	[5.9933476]	[173]	[]	[]	[219279299]	[]
765_1509	chr6	27139007	27139407	+	1000	124.5	[]	[]	[9.933331]	[125]	[]	[27139218]
765_1510	chr6	57317426	57317826	+	1000	124.5	[]	[]	[8.93221, 9.933331]	[89, 95]	[]	[57317612, 57317618]
765_15102	chr22	22868303	22868703	+	663	25.0	[14.216931]	[101]	[]	[]	[22868486]	[]
765_15105	chr22	31901565	31901965	+	658	25.0	[8.161925]	[193]	[]	[]	[31901781]	[]
765_15112	chr3	31522139	31522539	+	544	25.0	[]	[]	[12.04467]	[164]	[]	[31522389]
765_15115	chr3	120417353	120417753	+	648	25.0	[8.93221, 9.291121]	[101, 114]	[]	[]	[120417546, 120417559]	[]
765_1512	chr8	38176303	38176703	+	1000	124.5	[8.66667, 5.048668]	[72, 126]	[9.880735]	[103]	[38176473, 38176527]	[38176504]
765_15120	chr4	39637854	39638254	+	629	25.0	[]	[]	[6.9900537]	[165]	[]	[39638099]
765_1514	chr1	168178709	168179109	+	1000	124.0	[12.122915]	[71]	[8.713946]	[122]	[168178876]	[168178927]
765_15147	chr6	31580993	31581393	+	651	25.0	[]	[]	[8.359121]	[174]	[]	[31581217]
765_15154	chr6	42975012	42975412	+	666	25.0	[8.144602]	[175]	[]	[]	[42975208]	[]
765_1516	chr1	248826071	248826471	+	1000	124.0	[4.7740703]	[170]	[9.922594]	[138]	[248826314]	[248826282]
765_1518	chr12	57078826	57079226	+	1000	124.0	[]	[]	[5.65603]	[161]	[]	[57079013]
765_15181	chr7	127892299	127892699	+	663	25.0	[6.7682753]	[157]	[5.400049]	[114]	[127892527]	[127892484]
765_15208	chr9	130742150	130742550	+	669	25.0	[]	[]	[5.052971]	[212]	[]	[130742394]
765_1521	chr2	174395504	174395904	+	1000	124.0	[10.599089]	[91]	[9.596604, 8.66667]	[123, 145]	[174395689]	[174395721, 174395743]
765_1524	chr14	55191383	55191783	+	1000	123.5	[]	[]	[15.081987]	[174]	[]	[55191624]
765_15246	chr1	206652311	206652711	+	640	24.5	[5.204437]	[150]	[]	[]	[206652518]	[]
765_15249	chr1	221809601	221810001	+	646	24.5	[]	[]	[14.216931]	[125]	[]	[221809820]
765_15251	chr1	226185629	226186029	+	650	24.5	[]	[]	[7.648226]	[178]	[]	[226185846]
765_1526	chr17	63550341	63550741	+	1000	123.5	[]	[]	[14.28685]	[121]	[]	[63550550]
765_1528	chr19	54200640	54201040	+	1000	123.5	[]	[]	[6.3753076]	[205]	[]	[54200848]
765_15289	chr14	95507215	95507615	+	560	24.5	[]	[]	[4.7056804]	[200]	[]	[95507444]
765_1529	chr2	175181592	175181992	+	1000	123.5	[6.4377894]	[81]	[]	[]	[175181751]	[]
765_15298	chr16	720195	720595	+	659	24.5	[]	[]	[9.199468, 9.053874]	[84, 142]	[]	[720377, 720435]
765_15307	chr17	38705924	38706324	+	622	24.5	[]	[]	[11.276007]	[185]	[]	[38706136]
765_1531	chr3	193593035	193593435	+	1000	123.5	[9.890682]	[129]	[11.120997]	[195]	[193593214]	[193593280]
765_1532	chr6	27472961	27473361	+	1000	123.5	[]	[]	[11.206578]	[156]	[]	[27473123]
765_15333	chr2	48265386	48265786	+	651	24.5	[5.8461437]	[184]	[]	[]	[48265611]	[]
765_15337	chr2	101689480	101689880	+	649	24.5	[]	[]	[9.053874]	[94]	[]	[101689669]
765_1535	chr17	73092489	73092889	+	1000	123.0	[]	[]	[10.760686]	[102]	[]	[73092689]
765_15351	chr21	29641930	29642330	+	625	24.5	[5.447583]	[104]	[]	[]	[29642112]	[]
765_15352	chr21	35475623	35476023	+	646	24.5	[]	[]	[6.3277173]	[170]	[]	[35475853]
765_15381	chr3	42847130	42847530	+	588	24.5	[8.93221]	[149]	[]	[]	[42847342]	[]
765_15384	chr3	195637247	195637647	+	545	24.5	[6.1567492]	[217]	[]	[]	[195637492]	[]
765_154	chr16	77190953	77191353	+	1000	331.0	[16.005661, 18.177921, 18.177921]	[81, 110, 139]	[]	[]	[77191126, 77191155, 77191184]	[]
765_1540	chr1	202888828	202889228	+	1000	122.5	[8.40433]	[172]	[11.329361]	[203]	[202889010]	[202889041]
765_1541	chr11	47578807	47579207	+	1000	122.5	[7.3065095]	[88]	[7.0145335, 10.830605, 10.831085]	[64, 70, 111]	[47578989]	[47578965, 47578971, 47579012]
765_1542	chr11	62678916	62679316	+	1000	122.5	[12.8932]	[70]	[]	[]	[62679086]	[]
765_1543	chr16	29815806	29816206	+	1000	122.5	[]	[]	[12.263526]	[114]	[]	[29815976]
765_1544	chr16	70800968	70801368	+	1000	122.5	[]	[]	[11.609216]	[126]	[]	[70801174]
765_15449	chr8	61062422	61062822	+	558	24.5	[6.031513]	[100]	[]	[]	[61062612]	[]
765_15468	chrX	48597363	48597763	+	563	24.5	[6.235923, 9.203321]	[205, 217]	[]	[]	[48597595, 48597607]	[]
765_1547	chr6	108294670	108295070	+	1000	122.5	[5.6916966]	[139]	[]	[]	[108294891]	[]
765_15471	chrX	107677179	107677579	+	621	24.5	[]	[]	[6.1621504]	[149]	[]	[107677354]
765_1549	chr1	26890116	26890516	+	1000	122.0	[]	[]	[10.367996]	[79]	[]	[26890290]
765_15499	chr1	156492407	156492807	+	637	24.0	[4.703615]	[111]	[6.084387]	[121]	[156492568]	[156492578]
765_1552	chr17	58518066	58518466	+	1000	122.0	[5.2423315]	[146]	[12.909726]	[127]	[58518305]	[58518286]
765_1553	chr19	17405500	17405900	+	1000	122.0	[12.052997]	[83]	[]	[]	[17405681]	[]
765_15534	chr12	50641624	50642024	+	617	24.0	[]	[]	[7.245589]	[91]	[]	[50641812]
765_1555	chr19	45406293	45406693	+	1000	122.0	[]	[]	[5.2712436]	[161]	[]	[45406465]
765_15552	chr14	77043311	77043711	+	637	24.0	[]	[]	[7.368371, 5.8655114]	[98, 160]	[]	[77043496, 77043558]
765_15557	chr15	56934295	56934695	+	610	24.0	[]	[]	[5.822973]	[166]	[]	[56934524]
765_1557	chr2	54589565	54589965	+	1000	122.0	[]	[]	[7.368371, 6.3277173, 6.869615]	[88, 150, 157]	[]	[54589716, 54589778, 54589785]
765_15577	chr17	14308848	14309248	+	628	24.0	[4.7480197]	[114]	[]	[]	[14309048]	[]
765_15602	chr2	46179005	46179405	+	549	24.0	[5.323568]	[158]	[]	[]	[46179164]	[]
765_1561	chr3	158644282	158644682	+	1000	122.0	[15.081987]	[144]	[]	[]	[158644517]	[]
765_15612	chr2	226836211	226836611	+	567	24.0	[10.760686]	[126]	[]	[]	[226836422]	[]
765_15619	chr20	36606696	36607096	+	634	24.0	[6.151471]	[103]	[9.042153]	[136]	[36606890]	[36606923]
765_15641	chr22	50117227	50117627	+	604	24.0	[7.320296]	[115]	[]	[]	[50117408]	[]
765_15649	chr3	185070435	185070835	+	580	24.0	[8.161925]	[106]	[]	[]	[185070636]	[]
765_1566	chr13	110715125	110715525	+	1000	121.5	[8.230315]	[88]	[]	[]	[110715305]	[]
765_1567	chr20	3159637	3160037	+	1000	121.5	[]	[]	[9.922594]	[222]	[]	[3159869]
765_15676	chr6	17724994	17725394	+	623	24.0	[7.5682564]	[186]	[]	[]	[17725225]	[]
765_15680	chr6	30156197	30156597	+	574	24.0	[6.8700957]	[165]	[6.1621504]	[151]	[30156440]	[30156426]
765_15681	chr6	30327342	30327742	+	630	24.0	[9.162314]	[72]	[]	[]	[30327494]	[]
765_1569	chr3	44624777	44625177	+	1000	121.5	[16.005661]	[158]	[4.9396133]	[133]	[44625006]	[44624981]
765_15691	chr6	108074815	108075215	+	544	24.0	[]	[]	[7.9722676]	[179]	[]	[108075031]
765_1570	chr5	80407657	80408057	+	1000	121.5	[]	[]	[13.841725]	[125]	[]	[80407875]
765_15700	chr7	103887089	103887489	+	621	24.0	[13.003346]	[182]	[]	[]	[103887275]	[]
765_15702	chr7	130917589	130917989	+	553	24.0	[]	[]	[5.9616046]	[106]	[]	[130917792]
765_15705	chr7	135672685	135673085	+	639	24.0	[]	[]	[6.001497]	[167]	[]	[135672886]
765_15710	chr8	22366606	22367006	+	621	24.0	[9.714044]	[121]	[]	[]	[22366812]	[]
765_15713	chr8	52713016	52713416	+	600	24.0	[]	[]	[4.7700043]	[150]	[]	[52713263]
765_1572	chr5	141618897	141619297	+	1000	121.5	[]	[]	[6.8101335]	[120]	[]	[141619093]
765_15726	chr9	130793243	130793643	+	622	24.0	[]	[]	[5.3778486]	[171]	[]	[130793456]
765_15736	chr1	21608737	21609137	+	553	23.5	[]	[]	[5.8655114]	[111]	[]	[21608917]
765_1574	chr1	21022278	21022678	+	1000	121.0	[]	[]	[12.04467]	[143]	[]	[21022494]
765_1575	chr1	26432119	26432519	+	1000	121.0	[8.093627]	[104]	[]	[]	[26432321]	[]
765_15769	chr10	73625520	73625920	+	584	23.5	[]	[]	[6.6275992]	[172]	[]	[73625710]
765_15775	chr11	65873378	65873778	+	553	23.5	[4.7740703]	[156]	[]	[]	[65873613]	[]
765_15782	chr12	51953859	51954259	+	551	23.5	[5.321804]	[169]	[]	[]	[51954082]	[]
765_15799	chr15	48331198	48331598	+	575	23.5	[]	[]	[5.0613484, 4.773534, 5.253919]	[73, 124, 156]	[]	[48331364, 48331415, 48331447]
765_1580	chr19	52923120	52923520	+	1000	121.0	[]	[]	[7.118789]	[132]	[]	[52923278]
765_15807	chr16	11256236	11256636	+	579	23.5	[]	[]	[5.246295]	[144]	[]	[11256451]
765_15823	chr18	9147591	9147991	+	602	23.5	[6.8700957]	[153]	[]	[]	[9147823]	[]
765_1584	chr3	33901056	33901456	+	1000	121.0	[]	[]	[10.760686]	[170]	[]	[33901278]
765_15851	chr20	35952719	35953119	+	562	23.5	[]	[]	[9.540632]	[202]	[]	[35952959]
765_1586	chr6	43174516	43174916	+	1000	121.0	[]	[]	[13.501622]	[106]	[]	[43174699]
765_1588	chr1	52055273	52055673	+	1000	120.5	[]	[]	[7.7995486]	[120]	[]	[52055489]
765_15881	chr3	194137143	194137543	+	585	23.5	[]	[]	[5.414966]	[123]	[]	[194137348]
765_1589	chr1	110339147	110339547	+	1000	120.5	[]	[]	[7.3766975]	[114]	[]	[110339327]
765_159	chr12	93677123	93677523	+	1000	327.5	[]	[]	[9.880735, 12.04467]	[120, 157]	[]	[93677318, 93677355]
765_1590	chr11	47248694	47249094	+	1000	120.5	[6.896998, 11.625742]	[103, 118]	[]	[]	[47248861, 47248876]	[]
765_1591	chr15	34342971	34343371	+	1000	120.5	[16.005661]	[100]	[]	[]	[34343170]	[]
765_1592	chr17	32909908	32910308	+	1000	120.5	[15.167078]	[161]	[]	[]	[32910131]	[]
765_15927	chr7	106589210	106589610	+	593	23.5	[]	[]	[5.5368857]	[182]	[]	[106589445]
765_1593	chr2	121649864	121650264	+	1000	120.5	[12.557741]	[138]	[7.927331]	[79]	[121650096]	[121650037]
765_15939	chr8	11803134	11803534	+	556	23.5	[]	[]	[5.998814]	[218]	[]	[11803380]
765_1594	chr4	78721049	78721449	+	1000	120.5	[]	[]	[11.502772]	[130]	[]	[78721247]
765_1595	chr6	31862681	31863081	+	1000	120.5	[]	[]	[6.208521]	[204]	[]	[31862899]
765_15963	chr1	1324495	1324895	+	591	23.0	[6.3277173]	[110]	[12.909726]	[96]	[1324698]	[1324684]
765_15964	chr1	6183443	6183843	+	574	23.0	[5.9151025]	[111]	[5.204437]	[129]	[6183648]	[6183666]
765_1599	chr1	151399344	151399744	+	1000	120.0	[]	[]	[12.8932]	[104]	[]	[151399534]
765_160	chr19	45178300	45178700	+	1000	327.0	[]	[]	[13.675034]	[76]	[]	[45178470]
765_16000	chr10	3762907	3763307	+	570	23.0	[]	[]	[5.661559]	[152]	[]	[3763121]
765_16011	chr11	5129582	5129982	+	572	23.0	[7.494065]	[135]	[]	[]	[5129763]	[]
765_1602	chr19	55452946	55453346	+	1000	120.0	[]	[]	[11.511099]	[98]	[]	[55453140]
765_16037	chr14	73851796	73852196	+	556	23.0	[4.7287493]	[160]	[]	[]	[73852047]	[]
765_16041	chr16	2968659	2969059	+	568	23.0	[5.878019, 8.1739235]	[102, 147]	[]	[]	[2968860, 2968905]	[]
765_16045	chr17	7835095	7835495	+	553	23.0	[]	[]	[8.153599]	[108]	[]	[7835279]
765_1605	chr1	211606827	211607227	+	1000	119.5	[12.04467]	[130]	[]	[]	[211607055]	[]
765_16054	chr17	78112677	78113077	+	589	23.0	[4.91621]	[106]	[]	[]	[78112865]	[]
765_16056	chr18	3635483	3635883	+	574	23.0	[]	[]	[6.031513]	[125]	[]	[3635652]
765_1606	chr10	72354701	72355101	+	1000	119.5	[5.767818]	[131]	[]	[]	[72354910]	[]
765_16063	chr19	54162583	54162983	+	573	23.0	[]	[]	[4.9149623]	[110]	[]	[54162742]
765_16066	chr2	24971268	24971668	+	568	23.0	[5.764784]	[148]	[]	[]	[24971482]	[]
765_16069	chr2	69933442	69933842	+	593	23.0	[8.315406]	[171]	[8.093627]	[88]	[69933692]	[69933609]
765_1608	chr11	94973409	94973809	+	1000	119.5	[14.28685, 6.3369546]	[87, 147]	[]	[]	[94973596, 94973656]	[]
765_1609	chr14	34982731	34983131	+	1000	119.5	[11.190916, 12.8932]	[100, 106]	[]	[]	[34982927, 34982933]	[]
765_161	chr1	231337786	231338186	+	1000	326.5	[9.890682]	[105]	[]	[]	[231337981]	[]
765_1610	chr16	2603176	2603576	+	1000	119.5	[5.6698856]	[88]	[11.609216]	[99]	[2603331]	[2603342]
765_16100	chr22	24635093	24635493	+	582	23.0	[]	[]	[12.04467]	[127]	[]	[24635317]
765_16118	chr4	48334837	48335237	+	569	23.0	[6.6464252]	[172]	[]	[]	[48335066]	[]
765_16122	chr4	165476799	165477199	+	549	23.0	[]	[]	[6.280277]	[112]	[]	[165476971]
765_16124	chr5	43301839	43302239	+	557	23.0	[4.9976935]	[118]	[]	[]	[43302046]	[]
765_16161	chr7	117019841	117020241	+	577	23.0	[]	[]	[8.087363]	[79]	[]	[117020018]
765_16170	chr8	96262635	96263035	+	567	23.0	[]	[]	[7.927331]	[76]	[]	[96262787]
765_16179	chr9	131232107	131232507	+	561	23.0	[5.1559143]	[116]	[]	[]	[131232305]	[]
765_16185	chrX	48936950	48937350	+	574	23.0	[5.201325]	[153]	[]	[]	[48937191]	[]
765_1619	chr8	125091586	125091986	+	1000	119.5	[]	[]	[6.8101335]	[69]	[]	[125091752]
765_162	chr1	52033605	52034005	+	1000	325.0	[14.721676]	[128]	[18.177921]	[99]	[52033829]	[52033800]
765_1620	chr1	53238374	53238774	+	1000	119.0	[10.266378, 13.3788395]	[86, 150]	[]	[]	[53238534, 53238598]	[]
765_16201	chr1	181091292	181091692	+	566	22.5	[]	[]	[11.206088]	[157]	[]	[181091498]
765_16205	chr1	200729856	200730256	+	556	22.5	[12.04467]	[126]	[]	[]	[200730052]	[]
765_16207	chr10	1149766	1150166	+	543	22.5	[6.0415277]	[138]	[]	[]	[1149958]	[]
765_1622	chr19	38930708	38931108	+	1000	119.0	[7.3065095]	[130]	[]	[]	[38930937]	[]
765_16239	chr15	74906746	74907146	+	550	22.5	[6.1339583]	[199]	[]	[]	[74906983]	[]
765_16244	chr16	67816525	67816925	+	568	22.5	[]	[]	[5.414966]	[121]	[]	[67816732]
765_1625	chr20	62182806	62183206	+	1000	119.0	[15.081987, 12.071144]	[126, 154]	[8.180073]	[108]	[62183001, 62183029]	[62182983]
765_1626	chr3	16264789	16265189	+	1000	119.0	[]	[]	[6.949443]	[109]	[]	[16264997]
765_16269	chr2	171415760	171416160	+	545	22.5	[14.216931]	[100]	[]	[]	[171415941]	[]
765_16271	chr20	36770725	36771125	+	552	22.5	[]	[]	[8.513282]	[103]	[]	[36770903]
765_1629	chr8	28092896	28093296	+	1000	119.0	[]	[]	[12.122915]	[104]	[]	[28093077]
765_16292	chr3	177300214	177300614	+	541	22.5	[8.998734]	[154]	[]	[]	[177300446]	[]
765_1631	chr12	12813162	12813562	+	1000	118.5	[]	[]	[12.071144]	[108]	[]	[12813346]
765_16313	chr6	43669802	43670202	+	557	22.5	[]	[]	[5.037745]	[178]	[]	[43670009]
765_16333	chr9	98791284	98791684	+	542	22.5	[]	[]	[7.7995486]	[121]	[]	[98791450]
765_1634	chr19	2475962	2476362	+	1000	118.5	[]	[]	[12.052997]	[104]	[]	[2476164]
765_16349	chr11	47270908	47271308	+	553	22.0	[]	[]	[5.576389]	[69]	[]	[47271077]
765_16358	chr18	9924939	9925339	+	546	22.0	[]	[]	[11.329361]	[137]	[]	[9925092]
765_1636	chr19	44071881	44072281	+	1000	118.5	[]	[]	[8.094118]	[154]	[]	[44072131]
765_16362	chr2	219525928	219526328	+	544	22.0	[6.9400144]	[214]	[]	[]	[219526161]	[]
765_16372	chr7	22562998	22563398	+	543	22.0	[11.206088]	[126]	[]	[]	[22563220]	[]
765_164	chr4	2468869	2469269	+	1000	324.0	[11.969527, 12.8932]	[82, 146]	[]	[]	[2469041, 2469105]	[]
765_1640	chr6	34273248	34273648	+	1000	118.5	[5.9616046]	[153]	[]	[]	[34273423]	[]
765_1643	chr1	154182947	154183347	+	1000	118.0	[]	[]	[11.609216]	[187]	[]	[154183194]
765_1644	chr10	42782554	42782954	+	1000	118.0	[]	[]	[6.328198]	[146]	[]	[42782777]
765_1645	chr11	62591409	62591809	+	1000	118.0	[]	[]	[8.513282]	[65]	[]	[62591571]
765_1647	chr3	179147883	179148283	+	1000	118.0	[]	[]	[4.878166, 9.002129, 11.190916]	[88, 116, 138]	[]	[179148062, 179148090, 179148112]
765_1648	chr4	73258947	73259347	+	1000	118.0	[11.609216]	[118]	[4.7415504]	[87]	[73259156]	[73259125]
765_1649	chr6	84763310	84763710	+	1000	118.0	[]	[]	[5.922789]	[111]	[]	[84763491]
765_165	chr7	65006506	65006906	+	1000	324.0	[14.28685]	[99]	[]	[]	[65006702]	[]
765_1650	chr7	128476545	128476945	+	1000	118.0	[7.6647525, 6.64995]	[88, 152]	[6.3277173]	[121]	[128476715, 128476779]	[128476748]
765_1653	chr19	51394136	51394536	+	1000	117.5	[]	[]	[6.1703334, 9.588278]	[119, 142]	[]	[51394351, 51394374]
765_1654	chr19	52095526	52095926	+	1000	117.5	[]	[]	[14.28685]	[132]	[]	[52095754]
765_1657	chr1	46604032	46604432	+	1000	117.0	[8.993131]	[121]	[]	[]	[46604248]	[]
765_1659	chr11	66958526	66958926	+	1000	117.0	[11.609216]	[115]	[]	[]	[66958706]	[]
765_1661	chr18	35240791	35241191	+	1000	117.0	[]	[]	[11.206578]	[182]	[]	[35241042]
765_1663	chr19	13164478	13164878	+	1000	117.0	[]	[]	[12.04467]	[121]	[]	[13164682]
765_1665	chr2	65227538	65227938	+	1000	117.0	[]	[]	[7.315507]	[234]	[]	[65227782]
765_1668	chr7	23181737	23182137	+	1000	117.0	[]	[]	[12.048353]	[107]	[]	[23181929]
765_1669	chr9	92877811	92878211	+	1000	117.0	[]	[]	[6.8700957]	[81]	[]	[92877972]
765_167	chr7	134316836	134317236	+	1000	323.5	[]	[]	[5.5542097]	[119]	[]	[134317045]
765_1671	chr1	207751642	207752042	+	1000	116.5	[]	[]	[12.122915]	[124]	[]	[207751861]
765_1675	chr19	47349072	47349472	+	1000	116.5	[11.206578]	[226]	[5.6972065]	[143]	[47349323]	[47349240]
765_1677	chr5	103119978	103120378	+	1000	116.5	[7.486628, 8.054854]	[77, 166]	[]	[]	[103120129, 103120218]	[]
765_1678	chr6	7058386	7058786	+	1000	116.5	[]	[]	[9.880735]	[122]	[]	[7058603]
765_1681	chr10	73730323	73730723	+	1000	116.0	[6.328198]	[81]	[]	[]	[73730503]	[]
765_1683	chr19	52897476	52897876	+	1000	116.0	[]	[]	[14.28685]	[117]	[]	[52897681]
765_1686	chr4	82373938	82374338	+	1000	116.0	[16.005661]	[138]	[]	[]	[82374166]	[]
765_1688	chr6	89638386	89638786	+	1000	116.0	[5.7843447]	[204]	[]	[]	[89638580]	[]
765_1691	chr13	52652173	52652573	+	1000	115.5	[9.941657]	[117]	[]	[]	[52652385]	[]
765_1694	chr19	37906926	37907326	+	1000	115.5	[5.9933476]	[130]	[]	[]	[37907149]	[]
765_1695	chr20	45362917	45363317	+	1000	115.5	[6.688029]	[152]	[]	[]	[45363142]	[]
765_1697	chr6	27838374	27838774	+	1000	115.5	[]	[]	[5.9723406]	[160]	[]	[27838617]
765_1698	chr8	33485004	33485404	+	1000	115.5	[11.206578]	[114]	[]	[]	[33485175]	[]
765_1699	chr1	93879012	93879412	+	1000	115.0	[7.5682564]	[113]	[]	[]	[93879195]	[]
765_1705	chr19	10928565	10928965	+	1000	115.0	[]	[]	[13.841725, 7.4963193]	[66, 99]	[]	[10928721, 10928754]
765_1708	chr3	4303190	4303590	+	1000	115.0	[9.010455]	[156]	[]	[]	[4303375]	[]
765_1711	chr5	6378373	6378773	+	1000	115.0	[]	[]	[6.869615, 10.831085]	[101, 129]	[]	[6378551, 6378579]
765_1712	chr7	5822929	5823329	+	1000	115.0	[12.114589]	[97]	[]	[]	[5823106]	[]
765_1713	chr7	100611968	100612368	+	1000	115.0	[8.513282]	[115]	[]	[]	[100612158]	[]
765_1714	chr8	76999897	77000297	+	1000	115.0	[7.5965714, 14.721676]	[108, 142]	[9.112072, 8.180073]	[106, 123]	[77000087, 77000121]	[77000085, 77000102]
765_1716	chr1	20507959	20508359	+	1000	114.5	[12.114589, 11.329361]	[120, 151]	[]	[]	[20508177, 20508208]	[]
765_1717	chr1	247104182	247104582	+	1000	114.5	[12.122915]	[97]	[]	[]	[247104376]	[]
765_1719	chr16	75623086	75623486	+	1000	114.5	[6.036312]	[135]	[]	[]	[75623283]	[]
765_1720	chr19	40778030	40778430	+	1000	114.5	[11.609216]	[135]	[]	[]	[40778243]	[]
765_1721	chr19	45485269	45485669	+	1000	114.5	[10.367996]	[77]	[]	[]	[45485423]	[]
765_1723	chr2	27771518	27771918	+	1000	114.5	[6.8899393, 11.190916]	[62, 94]	[9.03751]	[60]	[27771677, 27771709]	[27771675]
765_1725	chr6	27145899	27146299	+	1000	114.5	[12.04467, 7.735152, 5.526778]	[93, 117, 146]	[5.1929984]	[156]	[27146076, 27146100, 27146129]	[27146139]
765_1726	chr7	4775423	4775823	+	1000	114.5	[16.013987]	[131]	[]	[]	[4775630]	[]
765_1727	chr7	54759113	54759513	+	1000	114.5	[]	[]	[8.161925]	[118]	[]	[54759330]
765_1728	chr8	56074363	56074763	+	1000	114.5	[7.541783]	[114]	[8.619048]	[90]	[56074570]	[56074546]
765_173	chr19	16496077	16496477	+	1000	319.0	[9.675416]	[130]	[]	[]	[16496287]	[]
765_1731	chr11	47378369	47378769	+	1000	114.0	[]	[]	[5.799516]	[132]	[]	[47378535]
765_1732	chr11	107457662	107458062	+	1000	114.0	[4.7165685]	[121]	[10.367996]	[128]	[107457876]	[107457883]
765_1734	chr16	76178	76578	+	1000	114.0	[14.216931]	[118]	[]	[]	[76363]	[]
765_174	chr16	1420637	1421037	+	1000	318.0	[5.2943783]	[116]	[]	[]	[1420850]	[]
765_1744	chr5	34915392	34915792	+	1000	114.0	[6.530279]	[113]	[]	[]	[34915604]	[]
765_1746	chr5	160418895	160419295	+	1000	114.0	[]	[]	[14.721676, 5.4382567, 15.167078]	[106, 124, 146]	[]	[160419086, 160419104, 160419126]
765_175	chr6	49463168	49463568	+	1000	317.5	[]	[]	[18.177921]	[104]	[]	[49463370]
765_1751	chr7	104944946	104945346	+	1000	114.0	[9.41785]	[83]	[]	[]	[104945122]	[]
765_1752	chr1	28088423	28088823	+	1000	113.5	[8.619048, 16.005661]	[95, 116]	[]	[]	[28088617, 28088638]	[]
765_1754	chr1	109392816	109393216	+	1000	113.5	[]	[]	[9.675416, 18.177921]	[88, 119]	[]	[109393002, 109393033]
765_1756	chr10	42367841	42368241	+	1000	113.5	[14.28685]	[85]	[]	[]	[42368003]	[]
765_1762	chr5	145854622	145855022	+	1000	113.5	[]	[]	[10.32586]	[125]	[]	[145854803]
765_1765	chr1	19596703	19597103	+	1000	113.0	[11.329361]	[112]	[]	[]	[19596890]	[]
765_1766	chr12	6723835	6724235	+	1000	113.0	[8.094118, 6.0315228]	[85, 97]	[]	[]	[6724010, 6724022]	[]
765_1767	chr14	49620467	49620867	+	1000	113.0	[11.609216]	[87]	[]	[]	[49620640]	[]
765_1768	chr14	72926260	72926660	+	1000	113.0	[]	[]	[8.998734]	[111]	[]	[72926464]
765_1773	chr4	73222934	73223334	+	1000	113.0	[7.541783]	[94]	[]	[]	[73223108]	[]
765_1774	chr5	87412770	87413170	+	1000	113.0	[]	[]	[7.5682564]	[116]	[]	[87412968]
765_1775	chr5	181243750	181244150	+	1000	113.0	[11.502772]	[102]	[]	[]	[181243927]	[]
765_1778	chr6	87589795	87590195	+	1000	113.0	[6.8965693]	[74]	[]	[]	[87589966]	[]
765_178	chr19	51108242	51108642	+	1000	315.5	[13.3788395, 5.400049]	[76, 137]	[9.797266]	[156]	[51108400, 51108461]	[51108480]
765_1783	chr1	109075760	109076160	+	1000	112.5	[]	[]	[8.513282]	[151]	[]	[109076004]
765_1785	chr11	16738353	16738753	+	1000	112.5	[]	[]	[7.2299266]	[84]	[]	[16738517]
765_1786	chr11	36510046	36510446	+	1000	112.5	[]	[]	[7.7181444]	[114]	[]	[36510255]
765_1787	chr11	67482870	67483270	+	1000	112.5	[6.4769244, 10.367996]	[188, 208]	[]	[]	[67483101, 67483121]	[]
765_1788	chr14	59484212	59484612	+	1000	112.5	[14.28685]	[153]	[9.509084]	[123]	[59484447]	[59484417]
765_1789	chr17	28357439	28357839	+	1000	112.5	[6.8101335]	[111]	[11.625742, 6.4175324]	[95, 117]	[28357624]	[28357608, 28357630]
765_1791	chr17	58352002	58352402	+	1000	112.5	[7.6647525]	[97]	[11.625742, 8.93221, 6.8373966]	[135, 150, 156]	[58352188]	[58352226, 58352241, 58352247]
765_1792	chr18	13726454	13726854	+	1000	112.5	[12.071144]	[119]	[7.124477]	[117]	[13726654]	[13726652]
765_1805	chr2	111884188	111884588	+	1000	112.0	[]	[]	[7.7181444]	[162]	[]	[111884430]
765_1806	chr20	49915507	49915907	+	1000	112.0	[18.177921]	[153]	[]	[]	[49915740]	[]
765_1809	chr5	69234636	69235036	+	1000	112.0	[9.907413, 4.7480197]	[122, 164]	[]	[]	[69234837, 69234879]	[]
765_1812	chr8	37762307	37762707	+	1000	112.0	[]	[]	[7.118789]	[129]	[]	[37762463]
765_1813	chr9	128218694	128219094	+	1000	112.0	[]	[]	[9.922594]	[126]	[]	[128218882]
765_1817	chr12	118372948	118373348	+	1000	111.5	[8.993131]	[165]	[]	[]	[118373167]	[]
765_1818	chr13	75537670	75538070	+	1000	111.5	[]	[]	[9.002129]	[99]	[]	[75537859]
765_1820	chr15	72686033	72686433	+	1000	111.5	[]	[]	[9.922594]	[163]	[]	[72686195]
765_1822	chr19	47256252	47256652	+	1000	111.5	[7.620028, 11.206578]	[141, 161]	[]	[]	[47256459, 47256479]	[]
