#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_237	chr9	131180474	131180874	+	1000	137.5	[9.390524]	[95]	[]	[]	[131180661]	[]
965_2375	chr22	22596291	22596691	+	1000	47.0	[10.269137]	[121]	[]	[]	[22596467]	[]
965_238	chr9	131109978	131110378	+	1000	137.0	[10.269137]	[98]	[]	[]	[131110175]	[]
965_2380	chr22	23068878	23069278	+	1000	47.0	[12.834519]	[139]	[]	[]	[23069099]	[]
965_2381	chr22	23130540	23130940	+	1000	47.0	[]	[]	[8.196857]	[180]	[]	[23130758]
965_2383	chr3	8629533	8629933	+	1000	47.0	[10.269137]	[95]	[]	[]	[8629721]	[]
965_2384	chr6	14449562	14449962	+	1000	47.0	[9.390524]	[185]	[]	[]	[14449788]	[]
965_2388	chr7	101099926	101100326	+	1000	47.0	[]	[]	[9.390524]	[143]	[]	[101100091]
965_2401	chr1	37919292	37919692	+	1000	46.5	[12.834519]	[105]	[]	[]	[37919487]	[]
965_2406	chr1	222906205	222906605	+	1000	46.5	[10.269137]	[179]	[]	[]	[222906444]	[]
965_2414	chr11	108609667	108610067	+	1000	46.5	[]	[]	[12.834519]	[110]	[]	[108609870]
965_2415	chr12	7677434	7677834	+	1000	46.5	[9.390524]	[104]	[]	[]	[7677637]	[]
965_2416	chr12	34022253	34022653	+	1000	46.5	[]	[]	[8.176826]	[142]	[]	[34022475]
965_2418	chr12	113230446	113230846	+	1000	46.5	[8.366211, 9.390524]	[110, 143]	[]	[]	[113230643, 113230676]	[]
965_242	chr12	126908271	126908671	+	1000	136.0	[]	[]	[10.269137]	[87]	[]	[126908452]
965_2420	chr15	52018925	52019325	+	1000	46.5	[9.390524]	[94]	[]	[]	[52019116]	[]
965_2424	chr16	25063904	25064304	+	1000	46.5	[12.834519]	[138]	[]	[]	[25064123]	[]
965_2427	chr18	519054	519454	+	1000	46.5	[]	[]	[8.731906]	[167]	[]	[519272]
965_2431	chr2	6847289	6847689	+	1000	46.5	[]	[]	[7.6749144]	[113]	[]	[6847493]
965_2433	chr2	167944838	167945238	+	1000	46.5	[10.269137]	[156]	[]	[]	[167945035]	[]
965_2440	chr22	21630854	21631254	+	1000	46.5	[]	[]	[7.7999115]	[155]	[]	[21631096]
965_2449	chr22	23018333	23018733	+	1000	46.5	[]	[]	[7.7329817]	[112]	[]	[23018541]
965_245	chr2	47297792	47298192	+	1000	135.0	[10.269137]	[155]	[]	[]	[47298035]	[]
965_2450	chr22	29303549	29303949	+	1000	46.5	[]	[]	[8.196857]	[137]	[]	[29303757]
965_2452	chr3	155037954	155038354	+	1000	46.5	[]	[]	[7.7329817, 8.366211]	[90, 113]	[]	[155038129, 155038152]
965_2453	chr4	78694185	78694585	+	1000	46.5	[]	[]	[8.311733]	[74]	[]	[78694346]
965_2454	chr5	6328173	6328573	+	1000	46.5	[10.269137]	[132]	[]	[]	[6328395]	[]
965_2461	chr6	41538582	41538982	+	1000	46.5	[]	[]	[7.6554527]	[89]	[]	[41538733]
965_2463	chr6	163940725	163941125	+	1000	46.5	[10.269137]	[128]	[]	[]	[163940938]	[]
965_2466	chr7	123643788	123644188	+	1000	46.5	[8.366211]	[149]	[]	[]	[123644028]	[]
965_247	chr6	164337657	164338057	+	1000	134.5	[10.269137]	[142]	[]	[]	[164337889]	[]
965_2473	chr9	131044549	131044949	+	1000	46.5	[8.366211]	[113]	[]	[]	[131044753]	[]
965_2474	chr9	131106111	131106511	+	1000	46.5	[8.366211]	[179]	[]	[]	[131106342]	[]
965_2479	chr1	45039014	45039414	+	1000	46.0	[8.176826]	[126]	[]	[]	[45039229]	[]
965_2483	chr1	85580446	85580846	+	1000	46.0	[10.269137]	[131]	[]	[]	[85580650]	[]
965_2484	chr1	111467774	111468174	+	1000	46.0	[]	[]	[8.196857]	[186]	[]	[111468015]
965_2487	chr1	179046982	179047382	+	1000	46.0	[]	[]	[8.731906]	[92]	[]	[179047136]
965_2488	chr1	205170512	205170912	+	1000	46.0	[]	[]	[7.7999115]	[134]	[]	[205170726]
965_249	chr20	6381882	6382282	+	1000	134.0	[]	[]	[9.390524]	[121]	[]	[6382099]
965_2490	chr1	229257999	229258399	+	1000	46.0	[10.269137]	[83]	[]	[]	[229258177]	[]
965_2492	chr1	244324938	244325338	+	1000	46.0	[]	[]	[8.366211]	[140]	[]	[244325155]
965_2493	chr10	28385796	28386196	+	1000	46.0	[10.269137]	[161]	[]	[]	[28386029]	[]
965_2494	chr10	46524371	46524771	+	1000	46.0	[]	[]	[8.311733]	[87]	[]	[46524529]
965_2495	chr11	47004720	47005120	+	1000	46.0	[7.5994935]	[152]	[12.834519]	[116]	[47004942]	[47004906]
965_2499	chr15	58331547	58331947	+	1000	46.0	[]	[]	[12.834519]	[67]	[]	[58331706]
965_25	chr17	26881201	26881601	+	1000	485.0	[12.834519]	[128]	[]	[]	[26881425]	[]
965_2500	chr15	65927535	65927935	+	1000	46.0	[]	[]	[7.6749144, 12.834519]	[64, 135]	[]	[65927688, 65927759]
965_2502	chr16	66608551	66608951	+	1000	46.0	[]	[]	[8.311733]	[106]	[]	[66608750]
965_2507	chr19	47313108	47313508	+	1000	46.0	[8.366211]	[78]	[]	[]	[47313283]	[]
965_251	chr17_KI270729v1_random	1349	1749	+	1000	133.5	[8.518976, 8.311733, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[62, 97, 102, 107, 112, 132, 137, 142]	[]	[]	[1501, 1536, 1541, 1546, 1551, 1571, 1576, 1581]	[]
965_2517	chr22	21579405	21579805	+	1000	46.0	[7.6749144]	[151]	[9.390524]	[73]	[21579640]	[21579562]
965_2521	chr22	23037427	23037827	+	1000	46.0	[7.6554527, 12.834519]	[125, 137]	[]	[]	[23037631, 23037643]	[]
965_2528	chr4	49108513	49108913	+	1000	46.0	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.311733, 8.518976, 8.518976, 8.518976, 10.269137, 8.518976]	[63, 73, 78, 83, 88, 113, 118, 123, 128, 138, 143]	[]	[]	[49108666, 49108676, 49108681, 49108686, 49108691, 49108716, 49108721, 49108726, 49108731, 49108741, 49108746]	[]
965_2529	chr5	1131749	1132149	+	1000	46.0	[10.269137]	[213]	[]	[]	[1131993]	[]
965_2534	chr6	15063435	15063835	+	1000	46.0	[]	[]	[10.269137]	[130]	[]	[15063659]
965_2535	chr6	37244822	37245222	+	1000	46.0	[]	[]	[7.5994935]	[167]	[]	[37245067]
965_2536	chr6	143064959	143065359	+	1000	46.0	[]	[]	[12.834519, 7.5994935]	[80, 88]	[]	[143065114, 143065122]
965_2540	chr7	72710989	72711389	+	1000	46.0	[12.834519]	[94]	[]	[]	[72711169]	[]
965_2541	chr7	108012508	108012908	+	1000	46.0	[7.6749144]	[114]	[]	[]	[108012701]	[]
965_2542	chr7	108347573	108347973	+	1000	46.0	[]	[]	[8.366211, 10.269137]	[88, 120]	[]	[108347744, 108347776]
965_255	chr1	41599914	41600314	+	1000	132.5	[]	[]	[12.834519]	[111]	[]	[41600118]
965_2550	chr9	121320174	121320574	+	1000	46.0	[9.390524]	[86]	[]	[]	[121320351]	[]
965_2560	chrX	48867901	48868301	+	1000	46.0	[]	[]	[12.834519]	[92]	[]	[48868091]
965_2563	chr1	27496778	27497178	+	1000	45.5	[8.518976]	[100]	[10.269137]	[115]	[27496972]	[27496987]
965_2564	chr1	28249428	28249828	+	1000	45.5	[]	[]	[12.834519]	[185]	[]	[28249669]
965_2566	chr1	112902210	112902610	+	1000	45.5	[]	[]	[9.390524]	[96]	[]	[112902373]
965_257	chr20	40948619	40949019	+	1000	131.5	[]	[]	[8.366211, 10.269137]	[93, 111]	[]	[40948781, 40948799]
965_2573	chr1	213015659	213016059	+	1000	45.5	[7.7329817]	[76]	[]	[]	[213015835]	[]
965_2574	chr1	223233505	223233905	+	1000	45.5	[9.390524]	[121]	[]	[]	[223233662]	[]
965_2577	chr11	44243625	44244025	+	1000	45.5	[]	[]	[8.311733, 9.390524]	[106, 115]	[]	[44243826, 44243835]
965_2578	chr11	59548031	59548431	+	1000	45.5	[]	[]	[10.269137]	[111]	[]	[59548220]
965_2581	chr12	47820567	47820967	+	1000	45.5	[]	[]	[7.7999115, 8.731906]	[100, 142]	[]	[47820763, 47820805]
965_2586	chr13	95385387	95385787	+	1000	45.5	[10.269137]	[156]	[]	[]	[95385629]	[]
965_2588	chr16	84423550	84423950	+	1000	45.5	[]	[]	[8.731906]	[158]	[]	[84423791]
965_2589	chr17	59729320	59729720	+	1000	45.5	[12.834519]	[156]	[]	[]	[59729527]	[]
965_259	chr22	30219030	30219430	+	1000	131.5	[]	[]	[10.269137, 8.518976]	[90, 97]	[]	[30219217, 30219224]
965_2594	chr19	54572693	54573093	+	1000	45.5	[8.311733]	[95]	[]	[]	[54572857]	[]
965_2597	chr2	98236934	98237334	+	1000	45.5	[10.269137]	[107]	[]	[]	[98237139]	[]
965_26	chr17	25920024	25920424	+	1000	455.0	[12.834519]	[141]	[]	[]	[25920257]	[]
965_2602	chr2	190380898	190381298	+	1000	45.5	[7.9547687]	[97]	[]	[]	[190381083]	[]
965_2603	chr2	215808969	215809369	+	1000	45.5	[]	[]	[10.269137]	[116]	[]	[215809169]
965_2607	chr22	21716381	21716781	+	1000	45.5	[8.196857]	[121]	[]	[]	[21716576]	[]
965_2609	chr22	22122471	22122871	+	1000	45.5	[7.7329817]	[157]	[]	[]	[22122683]	[]
965_261	chr2	24791014	24791414	+	1000	131.0	[7.6554527]	[155]	[]	[]	[24791261]	[]
965_2610	chr22	22606395	22606795	+	1000	45.5	[]	[]	[8.731906]	[115]	[]	[22606563]
965_2611	chr22	22979891	22980291	+	1000	45.5	[]	[]	[7.5994935]	[185]	[]	[22980101]
965_2616	chr3	132726280	132726680	+	1000	45.5	[8.731906]	[143]	[]	[]	[132726497]	[]
965_2619	chr5	173782788	173783188	+	1000	45.5	[8.731906]	[163]	[8.366211]	[94]	[173783035]	[173782966]
965_2625	chr6	157534169	157534569	+	1000	45.5	[]	[]	[7.6749144]	[156]	[]	[157534409]
965_2630	chr7	138842101	138842501	+	1000	45.5	[10.269137]	[112]	[]	[]	[138842298]	[]
965_2631	chr7	156923369	156923769	+	1000	45.5	[]	[]	[8.731906]	[104]	[]	[156923573]
965_2638	chr9	131062864	131063264	+	1000	45.5	[8.196857]	[109]	[7.5994935]	[97]	[131063050]	[131063038]
965_2640	chr1	6406051	6406451	+	1000	45.0	[]	[]	[10.269137]	[66]	[]	[6406204]
965_2641	chr1	8938427	8938827	+	1000	45.0	[7.7329817]	[116]	[9.390524]	[129]	[8938637]	[8938650]
965_2642	chr1	14731911	14732311	+	1000	45.0	[12.834519, 8.518976, 12.834519]	[154, 159, 169]	[]	[]	[14732134, 14732139, 14732149]	[]
965_2644	chr1	45266211	45266611	+	1000	45.0	[]	[]	[8.518976]	[185]	[]	[45266451]
965_2645	chr1	45752348	45752748	+	1000	45.0	[]	[]	[8.366211]	[88]	[]	[45752511]
965_2647	chr1	70354803	70355203	+	1000	45.0	[]	[]	[10.269137]	[113]	[]	[70355011]
965_2656	chr1	246267910	246268310	+	981	45.0	[10.269137]	[159]	[]	[]	[246268126]	[]
965_2657	chr10	287819	288219	+	1000	45.0	[]	[]	[12.834519]	[148]	[]	[288028]
965_2659	chr10	72319979	72320379	+	1000	45.0	[]	[]	[12.834519]	[106]	[]	[72320156]
965_266	chr18	2325364	2325764	+	1000	130.0	[9.390524]	[98]	[]	[]	[2325554]	[]
965_2662	chr13	17115159	17115559	+	1000	45.0	[7.7999115]	[108]	[]	[]	[17115367]	[]
965_2663	chr14	102316792	102317192	+	1000	45.0	[]	[]	[10.269137]	[105]	[]	[102316993]
965_2670	chr2	48145979	48146379	+	1000	45.0	[]	[]	[7.5994935, 9.390524]	[73, 91]	[]	[48146142, 48146160]
965_2677	chr22	20639731	20640131	+	1000	45.0	[]	[]	[8.731906, 7.9547687]	[153, 176]	[]	[20639941, 20639964]
965_2678	chr22	22608245	22608645	+	1000	45.0	[]	[]	[8.518976]	[199]	[]	[22608451]
965_2687	chr5	18800445	18800845	+	1000	45.0	[8.518976]	[148]	[]	[]	[18800689]	[]
965_2690	chr5	68628025	68628425	+	1000	45.0	[]	[]	[8.366211]	[66]	[]	[68628191]
965_2692	chr6	10759285	10759685	+	1000	45.0	[12.834519]	[85]	[8.196857]	[71]	[10759470]	[10759456]
965_2697	chr6	37232557	37232957	+	1000	45.0	[]	[]	[8.196857]	[133]	[]	[37232761]
965_2698	chr6	136236136	136236536	+	1000	45.0	[]	[]	[8.196857]	[191]	[]	[136236385]
965_2700	chr7	30727933	30728333	+	1000	45.0	[8.196857]	[84]	[]	[]	[30728115]	[]
965_2705	chr7	131107110	131107510	+	1000	45.0	[]	[]	[10.269137]	[109]	[]	[131107313]
965_2716	chr9	131070736	131071136	+	1000	45.0	[]	[]	[8.518976, 10.269137, 8.518976]	[115, 120, 157]	[]	[131070904, 131070909, 131070946]
965_272	chr20	51338967	51339367	+	1000	128.5	[]	[]	[8.518976]	[131]	[]	[51339184]
965_2722	chr1	112904293	112904693	+	1000	44.5	[]	[]	[8.311733]	[146]	[]	[112904513]
965_2723	chr1	112935720	112936120	+	1000	44.5	[8.311733]	[137]	[]	[]	[112935956]	[]
965_2726	chr1	185284645	185285045	+	1000	44.5	[8.311733, 10.269137]	[103, 145]	[]	[]	[185284828, 185284870]	[]
965_273	chr19	49331512	49331912	+	1000	128.0	[8.731906, 8.518976]	[122, 166]	[]	[]	[49331709, 49331753]	[]
965_2732	chr1	214602710	214603110	+	1000	44.5	[10.269137]	[172]	[]	[]	[214602944]	[]
965_2735	chr10	97687371	97687771	+	1000	44.5	[10.269137]	[73]	[]	[]	[97687532]	[]
965_2736	chr11	45823389	45823789	+	1000	44.5	[12.834519]	[90]	[]	[]	[45823569]	[]
965_2737	chr12	54285904	54286304	+	1000	44.5	[]	[]	[8.176826]	[129]	[]	[54286112]
965_2738	chr12	122896059	122896459	+	1000	44.5	[]	[]	[12.834519]	[92]	[]	[122896240]
965_2739	chr12	123571263	123571663	+	1000	44.5	[]	[]	[12.834519]	[84]	[]	[123571447]
965_2742	chr15	58521539	58521939	+	1000	44.5	[]	[]	[12.834519]	[111]	[]	[58521733]
965_2745	chr16	83888637	83889037	+	1000	44.5	[]	[]	[12.834519]	[107]	[]	[83888835]
965_2746	chr16	85306073	85306473	+	1000	44.5	[]	[]	[7.6749144]	[153]	[]	[85306307]
965_2747	chr17	51372601	51373001	+	985	44.5	[10.269137, 8.311733]	[68, 113]	[]	[]	[51372766, 51372811]	[]
965_275	chr2	157929845	157930245	+	1000	127.5	[12.834519]	[80]	[]	[]	[157930022]	[]
965_2750	chr19	14496045	14496445	+	979	44.5	[12.834519]	[111]	[]	[]	[14496248]	[]
965_2756	chr21	42969226	42969626	+	1000	44.5	[]	[]	[10.269137]	[145]	[]	[42969470]
965_2757	chr21	46455687	46456087	+	1000	44.5	[8.311733]	[121]	[]	[]	[46455871]	[]
965_276	chr1	143202606	143203006	+	1000	127.0	[]	[]	[8.518976]	[59]	[]	[143202758]
965_2769	chr22	23041159	23041559	+	1000	44.5	[8.731906]	[186]	[]	[]	[23041355]	[]
965_277	chr16	67104099	67104499	+	1000	127.0	[8.196857]	[97]	[]	[]	[67104287]	[]
965_2771	chr3	44923559	44923959	+	1000	44.5	[10.269137]	[115]	[]	[]	[44923766]	[]
965_2773	chr3	171159127	171159527	+	1000	44.5	[]	[]	[8.311733, 10.269137]	[173, 180]	[]	[171159328, 171159335]
965_2774	chr4	79331458	79331858	+	1000	44.5	[]	[]	[8.311733]	[122]	[]	[79331652]
965_2775	chr5	39149922	39150322	+	1000	44.5	[9.390524]	[140]	[]	[]	[39150105]	[]
965_2776	chr5	49659920	49660320	+	1000	44.5	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[56, 61, 66, 96, 106, 131, 151]	[8.311733]	[142]	[49660073, 49660078, 49660083, 49660113, 49660123, 49660148, 49660168]	[49660159]
965_2778	chr5	112742271	112742671	+	1000	44.5	[]	[]	[12.834519]	[82]	[]	[112742436]
965_2779	chr6	7042110	7042510	+	1000	44.5	[]	[]	[8.196857]	[106]	[]	[7042287]
965_2782	chr6	49722285	49722685	+	1000	44.5	[]	[]	[10.269137]	[142]	[]	[49722512]
965_2784	chr6	125923350	125923750	+	1000	44.5	[7.6554527, 9.390524]	[69, 157]	[]	[]	[125923511, 125923599]	[]
965_2788	chr7	108117824	108118224	+	1000	44.5	[]	[]	[10.269137]	[108]	[]	[108118025]
965_2798	chr9	131076840	131077240	+	1000	44.5	[7.6554527]	[180]	[]	[]	[131077033]	[]
965_2802	chr1	23777882	23778282	+	1000	44.0	[8.311733]	[101]	[]	[]	[23778075]	[]
965_281	chr10	6088661	6089061	+	1000	126.0	[]	[]	[9.390524]	[91]	[]	[6088849]
965_2817	chr11	9789867	9790267	+	1000	44.0	[10.269137]	[114]	[]	[]	[9790069]	[]
965_2820	chr11	67572643	67573043	+	1000	44.0	[]	[]	[8.366211]	[76]	[]	[67572814]
965_2825	chr15	34656047	34656447	+	1000	44.0	[10.269137]	[125]	[]	[]	[34656270]	[]
965_2826	chr15	40593712	40594112	+	1000	44.0	[]	[]	[7.7999115]	[190]	[]	[40593962]
965_2830	chr16	15487874	15488274	+	1000	44.0	[]	[]	[10.269137]	[79]	[]	[15488047]
965_2833	chr17	58492648	58493048	+	1000	44.0	[8.176826]	[110]	[]	[]	[58492836]	[]
965_2834	chr19	12882615	12883015	+	1000	44.0	[]	[]	[8.196857]	[81]	[]	[12882786]
965_284	chr14	64363275	64363675	+	1000	125.5	[10.269137]	[133]	[]	[]	[64363500]	[]
965_2843	chr22	22735296	22735696	+	1000	44.0	[8.366211]	[111]	[]	[]	[22735470]	[]
965_2845	chr22	23160300	23160700	+	1000	44.0	[]	[]	[7.6554527]	[135]	[]	[23160496]
965_2846	chr22	23280274	23280674	+	1000	44.0	[12.834519]	[140]	[]	[]	[23280479]	[]
965_2848	chr3	34679044	34679444	+	1000	44.0	[12.834519]	[125]	[]	[]	[34679249]	[]
965_2849	chr3	143307681	143308081	+	1000	44.0	[7.6554527]	[184]	[]	[]	[143307900]	[]
965_285	chr20	50166042	50166442	+	1000	125.0	[]	[]	[12.834519]	[123]	[]	[50166263]
965_2851	chr4	49119961	49120361	+	1000	44.0	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 12.834519, 8.518976, 8.518976]	[81, 101, 106, 111, 121, 136, 156, 166]	[]	[]	[49120125, 49120145, 49120150, 49120155, 49120165, 49120180, 49120200, 49120210]	[]
965_2857	chr6	89321593	89321993	+	1000	44.0	[]	[]	[10.269137]	[75]	[]	[89321767]
965_2862	chr7	145805472	145805872	+	1000	44.0	[]	[]	[12.834519]	[107]	[]	[145805646]
965_2867	chr9	130922807	130923207	+	1000	44.0	[9.390524]	[110]	[]	[]	[130923000]	[]
965_2868	chr9	131002686	131003086	+	1000	44.0	[]	[]	[8.731906]	[78]	[]	[131002858]
965_287	chr3	37824362	37824762	+	1000	124.5	[]	[]	[10.269137]	[70]	[]	[37824530]
965_2878	chr1	47179002	47179402	+	1000	43.5	[10.269137]	[56]	[]	[]	[47179156]	[]
965_2881	chr1	160108922	160109322	+	1000	43.5	[12.834519]	[111]	[]	[]	[160109112]	[]
965_2887	chr1	186375735	186376135	+	1000	43.5	[8.366211]	[135]	[]	[]	[186375960]	[]
965_2888	chr1	227431909	227432309	+	1000	43.5	[7.5994935]	[139]	[]	[]	[227432139]	[]
965_2890	chr10	72321532	72321932	+	1000	43.5	[]	[]	[12.834519]	[207]	[]	[72321783]
965_2891	chr10	73997759	73998159	+	1000	43.5	[]	[]	[8.518976]	[92]	[]	[73997945]
965_2893	chr11	65371095	65371495	+	1000	43.5	[]	[]	[7.7329817, 7.7329817, 9.390524]	[74, 98, 130]	[]	[65371267, 65371291, 65371323]
965_2895	chr11	118053322	118053722	+	1000	43.5	[8.518976]	[160]	[]	[]	[118053558]	[]
965_2898	chr13	107950671	107951071	+	1000	43.5	[10.269137]	[202]	[]	[]	[107950914]	[]
965_2899	chr15	39882630	39883030	+	1000	43.5	[12.834519]	[168]	[]	[]	[39882873]	[]
965_29	chr17	26619847	26620247	+	1000	434.5	[7.6554527]	[127]	[]	[]	[26620073]	[]
965_2900	chr15	41979860	41980260	+	1000	43.5	[8.196857]	[83]	[12.834519]	[109]	[41980036]	[41980062]
965_2904	chr17	11908734	11909134	+	1000	43.5	[]	[]	[7.6554527]	[95]	[]	[11908921]
965_2905	chr17	30005657	30006057	+	973	43.5	[12.834519]	[140]	[]	[]	[30005895]	[]
965_2911	chr19	3155063	3155463	+	1000	43.5	[8.731906]	[128]	[]	[]	[3155276]	[]
965_2913	chr19	51132272	51132672	+	1000	43.5	[]	[]	[12.834519]	[87]	[]	[51132458]
965_2916	chr20	31066799	31067199	+	1000	43.5	[]	[]	[8.518976, 8.518976, 10.269137, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[76, 81, 86, 131, 136, 141, 146, 151]	[]	[31066961, 31066966, 31066971, 31067016, 31067021, 31067026, 31067031, 31067036]
965_2918	chr21	39430362	39430762	+	1000	43.5	[]	[]	[10.269137]	[156]	[]	[39430601]
965_2927	chr22	22835577	22835977	+	1000	43.5	[8.731906, 10.269137]	[99, 149]	[]	[]	[22835769, 22835819]	[]
965_2928	chr22	23051036	23051436	+	1000	43.5	[9.390524]	[173]	[]	[]	[23051210]	[]
965_293	chr1	16615371	16615771	+	1000	123.5	[10.269137]	[110]	[]	[]	[16615569]	[]
965_2930	chr4	4443724	4444124	+	1000	43.5	[12.834519]	[108]	[]	[]	[4443926]	[]
965_2932	chr4	56700724	56701124	+	1000	43.5	[10.269137]	[132]	[]	[]	[56700937]	[]
965_2933	chr5	836216	836616	+	1000	43.5	[12.834519]	[76]	[]	[]	[836380]	[]
965_2934	chr5	65724625	65725025	+	1000	43.5	[]	[]	[10.269137]	[181]	[]	[65724850]
965_2936	chr5	149446057	149446457	+	1000	43.5	[]	[]	[10.269137]	[141]	[]	[149446276]
965_2937	chr5	154682373	154682773	+	1000	43.5	[10.269137]	[85]	[]	[]	[154682549]	[]
965_294	chr1	10055669	10056069	+	1000	123.0	[10.269137]	[118]	[]	[]	[10055882]	[]
965_2940	chr6	30785711	30786111	+	1000	43.5	[]	[]	[10.269137]	[85]	[]	[30785879]
965_2941	chr6	30814455	30814855	+	1000	43.5	[]	[]	[12.834519]	[97]	[]	[30814622]
965_2944	chr6	158711811	158712211	+	1000	43.5	[]	[]	[10.269137]	[97]	[]	[158711996]
965_2945	chr7	6451187	6451587	+	1000	43.5	[]	[]	[8.366211]	[135]	[]	[6451377]
965_2948	chr7	105401545	105401945	+	1000	43.5	[]	[]	[8.731906]	[113]	[]	[105401704]
965_2953	chr7	138097358	138097758	+	1000	43.5	[9.390524]	[105]	[]	[]	[138097552]	[]
965_2954	chr7	138886420	138886820	+	920	43.5	[]	[]	[12.834519]	[114]	[]	[138886621]
965_2955	chr8	23518601	23519001	+	1000	43.5	[7.7999115, 8.176826]	[82, 98]	[]	[]	[23518772, 23518788]	[]
965_2957	chr8	143293788	143294188	+	1000	43.5	[8.366211]	[97]	[]	[]	[143293977]	[]
965_296	chr8	97762470	97762870	+	1000	122.5	[10.269137]	[148]	[]	[]	[97762715]	[]
965_2964	chrX	153897870	153898270	+	1000	43.5	[9.390524]	[72]	[]	[]	[153898038]	[]
965_2968	chr1	145465381	145465781	+	1000	43.0	[7.6749144]	[68]	[]	[]	[145465545]	[]
965_2971	chr1	172719594	172719994	+	1000	43.0	[8.176826]	[110]	[]	[]	[172719791]	[]
965_298	chr22	22748325	22748725	+	1000	122.0	[7.6749144, 7.7999115]	[77, 96]	[]	[]	[22748484, 22748503]	[]
965_2981	chr10	70667865	70668265	+	1000	43.0	[]	[]	[7.7999115]	[155]	[]	[70668108]
965_2985	chr11	61971475	61971875	+	1000	43.0	[]	[]	[7.7329817]	[179]	[]	[61971673]
965_2989	chr12	120302394	120302794	+	1000	43.0	[]	[]	[12.834519]	[120]	[]	[120302580]
965_299	chr7	106767634	106768034	+	1000	122.0	[]	[]	[8.731906]	[64]	[]	[106767791]
965_2991	chr12	126903327	126903727	+	1000	43.0	[]	[]	[10.269137]	[118]	[]	[126903541]
965_2993	chr13	91540722	91541122	+	1000	43.0	[]	[]	[8.366211]	[130]	[]	[91540947]
965_2995	chr15	89057480	89057880	+	1000	43.0	[8.518976, 8.518976]	[85, 97]	[]	[]	[89057654, 89057666]	[]
965_2996	chr16	2296639	2297039	+	1000	43.0	[]	[]	[12.834519]	[128]	[]	[2296862]
965_2997	chr16	70109601	70110001	+	1000	43.0	[10.269137]	[113]	[]	[]	[70109807]	[]
965_2998	chr17	39014816	39015216	+	1000	43.0	[]	[]	[10.269137]	[122]	[]	[39015037]
965_3004	chr19	38544072	38544472	+	1000	43.0	[]	[]	[8.731906]	[81]	[]	[38544252]
965_3007	chr2	45459122	45459522	+	1000	43.0	[8.311733]	[149]	[]	[]	[45459345]	[]
965_3012	chr21	14270975	14271375	+	1000	43.0	[12.834519]	[92]	[]	[]	[14271156]	[]
965_3013	chr21	45140421	45140821	+	1000	43.0	[10.269137]	[138]	[]	[]	[45140651]	[]
965_3018	chr22	21851663	21852063	+	1000	43.0	[]	[]	[8.196857, 8.731906]	[119, 160]	[]	[21851835, 21851876]
965_3031	chr3	114418681	114419081	+	1000	43.0	[]	[]	[8.731906]	[127]	[]	[114418895]
965_3033	chr5	49630742	49631142	+	1000	43.0	[9.390524]	[72]	[]	[]	[49630909]	[]
965_3036	chr5	149486037	149486437	+	1000	43.0	[]	[]	[8.176826]	[80]	[]	[149486202]
965_3037	chr6	14077186	14077586	+	1000	43.0	[10.269137]	[125]	[]	[]	[14077407]	[]
965_3039	chr6	27091762	27092162	+	1000	43.0	[]	[]	[12.834519]	[129]	[]	[27091961]
965_3041	chr6	30781759	30782159	+	1000	43.0	[]	[]	[8.731906]	[195]	[]	[30781973]
965_3055	chr8	1760333	1760733	+	1000	43.0	[]	[]	[12.834519]	[137]	[]	[1760566]
965_306	chr16	46943351	46943751	+	1000	120.0	[]	[]	[10.269137]	[75]	[]	[46943507]
965_3062	chr9	131069109	131069509	+	1000	43.0	[]	[]	[12.834519]	[176]	[]	[131069327]
965_3064	chr1	1422602	1423002	+	1000	42.5	[10.269137]	[156]	[]	[]	[1422846]	[]
965_3066	chr1	26483993	26484393	+	1000	42.5	[8.518976]	[95]	[]	[]	[26484163]	[]
965_3067	chr1	28328699	28329099	+	1000	42.5	[]	[]	[9.390524]	[178]	[]	[28328905]
965_307	chr2	72757164	72757564	+	1000	120.0	[10.269137]	[91]	[9.390524]	[155]	[72757350]	[72757414]
965_3072	chr1	40974928	40975328	+	1000	42.5	[8.196857]	[80]	[]	[]	[40975107]	[]
965_3073	chr1	43946057	43946457	+	1000	42.5	[9.390524]	[100]	[8.176826]	[122]	[43946245]	[43946267]
965_3075	chr1	110412516	110412916	+	1000	42.5	[]	[]	[8.311733]	[65]	[]	[110412672]
965_308	chr16	89705908	89706308	+	1000	119.0	[8.311733]	[99]	[]	[]	[89706089]	[]
965_3087	chr10	46525218	46525618	+	1000	42.5	[8.176826, 8.176826]	[135, 171]	[]	[]	[46525399, 46525435]	[]
965_3094	chr13	44386927	44387327	+	1000	42.5	[]	[]	[12.834519]	[95]	[]	[44387113]
