#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F6_idr.fa NR2F6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
681_14847	chr21	45073255	45073655	+	838	31.0	[9.367325]	[109]	[]	[]	[45073414]	[]
681_14848	chr21	45348437	45348837	+	776	31.0	[]	[]	[9.215672, 11.2237425]	[97, 104]	[]	[45348624, 45348631]
681_1486	chr9	136094206	136094606	+	1000	77.0	[13.574681, 9.731183]	[86, 93]	[]	[]	[136094390, 136094397]	[]
681_1487	chrX	139203761	139204161	+	1000	77.0	[]	[]	[13.574681]	[79]	[]	[139203936]
681_14871	chr22	19607722	19608122	+	698	31.0	[]	[]	[9.188388]	[119]	[]	[19607931]
681_14875	chr22	19728752	19729152	+	758	31.0	[11.846873, 11.846873]	[120, 132]	[]	[]	[19728970, 19728982]	[]
681_14881	chr22	19978838	19979238	+	853	31.0	[]	[]	[7.0428286]	[125]	[]	[19979023]
681_14889	chr22	20202598	20202998	+	674	31.0	[9.169012]	[96]	[]	[]	[20202754]	[]
681_1489	chr1	8858119	8858519	+	1000	76.0	[]	[]	[9.367325]	[116]	[]	[8858271]
681_14893	chr22	20260288	20260688	+	820	31.0	[12.716828]	[192]	[]	[]	[20260520]	[]
681_14898	chr22	20427752	20428152	+	853	31.0	[11.8274975]	[186]	[]	[]	[20427976]	[]
681_149	chr21	35470398	35470798	+	1000	198.0	[]	[]	[7.415039, 7.874239]	[105, 123]	[]	[35470593, 35470611]
681_14912	chr22	21955164	21955564	+	815	31.0	[10.822892]	[91]	[]	[]	[21955355]	[]
681_14920	chr22	22140360	22140760	+	799	31.0	[7.2247434]	[169]	[12.266677]	[95]	[22140607]	[22140533]
681_1493	chr1	228370266	228370666	+	1000	76.0	[8.514302, 13.574681, 11.846873]	[183, 190, 197]	[]	[]	[228370497, 228370504, 228370511]	[]
681_14939	chr22	50562742	50563142	+	916	31.0	[10.822892]	[163]	[]	[]	[50562975]	[]
681_14942	chr3	5188821	5189221	+	875	31.0	[]	[]	[8.780026]	[129]	[]	[5189040]
681_14951	chr3	36868690	36869090	+	902	31.0	[]	[]	[8.738236]	[124]	[]	[36868912]
681_14953	chr3	38149348	38149748	+	713	31.0	[]	[]	[10.510934]	[158]	[]	[38149588]
681_14955	chr3	39189813	39190213	+	583	31.0	[6.749954]	[126]	[10.026865]	[105]	[39190000]	[39189979]
681_14958	chr3	45659882	45660282	+	891	31.0	[7.5827603]	[91]	[]	[]	[45660047]	[]
681_1496	chr11	64094534	64094934	+	1000	76.0	[7.9090343]	[121]	[10.046241]	[97]	[64094738]	[64094714]
681_14960	chr3	46693835	46694235	+	612	31.0	[6.9793944]	[186]	[]	[]	[46694079]	[]
681_14961	chr3	47120528	47120928	+	907	31.0	[8.767773]	[111]	[]	[]	[47120706]	[]
681_14963	chr3	48739983	48740383	+	785	31.0	[]	[]	[6.9824934, 8.196144]	[141, 164]	[]	[48740188, 48740211]
681_14972	chr3	100334572	100334972	+	613	31.0	[9.408441]	[123]	[]	[]	[100334793]	[]
681_14985	chr3	183428636	183429036	+	648	31.0	[7.5666924, 9.731183]	[124, 183]	[]	[]	[183428809, 183428868]	[]
681_14988	chr3	195269788	195270188	+	547	31.0	[6.7508655, 12.02581]	[68, 121]	[]	[]	[195269952, 195270005]	[]
681_1499	chr12	108856840	108857240	+	1000	76.0	[]	[]	[7.807559, 7.9090343, 10.225179]	[74, 116, 148]	[]	[108857005, 108857047, 108857079]
681_14991	chr4	5003496	5003896	+	675	31.0	[]	[]	[7.294452]	[118]	[]	[5003657]
681_150	chr21	44012571	44012971	+	1000	198.0	[8.780026, 8.66444, 10.225179]	[85, 101, 108]	[]	[]	[44012739, 44012755, 44012762]	[]
681_1500	chr17	40549308	40549708	+	1000	76.0	[6.749954]	[111]	[]	[]	[40549516]	[]
681_15003	chr4	86961610	86962010	+	580	31.0	[]	[]	[7.893332]	[121]	[]	[86961804]
681_15005	chr4	108862336	108862736	+	884	31.0	[15.375314, 7.1165414]	[62, 69]	[]	[]	[108862497, 108862504]	[]
681_15012	chr4	145098158	145098558	+	756	31.0	[10.046241]	[159]	[]	[]	[145098378]	[]
681_15023	chr5	6711975	6712375	+	883	31.0	[]	[]	[9.274022, 8.003375]	[128, 202]	[]	[6712137, 6712211]
681_15025	chr5	10725254	10725654	+	896	31.0	[9.215672]	[112]	[]	[]	[10725457]	[]
681_15029	chr5	40834277	40834677	+	756	31.0	[]	[]	[6.8143425]	[138]	[]	[40834507]
681_15040	chr5	96807713	96808113	+	898	31.0	[6.9654317]	[153]	[]	[]	[96807880]	[]
681_15042	chr5	97182881	97183281	+	891	31.0	[]	[]	[10.466044]	[143]	[]	[97183072]
681_15046	chr5	132300909	132301309	+	917	31.0	[]	[]	[9.378869, 8.176768]	[134, 153]	[]	[132301098, 132301117]
681_15047	chr5	134438801	134439201	+	922	31.0	[]	[]	[8.166003, 15.375314]	[118, 125]	[]	[134439010, 134439017]
681_15048	chr5	139560753	139561153	+	677	31.0	[12.716828]	[135]	[]	[]	[139560939]	[]
681_15057	chr5	159263223	159263623	+	901	31.0	[9.169012]	[82]	[]	[]	[159263390]	[]
681_15067	chr6	10749651	10750051	+	798	31.0	[6.7065535]	[181]	[]	[]	[10749858]	[]
681_15076	chr6	26026246	26026646	+	873	31.0	[]	[]	[6.8441687]	[81]	[]	[26026404]
681_1509	chr22	20482789	20483189	+	1000	76.0	[7.8676777, 9.500589]	[109, 127]	[]	[]	[20482976, 20482994]	[]
681_15090	chr6	30757533	30757933	+	876	31.0	[8.514302, 6.9376044]	[128, 147]	[6.907464]	[207]	[30757696, 30757715]	[30757775]
681_15093	chr6	31688846	31689246	+	912	31.0	[9.215672]	[132]	[6.8722434, 9.169012]	[138, 144]	[31689030]	[31689036, 31689042]
681_15099	chr6	33091935	33092335	+	893	31.0	[]	[]	[7.415039]	[166]	[]	[33092163]
681_15105	chr6	33632548	33632948	+	768	31.0	[8.274998]	[128]	[]	[]	[33632760]	[]
681_15108	chr6	37126151	37126551	+	871	31.0	[10.466044]	[199]	[]	[]	[37126354]	[]
681_15115	chr6	41885948	41886348	+	571	31.0	[15.375314, 10.466044]	[131, 138]	[]	[]	[41886128, 41886135]	[]
681_15119	chr6	43774793	43775193	+	845	31.0	[6.7065535]	[186]	[]	[]	[43774989]	[]
681_15120	chr6	43915853	43916253	+	906	31.0	[8.19479]	[146]	[7.3238416]	[175]	[43916059]	[43916088]
681_15122	chr6	43986409	43986809	+	904	31.0	[]	[]	[8.176768]	[154]	[]	[43986632]
681_15123	chr6	44134268	44134668	+	918	31.0	[]	[]	[10.046241]	[109]	[]	[44134431]
681_15143	chr6	161375429	161375829	+	868	31.0	[7.375241]	[157]	[]	[]	[161375675]	[]
681_15145	chr6	169723363	169723763	+	734	31.0	[]	[]	[7.3877554]	[108]	[]	[169723516]
681_15147	chr7	1458919	1459319	+	862	31.0	[]	[]	[6.917256]	[151]	[]	[1459160]
681_15148	chr7	2241869	2242269	+	857	31.0	[]	[]	[7.3877554]	[124]	[]	[2242078]
681_15153	chr7	7566755	7567155	+	924	31.0	[]	[]	[6.749954]	[108]	[]	[7566956]
681_15159	chr7	39589705	39590105	+	805	31.0	[]	[]	[8.7080965]	[88]	[]	[39589889]
681_1516	chr5	163503063	163503463	+	1000	76.0	[]	[]	[12.266677]	[130]	[]	[163503258]
681_15167	chr7	87219330	87219730	+	890	31.0	[6.9793944]	[215]	[]	[]	[87219551]	[]
681_1517	chr6	30626919	30627319	+	1000	76.0	[13.574681, 9.367325, 12.623525]	[112, 119, 159]	[]	[]	[30627118, 30627125, 30627165]	[]
681_15183	chr7	108225580	108225980	+	898	31.0	[]	[]	[9.274022]	[97]	[]	[108225746]
681_15199	chr7	133830028	133830428	+	907	31.0	[]	[]	[10.400684]	[171]	[]	[133830240]
681_15213	chr7	149815905	149816305	+	898	31.0	[15.375314, 11.846873, 7.051181]	[131, 150, 157]	[6.860204, 8.514302]	[86, 96]	[149816120, 149816139, 149816146]	[149816075, 149816085]
681_15216	chr7	150824450	150824850	+	924	31.0	[9.064944, 12.716828]	[143, 171]	[]	[]	[150824640, 150824668]	[]
681_15219	chr7	154744196	154744596	+	850	31.0	[]	[]	[7.007602]	[85]	[]	[154744366]
681_15221	chr7	155807592	155807992	+	843	31.0	[8.453737, 11.258537]	[160, 182]	[]	[]	[155807814, 155807836]	[]
681_15223	chr7	157313732	157314132	+	911	31.0	[13.05917]	[155]	[]	[]	[157313940]	[]
681_15236	chr8	41608045	41608445	+	670	31.0	[8.917174]	[126]	[]	[]	[41608265]	[]
681_1524	chr7	151039277	151039677	+	1000	76.0	[]	[]	[11.724585]	[162]	[]	[151039474]
681_15246	chr8	122828226	122828626	+	877	31.0	[]	[]	[9.709666]	[123]	[]	[122828421]
681_15259	chr9	97598698	97599098	+	862	31.0	[12.623525]	[97]	[]	[]	[97598894]	[]
681_15270	chr9	125374677	125375077	+	540	31.0	[]	[]	[7.417145]	[147]	[]	[125374909]
681_15278	chr9	131799180	131799580	+	899	31.0	[7.3238416]	[150]	[]	[]	[131799416]	[]
681_1528	chr9	130854863	130855263	+	1000	76.0	[7.554178]	[183]	[9.103049]	[106]	[130855102]	[130855025]
681_15280	chr9	134205106	134205506	+	937	31.0	[15.375314, 6.9793944]	[91, 98]	[]	[]	[134205291, 134205298]	[]
681_15286	chr9	137619368	137619768	+	771	31.0	[12.623525]	[55]	[]	[]	[137619522]	[]
681_15291	chrX	103404536	103404936	+	764	31.0	[]	[]	[8.738236]	[82]	[]	[103404706]
681_153	chr2	169573667	169574067	+	1000	197.0	[12.623525]	[74]	[]	[]	[169573832]	[]
681_1530	chr1	1552169	1552569	+	1000	75.0	[]	[]	[7.264312, 15.375314]	[122, 129]	[]	[1552384, 1552391]
681_15310	chr1	3746324	3746724	+	653	30.0	[7.37782]	[124]	[]	[]	[3746518]	[]
681_15311	chr1	6786037	6786437	+	838	30.0	[7.473389]	[115]	[]	[]	[6786239]	[]
681_1532	chr1	26336687	26337087	+	1000	75.0	[8.196144]	[88]	[]	[]	[26336860]	[]
681_15328	chr1	16649408	16649808	+	586	30.0	[7.051181]	[154]	[]	[]	[16649612]	[]
681_15330	chr1	16921448	16921848	+	633	30.0	[7.415039]	[159]	[]	[]	[16921691]	[]
681_15340	chr1	25361102	25361502	+	850	30.0	[]	[]	[9.169012]	[177]	[]	[25361337]
681_15342	chr1	25657146	25657546	+	882	30.0	[]	[]	[7.9920163]	[126]	[]	[25657344]
681_15343	chr1	25993574	25993974	+	744	30.0	[]	[]	[7.527175]	[149]	[]	[25993816]
681_15346	chr1	26914211	26914611	+	878	30.0	[8.683034]	[165]	[]	[]	[26914439]	[]
681_15366	chr1	38859017	38859417	+	832	30.0	[]	[]	[8.66444]	[151]	[]	[38859239]
681_15368	chr1	43270792	43271192	+	848	30.0	[]	[]	[7.9090343]	[193]	[]	[43271031]
681_15371	chr1	46174315	46174715	+	844	30.0	[]	[]	[10.510934, 7.7873144]	[101, 110]	[]	[46174510, 46174519]
681_15396	chr1	93909627	93910027	+	594	30.0	[]	[]	[9.5113535]	[91]	[]	[93909813]
681_15406	chr1	116485172	116485572	+	836	30.0	[]	[]	[7.375241]	[188]	[]	[116485379]
681_15407	chr1	117339924	117340324	+	655	30.0	[10.026865]	[94]	[]	[]	[117340103]	[]
681_15413	chr1	150562448	150562848	+	746	30.0	[13.574681]	[84]	[]	[]	[150562607]	[]
681_15414	chr1	151548801	151549201	+	841	30.0	[7.309482]	[81]	[]	[]	[151548974]	[]
681_1542	chr10	79188193	79188593	+	1000	75.0	[11.846873]	[72]	[]	[]	[79188348]	[]
681_15421	chr1	162386840	162387240	+	794	30.0	[8.453737]	[145]	[]	[]	[162386999]	[]
681_15422	chr1	165601703	165602103	+	864	30.0	[6.9182286]	[158]	[]	[]	[165601886]	[]
681_15423	chr1	167221808	167222208	+	640	30.0	[9.731183]	[157]	[]	[]	[167221986]	[]
681_15426	chr1	168145219	168145619	+	750	30.0	[]	[]	[9.709666]	[121]	[]	[168145388]
681_15427	chr1	172457572	172457972	+	864	30.0	[15.375314]	[136]	[]	[]	[172457743]	[]
681_15428	chr1	173393249	173393649	+	801	30.0	[7.527175, 6.917256]	[108, 123]	[]	[]	[173393422, 173393437]	[]
681_15431	chr1	174166927	174167327	+	813	30.0	[8.615948]	[55]	[8.028181]	[95]	[174167082]	[174167122]
681_1544	chr11	83007939	83008339	+	1000	75.0	[]	[]	[13.574681]	[139]	[]	[83008171]
681_15443	chr1	202166020	202166420	+	844	30.0	[]	[]	[10.278964]	[185]	[]	[202166214]
681_15444	chr1	202192744	202193144	+	843	30.0	[11.8274975]	[86]	[9.066098]	[117]	[202192908]	[202192939]
681_1545	chr11	85664607	85665007	+	1000	75.0	[]	[]	[10.026865]	[69]	[]	[85664776]
681_1546	chr12	49121070	49121470	+	1000	75.0	[6.8441687]	[99]	[7.2529516, 11.136818]	[62, 84]	[49121261]	[49121224, 49121246]
681_15460	chr1	223129312	223129712	+	851	30.0	[7.710721]	[64]	[]	[]	[223129473]	[]
681_15468	chr1	234599709	234600109	+	772	30.0	[7.4022975]	[187]	[]	[]	[234599928]	[]
681_15469	chr1	234734878	234735278	+	812	30.0	[15.375314]	[118]	[]	[]	[234735082]	[]
681_15474	chr1	246794732	246795132	+	751	30.0	[9.064944, 12.02581]	[60, 70]	[]	[]	[246794888, 246794898]	[]
681_15496	chr10	70440220	70440620	+	833	30.0	[9.274022]	[81]	[]	[]	[70440401]	[]
681_15498	chr10	70756949	70757349	+	639	30.0	[]	[]	[7.2062984]	[111]	[]	[70757113]
681_1550	chr14	68295347	68295747	+	1000	75.0	[9.6081915]	[114]	[]	[]	[68295533]	[]
681_15507	chr10	109884271	109884671	+	752	30.0	[6.8722434]	[119]	[]	[]	[109884473]	[]
681_1551	chr16	89489451	89489851	+	1000	75.0	[]	[]	[8.66444]	[87]	[]	[89489637]
681_15511	chr11	453321	453721	+	850	30.0	[8.166003, 13.574681, 9.215672]	[91, 116, 123]	[]	[]	[453510, 453535, 453542]	[]
681_15514	chr11	1208068	1208468	+	900	30.0	[9.169012]	[116]	[11.136818, 11.136818]	[92, 99]	[1208246]	[1208222, 1208229]
681_15521	chr11	10351410	10351810	+	643	30.0	[12.716828, 7.807559]	[115, 125]	[]	[]	[10351605, 10351615]	[]
681_15522	chr11	12114658	12115058	+	615	30.0	[]	[]	[11.724585]	[156]	[]	[12114898]
681_15528	chr11	27420785	27421185	+	578	30.0	[13.05917]	[183]	[]	[]	[27421009]	[]
681_15529	chr11	32584972	32585372	+	859	30.0	[]	[]	[12.266677]	[107]	[]	[32585171]
681_1554	chr2	177263407	177263807	+	1000	75.0	[]	[]	[9.188388]	[121]	[]	[177263628]
681_15540	chr11	61801428	61801828	+	857	30.0	[15.375314]	[87]	[11.2237425]	[149]	[61801611]	[61801673]
681_15543	chr11	62791641	62792041	+	873	30.0	[]	[]	[7.8784423]	[205]	[]	[62791883]
681_15546	chr11	63976218	63976618	+	787	30.0	[10.466044]	[142]	[]	[]	[63976450]	[]
681_15549	chr11	64256569	64256969	+	756	30.0	[13.574681, 8.176768, 12.02581]	[124, 131, 138]	[]	[]	[64256792, 64256799, 64256806]	[]
681_15556	chr11	66311799	66312199	+	832	30.0	[]	[]	[7.3877554, 7.375241]	[117, 134]	[]	[66311957, 66311974]
681_15559	chr11	68341284	68341684	+	854	30.0	[9.066098]	[141]	[13.574681, 11.258537]	[98, 110]	[68341511]	[68341468, 68341480]
681_15560	chr11	69443461	69443861	+	692	30.0	[]	[]	[6.9376044]	[166]	[]	[69443712]
681_15585	chr12	42482907	42483307	+	853	30.0	[8.477994]	[133]	[]	[]	[42483102]	[]
681_15586	chr12	48883607	48884007	+	869	30.0	[]	[]	[6.9376044, 10.026865]	[141, 148]	[]	[48883810, 48883817]
681_15589	chr12	52045809	52046209	+	738	30.0	[]	[]	[9.502654]	[225]	[]	[52046037]
681_1559	chr22	22102955	22103355	+	1000	75.0	[9.188388]	[156]	[]	[]	[22103201]	[]
681_15596	chr12	57456111	57456511	+	694	30.0	[7.710721]	[116]	[]	[]	[57456313]	[]
681_15597	chr12	57621716	57622116	+	826	30.0	[]	[]	[7.294452]	[117]	[]	[57621932]
681_15602	chr12	74292250	74292650	+	859	30.0	[8.196144]	[194]	[]	[]	[74292460]	[]
681_1561	chr3	9362906	9363306	+	1000	75.0	[]	[]	[6.9376044]	[98]	[]	[9363080]
681_15613	chr12	116529022	116529422	+	632	30.0	[]	[]	[8.076756, 10.016101]	[103, 122]	[]	[116529222, 116529241]
681_15628	chr13	80573904	80574304	+	856	30.0	[7.145733]	[170]	[]	[]	[80574151]	[]
681_1563	chr6	15970524	15970924	+	1000	75.0	[8.115106]	[112]	[]	[]	[15970733]	[]
681_15642	chr13	90859935	90860335	+	550	30.0	[7.3851705]	[151]	[10.016101]	[66]	[90860185]	[90860100]
681_15652	chr13	91385162	91385562	+	856	30.0	[]	[]	[6.7778077]	[156]	[]	[91385340]
681_15680	chr13	93266198	93266598	+	840	30.0	[9.500589]	[130]	[15.375314]	[144]	[93266367]	[93266381]
681_15690	chr13	110457480	110457880	+	761	30.0	[8.780026]	[110]	[]	[]	[110457679]	[]
681_15692	chr14	23286286	23286686	+	835	30.0	[7.4022975]	[216]	[]	[]	[23286505]	[]
681_15695	chr14	33652696	33653096	+	789	30.0	[12.716828]	[150]	[]	[]	[33652906]	[]
681_15696	chr14	35121853	35122253	+	810	30.0	[]	[]	[9.025375]	[99]	[]	[35122048]
681_15697	chr14	58297763	58298163	+	872	30.0	[12.623525]	[186]	[]	[]	[58297951]	[]
681_15700	chr14	92121847	92122247	+	711	30.0	[6.929461]	[141]	[]	[]	[92122066]	[]
681_15702	chr14	105419191	105419591	+	644	30.0	[]	[]	[8.003375, 7.417145, 11.341519]	[105, 111, 141]	[]	[105419378, 105419384, 105419414]
681_15703	chr15	24675514	24675914	+	824	30.0	[6.917256, 10.026865, 10.225179, 6.7065535]	[71, 78, 85, 92]	[]	[]	[24675678, 24675685, 24675692, 24675699]	[]
681_15705	chr15	40751913	40752313	+	805	30.0	[]	[]	[9.409009]	[89]	[]	[40752077]
681_15706	chr15	43792352	43792752	+	829	30.0	[6.9631176]	[175]	[]	[]	[43792538]	[]
681_15708	chr15	44426760	44427160	+	864	30.0	[]	[]	[8.49737]	[129]	[]	[44426979]
681_15709	chr15	48878099	48878499	+	900	30.0	[8.780026]	[84]	[]	[]	[48878254]	[]
681_15713	chr15	65184329	65184729	+	822	30.0	[9.587947]	[142]	[]	[]	[65184506]	[]
681_15714	chr15	65286267	65286667	+	819	30.0	[]	[]	[9.066098]	[116]	[]	[65286427]
681_15717	chr15	72685926	72686326	+	810	30.0	[]	[]	[7.6651616]	[75]	[]	[72686099]
681_15724	chr15	88909294	88909694	+	831	30.0	[7.415039]	[106]	[]	[]	[88909498]	[]
681_15725	chr15	89874934	89875334	+	849	30.0	[7.702022]	[140]	[]	[]	[89875172]	[]
681_15740	chr16	15952242	15952642	+	841	30.0	[]	[]	[10.400684]	[133]	[]	[15952393]
681_15744	chr16	29806597	29806997	+	642	30.0	[]	[]	[7.051181]	[153]	[]	[29806803]
681_15749	chr16	31477562	31477962	+	867	30.0	[]	[]	[10.225179, 7.96282]	[53, 59]	[]	[31477715, 31477721]
681_15751	chr16	48117470	48117870	+	617	30.0	[6.9654317]	[125]	[7.473389]	[119]	[48117676]	[48117670]
681_15752	chr16	57701348	57701748	+	731	30.0	[]	[]	[9.075708, 9.965039]	[109, 115]	[]	[57701552, 57701558]
681_15754	chr16	66900041	66900441	+	768	30.0	[8.232883]	[190]	[]	[]	[66900240]	[]
681_15756	chr16	67480929	67481329	+	848	30.0	[]	[]	[9.066098]	[192]	[]	[67481146]
681_15758	chr16	68752577	68752977	+	675	30.0	[]	[]	[13.05917]	[103]	[]	[68752763]
681_15760	chr16	71723075	71723475	+	693	30.0	[]	[]	[7.3683796]	[104]	[]	[71723233]
681_15762	chr16	81095676	81096076	+	870	30.0	[]	[]	[7.8130794]	[180]	[]	[81095919]
681_1578	chrX	53255867	53256267	+	1000	75.0	[]	[]	[8.166003]	[67]	[]	[53256029]
681_15780	chr17	36482804	36483204	+	868	30.0	[6.7505236]	[148]	[]	[]	[36483032]	[]
681_15791	chr17	44218004	44218404	+	836	30.0	[11.846873]	[134]	[]	[]	[44218174]	[]
681_15792	chr17	45316346	45316746	+	770	30.0	[8.166003]	[65]	[]	[]	[45316500]	[]
681_15795	chr17	49899122	49899522	+	683	30.0	[8.565256]	[67]	[7.9090343]	[72]	[49899278]	[49899283]
681_15797	chr17	50425650	50426050	+	772	30.0	[9.965039]	[167]	[]	[]	[50425879]	[]
681_15798	chr17	50559712	50560112	+	705	30.0	[]	[]	[7.7950444, 7.264312]	[108, 152]	[]	[50559902, 50559946]
681_15799	chr17	55731513	55731913	+	856	30.0	[12.266677]	[95]	[]	[]	[55731667]	[]
681_158	chr6	2841646	2842046	+	1000	194.0	[]	[]	[8.164407]	[118]	[]	[2841853]
681_15803	chr17	63696522	63696922	+	737	30.0	[8.076756, 8.710301]	[140, 156]	[10.225179]	[60]	[63696753, 63696769]	[63696673]
681_15805	chr17	64006849	64007249	+	641	30.0	[]	[]	[11.846873]	[211]	[]	[64007098]
681_1581	chr1	35887047	35887447	+	1000	74.0	[10.466044]	[78]	[]	[]	[35887215]	[]
681_15813	chr17	78422012	78422412	+	831	30.0	[7.473389]	[113]	[]	[]	[78422204]	[]
681_15815	chr17	79831412	79831812	+	839	30.0	[]	[]	[9.709666]	[95]	[]	[79831568]
681_15817	chr17	81519473	81519873	+	567	30.0	[10.016101]	[135]	[]	[]	[81519698]	[]
681_1583	chr1	230642480	230642880	+	1000	74.0	[8.176768]	[222]	[]	[]	[230642725]	[]
681_15832	chr18	49460227	49460627	+	671	30.0	[]	[]	[7.473389]	[230]	[]	[49460463]
681_15833	chr18	49813144	49813544	+	845	30.0	[6.7778077]	[164]	[]	[]	[49813360]	[]
681_1584	chr1	231160038	231160438	+	1000	74.0	[7.051181]	[136]	[]	[]	[231160251]	[]
681_15848	chr19	4057850	4058250	+	804	30.0	[]	[]	[10.016101, 6.8722434]	[172, 178]	[]	[4058078, 4058084]
681_15894	chr19	46915296	46915696	+	763	30.0	[12.266677]	[103]	[7.4022975]	[93]	[46915477]	[46915467]
681_15897	chr19	48741090	48741490	+	871	30.0	[]	[]	[9.676358]	[157]	[]	[48741302]
681_159	chr11	61890878	61891278	+	1000	193.0	[]	[]	[7.415039, 15.375314]	[87, 94]	[]	[61891044, 61891051]
681_1590	chr13	102394363	102394763	+	1000	74.0	[]	[]	[8.46723, 13.574681]	[118, 125]	[]	[102394552, 102394559]
681_15902	chr19	49391782	49392182	+	751	30.0	[]	[]	[8.274998]	[200]	[]	[49392016]
681_15913	chr19	55549963	55550363	+	756	30.0	[10.916196]	[81]	[]	[]	[55550138]	[]
681_15919	chr2	10983916	10984316	+	850	30.0	[10.25437]	[129]	[]	[]	[10984138]	[]
681_15938	chr2	113050823	113051223	+	746	30.0	[8.076756]	[134]	[]	[]	[113051004]	[]
681_15945	chr2	134154227	134154627	+	743	30.0	[]	[]	[10.026865]	[119]	[]	[134154437]
681_15948	chr2	158457302	158457702	+	768	30.0	[8.66444]	[122]	[]	[]	[158457504]	[]
681_15949	chr2	160270355	160270755	+	773	30.0	[15.375314]	[115]	[]	[]	[160270523]	[]
681_1595	chr17	27332755	27333155	+	1000	74.0	[7.375241]	[130]	[]	[]	[27332971]	[]
681_15954	chr2	177553011	177553411	+	797	30.0	[6.7259293]	[183]	[]	[]	[177553244]	[]
681_15957	chr2	190880207	190880607	+	837	30.0	[7.264312, 7.3683796]	[135, 144]	[]	[]	[190880428, 190880437]	[]
681_15963	chr2	231463601	231464001	+	823	30.0	[]	[]	[6.7065535]	[132]	[]	[231463815]
681_15966	chr20	25055990	25056390	+	796	30.0	[12.716828]	[159]	[8.196144]	[133]	[25056228]	[25056202]
681_15967	chr20	25696581	25696981	+	844	30.0	[]	[]	[7.264312]	[149]	[]	[25696786]
681_15971	chr20	31560091	31560491	+	891	30.0	[7.238494]	[198]	[]	[]	[31560328]	[]
681_15983	chr20	49482584	49482984	+	830	30.0	[8.780026]	[69]	[]	[]	[49482747]	[]
681_15984	chr20	49989250	49989650	+	867	30.0	[11.846873]	[119]	[7.7937036, 7.9090343]	[175, 182]	[49989405]	[49989461, 49989468]
681_1599	chr17	78592059	78592459	+	1000	74.0	[15.375314, 7.96282]	[102, 144]	[]	[]	[78592257, 78592299]	[]
681_15997	chr21	33923975	33924375	+	882	30.0	[]	[]	[10.400684]	[76]	[]	[33924130]
681_15998	chr21	34187134	34187534	+	786	30.0	[10.822892]	[118]	[7.2634506, 10.822892]	[75, 157]	[34187339]	[34187296, 34187378]
681_16007	chr21	43884896	43885296	+	818	30.0	[11.724585]	[127]	[]	[]	[43885093]	[]
681_1601	chr18	11947133	11947533	+	1000	74.0	[10.465072]	[99]	[]	[]	[11947318]	[]
681_16019	chr22	19070948	19071348	+	844	30.0	[11.724585]	[232]	[10.225179]	[181]	[19071187]	[19071136]
681_1602	chr19	12294602	12295002	+	1000	74.0	[]	[]	[6.7259293, 13.574681, 6.9376044]	[90, 141, 158]	[]	[12294758, 12294809, 12294826]
681_1603	chr19	14530021	14530421	+	1000	74.0	[]	[]	[10.466044]	[136]	[]	[14530255]
681_16036	chr22	19608456	19608856	+	814	30.0	[9.502654]	[151]	[]	[]	[19608625]	[]
681_16041	chr22	19671127	19671527	+	841	30.0	[]	[]	[11.426259]	[189]	[]	[19671349]
681_16052	chr22	20066444	20066844	+	821	30.0	[8.274998]	[215]	[]	[]	[20066664]	[]
681_16053	chr22	20138845	20139245	+	825	30.0	[7.702022]	[149]	[]	[]	[20139084]	[]
681_16060	chr22	20274464	20274864	+	835	30.0	[]	[]	[7.608377]	[114]	[]	[20274658]
681_1607	chr20	51481242	51481642	+	1000	74.0	[]	[]	[7.6564493]	[156]	[]	[51481486]
681_16075	chr22	20749315	20749715	+	679	30.0	[6.731148]	[162]	[]	[]	[20749563]	[]
681_16084	chr22	21073520	21073920	+	825	30.0	[]	[]	[10.046241]	[169]	[]	[21073718]
681_16096	chr22	22403807	22404207	+	795	30.0	[7.675926]	[165]	[7.893332]	[185]	[22404007]	[22404027]
681_16097	chr22	22410202	22410602	+	890	30.0	[8.196144]	[126]	[]	[]	[22410372]	[]
681_161	chr19	40750109	40750509	+	1000	193.0	[6.8698874, 15.375314]	[72, 84]	[13.574681, 10.466044, 6.966994]	[96, 104, 113]	[40750269, 40750281]	[40750293, 40750301, 40750310]
681_1611	chr22	21700854	21701254	+	1000	74.0	[7.8130794]	[95]	[7.699957, 10.026865]	[101, 108]	[21701015]	[21701021, 21701028]
681_16110	chr22	41468480	41468880	+	804	30.0	[8.148928]	[215]	[]	[]	[41468699]	[]
681_16125	chr3	14430105	14430505	+	885	30.0	[]	[]	[13.574681]	[127]	[]	[14430316]
681_1613	chr3	9862567	9862967	+	1000	74.0	[]	[]	[10.225179]	[151]	[]	[9862806]
681_16134	chr3	50350392	50350792	+	735	30.0	[8.767773]	[106]	[]	[]	[50350583]	[]
681_16138	chr3	124876544	124876944	+	844	30.0	[7.264312]	[199]	[]	[]	[124876794]	[]
681_16141	chr3	153221722	153222122	+	749	30.0	[]	[]	[7.9839993]	[145]	[]	[153221886]
681_16143	chr3	179347642	179348042	+	656	30.0	[11.531816]	[160]	[]	[]	[179347854]	[]
