#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV6_idr.fa ETV6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
418_13390	chr19	4815584	4815984	+	874	29.0	[]	[]	[9.058782]	[198]	[]	[4815834]
418_13393	chr19	10315736	10316136	+	813	29.0	[12.8385725]	[113]	[]	[]	[10315903]	[]
418_13398	chr19	11766965	11767365	+	828	29.0	[9.940348]	[178]	[]	[]	[11767181]	[]
418_13399	chr19	12669473	12669873	+	745	29.0	[12.8385725, 10.77997]	[158, 172]	[]	[]	[12669665, 12669679]	[]
418_134	chr15	58331836	58332236	+	1000	254.0	[10.77997]	[98]	[]	[]	[58332024]	[]
418_1340	chr9	120793216	120793616	+	1000	81.0	[9.940348]	[141]	[9.940348]	[86]	[120793456]	[120793401]
418_13401	chr19	13099352	13099752	+	911	29.0	[7.881745]	[127]	[]	[]	[13099557]	[]
418_13402	chr19	14032087	14032487	+	910	29.0	[8.371923]	[190]	[]	[]	[14032333]	[]
418_13407	chr19	14614074	14614474	+	860	29.0	[9.058782, 9.058782]	[132, 156]	[]	[]	[14614247, 14614271]	[]
418_13411	chr19	39057601	39058001	+	553	29.0	[10.77997]	[133]	[7.772714]	[157]	[39057798]	[39057822]
418_13415	chr19	42253075	42253475	+	585	29.0	[10.77997]	[168]	[]	[]	[42253282]	[]
418_13416	chr19	43596239	43596639	+	913	29.0	[6.933092]	[175]	[]	[]	[43596481]	[]
418_13420	chr19	46600733	46601133	+	863	29.0	[]	[]	[9.831317]	[140]	[]	[46600959]
418_13423	chr19	47484119	47484519	+	797	29.0	[9.940348]	[111]	[]	[]	[47484278]	[]
418_13424	chr19	47729899	47730299	+	883	29.0	[6.933092]	[180]	[]	[]	[47730122]	[]
418_13435	chr19	56186846	56187246	+	858	29.0	[7.881745]	[106]	[]	[]	[56187036]	[]
418_13437	chr2	6886024	6886424	+	895	29.0	[7.772714]	[97]	[]	[]	[6886208]	[]
418_1344	chr1	30756534	30756934	+	1000	80.0	[7.881745]	[136]	[]	[]	[30756750]	[]
418_13440	chr2	11745052	11745452	+	899	29.0	[]	[]	[8.371923]	[107]	[]	[11745248]
418_13443	chr2	20579285	20579685	+	598	29.0	[]	[]	[12.8385725]	[139]	[]	[20579503]
418_13445	chr2	26442671	26443071	+	821	29.0	[]	[]	[7.881745, 10.77997]	[73, 103]	[]	[26442834, 26442864]
418_13449	chr2	38622178	38622578	+	721	29.0	[]	[]	[9.058782]	[148]	[]	[38622395]
418_1345	chr1	32650379	32650779	+	1000	80.0	[]	[]	[12.8385725, 12.8385725]	[93, 134]	[]	[32650551, 32650592]
418_13451	chr2	45650903	45651303	+	573	29.0	[]	[]	[7.772714]	[116]	[]	[45651112]
418_13457	chr2	69634174	69634574	+	842	29.0	[]	[]	[7.881745]	[97]	[]	[69634344]
418_13458	chr2	70104593	70104993	+	837	29.0	[8.119915]	[110]	[]	[]	[70104776]	[]
418_13459	chr2	73779643	73780043	+	921	29.0	[]	[]	[6.933092]	[184]	[]	[73779888]
418_13460	chr2	74576842	74577242	+	866	29.0	[7.772714]	[94]	[7.881745]	[113]	[74577022]	[74577041]
418_13462	chr2	96336893	96337293	+	876	29.0	[10.77997, 10.77997]	[117, 130]	[]	[]	[96337091, 96337104]	[]
418_13463	chr2	97663090	97663490	+	743	29.0	[7.881745]	[145]	[]	[]	[97663303]	[]
418_13469	chr2	112726780	112727180	+	799	29.0	[9.058782]	[155]	[]	[]	[112727009]	[]
418_1347	chr1	64917226	64917626	+	1000	80.0	[7.772714, 10.77997]	[98, 120]	[]	[]	[64917404, 64917426]	[]
418_13470	chr2	112794148	112794548	+	848	29.0	[8.755716]	[147]	[]	[]	[112794386]	[]
418_13471	chr2	118802928	118803328	+	882	29.0	[8.755716]	[150]	[]	[]	[118803174]	[]
418_13473	chr2	134161123	134161523	+	885	29.0	[10.77997]	[123]	[]	[]	[134161340]	[]
418_13477	chr2	169038327	169038727	+	897	29.0	[]	[]	[9.058782]	[131]	[]	[169038507]
418_13482	chr2	178413416	178413816	+	878	29.0	[]	[]	[9.940348]	[108]	[]	[178413616]
418_13483	chr2	190494821	190495221	+	642	29.0	[8.755716, 7.772714, 10.77997]	[105, 138, 168]	[]	[]	[190494984, 190495017, 190495047]	[]
418_13484	chr2	191678678	191679078	+	841	29.0	[]	[]	[9.058782]	[149]	[]	[191678886]
418_13485	chr2	196153493	196153893	+	828	29.0	[10.77997]	[203]	[]	[]	[196153738]	[]
418_13486	chr2	199455592	199455992	+	695	29.0	[]	[]	[10.77997]	[130]	[]	[199455761]
418_13487	chr2	200964600	200965000	+	622	29.0	[9.058782]	[151]	[]	[]	[200964783]	[]
418_13491	chr2	226835854	226836254	+	705	29.0	[]	[]	[6.933092]	[212]	[]	[226836092]
418_13492	chr2	237421574	237421974	+	600	29.0	[7.881745]	[91]	[8.755716]	[78]	[237421740]	[237421727]
418_13493	chr2	237500931	237501331	+	743	29.0	[]	[]	[7.772714, 7.772714]	[71, 108]	[]	[237501094, 237501131]
418_13494	chr20	4130842	4131242	+	722	29.0	[8.755716]	[91]	[]	[]	[4130999]	[]
418_13496	chr20	21303094	21303494	+	896	29.0	[10.77997]	[145]	[12.8385725]	[118]	[21303311]	[21303284]
418_13499	chr20	34303365	34303765	+	861	29.0	[8.371923, 7.0784545]	[98, 183]	[]	[]	[34303523, 34303608]	[]
418_135	chr12	57086029	57086429	+	1000	253.0	[]	[]	[8.119915]	[157]	[]	[57086224]
418_1350	chr1	154936419	154936819	+	1000	80.0	[]	[]	[7.772714]	[131]	[]	[154936628]
418_13503	chr20	45229481	45229881	+	889	29.0	[8.755716]	[128]	[7.881745, 9.940348]	[122, 152]	[45229661]	[45229655, 45229685]
418_13515	chr21	36964296	36964696	+	890	29.0	[]	[]	[7.772714]	[154]	[]	[36964478]
418_13518	chr21	42449927	42450327	+	934	29.0	[8.755716]	[106]	[]	[]	[42450131]	[]
418_13519	chr21	42879862	42880262	+	826	29.0	[6.8263144]	[181]	[]	[]	[42880061]	[]
418_1352	chr10	128063056	128063456	+	1000	80.0	[]	[]	[10.77997, 10.77997, 9.058782]	[75, 118, 131]	[]	[128063210, 128063253, 128063266]
418_13522	chr22	16603453	16603853	+	931	29.0	[10.77997]	[194]	[]	[]	[16603703]	[]
418_13529	chr22	19579900	19580300	+	908	29.0	[]	[]	[7.772714]	[101]	[]	[19580095]
418_1353	chr11	107840767	107841167	+	1000	80.0	[]	[]	[7.772714]	[84]	[]	[107840943]
418_13530	chr22	19640585	19640985	+	691	29.0	[]	[]	[7.772714]	[77]	[]	[19640760]
418_13534	chr22	20254462	20254862	+	882	29.0	[7.881745]	[181]	[]	[]	[20254704]	[]
418_13540	chr22	20931111	20931511	+	913	29.0	[9.058782]	[195]	[]	[]	[20931332]	[]
418_13545	chr22	21654104	21654504	+	916	29.0	[]	[]	[7.881745]	[152]	[]	[21654351]
418_1355	chr15	78306367	78306767	+	1000	80.0	[]	[]	[7.0784545, 9.058782]	[116, 137]	[]	[78306579, 78306600]
418_13551	chr22	21899363	21899763	+	898	29.0	[]	[]	[6.8263144]	[131]	[]	[21899544]
418_13557	chr22	22069969	22070369	+	923	29.0	[]	[]	[7.881745]	[137]	[]	[22070189]
418_1356	chr19	10270845	10271245	+	1000	80.0	[9.831317]	[87]	[6.933092]	[129]	[10271001]	[10271043]
418_13565	chr22	22696089	22696489	+	883	29.0	[7.772714]	[115]	[]	[]	[22696294]	[]
418_1358	chr2	38643703	38644103	+	1000	80.0	[]	[]	[10.77997]	[101]	[]	[38643887]
418_13581	chr22	23163076	23163476	+	556	29.0	[]	[]	[8.371923]	[181]	[]	[23163317]
418_13587	chr22	35604817	35605217	+	813	29.0	[10.77997]	[55]	[]	[]	[35604970]	[]
418_13588	chr22	37686109	37686509	+	951	29.0	[7.0784545, 12.8385725]	[97, 152]	[]	[]	[37686296, 37686351]	[]
418_1359	chr2	105517195	105517595	+	1000	80.0	[]	[]	[10.77997]	[141]	[]	[105517429]
418_13590	chr22	42671337	42671737	+	766	29.0	[10.77997]	[161]	[7.881745]	[127]	[42671580]	[42671546]
418_13591	chr22	49724049	49724449	+	824	29.0	[8.119915, 7.881745, 8.119915, 7.881745, 8.119915, 6.933092]	[129, 139, 146, 156, 163, 192]	[]	[]	[49724229, 49724239, 49724246, 49724256, 49724263, 49724292]	[]
418_13597	chr3	5565032	5565432	+	843	29.0	[7.881745]	[114]	[]	[]	[5565239]	[]
418_1360	chr2	138028471	138028871	+	1000	80.0	[10.77997]	[140]	[]	[]	[138028689]	[]
418_13600	chr3	10134530	10134930	+	914	29.0	[9.058782]	[175]	[]	[]	[10134713]	[]
418_13602	chr3	14319582	14319982	+	870	29.0	[]	[]	[7.0784545]	[143]	[]	[14319796]
418_13603	chr3	17070643	17071043	+	665	29.0	[9.831317, 7.772714, 7.881745]	[128, 144, 156]	[]	[]	[17070865, 17070881, 17070893]	[]
418_13608	chr3	42492480	42492880	+	886	29.0	[]	[]	[10.77997]	[114]	[]	[42492672]
418_13610	chr3	43773445	43773845	+	887	29.0	[7.881745]	[149]	[]	[]	[43773687]	[]
418_13612	chr3	45061957	45062357	+	864	29.0	[10.77997]	[111]	[]	[]	[45062151]	[]
418_13613	chr3	45593986	45594386	+	709	29.0	[]	[]	[12.8385725]	[71]	[]	[45594157]
418_13614	chr3	45881147	45881547	+	830	29.0	[]	[]	[7.772714]	[134]	[]	[45881323]
418_13615	chr3	50337960	50338360	+	903	29.0	[8.371923]	[162]	[]	[]	[50338197]	[]
418_13617	chr3	53130259	53130659	+	704	29.0	[7.772714]	[118]	[]	[]	[53130426]	[]
418_13618	chr3	73072613	73073013	+	889	29.0	[7.881745]	[135]	[8.755716]	[172]	[73072827]	[73072864]
418_1362	chr20	47607123	47607523	+	1000	80.0	[7.772714]	[126]	[]	[]	[47607311]	[]
418_13621	chr3	88149703	88150103	+	859	29.0	[]	[]	[12.8385725]	[121]	[]	[88149909]
418_13622	chr3	98593685	98594085	+	846	29.0	[9.831317]	[166]	[]	[]	[98593915]	[]
418_1363	chr22	17980559	17980959	+	1000	80.0	[]	[]	[6.933092]	[109]	[]	[17980739]
418_13632	chr4	1882899	1883299	+	844	29.0	[9.058782]	[150]	[]	[]	[1883101]	[]
418_13633	chr4	4789440	4789840	+	817	29.0	[]	[]	[10.77997, 9.058782]	[88, 138]	[]	[4789618, 4789668]
418_13635	chr4	10224953	10225353	+	572	29.0	[]	[]	[7.772714]	[64]	[]	[10225110]
418_13636	chr4	18075865	18076265	+	862	29.0	[]	[]	[7.881745, 7.881745]	[62, 95]	[]	[18076019, 18076052]
418_13642	chr4	56981783	56982183	+	860	29.0	[6.933092]	[104]	[]	[]	[56981959]	[]
418_13643	chr4	70993277	70993677	+	885	29.0	[]	[]	[8.371923]	[166]	[]	[70993499]
418_13649	chr4	108972775	108973175	+	852	29.0	[]	[]	[10.77997]	[174]	[]	[108973017]
418_1365	chr4	10181030	10181430	+	1000	80.0	[]	[]	[10.77997]	[173]	[]	[10181271]
418_13650	chr4	122661623	122662023	+	868	29.0	[8.755716]	[180]	[]	[]	[122661813]	[]
418_13655	chr4	169617399	169617799	+	755	29.0	[10.77997, 10.77997]	[145, 165]	[]	[]	[169617619, 169617639]	[]
418_13657	chr4	182938024	182938424	+	747	29.0	[8.371923]	[176]	[]	[]	[182938214]	[]
418_13663	chr5	34526686	34527086	+	590	29.0	[7.881745]	[107]	[]	[]	[34526889]	[]
418_13666	chr5	40802873	40803273	+	718	29.0	[6.8263144]	[196]	[7.881745]	[149]	[40803094]	[40803047]
418_13667	chr5	54224090	54224490	+	927	29.0	[7.772714]	[226]	[]	[]	[54224339]	[]
418_13673	chr5	82165817	82166217	+	832	29.0	[8.755716]	[277]	[]	[]	[82166043]	[]
418_1368	chr5	43105596	43105996	+	1000	80.0	[8.755716]	[197]	[]	[]	[43105827]	[]
418_13692	chr5	169650960	169651360	+	762	29.0	[]	[]	[7.881745, 10.77997]	[157, 213]	[]	[169651144, 169651200]
418_13694	chr5	173835085	173835485	+	884	29.0	[]	[]	[10.77997]	[140]	[]	[173835318]
418_13696	chr5	178153730	178154130	+	870	29.0	[10.77997]	[141]	[8.755716]	[86]	[178153937]	[178153882]
418_13698	chr5	180803645	180804045	+	774	29.0	[]	[]	[9.058782]	[164]	[]	[180803871]
418_137	chr17	64537494	64537894	+	1000	249.0	[7.772714]	[52]	[8.119915, 7.881745]	[103, 150]	[64537646]	[64537697, 64537744]
418_1370	chr5	142466569	142466969	+	1000	80.0	[]	[]	[8.755716, 10.77997]	[85, 120]	[]	[142466738, 142466773]
418_13709	chr6	7899046	7899446	+	818	29.0	[]	[]	[9.058782]	[129]	[]	[7899252]
418_1371	chr6	33271863	33272263	+	1000	80.0	[]	[]	[12.8385725]	[148]	[]	[33272066]
418_13710	chr6	10347624	10348024	+	953	29.0	[10.77997]	[214]	[]	[]	[10347840]	[]
418_13711	chr6	10401606	10402006	+	638	29.0	[]	[]	[9.940348]	[141]	[]	[10401814]
418_13712	chr6	11382148	11382548	+	909	29.0	[6.9452558]	[103]	[8.371923, 7.772714]	[137, 173]	[11382323]	[11382357, 11382393]
418_13720	chr6	27138457	27138857	+	861	29.0	[7.772714]	[187]	[]	[]	[27138657]	[]
418_13728	chr6	31497501	31497901	+	933	29.0	[8.371923]	[162]	[]	[]	[31497738]	[]
418_1373	chr6	154356667	154357067	+	1000	80.0	[10.77997]	[97]	[10.77997]	[113]	[154356847]	[154356863]
418_13736	chr6	34544719	34545119	+	808	29.0	[8.755716]	[210]	[]	[]	[34544940]	[]
418_1374	chr6	154432807	154433207	+	1000	80.0	[10.77997]	[131]	[]	[]	[154433034]	[]
418_13742	chr6	37072537	37072937	+	939	29.0	[10.77997]	[134]	[]	[]	[37072726]	[]
418_13745	chr6	41603075	41603475	+	748	29.0	[]	[]	[6.933092, 9.058782]	[168, 187]	[]	[41603290, 41603309]
418_1375	chr8	85245267	85245667	+	1000	80.0	[8.755716]	[110]	[10.77997]	[104]	[85245468]	[85245462]
418_13752	chr6	52284417	52284817	+	830	29.0	[10.77997]	[116]	[]	[]	[52284607]	[]
418_13757	chr6	96521544	96521944	+	844	29.0	[]	[]	[12.8385725]	[151]	[]	[96521712]
418_1376	chr8	90226437	90226837	+	1000	80.0	[10.77997]	[85]	[8.755716]	[79]	[90226622]	[90226616]
418_13761	chr6	106084655	106085055	+	855	29.0	[]	[]	[7.881745]	[85]	[]	[106084813]
418_13764	chr6	111805837	111806237	+	874	29.0	[9.058782, 7.881745]	[111, 132]	[]	[]	[111806028, 111806049]	[]
418_13768	chr6	139442180	139442580	+	909	29.0	[10.77997]	[157]	[]	[]	[139442347]	[]
418_13769	chr6	139588327	139588727	+	871	29.0	[]	[]	[6.681529, 7.772714]	[183, 191]	[]	[139588566, 139588574]
418_1377	chr9	128371164	128371564	+	1000	80.0	[9.831317, 12.8385725]	[67, 86]	[7.881745]	[117]	[128371320, 128371339]	[128371370]
418_13770	chr6	139825948	139826348	+	697	29.0	[]	[]	[8.755716, 7.881745]	[133, 154]	[]	[139826161, 139826182]
418_13771	chr6	143940023	143940423	+	879	29.0	[12.8385725]	[102]	[]	[]	[143940214]	[]
418_13772	chr6	146887415	146887815	+	920	29.0	[]	[]	[10.77997]	[127]	[]	[146887604]
418_13779	chr6	150419013	150419413	+	819	29.0	[8.119915, 9.940348]	[126, 144]	[]	[]	[150419239, 150419257]	[]
418_1378	chr9	129246531	129246931	+	1000	80.0	[]	[]	[7.881745]	[146]	[]	[129246768]
418_13780	chr6	154302137	154302537	+	726	29.0	[]	[]	[10.77997]	[111]	[]	[154302319]
418_13783	chr6	156886402	156886802	+	766	29.0	[]	[]	[7.881745, 12.8385725, 12.8385725]	[86, 102, 145]	[]	[156886564, 156886580, 156886623]
418_13788	chr6	158366256	158366656	+	863	29.0	[]	[]	[7.881745]	[101]	[]	[158366440]
418_13789	chr6	159762019	159762419	+	793	29.0	[7.881745]	[204]	[]	[]	[159762239]	[]
418_1379	chr1	26779057	26779457	+	1000	79.0	[10.77997]	[97]	[]	[]	[26779234]	[]
418_13792	chr6	169722707	169723107	+	835	29.0	[8.755716]	[111]	[8.755716]	[153]	[169722909]	[169722951]
418_13798	chr7	16644622	16645022	+	877	29.0	[12.8385725]	[120]	[]	[]	[16644797]	[]
418_138	chr1	28642857	28643257	+	1000	248.0	[]	[]	[12.8385725]	[141]	[]	[28643086]
418_1380	chr1	38334873	38335273	+	1000	79.0	[]	[]	[10.77997, 9.940348]	[118, 161]	[]	[38335062, 38335105]
418_13801	chr7	32779214	32779614	+	872	29.0	[]	[]	[9.058782, 10.77997]	[91, 171]	[]	[32779376, 32779456]
418_1381	chr1	40039737	40040137	+	1000	79.0	[]	[]	[9.940348]	[190]	[]	[40039979]
418_13810	chr7	75914136	75914536	+	814	29.0	[]	[]	[9.058782]	[95]	[]	[75914316]
418_13811	chr7	76020034	76020434	+	579	29.0	[]	[]	[7.772714]	[116]	[]	[76020232]
418_13813	chr7	91512982	91513382	+	909	29.0	[7.772714]	[137]	[]	[]	[91513193]	[]
418_13816	chr7	92835795	92836195	+	916	29.0	[7.881745]	[72]	[]	[]	[92835946]	[]
418_13819	chr7	97971450	97971850	+	937	29.0	[7.0784545]	[142]	[]	[]	[97971655]	[]
418_13829	chr7	106100789	106101189	+	874	29.0	[]	[]	[7.772714]	[167]	[]	[106101019]
418_13837	chr7	116942443	116942843	+	928	29.0	[8.755716]	[130]	[]	[]	[116942649]	[]
418_1384	chr1	200154106	200154506	+	1000	79.0	[]	[]	[7.772714, 10.77997]	[113, 127]	[]	[200154292, 200154306]
418_13840	chr7	119943870	119944270	+	818	29.0	[7.881745]	[79]	[]	[]	[119944038]	[]
418_13843	chr7	127782691	127783091	+	685	29.0	[10.77997]	[234]	[]	[]	[127782936]	[]
418_13846	chr7	129785072	129785472	+	877	29.0	[]	[]	[10.77997]	[176]	[]	[129785273]
418_13856	chr7	137958576	137958976	+	916	29.0	[]	[]	[10.77997]	[112]	[]	[137958786]
418_13857	chr7	138374098	138374498	+	905	29.0	[10.77997]	[162]	[]	[]	[138374308]	[]
418_1386	chr1	246024843	246025243	+	1000	79.0	[10.77997]	[142]	[]	[]	[246025084]	[]
418_13864	chr7	158706013	158706413	+	692	29.0	[]	[]	[7.772714]	[128]	[]	[158706234]
418_13865	chr7	158740901	158741301	+	902	29.0	[]	[]	[6.9452558]	[115]	[]	[158741065]
418_13866	chr7	158855553	158855953	+	883	29.0	[6.8263144]	[192]	[]	[]	[158855780]	[]
418_13867	chr8	1701259	1701659	+	825	29.0	[]	[]	[9.940348]	[87]	[]	[1701435]
418_13869	chr8	6679502	6679902	+	886	29.0	[7.772714]	[149]	[6.681529]	[202]	[6679688]	[6679741]
418_13873	chr8	11304407	11304807	+	881	29.0	[7.881745]	[208]	[]	[]	[11304646]	[]
418_13874	chr8	18084727	18085127	+	920	29.0	[7.772714]	[217]	[]	[]	[18084972]	[]
418_13875	chr8	22668919	22669319	+	713	29.0	[10.77997, 8.119915]	[158, 187]	[12.8385725]	[135]	[22669133, 22669162]	[22669110]
418_13877	chr8	30157455	30157855	+	902	29.0	[10.77997]	[180]	[]	[]	[30157653]	[]
418_1388	chr11	69448476	69448876	+	1000	79.0	[]	[]	[9.058782]	[143]	[]	[69448700]
418_13880	chr8	55961350	55961750	+	760	29.0	[]	[]	[7.772714]	[159]	[]	[55961594]
418_13882	chr8	90974300	90974700	+	757	29.0	[]	[]	[7.881745]	[92]	[]	[90974476]
418_13887	chr8	109334099	109334499	+	747	29.0	[9.831317]	[164]	[]	[]	[109334323]	[]
418_1389	chr11	72091315	72091715	+	1000	79.0	[]	[]	[9.940348, 10.77997]	[135, 154]	[]	[72091539, 72091558]
418_13896	chr8	144901458	144901858	+	877	29.0	[]	[]	[6.8263144, 12.8385725]	[95, 160]	[]	[144901643, 144901708]
418_139	chr1	154385501	154385901	+	1000	248.0	[12.8385725]	[150]	[10.77997]	[81]	[154385735]	[154385666]
418_13901	chr9	94213498	94213898	+	835	29.0	[]	[]	[7.881745]	[75]	[]	[94213658]
418_13905	chr9	116477923	116478323	+	917	29.0	[7.881745]	[76]	[]	[]	[116478079]	[]
418_1391	chr15	65869274	65869674	+	1000	79.0	[9.831317]	[121]	[]	[]	[65869446]	[]
418_13913	chr9	128067432	128067832	+	787	29.0	[]	[]	[7.881745]	[198]	[]	[128067678]
418_13917	chr9	129460319	129460719	+	788	29.0	[9.058782]	[127]	[]	[]	[129460526]	[]
418_13921	chr9	129954881	129955281	+	564	29.0	[10.77997]	[114]	[]	[]	[129955063]	[]
418_13925	chr9	130878451	130878851	+	895	29.0	[7.772714]	[111]	[]	[]	[130878613]	[]
418_1393	chr16	9047756	9048156	+	1000	79.0	[6.8263144, 9.058782]	[105, 131]	[]	[]	[9047933, 9047959]	[]
418_13935	chr9	133143963	133144363	+	883	29.0	[]	[]	[8.371923]	[150]	[]	[133144127]
418_13937	chr9	137492110	137492510	+	921	29.0	[6.8263144]	[128]	[6.933092]	[123]	[137492294]	[137492289]
418_13940	chrX	18272246	18272646	+	813	29.0	[8.755716]	[87]	[]	[]	[18272432]	[]
418_13943	chrX	68571493	68571893	+	870	29.0	[]	[]	[12.8385725]	[132]	[]	[68571723]
418_13945	chrX	130089466	130089866	+	885	29.0	[10.77997]	[85]	[]	[]	[130089640]	[]
418_13946	chrX	154411280	154411680	+	684	29.0	[]	[]	[9.058782]	[106]	[]	[154411447]
418_13951	chr1	6523566	6523966	+	874	28.0	[]	[]	[7.881745]	[90]	[]	[6523746]
418_13954	chr1	8848886	8849286	+	707	28.0	[7.881745]	[142]	[]	[]	[8849095]	[]
418_13964	chr1	14784722	14785122	+	702	28.0	[9.831317]	[92]	[]	[]	[14784908]	[]
418_13965	chr1	15886242	15886642	+	814	28.0	[]	[]	[7.881745]	[176]	[]	[15886432]
418_1397	chr17	73011129	73011529	+	1000	79.0	[8.371923]	[104]	[]	[]	[73011294]	[]
418_13971	chr1	23384432	23384832	+	879	28.0	[]	[]	[12.8385725]	[130]	[]	[23384655]
418_13972	chr1	23949201	23949601	+	798	28.0	[]	[]	[7.881745]	[107]	[]	[23949368]
418_13973	chr1	24413514	24413914	+	840	28.0	[]	[]	[7.881745, 8.371923]	[111, 203]	[]	[24413665, 24413757]
418_1398	chr17	81666545	81666945	+	1000	79.0	[12.8385725]	[99]	[]	[]	[81666730]	[]
418_13980	chr1	27863133	27863533	+	820	28.0	[]	[]	[10.77997]	[119]	[]	[27863314]
418_13989	chr1	33295467	33295867	+	844	28.0	[7.881745]	[70]	[]	[]	[33295636]	[]
418_1399	chr18	966955	967355	+	1000	79.0	[]	[]	[7.881745]	[59]	[]	[967114]
418_13992	chr1	37931721	37932121	+	793	28.0	[]	[]	[8.119915]	[159]	[]	[37931892]
418_140	chr7	91880567	91880967	+	1000	248.0	[12.8385725]	[77]	[12.8385725]	[95]	[91880727]	[91880745]
418_14002	chr1	52424142	52424542	+	752	28.0	[]	[]	[10.77997]	[58]	[]	[52424295]
418_14003	chr1	53979635	53980035	+	824	28.0	[7.772714]	[144]	[]	[]	[53979850]	[]
418_14006	chr1	54355978	54356378	+	765	28.0	[]	[]	[9.058782]	[79]	[]	[54356147]
418_1401	chr19	44754365	44754765	+	1000	79.0	[]	[]	[10.77997]	[136]	[]	[44754546]
418_14013	chr1	88992335	88992735	+	726	28.0	[9.940348]	[136]	[6.8263144]	[87]	[88992546]	[88992497]
418_14020	chr1	111449333	111449733	+	613	28.0	[]	[]	[6.666218]	[111]	[]	[111449529]
418_14022	chr1	113210448	113210848	+	890	28.0	[8.755716]	[145]	[]	[]	[113210614]	[]
418_14024	chr1	150562038	150562438	+	837	28.0	[]	[]	[9.058782]	[74]	[]	[150562210]
418_14025	chr1	151346636	151347036	+	834	28.0	[]	[]	[9.058782]	[134]	[]	[151346858]
418_14027	chr1	154866490	154866890	+	857	28.0	[10.77997]	[119]	[]	[]	[154866704]	[]
418_14033	chr1	156505019	156505419	+	710	28.0	[8.371923]	[123]	[]	[]	[156505211]	[]
418_14034	chr1	160548958	160549358	+	865	28.0	[10.77997]	[105]	[]	[]	[160549154]	[]
418_14035	chr1	162411839	162412239	+	607	28.0	[7.881745]	[127]	[]	[]	[162412037]	[]
418_14036	chr1	164720650	164721050	+	822	28.0	[]	[]	[7.881745]	[154]	[]	[164720858]
418_14040	chr1	172473367	172473767	+	819	28.0	[9.058782]	[94]	[]	[]	[172473559]	[]
418_14041	chr1	174230342	174230742	+	831	28.0	[9.831317]	[184]	[]	[]	[174230592]	[]
418_14043	chr1	179004151	179004551	+	777	28.0	[12.8385725]	[152]	[10.77997]	[113]	[179004386]	[179004347]
418_1405	chr2	186884613	186885013	+	1000	79.0	[7.881745]	[156]	[]	[]	[186884850]	[]
418_14053	chr1	203126254	203126654	+	669	28.0	[]	[]	[10.77997]	[129]	[]	[203126441]
418_14057	chr1	205748532	205748932	+	839	28.0	[]	[]	[12.8385725]	[153]	[]	[205748750]
418_14058	chr1	207004964	207005364	+	877	28.0	[7.881745]	[160]	[]	[]	[207005211]	[]
418_1406	chr2	217398871	217399271	+	1000	79.0	[10.77997, 7.881745, 10.77997, 10.77997]	[79, 98, 136, 155]	[]	[]	[217399032, 217399051, 217399089, 217399108]	[]
418_14067	chr1	214362521	214362921	+	694	28.0	[9.058782]	[109]	[]	[]	[214362684]	[]
418_14069	chr1	228083209	228083609	+	558	28.0	[]	[]	[6.8263144]	[166]	[]	[228083459]
418_1407	chr20	47432779	47433179	+	1000	79.0	[10.77997]	[122]	[]	[]	[47432992]	[]
418_14070	chr1	230160936	230161336	+	865	28.0	[]	[]	[9.058782]	[125]	[]	[230161160]
418_14074	chr1	234700150	234700550	+	805	28.0	[6.8263144]	[143]	[]	[]	[234700371]	[]
418_14079	chr1	236492310	236492710	+	825	28.0	[9.058782]	[170]	[]	[]	[236492522]	[]
418_14080	chr1	246117125	246117525	+	843	28.0	[]	[]	[7.772714, 8.371923]	[119, 151]	[]	[246117281, 246117313]
418_14083	chr10	6515178	6515578	+	832	28.0	[8.755716]	[181]	[]	[]	[6515360]	[]
418_14089	chr10	22003620	22004020	+	807	28.0	[9.940348]	[113]	[]	[]	[22003819]	[]
418_14091	chr10	30027264	30027664	+	854	28.0	[9.940348]	[175]	[9.831317, 6.933092]	[157, 168]	[30027503]	[30027485, 30027496]
418_14092	chr10	30587401	30587801	+	872	28.0	[8.119915, 10.77997]	[143, 159]	[]	[]	[30587622, 30587638]	[]
418_14095	chr10	42623979	42624379	+	763	28.0	[7.881745]	[93]	[10.77997]	[104]	[42624132]	[42624143]
418_14097	chr10	50421248	50421648	+	810	28.0	[7.772714]	[144]	[]	[]	[50421456]	[]
418_14099	chr10	61830164	61830564	+	866	28.0	[7.881745]	[195]	[7.881745]	[209]	[61830381]	[61830395]
418_141	chr13	113296809	113297209	+	1000	247.0	[]	[]	[9.058782]	[106]	[]	[113296994]
418_14106	chr10	73076779	73077179	+	568	28.0	[8.755716]	[118]	[8.755716, 8.755716]	[158, 168]	[73076973]	[73077013, 73077023]
418_14108	chr10	75028728	75029128	+	759	28.0	[7.772714]	[128]	[]	[]	[75028949]	[]
418_14109	chr10	75115219	75115619	+	854	28.0	[]	[]	[7.881745]	[217]	[]	[75115453]
418_1411	chr3	133661775	133662175	+	1000	79.0	[8.755716, 9.831317]	[104, 139]	[6.666218]	[64]	[133661979, 133662014]	[133661939]
418_14112	chr10	86711050	86711450	+	904	28.0	[]	[]	[8.371923]	[141]	[]	[86711224]
