#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_14673	chr1	227596258	227596658	+	851	54.0	[7.6574984]	[235]	[]	[]	[227596502]	[]
504_14681	chr10	94617411	94617811	+	844	54.0	[11.876825]	[91]	[12.247973]	[109]	[94617585]	[94617603]
504_14682	chr10	110782665	110783065	+	957	54.0	[7.6574984]	[129]	[7.6574984, 11.876825]	[157, 180]	[110782830]	[110782858, 110782881]
504_14683	chr10	114086986	114087386	+	939	54.0	[12.247973]	[207]	[12.247973]	[223]	[114087217]	[114087233]
504_14684	chr11	9209230	9209630	+	946	54.0	[5.7237425]	[134]	[]	[]	[9209411]	[]
504_14686	chr11	36068616	36069016	+	954	54.0	[]	[]	[11.876825]	[136]	[]	[36068851]
504_14693	chr12	27790164	27790564	+	855	54.0	[11.108711]	[154]	[]	[]	[27790347]	[]
504_14695	chr12	54306774	54307174	+	906	54.0	[]	[]	[7.6574984]	[221]	[]	[54307007]
504_14697	chr12	109578302	109578702	+	935	54.0	[11.876825]	[177]	[]	[]	[109578542]	[]
504_14698	chr12	113236809	113237209	+	952	54.0	[10.737563]	[145]	[]	[]	[113236965]	[]
504_1470	chr6	27213153	27213553	+	1000	241.5	[]	[]	[10.737563]	[190]	[]	[27213380]
504_14700	chr13	51080389	51080789	+	675	54.0	[]	[]	[7.441646, 10.737563]	[191, 251]	[]	[51080572, 51080632]
504_14701	chr13	94725110	94725510	+	633	54.0	[10.737563]	[124]	[]	[]	[94725311]	[]
504_14709	chr15	58833664	58834064	+	626	54.0	[6.0948906]	[179]	[]	[]	[58833898]	[]
504_14711	chr15	67483462	67483862	+	878	54.0	[]	[]	[11.876825, 12.247973, 11.876825]	[90, 98, 112]	[]	[67483632, 67483640, 67483654]
504_14713	chr15	81274860	81275260	+	956	54.0	[6.0331016, 7.441646]	[89, 108]	[]	[]	[81275047, 81275066]	[]
504_14715	chr16	53094301	53094701	+	557	54.0	[]	[]	[10.737563]	[107]	[]	[53094470]
504_14718	chr16	85612290	85612690	+	916	54.0	[]	[]	[6.0331016, 5.7237425]	[88, 100]	[]	[85612464, 85612476]
504_14720	chr17	4678360	4678760	+	867	54.0	[]	[]	[7.6574984]	[137]	[]	[4678580]
504_14722	chr17	32722724	32723124	+	943	54.0	[]	[]	[11.876825]	[190]	[]	[32722943]
504_14725	chr17	47919880	47920280	+	925	54.0	[12.247973]	[148]	[6.0948906, 12.247973]	[115, 124]	[47920106]	[47920073, 47920082]
504_1473	chr12	53984810	53985210	+	1000	241.0	[]	[]	[10.737563]	[137]	[]	[53985025]
504_14734	chr19	38266982	38267382	+	580	54.0	[]	[]	[12.247973]	[261]	[]	[38267161]
504_14740	chr2	62291423	62291823	+	829	54.0	[]	[]	[10.737563, 7.6574984]	[246, 295]	[]	[62291618, 62291667]
504_14746	chr2	118776972	118777372	+	854	54.0	[12.247973]	[111]	[]	[]	[118777176]	[]
504_1475	chr14	32010588	32010988	+	1000	241.0	[5.7237425]	[120]	[12.247973]	[144]	[32010770]	[32010794]
504_14751	chr2	201451299	201451699	+	657	54.0	[7.441646]	[153]	[6.0331016]	[130]	[201451539]	[201451516]
504_14752	chr20	4130983	4131383	+	775	54.0	[]	[]	[12.247973]	[124]	[]	[4131180]
504_14756	chr21	32687920	32688320	+	960	54.0	[12.247973]	[107]	[]	[]	[32688105]	[]
504_14759	chr21	33976915	33977315	+	746	54.0	[]	[]	[7.6574984]	[237]	[]	[33977109]
504_14767	chr3	72530417	72530817	+	797	54.0	[10.737563]	[63]	[]	[]	[72530578]	[]
504_14768	chr3	138385076	138385476	+	951	54.0	[]	[]	[11.876825]	[84]	[]	[138385252]
504_14772	chr4	122691902	122692302	+	697	54.0	[]	[]	[12.247973]	[197]	[]	[122692144]
504_14774	chr4	153205865	153206265	+	923	54.0	[8.580908]	[210]	[]	[]	[153206095]	[]
504_14776	chr5	21663032	21663432	+	952	54.0	[8.580908, 6.0331016]	[113, 131]	[]	[]	[21663219, 21663237]	[]
504_14790	chr6	31819205	31819605	+	936	54.0	[11.876825]	[128]	[]	[]	[31819409]	[]
504_14795	chr6	127345994	127346394	+	916	54.0	[11.876825]	[236]	[]	[]	[127346245]	[]
504_148	chr5	6408564	6408964	+	1000	547.5	[12.247973]	[93]	[]	[]	[6408746]	[]
504_14801	chr7	104032459	104032859	+	948	54.0	[]	[]	[11.876825]	[151]	[]	[104032682]
504_14807	chr8	41787307	41787707	+	755	54.0	[]	[]	[12.247973]	[179]	[]	[41787517]
504_14808	chr8	54153193	54153593	+	946	54.0	[]	[]	[11.108711]	[104]	[]	[54153394]
504_14813	chr8	140799155	140799555	+	643	54.0	[]	[]	[12.247973]	[159]	[]	[140799318]
504_14831	chr1	52698167	52698567	+	943	53.5	[6.0948906]	[79]	[]	[]	[52698346]	[]
504_14836	chr1	157367317	157367717	+	929	53.5	[]	[]	[11.108711]	[138]	[]	[157367520]
504_14837	chr1	167601392	167601792	+	832	53.5	[7.6574984]	[211]	[]	[]	[167601633]	[]
504_14843	chr10	22420811	22421211	+	561	53.5	[8.79676]	[109]	[12.247973, 5.7237425]	[103, 125]	[22420989]	[22420983, 22421005]
504_14845	chr10	32103606	32104006	+	734	53.5	[12.247973]	[243]	[]	[]	[32103832]	[]
504_1485	chr8	29289600	29290000	+	1000	240.5	[]	[]	[12.247973]	[125]	[]	[29289802]
504_14851	chr11	64413560	64413960	+	935	53.5	[10.737563]	[153]	[]	[]	[64413730]	[]
504_14852	chr11	65227874	65228274	+	796	53.5	[]	[]	[11.876825]	[94]	[]	[65228059]
504_14854	chr11	68459018	68459418	+	863	53.5	[]	[]	[11.876825, 5.7237425]	[98, 150]	[]	[68459206, 68459258]
504_14857	chr11	86008170	86008570	+	700	53.5	[11.876825]	[276]	[]	[]	[86008404]	[]
504_14859	chr12	29255144	29255544	+	949	53.5	[]	[]	[11.876825]	[210]	[]	[29255355]
504_14864	chr12	92897035	92897435	+	939	53.5	[]	[]	[12.247973, 12.247973]	[104, 116]	[]	[92897201, 92897213]
504_14868	chr13	75549397	75549797	+	772	53.5	[]	[]	[8.79676]	[221]	[]	[75549638]
504_14869	chr14	36361417	36361817	+	875	53.5	[]	[]	[12.247973]	[119]	[]	[36361633]
504_14873	chr14	78627085	78627485	+	900	53.5	[12.247973]	[129]	[]	[]	[78627261]	[]
504_14883	chr17	5958914	5959314	+	938	53.5	[11.876825, 12.247973, 5.7237425]	[113, 132, 144]	[]	[]	[5959105, 5959124, 5959136]	[]
504_14884	chr17	30340085	30340485	+	894	53.5	[]	[]	[5.7237425]	[212]	[]	[30340293]
504_14888	chr19	789104	789504	+	942	53.5	[]	[]	[11.108711]	[105]	[]	[789265]
504_1489	chr19	48780742	48781142	+	1000	240.0	[12.247973, 6.0948906]	[86, 165]	[]	[]	[48780910, 48780989]	[]
504_14892	chr19	40226791	40227191	+	909	53.5	[]	[]	[11.108711]	[133]	[]	[40226974]
504_14894	chr2	317496	317896	+	866	53.5	[]	[]	[10.737563, 11.876825, 11.876825]	[206, 224, 233]	[]	[317698, 317716, 317725]
504_14897	chr2	151292061	151292461	+	546	53.5	[8.79676]	[150]	[]	[]	[151292295]	[]
504_149	chr16	29654862	29655262	+	1000	547.0	[]	[]	[11.876825, 11.876825]	[106, 116]	[]	[29655067, 29655077]
504_1490	chr2	27380243	27380643	+	1000	240.0	[]	[]	[8.580908, 10.737563, 10.737563, 12.247973, 10.737563]	[121, 140, 175, 182, 189]	[]	[27380407, 27380426, 27380461, 27380468, 27380475]
504_14900	chr2	190354228	190354628	+	632	53.5	[11.876825]	[154]	[]	[]	[190354465]	[]
504_14903	chr20	625642	626042	+	915	53.5	[]	[]	[7.6574984]	[202]	[]	[625853]
504_14904	chr20	671442	671842	+	925	53.5	[5.7237425]	[159]	[]	[]	[671671]	[]
504_14905	chr20	10527782	10528182	+	943	53.5	[7.441646]	[118]	[]	[]	[10527992]	[]
504_14908	chr20	47432432	47432832	+	931	53.5	[11.876825]	[189]	[]	[]	[47432659]	[]
504_14909	chr20	53623812	53624212	+	938	53.5	[]	[]	[11.876825]	[101]	[]	[53624005]
504_14910	chr20	62380444	62380844	+	862	53.5	[10.737563, 11.876825, 8.580908]	[62, 69, 85]	[]	[]	[62380595, 62380602, 62380618]	[]
504_14918	chr22	23227423	23227823	+	941	53.5	[]	[]	[12.247973]	[143]	[]	[23227642]
504_14920	chr22	38030569	38030969	+	943	53.5	[11.108711, 11.876825]	[79, 101]	[]	[]	[38030738, 38030760]	[]
504_14923	chr3	46947639	46948039	+	893	53.5	[]	[]	[12.247973, 8.580908]	[124, 143]	[]	[46947834, 46947853]
504_14924	chr3	53927356	53927756	+	830	53.5	[]	[]	[7.441646, 10.737563]	[85, 144]	[]	[53927530, 53927589]
504_14927	chr3	154224402	154224802	+	942	53.5	[]	[]	[11.876825, 6.4042497]	[110, 161]	[]	[154224592, 154224643]
504_14928	chr3	171504427	171504827	+	940	53.5	[12.247973]	[150]	[]	[]	[171504630]	[]
504_14929	chr3	186720507	186720907	+	883	53.5	[]	[]	[11.876825]	[167]	[]	[186720660]
504_1493	chr6	2979902	2980302	+	1000	240.0	[12.247973, 8.580908]	[89, 106]	[]	[]	[2980071, 2980088]	[]
504_14935	chr4	150302473	150302873	+	784	53.5	[]	[]	[11.108711]	[222]	[]	[150302692]
504_14936	chr4	169626451	169626851	+	920	53.5	[12.247973]	[83]	[]	[]	[169626623]	[]
504_14937	chr5	10317778	10318178	+	918	53.5	[8.79676]	[223]	[]	[]	[10317952]	[]
504_1494	chr6	3001687	3002087	+	1000	240.0	[10.737563]	[112]	[]	[]	[3001892]	[]
504_14946	chr6	33505577	33505977	+	905	53.5	[]	[]	[12.247973]	[168]	[]	[33505811]
504_14960	chr7	106573740	106574140	+	939	53.5	[12.247973, 7.6574984]	[118, 128]	[]	[]	[106573912, 106573922]	[]
504_14965	chr8	11934337	11934737	+	909	53.5	[]	[]	[10.737563]	[245]	[]	[11934574]
504_14968	chr8	49131776	49132176	+	898	53.5	[12.247973]	[185]	[]	[]	[49131951]	[]
504_14969	chr8	66123949	66124349	+	840	53.5	[]	[]	[8.580908, 6.0331016]	[130, 150]	[]	[66124157, 66124177]
504_14972	chr9	112010457	112010857	+	904	53.5	[]	[]	[11.876825]	[190]	[]	[112010634]
504_14973	chr9	114310503	114310903	+	929	53.5	[]	[]	[11.876825, 11.876825]	[105, 112]	[]	[114310693, 114310700]
504_14977	chrX	39814359	39814759	+	868	53.5	[8.580908]	[103]	[]	[]	[39814553]	[]
504_1498	chr1	181160287	181160687	+	1000	239.5	[]	[]	[6.0948906]	[140]	[]	[181160508]
504_1499	chr19	45154586	45154986	+	1000	239.5	[11.876825]	[162]	[]	[]	[45154809]	[]
504_14990	chr1	176517589	176517989	+	870	53.0	[6.4042497]	[116]	[]	[]	[176517794]	[]
504_14992	chr1	206472561	206472961	+	751	53.0	[]	[]	[11.108711]	[146]	[]	[206472774]
504_14994	chr10	25039567	25039967	+	933	53.0	[]	[]	[11.108711]	[123]	[]	[25039750]
504_14995	chr10	28811787	28812187	+	848	53.0	[8.580908]	[132]	[11.876825]	[213]	[28811944]	[28812025]
504_14998	chr10	95425912	95426312	+	726	53.0	[]	[]	[8.580908]	[165]	[]	[95426128]
504_15	chr19	49209999	49210399	+	1000	830.5	[]	[]	[11.876825, 12.247973, 11.876825]	[79, 89, 96]	[]	[49210173, 49210183, 49210190]
504_1500	chr4	8479078	8479478	+	1000	239.5	[]	[]	[12.247973]	[95]	[]	[8479235]
504_15000	chr11	12683867	12684267	+	816	53.0	[]	[]	[11.108711]	[143]	[]	[12684070]
504_15002	chr11	63199446	63199846	+	938	53.0	[8.79676]	[179]	[]	[]	[63199669]	[]
504_15007	chr11	96197799	96198199	+	936	53.0	[8.580908]	[141]	[]	[]	[96198015]	[]
504_1501	chr17	64533798	64534198	+	1000	239.0	[11.876825]	[76]	[]	[]	[64533973]	[]
504_15010	chr12	49730422	49730822	+	904	53.0	[]	[]	[5.7237425]	[203]	[]	[49730646]
504_15013	chr12	122789579	122789979	+	938	53.0	[]	[]	[8.79676]	[154]	[]	[122789795]
504_15014	chr13	21435854	21436254	+	869	53.0	[]	[]	[12.247973]	[179]	[]	[21436043]
504_15015	chr13	29758525	29758925	+	877	53.0	[10.737563]	[144]	[]	[]	[29758740]	[]
504_1502	chr19	12908542	12908942	+	1000	239.0	[]	[]	[12.247973, 11.876825, 5.7237425]	[102, 144, 171]	[]	[12908723, 12908765, 12908792]
504_15020	chr14	68987539	68987939	+	853	53.0	[11.876825]	[126]	[]	[]	[68987737]	[]
504_15023	chr14	105032455	105032855	+	940	53.0	[]	[]	[5.7237425, 11.876825]	[112, 124]	[]	[105032666, 105032678]
504_15025	chr15	42273895	42274295	+	907	53.0	[]	[]	[10.737563]	[107]	[]	[42274068]
504_15027	chr15	70494134	70494534	+	943	53.0	[6.0331016, 11.876825]	[57, 124]	[]	[]	[70494287, 70494354]	[]
504_1503	chr19	18740394	18740794	+	1000	239.0	[8.580908, 12.247973]	[107, 134]	[]	[]	[18740597, 18740624]	[]
504_15030	chr16	19842932	19843332	+	928	53.0	[]	[]	[6.0948906]	[279]	[]	[19843157]
504_15035	chr17	1617485	1617885	+	842	53.0	[10.737563]	[180]	[]	[]	[1617719]	[]
504_15036	chr17	20907912	20908312	+	855	53.0	[11.876825]	[159]	[]	[]	[20908071]	[]
504_15043	chr19	16262610	16263010	+	885	53.0	[10.737563]	[197]	[]	[]	[16262833]	[]
504_15051	chr2	46983358	46983758	+	910	53.0	[10.737563]	[159]	[]	[]	[46983577]	[]
504_15054	chr2	170306973	170307373	+	798	53.0	[12.247973]	[111]	[]	[]	[170307152]	[]
504_15062	chr21	38089728	38090128	+	735	53.0	[]	[]	[6.0331016]	[65]	[]	[38089881]
504_15069	chr3	32569992	32570392	+	596	53.0	[7.6574984]	[113]	[]	[]	[32570169]	[]
504_1508	chr16	4351147	4351547	+	1000	238.5	[7.441646, 11.876825]	[90, 97]	[]	[]	[4351306, 4351313]	[]
504_15082	chr5	69206596	69206996	+	894	53.0	[11.108711]	[260]	[]	[]	[69206847]	[]
504_15092	chr6	17981454	17981854	+	642	53.0	[]	[]	[11.876825]	[108]	[]	[17981651]
504_15093	chr6	34517352	34517752	+	942	53.0	[]	[]	[10.737563]	[242]	[]	[34517545]
504_15095	chr6	42046958	42047358	+	643	53.0	[11.876825]	[173]	[]	[]	[42047172]	[]
504_15096	chr6	52513904	52514304	+	919	53.0	[12.247973]	[251]	[]	[]	[52514100]	[]
504_15100	chr7	332842	333242	+	945	53.0	[]	[]	[10.737563]	[136]	[]	[333072]
504_15102	chr7	47991797	47992197	+	929	53.0	[]	[]	[10.737563]	[131]	[]	[47991995]
504_15103	chr7	92072126	92072526	+	936	53.0	[]	[]	[11.108711]	[157]	[]	[92072355]
504_15107	chr7	105232973	105233373	+	839	53.0	[8.580908]	[279]	[]	[]	[105233184]	[]
504_15108	chr7	106659945	106660345	+	880	53.0	[6.4042497]	[108]	[]	[]	[106660150]	[]
504_1511	chr3	171428231	171428631	+	1000	238.5	[11.108711, 5.7237425]	[111, 156]	[]	[]	[171428421, 171428466]	[]
504_15111	chr7	150305198	150305598	+	851	53.0	[10.737563]	[182]	[]	[]	[150305370]	[]
504_15113	chr7	156909013	156909413	+	849	53.0	[7.441646]	[165]	[]	[]	[156909179]	[]
504_15114	chr8	29305722	29306122	+	860	53.0	[]	[]	[12.247973]	[170]	[]	[29305936]
504_15115	chr8	61655283	61655683	+	841	53.0	[11.108711]	[80]	[10.737563]	[95]	[61655451]	[61655466]
504_15116	chr8	92651770	92652170	+	923	53.0	[12.247973]	[96]	[]	[]	[92651956]	[]
504_15118	chr8	123074566	123074966	+	837	53.0	[]	[]	[12.247973]	[134]	[]	[123074791]
504_1512	chr9	133506469	133506869	+	1000	238.5	[8.580908, 10.737563, 5.7237425]	[129, 138, 157]	[]	[]	[133506661, 133506670, 133506689]	[]
504_15120	chr9	34155577	34155977	+	871	53.0	[]	[]	[12.247973]	[130]	[]	[34155769]
504_15125	chr9	121423975	121424375	+	940	53.0	[11.876825, 10.737563]	[126, 161]	[]	[]	[121424155, 121424190]	[]
504_15127	chr9	125337273	125337673	+	816	53.0	[]	[]	[10.737563]	[117]	[]	[125337456]
504_15128	chr9	130396766	130397166	+	815	53.0	[]	[]	[10.737563, 12.247973]	[279, 287]	[]	[130396999, 130397007]
504_1513	chr22	19947281	19947681	+	1000	238.0	[12.247973, 7.6574984]	[113, 122]	[]	[]	[19947493, 19947502]	[]
504_15132	chrX	49921222	49921622	+	854	53.0	[]	[]	[10.737563]	[199]	[]	[49921397]
504_15135	chrX	120672404	120672804	+	940	53.0	[12.247973]	[216]	[]	[]	[120672647]	[]
504_15148	chr1	154307688	154308088	+	853	52.5	[]	[]	[11.108711]	[212]	[]	[154307919]
504_1515	chr6	31834389	31834789	+	1000	238.0	[11.108711]	[178]	[]	[]	[31834587]	[]
504_15150	chr1	202927082	202927482	+	906	52.5	[]	[]	[8.580908]	[174]	[]	[202927331]
504_15157	chr10	13515457	13515857	+	937	52.5	[6.0948906]	[120]	[10.737563, 11.876825]	[77, 101]	[13515669]	[13515626, 13515650]
504_15159	chr10	43253605	43254005	+	904	52.5	[]	[]	[11.876825, 8.79676]	[88, 120]	[]	[43253776, 43253808]
504_15165	chr10	101442203	101442603	+	782	52.5	[]	[]	[11.876825]	[164]	[]	[101442447]
504_15169	chr11	75086561	75086961	+	905	52.5	[]	[]	[7.6574984]	[102]	[]	[75086724]
504_1517	chr6	150271911	150272311	+	1000	238.0	[5.7237425]	[110]	[]	[]	[150272074]	[]
504_1518	chr10	104254476	104254876	+	1000	237.5	[]	[]	[10.737563]	[135]	[]	[104254639]
504_15181	chr14	49616637	49617037	+	738	52.5	[]	[]	[11.876825]	[158]	[]	[49616846]
504_15182	chr14	59199943	59200343	+	671	52.5	[11.108711]	[70]	[5.7237425]	[93]	[59200101]	[59200124]
504_15183	chr14	68855046	68855446	+	939	52.5	[11.876825]	[181]	[12.247973]	[193]	[68855276]	[68855288]
504_15196	chr16	46652729	46653129	+	879	52.5	[12.247973]	[186]	[]	[]	[46652979]	[]
504_15198	chr16	74756276	74756676	+	930	52.5	[]	[]	[11.876825]	[116]	[]	[74756450]
504_152	chr7	150322818	150323218	+	1000	545.0	[]	[]	[5.7237425]	[230]	[]	[150323063]
504_15200	chr16	89786453	89786853	+	771	52.5	[]	[]	[6.0948906]	[115]	[]	[89786612]
504_15203	chr17	13415918	13416318	+	923	52.5	[7.6574984]	[140]	[]	[]	[13416074]	[]
504_1521	chr19	2974533	2974933	+	1000	237.5	[10.737563]	[190]	[]	[]	[2974775]	[]
504_15213	chr19	48107196	48107596	+	641	52.5	[11.876825]	[264]	[]	[]	[48107443]	[]
504_15219	chr2	32865509	32865909	+	889	52.5	[]	[]	[10.737563]	[72]	[]	[32865680]
504_1522	chr20	49583492	49583892	+	1000	237.5	[10.737563]	[107]	[]	[]	[49583679]	[]
504_15226	chr20	5675559	5675959	+	900	52.5	[]	[]	[11.876825]	[119]	[]	[5675768]
504_15229	chr21	38880181	38880581	+	888	52.5	[12.247973, 6.0948906]	[186, 206]	[]	[]	[38880386, 38880406]	[]
504_15232	chr22	28249413	28249813	+	687	52.5	[12.247973]	[146]	[]	[]	[28249619]	[]
504_15237	chr22	46456243	46456643	+	924	52.5	[11.876825]	[115]	[]	[]	[46456442]	[]
504_1524	chr3	197746824	197747224	+	1000	237.5	[]	[]	[12.247973]	[110]	[]	[197747030]
504_15240	chr3	45638994	45639394	+	780	52.5	[]	[]	[11.108711, 12.247973]	[83, 150]	[]	[45639165, 45639232]
504_15244	chr3	120602802	120603202	+	926	52.5	[11.876825]	[100]	[12.247973]	[91]	[120602992]	[120602983]
504_15245	chr3	142626977	142627377	+	910	52.5	[]	[]	[11.876825]	[113]	[]	[142627174]
504_15248	chr4	4052959	4053359	+	888	52.5	[]	[]	[7.6574984]	[212]	[]	[4053197]
504_1525	chr4	88823066	88823466	+	1000	237.5	[]	[]	[12.247973]	[119]	[]	[88823247]
504_15254	chr5	57650407	57650807	+	927	52.5	[]	[]	[11.876825]	[254]	[]	[57650637]
504_15261	chr6	3373748	3374148	+	836	52.5	[]	[]	[5.9149733]	[106]	[]	[3373915]
504_15267	chr6	42467638	42468038	+	923	52.5	[12.247973]	[179]	[]	[]	[42467887]	[]
504_15268	chr6	43114591	43114991	+	912	52.5	[11.876825]	[171]	[]	[]	[43114824]	[]
504_1527	chr1	109197304	109197704	+	1000	237.0	[]	[]	[11.876825]	[134]	[]	[109197509]
504_15275	chr7	604683	605083	+	888	52.5	[]	[]	[6.0948906]	[244]	[]	[604931]
504_1528	chr11	72815674	72816074	+	1000	237.0	[11.108711]	[130]	[]	[]	[72815873]	[]
504_15280	chr7	76294916	76295316	+	740	52.5	[]	[]	[8.580908]	[99]	[]	[76295089]
504_15281	chr7	98229992	98230392	+	930	52.5	[]	[]	[11.876825]	[160]	[]	[98230233]
504_15289	chr7	155277558	155277958	+	603	52.5	[8.580908]	[182]	[]	[]	[155277784]	[]
504_15290	chr7	156949986	156950386	+	813	52.5	[7.441646]	[150]	[]	[]	[156950179]	[]
504_15292	chr8	11911757	11912157	+	931	52.5	[12.247973]	[150]	[]	[]	[11911979]	[]
504_15295	chr9	32554056	32554456	+	843	52.5	[]	[]	[10.737563]	[99]	[]	[32554233]
504_15297	chr9	72443235	72443635	+	869	52.5	[]	[]	[11.876825]	[80]	[]	[72443397]
504_15302	chr9	127756978	127757378	+	858	52.5	[]	[]	[11.876825, 11.876825]	[241, 249]	[]	[127757162, 127757170]
504_15304	chr9	136800302	136800702	+	875	52.5	[10.737563]	[153]	[]	[]	[136800520]	[]
504_15306	chrX	85223300	85223700	+	932	52.5	[]	[]	[11.876825]	[145]	[]	[85223504]
504_15311	chr1	12495587	12495987	+	683	52.0	[11.876825]	[203]	[]	[]	[12495774]	[]
504_15313	chr1	25278366	25278766	+	856	52.0	[]	[]	[11.876825]	[94]	[]	[25278553]
504_15314	chr1	44793659	44794059	+	622	52.0	[8.580908]	[98]	[]	[]	[44793846]	[]
504_15315	chr1	53581475	53581875	+	920	52.0	[11.876825]	[151]	[]	[]	[53581681]	[]
504_15316	chr1	67684871	67685271	+	919	52.0	[10.737563]	[109]	[]	[]	[67685076]	[]
504_15318	chr1	119673991	119674391	+	921	52.0	[11.108711]	[178]	[]	[]	[119674214]	[]
504_1532	chr3	45881031	45881431	+	1000	237.0	[]	[]	[11.876825]	[94]	[]	[45881206]
504_15322	chr1	153708520	153708920	+	845	52.0	[]	[]	[11.108711]	[312]	[]	[153708704]
504_15328	chr1	241771476	241771876	+	924	52.0	[12.247973]	[123]	[]	[]	[241771695]	[]
504_15330	chr10	3869005	3869405	+	924	52.0	[7.6574984]	[179]	[]	[]	[3869182]	[]
504_15332	chr10	70742776	70743176	+	923	52.0	[10.737563]	[156]	[]	[]	[70742999]	[]
504_15335	chr10	99658647	99659047	+	908	52.0	[12.247973]	[150]	[]	[]	[99658859]	[]
504_15336	chr11	7072570	7072970	+	921	52.0	[8.580908]	[152]	[]	[]	[7072723]	[]
504_15340	chr11	75351716	75352116	+	669	52.0	[6.4042497]	[198]	[]	[]	[75351924]	[]
504_15341	chr11	120598491	120598891	+	784	52.0	[]	[]	[11.876825]	[139]	[]	[120598718]
504_15344	chr12	47581642	47582042	+	723	52.0	[10.737563]	[157]	[]	[]	[47581803]	[]
504_15350	chr12	111617738	111618138	+	856	52.0	[]	[]	[11.876825]	[139]	[]	[111617957]
504_1536	chr1	41432656	41433056	+	1000	236.5	[11.108711]	[72]	[]	[]	[41432813]	[]
504_15361	chr15	95641926	95642326	+	915	52.0	[8.79676]	[164]	[12.247973, 7.6574984]	[183, 215]	[95642089]	[95642108, 95642140]
504_15368	chr17	6915448	6915848	+	725	52.0	[]	[]	[12.247973]	[229]	[]	[6915681]
504_1537	chr1	228484972	228485372	+	1000	236.5	[]	[]	[11.876825]	[98]	[]	[228485168]
504_15372	chr17	32903915	32904315	+	897	52.0	[10.737563]	[186]	[]	[]	[32904123]	[]
504_15373	chr17	47648886	47649286	+	613	52.0	[]	[]	[12.247973]	[173]	[]	[47649092]
504_15374	chr17	75034117	75034517	+	928	52.0	[]	[]	[5.7237425]	[108]	[]	[75034279]
504_15377	chr18	61617743	61618143	+	866	52.0	[]	[]	[10.737563, 8.79676, 5.7237425]	[81, 88, 173]	[]	[61617901, 61617908, 61617993]
504_1538	chr10	22683361	22683761	+	1000	236.5	[8.580908]	[79]	[]	[]	[22683539]	[]
504_15383	chr19	15481950	15482350	+	837	52.0	[]	[]	[11.108711]	[142]	[]	[15482181]
504_15384	chr19	47262224	47262624	+	813	52.0	[]	[]	[11.876825]	[121]	[]	[47262444]
504_1539	chr19	58586348	58586748	+	1000	236.5	[11.108711, 11.108711, 11.108711, 11.108711, 11.108711]	[147, 153, 159, 165, 171]	[]	[]	[58586575, 58586581, 58586587, 58586593, 58586599]	[]
504_15392	chr2	47654429	47654829	+	785	52.0	[]	[]	[5.9149733]	[147]	[]	[47654615]
504_15394	chr2	73859751	73860151	+	585	52.0	[]	[]	[11.876825]	[108]	[]	[73859941]
504_15396	chr2	144572493	144572893	+	919	52.0	[11.876825]	[133]	[]	[]	[144572717]	[]
504_15397	chr2	158009648	158010048	+	850	52.0	[5.7237425]	[318]	[]	[]	[158009808]	[]
504_15400	chr2	202248607	202249007	+	922	52.0	[7.6574984]	[131]	[]	[]	[202248819]	[]
504_15405	chr2	241410706	241411106	+	912	52.0	[7.6574984]	[124]	[5.7237425]	[98]	[241410919]	[241410893]
504_15407	chr20	23154028	23154428	+	866	52.0	[11.876825]	[210]	[]	[]	[23154264]	[]
504_15408	chr20	49968702	49969102	+	765	52.0	[]	[]	[7.6574984]	[184]	[]	[49968933]
504_15409	chr21	15738623	15739023	+	601	52.0	[]	[]	[8.79676]	[158]	[]	[15738821]
504_15412	chr22	22478692	22479092	+	922	52.0	[]	[]	[10.737563, 11.108711]	[170, 184]	[]	[22478908, 22478922]
504_15414	chr22	31227782	31228182	+	926	52.0	[7.6574984]	[136]	[]	[]	[31227971]	[]
504_15416	chr3	10021170	10021570	+	911	52.0	[]	[]	[11.876825]	[93]	[]	[10021328]
504_15419	chr3	177316560	177316960	+	920	52.0	[8.79676]	[130]	[8.79676]	[146]	[177316770]	[177316786]
504_1542	chrX	40155017	40155417	+	1000	236.5	[5.7237425, 12.247973]	[59, 104]	[]	[]	[40155170, 40155215]	[]
504_15421	chr4	798942	799342	+	896	52.0	[]	[]	[12.247973]	[78]	[]	[799100]
504_15426	chr4	106313132	106313532	+	925	52.0	[11.876825]	[139]	[]	[]	[106313322]	[]
504_15428	chr4	122763616	122764016	+	744	52.0	[]	[]	[11.876825]	[258]	[]	[122763809]
504_1543	chr22	20059113	20059513	+	1000	236.0	[5.7237425]	[312]	[11.876825]	[294]	[20059364]	[20059346]
504_15431	chr5	5605187	5605587	+	652	52.0	[11.108711]	[210]	[5.7237425]	[247]	[5605351]	[5605388]
504_15437	chr5	173643206	173643606	+	879	52.0	[]	[]	[11.876825]	[147]	[]	[173643386]
504_15441	chr6	20750526	20750926	+	758	52.0	[11.876825]	[135]	[]	[]	[20750748]	[]
504_1545	chr8	60610948	60611348	+	1000	236.0	[7.6574984]	[116]	[12.247973]	[102]	[60611151]	[60611137]
504_15450	chr7	22843651	22844051	+	906	52.0	[]	[]	[5.7237425]	[255]	[]	[22843894]
