#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF13_idr.fa KLF13 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_2594	chr6	33411164	33411564	+	1000	53.0	[17.798393]	[150]	[]	[]	[33411374]	[]
92_260	chr22	19806484	19806884	+	1000	148.0	[3.129579]	[102]	[6.5819454]	[97]	[19806681]	[19806676]
92_2603	chr9	92325267	92325667	+	1000	53.0	[3.1996772]	[128]	[]	[]	[92325490]	[]
92_2604	chr9	130771728	130772128	+	1000	53.0	[11.03247]	[111]	[]	[]	[130771906]	[]
92_2605	chr9	130870114	130870514	+	1000	53.0	[4.9368725]	[71]	[]	[]	[130870280]	[]
92_2608	chr9	130967162	130967562	+	1000	53.0	[]	[]	[5.5182605]	[145]	[]	[130967332]
92_2615	chr1	40161039	40161439	+	1000	52.5	[]	[]	[7.7819195]	[89]	[]	[40161192]
92_2616	chr1	109263548	109263948	+	1000	52.5	[]	[]	[8.21159]	[122]	[]	[109263750]
92_2618	chr1	148334570	148334970	+	1000	52.5	[3.9113955]	[145]	[]	[]	[148334804]	[]
92_2621	chr1	179017040	179017440	+	1000	52.5	[]	[]	[5.7345185]	[110]	[]	[179017241]
92_2622	chr1	198156739	198157139	+	1000	52.5	[13.137822]	[174]	[]	[]	[198156963]	[]
92_2625	chr10	67764142	67764542	+	1000	52.5	[5.872387]	[169]	[]	[]	[67764385]	[]
92_2628	chr11	65382194	65382594	+	1000	52.5	[]	[]	[13.229619, 5.5123987]	[72, 117]	[]	[65382352, 65382397]
92_263	chr15	31256541	31256941	+	1000	147.5	[]	[]	[6.2106533]	[66]	[]	[31256701]
92_2630	chr11	68839231	68839631	+	656	52.5	[7.6300774]	[128]	[]	[]	[68839419]	[]
92_2632	chr12	12266879	12267279	+	1000	52.5	[3.4025702, 4.6397076]	[150, 152]	[]	[]	[12267089, 12267091]	[]
92_2636	chr12	93571425	93571825	+	1000	52.5	[]	[]	[12.488975, 4.9150224]	[108, 134]	[]	[93571629, 93571655]
92_2639	chr16	15570942	15571342	+	1000	52.5	[4.9762077]	[130]	[]	[]	[15571138]	[]
92_2642	chr17	49570037	49570437	+	1000	52.5	[3.7789679, 8.93866]	[104, 122]	[]	[]	[49570199, 49570217]	[]
92_2646	chr17	79401067	79401467	+	1000	52.5	[13.984361]	[140]	[]	[]	[79401268]	[]
92_265	chr15	31280815	31281215	+	1000	147.0	[8.542699]	[136]	[]	[]	[31281051]	[]
92_2650	chr19	7920125	7920525	+	1000	52.5	[4.5693007]	[146]	[]	[]	[7920315]	[]
92_2651	chr19	17932663	17933063	+	1000	52.5	[]	[]	[3.4849365, 6.2810025]	[94, 109]	[]	[17932830, 17932845]
92_2653	chr19	40465851	40466251	+	1000	52.5	[7.1069603]	[172]	[13.137822]	[129]	[40466088]	[40466045]
92_2657	chr22	19316788	19317188	+	1000	52.5	[]	[]	[9.250986]	[185]	[]	[19317020]
92_267	chr19	2236222	2236622	+	1000	147.0	[3.4581616]	[87]	[3.2154768]	[136]	[2236387]	[2236436]
92_2673	chr22	29153157	29153557	+	1000	52.5	[3.1972764]	[79]	[]	[]	[29153312]	[]
92_2674	chr3	9500501	9500901	+	1000	52.5	[4.679429, 8.816675]	[88, 89]	[]	[]	[9500677, 9500678]	[]
92_2677	chr3	160449999	160450399	+	1000	52.5	[]	[]	[3.3237221, 6.5453115]	[94, 170]	[]	[160450160, 160450236]
92_2678	chr4	48340939	48341339	+	1000	52.5	[10.187478]	[123]	[]	[]	[48341159]	[]
92_268	chr22	19959157	19959557	+	1000	146.5	[]	[]	[12.727365, 12.10593]	[131, 163]	[]	[19959374, 19959406]
92_2680	chr4	138241548	138241948	+	1000	52.5	[14.080251]	[129]	[]	[]	[138241759]	[]
92_2682	chr5	159209618	159210018	+	1000	52.5	[4.25533]	[116]	[]	[]	[159209777]	[]
92_2683	chr6	15662761	15663161	+	1000	52.5	[6.4264174]	[207]	[]	[]	[15662987]	[]
92_2685	chr6	28710383	28710783	+	1000	52.5	[]	[]	[11.668465]	[198]	[]	[28710587]
92_2689	chr6	53359593	53359993	+	1000	52.5	[4.7953477]	[99]	[]	[]	[53359770]	[]
92_2692	chr7	47979384	47979784	+	1000	52.5	[4.2101727]	[154]	[]	[]	[47979633]	[]
92_2694	chr7	101138224	101138624	+	1000	52.5	[6.093728]	[120]	[]	[]	[101138438]	[]
92_2695	chr8	125000611	125001011	+	1000	52.5	[9.454063]	[203]	[]	[]	[125000856]	[]
92_2696	chr8	143334465	143334865	+	1000	52.5	[15.714523]	[144]	[]	[]	[143334667]	[]
92_2697	chr9	113401260	113401660	+	1000	52.5	[]	[]	[5.5935936, 7.9297466]	[92, 106]	[]	[113401412, 113401426]
92_2700	chr9	131149007	131149407	+	1000	52.5	[3.6616464]	[105]	[]	[]	[131149158]	[]
92_2701	chr1	1435320	1435720	+	1000	52.0	[]	[]	[6.5723557]	[168]	[]	[1435567]
92_2702	chr1	3624522	3624922	+	1000	52.0	[12.072583]	[166]	[]	[]	[3624765]	[]
92_2704	chr1	31815858	31816258	+	1000	52.0	[]	[]	[7.327646]	[138]	[]	[31816057]
92_2705	chr1	32716605	32717005	+	1000	52.0	[]	[]	[6.9416304]	[183]	[]	[32716841]
92_2707	chr1	124406350	124406750	+	1000	52.0	[6.187706]	[131]	[]	[]	[124406547]	[]
92_2708	chr1	154936523	154936923	+	1000	52.0	[5.245089]	[82]	[5.169213]	[145]	[154936692]	[154936755]
92_2711	chr1	219173750	219174150	+	1000	52.0	[]	[]	[4.059572]	[118]	[]	[219173941]
92_2721	chr12	108562367	108562767	+	1000	52.0	[3.5739396, 9.79178]	[112, 117]	[3.4011593]	[77]	[108562568, 108562573]	[108562533]
92_2722	chr12	112125167	112125567	+	1000	52.0	[15.5408]	[118]	[]	[]	[112125377]	[]
92_2724	chr15	40108849	40109249	+	1000	52.0	[]	[]	[3.3190086]	[124]	[]	[40109035]
92_2728	chr17	28711354	28711754	+	1000	52.0	[5.9796104, 13.137822]	[161, 184]	[]	[]	[28711531, 28711554]	[]
92_2729	chr17	81665729	81666129	+	1000	52.0	[3.4243126]	[153]	[]	[]	[81665968]	[]
92_2730	chr17	82751817	82752217	+	1000	52.0	[]	[]	[4.0818214]	[143]	[]	[82752054]
92_2731	chr18	658193	658593	+	1000	52.0	[]	[]	[9.228874]	[108]	[]	[658398]
92_2732	chr18	22933098	22933498	+	1000	52.0	[]	[]	[15.79815]	[144]	[]	[22933300]
92_2736	chr19	49487482	49487882	+	1000	52.0	[]	[]	[5.513235]	[143]	[]	[49487672]
92_2738	chr2	42810298	42810698	+	1000	52.0	[5.042189]	[166]	[]	[]	[42810517]	[]
92_2739	chr2	118013680	118014080	+	1000	52.0	[3.5513391]	[130]	[14.493542]	[76]	[118013897]	[118013843]
92_274	chr4	4290035	4290435	+	1000	145.5	[]	[]	[16.589485]	[115]	[]	[4290243]
92_2741	chr2	159712353	159712753	+	1000	52.0	[]	[]	[5.0374374]	[165]	[]	[159712598]
92_2742	chr22	19695682	19696082	+	1000	52.0	[6.128874]	[72]	[]	[]	[19695853]	[]
92_2746	chr22	22616152	22616552	+	1000	52.0	[7.110541]	[199]	[]	[]	[22616383]	[]
92_275	chr4	49322808	49323208	+	1000	145.5	[18.098148]	[94]	[]	[]	[49322985]	[]
92_2754	chr4	163166684	163167084	+	1000	52.0	[12.012072]	[145]	[]	[]	[163166886]	[]
92_2755	chr5	39423255	39423655	+	866	52.0	[]	[]	[9.217568]	[133]	[]	[39423425]
92_2757	chr5	72108747	72109147	+	1000	52.0	[]	[]	[12.171205]	[125]	[]	[72108966]
92_2758	chr5	176388785	176389185	+	1000	52.0	[]	[]	[6.0219107]	[95]	[]	[176388976]
92_2764	chr6	28943480	28943880	+	1000	52.0	[5.3584466, 4.227142]	[69, 142]	[6.883173]	[136]	[28943642, 28943715]	[28943709]
92_2765	chr6	28944430	28944830	+	1000	52.0	[]	[]	[5.3063006]	[158]	[]	[28944639]
92_2766	chr6	36885764	36886164	+	1000	52.0	[]	[]	[3.9443247]	[83]	[]	[36885916]
92_2767	chr6	80004712	80005112	+	1000	52.0	[]	[]	[13.396455]	[139]	[]	[80004934]
92_2769	chr7	77798668	77799068	+	1000	52.0	[]	[]	[4.9821105]	[68]	[]	[77798827]
92_2773	chr7	151341554	151341954	+	1000	52.0	[]	[]	[6.24373]	[111]	[]	[151341750]
92_2774	chr8	65644230	65644630	+	1000	52.0	[]	[]	[3.5099764]	[212]	[]	[65644445]
92_2777	chr9	133376056	133376456	+	1000	52.0	[9.111831, 10.837636, 8.299659]	[85, 106, 174]	[]	[]	[133376213, 133376234, 133376302]	[]
92_2780	chr1	27568518	27568918	+	1000	51.5	[6.7384577]	[132]	[4.7228427]	[115]	[27568737]	[27568720]
92_2781	chr1	92785181	92785581	+	1000	51.5	[10.750452]	[107]	[]	[]	[92785355]	[]
92_2784	chr1	204506122	204506522	+	1000	51.5	[]	[]	[4.5128207]	[133]	[]	[204506304]
92_2785	chr1	222465406	222465806	+	1000	51.5	[4.727328]	[98]	[]	[]	[222465562]	[]
92_2788	chr11	6390203	6390603	+	1000	51.5	[10.964813]	[86]	[8.597348]	[163]	[6390361]	[6390438]
92_2789	chr12	22544333	22544733	+	1000	51.5	[3.6125493]	[133]	[]	[]	[22544550]	[]
92_2791	chr12	104288682	104289082	+	1000	51.5	[6.4264174]	[84]	[]	[]	[104288851]	[]
92_2792	chr12	110048422	110048822	+	1000	51.5	[5.849132]	[64]	[4.7615566]	[75]	[110048578]	[110048589]
92_2793	chr12	111368950	111369350	+	735	51.5	[12.615251, 12.879932]	[111, 197]	[]	[]	[111369111, 111369197]	[]
92_2795	chr13	107941091	107941491	+	1000	51.5	[7.019952]	[72]	[]	[]	[107941245]	[]
92_2796	chr16	1773341	1773741	+	1000	51.5	[]	[]	[4.6153793, 3.380195]	[135, 156]	[]	[1773545, 1773566]
92_2799	chr16	66873169	66873569	+	1000	51.5	[7.647547]	[163]	[3.2760808]	[102]	[66873400]	[66873339]
92_2800	chr16	88688104	88688504	+	1000	51.5	[4.4781404]	[117]	[]	[]	[88688267]	[]
92_2802	chr17	42980340	42980740	+	1000	51.5	[6.3663907]	[72]	[12.569376]	[118]	[42980492]	[42980538]
92_2803	chr17	48055633	48056033	+	1000	51.5	[]	[]	[4.3460517]	[81]	[]	[48055797]
92_2804	chr17	49575831	49576231	+	1000	51.5	[]	[]	[5.730387, 3.2879279, 13.212533]	[89, 120, 151]	[]	[49575997, 49576028, 49576059]
92_2805	chr17	60392214	60392614	+	1000	51.5	[3.2799976]	[114]	[4.853986]	[146]	[60392412]	[60392444]
92_2806	chr17	79836148	79836548	+	1000	51.5	[]	[]	[16.915667]	[154]	[]	[79836362]
92_2809	chr19	13150209	13150609	+	1000	51.5	[4.5544395]	[90]	[6.493171, 4.8768063]	[122, 123]	[13150399]	[13150431, 13150432]
92_2811	chr19	50376257	50376657	+	1000	51.5	[9.662587]	[110]	[]	[]	[50376437]	[]
92_2812	chr2	27409561	27409961	+	1000	51.5	[12.171205]	[82]	[]	[]	[27409741]	[]
92_2813	chr2	69387089	69387489	+	1000	51.5	[9.79178]	[142]	[]	[]	[69387263]	[]
92_2814	chr2	69978509	69978909	+	1000	51.5	[3.7404675]	[124]	[]	[]	[69978723]	[]
92_2815	chr2	96532201	96532601	+	1000	51.5	[14.457216, 9.043173]	[105, 158]	[]	[]	[96532385, 96532438]	[]
92_2816	chr2	112275232	112275632	+	1000	51.5	[6.4869814]	[158]	[]	[]	[112275460]	[]
92_282	chr15	31346136	31346536	+	1000	144.5	[5.003299]	[87]	[]	[]	[31346301]	[]
92_2824	chr22	22990023	22990423	+	1000	51.5	[]	[]	[6.604992]	[76]	[]	[22990195]
92_2830	chr3	165918559	165918959	+	1000	51.5	[13.386938]	[128]	[]	[]	[165918759]	[]
92_2831	chr4	1167547	1167947	+	825	51.5	[13.386938]	[127]	[]	[]	[1167755]	[]
92_2832	chr5	154754742	154755142	+	1000	51.5	[]	[]	[5.636827]	[135]	[]	[154754960]
92_2834	chr5	181243917	181244317	+	1000	51.5	[3.2627847]	[98]	[]	[]	[181244091]	[]
92_2837	chr6	31665064	31665464	+	1000	51.5	[6.6360393, 8.855588]	[81, 127]	[]	[]	[31665229, 31665275]	[]
92_2840	chr6	44256864	44257264	+	1000	51.5	[8.798068]	[128]	[]	[]	[44257089]	[]
92_2841	chr7	151227187	151227587	+	1000	51.5	[]	[]	[6.7765102]	[123]	[]	[151227397]
92_2843	chr8	95024782	95025182	+	1000	51.5	[]	[]	[13.984361, 4.799166]	[94, 105]	[]	[95024940, 95024951]
92_2846	chr9	130744125	130744525	+	1000	51.5	[5.373957]	[101]	[]	[]	[130744295]	[]
92_285	chr7	75914837	75915237	+	1000	144.0	[14.080251]	[148]	[9.217568]	[123]	[75915076]	[75915051]
92_2853	chr1	159132305	159132705	+	1000	51.0	[9.014513]	[147]	[]	[]	[159132522]	[]
92_2858	chr11	65421955	65422355	+	1000	51.0	[6.097556]	[164]	[]	[]	[65422187]	[]
92_286	chr15	31194757	31195157	+	1000	143.5	[6.4439363, 7.9259114]	[76, 125]	[]	[]	[31194910, 31194959]	[]
92_2860	chr12	119667792	119668192	+	1000	51.0	[4.0826344]	[170]	[]	[]	[119668006]	[]
92_2861	chr14	24299549	24299949	+	1000	51.0	[6.5397167]	[165]	[7.500884]	[143]	[24299785]	[24299763]
92_2865	chr17	76737726	76738126	+	1000	51.0	[3.7139058]	[109]	[]	[]	[76737914]	[]
92_2867	chr18	12883907	12884307	+	1000	51.0	[]	[]	[7.7937007]	[153]	[]	[12884132]
92_2869	chr19	3985329	3985729	+	1000	51.0	[]	[]	[10.071208]	[196]	[]	[3985564]
92_2872	chr19	18594192	18594592	+	1000	51.0	[]	[]	[3.3441179]	[197]	[]	[18594439]
92_2873	chr19	55339448	55339848	+	1000	51.0	[]	[]	[12.876591]	[166]	[]	[55339689]
92_2874	chr19	58476148	58476548	+	1000	51.0	[9.22091]	[108]	[3.2229831]	[184]	[58476299]	[58476375]
92_2875	chr2	24792911	24793311	+	1000	51.0	[12.115446]	[93]	[]	[]	[24793067]	[]
92_2879	chr2	127700528	127700928	+	985	51.0	[]	[]	[10.055885]	[131]	[]	[127700747]
92_288	chr15	31393859	31394259	+	1000	143.5	[]	[]	[6.8883934]	[159]	[]	[31394024]
92_2881	chr20	45934532	45934932	+	1000	51.0	[5.808687]	[162]	[]	[]	[45934775]	[]
92_2887	chr22	22652150	22652550	+	1000	51.0	[3.7294743]	[74]	[]	[]	[22652313]	[]
92_2892	chr3	11846702	11847102	+	1000	51.0	[7.2394466]	[115]	[3.5297701]	[151]	[11846891]	[11846927]
92_2893	chr3	48088819	48089219	+	1000	51.0	[]	[]	[5.727957, 4.198155]	[144, 169]	[]	[48088987, 48089012]
92_2894	chr4	82900682	82901082	+	1000	51.0	[]	[]	[4.4708977]	[149]	[]	[82900930]
92_2896	chr5	112976607	112977007	+	1000	51.0	[9.165289]	[86]	[5.938441]	[76]	[112976780]	[112976770]
92_290	chr7	87876187	87876587	+	1000	143.5	[]	[]	[10.964813, 7.2348347]	[104, 162]	[]	[87876369, 87876427]
92_2900	chr6	33314472	33314872	+	989	51.0	[15.452146]	[148]	[]	[]	[33314714]	[]
92_2901	chr6	52574784	52575184	+	1000	51.0	[3.5095415]	[116]	[]	[]	[52574984]	[]
92_2903	chr6	157379860	157380260	+	1000	51.0	[9.491353]	[95]	[]	[]	[157380039]	[]
92_2904	chr7	44582143	44582543	+	1000	51.0	[4.4384584, 10.964813]	[127, 132]	[]	[]	[44582355, 44582360]	[]
92_2908	chr9	85940963	85941363	+	1000	51.0	[]	[]	[9.6838045, 4.9424944]	[71, 159]	[]	[85941119, 85941207]
92_2916	chr9	131108495	131108895	+	1000	51.0	[8.326953]	[87]	[]	[]	[131108647]	[]
92_2917	chr9	131115000	131115400	+	1000	51.0	[]	[]	[8.393041]	[90]	[]	[131115163]
92_2919	chr1	25859366	25859766	+	1000	50.5	[4.496485]	[91]	[5.086957]	[157]	[25859533]	[25859599]
92_2923	chr1	100037825	100038225	+	1000	50.5	[]	[]	[4.7597733, 9.609094]	[145, 169]	[]	[100038020, 100038044]
92_2925	chr1	145964353	145964753	+	1000	50.5	[14.7675295]	[75]	[]	[]	[145964524]	[]
92_2926	chr1	161621448	161621848	+	1000	50.5	[5.189806]	[121]	[]	[]	[161621666]	[]
92_2927	chr1	202348452	202348852	+	1000	50.5	[4.3147125]	[74]	[]	[]	[202348619]	[]
92_2928	chr1	202810711	202811111	+	1000	50.5	[]	[]	[6.4264174]	[172]	[]	[202810901]
92_2929	chr1	248872629	248873029	+	1000	50.5	[5.943053]	[118]	[]	[]	[248872824]	[]
92_2931	chr11	2400368	2400768	+	1000	50.5	[]	[]	[6.1941743]	[141]	[]	[2400572]
92_2934	chr11	73376162	73376562	+	1000	50.5	[]	[]	[5.379211]	[91]	[]	[73376352]
92_2935	chr11	108008759	108009159	+	1000	50.5	[]	[]	[4.761035]	[138]	[]	[108008976]
92_2939	chr15	44662807	44663207	+	1000	50.5	[3.954614]	[141]	[7.244996]	[129]	[44663042]	[44663030]
92_2943	chr17	49362321	49362721	+	1000	50.5	[4.644012]	[101]	[14.035862]	[167]	[49362493]	[49362559]
92_2945	chr19	8444673	8445073	+	1000	50.5	[]	[]	[12.876591]	[136]	[]	[8444853]
92_2946	chr19	19225109	19225509	+	1000	50.5	[8.169402, 8.354185]	[154, 186]	[]	[]	[19225290, 19225322]	[]
92_2948	chr19	40417053	40417453	+	1000	50.5	[]	[]	[15.1437, 5.452988]	[83, 108]	[]	[40417230, 40417255]
92_2949	chr2	55050156	55050556	+	1000	50.5	[]	[]	[7.311149]	[160]	[]	[55050394]
92_2950	chr2	85561413	85561813	+	894	50.5	[]	[]	[4.764971]	[120]	[]	[85561608]
92_2951	chr2	157261293	157261693	+	1000	50.5	[6.6670537]	[168]	[]	[]	[157261510]	[]
92_2959	chr22	23026246	23026646	+	1000	50.5	[]	[]	[17.60898]	[116]	[]	[23026455]
92_296	chr15	31183326	31183726	+	1000	141.5	[7.216678]	[137]	[]	[]	[31183525]	[]
92_2963	chr22	46762599	46762999	+	1000	50.5	[]	[]	[5.8780646, 7.407578]	[90, 158]	[]	[46762779, 46762847]
92_2965	chr3	46488681	46489081	+	1000	50.5	[]	[]	[7.290595, 5.830613]	[82, 100]	[]	[46488856, 46488874]
92_2967	chr3	158110058	158110458	+	1000	50.5	[]	[]	[5.2536545]	[165]	[]	[158110301]
92_2968	chr4	674224	674624	+	763	50.5	[11.686825]	[121]	[]	[]	[674378]	[]
92_2970	chr6	148484	148884	+	1000	50.5	[11.893802, 12.973966]	[74, 135]	[]	[]	[148651, 148712]	[]
92_2971	chr6	10404429	10404829	+	1000	50.5	[5.4606605]	[176]	[]	[]	[10404658]	[]
92_2975	chr6	34425950	34426350	+	1000	50.5	[7.8194914]	[112]	[]	[]	[34426111]	[]
92_2977	chr6	85593668	85594068	+	935	50.5	[7.7334514]	[135]	[]	[]	[85593881]	[]
92_298	chr5	157743425	157743825	+	1000	141.5	[14.035862]	[95]	[]	[]	[157743598]	[]
92_2980	chr7	1176967	1177367	+	1000	50.5	[]	[]	[10.460299]	[123]	[]	[1177181]
92_2981	chr7	12403784	12404184	+	1000	50.5	[8.784749, 4.8181105]	[88, 132]	[]	[]	[12403957, 12404001]	[]
92_2983	chr7	66114592	66114992	+	1000	50.5	[6.6960826]	[119]	[]	[]	[66114756]	[]
92_2985	chr8	100309712	100310112	+	1000	50.5	[4.2807803]	[111]	[]	[]	[100309908]	[]
92_2987	chr8	143636339	143636739	+	1000	50.5	[]	[]	[5.5517106]	[176]	[]	[143636564]
92_2988	chr8	144358425	144358825	+	1000	50.5	[]	[]	[3.416965]	[144]	[]	[144358615]
92_2998	chr9	133149294	133149694	+	784	50.5	[8.319601]	[108]	[]	[]	[133149485]	[]
92_3006	chr1	52552609	52553009	+	1000	50.0	[5.894616, 7.4808383]	[140, 175]	[]	[]	[52552778, 52552813]	[]
92_3007	chr1	88683889	88684289	+	1000	50.0	[3.2124927, 10.964813]	[208, 213]	[]	[]	[88684104, 88684109]	[]
92_301	chr16	58129476	58129876	+	1000	141.0	[]	[]	[3.7494152, 14.690379]	[90, 115]	[]	[58129650, 58129675]
92_3011	chr1	152048081	152048481	+	1000	50.0	[]	[]	[12.955698]	[158]	[]	[152048311]
92_3012	chr1	153671005	153671405	+	1000	50.0	[]	[]	[4.059974]	[150]	[]	[153671253]
92_3015	chr1	205170534	205170934	+	1000	50.0	[]	[]	[5.482586]	[146]	[]	[205170757]
92_3016	chr1	228457543	228457943	+	1000	50.0	[3.3258717]	[172]	[]	[]	[228457779]	[]
92_3017	chr1	230642218	230642618	+	1000	50.0	[6.093728]	[85]	[]	[]	[230642402]	[]
92_3021	chr12	50504720	50505120	+	1000	50.0	[]	[]	[4.0818]	[160]	[]	[50504968]
92_3023	chr12	110613817	110614217	+	1000	50.0	[6.8077464]	[119]	[]	[]	[110614026]	[]
92_3027	chr15	34655987	34656387	+	1000	50.0	[]	[]	[4.1381936]	[187]	[]	[34656231]
92_3028	chr15	48331418	48331818	+	1000	50.0	[3.4681165, 6.266394]	[165, 169]	[3.4529357, 3.6014907]	[117, 137]	[48331635, 48331639]	[48331587, 48331607]
92_3032	chr15	90932261	90932661	+	1000	50.0	[6.611571]	[110]	[]	[]	[90932418]	[]
92_3033	chr16	3124243	3124643	+	1000	50.0	[4.433071, 9.6607485]	[148, 170]	[]	[]	[3124394, 3124416]	[]
92_3035	chr16	28846352	28846752	+	1000	50.0	[]	[]	[7.5461473]	[245]	[]	[28846598]
92_3037	chr16	88264875	88265275	+	1000	50.0	[5.9430666]	[111]	[4.1139464]	[74]	[88265085]	[88265048]
92_3038	chr16	88498051	88498451	+	1000	50.0	[6.1468544, 18.705444]	[100, 181]	[]	[]	[88498213, 88498294]	[]
92_3039	chr17	35142028	35142428	+	1000	50.0	[10.142897, 3.3927]	[136, 143]	[]	[]	[35142224, 35142231]	[]
92_3041	chr17	39637146	39637546	+	1000	50.0	[8.111012]	[118]	[]	[]	[39637360]	[]
92_3044	chr19	6677842	6678242	+	1000	50.0	[]	[]	[17.424435, 12.333006, 11.077066, 12.333006]	[109, 120, 133, 150]	[]	[6678048, 6678059, 6678072, 6678089]
92_3045	chr19	8513753	8514153	+	1000	50.0	[]	[]	[6.166382]	[118]	[]	[8513946]
92_3046	chr19	12806351	12806751	+	1000	50.0	[]	[]	[12.021521]	[142]	[]	[12806548]
92_3048	chr19	49055979	49056379	+	1000	50.0	[3.972155]	[191]	[]	[]	[49056217]	[]
92_3049	chr19	58380649	58381049	+	1000	50.0	[5.6074743]	[81]	[]	[]	[58380815]	[]
92_3050	chr19	58559175	58559575	+	1000	50.0	[]	[]	[3.960591]	[85]	[]	[58559335]
92_3054	chr2	169573772	169574172	+	1000	50.0	[]	[]	[9.617503]	[79]	[]	[169573947]
92_3055	chr21	29641910	29642310	+	1000	50.0	[]	[]	[3.2419105]	[191]	[]	[29642116]
92_306	chr3	41199231	41199631	+	1000	140.0	[12.255271]	[102]	[]	[]	[41199397]	[]
92_3064	chr22	42079502	42079902	+	1000	50.0	[]	[]	[6.1991334]	[208]	[]	[42079749]
92_3066	chr3	40452910	40453310	+	1000	50.0	[8.038352]	[146]	[]	[]	[40453087]	[]
92_3068	chr3	44437795	44438195	+	1000	50.0	[4.9762077]	[142]	[]	[]	[44438016]	[]
92_3069	chr3	195270167	195270567	+	1000	50.0	[12.077347]	[166]	[]	[]	[195270384]	[]
92_3070	chr4	127630163	127630563	+	1000	50.0	[4.9762077]	[95]	[]	[]	[127630356]	[]
92_3072	chr5	179698940	179699340	+	1000	50.0	[]	[]	[4.326955]	[139]	[]	[179699178]
92_3079	chr6	39303133	39303533	+	1000	50.0	[]	[]	[4.016513]	[109]	[]	[39303294]
92_308	chr17	28902927	28903327	+	1000	139.5	[]	[]	[5.5364227, 5.8149996]	[77, 144]	[]	[28903085, 28903152]
92_3087	chr7	75772256	75772656	+	1000	50.0	[]	[]	[5.943053]	[116]	[]	[75772424]
92_3088	chr7	131327625	131328025	+	1000	50.0	[3.7977958, 17.597673]	[180, 202]	[]	[]	[131327811, 131327833]	[]
92_3090	chr7	157404967	157405367	+	1000	50.0	[]	[]	[3.3063116, 3.9648974]	[188, 219]	[]	[157405169, 157405200]
92_3091	chr8	2728285	2728685	+	1000	50.0	[13.629023]	[138]	[]	[]	[2728464]	[]
92_3094	chr8	143933998	143934398	+	1000	50.0	[]	[]	[6.4264174, 5.2610364]	[208, 223]	[]	[143934231, 143934246]
92_3095	chr8	144074208	144074608	+	1000	50.0	[6.8125377]	[171]	[]	[]	[144074424]	[]
92_3098	chr9	129175910	129176310	+	1000	50.0	[]	[]	[7.3331556]	[218]	[]	[129176158]
92_3099	chr9	130732772	130733172	+	1000	50.0	[]	[]	[10.040267]	[154]	[]	[130733015]
92_3103	chr1	33036858	33037258	+	1000	49.5	[]	[]	[8.547197]	[126]	[]	[33037059]
92_3105	chr1	93664121	93664521	+	1000	49.5	[11.03247, 5.943053]	[74, 159]	[]	[]	[93664272, 93664357]	[]
92_3109	chr1	169893723	169894123	+	1000	49.5	[3.3923366]	[182]	[]	[]	[169893959]	[]
92_311	chr19	49877202	49877602	+	1000	138.5	[5.362129]	[142]	[15.25873]	[96]	[49877442]	[49877396]
92_3115	chr11	62855836	62856236	+	1000	49.5	[]	[]	[3.675796, 5.655587]	[175, 236]	[]	[62856023, 62856084]
92_3118	chr12	56079818	56080218	+	1000	49.5	[7.6463203]	[144]	[10.714682, 11.504138]	[61, 128]	[56080058]	[56079975, 56080042]
92_312	chr12	68223179	68223579	+	1000	138.0	[3.8563]	[106]	[]	[]	[68223372]	[]
92_3120	chr12	121399661	121400061	+	1000	49.5	[3.4126627, 10.055885]	[114, 128]	[]	[]	[121399859, 121399873]	[]
92_3121	chr12	124939657	124940057	+	1000	49.5	[4.929986]	[189]	[]	[]	[124939848]	[]
92_3122	chr15	41774340	41774740	+	1000	49.5	[]	[]	[3.2465422]	[197]	[]	[41774580]
92_3123	chr15	50355014	50355414	+	1000	49.5	[6.212207]	[152]	[]	[]	[50355229]	[]
92_3125	chr15	72474006	72474406	+	1000	49.5	[]	[]	[3.899134]	[161]	[]	[72474248]
92_3126	chr15	74614659	74615059	+	1000	49.5	[7.28827]	[147]	[]	[]	[74614886]	[]
92_3127	chr15	89575109	89575509	+	1000	49.5	[6.072246]	[99]	[]	[]	[89575297]	[]
92_3132	chr17	27332653	27333053	+	1000	49.5	[]	[]	[7.472273]	[176]	[]	[27332871]
92_3134	chr17	78359910	78360310	+	1000	49.5	[4.4384584, 8.6840105]	[117, 122]	[]	[]	[78360114, 78360119]	[]
92_3136	chr19	17293964	17294364	+	1000	49.5	[13.386938, 17.597673, 8.645818, 14.035862]	[85, 102, 123, 142]	[]	[]	[17294147, 17294164, 17294185, 17294204]	[]
92_3139	chr19	38647307	38647707	+	1000	49.5	[]	[]	[11.504138]	[146]	[]	[38647459]
92_3142	chr2	27071345	27071745	+	1000	49.5	[5.250936, 5.250936]	[196, 202]	[]	[]	[27071543, 27071549]	[]
92_3143	chr2	27771422	27771822	+	1000	49.5	[]	[]	[15.316871]	[186]	[]	[27771654]
92_3145	chr2	126655785	126656185	+	1000	49.5	[]	[]	[4.298359]	[159]	[]	[126656008]
92_3147	chr2	173354465	173354865	+	1000	49.5	[3.878711]	[139]	[5.1441364]	[113]	[173354656]	[173354630]
