#PeakID(python identify_motif.py ./ENCODE_processed_files/JUND_idr.fa JUND --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
658_100	chr2	43293810	43294210	+	1000	564.0	[12.337575, 12.340323]	[67, 137]	[9.608511, 13.200696]	[67, 137]	[43293975, 43294045]	[43293975, 43294045]
658_14451	chr1	93033020	93033420	+	1000	95.0	[12.655612]	[94]	[11.393932]	[94]	[93033196]	[93033196]
658_14453	chr1	110616543	110616943	+	1000	95.0	[11.393932]	[102]	[12.655612]	[102]	[110616744]	[110616744]
658_14455	chr1	157262418	157262818	+	1000	95.0	[10.082722]	[112]	[8.110663]	[112]	[157262626]	[157262626]
658_14460	chr1	168445642	168446042	+	1000	95.0	[]	[]	[6.486848]	[82]	[]	[168445793]
658_14461	chr1	181898789	181899189	+	1000	95.0	[10.826309]	[113]	[13.223235]	[113]	[181898995]	[181898995]
658_14466	chr1	233704530	233704930	+	1000	95.0	[14.058652]	[115]	[15.887955]	[115]	[233704745]	[233704745]
658_1447	chr4	108987649	108988049	+	1000	329.0	[15.887955]	[98]	[14.058652]	[98]	[108987847]	[108987847]
658_14475	chr10	61665893	61666293	+	1000	95.0	[7.0977836]	[69]	[6.4477377]	[69]	[61666055]	[61666055]
658_14476	chr10	72795979	72796379	+	1000	95.0	[14.169626]	[93]	[11.371393]	[93]	[72796168]	[72796168]
658_14479	chr10	101367551	101367951	+	1000	95.0	[12.132883]	[107]	[12.128834]	[107]	[101367751]	[101367751]
658_14486	chr11	36405976	36406376	+	1000	95.0	[7.421833]	[96]	[]	[]	[36406167]	[]
658_14487	chr11	46611471	46611871	+	1000	95.0	[12.340323]	[88]	[13.200696]	[88]	[46611653]	[46611653]
658_14489	chr11	59557364	59557764	+	1000	95.0	[]	[]	[7.4997025]	[116]	[]	[59557576]
658_1449	chr6	45454297	45454697	+	1000	329.0	[14.058652]	[104]	[15.887955]	[104]	[45454499]	[45454499]
658_14492	chr11	65169067	65169467	+	1000	95.0	[6.5972533]	[153]	[]	[]	[65169281]	[]
658_145	chr6	42028506	42028906	+	1000	539.0	[12.655612]	[120]	[11.393932]	[120]	[42028718]	[42028718]
658_1450	chr8	37781439	37781839	+	1000	329.0	[8.595078]	[113]	[7.0539017]	[113]	[37781648]	[37781648]
658_14502	chr12	64561031	64561431	+	1000	95.0	[12.340323]	[117]	[13.200696]	[117]	[64561246]	[64561246]
658_14503	chr12	100987982	100988382	+	1000	95.0	[11.393932]	[100]	[12.655612]	[100]	[100988174]	[100988174]
658_14505	chr12	105100558	105100958	+	1000	95.0	[9.653064]	[111]	[11.482367]	[111]	[105100765]	[105100765]
658_14506	chr12	122446842	122447242	+	1000	95.0	[9.653064]	[80]	[11.482367]	[80]	[122447021]	[122447021]
658_14510	chr14	72709100	72709500	+	1000	95.0	[10.9372835, 12.340323]	[104, 115]	[8.706673, 13.200696]	[104, 115]	[72709297, 72709308]	[72709297, 72709308]
658_14515	chr15	64284060	64284460	+	1000	95.0	[14.058652]	[102]	[15.887955]	[102]	[64284248]	[64284248]
658_14517	chr16	16152307	16152707	+	1000	95.0	[10.9372835]	[132]	[8.706673]	[132]	[16152535]	[16152535]
658_14522	chr16	58661153	58661553	+	1000	95.0	[10.9372835]	[85]	[8.706673]	[85]	[58661330]	[58661330]
658_14525	chr16	72189755	72190155	+	1000	95.0	[10.508272, 11.371393]	[116, 123]	[11.437814, 14.169626]	[116, 123]	[72189957, 72189964]	[72189957, 72189964]
658_14527	chr17	19015472	19015872	+	1000	95.0	[15.887955]	[96]	[14.058652]	[96]	[19015668]	[19015668]
658_14529	chr17	32910750	32911150	+	1000	95.0	[10.535975]	[95]	[9.107981]	[95]	[32910927]	[32910927]
658_14530	chr17	37609412	37609812	+	1000	95.0	[9.468163]	[116]	[8.896491]	[116]	[37609618]	[37609618]
658_14535	chr17	47810130	47810530	+	1000	95.0	[12.340323, 8.16159]	[96, 127]	[13.200696, 9.990892]	[96, 127]	[47810324, 47810355]	[47810324, 47810355]
658_14536	chr17	58189819	58190219	+	1000	95.0	[10.9372835]	[106]	[8.706673]	[106]	[58190021]	[58190021]
658_14538	chr19	8618764	8619164	+	1000	95.0	[11.371393]	[80]	[14.169626]	[80]	[8618944]	[8618944]
658_14539	chr19	38647192	38647592	+	1000	95.0	[12.128834, 6.4272976]	[121, 125]	[12.132883, 6.498447]	[121, 125]	[38647400, 38647404]	[38647400, 38647404]
658_14544	chr19	51168859	51169259	+	1000	95.0	[12.340323, 10.257568, 9.653064]	[94, 108, 125]	[13.200696, 8.353066, 11.482367]	[94, 108, 125]	[51169025, 51169039, 51169056]	[51169025, 51169039, 51169056]
658_14546	chr2	28274839	28275239	+	1000	95.0	[12.655612]	[123]	[11.393932]	[123]	[28275058]	[28275058]
658_14550	chr2	112622473	112622873	+	1000	95.0	[8.883204, 6.6167903]	[89, 131]	[6.765775, 8.147932]	[89, 131]	[112622650, 112622692]	[112622650, 112622692]
658_14552	chr2	177254430	177254830	+	1000	95.0	[]	[]	[6.7884874]	[102]	[]	[177254613]
658_14553	chr2	190607924	190608324	+	1000	95.0	[10.410505]	[81]	[9.445623, 7.421833]	[81, 131]	[190608104]	[190608104, 190608154]
658_14556	chr2	200316025	200316425	+	1000	95.0	[10.9372835]	[109]	[8.706673]	[109]	[200316222]	[200316222]
658_14561	chr20	35344238	35344638	+	1000	95.0	[8.164393]	[76]	[]	[]	[35344409]	[]
658_14564	chr21	33386376	33386776	+	1000	95.0	[6.4093504]	[157]	[7.0760703]	[157]	[33386626]	[33386626]
658_14569	chr22	17759996	17760396	+	1000	95.0	[15.887955]	[95]	[14.058652]	[95]	[17760175]	[17760175]
658_1457	chr6	34609603	34610003	+	1000	328.0	[13.200696]	[119]	[12.340323]	[119]	[34609822]	[34609822]
658_14571	chr22	37563283	37563683	+	1000	95.0	[8.90054]	[114]	[9.464114]	[114]	[37563482]	[37563482]
658_14573	chr3	24510027	24510427	+	1000	95.0	[]	[]	[7.025031]	[153]	[]	[24510275]
658_14577	chr3	51997929	51998329	+	1000	95.0	[15.887955]	[112]	[14.058652]	[112]	[51998120]	[51998120]
658_14579	chr3	139906399	139906799	+	1000	95.0	[14.058652, 13.223235]	[108, 145]	[15.887955, 10.826309]	[108, 145]	[139906603, 139906640]	[139906603, 139906640]
658_14584	chr3	153038780	153039180	+	1000	95.0	[11.371393]	[134]	[14.169626]	[134]	[153038992]	[153038992]
658_14586	chr3	186860733	186861133	+	1000	95.0	[14.058652]	[117]	[15.887955]	[117]	[186860944]	[186860944]
658_1459	chr8	58842007	58842407	+	1000	328.0	[9.107981, 9.107981, 9.107981]	[93, 111, 129]	[10.535975, 10.535975, 10.535975]	[93, 111, 129]	[58842196, 58842214, 58842232]	[58842196, 58842214, 58842232]
658_14590	chr4	128517050	128517450	+	1000	95.0	[6.398835]	[138]	[]	[]	[128517270]	[]
658_14593	chr4	174314803	174315203	+	1000	95.0	[10.826309]	[129]	[13.223235]	[129]	[174315018]	[174315018]
658_14594	chr5	39198058	39198458	+	1000	95.0	[9.718622]	[100]	[11.827421]	[100]	[39198253]	[39198253]
658_14595	chr5	62538586	62538986	+	1000	95.0	[10.835192]	[102]	[8.335119]	[102]	[62538788]	[62538788]
658_14597	chr5	78597315	78597715	+	1000	95.0	[7.6827416]	[98]	[8.578454]	[98]	[78597501]	[78597501]
658_14599	chr5	138488532	138488932	+	1000	95.0	[9.107981]	[107]	[10.535975]	[107]	[138488729]	[138488729]
658_14601	chr5	149890906	149891306	+	1000	95.0	[15.887955]	[105]	[14.058652]	[105]	[149891107]	[149891107]
658_14614	chr6	85580863	85581263	+	1000	95.0	[9.990892]	[108]	[8.16159]	[108]	[85581061]	[85581061]
658_14616	chr6	109393895	109394295	+	1000	95.0	[14.169626]	[109]	[6.950027, 11.371393]	[56, 109]	[109394100]	[109394047, 109394100]
658_14619	chr6	136647463	136647863	+	1000	95.0	[10.826309]	[97]	[13.223235]	[97]	[136647650]	[136647650]
658_14620	chr6	139516363	139516763	+	1000	95.0	[9.718622]	[99]	[11.827421]	[99]	[139516558]	[139516558]
658_14627	chr7	43756612	43757012	+	1000	95.0	[9.990892]	[81]	[8.16159]	[81]	[43756784]	[43756784]
658_14628	chr7	66635930	66636330	+	1000	95.0	[12.132883, 12.655612]	[54, 85]	[12.128834, 11.393932]	[54, 85]	[66636084, 66636115]	[66636084, 66636115]
658_14629	chr7	84675748	84676148	+	1000	95.0	[11.393932]	[110]	[12.655612, 6.398835]	[110, 139]	[84675947]	[84675947, 84675976]
658_14630	chr7	93591755	93592155	+	1000	95.0	[15.887955]	[97]	[14.058652]	[97]	[93591952]	[93591952]
658_14631	chr7	100794356	100794756	+	1000	95.0	[14.169626]	[109]	[11.371393]	[109]	[100794563]	[100794563]
658_14633	chr7	107010628	107011028	+	1000	95.0	[8.706673]	[104]	[10.9372835]	[104]	[107010830]	[107010830]
658_14638	chr8	101949727	101950127	+	1000	95.0	[9.653064]	[102]	[11.482367]	[102]	[101949922]	[101949922]
658_1464	chr17	66343610	66344010	+	1000	327.0	[9.464114, 9.464114]	[139, 148]	[8.90054, 8.90054]	[139, 148]	[66343837, 66343846]	[66343837, 66343846]
658_14640	chr8	104690057	104690457	+	1000	95.0	[12.655612]	[110]	[11.393932]	[110]	[104690263]	[104690263]
658_14644	chr8	129316619	129317019	+	1000	95.0	[7.8874335]	[74]	[]	[]	[129316785]	[]
658_14645	chr8	129973422	129973822	+	1000	95.0	[10.9372835]	[125]	[8.706673, 6.7746572]	[125, 152]	[129973642]	[129973642, 129973669]
658_1465	chr19	45424290	45424690	+	1000	327.0	[9.990892, 7.031363]	[58, 134]	[8.16159, 7.844876, 10.109092]	[58, 124, 134]	[45424441, 45424517]	[45424441, 45424507, 45424517]
658_14652	chr9	124797306	124797706	+	1000	95.0	[11.371393]	[121]	[14.169626]	[121]	[124797511]	[124797511]
658_14657	chrX	39774499	39774899	+	1000	95.0	[13.223235]	[122]	[10.826309]	[122]	[39774719]	[39774719]
658_14658	chrX	119427519	119427919	+	1000	95.0	[7.0539017]	[101]	[8.595078]	[101]	[119427713]	[119427713]
658_14659	chrX	151903203	151903603	+	1000	95.0	[11.371393, 8.464041]	[110, 114]	[14.169626]	[110]	[151903410, 151903414]	[151903410]
658_14663	chr1	12436967	12437367	+	1000	94.0	[10.9372835]	[160]	[8.706673]	[160]	[12437195]	[12437195]
658_14667	chr1	25223471	25223871	+	1000	94.0	[15.887955]	[93]	[14.058652]	[93]	[25223661]	[25223661]
658_1467	chr5	32369550	32369950	+	1000	327.0	[12.340323]	[113]	[13.200696]	[113]	[32369754]	[32369754]
658_14671	chr1	59484098	59484498	+	1000	94.0	[13.223235, 13.223235]	[81, 106]	[10.826309, 10.826309]	[81, 106]	[59484266, 59484291]	[59484266, 59484291]
658_14672	chr1	61012263	61012663	+	1000	94.0	[12.340323]	[128]	[13.200696]	[128]	[61012487]	[61012487]
658_14673	chr1	67880157	67880557	+	1000	94.0	[9.445623]	[74]	[10.410505]	[74]	[67880331]	[67880331]
658_14674	chr1	114458304	114458704	+	1000	94.0	[10.9372835, 7.822337]	[88, 98]	[8.706673, 7.027779]	[88, 98]	[114458483, 114458493]	[114458483, 114458493]
658_14675	chr1	147538999	147539399	+	1000	94.0	[9.653064, 9.107981]	[118, 146]	[11.482367, 10.535975]	[118, 146]	[147539204, 147539232]	[147539204, 147539232]
658_14681	chr1	167747982	167748382	+	1000	94.0	[11.393932]	[102]	[12.655612]	[102]	[167748176]	[167748176]
658_1469	chr6	125812682	125813082	+	1000	327.0	[15.887955]	[108]	[14.058652]	[108]	[125812885]	[125812885]
658_14699	chr11	665749	666149	+	1000	94.0	[7.6028485, 6.7076235]	[114, 132]	[]	[]	[665962, 665980]	[]
658_147	chr7	76291505	76291905	+	1000	539.0	[14.058652]	[101]	[15.887955]	[101]	[76291699]	[76291699]
658_1470	chr10	80498758	80499158	+	1000	326.0	[8.16159]	[98]	[9.990892]	[98]	[80498949]	[80498949]
658_14703	chr11	46977962	46978362	+	1000	94.0	[14.058652]	[108]	[15.887955]	[108]	[46978162]	[46978162]
658_14707	chr11	93842434	93842834	+	1000	94.0	[8.16159]	[112]	[9.990892]	[112]	[93842633]	[93842633]
658_14708	chr11	119590753	119591153	+	1000	94.0	[12.340323]	[109]	[13.200696]	[109]	[119590962]	[119590962]
658_14709	chr11	125074830	125075230	+	1000	94.0	[6.3923345]	[60]	[7.3954625]	[60]	[125074988]	[125074988]
658_1471	chr10	116947107	116947507	+	1000	326.0	[9.653064, 11.393932]	[100, 121]	[11.482367, 12.655612]	[100, 121]	[116947299, 116947320]	[116947299, 116947320]
658_14713	chr12	31618266	31618666	+	1000	94.0	[10.826309]	[127]	[13.223235]	[127]	[31618489]	[31618489]
658_14718	chr12	116524896	116525296	+	1000	94.0	[10.508272]	[118]	[11.437814]	[118]	[116525107]	[116525107]
658_14722	chr12	124867412	124867812	+	1000	94.0	[12.655612]	[85]	[11.393932]	[85]	[124867597]	[124867597]
658_14725	chr14	55398737	55399137	+	1000	94.0	[15.887955]	[108]	[14.058652]	[108]	[55398941]	[55398941]
658_14730	chr15	67027840	67028240	+	1000	94.0	[9.882722]	[122]	[8.00517]	[122]	[67028059]	[67028059]
658_14732	chr15	75167785	75168185	+	1000	94.0	[8.16159]	[106]	[9.990892, 7.218002]	[106, 140]	[75167991]	[75167991, 75168025]
658_14735	chr15	99708595	99708995	+	1000	94.0	[10.9372835]	[108]	[8.706673]	[108]	[99708802]	[99708802]
658_14740	chr16	66569776	66570176	+	1000	94.0	[14.058652]	[108]	[15.887955]	[108]	[66569982]	[66569982]
658_14743	chr16	85372719	85373119	+	1000	94.0	[8.706673]	[112]	[10.9372835]	[112]	[85372924]	[85372924]
658_14744	chr17	8062775	8063175	+	1000	94.0	[8.773093]	[95]	[7.2759295]	[95]	[8062965]	[8062965]
658_14749	chr17	32992482	32992882	+	1000	94.0	[10.826309]	[125]	[13.223235]	[125]	[32992696]	[32992696]
658_1475	chr19	17073906	17074306	+	1000	326.0	[13.223235]	[85]	[10.826309]	[85]	[17074089]	[17074089]
658_14750	chr17	33991121	33991521	+	1000	94.0	[14.169626]	[104]	[11.371393]	[104]	[33991309]	[33991309]
658_14753	chr17	59853164	59853564	+	1000	94.0	[10.826309, 7.844876]	[88, 158]	[13.223235]	[88]	[59853343, 59853413]	[59853343]
658_14759	chr18	968151	968551	+	1000	94.0	[6.231771]	[83]	[6.23582]	[83]	[968326]	[968326]
658_1476	chr19	19062413	19062813	+	1000	326.0	[12.340323, 7.6028485]	[96, 134]	[13.200696]	[96]	[19062601, 19062639]	[19062601]
658_14765	chr19	3568722	3569122	+	1000	94.0	[]	[]	[6.959216]	[93]	[]	[3568913]
658_14767	chr19	9786815	9787215	+	1000	94.0	[8.164393]	[119]	[]	[]	[9787006]	[]
658_14768	chr19	18740533	18740933	+	1000	94.0	[14.169626]	[100]	[11.371393]	[100]	[18740733]	[18740733]
658_1477	chr19	47226016	47226416	+	1000	326.0	[10.535975]	[98]	[9.107981]	[98]	[47226214]	[47226214]
658_14776	chr2	24490113	24490513	+	1000	94.0	[14.169626]	[85]	[11.371393]	[85]	[24490294]	[24490294]
658_14777	chr2	55459727	55460127	+	1000	94.0	[8.16159]	[127]	[9.990892]	[127]	[55459938]	[55459938]
658_14778	chr2	70105245	70105645	+	1000	94.0	[11.482367]	[118]	[9.653064]	[118]	[70105458]	[70105458]
658_14779	chr2	137952757	137953157	+	1000	94.0	[15.887955]	[87]	[14.058652]	[87]	[137952940]	[137952940]
658_14780	chr2	157792672	157793072	+	1000	94.0	[9.653064, 8.706673]	[89, 158]	[11.482367, 10.9372835]	[89, 158]	[157792847, 157792916]	[157792847, 157792916]
658_1479	chr3	183410241	183410641	+	1000	326.0	[10.9372835]	[102]	[8.706673]	[102]	[183410438]	[183410438]
658_14794	chr21	21159195	21159595	+	1000	94.0	[10.535975]	[124]	[9.107981]	[124]	[21159405]	[21159405]
658_1480	chr6	34611074	34611474	+	1000	326.0	[13.200696]	[93]	[12.340323]	[93]	[34611261]	[34611261]
658_14800	chr22	32482798	32483198	+	1000	94.0	[6.765775, 10.826309]	[90, 127]	[8.883204, 13.223235]	[90, 127]	[32482985, 32483022]	[32482985, 32483022]
658_14803	chr3	4739668	4740068	+	1000	94.0	[8.464041]	[125]	[]	[]	[4739835]	[]
658_14805	chr3	5060868	5061268	+	1000	94.0	[11.371393]	[80]	[14.169626]	[80]	[5061048]	[5061048]
658_14806	chr3	14383781	14384181	+	1000	94.0	[14.169626]	[96]	[11.371393]	[96]	[14383976]	[14383976]
658_14807	chr3	31472770	31473170	+	1000	94.0	[12.128834, 6.876749]	[69, 111]	[12.132883]	[69]	[31472930, 31472972]	[31472930]
658_14810	chr3	45593116	45593516	+	1000	94.0	[]	[]	[7.372508]	[126]	[]	[45593325]
658_14811	chr3	47989885	47990285	+	1000	94.0	[9.107981]	[89]	[10.535975]	[89]	[47990060]	[47990060]
658_14813	chr3	100602458	100602858	+	1000	94.0	[12.655612]	[101]	[11.393932]	[101]	[100602650]	[100602650]
658_14814	chr3	107894952	107895352	+	1000	94.0	[7.025225, 12.655612]	[88, 111]	[11.393932]	[111]	[107895128, 107895151]	[107895151]
658_14815	chr3	122572979	122573379	+	1000	94.0	[9.653064, 6.60213]	[100, 154]	[11.482367]	[100]	[122573175, 122573229]	[122573175]
658_1482	chr8	29289510	29289910	+	1000	326.0	[11.371393]	[112]	[14.169626]	[112]	[29289715]	[29289715]
658_14821	chr5	82969229	82969629	+	1000	94.0	[10.826309, 10.826309, 10.826309]	[85, 102, 130]	[13.223235, 13.223235, 13.223235]	[85, 102, 130]	[82969410, 82969427, 82969455]	[82969410, 82969427, 82969455]
658_14822	chr5	96080518	96080918	+	1000	94.0	[13.223235]	[102]	[10.826309]	[102]	[96080703]	[96080703]
658_14824	chr5	136285491	136285891	+	1000	94.0	[12.655612]	[101]	[11.393932]	[101]	[136285686]	[136285686]
658_14825	chr5	140221562	140221962	+	1000	94.0	[9.441575]	[114]	[10.414554]	[114]	[140221766]	[140221766]
658_14826	chr5	143219718	143220118	+	1000	94.0	[9.107981]	[110]	[10.535975]	[110]	[143219903]	[143219903]
658_1483	chr10	23047674	23048074	+	1000	325.0	[10.826309]	[106]	[13.223235]	[106]	[23047880]	[23047880]
658_14831	chr6	29255511	29255911	+	1000	94.0	[14.058652]	[125]	[15.887955]	[125]	[29255717]	[29255717]
658_14836	chr6	88246638	88247038	+	1000	94.0	[12.655612]	[68]	[11.393932]	[68]	[88246789]	[88246789]
658_14841	chr7	7564303	7564703	+	1000	94.0	[14.058652]	[113]	[15.887955]	[113]	[7564508]	[7564508]
658_14845	chr7	29642745	29643145	+	1000	94.0	[14.169626]	[108]	[11.371393]	[108]	[29642952]	[29642952]
658_14848	chr7	84910310	84910710	+	1000	94.0	[15.887955]	[100]	[14.058652]	[100]	[84910508]	[84910508]
658_14857	chr7	158821071	158821471	+	1000	94.0	[10.9372835]	[109]	[8.706673]	[109]	[158821279]	[158821279]
658_14858	chr8	26262711	26263111	+	1000	94.0	[8.16159]	[93]	[9.990892]	[93]	[26262904]	[26262904]
658_14877	chrX	139877563	139877963	+	1000	94.0	[14.169626]	[88]	[11.371393]	[88]	[139877751]	[139877751]
658_14881	chr1	14970151	14970551	+	1000	93.0	[11.482367]	[131]	[9.653064]	[131]	[14970379]	[14970379]
658_14882	chr1	18396227	18396627	+	1000	93.0	[14.058652]	[93]	[15.887955, 6.1959457]	[93, 151]	[18396417]	[18396417, 18396475]
658_14883	chr1	23732373	23732773	+	1000	93.0	[10.835192, 11.393932]	[76, 100]	[8.335119, 12.655612]	[76, 100]	[23732548, 23732572]	[23732548, 23732572]
658_14888	chr1	28136814	28137214	+	1000	93.0	[8.16159]	[134]	[9.990892, 7.218002]	[134, 169]	[28137029]	[28137029, 28137064]
658_14892	chr1	32769504	32769904	+	1000	93.0	[15.887955]	[87]	[14.058652]	[87]	[32769691]	[32769691]
658_14898	chr1	62690328	62690728	+	1000	93.0	[13.200696]	[108]	[12.340323]	[108]	[62690533]	[62690533]
658_14899	chr1	67979192	67979592	+	1000	93.0	[9.719484]	[143]	[7.821013]	[143]	[67979412]	[67979412]
658_1490	chr2	46316476	46316876	+	1000	325.0	[12.340323]	[58]	[13.200696]	[58]	[46316632]	[46316632]
658_14908	chr1	150193862	150194262	+	1000	93.0	[14.169626]	[134]	[7.4997025, 11.371393]	[74, 134]	[150194084]	[150194024, 150194084]
658_1491	chr2	172099004	172099404	+	1000	325.0	[9.653064]	[92]	[11.482367]	[92]	[172099195]	[172099195]
658_14911	chr1	161033749	161034149	+	1000	93.0	[9.653064]	[121]	[11.482367]	[121]	[161033963]	[161033963]
658_14915	chr1	182198230	182198630	+	1000	93.0	[14.169626]	[109]	[11.371393]	[109]	[182198436]	[182198436]
658_14916	chr1	192983325	192983725	+	1000	93.0	[14.058652]	[103]	[15.887955]	[103]	[192983523]	[192983523]
658_14927	chr10	71364676	71365076	+	1000	93.0	[14.169626]	[136]	[11.371393]	[136]	[71364904]	[71364904]
658_1493	chr5	140718660	140719060	+	1000	325.0	[11.393932, 9.650316]	[75, 101]	[12.655612, 7.890182]	[75, 101]	[140718834, 140718860]	[140718834, 140718860]
658_14931	chr10	96073747	96074147	+	1000	93.0	[7.5703087, 8.170471, 12.128834, 15.887955]	[130, 134, 143, 150]	[6.6347375, 12.132883, 14.058652]	[130, 143, 150]	[96073956, 96073960, 96073969, 96073976]	[96073956, 96073969, 96073976]
658_14932	chr10	97810424	97810824	+	1000	93.0	[14.058652]	[106]	[15.887955]	[106]	[97810629]	[97810629]
658_14935	chr11	12213940	12214340	+	1000	93.0	[14.169626]	[93]	[11.371393, 8.480081]	[93, 151]	[12214120]	[12214120, 12214178]
658_1494	chr6	25971167	25971567	+	1000	325.0	[6.850379, 14.169626]	[72, 114]	[11.371393]	[114]	[25971338, 25971380]	[25971380]
658_14940	chr11	69210336	69210736	+	1000	93.0	[13.223235]	[115]	[10.826309]	[115]	[69210545]	[69210545]
658_14947	chr12	39355002	39355402	+	1000	93.0	[14.058652]	[93]	[15.887955]	[93]	[39355174]	[39355174]
658_1495	chr6	149847534	149847934	+	1000	325.0	[12.655612, 8.773093]	[95, 112]	[11.393932, 7.2759295]	[95, 112]	[149847725, 149847742]	[149847725, 149847742]
658_14950	chr12	52835967	52836367	+	1000	93.0	[8.706673]	[122]	[10.9372835]	[122]	[52836175]	[52836175]
658_14955	chr12	76270940	76271340	+	1000	93.0	[14.169626]	[95]	[11.371393]	[95]	[76271132]	[76271132]
658_14958	chr12	102216280	102216680	+	1000	93.0	[12.340323]	[91]	[13.200696]	[91]	[102216468]	[102216468]
658_1496	chr8	104336945	104337345	+	1000	325.0	[12.340323, 14.169626]	[62, 106]	[13.200696, 11.371393]	[62, 106]	[104337106, 104337150]	[104337106, 104337150]
658_14960	chr13	46469690	46470090	+	1000	93.0	[6.2840924, 11.482367]	[107, 149]	[9.653064]	[149]	[46469886, 46469928]	[46469928]
658_14962	chr15	42073425	42073825	+	1000	93.0	[10.9372835]	[121]	[8.706673]	[121]	[42073640]	[42073640]
658_14963	chr15	43541765	43542165	+	1000	93.0	[6.398835]	[119]	[]	[]	[43541974]	[]
658_14969	chr15	87669109	87669509	+	1000	93.0	[10.535975, 9.990892]	[74, 109]	[9.107981, 8.16159]	[74, 109]	[87669266, 87669301]	[87669266, 87669301]
658_14971	chr16	4290207	4290607	+	1000	93.0	[12.340323]	[88]	[13.200696]	[88]	[4290393]	[4290393]
658_14972	chr16	4852221	4852621	+	1000	93.0	[8.706673]	[82]	[10.9372835]	[82]	[4852392]	[4852392]
658_14975	chr16	30876417	30876817	+	1000	93.0	[7.421833]	[112]	[]	[]	[30876616]	[]
658_14980	chr16	88628622	88629022	+	1000	93.0	[]	[]	[6.12765]	[118]	[]	[88628786]
658_14981	chr17	1413271	1413671	+	1000	93.0	[]	[]	[6.6319895]	[115]	[]	[1413484]
658_14983	chr17	32860125	32860525	+	1000	93.0	[7.592848]	[177]	[]	[]	[32860346]	[]
658_14984	chr17	33908230	33908630	+	1000	93.0	[8.896491]	[104]	[9.468163]	[104]	[33908421]	[33908421]
658_14985	chr17	36927756	36928156	+	1000	93.0	[12.128834]	[124]	[12.132883]	[124]	[36927973]	[36927973]
658_14987	chr17	43536186	43536586	+	1000	93.0	[13.200696]	[83]	[12.340323]	[83]	[43536366]	[43536366]
658_14992	chr17	78308886	78309286	+	1000	93.0	[9.653064]	[106]	[11.482367]	[106]	[78309089]	[78309089]
658_14996	chr18	3177962	3178362	+	1000	93.0	[]	[]	[7.218002]	[170]	[]	[3178211]
658_14998	chr18	35178271	35178671	+	1000	93.0	[14.169626]	[117]	[11.371393]	[117]	[35178488]	[35178488]
658_15	chr7	155291030	155291430	+	1000	669.0	[15.887955, 11.482367]	[85, 135]	[14.058652, 9.653064]	[85, 135]	[155291209, 155291259]	[155291209, 155291259]
658_1500	chr12	124916325	124916725	+	1000	324.0	[10.414554, 8.706673]	[81, 102]	[9.441575, 10.9372835]	[81, 102]	[124916504, 124916525]	[124916504, 124916525]
658_15001	chr19	4220648	4221048	+	1000	93.0	[9.653064]	[88]	[11.482367]	[88]	[4220835]	[4220835]
658_15008	chr19	18378296	18378696	+	1000	93.0	[11.482367]	[93]	[9.653064]	[93]	[18378484]	[18378484]
658_1501	chr2	28583941	28584341	+	1000	324.0	[11.547925, 8.706673]	[85, 127]	[9.998118, 10.9372835]	[85, 127]	[28584116, 28584158]	[28584116, 28584158]
658_15011	chr19	35405174	35405574	+	1000	93.0	[10.9372835]	[77]	[8.706673]	[77]	[35405351]	[35405351]
658_1502	chr2	118738514	118738914	+	1000	324.0	[13.200696]	[102]	[12.340323]	[102]	[118738714]	[118738714]
658_15023	chr2	151816047	151816447	+	1000	93.0	[6.765775]	[61]	[8.883204]	[61]	[151816206]	[151816206]
658_15026	chr2	178491573	178491973	+	1000	93.0	[15.887955]	[90]	[14.058652]	[90]	[178491758]	[178491758]
658_15030	chr2	231181839	231182239	+	1000	93.0	[7.821013]	[92]	[9.719484]	[92]	[231182025]	[231182025]
658_15033	chr20	36079928	36080328	+	1000	93.0	[8.706673]	[142]	[10.9372835]	[142]	[36080147]	[36080147]
658_15038	chr22	22948254	22948654	+	1000	93.0	[11.371393]	[99]	[14.169626]	[99]	[22948453]	[22948453]
658_15044	chr22	39748840	39749240	+	1000	93.0	[10.508272]	[131]	[11.437814]	[131]	[39749066]	[39749066]
658_15051	chr3	57805733	57806133	+	1000	93.0	[10.535975, 8.90054]	[67, 91]	[9.107981, 9.464114]	[67, 91]	[57805898, 57805922]	[57805898, 57805922]
658_15056	chr3	186540515	186540915	+	1000	93.0	[12.340323]	[122]	[13.200696]	[122]	[186540735]	[186540735]
658_15060	chr4	38858839	38859239	+	1000	93.0	[6.959216]	[105]	[]	[]	[38859026]	[]
658_15065	chr4	121794452	121794852	+	1000	93.0	[7.0977836]	[80]	[6.4477377]	[80]	[121794630]	[121794630]
658_15066	chr4	128322287	128322687	+	1000	93.0	[8.353066, 12.340323]	[102, 113]	[10.257568, 13.200696]	[102, 113]	[128322483, 128322494]	[128322483, 128322494]
658_15068	chr5	39272052	39272452	+	1000	93.0	[14.169626]	[95]	[11.371393]	[95]	[39272245]	[39272245]
658_1507	chr10	17655537	17655937	+	1000	323.0	[14.058652]	[117]	[15.887955]	[117]	[17655746]	[17655746]
658_15070	chr5	56409380	56409780	+	1000	93.0	[14.169626]	[110]	[11.371393]	[110]	[56409573]	[56409573]
