#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F2_idr.fa NR2F2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
507_18730	chr10	87878976	87879376	+	1000	56.0	[7.6892543]	[148]	[]	[]	[87879211]	[]
507_18732	chr10	112313220	112313620	+	1000	56.0	[]	[]	[7.4063363]	[172]	[]	[112313448]
507_18736	chr11	2780900	2781300	+	1000	56.0	[8.614196, 7.7804747]	[136, 143]	[7.58023]	[164]	[2781119, 2781126]	[2781147]
507_1874	chr9	128202798	128203198	+	1000	204.0	[9.739339]	[144]	[9.739339]	[136]	[128203040]	[128203032]
507_18749	chr11	36289225	36289625	+	1000	56.0	[9.739339]	[146]	[]	[]	[36289450]	[]
507_1875	chr9	129476710	129477110	+	1000	204.0	[]	[]	[7.5738697, 7.663098]	[81, 88]	[]	[129476880, 129476887]
507_18754	chr11	59560923	59561323	+	1000	56.0	[7.9201093]	[144]	[7.5738697]	[148]	[59561140]	[59561144]
507_18756	chr11	61347943	61348343	+	1000	56.0	[]	[]	[9.739339, 9.739339]	[116, 167]	[]	[61348143, 61348194]
507_18761	chr11	66728993	66729393	+	1000	56.0	[7.5738697]	[114]	[]	[]	[66729178]	[]
507_18763	chr11	69970361	69970761	+	1000	56.0	[12.953519]	[119]	[9.739339]	[109]	[69970575]	[69970565]
507_18764	chr11	75046622	75047022	+	1000	56.0	[]	[]	[9.964856]	[134]	[]	[75046832]
507_18765	chr11	75537793	75538193	+	1000	56.0	[9.739339]	[98]	[7.7804747]	[148]	[75537991]	[75538041]
507_18766	chr11	78398637	78399037	+	1000	56.0	[8.614196]	[217]	[]	[]	[78398883]	[]
507_18767	chr11	86148936	86149336	+	1000	56.0	[]	[]	[12.953519]	[130]	[]	[86149152]
507_18773	chr11	113664017	113664417	+	1000	56.0	[7.7804747, 8.614196]	[76, 112]	[]	[]	[113664193, 113664229]	[]
507_18786	chr12	28327670	28328070	+	1000	56.0	[]	[]	[9.739339]	[157]	[]	[28327895]
507_18799	chr12	76777922	76778322	+	1000	56.0	[]	[]	[7.4063363]	[90]	[]	[76778102]
507_18800	chr12	89539693	89540093	+	719	56.0	[12.953519, 7.9201093]	[131, 139]	[]	[]	[89539914, 89539922]	[]
507_18801	chr12	93244090	93244490	+	1000	56.0	[]	[]	[8.614196]	[74]	[]	[93244244]
507_18807	chr12	110418241	110418641	+	1000	56.0	[]	[]	[7.6892543]	[87]	[]	[110418425]
507_18815	chr13	80361994	80362394	+	1000	56.0	[]	[]	[7.7804747, 7.9201093]	[77, 152]	[]	[80362167, 80362242]
507_18822	chr15	39466427	39466827	+	1000	56.0	[]	[]	[12.953519]	[155]	[]	[39466660]
507_18824	chr15	50908402	50908802	+	1000	56.0	[]	[]	[7.4965763]	[168]	[]	[50908631]
507_18826	chr15	65787622	65788022	+	1000	56.0	[]	[]	[7.6892543]	[157]	[]	[65787838]
507_1883	chr11	67605747	67606147	+	1000	203.0	[12.953519]	[95]	[]	[]	[67605931]	[]
507_18841	chr16	2867960	2868360	+	1000	56.0	[]	[]	[7.4965763]	[138]	[]	[2868170]
507_1885	chr14	29650598	29650998	+	1000	203.0	[]	[]	[12.953519, 7.7032084]	[113, 155]	[]	[29650804, 29650846]
507_18851	chr16	29008069	29008469	+	1000	56.0	[]	[]	[8.614196]	[142]	[]	[29008295]
507_18852	chr16	29025133	29025533	+	1000	56.0	[]	[]	[8.015333]	[80]	[]	[29025312]
507_18854	chr16	57734242	57734642	+	1000	56.0	[12.953519]	[143]	[]	[]	[57734472]	[]
507_18861	chr16	83898707	83899107	+	1000	56.0	[]	[]	[9.5729685]	[158]	[]	[83898947]
507_18868	chr17	27477003	27477403	+	1000	56.0	[7.9180784]	[134]	[8.015333, 9.739339]	[144, 161]	[27477217]	[27477227, 27477244]
507_18872	chr17	32319386	32319786	+	1000	56.0	[8.614196]	[125]	[]	[]	[32319588]	[]
507_18873	chr17	47946843	47947243	+	1000	56.0	[]	[]	[12.953519]	[114]	[]	[47947025]
507_18876	chr17	50132375	50132775	+	1000	56.0	[]	[]	[9.739339, 8.614196, 7.663098]	[137, 144, 167]	[]	[50132590, 50132597, 50132620]
507_18877	chr17	64369327	64369727	+	995	56.0	[12.953519]	[104]	[]	[]	[64369500]	[]
507_18878	chr17	74295868	74296268	+	1000	56.0	[]	[]	[12.953519]	[134]	[]	[74296083]
507_18879	chr17	75738275	75738675	+	1000	56.0	[12.953519]	[118]	[]	[]	[75738428]	[]
507_18884	chr17	80989091	80989491	+	1000	56.0	[8.015333]	[110]	[]	[]	[80989262]	[]
507_18890	chr18	9804685	9805085	+	1000	56.0	[]	[]	[7.6892543]	[122]	[]	[9804861]
507_18895	chr19	925282	925682	+	1000	56.0	[7.5738697]	[98]	[]	[]	[925473]	[]
507_189	chr6	15079236	15079636	+	1000	435.0	[]	[]	[9.739339]	[78]	[]	[15079407]
507_18905	chr19	10821765	10822165	+	1000	56.0	[7.58023]	[68]	[]	[]	[10821930]	[]
507_18907	chr19	12883573	12883973	+	1000	56.0	[9.739339]	[89]	[]	[]	[12883743]	[]
507_18909	chr19	13147321	13147721	+	1000	56.0	[12.953519]	[134]	[]	[]	[13147548]	[]
507_18910	chr19	13396512	13396912	+	1000	56.0	[9.964856]	[150]	[]	[]	[13396749]	[]
507_18914	chr19	18603261	18603661	+	1000	56.0	[9.739339]	[107]	[8.015333]	[121]	[18603458]	[18603472]
507_18915	chr19	38335485	38335885	+	1000	56.0	[]	[]	[7.5738697]	[178]	[]	[38335729]
507_18916	chr19	38464618	38465018	+	1000	56.0	[12.953519, 8.614196]	[186, 194]	[]	[]	[38464853, 38464861]	[]
507_18924	chr19	49560300	49560700	+	1000	56.0	[7.4063363]	[93]	[]	[]	[49560489]	[]
507_1893	chr5	36739866	36740266	+	1000	203.0	[7.4965763]	[94]	[]	[]	[36740041]	[]
507_18930	chr2	9607894	9608294	+	1000	56.0	[]	[]	[7.7804747]	[140]	[]	[9608132]
507_18932	chr2	12556713	12557113	+	1000	56.0	[]	[]	[9.964856]	[132]	[]	[12556923]
507_18933	chr2	20288858	20289258	+	1000	56.0	[9.739339]	[167]	[]	[]	[20289075]	[]
507_18942	chr2	38908099	38908499	+	1000	56.0	[9.964856]	[161]	[]	[]	[38908341]	[]
507_18945	chr2	45578496	45578896	+	1000	56.0	[9.964856]	[135]	[]	[]	[45578718]	[]
507_18951	chr2	88060289	88060689	+	1000	56.0	[9.739339]	[86]	[]	[]	[88060473]	[]
507_18952	chr2	110746712	110747112	+	1000	56.0	[9.964856]	[125]	[]	[]	[110746930]	[]
507_18957	chr2	152334750	152335150	+	1000	56.0	[8.614196]	[120]	[]	[]	[152334942]	[]
507_18958	chr2	159226179	159226579	+	1000	56.0	[9.964856]	[111]	[]	[]	[159226365]	[]
507_1896	chr1	155991086	155991486	+	1000	202.0	[8.614196, 8.614196]	[98, 127]	[9.739339, 9.739339]	[91, 120]	[155991281, 155991310]	[155991274, 155991303]
507_18964	chr2	196390216	196390616	+	1000	56.0	[]	[]	[7.7804747]	[127]	[]	[196390435]
507_18971	chr20	4129324	4129724	+	1000	56.0	[]	[]	[9.964856]	[101]	[]	[4129477]
507_18974	chr20	36138593	36138993	+	1000	56.0	[]	[]	[8.015333]	[141]	[]	[36138780]
507_18979	chr20	62025665	62026065	+	1000	56.0	[]	[]	[8.614196]	[177]	[]	[62025911]
507_18985	chr21	43362897	43363297	+	1000	56.0	[]	[]	[12.953519, 9.739339]	[73, 98]	[]	[43363055, 43363080]
507_18990	chr22	21615766	21616166	+	1000	56.0	[12.953519]	[188]	[]	[]	[21615964]	[]
507_18993	chr22	21708872	21709272	+	1000	56.0	[]	[]	[7.4063363]	[77]	[]	[21709042]
507_18997	chr3	10195635	10196035	+	1000	56.0	[]	[]	[7.58023]	[108]	[]	[10195823]
507_18998	chr3	14265312	14265712	+	1000	56.0	[7.4965763]	[145]	[]	[]	[14265514]	[]
507_19	chr7	159013275	159013675	+	1000	601.0	[8.614196]	[121]	[]	[]	[159013461]	[]
507_190	chr17	41679182	41679582	+	1000	433.0	[]	[]	[9.739339]	[96]	[]	[41679378]
507_19002	chr3	37993367	37993767	+	1000	56.0	[7.7804747]	[111]	[7.9201093]	[78]	[37993565]	[37993532]
507_19004	chr3	42536369	42536769	+	1000	56.0	[7.58023]	[130]	[]	[]	[42536565]	[]
507_19007	chr3	46558315	46558715	+	1000	56.0	[7.7032084, 8.614196]	[102, 148]	[]	[]	[46558506, 46558552]	[]
507_19009	chr3	48898667	48899067	+	1000	56.0	[]	[]	[7.9180784]	[133]	[]	[48898874]
507_19012	chr3	58161715	58162115	+	1000	56.0	[]	[]	[8.015333]	[116]	[]	[58161929]
507_1902	chr12	123383523	123383923	+	1000	202.0	[7.9180784]	[113]	[]	[]	[123383731]	[]
507_19026	chr3	179376504	179376904	+	1000	56.0	[7.7804747]	[162]	[]	[]	[179376750]	[]
507_19027	chr3	180986356	180986756	+	1000	56.0	[7.9201093]	[179]	[9.739339]	[81]	[180986607]	[180986509]
507_19029	chr3	196047249	196047649	+	1000	56.0	[]	[]	[12.953519]	[157]	[]	[196047486]
507_19033	chr3	196322962	196323362	+	1000	56.0	[9.739339]	[131]	[]	[]	[196323171]	[]
507_19038	chr4	38328251	38328651	+	1000	56.0	[7.9201093]	[95]	[]	[]	[38328418]	[]
507_19041	chr4	89121973	89122373	+	1000	56.0	[]	[]	[12.953519]	[114]	[]	[89122174]
507_19044	chr5	10510604	10511004	+	607	56.0	[]	[]	[8.614196, 9.964856]	[144, 150]	[]	[10510824, 10510830]
507_19048	chr5	38806800	38807200	+	1000	56.0	[9.964856, 7.4965763]	[100, 108]	[]	[]	[38806982, 38806990]	[]
507_1905	chr19	58586410	58586810	+	1000	202.0	[8.614196, 8.614196, 8.614196, 8.614196, 8.614196, 8.614196, 8.614196, 8.614196, 8.614196]	[110, 116, 122, 128, 134, 153, 159, 165, 171]	[]	[]	[58586575, 58586581, 58586587, 58586593, 58586599, 58586618, 58586624, 58586630, 58586636]	[]
507_19056	chr5	133941850	133942250	+	1000	56.0	[9.739339]	[89]	[]	[]	[133942038]	[]
507_19057	chr5	134187536	134187936	+	1000	56.0	[8.015333, 7.4063363]	[129, 135]	[]	[]	[134187752, 134187758]	[]
507_19058	chr5	137888665	137889065	+	1000	56.0	[]	[]	[12.953519]	[177]	[]	[137888894]
507_19067	chr5	177554438	177554838	+	1000	56.0	[8.015333, 12.953519]	[65, 133]	[]	[]	[177554600, 177554668]	[]
507_19068	chr5	177557000	177557400	+	1000	56.0	[]	[]	[8.015333]	[111]	[]	[177557176]
507_19071	chr6	10101864	10102264	+	1000	56.0	[7.5738697]	[64]	[7.4965763, 7.7032084]	[72, 118]	[10102021]	[10102029, 10102075]
507_19083	chr6	30821811	30822211	+	1000	56.0	[7.663098]	[74]	[]	[]	[30821975]	[]
507_191	chr3	52912895	52913295	+	1000	431.0	[7.7032084]	[85]	[]	[]	[52913068]	[]
507_1910	chr6	112043719	112044119	+	1000	202.0	[]	[]	[12.953519]	[111]	[]	[112043924]
507_19103	chr6	156864547	156864947	+	1000	56.0	[]	[]	[8.614196]	[144]	[]	[156864769]
507_19104	chr6	157487424	157487824	+	1000	56.0	[8.015333]	[113]	[]	[]	[157487623]	[]
507_19105	chr6	157831748	157832148	+	1000	56.0	[12.953519]	[102]	[7.663098]	[85]	[157831939]	[157831922]
507_19107	chr6	158995286	158995686	+	1000	56.0	[]	[]	[12.953519]	[165]	[]	[158995526]
507_19112	chr7	12805594	12805994	+	1000	56.0	[7.663098]	[144]	[12.953519]	[113]	[12805829]	[12805798]
507_19114	chr7	22476759	22477159	+	1000	56.0	[9.739339]	[135]	[12.953519]	[98]	[22476961]	[22476924]
507_19119	chr7	30671883	30672283	+	1000	56.0	[]	[]	[7.9180784]	[155]	[]	[30672122]
507_19120	chr7	32657985	32658385	+	1000	56.0	[9.739339]	[161]	[]	[]	[32658216]	[]
507_19129	chr7	76049246	76049646	+	1000	56.0	[7.7032084]	[144]	[]	[]	[76049483]	[]
507_19133	chr7	95772242	95772642	+	1000	56.0	[]	[]	[12.953519]	[65]	[]	[95772403]
507_19138	chr7	105389213	105389613	+	1000	56.0	[7.58023]	[94]	[12.953519]	[143]	[105389404]	[105389453]
507_1914	chr9	120536876	120537276	+	1000	202.0	[]	[]	[8.015333]	[126]	[]	[120537100]
507_19140	chr7	106166682	106167082	+	1000	56.0	[9.964856]	[70]	[7.58023]	[83]	[106166835]	[106166848]
507_19146	chr7	128708974	128709374	+	1000	56.0	[7.58023]	[99]	[12.953519]	[133]	[128709156]	[128709190]
507_19151	chr7	132527692	132528092	+	1000	56.0	[7.5738697]	[127]	[12.953519]	[131]	[132527908]	[132527912]
507_19152	chr7	138348676	138349076	+	1000	56.0	[]	[]	[12.953519, 12.953519]	[131, 152]	[]	[138348889, 138348910]
507_19153	chr7	140078983	140079383	+	1000	56.0	[8.614196]	[139]	[]	[]	[140079147]	[]
507_19154	chr7	140493007	140493407	+	1000	56.0	[9.5729685]	[76]	[]	[]	[140493180]	[]
507_19157	chr7	149715785	149716185	+	1000	56.0	[]	[]	[12.953519]	[94]	[]	[149715970]
507_19164	chr8	8888651	8889051	+	1000	56.0	[]	[]	[12.953519]	[100]	[]	[8888843]
507_19169	chr8	27310089	27310489	+	1000	56.0	[8.614196]	[109]	[]	[]	[27310296]	[]
507_19171	chr8	37779869	37780269	+	1000	56.0	[]	[]	[7.6892543]	[136]	[]	[37780064]
507_19173	chr8	53945189	53945589	+	1000	56.0	[7.663098]	[124]	[]	[]	[53945358]	[]
507_19175	chr8	101098466	101098866	+	1000	56.0	[7.4063363]	[126]	[]	[]	[101098666]	[]
507_19179	chr8	124996980	124997380	+	1000	56.0	[12.953519]	[101]	[]	[]	[124997167]	[]
507_1918	chr11	120281313	120281713	+	1000	201.0	[]	[]	[9.739339]	[120]	[]	[120281514]
507_19184	chr8	144389191	144389591	+	1000	56.0	[]	[]	[8.614196, 9.739339, 7.6892543]	[103, 114, 155]	[]	[144389344, 144389355, 144389396]
507_19189	chr9	120890418	120890818	+	1000	56.0	[7.58023]	[168]	[]	[]	[120890659]	[]
507_19192	chr9	128206322	128206722	+	1000	56.0	[9.739339]	[155]	[]	[]	[128206558]	[]
507_19199	chrX	47630223	47630623	+	1000	56.0	[9.739339]	[104]	[]	[]	[47630424]	[]
507_19204	chrX	134807880	134808280	+	1000	56.0	[]	[]	[12.953519]	[145]	[]	[134808120]
507_19211	chr1	7621852	7622252	+	1000	55.0	[]	[]	[12.953519, 8.614196]	[109, 130]	[]	[7622059, 7622080]
507_19213	chr1	12453971	12454371	+	1000	55.0	[8.614196]	[147]	[9.739339]	[136]	[12454202]	[12454191]
507_1922	chr2	64354753	64355153	+	1000	201.0	[]	[]	[7.9201093]	[138]	[]	[64354982]
507_19220	chr1	23528176	23528576	+	1000	55.0	[8.015333]	[139]	[]	[]	[23528388]	[]
507_19226	chr1	31573827	31574227	+	1000	55.0	[8.614196]	[85]	[7.58023]	[130]	[31573982]	[31574027]
507_1923	chr2	69181800	69182200	+	1000	201.0	[7.9201093]	[133]	[]	[]	[69182018]	[]
507_19231	chr1	37514921	37515321	+	1000	55.0	[8.015333]	[158]	[]	[]	[37515139]	[]
507_19236	chr1	43982610	43983010	+	1000	55.0	[12.953519]	[112]	[]	[]	[43982818]	[]
507_19237	chr1	44349604	44350004	+	1000	55.0	[12.953519]	[125]	[]	[]	[44349822]	[]
507_19246	chr1	85244742	85245142	+	1000	55.0	[7.663098]	[148]	[]	[]	[85244984]	[]
507_19251	chr1	109793113	109793513	+	1000	55.0	[8.614196, 8.614196]	[90, 99]	[8.614196]	[120]	[109793279, 109793288]	[109793309]
507_19259	chr1	151945770	151946170	+	1000	55.0	[7.58023]	[118]	[]	[]	[151945971]	[]
507_1926	chr3	47479168	47479568	+	1000	201.0	[9.739339]	[100]	[]	[]	[47479366]	[]
507_19264	chr1	164651580	164651980	+	1000	55.0	[]	[]	[9.964856]	[92]	[]	[164651771]
507_19267	chr1	172450493	172450893	+	1000	55.0	[8.015333, 7.58023]	[109, 116]	[]	[]	[172450673, 172450680]	[]
507_19273	chr1	192067348	192067748	+	1000	55.0	[]	[]	[12.953519]	[105]	[]	[192067543]
507_19275	chr1	192170039	192170439	+	1000	55.0	[7.9201093]	[143]	[9.964856, 9.739339]	[132, 160]	[192170237]	[192170226, 192170254]
507_19279	chr1	205327088	205327488	+	1000	55.0	[]	[]	[8.015333]	[87]	[]	[205327270]
507_19281	chr1	212289302	212289702	+	1000	55.0	[9.964856]	[125]	[]	[]	[212289495]	[]
507_19290	chr1	234554824	234555224	+	1000	55.0	[]	[]	[7.4063363]	[80]	[]	[234554998]
507_19291	chr1	236336631	236337031	+	1000	55.0	[9.739339]	[107]	[]	[]	[236336837]	[]
507_19297	chr10	24503609	24504009	+	1000	55.0	[9.739339]	[89]	[]	[]	[24503789]	[]
507_19302	chr10	50556719	50557119	+	1000	55.0	[9.5729685]	[55]	[]	[]	[50556872]	[]
507_19317	chr10	101071352	101071752	+	1000	55.0	[]	[]	[9.5729685]	[147]	[]	[101071575]
507_1932	chr9	129246603	129247003	+	1000	201.0	[]	[]	[7.4965763]	[150]	[]	[129246851]
507_19340	chr11	74453375	74453775	+	1000	55.0	[]	[]	[9.964856]	[154]	[]	[74453622]
507_19345	chr11	96322104	96322504	+	1000	55.0	[9.739339, 7.5738697, 9.739339]	[83, 89, 122]	[]	[]	[96322256, 96322262, 96322295]	[]
507_19346	chr11	108933624	108934024	+	1000	55.0	[]	[]	[8.614196]	[124]	[]	[108933826]
507_19347	chr11	114036156	114036556	+	1000	55.0	[9.739339]	[104]	[]	[]	[114036346]	[]
507_19352	chr12	1330366	1330766	+	1000	55.0	[9.5729685]	[109]	[]	[]	[1330571]	[]
507_19355	chr12	21883072	21883472	+	1000	55.0	[8.015333]	[64]	[]	[]	[21883231]	[]
507_19356	chr12	30755052	30755452	+	1000	55.0	[]	[]	[7.9180784]	[117]	[]	[30755259]
507_19357	chr12	47353479	47353879	+	1000	55.0	[9.739339]	[110]	[]	[]	[47353675]	[]
507_1936	chr1	181160298	181160698	+	1000	200.0	[]	[]	[9.5729685, 7.4063363]	[117, 124]	[]	[181160501, 181160508]
507_19360	chr12	53355072	53355472	+	1000	55.0	[7.9201093]	[81]	[]	[]	[53355251]	[]
507_19366	chr12	75781639	75782039	+	1000	55.0	[7.6892543]	[96]	[]	[]	[75781794]	[]
507_19371	chr12	121266238	121266638	+	1000	55.0	[]	[]	[8.015333]	[128]	[]	[121266442]
507_19376	chr12	127147237	127147637	+	1000	55.0	[12.953519]	[113]	[12.953519]	[77]	[127147436]	[127147400]
507_19377	chr12	131362458	131362858	+	1000	55.0	[]	[]	[8.015333]	[109]	[]	[131362659]
507_1938	chr14	20177400	20177800	+	1000	200.0	[]	[]	[12.953519]	[121]	[]	[20177603]
507_19390	chr15	42680000	42680400	+	1000	55.0	[12.953519]	[106]	[]	[]	[42680204]	[]
507_19392	chr15	50907583	50907983	+	1000	55.0	[9.739339]	[166]	[7.7804747]	[128]	[50907810]	[50907772]
507_19394	chr15	58329985	58330385	+	1000	55.0	[12.953519]	[100]	[]	[]	[58330179]	[]
507_19408	chr16	2681368	2681768	+	1000	55.0	[]	[]	[9.739339]	[111]	[]	[2681539]
507_19410	chr16	3175483	3175883	+	1000	55.0	[7.6892543]	[90]	[]	[]	[3175672]	[]
507_19411	chr16	3717717	3718117	+	1000	55.0	[]	[]	[7.9180784]	[122]	[]	[3717900]
507_19414	chr16	10749047	10749447	+	1000	55.0	[8.614196]	[75]	[]	[]	[10749213]	[]
507_19415	chr16	22353406	22353806	+	1000	55.0	[9.5729685]	[134]	[7.7032084]	[156]	[22353560]	[22353582]
507_19426	chr16	81582772	81583172	+	1000	55.0	[7.58023]	[148]	[]	[]	[81582996]	[]
507_19427	chr16	84266366	84266766	+	1000	55.0	[12.953519]	[157]	[7.4063363]	[117]	[84266586]	[84266546]
507_19428	chr16	85000928	85001328	+	1000	55.0	[]	[]	[7.7032084]	[145]	[]	[85001151]
507_19433	chr17	1736837	1737237	+	1000	55.0	[]	[]	[12.953519]	[100]	[]	[1737009]
507_19438	chr17	7611615	7612015	+	761	55.0	[12.953519]	[137]	[]	[]	[7611827]	[]
507_19439	chr17	17075353	17075753	+	1000	55.0	[]	[]	[9.739339]	[146]	[]	[17075593]
507_19440	chr17	17837303	17837703	+	1000	55.0	[]	[]	[8.015333]	[144]	[]	[17837533]
507_19444	chr17	39170147	39170547	+	580	55.0	[]	[]	[7.4965763]	[94]	[]	[39170303]
507_19446	chr17	39623376	39623776	+	1000	55.0	[12.953519]	[75]	[]	[]	[39623529]	[]
507_19448	chr17	40819269	40819669	+	1000	55.0	[]	[]	[7.6892543]	[239]	[]	[40819513]
507_1945	chr4	67721922	67722322	+	1000	200.0	[7.7032084]	[123]	[8.015333]	[133]	[67722137]	[67722147]
507_19454	chr17	48792357	48792757	+	1000	55.0	[8.614196]	[102]	[]	[]	[48792556]	[]
507_19456	chr17	50864835	50865235	+	1000	55.0	[7.9180784]	[113]	[7.9180784]	[118]	[50865046]	[50865051]
507_19457	chr17	55509425	55509825	+	1000	55.0	[7.663098, 8.614196]	[116, 129]	[8.614196]	[88]	[55509630, 55509643]	[55509602]
507_1946	chr6	161226252	161226652	+	1000	200.0	[12.953519]	[79]	[]	[]	[161226428]	[]
507_19460	chr17	59785283	59785683	+	1000	55.0	[9.739339]	[81]	[]	[]	[59785458]	[]
507_19463	chr17	76727045	76727445	+	1000	55.0	[9.739339]	[66]	[]	[]	[76727211]	[]
507_19464	chr17	79818420	79818820	+	1000	55.0	[]	[]	[8.614196, 9.739339]	[146, 165]	[]	[79818614, 79818633]
507_19470	chr18	3042284	3042684	+	957	55.0	[]	[]	[8.614196]	[146]	[]	[3042488]
507_19472	chr18	9919715	9920115	+	794	55.0	[9.739339]	[150]	[]	[]	[9919932]	[]
507_1948	chr7	100966197	100966597	+	1000	200.0	[]	[]	[8.614196]	[76]	[]	[100966365]
507_19482	chr19	8423902	8424302	+	1000	55.0	[]	[]	[9.739339]	[70]	[]	[8424072]
507_1949	chr7	104174783	104175183	+	1000	200.0	[12.953519]	[112]	[]	[]	[104174989]	[]
507_19493	chr19	44573640	44574040	+	1000	55.0	[12.953519]	[183]	[]	[]	[44573889]	[]
507_19495	chr19	45205769	45206169	+	1000	55.0	[12.953519]	[80]	[]	[]	[45205937]	[]
507_195	chr4	163195191	163195591	+	1000	430.0	[]	[]	[12.953519]	[135]	[]	[163195409]
507_19500	chr19	48753573	48753973	+	1000	55.0	[12.953519]	[122]	[]	[]	[48753760]	[]
507_19507	chr19	52527505	52527905	+	1000	55.0	[12.953519]	[132]	[]	[]	[52527695]	[]
507_19510	chr2	13020423	13020823	+	1000	55.0	[7.9201093]	[203]	[]	[]	[13020666]	[]
507_19512	chr2	18558471	18558871	+	1000	55.0	[7.7804747]	[82]	[]	[]	[18558647]	[]
507_19518	chr2	46438839	46439239	+	1000	55.0	[]	[]	[7.6892543]	[76]	[]	[46439012]
507_19524	chr2	70243726	70244126	+	1000	55.0	[9.5729685]	[115]	[]	[]	[70243935]	[]
507_1953	chr10	100631172	100631572	+	1000	199.0	[]	[]	[12.953519]	[61]	[]	[100631330]
507_19556	chr21	19433611	19434011	+	1000	55.0	[]	[]	[7.9201093]	[91]	[]	[19433784]
507_19558	chr21	29476432	29476832	+	1000	55.0	[]	[]	[7.58023]	[136]	[]	[29476665]
507_19571	chr22	21785830	21786230	+	1000	55.0	[9.5729685]	[131]	[]	[]	[21786055]	[]
507_19577	chr22	23151307	23151707	+	1000	55.0	[]	[]	[7.4063363]	[163]	[]	[23151541]
507_19579	chr22	23772260	23772660	+	1000	55.0	[9.739339, 9.739339]	[111, 118]	[]	[]	[23772463, 23772470]	[]
507_1958	chr16	50425620	50426020	+	1000	199.0	[]	[]	[8.015333]	[136]	[]	[50425845]
507_19580	chr22	30426413	30426813	+	1000	55.0	[9.739339, 12.953519]	[85, 104]	[]	[]	[30426592, 30426611]	[]
507_19584	chr22	43078451	43078851	+	1000	55.0	[8.015333, 8.614196]	[141, 149]	[]	[]	[43078674, 43078682]	[]
507_19597	chr3	37247845	37248245	+	1000	55.0	[]	[]	[9.5729685]	[105]	[]	[37248007]
507_1960	chr19	17624352	17624752	+	1000	199.0	[]	[]	[9.964856, 9.739339, 7.7804747, 9.739339]	[84, 95, 104, 171]	[]	[17624508, 17624519, 17624528, 17624595]
507_19601	chr3	46909537	46909937	+	1000	55.0	[7.7804747]	[124]	[]	[]	[46909753]	[]
507_1961	chr19	40416822	40417222	+	1000	199.0	[]	[]	[9.739339]	[63]	[]	[40416981]
507_19618	chr3	171961369	171961769	+	1000	55.0	[]	[]	[12.953519, 8.015333, 9.739339]	[87, 97, 116]	[]	[171961552, 171961562, 171961581]
507_19619	chr3	172071771	172072171	+	1000	55.0	[8.614196]	[102]	[]	[]	[172071955]	[]
507_19623	chr4	798904	799304	+	1000	55.0	[]	[]	[12.953519]	[121]	[]	[799100]
507_19626	chr4	39808246	39808646	+	1000	55.0	[]	[]	[8.614196]	[127]	[]	[39808461]
507_19627	chr4	48292836	48293236	+	1000	55.0	[]	[]	[7.663098, 12.953519]	[97, 104]	[]	[48293033, 48293040]
507_19628	chr4	54499293	54499693	+	1000	55.0	[7.7804747]	[131]	[]	[]	[54499501]	[]
507_19631	chr4	94472920	94473320	+	1000	55.0	[7.5738697]	[100]	[7.9201093, 7.7032084]	[104, 162]	[94473096]	[94473100, 94473158]
507_19632	chr4	108730525	108730925	+	1000	55.0	[]	[]	[9.739339, 8.015333]	[109, 116]	[]	[108730732, 108730739]
507_19634	chr4	109128198	109128598	+	1000	55.0	[]	[]	[8.015333]	[192]	[]	[109128436]
507_19636	chr4	128289425	128289825	+	1000	55.0	[9.5729685]	[78]	[]	[]	[128289576]	[]
507_19644	chr5	56038165	56038565	+	1000	55.0	[12.953519]	[70]	[]	[]	[56038334]	[]
507_19648	chr5	135116811	135117211	+	1000	55.0	[7.4965763]	[127]	[]	[]	[135117034]	[]
507_1965	chr3	152109041	152109441	+	1000	199.0	[]	[]	[7.58023, 7.7804747]	[119, 133]	[]	[152109256, 152109270]
507_19651	chr5	141968582	141968982	+	1000	55.0	[7.6892543]	[102]	[]	[]	[141968769]	[]
507_19652	chr5	143219751	143220151	+	1000	55.0	[]	[]	[9.964856]	[111]	[]	[143219953]
507_1966	chr4	10185774	10186174	+	1000	199.0	[]	[]	[9.739339]	[124]	[]	[10185987]
507_19661	chr6	4224535	4224935	+	1000	55.0	[9.5729685]	[112]	[]	[]	[4224742]	[]
507_19666	chr6	17870597	17870997	+	1000	55.0	[7.7804747]	[192]	[]	[]	[17870844]	[]
507_1967	chr6	28776663	28777063	+	1000	199.0	[9.964856]	[122]	[]	[]	[28776867]	[]
507_19671	chr6	28281267	28281667	+	1000	55.0	[]	[]	[8.015333]	[143]	[]	[28281435]
507_19685	chr6	124977446	124977846	+	1000	55.0	[9.739339, 12.953519]	[137, 143]	[8.015333]	[187]	[124977643, 124977649]	[124977693]
507_19686	chr6	125111228	125111628	+	1000	55.0	[]	[]	[9.964856, 7.9201093]	[68, 133]	[]	[125111396, 125111461]
507_19688	chr6	135291665	135292065	+	1000	55.0	[7.5738697]	[142]	[]	[]	[135291880]	[]
507_1969	chr8	47431346	47431746	+	1000	199.0	[]	[]	[8.614196]	[128]	[]	[47431568]
507_19695	chr6	158793375	158793775	+	1000	55.0	[7.58023]	[65]	[]	[]	[158793529]	[]
