#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_23953	chr1	181101412	181101812	+	1000	78.0	[]	[]	[11.970033]	[112]	[]	[181101624]
171_23977	chr10	102777018	102777418	+	1000	78.0	[]	[]	[7.3083315, 9.364644]	[84, 98]	[]	[102777202, 102777216]
171_2398	chr20	37526371	37526771	+	1000	346.0	[]	[]	[11.988031]	[117]	[]	[37526582]
171_23981	chr11	3359404	3359804	+	1000	78.0	[6.910793]	[106]	[]	[]	[3359595]	[]
171_23994	chr11	47848203	47848603	+	1000	78.0	[6.9998927]	[164]	[]	[]	[47848417]	[]
171_23998	chr11	65858357	65858757	+	1000	78.0	[]	[]	[6.8987784]	[126]	[]	[65858558]
171_24007	chr11	116840736	116841136	+	1000	78.0	[]	[]	[6.660366]	[64]	[]	[116840899]
171_24027	chr12	71216973	71217373	+	1000	78.0	[6.6825495]	[73]	[6.809868]	[130]	[71217146]	[71217203]
171_24029	chr12	91985419	91985819	+	1000	78.0	[7.5245605]	[77]	[]	[]	[91985581]	[]
171_24041	chr14	20302062	20302462	+	1000	78.0	[9.952792]	[104]	[]	[]	[20302257]	[]
171_24049	chr15	40511555	40511955	+	1000	78.0	[]	[]	[10.603825]	[103]	[]	[40511757]
171_24058	chr15	74869986	74870386	+	1000	78.0	[]	[]	[6.9287915]	[161]	[]	[74870217]
171_24059	chr15	75758408	75758808	+	1000	78.0	[7.5952926]	[81]	[6.621249]	[154]	[75758582]	[75758655]
171_2406	chrX	13647623	13648023	+	1000	346.0	[7.3263307]	[74]	[]	[]	[13647797]	[]
171_24066	chr16	30060774	30061174	+	1000	78.0	[6.621249]	[115]	[]	[]	[30060985]	[]
171_24069	chr16	75555239	75555639	+	1000	78.0	[6.747317]	[146]	[]	[]	[75555451]	[]
171_24073	chr17	7214968	7215368	+	1000	78.0	[]	[]	[11.970033]	[159]	[]	[7215212]
171_24082	chr17	44097151	44097551	+	1000	78.0	[11.970033]	[79]	[]	[]	[44097320]	[]
171_24083	chr17	48024882	48025282	+	1000	78.0	[8.9615]	[85]	[]	[]	[48025066]	[]
171_24087	chr17	56982202	56982602	+	1000	78.0	[]	[]	[7.3616753]	[158]	[]	[56982421]
171_2409	chr1	117659868	117660268	+	1000	345.0	[]	[]	[6.910793]	[119]	[]	[117660077]
171_24094	chr17	79802557	79802957	+	1000	78.0	[7.9874573]	[105]	[]	[]	[79802735]	[]
171_24106	chr19	10292149	10292549	+	1000	78.0	[]	[]	[9.605281]	[134]	[]	[10292367]
171_24113	chr19	17267045	17267445	+	1000	78.0	[9.9073105, 14.352782]	[126, 158]	[]	[]	[17267239, 17267271]	[]
171_24123	chr19	48964640	48965040	+	1000	78.0	[6.747317]	[63]	[]	[]	[48964795]	[]
171_24124	chr19	49149587	49149987	+	1000	78.0	[]	[]	[10.0733185, 7.6905684]	[159, 192]	[]	[49149796, 49149829]
171_24133	chr2	20584473	20584873	+	1000	78.0	[11.970033, 7.9874573]	[131, 149]	[8.9615]	[95]	[20584699, 20584717]	[20584663]
171_24134	chr2	48314773	48315173	+	1000	78.0	[]	[]	[8.9615]	[98]	[]	[48314971]
171_24137	chr2	70089169	70089569	+	1000	78.0	[10.314102]	[119]	[9.133122]	[173]	[70089320]	[70089374]
171_24158	chr20	34955479	34955879	+	1000	78.0	[8.9795]	[61]	[]	[]	[34955637]	[]
171_24164	chr21	15060776	15061176	+	1000	78.0	[6.660366, 7.5245605]	[77, 125]	[]	[]	[15060931, 15060979]	[]
171_24166	chr21	35206084	35206484	+	1000	78.0	[6.938982]	[130]	[8.9795]	[109]	[35206302]	[35206281]
171_24179	chr22	39311734	39312134	+	1000	78.0	[11.988031]	[162]	[]	[]	[39311963]	[]
171_24187	chr3	42780802	42781202	+	1000	78.0	[11.344251, 7.5700417]	[123, 173]	[]	[]	[42780990, 42781040]	[]
171_24189	chr3	56683220	56683620	+	1000	78.0	[]	[]	[6.9998927]	[124]	[]	[56683442]
171_24192	chr3	99953517	99953917	+	866	78.0	[]	[]	[14.352782]	[96]	[]	[99953699]
171_24196	chr3	142027720	142028120	+	1000	78.0	[]	[]	[11.988031]	[140]	[]	[142027945]
171_24202	chr3	179288836	179289236	+	1000	78.0	[7.9874573]	[136]	[8.9795, 9.9073105]	[85, 100]	[179289053]	[179289002, 179289017]
171_24211	chr4	40046317	40046717	+	1000	78.0	[]	[]	[6.920983, 14.352782]	[99, 115]	[]	[40046511, 40046527]
171_24216	chr4	102620610	102621010	+	1000	78.0	[]	[]	[9.605281, 6.938982]	[120, 139]	[]	[102620830, 102620849]
171_24240	chr6	4358665	4359065	+	1000	78.0	[]	[]	[7.9874573]	[91]	[]	[4358839]
171_24242	chr6	10850770	10851170	+	1000	78.0	[]	[]	[7.5700417]	[125]	[]	[10850980]
171_24253	chr6	37144483	37144883	+	1000	78.0	[]	[]	[8.9795]	[156]	[]	[37144731]
171_24262	chr6	52578001	52578401	+	1000	78.0	[6.678365]	[72]	[]	[]	[52578159]	[]
171_24269	chr6	143060427	143060827	+	1000	78.0	[]	[]	[6.7683716]	[65]	[]	[143060583]
171_24285	chr7	47188645	47189045	+	1000	78.0	[8.9795]	[164]	[]	[]	[47188893]	[]
171_24305	chr7	140478200	140478600	+	1000	78.0	[6.8987784]	[152]	[]	[]	[140478431]	[]
171_2431	chr3	178260847	178261247	+	1000	344.0	[]	[]	[6.8987784]	[117]	[]	[178261062]
171_24311	chr7	151754064	151754464	+	1000	78.0	[]	[]	[9.395648]	[167]	[]	[151754314]
171_2432	chr5	10702916	10703316	+	1000	344.0	[]	[]	[7.9874573]	[133]	[]	[10703148]
171_24325	chr8	105428668	105429068	+	1000	78.0	[6.9287915]	[115]	[]	[]	[105428876]	[]
171_24328	chr9	72557530	72557930	+	1000	78.0	[9.174619]	[118]	[6.7683716]	[92]	[72557744]	[72557718]
171_24333	chr9	122931403	122931803	+	1000	78.0	[]	[]	[7.5952926]	[162]	[]	[122931645]
171_24336	chr9	129895399	129895799	+	1000	78.0	[6.938982, 6.8987784]	[124, 136]	[7.5245605]	[73]	[129895604, 129895616]	[129895553]
171_2434	chr6	18053507	18053907	+	1000	344.0	[]	[]	[6.7683716]	[150]	[]	[18053753]
171_24347	chrX	134374831	134375231	+	1000	78.0	[]	[]	[11.988031]	[85]	[]	[134374998]
171_24350	chr1	2212423	2212823	+	994	77.0	[]	[]	[10.314102]	[91]	[]	[2212597]
171_24383	chr1	174769948	174770348	+	1000	77.0	[14.352782]	[64]	[9.605281]	[93]	[174770105]	[174770134]
171_24395	chr1	224494348	224494748	+	1000	77.0	[11.970033]	[101]	[]	[]	[224494543]	[]
171_244	chr1	85225085	85225485	+	1000	646.0	[]	[]	[6.938982]	[132]	[]	[85225315]
171_24403	chr1	230124680	230125080	+	1000	77.0	[]	[]	[10.603825]	[64]	[]	[230124835]
171_24411	chr10	17643787	17644187	+	1000	77.0	[7.3616753]	[147]	[]	[]	[17643992]	[]
171_24424	chr11	8033133	8033533	+	1000	77.0	[9.605281]	[109]	[]	[]	[8033325]	[]
171_24444	chr12	8026444	8026844	+	1000	77.0	[6.9442596]	[179]	[]	[]	[8026683]	[]
171_24446	chr12	51026099	51026499	+	1000	77.0	[]	[]	[6.9998927]	[88]	[]	[51026273]
171_24447	chr12	53995489	53995889	+	1000	77.0	[]	[]	[8.239074]	[125]	[]	[53995714]
171_24456	chr12	116200797	116201197	+	1000	77.0	[11.344251]	[155]	[]	[]	[116201047]	[]
171_24460	chr13	33494809	33495209	+	1000	77.0	[8.239074]	[102]	[]	[]	[33495008]	[]
171_24462	chr13	50319563	50319963	+	1000	77.0	[6.920983]	[97]	[]	[]	[50319752]	[]
171_24472	chr15	43793007	43793407	+	1000	77.0	[]	[]	[9.174619]	[68]	[]	[43793169]
171_24488	chr17	4945144	4945544	+	1000	77.0	[]	[]	[8.239074]	[58]	[]	[4945297]
171_24490	chr17	8376692	8377092	+	1000	77.0	[]	[]	[9.303733]	[118]	[]	[8376885]
171_245	chr17	33905315	33905715	+	1000	646.0	[]	[]	[7.3083315]	[81]	[]	[33905495]
171_24501	chr17	50148611	50149011	+	1000	77.0	[]	[]	[11.970033]	[112]	[]	[50148816]
171_24510	chr18	12377565	12377965	+	1000	77.0	[11.970033]	[139]	[]	[]	[12377786]	[]
171_24514	chr18	74337454	74337854	+	1000	77.0	[9.9073105]	[57]	[]	[]	[74337609]	[]
171_24519	chr19	12933623	12934023	+	1000	77.0	[]	[]	[9.174619]	[67]	[]	[12933787]
171_24537	chr2	32627931	32628331	+	1000	77.0	[]	[]	[8.9795]	[127]	[]	[32628148]
171_24547	chr2	112542316	112542716	+	1000	77.0	[]	[]	[7.9493513]	[204]	[]	[112542566]
171_2455	chr17	32936905	32937305	+	1000	342.0	[]	[]	[7.588041]	[116]	[]	[32937117]
171_24553	chr2	145985512	145985912	+	1000	77.0	[11.344251]	[134]	[]	[]	[145985732]	[]
171_24568	chr21	14603130	14603530	+	1000	77.0	[]	[]	[7.030897]	[131]	[]	[14603351]
171_24573	chr22	19554742	19555142	+	1000	77.0	[11.970033]	[95]	[]	[]	[19554933]	[]
171_24585	chr3	33659126	33659526	+	1000	77.0	[6.6825495]	[208]	[6.8987784]	[173]	[33659335]	[33659300]
171_24586	chr3	36941724	36942124	+	1000	77.0	[7.9874573]	[125]	[]	[]	[36941944]	[]
171_24589	chr3	41117371	41117771	+	1000	77.0	[]	[]	[9.9073105]	[183]	[]	[41117617]
171_24595	chr3	132016650	132017050	+	1000	77.0	[11.970033]	[100]	[]	[]	[132016834]	[]
171_24601	chr3	143124799	143125199	+	1000	77.0	[]	[]	[6.920983]	[97]	[]	[143124961]
171_24604	chr3	152348734	152349134	+	1000	77.0	[9.258564]	[160]	[]	[]	[152348975]	[]
171_24608	chr3	184334381	184334781	+	1000	77.0	[]	[]	[10.0733185]	[124]	[]	[184334597]
171_24618	chr4	74320467	74320867	+	1000	77.0	[]	[]	[6.910793]	[145]	[]	[74320704]
171_24637	chr5	105033619	105034019	+	1000	77.0	[]	[]	[9.133122]	[102]	[]	[105033821]
171_24647	chr6	4459091	4459491	+	1000	77.0	[]	[]	[6.920983, 8.9615]	[91, 167]	[]	[4459262, 4459338]
171_24650	chr6	15440059	15440459	+	1000	77.0	[6.910793]	[78]	[]	[]	[15440236]	[]
171_24657	chr6	25153075	25153475	+	1000	77.0	[]	[]	[9.303733]	[72]	[]	[25153227]
171_24659	chr6	26251451	26251851	+	1000	77.0	[]	[]	[7.030897]	[110]	[]	[26251647]
171_24660	chr6	26494104	26494504	+	1000	77.0	[14.352782]	[168]	[]	[]	[26494348]	[]
171_24664	chr6	32415415	32415815	+	1000	77.0	[8.239074]	[89]	[]	[]	[32415583]	[]
171_24669	chr6	44250455	44250855	+	1000	77.0	[]	[]	[7.9874573]	[104]	[]	[44250644]
171_24673	chr6	90285602	90286002	+	1000	77.0	[]	[]	[6.920983]	[140]	[]	[90285837]
171_24679	chr6	142940389	142940789	+	1000	77.0	[7.9874573, 6.729318]	[91, 106]	[]	[]	[142940558, 142940573]	[]
171_24689	chr7	12625832	12626232	+	1000	77.0	[9.303733]	[153]	[]	[]	[12626048]	[]
171_24691	chr7	22726382	22726782	+	1000	77.0	[9.043116]	[102]	[]	[]	[22726556]	[]
171_24694	chr7	26864692	26865092	+	1000	77.0	[7.9493513]	[152]	[]	[]	[26864915]	[]
171_24699	chr7	75762454	75762854	+	1000	77.0	[]	[]	[8.9615]	[146]	[]	[75762693]
171_2471	chr18	25229061	25229461	+	1000	341.0	[7.9874573]	[84]	[]	[]	[25229242]	[]
171_24711	chr7	107046013	107046413	+	1000	77.0	[6.9442596]	[122]	[6.678365]	[130]	[107046226]	[107046234]
171_24715	chr7	121337424	121337824	+	1000	77.0	[]	[]	[9.952792]	[153]	[]	[121337663]
171_24717	chr7	123615309	123615709	+	1000	77.0	[]	[]	[6.747317, 7.588041, 8.9795]	[112, 131, 180]	[]	[123615488, 123615507, 123615556]
171_24726	chr7	151491825	151492225	+	1000	77.0	[]	[]	[7.9874573]	[115]	[]	[151492036]
171_24727	chr7	155296007	155296407	+	1000	77.0	[]	[]	[9.133122]	[133]	[]	[155296197]
171_24743	chr9	78021777	78022177	+	1000	77.0	[9.395648, 7.3263307]	[130, 149]	[]	[]	[78022007, 78022026]	[]
171_24755	chr9	130908040	130908440	+	1000	77.0	[11.970033]	[146]	[]	[]	[130908270]	[]
171_24768	chr1	8409163	8409563	+	1000	76.0	[]	[]	[7.3616753]	[92]	[]	[8409349]
171_2478	chr9	89606645	89607045	+	1000	341.0	[6.747317]	[92]	[]	[]	[89606832]	[]
171_24780	chr1	28577764	28578164	+	1000	76.0	[]	[]	[7.5700417]	[117]	[]	[28577979]
171_24791	chr1	50976397	50976797	+	1000	76.0	[]	[]	[9.043116]	[128]	[]	[50976582]
171_248	chr22	36368489	36368889	+	1000	646.0	[]	[]	[6.660366, 8.9615]	[85, 143]	[]	[36368674, 36368732]
171_24806	chr1	101288443	101288843	+	1000	76.0	[6.8758135, 7.3263307]	[58, 150]	[]	[]	[101288595, 101288687]	[]
171_24825	chr1	201019457	201019857	+	1000	76.0	[9.043116]	[109]	[]	[]	[201019653]	[]
171_24836	chr1	231211294	231211694	+	1000	76.0	[7.9874573]	[86]	[]	[]	[231211467]	[]
171_24837	chr1	234326586	234326986	+	1000	76.0	[]	[]	[6.910793]	[140]	[]	[234326826]
171_24842	chr10	59695605	59696005	+	1000	76.0	[]	[]	[7.931352]	[68]	[]	[59695765]
171_24850	chr10	102132537	102132937	+	1000	76.0	[8.5457]	[132]	[]	[]	[102132724]	[]
171_24858	chr11	5243595	5243995	+	1000	76.0	[8.097427]	[156]	[]	[]	[5243773]	[]
171_24859	chr11	6251937	6252337	+	1000	76.0	[]	[]	[10.603825]	[75]	[]	[6252102]
171_24863	chr11	16738126	16738526	+	1000	76.0	[9.258564]	[90]	[]	[]	[16738297]	[]
171_24864	chr11	19173264	19173664	+	1000	76.0	[]	[]	[6.809868]	[137]	[]	[19173495]
171_2487	chr14	90573777	90574177	+	1000	340.0	[9.303733]	[78]	[]	[]	[90573955]	[]
171_24873	chr11	69301585	69301985	+	1000	76.0	[11.970033]	[121]	[]	[]	[69301795]	[]
171_24886	chr12	6568234	6568634	+	1000	76.0	[]	[]	[7.012898]	[180]	[]	[6568475]
171_24887	chr12	8950117	8950517	+	1000	76.0	[]	[]	[6.9442596]	[86]	[]	[8950299]
171_24894	chr12	50025363	50025763	+	1000	76.0	[]	[]	[6.621249]	[209]	[]	[50025588]
171_24908	chr12	124509746	124510146	+	1000	76.0	[]	[]	[10.603825]	[106]	[]	[124509938]
171_24910	chr13	48037387	48037787	+	1000	76.0	[8.239074]	[85]	[]	[]	[48037565]	[]
171_24918	chr14	21014695	21015095	+	1000	76.0	[]	[]	[14.352782, 9.153993]	[102, 137]	[]	[21014897, 21014932]
171_24924	chr14	54729118	54729518	+	1000	76.0	[]	[]	[7.3083315]	[126]	[]	[54729304]
171_24934	chr15	40266791	40267191	+	1000	76.0	[]	[]	[6.729318]	[146]	[]	[40267037]
171_24938	chr15	58070795	58071195	+	1000	76.0	[11.344251]	[87]	[]	[]	[58070961]	[]
171_24945	chr15	74312413	74312813	+	1000	76.0	[]	[]	[6.660366]	[139]	[]	[74312650]
171_24958	chr16	17579215	17579615	+	1000	76.0	[8.9615, 11.344251]	[68, 82]	[]	[]	[17579380, 17579394]	[]
171_24963	chr16	67191867	67192267	+	1000	76.0	[]	[]	[6.747317]	[149]	[]	[67192096]
171_24981	chr17	76562658	76563058	+	1000	76.0	[]	[]	[9.9073105]	[133]	[]	[76562823]
171_24988	chr18	3605945	3606345	+	1000	76.0	[7.6905684]	[96]	[]	[]	[3606129]	[]
171_24989	chr18	11887535	11887935	+	743	76.0	[]	[]	[6.8987784]	[99]	[]	[11887720]
171_24996	chr19	8811340	8811740	+	1000	76.0	[6.7918687]	[102]	[]	[]	[8811524]	[]
171_25000	chr19	15452086	15452486	+	1000	76.0	[]	[]	[10.370207]	[110]	[]	[15452285]
171_25008	chr19	40798477	40798877	+	1000	76.0	[7.5245605]	[182]	[]	[]	[40798713]	[]
171_2501	chr2	84057898	84058298	+	1000	339.0	[]	[]	[8.9615]	[130]	[]	[84058127]
171_25038	chr2	186641692	186642092	+	1000	76.0	[]	[]	[9.952792]	[101]	[]	[186641883]
171_25053	chr20	47356526	47356926	+	1000	76.0	[]	[]	[9.258564]	[138]	[]	[47356682]
171_25064	chr22	22321988	22322388	+	1000	76.0	[7.6905684]	[118]	[]	[]	[22322196]	[]
171_25087	chr3	99066841	99067241	+	1000	76.0	[]	[]	[9.691082]	[80]	[]	[99067009]
171_25098	chr3	152235904	152236304	+	1000	76.0	[6.9287915]	[130]	[9.691082]	[169]	[152236106]	[152236145]
171_2510	chr8	105732154	105732554	+	1000	339.0	[6.6825495]	[108]	[6.7918687]	[98]	[105732357]	[105732347]
171_25100	chr3	153161290	153161690	+	1000	76.0	[]	[]	[9.133122]	[116]	[]	[153161505]
171_25101	chr3	156825982	156826382	+	1000	76.0	[6.9998927]	[103]	[]	[]	[156826168]	[]
171_25106	chr3	179149430	179149830	+	1000	76.0	[10.370207]	[84]	[]	[]	[179149613]	[]
171_25107	chr3	184176410	184176810	+	1000	76.0	[7.6905684, 7.9874573]	[91, 179]	[]	[]	[184176561, 184176649]	[]
171_25114	chr4	55154905	55155305	+	1000	76.0	[6.8938127]	[127]	[]	[]	[55155127]	[]
171_25130	chr4	184383929	184384329	+	1000	76.0	[14.352782]	[134]	[]	[]	[184384161]	[]
171_25144	chr5	98796314	98796714	+	1000	76.0	[7.5700417]	[66]	[14.352782]	[79]	[98796477]	[98796490]
171_25151	chr5	142024782	142025182	+	1000	76.0	[]	[]	[7.931352]	[163]	[]	[142025021]
171_25153	chr5	149227134	149227534	+	1000	76.0	[]	[]	[7.0647864]	[129]	[]	[149227362]
171_25166	chr6	15274685	15275085	+	1000	76.0	[]	[]	[14.352782]	[139]	[]	[15274913]
171_25167	chr6	25918240	25918640	+	844	76.0	[]	[]	[6.910793]	[82]	[]	[25918410]
171_25169	chr6	27251161	27251561	+	1000	76.0	[]	[]	[6.729318]	[119]	[]	[27251372]
171_2517	chr10	124589145	124589545	+	1000	338.0	[]	[]	[6.747317]	[140]	[]	[124589385]
171_25170	chr6	27839771	27840171	+	1000	76.0	[6.621249]	[211]	[7.931352]	[192]	[27840017]	[27839998]
171_25180	chr6	88705559	88705959	+	1000	76.0	[]	[]	[6.8987784]	[138]	[]	[88705785]
171_25181	chr6	90473543	90473943	+	1000	76.0	[]	[]	[6.9442596]	[148]	[]	[90473762]
171_25183	chr6	106155218	106155618	+	1000	76.0	[]	[]	[8.962336]	[76]	[]	[106155386]
171_25189	chr6	147207396	147207796	+	1000	76.0	[]	[]	[6.621249]	[92]	[]	[147207563]
171_2519	chr15	69114634	69115034	+	1000	338.0	[6.7503724]	[81]	[6.660366]	[145]	[69114805]	[69114869]
171_25191	chr6	150668408	150668808	+	1000	76.0	[14.352782]	[116]	[]	[]	[150668611]	[]
171_25262	chr1	8561024	8561424	+	1000	75.0	[7.0647864]	[157]	[]	[]	[8561274]	[]
171_25263	chr1	8879470	8879870	+	1000	75.0	[]	[]	[11.344251, 7.5952926, 6.789242]	[68, 88, 124]	[]	[8879623, 8879643, 8879679]
171_25274	chr1	21608726	21609126	+	1000	75.0	[8.9615]	[93]	[]	[]	[21608916]	[]
171_25279	chr1	26786170	26786570	+	1000	75.0	[]	[]	[6.920983]	[158]	[]	[26786413]
171_25283	chr1	36150638	36151038	+	1000	75.0	[8.239074]	[163]	[]	[]	[36150867]	[]
171_25292	chr1	94045515	94045915	+	1000	75.0	[14.352782]	[127]	[]	[]	[94045741]	[]
171_25298	chr1	110433188	110433588	+	1000	75.0	[]	[]	[11.344251]	[70]	[]	[110433342]
171_25302	chr1	156082388	156082788	+	1000	75.0	[8.9615]	[89]	[6.7503724]	[112]	[156082576]	[156082599]
171_25305	chr1	161622083	161622483	+	1000	75.0	[6.729318]	[60]	[]	[]	[161622240]	[]
171_25306	chr1	167052445	167052845	+	1000	75.0	[]	[]	[9.153993, 7.931352]	[76, 100]	[]	[167052611, 167052635]
171_25308	chr1	171781580	171781980	+	1000	75.0	[7.9874573]	[127]	[]	[]	[171781803]	[]
171_25312	chr1	204214143	204214543	+	1000	75.0	[]	[]	[10.603825]	[93]	[]	[204214328]
171_25318	chr1	207049836	207050236	+	1000	75.0	[9.9073105]	[73]	[]	[]	[207049993]	[]
171_25326	chr1	247209473	247209873	+	1000	75.0	[9.364644]	[108]	[]	[]	[247209676]	[]
171_25328	chr10	3852155	3852555	+	1000	75.0	[6.910793]	[129]	[9.9073105]	[97]	[3852345]	[3852313]
171_2533	chr8	85961116	85961516	+	1000	338.0	[7.5245605]	[88]	[]	[]	[85961303]	[]
171_25330	chr10	23053026	23053426	+	1000	75.0	[8.9795]	[117]	[]	[]	[23053222]	[]
171_25334	chr10	30359929	30360329	+	1000	75.0	[]	[]	[14.352782]	[133]	[]	[30360151]
171_25339	chr10	68561834	68562234	+	1000	75.0	[]	[]	[7.5245605]	[152]	[]	[68562052]
171_25344	chr10	101060970	101061370	+	1000	75.0	[]	[]	[9.605281]	[173]	[]	[101061213]
171_25348	chr10	110919035	110919435	+	1000	75.0	[]	[]	[7.931352]	[82]	[]	[110919216]
171_25349	chr11	561381	561781	+	1000	75.0	[]	[]	[11.970033]	[132]	[]	[561598]
171_25364	chr11	63681813	63682213	+	1000	75.0	[6.9442596]	[185]	[]	[]	[63682051]	[]
171_25369	chr11	65487630	65488030	+	1000	75.0	[11.344251]	[144]	[]	[]	[65487852]	[]
171_25414	chr14	64875371	64875771	+	1000	75.0	[6.6825495]	[134]	[]	[]	[64875584]	[]
171_25433	chr16	22191248	22191648	+	1000	75.0	[9.395648]	[152]	[]	[]	[22191490]	[]
171_25435	chr16	57859275	57859675	+	1000	75.0	[]	[]	[10.370207]	[139]	[]	[57859442]
171_25437	chr16	68263988	68264388	+	1000	75.0	[]	[]	[10.603825]	[153]	[]	[68264239]
171_25446	chr17	8164279	8164679	+	1000	75.0	[]	[]	[10.603825]	[155]	[]	[8164520]
171_25455	chr17	47810493	47810893	+	1000	75.0	[]	[]	[7.0647864]	[89]	[]	[47810674]
171_25459	chr17	57950799	57951199	+	1000	75.0	[9.9073105]	[148]	[]	[]	[57951035]	[]
171_25469	chr18	3129296	3129696	+	1000	75.0	[6.660366]	[128]	[]	[]	[3129508]	[]
171_25476	chr19	3968592	3968992	+	1000	75.0	[10.603825]	[110]	[]	[]	[3968793]	[]
171_25489	chr1_KI270711v1_random	8505	8905	+	1000	75.0	[8.962336]	[108]	[]	[]	[8711]	[]
171_25500	chr2	54546473	54546873	+	1000	75.0	[]	[]	[6.747317]	[123]	[]	[54546690]
171_25504	chr2	64212925	64213325	+	1000	75.0	[9.9073105, 7.5245605]	[160, 216]	[]	[]	[64213116, 64213172]	[]
171_25507	chr2	71871585	71871985	+	1000	75.0	[8.9795]	[118]	[]	[]	[71871790]	[]
171_25520	chr2	156431013	156431413	+	1000	75.0	[10.370207]	[98]	[]	[]	[156431207]	[]
171_25537	chr20	33651449	33651849	+	562	75.0	[]	[]	[6.7918687]	[111]	[]	[33651643]
171_25556	chr22	21593801	21594201	+	1000	75.0	[7.6905684]	[121]	[]	[]	[21593985]	[]
171_25563	chr22	37259513	37259913	+	1000	75.0	[]	[]	[10.603825]	[113]	[]	[37259719]
171_25565	chr22	40652034	40652434	+	1000	75.0	[]	[]	[6.621249]	[122]	[]	[40652233]
171_25568	chr3	9353154	9353554	+	1000	75.0	[8.239074]	[126]	[]	[]	[9353371]	[]
171_25590	chr3	152474592	152474992	+	1000	75.0	[8.9615]	[119]	[7.012898]	[68]	[152474804]	[152474753]
171_25592	chr3	169773014	169773414	+	1000	75.0	[]	[]	[7.3263307]	[154]	[]	[169773244]
171_25594	chr3	179268450	179268850	+	1000	75.0	[]	[]	[6.9287915]	[73]	[]	[179268616]
171_25608	chr4	78774439	78774839	+	1000	75.0	[]	[]	[10.314102]	[110]	[]	[78774624]
171_25610	chr4	99056051	99056451	+	1000	75.0	[7.030897]	[103]	[11.344251]	[153]	[99056244]	[99056294]
171_25611	chr4	108828667	108829067	+	1000	75.0	[6.8987784]	[161]	[]	[]	[108828898]	[]
171_25619	chr5	669024	669424	+	1000	75.0	[14.352782]	[97]	[]	[]	[669214]	[]
171_25621	chr5	36690324	36690724	+	1000	75.0	[]	[]	[8.239074]	[109]	[]	[36690523]
171_25627	chr5	76774543	76774943	+	1000	75.0	[6.729318, 8.5457]	[152, 165]	[]	[]	[76774779, 76774792]	[]
171_25628	chr5	87151506	87151906	+	1000	75.0	[]	[]	[7.6905684]	[56]	[]	[87151657]
171_25630	chr5	119331657	119332057	+	1000	75.0	[]	[]	[7.0647864]	[217]	[]	[119331889]
171_25637	chr5	148482817	148483217	+	1000	75.0	[]	[]	[10.314102]	[128]	[]	[148483041]
171_25641	chr5	168579730	168580130	+	1000	75.0	[]	[]	[6.621249]	[111]	[]	[168579923]
171_25651	chr6	12020278	12020678	+	1000	75.0	[7.9874573]	[112]	[]	[]	[12020457]	[]
171_25663	chr6	37168947	37169347	+	1000	75.0	[]	[]	[8.9615]	[111]	[]	[37169120]
171_25667	chr6	85673620	85674020	+	1000	75.0	[8.9615]	[113]	[]	[]	[85673811]	[]
171_25668	chr6	104952873	104953273	+	1000	75.0	[]	[]	[11.970033]	[68]	[]	[104953034]
171_25669	chr6	116557839	116558239	+	1000	75.0	[6.621249, 9.605281]	[96, 129]	[]	[]	[116558027, 116558060]	[]
171_25676	chr6	138723969	138724369	+	1000	75.0	[11.344251]	[111]	[]	[]	[138724171]	[]
171_25691	chr7	24980201	24980601	+	1000	75.0	[7.9493513]	[82]	[]	[]	[24980363]	[]
171_25695	chr7	50335850	50336250	+	1000	75.0	[11.970033]	[110]	[]	[]	[50336055]	[]
171_2570	chr4	173252253	173252653	+	1000	335.0	[]	[]	[6.7918687]	[129]	[]	[173252470]
171_25704	chr7	108299232	108299632	+	1000	75.0	[8.962336]	[112]	[]	[]	[108299438]	[]
171_25712	chr7	137958722	137959122	+	1000	75.0	[]	[]	[6.7503724]	[195]	[]	[137958925]
171_25717	chr8	11803125	11803525	+	1000	75.0	[]	[]	[10.370207]	[182]	[]	[11803346]
171_25721	chr8	30547182	30547582	+	1000	75.0	[9.952792]	[101]	[10.603825]	[86]	[30547379]	[30547364]
171_25733	chr8	144456700	144457100	+	1000	75.0	[]	[]	[6.621249]	[166]	[]	[144456925]
171_25740	chr9	127943662	127944062	+	1000	75.0	[10.0733185]	[112]	[]	[]	[127943854]	[]
171_25747	chrX	130772404	130772804	+	1000	75.0	[9.258564]	[150]	[8.239074]	[137]	[130772642]	[130772629]
171_25749	chrX	153673059	153673459	+	837	75.0	[9.133122]	[116]	[]	[]	[153673267]	[]
171_2576	chrM	7035	7435	+	1000	335.0	[]	[]	[6.9998927]	[70]	[]	[7205]
171_25780	chr1	66996036	66996436	+	1000	74.0	[6.938982]	[74]	[]	[]	[66996200]	[]
171_25786	chr1	108877432	108877832	+	1000	74.0	[]	[]	[8.9795]	[80]	[]	[108877612]
171_25790	chr1	150568089	150568489	+	1000	74.0	[]	[]	[11.988031]	[166]	[]	[150568335]
171_25812	chr1	209653006	209653406	+	1000	74.0	[]	[]	[9.605281]	[106]	[]	[209653202]
171_25817	chr1	227429672	227430072	+	1000	74.0	[]	[]	[7.9874573]	[146]	[]	[227429894]
