#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_146	chr2	73214052	73214452	+	1000	1105.5	[7.9514318, 10.338945]	[73, 91]	[]	[]	[73214222, 73214240]	[]
768_1464	chr19	40056016	40056416	+	1000	218.0	[7.9514318]	[93]	[]	[]	[40056195]	[]
768_14658	chr3	39187364	39187764	+	693	39.5	[]	[]	[10.371254, 10.338945]	[171, 178]	[]	[39187603, 39187610]
768_14662	chr3	69724684	69725084	+	694	39.5	[10.371254]	[78]	[]	[]	[69724857]	[]
768_14666	chr3	195889548	195889948	+	565	39.5	[]	[]	[10.371254]	[111]	[]	[195889700]
768_1467	chr5	6686810	6687210	+	1000	217.5	[]	[]	[7.9191227]	[105]	[]	[6687004]
768_14673	chr4	17810454	17810854	+	673	39.5	[]	[]	[7.9191227]	[123]	[]	[17810674]
768_147	chr6	31959105	31959505	+	1000	1103.0	[]	[]	[10.338945, 10.371254]	[86, 100]	[]	[31959267, 31959281]
768_14701	chr6	150273930	150274330	+	574	39.5	[10.338945]	[205]	[]	[]	[150274163]	[]
768_14705	chr7	1883355	1883755	+	688	39.5	[]	[]	[10.371254]	[186]	[]	[1883586]
768_14709	chr7	44123300	44123700	+	645	39.5	[]	[]	[10.338945]	[107]	[]	[44123483]
768_1472	chr8	141369363	141369763	+	1000	217.0	[10.371254, 10.338945]	[72, 95]	[]	[]	[141369519, 141369542]	[]
768_14742	chr1	6280745	6281145	+	614	39.0	[10.371254]	[148]	[10.338945]	[188]	[6280944]	[6280984]
768_1475	chr17	50209942	50210342	+	1000	216.5	[10.371254]	[152]	[]	[]	[50210147]	[]
768_14750	chr1	29145909	29146309	+	653	39.0	[10.371254]	[208]	[]	[]	[29146155]	[]
768_14751	chr1	39184236	39184636	+	648	39.0	[10.371254]	[173]	[]	[]	[39184418]	[]
768_14756	chr1	65469794	65470194	+	647	39.0	[10.371254]	[126]	[]	[]	[65469957]	[]
768_1476	chr18	641253	641653	+	1000	216.5	[]	[]	[10.338945]	[84]	[]	[641420]
768_14773	chr10	7408592	7408992	+	666	39.0	[]	[]	[10.338945, 7.9514318]	[154, 209]	[]	[7408774, 7408829]
768_14778	chr10	89701476	89701876	+	682	39.0	[]	[]	[10.338945]	[166]	[]	[89701690]
768_14779	chr11	827448	827848	+	663	39.0	[7.9514318]	[184]	[]	[]	[827695]	[]
768_14784	chr11	69297559	69297959	+	669	39.0	[10.338945]	[147]	[]	[]	[69297714]	[]
768_1480	chr16	684243	684643	+	1000	216.0	[]	[]	[10.371254]	[97]	[]	[684439]
768_14800	chr13	30616810	30617210	+	680	39.0	[]	[]	[10.371254]	[180]	[]	[30617043]
768_14803	chr14	21456161	21456561	+	621	39.0	[]	[]	[10.338945]	[184]	[]	[21456389]
768_14809	chr16	31034132	31034532	+	602	39.0	[10.371254]	[95]	[]	[]	[31034290]	[]
768_14811	chr16	75087165	75087565	+	586	39.0	[10.371254]	[71]	[10.371254]	[56]	[75087333]	[75087318]
768_1482	chr19	56125755	56126155	+	1000	216.0	[10.371254]	[96]	[]	[]	[56125944]	[]
768_14828	chr18	74242607	74243007	+	680	39.0	[]	[]	[10.371254]	[137]	[]	[74242786]
768_14829	chr19	1262707	1263107	+	651	39.0	[7.9514318, 7.9514318]	[116, 123]	[]	[]	[1262872, 1262879]	[]
768_14844	chr2	148561280	148561680	+	676	39.0	[]	[]	[10.371254]	[202]	[]	[148561498]
768_14865	chr22	21980543	21980943	+	591	39.0	[]	[]	[10.338945]	[143]	[]	[21980782]
768_14876	chr3	3127269	3127669	+	604	39.0	[10.338945]	[118]	[]	[]	[3127459]	[]
768_14878	chr3	33074564	33074964	+	572	39.0	[10.338945, 10.371254]	[165, 199]	[]	[]	[33074731, 33074765]	[]
768_14887	chr3	183428692	183429092	+	621	39.0	[]	[]	[10.371254]	[130]	[]	[183428868]
768_1489	chr12	55927728	55928128	+	1000	215.0	[10.338945]	[99]	[]	[]	[55927916]	[]
768_1490	chr7	91880521	91880921	+	1000	215.0	[7.9191227]	[156]	[]	[]	[91880757]	[]
768_1492	chr19	40612075	40612475	+	1000	214.5	[]	[]	[10.338945, 7.9191227, 10.338945, 10.371254, 10.371254]	[79, 86, 93, 111, 130]	[]	[40612232, 40612239, 40612246, 40612264, 40612283]
768_1494	chr5	72955215	72955615	+	1000	214.5	[10.338945, 10.371254]	[56, 119]	[]	[]	[72955366, 72955429]	[]
768_14942	chr8	89901843	89902243	+	686	39.0	[10.338945]	[115]	[]	[]	[89902057]	[]
768_14949	chr9	98886670	98887070	+	598	39.0	[]	[]	[10.371254, 10.371254]	[138, 213]	[]	[98886827, 98886902]
768_14958	chr9	137070763	137071163	+	656	39.0	[]	[]	[10.338945]	[226]	[]	[137070996]
768_14962	chr1	1079425	1079825	+	600	38.5	[10.371254]	[75]	[]	[]	[1079581]	[]
768_14963	chr1	1305187	1305587	+	674	38.5	[]	[]	[10.371254]	[110]	[]	[1305344]
768_15007	chr11	9758811	9759211	+	632	38.5	[10.371254]	[165]	[]	[]	[9758998]	[]
768_15016	chr11	120337077	120337477	+	669	38.5	[]	[]	[7.9514318]	[179]	[]	[120337320]
768_1502	chr19	19405146	19405546	+	1000	213.5	[7.9514318, 10.371254]	[103, 127]	[]	[]	[19405344, 19405368]	[]
768_15025	chr12	124910095	124910495	+	645	38.5	[10.371254]	[166]	[]	[]	[124910320]	[]
768_15038	chr15	96158886	96159286	+	667	38.5	[10.371254]	[83]	[]	[]	[96159065]	[]
768_15047	chr17	29133065	29133465	+	549	38.5	[10.371254]	[113]	[]	[]	[29133276]	[]
768_1505	chr6	20402755	20403155	+	1000	213.5	[10.338945]	[141]	[]	[]	[20402976]	[]
768_15050	chr17	58333652	58334052	+	671	38.5	[]	[]	[10.371254]	[187]	[]	[58333889]
768_15064	chr19	6739890	6740290	+	652	38.5	[10.371254]	[125]	[]	[]	[6740066]	[]
768_15074	chr2	74458043	74458443	+	658	38.5	[7.9191227]	[149]	[]	[]	[74458275]	[]
768_15079	chr2	186589654	186590054	+	638	38.5	[]	[]	[10.338945]	[131]	[]	[186589827]
768_15101	chr22	22834520	22834920	+	628	38.5	[10.371254]	[157]	[]	[]	[22834712]	[]
768_15119	chr5	140174622	140175022	+	600	38.5	[]	[]	[7.9191227]	[169]	[]	[140174805]
768_1512	chr11	125458016	125458416	+	1000	211.5	[]	[]	[10.371254]	[102]	[]	[125458210]
768_15132	chr6	167827871	167828271	+	653	38.5	[7.9191227, 7.9191227]	[147, 181]	[]	[]	[167828049, 167828083]	[]
768_1515	chr2	86194759	86195159	+	1000	211.0	[]	[]	[7.9514318]	[145]	[]	[86194989]
768_15167	chrX	49230286	49230686	+	552	38.5	[]	[]	[7.9514318]	[149]	[]	[49230442]
768_1518	chr12	98503677	98504077	+	1000	210.5	[7.9514318]	[112]	[]	[]	[98503883]	[]
768_15185	chr1	89957131	89957531	+	586	38.0	[10.338945]	[84]	[]	[]	[89957283]	[]
768_15187	chr1	109643379	109643779	+	604	38.0	[7.9191227]	[145]	[]	[]	[109643610]	[]
768_152	chr21	25734894	25735294	+	1000	1098.0	[]	[]	[10.338945]	[136]	[]	[25735126]
768_1520	chr19	53103131	53103531	+	1000	210.0	[]	[]	[7.9191227]	[145]	[]	[53103305]
768_15200	chr10	5814086	5814486	+	606	38.0	[]	[]	[7.9191227]	[181]	[]	[5814301]
768_15213	chr11	83194823	83195223	+	640	38.0	[]	[]	[10.338945]	[136]	[]	[83195033]
768_1523	chr17	1717417	1717817	+	1000	209.5	[]	[]	[10.371254]	[108]	[]	[1717608]
768_15234	chr15	92870238	92870638	+	606	38.0	[10.371254]	[114]	[]	[]	[92870430]	[]
768_1525	chr20	45230614	45231014	+	1000	209.5	[]	[]	[10.371254]	[130]	[]	[45230836]
768_15255	chr17	81097016	81097416	+	639	38.0	[10.338945]	[61]	[]	[]	[81097170]	[]
768_15286	chr2	191835964	191836364	+	607	38.0	[7.9514318]	[129]	[10.338945]	[200]	[191836120]	[191836191]
768_15298	chr22	22601139	22601539	+	596	38.0	[]	[]	[10.371254]	[95]	[]	[22601326]
768_15300	chr22	23088332	23088732	+	627	38.0	[10.338945]	[149]	[]	[]	[23088501]	[]
768_15301	chr22	23110755	23111155	+	596	38.0	[10.338945]	[114]	[]	[]	[23110953]	[]
768_15310	chr3	50274369	50274769	+	596	38.0	[10.371254]	[190]	[7.9191227]	[210]	[50274581]	[50274601]
768_15311	chr3	120596141	120596541	+	616	38.0	[10.371254]	[154]	[]	[]	[120596298]	[]
768_15315	chr4	6755088	6755488	+	647	38.0	[]	[]	[10.371254]	[88]	[]	[6755269]
768_15320	chr5	112976752	112977152	+	587	38.0	[]	[]	[7.9191227]	[211]	[]	[112977000]
768_15322	chr5	149381938	149382338	+	540	38.0	[]	[]	[10.338945]	[137]	[]	[149382101]
768_15326	chr6	10099131	10099531	+	623	38.0	[]	[]	[10.371254]	[109]	[]	[10099316]
768_15335	chr7	39589699	39590099	+	622	38.0	[10.371254]	[98]	[]	[]	[39589892]	[]
768_1535	chr11	418602	419002	+	1000	208.0	[10.371254, 10.338945]	[144, 151]	[]	[]	[418834, 418841]	[]
768_1536	chr20	17872357	17872757	+	1000	208.0	[]	[]	[10.338945, 10.371254, 10.338945]	[61, 78, 95]	[]	[17872516, 17872533, 17872550]
768_15369	chr1	33346924	33347324	+	635	37.5	[10.338945]	[197]	[]	[]	[33347159]	[]
768_1537	chr6	151087817	151088217	+	1000	208.0	[10.371254]	[124]	[10.338945]	[103]	[151088023]	[151088002]
768_15382	chr1	167237041	167237441	+	640	37.5	[]	[]	[10.371254]	[105]	[]	[167237208]
768_15395	chr10	50336066	50336466	+	623	37.5	[10.371254]	[205]	[]	[]	[50336281]	[]
768_15426	chr16	14975062	14975462	+	599	37.5	[]	[]	[10.338945]	[244]	[]	[14975311]
768_15449	chr2	169034091	169034491	+	596	37.5	[10.371254]	[196]	[]	[]	[169034307]	[]
768_15474	chr22	31895775	31896175	+	632	37.5	[]	[]	[10.338945]	[110]	[]	[31895970]
768_15483	chr3	139288561	139288961	+	630	37.5	[]	[]	[10.371254]	[179]	[]	[139288757]
768_15504	chr5	150700417	150700817	+	603	37.5	[]	[]	[7.9191227]	[150]	[]	[150700628]
768_15509	chr6	26250189	26250589	+	580	37.5	[7.9514318]	[103]	[]	[]	[26250358]	[]
768_15517	chr6	70281897	70282297	+	621	37.5	[]	[]	[10.338945, 10.338945]	[105, 118]	[]	[70282084, 70282097]
768_1553	chr1	42846258	42846658	+	1000	206.5	[7.9514318]	[148]	[]	[]	[42846490]	[]
768_15534	chr7	121278308	121278708	+	613	37.5	[]	[]	[10.338945]	[108]	[]	[121278511]
768_1554	chr10	12214846	12215246	+	1000	206.5	[7.9191227]	[164]	[10.371254]	[88]	[12215091]	[12215015]
768_15540	chr8	85220505	85220905	+	587	37.5	[10.371254]	[201]	[]	[]	[85220748]	[]
768_15541	chr8	90224349	90224749	+	598	37.5	[10.371254, 10.371254]	[153, 159]	[]	[]	[90224563, 90224569]	[]
768_15544	chr8	129679274	129679674	+	642	37.5	[10.338945]	[229]	[]	[]	[129679510]	[]
768_15546	chr9	34253789	34254189	+	631	37.5	[]	[]	[10.371254, 10.371254]	[139, 146]	[]	[34253993, 34254000]
768_15554	chr9	136295545	136295945	+	623	37.5	[]	[]	[10.338945]	[173]	[]	[136295779]
768_1556	chr21	45292300	45292700	+	1000	206.5	[]	[]	[10.338945]	[108]	[]	[45292477]
768_15560	chr1	2271951	2272351	+	575	37.0	[10.338945, 10.371254]	[60, 68]	[7.9514318]	[110]	[2272108, 2272116]	[2272158]
768_15588	chr10	79195385	79195785	+	543	37.0	[]	[]	[7.9514318]	[132]	[]	[79195615]
768_15592	chr11	5224705	5225105	+	589	37.0	[10.338945]	[116]	[]	[]	[5224916]	[]
768_156	chr1	222589739	222590139	+	1000	1093.5	[]	[]	[7.9191227, 10.338945]	[88, 113]	[]	[222589921, 222589946]
768_1560	chr6	18368264	18368664	+	1000	205.5	[10.338945, 10.371254]	[113, 125]	[]	[]	[18368475, 18368487]	[]
768_1561	chr7	130440929	130441329	+	1000	205.5	[7.9191227]	[119]	[]	[]	[130441131]	[]
768_15634	chr17	19304285	19304685	+	592	37.0	[10.371254]	[89]	[]	[]	[19304449]	[]
768_1564	chr10	73730311	73730711	+	1000	205.0	[7.9514318]	[76]	[]	[]	[73730481]	[]
768_15643	chr18	60053872	60054272	+	607	37.0	[]	[]	[10.338945]	[188]	[]	[60054076]
768_15645	chr19	4575286	4575686	+	614	37.0	[10.338945]	[214]	[]	[]	[4575529]	[]
768_15668	chr22	20446663	20447063	+	599	37.0	[]	[]	[10.371254]	[102]	[]	[20446858]
768_15680	chr22	23096148	23096548	+	558	37.0	[10.371254]	[117]	[7.9514318]	[194]	[23096311]	[23096388]
768_15693	chr4	6674704	6675104	+	591	37.0	[]	[]	[10.371254]	[152]	[]	[6674872]
768_15698	chr4	81747117	81747517	+	556	37.0	[10.338945]	[203]	[]	[]	[81747359]	[]
768_157	chr16	19718037	19718437	+	1000	1093.0	[7.9191227]	[130]	[10.338945]	[73]	[19718261]	[19718204]
768_1570	chr2	241892684	241893084	+	1000	205.0	[]	[]	[10.371254, 10.338945]	[128, 135]	[]	[241892896, 241892903]
768_15701	chr5	154373842	154374242	+	586	37.0	[]	[]	[10.371254]	[79]	[]	[154373996]
768_15719	chr6	160991050	160991450	+	617	37.0	[10.338945]	[155]	[]	[]	[160991274]	[]
768_1573	chr17	83053707	83054107	+	1000	204.5	[10.371254, 10.338945]	[97, 104]	[]	[]	[83053894, 83053901]	[]
768_15732	chr7	116525810	116526210	+	614	37.0	[7.9191227]	[143]	[]	[]	[116526004]	[]
768_15734	chr7	128858755	128859155	+	629	37.0	[]	[]	[10.338945]	[90]	[]	[128858928]
768_15740	chr8	41604371	41604771	+	599	37.0	[]	[]	[10.338945, 10.371254]	[109, 131]	[]	[41604570, 41604592]
768_15757	chr1	12614858	12615258	+	597	36.5	[]	[]	[10.338945]	[73]	[]	[12615011]
768_15768	chr1	91593049	91593449	+	590	36.5	[]	[]	[10.371254]	[115]	[]	[91593244]
768_15775	chr1	203650229	203650629	+	596	36.5	[7.9191227]	[149]	[]	[]	[203650420]	[]
768_1578	chr1	1399352	1399752	+	1000	204.0	[]	[]	[7.9191227]	[88]	[]	[1399540]
768_15784	chr10	73713936	73714336	+	568	36.5	[10.371254]	[109]	[]	[]	[73714144]	[]
768_1580	chr1	84506549	84506949	+	1000	204.0	[7.9514318]	[135]	[10.338945]	[109]	[84506751]	[84506725]
768_15820	chr16	50245235	50245635	+	554	36.5	[]	[]	[7.9514318]	[94]	[]	[50245428]
768_15856	chr2	9773217	9773617	+	558	36.5	[7.9514318, 10.371254]	[219, 226]	[]	[]	[9773449, 9773456]	[]
768_15857	chr2	27096000	27096400	+	613	36.5	[10.338945]	[154]	[10.371254]	[229]	[27096159]	[27096234]
768_15859	chr2	44087226	44087626	+	599	36.5	[10.338945]	[107]	[]	[]	[44087425]	[]
768_15870	chr21	43718110	43718510	+	580	36.5	[10.338945]	[168]	[]	[]	[43718355]	[]
768_1589	chr3	49939716	49940116	+	1000	203.0	[10.371254]	[135]	[]	[]	[49939929]	[]
768_15894	chr3	101827843	101828243	+	599	36.5	[10.371254]	[127]	[]	[]	[101828004]	[]
768_15897	chr3	141454868	141455268	+	573	36.5	[10.338945]	[138]	[10.371254]	[148]	[141455078]	[141455088]
768_1592	chr22	23220087	23220487	+	1000	202.5	[]	[]	[10.338945]	[159]	[]	[23220281]
768_1593	chr4	110198521	110198921	+	1000	202.5	[]	[]	[7.9514318]	[106]	[]	[110198722]
768_15930	chr6	33622621	33623021	+	596	36.5	[10.338945]	[107]	[]	[]	[33622782]	[]
768_15932	chr6	35294282	35294682	+	608	36.5	[10.371254]	[86]	[]	[]	[35294454]	[]
768_15937	chr6	147000819	147001219	+	578	36.5	[10.371254]	[96]	[]	[]	[147000971]	[]
768_1594	chr6	119172768	119173168	+	1000	202.5	[]	[]	[10.371254]	[132]	[]	[119172977]
768_15958	chr7	143382416	143382816	+	553	36.5	[]	[]	[10.371254, 10.338945]	[79, 86]	[]	[143382575, 143382582]
768_1597	chr7	12912992	12913392	+	1000	202.0	[10.338945]	[153]	[10.371254]	[103]	[12913218]	[12913168]
768_15976	chr9	136625612	136626012	+	609	36.5	[]	[]	[10.338945, 10.338945]	[163, 210]	[]	[136625791, 136625838]
768_15979	chrX	119469066	119469466	+	611	36.5	[10.338945]	[169]	[]	[]	[119469249]	[]
768_15982	chr1	12230455	12230855	+	583	36.0	[10.371254, 10.338945]	[129, 189]	[]	[]	[12230643, 12230703]	[]
768_16002	chr1	150550386	150550786	+	594	36.0	[7.9191227]	[158]	[]	[]	[150550557]	[]
768_16004	chr1	162405823	162406223	+	558	36.0	[10.371254]	[101]	[]	[]	[162405985]	[]
768_16016	chr10	118754958	118755358	+	562	36.0	[7.9191227]	[216]	[]	[]	[118755203]	[]
768_16042	chr15	62137437	62137837	+	580	36.0	[10.338945, 10.371254]	[126, 192]	[]	[]	[62137619, 62137685]	[]
768_16057	chr17	77426024	77426424	+	560	36.0	[]	[]	[10.338945]	[113]	[]	[77426190]
768_16062	chr18	55589813	55590213	+	587	36.0	[7.9514318]	[197]	[]	[]	[55590021]	[]
768_16064	chr19	7857950	7858350	+	557	36.0	[10.338945]	[110]	[]	[]	[7858149]	[]
768_1607	chr2	27211878	27212278	+	1000	200.5	[]	[]	[7.9514318]	[98]	[]	[27212058]
768_161	chr9	71911427	71911827	+	1000	1087.5	[10.338945]	[113]	[10.338945]	[72]	[71911634]	[71911593]
768_16109	chr4	127632706	127633106	+	588	36.0	[]	[]	[7.9514318]	[112]	[]	[127632896]
768_1613	chr12	82358380	82358780	+	1000	200.0	[]	[]	[10.338945]	[121]	[]	[82358591]
768_16155	chr8	143291046	143291446	+	600	36.0	[]	[]	[7.9514318]	[133]	[]	[143291199]
768_16161	chr1	2204502	2204902	+	569	35.5	[]	[]	[10.338945, 7.9191227]	[90, 150]	[]	[2204660, 2204720]
768_16180	chr1	223129275	223129675	+	575	35.5	[]	[]	[7.9191227]	[119]	[]	[223129455]
768_16188	chr10	78047368	78047768	+	584	35.5	[10.371254]	[171]	[]	[]	[78047565]	[]
768_162	chr1	151165366	151165766	+	1000	1086.5	[]	[]	[10.371254, 10.371254]	[113, 120]	[]	[151165540, 151165547]
768_1620	chr6	159691631	159692031	+	1000	199.0	[]	[]	[10.338945]	[132]	[]	[159691843]
768_16200	chr12	69878907	69879307	+	566	35.5	[10.371254]	[80]	[]	[]	[69879087]	[]
768_16207	chr14	32201108	32201508	+	565	35.5	[]	[]	[10.338945]	[103]	[]	[32201279]
768_16218	chr16	68040457	68040857	+	580	35.5	[10.371254]	[208]	[]	[]	[68040685]	[]
768_1622	chr7	121041811	121042211	+	1000	199.0	[]	[]	[10.371254]	[155]	[]	[121042046]
768_16222	chr17	6575200	6575600	+	589	35.5	[]	[]	[10.371254]	[107]	[]	[6575365]
768_16225	chr17	42519940	42520340	+	574	35.5	[10.338945]	[194]	[]	[]	[42520159]	[]
768_16226	chr17	44006377	44006777	+	579	35.5	[]	[]	[7.9514318]	[124]	[]	[44006555]
768_16230	chr19	1435392	1435792	+	577	35.5	[]	[]	[10.338945]	[187]	[]	[1435643]
768_16232	chr19	10104686	10105086	+	566	35.5	[10.371254]	[163]	[]	[]	[10104900]	[]
768_1625	chr3	113746046	113746446	+	1000	198.0	[]	[]	[10.371254]	[172]	[]	[113746241]
768_16265	chr3	170809648	170810048	+	548	35.5	[]	[]	[10.371254]	[128]	[]	[170809866]
768_16285	chr6	112086885	112087285	+	569	35.5	[7.9514318]	[126]	[]	[]	[112087042]	[]
768_16305	chr9	128691248	128691648	+	586	35.5	[]	[]	[10.371254]	[146]	[]	[128691414]
768_1632	chr5	150499418	150499818	+	1000	197.5	[10.338945]	[193]	[]	[]	[150499661]	[]
768_16329	chr10	99658655	99659055	+	551	35.0	[10.371254]	[113]	[]	[]	[99658860]	[]
768_16339	chr12	55966050	55966450	+	557	35.0	[10.338945]	[157]	[]	[]	[55966227]	[]
768_16341	chr12	109154137	109154537	+	550	35.0	[]	[]	[7.9514318]	[166]	[]	[109154364]
768_16348	chr14	73762378	73762778	+	570	35.0	[10.371254]	[214]	[]	[]	[73762620]	[]
768_1635	chr1	10690518	10690918	+	1000	197.0	[]	[]	[10.371254]	[115]	[]	[10690733]
768_1636	chr17	44280039	44280439	+	1000	197.0	[]	[]	[10.338945, 10.371254]	[80, 134]	[]	[44280203, 44280257]
768_16361	chr17	40309081	40309481	+	559	35.0	[]	[]	[10.338945]	[192]	[]	[40309328]
768_1639	chr3	19946764	19947164	+	1000	197.0	[10.338945]	[121]	[]	[]	[19946972]	[]
768_164	chr14	95534453	95534853	+	1000	1086.0	[]	[]	[10.338945]	[102]	[]	[95534652]
768_1640	chr6	30744181	30744581	+	1000	197.0	[7.9191227]	[120]	[]	[]	[30744400]	[]
768_16427	chr9	124390692	124391092	+	555	35.0	[10.371254]	[125]	[]	[]	[124390890]	[]
768_16448	chr1	235068299	235068699	+	557	34.5	[10.338945]	[203]	[10.371254]	[195]	[235068548]	[235068540]
768_1647	chr16	27470674	27471074	+	1000	196.0	[10.338945]	[94]	[10.338945]	[80]	[27470866]	[27470852]
768_1648	chr22	41523610	41524010	+	1000	196.0	[]	[]	[10.371254]	[115]	[]	[41523819]
768_16490	chr20	31721076	31721476	+	553	34.5	[10.338945]	[166]	[]	[]	[31721245]	[]
768_16502	chr22	22019268	22019668	+	543	34.5	[10.371254]	[222]	[]	[]	[22019499]	[]
768_16509	chr4	105996846	105997246	+	562	34.5	[]	[]	[10.338945]	[123]	[]	[105997064]
768_1652	chr17	8156478	8156878	+	1000	195.5	[]	[]	[7.9514318]	[88]	[]	[8156639]
768_16537	chr8	63039174	63039574	+	558	34.5	[7.9191227]	[149]	[]	[]	[63039368]	[]
768_16547	chr1	55214170	55214570	+	544	34.0	[]	[]	[7.9514318, 7.9191227]	[123, 155]	[]	[55214369, 55214401]
768_16561	chr7	150957399	150957799	+	546	34.0	[10.338945]	[126]	[]	[]	[150957611]	[]
768_1665	chr7	75486343	75486743	+	1000	194.5	[10.338945]	[212]	[]	[]	[75486564]	[]
768_1667	chr10	46023179	46023579	+	1000	194.0	[10.371254]	[85]	[10.338945]	[134]	[46023340]	[46023389]
768_1668	chr12	53675943	53676343	+	1000	194.0	[]	[]	[10.338945]	[115]	[]	[53676125]
768_167	chr5	150449602	150450002	+	1000	1081.5	[10.338945, 10.371254, 7.9514318]	[69, 102, 115]	[]	[]	[150449763, 150449796, 150449809]	[]
768_1678	chr11	64341773	64342173	+	1000	193.0	[7.9191227]	[90]	[10.338945, 10.338945, 10.371254]	[125, 132, 139]	[64341935]	[64341970, 64341977, 64341984]
768_168	chr2	26345642	26346042	+	1000	1080.0	[]	[]	[10.371254]	[117]	[]	[26345851]
768_1680	chr17	50721479	50721879	+	1000	192.5	[10.338945]	[134]	[]	[]	[50721706]	[]
768_1684	chr22	21641536	21641936	+	1000	192.5	[]	[]	[10.338945]	[170]	[]	[21641731]
768_1690	chr11	65711815	65712215	+	1000	191.5	[]	[]	[10.338945]	[67]	[]	[65711971]
768_1695	chr6	158536024	158536424	+	1000	191.5	[]	[]	[10.371254]	[142]	[]	[158536240]
768_1696	chr8	124636648	124637048	+	1000	191.5	[]	[]	[10.371254]	[97]	[]	[124636827]
768_170	chr9	128656612	128657012	+	1000	1080.0	[]	[]	[7.9514318]	[58]	[]	[128656766]
768_1708	chr5	5421941	5422341	+	1000	190.5	[10.371254]	[138]	[]	[]	[5422144]	[]
768_171	chr10	101588059	101588459	+	1000	1078.0	[]	[]	[10.338945]	[121]	[]	[101588279]
768_1712	chr17	17591548	17591948	+	1000	190.0	[]	[]	[10.338945]	[95]	[]	[17591734]
768_1714	chr6	3052802	3053202	+	1000	190.0	[10.371254]	[134]	[]	[]	[3053012]	[]
768_1719	chrX	46447037	46447437	+	1000	189.5	[]	[]	[7.9191227, 10.338945]	[89, 139]	[]	[46447221, 46447271]
768_1720	chr1	109823774	109824174	+	1000	189.0	[10.338945]	[134]	[10.338945]	[125]	[109823968]	[109823959]
768_1721	chr1	234984317	234984717	+	1000	189.0	[]	[]	[10.371254]	[186]	[]	[234984568]
768_1727	chr16	31132959	31133359	+	1000	188.0	[]	[]	[10.371254, 10.338945, 10.371254]	[120, 130, 144]	[]	[31133164, 31133174, 31133188]
768_1728	chr22	21755747	21756147	+	1000	188.0	[]	[]	[10.371254]	[156]	[]	[21755979]
768_1735	chr20	47576515	47576915	+	1000	187.5	[10.338945]	[109]	[]	[]	[47576707]	[]
768_1736	chr22	19730880	19731280	+	1000	187.5	[10.338945]	[159]	[]	[]	[19731129]	[]
768_1737	chr4	184844040	184844440	+	1000	187.5	[10.371254]	[122]	[]	[]	[184844261]	[]
768_174	chr14	75126877	75127277	+	1000	1076.5	[]	[]	[7.9191227]	[89]	[]	[75127062]
768_1742	chr15	64387539	64387939	+	1000	187.0	[]	[]	[7.9514318]	[150]	[]	[64387744]
768_1745	chr7	5045432	5045832	+	1000	187.0	[]	[]	[10.338945]	[86]	[]	[5045593]
768_175	chr9	125707014	125707414	+	1000	1076.5	[]	[]	[7.9191227]	[94]	[]	[125707205]
768_1756	chr16	31453374	31453774	+	1000	186.0	[]	[]	[10.371254, 10.338945]	[82, 89]	[]	[31453547, 31453554]
768_1771	chr5	140691222	140691622	+	1000	183.5	[7.9191227]	[78]	[]	[]	[140691393]	[]
768_1773	chr1	25517982	25518382	+	1000	183.0	[]	[]	[10.371254]	[117]	[]	[25518185]
768_1774	chr15	29067942	29068342	+	1000	183.0	[10.371254, 10.371254]	[110, 117]	[]	[]	[29068139, 29068146]	[]
768_1778	chr4	143513427	143513827	+	1000	183.0	[]	[]	[10.371254, 10.338945]	[120, 129]	[]	[143513638, 143513647]
768_1779	chr6	79544950	79545350	+	1000	183.0	[]	[]	[10.371254]	[124]	[]	[79545165]
768_1783	chr17	30104791	30105191	+	1000	182.5	[10.338945]	[123]	[]	[]	[30104995]	[]
768_1786	chr7	97117414	97117814	+	1000	182.5	[7.9514318]	[121]	[]	[]	[97117610]	[]
768_1789	chr20	64036496	64036896	+	1000	182.0	[]	[]	[10.371254, 10.338945]	[132, 139]	[]	[64036701, 64036708]
768_179	chr12	68686748	68687148	+	1000	1072.5	[7.9191227]	[131]	[]	[]	[68686973]	[]
768_1796	chr7	99616727	99617127	+	1000	181.0	[]	[]	[7.9191227]	[160]	[]	[99616978]
768_1799	chr3	47282460	47282860	+	1000	180.5	[10.371254]	[223]	[]	[]	[47282675]	[]
768_1808	chr16	67396486	67396886	+	1000	179.5	[10.338945, 10.338945]	[129, 136]	[]	[]	[67396700, 67396707]	[]
768_1811	chr8	102590909	102591309	+	1000	179.5	[]	[]	[10.338945]	[174]	[]	[102591156]
768_1812	chr9	99221874	99222274	+	1000	179.5	[]	[]	[10.338945]	[129]	[]	[99222072]
768_1817	chr5	132866337	132866737	+	1000	179.0	[10.338945]	[119]	[]	[]	[132866514]	[]
768_1819	chr1	30769118	30769518	+	1000	178.5	[10.338945]	[177]	[]	[]	[30769358]	[]
768_182	chr14	44961910	44962310	+	1000	1070.5	[10.338945]	[130]	[]	[]	[44962138]	[]
768_1822	chr1	1231822	1232222	+	1000	178.0	[]	[]	[7.9514318]	[110]	[]	[1232011]
