#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F6_idr.fa NR2F6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
681_12325	chr8	9171735	9172135	+	605	34.0	[12.716828]	[177]	[7.1165414]	[129]	[9171974]	[9171926]
681_1233	chr6	58793341	58793741	+	1000	83.0	[]	[]	[7.1030235]	[76]	[]	[58793517]
681_12332	chr8	38151910	38152310	+	1000	34.0	[10.822892]	[123]	[]	[]	[38152068]	[]
681_1234	chr7	1460738	1461138	+	1000	83.0	[7.881086]	[139]	[]	[]	[1460939]	[]
681_12342	chr8	123208997	123209397	+	833	34.0	[10.046241]	[154]	[]	[]	[123209247]	[]
681_12357	chr9	98806916	98807316	+	1000	34.0	[8.738236]	[151]	[13.574681]	[171]	[98807131]	[98807151]
681_12362	chr9	122376312	122376712	+	758	34.0	[]	[]	[9.367325]	[116]	[]	[122376518]
681_12363	chr9	127825636	127826036	+	1000	34.0	[10.225179]	[150]	[]	[]	[127825850]	[]
681_12374	chrUn_GL000224v1	25808	26208	+	917	34.0	[10.07563]	[80]	[]	[]	[25974]	[]
681_12377	chrUn_KI270412v1	300	700	+	998	34.0	[7.1030235]	[162]	[8.589731]	[155]	[548]	[541]
681_12380	chrUn_KI270742v1	30197	30597	+	939	34.0	[]	[]	[8.738236]	[89]	[]	[30373]
681_12381	chrUn_KI270742v1	105061	105461	+	565	34.0	[8.767773]	[87]	[6.929461]	[116]	[105236]	[105265]
681_12383	chrX	120250604	120251004	+	971	34.0	[10.026865]	[95]	[]	[]	[120250784]	[]
681_12384	chrX	137236782	137237182	+	565	34.0	[]	[]	[7.3451004, 9.075708]	[105, 166]	[]	[137236966, 137237027]
681_1239	chr8	143733905	143734305	+	1000	83.0	[10.225179, 8.182312]	[85, 92]	[8.465817]	[71]	[143734088, 143734095]	[143734074]
681_12392	chr1	7857043	7857443	+	897	33.0	[13.574681, 10.026865, 6.9654317]	[140, 147, 202]	[]	[]	[7857228, 7857235, 7857290]	[]
681_12393	chr1	8900646	8901046	+	896	33.0	[9.6081915]	[167]	[]	[]	[8900873]	[]
681_12395	chr1	9211453	9211853	+	957	33.0	[]	[]	[6.8441687, 8.9727955, 10.916196, 7.608377]	[93, 102, 121, 151]	[]	[9211641, 9211650, 9211669, 9211699]
681_12401	chr1	12591023	12591423	+	1000	33.0	[]	[]	[8.514302]	[110]	[]	[12591229]
681_12404	chr1	14893425	14893825	+	763	33.0	[6.9654317]	[157]	[]	[]	[14893669]	[]
681_12406	chr1	16054177	16054577	+	999	33.0	[9.389633]	[140]	[]	[]	[16054389]	[]
681_12407	chr1	16391411	16391811	+	987	33.0	[11.531816]	[155]	[7.264312]	[176]	[16391627]	[16391648]
681_12409	chr1	16951626	16952026	+	978	33.0	[9.188388]	[142]	[]	[]	[16951832]	[]
681_12411	chr1	21453891	21454291	+	813	33.0	[6.9421754]	[158]	[]	[]	[21454107]	[]
681_12415	chr1	23597038	23597438	+	690	33.0	[13.574681]	[79]	[]	[]	[23597212]	[]
681_12419	chr1	27157127	27157527	+	960	33.0	[]	[]	[10.400684]	[135]	[]	[27157346]
681_12424	chr1	32716470	32716870	+	784	33.0	[]	[]	[7.264312]	[155]	[]	[32716679]
681_12425	chr1	32876597	32876997	+	916	33.0	[]	[]	[6.7505236]	[95]	[]	[32876769]
681_12426	chr1	36143370	36143770	+	1000	33.0	[7.9382257]	[71]	[13.05917, 13.05917]	[103, 112]	[36143524]	[36143556, 36143565]
681_12439	chr1	52700678	52701078	+	907	33.0	[13.574681]	[187]	[]	[]	[52700915]	[]
681_12444	chr1	61319827	61320227	+	986	33.0	[]	[]	[12.716828, 11.8274975, 8.232883]	[97, 104, 135]	[]	[61320004, 61320011, 61320042]
681_12445	chr1	67437906	67438306	+	869	33.0	[]	[]	[9.625627, 11.2237425]	[217, 224]	[]	[67438132, 67438139]
681_12449	chr1	89545616	89546016	+	819	33.0	[]	[]	[7.1703277]	[75]	[]	[89545780]
681_1245	chr1	65318306	65318706	+	1000	82.0	[15.375314]	[160]	[]	[]	[65318541]	[]
681_12450	chr1	93567535	93567935	+	1000	33.0	[8.514302]	[135]	[]	[]	[93567736]	[]
681_12453	chr1	108529834	108530234	+	941	33.0	[6.907464, 11.8274975]	[68, 89]	[]	[]	[108529987, 108530008]	[]
681_12461	chr1	122929133	122929533	+	948	33.0	[8.589731]	[82]	[7.1030235]	[75]	[122929314]	[122929307]
681_12462	chr1	123157718	123158118	+	976	33.0	[]	[]	[7.1030235]	[61]	[]	[123157879]
681_12463	chr1	123681930	123682330	+	1000	33.0	[]	[]	[7.1030235]	[104]	[]	[123682126]
681_12465	chr1	150168906	150169306	+	847	33.0	[]	[]	[8.9075985]	[118]	[]	[150169091]
681_12467	chr1	151735003	151735403	+	976	33.0	[7.2750764]	[166]	[]	[]	[151735231]	[]
681_12469	chr1	160658385	160658785	+	872	33.0	[6.917256, 8.9727955]	[94, 101]	[9.066098]	[138]	[160658572, 160658579]	[160658616]
681_12471	chr1	162539176	162539576	+	1000	33.0	[]	[]	[7.699957]	[135]	[]	[162539408]
681_12474	chr1	179069049	179069449	+	905	33.0	[10.822892, 6.7671185]	[93, 164]	[]	[]	[179069208, 179069279]	[]
681_12475	chr1	179751281	179751681	+	571	33.0	[8.288293]	[84]	[7.7950444, 10.466044, 6.7259293]	[73, 119, 141]	[179751453]	[179751442, 179751488, 179751510]
681_12476	chr1	180915139	180915539	+	1000	33.0	[]	[]	[7.415039]	[126]	[]	[180915301]
681_1248	chr10	75192025	75192425	+	1000	82.0	[7.3877554, 11.136818]	[95, 135]	[13.574681]	[61]	[75192210, 75192250]	[75192176]
681_12481	chr1	192808521	192808921	+	940	33.0	[]	[]	[7.3564353]	[167]	[]	[192808749]
681_12482	chr1	201013317	201013717	+	974	33.0	[]	[]	[6.9523535]	[156]	[]	[201013511]
681_12492	chr1	209667775	209668175	+	901	33.0	[]	[]	[7.7591453, 8.028181]	[95, 146]	[]	[209667955, 209668006]
681_12495	chr1	219883946	219884346	+	551	33.0	[]	[]	[15.375314]	[148]	[]	[219884184]
681_12504	chr1	228501344	228501744	+	934	33.0	[6.7505236]	[210]	[7.355865]	[175]	[228501575]	[228501540]
681_12506	chr1	236310974	236311374	+	924	33.0	[11.258537]	[76]	[]	[]	[236311149]	[]
681_12509	chr1	248874164	248874564	+	973	33.0	[]	[]	[11.8274975]	[157]	[]	[248874399]
681_12513	chr10	8403977	8404377	+	991	33.0	[12.02581]	[86]	[]	[]	[8404137]	[]
681_12514	chr10	11737624	11738024	+	646	33.0	[10.822892, 7.264312]	[111, 129]	[]	[]	[11737813, 11737831]	[]
681_12516	chr10	30348840	30349240	+	1000	33.0	[]	[]	[8.196144]	[140]	[]	[30349039]
681_12522	chr10	50317231	50317631	+	1000	33.0	[]	[]	[6.907464]	[149]	[]	[50317464]
681_12524	chr10	64041223	64041623	+	1000	33.0	[9.6081915]	[126]	[]	[]	[64041434]	[]
681_12537	chr10	101158124	101158524	+	877	33.0	[]	[]	[10.225179]	[142]	[]	[101158353]
681_12538	chr10	118822274	118822674	+	546	33.0	[6.9631176]	[83]	[6.907464]	[113]	[118822451]	[118822481]
681_12540	chr11	662698	663098	+	688	33.0	[]	[]	[10.026865]	[157]	[]	[662935]
681_12543	chr11	1782848	1783248	+	648	33.0	[6.9793944]	[142]	[]	[]	[1783054]	[]
681_12546	chr11	44621127	44621527	+	1000	33.0	[]	[]	[6.8698874]	[130]	[]	[44621355]
681_12554	chr11	64314541	64314941	+	975	33.0	[6.904866]	[124]	[]	[]	[64314715]	[]
681_12555	chr11	64885426	64885826	+	663	33.0	[]	[]	[9.530729, 6.731148]	[151, 157]	[]	[64885671, 64885677]
681_12565	chr11	68817388	68817788	+	1000	33.0	[]	[]	[6.8528676]	[146]	[]	[68817632]
681_12567	chr11	72643052	72643452	+	921	33.0	[]	[]	[7.5666924]	[207]	[]	[72643284]
681_1257	chr17	44246025	44246425	+	1000	82.0	[6.907464]	[132]	[]	[]	[44246251]	[]
681_12570	chr11	73914319	73914719	+	978	33.0	[15.375314, 11.136818]	[112, 119]	[]	[]	[73914521, 73914528]	[]
681_1258	chr17	74868363	74868763	+	1000	82.0	[]	[]	[11.258537]	[74]	[]	[74868518]
681_12594	chr12	56877964	56878364	+	623	33.0	[9.215672]	[140]	[]	[]	[56878196]	[]
681_12599	chr12	92529915	92530315	+	770	33.0	[]	[]	[13.574681]	[90]	[]	[92530096]
681_126	chr12	120242234	120242634	+	1000	210.0	[]	[]	[7.473389]	[85]	[]	[120242407]
681_12600	chr12	96399192	96399592	+	1000	33.0	[11.426259]	[128]	[]	[]	[96399397]	[]
681_12601	chr12	104603580	104603980	+	824	33.0	[6.7890983]	[151]	[]	[]	[104603804]	[]
681_12604	chr12	113238238	113238638	+	911	33.0	[10.225179, 6.966994]	[104, 153]	[]	[]	[113238423, 113238472]	[]
681_12606	chr12	113379325	113379725	+	850	33.0	[]	[]	[7.264312]	[173]	[]	[113379567]
681_12616	chr13	80599067	80599467	+	954	33.0	[8.176768]	[131]	[]	[]	[80599294]	[]
681_12617	chr13	80662644	80663044	+	924	33.0	[7.145733]	[104]	[]	[]	[80662811]	[]
681_12618	chr13	80669106	80669506	+	712	33.0	[9.587947]	[153]	[]	[]	[80669306]	[]
681_12621	chr13	89904083	89904483	+	1000	33.0	[7.807559]	[203]	[]	[]	[89904315]	[]
681_12630	chr13	91208291	91208691	+	751	33.0	[]	[]	[7.2062984]	[165]	[]	[91208494]
681_12635	chr13	91467147	91467547	+	567	33.0	[]	[]	[9.188388]	[122]	[]	[91467351]
681_12640	chr13	92514426	92514826	+	976	33.0	[]	[]	[9.676358]	[146]	[]	[92514601]
681_12644	chr13	99526616	99527016	+	982	33.0	[9.066098]	[106]	[]	[]	[99526821]	[]
681_12645	chr13	99606285	99606685	+	976	33.0	[10.916196]	[121]	[7.060183]	[89]	[99606493]	[99606461]
681_12646	chr13	107859456	107859856	+	1000	33.0	[]	[]	[7.699957]	[139]	[]	[107859685]
681_1265	chr22	21866117	21866517	+	1000	82.0	[]	[]	[10.916196]	[121]	[]	[21866335]
681_12669	chr15	74771018	74771418	+	905	33.0	[9.965039, 7.702022]	[69, 111]	[]	[]	[74771179, 74771221]	[]
681_1267	chr3	47479134	47479534	+	1000	82.0	[]	[]	[11.258537]	[150]	[]	[47479364]
681_12671	chr15	75738278	75738678	+	949	33.0	[]	[]	[7.1165414]	[133]	[]	[75738434]
681_12672	chr15	79924362	79924762	+	676	33.0	[10.016101]	[117]	[]	[]	[79924557]	[]
681_12679	chr15	98983278	98983678	+	978	33.0	[9.367325]	[110]	[]	[]	[98983485]	[]
681_1268	chr3	143563780	143564180	+	1000	82.0	[11.258537]	[69]	[]	[]	[143563943]	[]
681_12683	chr15	101664268	101664668	+	844	33.0	[11.2237425]	[130]	[11.258537]	[87]	[101664488]	[101664445]
681_12690	chr16	2912262	2912662	+	999	33.0	[9.965039]	[170]	[]	[]	[2912491]	[]
681_12692	chr16	12293175	12293575	+	673	33.0	[7.6448336]	[126]	[]	[]	[12293365]	[]
681_12693	chr16	14285727	14286127	+	1000	33.0	[]	[]	[7.5827603]	[159]	[]	[14285932]
681_12695	chr16	20807019	20807419	+	953	33.0	[7.294452]	[138]	[]	[]	[20807196]	[]
681_12706	chr16	53078794	53079194	+	992	33.0	[]	[]	[13.574681]	[95]	[]	[53078956]
681_12709	chr16	57417938	57418338	+	1000	33.0	[11.816733, 6.749954]	[116, 142]	[]	[]	[57418146, 57418172]	[]
681_1271	chr7	5574158	5574558	+	1000	82.0	[7.563146, 10.07563]	[128, 165]	[]	[]	[5574353, 5574390]	[]
681_12719	chr16	85005857	85006257	+	914	33.0	[]	[]	[12.02581, 8.196144]	[75, 138]	[]	[85006015, 85006078]
681_12722	chr16	89711449	89711849	+	766	33.0	[8.164407]	[143]	[]	[]	[89711678]	[]
681_12732	chr17	32288108	32288508	+	1000	33.0	[9.28672]	[153]	[]	[]	[32288309]	[]
681_1274	chr7	107318485	107318885	+	1000	82.0	[12.623525]	[95]	[]	[]	[107318670]	[]
681_12740	chr17	50640611	50641011	+	741	33.0	[10.225179]	[122]	[]	[]	[50640814]	[]
681_12741	chr17	58330858	58331258	+	775	33.0	[9.095084]	[121]	[]	[]	[58331056]	[]
681_12747	chr17	75633767	75634167	+	993	33.0	[]	[]	[8.514302]	[121]	[]	[75633934]
681_12752	chr17	81142685	81143085	+	719	33.0	[]	[]	[7.3238416]	[142]	[]	[81142924]
681_12761	chr17_GL000205v2_random	65032	65432	+	980	33.0	[6.7778077]	[181]	[]	[]	[65224]	[]
681_12763	chr18	9403806	9404206	+	868	33.0	[15.375314, 7.1865106]	[135, 142]	[]	[]	[9404024, 9404031]	[]
681_12764	chr18	9575508	9575908	+	607	33.0	[6.8722434]	[80]	[7.699957]	[100]	[9575675]	[9575695]
681_12770	chr18	23503748	23504148	+	970	33.0	[10.916196]	[139]	[]	[]	[23503906]	[]
681_12773	chr18	36761202	36761602	+	676	33.0	[7.893332]	[78]	[]	[]	[36761368]	[]
681_12775	chr19	3384528	3384928	+	878	33.0	[10.400684, 11.816733]	[109, 115]	[]	[]	[3384715, 3384721]	[]
681_12778	chr19	4063680	4064080	+	807	33.0	[6.9793944]	[156]	[]	[]	[4063900]	[]
681_12786	chr19	12775507	12775907	+	844	33.0	[]	[]	[7.9090343]	[101]	[]	[12775707]
681_12790	chr19	13162640	13163040	+	1000	33.0	[8.245195]	[160]	[6.8143425, 7.3683796]	[107, 184]	[13162856]	[13162803, 13162880]
681_12799	chr19	18103146	18103546	+	902	33.0	[]	[]	[7.699957]	[122]	[]	[18103320]
681_12800	chr19	18318475	18318875	+	986	33.0	[8.245195]	[69]	[13.574681]	[106]	[18318632]	[18318669]
681_1281	chr1	23664805	23665205	+	1000	81.0	[]	[]	[12.623525]	[126]	[]	[23665022]
681_12827	chr2	11746995	11747395	+	967	33.0	[13.574681]	[141]	[12.716828]	[153]	[11747162]	[11747174]
681_12849	chr2	148653977	148654377	+	1000	33.0	[7.807559]	[175]	[]	[]	[148654176]	[]
681_12850	chr2	157876125	157876525	+	666	33.0	[]	[]	[7.8784423]	[126]	[]	[157876323]
681_12854	chr2	174035892	174036292	+	997	33.0	[]	[]	[7.730097, 12.02581]	[63, 107]	[]	[174036049, 174036093]
681_12863	chr2	200889242	200889642	+	892	33.0	[11.531816]	[100]	[8.274998]	[155]	[200889431]	[200889486]
681_12869	chr20	33674578	33674978	+	1000	33.0	[]	[]	[7.2529516]	[231]	[]	[33674823]
681_1287	chr1	215567148	215567548	+	1000	81.0	[7.473389]	[144]	[]	[]	[215567361]	[]
681_12873	chr20	46167059	46167459	+	602	33.0	[15.375314]	[73]	[6.7505236]	[53]	[46167232]	[46167212]
681_12874	chr20	47364995	47365395	+	960	33.0	[7.0354786]	[135]	[]	[]	[47365219]	[]
681_12876	chr20	49541807	49542207	+	989	33.0	[6.860204]	[168]	[]	[]	[49542043]	[]
681_1288	chr10	60827820	60828220	+	1000	81.0	[10.400684]	[121]	[12.266677]	[106]	[60828038]	[60828023]
681_12883	chr20	57712980	57713380	+	905	33.0	[7.807559]	[77]	[6.907464]	[146]	[57713153]	[57713222]
681_12889	chr21	39137156	39137556	+	893	33.0	[]	[]	[8.288293, 8.66444]	[93, 126]	[]	[39137317, 39137350]
681_12892	chr21	42972487	42972887	+	973	33.0	[]	[]	[6.929461]	[100]	[]	[42972638]
681_12898	chr22	16588071	16588471	+	1000	33.0	[]	[]	[7.807559]	[68]	[]	[16588238]
681_12899	chr22	16631443	16631843	+	845	33.0	[6.929461]	[172]	[]	[]	[16631672]	[]
681_12900	chr22	16660908	16661308	+	823	33.0	[10.225179, 9.731183]	[85, 92]	[]	[]	[16661064, 16661071]	[]
681_12901	chr22	16670507	16670907	+	883	33.0	[6.929461]	[113]	[]	[]	[16670718]	[]
681_12903	chr22	19104595	19104995	+	1000	33.0	[]	[]	[11.724585]	[209]	[]	[19104816]
681_12908	chr22	19308318	19308718	+	645	33.0	[7.2561]	[78]	[]	[]	[19308481]	[]
681_1291	chr12	113582621	113583021	+	1000	81.0	[9.066098]	[101]	[6.907464]	[66]	[113582820]	[113582785]
681_12913	chr22	19424897	19425297	+	1000	33.0	[]	[]	[8.49737]	[66]	[]	[19425050]
681_12915	chr22	19459156	19459556	+	802	33.0	[]	[]	[7.807559]	[144]	[]	[19459395]
681_12922	chr22	19599741	19600141	+	730	33.0	[]	[]	[7.900682]	[201]	[]	[19599949]
681_12926	chr22	19838868	19839268	+	1000	33.0	[]	[]	[8.274998]	[180]	[]	[19839097]
681_12932	chr22	19935269	19935669	+	987	33.0	[11.426259, 6.7065535]	[146, 158]	[]	[]	[19935502, 19935514]	[]
681_12943	chr22	20380612	20381012	+	985	33.0	[]	[]	[9.169012]	[133]	[]	[20380777]
681_12944	chr22	20399823	20400223	+	1000	33.0	[]	[]	[8.076756]	[97]	[]	[20400008]
681_1295	chr16	59356718	59357118	+	1000	81.0	[]	[]	[9.066098]	[101]	[]	[59356896]
681_12951	chr22	20692898	20693298	+	1000	33.0	[]	[]	[10.016101]	[220]	[]	[20693141]
681_12956	chr22	20775589	20775989	+	840	33.0	[7.8676777]	[150]	[8.738236]	[161]	[20775800]	[20775811]
681_1297	chr17	17476789	17477189	+	1000	81.0	[8.66444]	[138]	[]	[]	[17477013]	[]
681_12971	chr22	22114314	22114714	+	988	33.0	[7.807559]	[71]	[]	[]	[22114473]	[]
681_12979	chr22	22645894	22646294	+	991	33.0	[]	[]	[7.161431]	[159]	[]	[22646093]
681_1298	chr17	57459310	57459710	+	1000	81.0	[9.828814, 13.574681]	[56, 64]	[]	[]	[57459464, 57459472]	[]
681_12982	chr22	22931335	22931735	+	818	33.0	[]	[]	[6.929461]	[171]	[]	[22931578]
681_12983	chr22	23006329	23006729	+	985	33.0	[10.07563]	[167]	[]	[]	[23006511]	[]
681_12985	chr22	23031630	23032030	+	706	33.0	[]	[]	[11.258537]	[95]	[]	[23031781]
681_12990	chr22	42271404	42271804	+	874	33.0	[15.375314]	[138]	[]	[]	[42271609]	[]
681_12992	chr3	5565053	5565453	+	785	33.0	[]	[]	[6.9182286]	[137]	[]	[5565271]
681_12996	chr3	13081592	13081992	+	945	33.0	[12.716828]	[158]	[]	[]	[13081786]	[]
681_12999	chr3	15859640	15860040	+	955	33.0	[]	[]	[7.294452]	[135]	[]	[15859855]
681_13004	chr3	46848524	46848924	+	916	33.0	[8.738236]	[231]	[]	[]	[46848770]	[]
681_13008	chr3	52018356	52018756	+	948	33.0	[7.051181, 6.8441687]	[59, 82]	[11.846873]	[123]	[52018508, 52018531]	[52018572]
681_1301	chr18	35376356	35376756	+	1000	81.0	[10.225179]	[92]	[]	[]	[35376537]	[]
681_13012	chr3	126156470	126156870	+	752	33.0	[]	[]	[11.724585]	[140]	[]	[126156700]
681_13019	chr3	182730218	182730618	+	965	33.0	[]	[]	[8.423179]	[130]	[]	[182730405]
681_1302	chr19	2328355	2328755	+	1000	81.0	[6.917256]	[161]	[]	[]	[2328605]	[]
681_13020	chr3	186908817	186909217	+	982	33.0	[9.709666]	[152]	[10.225179]	[120]	[186909039]	[186909007]
681_13032	chr4	77819811	77820211	+	1000	33.0	[9.188388, 9.188388]	[117, 123]	[]	[]	[77820019, 77820025]	[]
681_13035	chr4	122775066	122775466	+	1000	33.0	[]	[]	[8.780026]	[131]	[]	[122775290]
681_1304	chr19	18470263	18470663	+	1000	81.0	[10.225179]	[155]	[10.026865]	[91]	[18470489]	[18470425]
681_13041	chr4	182938159	182938559	+	915	33.0	[]	[]	[10.026865]	[119]	[]	[182938322]
681_13042	chr4	183398712	183399112	+	1000	33.0	[]	[]	[7.2529516]	[112]	[]	[183398908]
681_1305	chr19	18740377	18740777	+	1000	81.0	[]	[]	[15.375314]	[147]	[]	[18740622]
681_13050	chr5	34182658	34183058	+	1000	33.0	[9.066098]	[157]	[]	[]	[34182907]	[]
681_13053	chr5	54861969	54862369	+	1000	33.0	[]	[]	[6.749954, 10.314935]	[139, 146]	[]	[54862176, 54862183]
681_13065	chr5	141691960	141692360	+	990	33.0	[7.595884]	[168]	[]	[]	[141692167]	[]
681_13066	chr5	149046396	149046796	+	605	33.0	[]	[]	[6.7890983, 12.716828]	[106, 125]	[]	[149046580, 149046599]
681_13070	chr5	172150426	172150826	+	614	33.0	[10.046241]	[174]	[7.699957]	[135]	[172150666]	[172150627]
681_13074	chr5	173894178	173894578	+	990	33.0	[]	[]	[7.699957, 8.028181]	[138, 146]	[]	[173894403, 173894411]
681_13076	chr6	781462	781862	+	1000	33.0	[]	[]	[9.274022]	[96]	[]	[781618]
681_13084	chr6	6968631	6969031	+	683	33.0	[]	[]	[7.417145]	[165]	[]	[6968871]
681_13086	chr6	7537757	7538157	+	973	33.0	[]	[]	[11.816733]	[78]	[]	[7537929]
681_13093	chr6	17701846	17702246	+	973	33.0	[10.822892]	[150]	[]	[]	[17702094]	[]
681_13097	chr6	26553992	26554392	+	1000	33.0	[]	[]	[7.8065863]	[77]	[]	[26554163]
681_13102	chr6	31819882	31820282	+	765	33.0	[7.608377]	[133]	[]	[]	[31820037]	[]
681_13111	chr6	37048376	37048776	+	974	33.0	[]	[]	[9.066098]	[107]	[]	[37048544]
681_13114	chr6	37844278	37844678	+	779	33.0	[6.907464]	[163]	[]	[]	[37844510]	[]
681_13115	chr6	41895306	41895706	+	585	33.0	[]	[]	[8.903656]	[107]	[]	[41895509]
681_13116	chr6	42096096	42096496	+	980	33.0	[]	[]	[12.02581, 8.196144]	[86, 93]	[]	[42096263, 42096270]
681_13117	chr6	42136554	42136954	+	933	33.0	[8.166003, 6.9824934]	[132, 151]	[8.738236, 9.169012]	[96, 161]	[42136752, 42136771]	[42136716, 42136781]
681_13118	chr6	42137321	42137721	+	1000	33.0	[]	[]	[8.917174, 10.026865]	[101, 151]	[]	[42137508, 42137558]
681_13119	chr6	43617523	43617923	+	997	33.0	[]	[]	[7.807559, 6.8722434]	[107, 121]	[]	[43617710, 43617724]
681_13123	chr6	52360394	52360794	+	959	33.0	[13.574681]	[138]	[]	[]	[52360611]	[]
681_13124	chr6	67881141	67881541	+	608	33.0	[]	[]	[10.225179]	[149]	[]	[67881386]
681_13125	chr6	68723092	68723492	+	760	33.0	[]	[]	[8.166003]	[161]	[]	[68723275]
681_13126	chr6	84667685	84668085	+	586	33.0	[]	[]	[12.266677]	[118]	[]	[84667900]
681_13128	chr6	89777441	89777841	+	545	33.0	[]	[]	[13.574681]	[83]	[]	[89777622]
681_13134	chr6	125787797	125788197	+	899	33.0	[]	[]	[12.716828]	[88]	[]	[125787981]
681_13138	chr6	146894541	146894941	+	944	33.0	[9.188388]	[121]	[]	[]	[146894756]	[]
681_13139	chr6	147165477	147165877	+	868	33.0	[7.051181]	[123]	[]	[]	[147165689]	[]
681_1314	chr6	36290546	36290946	+	1000	81.0	[]	[]	[7.051181, 12.93745]	[91, 158]	[]	[36290713, 36290780]
681_13146	chr7	585395	585795	+	956	33.0	[8.46723]	[129]	[6.749954]	[199]	[585570]	[585640]
681_13148	chr7	4974435	4974835	+	1000	33.0	[7.7591453]	[142]	[]	[]	[4974638]	[]
681_13157	chr7	72710915	72711315	+	979	33.0	[]	[]	[7.007602]	[135]	[]	[72711116]
681_13160	chr7	74996317	74996717	+	988	33.0	[]	[]	[12.623525]	[143]	[]	[74996537]
681_13164	chr7	99330589	99330989	+	848	33.0	[]	[]	[8.683034]	[91]	[]	[99330774]
681_13166	chr7	100437026	100437426	+	985	33.0	[6.9793944]	[54]	[]	[]	[100437180]	[]
681_13167	chr7	100555878	100556278	+	824	33.0	[7.145733]	[75]	[8.917174, 12.02581]	[120, 127]	[100556044]	[100556089, 100556096]
681_13172	chr7	106425505	106425905	+	1000	33.0	[]	[]	[12.623525]	[112]	[]	[106425686]
681_13173	chr7	106539935	106540335	+	875	33.0	[10.016101]	[158]	[6.9376044, 7.051181]	[129, 163]	[106540149]	[106540120, 106540154]
681_13182	chr7	121160176	121160576	+	970	33.0	[12.93745]	[221]	[]	[]	[121160406]	[]
681_13184	chr7	129218548	129218948	+	1000	33.0	[9.693964]	[131]	[]	[]	[129218699]	[]
681_13194	chr7	150420388	150420788	+	911	33.0	[7.2634506]	[162]	[]	[]	[150420585]	[]
681_13197	chr7	154928736	154929136	+	874	33.0	[7.775529]	[196]	[]	[]	[154928934]	[]
681_13203	chr8	30283007	30283407	+	864	33.0	[7.264312]	[184]	[15.375314, 12.266677]	[155, 163]	[30283238]	[30283209, 30283217]
681_13209	chr8	42391435	42391835	+	1000	33.0	[]	[]	[6.8528676]	[137]	[]	[42391621]
681_1321	chr1	1906155	1906555	+	1000	80.0	[]	[]	[9.169012]	[116]	[]	[1906354]
681_13211	chr8	47859092	47859492	+	860	33.0	[10.225179]	[123]	[8.166003]	[165]	[47859256]	[47859298]
681_13218	chr8	98853391	98853791	+	673	33.0	[10.225179]	[164]	[]	[]	[98853594]	[]
681_1322	chr1	32722112	32722512	+	1000	80.0	[]	[]	[7.699957]	[102]	[]	[32722306]
681_1323	chr1	37951785	37952185	+	1000	80.0	[9.378869]	[150]	[11.2237425, 12.623525, 10.466044]	[105, 116, 141]	[37951987]	[37951942, 37951953, 37951978]
681_13232	chr9	14358500	14358900	+	1000	33.0	[9.064944]	[119]	[]	[]	[14358696]	[]
681_13234	chr9	34178547	34178947	+	1000	33.0	[7.051181]	[122]	[]	[]	[34178705]	[]
681_13236	chr9	38392737	38393137	+	1000	33.0	[9.095084]	[121]	[]	[]	[38392909]	[]
681_13247	chr9	120885205	120885605	+	922	33.0	[]	[]	[6.907464]	[91]	[]	[120885360]
681_13248	chr9	120894937	120895337	+	993	33.0	[]	[]	[7.595884]	[95]	[]	[120895106]
681_1325	chr1	109099798	109100198	+	1000	80.0	[6.7521095]	[180]	[]	[]	[109100025]	[]
681_13257	chr9	128668071	128668471	+	780	33.0	[9.6081915]	[101]	[]	[]	[128668272]	[]
681_13259	chr9	133160913	133161313	+	1000	33.0	[]	[]	[9.6081915]	[99]	[]	[133161100]
681_1326	chr1	200429187	200429587	+	1000	80.0	[11.2237425]	[134]	[]	[]	[200429409]	[]
681_13269	chrX	47048031	47048431	+	643	33.0	[]	[]	[7.0178723, 9.025375]	[104, 151]	[]	[47048228, 47048275]
681_13270	chrX	47483076	47483476	+	1000	33.0	[9.540887]	[93]	[]	[]	[47483251]	[]
681_13274	chrX	101390434	101390834	+	1000	33.0	[10.400684]	[119]	[]	[]	[101390627]	[]
681_13281	chr1	3793343	3793743	+	872	32.0	[]	[]	[7.415039]	[173]	[]	[3793586]
681_13287	chr1	11719733	11720133	+	880	32.0	[7.710721]	[140]	[]	[]	[11719964]	[]
681_13293	chr1	16629413	16629813	+	911	32.0	[7.807559]	[105]	[]	[]	[16629585]	[]
681_13294	chr1	16717316	16717716	+	914	32.0	[]	[]	[10.916196]	[77]	[]	[16717475]
681_13299	chr1	21764594	21764994	+	784	32.0	[]	[]	[13.574681]	[113]	[]	[21764805]
681_1330	chr13	50411372	50411772	+	1000	80.0	[9.28672]	[59]	[12.623525]	[81]	[50411530]	[50411552]
681_13300	chr1	22024654	22025054	+	897	32.0	[10.016101]	[91]	[]	[]	[22024834]	[]
681_13302	chr1	23718461	23718861	+	955	32.0	[]	[]	[8.003375]	[162]	[]	[23718658]
681_13303	chr1	25369258	25369658	+	759	32.0	[8.785878]	[136]	[]	[]	[25369463]	[]
681_13306	chr1	26308542	26308942	+	889	32.0	[10.026865]	[143]	[]	[]	[26308748]	[]
