#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF16_idr.fa KLF16 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
805_14701	chr9	91954733	91955133	+	1000	47.0	[6.860324]	[153]	[]	[]	[91954978]	[]
805_14703	chr9	98935072	98935472	+	1000	47.0	[8.687048]	[73]	[]	[]	[98935224]	[]
805_14706	chr9	109143897	109144297	+	1000	47.0	[]	[]	[6.8829293]	[145]	[]	[109144112]
805_14708	chr9	130579348	130579748	+	1000	47.0	[8.649299]	[74]	[]	[]	[130579503]	[]
805_1471	chr12	92404913	92405313	+	1000	157.0	[6.483108]	[118]	[]	[]	[92405128]	[]
805_14713	chr9	131182375	131182775	+	1000	47.0	[7.7268963]	[71]	[]	[]	[131182538]	[]
805_14718	chr9	135797639	135798039	+	1000	47.0	[10.901268]	[70]	[]	[]	[135797799]	[]
805_14720	chr9	136694160	136694560	+	1000	47.0	[]	[]	[6.5752125, 7.2721825, 6.5752125]	[148, 150, 153]	[]	[136694405, 136694407, 136694410]
805_14722	chr9	136760834	136761234	+	1000	47.0	[]	[]	[6.689266]	[65]	[]	[136760989]
805_14724	chr9	137578799	137579199	+	1000	47.0	[7.0989203, 15.238556]	[95, 119]	[]	[]	[137578975, 137578999]	[]
805_14726	chrX	20141890	20142290	+	1000	47.0	[]	[]	[7.5271525]	[76]	[]	[20142060]
805_14728	chrX	68700363	68700763	+	1000	47.0	[]	[]	[6.689266]	[73]	[]	[68700527]
805_14734	chr1	6347914	6348314	+	1000	46.0	[8.317997, 7.935419, 6.9816003]	[77, 81, 85]	[]	[]	[6348090, 6348094, 6348098]	[]
805_14739	chr1	11650387	11650787	+	1000	46.0	[8.978558, 7.609212]	[64, 81]	[]	[]	[11650548, 11650565]	[]
805_14743	chr1	21943019	21943419	+	1000	46.0	[9.679184]	[131]	[]	[]	[21943224]	[]
805_14746	chr1	23554897	23555297	+	1000	46.0	[]	[]	[6.5923476]	[143]	[]	[23555113]
805_14748	chr1	27490377	27490777	+	1000	46.0	[]	[]	[6.8069506]	[130]	[]	[27490602]
805_14772	chr1	55022029	55022429	+	1000	46.0	[]	[]	[7.1121063]	[118]	[]	[55022212]
805_14784	chr1	147242400	147242800	+	1000	46.0	[10.700085]	[153]	[7.0792723]	[128]	[147242630]	[147242605]
805_14785	chr1	147892674	147893074	+	1000	46.0	[]	[]	[8.074149]	[130]	[]	[147892904]
805_14786	chr1	150464322	150464722	+	1000	46.0	[9.504365]	[143]	[]	[]	[150464558]	[]
805_14787	chr1	150613610	150614010	+	1000	46.0	[6.538516]	[204]	[]	[]	[150613842]	[]
805_14788	chr1	150999120	150999520	+	1000	46.0	[9.666626]	[215]	[]	[]	[150999344]	[]
805_14792	chr1	155176586	155176986	+	1000	46.0	[9.826173]	[149]	[]	[]	[155176826]	[]
805_14796	chr1	157262412	157262812	+	1000	46.0	[7.287687]	[70]	[]	[]	[157262570]	[]
805_14797	chr1	160101002	160101402	+	1000	46.0	[]	[]	[7.313411]	[131]	[]	[160101222]
805_14798	chr1	162419341	162419741	+	1000	46.0	[6.860324, 11.896146, 8.831296]	[97, 150, 154]	[]	[]	[162419528, 162419581, 162419585]	[]
805_14803	chr1	180168665	180169065	+	1000	46.0	[]	[]	[9.679184]	[125]	[]	[180168880]
805_14810	chr1	200488666	200489066	+	1000	46.0	[9.232781]	[105]	[]	[]	[200488871]	[]
805_14811	chr1	201309442	201309842	+	1000	46.0	[]	[]	[10.75702, 13.576849]	[94, 96]	[]	[201309628, 201309630]
805_14815	chr1	203626354	203626754	+	1000	46.0	[8.267059, 8.469394, 8.325146, 8.178812, 6.935024]	[144, 149, 163, 166, 174]	[]	[]	[203626548, 203626553, 203626567, 203626570, 203626578]	[]
805_14816	chr1	204128996	204129396	+	1000	46.0	[8.502228]	[119]	[]	[]	[204129208]	[]
805_14819	chr1	207320930	207321330	+	1000	46.0	[7.935419]	[137]	[]	[]	[207321150]	[]
805_14823	chr1	211535362	211535762	+	1000	46.0	[]	[]	[8.469394, 11.896146]	[173, 177]	[]	[211535603, 211535607]
805_14824	chr1	212438859	212439259	+	1000	46.0	[]	[]	[7.6214185]	[61]	[]	[212439011]
805_14825	chr1	214602755	214603155	+	1000	46.0	[7.0605884]	[73]	[]	[]	[214602922]	[]
805_1483	chr10	80771975	80772375	+	1000	156.0	[]	[]	[7.609212]	[153]	[]	[80772226]
805_14838	chr10	13091817	13092217	+	1000	46.0	[]	[]	[9.930836]	[109]	[]	[13092020]
805_14839	chr10	15434044	15434444	+	1000	46.0	[12.000808]	[168]	[]	[]	[15434292]	[]
805_14841	chr10	32501908	32502308	+	780	46.0	[12.000808]	[87]	[]	[]	[32502070]	[]
805_14846	chr10	47024740	47025140	+	1000	46.0	[8.397566]	[85]	[]	[]	[47024922]	[]
805_1486	chr12	33588303	33588703	+	1000	156.0	[7.0975323, 11.896146]	[119, 121]	[]	[]	[33588520, 33588522]	[]
805_14860	chr10	84665875	84666275	+	1000	46.0	[]	[]	[9.346587, 11.216295, 7.0975323]	[121, 132, 134]	[]	[84666096, 84666107, 84666109]
805_14871	chr11	335673	336073	+	1000	46.0	[8.502228]	[87]	[10.610686]	[100]	[335855]	[335868]
805_14889	chr11	70335554	70335954	+	1000	46.0	[7.935419]	[86]	[6.4158807]	[123]	[70335728]	[70335765]
805_14891	chr11	75140507	75140907	+	1000	46.0	[]	[]	[6.8069506]	[118]	[]	[75140721]
805_14892	chr11	75547555	75547955	+	1000	46.0	[7.1121063]	[130]	[]	[]	[75547769]	[]
805_14893	chr11	77046043	77046443	+	1000	46.0	[9.934757, 7.6236315, 7.6236315, 7.893003]	[111, 116, 123, 145]	[]	[]	[77046245, 77046250, 77046257, 77046279]	[]
805_14896	chr11	88103615	88104015	+	1000	46.0	[]	[]	[7.644837]	[133]	[]	[88103832]
805_14900	chr11	124644299	124644699	+	1000	46.0	[12.186728]	[149]	[]	[]	[124644530]	[]
805_14902	chr11	125569087	125569487	+	1000	46.0	[]	[]	[8.325146]	[83]	[]	[125569264]
805_14905	chr12	8033299	8033699	+	1000	46.0	[6.428879, 8.942199]	[85, 123]	[12.000808, 7.313411]	[113, 134]	[8033478, 8033516]	[8033506, 8033527]
805_14907	chr12	24862207	24862607	+	859	46.0	[6.8069506]	[90]	[]	[]	[24862381]	[]
805_14912	chr12	47717466	47717866	+	1000	46.0	[]	[]	[8.469394, 8.00492]	[76, 112]	[]	[47717633, 47717669]
805_14920	chr12	54201301	54201701	+	1000	46.0	[6.719461, 6.5061984]	[139, 147]	[7.369117]	[104]	[54201534, 54201542]	[54201499]
805_1493	chr6	43969470	43969870	+	1000	156.0	[]	[]	[7.849853]	[149]	[]	[43969712]
805_14932	chr12	105895128	105895528	+	1000	46.0	[9.239975, 12.29139, 6.587771, 7.1279345]	[80, 93, 94, 95]	[]	[]	[105895285, 105895298, 105895299, 105895300]	[]
805_14933	chr12	107621970	107622370	+	1000	46.0	[]	[]	[12.29139]	[153]	[]	[107622221]
805_14935	chr12	120356501	120356901	+	1000	46.0	[7.1279345, 6.5752125]	[119, 135]	[]	[]	[120356712, 120356728]	[]
805_14945	chr14	20556814	20557214	+	1000	46.0	[]	[]	[6.8069506, 12.186728, 7.2473845]	[133, 139, 141]	[]	[20557033, 20557039, 20557041]
805_14949	chr14	68238940	68239340	+	1000	46.0	[7.072491, 8.930296]	[127, 135]	[]	[]	[68239164, 68239172]	[]
805_14959	chr15	76147904	76148304	+	917	46.0	[]	[]	[13.576849]	[140]	[]	[76148127]
805_14964	chr16	2750903	2751303	+	1000	46.0	[]	[]	[8.687048, 7.947322, 6.719461, 9.4715605, 12.000808]	[61, 63, 66, 70, 74]	[]	[2751064, 2751066, 2751069, 2751073, 2751077]
805_14967	chr16	10323092	10323492	+	679	46.0	[6.428879]	[138]	[]	[]	[10323270]	[]
805_14968	chr16	10621953	10622353	+	563	46.0	[11.506877, 9.220879]	[115, 147]	[]	[]	[10622166, 10622198]	[]
805_1497	chr10	84524986	84525386	+	1000	155.0	[8.397566]	[139]	[]	[]	[84525219]	[]
805_14970	chr16	12819322	12819722	+	1000	46.0	[10.700085]	[116]	[8.178812]	[102]	[12819532]	[12819518]
805_14972	chr16	15550764	15551164	+	1000	46.0	[]	[]	[6.876938, 7.287687]	[107, 130]	[]	[15550954, 15550977]
805_14973	chr16	20691702	20692102	+	1000	46.0	[6.6167054]	[102]	[]	[]	[20691900]	[]
805_14976	chr16	27107116	27107516	+	1000	46.0	[6.9816003]	[61]	[]	[]	[27107271]	[]
805_14979	chr16	31477830	31478230	+	903	46.0	[12.29139, 7.1464634]	[77, 79]	[]	[]	[31478005, 31478007]	[]
805_14990	chr16	83956724	83957124	+	1000	46.0	[8.759238]	[147]	[]	[]	[83956969]	[]
805_14991	chr16	84929858	84930258	+	1000	46.0	[]	[]	[15.238556, 7.6214185]	[119, 121]	[]	[84930052, 84930054]
805_14993	chr16	88982304	88982704	+	1000	46.0	[7.8834333]	[139]	[]	[]	[88982538]	[]
805_14994	chr17	4709873	4710273	+	1000	46.0	[]	[]	[7.0001297]	[121]	[]	[4710083]
805_14999	chr17	28743785	28744185	+	1000	46.0	[]	[]	[9.597125]	[113]	[]	[28743972]
805_15	chr5	154653863	154654263	+	1000	631.0	[7.935419]	[109]	[]	[]	[154654067]	[]
805_15002	chr17	32970206	32970606	+	1000	46.0	[]	[]	[6.4158807, 10.75702]	[124, 130]	[]	[32970417, 32970423]
805_1501	chr16	28211836	28212236	+	1000	155.0	[]	[]	[8.747796, 7.473779, 9.597125]	[113, 115, 133]	[]	[28212049, 28212051, 28212069]
805_15012	chr17	44907334	44907734	+	995	46.0	[]	[]	[7.791171, 7.947322]	[114, 116]	[]	[44907542, 44907544]
805_15016	chr17	48018313	48018713	+	1000	46.0	[]	[]	[8.894671]	[96]	[]	[48018508]
805_15020	chr17	58387793	58388193	+	1000	46.0	[7.2473845, 13.576849, 7.791171]	[114, 116, 118]	[]	[]	[58387982, 58387984, 58387986]	[]
805_15028	chr17	68200759	68201159	+	1000	46.0	[7.693098]	[94]	[]	[]	[68200951]	[]
805_15030	chr17	76121401	76121801	+	1000	46.0	[8.00492]	[114]	[]	[]	[76121612]	[]
805_15047	chr19	2579408	2579808	+	897	46.0	[]	[]	[8.178812]	[75]	[]	[2579575]
805_15048	chr19	3075922	3076322	+	1000	46.0	[13.953096, 10.901268]	[79, 86]	[6.8069506]	[139]	[3076085, 3076092]	[3076145]
805_15052	chr19	5687067	5687467	+	1000	46.0	[6.4322557]	[68]	[]	[]	[5687232]	[]
805_15053	chr19	6481908	6482308	+	1000	46.0	[]	[]	[9.4715605]	[128]	[]	[6482127]
805_15054	chr19	8569015	8569415	+	1000	46.0	[]	[]	[12.29139]	[161]	[]	[8569237]
805_15057	chr19	10839166	10839566	+	1000	46.0	[6.445277]	[67]	[]	[]	[10839321]	[]
805_15059	chr19	12801666	12802066	+	1000	46.0	[]	[]	[12.000808, 8.747796, 8.759238]	[97, 149, 151]	[]	[12801861, 12801913, 12801915]
805_15068	chr19	41225645	41226045	+	1000	46.0	[]	[]	[9.4715605, 7.803074, 9.3029375]	[123, 125, 127]	[]	[41225843, 41225845, 41225847]
805_15071	chr19	45864002	45864402	+	1000	46.0	[]	[]	[10.131101, 7.0001297]	[146, 150]	[]	[45864248, 45864252]
805_15074	chr19	46840493	46840893	+	1000	46.0	[]	[]	[8.557642]	[79]	[]	[46840661]
805_15075	chr19	47683028	47683428	+	1000	46.0	[13.953096]	[153]	[]	[]	[47683273]	[]
805_15076	chr19	48781088	48781488	+	1000	46.0	[8.942199]	[77]	[]	[]	[48781239]	[]
805_15078	chr19	48943151	48943551	+	582	46.0	[]	[]	[7.313411]	[97]	[]	[48943323]
805_15085	chr2	15577078	15577478	+	1000	46.0	[6.8069506]	[97]	[]	[]	[15577271]	[]
805_15088	chr2	47906484	47906884	+	1000	46.0	[12.000808]	[123]	[]	[]	[47906707]	[]
805_15118	chr2	237923652	237924052	+	1000	46.0	[7.2591763]	[139]	[8.630112]	[81]	[237923879]	[237923821]
805_15120	chr20	380598	380998	+	749	46.0	[7.0989203]	[76]	[9.597125, 7.7268963]	[96, 150]	[380761]	[380781, 380835]
805_15128	chr20	44475614	44476014	+	1000	46.0	[10.131101]	[140]	[]	[]	[44475852]	[]
805_15131	chr20	47725330	47725730	+	1000	46.0	[]	[]	[9.609028, 7.316851]	[131, 134]	[]	[47725546, 47725549]
805_15132	chr20	49608896	49609296	+	1000	46.0	[9.239975]	[114]	[]	[]	[49609100]	[]
805_15133	chr20	51541297	51541697	+	1000	46.0	[9.679184]	[132]	[]	[]	[51541529]	[]
805_15134	chr20	57092051	57092451	+	1000	46.0	[8.747796]	[78]	[]	[]	[57092222]	[]
805_15135	chr21	19493412	19493812	+	1000	46.0	[]	[]	[9.754853, 9.346587, 12.562974]	[89, 103, 109]	[]	[19493597, 19493611, 19493617]
805_15136	chr21	20086538	20086938	+	1000	46.0	[]	[]	[13.286267]	[128]	[]	[20086764]
805_15138	chr21	34635303	34635703	+	1000	46.0	[]	[]	[13.286267, 7.0975323]	[135, 137]	[]	[34635517, 34635519]
805_15160	chr3	5731073	5731473	+	1000	46.0	[]	[]	[7.4993305]	[127]	[]	[5731295]
805_15162	chr3	11096487	11096887	+	1000	46.0	[7.313411]	[113]	[]	[]	[11096696]	[]
805_15164	chr3	13009257	13009657	+	1000	46.0	[]	[]	[6.4933114]	[174]	[]	[13009485]
805_15166	chr3	20323247	20323647	+	1000	46.0	[]	[]	[7.316851]	[182]	[]	[20323492]
805_15170	chr3	45055551	45055951	+	1000	46.0	[]	[]	[12.29139]	[151]	[]	[45055799]
805_15174	chr3	72083196	72083596	+	1000	46.0	[11.896146]	[102]	[]	[]	[72083391]	[]
805_1518	chr16	75509385	75509785	+	1000	154.0	[8.273051]	[108]	[]	[]	[75509579]	[]
805_15185	chr3	184417816	184418216	+	1000	46.0	[6.6778235]	[146]	[]	[]	[184418036]	[]
805_15188	chr3	195774898	195775298	+	1000	46.0	[9.930836]	[126]	[]	[]	[195775116]	[]
805_15202	chr4	95255370	95255770	+	743	46.0	[7.578269, 8.687048]	[90, 92]	[]	[]	[95255560, 95255562]	[]
805_15205	chr4	110196195	110196595	+	1000	46.0	[9.609028, 6.69701, 10.131101, 7.947322]	[167, 173, 178, 190]	[]	[]	[110196421, 110196427, 110196432, 110196444]	[]
805_15208	chr4	127515208	127515608	+	1000	46.0	[]	[]	[12.000808]	[117]	[]	[127515410]
805_15212	chr4	183262406	183262806	+	1000	46.0	[]	[]	[10.610686]	[89]	[]	[183262582]
805_15239	chr5	176619254	176619654	+	1000	46.0	[9.265699]	[81]	[]	[]	[176619418]	[]
805_15246	chr6	13795040	13795440	+	1000	46.0	[]	[]	[8.978558]	[144]	[]	[13795282]
805_15248	chr6	16005793	16006193	+	1000	46.0	[]	[]	[7.6039934]	[150]	[]	[16006019]
805_15253	chr6	31547294	31547694	+	1000	46.0	[8.824514]	[141]	[]	[]	[31547530]	[]
805_15269	chr6	105746552	105746952	+	1000	46.0	[]	[]	[10.221417]	[116]	[]	[105746763]
805_15270	chr6	105835362	105835762	+	1000	46.0	[9.220879]	[72]	[]	[]	[105835530]	[]
805_15278	chr6	146879576	146879976	+	1000	46.0	[]	[]	[8.502228, 8.557642]	[104, 116]	[]	[146879776, 146879788]
805_1528	chr6	36547379	36547779	+	1000	154.0	[6.4322557]	[62]	[]	[]	[36547533]	[]
805_15291	chr7	12686598	12686998	+	1000	46.0	[10.700085]	[118]	[]	[]	[12686815]	[]
805_15292	chr7	23181620	23182020	+	1000	46.0	[6.8780885]	[176]	[]	[]	[23181811]	[]
805_1530	chr7	151395423	151395823	+	1000	154.0	[9.708119]	[136]	[]	[]	[151395656]	[]
805_15300	chr7	73717138	73717538	+	1000	46.0	[8.933888]	[68]	[]	[]	[73717296]	[]
805_15302	chr7	98021489	98021889	+	1000	46.0	[7.369117]	[112]	[]	[]	[98021692]	[]
805_15309	chr7	102420120	102420520	+	1000	46.0	[7.208749]	[138]	[]	[]	[102420333]	[]
805_15310	chr7	103121584	103121984	+	1000	46.0	[]	[]	[7.1509056]	[153]	[]	[103121793]
805_15316	chr7	134514571	134514971	+	1000	46.0	[]	[]	[13.286267, 7.0975323]	[99, 101]	[]	[134514767, 134514769]
805_1532	chr1	11798431	11798831	+	1000	153.0	[7.1628084]	[120]	[]	[]	[11798637]	[]
805_1534	chr11	61841683	61842083	+	1000	153.0	[7.6567397]	[107]	[]	[]	[61841886]	[]
805_15343	chr8	97762807	97763207	+	1000	46.0	[]	[]	[7.4015884, 7.313411]	[86, 90]	[]	[97762992, 97762996]
805_15352	chr8	141022350	141022750	+	979	46.0	[]	[]	[6.9816003, 9.708119]	[143, 149]	[]	[141022556, 141022562]
805_15355	chr9	88800317	88800717	+	786	46.0	[]	[]	[6.4322557]	[62]	[]	[88800468]
805_15357	chr9	110256624	110257024	+	1000	46.0	[13.8484335]	[128]	[]	[]	[110256847]	[]
805_1536	chr17	75448448	75448848	+	1000	153.0	[8.930296]	[76]	[]	[]	[75448621]	[]
805_15363	chr9	125427993	125428393	+	1000	46.0	[7.0001297, 8.061128]	[130, 134]	[]	[]	[125428221, 125428225]	[]
805_1537	chr19	18112912	18113312	+	1000	153.0	[]	[]	[9.930836]	[102]	[]	[18113104]
805_15372	chr9	131271452	131271852	+	1000	46.0	[8.178812, 7.2591763]	[130, 138]	[]	[]	[131271633, 131271641]	[]
805_15384	chr1	8879295	8879695	+	1000	45.0	[10.700085]	[84]	[]	[]	[8879470]	[]
805_15385	chr1	9110747	9111147	+	1000	45.0	[]	[]	[8.502228]	[105]	[]	[9110937]
805_15386	chr1	10152923	10153323	+	1000	45.0	[]	[]	[9.597125]	[141]	[]	[10153148]
805_15389	chr1	16960629	16961029	+	1000	45.0	[10.237877]	[146]	[6.8780885, 7.2131524]	[112, 114]	[16960872]	[16960838, 16960840]
805_15390	chr1	17661518	17661918	+	1000	45.0	[9.679184]	[66]	[]	[]	[17661680]	[]
805_15395	chr1	21669835	21670235	+	1000	45.0	[]	[]	[7.8834333]	[86]	[]	[21670011]
805_15396	chr1	22052436	22052836	+	1000	45.0	[8.933888]	[65]	[6.839118]	[144]	[22052592]	[22052671]
805_15397	chr1	22997463	22997863	+	1000	45.0	[]	[]	[7.2721825, 10.221417]	[81, 155]	[]	[22997620, 22997694]
805_15398	chr1	25859443	25859843	+	951	45.0	[]	[]	[9.464272]	[92]	[]	[25859597]
805_15403	chr1	29136521	29136921	+	1000	45.0	[]	[]	[11.896146]	[102]	[]	[29136720]
805_15404	chr1	31593970	31594370	+	1000	45.0	[8.502228, 9.754853, 7.6567397]	[102, 124, 127]	[]	[]	[31594165, 31594187, 31594190]	[]
805_15412	chr1	41432704	41433104	+	1000	45.0	[7.644837]	[170]	[]	[]	[41432954]	[]
805_15415	chr1	43550207	43550607	+	1000	45.0	[13.953096, 7.3308363, 9.679184]	[54, 68, 99]	[]	[]	[43550360, 43550374, 43550405]	[]
805_15417	chr1	47755412	47755812	+	1000	45.0	[6.8069506, 9.012356]	[103, 161]	[]	[]	[47755602, 47755660]	[]
805_1542	chr3	193853579	193853979	+	1000	153.0	[6.412952]	[135]	[]	[]	[193853790]	[]
805_15424	chr1	60978945	60979345	+	1000	45.0	[]	[]	[7.791171]	[82]	[]	[60979123]
805_15428	chr1	67539318	67539718	+	702	45.0	[]	[]	[6.428879]	[121]	[]	[67539505]
805_15439	chr1	113759815	113760215	+	1000	45.0	[11.883123]	[69]	[]	[]	[113759978]	[]
805_15441	chr1	117367191	117367591	+	1000	45.0	[6.8780885, 12.000808]	[89, 97]	[7.8834333]	[77]	[117367377, 117367385]	[117367365]
805_15443	chr1	150165974	150166374	+	1000	45.0	[10.221417]	[114]	[]	[]	[150166148]	[]
805_15448	chr1	154221282	154221682	+	1000	45.0	[]	[]	[9.666626, 12.000808, 7.644837]	[149, 157, 161]	[]	[154221500, 154221508, 154221512]
805_15451	chr1	155226606	155227006	+	1000	45.0	[10.700085, 9.754853]	[83, 110]	[]	[]	[155226788, 155226815]	[]
805_15461	chr1	175887919	175888319	+	1000	45.0	[6.8069506]	[112]	[]	[]	[175888124]	[]
805_1547	chr7	74365384	74365784	+	1000	153.0	[]	[]	[13.953096]	[128]	[]	[74365605]
805_15473	chr1	204705162	204705562	+	937	45.0	[7.8426595, 7.216604]	[107, 141]	[]	[]	[204705349, 204705383]	[]
805_15479	chr1	212414872	212415272	+	1000	45.0	[]	[]	[12.000808, 7.3942986]	[140, 156]	[]	[212415092, 212415108]
805_15482	chr1	227318133	227318533	+	1000	45.0	[6.860324, 12.000808]	[142, 165]	[8.178812]	[82]	[227318361, 227318384]	[227318301]
805_15487	chr1	244366833	244367233	+	722	45.0	[]	[]	[6.4322557, 12.29139]	[135, 142]	[]	[244367066, 244367073]
805_15489	chr10	5560145	5560545	+	1000	45.0	[9.265699]	[106]	[]	[]	[5560345]	[]
805_15494	chr10	15245545	15245945	+	1000	45.0	[]	[]	[8.889453]	[152]	[]	[15245795]
805_15495	chr10	22003634	22004034	+	1000	45.0	[]	[]	[15.238556]	[88]	[]	[22003808]
805_15498	chr10	28393925	28394325	+	1000	45.0	[]	[]	[6.6778235]	[149]	[]	[28394165]
805_15500	chr10	46256089	46256489	+	1000	45.0	[]	[]	[7.1279345]	[106]	[]	[46256280]
805_15508	chr10	84008779	84009179	+	1000	45.0	[9.930836, 7.835399]	[71, 153]	[]	[]	[84008946, 84009028]	[]
805_15513	chr10	104121599	104121999	+	1000	45.0	[10.700085]	[130]	[]	[]	[104121810]	[]
805_15518	chr11	32809204	32809604	+	1000	45.0	[]	[]	[9.265699]	[120]	[]	[32809413]
805_1552	chr1	234723908	234724308	+	1000	152.0	[]	[]	[7.208749, 7.644837, 8.178812]	[99, 151, 166]	[]	[234724087, 234724139, 234724154]
805_15527	chr11	63606505	63606905	+	1000	45.0	[]	[]	[9.283125]	[119]	[]	[63606716]
805_15531	chr11	66935355	66935755	+	1000	45.0	[]	[]	[9.930836]	[139]	[]	[66935544]
805_15532	chr11	67629219	67629619	+	1000	45.0	[]	[]	[7.8834333]	[110]	[]	[67629412]
805_15535	chr11	72446928	72447328	+	916	45.0	[]	[]	[8.930296]	[68]	[]	[72447079]
805_1554	chr13	95285786	95286186	+	1000	152.0	[]	[]	[6.8829293]	[145]	[]	[95286017]
805_15543	chr11	116776627	116777027	+	806	45.0	[8.364732]	[73]	[]	[]	[116776796]	[]
805_15544	chr11	118005180	118005580	+	1000	45.0	[6.8069506]	[91]	[]	[]	[118005366]	[]
805_15547	chr12	406766	407166	+	1000	45.0	[]	[]	[6.6273565]	[172]	[]	[407015]
805_15552	chr12	24951803	24952203	+	1000	45.0	[]	[]	[7.1464634, 7.947322]	[123, 125]	[]	[24952017, 24952019]
805_15555	chr12	48977963	48978363	+	1000	45.0	[10.700085]	[95]	[10.610686]	[161]	[48978143]	[48978209]
805_15559	chr12	49623410	49623810	+	1000	45.0	[]	[]	[7.1464634, 7.6039934, 6.428879]	[105, 107, 110]	[]	[49623607, 49623609, 49623612]
805_15561	chr12	51970786	51971186	+	1000	45.0	[7.0975323, 11.896146, 11.506877, 8.325146]	[119, 121, 127, 129]	[]	[]	[51970999, 51971001, 51971007, 51971009]	[]
805_15563	chr12	56931404	56931804	+	1000	45.0	[]	[]	[7.313411]	[196]	[]	[56931651]
805_15568	chr12	57520375	57520775	+	1000	45.0	[8.649299]	[227]	[11.883123]	[175]	[57520616]	[57520564]
805_15571	chr12	94099599	94099999	+	958	45.0	[]	[]	[7.6214185, 10.610686]	[76, 82]	[]	[94099750, 94099756]
805_1558	chr20	36460952	36461352	+	1000	152.0	[12.29139, 10.75702]	[155, 157]	[]	[]	[36461200, 36461202]	[]
805_15580	chr12	116444219	116444619	+	1000	45.0	[]	[]	[10.610686, 7.6567397]	[108, 142]	[]	[116444421, 116444455]
805_15582	chr12	120583361	120583761	+	1000	45.0	[7.5071864]	[155]	[]	[]	[120583610]	[]
805_15585	chr12	126747499	126747899	+	1000	45.0	[]	[]	[9.220879]	[162]	[]	[126747750]
805_1559	chr6	16215523	16215923	+	1000	152.0	[6.4322557]	[98]	[]	[]	[16215721]	[]
805_15595	chr13	74575723	74576123	+	1000	45.0	[8.952417, 8.649299, 7.473779]	[79, 83, 93]	[8.178812, 7.0396867, 12.000808, 6.5923476]	[109, 112, 116, 168]	[74575884, 74575888, 74575898]	[74575914, 74575917, 74575921, 74575973]
805_15599	chr13	112942672	112943072	+	1000	45.0	[]	[]	[10.026438]	[74]	[]	[112942837]
805_15600	chr14	22560902	22561302	+	726	45.0	[8.469394]	[78]	[]	[]	[22561066]	[]
805_15601	chr14	23379920	23380320	+	1000	45.0	[]	[]	[8.2890625, 10.219348, 7.6214185]	[57, 82, 84]	[]	[23380075, 23380100, 23380102]
805_15604	chr14	81023140	81023540	+	1000	45.0	[12.29139, 8.687048, 10.610686]	[86, 88, 120]	[]	[]	[81023312, 81023314, 81023346]	[]
805_15605	chr14	100140493	100140893	+	1000	45.0	[6.8780885]	[128]	[7.6567397, 9.754853]	[69, 72]	[100140714]	[100140655, 100140658]
805_15609	chr15	64728170	64728570	+	1000	45.0	[7.6214185]	[59]	[]	[]	[64728325]	[]
805_15611	chr15	65401303	65401703	+	1000	45.0	[]	[]	[7.714338]	[78]	[]	[65401468]
805_15612	chr15	65757329	65757729	+	848	45.0	[]	[]	[7.216604]	[167]	[]	[65757570]
805_15613	chr15	66851168	66851568	+	1000	45.0	[]	[]	[7.6214185]	[64]	[]	[66851330]
805_15617	chr15	78979728	78980128	+	1000	45.0	[]	[]	[8.325146]	[130]	[]	[78979948]
805_15618	chr15	82231787	82232187	+	1000	45.0	[6.8829293]	[75]	[]	[]	[82231954]	[]
805_15624	chr16	3101268	3101668	+	1000	45.0	[]	[]	[10.894487]	[154]	[]	[3101519]
805_15626	chr16	10521689	10522089	+	1000	45.0	[]	[]	[7.947322]	[91]	[]	[10521869]
805_15633	chr16	27155028	27155428	+	1000	45.0	[6.5499396, 7.644837, 6.428879]	[98, 104, 108]	[]	[]	[27155224, 27155230, 27155234]	[]
805_15637	chr16	56262086	56262486	+	1000	45.0	[10.610686]	[115]	[]	[]	[56262296]	[]
805_1564	chr1	26201086	26201486	+	1000	151.0	[9.930836]	[127]	[7.1464634, 10.610686]	[89, 112]	[26201308]	[26201270, 26201293]
805_15645	chr16	75064473	75064873	+	845	45.0	[]	[]	[8.074149]	[100]	[]	[75064649]
805_15646	chr16	75233837	75234237	+	1000	45.0	[7.518969]	[127]	[]	[]	[75234058]	[]
805_15649	chr16	81457763	81458163	+	1000	45.0	[7.6567397]	[98]	[]	[]	[81457946]	[]
805_15671	chr17	45228918	45229318	+	1000	45.0	[]	[]	[12.000808]	[88]	[]	[45229104]
805_15688	chr17	76000368	76000768	+	828	45.0	[]	[]	[15.238556]	[117]	[]	[76000570]
805_15690	chr17	76547300	76547700	+	1000	45.0	[]	[]	[7.755831]	[146]	[]	[76547546]
805_15701	chr19	1493278	1493678	+	1000	45.0	[]	[]	[7.609212]	[74]	[]	[1493432]
805_15708	chr19	10404095	10404495	+	1000	45.0	[6.987592]	[75]	[]	[]	[10404267]	[]
805_15709	chr19	10864397	10864797	+	1000	45.0	[]	[]	[7.644837]	[75]	[]	[10864552]
805_15713	chr19	14614040	14614440	+	1000	45.0	[6.428879]	[65]	[]	[]	[14614199]	[]
805_1572	chr18	48828797	48829197	+	1000	151.0	[]	[]	[10.610686]	[155]	[]	[48829041]
