#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF1_idr.fa ELF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
686_189	chr17	82450595	82450995	+	1000	293.0	[]	[]	[12.777884, 8.716876]	[89, 142]	[]	[82450764, 82450817]
686_1891	chr19	52048652	52049052	+	1000	94.5	[7.2679267]	[112]	[6.378302]	[104]	[52048857]	[52048849]
686_1893	chr2	127293964	127294364	+	1000	94.5	[8.205022]	[148]	[9.875818]	[110]	[127294188]	[127294150]
686_1897	chr3	50227420	50227820	+	1000	94.5	[9.213819]	[69]	[8.716876]	[100]	[50227577]	[50227608]
686_1899	chr5	41904036	41904436	+	1000	94.5	[]	[]	[9.213819]	[116]	[]	[41904239]
686_19	chr15	34101807	34102207	+	1000	547.0	[7.405256, 7.405256]	[102, 113]	[]	[]	[34102005, 34102016]	[]
686_190	chrX	155881123	155881523	+	1000	293.0	[7.0178514]	[128]	[]	[]	[155881333]	[]
686_1900	chr6	84763262	84763662	+	1000	94.5	[]	[]	[12.453062]	[104]	[]	[84763457]
686_1902	chr7	100874733	100875133	+	1000	94.5	[]	[]	[7.0178514]	[80]	[]	[100874893]
686_1906	chr1	150487141	150487541	+	1000	94.0	[]	[]	[8.749358]	[102]	[]	[150487305]
686_1908	chr15	34342972	34343372	+	1000	94.0	[9.875818]	[109]	[9.449611]	[95]	[34343172]	[34343158]
686_1909	chr16	23641240	23641640	+	1000	94.0	[9.919916, 10.263223]	[120, 138]	[]	[]	[23641446, 23641464]	[]
686_191	chr7	100015349	100015749	+	1000	292.5	[8.716876]	[105]	[8.716876]	[145]	[100015542]	[100015582]
686_1913	chr19	3971150	3971550	+	1000	94.0	[]	[]	[9.875818]	[85]	[]	[3971333]
686_1915	chr20	34303043	34303443	+	1000	94.0	[]	[]	[6.3787317]	[142]	[]	[34303226]
686_1916	chr20	49219217	49219617	+	1000	94.0	[12.777884]	[126]	[8.716876]	[121]	[49219426]	[49219421]
686_1919	chr3	49166151	49166551	+	1000	94.0	[12.777884]	[94]	[8.716876]	[114]	[49166340]	[49166360]
686_1924	chr9	6757655	6758055	+	1000	94.0	[6.615581]	[157]	[]	[]	[6757853]	[]
686_1925	chr1	28369552	28369952	+	1000	93.5	[]	[]	[6.659025]	[159]	[]	[28369773]
686_1926	chr1	150268831	150269231	+	1000	93.5	[]	[]	[13.15916]	[105]	[]	[150268992]
686_1928	chr10	45972249	45972649	+	1000	93.5	[9.919916]	[134]	[6.697287]	[100]	[45972466]	[45972432]
686_193	chr22	12602070	12602470	+	1000	291.5	[12.777884]	[122]	[]	[]	[12602281]	[]
686_1932	chr16	89217433	89217833	+	1000	93.5	[9.919916]	[131]	[9.213819]	[161]	[89217646]	[89217676]
686_1933	chr17	77319294	77319694	+	1000	93.5	[13.115062]	[99]	[7.265795]	[125]	[77319465]	[77319491]
686_1937	chr2	216109172	216109572	+	1000	93.5	[8.7393265, 8.716876, 6.699158]	[59, 101, 134]	[]	[]	[216109325, 216109367, 216109400]	[]
686_1938	chr20	35092730	35093130	+	1000	93.5	[]	[]	[8.7474785]	[165]	[]	[35092981]
686_1940	chr4	932202	932602	+	1000	93.5	[]	[]	[16.017126]	[117]	[]	[932386]
686_1942	chr5	80407721	80408121	+	1000	93.5	[]	[]	[12.777884]	[94]	[]	[80407874]
686_1945	chr6	27251005	27251405	+	1000	93.5	[]	[]	[12.777884]	[102]	[]	[27251181]
686_1947	chr10	70699640	70700040	+	1000	93.0	[]	[]	[16.017126]	[94]	[]	[70699826]
686_1948	chr14	21456028	21456428	+	1000	93.0	[13.115062]	[124]	[7.1942296]	[94]	[21456241]	[21456211]
686_1949	chr15	34969585	34969985	+	1000	93.0	[7.0373144, 9.473548]	[143, 165]	[]	[]	[34969797, 34969819]	[]
686_195	chr5	16465601	16466001	+	1000	291.0	[12.453062]	[75]	[13.115062, 9.473548]	[98, 121]	[16465760]	[16465783, 16465806]
686_1955	chr19	17859644	17860044	+	1000	93.0	[6.999809]	[188]	[]	[]	[17859876]	[]
686_1957	chr2	96638211	96638611	+	1000	93.0	[9.213819]	[187]	[]	[]	[96638459]	[]
686_1959	chr3	47781858	47782258	+	1000	93.0	[]	[]	[10.744435, 6.3558517]	[86, 108]	[]	[47782032, 47782054]
686_196	chr8	99013035	99013435	+	1000	291.0	[12.777884]	[132]	[7.590616]	[158]	[99013258]	[99013284]
686_1962	chr9	129884287	129884687	+	1000	93.0	[16.017126]	[126]	[]	[]	[129884502]	[]
686_1968	chr12	21437723	21438123	+	1000	92.5	[]	[]	[6.699158]	[94]	[]	[21437903]
686_1969	chr13	46052555	46052955	+	1000	92.5	[9.875818]	[101]	[]	[]	[46052730]	[]
686_1971	chr17	48908034	48908434	+	1000	92.5	[]	[]	[7.405256]	[123]	[]	[48908230]
686_1972	chr19	11435373	11435773	+	1000	92.5	[12.777884]	[170]	[]	[]	[11435602]	[]
686_1973	chr19	49453617	49454017	+	1000	92.5	[]	[]	[7.9299264]	[206]	[]	[49453855]
686_1974	chr19	52139710	52140110	+	1000	92.5	[7.447859]	[125]	[]	[]	[52139931]	[]
686_1975	chr2	74507514	74507914	+	1000	92.5	[]	[]	[12.777884]	[116]	[]	[74507692]
686_1976	chr2	88691431	88691831	+	1000	92.5	[]	[]	[6.659025]	[120]	[]	[88691643]
686_198	chr12	64222077	64222477	+	1000	290.0	[]	[]	[12.777884]	[111]	[]	[64222283]
686_1980	chr3	158801867	158802267	+	1000	92.5	[]	[]	[9.441459]	[150]	[]	[158802093]
686_1984	chr7	129958618	129959018	+	1000	92.5	[]	[]	[6.7770047]	[231]	[]	[129958839]
686_1987	chr1	45583779	45584179	+	1000	92.0	[12.777884]	[139]	[]	[]	[45583979]	[]
686_1988	chr11	62787184	62787584	+	1000	92.0	[9.56109]	[62]	[11.95612]	[135]	[62787336]	[62787409]
686_199	chr1	32650365	32650765	+	1000	288.5	[]	[]	[7.405256, 7.405256]	[86, 127]	[]	[32650550, 32650591]
686_1995	chr4	53365845	53366245	+	1000	92.0	[]	[]	[8.716876, 6.6260953]	[66, 133]	[]	[53365999, 53366066]
686_1996	chr6	96521509	96521909	+	1000	92.0	[]	[]	[9.919916]	[106]	[]	[96521711]
686_1999	chr11	57741269	57741669	+	1000	91.5	[]	[]	[8.537822]	[94]	[]	[57741457]
686_200	chr1	100132844	100133244	+	1000	288.0	[]	[]	[6.699158]	[65]	[]	[100132995]
686_2001	chr12	31073853	31074253	+	1000	91.5	[9.106304]	[147]	[]	[]	[31074024]	[]
686_2003	chr12	55817833	55818233	+	1000	91.5	[]	[]	[13.502466]	[111]	[]	[55818043]
686_2006	chr17	39687846	39688246	+	1000	91.5	[9.473548]	[141]	[12.777884, 8.347088]	[127, 145]	[39688080]	[39688066, 39688084]
686_2007	chr18	11908166	11908566	+	1000	91.5	[]	[]	[12.712791]	[106]	[]	[11908343]
686_2014	chrX	108091531	108091931	+	1000	91.5	[]	[]	[8.41218]	[114]	[]	[108091686]
686_202	chr1	110963900	110964300	+	1000	285.5	[]	[]	[7.505192]	[175]	[]	[110964149]
686_2020	chr18	79679449	79679849	+	1000	91.0	[6.378302]	[180]	[]	[]	[79679644]	[]
686_2022	chr19	37467270	37467670	+	1000	91.0	[]	[]	[9.441459, 12.590676]	[78, 150]	[]	[37467435, 37467507]
686_2023	chr19	58499355	58499755	+	1000	91.0	[7.405256]	[88]	[]	[]	[58499515]	[]
686_2027	chr5	32585326	32585726	+	1000	91.0	[]	[]	[12.777884]	[160]	[]	[32585556]
686_2036	chr16	70346660	70347060	+	1000	90.5	[]	[]	[8.716876]	[134]	[]	[70346882]
686_2038	chr19	41397172	41397572	+	1000	90.5	[]	[]	[9.919916]	[87]	[]	[41397359]
686_2039	chr20	2840476	2840876	+	1000	90.5	[9.919916]	[157]	[]	[]	[2840701]	[]
686_2040	chr20	36236224	36236624	+	1000	90.5	[]	[]	[9.473548]	[157]	[]	[36236460]
686_2043	chr6	27502556	27502956	+	1000	90.5	[]	[]	[10.263223]	[100]	[]	[27502746]
686_2046	chr9	125707030	125707430	+	1000	90.5	[9.875818]	[113]	[]	[]	[125707230]	[]
686_2047	chr1	103525760	103526160	+	1000	90.0	[]	[]	[10.285673]	[102]	[]	[103525948]
686_205	chr16	77190966	77191366	+	1000	280.0	[12.777884, 12.777884, 12.777884]	[82, 111, 140]	[]	[]	[77191128, 77191157, 77191186]	[]
686_2050	chr15	40894664	40895064	+	1000	90.0	[9.026612]	[154]	[]	[]	[40894862]	[]
686_2052	chr15	75758321	75758721	+	1000	90.0	[]	[]	[8.716876]	[92]	[]	[75758484]
686_2058	chr3	197736694	197737094	+	1000	90.0	[]	[]	[12.777884]	[125]	[]	[197736908]
686_2059	chr7	98252129	98252529	+	1000	90.0	[]	[]	[12.777884]	[134]	[]	[98252341]
686_206	chr6	147202293	147202693	+	1000	279.5	[]	[]	[7.881529]	[106]	[]	[147202497]
686_2060	chr8	144852841	144853241	+	1000	90.0	[8.716876]	[113]	[12.777884]	[132]	[144853041]	[144853060]
686_2062	chr1	19596738	19597138	+	1000	89.5	[8.725028]	[94]	[9.062206]	[148]	[19596892]	[19596946]
686_2065	chr11	114159881	114160281	+	1000	89.5	[]	[]	[16.017126]	[123]	[]	[114160093]
686_2069	chr19	58475937	58476337	+	1000	89.5	[7.0373144]	[182]	[7.867843]	[176]	[58476161]	[58476155]
686_2071	chr2	229921988	229922388	+	1000	89.5	[11.964272]	[163]	[]	[]	[229922226]	[]
686_2074	chr3	9749775	9750175	+	1000	89.5	[]	[]	[10.263223]	[98]	[]	[9749945]
686_2077	chr3	121545840	121546240	+	1000	89.5	[]	[]	[9.875818]	[162]	[]	[121546089]
686_2081	chr9	132669845	132670245	+	1000	89.5	[]	[]	[8.725028]	[97]	[]	[132670033]
686_2087	chr11	47268883	47269283	+	1000	89.0	[9.148726]	[137]	[]	[]	[47269096]	[]
686_2092	chr2	11743897	11744297	+	1000	89.0	[]	[]	[12.800334, 6.591644]	[97, 173]	[]	[11744070, 11744146]
686_2093	chr2	24792900	24793300	+	1000	89.0	[]	[]	[9.919916]	[89]	[]	[24793075]
686_2095	chr21	14027181	14027581	+	1000	89.0	[9.106304]	[141]	[]	[]	[14027401]	[]
686_2097	chr6	28141668	28142068	+	1000	89.0	[12.777884]	[98]	[]	[]	[28141845]	[]
686_21	chr16	30355136	30355536	+	1000	540.5	[9.213819, 12.777884, 7.1942296, 7.405256]	[69, 102, 135, 147]	[]	[]	[30355294, 30355327, 30355360, 30355372]	[]
686_2100	chr9	83956559	83956959	+	1000	89.0	[]	[]	[12.777884, 8.716876]	[84, 137]	[]	[83956736, 83956789]
686_211	chr19	53333566	53333966	+	1000	273.5	[8.716876]	[91]	[]	[]	[53333753]	[]
686_2110	chr6	28080717	28081117	+	1000	88.5	[12.777884]	[162]	[]	[]	[28080934]	[]
686_2111	chr7	6008909	6009309	+	1000	88.5	[]	[]	[6.770984, 8.583661]	[123, 191]	[]	[6009084, 6009152]
686_2117	chr16	67159667	67160067	+	1000	88.0	[]	[]	[8.716876]	[129]	[]	[67159895]
686_2118	chr17	49390455	49390855	+	1000	88.0	[13.502466]	[101]	[]	[]	[49390624]	[]
686_2119	chr17	82358962	82359362	+	1000	88.0	[]	[]	[12.800334]	[99]	[]	[82359150]
686_2126	chr8	56212149	56212549	+	1000	88.0	[]	[]	[7.230721, 6.7770047]	[58, 142]	[]	[56212302, 56212386]
686_2127	chr9	33473771	33474171	+	1000	88.0	[]	[]	[7.5696073]	[102]	[]	[33473952]
686_2128	chrX	100820150	100820550	+	1000	88.0	[9.351434]	[169]	[8.725028]	[113]	[100820373]	[100820317]
686_2129	chr1	53196568	53196968	+	1000	87.5	[12.777884]	[179]	[]	[]	[53196805]	[]
686_213	chr1	43389619	43390019	+	1000	273.0	[]	[]	[12.777884]	[105]	[]	[43389794]
686_2133	chr12	131710699	131711099	+	1000	87.5	[]	[]	[10.744435]	[133]	[]	[131710886]
686_2135	chr15	101167877	101168277	+	1000	87.5	[7.2679267, 7.8291354]	[80, 89]	[]	[]	[101168048, 101168057]	[]
686_2136	chr18	2571190	2571590	+	1000	87.5	[]	[]	[11.651423]	[242]	[]	[2571438]
686_2142	chr3	38019587	38019987	+	1000	87.5	[10.263223]	[114]	[]	[]	[38019797]	[]
686_2143	chr3	51941921	51942321	+	1000	87.5	[]	[]	[8.716876]	[110]	[]	[51942127]
686_2146	chr1	112704839	112705239	+	1000	87.0	[]	[]	[13.15916]	[158]	[]	[112705068]
686_2148	chr10	1056539	1056939	+	1000	87.0	[]	[]	[9.875818, 9.875818]	[82, 159]	[]	[1056712, 1056789]
686_215	chr8	103415131	103415531	+	1000	273.0	[8.243634, 7.0178514, 7.9740243]	[154, 174, 191]	[]	[]	[103415343, 103415363, 103415380]	[]
686_2150	chr15	58410334	58410734	+	1000	87.0	[16.017126]	[73]	[]	[]	[58410507]	[]
686_2151	chr16	19718043	19718443	+	1000	87.0	[9.875818]	[78]	[6.699158]	[124]	[19718208]	[19718254]
686_2154	chr19	19146004	19146404	+	1000	87.0	[12.777884]	[86]	[]	[]	[19146178]	[]
686_216	chr19	29606071	29606471	+	1000	272.0	[8.716876]	[138]	[]	[]	[29606302]	[]
686_2161	chr4	2364683	2365083	+	1000	87.0	[9.213819]	[114]	[]	[]	[2364888]	[]
686_2163	chr5	134648497	134648897	+	1000	87.0	[6.466288, 12.777884]	[164, 247]	[]	[]	[134648650, 134648733]	[]
686_2165	chr6	30571194	30571594	+	1000	87.0	[8.716876]	[207]	[]	[]	[30571434]	[]
686_2168	chr9	123835177	123835577	+	1000	87.0	[13.502466]	[152]	[]	[]	[123835334]	[]
686_2170	chr10	97401091	97401491	+	1000	86.5	[]	[]	[13.15916]	[229]	[]	[97401325]
686_2171	chr11	45804878	45805278	+	1000	86.5	[16.017126]	[206]	[]	[]	[45805110]	[]
686_2174	chr18	49492307	49492707	+	1000	86.5	[9.595095]	[99]	[]	[]	[49492477]	[]
686_218	chr7	108569570	108569970	+	1000	271.5	[12.777884]	[147]	[]	[]	[108569761]	[]
686_2180	chr3	113696715	113697115	+	1000	86.5	[10.285673, 9.449611]	[121, 152]	[]	[]	[113696916, 113696947]	[]
686_2181	chr3	114056584	114056984	+	1000	86.5	[7.971893]	[133]	[8.172442]	[109]	[114056763]	[114056739]
686_2183	chr5	43772757	43773157	+	1000	86.5	[13.502466]	[120]	[]	[]	[43772957]	[]
686_2184	chr5	137754391	137754791	+	1000	86.5	[]	[]	[6.6342473, 9.942367]	[118, 149]	[]	[137754607, 137754638]
686_2188	chr9	121201727	121202127	+	1000	86.5	[9.213819]	[135]	[]	[]	[121201962]	[]
686_2189	chr1	151399329	151399729	+	1000	86.0	[7.8562293, 6.7216086]	[72, 86]	[9.919916]	[117]	[151399488, 151399502]	[151399533]
686_2191	chr1	234960682	234961082	+	1000	86.0	[]	[]	[16.017126]	[114]	[]	[234960871]
686_2192	chr12	53180449	53180849	+	1000	86.0	[12.777884, 8.240355]	[146, 189]	[]	[]	[53180639, 53180682]	[]
686_2194	chr16	84806355	84806755	+	1000	86.0	[6.392591]	[248]	[]	[]	[84806605]	[]
686_2195	chr17	2041810	2042210	+	1000	86.0	[]	[]	[8.716876]	[159]	[]	[2042012]
686_2198	chr2	37231434	37231834	+	1000	86.0	[9.56109]	[131]	[7.912914, 6.466288]	[105, 150]	[37231649]	[37231623, 37231668]
686_220	chr1	37989907	37990307	+	1000	269.5	[12.777884]	[89]	[]	[]	[37990084]	[]
686_2202	chr6	70667587	70667987	+	1000	86.0	[]	[]	[6.591644]	[80]	[]	[70667738]
686_2207	chr14	92794131	92794531	+	1000	85.5	[8.716876]	[94]	[]	[]	[92794323]	[]
686_2208	chr15	92904055	92904455	+	1000	85.5	[12.712791]	[172]	[]	[]	[92904263]	[]
686_221	chr2	161308229	161308629	+	1000	269.5	[12.777884]	[95]	[]	[]	[161308421]	[]
686_2210	chr2	85327885	85328285	+	1000	85.5	[]	[]	[6.586841]	[225]	[]	[85328132]
686_2212	chr2	121611573	121611973	+	1000	85.5	[8.793456, 8.793456, 9.595095]	[128, 164, 197]	[]	[]	[121611752, 121611788, 121611821]	[]
686_2225	chr19	44141367	44141767	+	1000	85.0	[]	[]	[9.919916]	[102]	[]	[44141568]
686_2226	chr19	45092824	45093224	+	1000	85.0	[]	[]	[11.964272, 6.685075]	[145, 166]	[]	[45092996, 45093017]
686_2227	chr19	53467665	53468065	+	1000	85.0	[]	[]	[7.1053114]	[139]	[]	[53467821]
686_223	chr4	158672048	158672448	+	1000	267.5	[7.4055414]	[152]	[]	[]	[158672279]	[]
686_2231	chr3	154324318	154324718	+	1000	85.0	[]	[]	[9.351434]	[93]	[]	[154324493]
686_2234	chr6	127343310	127343710	+	1000	85.0	[6.659025]	[187]	[]	[]	[127343554]	[]
686_2238	chr1	1954838	1955238	+	1000	84.5	[16.017126, 12.777884, 12.777884, 12.777884]	[94, 112, 130, 148]	[]	[]	[1955017, 1955035, 1955053, 1955071]	[]
686_224	chr6	142147047	142147447	+	1000	267.5	[9.919916, 12.0241165]	[100, 124]	[]	[]	[142147238, 142147262]	[]
686_2240	chr14	22766488	22766888	+	1000	84.5	[]	[]	[9.213819]	[149]	[]	[22766688]
686_2244	chr21	29073508	29073908	+	1000	84.5	[]	[]	[12.453062]	[114]	[]	[29073693]
686_2245	chr22	22848266	22848666	+	1000	84.5	[]	[]	[7.7850375]	[171]	[]	[22848475]
686_2248	chr8	9002691	9003091	+	1000	84.5	[12.777884]	[132]	[]	[]	[9002905]	[]
686_2251	chr9	35603973	35604373	+	1000	84.5	[8.716876]	[146]	[]	[]	[35604184]	[]
686_2254	chr1	93878968	93879368	+	1000	84.0	[9.56109]	[139]	[]	[]	[93879197]	[]
686_2256	chr1	151281346	151281746	+	1000	84.0	[]	[]	[8.716876]	[104]	[]	[151281515]
686_2262	chr19	41928913	41929313	+	1000	84.0	[16.017126]	[110]	[]	[]	[41929102]	[]
686_2265	chr20	49915421	49915821	+	1000	84.0	[7.0373144]	[130]	[]	[]	[49915601]	[]
686_2267	chr21	14546176	14546576	+	1000	84.0	[7.8902936]	[149]	[13.15916]	[133]	[14546396]	[14546380]
686_2268	chr21	37221172	37221572	+	1000	84.0	[11.95612, 9.449611]	[170, 183]	[8.087358]	[159]	[37221407, 37221420]	[37221396]
686_227	chr1	203861372	203861772	+	1000	265.0	[9.473548]	[144]	[7.3470745, 9.919916, 8.716876]	[62, 120, 126]	[203861606]	[203861524, 203861582, 203861588]
686_2270	chr4	8440538	8440938	+	1000	84.0	[8.7474785]	[66]	[9.56109]	[95]	[8440690]	[8440719]
686_2271	chr8	86508523	86508923	+	1000	84.0	[]	[]	[6.770984, 6.3558517, 6.770984, 6.3558517]	[120, 137, 143, 160]	[]	[86508721, 86508738, 86508744, 86508761]
686_2273	chr16	71289047	71289447	+	1000	83.5	[]	[]	[9.919916]	[101]	[]	[71289207]
686_2274	chr16	89098415	89098815	+	1000	83.5	[]	[]	[7.6130667]	[149]	[]	[89098657]
686_2276	chr17	35119604	35120004	+	1000	83.5	[]	[]	[8.716876]	[152]	[]	[35119854]
686_2277	chr17	59565378	59565778	+	1000	83.5	[7.405256]	[93]	[]	[]	[59565571]	[]
686_2279	chr2	72887741	72888141	+	1000	83.5	[]	[]	[16.017126]	[109]	[]	[72887929]
686_2283	chr21	9767632	9768032	+	1000	83.5	[]	[]	[6.6342473, 6.6342473]	[98, 158]	[]	[9767785, 9767845]
686_2284	chr3	38137187	38137587	+	1000	83.5	[9.875818]	[138]	[]	[]	[38137392]	[]
686_2286	chr6	11938526	11938926	+	1000	83.5	[9.550997]	[147]	[9.286342]	[168]	[11938688]	[11938709]
686_2288	chr7	22433925	22434325	+	1000	83.5	[]	[]	[12.712791]	[131]	[]	[22434133]
686_229	chr1	183471852	183472252	+	1000	263.5	[9.026612]	[99]	[]	[]	[183472048]	[]
686_2292	chr1	146938163	146938563	+	1000	83.0	[9.875818]	[82]	[]	[]	[146938322]	[]
686_2294	chr10	6275160	6275560	+	1000	83.0	[7.4055414, 13.502466]	[128, 197]	[]	[]	[6275322, 6275391]	[]
686_2295	chr16	3007023	3007423	+	1000	83.0	[13.502466]	[208]	[]	[]	[3007253]	[]
686_2297	chr16	84730450	84730850	+	1000	83.0	[16.017126]	[96]	[]	[]	[84730623]	[]
686_2303	chr6	125986262	125986662	+	1000	83.0	[]	[]	[8.716876]	[114]	[]	[125986450]
686_2308	chr9	92877774	92878174	+	1000	83.0	[]	[]	[12.590676, 6.7688527]	[220, 268]	[]	[92877971, 92878019]
686_2311	chr10	68901036	68901436	+	1000	82.5	[12.777884]	[146]	[]	[]	[68901267]	[]
686_2312	chr11	117144063	117144463	+	1000	82.5	[7.054231, 12.777884]	[66, 116]	[9.875818]	[80]	[117144229, 117144279]	[117144243]
686_2315	chr13	50910137	50910537	+	1000	82.5	[8.716876]	[109]	[]	[]	[50910324]	[]
686_2317	chr15	55196723	55197123	+	1000	82.5	[13.15916, 9.473548]	[111, 134]	[]	[]	[55196934, 55196957]	[]
686_2318	chr15	101652217	101652617	+	1000	82.5	[]	[]	[12.777884]	[112]	[]	[101652378]
686_2324	chr19	10106141	10106541	+	1000	82.5	[12.777884, 8.716876]	[96, 117]	[]	[]	[10106330, 10106351]	[]
686_2326	chr19	48725189	48725589	+	1000	82.5	[12.800334, 16.017126]	[95, 148]	[]	[]	[48725358, 48725411]	[]
686_2327	chr19	49867187	49867587	+	1000	82.5	[7.265795]	[221]	[]	[]	[49867424]	[]
686_2330	chr22	42614690	42615090	+	1000	82.5	[]	[]	[10.263223]	[207]	[]	[42614933]
686_2333	chr3	143001183	143001583	+	1000	82.5	[6.3342037]	[226]	[]	[]	[143001429]	[]
686_2335	chr6	24666689	24667089	+	1000	82.5	[]	[]	[9.148726]	[114]	[]	[24666861]
686_2337	chr1	159924843	159925243	+	1000	82.0	[16.017126]	[99]	[]	[]	[159925034]	[]
686_2338	chr1	224430458	224430858	+	1000	82.0	[]	[]	[12.0241165]	[101]	[]	[224430633]
686_234	chr1	26744093	26744493	+	1000	261.5	[]	[]	[12.800334, 9.441459]	[99, 138]	[]	[26744286, 26744325]
686_2341	chr14	45253005	45253405	+	1000	82.0	[]	[]	[9.919916]	[107]	[]	[45253207]
686_2342	chr16	30370525	30370925	+	1000	82.0	[]	[]	[7.527656]	[134]	[]	[30370757]
686_2343	chr16	67191911	67192311	+	1000	82.0	[7.598568]	[173]	[]	[]	[67192154]	[]
686_2344	chr16	69339446	69339846	+	1000	82.0	[9.938401]	[84]	[9.56109]	[100]	[69339615]	[69339631]
686_2348	chr2	84459419	84459819	+	1000	82.0	[7.0454664]	[143]	[]	[]	[84459592]	[]
686_235	chr11	22625646	22626046	+	1000	261.5	[]	[]	[7.405256]	[101]	[]	[22625828]
686_2351	chr22	23183261	23183661	+	1000	82.0	[]	[]	[8.243634]	[130]	[]	[23183450]
686_2352	chr3	158644347	158644747	+	1000	82.0	[12.777884]	[82]	[7.0373144]	[125]	[158644519]	[158644562]
686_2353	chr3	169765048	169765448	+	1000	82.0	[6.591644]	[103]	[7.505192]	[125]	[169765209]	[169765231]
686_2356	chr6	31676999	31677399	+	1000	82.0	[12.453062]	[156]	[]	[]	[31677160]	[]
686_236	chr11	75814624	75815024	+	1000	261.0	[9.919916]	[83]	[6.770984]	[130]	[75814789]	[75814836]
686_2361	chr1	108692037	108692437	+	1000	81.5	[8.460052]	[112]	[]	[]	[108692212]	[]
686_2365	chr11	72112471	72112871	+	1000	81.5	[8.716876]	[128]	[]	[]	[72112679]	[]
686_2366	chr12	64451887	64452287	+	1000	81.5	[12.777884]	[152]	[]	[]	[64452118]	[]
686_2368	chr15	90265364	90265764	+	1000	81.5	[6.5988393]	[190]	[]	[]	[90265542]	[]
686_2370	chr19	18364908	18365308	+	1000	81.5	[6.7770047]	[132]	[16.017126, 9.854824]	[107, 154]	[18365118]	[18365093, 18365140]
686_2371	chr19	44094150	44094550	+	1000	81.5	[7.1053114]	[96]	[9.919916]	[133]	[44094335]	[44094372]
686_2376	chr8	58411161	58411561	+	1000	81.5	[9.473548]	[89]	[]	[]	[58411335]	[]
686_2377	chrX	48539304	48539704	+	1000	81.5	[10.263223]	[94]	[]	[]	[48539481]	[]
686_2378	chrX	48737153	48737553	+	1000	81.5	[9.441459]	[142]	[]	[]	[48737364]	[]
686_2379	chr1	25819682	25820082	+	1000	81.0	[]	[]	[6.770984, 8.716876]	[191, 242]	[]	[25819874, 25819925]
686_2380	chr1	32695029	32695429	+	1000	81.0	[6.659025]	[193]	[8.793456, 11.098322]	[151, 187]	[32695276]	[32695234, 32695270]
686_2382	chr1	37859440	37859840	+	1000	81.0	[]	[]	[9.919916, 9.098152, 6.6342473]	[98, 104, 145]	[]	[37859614, 37859620, 37859661]
686_2384	chr1	150067530	150067930	+	1000	81.0	[6.5834923]	[153]	[]	[]	[150067764]	[]
686_2387	chr11	560469	560869	+	1000	81.0	[10.257094]	[115]	[6.703123]	[182]	[560647]	[560714]
686_2388	chr14	35292193	35292593	+	1000	81.0	[]	[]	[9.473548]	[109]	[]	[35292397]
686_2389	chr16	30787030	30787430	+	1000	81.0	[16.017126]	[87]	[]	[]	[30787198]	[]
686_2391	chr18	21600468	21600868	+	1000	81.0	[]	[]	[7.867843]	[127]	[]	[21600670]
686_2393	chr19	41263994	41264394	+	1000	81.0	[]	[]	[6.770984, 9.098152]	[64, 118]	[]	[41264150, 41264204]
686_2395	chr2	168798372	168798772	+	1000	81.0	[9.062206, 9.148726]	[106, 144]	[]	[]	[168798567, 168798605]	[]
686_2399	chr6	16128684	16129084	+	1000	81.0	[]	[]	[7.0454664]	[118]	[]	[16128874]
686_24	chr8	11284214	11284614	+	1000	525.0	[]	[]	[7.541501, 9.473548, 7.0178514]	[75, 101, 114]	[]	[11284368, 11284394, 11284407]
686_2401	chr6	30672762	30673162	+	1000	81.0	[8.725028]	[249]	[]	[]	[30673012]	[]
686_2404	chr7	67114767	67115167	+	1000	81.0	[]	[]	[9.688612, 9.688612]	[87, 142]	[]	[67114921, 67114976]
686_2405	chr7	128476528	128476928	+	1000	81.0	[12.712791]	[140]	[]	[]	[128476717]	[]
686_2406	chr8	143553297	143553697	+	1000	81.0	[6.3787317]	[81]	[6.4493685]	[117]	[143553467]	[143553503]
686_2407	chrX	49840672	49841072	+	1000	81.0	[]	[]	[16.017126]	[143]	[]	[49840887]
686_2408	chr1	10378491	10378891	+	1000	80.5	[]	[]	[16.017126]	[121]	[]	[10378710]
686_241	chr16	70800968	70801368	+	1000	259.5	[]	[]	[9.919916]	[106]	[]	[70801173]
686_2410	chr1	148152073	148152473	+	1000	80.5	[]	[]	[9.875818]	[149]	[]	[148152314]
686_2411	chr1	224330227	224330627	+	1000	80.5	[9.854824]	[128]	[]	[]	[224330444]	[]
686_2412	chr10	43606192	43606592	+	1000	80.5	[]	[]	[9.919916, 8.716876]	[116, 122]	[]	[43606407, 43606413]
686_2414	chr13	102596123	102596523	+	1000	80.5	[]	[]	[16.017126]	[105]	[]	[102596325]
686_242	chr19	44164835	44165235	+	1000	259.5	[7.40341]	[104]	[12.777884, 9.919916]	[88, 161]	[44165028]	[44165012, 44165085]
686_2420	chr19	57389549	57389949	+	1000	80.5	[8.716876]	[130]	[]	[]	[57389739]	[]
686_2421	chr20	28602664	28603064	+	1000	80.5	[]	[]	[8.784873]	[99]	[]	[28602856]
