#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV6_idr.fa ETV6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
418_15690	chr4	40550837	40551237	+	816	27.0	[7.881745]	[161]	[7.772714]	[134]	[40551075]	[40551048]
418_15691	chr4	53591385	53591785	+	822	27.0	[7.772714, 9.940348]	[84, 102]	[]	[]	[53591552, 53591570]	[]
418_15695	chr4	79211556	79211956	+	785	27.0	[7.772714]	[153]	[]	[]	[79211743]	[]
418_15696	chr4	80135363	80135763	+	616	27.0	[10.77997]	[139]	[]	[]	[80135527]	[]
418_15697	chr4	83535995	83536395	+	783	27.0	[7.772714]	[181]	[]	[]	[83536244]	[]
418_157	chr3	43389652	43390052	+	1000	235.0	[10.77997, 9.831317]	[110, 150]	[10.77997]	[55]	[43389860, 43389900]	[43389805]
418_15700	chr4	120067277	120067677	+	734	27.0	[12.8385725]	[82]	[]	[]	[120067454]	[]
418_15702	chr4	127782626	127783026	+	826	27.0	[]	[]	[10.77997]	[135]	[]	[127782832]
418_15704	chr4	128461284	128461684	+	548	27.0	[]	[]	[8.755716]	[127]	[]	[128461471]
418_15712	chr4	186435740	186436140	+	829	27.0	[]	[]	[10.77997, 10.77997]	[68, 114]	[]	[186435906, 186435952]
418_1572	chr17	58352005	58352405	+	1000	75.0	[10.77997]	[101]	[12.8385725, 10.77997, 8.119915]	[136, 151, 157]	[58352191]	[58352226, 58352241, 58352247]
418_15742	chr5	138979929	138980329	+	679	27.0	[7.881745]	[152]	[]	[]	[138980124]	[]
418_15746	chr5	140549253	140549653	+	717	27.0	[]	[]	[10.77997]	[149]	[]	[140549463]
418_15747	chr5	141618132	141618532	+	663	27.0	[10.77997, 7.772714]	[208, 228]	[]	[]	[141618358, 141618378]	[]
418_15755	chr5	173782054	173782454	+	591	27.0	[]	[]	[7.881745]	[141]	[]	[173782288]
418_15756	chr5	176536513	176536913	+	833	27.0	[10.77997]	[143]	[]	[]	[176536677]	[]
418_1576	chr19	1259170	1259570	+	1000	75.0	[7.881745, 12.8385725]	[61, 115]	[10.77997]	[96]	[1259327, 1259381]	[1259362]
418_15764	chr6	3742332	3742732	+	826	27.0	[9.940348]	[103]	[]	[]	[3742521]	[]
418_1577	chr19	6060950	6061350	+	1000	75.0	[]	[]	[8.371923, 6.9452558]	[125, 190]	[]	[6061135, 6061200]
418_15775	chr6	17601328	17601728	+	700	27.0	[10.77997]	[164]	[]	[]	[17601576]	[]
418_1578	chr19	48966419	48966819	+	1000	75.0	[10.77997]	[107]	[10.77997, 10.77997]	[80, 95]	[48966617]	[48966590, 48966605]
418_1580	chr2	11753510	11753910	+	1000	75.0	[6.681529, 7.881745]	[138, 157]	[10.77997]	[125]	[11753740, 11753759]	[11753727]
418_15814	chr6	47047380	47047780	+	740	27.0	[]	[]	[9.940348, 10.77997]	[99, 145]	[]	[47047567, 47047613]
418_1583	chr3	178170644	178171044	+	1000	75.0	[7.772714]	[88]	[]	[]	[178170798]	[]
418_15831	chr6	125314165	125314565	+	810	27.0	[]	[]	[10.77997]	[109]	[]	[125314361]
418_15839	chr6	143678419	143678819	+	801	27.0	[]	[]	[9.940348]	[113]	[]	[143678584]
418_15845	chr6	156809041	156809441	+	824	27.0	[10.77997]	[117]	[]	[]	[156809224]	[]
418_1585	chr4	85725895	85726295	+	1000	75.0	[]	[]	[7.881745, 10.77997]	[111, 127]	[]	[85726064, 85726080]
418_15851	chr6	163369853	163370253	+	785	27.0	[]	[]	[7.772714]	[178]	[]	[163370087]
418_15854	chr6	170089578	170089978	+	767	27.0	[]	[]	[10.77997]	[124]	[]	[170089797]
418_15861	chr7	16645488	16645888	+	668	27.0	[6.933092]	[147]	[]	[]	[16645698]	[]
418_15864	chr7	17939363	17939763	+	574	27.0	[]	[]	[8.755716]	[213]	[]	[17939595]
418_15867	chr7	29798332	29798732	+	665	27.0	[]	[]	[10.77997, 9.058782]	[171, 183]	[]	[29798528, 29798540]
418_15870	chr7	44018988	44019388	+	672	27.0	[]	[]	[8.119915]	[133]	[]	[44019184]
418_1588	chr6	33840036	33840436	+	1000	75.0	[9.831317]	[152]	[]	[]	[33840258]	[]
418_15880	chr7	100226570	100226970	+	610	27.0	[9.940348]	[161]	[]	[]	[100226777]	[]
418_15898	chr7	117208205	117208605	+	733	27.0	[]	[]	[9.058782]	[132]	[]	[117208423]
418_15906	chr7	128404231	128404631	+	818	27.0	[9.058782]	[161]	[]	[]	[128404438]	[]
418_15909	chr7	129969968	129970368	+	688	27.0	[7.772714]	[80]	[]	[]	[129970141]	[]
418_15932	chr8	27962912	27963312	+	548	27.0	[]	[]	[9.058782]	[89]	[]	[27963071]
418_15938	chr8	61763606	61764006	+	821	27.0	[10.77997]	[114]	[10.77997]	[57]	[61763815]	[61763758]
418_15940	chr8	67061932	67062332	+	806	27.0	[6.8263144]	[121]	[]	[]	[67062139]	[]
418_15945	chr8	100309160	100309560	+	787	27.0	[9.831317]	[190]	[]	[]	[100309385]	[]
418_15955	chr8	133568833	133569233	+	827	27.0	[]	[]	[6.933092]	[104]	[]	[133569011]
418_15959	chr9	2843969	2844369	+	708	27.0	[]	[]	[8.119915]	[155]	[]	[2844142]
418_15960	chr9	33001419	33001819	+	776	27.0	[]	[]	[9.940348]	[108]	[]	[33001617]
418_15971	chr9	97741147	97741547	+	714	27.0	[7.881745]	[220]	[]	[]	[97741385]	[]
418_15974	chr9	99222002	99222402	+	762	27.0	[]	[]	[9.058782]	[108]	[]	[99222156]
418_15976	chr9	112097772	112098172	+	781	27.0	[]	[]	[7.881745]	[178]	[]	[112097963]
418_15994	chrX	11268955	11269355	+	791	27.0	[]	[]	[9.058782]	[126]	[]	[11269174]
418_15995	chrX	12973623	12974023	+	742	27.0	[10.77997, 9.058782]	[99, 124]	[]	[]	[12973798, 12973823]	[]
418_15996	chrX	13235945	13236345	+	809	27.0	[10.77997]	[147]	[]	[]	[13236135]	[]
418_160	chr1	246024111	246024511	+	1000	232.0	[10.77997, 10.77997]	[111, 142]	[]	[]	[246024321, 246024352]	[]
418_16000	chrX	107152904	107153304	+	772	27.0	[6.681529]	[160]	[]	[]	[107153129]	[]
418_16001	chrX	109536591	109536991	+	844	27.0	[9.058782]	[155]	[]	[]	[109536799]	[]
418_1602	chr1	28926833	28927233	+	1000	74.0	[]	[]	[9.831317]	[122]	[]	[28926998]
418_1603	chr1	179882537	179882937	+	1000	74.0	[]	[]	[7.0784545]	[139]	[]	[179882768]
418_16031	chr1	23341966	23342366	+	792	26.0	[]	[]	[9.058782]	[169]	[]	[23342192]
418_16034	chr1	24416001	24416401	+	742	26.0	[]	[]	[7.881745]	[191]	[]	[24416199]
418_16046	chr1	30524852	30525252	+	649	26.0	[8.755716]	[174]	[]	[]	[30525032]	[]
418_16047	chr1	31633165	31633565	+	783	26.0	[]	[]	[10.77997]	[158]	[]	[31633373]
418_16067	chr1	43991170	43991570	+	764	26.0	[9.058782]	[154]	[9.940348]	[174]	[43991337]	[43991357]
418_16074	chr1	65177365	65177765	+	733	26.0	[]	[]	[12.8385725, 10.77997]	[85, 136]	[]	[65177525, 65177576]
418_16081	chr1	85259672	85260072	+	698	26.0	[]	[]	[10.77997]	[238]	[]	[85259912]
418_1611	chr16	76146	76546	+	1000	74.0	[10.77997]	[161]	[]	[]	[76366]	[]
418_1613	chr17	77363961	77364361	+	1000	74.0	[]	[]	[7.881745]	[176]	[]	[77364197]
418_1614	chr19	1251288	1251688	+	1000	74.0	[]	[]	[9.940348]	[116]	[]	[1251504]
418_16142	chr1	221712276	221712676	+	763	26.0	[10.77997]	[164]	[]	[]	[221712516]	[]
418_16145	chr1	227225726	227226126	+	650	26.0	[]	[]	[9.058782]	[169]	[]	[227225913]
418_16159	chr1	247210801	247211201	+	661	26.0	[]	[]	[7.881745]	[142]	[]	[247211043]
418_16166	chr10	5685275	5685675	+	680	26.0	[]	[]	[6.933092]	[140]	[]	[5685509]
418_16171	chr10	17744522	17744922	+	662	26.0	[8.755716, 8.755716]	[83, 169]	[]	[]	[17744681, 17744767]	[]
418_16178	chr10	35090448	35090848	+	700	26.0	[]	[]	[8.119915]	[74]	[]	[35090600]
418_16183	chr10	60975705	60976105	+	677	26.0	[10.77997]	[144]	[]	[]	[60975933]	[]
418_16186	chr10	61900982	61901382	+	770	26.0	[7.772714]	[130]	[]	[]	[61901211]	[]
418_16188	chr10	67837882	67838282	+	764	26.0	[6.933092]	[70]	[]	[]	[67838041]	[]
418_16202	chr10	91103752	91104152	+	773	26.0	[7.772714]	[221]	[]	[]	[91103974]	[]
418_16206	chr10	100286410	100286810	+	789	26.0	[]	[]	[7.881745]	[117]	[]	[100286579]
418_1621	chr21	35026683	35027083	+	1000	74.0	[7.0784545]	[91]	[]	[]	[35026860]	[]
418_16210	chr10	110447030	110447430	+	578	26.0	[7.881745, 12.8385725]	[132, 139]	[]	[]	[110447228, 110447235]	[]
418_16214	chr11	267912	268312	+	571	26.0	[]	[]	[8.755716]	[226]	[]	[268153]
418_16220	chr11	9535176	9535576	+	710	26.0	[]	[]	[7.772714]	[131]	[]	[9535329]
418_16232	chr11	46617766	46618166	+	769	26.0	[8.755716]	[171]	[]	[]	[46617979]	[]
418_16236	chr11	59144829	59145229	+	697	26.0	[7.881745]	[116]	[]	[]	[59144999]	[]
418_16238	chr11	59772206	59772606	+	599	26.0	[10.77997]	[140]	[7.881745]	[201]	[59772386]	[59772447]
418_16249	chr11	66289279	66289679	+	718	26.0	[]	[]	[7.881745]	[167]	[]	[66289458]
418_16251	chr11	67351169	67351569	+	588	26.0	[]	[]	[8.119915]	[126]	[]	[67351389]
418_1626	chr6	45495821	45496221	+	1000	74.0	[9.058782]	[98]	[7.881745, 7.881745]	[90, 106]	[45496016]	[45496008, 45496024]
418_16272	chr12	1500176	1500576	+	748	26.0	[7.881745]	[292]	[]	[]	[1500405]	[]
418_1628	chr7	20238617	20239017	+	1000	74.0	[8.755716]	[146]	[]	[]	[20238838]	[]
418_16281	chr12	50167175	50167575	+	595	26.0	[]	[]	[8.371923]	[219]	[]	[50167405]
418_16284	chr12	51024707	51025107	+	625	26.0	[6.933092]	[114]	[]	[]	[51024885]	[]
418_16289	chr12	54005870	54006270	+	573	26.0	[]	[]	[9.058782]	[154]	[]	[54006049]
418_1629	chr7	45111565	45111965	+	1000	74.0	[6.933092, 9.940348]	[87, 118]	[9.940348]	[135]	[45111739, 45111770]	[45111787]
418_16296	chr12	75330004	75330404	+	577	26.0	[7.0784545]	[117]	[7.0784545]	[97]	[75330210]	[75330190]
418_163	chr6	36885749	36886149	+	1000	232.0	[6.933092, 10.77997]	[114, 121]	[9.940348]	[96]	[36885945, 36885952]	[36885927]
418_16302	chr12	94102104	94102504	+	777	26.0	[8.371923]	[146]	[]	[]	[94102299]	[]
418_16320	chr12	124995066	124995466	+	574	26.0	[7.881745]	[162]	[]	[]	[124995259]	[]
418_16324	chr12	132986149	132986549	+	613	26.0	[]	[]	[12.8385725]	[154]	[]	[132986350]
418_16326	chr13	26221465	26221865	+	786	26.0	[9.940348]	[190]	[]	[]	[26221715]	[]
418_16336	chr14	22460534	22460934	+	549	26.0	[9.058782]	[179]	[]	[]	[22460738]	[]
418_16337	chr14	23286253	23286653	+	711	26.0	[7.881745]	[169]	[8.371923]	[86]	[23286489]	[23286406]
418_16339	chr14	49598729	49599129	+	650	26.0	[10.77997]	[199]	[]	[]	[49598975]	[]
418_1635	chr8	129420539	129420939	+	1000	74.0	[]	[]	[7.772714, 10.77997]	[99, 155]	[]	[129420728, 129420784]
418_16352	chr15	45167350	45167750	+	797	26.0	[8.755716]	[113]	[]	[]	[45167520]	[]
418_16357	chr15	52008917	52009317	+	718	26.0	[10.77997]	[68]	[]	[]	[52009083]	[]
418_16365	chr15	67863391	67863791	+	716	26.0	[]	[]	[6.666218]	[81]	[]	[67863567]
418_16369	chr15	75029296	75029696	+	558	26.0	[9.058782]	[142]	[]	[]	[75029516]	[]
418_16374	chr15	78564982	78565382	+	613	26.0	[]	[]	[6.9452558]	[165]	[]	[78565205]
418_16383	chr16	2428343	2428743	+	685	26.0	[]	[]	[9.058782]	[218]	[]	[2428580]
418_16388	chr16	4734144	4734544	+	643	26.0	[]	[]	[8.371923]	[123]	[]	[4734366]
418_16397	chr16	66652969	66653369	+	563	26.0	[]	[]	[10.77997, 9.058782]	[147, 158]	[]	[66653156, 66653167]
418_164	chr16	30355170	30355570	+	1000	231.0	[12.8385725, 12.8385725]	[59, 104]	[]	[]	[30355328, 30355373]	[]
418_1640	chrX	154718614	154719014	+	1000	74.0	[10.77997]	[137]	[9.058782]	[113]	[154718844]	[154718820]
418_16411	chr16	87461454	87461854	+	794	26.0	[9.940348]	[193]	[]	[]	[87461698]	[]
418_1642	chr1	26620722	26621122	+	1000	73.0	[]	[]	[7.0784545]	[83]	[]	[26620875]
418_16420	chr17	21452377	21452777	+	662	26.0	[10.77997, 7.881745]	[116, 133]	[]	[]	[21452550, 21452567]	[]
418_16425	chr17	40287481	40287881	+	652	26.0	[6.9452558]	[196]	[]	[]	[40287684]	[]
418_16426	chr17	40341125	40341525	+	725	26.0	[9.940348]	[92]	[]	[]	[40341291]	[]
418_16431	chr17	44708444	44708844	+	720	26.0	[7.772714]	[157]	[]	[]	[44708656]	[]
418_16434	chr17	48259703	48260103	+	753	26.0	[7.881745]	[154]	[7.881745]	[159]	[48259944]	[48259949]
418_16436	chr17	50111579	50111979	+	730	26.0	[]	[]	[10.77997, 7.772714]	[145, 160]	[]	[50111740, 50111755]
418_16454	chr17	75267619	75268019	+	654	26.0	[8.119915]	[154]	[]	[]	[75267867]	[]
418_16459	chr17	81552233	81552633	+	582	26.0	[]	[]	[6.8263144]	[116]	[]	[81552422]
418_16471	chr18	31486206	31486606	+	673	26.0	[]	[]	[8.755716]	[153]	[]	[31486456]
418_16472	chr18	35344199	35344599	+	663	26.0	[]	[]	[6.8263144]	[84]	[]	[35344368]
418_16475	chr18	47931693	47932093	+	734	26.0	[]	[]	[6.681529]	[184]	[]	[47931927]
418_16476	chr18	48992761	48993161	+	739	26.0	[]	[]	[9.058782]	[74]	[]	[48992918]
418_16477	chr18	54805946	54806346	+	773	26.0	[]	[]	[7.881745]	[116]	[]	[54806125]
418_16486	chr19	6425452	6425852	+	753	26.0	[6.8263144]	[169]	[9.940348]	[164]	[6425668]	[6425663]
418_16496	chr19	14375206	14375606	+	715	26.0	[]	[]	[7.772714]	[86]	[]	[14375373]
418_165	chr2	148643063	148643463	+	1000	231.0	[10.77997]	[126]	[]	[]	[148643289]	[]
418_16515	chr19	40806743	40807143	+	735	26.0	[]	[]	[7.881745]	[187]	[]	[40806960]
418_16518	chr19	43773674	43774074	+	552	26.0	[8.371923]	[196]	[]	[]	[43773921]	[]
418_1652	chr11	57530640	57531040	+	1000	73.0	[]	[]	[9.940348]	[80]	[]	[57530802]
418_16527	chr19	49473978	49474378	+	686	26.0	[]	[]	[7.772714, 6.666218]	[139, 149]	[]	[49474211, 49474221]
418_16530	chr19	50357202	50357602	+	757	26.0	[]	[]	[7.881745]	[193]	[]	[50357409]
418_16532	chr19	51986728	51987128	+	744	26.0	[]	[]	[7.772714]	[129]	[]	[51986924]
418_16553	chr2	43426515	43426915	+	756	26.0	[10.77997]	[159]	[]	[]	[43426735]	[]
418_16563	chr2	65187248	65187648	+	649	26.0	[7.881745]	[130]	[]	[]	[65187468]	[]
418_1658	chr12	56336723	56337123	+	1000	73.0	[10.77997]	[110]	[]	[]	[56336911]	[]
418_16582	chr2	113203937	113204337	+	725	26.0	[10.77997]	[217]	[]	[]	[113204171]	[]
418_16586	chr2	127864779	127865179	+	638	26.0	[9.940348]	[128]	[]	[]	[127864967]	[]
418_16587	chr2	131661344	131661744	+	600	26.0	[6.666218]	[103]	[]	[]	[131661544]	[]
418_16601	chr2	183037229	183037629	+	693	26.0	[]	[]	[9.058782]	[82]	[]	[183037385]
418_1661	chr15	67091183	67091583	+	1000	73.0	[]	[]	[8.371923]	[104]	[]	[67091376]
418_16613	chr20	32521662	32522062	+	729	26.0	[]	[]	[7.881745]	[96]	[]	[32521850]
418_16616	chr20	35773261	35773661	+	649	26.0	[]	[]	[9.058782]	[185]	[]	[35773486]
418_16624	chr20	44521819	44522219	+	609	26.0	[6.933092]	[189]	[]	[]	[44522054]	[]
418_16630	chr20	56372856	56373256	+	551	26.0	[7.881745]	[117]	[]	[]	[56373058]	[]
418_16632	chr21	14879459	14879859	+	754	26.0	[10.77997]	[83]	[10.77997]	[109]	[14879618]	[14879644]
418_16656	chr22	19615044	19615444	+	737	26.0	[9.058782]	[202]	[]	[]	[19615257]	[]
418_1667	chr19	55599363	55599763	+	1000	73.0	[]	[]	[8.755716, 12.8385725]	[141, 164]	[]	[55599518, 55599541]
418_16675	chr22	20630532	20630932	+	737	26.0	[7.881745]	[187]	[]	[]	[20630754]	[]
418_16677	chr22	20654049	20654449	+	663	26.0	[]	[]	[7.772714]	[107]	[]	[20654206]
418_16680	chr22	20729235	20729635	+	665	26.0	[]	[]	[7.0784545]	[127]	[]	[20729451]
418_1669	chr2	71882934	71883334	+	1000	73.0	[7.881745]	[183]	[]	[]	[71883172]	[]
418_1670	chr20	38947946	38948346	+	1000	73.0	[]	[]	[9.058782]	[140]	[]	[38948183]
418_16705	chr22	22006590	22006990	+	715	26.0	[6.8263144]	[125]	[]	[]	[22006793]	[]
418_1672	chr21	44854751	44855151	+	1000	73.0	[]	[]	[8.755716]	[89]	[]	[44854933]
418_16723	chr22	22902575	22902975	+	729	26.0	[7.881745]	[196]	[]	[]	[22902813]	[]
418_16724	chr22	22917331	22917731	+	749	26.0	[7.881745]	[159]	[]	[]	[22917561]	[]
418_16743	chr3	4804631	4805031	+	745	26.0	[]	[]	[7.881745]	[92]	[]	[4804822]
418_16772	chr3	47017473	47017873	+	778	26.0	[]	[]	[6.933092]	[208]	[]	[47017697]
418_16775	chr3	50327982	50328382	+	695	26.0	[6.933092]	[186]	[8.371923]	[161]	[50328231]	[50328206]
418_16784	chr3	143971298	143971698	+	805	26.0	[]	[]	[10.77997]	[215]	[]	[143971517]
418_16785	chr3	152656222	152656622	+	737	26.0	[]	[]	[10.77997]	[121]	[]	[152656424]
418_16789	chr3	171967125	171967525	+	557	26.0	[10.77997]	[116]	[]	[]	[171967315]	[]
418_16790	chr3	178263148	178263548	+	763	26.0	[]	[]	[12.8385725]	[59]	[]	[178263301]
418_16791	chr3	179268470	179268870	+	723	26.0	[]	[]	[10.77997]	[200]	[]	[179268707]
418_16799	chr3	188954597	188954997	+	782	26.0	[8.755716]	[172]	[]	[]	[188954839]	[]
418_168	chr11	124622672	124623072	+	1000	227.0	[12.8385725]	[113]	[12.8385725, 8.755716]	[80, 97]	[124622880]	[124622847, 124622864]
418_16811	chr4	16827750	16828150	+	811	26.0	[]	[]	[10.77997]	[190]	[]	[16827975]
418_16813	chr4	38665046	38665446	+	742	26.0	[8.119915]	[126]	[]	[]	[38665267]	[]
418_1683	chr5	160260919	160261319	+	1000	73.0	[10.77997]	[128]	[]	[]	[160261143]	[]
418_16856	chr5	62310412	62310812	+	742	26.0	[]	[]	[9.058782]	[163]	[]	[62310583]
418_16859	chr5	90657756	90658156	+	785	26.0	[6.933092]	[166]	[]	[]	[90657988]	[]
418_16867	chr5	132258110	132258510	+	586	26.0	[]	[]	[9.058782]	[107]	[]	[132258309]
418_16870	chr5	140174738	140175138	+	673	26.0	[9.058782]	[237]	[]	[]	[140174977]	[]
418_16872	chr5	141564102	141564502	+	763	26.0	[]	[]	[7.772714]	[66]	[]	[141564264]
418_16882	chr5	176541420	176541820	+	732	26.0	[]	[]	[7.881745]	[106]	[]	[176541580]
418_16887	chr5	179732632	179733032	+	758	26.0	[]	[]	[8.119915]	[156]	[]	[179732816]
418_16895	chr6	6687141	6687541	+	665	26.0	[]	[]	[7.881745]	[85]	[]	[6687310]
418_16907	chr6	17725076	17725476	+	569	26.0	[9.831317]	[72]	[7.881745]	[89]	[17725228]	[17725245]
418_16915	chr6	27177329	27177729	+	655	26.0	[]	[]	[7.881745]	[171]	[]	[27177528]
418_16923	chr6	30130983	30131383	+	736	26.0	[6.8263144]	[90]	[8.371923]	[85]	[30131172]	[30131167]
418_16938	chr6	34656386	34656786	+	724	26.0	[]	[]	[9.058782]	[77]	[]	[34656539]
418_16943	chr6	36217112	36217512	+	769	26.0	[10.77997]	[94]	[7.0784545, 7.0784545]	[98, 114]	[36217302]	[36217306, 36217322]
418_16950	chr6	42746885	42747285	+	722	26.0	[12.8385725]	[174]	[]	[]	[42747131]	[]
418_16955	chr6	44119744	44120144	+	775	26.0	[]	[]	[7.881745]	[90]	[]	[44119933]
418_1696	chr1	35931025	35931425	+	1000	72.0	[]	[]	[8.119915]	[129]	[]	[35931254]
418_16968	chr6	109381592	109381992	+	747	26.0	[]	[]	[6.8263144]	[70]	[]	[109381750]
418_16977	chr6	143554997	143555397	+	601	26.0	[]	[]	[7.881745]	[91]	[]	[143555173]
418_1698	chr1	109389814	109390214	+	1000	72.0	[]	[]	[9.058782]	[99]	[]	[109390009]
418_16988	chr6	159174304	159174704	+	783	26.0	[]	[]	[8.371923]	[125]	[]	[159174491]
418_16992	chr6	166383455	166383855	+	638	26.0	[7.881745]	[131]	[]	[]	[166383684]	[]
418_16995	chr7	22664737	22665137	+	678	26.0	[9.058782]	[182]	[]	[]	[22664931]	[]
418_16999	chr7	37354593	37354993	+	809	26.0	[10.77997]	[133]	[]	[]	[37354792]	[]
418_17	chr2	65432395	65432795	+	1000	554.0	[9.940348]	[75]	[7.881745]	[124]	[65432556]	[65432605]
418_17015	chr7	100156790	100157190	+	715	26.0	[]	[]	[9.058782]	[182]	[]	[100156975]
418_17020	chr7	105648499	105648899	+	666	26.0	[]	[]	[7.881745, 10.77997]	[112, 146]	[]	[105648692, 105648726]
418_17060	chr7	140478248	140478648	+	745	26.0	[8.119915]	[98]	[]	[]	[140478419]	[]
418_17072	chr7	151056933	151057333	+	580	26.0	[]	[]	[7.0784545]	[190]	[]	[151057147]
418_17073	chr7	151088390	151088790	+	764	26.0	[10.77997]	[72]	[]	[]	[151088556]	[]
418_17081	chr8	11877756	11878156	+	758	26.0	[10.77997]	[83]	[]	[]	[11877932]	[]
418_17082	chr8	22137261	22137661	+	668	26.0	[]	[]	[7.0784545]	[144]	[]	[22137441]
418_17083	chr8	22561851	22562251	+	782	26.0	[]	[]	[12.8385725]	[186]	[]	[22562055]
418_17089	chr8	29004174	29004574	+	746	26.0	[10.77997]	[181]	[]	[]	[29004421]	[]
418_1709	chr12	98671472	98671872	+	1000	72.0	[6.933092]	[84]	[]	[]	[98671638]	[]
418_17092	chr8	38386140	38386540	+	560	26.0	[]	[]	[7.881745]	[160]	[]	[38386363]
418_171	chr2	96305367	96305767	+	1000	226.0	[]	[]	[8.371923, 9.940348]	[104, 110]	[]	[96305570, 96305576]
418_1710	chr14	71324820	71325220	+	1000	72.0	[]	[]	[9.058782, 8.119915]	[119, 166]	[]	[71325000, 71325047]
418_17103	chr8	115658090	115658490	+	685	26.0	[7.0784545]	[178]	[]	[]	[115658312]	[]
418_17106	chr8	123268913	123269313	+	672	26.0	[]	[]	[7.772714]	[76]	[]	[123269088]
418_17135	chr9	121121646	121122046	+	767	26.0	[9.058782]	[154]	[]	[]	[121121851]	[]
418_17139	chr9	124513505	124513905	+	781	26.0	[9.058782]	[82]	[12.8385725]	[135]	[124513680]	[124513733]
418_17140	chr9	125707022	125707422	+	547	26.0	[12.8385725]	[131]	[]	[]	[125707231]	[]
418_1715	chr16	85613302	85613702	+	1000	72.0	[]	[]	[9.058782]	[144]	[]	[85613510]
418_17151	chr9	130578717	130579117	+	684	26.0	[]	[]	[7.772714]	[143]	[]	[130578942]
418_1717	chr18	3246979	3247379	+	1000	72.0	[10.77997]	[73]	[]	[]	[3247140]	[]
418_17174	chr1	1175165	1175565	+	637	25.0	[]	[]	[9.940348]	[90]	[]	[1175337]
418_17190	chr1	12477175	12477575	+	745	25.0	[]	[]	[8.755716]	[152]	[]	[12477339]
418_17191	chr1	12480665	12481065	+	637	25.0	[10.77997]	[73]	[7.772714]	[150]	[12480838]	[12480915]
418_17208	chr1	26471451	26471851	+	678	25.0	[9.058782]	[103]	[]	[]	[26471636]	[]
418_17226	chr1	40774141	40774541	+	695	25.0	[]	[]	[7.881745]	[92]	[]	[40774331]
418_1724	chr20	10435137	10435537	+	1000	72.0	[10.77997, 6.666218]	[64, 76]	[7.0784545]	[113]	[10435292, 10435304]	[10435341]
418_17249	chr1	93346401	93346801	+	729	25.0	[]	[]	[7.881745]	[238]	[]	[93346649]
418_17250	chr1	99766405	99766805	+	686	25.0	[]	[]	[12.8385725]	[163]	[]	[99766633]
418_1727	chr3	9792854	9793254	+	1000	72.0	[12.8385725]	[81]	[12.8385725, 12.8385725]	[145, 153]	[9793018]	[9793082, 9793090]
418_17277	chr1	159936343	159936743	+	670	25.0	[]	[]	[12.8385725]	[182]	[]	[159936572]
418_17291	chr1	172745021	172745421	+	720	25.0	[9.058782]	[160]	[]	[]	[172745207]	[]
418_17292	chr1	173431151	173431551	+	675	25.0	[10.77997]	[113]	[]	[]	[173431352]	[]
418_17294	chr1	178542547	178542947	+	541	25.0	[]	[]	[7.881745]	[197]	[]	[178542791]
418_17298	chr1	184222458	184222858	+	692	25.0	[]	[]	[7.772714]	[149]	[]	[184222641]
418_17299	chr1	185314405	185314805	+	685	25.0	[7.881745]	[137]	[]	[]	[185314611]	[]
418_173	chr12	108628389	108628789	+	1000	225.0	[]	[]	[10.77997]	[108]	[]	[108628587]
418_17312	chr1	204683211	204683611	+	698	25.0	[9.058782]	[137]	[]	[]	[204683409]	[]
418_17313	chr1	204925688	204926088	+	751	25.0	[7.881745]	[177]	[]	[]	[204925899]	[]
418_1732	chr6	30781852	30782252	+	1000	72.0	[]	[]	[9.940348, 12.8385725]	[98, 169]	[]	[30782014, 30782085]
418_17336	chr1	234849709	234850109	+	715	25.0	[10.77997]	[224]	[]	[]	[234849942]	[]
418_1735	chr6	45445785	45446185	+	1000	72.0	[7.772714]	[96]	[]	[]	[45445968]	[]
418_17354	chr10	6445656	6446056	+	553	25.0	[]	[]	[9.831317]	[97]	[]	[6445850]
418_17357	chr10	16904667	16905067	+	570	25.0	[]	[]	[9.058782]	[162]	[]	[16904900]
418_17359	chr10	22391517	22391917	+	743	25.0	[8.119915]	[174]	[]	[]	[22391766]	[]
418_17386	chr10	73966119	73966519	+	633	25.0	[]	[]	[7.772714]	[129]	[]	[73966341]
418_17393	chr10	99685599	99685999	+	717	25.0	[7.881745]	[104]	[10.77997]	[159]	[99685790]	[99685845]
418_174	chr3	186871341	186871741	+	1000	225.0	[10.77997]	[64]	[9.058782, 7.881745]	[106, 137]	[186871492]	[186871534, 186871565]
418_17401	chr10	132232384	132232784	+	651	25.0	[]	[]	[7.881745, 7.881745]	[113, 149]	[]	[132232563, 132232599]
418_1741	chr7	149028286	149028686	+	1000	72.0	[12.8385725]	[185]	[]	[]	[149028526]	[]
418_17413	chr11	57335103	57335503	+	727	25.0	[]	[]	[7.772714]	[149]	[]	[57335342]
418_17418	chr11	66454170	66454570	+	639	25.0	[10.77997, 10.77997]	[114, 153]	[]	[]	[66454376, 66454415]	[]
418_17420	chr11	67265989	67266389	+	663	25.0	[]	[]	[8.119915]	[187]	[]	[67266212]
418_17422	chr11	69712140	69712540	+	733	25.0	[10.77997, 10.77997, 10.77997]	[66, 106, 146]	[]	[]	[69712291, 69712331, 69712371]	[]
