#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_1975	chr6	43251427	43251827	+	1000	697.5	[7.275311]	[96]	[7.275311]	[105]	[43251622]	[43251631]
366_19752	chr17	32516416	32516816	+	1000	118.5	[7.275311, 7.275311]	[120, 137]	[7.275311]	[129]	[32516623, 32516640]	[32516632]
366_1976	chr1	22131901	22132301	+	1000	697.0	[7.275311, 7.275311]	[72, 104]	[7.275311, 7.275311, 7.275311]	[87, 113, 130]	[22132068, 22132100]	[22132083, 22132109, 22132126]
366_19760	chr18	23260181	23260581	+	1000	118.5	[]	[]	[7.275311]	[235]	[]	[23260352]
366_1977	chr1	201016268	201016668	+	1000	696.5	[7.275311, 7.275311]	[77, 134]	[7.275311]	[143]	[201016428, 201016485]	[201016494]
366_19775	chr20	51563552	51563952	+	1000	118.5	[]	[]	[7.275311]	[191]	[]	[51563713]
366_19776	chr20	64038716	64039116	+	1000	118.5	[7.275311]	[119]	[]	[]	[64038919]	[]
366_19778	chr21	31198630	31199030	+	1000	118.5	[7.275311]	[201]	[7.275311]	[203]	[31198862]	[31198864]
366_1978	chr5	65880711	65881111	+	1000	696.5	[7.275311]	[105]	[7.275311]	[114]	[65880910]	[65880919]
366_19780	chr22	18980816	18981216	+	817	118.5	[]	[]	[7.275311]	[138]	[]	[18981048]
366_19798	chr6	37210351	37210751	+	1000	118.5	[]	[]	[7.275311, 7.275311]	[141, 168]	[]	[37210560, 37210587]
366_198	chr17	49739722	49740122	+	1000	1881.5	[7.275311, 7.275311]	[89, 128]	[7.275311, 7.275311]	[98, 103]	[49739910, 49739949]	[49739919, 49739924]
366_1980	chr5	10262388	10262788	+	1000	696.0	[7.275311]	[108]	[7.275311]	[117]	[10262593]	[10262602]
366_19804	chr6	170529762	170530162	+	1000	118.5	[7.275311]	[246]	[7.275311]	[240]	[170530012]	[170530006]
366_19811	chr8	22918298	22918698	+	1000	118.5	[]	[]	[7.275311]	[124]	[]	[22918476]
366_19816	chr9	129887157	129887557	+	1000	118.5	[7.275311]	[71]	[]	[]	[129887318]	[]
366_19817	chrX	57135179	57135579	+	1000	118.5	[7.275311]	[206]	[]	[]	[57135403]	[]
366_19823	chr1	61076904	61077304	+	1000	118.0	[7.275311]	[94]	[]	[]	[61077077]	[]
366_19825	chr1	168316656	168317056	+	993	118.0	[7.275311, 7.275311, 7.275311, 7.275311]	[101, 108, 157, 164]	[7.275311, 7.275311, 7.275311, 7.275311]	[92, 110, 148, 166]	[168316827, 168316834, 168316883, 168316890]	[168316818, 168316836, 168316874, 168316892]
366_19829	chr10	6054078	6054478	+	1000	118.0	[7.275311]	[144]	[]	[]	[6054282]	[]
366_19832	chr10	60350544	60350944	+	1000	118.0	[]	[]	[7.275311]	[211]	[]	[60350745]
366_19836	chr10	79151617	79152017	+	1000	118.0	[7.275311, 7.275311]	[65, 141]	[7.275311]	[125]	[79151769, 79151845]	[79151829]
366_19837	chr10	84139266	84139666	+	1000	118.0	[7.275311, 7.275311]	[77, 110]	[]	[]	[84139433, 84139466]	[]
366_19838	chr11	504467	504867	+	1000	118.0	[7.275311]	[253]	[]	[]	[504670]	[]
366_19842	chr11	12249544	12249944	+	1000	118.0	[7.275311, 7.275311, 7.275311, 7.275311]	[145, 157, 167, 212]	[7.275311, 7.275311]	[159, 169]	[12249728, 12249740, 12249750, 12249795]	[12249742, 12249752]
366_19846	chr11	74307398	74307798	+	1000	118.0	[7.275311, 7.275311]	[67, 86]	[]	[]	[74307564, 74307583]	[]
366_19853	chr12	111405008	111405408	+	1000	118.0	[]	[]	[7.275311, 7.275311]	[63, 72]	[]	[111405164, 111405173]
366_19869	chr19	991145	991545	+	983	118.0	[7.275311]	[104]	[7.275311]	[142]	[991340]	[991378]
366_19878	chr2	26961705	26962105	+	812	118.0	[7.275311, 7.275311, 7.275311, 7.275311]	[76, 83, 115, 147]	[7.275311]	[85]	[26961859, 26961866, 26961898, 26961930]	[26961868]
366_19880	chr2	48886929	48887329	+	1000	118.0	[7.275311]	[102]	[7.275311]	[111]	[48887124]	[48887133]
366_19881	chr2	70212306	70212706	+	1000	118.0	[7.275311]	[142]	[]	[]	[70212521]	[]
366_19885	chr2	143852745	143853145	+	1000	118.0	[7.275311, 7.275311, 7.275311]	[60, 104, 111]	[7.275311, 7.275311]	[73, 113]	[143852904, 143852948, 143852955]	[143852917, 143852957]
366_19890	chr20	36050628	36051028	+	1000	118.0	[]	[]	[7.275311, 7.275311]	[134, 145]	[]	[36050794, 36050805]
366_19892	chr20	49270286	49270686	+	1000	118.0	[]	[]	[7.275311]	[106]	[]	[49270485]
366_19894	chr21	37073671	37074071	+	1000	118.0	[7.275311]	[99]	[]	[]	[37073867]	[]
366_19896	chr21	45292364	45292764	+	1000	118.0	[7.275311, 7.275311]	[179, 240]	[]	[]	[45292543, 45292604]	[]
366_19899	chr22	37199187	37199587	+	1000	118.0	[7.275311]	[125]	[7.275311]	[158]	[37199369]	[37199402]
366_199	chr2	11968073	11968473	+	1000	1881.5	[7.275311]	[147]	[7.275311]	[84]	[11968310]	[11968247]
366_19902	chr3	17946682	17947082	+	1000	118.0	[7.275311]	[114]	[]	[]	[17946880]	[]
366_19905	chr3	49021564	49021964	+	1000	118.0	[7.275311, 7.275311]	[119, 133]	[7.275311]	[135]	[49021745, 49021759]	[49021761]
366_19908	chr3	188000344	188000744	+	1000	118.0	[7.275311, 7.275311]	[105, 129]	[7.275311, 7.275311]	[120, 138]	[188000530, 188000554]	[188000545, 188000563]
366_19909	chr3	194572272	194572672	+	1000	118.0	[7.275311]	[178]	[]	[]	[194572514]	[]
366_19911	chr4	73704431	73704831	+	1000	118.0	[]	[]	[7.275311]	[141]	[]	[73704621]
366_19921	chr6	39196654	39197054	+	561	118.0	[]	[]	[7.275311]	[175]	[]	[39196840]
366_19923	chr6	87848608	87849008	+	1000	118.0	[7.275311]	[107]	[7.275311, 7.275311]	[112, 116]	[87848803]	[87848808, 87848812]
366_19924	chr6	142830848	142831248	+	1000	118.0	[7.275311]	[111]	[7.275311, 7.275311]	[120, 127]	[142831039]	[142831048, 142831055]
366_19925	chr6	168709464	168709864	+	1000	118.0	[7.275311]	[87]	[7.275311]	[96]	[168709649]	[168709658]
366_19928	chr7	32727857	32728257	+	1000	118.0	[7.275311, 7.275311]	[195, 216]	[7.275311]	[155]	[32728066, 32728087]	[32728026]
366_1993	chr1	212288708	212289108	+	1000	693.0	[]	[]	[7.275311]	[111]	[]	[212288905]
366_19930	chr7	93004909	93005309	+	1000	118.0	[7.275311]	[169]	[]	[]	[93005092]	[]
366_19934	chr7	128005095	128005495	+	1000	118.0	[]	[]	[7.275311, 7.275311]	[135, 178]	[]	[128005266, 128005309]
366_19939	chr8	144520863	144521263	+	663	118.0	[7.275311, 7.275311]	[115, 126]	[7.275311, 7.275311]	[120, 161]	[144521043, 144521054]	[144521048, 144521089]
366_19943	chrX	119672482	119672882	+	698	118.0	[7.275311, 7.275311]	[109, 155]	[7.275311, 7.275311]	[111, 118]	[119672683, 119672729]	[119672685, 119672692]
366_19944	chr1	12451171	12451571	+	1000	117.5	[7.275311, 7.275311]	[132, 151]	[7.275311]	[134]	[12451383, 12451402]	[12451385]
366_19950	chr1	53238380	53238780	+	1000	117.5	[7.275311]	[147]	[]	[]	[53238607]	[]
366_19953	chr1	155970384	155970784	+	1000	117.5	[7.275311]	[156]	[]	[]	[155970546]	[]
366_19954	chr1	167220326	167220726	+	1000	117.5	[7.275311]	[149]	[]	[]	[167220571]	[]
366_19955	chr1	207052986	207053386	+	1000	117.5	[]	[]	[7.275311]	[240]	[]	[207053235]
366_19956	chr1	228085245	228085645	+	1000	117.5	[]	[]	[7.275311]	[256]	[]	[228085483]
366_19959	chr11	3057442	3057842	+	1000	117.5	[7.275311]	[111]	[]	[]	[3057594]	[]
366_19960	chr11	18634375	18634775	+	1000	117.5	[7.275311, 7.275311, 7.275311]	[148, 199, 227]	[]	[]	[18634528, 18634579, 18634607]	[]
366_19963	chr11	62001654	62002054	+	1000	117.5	[7.275311, 7.275311, 7.275311]	[84, 108, 147]	[]	[]	[62001837, 62001861, 62001900]	[]
366_19967	chr12	51048028	51048428	+	1000	117.5	[7.275311, 7.275311]	[190, 217]	[7.275311]	[204]	[51048219, 51048246]	[51048233]
366_19968	chr12	71057353	71057753	+	1000	117.5	[7.275311]	[88]	[7.275311]	[97]	[71057539]	[71057548]
366_19975	chr15	60933882	60934282	+	1000	117.5	[7.275311]	[114]	[7.275311]	[123]	[60934086]	[60934095]
366_19983	chr16	85171778	85172178	+	1000	117.5	[7.275311, 7.275311]	[136, 141]	[]	[]	[85171985, 85171990]	[]
366_19985	chr17	18635932	18636332	+	1000	117.5	[]	[]	[7.275311, 7.275311]	[65, 137]	[]	[18636094, 18636166]
366_19986	chr17	39754072	39754472	+	1000	117.5	[7.275311]	[106]	[]	[]	[39754260]	[]
366_19989	chr18	9260360	9260760	+	949	117.5	[7.275311]	[106]	[7.275311]	[108]	[9260555]	[9260557]
366_19990	chr18	9417201	9417601	+	1000	117.5	[7.275311]	[144]	[7.275311, 7.275311, 7.275311, 7.275311]	[118, 127, 139, 153]	[9417428]	[9417402, 9417411, 9417423, 9417437]
366_19995	chr19	10653711	10654111	+	1000	117.5	[7.275311, 7.275311]	[136, 213]	[]	[]	[10653872, 10653949]	[]
366_20001	chr19	52095235	52095635	+	1000	117.5	[7.275311]	[168]	[]	[]	[52095432]	[]
366_20008	chr2	111975213	111975613	+	1000	117.5	[7.275311]	[97]	[7.275311]	[168]	[111975383]	[111975454]
366_20010	chr20	34907481	34907881	+	1000	117.5	[7.275311, 7.275311]	[164, 203]	[7.275311]	[173]	[34907684, 34907723]	[34907693]
366_20012	chr20	45363070	45363470	+	1000	117.5	[]	[]	[7.275311]	[132]	[]	[45363278]
366_20015	chr22	20174685	20175085	+	1000	117.5	[]	[]	[7.275311]	[199]	[]	[20174894]
366_20019	chr3	100061072	100061472	+	950	117.5	[]	[]	[7.275311, 7.275311]	[160, 186]	[]	[100061294, 100061320]
366_2002	chr3	50324247	50324647	+	1000	692.5	[7.275311, 7.275311]	[86, 119]	[7.275311]	[95]	[50324433, 50324466]	[50324442]
366_20023	chr4	176451487	176451887	+	1000	117.5	[7.275311, 7.275311, 7.275311]	[74, 86, 103]	[7.275311]	[95]	[176451658, 176451670, 176451687]	[176451679]
366_20025	chr5	150758854	150759254	+	1000	117.5	[]	[]	[7.275311]	[94]	[]	[150759045]
366_20027	chr5	181243597	181243997	+	1000	117.5	[7.275311, 7.275311, 7.275311]	[65, 105, 144]	[7.275311]	[79]	[181243760, 181243800, 181243839]	[181243774]
366_20029	chr6	42104184	42104584	+	1000	117.5	[7.275311, 7.275311, 7.275311, 7.275311]	[184, 198, 209, 226]	[]	[]	[42104388, 42104402, 42104413, 42104430]	[]
366_20030	chr6	106135121	106135521	+	1000	117.5	[7.275311]	[204]	[7.275311]	[169]	[106135354]	[106135319]
366_20032	chr6	152982461	152982861	+	1000	117.5	[7.275311, 7.275311, 7.275311]	[68, 108, 117]	[7.275311]	[87]	[152982618, 152982658, 152982667]	[152982637]
366_20041	chr8	124651093	124651493	+	1000	117.5	[7.275311]	[156]	[]	[]	[124651315]	[]
366_20048	chr1	10210023	10210423	+	1000	117.0	[7.275311]	[130]	[]	[]	[10210240]	[]
366_20051	chr1	26771554	26771954	+	1000	117.0	[7.275311]	[142]	[]	[]	[26771782]	[]
366_20052	chr1	26864563	26864963	+	1000	117.0	[]	[]	[7.275311]	[135]	[]	[26864725]
366_20057	chr1	41109603	41110003	+	1000	117.0	[]	[]	[7.275311, 7.275311]	[69, 109]	[]	[41109769, 41109809]
366_20071	chr10	45421222	45421622	+	922	117.0	[7.275311]	[156]	[7.275311]	[165]	[45421421]	[45421430]
366_20075	chr12	54294480	54294880	+	1000	117.0	[7.275311]	[155]	[7.275311]	[111]	[54294699]	[54294655]
366_20077	chr12	62259892	62260292	+	1000	117.0	[7.275311]	[205]	[7.275311]	[228]	[62260110]	[62260133]
366_20083	chr15	67521542	67521942	+	1000	117.0	[7.275311]	[170]	[]	[]	[67521783]	[]
366_20085	chr15	70214151	70214551	+	729	117.0	[7.275311]	[98]	[7.275311, 7.275311]	[107, 119]	[70214345]	[70214354, 70214366]
366_2009	chr5	139482155	139482555	+	1000	691.0	[7.275311]	[102]	[]	[]	[139482353]	[]
366_20093	chr17	17172502	17172902	+	1000	117.0	[]	[]	[7.275311, 7.275311]	[99, 108]	[]	[17172697, 17172706]
366_20095	chr17	42111153	42111553	+	1000	117.0	[7.275311, 7.275311]	[147, 162]	[7.275311, 7.275311, 7.275311, 7.275311]	[108, 156, 164, 170]	[42111376, 42111391]	[42111337, 42111385, 42111393, 42111399]
366_20097	chr19	900318	900718	+	1000	117.0	[7.275311, 7.275311, 7.275311]	[125, 177, 217]	[7.275311]	[127]	[900471, 900523, 900563]	[900473]
366_2010	chr7	43034477	43034877	+	1000	691.0	[7.275311, 7.275311]	[64, 122]	[7.275311]	[66]	[43034640, 43034698]	[43034642]
366_20100	chr19	10502262	10502662	+	1000	117.0	[]	[]	[7.275311]	[155]	[]	[10502507]
366_20101	chr19	13150371	13150771	+	1000	117.0	[7.275311, 7.275311]	[193, 209]	[]	[]	[13150580, 13150596]	[]
366_20105	chr19	50795050	50795450	+	1000	117.0	[7.275311]	[143]	[]	[]	[50795227]	[]
366_20106	chr19	54159581	54159981	+	1000	117.0	[7.275311, 7.275311]	[77, 153]	[]	[]	[54159747, 54159823]	[]
366_20109	chr2	144578264	144578664	+	1000	117.0	[]	[]	[7.275311]	[147]	[]	[144578484]
366_20112	chr2	218422447	218422847	+	868	117.0	[]	[]	[7.275311]	[101]	[]	[218422639]
366_20114	chr21	14630436	14630836	+	1000	117.0	[7.275311]	[133]	[]	[]	[14630590]	[]
366_20120	chr3	10015350	10015750	+	1000	117.0	[]	[]	[7.275311]	[117]	[]	[10015567]
366_20121	chr3	40327592	40327992	+	1000	117.0	[7.275311]	[238]	[7.275311]	[240]	[40327795]	[40327797]
366_20126	chr3	153162850	153163250	+	1000	117.0	[7.275311]	[193]	[]	[]	[153163094]	[]
366_20127	chr3	155303439	155303839	+	1000	117.0	[7.275311]	[322]	[]	[]	[155303670]	[]
366_20128	chr4	76147956	76148356	+	1000	117.0	[7.275311]	[142]	[]	[]	[76148131]	[]
366_20130	chr4	122118228	122118628	+	1000	117.0	[]	[]	[7.275311]	[186]	[]	[122118440]
366_20131	chr4	139295531	139295931	+	1000	117.0	[7.275311]	[291]	[7.275311]	[299]	[139295747]	[139295755]
366_20132	chr5	103472848	103473248	+	1000	117.0	[7.275311]	[91]	[7.275311]	[122]	[103473017]	[103473048]
366_20137	chr5	179819099	179819499	+	1000	117.0	[]	[]	[7.275311]	[144]	[]	[179819259]
366_20146	chr6	111484017	111484417	+	1000	117.0	[7.275311]	[217]	[7.275311]	[219]	[111484238]	[111484240]
366_20148	chr7	81208905	81209305	+	1000	117.0	[7.275311]	[172]	[7.275311]	[180]	[81209144]	[81209152]
366_20149	chr7	90346566	90346966	+	1000	117.0	[7.275311]	[89]	[7.275311]	[101]	[90346727]	[90346739]
366_2015	chr3	171317149	171317549	+	1000	690.0	[]	[]	[7.275311]	[110]	[]	[171317351]
366_20152	chr7	127655630	127656030	+	1000	117.0	[7.275311]	[137]	[]	[]	[127655781]	[]
366_20154	chr8	33472858	33473258	+	1000	117.0	[]	[]	[7.275311]	[203]	[]	[33473035]
366_20156	chr8	68152755	68153155	+	1000	117.0	[7.275311]	[112]	[7.275311]	[114]	[68152937]	[68152939]
366_2016	chr1	185300138	185300538	+	1000	689.5	[7.275311, 7.275311]	[76, 106]	[7.275311, 7.275311]	[78, 115]	[185300309, 185300339]	[185300311, 185300348]
366_20160	chr9	120856652	120857052	+	1000	117.0	[]	[]	[7.275311, 7.275311, 7.275311]	[155, 203, 214]	[]	[120856837, 120856885, 120856896]
366_20169	chr1	2546745	2547145	+	1000	116.5	[7.275311]	[141]	[7.275311, 7.275311]	[143, 151]	[2546931]	[2546933, 2546941]
366_20170	chr1	11736043	11736443	+	1000	116.5	[7.275311]	[190]	[]	[]	[11736237]	[]
366_20172	chr1	18945323	18945723	+	1000	116.5	[]	[]	[7.275311, 7.275311]	[140, 178]	[]	[18945492, 18945530]
366_20175	chr1	32215505	32215905	+	1000	116.5	[7.275311, 7.275311]	[228, 246]	[]	[]	[32215737, 32215755]	[]
366_20176	chr1	35505948	35506348	+	1000	116.5	[7.275311, 7.275311]	[81, 88]	[7.275311]	[90]	[35506115, 35506122]	[35506124]
366_2018	chr19	39891607	39892007	+	1000	689.5	[7.275311, 7.275311]	[105, 130]	[7.275311]	[114]	[39891804, 39891829]	[39891813]
366_20182	chr1	156130028	156130428	+	1000	116.5	[7.275311]	[119]	[7.275311]	[121]	[156130210]	[156130212]
366_20188	chr10	67079079	67079479	+	1000	116.5	[7.275311, 7.275311, 7.275311]	[196, 211, 216]	[7.275311, 7.275311, 7.275311]	[198, 207, 225]	[67079300, 67079315, 67079320]	[67079302, 67079311, 67079329]
366_20197	chr11	12167044	12167444	+	1000	116.5	[]	[]	[7.275311, 7.275311]	[88, 143]	[]	[12167197, 12167252]
366_20198	chr11	32267778	32268178	+	848	116.5	[7.275311]	[139]	[7.275311]	[148]	[32267991]	[32268000]
366_2020	chr2	46315196	46315596	+	1000	689.0	[]	[]	[7.275311]	[135]	[]	[46315408]
366_20204	chr12	132623614	132624014	+	1000	116.5	[7.275311, 7.275311, 7.275311]	[96, 113, 133]	[7.275311]	[142]	[132623807, 132623824, 132623844]	[132623853]
366_20205	chr13	21176386	21176786	+	1000	116.5	[]	[]	[7.275311]	[96]	[]	[21176542]
366_20207	chr14	89215155	89215555	+	1000	116.5	[7.275311]	[120]	[7.275311]	[129]	[89215360]	[89215369]
366_20208	chr15	67670600	67671000	+	1000	116.5	[7.275311]	[170]	[7.275311]	[92]	[67670847]	[67670769]
366_20209	chr15	69876096	69876496	+	1000	116.5	[]	[]	[7.275311, 7.275311, 7.275311]	[86, 96, 122]	[]	[69876254, 69876264, 69876290]
366_2021	chr14	73717226	73717626	+	1000	688.5	[7.275311]	[98]	[7.275311, 7.275311, 7.275311]	[62, 107, 134]	[73717424]	[73717388, 73717433, 73717460]
366_20216	chr16	88455818	88456218	+	1000	116.5	[7.275311]	[134]	[7.275311, 7.275311]	[107, 136]	[88455999]	[88455972, 88456001]
366_20217	chr16	89164399	89164799	+	1000	116.5	[7.275311]	[183]	[7.275311]	[97]	[89164639]	[89164553]
366_20222	chr18	5237852	5238252	+	1000	116.5	[7.275311]	[72]	[7.275311]	[102]	[5238008]	[5238038]
366_20230	chr19	58559255	58559655	+	1000	116.5	[]	[]	[7.275311]	[150]	[]	[58559434]
366_20234	chr2	162185037	162185437	+	1000	116.5	[7.275311]	[103]	[7.275311]	[112]	[162185238]	[162185247]
366_20235	chr20	3888772	3889172	+	1000	116.5	[]	[]	[7.275311]	[87]	[]	[3888947]
366_20236	chr20	9837633	9838033	+	1000	116.5	[7.275311, 7.275311]	[103, 139]	[7.275311, 7.275311]	[112, 141]	[9837834, 9837870]	[9837843, 9837872]
366_20240	chr22	20307701	20308101	+	1000	116.5	[7.275311]	[137]	[7.275311]	[202]	[20307874]	[20307939]
366_20244	chr3	36969964	36970364	+	1000	116.5	[7.275311]	[125]	[7.275311]	[141]	[36970189]	[36970205]
366_20245	chr3	37175975	37176375	+	1000	116.5	[7.275311]	[218]	[7.275311]	[180]	[37176224]	[37176186]
366_20246	chr3	128680714	128681114	+	1000	116.5	[7.275311]	[165]	[7.275311]	[140]	[128680896]	[128680871]
366_2025	chr2	68320195	68320595	+	1000	688.0	[7.275311, 7.275311]	[85, 153]	[7.275311, 7.275311]	[55, 94]	[68320376, 68320444]	[68320346, 68320385]
366_20252	chr4	53889682	53890082	+	1000	116.5	[]	[]	[7.275311]	[121]	[]	[53889898]
366_20253	chr4	55948956	55949356	+	1000	116.5	[]	[]	[7.275311]	[159]	[]	[55949185]
366_20254	chr4	86935944	86936344	+	1000	116.5	[7.275311]	[105]	[]	[]	[86936129]	[]
366_20258	chr5	88881655	88882055	+	1000	116.5	[7.275311]	[152]	[]	[]	[88881906]	[]
366_20259	chr5	140691236	140691636	+	1000	116.5	[7.275311]	[225]	[]	[]	[140691463]	[]
366_2026	chr2	213261206	213261606	+	1000	688.0	[7.275311]	[102]	[7.275311]	[111]	[213261400]	[213261409]
366_20261	chr5	177366873	177367273	+	1000	116.5	[7.275311, 7.275311]	[179, 224]	[]	[]	[177367055, 177367100]	[]
366_20269	chr6	119526166	119526566	+	870	116.5	[7.275311]	[130]	[]	[]	[119526377]	[]
366_20270	chr6	157719303	157719703	+	1000	116.5	[7.275311, 7.275311]	[119, 132]	[7.275311]	[80]	[157719510, 157719523]	[157719471]
366_20278	chr8	96937322	96937722	+	1000	116.5	[]	[]	[7.275311]	[145]	[]	[96937538]
366_20279	chr8	102794420	102794820	+	1000	116.5	[]	[]	[7.275311, 7.275311]	[206, 234]	[]	[102794641, 102794669]
366_20280	chr9	37913538	37913938	+	1000	116.5	[7.275311, 7.275311]	[182, 204]	[]	[]	[37913731, 37913753]	[]
366_20282	chr9	38047602	38048002	+	1000	116.5	[]	[]	[7.275311]	[140]	[]	[38047779]
366_20286	chr9	124415244	124415644	+	1000	116.5	[7.275311]	[201]	[7.275311]	[127]	[124415495]	[124415421]
366_20287	chr9	136094190	136094590	+	1000	116.5	[7.275311]	[90]	[]	[]	[136094371]	[]
366_20288	chr9	136648703	136649103	+	1000	116.5	[7.275311, 7.275311]	[92, 99]	[7.275311, 7.275311]	[101, 141]	[136648891, 136648898]	[136648900, 136648940]
366_20290	chr1	19113303	19113703	+	1000	116.0	[]	[]	[7.275311, 7.275311]	[145, 182]	[]	[19113517, 19113554]
366_20291	chr1	19313311	19313711	+	1000	116.0	[]	[]	[7.275311]	[216]	[]	[19313555]
366_20293	chr1	21590694	21591094	+	1000	116.0	[7.275311]	[180]	[]	[]	[21590862]	[]
366_203	chr10	79178590	79178990	+	1000	1872.0	[7.275311]	[136]	[7.275311, 7.275311]	[67, 110]	[79178820]	[79178751, 79178794]
366_20300	chr1	204925660	204926060	+	1000	116.0	[7.275311]	[154]	[]	[]	[204925882]	[]
366_20305	chr11	46380648	46381048	+	1000	116.0	[7.275311, 7.275311]	[156, 172]	[]	[]	[46380829, 46380845]	[]
366_20321	chr15	44427280	44427680	+	1000	116.0	[7.275311]	[134]	[]	[]	[44427514]	[]
366_20322	chr15	52179621	52180021	+	1000	116.0	[7.275311]	[106]	[7.275311]	[162]	[52179786]	[52179842]
366_20325	chr15	70100271	70100671	+	1000	116.0	[]	[]	[7.275311]	[191]	[]	[70100502]
366_20326	chr15	96296252	96296652	+	1000	116.0	[7.275311]	[144]	[]	[]	[96296447]	[]
366_20327	chr16	2751731	2752131	+	1000	116.0	[7.275311]	[219]	[]	[]	[2751956]	[]
366_20329	chr16	14974787	14975187	+	1000	116.0	[7.275311]	[77]	[]	[]	[14974964]	[]
366_2033	chr17	49570112	49570512	+	1000	686.0	[7.275311, 7.275311]	[99, 139]	[7.275311, 7.275311, 7.275311]	[113, 127, 148]	[49570293, 49570333]	[49570307, 49570321, 49570342]
366_20330	chr16	67993520	67993920	+	1000	116.0	[]	[]	[7.275311, 7.275311]	[123, 135]	[]	[67993694, 67993706]
366_20331	chr17	36534874	36535274	+	1000	116.0	[7.275311]	[107]	[]	[]	[36535041]	[]
366_20334	chr17	82418276	82418676	+	982	116.0	[]	[]	[7.275311, 7.275311]	[181, 223]	[]	[82418481, 82418523]
366_20338	chr19	36214976	36215376	+	1000	116.0	[7.275311]	[120]	[]	[]	[36215180]	[]
366_2034	chr3	128549274	128549674	+	1000	686.0	[7.275311]	[79]	[7.275311]	[137]	[128549430]	[128549488]
366_20342	chr2	9423258	9423658	+	1000	116.0	[7.275311]	[81]	[]	[]	[9423438]	[]
366_20344	chr2	71454628	71455028	+	1000	116.0	[7.275311]	[181]	[]	[]	[71454853]	[]
366_20345	chr2	118751005	118751405	+	1000	116.0	[7.275311]	[102]	[]	[]	[118751180]	[]
366_2035	chr4	145954866	145955266	+	1000	686.0	[]	[]	[7.275311]	[112]	[]	[145955071]
366_20350	chr22	21573132	21573532	+	1000	116.0	[7.275311]	[163]	[]	[]	[21573376]	[]
366_20355	chr3	38018802	38019202	+	1000	116.0	[7.275311, 7.275311]	[89, 100]	[7.275311, 7.275311]	[91, 106]	[38018985, 38018996]	[38018987, 38019002]
366_2036	chr6	44076456	44076856	+	1000	686.0	[7.275311, 7.275311]	[64, 105]	[7.275311]	[114]	[44076618, 44076659]	[44076668]
366_20365	chr5	172047373	172047773	+	1000	116.0	[7.275311]	[98]	[7.275311, 7.275311]	[100, 111]	[172047564]	[172047566, 172047577]
366_20366	chr6	4984730	4985130	+	1000	116.0	[7.275311]	[160]	[]	[]	[4984921]	[]
366_20370	chr6	87155330	87155730	+	1000	116.0	[7.275311]	[179]	[]	[]	[87155537]	[]
366_20374	chr6	154510201	154510601	+	1000	116.0	[7.275311]	[159]	[]	[]	[154510427]	[]
366_20375	chr7	45154664	45155064	+	1000	116.0	[7.275311]	[94]	[]	[]	[45154819]	[]
366_20382	chr9	129721114	129721514	+	1000	116.0	[7.275311, 7.275311]	[93, 106]	[7.275311]	[121]	[129721279, 129721292]	[129721307]
366_20383	chrX	40273322	40273722	+	1000	116.0	[]	[]	[7.275311]	[116]	[]	[40273528]
366_20384	chr1	3992017	3992417	+	1000	115.5	[]	[]	[7.275311]	[82]	[]	[3992187]
366_2039	chr2	102082770	102083170	+	1000	685.0	[]	[]	[7.275311]	[95]	[]	[102082964]
366_20394	chr1	219121114	219121514	+	1000	115.5	[7.275311]	[103]	[7.275311]	[105]	[219121282]	[219121284]
366_20396	chr1	222644072	222644472	+	1000	115.5	[7.275311, 7.275311]	[73, 128]	[7.275311]	[117]	[222644240, 222644295]	[222644284]
366_204	chr20	34713368	34713768	+	1000	1872.0	[7.275311]	[56]	[7.275311]	[123]	[34713524]	[34713591]
366_20403	chr10	60003813	60004213	+	1000	115.5	[7.275311]	[107]	[7.275311]	[116]	[60004019]	[60004028]
366_20404	chr10	74021321	74021721	+	1000	115.5	[]	[]	[7.275311, 7.275311]	[89, 138]	[]	[74021487, 74021536]
366_20405	chr10	110410353	110410753	+	1000	115.5	[7.275311, 7.275311]	[100, 105]	[7.275311, 7.275311, 7.275311]	[68, 113, 160]	[110410540, 110410545]	[110410508, 110410553, 110410600]
366_20408	chr11	34105417	34105817	+	1000	115.5	[]	[]	[7.275311, 7.275311]	[85, 157]	[]	[34105585, 34105657]
366_20419	chr12	55737143	55737543	+	1000	115.5	[7.275311, 7.275311]	[181, 190]	[]	[]	[55737383, 55737392]	[]
366_20422	chr13	41463888	41464288	+	1000	115.5	[]	[]	[7.275311, 7.275311]	[162, 213]	[]	[41464087, 41464138]
366_20427	chr15	83210609	83211009	+	1000	115.5	[7.275311, 7.275311]	[74, 105]	[7.275311]	[131]	[83210769, 83210800]	[83210826]
366_20438	chr19	3626790	3627190	+	1000	115.5	[7.275311]	[102]	[]	[]	[3626986]	[]
366_20439	chr19	4556037	4556437	+	1000	115.5	[7.275311, 7.275311]	[84, 112]	[7.275311, 7.275311]	[86, 172]	[4556198, 4556226]	[4556200, 4556286]
366_20449	chr2	131492819	131493219	+	1000	115.5	[7.275311]	[203]	[]	[]	[131493049]	[]
