#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV1_idr.fa ETV1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
5_10701	chr1	234957386	234957786	+	1000	46.5	[]	[]	[12.755134]	[137]	[]	[234957618]
5_10703	chr10	22022647	22023047	+	1000	46.5	[7.089459]	[185]	[7.12262]	[209]	[22022869]	[22022893]
5_10704	chr10	61752385	61752785	+	1000	46.5	[]	[]	[15.534065]	[149]	[]	[61752633]
5_10705	chr10	63421565	63421965	+	1000	46.5	[9.098321]	[87]	[11.977064]	[110]	[63421744]	[63421767]
5_10706	chr10	70619240	70619640	+	1000	46.5	[7.1607375, 11.977064]	[77, 90]	[]	[]	[70619402, 70619415]	[]
5_10707	chr10	71727622	71728022	+	1000	46.5	[7.2511134, 10.555081]	[87, 108]	[12.853083]	[159]	[71727798, 71727819]	[71727870]
5_10709	chr10	92821933	92822333	+	1000	46.5	[]	[]	[13.187814]	[150]	[]	[92822152]
5_10710	chr10	110304929	110305329	+	1000	46.5	[]	[]	[10.357321, 7.762847]	[85, 145]	[]	[110305114, 110305174]
5_10712	chr10	124647788	124648188	+	1000	46.5	[11.66261, 12.755134]	[84, 116]	[]	[]	[124647966, 124647998]	[]
5_10714	chr11	58727152	58727552	+	1000	46.5	[15.534065]	[87]	[]	[]	[58727317]	[]
5_10715	chr11	64330392	64330792	+	1000	46.5	[]	[]	[13.236065]	[110]	[]	[64330592]
5_10716	chr12	949335	949735	+	1000	46.5	[7.2626443]	[88]	[]	[]	[949523]	[]
5_10717	chr12	14260563	14260963	+	1000	46.5	[7.239314]	[178]	[]	[]	[14260745]	[]
5_10718	chr12	27014447	27014847	+	1000	46.5	[]	[]	[9.9320965]	[90]	[]	[27014621]
5_10719	chr12	52835908	52836308	+	1000	46.5	[9.944703, 9.36461]	[147, 174]	[]	[]	[52836127, 52836154]	[]
5_10720	chr12	54216974	54217374	+	1000	46.5	[9.296082]	[77]	[]	[]	[54217133]	[]
5_10721	chr12	98644008	98644408	+	1000	46.5	[15.534065]	[80]	[]	[]	[98644173]	[]
5_10722	chr12	104526234	104526634	+	1000	46.5	[]	[]	[13.236065]	[113]	[]	[104526434]
5_10723	chr12	121580848	121581248	+	1000	46.5	[12.755134, 9.362884]	[90, 133]	[]	[]	[121581022, 121581065]	[]
5_10727	chr15	63860137	63860537	+	1000	46.5	[]	[]	[6.938056]	[110]	[]	[63860332]
5_10729	chr16	2751012	2751412	+	1000	46.5	[10.408882]	[162]	[]	[]	[2751231]	[]
5_1073	chr5	76738993	76739393	+	1000	165.0	[10.408882]	[125]	[]	[]	[76739209]	[]
5_10730	chr16	3106334	3106734	+	1000	46.5	[10.38262]	[124]	[]	[]	[3106538]	[]
5_10735	chr16	53099445	53099845	+	1000	46.5	[]	[]	[7.239314]	[119]	[]	[53099635]
5_10736	chr16	81752214	81752614	+	1000	46.5	[]	[]	[6.6820016, 11.977064, 7.57839]	[94, 133, 142]	[]	[81752388, 81752427, 81752436]
5_10738	chr17	16287633	16288033	+	1000	46.5	[13.187814]	[72]	[]	[]	[16287804]	[]
5_10739	chr17	27654544	27654944	+	1000	46.5	[]	[]	[7.2626443]	[119]	[]	[27654749]
5_10741	chr17	45052277	45052677	+	1000	46.5	[]	[]	[9.561721, 9.36396]	[128, 167]	[]	[45052481, 45052520]
5_10742	chr17	64448922	64449322	+	964	46.5	[11.977064]	[77]	[]	[]	[64449092]	[]
5_10745	chr19	2887650	2888050	+	1000	46.5	[8.00723]	[82]	[]	[]	[2887827]	[]
5_10746	chr19	5828346	5828746	+	1000	46.5	[]	[]	[10.717738]	[121]	[]	[5828535]
5_10747	chr19	10104629	10105029	+	1000	46.5	[]	[]	[9.944703]	[126]	[]	[10104810]
5_10748	chr19	10717653	10718053	+	1000	46.5	[]	[]	[9.019745]	[112]	[]	[10717833]
5_10749	chr19	12725614	12726014	+	1000	46.5	[8.950266]	[88]	[]	[]	[12725797]	[]
5_10750	chr19	13747690	13748090	+	680	46.5	[]	[]	[9.943626]	[126]	[]	[13747913]
5_10753	chr19	42242904	42243304	+	1000	46.5	[6.9001327]	[111]	[]	[]	[42243104]	[]
5_10754	chr19	46791952	46792352	+	1000	46.5	[7.1266546, 9.803603]	[102, 106]	[]	[]	[46792153, 46792157]	[]
5_10756	chr19	48899872	48900272	+	1000	46.5	[8.066961]	[107]	[]	[]	[48900075]	[]
5_10757	chr19	49427881	49428281	+	1000	46.5	[]	[]	[7.214393]	[119]	[]	[49428094]
5_10758	chr19	50316080	50316480	+	1000	46.5	[7.1607375]	[149]	[7.2626443]	[118]	[50316306]	[50316275]
5_10760	chr19	55217192	55217592	+	1000	46.5	[]	[]	[7.339126]	[131]	[]	[55217403]
5_10761	chr19	55280944	55281344	+	1000	46.5	[12.655322]	[136]	[]	[]	[55281097]	[]
5_10762	chr2	31811997	31812397	+	1000	46.5	[10.118057]	[149]	[11.977064]	[55]	[31812246]	[31812152]
5_10763	chr2	48420691	48421091	+	1000	46.5	[]	[]	[7.4515624]	[152]	[]	[48420871]
5_10765	chr2	96868372	96868772	+	1000	46.5	[13.675058]	[124]	[]	[]	[96868591]	[]
5_10767	chr2	197198864	197199264	+	1000	46.5	[12.241628]	[139]	[]	[]	[197199055]	[]
5_10768	chr20	38373445	38373845	+	1000	46.5	[8.066961]	[65]	[7.4370747]	[109]	[38373598]	[38373642]
5_10769	chr20	44993325	44993725	+	1000	46.5	[8.399851]	[109]	[11.299667]	[119]	[44993519]	[44993529]
5_1077	chr12	53371060	53371460	+	1000	164.5	[7.016632]	[74]	[7.214393]	[71]	[53371230]	[53371227]
5_10770	chr20	50483471	50483871	+	1000	46.5	[7.182085]	[101]	[]	[]	[50483639]	[]
5_10771	chr21	34615194	34615594	+	1000	46.5	[]	[]	[6.846283]	[99]	[]	[34615374]
5_10772	chr21	44880886	44881286	+	1000	46.5	[15.534065]	[167]	[]	[]	[44881115]	[]
5_10775	chr22	22709676	22710076	+	1000	46.5	[7.419105]	[140]	[]	[]	[22709906]	[]
5_10776	chr22	23149835	23150235	+	1000	46.5	[7.504953, 7.7016377]	[151, 195]	[]	[]	[23150027, 23150071]	[]
5_10777	chr22	40177685	40178085	+	1000	46.5	[]	[]	[7.4515624, 8.981627]	[77, 143]	[]	[40177850, 40177916]
5_10778	chr22	46006358	46006758	+	1000	46.5	[]	[]	[10.994075]	[125]	[]	[46006563]
5_10779	chr22	50308611	50309011	+	1000	46.5	[]	[]	[9.896452]	[106]	[]	[50308815]
5_10780	chr3	5019594	5019994	+	1000	46.5	[]	[]	[12.655322]	[192]	[]	[5019830]
5_10781	chr3	11643704	11644104	+	1000	46.5	[]	[]	[9.296082]	[153]	[]	[11643940]
5_10783	chr3	24510072	24510472	+	1000	46.5	[7.1164446, 6.864752]	[111, 182]	[]	[]	[24510245, 24510316]	[]
5_10784	chr3	39321558	39321958	+	1000	46.5	[15.534065]	[85]	[]	[]	[39321738]	[]
5_10785	chr3	51983256	51983656	+	1000	46.5	[]	[]	[7.0912585]	[105]	[]	[51983445]
5_10786	chr3	129249443	129249843	+	1000	46.5	[9.943626]	[79]	[]	[]	[129249614]	[]
5_10788	chr3	152244074	152244474	+	1000	46.5	[]	[]	[11.977064]	[161]	[]	[152244289]
5_10790	chr3	179526911	179527311	+	983	46.5	[13.675058, 10.717738]	[101, 132]	[]	[]	[179527111, 179527142]	[]
5_10795	chr4	154464647	154465047	+	1000	46.5	[]	[]	[6.8256197]	[158]	[]	[154464875]
5_10796	chr5	103562520	103562920	+	1000	46.5	[7.2637205]	[110]	[7.57839]	[147]	[103562728]	[103562765]
5_10798	chr5	142053435	142053835	+	1000	46.5	[]	[]	[12.853083]	[142]	[]	[142053652]
5_10799	chr5	149632365	149632765	+	1000	46.5	[10.994075]	[130]	[7.142768, 7.8020873]	[76, 159]	[149632581]	[149632527, 149632610]
5_108	chr3	72144743	72145143	+	1000	479.0	[9.296082]	[107]	[]	[]	[72144938]	[]
5_1080	chr17	79826240	79826640	+	1000	164.5	[8.215144]	[109]	[11.977064, 8.684627]	[54, 134]	[79826448]	[79826393, 79826473]
5_10800	chr6	18264680	18265080	+	1000	46.5	[]	[]	[10.555081]	[104]	[]	[18264869]
5_10801	chr6	20572916	20573316	+	1000	46.5	[]	[]	[12.755134]	[127]	[]	[20573141]
5_10803	chr6	27519313	27519713	+	1000	46.5	[10.230494]	[114]	[]	[]	[27519494]	[]
5_10804	chr6	28758269	28758669	+	1000	46.5	[7.762847]	[113]	[]	[]	[28758464]	[]
5_10806	chr6	44166561	44166961	+	1000	46.5	[7.2303553]	[139]	[7.1607375, 7.016632]	[64, 106]	[44166798]	[44166723, 44166765]
5_10807	chr6	83006251	83006651	+	1000	46.5	[9.098321, 7.330168]	[122, 134]	[]	[]	[83006464, 83006476]	[]
5_1081	chr3	19946872	19947272	+	1000	164.5	[6.998081]	[106]	[]	[]	[19947041]	[]
5_10810	chr7	26291566	26291966	+	1000	46.5	[10.506831]	[157]	[7.339126]	[137]	[26291791]	[26291771]
5_10811	chr7	50333268	50333668	+	1000	46.5	[11.977064]	[186]	[]	[]	[50333496]	[]
5_10813	chr7	66458943	66459343	+	1000	46.5	[12.242703]	[92]	[8.981627, 13.187814]	[63, 151]	[66459134]	[66459105, 66459193]
5_10816	chr7	139075011	139075411	+	1000	46.5	[7.6340957]	[114]	[]	[]	[139075215]	[]
5_10819	chr7	152617001	152617401	+	1000	46.5	[10.994075]	[155]	[]	[]	[152617230]	[]
5_1082	chr6	31736443	31736843	+	1000	164.5	[6.938056, 9.285383]	[75, 102]	[]	[]	[31736614, 31736641]	[]
5_10821	chr8	22695682	22696082	+	1000	46.5	[9.803603]	[105]	[]	[]	[22695861]	[]
5_10824	chr8	102746856	102747256	+	1000	46.5	[]	[]	[11.299667]	[107]	[]	[102747027]
5_10825	chr8	104617766	104618166	+	1000	46.5	[]	[]	[8.953416]	[135]	[]	[104617962]
5_10826	chr8	123042088	123042488	+	1000	46.5	[]	[]	[6.8238196, 7.4253]	[154, 160]	[]	[123042311, 123042317]
5_10827	chr8	143334425	143334825	+	1000	46.5	[9.560645]	[120]	[]	[]	[143334633]	[]
5_10828	chr9	35749015	35749415	+	1000	46.5	[7.4253]	[157]	[7.7016377]	[150]	[35749248]	[35749241]
5_1083	chr1	19869984	19870384	+	1000	164.0	[]	[]	[13.675058]	[131]	[]	[19870210]
5_10831	chr9	109119907	109120307	+	1000	46.5	[]	[]	[10.357321]	[175]	[]	[109120144]
5_10832	chr9	113682204	113682604	+	1000	46.5	[6.938056]	[117]	[]	[]	[113682412]	[]
5_10836	chrX	48697011	48697411	+	769	46.5	[7.4253]	[76]	[]	[]	[48697169]	[]
5_10837	chr1	3649909	3650309	+	1000	46.0	[10.38262, 6.8256197]	[91, 105]	[]	[]	[3650094, 3650108]	[]
5_10838	chr1	7629445	7629845	+	913	46.0	[]	[]	[9.198133, 7.57839]	[89, 137]	[]	[7629618, 7629666]
5_10839	chr1	13828854	13829254	+	1000	46.0	[]	[]	[7.0912585]	[116]	[]	[13829063]
5_1084	chr1	109214751	109215151	+	1000	164.0	[]	[]	[7.2213445]	[80]	[]	[109214928]
5_10841	chr1	24415329	24415729	+	1000	46.0	[]	[]	[12.655322]	[141]	[]	[24415560]
5_10842	chr1	32072333	32072733	+	1000	46.0	[7.339126]	[138]	[]	[]	[32072536]	[]
5_10843	chr1	32392400	32392800	+	1000	46.0	[10.457133, 12.755134]	[108, 123]	[7.938807]	[100]	[32392598, 32392613]	[32392590]
5_10845	chr1	55022096	55022496	+	1000	46.0	[7.7016377]	[120]	[10.555081]	[127]	[55022292]	[55022299]
5_10846	chr1	65067645	65068045	+	1000	46.0	[]	[]	[9.943626]	[99]	[]	[65067801]
5_10847	chr1	94015418	94015818	+	1000	46.0	[7.7016377]	[134]	[]	[]	[94015613]	[]
5_10848	chr1	100352898	100353298	+	1000	46.0	[]	[]	[8.521813]	[62]	[]	[100353056]
5_10849	chr1	108505052	108505452	+	1000	46.0	[]	[]	[10.118057]	[131]	[]	[108505245]
5_1085	chr1	208219650	208220050	+	1000	164.0	[]	[]	[7.4253]	[106]	[]	[208219852]
5_10850	chr1	124168024	124168424	+	1000	46.0	[]	[]	[9.36461]	[115]	[]	[124168217]
5_10852	chr1	154866512	154866912	+	1000	46.0	[15.534065]	[108]	[]	[]	[154866702]	[]
5_10853	chr1	161162080	161162480	+	1000	46.0	[]	[]	[10.506831]	[105]	[]	[161162271]
5_10854	chr1	174159333	174159733	+	1000	46.0	[]	[]	[10.796314]	[68]	[]	[174159484]
5_10855	chr1	224333300	224333700	+	1000	46.0	[]	[]	[11.66261]	[90]	[]	[224333473]
5_10858	chr1	243946210	243946610	+	662	46.0	[7.0241733]	[72]	[]	[]	[243946371]	[]
5_10859	chr1	246569583	246569983	+	810	46.0	[]	[]	[10.457133]	[127]	[]	[246569808]
5_1086	chr16	70428262	70428662	+	1000	164.0	[]	[]	[12.853083]	[118]	[]	[70428474]
5_10860	chr10	6065866	6066266	+	1000	46.0	[10.408882]	[95]	[8.631488]	[134]	[6066043]	[6066082]
5_10861	chr10	13161098	13161498	+	1000	46.0	[]	[]	[8.08282]	[193]	[]	[13161343]
5_10862	chr10	21097578	21097978	+	1000	46.0	[8.618685]	[132]	[]	[]	[21097799]	[]
5_10864	chr10	32055995	32056395	+	1000	46.0	[]	[]	[7.6370506]	[156]	[]	[32056176]
5_10865	chr10	35386823	35387223	+	1000	46.0	[6.864752]	[212]	[10.896127]	[136]	[35387067]	[35386991]
5_10866	chr10	42743700	42744100	+	1000	46.0	[7.2154694]	[90]	[13.675058, 10.994075]	[127, 134]	[42743883]	[42743920, 42743927]
5_10867	chr10	43606198	43606598	+	1000	46.0	[]	[]	[8.684627, 9.560645]	[119, 125]	[]	[43606408, 43606414]
5_10868	chr10	49165932	49166332	+	1000	46.0	[10.278745]	[95]	[]	[]	[49166122]	[]
5_1087	chr2	38602736	38603136	+	1000	164.0	[]	[]	[9.560645]	[108]	[]	[38602944]
5_10870	chr10	69319361	69319761	+	1000	46.0	[6.7817135]	[215]	[]	[]	[69319580]	[]
5_10871	chr10	95741820	95742220	+	1000	46.0	[]	[]	[10.994075]	[102]	[]	[95742012]
5_10872	chr10	110441727	110442127	+	1000	46.0	[]	[]	[12.241628]	[147]	[]	[110441969]
5_10873	chr11	352429	352829	+	1000	46.0	[]	[]	[7.0472255]	[113]	[]	[352638]
5_10874	chr11	506602	507002	+	1000	46.0	[]	[]	[10.38262]	[168]	[]	[506839]
5_10876	chr11	57237328	57237728	+	1000	46.0	[]	[]	[13.675058, 7.1517787]	[128, 173]	[]	[57237528, 57237573]
5_10877	chr11	64305983	64306383	+	1000	46.0	[]	[]	[10.118057, 13.187814]	[145, 173]	[]	[64306182, 64306210]
5_10878	chr11	64887924	64888324	+	1000	46.0	[9.296082]	[85]	[7.1607375]	[149]	[64888096]	[64888160]
5_10879	chr11	68040261	68040661	+	1000	46.0	[10.118057]	[121]	[]	[]	[68040463]	[]
5_1088	chr9	128881885	128882285	+	1000	164.0	[]	[]	[9.943626]	[140]	[]	[128882112]
5_10882	chr11	118912813	118913213	+	1000	46.0	[10.896127]	[145]	[11.977064, 10.30907]	[87, 93]	[118913051]	[118912993, 118912999]
5_10883	chr12	23509762	23510162	+	1000	46.0	[9.198133]	[86]	[]	[]	[23509940]	[]
5_10884	chr12	47156148	47156548	+	1000	46.0	[8.420924, 7.130391]	[83, 89]	[]	[]	[47156328, 47156334]	[]
5_10886	chr12	49120957	49121357	+	1000	46.0	[]	[]	[12.241628]	[176]	[]	[49121196]
5_10887	chr12	75892861	75893261	+	967	46.0	[]	[]	[6.7520695]	[118]	[]	[75893048]
5_10888	chr12	113422175	113422575	+	1000	46.0	[7.7016377]	[98]	[]	[]	[113422366]	[]
5_1089	chr14	78448452	78448852	+	1000	163.5	[8.950266]	[78]	[]	[]	[78448624]	[]
5_10890	chr12	121391925	121392325	+	1000	46.0	[8.684627]	[126]	[]	[]	[121392149]	[]
5_10891	chr13	113208504	113208904	+	1000	46.0	[]	[]	[10.38262]	[105]	[]	[113208694]
5_10892	chr14	24316088	24316488	+	1000	46.0	[]	[]	[7.0177083]	[140]	[]	[24316328]
5_10893	chr14	67532889	67533289	+	1000	46.0	[]	[]	[12.755134]	[119]	[]	[67533068]
5_10895	chr14	89955606	89956006	+	1000	46.0	[6.938056]	[141]	[]	[]	[89955846]	[]
5_10896	chr15	44683228	44683628	+	1000	46.0	[13.236065]	[156]	[]	[]	[44683470]	[]
5_10897	chr15	59696296	59696696	+	898	46.0	[]	[]	[9.2843075]	[94]	[]	[59696460]
5_10899	chr15	74369346	74369746	+	1000	46.0	[]	[]	[8.3701725]	[99]	[]	[74369536]
5_109	chr1	160540126	160540526	+	1000	478.5	[11.977064]	[114]	[]	[]	[160540337]	[]
5_1090	chr17	75858661	75859061	+	1000	163.5	[7.1517787, 6.7250304, 11.977064]	[83, 98, 104]	[]	[]	[75858840, 75858855, 75858861]	[]
5_10900	chr15	78761500	78761900	+	1000	46.0	[10.717738, 9.803603]	[107, 111]	[10.896127, 9.943626]	[69, 85]	[78761707, 78761711]	[78761669, 78761685]
5_10901	chr15	80153207	80153607	+	1000	46.0	[9.560645]	[134]	[]	[]	[80153435]	[]
5_10902	chr15	95018872	95019272	+	1000	46.0	[15.534065]	[112]	[]	[]	[95019067]	[]
5_10905	chr16	31253586	31253986	+	1000	46.0	[10.555081]	[107]	[]	[]	[31253780]	[]
5_10908	chr16	81403480	81403880	+	1000	46.0	[]	[]	[10.118057]	[80]	[]	[81403634]
5_10909	chr16	81424771	81425171	+	1000	46.0	[15.534065, 10.717738]	[84, 95]	[]	[]	[81424950, 81424961]	[]
5_1091	chr17	80415201	80415601	+	1000	163.5	[8.075501]	[108]	[7.7016377]	[144]	[80415407]	[80415443]
5_10911	chr17	29237353	29237753	+	1000	46.0	[8.073089, 6.8518815]	[134, 143]	[]	[]	[29237561, 29237570]	[]
5_10914	chr17	55738199	55738599	+	1000	46.0	[12.853083]	[123]	[]	[]	[55738404]	[]
5_10916	chr17	75087444	75087844	+	1000	46.0	[]	[]	[13.236065]	[163]	[]	[75087646]
5_10917	chr17	76641540	76641940	+	1000	46.0	[7.1646957]	[101]	[]	[]	[76641732]	[]
5_10919	chr18	10529491	10529891	+	1000	46.0	[6.8256197]	[100]	[]	[]	[10529682]	[]
5_1092	chr18	21600532	21600932	+	1000	163.5	[]	[]	[10.38262]	[126]	[]	[21600742]
5_10921	chr18	74189162	74189562	+	1000	46.0	[]	[]	[9.36396]	[87]	[]	[74189341]
5_10922	chr19	3607722	3608122	+	1000	46.0	[]	[]	[7.1607375, 7.4998136]	[127, 215]	[]	[3607874, 3607962]
5_10923	chr19	5718627	5719027	+	1000	46.0	[]	[]	[7.504953]	[95]	[]	[5718801]
5_10925	chr19	21593728	21594128	+	1000	46.0	[]	[]	[10.717738]	[168]	[]	[21593962]
5_10926	chr19	39430635	39431035	+	1000	46.0	[]	[]	[8.248506]	[132]	[]	[39430811]
5_10927	chr19	44943789	44944189	+	1000	46.0	[7.7426667, 6.7531486, 8.073089]	[102, 112, 145]	[]	[]	[44943988, 44943998, 44944031]	[]
5_10928	chr19	48637827	48638227	+	1000	46.0	[15.534065]	[140]	[]	[]	[48638017]	[]
5_10929	chr19	55257386	55257786	+	1000	46.0	[6.986307]	[110]	[]	[]	[55257577]	[]
5_1093	chr7	100015355	100015755	+	1000	163.5	[7.2626443, 7.064883]	[90, 109]	[7.7016377]	[132]	[100015541, 100015560]	[100015583]
5_10930	chr1_KI270713v1_random	20909	21309	+	1000	46.0	[7.182085]	[134]	[]	[]	[21125]	[]
5_10931	chr2	714289	714689	+	1000	46.0	[9.560645]	[139]	[]	[]	[714515]	[]
5_10932	chr2	26273544	26273944	+	1000	46.0	[13.187814]	[75]	[]	[]	[26273717]	[]
5_10934	chr2	27735565	27735965	+	1000	46.0	[]	[]	[7.7016377]	[107]	[]	[27735760]
5_10936	chr2	72901397	72901797	+	1000	46.0	[]	[]	[10.408882]	[60]	[]	[72901555]
5_10939	chr2	131361753	131362153	+	1000	46.0	[]	[]	[6.7817135]	[120]	[]	[131361945]
5_1094	chr7	138460142	138460542	+	1000	163.5	[]	[]	[7.4253]	[107]	[]	[138460346]
5_10940	chr2	170771252	170771652	+	1000	46.0	[6.94983]	[78]	[]	[]	[170771429]	[]
5_10941	chr2	171181668	171182068	+	1000	46.0	[]	[]	[9.803603]	[147]	[]	[171181900]
5_10943	chr2	222806016	222806416	+	1000	46.0	[]	[]	[7.153165, 6.998081]	[98, 138]	[]	[222806199, 222806239]
5_10944	chr20	17958621	17959021	+	1000	46.0	[]	[]	[7.12262, 6.846283]	[113, 117]	[]	[17958778, 17958782]
5_1095	chr9	129737764	129738164	+	1000	163.5	[]	[]	[9.943626]	[137]	[]	[129737990]
5_10952	chr22	22929192	22929592	+	1000	46.0	[9.198133]	[97]	[]	[]	[22929379]	[]
5_10955	chr22	50582502	50582902	+	1000	46.0	[]	[]	[7.7016377]	[167]	[]	[50582749]
5_10956	chr3	5497479	5497879	+	1000	46.0	[6.826696]	[79]	[]	[]	[5497655]	[]
5_10959	chr3	53347446	53347846	+	1000	46.0	[]	[]	[6.8256197]	[130]	[]	[53347614]
5_1096	chr1	182430656	182431056	+	1000	163.0	[12.241628]	[85]	[]	[]	[182430834]	[]
5_10961	chr3	186888496	186888896	+	1000	46.0	[]	[]	[7.205231]	[69]	[]	[186888656]
5_10963	chr3	197299129	197299529	+	1000	46.0	[9.2843075]	[111]	[8.008306]	[94]	[197299328]	[197299311]
5_10964	chr4	1351810	1352210	+	1000	46.0	[7.4253]	[85]	[]	[]	[1351975]	[]
5_10965	chr4	1882872	1883272	+	1000	46.0	[6.8238196]	[127]	[]	[]	[1883099]	[]
5_10966	chr4	7031921	7032321	+	1000	46.0	[]	[]	[8.073089, 7.5580196]	[97, 145]	[]	[7032095, 7032143]
5_10967	chr4	7084595	7084995	+	1000	46.0	[6.816661]	[116]	[]	[]	[7084811]	[]
5_10969	chr4	71570419	71570819	+	1000	46.0	[7.6340957]	[160]	[9.895375]	[104]	[71570665]	[71570609]
5_10970	chr4	80143253	80143653	+	1000	46.0	[8.783867]	[89]	[]	[]	[80143436]	[]
5_10971	chr4	83020067	83020467	+	1000	46.0	[9.803603]	[102]	[7.0177083]	[129]	[83020253]	[83020280]
5_10972	chr4	112311475	112311875	+	1000	46.0	[]	[]	[10.230494, 7.4253]	[73, 129]	[]	[112311642, 112311698]
5_1098	chr12	6689369	6689769	+	1000	163.0	[]	[]	[9.943626, 10.38262]	[117, 138]	[]	[6689561, 6689582]
5_10980	chr5	131164153	131164553	+	1000	46.0	[]	[]	[15.534065]	[121]	[]	[131164350]
5_10982	chr5	132466682	132467082	+	1000	46.0	[8.883679]	[101]	[]	[]	[132466875]	[]
5_10983	chr5	149420188	149420588	+	1000	46.0	[13.236065]	[148]	[]	[]	[149420410]	[]
5_10984	chr6	2951715	2952115	+	1000	46.0	[6.7520695]	[147]	[]	[]	[2951955]	[]
5_10985	chr6	15905896	15906296	+	1000	46.0	[]	[]	[8.066961, 7.851461]	[114, 132]	[]	[15906084, 15906102]
5_10986	chr6	20173822	20174222	+	1000	46.0	[8.371248]	[104]	[]	[]	[20174021]	[]
5_10988	chr6	30344416	30344816	+	1000	46.0	[7.5858445, 15.534065]	[67, 109]	[]	[]	[30344573, 30344615]	[]
5_1099	chr12	109093296	109093696	+	1000	163.0	[]	[]	[9.895375]	[107]	[]	[109093497]
5_10992	chr6	35736274	35736674	+	1000	46.0	[7.1646957]	[92]	[]	[]	[35736445]	[]
5_10995	chr6	52882302	52882702	+	1000	46.0	[7.753836]	[87]	[]	[]	[52882459]	[]
5_10996	chr6	99575519	99575919	+	1000	46.0	[6.8317246, 11.977064]	[116, 146]	[]	[]	[99575704, 99575734]	[]
5_10999	chr6	125014345	125014745	+	1000	46.0	[10.896127]	[75]	[]	[]	[125014517]	[]
5_1100	chr12	111599393	111599793	+	1000	163.0	[12.241628]	[83]	[]	[]	[111599573]	[]
5_11002	chr6	150271862	150272262	+	1000	46.0	[]	[]	[9.098321]	[114]	[]	[150272053]
5_11003	chr6	158231579	158231979	+	1000	46.0	[]	[]	[10.38262]	[122]	[]	[158231784]
5_11004	chr7	10973709	10974109	+	721	46.0	[]	[]	[11.66261]	[99]	[]	[10973872]
5_11005	chr7	25643863	25644263	+	1000	46.0	[]	[]	[8.1505575]	[141]	[]	[25644099]
5_11008	chr7	88184770	88185170	+	1000	46.0	[9.943626]	[97]	[7.2213445]	[111]	[88184952]	[88184966]
5_1101	chr3	194672332	194672732	+	1000	163.0	[7.239314]	[149]	[]	[]	[194672565]	[]
5_11010	chr7	106660859	106661259	+	1000	46.0	[]	[]	[7.6047654]	[99]	[]	[106661058]
5_11012	chr7	127651771	127652171	+	1000	46.0	[9.943626]	[103]	[]	[]	[127651972]	[]
5_11016	chr7	156402376	156402776	+	1000	46.0	[10.30907]	[66]	[7.1607375, 7.5650673]	[113, 151]	[156402540]	[156402587, 156402625]
5_1102	chr9	125261446	125261846	+	1000	163.0	[7.016632]	[113]	[6.938056]	[110]	[125261653]	[125261650]
5_11021	chr8	66925343	66925743	+	1000	46.0	[8.783867]	[113]	[7.239314, 9.362884]	[87, 165]	[66925538]	[66925512, 66925590]
5_11024	chr8	134710022	134710422	+	1000	46.0	[7.1607375, 7.9721684, 6.846283]	[71, 156, 160]	[]	[]	[134710177, 134710262, 134710266]	[]
5_11025	chr8	144082435	144082835	+	1000	46.0	[12.241628]	[100]	[]	[]	[144082619]	[]
5_11026	chr9	74952793	74953193	+	1000	46.0	[12.241628]	[97]	[]	[]	[74952977]	[]
5_11027	chr9	98429687	98430087	+	1000	46.0	[]	[]	[6.6836267]	[145]	[]	[98429900]
5_11029	chr9	108994715	108995115	+	1000	46.0	[11.977064, 9.36461]	[74, 105]	[]	[]	[108994888, 108994919]	[]
5_1103	chr1	28642898	28643298	+	1000	162.5	[]	[]	[10.38262, 7.5038767]	[100, 143]	[]	[28643086, 28643129]
5_11031	chr9	132372684	132373084	+	1000	46.0	[10.408882]	[177]	[]	[]	[132372929]	[]
5_11032	chr9	136686898	136687298	+	1000	46.0	[10.717738]	[121]	[]	[]	[136687088]	[]
5_11033	chrX	43603993	43604393	+	1000	46.0	[10.074151]	[124]	[10.074151]	[71]	[43604210]	[43604157]
5_11035	chrX	135523053	135523453	+	1000	46.0	[7.0912585]	[126]	[]	[]	[135523256]	[]
5_11036	chrX	153971048	153971448	+	1000	46.0	[7.603689]	[76]	[7.2626443]	[135]	[153971220]	[153971279]
5_11037	chr1	1376274	1376674	+	1000	45.5	[10.717738]	[102]	[]	[]	[1376454]	[]
5_1104	chr1	234547197	234547597	+	1000	162.5	[]	[]	[12.576745]	[113]	[]	[234547398]
5_11042	chr1	30902150	30902550	+	1000	45.5	[10.38262]	[160]	[12.853083]	[81]	[30902390]	[30902311]
5_11044	chr1	117367221	117367621	+	1000	45.5	[10.118057]	[117]	[]	[]	[117367427]	[]
5_11048	chr1	154886230	154886630	+	1000	45.5	[13.236065]	[134]	[7.785974]	[130]	[154886426]	[154886422]
5_1105	chr17	82200793	82201193	+	1000	162.5	[]	[]	[6.846283, 12.576745]	[131, 135]	[]	[82201016, 82201020]
5_11050	chr1	172442295	172442695	+	1000	45.5	[7.4515624]	[155]	[]	[]	[172442546]	[]
5_11053	chr1	225881652	225882052	+	1000	45.5	[13.675058]	[118]	[10.278745]	[161]	[225881854]	[225881897]
