#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT2_idr.fa STAT2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
877_12059	chr11	46380582	46380982	+	707	16.0	[8.067295, 7.9749885]	[130, 136]	[]	[]	[46380787, 46380793]	[]
877_12061	chr11	46508384	46508784	+	638	16.0	[]	[]	[8.313011]	[99]	[]	[46508561]
877_12070	chr11	63534951	63535351	+	656	16.0	[8.405317, 8.405317]	[117, 188]	[]	[]	[63535119, 63535190]	[]
877_12086	chr11	75814694	75815094	+	654	16.0	[]	[]	[7.9749885]	[151]	[]	[75814897]
877_12093	chr11	96506921	96507321	+	578	16.0	[8.313011, 8.313011]	[98, 150]	[]	[]	[96507080, 96507132]	[]
877_12094	chr11	102564160	102564560	+	651	16.0	[8.405317]	[129]	[8.067295, 8.067295]	[62, 86]	[102564389]	[102564322, 102564346]
877_12098	chr11	118792530	118792930	+	541	16.0	[8.313011]	[200]	[]	[]	[118792733]	[]
877_12099	chr11	119334235	119334635	+	690	16.0	[8.067295]	[67]	[]	[]	[119334396]	[]
877_12101	chr11	119594599	119594999	+	653	16.0	[]	[]	[8.405317]	[212]	[]	[119594818]
877_12102	chr11	124079650	124080050	+	654	16.0	[8.405317]	[159]	[]	[]	[124079887]	[]
877_12103	chr12	3073351	3073751	+	687	16.0	[]	[]	[8.067295]	[127]	[]	[3073578]
877_12105	chr12	18681845	18682245	+	649	16.0	[]	[]	[7.9749885]	[149]	[]	[18682048]
877_12106	chr12	24695995	24696395	+	613	16.0	[8.067295, 7.9749885]	[132, 164]	[]	[]	[24696209, 24696241]	[]
877_12107	chr12	24951841	24952241	+	611	16.0	[8.313011, 8.067295]	[53, 107]	[]	[]	[24951992, 24952046]	[]
877_12119	chr12	56158290	56158690	+	650	16.0	[7.9749885]	[222]	[]	[]	[56158536]	[]
877_1212	chr18	3706466	3706866	+	1000	43.0	[8.405317]	[166]	[]	[]	[3706712]	[]
877_12130	chr12	107092098	107092498	+	679	16.0	[]	[]	[8.313011]	[195]	[]	[107092313]
877_12133	chr12	111404745	111405145	+	698	16.0	[]	[]	[8.313011]	[132]	[]	[111404974]
877_12143	chr12	122489092	122489492	+	616	16.0	[8.313011]	[158]	[]	[]	[122489341]	[]
877_12151	chr13	51583796	51584196	+	668	16.0	[]	[]	[7.9749885]	[151]	[]	[51584029]
877_12157	chr13	107906325	107906725	+	642	16.0	[]	[]	[8.405317]	[94]	[]	[107906507]
877_12158	chr14	20609260	20609660	+	631	16.0	[]	[]	[8.067295]	[131]	[]	[20609446]
877_12159	chr14	21014644	21015044	+	730	16.0	[8.313011, 8.067295]	[70, 97]	[]	[]	[21014812, 21014839]	[]
877_12161	chr14	22460504	22460904	+	705	16.0	[]	[]	[8.067295]	[126]	[]	[22460692]
877_12162	chr14	22870854	22871254	+	624	16.0	[8.313011]	[96]	[]	[]	[22871033]	[]
877_12163	chr14	22930304	22930704	+	600	16.0	[7.9749885]	[87]	[]	[]	[22930488]	[]
877_12168	chr14	39174079	39174479	+	635	16.0	[]	[]	[8.067295]	[178]	[]	[39174312]
877_12169	chr14	49594440	49594840	+	605	16.0	[]	[]	[8.313011, 8.067295]	[214, 225]	[]	[49594671, 49594682]
877_12173	chr14	73949759	73950159	+	736	16.0	[]	[]	[8.405317]	[119]	[]	[73949921]
877_12181	chr14	102551998	102552398	+	591	16.0	[]	[]	[8.405317]	[137]	[]	[102552156]
877_1219	chr2	6887627	6888027	+	1000	43.0	[8.313011]	[84]	[]	[]	[6887803]	[]
877_12190	chr15	34817960	34818360	+	601	16.0	[]	[]	[7.9749885, 8.313011]	[90, 107]	[]	[34818145, 34818162]
877_12197	chr15	50594288	50594688	+	731	16.0	[8.405317]	[104]	[7.9749885, 7.9749885]	[68, 72]	[50594485]	[50594449, 50594453]
877_12207	chr15	66688726	66689126	+	611	16.0	[]	[]	[7.9749885]	[148]	[]	[66688967]
877_12208	chr15	68053760	68054160	+	600	16.0	[]	[]	[8.313011]	[171]	[]	[68053954]
877_12209	chr15	70101334	70101734	+	620	16.0	[7.9749885]	[95]	[]	[]	[70101514]	[]
877_12212	chr15	75640760	75641160	+	664	16.0	[]	[]	[8.313011]	[170]	[]	[75640980]
877_12213	chr15	79853474	79853874	+	706	16.0	[8.313011]	[132]	[]	[]	[79853705]	[]
877_12215	chr15	89574991	89575391	+	690	16.0	[8.405317]	[146]	[7.9749885]	[133]	[89575204]	[89575191]
877_12217	chr15	91047447	91047847	+	688	16.0	[]	[]	[7.9749885]	[80]	[]	[91047624]
877_12219	chr15	92810638	92811038	+	654	16.0	[7.9749885]	[151]	[8.405317]	[156]	[92810870]	[92810875]
877_12220	chr15	94844763	94845163	+	605	16.0	[]	[]	[8.067295]	[71]	[]	[94844923]
877_12223	chr16	2919719	2920119	+	598	16.0	[7.9749885]	[209]	[]	[]	[2919934]	[]
877_12225	chr16	10737036	10737436	+	569	16.0	[]	[]	[8.313011]	[82]	[]	[10737200]
877_12227	chr16	15575647	15576047	+	697	16.0	[]	[]	[8.067295]	[132]	[]	[15575848]
877_12230	chr16	25031424	25031824	+	591	16.0	[]	[]	[8.405317]	[132]	[]	[25031576]
877_12231	chr16	27235274	27235674	+	656	16.0	[]	[]	[7.9749885]	[129]	[]	[27235460]
877_12232	chr16	28508027	28508427	+	671	16.0	[]	[]	[8.313011]	[91]	[]	[28508203]
877_12233	chr16	28553858	28554258	+	645	16.0	[]	[]	[8.405317]	[179]	[]	[28554060]
877_12239	chr16	66954148	66954548	+	678	16.0	[]	[]	[8.067295, 8.313011]	[154, 184]	[]	[66954325, 66954355]
877_12242	chr16	69619510	69619910	+	652	16.0	[]	[]	[8.313011]	[86]	[]	[69619689]
877_12244	chr16	74991484	74991884	+	675	16.0	[]	[]	[7.9749885]	[144]	[]	[74991691]
877_12245	chr16	84065497	84065897	+	621	16.0	[7.9749885, 8.067295, 8.405317]	[79, 128, 160]	[]	[]	[84065651, 84065700, 84065732]	[]
877_12262	chr17	27245202	27245602	+	619	16.0	[7.9749885]	[132]	[]	[]	[27245408]	[]
877_12266	chr17	28336180	28336580	+	727	16.0	[8.405317]	[75]	[8.067295]	[98]	[28336355]	[28336378]
877_12267	chr17	28466503	28466903	+	698	16.0	[8.405317]	[124]	[7.9749885]	[115]	[28466716]	[28466707]
877_12275	chr17	38675117	38675517	+	666	16.0	[7.9749885]	[179]	[]	[]	[38675347]	[]
877_12280	chr17	40533284	40533684	+	663	16.0	[]	[]	[7.9749885, 7.9749885]	[132, 140]	[]	[40533510, 40533518]
877_12283	chr17	42275403	42275803	+	641	16.0	[7.9749885]	[125]	[]	[]	[42275615]	[]
877_12289	chr17	46101132	46101532	+	686	16.0	[8.313011]	[107]	[]	[]	[46101287]	[]
877_12299	chr17	58006440	58006840	+	583	16.0	[8.313011]	[159]	[]	[]	[58006675]	[]
877_123	chr10	89392341	89392741	+	1000	115.0	[]	[]	[8.405317, 8.067295]	[65, 71]	[]	[89392505, 89392511]
877_12301	chr17	60435885	60436285	+	614	16.0	[]	[]	[7.9749885]	[152]	[]	[60436135]
877_12303	chr17	62187674	62188074	+	617	16.0	[8.313011]	[105]	[]	[]	[62187857]	[]
877_12310	chr17	76179846	76180246	+	576	16.0	[8.313011]	[105]	[7.9749885]	[74]	[76180037]	[76180006]
877_12313	chr17	76671794	76672194	+	673	16.0	[8.067295]	[161]	[]	[]	[76672038]	[]
877_12314	chr17	76848675	76849075	+	684	16.0	[8.313011]	[71]	[]	[]	[76848832]	[]
877_1232	chr3	139299472	139299872	+	1000	43.0	[]	[]	[7.9749885]	[158]	[]	[139299668]
877_12323	chr18	9743504	9743904	+	639	16.0	[]	[]	[8.313011]	[192]	[]	[9743749]
877_12331	chr18	55732071	55732471	+	706	16.0	[8.313011]	[154]	[8.067295]	[121]	[55732290]	[55732257]
877_12335	chr18	77208923	77209323	+	659	16.0	[]	[]	[8.067295, 7.9749885, 7.9749885]	[75, 81, 120]	[]	[77209075, 77209081, 77209120]
877_12340	chr19	1075456	1075856	+	640	16.0	[]	[]	[8.313011]	[66]	[]	[1075614]
877_12345	chr19	1857281	1857681	+	584	16.0	[8.313011]	[118]	[]	[]	[1857499]	[]
877_12350	chr19	5985377	5985777	+	674	16.0	[]	[]	[8.313011]	[82]	[]	[5985536]
877_1236	chr6	19995884	19996284	+	1000	43.0	[]	[]	[8.067295]	[99]	[]	[19996079]
877_12363	chr19	12551231	12551631	+	650	16.0	[8.313011]	[148]	[]	[]	[12551470]	[]
877_12371	chr19	16258408	16258808	+	713	16.0	[8.313011]	[158]	[]	[]	[16258612]	[]
877_12372	chr19	17404594	17404994	+	677	16.0	[]	[]	[8.405317]	[208]	[]	[17404819]
877_12377	chr19	19062413	19062813	+	675	16.0	[8.313011]	[55]	[]	[]	[19062564]	[]
877_12379	chr19	19394783	19395183	+	543	16.0	[]	[]	[8.405317]	[90]	[]	[19394936]
877_1238	chr6	33840026	33840426	+	1000	43.0	[]	[]	[8.405317]	[107]	[]	[33840229]
877_12382	chr19	29690890	29691290	+	594	16.0	[7.9749885]	[179]	[]	[]	[29691121]	[]
877_1239	chr6	42197542	42197942	+	1000	43.0	[8.313011]	[67]	[]	[]	[42197708]	[]
877_12393	chr19	41226362	41226762	+	671	16.0	[8.405317]	[136]	[]	[]	[41226573]	[]
877_1240	chr6	87997730	87998130	+	1000	43.0	[8.405317]	[114]	[8.405317, 8.067295]	[94, 117]	[87997942]	[87997922, 87997945]
877_12400	chr19	45326143	45326543	+	637	16.0	[8.405317]	[65]	[]	[]	[45326302]	[]
877_12402	chr19	46416310	46416710	+	608	16.0	[]	[]	[7.9749885]	[127]	[]	[46416495]
877_1241	chr7	6393242	6393642	+	1000	43.0	[8.313011]	[98]	[]	[]	[6393417]	[]
877_12416	chr19	57350975	57351375	+	693	16.0	[8.405317]	[203]	[]	[]	[57351207]	[]
877_1242	chr8	42217071	42217471	+	1000	43.0	[8.067295, 8.067295]	[117, 140]	[]	[]	[42217279, 42217302]	[]
877_12423	chr2	10254730	10255130	+	653	16.0	[8.313011]	[122]	[]	[]	[10254921]	[]
877_12425	chr2	12278161	12278561	+	711	16.0	[]	[]	[8.067295]	[151]	[]	[12278340]
877_12439	chr2	37084271	37084671	+	658	16.0	[8.405317]	[120]	[]	[]	[37084468]	[]
877_1246	chrX	41331488	41331888	+	1000	43.0	[8.405317, 8.313011]	[147, 153]	[]	[]	[41331705, 41331711]	[]
877_12461	chr2	105337210	105337610	+	588	16.0	[]	[]	[8.313011]	[108]	[]	[105337370]
877_12466	chr2	119542981	119543381	+	721	16.0	[7.9749885]	[153]	[7.9749885]	[160]	[119543223]	[119543230]
877_12467	chr2	130337061	130337461	+	683	16.0	[8.405317]	[178]	[]	[]	[130337308]	[]
877_12468	chr2	134773966	134774366	+	631	16.0	[8.067295]	[92]	[]	[]	[134774119]	[]
877_12469	chr2	135050618	135051018	+	689	16.0	[7.9749885]	[84]	[]	[]	[135050773]	[]
877_1247	chrX	120485555	120485955	+	1000	43.0	[8.405317]	[145]	[]	[]	[120485791]	[]
877_12479	chr2	171523607	171524007	+	702	16.0	[8.067295]	[173]	[]	[]	[171523841]	[]
877_12482	chr2	174035872	174036272	+	587	16.0	[8.313011]	[105]	[]	[]	[174036031]	[]
877_12483	chr2	176096609	176097009	+	682	16.0	[8.313011]	[191]	[7.9749885]	[124]	[176096853]	[176096786]
877_12485	chr2	177332298	177332698	+	660	16.0	[8.313011]	[167]	[]	[]	[177332546]	[]
877_12486	chr2	177618709	177619109	+	568	16.0	[7.9749885]	[159]	[]	[]	[177618893]	[]
877_1249	chr1	9593395	9593795	+	1000	42.0	[8.313011]	[129]	[]	[]	[9593623]	[]
877_12492	chr2	190462459	190462859	+	642	16.0	[8.313011]	[97]	[]	[]	[190462622]	[]
877_12493	chr2	195532938	195533338	+	653	16.0	[8.313011]	[141]	[]	[]	[195533130]	[]
877_12505	chr2	237978264	237978664	+	570	16.0	[8.313011]	[168]	[]	[]	[237978514]	[]
877_12508	chr20	2890725	2891125	+	604	16.0	[8.405317]	[103]	[]	[]	[2890916]	[]
877_12514	chr20	25407375	25407775	+	707	16.0	[7.9749885]	[128]	[]	[]	[25407579]	[]
877_12523	chr20	36746103	36746503	+	661	16.0	[]	[]	[8.405317]	[138]	[]	[36746282]
877_12524	chr20	37095346	37095746	+	619	16.0	[]	[]	[8.405317]	[151]	[]	[37095584]
877_12531	chr20	45427280	45427680	+	659	16.0	[]	[]	[7.9749885]	[133]	[]	[45427513]
877_12538	chr20	51617240	51617640	+	694	16.0	[8.405317, 8.313011]	[167, 197]	[]	[]	[51617447, 51617477]	[]
877_12539	chr20	57578071	57578471	+	613	16.0	[]	[]	[8.405317]	[83]	[]	[57578223]
877_12544	chr21	35400383	35400783	+	627	16.0	[7.9749885]	[144]	[]	[]	[35400612]	[]
877_12545	chr21	36078960	36079360	+	570	16.0	[8.067295, 8.313011]	[114, 120]	[]	[]	[36079133, 36079139]	[]
877_12546	chr21	36209575	36209975	+	695	16.0	[]	[]	[7.9749885]	[156]	[]	[36209807]
877_12551	chr21	43703463	43703863	+	586	16.0	[]	[]	[8.405317]	[80]	[]	[43703639]
877_12554	chr22	16783860	16784260	+	745	16.0	[]	[]	[8.405317]	[81]	[]	[16784019]
877_12555	chr22	17243457	17243857	+	625	16.0	[]	[]	[8.405317, 8.313011]	[95, 107]	[]	[17243649, 17243661]
877_12563	chr22	19987364	19987764	+	690	16.0	[8.313011]	[125]	[]	[]	[19987544]	[]
877_12565	chr22	20296423	20296823	+	576	16.0	[]	[]	[8.405317]	[155]	[]	[20296631]
877_12573	chr22	21760590	21760990	+	658	16.0	[]	[]	[8.313011]	[120]	[]	[21760793]
877_1258	chr1	67688538	67688938	+	1000	42.0	[7.9749885, 7.9749885]	[100, 157]	[]	[]	[67688708, 67688765]	[]
877_12580	chr22	22929097	22929497	+	610	16.0	[]	[]	[8.405317]	[147]	[]	[22929340]
877_12583	chr22	23120163	23120563	+	655	16.0	[]	[]	[8.313011]	[95]	[]	[23120315]
877_12587	chr22	23248368	23248768	+	612	16.0	[7.9749885]	[177]	[]	[]	[23248574]	[]
877_12590	chr22	27913147	27913547	+	601	16.0	[]	[]	[7.9749885]	[59]	[]	[27913298]
877_12595	chr22	37681561	37681961	+	629	16.0	[8.313011]	[59]	[]	[]	[37681712]	[]
877_12599	chr22	41688730	41689130	+	724	16.0	[8.405317]	[190]	[]	[]	[41688972]	[]
877_12601	chr3	4525596	4525996	+	620	16.0	[8.313011, 8.405317]	[120, 133]	[]	[]	[4525769, 4525782]	[]
877_12602	chr3	5437800	5438200	+	635	16.0	[]	[]	[7.9749885]	[80]	[]	[5437957]
877_12605	chr3	13418951	13419351	+	683	16.0	[8.313011]	[191]	[]	[]	[13419159]	[]
877_1261	chr1	161013780	161014180	+	1000	42.0	[8.313011]	[109]	[]	[]	[161013960]	[]
877_12613	chr3	37243104	37243504	+	693	16.0	[7.9749885]	[233]	[]	[]	[37243352]	[]
877_12614	chr3	38960961	38961361	+	623	16.0	[8.313011]	[106]	[]	[]	[38961153]	[]
877_12615	chr3	39145967	39146367	+	641	16.0	[8.405317]	[169]	[]	[]	[39146198]	[]
877_12628	chr3	49500950	49501350	+	587	16.0	[8.313011]	[127]	[]	[]	[49501158]	[]
877_12631	chr3	67030831	67031231	+	663	16.0	[]	[]	[7.9749885]	[65]	[]	[67030989]
877_12632	chr3	69306376	69306776	+	668	16.0	[7.9749885]	[109]	[]	[]	[69306561]	[]
877_12633	chr3	97932428	97932828	+	591	16.0	[]	[]	[8.067295]	[136]	[]	[97932651]
877_12636	chr3	116039602	116040002	+	549	16.0	[8.313011]	[89]	[]	[]	[116039786]	[]
877_12638	chr3	119468702	119469102	+	670	16.0	[8.405317]	[96]	[]	[]	[119468854]	[]
877_1265	chr1	203306230	203306630	+	1000	42.0	[]	[]	[8.313011]	[136]	[]	[203306423]
877_12651	chr3	187025192	187025592	+	623	16.0	[7.9749885]	[140]	[]	[]	[187025397]	[]
877_12663	chr4	38523897	38524297	+	609	16.0	[8.067295]	[153]	[]	[]	[38524084]	[]
877_12672	chr4	76090183	76090583	+	604	16.0	[7.9749885]	[129]	[7.9749885]	[65]	[76090407]	[76090343]
877_12673	chr4	78613431	78613831	+	709	16.0	[8.067295]	[167]	[8.405317]	[170]	[78613668]	[78613671]
877_12677	chr4	98839246	98839646	+	616	16.0	[8.313011]	[106]	[]	[]	[98839408]	[]
877_12683	chr4	124631728	124632128	+	606	16.0	[]	[]	[8.313011]	[88]	[]	[124631913]
877_12685	chr4	128812034	128812434	+	636	16.0	[]	[]	[8.067295, 8.313011]	[162, 185]	[]	[128812259, 128812282]
877_12688	chr4	153433019	153433419	+	622	16.0	[8.313011]	[102]	[]	[]	[153433195]	[]
877_12689	chr4	154550133	154550533	+	649	16.0	[8.405317]	[161]	[]	[]	[154550342]	[]
877_1269	chr10	3810081	3810481	+	1000	42.0	[]	[]	[8.067295]	[186]	[]	[3810322]
877_12696	chr5	14266762	14267162	+	734	16.0	[]	[]	[8.313011, 8.313011]	[94, 102]	[]	[14266950, 14266958]
877_12698	chr5	37412968	37413368	+	542	16.0	[8.405317]	[126]	[]	[]	[37413173]	[]
877_12707	chr5	68345591	68345991	+	671	16.0	[]	[]	[8.067295]	[211]	[]	[68345822]
877_12712	chr5	72561687	72562087	+	661	16.0	[]	[]	[8.405317]	[96]	[]	[72561859]
877_12714	chr5	74632275	74632675	+	621	16.0	[]	[]	[8.405317]	[138]	[]	[74632474]
877_12720	chr5	99032446	99032846	+	691	16.0	[8.067295]	[157]	[]	[]	[99032690]	[]
877_12722	chr5	112704048	112704448	+	677	16.0	[8.405317]	[217]	[]	[]	[112704291]	[]
877_1273	chr10	107032356	107032756	+	1000	42.0	[]	[]	[8.405317]	[112]	[]	[107032536]
877_12730	chr5	148623670	148624070	+	656	16.0	[7.9749885, 8.313011]	[127, 160]	[]	[]	[148623861, 148623894]	[]
877_12733	chr5	154850491	154850891	+	635	16.0	[8.313011]	[148]	[7.9749885]	[163]	[154850707]	[154850722]
877_12739	chr5	176184994	176185394	+	665	16.0	[8.313011, 8.313011]	[116, 137]	[]	[]	[176185181, 176185202]	[]
877_12743	chr6	2853664	2854064	+	665	16.0	[]	[]	[8.313011]	[154]	[]	[2853888]
877_12748	chr6	6759150	6759550	+	607	16.0	[]	[]	[8.405317]	[134]	[]	[6759371]
877_12753	chr6	12011217	12011617	+	726	16.0	[8.067295, 8.405317]	[115, 137]	[]	[]	[12011369, 12011391]	[]
877_12758	chr6	25698605	25699005	+	606	16.0	[]	[]	[8.067295]	[112]	[]	[25698794]
877_1276	chr11	78292126	78292526	+	1000	42.0	[]	[]	[8.405317]	[91]	[]	[78292281]
877_12765	chr6	28790666	28791066	+	623	16.0	[]	[]	[8.313011]	[126]	[]	[28790817]
877_12769	chr6	34714593	34714993	+	666	16.0	[8.313011]	[90]	[]	[]	[34714775]	[]
877_12776	chr6	41074070	41074470	+	612	16.0	[8.405317]	[76]	[]	[]	[41074245]	[]
877_12779	chr6	43608336	43608736	+	745	16.0	[]	[]	[7.9749885]	[138]	[]	[43608518]
877_12785	chr6	68640095	68640495	+	573	16.0	[8.067295]	[121]	[]	[]	[68640314]	[]
877_12795	chr6	119129327	119129727	+	672	16.0	[]	[]	[8.313011]	[97]	[]	[119129495]
877_128	chr12	6336118	6336518	+	1000	113.0	[]	[]	[7.9749885]	[73]	[]	[6336276]
877_12801	chr6	134822916	134823316	+	610	16.0	[8.313011]	[101]	[]	[]	[134823107]	[]
877_12803	chr6	138986608	138987008	+	676	16.0	[]	[]	[8.313011]	[87]	[]	[138986767]
877_12804	chr6	143939957	143940357	+	599	16.0	[]	[]	[8.405317]	[71]	[]	[143940123]
877_12806	chr6	149119111	149119511	+	651	16.0	[]	[]	[8.313011]	[223]	[]	[149119338]
877_12807	chr6	155314248	155314648	+	689	16.0	[7.9749885]	[219]	[]	[]	[155314485]	[]
877_12809	chr6	157379853	157380253	+	637	16.0	[]	[]	[8.405317]	[134]	[]	[157380083]
877_12810	chr6	157756552	157756952	+	573	16.0	[7.9749885]	[192]	[]	[]	[157756798]	[]
877_12824	chr7	12389065	12389465	+	738	16.0	[]	[]	[8.313011]	[147]	[]	[12389302]
877_12827	chr7	23426862	23427262	+	681	16.0	[]	[]	[7.9749885]	[180]	[]	[23427090]
877_1283	chr17	8173198	8173598	+	1000	42.0	[7.9749885]	[188]	[]	[]	[8173448]	[]
877_12830	chr7	36312499	36312899	+	664	16.0	[8.405317]	[140]	[]	[]	[36312712]	[]
877_12838	chr7	75762405	75762805	+	648	16.0	[8.405317]	[118]	[]	[]	[75762599]	[]
877_12842	chr7	96321229	96321629	+	687	16.0	[]	[]	[8.405317]	[185]	[]	[96321432]
877_12850	chr7	107167635	107168035	+	660	16.0	[7.9749885]	[138]	[8.405317, 7.9749885]	[145, 149]	[107167866]	[107167873, 107167877]
877_12854	chr7	128408857	128409257	+	687	16.0	[7.9749885]	[119]	[]	[]	[128409030]	[]
877_12860	chr7	137903639	137904039	+	669	16.0	[7.9749885]	[137]	[]	[]	[137903862]	[]
877_12862	chr7	142960931	142961331	+	689	16.0	[7.9749885]	[103]	[]	[]	[142961129]	[]
877_12864	chr7	151003450	151003850	+	655	16.0	[8.067295]	[160]	[8.405317]	[238]	[151003616]	[151003694]
877_12868	chr7	154927538	154927938	+	697	16.0	[]	[]	[8.405317]	[153]	[]	[154927756]
877_12870	chr7	158740757	158741157	+	607	16.0	[]	[]	[8.313011]	[90]	[]	[158740932]
877_1288	chr19	48899966	48900366	+	1000	42.0	[7.9749885]	[131]	[]	[]	[48900159]	[]
877_12883	chr8	55901654	55902054	+	651	16.0	[]	[]	[8.067295]	[157]	[]	[55901870]
877_12884	chr8	66663633	66664033	+	681	16.0	[8.405317]	[100]	[]	[]	[66663830]	[]
877_12887	chr8	86508485	86508885	+	728	16.0	[7.9749885]	[152]	[]	[]	[86508703]	[]
877_12893	chr8	103073842	103074242	+	591	16.0	[]	[]	[8.405317]	[144]	[]	[103074044]
877_129	chr12	127083313	127083713	+	1000	113.0	[]	[]	[8.405317, 8.067295]	[88, 94]	[]	[127083497, 127083503]
877_12905	chr9	92406485	92406885	+	626	16.0	[8.405317]	[189]	[]	[]	[92406729]	[]
877_12907	chr9	96857970	96858370	+	628	16.0	[]	[]	[8.313011]	[138]	[]	[96858158]
877_1291	chr2	9764105	9764505	+	1000	42.0	[8.067295, 8.405317]	[70, 93]	[]	[]	[9764275, 9764298]	[]
877_12913	chr9	120755936	120756336	+	664	16.0	[8.067295]	[154]	[8.313011]	[132]	[120756185]	[120756163]
877_12918	chr9	128249617	128250017	+	668	16.0	[7.9749885]	[151]	[]	[]	[128249804]	[]
877_12923	chr9	129036242	129036642	+	691	16.0	[]	[]	[8.067295]	[134]	[]	[129036444]
877_12924	chr9	129406423	129406823	+	644	16.0	[8.067295]	[166]	[8.313011]	[128]	[129406656]	[129406618]
877_12927	chr9	129769673	129770073	+	702	16.0	[]	[]	[7.9749885]	[132]	[]	[129769902]
877_12933	chr9	130983926	130984326	+	700	16.0	[8.405317]	[126]	[]	[]	[130984146]	[]
877_12937	chr9	131087468	131087868	+	612	16.0	[]	[]	[8.313011]	[135]	[]	[131087693]
877_12949	chr9	137217276	137217676	+	628	16.0	[8.067295]	[136]	[]	[]	[137217461]	[]
877_12951	chrUn_GL000216v2	35264	35664	+	678	16.0	[]	[]	[7.9749885]	[140]	[]	[35504]
877_12952	chrX	9515912	9516312	+	586	16.0	[]	[]	[8.405317]	[152]	[]	[9516137]
877_12953	chrX	15549581	15549981	+	552	16.0	[8.405317]	[93]	[8.067295]	[116]	[15549759]	[15549782]
877_12956	chrX	37755007	37755407	+	740	16.0	[]	[]	[8.313011, 8.067295, 7.9749885]	[81, 110, 135]	[]	[37755172, 37755201, 37755226]
877_12957	chrX	47541038	47541438	+	672	16.0	[]	[]	[7.9749885]	[85]	[]	[47541206]
877_12964	chrX	80423786	80424186	+	563	16.0	[]	[]	[8.313011]	[84]	[]	[80423968]
877_12966	chrX	107741727	107742127	+	632	16.0	[]	[]	[8.313011, 8.405317]	[119, 161]	[]	[107741930, 107741972]
877_12967	chrX	118565830	118566230	+	664	16.0	[8.405317]	[168]	[]	[]	[118566074]	[]
877_12968	chrX	120561510	120561910	+	623	16.0	[8.405317, 7.9749885, 7.9749885]	[112, 120, 129]	[]	[]	[120561707, 120561715, 120561724]	[]
877_12970	chrX	135914456	135914856	+	654	16.0	[]	[]	[8.313011]	[91]	[]	[135914626]
877_12971	chrX	151973053	151973453	+	615	16.0	[]	[]	[7.9749885, 8.405317]	[74, 111]	[]	[151973206, 151973243]
877_12975	chrY	11293362	11293762	+	690	16.0	[]	[]	[7.9749885]	[130]	[]	[11293545]
877_12979	chr1	2541494	2541894	+	574	15.0	[]	[]	[8.405317]	[105]	[]	[2541665]
877_12983	chr1	6183405	6183805	+	606	15.0	[]	[]	[8.405317]	[176]	[]	[6183606]
877_12990	chr1	12616327	12616727	+	613	15.0	[]	[]	[7.9749885]	[161]	[]	[12616570]
877_13	chr2	55693720	55694120	+	1000	459.0	[]	[]	[8.405317]	[81]	[]	[55693899]
877_13002	chr1	23531337	23531737	+	562	15.0	[8.313011]	[220]	[]	[]	[23531582]	[]
877_13003	chr1	24438420	24438820	+	616	15.0	[]	[]	[7.9749885]	[127]	[]	[24438645]
877_13009	chr1	28352190	28352590	+	598	15.0	[8.405317]	[187]	[]	[]	[28352440]	[]
877_13015	chr1	32345511	32345911	+	557	15.0	[]	[]	[7.9749885]	[123]	[]	[32345672]
877_13017	chr1	39390362	39390762	+	547	15.0	[8.405317]	[208]	[]	[]	[39390596]	[]
877_13023	chr1	51664826	51665226	+	568	15.0	[]	[]	[8.405317]	[187]	[]	[51665069]
877_13024	chr1	67561647	67562047	+	605	15.0	[]	[]	[8.313011]	[158]	[]	[67561893]
877_13028	chr1	86953086	86953486	+	540	15.0	[]	[]	[8.067295, 8.405317]	[148, 173]	[]	[86953295, 86953320]
877_13029	chr1	87435454	87435854	+	598	15.0	[8.313011]	[179]	[]	[]	[87435702]	[]
877_13039	chr1	111656370	111656770	+	598	15.0	[]	[]	[7.9749885]	[67]	[]	[111656526]
877_13040	chr1	112707249	112707649	+	572	15.0	[8.067295]	[98]	[]	[]	[112707428]	[]
877_13045	chr1	117363435	117363835	+	611	15.0	[]	[]	[8.067295]	[108]	[]	[117363638]
877_13050	chr1	151013588	151013988	+	616	15.0	[8.313011]	[153]	[]	[]	[151013829]	[]
877_13061	chr1	156694218	156694618	+	599	15.0	[8.067295]	[151]	[]	[]	[156694395]	[]
877_13067	chr1	167442165	167442565	+	553	15.0	[]	[]	[7.9749885]	[141]	[]	[167442399]
877_1307	chr3	197444191	197444591	+	1000	42.0	[8.313011]	[164]	[8.067295]	[148]	[197444429]	[197444413]
877_13073	chr1	172429284	172429684	+	606	15.0	[]	[]	[8.313011]	[162]	[]	[172429513]
877_13077	chr1	182930212	182930612	+	579	15.0	[8.067295]	[79]	[8.405317]	[94]	[182930371]	[182930386]
877_13078	chr1	183633784	183634184	+	636	15.0	[]	[]	[7.9749885]	[152]	[]	[183633953]
877_13093	chr1	219174763	219175163	+	624	15.0	[8.067295]	[226]	[]	[]	[219174996]	[]
877_13094	chr1	221100541	221100941	+	586	15.0	[8.313011]	[154]	[]	[]	[221100726]	[]
877_13095	chr1	221961734	221962134	+	570	15.0	[]	[]	[7.9749885]	[137]	[]	[221961913]
