#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF2_idr.fa IRF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_14703	chr2	145723988	145724388	+	1000	34.0	[6.1232615]	[137]	[]	[]	[145724205]	[]
642_14718	chr2	219685205	219685605	+	1000	34.0	[]	[]	[12.521293]	[104]	[]	[219685358]
642_14723	chr2	242098537	242098937	+	1000	34.0	[]	[]	[5.9873137]	[166]	[]	[242098770]
642_1473	chr10	4333658	4334058	+	1000	95.0	[]	[]	[10.006039, 16.66425, 4.3336134, 10.006039, 3.2771003]	[72, 92, 112, 128, 134]	[]	[4333821, 4333841, 4333861, 4333877, 4333883]
642_14731	chr20	29085790	29086190	+	857	34.0	[]	[]	[6.5886865, 16.66425]	[140, 146]	[]	[29086022, 29086028]
642_14732	chr20	32537218	32537618	+	608	34.0	[]	[]	[18.919323]	[142]	[]	[32537443]
642_14736	chr20	37096474	37096874	+	1000	34.0	[6.1232615, 6.5886865]	[207, 213]	[]	[]	[37096716, 37096722]	[]
642_14738	chr20	44609982	44610382	+	1000	34.0	[3.3478272]	[157]	[]	[]	[44610230]	[]
642_1474	chr11	13208120	13208520	+	1000	95.0	[]	[]	[3.3478272, 16.66425]	[88, 107]	[]	[13208293, 13208312]
642_14740	chr20	49541725	49542125	+	969	34.0	[4.3336134, 3.3478272]	[111, 157]	[]	[]	[49541917, 49541963]	[]
642_14744	chr20	50558317	50558717	+	1000	34.0	[]	[]	[12.521293, 3.6080077]	[120, 126]	[]	[50558533, 50558539]
642_14747	chr21	9003843	9004243	+	1000	34.0	[12.521293]	[83]	[3.4720602]	[124]	[9004026]	[9004067]
642_14749	chr21	33325392	33325792	+	1000	34.0	[7.7509656]	[163]	[]	[]	[33325582]	[]
642_14750	chr21	34333512	34333912	+	1000	34.0	[10.266219]	[84]	[]	[]	[34333693]	[]
642_14752	chr21	36321045	36321445	+	1000	34.0	[]	[]	[3.6080077, 5.6029005, 3.3478272]	[181, 223, 229]	[]	[36321244, 36321286, 36321292]
642_14760	chr22	19103785	19104185	+	1000	34.0	[4.3336134]	[177]	[]	[]	[19104025]	[]
642_14767	chr22	20096879	20097279	+	1000	34.0	[]	[]	[3.6080077, 3.3478272]	[133, 194]	[]	[20097060, 20097121]
642_1477	chr12	79990767	79991167	+	1000	95.0	[]	[]	[16.66425]	[129]	[]	[79990994]
642_14771	chr22	20583608	20584008	+	1000	34.0	[16.66425]	[100]	[]	[]	[20583806]	[]
642_14777	chr22	21610223	21610623	+	1000	34.0	[5.6029005]	[84]	[]	[]	[21610390]	[]
642_14783	chr22	22081693	22082093	+	1000	34.0	[]	[]	[3.3478272]	[126]	[]	[22081915]
642_14785	chr22	22148456	22148856	+	1000	34.0	[]	[]	[7.6802387, 3.4720602]	[69, 126]	[]	[22148608, 22148665]
642_1479	chr13	27098705	27099105	+	1000	95.0	[4.593794, 18.919323, 4.3336134]	[85, 91, 134]	[]	[]	[27098888, 27098894, 27098937]	[]
642_14793	chr22	22583109	22583509	+	1000	34.0	[]	[]	[5.3194]	[102]	[]	[22583276]
642_14794	chr22	22585183	22585583	+	1000	34.0	[]	[]	[4.3336134]	[102]	[]	[22585355]
642_14808	chr22	23164221	23164621	+	1000	34.0	[3.3478272]	[226]	[]	[]	[23164451]	[]
642_1481	chr4	8435563	8435963	+	1000	95.0	[4.3336134, 16.66425, 6.5886865]	[55, 62, 120]	[]	[]	[8435714, 8435721, 8435779]	[]
642_14819	chr22	40856934	40857334	+	1000	34.0	[]	[]	[6.5886865]	[165]	[]	[40857150]
642_14824	chr3	9409810	9410210	+	756	34.0	[3.2771003]	[131]	[10.006039]	[84]	[9410015]	[9409968]
642_14827	chr3	12891050	12891450	+	1000	34.0	[]	[]	[5.6029005, 3.7322407, 5.7271333]	[130, 136, 158]	[]	[12891268, 12891274, 12891296]
642_14828	chr3	13891710	13892110	+	1000	34.0	[]	[]	[5.863081, 6.5886865]	[104, 119]	[]	[13891913, 13891928]
642_14829	chr3	14265478	14265878	+	1000	34.0	[3.3478272]	[195]	[]	[]	[14265725]	[]
642_14834	chr3	17443280	17443680	+	1000	34.0	[]	[]	[5.863081, 8.736752]	[167, 173]	[]	[17443485, 17443491]
642_14835	chr3	17749720	17750120	+	1000	34.0	[13.246898]	[141]	[]	[]	[17749871]	[]
642_14838	chr3	33787357	33787757	+	880	34.0	[3.4720602]	[160]	[]	[]	[33787589]	[]
642_14841	chr3	39177361	39177761	+	1000	34.0	[]	[]	[3.2771003]	[64]	[]	[39177515]
642_14843	chr3	41956193	41956593	+	843	34.0	[]	[]	[16.66425]	[134]	[]	[41956399]
642_14846	chr3	42590473	42590873	+	1000	34.0	[]	[]	[12.3853445]	[130]	[]	[42590669]
642_14848	chr3	46427916	46428316	+	1000	34.0	[]	[]	[7.7509656]	[149]	[]	[46428163]
642_1485	chr6	26234058	26234458	+	1000	95.0	[]	[]	[16.66425]	[107]	[]	[26234265]
642_14855	chr3	69691069	69691469	+	1000	34.0	[]	[]	[5.6029005]	[160]	[]	[69691317]
642_14856	chr3	72338128	72338528	+	1000	34.0	[]	[]	[5.9873137]	[158]	[]	[72338331]
642_14865	chr3	151871508	151871908	+	1000	34.0	[]	[]	[3.6080077]	[160]	[]	[151871679]
642_14869	chr3	169762837	169763237	+	1000	34.0	[14.409177, 6.5886865, 3.3478272]	[127, 133, 207]	[]	[]	[169763001, 169763007, 169763081]	[]
642_1487	chr7	2037857	2038257	+	1000	95.0	[5.863081, 18.919323]	[89, 129]	[]	[]	[2038026, 2038066]	[]
642_14870	chr3	171470122	171470522	+	925	34.0	[]	[]	[16.66425]	[135]	[]	[171470344]
642_14877	chr4	980605	981005	+	1000	34.0	[3.3478272]	[121]	[]	[]	[980820]	[]
642_1488	chr1	56774197	56774597	+	1000	94.0	[]	[]	[12.261112, 16.66425, 5.3194]	[112, 118, 135]	[]	[56774405, 56774411, 56774428]
642_14884	chr4	15153647	15154047	+	1000	34.0	[]	[]	[6.5886865, 4.457846, 4.3336134]	[130, 136, 140]	[]	[15153808, 15153814, 15153818]
642_14892	chr4	55866955	55867355	+	1000	34.0	[]	[]	[3.3478272]	[148]	[]	[55867197]
642_14895	chr4	80125189	80125589	+	1000	34.0	[10.991825]	[159]	[]	[]	[80125371]	[]
642_14899	chr4	102867558	102867958	+	1000	34.0	[5.9873137]	[143]	[]	[]	[102867778]	[]
642_149	chr1	31487173	31487573	+	1000	438.0	[7.7509656, 3.6080077, 3.6080077, 3.6080077, 3.6080077, 3.6080077, 10.266219, 5.863081, 10.006039]	[57, 62, 67, 73, 79, 85, 91, 97, 139]	[]	[]	[31487324, 31487329, 31487334, 31487340, 31487346, 31487352, 31487358, 31487364, 31487406]	[]
642_14900	chr4	118591326	118591726	+	1000	34.0	[]	[]	[12.261112]	[161]	[]	[118591545]
642_14907	chr4	172998342	172998742	+	1000	34.0	[13.246898]	[154]	[7.7509656]	[188]	[172998511]	[172998545]
642_14909	chr4	185318725	185319125	+	989	34.0	[]	[]	[4.593794]	[123]	[]	[185318885]
642_14916	chr5	32369650	32370050	+	1000	34.0	[3.6080077, 3.6080077]	[144, 159]	[]	[]	[32369820, 32369835]	[]
642_14919	chr5	41856569	41856969	+	1000	34.0	[3.3478272]	[141]	[]	[]	[41856748]	[]
642_14920	chr5	42992646	42993046	+	1000	34.0	[]	[]	[12.521293]	[139]	[]	[42992875]
642_14926	chr5	73188908	73189308	+	893	34.0	[]	[]	[5.6029005]	[71]	[]	[73189079]
642_14932	chr5	90655222	90655622	+	1000	34.0	[]	[]	[12.521293]	[134]	[]	[90655439]
642_14943	chr5	143219569	143219969	+	821	34.0	[3.2771003]	[92]	[]	[]	[143219744]	[]
642_14945	chr5	143435209	143435609	+	1000	34.0	[10.006039, 5.6029005]	[90, 96]	[5.863081]	[73]	[143435389, 143435395]	[143435372]
642_14949	chr5	150142951	150143351	+	1000	34.0	[5.7271333, 3.6080077]	[158, 196]	[]	[]	[150143143, 150143181]	[]
642_14952	chr5	169980294	169980694	+	981	34.0	[3.3478272, 4.3336134]	[222, 256]	[]	[]	[169980449, 169980483]	[]
642_14968	chr6	14464089	14464489	+	1000	34.0	[3.6080077]	[93]	[]	[]	[14464268]	[]
642_14971	chr6	16056277	16056677	+	1000	34.0	[]	[]	[12.521293]	[86]	[]	[16056428]
642_1498	chr17	49515076	49515476	+	1000	94.0	[13.246898, 10.006039]	[69, 124]	[]	[]	[49515229, 49515284]	[]
642_14981	chr6	26420560	26420960	+	1000	34.0	[5.6029005]	[138]	[]	[]	[26420774]	[]
642_14983	chr6	28546962	28547362	+	799	34.0	[3.3478272, 3.3478272]	[138, 142]	[]	[]	[28547126, 28547130]	[]
642_14985	chr6	28754565	28754965	+	996	34.0	[4.3336134]	[145]	[]	[]	[28754803]	[]
642_14987	chr6	28811886	28812286	+	936	34.0	[10.006039]	[116]	[]	[]	[28812060]	[]
642_14988	chr6	28891333	28891733	+	826	34.0	[]	[]	[10.266219]	[73]	[]	[28891505]
642_14991	chr6	32857634	32858034	+	769	34.0	[5.863081]	[168]	[]	[]	[32857819]	[]
642_14998	chr6	37303918	37304318	+	1000	34.0	[]	[]	[10.006039]	[108]	[]	[37304111]
642_15003	chr6	42214770	42215170	+	1000	34.0	[]	[]	[3.6080077]	[169]	[]	[42215020]
642_15019	chr6	124965535	124965935	+	1000	34.0	[]	[]	[5.6029005, 5.7271333]	[185, 191]	[]	[124965759, 124965765]
642_15021	chr6	135425436	135425836	+	943	34.0	[3.3478272]	[107]	[]	[]	[135425640]	[]
642_15022	chr6	137944864	137945264	+	652	34.0	[]	[]	[3.6080077, 7.7509656]	[95, 100]	[]	[137945036, 137945041]
642_15024	chr6	141513846	141514246	+	623	34.0	[3.3478272, 12.521293, 18.919323]	[83, 113, 119]	[]	[]	[141514016, 141514046, 141514052]	[]
642_15025	chr6	143806305	143806705	+	1000	34.0	[]	[]	[5.6029005]	[141]	[]	[143806484]
642_15030	chr6	155319567	155319967	+	1000	34.0	[]	[]	[18.919323]	[151]	[]	[155319818]
642_15031	chr6	157612912	157613312	+	1000	34.0	[3.3478272]	[97]	[]	[]	[157613092]	[]
642_15032	chr7	5525440	5525840	+	841	34.0	[3.3478272]	[192]	[]	[]	[5525633]	[]
642_15036	chr7	23085905	23086305	+	587	34.0	[10.991825]	[133]	[]	[]	[23086060]	[]
642_15045	chr7	45927721	45928121	+	948	34.0	[]	[]	[8.949526, 13.246898, 4.593794]	[69, 138, 144]	[]	[45927883, 45927952, 45927958]
642_15048	chr7	66114597	66114997	+	1000	34.0	[4.3336134]	[135]	[]	[]	[66114781]	[]
642_15066	chr7	111223691	111224091	+	870	34.0	[4.3336134]	[142]	[]	[]	[111223930]	[]
642_15067	chr7	116231904	116232304	+	1000	34.0	[6.694453]	[160]	[3.3478272]	[126]	[116232112]	[116232078]
642_15069	chr7	117048610	117049010	+	1000	34.0	[]	[]	[6.954633]	[116]	[]	[117048796]
642_15071	chr7	121074791	121075191	+	1000	34.0	[]	[]	[3.3478272]	[105]	[]	[121074943]
642_15076	chr7	135087935	135088335	+	1000	34.0	[]	[]	[5.863081]	[120]	[]	[135088143]
642_15078	chr7	137965053	137965453	+	1000	34.0	[]	[]	[3.6080077]	[140]	[]	[137965248]
642_15080	chr7	143279708	143280108	+	1000	34.0	[10.266219, 6.5886865]	[146, 152]	[]	[]	[143279953, 143279959]	[]
642_15083	chr7	150308210	150308610	+	952	34.0	[3.3478272]	[100]	[12.521293]	[110]	[150308401]	[150308411]
642_15086	chr7	153276442	153276842	+	945	34.0	[6.1232615]	[126]	[]	[]	[153276625]	[]
642_15089	chr8	26437607	26438007	+	962	34.0	[12.261112]	[183]	[]	[]	[26437843]	[]
642_151	chr11	35662554	35662954	+	1000	432.0	[5.6029005, 13.246898, 12.261112]	[66, 93, 99]	[]	[]	[35662713, 35662740, 35662746]	[]
642_15100	chr8	95133747	95134147	+	1000	34.0	[]	[]	[5.6029005, 5.7271333]	[212, 218]	[]	[95133986, 95133992]
642_15103	chr8	105187988	105188388	+	1000	34.0	[6.694453, 4.593794, 6.848867, 5.6029005]	[79, 92, 98, 155]	[]	[]	[105188152, 105188165, 105188171, 105188228]	[]
642_15106	chr8	124946894	124947294	+	1000	34.0	[6.5886865]	[99]	[]	[]	[124947057]	[]
642_15108	chr9	4987800	4988200	+	1000	34.0	[]	[]	[5.863081]	[147]	[]	[4988036]
642_15115	chr9	91837810	91838210	+	1000	34.0	[]	[]	[14.409177, 3.3478272]	[126, 147]	[]	[91838022, 91838043]
642_15116	chr9	91943789	91944189	+	1000	34.0	[3.7322407]	[119]	[]	[]	[91943954]	[]
642_15118	chr9	93060677	93061077	+	1000	34.0	[3.6080077]	[85]	[]	[]	[93060836]	[]
642_15121	chr9	95510427	95510827	+	1000	34.0	[]	[]	[5.863081]	[102]	[]	[95510609]
642_15128	chr9	116491206	116491606	+	834	34.0	[10.006039]	[140]	[]	[]	[116491425]	[]
642_1513	chr10	5813851	5814251	+	1000	93.0	[4.3336134, 18.919323]	[116, 140]	[]	[]	[5814040, 5814064]	[]
642_15136	chr9	129023341	129023741	+	960	34.0	[]	[]	[4.3336134]	[163]	[]	[129023573]
642_15138	chr9	130813698	130814098	+	909	34.0	[]	[]	[3.3478272]	[154]	[]	[130813934]
642_15139	chr9	130814276	130814676	+	1000	34.0	[3.4720602, 9.209706, 6.5886865]	[90, 125, 131]	[]	[]	[130814461, 130814496, 130814502]	[]
642_1514	chr11	57567108	57567508	+	1000	93.0	[10.991825, 12.521293]	[102, 108]	[]	[]	[57567309, 57567315]	[]
642_15145	chr9	131073380	131073780	+	986	34.0	[]	[]	[6.848867]	[79]	[]	[131073550]
642_15146	chr9	131115296	131115696	+	1000	34.0	[4.3336134, 4.593794, 4.3336134]	[86, 91, 98]	[]	[]	[131115471, 131115476, 131115483]	[]
642_15152	chrUn_KI270442v1	-69	331	+	1000	34.0	[5.6029005]	[54]	[]	[]	[84]	[]
642_15157	chrX	48737972	48738372	+	1000	34.0	[]	[]	[16.66425]	[132]	[]	[48738195]
642_15158	chrX	72663732	72664132	+	717	34.0	[4.3336134, 13.246898, 13.246898, 13.246898, 13.246898]	[118, 124, 130, 136, 142]	[]	[]	[72663925, 72663931, 72663937, 72663943, 72663949]	[]
642_15159	chrX	103686464	103686864	+	1000	34.0	[3.6080077]	[110]	[]	[]	[103686627]	[]
642_15160	chrX	118689644	118690044	+	964	34.0	[16.66425, 6.848867]	[83, 89]	[]	[]	[118689821, 118689827]	[]
642_15162	chrX	130704249	130704649	+	1000	34.0	[]	[]	[10.266219]	[150]	[]	[130704476]
642_15182	chr1	12745186	12745586	+	948	33.0	[]	[]	[4.3336134]	[98]	[]	[12745352]
642_15184	chr1	15620120	15620520	+	1000	33.0	[]	[]	[12.261112]	[112]	[]	[15620289]
642_15193	chr1	21195143	21195543	+	1000	33.0	[]	[]	[3.6080077]	[120]	[]	[21195337]
642_15198	chr1	21749940	21750340	+	1000	33.0	[10.006039]	[170]	[]	[]	[21750118]	[]
642_1520	chr15	73997049	73997449	+	1000	93.0	[]	[]	[3.6080077, 6.5886865, 6.1232615]	[102, 108, 114]	[]	[73997241, 73997247, 73997253]
642_15206	chr1	26141796	26142196	+	906	33.0	[5.863081, 8.736752]	[90, 113]	[]	[]	[26141971, 26141994]	[]
642_15215	chr1	32981173	32981573	+	749	33.0	[]	[]	[6.5886865]	[106]	[]	[32981345]
642_15220	chr1	39117244	39117644	+	1000	33.0	[]	[]	[5.7271333, 3.3478272]	[182, 195]	[]	[39117479, 39117492]
642_15223	chr1	42817697	42818097	+	1000	33.0	[]	[]	[3.3478272]	[185]	[]	[42817898]
642_15225	chr1	46339689	46340089	+	1000	33.0	[5.863081]	[182]	[]	[]	[46339919]	[]
642_15229	chr1	51752578	51752978	+	730	33.0	[]	[]	[4.3336134]	[161]	[]	[51752779]
642_1523	chr16	13863184	13863584	+	1000	93.0	[16.66425, 6.5886865]	[122, 128]	[]	[]	[13863389, 13863395]	[]
642_15233	chr1	53878493	53878893	+	1000	33.0	[3.6080077]	[194]	[]	[]	[53878733]	[]
642_15239	chr1	75726901	75727301	+	1000	33.0	[3.3478272]	[153]	[18.919323]	[117]	[75727141]	[75727105]
642_1524	chr16	21645463	21645863	+	1000	93.0	[]	[]	[3.6080077, 18.919323, 5.863081]	[91, 104, 110]	[]	[21645637, 21645650, 21645656]
642_15241	chr1	84538554	84538954	+	906	33.0	[]	[]	[3.6080077, 3.6080077]	[156, 162]	[]	[84538796, 84538802]
642_15249	chr1	94801802	94802202	+	1000	33.0	[]	[]	[4.593794]	[179]	[]	[94802027]
642_1525	chr17	28719663	28720063	+	1000	93.0	[5.3194]	[107]	[]	[]	[28719858]	[]
642_15257	chr1	112715331	112715731	+	548	33.0	[4.457846]	[193]	[]	[]	[112715569]	[]
642_15259	chr1	113742561	113742961	+	875	33.0	[10.006039, 18.919323]	[94, 100]	[]	[]	[113742728, 113742734]	[]
642_15261	chr1	115471095	115471495	+	951	33.0	[]	[]	[12.521293, 16.66425]	[138, 144]	[]	[115471314, 115471320]
642_15267	chr1	120341828	120342228	+	881	33.0	[]	[]	[6.848867]	[67]	[]	[120341988]
642_15269	chr1	124054726	124055126	+	1000	33.0	[5.3194, 7.7509656]	[73, 94]	[]	[]	[124054899, 124054920]	[]
642_1527	chr17	76735013	76735413	+	1000	93.0	[]	[]	[12.521293]	[106]	[]	[76735210]
642_15278	chr1	155858998	155859398	+	1000	33.0	[3.5372808]	[88]	[4.3336134]	[113]	[155859165]	[155859190]
642_15279	chr1	156096608	156097008	+	575	33.0	[]	[]	[5.6029005]	[151]	[]	[156096831]
642_1528	chr18	34860515	34860915	+	1000	93.0	[10.266219]	[129]	[13.246898, 10.991825, 13.246898]	[97, 103, 110]	[34860740]	[34860708, 34860714, 34860721]
642_15288	chr1	161765175	161765575	+	1000	33.0	[]	[]	[5.6029005]	[165]	[]	[161765413]
642_15294	chr1	173330363	173330763	+	1000	33.0	[3.6080077]	[134]	[]	[]	[173330594]	[]
642_15298	chr1	180057967	180058367	+	933	33.0	[10.991825]	[164]	[3.3478272]	[145]	[180058154]	[180058135]
642_15299	chr1	180669920	180670320	+	554	33.0	[]	[]	[18.919323, 6.1232615]	[109, 115]	[]	[180670099, 180670105]
642_153	chr2	162318527	162318927	+	1000	431.0	[]	[]	[6.848867, 3.6080077]	[68, 74]	[]	[162318695, 162318701]
642_15303	chr1	184768541	184768941	+	739	33.0	[]	[]	[5.6029005]	[106]	[]	[184768703]
642_15304	chr1	202981892	202982292	+	765	33.0	[]	[]	[5.863081]	[121]	[]	[202982070]
642_15308	chr1	204407338	204407738	+	1000	33.0	[]	[]	[3.4720602]	[103]	[]	[204407534]
642_15312	chr1	207363297	207363697	+	958	33.0	[]	[]	[5.863081]	[158]	[]	[207363492]
642_15317	chr1	211556316	211556716	+	1000	33.0	[]	[]	[3.6080077]	[140]	[]	[211556477]
642_1532	chr22	22877405	22877805	+	1000	93.0	[]	[]	[6.5886865]	[77]	[]	[22877577]
642_15321	chr1	220733016	220733416	+	1000	33.0	[]	[]	[12.261112]	[67]	[]	[220733182]
642_15323	chr1	224106678	224107078	+	1000	33.0	[5.6029005]	[112]	[]	[]	[224106880]	[]
642_15328	chr1	229714961	229715361	+	1000	33.0	[3.3478272]	[125]	[]	[]	[229715182]	[]
642_15330	chr1	230191095	230191495	+	1000	33.0	[5.6029005]	[149]	[]	[]	[230191315]	[]
642_15333	chr1	234686041	234686441	+	1000	33.0	[6.5886865, 5.863081]	[125, 171]	[]	[]	[234686242, 234686288]	[]
642_15336	chr1	235415235	235415635	+	881	33.0	[6.7129197]	[137]	[]	[]	[235415399]	[]
642_15338	chr1	241771142	241771542	+	873	33.0	[]	[]	[6.848867, 6.848867]	[103, 109]	[]	[241771313, 241771319]
642_15344	chr1	247360178	247360578	+	944	33.0	[13.352664]	[88]	[]	[]	[247360337]	[]
642_15345	chr1	248889436	248889836	+	865	33.0	[5.7271333, 6.7129197]	[147, 177]	[]	[]	[248889615, 248889645]	[]
642_15348	chr10	5853440	5853840	+	631	33.0	[3.3478272]	[250]	[]	[]	[5853691]	[]
642_15349	chr10	11515595	11515995	+	968	33.0	[4.593794]	[150]	[]	[]	[11515828]	[]
642_1535	chr3	195028683	195029083	+	1000	93.0	[4.3336134, 12.521293]	[103, 109]	[10.006039]	[92]	[195028864, 195028870]	[195028853]
642_1536	chr5	150853571	150853971	+	1000	93.0	[]	[]	[5.863081, 12.261112, 18.919323]	[64, 102, 108]	[]	[150853733, 150853771, 150853777]
642_15364	chr10	45048584	45048984	+	1000	33.0	[]	[]	[6.848867, 12.261112]	[117, 123]	[]	[45048781, 45048787]
642_15378	chr10	73263880	73264280	+	1000	33.0	[]	[]	[7.7509656]	[119]	[]	[73264082]
642_1538	chr6	26206021	26206421	+	1000	93.0	[]	[]	[10.006039, 3.6080077]	[131, 137]	[]	[26206248, 26206254]
642_15381	chr10	75013897	75014297	+	1000	33.0	[]	[]	[6.5886865, 16.66425]	[103, 109]	[]	[75014087, 75014093]
642_15382	chr10	78043514	78043914	+	1000	33.0	[5.863081]	[145]	[]	[]	[78043733]	[]
642_15383	chr10	80771950	80772350	+	1000	33.0	[5.863081]	[142]	[]	[]	[80772180]	[]
642_15390	chr10	113091908	113092308	+	1000	33.0	[16.66425, 6.848867]	[121, 127]	[]	[]	[113092104, 113092110]	[]
642_15392	chr11	353413	353813	+	1000	33.0	[]	[]	[4.3336134]	[189]	[]	[353664]
642_15394	chr11	842641	843041	+	1000	33.0	[]	[]	[3.3478272]	[113]	[]	[842838]
642_154	chr4	184474582	184474982	+	1000	429.0	[]	[]	[4.4393797, 10.991825, 6.5886865]	[100, 125, 131]	[]	[184474772, 184474797, 184474803]
642_1540	chr6	47197617	47198017	+	1000	93.0	[]	[]	[18.919323, 10.991825]	[112, 118]	[]	[47197825, 47197831]
642_15407	chr11	47277760	47278160	+	1000	33.0	[18.919323]	[132]	[]	[]	[47277945]	[]
642_15408	chr11	47605999	47606399	+	794	33.0	[]	[]	[3.3478272]	[145]	[]	[47606163]
642_15409	chr11	53375203	53375603	+	1000	33.0	[7.7509656]	[137]	[]	[]	[53375440]	[]
642_15415	chr11	65575260	65575660	+	1000	33.0	[3.3478272]	[91]	[]	[]	[65575437]	[]
642_15417	chr11	68269617	68270017	+	915	33.0	[]	[]	[3.4720602]	[194]	[]	[68269841]
642_15419	chr11	72815628	72816028	+	1000	33.0	[4.3336134]	[120]	[]	[]	[72815836]	[]
642_15427	chr11	86176554	86176954	+	745	33.0	[]	[]	[3.4720602]	[87]	[]	[86176736]
642_15442	chr12	23886643	23887043	+	795	33.0	[12.521293]	[81]	[]	[]	[23886815]	[]
642_15445	chr12	30870458	30870858	+	1000	33.0	[18.919323, 3.6080077]	[127, 137]	[]	[]	[30870658, 30870668]	[]
642_15446	chr12	31754407	31754807	+	1000	33.0	[10.006039, 10.006039]	[96, 135]	[]	[]	[31754599, 31754638]	[]
642_15447	chr12	46125138	46125538	+	1000	33.0	[5.7271333, 5.7271333, 5.7271333]	[114, 136, 144]	[]	[]	[46125351, 46125373, 46125381]	[]
642_15457	chr12	64730131	64730531	+	1000	33.0	[3.6080077]	[172]	[]	[]	[64730360]	[]
642_15461	chr12	71641467	71641867	+	941	33.0	[]	[]	[12.261112]	[184]	[]	[71641685]
642_15466	chr12	93192864	93193264	+	1000	33.0	[5.4251657]	[204]	[]	[]	[93193090]	[]
642_15468	chr12	95800606	95801006	+	1000	33.0	[]	[]	[16.66425]	[109]	[]	[95800812]
642_15475	chr12	104479868	104480268	+	1000	33.0	[]	[]	[3.3478272]	[61]	[]	[104480026]
642_15481	chr12	120325415	120325815	+	949	33.0	[10.006039]	[73]	[]	[]	[120325576]	[]
642_15495	chr13	80590587	80590987	+	1000	33.0	[]	[]	[11.097591]	[149]	[]	[80590830]
642_15497	chr13	80612222	80612622	+	974	33.0	[]	[]	[3.3478272]	[142]	[]	[80612426]
642_15499	chr13	90081259	90081659	+	1000	33.0	[]	[]	[3.6080077, 3.3478272]	[75, 96]	[]	[90081412, 90081433]
642_15504	chr13	92446455	92446855	+	766	33.0	[]	[]	[4.3336134]	[105]	[]	[92446626]
642_15505	chr13	92490107	92490507	+	875	33.0	[]	[]	[3.3478272, 3.2771003]	[110, 142]	[]	[92490260, 92490292]
642_15508	chr13	93364183	93364583	+	1000	33.0	[]	[]	[4.3336134]	[181]	[]	[93364432]
642_1551	chr10	17756830	17757230	+	1000	92.0	[12.521293]	[158]	[4.593794]	[78]	[17757077]	[17756997]
642_15511	chr13	107916487	107916887	+	1000	33.0	[]	[]	[4.3336134]	[98]	[]	[107916668]
642_15521	chr14	54441224	54441624	+	1000	33.0	[]	[]	[5.6029005]	[155]	[]	[54441401]
642_15524	chr14	68719682	68720082	+	1000	33.0	[]	[]	[3.6080077]	[82]	[]	[68719839]
642_15528	chr14	103403915	103404315	+	1000	33.0	[]	[]	[12.521293, 10.006039]	[104, 125]	[]	[103404116, 103404137]
642_15536	chr15	40753849	40754249	+	1000	33.0	[16.66425, 12.261112, 3.3478272]	[123, 129, 170]	[]	[]	[40754049, 40754055, 40754096]	[]
642_1554	chr11	60446594	60446994	+	1000	92.0	[8.736752]	[62]	[18.919323, 10.991825]	[113, 119]	[60446751]	[60446802, 60446808]
642_1555	chr11	67650606	67651006	+	1000	92.0	[]	[]	[12.521293]	[117]	[]	[67650816]
642_15556	chr15	82645371	82645771	+	1000	33.0	[16.66425]	[123]	[]	[]	[82645575]	[]
642_1556	chr11	77820707	77821107	+	1000	92.0	[]	[]	[18.919323]	[126]	[]	[77820932]
642_15567	chr16	10972237	10972637	+	964	33.0	[]	[]	[5.6029005]	[167]	[]	[10972467]
642_15569	chr16	14193257	14193657	+	591	33.0	[]	[]	[12.521293, 5.863081]	[100, 106]	[]	[14193453, 14193459]
642_15571	chr16	21188619	21189019	+	1000	33.0	[3.3478272]	[137]	[]	[]	[21188804]	[]
642_15572	chr16	22948755	22949155	+	1000	33.0	[3.3478272]	[63]	[]	[]	[22948912]	[]
642_1558	chr12	68241010	68241410	+	1000	92.0	[]	[]	[12.521293, 10.130272]	[133, 139]	[]	[68241215, 68241221]
642_15585	chr16	67029837	67030237	+	1000	33.0	[3.3478272]	[144]	[]	[]	[67030076]	[]
642_15588	chr16	81651971	81652371	+	822	33.0	[]	[]	[3.4720602, 3.3478272]	[82, 92]	[]	[81652130, 81652140]
642_15592	chr16	85359263	85359663	+	1000	33.0	[3.3478272]	[120]	[]	[]	[85359472]	[]
642_156	chr8	29499307	29499707	+	1000	426.0	[13.246898, 18.919323]	[94, 100]	[]	[]	[29499495, 29499501]	[]
642_1560	chr15	72461864	72462264	+	1000	92.0	[6.848867, 18.919323]	[104, 110]	[]	[]	[72462060, 72462066]	[]
642_15601	chr17	14526383	14526783	+	1000	33.0	[]	[]	[12.261112, 10.266219]	[160, 166]	[]	[14526615, 14526621]
642_15605	chr17	29779201	29779601	+	984	33.0	[4.3336134]	[153]	[]	[]	[29779402]	[]
642_15609	chr17	34378610	34379010	+	1000	33.0	[6.5886865, 14.409177]	[121, 138]	[]	[]	[34378810, 34378827]	[]
642_1561	chr15	101653099	101653499	+	1000	92.0	[12.521293]	[154]	[]	[]	[101653327]	[]
642_15621	chr17	44503502	44503902	+	1000	33.0	[]	[]	[3.4720602]	[125]	[]	[44503692]
642_15623	chr17	48351761	48352161	+	1000	33.0	[3.3478272]	[140]	[]	[]	[48351918]	[]
