#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F3_idr.fa E2F3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
227_12694	chr19	10479037	10479437	+	829	34.5	[8.259437]	[198]	[]	[]	[10479262]	[]
227_12696	chr19	12365433	12365833	+	1000	34.5	[8.259437]	[160]	[]	[]	[12365654]	[]
227_1270	chr17	27293331	27293731	+	1000	76.5	[7.6141095]	[163]	[]	[]	[27293577]	[]
227_12703	chr19	32972015	32972415	+	828	34.5	[8.259437]	[168]	[6.425717]	[232]	[32972192]	[32972256]
227_1271	chr17	75940934	75941334	+	1000	76.5	[7.071043]	[138]	[]	[]	[75941163]	[]
227_12717	chr19	50794375	50794775	+	786	34.5	[]	[]	[8.259437]	[93]	[]	[50794564]
227_12725	chr2	36597568	36597968	+	1000	34.5	[6.5268717]	[117]	[8.259437]	[105]	[36597776]	[36597764]
227_1273	chr18	21612287	21612687	+	1000	76.5	[8.259437]	[200]	[]	[]	[21612531]	[]
227_12730	chr2	69915039	69915439	+	879	34.5	[7.071043]	[170]	[]	[]	[69915272]	[]
227_12738	chr2	121736595	121736995	+	1000	34.5	[6.425717]	[95]	[]	[]	[121736769]	[]
227_1274	chr19	17334604	17335004	+	1000	76.5	[8.259437]	[108]	[]	[]	[17334757]	[]
227_12740	chr2	156334624	156335024	+	853	34.5	[]	[]	[6.5268717]	[102]	[]	[156334815]
227_12745	chr2	199455694	199456094	+	583	34.5	[]	[]	[8.259437]	[132]	[]	[199455902]
227_12746	chr2	207166371	207166771	+	1000	34.5	[]	[]	[7.6141095]	[169]	[]	[207166543]
227_12747	chr2	207625114	207625514	+	1000	34.5	[]	[]	[8.259437]	[106]	[]	[207625279]
227_12748	chr2	219497974	219498374	+	942	34.5	[]	[]	[6.5268717, 6.425717]	[142, 150]	[]	[219498206, 219498214]
227_12759	chr21	35548318	35548718	+	1000	34.5	[]	[]	[8.259437]	[182]	[]	[35548562]
227_1276	chr2	241508693	241509093	+	1000	76.5	[]	[]	[7.6141095, 6.425717]	[68, 111]	[]	[241508846, 241508889]
227_12761	chr21	38356026	38356426	+	1000	34.5	[6.425717, 8.259437]	[93, 137]	[]	[]	[38356203, 38356247]	[]
227_1277	chr20	38435112	38435512	+	1000	76.5	[]	[]	[7.6141095]	[174]	[]	[38435360]
227_12771	chr22	19610510	19610910	+	1000	34.5	[7.071043]	[136]	[7.071043]	[220]	[19610662]	[19610746]
227_1282	chr7	151080755	151081155	+	1000	76.5	[6.425717]	[131]	[]	[]	[151080948]	[]
227_12820	chr3	12405797	12406197	+	1000	34.5	[]	[]	[8.259437]	[149]	[]	[12406023]
227_12823	chr3	24521616	24522016	+	1000	34.5	[8.259437]	[106]	[7.6141095, 8.259437]	[102, 169]	[24521786]	[24521782, 24521849]
227_12825	chr3	38025245	38025645	+	985	34.5	[8.259437]	[142]	[]	[]	[38025420]	[]
227_12832	chr3	100401003	100401403	+	1000	34.5	[6.5268717]	[161]	[]	[]	[100401177]	[]
227_12837	chr3	197298243	197298643	+	999	34.5	[6.425717]	[118]	[8.259437]	[97]	[197298461]	[197298440]
227_12840	chr4	42657287	42657687	+	1000	34.5	[]	[]	[8.259437]	[114]	[]	[42657450]
227_12841	chr4	47463436	47463836	+	1000	34.5	[7.6141095]	[143]	[]	[]	[47463656]	[]
227_12842	chr4	119212623	119213023	+	956	34.5	[8.259437]	[112]	[7.6141095]	[172]	[119212789]	[119212849]
227_12845	chr5	34190526	34190926	+	972	34.5	[7.071043]	[115]	[]	[]	[34190738]	[]
227_12847	chr5	72108303	72108703	+	863	34.5	[]	[]	[6.425717]	[153]	[]	[72108534]
227_12853	chr5	177357833	177358233	+	722	34.5	[7.071043]	[115]	[]	[]	[177358020]	[]
227_12855	chr6	311876	312276	+	978	34.5	[7.071043]	[134]	[]	[]	[312081]	[]
227_12861	chr6	29628440	29628840	+	1000	34.5	[7.6141095]	[188]	[]	[]	[29628636]	[]
227_12874	chr6	52664118	52664518	+	1000	34.5	[8.259437]	[169]	[]	[]	[52664288]	[]
227_12876	chr6	75748508	75748908	+	1000	34.5	[8.259437]	[107]	[7.071043]	[182]	[75748680]	[75748755]
227_12893	chr7	87220186	87220586	+	1000	34.5	[]	[]	[8.259437]	[124]	[]	[87220344]
227_1291	chr11	17077713	17078113	+	1000	76.0	[8.259437]	[113]	[]	[]	[17077883]	[]
227_12911	chr8	58411266	58411666	+	1000	34.5	[8.259437]	[96]	[]	[]	[58411457]	[]
227_12916	chr8	143407438	143407838	+	1000	34.5	[6.425717]	[242]	[]	[]	[143407687]	[]
227_12925	chr9	129139226	129139626	+	720	34.5	[]	[]	[6.5268717]	[184]	[]	[129139424]
227_12929	chrX	73850969	73851369	+	803	34.5	[7.071043]	[160]	[8.259437]	[139]	[73851195]	[73851174]
227_12930	chrX	109536762	109537162	+	1000	34.5	[]	[]	[6.5268717]	[120]	[]	[109536929]
227_12932	chrX	154398676	154399076	+	1000	34.5	[]	[]	[7.071043]	[107]	[]	[154398857]
227_1294	chr15	89776416	89776816	+	1000	76.0	[7.071043, 6.425717, 8.259437]	[95, 103, 113]	[]	[]	[89776603, 89776611, 89776621]	[]
227_12949	chr1	40531467	40531867	+	1000	34.0	[8.259437]	[139]	[6.5268717]	[85]	[40531685]	[40531631]
227_1295	chr16	1705912	1706312	+	1000	76.0	[8.259437]	[144]	[]	[]	[1706128]	[]
227_12958	chr1	150234568	150234968	+	897	34.0	[6.5268717]	[145]	[7.6141095]	[93]	[150234798]	[150234746]
227_1296	chr16	30651258	30651658	+	1000	76.0	[8.259437]	[77]	[7.6141095]	[120]	[30651434]	[30651477]
227_12969	chr1	201539714	201540114	+	826	34.0	[]	[]	[8.259437, 6.425717]	[157, 187]	[]	[201539893, 201539923]
227_12976	chr1	217630768	217631168	+	1000	34.0	[]	[]	[6.425717]	[97]	[]	[217630949]
227_12984	chr10	3172434	3172834	+	1000	34.0	[8.259437]	[118]	[]	[]	[3172586]	[]
227_12986	chr10	5466451	5466851	+	1000	34.0	[6.425717]	[178]	[6.425717]	[176]	[5466657]	[5466655]
227_12988	chr10	32957379	32957779	+	912	34.0	[]	[]	[8.259437]	[92]	[]	[32957552]
227_1299	chr19	58183242	58183642	+	1000	76.0	[6.425717, 7.6141095]	[161, 194]	[7.071043]	[190]	[58183419, 58183452]	[58183448]
227_12991	chr10	47322288	47322688	+	1000	34.0	[7.071043]	[95]	[]	[]	[47322471]	[]
227_12994	chr10	62816426	62816826	+	1000	34.0	[6.425717]	[176]	[]	[]	[62816627]	[]
227_130	chr7	100101241	100101641	+	1000	201.5	[7.6141095, 6.425717]	[69, 97]	[6.425717, 8.259437]	[67, 142]	[100101399, 100101427]	[100101397, 100101472]
227_13002	chr10	112446635	112447035	+	979	34.0	[8.259437]	[190]	[]	[]	[112446861]	[]
227_13006	chr11	6481017	6481417	+	981	34.0	[6.425717]	[178]	[]	[]	[6481259]	[]
227_13007	chr11	9264715	9265115	+	1000	34.0	[8.259437]	[116]	[]	[]	[9264927]	[]
227_13015	chr11	64300608	64301008	+	997	34.0	[]	[]	[7.071043]	[59]	[]	[64300763]
227_1302	chr22	23119454	23119854	+	1000	76.0	[7.071043]	[228]	[]	[]	[23119704]	[]
227_13025	chr12	88035326	88035726	+	976	34.0	[]	[]	[8.259437]	[137]	[]	[88035485]
227_13031	chr12	106302919	106303319	+	1000	34.0	[]	[]	[8.259437]	[187]	[]	[106303143]
227_1304	chr22	36506960	36507360	+	1000	76.0	[7.071043, 8.259437]	[95, 140]	[]	[]	[36507131, 36507176]	[]
227_13059	chr14	52552419	52552819	+	919	34.0	[7.6141095]	[161]	[8.259437]	[153]	[52552646]	[52552638]
227_1306	chr3	47781614	47782014	+	1000	76.0	[]	[]	[8.259437]	[214]	[]	[47781860]
227_13060	chr14	91264400	91264800	+	1000	34.0	[8.259437, 8.259437, 8.259437]	[127, 168, 206]	[]	[]	[91264560, 91264601, 91264639]	[]
227_13062	chr15	30470831	30471231	+	975	34.0	[]	[]	[8.259437]	[119]	[]	[30471050]
227_13063	chr15	40045027	40045427	+	923	34.0	[6.425717]	[138]	[]	[]	[40045218]	[]
227_13067	chr15	59105024	59105424	+	925	34.0	[]	[]	[6.425717]	[149]	[]	[59105270]
227_1307	chr3	196082093	196082493	+	1000	76.0	[6.425717, 7.6141095]	[143, 173]	[]	[]	[196082287, 196082317]	[]
227_13071	chr15	70447942	70448342	+	753	34.0	[7.6141095]	[151]	[]	[]	[70448111]	[]
227_13082	chr16	67169990	67170390	+	1000	34.0	[]	[]	[7.6141095]	[171]	[]	[67170163]
227_13092	chr16	88634567	88634967	+	929	34.0	[6.5268717]	[150]	[6.425717]	[188]	[88634752]	[88634790]
227_13095	chr17	27456328	27456728	+	664	34.0	[7.071043]	[69]	[]	[]	[27456492]	[]
227_1310	chr7	100889290	100889690	+	1000	76.0	[8.259437]	[121]	[]	[]	[100889508]	[]
227_13105	chr17	48026552	48026952	+	1000	34.0	[]	[]	[8.259437]	[138]	[]	[48026774]
227_13117	chr19	1440068	1440468	+	1000	34.0	[8.259437]	[221]	[]	[]	[1440306]	[]
227_13123	chr19	6737254	6737654	+	1000	34.0	[6.425717, 6.425717]	[71, 114]	[7.6141095]	[91]	[6737419, 6737462]	[6737439]
227_13125	chr19	11089258	11089658	+	1000	34.0	[8.259437]	[172]	[]	[]	[11089471]	[]
227_13129	chr19	14450156	14450556	+	1000	34.0	[7.071043]	[139]	[]	[]	[14450361]	[]
227_1313	chr9	134164718	134165118	+	1000	76.0	[6.5268717, 8.259437]	[92, 99]	[]	[]	[134164903, 134164910]	[]
227_13134	chr19	35899665	35900065	+	1000	34.0	[]	[]	[6.425717]	[183]	[]	[35899907]
227_13135	chr19	36378851	36379251	+	1000	34.0	[6.425717]	[174]	[]	[]	[36379060]	[]
227_13144	chr19	54102761	54103161	+	715	34.0	[7.071043]	[114]	[]	[]	[54102962]	[]
227_13147	chr2	24491542	24491942	+	1000	34.0	[]	[]	[6.425717, 8.259437]	[148, 178]	[]	[24491694, 24491724]
227_13148	chr2	27134263	27134663	+	1000	34.0	[7.071043]	[130]	[8.259437, 7.071043]	[99, 145]	[27134452]	[27134421, 27134467]
227_13149	chr2	30191422	30191822	+	1000	34.0	[8.259437]	[120]	[]	[]	[30191612]	[]
227_1315	chr1	1574741	1575141	+	1000	75.5	[6.5268717]	[99]	[]	[]	[1574929]	[]
227_1316	chr1	36149317	36149717	+	1000	75.5	[]	[]	[8.259437, 8.259437]	[98, 144]	[]	[36149509, 36149555]
227_13160	chr2	176079825	176080225	+	999	34.0	[7.071043, 7.071043]	[84, 90]	[8.259437]	[60]	[176080000, 176080006]	[176079976]
227_13163	chr2	241150619	241151019	+	978	34.0	[7.6141095]	[80]	[]	[]	[241150782]	[]
227_13167	chr20	5911308	5911708	+	873	34.0	[6.425717]	[97]	[7.6141095]	[148]	[5911505]	[5911556]
227_13170	chr20	35699031	35699431	+	1000	34.0	[]	[]	[7.071043]	[164]	[]	[35699256]
227_13179	chr21	34086817	34087217	+	1000	34.0	[]	[]	[6.5268717]	[169]	[]	[34087035]
227_13181	chr21	43776542	43776942	+	747	34.0	[8.259437]	[203]	[]	[]	[43776764]	[]
227_1319	chr1	226308846	226309246	+	1000	75.5	[8.259437]	[130]	[]	[]	[226309072]	[]
227_13195	chr22	20746404	20746804	+	950	34.0	[]	[]	[6.5268717]	[137]	[]	[20746605]
227_13203	chr22	22321997	22322397	+	1000	34.0	[6.425717]	[165]	[]	[]	[22322235]	[]
227_13209	chr22	30356737	30357137	+	914	34.0	[]	[]	[6.425717, 8.259437]	[108, 147]	[]	[30356930, 30356969]
227_1322	chr11	62855870	62856270	+	1000	75.5	[6.425717, 7.6141095]	[77, 95]	[]	[]	[62856040, 62856058]	[]
227_1323	chr11	119095184	119095584	+	1000	75.5	[7.6141095]	[111]	[6.425717, 7.071043, 7.071043]	[125, 137, 149]	[119095341]	[119095355, 119095367, 119095379]
227_13238	chr4	17511947	17512347	+	903	34.0	[]	[]	[7.071043]	[162]	[]	[17512182]
227_13243	chr4	78775566	78775966	+	769	34.0	[7.071043, 8.259437]	[98, 170]	[]	[]	[78775743, 78775815]	[]
227_13244	chr4	83013016	83013416	+	865	34.0	[]	[]	[7.6141095]	[72]	[]	[83013186]
227_13245	chr4	103076174	103076574	+	876	34.0	[7.071043]	[119]	[]	[]	[103076354]	[]
227_1325	chr14	104815938	104816338	+	1000	75.5	[8.259437]	[139]	[6.5268717]	[105]	[104816155]	[104816121]
227_13254	chr5	133026151	133026551	+	981	34.0	[]	[]	[6.5268717]	[159]	[]	[133026312]
227_13255	chr5	138353148	138353548	+	938	34.0	[]	[]	[7.071043]	[188]	[]	[138353342]
227_1326	chr15	50355347	50355747	+	1000	75.5	[]	[]	[8.259437]	[109]	[]	[50355530]
227_13278	chr6	42260566	42260966	+	1000	34.0	[]	[]	[6.425717]	[115]	[]	[42260733]
227_13285	chr6	113970407	113970807	+	1000	34.0	[]	[]	[8.259437]	[240]	[]	[113970655]
227_13293	chr6	159969521	159969921	+	996	34.0	[]	[]	[7.6141095, 8.259437]	[109, 163]	[]	[159969716, 159969770]
227_13299	chr7	50359871	50360271	+	1000	34.0	[8.259437]	[130]	[]	[]	[50360052]	[]
227_13312	chr7	116671812	116672212	+	891	34.0	[8.259437]	[191]	[]	[]	[116672049]	[]
227_13318	chr7	139775897	139776297	+	640	34.0	[]	[]	[8.259437]	[162]	[]	[139776108]
227_1332	chr17	58692511	58692911	+	1000	75.5	[8.259437]	[66]	[8.259437]	[83]	[58692676]	[58692693]
227_13325	chr8	12014844	12015244	+	1000	34.0	[7.6141095]	[198]	[]	[]	[12015094]	[]
227_13330	chr8	42271046	42271446	+	1000	34.0	[]	[]	[7.6141095]	[111]	[]	[42271254]
227_1335	chr19	35643290	35643690	+	1000	75.5	[8.259437]	[93]	[7.6141095]	[114]	[35643444]	[35643465]
227_13354	chr1	1201387	1201787	+	622	33.5	[8.259437]	[197]	[6.5268717]	[177]	[1201596]	[1201576]
227_13356	chr1	5993381	5993781	+	1000	33.5	[7.071043]	[94]	[]	[]	[5993564]	[]
227_1336	chr19	46600882	46601282	+	1000	75.5	[7.071043]	[164]	[]	[]	[46601123]	[]
227_13375	chr1	53946011	53946411	+	1000	33.5	[]	[]	[8.259437]	[104]	[]	[53946208]
227_13387	chr1	150235270	150235670	+	929	33.5	[]	[]	[8.259437]	[82]	[]	[150235452]
227_13388	chr1	150561464	150561864	+	841	33.5	[]	[]	[7.071043]	[165]	[]	[150561652]
227_13406	chr1	228407184	228407584	+	818	33.5	[8.259437]	[168]	[]	[]	[228407410]	[]
227_13408	chr1	234962662	234963062	+	1000	33.5	[]	[]	[8.259437]	[196]	[]	[234962911]
227_1341	chr2	74554335	74554735	+	1000	75.5	[6.425717]	[86]	[7.6141095, 6.425717]	[84, 118]	[74554494]	[74554492, 74554526]
227_13415	chr10	135860	136260	+	882	33.5	[7.071043]	[114]	[]	[]	[136024]	[]
227_13424	chr10	71694615	71695015	+	975	33.5	[8.259437]	[88]	[]	[]	[71694784]	[]
227_13428	chr10	92290865	92291265	+	987	33.5	[7.071043]	[96]	[]	[]	[92291034]	[]
227_13435	chr11	32583724	32584124	+	1000	33.5	[]	[]	[7.071043]	[182]	[]	[32583949]
227_13446	chr11	62831769	62832169	+	1000	33.5	[]	[]	[7.071043, 7.071043]	[97, 104]	[]	[62831962, 62831969]
227_13457	chr11	83156421	83156821	+	995	33.5	[7.071043]	[162]	[]	[]	[83156660]	[]
227_13460	chr12	21657225	21657625	+	929	33.5	[]	[]	[8.259437]	[111]	[]	[21657423]
227_13467	chr12	56079158	56079558	+	895	33.5	[8.259437]	[99]	[]	[]	[56079349]	[]
227_13468	chr12	57240365	57240765	+	1000	33.5	[8.259437]	[141]	[7.6141095]	[176]	[57240546]	[57240581]
227_1347	chr5	60699941	60700341	+	1000	75.5	[6.425717]	[101]	[6.425717]	[73]	[60700121]	[60700093]
227_13470	chr12	74537663	74538063	+	935	33.5	[6.5268717]	[85]	[]	[]	[74537822]	[]
227_13473	chr12	103930187	103930587	+	983	33.5	[8.259437]	[130]	[]	[]	[103930367]	[]
227_13475	chr12	120468751	120469151	+	896	33.5	[7.6141095, 7.071043]	[155, 201]	[]	[]	[120468927, 120468973]	[]
227_13480	chr13	19601709	19602109	+	1000	33.5	[7.071043]	[144]	[8.259437, 6.5268717]	[109, 121]	[19601923]	[19601888, 19601900]
227_13502	chr14	87992864	87993264	+	1000	33.5	[6.425717]	[101]	[]	[]	[87993050]	[]
227_13505	chr15	24772990	24773390	+	602	33.5	[6.425717]	[67]	[]	[]	[24773141]	[]
227_13508	chr15	40569198	40569598	+	824	33.5	[]	[]	[6.425717]	[102]	[]	[40569380]
227_13512	chr15	81324318	81324718	+	1000	33.5	[8.259437]	[131]	[]	[]	[81324533]	[]
227_13513	chr15	89358581	89358981	+	992	33.5	[6.5268717]	[225]	[]	[]	[89358811]	[]
227_13517	chr16	5097436	5097836	+	959	33.5	[]	[]	[8.259437, 7.071043]	[99, 169]	[]	[5097601, 5097671]
227_13518	chr16	9091521	9091921	+	985	33.5	[7.071043, 6.425717]	[122, 142]	[]	[]	[9091713, 9091733]	[]
227_13524	chr16	57416943	57417343	+	1000	33.5	[7.071043]	[79]	[]	[]	[57417110]	[]
227_13525	chr16	57536257	57536657	+	666	33.5	[6.5268717]	[143]	[8.259437, 7.071043, 7.071043]	[139, 188, 203]	[57536424]	[57536420, 57536469, 57536484]
227_13527	chr16	69339270	69339670	+	695	33.5	[6.425717]	[127]	[7.6141095]	[125]	[69339430]	[69339428]
227_13528	chr16	74367433	74367833	+	1000	33.5	[8.259437]	[155]	[]	[]	[74367667]	[]
227_1353	chr9	97922413	97922813	+	1000	75.5	[]	[]	[8.259437]	[124]	[]	[97922587]
227_13544	chr17	29588859	29589259	+	870	33.5	[8.259437]	[208]	[6.425717]	[138]	[29589081]	[29589011]
227_13546	chr17	32007053	32007453	+	1000	33.5	[6.425717, 6.425717]	[136, 164]	[]	[]	[32007238, 32007266]	[]
227_13547	chr17	38799700	38800100	+	978	33.5	[]	[]	[8.259437]	[139]	[]	[38799898]
227_13548	chr17	40100516	40100916	+	1000	33.5	[7.071043]	[83]	[]	[]	[40100678]	[]
227_13558	chr17	79812677	79813077	+	981	33.5	[]	[]	[6.425717]	[236]	[]	[79812926]
227_13561	chr17	83080159	83080559	+	1000	33.5	[8.259437, 8.259437]	[138, 154]	[]	[]	[83080371, 83080387]	[]
227_13566	chr18	51197840	51198240	+	1000	33.5	[]	[]	[6.425717]	[147]	[]	[51198030]
227_13567	chr18	62522496	62522896	+	1000	33.5	[7.071043]	[102]	[]	[]	[62522664]	[]
227_1357	chr1	45012573	45012973	+	1000	75.0	[6.5268717, 6.5268717]	[136, 145]	[]	[]	[45012760, 45012769]	[]
227_13574	chr19	13833466	13833866	+	877	33.5	[7.071043, 8.259437]	[168, 210]	[]	[]	[13833663, 13833705]	[]
227_13577	chr19	14472114	14472514	+	1000	33.5	[]	[]	[6.425717]	[101]	[]	[14472286]
227_13581	chr19	37467075	37467475	+	851	33.5	[8.259437]	[105]	[]	[]	[37467263]	[]
227_13583	chr19	40601326	40601726	+	997	33.5	[]	[]	[8.259437]	[139]	[]	[40601541]
227_13587	chr19	57613924	57614324	+	1000	33.5	[7.071043]	[159]	[]	[]	[57614175]	[]
227_13590	chr2	20822802	20823202	+	823	33.5	[6.425717]	[81]	[8.259437]	[89]	[20822962]	[20822970]
227_13591	chr2	21123708	21124108	+	1000	33.5	[8.259437, 8.259437]	[87, 164]	[]	[]	[21123860, 21123937]	[]
227_13593	chr2	27322847	27323247	+	614	33.5	[]	[]	[6.5268717]	[234]	[]	[27323097]
227_13598	chr2	85595135	85595535	+	999	33.5	[6.425717]	[140]	[]	[]	[85595329]	[]
227_136	chr1	16644561	16644961	+	1000	197.5	[]	[]	[7.6141095]	[82]	[]	[16644734]
227_1360	chr1	226121971	226122371	+	1000	75.0	[8.259437]	[80]	[]	[]	[226122141]	[]
227_13601	chr2	105438316	105438716	+	946	33.5	[]	[]	[6.425717]	[158]	[]	[105438530]
227_13603	chr2	131682182	131682582	+	1000	33.5	[]	[]	[7.071043]	[132]	[]	[131682379]
227_13608	chr2	174341517	174341917	+	733	33.5	[6.5268717]	[84]	[7.071043]	[140]	[174341685]	[174341741]
227_1362	chr12	75511501	75511901	+	1000	75.0	[6.5268717]	[112]	[6.5268717]	[108]	[75511681]	[75511677]
227_13628	chr22	19062366	19062766	+	896	33.5	[7.071043]	[144]	[]	[]	[19062583]	[]
227_13642	chr22	20210616	20211016	+	936	33.5	[]	[]	[8.259437]	[63]	[]	[20210775]
227_1366	chr2	241149289	241149689	+	1000	75.0	[]	[]	[6.5268717]	[103]	[]	[241149467]
227_13680	chr3	184174800	184175200	+	765	33.5	[6.5268717]	[216]	[]	[]	[184175051]	[]
227_13681	chr3	185253814	185254214	+	979	33.5	[6.425717]	[97]	[]	[]	[185253986]	[]
227_13682	chr3	194323881	194324281	+	822	33.5	[]	[]	[6.5268717]	[173]	[]	[194324099]
227_13686	chr4	51843005	51843405	+	653	33.5	[8.259437]	[102]	[7.071043]	[154]	[51843202]	[51843254]
227_1369	chr3	185938007	185938407	+	1000	75.0	[8.259437, 6.425717]	[94, 131]	[]	[]	[185938197, 185938234]	[]
227_137	chr1	26472816	26473216	+	1000	196.5	[8.259437]	[61]	[7.071043]	[103]	[26472974]	[26473016]
227_1372	chr7	112450864	112451264	+	1000	75.0	[8.259437]	[158]	[]	[]	[112451070]	[]
227_1376	chr11	66616179	66616579	+	1000	74.5	[]	[]	[7.071043, 7.6141095]	[111, 126]	[]	[66616369, 66616384]
227_13772	chr8	8892755	8893155	+	953	33.5	[]	[]	[6.425717]	[136]	[]	[8892967]
227_13778	chr8	70403142	70403542	+	620	33.5	[]	[]	[7.6141095]	[175]	[]	[70403371]
227_13791	chr9	113275701	113276101	+	1000	33.5	[8.259437, 8.259437]	[95, 131]	[]	[]	[113275853, 113275889]	[]
227_13794	chr9	127899526	127899926	+	986	33.5	[]	[]	[7.071043]	[158]	[]	[127899745]
227_13799	chr9	136193278	136193678	+	1000	33.5	[6.5268717]	[137]	[]	[]	[136193493]	[]
227_1380	chr19	12887424	12887824	+	1000	74.5	[8.259437]	[80]	[]	[]	[12887599]	[]
227_13816	chr1	27563552	27563952	+	970	33.0	[]	[]	[8.259437]	[113]	[]	[27563764]
227_1382	chr6	3068279	3068679	+	1000	74.5	[7.6141095]	[127]	[]	[]	[3068486]	[]
227_13828	chr1	44103491	44103891	+	964	33.0	[6.425717]	[117]	[7.071043]	[113]	[44103672]	[44103668]
227_13854	chr1	179877638	179878038	+	955	33.0	[]	[]	[6.5268717]	[110]	[]	[179877838]
227_13857	chr1	204207152	204207552	+	958	33.0	[6.425717]	[184]	[]	[]	[204207353]	[]
227_13868	chr1	223701101	223701501	+	914	33.0	[8.259437]	[92]	[]	[]	[223701271]	[]
227_1387	chr7	107891140	107891540	+	1000	74.5	[]	[]	[8.259437]	[105]	[]	[107891337]
227_13872	chr1	234603851	234604251	+	974	33.0	[]	[]	[6.5268717]	[169]	[]	[234604082]
227_13886	chr10	50659962	50660362	+	859	33.0	[7.6141095]	[140]	[]	[]	[50660188]	[]
227_13892	chr10	73730621	73731021	+	783	33.0	[]	[]	[6.425717]	[103]	[]	[73730790]
227_13897	chr10	95907364	95907764	+	831	33.0	[]	[]	[7.6141095]	[132]	[]	[95907557]
227_13898	chr10	96129796	96130196	+	963	33.0	[]	[]	[6.5268717]	[136]	[]	[96129978]
227_13899	chr10	98134480	98134880	+	953	33.0	[7.6141095, 6.5268717, 6.5268717]	[67, 73, 101]	[]	[]	[98134646, 98134652, 98134680]	[]
227_13901	chr10	113679478	113679878	+	955	33.0	[]	[]	[8.259437]	[141]	[]	[113679668]
227_13902	chr10	122980293	122980693	+	582	33.0	[6.5268717]	[228]	[]	[]	[122980524]	[]
227_13903	chr11	615442	615842	+	965	33.0	[8.259437]	[114]	[]	[]	[615626]	[]
227_13926	chr12	6970423	6970823	+	1000	33.0	[6.5268717]	[200]	[]	[]	[6970673]	[]
227_13931	chr12	66235338	66235738	+	862	33.0	[]	[]	[7.6141095]	[131]	[]	[66235554]
227_13938	chr12	121839685	121840085	+	916	33.0	[8.259437]	[66]	[]	[]	[121839844]	[]
227_13964	chr14	31420126	31420526	+	976	33.0	[]	[]	[7.071043]	[176]	[]	[31420330]
227_13971	chr14	104577448	104577848	+	1000	33.0	[]	[]	[8.259437]	[200]	[]	[104577695]
227_13972	chr14	105528251	105528651	+	994	33.0	[8.259437]	[209]	[]	[]	[105528497]	[]
227_13974	chr15	40941506	40941906	+	755	33.0	[6.5268717]	[141]	[7.6141095]	[108]	[40941727]	[40941694]
227_13976	chr15	65832897	65833297	+	992	33.0	[6.5268717]	[217]	[]	[]	[65833124]	[]
227_1398	chr15	40160910	40161310	+	1000	74.0	[6.5268717]	[154]	[]	[]	[40161144]	[]
227_1399	chr15	44426914	44427314	+	1000	74.0	[6.425717]	[61]	[8.259437]	[76]	[44427065]	[44427080]
227_13990	chr16	29806624	29807024	+	968	33.0	[]	[]	[8.259437, 8.259437]	[107, 163]	[]	[29806793, 29806849]
227_13991	chr16	31458008	31458408	+	976	33.0	[]	[]	[7.071043]	[78]	[]	[31458164]
227_13992	chr16	31713271	31713671	+	681	33.0	[8.259437]	[142]	[]	[]	[31713490]	[]
227_13994	chr16	67528737	67529137	+	974	33.0	[]	[]	[8.259437]	[117]	[]	[67528922]
227_13995	chr16	67666539	67666939	+	948	33.0	[]	[]	[7.071043]	[68]	[]	[67666707]
227_1400	chr15	89750767	89751167	+	1000	74.0	[]	[]	[8.259437, 6.425717]	[110, 120]	[]	[89750960, 89750970]
227_14004	chr17	7572960	7573360	+	960	33.0	[7.6141095]	[134]	[]	[]	[7573121]	[]
227_14005	chr17	16653564	16653964	+	865	33.0	[8.259437]	[147]	[]	[]	[16653808]	[]
227_1401	chr17	39863979	39864379	+	1000	74.0	[8.259437]	[152]	[7.071043]	[88]	[39864215]	[39864151]
227_14014	chr17	80891956	80892356	+	775	33.0	[6.5268717]	[161]	[]	[]	[80892122]	[]
227_14015	chr17	80992062	80992462	+	1000	33.0	[8.259437]	[130]	[]	[]	[80992263]	[]
227_1402	chr17	78214153	78214553	+	1000	74.0	[7.071043]	[149]	[]	[]	[78214312]	[]
227_14024	chr19	982714	983114	+	977	33.0	[]	[]	[7.6141095]	[60]	[]	[982871]
227_1403	chr18	12702571	12702971	+	1000	74.0	[6.425717]	[87]	[6.5268717]	[155]	[12702742]	[12702810]
227_14030	chr19	11814223	11814623	+	859	33.0	[8.259437]	[144]	[]	[]	[11814403]	[]
227_14037	chr19	33819970	33820370	+	948	33.0	[8.259437]	[156]	[]	[]	[33820168]	[]
227_14041	chr19	35224958	35225358	+	803	33.0	[]	[]	[7.071043]	[97]	[]	[35225115]
227_14042	chr19	37719124	37719524	+	826	33.0	[]	[]	[8.259437]	[143]	[]	[37719278]
227_14044	chr19	42254094	42254494	+	916	33.0	[8.259437]	[138]	[6.425717]	[134]	[42254295]	[42254291]
227_14046	chr19	44094134	44094534	+	711	33.0	[]	[]	[6.5268717]	[172]	[]	[44094375]
227_14047	chr19	44926990	44927390	+	545	33.0	[6.425717]	[127]	[]	[]	[44927206]	[]
227_14048	chr19	45995345	45995745	+	946	33.0	[8.259437]	[119]	[]	[]	[45995515]	[]
227_1406	chr19	50679364	50679764	+	1000	74.0	[]	[]	[8.259437]	[70]	[]	[50679520]
