#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_17805	chr12	56126710	56127110	+	1000	42.0	[7.435873]	[133]	[]	[]	[56126918]	[]
789_1783	chr20	43590695	43591095	+	1000	210.0	[7.7968802]	[125]	[9.55874]	[125]	[43590906]	[43590906]
789_17841	chr14	101073211	101073611	+	1000	42.0	[7.304901]	[103]	[14.340561]	[103]	[101073374]	[101073374]
789_17842	chr15	23447178	23447578	+	1000	42.0	[14.340561]	[112]	[6.939924, 7.304901]	[96, 112]	[23447383]	[23447367, 23447383]
789_17855	chr15	101333958	101334358	+	1000	42.0	[6.7814016]	[113]	[]	[]	[101334160]	[]
789_17865	chr16	25216736	25217136	+	1000	42.0	[]	[]	[6.702695]	[138]	[]	[25216940]
789_17877	chr16	87636382	87636782	+	980	42.0	[11.325602]	[119]	[7.587105]	[119]	[87636593]	[87636593]
789_17886	chr17	17682286	17682686	+	1000	42.0	[12.391855]	[77]	[12.391855]	[77]	[17682457]	[17682457]
789_17888	chr17	29726856	29727256	+	1000	42.0	[10.053962]	[79]	[]	[]	[29727010]	[]
789_17912	chr18	59358973	59359373	+	1000	42.0	[]	[]	[9.472043]	[115]	[]	[59359176]
789_17919	chr19	9934122	9934522	+	1000	42.0	[]	[]	[7.2540293]	[133]	[]	[9934322]
789_17930	chr19	37210269	37210669	+	1000	42.0	[7.302018]	[158]	[7.6658115]	[158]	[37210488]	[37210488]
789_17938	chr19	46991144	46991544	+	1000	42.0	[6.6389275]	[169]	[]	[]	[46991391]	[]
789_1794	chr18	22933118	22933518	+	1000	209.0	[7.144837]	[117]	[6.9573374]	[117]	[22933331]	[22933331]
789_17940	chr19	48390690	48391090	+	1000	42.0	[6.7118297, 7.587105]	[154, 182]	[11.325602]	[182]	[48390861, 48390889]	[48390889]
789_17950	chr2	10057165	10057565	+	1000	42.0	[7.5523715]	[91]	[10.066811]	[91]	[10057329]	[10057329]
789_17957	chr2	60756114	60756514	+	1000	42.0	[]	[]	[7.2208457]	[170]	[]	[60756290]
789_17962	chr2	106115214	106115614	+	1000	42.0	[6.6389275]	[74]	[]	[]	[106115388]	[]
789_17964	chr2	112187834	112188234	+	1000	42.0	[]	[]	[6.893674]	[167]	[]	[112188045]
789_17978	chr20	431380	431780	+	1000	42.0	[7.778084]	[87]	[7.8243337]	[87]	[431554]	[431554]
789_17981	chr20	31560074	31560474	+	1000	42.0	[7.5233374]	[80]	[7.2848296]	[80]	[31560250]	[31560250]
789_1799	chr3	128680792	128681192	+	1000	209.0	[9.726789]	[165]	[]	[]	[128681032]	[]
789_17990	chr20	62529815	62530215	+	1000	42.0	[]	[]	[6.939924]	[124]	[]	[62530033]
789_17998	chr22	19111002	19111402	+	1000	42.0	[]	[]	[9.535811, 9.270329]	[100, 155]	[]	[19111196, 19111251]
789_18003	chr22	20587229	20587629	+	957	42.0	[]	[]	[8.492485]	[109]	[]	[20587426]
789_1801	chr6	27472728	27473128	+	1000	209.0	[12.391855]	[118]	[12.391855]	[118]	[27472930]	[27472930]
789_18013	chr22	23111039	23111439	+	1000	42.0	[8.492485]	[157]	[]	[]	[23111241]	[]
789_18016	chr22	23154100	23154500	+	829	42.0	[9.015383]	[169]	[]	[]	[23154349]	[]
789_18021	chr22	42959717	42960117	+	1000	42.0	[]	[]	[7.435873]	[96]	[]	[42959909]
789_18022	chr3	4351324	4351724	+	1000	42.0	[9.535811]	[156]	[]	[]	[4351494]	[]
789_18024	chr3	10460155	10460555	+	1000	42.0	[]	[]	[8.492485]	[79]	[]	[10460326]
789_18030	chr3	45665075	45665475	+	951	42.0	[]	[]	[7.2208457]	[151]	[]	[45665257]
789_18032	chr3	46935378	46935778	+	1000	42.0	[]	[]	[9.77304]	[80]	[]	[46935539]
789_18036	chr3	100289305	100289705	+	995	42.0	[]	[]	[9.535811]	[110]	[]	[100289463]
789_18042	chr3	180913972	180914372	+	1000	42.0	[14.340561]	[112]	[7.304901]	[112]	[180914181]	[180914181]
789_18043	chr3	184015587	184015987	+	1000	42.0	[7.8243337]	[94]	[7.778084]	[94]	[184015769]	[184015769]
789_18059	chr4	81725037	81725437	+	856	42.0	[9.253607, 14.340561]	[91, 111]	[9.253607, 7.304901]	[91, 111]	[81725206, 81725226]	[81725206, 81725226]
789_18079	chr5	133489700	133490100	+	1000	42.0	[7.304901, 7.304901]	[108, 136]	[14.340561, 14.340561]	[108, 136]	[133489900, 133489928]	[133489900, 133489928]
789_1808	chr11	83193483	83193883	+	1000	208.0	[7.587105]	[117]	[11.325602]	[117]	[83193689]	[83193689]
789_18086	chr5	151465508	151465908	+	993	42.0	[]	[]	[6.939924]	[109]	[]	[151465664]
789_1809	chr16	57667354	57667754	+	1000	208.0	[10.268989, 9.501078]	[65, 104]	[7.435873]	[107]	[57667519, 57667558]	[57667561]
789_18096	chr6	3156723	3157123	+	1000	42.0	[9.77304]	[185]	[11.507445]	[180]	[3156944]	[3156939]
789_18097	chr6	3732504	3732904	+	1000	42.0	[]	[]	[8.492485]	[71]	[]	[3732666]
789_1811	chr19	50431555	50431955	+	1000	208.0	[7.304901]	[111]	[14.340561]	[111]	[50431762]	[50431762]
789_18124	chr6	40715193	40715593	+	1000	42.0	[6.9124703]	[129]	[]	[]	[40715412]	[]
789_18132	chr6	105810443	105810843	+	707	42.0	[6.6679616]	[167]	[]	[]	[105810676]	[]
789_18135	chr6	125154789	125155189	+	1000	42.0	[]	[]	[6.7580795]	[88]	[]	[125154955]
789_1814	chr5	134370868	134371268	+	1000	208.0	[6.9124703]	[146]	[]	[]	[134371104]	[]
789_18140	chr6	145955000	145955400	+	1000	42.0	[6.726624]	[129]	[8.492485]	[150]	[145955217]	[145955238]
789_18151	chr7	99040347	99040747	+	1000	42.0	[]	[]	[6.6389275]	[152]	[]	[99040585]
789_18160	chr7	108103512	108103912	+	1000	42.0	[]	[]	[7.2336946]	[176]	[]	[108103762]
789_1817	chr1	205122139	205122539	+	1000	207.0	[7.587105]	[154]	[11.325602]	[154]	[205122383]	[205122383]
789_18186	chr8	101138429	101138829	+	1000	42.0	[7.2336946]	[133]	[]	[]	[101138639]	[]
789_18188	chr8	106736338	106736738	+	947	42.0	[6.6679616]	[92]	[]	[]	[106736511]	[]
789_18190	chr8	125191898	125192298	+	1000	42.0	[9.250724]	[114]	[]	[]	[125192108]	[]
789_18192	chr8	128056856	128057256	+	1000	42.0	[12.391855]	[113]	[6.7118297, 12.391855]	[88, 113]	[128057065]	[128057040, 128057065]
789_18198	chr9	71638666	71639066	+	1000	42.0	[7.573706]	[132]	[7.3216233]	[132]	[71638872]	[71638872]
789_18201	chr9	93133458	93133858	+	1000	42.0	[6.730626, 8.320283]	[100, 116]	[8.105255]	[116]	[93133655, 93133671]	[93133671]
789_18220	chr9	130847425	130847825	+	1000	42.0	[7.304901]	[136]	[14.340561]	[136]	[130847585]	[130847585]
789_18244	chrX	135520361	135520761	+	1000	42.0	[]	[]	[6.6892962]	[104]	[]	[135520542]
789_1827	chr1	26374354	26374754	+	1000	206.0	[9.472043, 14.340561, 14.340561]	[70, 115, 135]	[6.6892962, 7.304901, 7.304901]	[73, 115, 135]	[26374518, 26374563, 26374583]	[26374521, 26374563, 26374583]
789_1829	chr16	30762094	30762494	+	1000	206.0	[6.9910398]	[126]	[7.0666766]	[126]	[30762311]	[30762311]
789_18292	chr1	109895854	109896254	+	907	41.0	[6.9124703]	[112]	[]	[]	[109896008]	[]
789_18296	chr1	112618053	112618453	+	955	41.0	[]	[]	[6.6389275]	[132]	[]	[112618259]
789_18299	chr1	117659921	117660321	+	1000	41.0	[]	[]	[6.702695]	[140]	[]	[117660151]
789_18304	chr1	156591240	156591640	+	844	41.0	[]	[]	[9.614517]	[83]	[]	[156591418]
789_1832	chr19	58554916	58555316	+	1000	206.0	[8.320283]	[100]	[8.105255]	[100]	[58555114]	[58555114]
789_18328	chr1	212488528	212488928	+	1000	41.0	[14.340561]	[122]	[7.304901]	[122]	[212488705]	[212488705]
789_18358	chr10	110857526	110857926	+	1000	41.0	[]	[]	[9.501078]	[191]	[]	[110857764]
789_18363	chr10	126199344	126199744	+	1000	41.0	[]	[]	[11.507445]	[97]	[]	[126199539]
789_1838	chr6	44058544	44058944	+	1000	206.0	[7.587105]	[146]	[11.325602]	[146]	[44058785]	[44058785]
789_18388	chr11	113690557	113690957	+	623	41.0	[9.250724]	[155]	[]	[]	[113690719]	[]
789_1839	chr6	149648495	149648895	+	1000	206.0	[7.2336946]	[79]	[]	[]	[149648660]	[]
789_18390	chr11	117738248	117738648	+	944	41.0	[12.391855, 12.391855]	[74, 98]	[12.391855, 12.391855]	[74, 98]	[117738407, 117738431]	[117738407, 117738431]
789_18414	chr12	106767864	106768264	+	1000	41.0	[10.066811]	[129]	[7.5523715]	[129]	[106768082]	[106768082]
789_1842	chr10	13301891	13302291	+	1000	205.0	[7.3216233, 6.7814016]	[124, 142]	[7.573706]	[124]	[13302102, 13302120]	[13302102]
789_18427	chr13	99434422	99434822	+	1000	41.0	[14.340561]	[156]	[7.304901]	[156]	[99434647]	[99434647]
789_1844	chr11	6612051	6612451	+	1000	205.0	[12.391855]	[108]	[12.391855]	[108]	[6612257]	[6612257]
789_18452	chr15	58546593	58546993	+	1000	41.0	[11.507445]	[136]	[9.614517]	[139]	[58546797]	[58546800]
789_18455	chr15	64893791	64894191	+	1000	41.0	[7.2208457]	[76]	[]	[]	[64893953]	[]
789_1848	chr19	48872148	48872548	+	1000	205.0	[12.391855]	[131]	[12.391855]	[131]	[48872363]	[48872363]
789_18495	chr17	42562613	42563013	+	1000	41.0	[9.501078]	[144]	[7.435873]	[147]	[42562817]	[42562820]
789_18498	chr17	62065765	62066165	+	1000	41.0	[11.325602]	[180]	[7.587105]	[180]	[62065989]	[62065989]
789_18499	chr17	63414283	63414683	+	1000	41.0	[7.5523715, 9.522412]	[117, 145]	[10.066811]	[117]	[63414484, 63414512]	[63414484]
789_185	chr6	126339904	126340304	+	1000	582.0	[7.5305133]	[87]	[7.611034]	[87]	[126340089]	[126340089]
789_18506	chr18	3454657	3455057	+	1000	41.0	[]	[]	[6.7814016]	[163]	[]	[3454903]
789_18514	chr18	34979171	34979571	+	1000	41.0	[6.9124703]	[126]	[]	[]	[34979394]	[]
789_18522	chr19	3670795	3671195	+	1000	41.0	[7.778084]	[100]	[7.8243337]	[100]	[3670990]	[3670990]
789_18536	chr19	19366776	19367176	+	1000	41.0	[]	[]	[7.2336946, 8.492485]	[128, 144]	[]	[19366965, 19366981]
789_1855	chr10	51699716	51700116	+	1000	204.0	[12.391855]	[107]	[12.391855]	[107]	[51699919]	[51699919]
789_1856	chr10	110211119	110211519	+	1000	204.0	[12.391855]	[98]	[12.391855]	[98]	[110211315]	[110211315]
789_18564	chr2	46981666	46982066	+	984	41.0	[11.325602]	[156]	[7.587105]	[156]	[46981886]	[46981886]
789_1858	chr16	24539273	24539673	+	1000	204.0	[12.391855]	[111]	[12.391855]	[111]	[24539472]	[24539472]
789_18590	chr2	177639530	177639930	+	1000	41.0	[]	[]	[6.730626]	[142]	[]	[177639748]
789_1860	chr17	42388601	42389001	+	1000	204.0	[12.391855]	[164]	[12.391855]	[164]	[42388844]	[42388844]
789_18605	chr20	36951537	36951937	+	1000	41.0	[]	[]	[9.472043]	[167]	[]	[36951708]
789_18611	chr20	62405351	62405751	+	1000	41.0	[12.391855, 8.492485]	[136, 151]	[12.391855]	[136]	[62405574, 62405589]	[62405574]
789_1863	chr19	48445771	48446171	+	1000	204.0	[]	[]	[6.6389275]	[115]	[]	[48445982]
789_18631	chr22	22926258	22926658	+	1000	41.0	[7.5523715]	[157]	[10.066811]	[157]	[22926452]	[22926452]
789_18633	chr22	39946591	39946991	+	835	41.0	[9.614517, 7.435873]	[126, 142]	[]	[]	[39946803, 39946819]	[]
789_18635	chr22	42553790	42554190	+	1000	41.0	[]	[]	[9.472043]	[104]	[]	[42553991]
789_1865	chr3	9933590	9933990	+	1000	204.0	[8.320283]	[67]	[8.105255]	[67]	[9933743]	[9933743]
789_18655	chr3	112097324	112097724	+	1000	41.0	[14.340561]	[132]	[7.304901]	[132]	[112097556]	[112097556]
789_1866	chr7	64794183	64794583	+	1000	204.0	[7.3216233]	[126]	[7.573706]	[126]	[64794398]	[64794398]
789_18669	chr3	195791019	195791419	+	1000	41.0	[14.340561, 6.7814016, 6.730626]	[58, 78, 100]	[7.304901, 11.507445]	[58, 61]	[195791175, 195791195, 195791217]	[195791175, 195791178]
789_1868	chr7	135650790	135651190	+	1000	204.0	[7.144837]	[100]	[6.9573374]	[100]	[135650986]	[135650986]
789_18684	chr4	173586192	173586592	+	835	41.0	[7.304901]	[148]	[14.340561]	[148]	[173586430]	[173586430]
789_18687	chr5	963817	964217	+	593	41.0	[7.2848296]	[67]	[7.5233374]	[67]	[963970]	[963970]
789_18693	chr5	119059826	119060226	+	1000	41.0	[6.730626]	[120]	[]	[]	[119060038]	[]
789_18698	chr5	134145817	134146217	+	1000	41.0	[6.6892962]	[106]	[]	[]	[134145973]	[]
789_18701	chr5	145946490	145946890	+	781	41.0	[]	[]	[10.268989]	[134]	[]	[145946714]
789_18716	chr6	11809927	11810327	+	1000	41.0	[8.320283]	[105]	[8.105255]	[105]	[11810120]	[11810120]
789_1873	chrX	14873262	14873662	+	1000	204.0	[6.893674]	[109]	[]	[]	[14873457]	[]
789_18740	chr6	70164567	70164967	+	1000	41.0	[]	[]	[10.053962, 6.6389275]	[91, 121]	[]	[70164751, 70164781]
789_18743	chr6	107675308	107675708	+	1000	41.0	[8.320283]	[58]	[8.105255, 6.6389275]	[58, 110]	[107675465]	[107675465, 107675517]
789_1875	chr1	148388724	148389124	+	1000	203.0	[14.340561, 7.3216233]	[64, 152]	[7.304901, 7.573706]	[64, 152]	[148388876, 148388964]	[148388876, 148388964]
789_18753	chr6	155154131	155154531	+	1000	41.0	[7.304901]	[126]	[14.340561]	[126]	[155154283]	[155154283]
789_18767	chr7	98922737	98923137	+	833	41.0	[]	[]	[11.507445]	[197]	[]	[98922980]
789_18773	chr7	105136238	105136638	+	1000	41.0	[6.7814016]	[133]	[]	[]	[105136425]	[]
789_18774	chr7	107056796	107057196	+	1000	41.0	[6.7118297]	[112]	[]	[]	[107056953]	[]
789_18791	chr7	150448661	150449061	+	1000	41.0	[]	[]	[6.6461034]	[109]	[]	[150448845]
789_18805	chr8	42033797	42034197	+	943	41.0	[10.066811]	[118]	[7.5523715]	[118]	[42034008]	[42034008]
789_18809	chr8	70148158	70148558	+	1000	41.0	[11.325602]	[97]	[7.587105]	[97]	[70148348]	[70148348]
789_18821	chr8	133453294	133453694	+	946	41.0	[9.726789]	[173]	[]	[]	[133453539]	[]
789_18827	chr9	33159186	33159586	+	1000	41.0	[7.587105, 6.6389275]	[77, 102]	[11.325602, 10.053962]	[77, 105]	[33159361, 33159386]	[33159361, 33159389]
789_1884	chr7	127651681	127652081	+	1000	203.0	[7.0666766]	[108]	[6.9910398]	[108]	[127651832]	[127651832]
789_18841	chr9	124812516	124812916	+	1000	41.0	[6.939924, 7.304901]	[104, 107]	[14.340561]	[107]	[124812715, 124812718]	[124812718]
789_1886	chr9	112061364	112061764	+	1000	203.0	[10.053962, 7.304901]	[90, 146]	[6.6461034, 10.053962, 14.340561]	[93, 103, 146]	[112061534, 112061590]	[112061537, 112061547, 112061590]
789_189	chr2	27891087	27891487	+	1000	580.0	[7.144837, 12.391855]	[77, 121]	[6.9573374, 12.391855, 6.6892962]	[77, 121, 151]	[27891260, 27891304]	[27891260, 27891304, 27891334]
789_18909	chr1	65811951	65812351	+	935	40.0	[7.587105]	[109]	[11.325602]	[109]	[65812145]	[65812145]
789_18913	chr1	99766388	99766788	+	1000	40.0	[]	[]	[9.479219]	[108]	[]	[99766577]
789_18915	chr1	100354951	100355351	+	1000	40.0	[14.340561]	[130]	[7.304901]	[130]	[100355163]	[100355163]
789_18925	chr1	155137504	155137904	+	1000	40.0	[]	[]	[7.2336946]	[83]	[]	[155137680]
789_1893	chr15	22775947	22776347	+	1000	202.0	[]	[]	[6.7814016]	[88]	[]	[22776134]
789_18935	chr1	179002684	179003084	+	1000	40.0	[6.730626]	[151]	[]	[]	[179002868]	[]
789_18949	chr1	223133611	223134011	+	1000	40.0	[9.501078]	[124]	[]	[]	[223133808]	[]
789_18957	chr1	230145531	230145931	+	1000	40.0	[7.0666766, 7.573706]	[83, 100]	[6.9910398, 7.3216233]	[83, 100]	[230145711, 230145728]	[230145711, 230145728]
789_18960	chr1	241984296	241984696	+	1000	40.0	[12.391855]	[89]	[12.391855]	[89]	[241984477]	[241984477]
789_18970	chr10	29409265	29409665	+	952	40.0	[]	[]	[6.6389275]	[167]	[]	[29409457]
789_18991	chr10	98459363	98459763	+	1000	40.0	[]	[]	[6.730626]	[165]	[]	[98459609]
789_19003	chr11	34653964	34654364	+	858	40.0	[10.066811]	[105]	[7.5523715]	[105]	[34654161]	[34654161]
789_19006	chr11	46529190	46529590	+	733	40.0	[]	[]	[6.6389275]	[128]	[]	[46529380]
789_1901	chr6	26204289	26204689	+	1000	202.0	[12.391855]	[104]	[12.391855]	[104]	[26204479]	[26204479]
789_19038	chr12	28143989	28144389	+	865	40.0	[10.066811]	[92]	[7.5523715]	[92]	[28144166]	[28144166]
789_19042	chr12	46266849	46267249	+	1000	40.0	[12.391855]	[114]	[12.391855]	[114]	[46267047]	[46267047]
789_19047	chr12	57178196	57178596	+	913	40.0	[7.0390015]	[91]	[]	[]	[57178355]	[]
789_19052	chr12	96908179	96908579	+	1000	40.0	[7.304901]	[100]	[14.340561]	[100]	[96908373]	[96908373]
789_1906	chr11	62621994	62622394	+	1000	201.0	[12.391855]	[123]	[12.391855]	[123]	[62622205]	[62622205]
789_19061	chr12	122894596	122894996	+	1000	40.0	[10.066811]	[88]	[7.5523715]	[88]	[122894747]	[122894747]
789_19072	chr14	39231683	39232083	+	892	40.0	[7.304901]	[93]	[14.340561, 7.0390015]	[93, 117]	[39231858]	[39231858, 39231882]
789_19073	chr14	52706995	52707395	+	870	40.0	[]	[]	[6.893674]	[119]	[]	[52707213]
789_19077	chr14	74710490	74710890	+	813	40.0	[]	[]	[6.730626]	[97]	[]	[74710677]
789_19102	chr15	89074678	89075078	+	664	40.0	[9.472043]	[86]	[]	[]	[89074863]	[]
789_19113	chr16	23694886	23695286	+	747	40.0	[]	[]	[9.270329]	[116]	[]	[23695050]
789_19127	chr16	81403463	81403863	+	1000	40.0	[]	[]	[9.250724]	[112]	[]	[81403674]
789_19130	chr16	89383023	89383423	+	1000	40.0	[]	[]	[6.7118297]	[78]	[]	[89383192]
789_19134	chr17	3639895	3640295	+	1000	40.0	[11.325602]	[69]	[7.587105]	[69]	[3640062]	[3640062]
789_19161	chr17	50664759	50665159	+	1000	40.0	[6.730626]	[147]	[]	[]	[50664991]	[]
789_19168	chr17	63770283	63770683	+	1000	40.0	[7.435873]	[74]	[9.501078]	[77]	[63770452]	[63770455]
789_19172	chr17	74463459	74463859	+	885	40.0	[9.77304]	[102]	[]	[]	[74463661]	[]
789_19175	chr17	78127153	78127553	+	1000	40.0	[7.587105]	[82]	[11.325602]	[82]	[78127320]	[78127320]
789_19177	chr18	23515938	23516338	+	778	40.0	[7.5305133]	[65]	[7.611034]	[65]	[23516100]	[23516100]
789_1920	chr6	151040737	151041137	+	1000	200.0	[12.391855]	[78]	[12.391855]	[78]	[151040902]	[151040902]
789_19207	chr19	38684345	38684745	+	1000	40.0	[12.391855]	[99]	[12.391855]	[99]	[38684528]	[38684528]
789_19212	chr19	46638049	46638449	+	1000	40.0	[]	[]	[7.435873, 6.6892962]	[113, 188]	[]	[46638224, 46638299]
789_19215	chr19	49761824	49762224	+	1000	40.0	[9.270329]	[112]	[]	[]	[49762015]	[]
789_19228	chr2	9573367	9573767	+	739	40.0	[7.587105, 7.587105]	[127, 158]	[11.325602, 11.325602]	[127, 158]	[9573577, 9573608]	[9573577, 9573608]
789_1923	chr9	34178784	34179184	+	1000	200.0	[10.053962, 12.391855]	[64, 117]	[12.391855]	[117]	[34178945, 34178998]	[34178998]
789_19242	chr2	64143414	64143814	+	915	40.0	[11.507445]	[157]	[9.745586]	[160]	[64143614]	[64143617]
789_19244	chr2	68878387	68878787	+	984	40.0	[6.939924]	[130]	[6.939924]	[128]	[68878605]	[68878603]
789_1925	chrX	7927239	7927639	+	1000	200.0	[12.391855]	[121]	[12.391855]	[121]	[7927453]	[7927453]
789_19256	chr2	108377717	108378117	+	1000	40.0	[12.391855]	[97]	[12.391855]	[97]	[108377907]	[108377907]
789_1926	chr1	12173687	12174087	+	1000	199.0	[14.340561, 14.340561]	[84, 102]	[7.304901, 7.304901]	[84, 102]	[12173866, 12173884]	[12173866, 12173884]
789_19271	chr2	230575636	230576036	+	1000	40.0	[]	[]	[6.730626]	[117]	[]	[230575831]
789_19273	chr20	29445447	29445847	+	934	40.0	[7.435873]	[82]	[]	[]	[29445611]	[]
789_19279	chr20	45373816	45374216	+	927	40.0	[]	[]	[9.726789]	[105]	[]	[45374002]
789_1929	chr10	3314689	3315089	+	1000	199.0	[7.5523715, 7.5523715]	[105, 133]	[10.066811, 10.066811]	[105, 133]	[3314892, 3314920]	[3314892, 3314920]
789_1930	chr10	104333267	104333667	+	1000	199.0	[14.340561, 14.340561]	[84, 115]	[7.304901, 7.304901]	[84, 115]	[104333450, 104333481]	[104333450, 104333481]
789_19303	chr22	22550524	22550924	+	1000	40.0	[]	[]	[6.599558]	[106]	[]	[22550703]
789_19314	chr22	36331469	36331869	+	1000	40.0	[7.304901]	[76]	[14.340561]	[76]	[36331639]	[36331639]
789_19349	chr3	158659693	158660093	+	1000	40.0	[]	[]	[6.7814016]	[164]	[]	[158659940]
789_19363	chr4	10200832	10201232	+	1000	40.0	[9.472043]	[130]	[]	[]	[10201017]	[]
789_19364	chr4	40205321	40205721	+	1000	40.0	[6.702695]	[155]	[]	[]	[40205522]	[]
789_1938	chr2	127811000	127811400	+	1000	199.0	[6.599558]	[75]	[]	[]	[127811171]	[]
789_19386	chr5	96743347	96743747	+	602	40.0	[9.472043, 9.472043]	[82, 104]	[]	[]	[96743514, 96743536]	[]
789_19394	chr5	149455826	149456226	+	1000	40.0	[]	[]	[9.77304]	[129]	[]	[149456009]
789_19395	chr5	149632409	149632809	+	1000	40.0	[]	[]	[9.270329]	[240]	[]	[149632652]
789_19401	chr5	172902887	172903287	+	1000	40.0	[7.302018]	[87]	[7.6658115]	[87]	[172903067]	[172903067]
789_1941	chr20	31547121	31547521	+	1000	199.0	[]	[]	[6.6892962]	[145]	[]	[31547364]
789_19414	chr6	15106382	15106782	+	1000	40.0	[6.9124703]	[163]	[]	[]	[15106602]	[]
789_19415	chr6	16047442	16047842	+	809	40.0	[]	[]	[6.726624]	[159]	[]	[16047692]
789_19439	chr6	90502745	90503145	+	900	40.0	[8.939746]	[88]	[6.6892962]	[112]	[90502915]	[90502939]
789_1944	chr6	162727723	162728123	+	1000	199.0	[8.105255]	[110]	[8.320283]	[110]	[162727927]	[162727927]
789_19442	chr6	106135142	106135542	+	1000	40.0	[6.6892962]	[91]	[]	[]	[106135333]	[]
789_19450	chr6	139764629	139765029	+	1000	40.0	[9.745586]	[130]	[11.507445]	[133]	[139764806]	[139764809]
789_19457	chr6	161128575	161128975	+	1000	40.0	[11.325602]	[109]	[7.587105]	[109]	[161128774]	[161128774]
789_19461	chr7	6272488	6272888	+	1000	40.0	[7.5233374]	[106]	[7.2848296]	[106]	[6272672]	[6272672]
789_19471	chr7	76373236	76373636	+	1000	40.0	[10.066811]	[129]	[7.5523715]	[129]	[76373411]	[76373411]
789_19482	chr7	106657045	106657445	+	1000	40.0	[7.611034]	[111]	[7.5305133]	[111]	[106657240]	[106657240]
789_19493	chr7	129402251	129402651	+	1000	40.0	[6.893674]	[90]	[6.6389275]	[114]	[129402432]	[129402456]
789_19494	chr7	129612623	129613023	+	1000	40.0	[9.270329]	[159]	[]	[]	[129612789]	[]
789_1952	chr17	27293846	27294246	+	1000	198.0	[12.391855]	[116]	[12.391855]	[116]	[27294050]	[27294050]
789_1955	chr6	161273927	161274327	+	1000	198.0	[7.3216233]	[101]	[7.573706]	[101]	[161274123]	[161274123]
789_19551	chr9	130851193	130851593	+	1000	40.0	[7.5523715]	[137]	[10.066811]	[137]	[130851413]	[130851413]
789_19580	chr1	9540022	9540422	+	1000	39.0	[7.0666766]	[149]	[6.9910398]	[149]	[9540233]	[9540233]
789_19582	chr1	10679579	10679979	+	1000	39.0	[]	[]	[6.7814016]	[91]	[]	[10679759]
789_19588	chr1	26799871	26800271	+	943	39.0	[14.340561]	[115]	[7.304901, 6.893674]	[115, 159]	[26800051]	[26800051, 26800095]
789_19597	chr1	36355098	36355498	+	848	39.0	[11.325602, 10.066811]	[115, 136]	[7.587105, 7.5523715]	[115, 136]	[36355307, 36355328]	[36355307, 36355328]
789_19619	chr1	110003716	110004116	+	1000	39.0	[10.066811]	[127]	[7.5523715]	[127]	[110003929]	[110003929]
789_19620	chr1	110106087	110106487	+	876	39.0	[9.614517, 11.325602]	[95, 120]	[7.587105, 9.522412]	[120, 132]	[110106263, 110106288]	[110106288, 110106300]
789_19641	chr1	203269032	203269432	+	1000	39.0	[7.435873]	[80]	[]	[]	[203269195]	[]
789_19655	chr1	212260956	212261356	+	935	39.0	[7.2540293, 6.7814016]	[109, 203]	[]	[]	[212261113, 212261207]	[]
789_19656	chr1	212286193	212286593	+	1000	39.0	[7.6658115]	[143]	[7.302018, 6.7118297]	[143, 148]	[212286432]	[212286432, 212286437]
789_1967	chr6	3650922	3651322	+	1000	197.0	[7.3216233]	[106]	[7.573706]	[106]	[3651125]	[3651125]
789_19672	chr10	473294	473694	+	626	39.0	[9.253607, 7.0666766, 7.0666766]	[139, 153, 199]	[9.253607, 6.9910398, 6.9910398]	[139, 153, 199]	[473482, 473496, 473542]	[473482, 473496, 473542]
789_19675	chr10	11875779	11876179	+	1000	39.0	[]	[]	[7.0390015]	[104]	[]	[11875938]
789_19681	chr10	22503804	22504204	+	623	39.0	[8.492485]	[96]	[]	[]	[22503989]	[]
789_19682	chr10	26697685	26698085	+	997	39.0	[]	[]	[9.472043]	[117]	[]	[26697891]
789_19686	chr10	60281946	60282346	+	1000	39.0	[7.304901]	[113]	[14.340561]	[113]	[60282155]	[60282155]
789_1969	chr7	65770649	65771049	+	1000	197.0	[12.391855]	[125]	[12.391855]	[125]	[65770864]	[65770864]
789_19698	chr10	104391364	104391764	+	1000	39.0	[12.391855]	[98]	[12.391855]	[98]	[104391559]	[104391559]
789_19699	chr10	110651514	110651914	+	1000	39.0	[9.522412]	[222]	[]	[]	[110651762]	[]
789_19700	chr10	131869445	131869845	+	990	39.0	[8.320283]	[114]	[8.105255]	[114]	[131869653]	[131869653]
789_19716	chr11	65421149	65421549	+	739	39.0	[6.6892962]	[120]	[]	[]	[65421366]	[]
789_19726	chr11	95254249	95254649	+	1000	39.0	[14.340561]	[119]	[7.304901, 6.6389275]	[119, 122]	[95254443]	[95254443, 95254446]
789_19734	chr12	1500191	1500591	+	946	39.0	[14.340561]	[73]	[7.304901]	[73]	[1500355]	[1500355]
789_19740	chr12	39625938	39626338	+	624	39.0	[8.906043]	[60]	[]	[]	[39626090]	[]
789_19747	chr12	54370229	54370629	+	932	39.0	[]	[]	[9.233536]	[76]	[]	[54370400]
789_19751	chr12	107759406	107759806	+	1000	39.0	[7.587105]	[146]	[11.325602]	[146]	[107759635]	[107759635]
