#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F5_idr.fa E2F5 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
489_12484	chr7	38909014	38909414	+	1000	63.0	[]	[]	[5.570742]	[78]	[]	[38909165]
489_12485	chr7	45768807	45769207	+	1000	63.0	[5.667835]	[108]	[]	[]	[45769011]	[]
489_1249	chr11	76381018	76381418	+	1000	153.0	[6.051324]	[143]	[9.302818]	[150]	[76381254]	[76381261]
489_12507	chr8	41827618	41828018	+	1000	63.0	[]	[]	[5.667835, 5.667835]	[72, 94]	[]	[41827778, 41827800]
489_1251	chr16	74666804	74667204	+	1000	153.0	[6.051324]	[161]	[]	[]	[74667038]	[]
489_12517	chr8	143976984	143977384	+	1000	63.0	[]	[]	[5.570742]	[99]	[]	[143977169]
489_12518	chr9	4679352	4679752	+	1000	63.0	[]	[]	[5.570742]	[146]	[]	[4679569]
489_1252	chr17	44947562	44947962	+	1000	153.0	[9.187896]	[79]	[]	[]	[44947739]	[]
489_12532	chr9	129406286	129406686	+	1000	63.0	[]	[]	[11.665144]	[97]	[]	[129406480]
489_12535	chr9	131393842	131394242	+	1000	63.0	[11.7800665, 10.378438, 10.704447]	[112, 143, 169]	[]	[]	[131394010, 131394041, 131394067]	[]
489_12543	chrX	130120700	130121100	+	1000	63.0	[11.665144]	[133]	[]	[]	[130120901]	[]
489_12544	chr1	1000090	1000490	+	1000	62.0	[]	[]	[6.051324]	[181]	[]	[1000322]
489_12547	chr1	9495219	9495619	+	1000	62.0	[11.665144]	[151]	[]	[]	[9495441]	[]
489_12551	chr1	11926316	11926716	+	1000	62.0	[6.051324, 6.051324]	[147, 168]	[]	[]	[11926533, 11926554]	[]
489_12555	chr1	21651638	21652038	+	1000	62.0	[10.704447]	[123]	[11.665144]	[141]	[21651852]	[21651870]
489_12569	chr1	93879027	93879427	+	1000	62.0	[5.552912]	[139]	[9.302818]	[74]	[93879254]	[93879189]
489_12574	chr1	150010558	150010958	+	1000	62.0	[9.302818]	[180]	[]	[]	[150010754]	[]
489_12577	chr1	155226575	155226975	+	1000	62.0	[]	[]	[10.378438]	[165]	[]	[155226796]
489_12593	chr1	235104215	235104615	+	1000	62.0	[9.302818]	[109]	[]	[]	[235104367]	[]
489_12595	chr1	246306591	246306991	+	1000	62.0	[]	[]	[5.552912]	[72]	[]	[246306742]
489_1260	chr6	32971865	32972265	+	1000	153.0	[5.667835]	[159]	[11.7800665]	[112]	[32972078]	[32972031]
489_12600	chr10	28677078	28677478	+	1000	62.0	[11.7800665]	[111]	[]	[]	[28677287]	[]
489_12603	chr10	43606203	43606603	+	1000	62.0	[]	[]	[5.570742]	[175]	[]	[43606409]
489_12606	chr10	61784403	61784803	+	1000	62.0	[5.667835]	[156]	[]	[]	[61784596]	[]
489_1261	chr6	38639593	38639993	+	1000	153.0	[]	[]	[5.570742]	[162]	[]	[38639843]
489_12610	chr10	102399448	102399848	+	1000	62.0	[6.051324]	[149]	[9.302818]	[83]	[102399672]	[102399606]
489_12612	chr10	119892340	119892740	+	1000	62.0	[5.552912]	[171]	[11.7800665]	[125]	[119892588]	[119892542]
489_12615	chr10	133394020	133394420	+	1000	62.0	[11.7800665, 11.7800665]	[87, 163]	[]	[]	[133394192, 133394268]	[]
489_12616	chr11	747183	747583	+	1000	62.0	[]	[]	[11.7800665]	[162]	[]	[747378]
489_12620	chr11	19174051	19174451	+	1000	62.0	[5.667835]	[124]	[]	[]	[19174218]	[]
489_12621	chr11	31509508	31509908	+	1000	62.0	[11.7800665]	[105]	[]	[]	[31509704]	[]
489_12628	chr11	62786521	62786921	+	1000	62.0	[]	[]	[11.7800665, 10.378438]	[132, 138]	[]	[62786682, 62786688]
489_1263	chr8	144336532	144336932	+	1000	153.0	[10.378438]	[82]	[]	[]	[144336694]	[]
489_12630	chr11	65181535	65181935	+	1000	62.0	[]	[]	[5.667835]	[103]	[]	[65181733]
489_12634	chr11	85647733	85648133	+	1000	62.0	[]	[]	[6.051324]	[113]	[]	[85647926]
489_1264	chr1	38815946	38816346	+	1000	152.0	[9.302818]	[178]	[]	[]	[38816168]	[]
489_12641	chr11	119356350	119356750	+	1000	62.0	[11.665144]	[63]	[]	[]	[119356503]	[]
489_12643	chr12	7018774	7019174	+	1000	62.0	[11.665144]	[105]	[10.589524]	[126]	[7018945]	[7018966]
489_12646	chr12	31073911	31074311	+	1000	62.0	[11.665144, 11.665144]	[103, 151]	[]	[]	[31074110, 31074158]	[]
489_12649	chr12	49337014	49337414	+	1000	62.0	[11.7800665]	[99]	[]	[]	[49337202]	[]
489_12650	chr12	49673567	49673967	+	1000	62.0	[11.7800665]	[114]	[10.378438]	[185]	[49673736]	[49673807]
489_12654	chr12	93315166	93315566	+	1000	62.0	[5.570742]	[149]	[]	[]	[93315389]	[]
489_12657	chr12	110583321	110583721	+	1000	62.0	[6.051324]	[216]	[]	[]	[110583554]	[]
489_12658	chr12	111396950	111397350	+	1000	62.0	[9.302818]	[70]	[]	[]	[111397104]	[]
489_12659	chr12	113221219	113221619	+	1000	62.0	[]	[]	[9.302818]	[233]	[]	[113221467]
489_12662	chr12	128823838	128824238	+	1000	62.0	[]	[]	[5.552912]	[98]	[]	[128824009]
489_12664	chr13	37000511	37000911	+	1000	62.0	[5.667835]	[118]	[]	[]	[37000713]	[]
489_12667	chr13	109786652	109787052	+	1000	62.0	[]	[]	[11.7800665]	[112]	[]	[109786810]
489_12669	chr14	55051300	55051700	+	1000	62.0	[9.302818]	[168]	[]	[]	[55051526]	[]
489_12670	chr14	55271100	55271500	+	1000	62.0	[]	[]	[11.665144]	[75]	[]	[55271262]
489_12674	chr14	68762999	68763399	+	1000	62.0	[]	[]	[11.665144]	[132]	[]	[68763224]
489_12677	chr15	40104786	40105186	+	1000	62.0	[9.302818]	[91]	[]	[]	[40104969]	[]
489_1268	chr1	234499113	234499513	+	1000	152.0	[9.302818]	[72]	[]	[]	[234499273]	[]
489_12685	chr15	73992135	73992535	+	1000	62.0	[]	[]	[5.570742]	[163]	[]	[73992381]
489_12688	chr15	79897033	79897433	+	1000	62.0	[]	[]	[10.378438]	[197]	[]	[79897258]
489_12689	chr16	370447	370847	+	1000	62.0	[]	[]	[6.051324]	[69]	[]	[370599]
489_12691	chr16	2983617	2984017	+	1000	62.0	[]	[]	[11.665144]	[65]	[]	[2983779]
489_12695	chr16	12293209	12293609	+	1000	62.0	[5.570742]	[166]	[]	[]	[12293459]	[]
489_12698	chr16	25106925	25107325	+	1000	62.0	[]	[]	[5.667835]	[200]	[]	[25107135]
489_12703	chr16	66934291	66934691	+	1000	62.0	[10.704447, 5.667835]	[72, 113]	[]	[]	[66934463, 66934504]	[]
489_12704	chr16	67660108	67660508	+	1000	62.0	[]	[]	[11.665144]	[113]	[]	[67660259]
489_12705	chr16	69311143	69311543	+	1000	62.0	[]	[]	[11.7800665]	[159]	[]	[69311364]
489_1271	chr16	229262	229662	+	1000	152.0	[]	[]	[11.665144]	[117]	[]	[229448]
489_12712	chr16	88149108	88149508	+	1000	62.0	[11.7800665]	[121]	[]	[]	[88149326]	[]
489_12713	chr16	89217414	89217814	+	1000	62.0	[5.570742, 5.570742]	[96, 155]	[11.7800665]	[83]	[89217587, 89217646]	[89217574]
489_12714	chr16	89720707	89721107	+	1000	62.0	[5.570742]	[86]	[]	[]	[89720885]	[]
489_12716	chr17	8383170	8383570	+	1000	62.0	[]	[]	[10.378438]	[232]	[]	[8383405]
489_1272	chr16	30585552	30585952	+	1000	152.0	[11.665144]	[156]	[]	[]	[30585790]	[]
489_12730	chr17	47650533	47650933	+	1000	62.0	[11.7800665]	[87]	[]	[]	[47650717]	[]
489_12731	chr17	58364321	58364721	+	1000	62.0	[11.7800665]	[144]	[]	[]	[58364524]	[]
489_12734	chr17	75154242	75154642	+	1000	62.0	[]	[]	[9.302818]	[154]	[]	[75154419]
489_12735	chr17	76384183	76384583	+	1000	62.0	[]	[]	[10.378438]	[90]	[]	[76384364]
489_12739	chr18	657588	657988	+	1000	62.0	[6.051324]	[138]	[10.378438]	[103]	[657799]	[657764]
489_12756	chr19	10424218	10424618	+	1000	62.0	[]	[]	[9.302818]	[141]	[]	[10424429]
489_12758	chr19	12890785	12891185	+	1000	62.0	[]	[]	[11.665144, 5.570742]	[135, 148]	[]	[12890950, 12890963]
489_12759	chr19	14075031	14075431	+	1000	62.0	[]	[]	[5.570742]	[163]	[]	[14075242]
489_1276	chr19	11155603	11156003	+	1000	152.0	[5.570742]	[84]	[]	[]	[11155762]	[]
489_12760	chr19	15432585	15432985	+	1000	62.0	[11.7800665]	[63]	[10.378438]	[97]	[15432739]	[15432773]
489_12771	chr19	55516845	55517245	+	1000	62.0	[]	[]	[11.7800665]	[70]	[]	[55517012]
489_12773	chr2	11932170	11932570	+	1000	62.0	[5.667835]	[141]	[]	[]	[11932393]	[]
489_12774	chr2	24816834	24817234	+	1000	62.0	[]	[]	[5.552912]	[128]	[]	[24817060]
489_12775	chr2	32168555	32168955	+	1000	62.0	[]	[]	[5.552912]	[107]	[]	[32168720]
489_12777	chr2	32627857	32628257	+	1000	62.0	[5.570742]	[141]	[]	[]	[32628060]	[]
489_12785	chr2	74548885	74549285	+	1000	62.0	[9.302818]	[96]	[]	[]	[74549038]	[]
489_12799	chr20	36863672	36864072	+	1000	62.0	[]	[]	[9.302818]	[179]	[]	[36863874]
489_12804	chr20	48828030	48828430	+	1000	62.0	[11.7800665]	[113]	[]	[]	[48828227]	[]
489_12815	chr22	46576876	46577276	+	1000	62.0	[6.051324]	[161]	[9.302818]	[181]	[46577100]	[46577120]
489_12816	chr22	49704517	49704917	+	1000	62.0	[11.665144]	[154]	[]	[]	[49704763]	[]
489_12831	chr3	128075576	128075976	+	1000	62.0	[]	[]	[11.7800665]	[110]	[]	[128075782]
489_12836	chr3	171460540	171460940	+	1000	62.0	[]	[]	[5.667835, 10.704447]	[202, 204]	[]	[171460771, 171460773]
489_1284	chr22	20496397	20496797	+	1000	152.0	[6.051324]	[168]	[11.7800665]	[103]	[20496644]	[20496579]
489_12842	chr3	184314382	184314782	+	1000	62.0	[6.051324]	[198]	[]	[]	[184314585]	[]
489_12843	chr3	194140614	194141014	+	1000	62.0	[]	[]	[5.667835]	[171]	[]	[194140826]
489_12850	chr4	53158	53558	+	1000	62.0	[]	[]	[9.302818]	[55]	[]	[53311]
489_12859	chr4	53377520	53377920	+	1000	62.0	[]	[]	[10.2635145, 10.589524, 5.552912, 10.704447]	[64, 131, 140, 142]	[]	[53377679, 53377746, 53377755, 53377757]
489_1286	chr3	15065127	15065527	+	1000	152.0	[]	[]	[11.665144]	[101]	[]	[15065309]
489_12862	chr5	1801259	1801659	+	1000	62.0	[9.302818]	[146]	[]	[]	[1801488]	[]
489_12863	chr5	10307375	10307775	+	1000	62.0	[11.7800665]	[119]	[]	[]	[10307559]	[]
489_12869	chr5	65925639	65926039	+	1000	62.0	[]	[]	[5.667835]	[226]	[]	[65925880]
489_1287	chr6	13814228	13814628	+	1000	152.0	[]	[]	[5.667835, 9.187896]	[195, 204]	[]	[13814467, 13814476]
489_12880	chr5	154190471	154190871	+	1000	62.0	[5.570742]	[238]	[]	[]	[154190719]	[]
489_12886	chr6	11537372	11537772	+	1000	62.0	[10.704447, 5.552912]	[120, 133]	[]	[]	[11537558, 11537571]	[]
489_12894	chr6	27890477	27890877	+	1000	62.0	[]	[]	[5.667835]	[79]	[]	[27890640]
489_1290	chr7	135509997	135510397	+	1000	152.0	[11.7800665]	[59]	[11.7800665]	[103]	[135510155]	[135510199]
489_12900	chr6	36667064	36667464	+	1000	62.0	[11.7800665]	[164]	[]	[]	[36667279]	[]
489_12902	chr6	41895333	41895733	+	1000	62.0	[]	[]	[10.589524]	[101]	[]	[41895494]
489_12905	chr6	63635602	63636002	+	1000	62.0	[10.378438]	[68]	[11.7800665]	[138]	[63635763]	[63635833]
489_12906	chr6	75601643	75602043	+	1000	62.0	[11.7800665, 10.378438, 10.378438]	[126, 137, 166]	[]	[]	[75601835, 75601846, 75601875]	[]
489_12908	chr6	105992342	105992742	+	1000	62.0	[9.302818]	[140]	[]	[]	[105992569]	[]
489_12917	chr7	4883434	4883834	+	1000	62.0	[]	[]	[11.665144]	[95]	[]	[4883624]
489_12919	chr7	12403485	12403885	+	1000	62.0	[]	[]	[5.570742]	[149]	[]	[12403722]
489_12926	chr7	105389092	105389492	+	1000	62.0	[]	[]	[11.665144]	[172]	[]	[105389320]
489_12939	chr7	128697338	128697738	+	1000	62.0	[]	[]	[11.665144]	[149]	[]	[128697563]
489_1294	chr1	234724171	234724571	+	1000	151.0	[]	[]	[10.2635145]	[138]	[]	[234724355]
489_12943	chr7	149771630	149772030	+	1000	62.0	[]	[]	[5.570742]	[148]	[]	[149771787]
489_12944	chr7	150898503	150898903	+	1000	62.0	[]	[]	[6.051324]	[128]	[]	[150898711]
489_12958	chr8	144094870	144095270	+	1000	62.0	[10.378438]	[169]	[]	[]	[144095103]	[]
489_12959	chr9	2844049	2844449	+	1000	62.0	[10.704447]	[125]	[]	[]	[2844240]	[]
489_12960	chr9	3526379	3526779	+	1000	62.0	[]	[]	[5.667835, 11.7800665]	[133, 166]	[]	[3526594, 3526627]
489_12961	chr9	35914397	35914797	+	1000	62.0	[9.187896]	[106]	[9.302818]	[103]	[35914582]	[35914579]
489_1297	chr11	95789699	95790099	+	1000	151.0	[10.589524]	[148]	[5.570742]	[79]	[95789934]	[95789865]
489_12970	chr9	125707095	125707495	+	1000	62.0	[5.570742]	[113]	[11.665144]	[121]	[125707303]	[125707311]
489_12973	chr9	129036268	129036668	+	1000	62.0	[11.7800665]	[131]	[10.589524]	[95]	[129036483]	[129036447]
489_12976	chr9	136410332	136410732	+	1000	62.0	[]	[]	[5.667835, 5.570742]	[126, 138]	[]	[136410543, 136410555]
489_12978	chr9	136807621	136808021	+	1000	62.0	[9.302818]	[159]	[]	[]	[136807843]	[]
489_12979	chr9	137127494	137127894	+	1000	62.0	[11.665144]	[111]	[]	[]	[137127705]	[]
489_1298	chr14	96797073	96797473	+	1000	151.0	[]	[]	[6.051324]	[141]	[]	[96797302]
489_12984	chr1	1001725	1002125	+	1000	61.0	[]	[]	[6.051324]	[135]	[]	[1001950]
489_12985	chr1	1778264	1778664	+	1000	61.0	[]	[]	[10.378438]	[206]	[]	[1778499]
489_12986	chr1	3747129	3747529	+	1000	61.0	[]	[]	[6.051324]	[156]	[]	[3747361]
489_12991	chr1	16187681	16188081	+	1000	61.0	[]	[]	[10.378438]	[164]	[]	[16187921]
489_130	chr1	246932005	246932405	+	1000	333.0	[5.552912]	[135]	[]	[]	[246932233]	[]
489_1300	chr15	90717178	90717578	+	1000	151.0	[11.665144, 11.665144]	[74, 118]	[9.187896]	[93]	[90717349, 90717393]	[90717368]
489_13000	chr1	35869379	35869779	+	1000	61.0	[5.667835]	[95]	[]	[]	[35869555]	[]
489_13011	chr1	95233984	95234384	+	1000	61.0	[10.378438, 5.570742]	[161, 167]	[]	[]	[95234187, 95234193]	[]
489_1302	chr17	68019811	68020211	+	1000	151.0	[]	[]	[11.7800665, 10.704447]	[138, 161]	[]	[68020022, 68020045]
489_13021	chr1	151006582	151006982	+	1000	61.0	[5.552912]	[151]	[]	[]	[151006820]	[]
489_13023	chr1	156601272	156601672	+	1000	61.0	[11.665144]	[185]	[]	[]	[156601523]	[]
489_13026	chr1	167221919	167222319	+	1000	61.0	[]	[]	[5.667835]	[81]	[]	[167222085]
489_1303	chr19	19320487	19320887	+	1000	151.0	[10.378438]	[145]	[]	[]	[19320716]	[]
489_13039	chr10	3045843	3046243	+	1000	61.0	[11.7800665]	[137]	[]	[]	[3046043]	[]
489_13041	chr10	32958322	32958722	+	1000	61.0	[11.7800665]	[87]	[]	[]	[32958498]	[]
489_13052	chr10	110664940	110665340	+	1000	61.0	[]	[]	[11.665144]	[87]	[]	[110665118]
489_13053	chr10	124461569	124461969	+	1000	61.0	[6.051324]	[175]	[]	[]	[124461771]	[]
489_13056	chr11	47214785	47215185	+	1000	61.0	[11.665144]	[121]	[]	[]	[47215001]	[]
489_13057	chr11	59753948	59754348	+	1000	61.0	[5.570742]	[131]	[]	[]	[59754141]	[]
489_13062	chr11	64181456	64181856	+	1000	61.0	[5.552912]	[153]	[]	[]	[64181698]	[]
489_13063	chr11	65454877	65455277	+	1000	61.0	[6.051324]	[146]	[]	[]	[65455080]	[]
489_13065	chr11	72091318	72091718	+	1000	61.0	[]	[]	[5.570742]	[131]	[]	[72091540]
489_13068	chr11	126303712	126304112	+	1000	61.0	[]	[]	[6.051324]	[154]	[]	[126303957]
489_13072	chr12	29380996	29381396	+	1000	61.0	[5.552912]	[150]	[11.7800665]	[128]	[29381193]	[29381171]
489_13079	chr12	66130652	66131052	+	1000	61.0	[6.051324]	[107]	[5.570742]	[137]	[66130837]	[66130867]
489_13090	chr12	130916214	130916614	+	1000	61.0	[]	[]	[5.667835]	[67]	[]	[130916375]
489_13094	chr14	22982557	22982957	+	1000	61.0	[5.570742]	[78]	[]	[]	[22982720]	[]
489_13098	chr14	58199811	58200211	+	1000	61.0	[]	[]	[10.589524]	[92]	[]	[58199982]
489_13099	chr14	77028617	77029017	+	1000	61.0	[10.378438]	[143]	[]	[]	[77028836]	[]
489_131	chr11	72434441	72434841	+	1000	333.0	[6.051324]	[147]	[]	[]	[72434685]	[]
489_13105	chr15	39920832	39921232	+	1000	61.0	[]	[]	[10.704447, 10.378438]	[82, 94]	[]	[39921000, 39921012]
489_13108	chr15	69452660	69453060	+	1000	61.0	[5.667835]	[107]	[10.378438]	[127]	[69452811]	[69452831]
489_13114	chr16	2715464	2715864	+	1000	61.0	[]	[]	[9.187896]	[75]	[]	[2715627]
489_13117	chr16	14071011	14071411	+	1000	61.0	[5.667835]	[131]	[]	[]	[14071189]	[]
489_13122	chr16	25258050	25258450	+	1000	61.0	[6.051324]	[133]	[]	[]	[25258282]	[]
489_13123	chr16	28936349	28936749	+	1000	61.0	[]	[]	[11.7800665]	[69]	[]	[28936502]
489_13134	chr17	36482905	36483305	+	1000	61.0	[9.302818, 11.665144]	[141, 152]	[]	[]	[36483098, 36483109]	[]
489_13140	chr17	44344916	44345316	+	1000	61.0	[5.667835]	[137]	[]	[]	[44345124]	[]
489_13147	chr17	76385815	76386215	+	1000	61.0	[10.2635145]	[137]	[11.7800665, 10.378438]	[94, 105]	[76386048]	[76386005, 76386016]
489_13148	chr17	81481281	81481681	+	1000	61.0	[]	[]	[10.704447]	[94]	[]	[81481475]
489_13149	chr17	82230813	82231213	+	1000	61.0	[]	[]	[9.302818]	[98]	[]	[82231007]
489_13151	chr18	712481	712881	+	1000	61.0	[11.7800665, 11.7800665, 11.7800665, 10.378438]	[124, 132, 140, 148]	[]	[]	[712652, 712660, 712668, 712676]	[]
489_13154	chr18	9575514	9575914	+	1000	61.0	[10.2635145]	[88]	[]	[]	[9575665]	[]
489_13160	chr18	54357655	54358055	+	1000	61.0	[]	[]	[10.704447, 10.378438]	[105, 123]	[]	[54357860, 54357878]
489_13162	chr19	1507840	1508240	+	1000	61.0	[]	[]	[9.187896]	[103]	[]	[1508039]
489_1317	chr7	99466018	99466418	+	1000	151.0	[10.704447]	[82]	[]	[]	[99466173]	[]
489_13176	chr19	29664980	29665380	+	1000	61.0	[]	[]	[6.051324]	[77]	[]	[29665138]
489_13178	chr19	40420624	40421024	+	1000	61.0	[10.2635145]	[138]	[]	[]	[40420856]	[]
489_1318	chr8	27774196	27774596	+	1000	151.0	[10.704447, 5.552912]	[144, 146]	[]	[]	[27774406, 27774408]	[]
489_13180	chr19	45779315	45779715	+	1000	61.0	[11.665144]	[142]	[5.570742]	[99]	[45779556]	[45779513]
489_13181	chr19	46077508	46077908	+	1000	61.0	[11.7800665, 11.7800665]	[71, 83]	[]	[]	[46077673, 46077685]	[]
489_13183	chr19	48419201	48419601	+	1000	61.0	[5.667835]	[86]	[]	[]	[48419358]	[]
489_13184	chr19	49150247	49150647	+	1000	61.0	[]	[]	[6.051324]	[129]	[]	[49150455]
489_13185	chr19	54190904	54191304	+	1000	61.0	[6.051324]	[95]	[]	[]	[54191095]	[]
489_13188	chr2	20524758	20525158	+	1000	61.0	[5.570742]	[111]	[]	[]	[20524942]	[]
489_13191	chr2	43221803	43222203	+	1000	61.0	[]	[]	[5.570742]	[162]	[]	[43222050]
489_132	chr7	120950434	120950834	+	1000	333.0	[9.187896]	[84]	[]	[]	[120950606]	[]
489_13209	chr2	172555519	172555919	+	1000	61.0	[11.665144]	[194]	[]	[]	[172555742]	[]
489_13211	chr2	178450730	178451130	+	1000	61.0	[]	[]	[10.378438]	[144]	[]	[178450916]
489_13213	chr2	191678008	191678408	+	1000	61.0	[6.051324]	[191]	[]	[]	[191678250]	[]
489_13219	chr2	237085625	237086025	+	1000	61.0	[10.2635145]	[142]	[]	[]	[237085865]	[]
489_13222	chr20	31951937	31952337	+	1000	61.0	[9.302818, 5.667835]	[74, 87]	[]	[]	[31952104, 31952117]	[]
489_13224	chr20	37378381	37378781	+	1000	61.0	[]	[]	[10.378438]	[100]	[]	[37378533]
489_13227	chr20	53608558	53608958	+	1000	61.0	[]	[]	[10.378438]	[183]	[]	[53608770]
489_1323	chr10	70382527	70382927	+	1000	150.0	[9.302818, 11.7800665]	[101, 121]	[]	[]	[70382689, 70382709]	[]
489_13230	chr21	21200150	21200550	+	1000	61.0	[5.667835]	[100]	[]	[]	[21200317]	[]
489_13237	chr22	19691731	19692131	+	1000	61.0	[5.570742]	[104]	[]	[]	[19691922]	[]
489_13239	chr22	22468842	22469242	+	1000	61.0	[]	[]	[11.665144]	[165]	[]	[22469083]
489_13242	chr22	29882982	29883382	+	1000	61.0	[]	[]	[10.378438]	[131]	[]	[29883188]
489_13247	chr22	39520277	39520677	+	1000	61.0	[11.7800665, 5.570742]	[91, 118]	[]	[]	[39520462, 39520489]	[]
489_13252	chr3	12993811	12994211	+	1000	61.0	[]	[]	[10.378438]	[92]	[]	[12993966]
489_13253	chr3	15859538	15859938	+	1000	61.0	[10.378438]	[177]	[10.378438, 5.667835]	[104, 120]	[15859785]	[15859712, 15859728]
489_13259	chr3	98593485	98593885	+	1000	61.0	[11.665144, 11.7800665]	[77, 145]	[]	[]	[98593658, 98593726]	[]
489_13263	chr3	169773410	169773810	+	1000	61.0	[11.7800665, 10.378438]	[163, 192]	[]	[]	[169773627, 169773656]	[]
489_13264	chr3	179322743	179323143	+	1000	61.0	[]	[]	[10.589524]	[150]	[]	[179322966]
489_13266	chr4	2468804	2469204	+	1000	61.0	[5.570742]	[144]	[]	[]	[2469043]	[]
489_13270	chr4	56907630	56908030	+	1000	61.0	[]	[]	[6.051324]	[139]	[]	[56907862]
489_13272	chr4	86934615	86935015	+	1000	61.0	[]	[]	[10.378438]	[172]	[]	[86934816]
489_13279	chr5	10441518	10441918	+	1000	61.0	[]	[]	[10.704447]	[133]	[]	[10441740]
489_13281	chr5	61332034	61332434	+	1000	61.0	[]	[]	[5.570742]	[152]	[]	[61332242]
489_13290	chr5	141320699	141321099	+	1000	61.0	[5.552912, 5.552912]	[185, 204]	[]	[]	[141320891, 141320910]	[]
489_13292	chr5	157731166	157731566	+	1000	61.0	[5.667835]	[113]	[]	[]	[157731347]	[]
489_13296	chr6	2903102	2903502	+	1000	61.0	[]	[]	[11.7800665]	[197]	[]	[2903305]
489_1330	chr19	10836399	10836799	+	1000	150.0	[6.051324]	[99]	[]	[]	[10836578]	[]
489_13302	chr6	18155187	18155587	+	1000	61.0	[5.570742]	[162]	[]	[]	[18155431]	[]
489_13303	chr6	24494845	24495245	+	1000	61.0	[]	[]	[10.378438]	[200]	[]	[24495059]
489_13304	chr6	26555095	26555495	+	1000	61.0	[5.667835]	[156]	[5.552912]	[142]	[26555307]	[26555293]
489_13319	chr6	109349513	109349913	+	1000	61.0	[5.552912]	[126]	[]	[]	[109349692]	[]
489_13321	chr6	127266566	127266966	+	1000	61.0	[10.704447]	[94]	[]	[]	[127266734]	[]
489_1333	chr19	55179008	55179408	+	1000	150.0	[10.589524]	[62]	[]	[]	[55179163]	[]
489_13333	chr7	39566149	39566549	+	1000	61.0	[]	[]	[9.187896]	[215]	[]	[39566377]
489_13343	chr7	99380197	99380597	+	1000	61.0	[]	[]	[5.667835]	[136]	[]	[99380401]
489_13346	chr7	101085146	101085546	+	1000	61.0	[11.7800665]	[136]	[]	[]	[101085370]	[]
489_13351	chr7	106865127	106865527	+	1000	61.0	[5.570742]	[153]	[]	[]	[106865326]	[]
489_13357	chr7	127391946	127392346	+	1000	61.0	[]	[]	[9.302818]	[181]	[]	[127392158]
489_13366	chr8	53843118	53843518	+	1000	61.0	[5.570742, 5.570742]	[147, 154]	[]	[]	[53843312, 53843319]	[]
489_1337	chr2	177618660	177619060	+	1000	150.0	[10.378438]	[141]	[]	[]	[177618877]	[]
489_13371	chr8	116874572	116874972	+	1000	61.0	[]	[]	[10.378438]	[160]	[]	[116874802]
489_13372	chr8	123416416	123416816	+	1000	61.0	[]	[]	[9.302818, 11.665144, 6.051324]	[91, 133, 160]	[]	[123416597, 123416639, 123416666]
489_13377	chr8	144787309	144787709	+	1000	61.0	[11.665144]	[85]	[]	[]	[144787491]	[]
489_13381	chr9	89310922	89311322	+	1000	61.0	[]	[]	[5.570742]	[93]	[]	[89311110]
489_13390	chr9	128702445	128702845	+	1000	61.0	[11.665144]	[120]	[6.051324]	[161]	[128702621]	[128702662]
489_13398	chr9	137200396	137200796	+	1000	61.0	[]	[]	[5.570742]	[175]	[]	[137200634]
489_1340	chr22	23281800	23282200	+	1000	150.0	[5.552912]	[115]	[]	[]	[23282013]	[]
489_13401	chrX	38561213	38561613	+	1000	61.0	[]	[]	[5.667835, 5.667835]	[84, 124]	[]	[38561393, 38561433]
489_13403	chrX	48737186	48737586	+	1000	61.0	[]	[]	[6.051324]	[134]	[]	[48737342]
489_13408	chrX	130339626	130340026	+	1000	61.0	[]	[]	[10.378438, 5.570742, 10.589524]	[73, 79, 93]	[]	[130339784, 130339790, 130339804]
489_13409	chrX	154762726	154763126	+	1000	61.0	[11.7800665, 5.570742]	[82, 154]	[]	[]	[154762903, 154762975]	[]
489_13411	chr1	6404655	6405055	+	1000	60.0	[]	[]	[6.051324]	[123]	[]	[6404875]
489_13412	chr1	8211893	8212293	+	1000	60.0	[10.378438]	[217]	[]	[]	[8212140]	[]
489_13424	chr1	25543417	25543817	+	1000	60.0	[]	[]	[9.302818]	[93]	[]	[25543589]
489_13429	chr1	36703688	36704088	+	1000	60.0	[11.7800665]	[63]	[]	[]	[36703846]	[]
489_13431	chr1	37860060	37860460	+	1000	60.0	[6.051324]	[86]	[]	[]	[37860245]	[]
489_13443	chr1	117929478	117929878	+	1000	60.0	[5.570742]	[136]	[]	[]	[117929700]	[]
489_13444	chr1	146038039	146038439	+	1000	60.0	[5.570742]	[89]	[10.704447]	[146]	[146038218]	[146038275]
489_13447	chr1	151458669	151459069	+	1000	60.0	[]	[]	[10.589524, 11.7800665]	[164, 173]	[]	[151458891, 151458900]
489_13462	chr1	211258214	211258614	+	1000	60.0	[]	[]	[5.667835]	[117]	[]	[211258427]
489_13464	chr1	225882267	225882667	+	1000	60.0	[]	[]	[11.7800665]	[148]	[]	[225882478]
489_1347	chr8	54101776	54102176	+	1000	150.0	[9.187896]	[67]	[5.570742]	[90]	[54101940]	[54101963]
489_13476	chr10	50623912	50624312	+	1000	60.0	[6.051324]	[140]	[]	[]	[50624092]	[]
489_13477	chr10	69507810	69508210	+	1000	60.0	[]	[]	[5.570742, 10.378438]	[89, 126]	[]	[69507964, 69508001]
