#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT1_idr.fa STAT1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
315_1821	chr17	44708404	44708804	+	976	28.0	[8.259005]	[100]	[]	[]	[44708570]	[]
315_1829	chr19	6730153	6730553	+	649	28.0	[]	[]	[8.194635]	[113]	[]	[6730359]
315_1831	chr19	44890268	44890668	+	1000	28.0	[8.259005]	[115]	[]	[]	[44890454]	[]
315_1848	chr3	17771163	17771563	+	1000	28.0	[8.280003]	[94]	[9.525681]	[64]	[17771346]	[17771316]
315_1849	chr3	23916913	23917313	+	939	28.0	[]	[]	[9.611048]	[187]	[]	[23917145]
315_1854	chr3	46549295	46549695	+	1000	28.0	[]	[]	[8.194635, 8.259005, 9.611048]	[97, 117, 153]	[]	[46549447, 46549467, 46549503]
315_186	chr21	37419482	37419882	+	1000	74.0	[]	[]	[9.611048]	[95]	[]	[37419675]
315_1863	chr4	77862520	77862920	+	1000	28.0	[]	[]	[8.194635]	[208]	[]	[77862753]
315_1866	chr4	174420272	174420672	+	1000	28.0	[8.194635]	[81]	[]	[]	[174420441]	[]
315_1869	chr5	134923706	134924106	+	1000	28.0	[8.259005]	[93]	[]	[]	[134923898]	[]
315_187	chr10	50326809	50327209	+	1000	73.0	[8.194635]	[144]	[9.525681]	[104]	[50327042]	[50327002]
315_1872	chr6	3023759	3024159	+	705	28.0	[8.194635]	[68]	[]	[]	[3023914]	[]
315_1883	chr6	31815363	31815763	+	1000	28.0	[]	[]	[8.194635]	[156]	[]	[31815613]
315_1886	chr6	35297577	35297977	+	1000	28.0	[]	[]	[9.611048]	[143]	[]	[35297799]
315_1887	chr6	35343459	35343859	+	738	28.0	[]	[]	[8.194635]	[134]	[]	[35343679]
315_1888	chr6	37038615	37039015	+	1000	28.0	[9.611048]	[172]	[]	[]	[37038860]	[]
315_1889	chr6	39222137	39222537	+	1000	28.0	[9.525681, 8.280003]	[87, 122]	[]	[]	[39222311, 39222346]	[]
315_1892	chr6	47134651	47135051	+	619	28.0	[9.611048]	[162]	[9.525681]	[132]	[47134854]	[47134824]
315_1894	chr6	131628070	131628470	+	823	28.0	[8.194635]	[73]	[]	[]	[131628243]	[]
315_1898	chr6	159789588	159789988	+	903	28.0	[8.194635, 8.194635]	[96, 142]	[]	[]	[159789769, 159789815]	[]
315_190	chr17	45977038	45977438	+	1000	73.0	[9.611048]	[114]	[]	[]	[45977233]	[]
315_1903	chr7	92424225	92424625	+	1000	28.0	[9.525681]	[92]	[8.194635]	[119]	[92424413]	[92424440]
315_1908	chr7	117792166	117792566	+	759	28.0	[]	[]	[8.194635, 9.611048]	[164, 190]	[]	[117792378, 117792404]
315_1909	chr7	130072109	130072509	+	1000	28.0	[]	[]	[8.259005, 8.280003]	[81, 112]	[]	[130072283, 130072314]
315_1911	chr7	140517892	140518292	+	786	28.0	[8.194635, 8.194635]	[74, 144]	[]	[]	[140518060, 140518130]	[]
315_1913	chr7	148962676	148963076	+	1000	28.0	[9.525681, 8.280003]	[78, 139]	[]	[]	[148962838, 148962899]	[]
315_1915	chr7	157398338	157398738	+	1000	28.0	[8.194635]	[109]	[8.259005]	[165]	[157398519]	[157398575]
315_192	chr2	151289742	151290142	+	1000	73.0	[9.611048]	[139]	[]	[]	[151289967]	[]
315_1920	chr8	98382573	98382973	+	1000	28.0	[9.525681]	[127]	[8.259005]	[147]	[98382764]	[98382784]
315_1925	chr9	131275964	131276364	+	980	28.0	[8.194635]	[131]	[]	[]	[131276146]	[]
315_1927	chrX	120485570	120485970	+	862	28.0	[]	[]	[8.194635, 8.194635]	[151, 156]	[]	[120485814, 120485819]
315_1928	chr1	1375204	1375604	+	1000	27.0	[]	[]	[9.525681]	[121]	[]	[1375413]
315_1933	chr1	31944212	31944612	+	1000	27.0	[8.280003, 8.259005]	[108, 112]	[]	[]	[31944416, 31944420]	[]
315_1937	chr1	46442745	46443145	+	1000	27.0	[]	[]	[9.525681]	[123]	[]	[46442930]
315_1938	chr1	53838470	53838870	+	974	27.0	[]	[]	[8.280003]	[184]	[]	[53838668]
315_1940	chr1	101128398	101128798	+	1000	27.0	[]	[]	[8.280003]	[165]	[]	[101128648]
315_1953	chr1	185156884	185157284	+	1000	27.0	[8.280003]	[215]	[]	[]	[185157127]	[]
315_1956	chr1	203726505	203726905	+	1000	27.0	[9.525681]	[160]	[8.194635]	[89]	[203726741]	[203726670]
315_1957	chr1	205750426	205750826	+	1000	27.0	[9.525681]	[199]	[8.259005]	[204]	[205750648]	[205750653]
315_1961	chr1	225444904	225445304	+	901	27.0	[8.280003]	[159]	[]	[]	[225445112]	[]
315_1963	chr1	229753725	229754125	+	827	27.0	[]	[]	[9.525681]	[72]	[]	[229753894]
315_1964	chr1	231528220	231528620	+	988	27.0	[8.194635]	[111]	[9.525681]	[171]	[231528372]	[231528432]
315_1973	chr10	43455637	43456037	+	1000	27.0	[8.280003]	[194]	[]	[]	[43455886]	[]
315_1974	chr10	63269014	63269414	+	1000	27.0	[8.194635]	[148]	[]	[]	[63269251]	[]
315_1977	chr10	73785202	73785602	+	1000	27.0	[]	[]	[8.280003]	[182]	[]	[73785428]
315_1979	chr11	9551856	9552256	+	1000	27.0	[8.194635]	[150]	[8.280003]	[86]	[9552078]	[9552014]
315_1984	chr11	61834514	61834914	+	1000	27.0	[8.259005, 9.611048]	[68, 106]	[8.280003]	[127]	[61834678, 61834716]	[61834737]
315_1987	chr12	52925006	52925406	+	1000	27.0	[9.611048, 8.259005]	[113, 148]	[9.611048]	[96]	[52925187, 52925222]	[52925170]
315_1990	chr12	56126104	56126504	+	1000	27.0	[]	[]	[8.280003, 8.280003]	[105, 128]	[]	[56126291, 56126314]
315_1997	chr12	117042322	117042722	+	972	27.0	[9.525681]	[88]	[]	[]	[117042498]	[]
315_2001	chr14	101972287	101972687	+	991	27.0	[]	[]	[8.280003]	[121]	[]	[101972504]
315_2003	chr15	44426756	44427156	+	1000	27.0	[9.611048]	[150]	[]	[]	[44426998]	[]
315_2010	chr16	19118876	19119276	+	1000	27.0	[9.611048, 8.194635]	[70, 85]	[8.280003]	[153]	[19119042, 19119057]	[19119125]
315_2012	chr16	34590506	34590906	+	1000	27.0	[]	[]	[8.259005]	[136]	[]	[34590738]
315_2015	chr16	88992372	88992772	+	1000	27.0	[]	[]	[8.194635]	[96]	[]	[88992547]
315_2017	chr17	7579362	7579762	+	1000	27.0	[8.280003]	[112]	[9.611048]	[129]	[7579572]	[7579589]
315_2026	chr17	78364685	78365085	+	576	27.0	[8.194635]	[148]	[]	[]	[78364929]	[]
315_2030	chr19	4246717	4247117	+	1000	27.0	[8.194635]	[155]	[]	[]	[4246954]	[]
315_2038	chr2	43426395	43426795	+	1000	27.0	[9.611048]	[90]	[]	[]	[43426576]	[]
315_2042	chr2	121649866	121650266	+	1000	27.0	[9.611048]	[73]	[8.194635]	[92]	[121650019]	[121650038]
315_2043	chr2	144370774	144371174	+	1000	27.0	[9.611048]	[160]	[]	[]	[144370990]	[]
315_2045	chr2	195513213	195513613	+	1000	27.0	[8.280003, 9.525681]	[63, 68]	[]	[]	[195513367, 195513372]	[]
315_2046	chr2	208172064	208172464	+	1000	27.0	[]	[]	[9.611048]	[136]	[]	[208172296]
315_2048	chr20	31675281	31675681	+	1000	27.0	[8.280003]	[57]	[]	[]	[31675436]	[]
315_2050	chr20	45972167	45972567	+	1000	27.0	[8.280003]	[137]	[]	[]	[45972401]	[]
315_2052	chr21	28992660	28993060	+	924	27.0	[]	[]	[8.194635]	[203]	[]	[28992906]
315_2053	chr21	37370395	37370795	+	1000	27.0	[8.280003]	[110]	[9.611048]	[94]	[37370589]	[37370573]
315_2055	chr22	20111221	20111621	+	1000	27.0	[9.611048]	[106]	[8.194635]	[146]	[20111384]	[20111424]
315_2061	chr22	23248446	23248846	+	1000	27.0	[]	[]	[8.280003]	[185]	[]	[23248696]
315_2062	chr22	39920158	39920558	+	1000	27.0	[]	[]	[8.194635]	[75]	[]	[39920332]
315_2064	chr3	4814379	4814779	+	1000	27.0	[8.280003, 8.194635, 8.280003]	[144, 178, 182]	[]	[]	[4814545, 4814579, 4814583]	[]
315_207	chr21	35483227	35483627	+	1000	69.0	[]	[]	[8.280003, 9.611048]	[104, 150]	[]	[35483419, 35483465]
315_2073	chr3	65500416	65500816	+	1000	27.0	[]	[]	[9.525681]	[182]	[]	[65500654]
315_2076	chr4	72569802	72570202	+	1000	27.0	[9.525681]	[162]	[8.280003]	[153]	[72569985]	[72569976]
315_2079	chr5	10734059	10734459	+	1000	27.0	[8.280003]	[208]	[]	[]	[10734288]	[]
315_2084	chr5	90658624	90659024	+	1000	27.0	[]	[]	[9.611048]	[146]	[]	[90658847]
315_2097	chr6	26126049	26126449	+	826	27.0	[]	[]	[8.194635]	[154]	[]	[26126272]
315_2107	chr6	31769759	31770159	+	1000	27.0	[9.611048, 8.194635]	[112, 120]	[]	[]	[31769971, 31769979]	[]
315_2110	chr6	34281912	34282312	+	996	27.0	[]	[]	[8.194635]	[82]	[]	[34282075]
315_2112	chr6	36027364	36027764	+	629	27.0	[]	[]	[8.280003, 8.194635]	[111, 115]	[]	[36027567, 36027571]
315_2116	chr6	110815924	110816324	+	1000	27.0	[]	[]	[9.611048]	[79]	[]	[110816099]
315_2118	chr6	139534089	139534489	+	1000	27.0	[9.525681]	[114]	[]	[]	[139534276]	[]
315_2126	chr7	117014664	117015064	+	1000	27.0	[]	[]	[8.194635]	[183]	[]	[117014904]
315_2127	chr7	120950997	120951397	+	819	27.0	[]	[]	[8.280003]	[98]	[]	[120951175]
315_2131	chr8	9082142	9082542	+	678	27.0	[9.611048]	[162]	[8.280003, 8.280003]	[101, 105]	[9082372]	[9082311, 9082315]
315_2133	chr8	41823041	41823441	+	1000	27.0	[]	[]	[9.611048]	[76]	[]	[41823199]
315_2149	chr1	6359627	6360027	+	1000	26.0	[9.525681]	[102]	[]	[]	[6359785]	[]
315_215	chr12	104601256	104601656	+	1000	66.0	[8.194635, 8.259005]	[99, 142]	[]	[]	[104601452, 104601495]	[]
315_2162	chr1	54053215	54053615	+	1000	26.0	[]	[]	[8.194635]	[199]	[]	[54053447]
315_2164	chr1	116139030	116139430	+	1000	26.0	[]	[]	[8.280003]	[71]	[]	[116139183]
315_2169	chr1	201566968	201567368	+	1000	26.0	[9.525681]	[139]	[8.280003]	[121]	[201567199]	[201567181]
315_2176	chr1	248838006	248838406	+	1000	26.0	[]	[]	[8.194635]	[129]	[]	[248838235]
315_218	chr16	46386230	46386630	+	1000	66.0	[8.259005]	[63]	[]	[]	[46386392]	[]
315_2180	chr10	64508111	64508511	+	1000	26.0	[]	[]	[9.525681, 8.280003]	[61, 145]	[]	[64508269, 64508353]
315_2181	chr10	69088863	69089263	+	1000	26.0	[9.525681]	[191]	[]	[]	[69089086]	[]
315_2184	chr11	45994304	45994704	+	562	26.0	[8.259005]	[85]	[]	[]	[45994466]	[]
315_2185	chr11	46296822	46297222	+	1000	26.0	[8.280003, 8.280003]	[82, 110]	[9.611048]	[92]	[46296978, 46297006]	[46296988]
315_2187	chr11	70420073	70420473	+	1000	26.0	[8.194635]	[181]	[]	[]	[70420286]	[]
315_2189	chr11	83286269	83286669	+	748	26.0	[8.194635]	[108]	[]	[]	[83286453]	[]
315_2204	chr14	103378047	103378447	+	1000	26.0	[9.611048]	[173]	[]	[]	[103378285]	[]
315_2206	chr15	41402299	41402699	+	1000	26.0	[]	[]	[9.525681]	[118]	[]	[41402510]
315_2207	chr15	55289660	55290060	+	564	26.0	[]	[]	[8.194635]	[74]	[]	[55289830]
315_2215	chr16	21953040	21953440	+	1000	26.0	[9.525681, 8.259005]	[131, 165]	[]	[]	[21953212, 21953246]	[]
315_2217	chr16	47461937	47462337	+	1000	26.0	[]	[]	[8.280003, 8.259005]	[158, 166]	[]	[47462147, 47462155]
315_2228	chr17	63600635	63601035	+	834	26.0	[8.280003]	[140]	[]	[]	[63600865]	[]
315_2229	chr17	66468218	66468618	+	937	26.0	[]	[]	[9.611048]	[160]	[]	[66468454]
315_2231	chr17	73304996	73305396	+	1000	26.0	[]	[]	[8.280003, 8.194635]	[134, 151]	[]	[73305199, 73305216]
315_2244	chr19	35748201	35748601	+	905	26.0	[8.194635, 8.280003]	[77, 100]	[]	[]	[35748377, 35748400]	[]
315_2245	chr19	42244663	42245063	+	992	26.0	[]	[]	[9.525681]	[142]	[]	[42244905]
315_2247	chr19	48332536	48332936	+	1000	26.0	[]	[]	[8.194635]	[123]	[]	[48332696]
315_225	chr10	50577743	50578143	+	1000	65.0	[8.280003]	[173]	[]	[]	[50577978]	[]
315_2250	chr19	50511158	50511558	+	729	26.0	[9.611048]	[96]	[]	[]	[50511349]	[]
315_2256	chr2	38665679	38666079	+	1000	26.0	[9.611048]	[154]	[]	[]	[38665919]	[]
315_2258	chr2	58731463	58731863	+	1000	26.0	[]	[]	[8.194635]	[100]	[]	[58731621]
315_226	chr15	43105988	43106388	+	1000	65.0	[]	[]	[8.194635, 9.525681]	[85, 132]	[]	[43106169, 43106216]
315_2261	chr2	75646529	75646929	+	1000	26.0	[9.611048]	[71]	[]	[]	[75646686]	[]
315_2263	chr2	108594909	108595309	+	1000	26.0	[8.280003]	[168]	[]	[]	[108595155]	[]
315_2264	chr2	171687217	171687617	+	600	26.0	[]	[]	[9.611048]	[137]	[]	[171687443]
315_2273	chr20	47358507	47358907	+	1000	26.0	[]	[]	[8.280003]	[98]	[]	[47358679]
315_2276	chr20	57410052	57410452	+	1000	26.0	[]	[]	[9.611048]	[169]	[]	[57410280]
315_2278	chr21	29073502	29073902	+	851	26.0	[9.525681]	[73]	[8.280003, 9.525681]	[102, 129]	[29073666]	[29073695, 29073722]
315_2279	chr21	29649324	29649724	+	1000	26.0	[]	[]	[8.280003]	[102]	[]	[29649514]
315_2285	chr22	19854565	19854965	+	1000	26.0	[9.525681]	[95]	[]	[]	[19854738]	[]
315_2287	chr22	22111301	22111701	+	1000	26.0	[9.525681]	[105]	[8.259005]	[99]	[22111485]	[22111479]
315_2293	chr3	36993277	36993677	+	752	26.0	[8.280003]	[117]	[9.611048]	[183]	[36993457]	[36993523]
315_2302	chr3	152243332	152243732	+	1000	26.0	[8.280003, 9.611048]	[88, 132]	[]	[]	[152243514, 152243558]	[]
315_2303	chr3	158679506	158679906	+	1000	26.0	[9.611048]	[139]	[]	[]	[158679736]	[]
315_2305	chr3	186871329	186871729	+	977	26.0	[8.280003]	[100]	[8.194635, 8.280003]	[143, 174]	[186871492]	[186871535, 186871566]
315_2308	chr3	197949860	197950260	+	1000	26.0	[9.611048]	[89]	[]	[]	[197950035]	[]
315_2311	chr4	76256054	76256454	+	799	26.0	[8.280003]	[121]	[]	[]	[76256269]	[]
315_2312	chr4	78610505	78610905	+	1000	26.0	[]	[]	[8.280003]	[131]	[]	[78610717]
315_2314	chr5	1199975	1200375	+	734	26.0	[8.194635]	[145]	[]	[]	[1200210]	[]
315_2316	chr5	43041548	43041948	+	1000	26.0	[9.611048]	[106]	[9.611048]	[74]	[43041731]	[43041699]
315_2317	chr5	64768434	64768834	+	1000	26.0	[8.194635]	[167]	[9.611048, 8.194635]	[129, 133]	[64768649]	[64768611, 64768615]
315_2318	chr5	132410711	132411111	+	1000	26.0	[9.611048]	[120]	[9.611048]	[101]	[132410921]	[132410902]
315_232	chr6	7313121	7313521	+	1000	65.0	[8.194635]	[126]	[]	[]	[7313323]	[]
315_2320	chr5	176388481	176388881	+	1000	26.0	[9.525681]	[82]	[]	[]	[176388645]	[]
315_2325	chr6	16001157	16001557	+	1000	26.0	[8.194635]	[82]	[8.194635]	[161]	[16001314]	[16001393]
315_2327	chr6	26026245	26026645	+	1000	26.0	[8.194635]	[149]	[]	[]	[26026481]	[]
315_2337	chr6	33840016	33840416	+	1000	26.0	[8.280003, 9.525681]	[67, 144]	[]	[]	[33840175, 33840252]	[]
315_2343	chr6	84227361	84227761	+	1000	26.0	[9.525681]	[108]	[9.525681]	[160]	[84227549]	[84227601]
315_235	chr10	24867238	24867638	+	1000	64.0	[]	[]	[8.194635, 9.611048]	[74, 95]	[]	[24867397, 24867418]
315_2350	chr6	157811352	157811752	+	938	26.0	[8.280003]	[107]	[]	[]	[157811529]	[]
315_2363	chr7	150898451	150898851	+	1000	26.0	[8.259005]	[84]	[]	[]	[150898630]	[]
315_2364	chr7	157404963	157405363	+	1000	26.0	[9.611048]	[134]	[]	[]	[157405182]	[]
315_2366	chr8	17530873	17531273	+	1000	26.0	[]	[]	[8.280003, 9.611048]	[85, 133]	[]	[17531052, 17531100]
315_2370	chr8	96644294	96644694	+	1000	26.0	[8.259005]	[130]	[]	[]	[96644507]	[]
315_2375	chr9	95462534	95462934	+	815	26.0	[8.280003, 9.611048]	[142, 210]	[]	[]	[95462710, 95462778]	[]
315_2379	chr9	137041153	137041553	+	1000	26.0	[]	[]	[8.280003, 8.194635]	[97, 116]	[]	[137041347, 137041366]
315_238	chr22	23223885	23224285	+	1000	64.0	[8.280003, 8.280003]	[93, 139]	[]	[]	[23224056, 23224102]	[]
315_2381	chr1	3857155	3857555	+	1000	25.0	[]	[]	[9.611048]	[114]	[]	[3857359]
315_2384	chr1	16612471	16612871	+	1000	25.0	[9.611048, 8.280003]	[70, 79]	[]	[]	[16612625, 16612634]	[]
315_2392	chr1	47179136	47179536	+	1000	25.0	[]	[]	[8.280003]	[68]	[]	[47179293]
315_2394	chr1	61013240	61013640	+	925	25.0	[]	[]	[8.194635]	[122]	[]	[61013431]
315_2396	chr1	88891399	88891799	+	1000	25.0	[8.280003]	[90]	[]	[]	[88891552]	[]
315_2413	chr1	171485225	171485625	+	1000	25.0	[8.280003]	[111]	[]	[]	[171485387]	[]
315_2414	chr1	180933150	180933550	+	992	25.0	[8.259005]	[88]	[9.525681]	[109]	[180933303]	[180933324]
315_2415	chr1	181129802	181130202	+	1000	25.0	[9.525681]	[161]	[]	[]	[181130042]	[]
315_2416	chr1	182149329	182149729	+	1000	25.0	[8.194635, 8.194635]	[99, 106]	[]	[]	[182149502, 182149509]	[]
315_2417	chr1	182586387	182586787	+	1000	25.0	[]	[]	[8.280003, 8.280003]	[61, 156]	[]	[182586540, 182586635]
315_242	chr2	98560321	98560721	+	1000	63.0	[]	[]	[9.525681]	[139]	[]	[98560546]
315_2427	chr1	224330354	224330754	+	1000	25.0	[]	[]	[9.611048]	[86]	[]	[224330514]
315_2430	chr1	228457775	228458175	+	825	25.0	[]	[]	[8.259005, 9.525681]	[201, 206]	[]	[228457990, 228457995]
315_2431	chr1	235328141	235328541	+	1000	25.0	[]	[]	[9.525681]	[169]	[]	[235328361]
315_2435	chr10	68720932	68721332	+	895	25.0	[]	[]	[9.525681]	[148]	[]	[68721086]
315_2436	chr10	71712922	71713322	+	1000	25.0	[]	[]	[9.525681]	[131]	[]	[71713133]
315_2437	chr10	72308330	72308730	+	982	25.0	[8.280003]	[175]	[]	[]	[72308563]	[]
315_2438	chr10	72626019	72626419	+	1000	25.0	[9.611048, 9.525681]	[94, 117]	[]	[]	[72626180, 72626203]	[]
315_2448	chr11	19442142	19442542	+	668	25.0	[]	[]	[9.525681]	[63]	[]	[19442295]
315_2449	chr11	33829500	33829900	+	1000	25.0	[9.611048]	[153]	[]	[]	[33829740]	[]
315_2455	chr11	59616066	59616466	+	1000	25.0	[9.611048, 8.194635]	[100, 108]	[]	[]	[59616223, 59616231]	[]
315_2458	chr11	64269884	64270284	+	769	25.0	[8.194635]	[154]	[]	[]	[64270130]	[]
315_2466	chr12	56116538	56116938	+	1000	25.0	[]	[]	[9.525681]	[147]	[]	[56116764]
315_2469	chr12	71839539	71839939	+	1000	25.0	[9.611048]	[152]	[]	[]	[71839775]	[]
315_247	chr16	70428193	70428593	+	1000	62.0	[]	[]	[8.194635]	[149]	[]	[70428401]
315_2474	chr13	41060248	41060648	+	908	25.0	[9.525681]	[146]	[]	[]	[41060469]	[]
315_248	chr2	96485995	96486395	+	1000	62.0	[9.611048]	[138]	[8.280003]	[77]	[96486215]	[96486154]
315_2481	chr14	81427711	81428111	+	1000	25.0	[]	[]	[9.611048]	[108]	[]	[81427872]
315_2485	chr15	41562968	41563368	+	1000	25.0	[9.525681]	[147]	[]	[]	[41563206]	[]
315_2489	chr15	82849605	82850005	+	1000	25.0	[8.280003]	[100]	[8.194635]	[81]	[82849791]	[82849772]
315_2490	chr15	96327206	96327606	+	1000	25.0	[]	[]	[9.525681]	[166]	[]	[96327456]
315_2491	chr16	119960	120360	+	913	25.0	[9.611048]	[172]	[]	[]	[120199]	[]
315_2495	chr16	58392238	58392638	+	986	25.0	[9.525681]	[139]	[9.611048]	[160]	[58392468]	[58392489]
315_2496	chr16	72093688	72094088	+	908	25.0	[8.259005]	[123]	[]	[]	[72093857]	[]
315_25	chr3	122564102	122564502	+	1000	256.0	[8.194635, 8.194635]	[88, 125]	[]	[]	[122564288, 122564325]	[]
315_2501	chr16	85416320	85416720	+	1000	25.0	[]	[]	[8.194635]	[104]	[]	[85416487]
315_2503	chr17	27968191	27968591	+	711	25.0	[]	[]	[8.259005, 8.280003]	[128, 198]	[]	[27968349, 27968419]
315_2508	chr17	58631931	58632331	+	1000	25.0	[9.525681]	[128]	[9.611048]	[70]	[58632151]	[58632093]
315_2514	chr18	44725522	44725922	+	1000	25.0	[8.280003]	[150]	[8.194635]	[114]	[44725770]	[44725734]
315_2521	chr19	14518534	14518934	+	734	25.0	[8.280003]	[148]	[]	[]	[14518768]	[]
315_2531	chr2	70029982	70030382	+	1000	25.0	[9.525681, 9.525681]	[129, 150]	[]	[]	[70030198, 70030219]	[]
315_2535	chr2	169573696	169574096	+	808	25.0	[9.611048]	[73]	[]	[]	[169573864]	[]
315_254	chr6	47420467	47420867	+	1000	62.0	[]	[]	[8.280003]	[209]	[]	[47420709]
315_2546	chr20	47317254	47317654	+	1000	25.0	[9.611048, 9.525681]	[132, 174]	[]	[]	[47317461, 47317503]	[]
315_2555	chr22	21735041	21735441	+	1000	25.0	[8.280003, 9.611048]	[167, 171]	[8.259005, 9.611048]	[109, 136]	[21735284, 21735288]	[21735226, 21735253]
315_2556	chr22	23182622	23183022	+	1000	25.0	[8.259005, 8.280003]	[144, 154]	[]	[]	[23182821, 23182831]	[]
315_2563	chr3	184017876	184018276	+	1000	25.0	[]	[]	[9.525681, 8.194635, 8.194635]	[94, 142, 173]	[]	[184018027, 184018075, 184018106]
315_2564	chr3	186783306	186783706	+	1000	25.0	[]	[]	[8.259005]	[161]	[]	[186783512]
315_2569	chr4	38667122	38667522	+	1000	25.0	[]	[]	[9.611048]	[138]	[]	[38667324]
315_257	chr2	99180897	99181297	+	1000	61.0	[]	[]	[9.611048]	[125]	[]	[99181093]
315_2570	chr4	54542492	54542892	+	936	25.0	[]	[]	[9.611048]	[115]	[]	[54542685]
315_2572	chr4	105708548	105708948	+	619	25.0	[9.611048, 9.525681, 8.280003]	[79, 110, 135]	[8.194635]	[149]	[105708718, 105708749, 105708774]	[105708788]
315_2573	chr4	112297152	112297552	+	1000	25.0	[]	[]	[8.259005, 8.280003]	[98, 105]	[]	[112297344, 112297351]
315_2580	chr5	90644859	90645259	+	1000	25.0	[]	[]	[9.525681]	[106]	[]	[90645038]
315_2581	chr5	111530344	111530744	+	1000	25.0	[]	[]	[8.259005]	[158]	[]	[111530588]
315_2583	chr5	132315380	132315780	+	949	25.0	[9.611048]	[77]	[]	[]	[132315532]	[]
315_2594	chr6	27131774	27132174	+	1000	25.0	[8.280003]	[128]	[8.259005, 8.280003]	[65, 96]	[27131993]	[27131930, 27131961]
315_2595	chr6	27132564	27132964	+	1000	25.0	[9.611048]	[130]	[]	[]	[27132782]	[]
315_2601	chr6	28252107	28252507	+	546	25.0	[8.280003, 8.280003]	[81, 123]	[8.280003]	[108]	[28252277, 28252319]	[28252304]
315_2609	chr6	39228083	39228483	+	1000	25.0	[]	[]	[8.194635]	[148]	[]	[39228307]
315_2610	chr6	43627199	43627599	+	1000	25.0	[]	[]	[9.611048]	[129]	[]	[43627358]
315_2613	chr6	90458362	90458762	+	977	25.0	[9.525681]	[139]	[]	[]	[90458595]	[]
315_2616	chr6	136289585	136289985	+	1000	25.0	[9.611048]	[126]	[9.525681]	[106]	[136289791]	[136289771]
315_2620	chr7	6393270	6393670	+	1000	25.0	[8.280003]	[133]	[]	[]	[6393475]	[]
315_2624	chr7	39589752	39590152	+	1000	25.0	[8.280003]	[138]	[]	[]	[39589967]	[]
315_2626	chr7	102992925	102993325	+	1000	25.0	[]	[]	[9.611048]	[147]	[]	[102993104]
315_2627	chr7	106072048	106072448	+	1000	25.0	[]	[]	[9.525681]	[72]	[]	[106072210]
315_2628	chr7	107169628	107170028	+	942	25.0	[8.194635]	[90]	[]	[]	[107169813]	[]
315_2638	chr7	150994593	150994993	+	809	25.0	[9.525681, 8.259005]	[153, 168]	[8.194635]	[105]	[150994814, 150994829]	[150994766]
315_2653	chr9	128558359	128558759	+	1000	25.0	[8.280003]	[76]	[8.259005]	[70]	[128558529]	[128558523]
315_2654	chr9	131102372	131102772	+	1000	25.0	[8.280003]	[117]	[]	[]	[131102569]	[]
315_2656	chrX	130166068	130166468	+	557	25.0	[]	[]	[8.194635, 9.525681, 9.611048]	[107, 154, 170]	[]	[130166242, 130166289, 130166305]
315_2658	chr1	5885797	5886197	+	994	24.0	[]	[]	[8.280003]	[107]	[]	[5885971]
315_2660	chr1	8014989	8015389	+	957	24.0	[]	[]	[9.611048]	[133]	[]	[8015211]
315_2663	chr1	10415282	10415682	+	1000	24.0	[8.194635]	[181]	[8.194635]	[120]	[10415506]	[10415445]
315_2679	chr1	33011150	33011550	+	702	24.0	[]	[]	[8.280003, 8.194635]	[97, 126]	[]	[33011317, 33011346]
315_2682	chr1	38012408	38012808	+	914	24.0	[9.525681]	[105]	[8.194635, 8.280003]	[116, 161]	[38012590]	[38012601, 38012646]
315_2683	chr1	40774090	40774490	+	1000	24.0	[]	[]	[8.280003]	[195]	[]	[40774332]
315_2688	chr1	53014709	53015109	+	752	24.0	[8.194635]	[122]	[]	[]	[53014929]	[]
315_2696	chr1	113210254	113210654	+	1000	24.0	[8.259005]	[125]	[]	[]	[113210478]	[]
315_27	chr19	17405555	17405955	+	1000	239.0	[]	[]	[9.525681]	[107]	[]	[17405757]
315_270	chr6	98833929	98834329	+	1000	60.0	[9.525681]	[135]	[9.525681, 9.525681]	[94, 112]	[98834157]	[98834116, 98834134]
315_2700	chr1	154936411	154936811	+	643	24.0	[]	[]	[9.525681, 8.194635, 9.611048]	[111, 159, 168]	[]	[154936572, 154936620, 154936629]
315_2701	chr1	155262223	155262623	+	940	24.0	[8.259005]	[199]	[8.280003, 8.194635]	[156, 179]	[155262465]	[155262422, 155262445]
315_2706	chr1	202553663	202554063	+	991	24.0	[]	[]	[8.280003]	[110]	[]	[202553842]
315_2707	chr1	207815771	207816171	+	1000	24.0	[]	[]	[9.611048]	[87]	[]	[207815957]
315_2717	chr10	61588701	61589101	+	1000	24.0	[8.194635, 8.259005]	[112, 167]	[]	[]	[61588860, 61588915]	[]
315_272	chr1	110879913	110880313	+	1000	59.0	[]	[]	[9.611048]	[95]	[]	[110880106]
315_2721	chr10	107032343	107032743	+	905	24.0	[9.525681]	[131]	[9.611048]	[120]	[107032549]	[107032538]
315_2722	chr11	9613111	9613511	+	1000	24.0	[]	[]	[8.259005]	[93]	[]	[9613267]
315_2727	chr11	28110069	28110469	+	999	24.0	[]	[]	[9.525681]	[128]	[]	[28110293]
315_2729	chr11	33941660	33942060	+	1000	24.0	[]	[]	[8.280003]	[171]	[]	[33941878]
