#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV6_idr.fa ETV6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
418_12992	chrX	44299207	44299607	+	958	30.0	[]	[]	[7.881745]	[143]	[]	[44299388]
418_12997	chrX	129957279	129957679	+	959	30.0	[8.119915]	[170]	[8.755716]	[119]	[129957521]	[129957470]
418_1300	chr16	807614	808014	+	1000	82.0	[]	[]	[12.8385725, 9.831317]	[120, 139]	[]	[807790, 807809]
418_13005	chr1	12014807	12015207	+	915	29.0	[]	[]	[7.772714]	[221]	[]	[12015056]
418_13017	chr1	25715876	25716276	+	810	29.0	[]	[]	[9.058782]	[176]	[]	[25716066]
418_13027	chr1	36465624	36466024	+	770	29.0	[7.881745]	[181]	[]	[]	[36465874]	[]
418_1303	chr17	78665885	78666285	+	1000	82.0	[]	[]	[10.77997]	[158]	[]	[78666120]
418_13030	chr1	37989165	37989565	+	901	29.0	[7.881745]	[189]	[]	[]	[37989376]	[]
418_13034	chr1	40130968	40131368	+	816	29.0	[]	[]	[9.058782]	[147]	[]	[40131134]
418_13041	chr1	50779820	50780220	+	892	29.0	[10.77997, 10.77997]	[120, 132]	[]	[]	[50780024, 50780036]	[]
418_13043	chr1	51265533	51265933	+	625	29.0	[10.77997]	[94]	[]	[]	[51265720]	[]
418_13048	chr1	53047667	53048067	+	898	29.0	[]	[]	[10.77997]	[158]	[]	[53047897]
418_1306	chr2	197929269	197929669	+	1000	82.0	[8.755716]	[88]	[]	[]	[197929448]	[]
418_13068	chr1	116409256	116409656	+	823	29.0	[8.755716]	[171]	[]	[]	[116409460]	[]
418_13078	chr1	161499687	161500087	+	841	29.0	[]	[]	[7.772714]	[70]	[]	[161499839]
418_1308	chr3	157089855	157090255	+	1000	82.0	[7.772714]	[101]	[]	[]	[157090030]	[]
418_1309	chr5	36389250	36389650	+	1000	82.0	[9.058782]	[101]	[]	[]	[36389413]	[]
418_13099	chr1	204498950	204499350	+	924	29.0	[10.77997, 12.8385725]	[150, 166]	[]	[]	[204499167, 204499183]	[]
418_1310	chr5	36876502	36876902	+	1000	82.0	[12.8385725]	[87]	[]	[]	[36876683]	[]
418_13101	chr1	206925400	206925800	+	622	29.0	[]	[]	[6.8263144]	[194]	[]	[206925615]
418_13102	chr1	206927032	206927432	+	904	29.0	[]	[]	[7.772714]	[58]	[]	[206927189]
418_13103	chr1	207499584	207499984	+	831	29.0	[9.058782]	[155]	[]	[]	[207499756]	[]
418_13105	chr1	212161364	212161764	+	805	29.0	[7.881745]	[90]	[]	[]	[212161536]	[]
418_13113	chr1	224065392	224065792	+	631	29.0	[9.058782]	[149]	[]	[]	[224065630]	[]
418_13120	chr1	234624642	234625042	+	899	29.0	[8.755716]	[174]	[]	[]	[234624869]	[]
418_1313	chr7	139855428	139855828	+	1000	82.0	[10.77997]	[149]	[]	[]	[139855638]	[]
418_13133	chr10	17452248	17452648	+	645	29.0	[7.881745]	[178]	[]	[]	[17452469]	[]
418_13151	chr10	79317683	79318083	+	651	29.0	[10.77997]	[183]	[]	[]	[79317918]	[]
418_13152	chr10	79446025	79446425	+	880	29.0	[]	[]	[9.831317]	[210]	[]	[79446267]
418_13160	chr11	10556577	10556977	+	592	29.0	[8.755716]	[104]	[]	[]	[10556762]	[]
418_13172	chr11	43880556	43880956	+	863	29.0	[12.8385725, 10.77997]	[116, 148]	[]	[]	[43880745, 43880777]	[]
418_13177	chr11	57144520	57144920	+	871	29.0	[]	[]	[7.881745, 9.058782]	[123, 172]	[]	[57144708, 57144757]
418_1318	chr10	50544928	50545328	+	1000	81.0	[9.940348]	[94]	[]	[]	[50545109]	[]
418_13185	chr11	63746091	63746491	+	850	29.0	[10.77997]	[119]	[]	[]	[63746281]	[]
418_1319	chr11	61841620	61842020	+	1000	81.0	[10.77997]	[161]	[]	[]	[61841870]	[]
418_13198	chr11	74615350	74615750	+	829	29.0	[10.77997]	[118]	[]	[]	[74615530]	[]
418_132	chr1_KI270713v1_random	21586	21986	+	1000	255.0	[]	[]	[10.77997]	[77]	[]	[21740]
418_1320	chr15	91022453	91022853	+	1000	81.0	[12.8385725]	[56]	[]	[]	[91022605]	[]
418_13205	chr11	102385369	102385769	+	861	29.0	[]	[]	[9.058782]	[218]	[]	[102385619]
418_13208	chr11	110147990	110148390	+	808	29.0	[]	[]	[7.772714]	[144]	[]	[110148175]
418_1321	chr17	58328788	58329188	+	1000	81.0	[]	[]	[8.371923]	[162]	[]	[58329024]
418_13212	chr11	119334025	119334425	+	898	29.0	[]	[]	[6.8263144]	[84]	[]	[119334200]
418_13215	chr12	911385	911785	+	933	29.0	[]	[]	[10.77997]	[131]	[]	[911614]
418_13216	chr12	1690679	1691079	+	919	29.0	[]	[]	[9.940348]	[167]	[]	[1690919]
418_13218	chr12	12725778	12726178	+	569	29.0	[6.9452558]	[179]	[]	[]	[12725998]	[]
418_13226	chr12	46549725	46550125	+	924	29.0	[]	[]	[7.772714]	[168]	[]	[46549974]
418_1323	chr21	33300950	33301350	+	1000	81.0	[9.058782]	[163]	[7.772714, 10.77997]	[102, 144]	[33301195]	[33301134, 33301176]
418_13234	chr12	51320970	51321370	+	901	29.0	[10.77997]	[117]	[]	[]	[51321150]	[]
418_13247	chr12	91633755	91634155	+	916	29.0	[9.058782]	[107]	[7.0784545]	[173]	[91633931]	[91633997]
418_13251	chr12	108744018	108744418	+	697	29.0	[10.77997]	[180]	[]	[]	[108744256]	[]
418_13256	chr12	124927159	124927559	+	873	29.0	[8.119915]	[118]	[]	[]	[124927318]	[]
418_13263	chr13	59531531	59531931	+	849	29.0	[10.77997]	[81]	[]	[]	[59531707]	[]
418_13265	chr13	91330487	91330887	+	669	29.0	[7.772714]	[183]	[]	[]	[91330692]	[]
418_13286	chr15	75067106	75067506	+	909	29.0	[]	[]	[8.755716]	[87]	[]	[75067265]
418_13305	chr16	30628690	30629090	+	699	29.0	[7.772714]	[90]	[]	[]	[30628856]	[]
418_13309	chr16	57422369	57422769	+	881	29.0	[8.371923]	[148]	[]	[]	[57422573]	[]
418_13311	chr16	67216880	67217280	+	634	29.0	[]	[]	[7.881745, 7.881745]	[190, 216]	[]	[67217085, 67217111]
418_13325	chr16	85528578	85528978	+	925	29.0	[9.058782]	[122]	[]	[]	[85528769]	[]
418_13326	chr16	87305788	87306188	+	869	29.0	[]	[]	[8.755716]	[165]	[]	[87306008]
418_13328	chr16	88650674	88651074	+	900	29.0	[]	[]	[9.058782]	[100]	[]	[88650863]
418_13329	chr16	88802175	88802575	+	699	29.0	[]	[]	[12.8385725]	[109]	[]	[88802370]
418_13330	chr17	6993744	6994144	+	755	29.0	[]	[]	[10.77997]	[141]	[]	[6993979]
418_13341	chr17	39334863	39335263	+	879	29.0	[]	[]	[9.058782]	[119]	[]	[39335072]
418_13342	chr17	40317671	40318071	+	906	29.0	[]	[]	[8.755716]	[102]	[]	[40317860]
418_13346	chr17	42154853	42155253	+	827	29.0	[]	[]	[6.8263144]	[76]	[]	[42155020]
418_13349	chr17	47174906	47175306	+	912	29.0	[10.77997]	[93]	[]	[]	[47175092]	[]
418_13353	chr17	50150971	50151371	+	808	29.0	[]	[]	[9.831317]	[113]	[]	[50151163]
418_13359	chr17	60305101	60305501	+	905	29.0	[7.881745, 10.77997]	[162, 181]	[]	[]	[60305314, 60305333]	[]
418_1336	chr6	150167896	150168296	+	1000	81.0	[]	[]	[9.058782, 9.058782]	[108, 120]	[]	[150168095, 150168107]
418_13360	chr17	63460833	63461233	+	856	29.0	[]	[]	[7.881745]	[211]	[]	[63461079]
418_13361	chr17	64392999	64393399	+	888	29.0	[7.881745]	[102]	[]	[]	[64393191]	[]
418_13366	chr17	76382912	76383312	+	885	29.0	[6.8263144]	[114]	[]	[]	[76383080]	[]
418_13369	chr17	77445915	77446315	+	697	29.0	[]	[]	[7.881745]	[104]	[]	[77446099]
418_13372	chr17	81018034	81018434	+	880	29.0	[8.371923]	[174]	[12.8385725]	[169]	[81018247]	[81018242]
418_1338	chr9	99059290	99059690	+	1000	81.0	[]	[]	[7.881745]	[116]	[]	[99059500]
418_13382	chr18	50425224	50425624	+	679	29.0	[]	[]	[9.940348]	[177]	[]	[50425422]
418_13385	chr18	79601174	79601574	+	887	29.0	[]	[]	[7.881745, 7.772714]	[156, 209]	[]	[79601370, 79601423]
418_13390	chr19	4815584	4815984	+	874	29.0	[]	[]	[9.058782]	[198]	[]	[4815834]
418_1340	chr9	120793216	120793616	+	1000	81.0	[9.940348]	[141]	[9.940348]	[86]	[120793456]	[120793401]
418_13411	chr19	39057601	39058001	+	553	29.0	[10.77997]	[133]	[7.772714]	[157]	[39057798]	[39057822]
418_13423	chr19	47484119	47484519	+	797	29.0	[9.940348]	[111]	[]	[]	[47484278]	[]
418_13424	chr19	47729899	47730299	+	883	29.0	[6.933092]	[180]	[]	[]	[47730122]	[]
418_13435	chr19	56186846	56187246	+	858	29.0	[7.881745]	[106]	[]	[]	[56187036]	[]
418_1344	chr1	30756534	30756934	+	1000	80.0	[7.881745]	[136]	[]	[]	[30756750]	[]
418_13440	chr2	11745052	11745452	+	899	29.0	[]	[]	[8.371923]	[107]	[]	[11745248]
418_13445	chr2	26442671	26443071	+	821	29.0	[]	[]	[7.881745, 10.77997]	[73, 103]	[]	[26442834, 26442864]
418_13449	chr2	38622178	38622578	+	721	29.0	[]	[]	[9.058782]	[148]	[]	[38622395]
418_13451	chr2	45650903	45651303	+	573	29.0	[]	[]	[7.772714]	[116]	[]	[45651112]
418_13457	chr2	69634174	69634574	+	842	29.0	[]	[]	[7.881745]	[97]	[]	[69634344]
418_13458	chr2	70104593	70104993	+	837	29.0	[8.119915]	[110]	[]	[]	[70104776]	[]
418_13462	chr2	96336893	96337293	+	876	29.0	[10.77997, 10.77997]	[117, 130]	[]	[]	[96337091, 96337104]	[]
418_1347	chr1	64917226	64917626	+	1000	80.0	[7.772714, 10.77997]	[98, 120]	[]	[]	[64917404, 64917426]	[]
418_13470	chr2	112794148	112794548	+	848	29.0	[8.755716]	[147]	[]	[]	[112794386]	[]
418_13482	chr2	178413416	178413816	+	878	29.0	[]	[]	[9.940348]	[108]	[]	[178413616]
418_13483	chr2	190494821	190495221	+	642	29.0	[8.755716, 7.772714, 10.77997]	[105, 138, 168]	[]	[]	[190494984, 190495017, 190495047]	[]
418_13484	chr2	191678678	191679078	+	841	29.0	[]	[]	[9.058782]	[149]	[]	[191678886]
418_13485	chr2	196153493	196153893	+	828	29.0	[10.77997]	[203]	[]	[]	[196153738]	[]
418_13487	chr2	200964600	200965000	+	622	29.0	[9.058782]	[151]	[]	[]	[200964783]	[]
418_13492	chr2	237421574	237421974	+	600	29.0	[7.881745]	[91]	[8.755716]	[78]	[237421740]	[237421727]
418_13493	chr2	237500931	237501331	+	743	29.0	[]	[]	[7.772714, 7.772714]	[71, 108]	[]	[237501094, 237501131]
418_13494	chr20	4130842	4131242	+	722	29.0	[8.755716]	[91]	[]	[]	[4130999]	[]
418_13499	chr20	34303365	34303765	+	861	29.0	[8.371923, 7.0784545]	[98, 183]	[]	[]	[34303523, 34303608]	[]
418_13518	chr21	42449927	42450327	+	934	29.0	[8.755716]	[106]	[]	[]	[42450131]	[]
418_13519	chr21	42879862	42880262	+	826	29.0	[6.8263144]	[181]	[]	[]	[42880061]	[]
418_13522	chr22	16603453	16603853	+	931	29.0	[10.77997]	[194]	[]	[]	[16603703]	[]
418_13530	chr22	19640585	19640985	+	691	29.0	[]	[]	[7.772714]	[77]	[]	[19640760]
418_13534	chr22	20254462	20254862	+	882	29.0	[7.881745]	[181]	[]	[]	[20254704]	[]
418_13540	chr22	20931111	20931511	+	913	29.0	[9.058782]	[195]	[]	[]	[20931332]	[]
418_13545	chr22	21654104	21654504	+	916	29.0	[]	[]	[7.881745]	[152]	[]	[21654351]
418_1355	chr15	78306367	78306767	+	1000	80.0	[]	[]	[7.0784545, 9.058782]	[116, 137]	[]	[78306579, 78306600]
418_13551	chr22	21899363	21899763	+	898	29.0	[]	[]	[6.8263144]	[131]	[]	[21899544]
418_13565	chr22	22696089	22696489	+	883	29.0	[7.772714]	[115]	[]	[]	[22696294]	[]
418_13581	chr22	23163076	23163476	+	556	29.0	[]	[]	[8.371923]	[181]	[]	[23163317]
418_13587	chr22	35604817	35605217	+	813	29.0	[10.77997]	[55]	[]	[]	[35604970]	[]
418_13588	chr22	37686109	37686509	+	951	29.0	[7.0784545, 12.8385725]	[97, 152]	[]	[]	[37686296, 37686351]	[]
418_1359	chr2	105517195	105517595	+	1000	80.0	[]	[]	[10.77997]	[141]	[]	[105517429]
418_13590	chr22	42671337	42671737	+	766	29.0	[10.77997]	[161]	[7.881745]	[127]	[42671580]	[42671546]
418_13591	chr22	49724049	49724449	+	824	29.0	[8.119915, 7.881745, 8.119915, 7.881745, 8.119915, 6.933092]	[129, 139, 146, 156, 163, 192]	[]	[]	[49724229, 49724239, 49724246, 49724256, 49724263, 49724292]	[]
418_13597	chr3	5565032	5565432	+	843	29.0	[7.881745]	[114]	[]	[]	[5565239]	[]
418_1360	chr2	138028471	138028871	+	1000	80.0	[10.77997]	[140]	[]	[]	[138028689]	[]
418_13600	chr3	10134530	10134930	+	914	29.0	[9.058782]	[175]	[]	[]	[10134713]	[]
418_13602	chr3	14319582	14319982	+	870	29.0	[]	[]	[7.0784545]	[143]	[]	[14319796]
418_13603	chr3	17070643	17071043	+	665	29.0	[9.831317, 7.772714, 7.881745]	[128, 144, 156]	[]	[]	[17070865, 17070881, 17070893]	[]
418_13608	chr3	42492480	42492880	+	886	29.0	[]	[]	[10.77997]	[114]	[]	[42492672]
418_13610	chr3	43773445	43773845	+	887	29.0	[7.881745]	[149]	[]	[]	[43773687]	[]
418_13612	chr3	45061957	45062357	+	864	29.0	[10.77997]	[111]	[]	[]	[45062151]	[]
418_13613	chr3	45593986	45594386	+	709	29.0	[]	[]	[12.8385725]	[71]	[]	[45594157]
418_13614	chr3	45881147	45881547	+	830	29.0	[]	[]	[7.772714]	[134]	[]	[45881323]
418_13615	chr3	50337960	50338360	+	903	29.0	[8.371923]	[162]	[]	[]	[50338197]	[]
418_13618	chr3	73072613	73073013	+	889	29.0	[7.881745]	[135]	[8.755716]	[172]	[73072827]	[73072864]
418_1362	chr20	47607123	47607523	+	1000	80.0	[7.772714]	[126]	[]	[]	[47607311]	[]
418_13632	chr4	1882899	1883299	+	844	29.0	[9.058782]	[150]	[]	[]	[1883101]	[]
418_13633	chr4	4789440	4789840	+	817	29.0	[]	[]	[10.77997, 9.058782]	[88, 138]	[]	[4789618, 4789668]
418_13635	chr4	10224953	10225353	+	572	29.0	[]	[]	[7.772714]	[64]	[]	[10225110]
418_13636	chr4	18075865	18076265	+	862	29.0	[]	[]	[7.881745, 7.881745]	[62, 95]	[]	[18076019, 18076052]
418_13642	chr4	56981783	56982183	+	860	29.0	[6.933092]	[104]	[]	[]	[56981959]	[]
418_13650	chr4	122661623	122662023	+	868	29.0	[8.755716]	[180]	[]	[]	[122661813]	[]
418_13655	chr4	169617399	169617799	+	755	29.0	[10.77997, 10.77997]	[145, 165]	[]	[]	[169617619, 169617639]	[]
418_13657	chr4	182938024	182938424	+	747	29.0	[8.371923]	[176]	[]	[]	[182938214]	[]
418_13663	chr5	34526686	34527086	+	590	29.0	[7.881745]	[107]	[]	[]	[34526889]	[]
418_13666	chr5	40802873	40803273	+	718	29.0	[6.8263144]	[196]	[7.881745]	[149]	[40803094]	[40803047]
418_13710	chr6	10347624	10348024	+	953	29.0	[10.77997]	[214]	[]	[]	[10347840]	[]
418_13720	chr6	27138457	27138857	+	861	29.0	[7.772714]	[187]	[]	[]	[27138657]	[]
418_13736	chr6	34544719	34545119	+	808	29.0	[8.755716]	[210]	[]	[]	[34544940]	[]
418_13742	chr6	37072537	37072937	+	939	29.0	[10.77997]	[134]	[]	[]	[37072726]	[]
418_13745	chr6	41603075	41603475	+	748	29.0	[]	[]	[6.933092, 9.058782]	[168, 187]	[]	[41603290, 41603309]
418_1375	chr8	85245267	85245667	+	1000	80.0	[8.755716]	[110]	[10.77997]	[104]	[85245468]	[85245462]
418_1376	chr8	90226437	90226837	+	1000	80.0	[10.77997]	[85]	[8.755716]	[79]	[90226622]	[90226616]
418_13764	chr6	111805837	111806237	+	874	29.0	[9.058782, 7.881745]	[111, 132]	[]	[]	[111806028, 111806049]	[]
418_1377	chr9	128371164	128371564	+	1000	80.0	[9.831317, 12.8385725]	[67, 86]	[7.881745]	[117]	[128371320, 128371339]	[128371370]
418_13770	chr6	139825948	139826348	+	697	29.0	[]	[]	[8.755716, 7.881745]	[133, 154]	[]	[139826161, 139826182]
418_13771	chr6	143940023	143940423	+	879	29.0	[12.8385725]	[102]	[]	[]	[143940214]	[]
418_13772	chr6	146887415	146887815	+	920	29.0	[]	[]	[10.77997]	[127]	[]	[146887604]
418_1378	chr9	129246531	129246931	+	1000	80.0	[]	[]	[7.881745]	[146]	[]	[129246768]
418_13780	chr6	154302137	154302537	+	726	29.0	[]	[]	[10.77997]	[111]	[]	[154302319]
418_13783	chr6	156886402	156886802	+	766	29.0	[]	[]	[7.881745, 12.8385725, 12.8385725]	[86, 102, 145]	[]	[156886564, 156886580, 156886623]
418_13788	chr6	158366256	158366656	+	863	29.0	[]	[]	[7.881745]	[101]	[]	[158366440]
418_1379	chr1	26779057	26779457	+	1000	79.0	[10.77997]	[97]	[]	[]	[26779234]	[]
418_13801	chr7	32779214	32779614	+	872	29.0	[]	[]	[9.058782, 10.77997]	[91, 171]	[]	[32779376, 32779456]
418_13810	chr7	75914136	75914536	+	814	29.0	[]	[]	[9.058782]	[95]	[]	[75914316]
418_13813	chr7	91512982	91513382	+	909	29.0	[7.772714]	[137]	[]	[]	[91513193]	[]
418_13819	chr7	97971450	97971850	+	937	29.0	[7.0784545]	[142]	[]	[]	[97971655]	[]
418_13829	chr7	106100789	106101189	+	874	29.0	[]	[]	[7.772714]	[167]	[]	[106101019]
418_13837	chr7	116942443	116942843	+	928	29.0	[8.755716]	[130]	[]	[]	[116942649]	[]
418_13840	chr7	119943870	119944270	+	818	29.0	[7.881745]	[79]	[]	[]	[119944038]	[]
418_13846	chr7	129785072	129785472	+	877	29.0	[]	[]	[10.77997]	[176]	[]	[129785273]
418_13857	chr7	138374098	138374498	+	905	29.0	[10.77997]	[162]	[]	[]	[138374308]	[]
418_13866	chr7	158855553	158855953	+	883	29.0	[6.8263144]	[192]	[]	[]	[158855780]	[]
418_13867	chr8	1701259	1701659	+	825	29.0	[]	[]	[9.940348]	[87]	[]	[1701435]
418_13869	chr8	6679502	6679902	+	886	29.0	[7.772714]	[149]	[6.681529]	[202]	[6679688]	[6679741]
418_13873	chr8	11304407	11304807	+	881	29.0	[7.881745]	[208]	[]	[]	[11304646]	[]
418_13877	chr8	30157455	30157855	+	902	29.0	[10.77997]	[180]	[]	[]	[30157653]	[]
418_13880	chr8	55961350	55961750	+	760	29.0	[]	[]	[7.772714]	[159]	[]	[55961594]
418_13882	chr8	90974300	90974700	+	757	29.0	[]	[]	[7.881745]	[92]	[]	[90974476]
418_13896	chr8	144901458	144901858	+	877	29.0	[]	[]	[6.8263144, 12.8385725]	[95, 160]	[]	[144901643, 144901708]
418_139	chr1	154385501	154385901	+	1000	248.0	[12.8385725]	[150]	[10.77997]	[81]	[154385735]	[154385666]
418_13901	chr9	94213498	94213898	+	835	29.0	[]	[]	[7.881745]	[75]	[]	[94213658]
418_13905	chr9	116477923	116478323	+	917	29.0	[7.881745]	[76]	[]	[]	[116478079]	[]
418_13921	chr9	129954881	129955281	+	564	29.0	[10.77997]	[114]	[]	[]	[129955063]	[]
418_13925	chr9	130878451	130878851	+	895	29.0	[7.772714]	[111]	[]	[]	[130878613]	[]
418_1393	chr16	9047756	9048156	+	1000	79.0	[6.8263144, 9.058782]	[105, 131]	[]	[]	[9047933, 9047959]	[]
418_13943	chrX	68571493	68571893	+	870	29.0	[]	[]	[12.8385725]	[132]	[]	[68571723]
418_13945	chrX	130089466	130089866	+	885	29.0	[10.77997]	[85]	[]	[]	[130089640]	[]
418_13946	chrX	154411280	154411680	+	684	29.0	[]	[]	[9.058782]	[106]	[]	[154411447]
418_13951	chr1	6523566	6523966	+	874	28.0	[]	[]	[7.881745]	[90]	[]	[6523746]
418_13954	chr1	8848886	8849286	+	707	28.0	[7.881745]	[142]	[]	[]	[8849095]	[]
418_13964	chr1	14784722	14785122	+	702	28.0	[9.831317]	[92]	[]	[]	[14784908]	[]
418_1397	chr17	73011129	73011529	+	1000	79.0	[8.371923]	[104]	[]	[]	[73011294]	[]
418_13971	chr1	23384432	23384832	+	879	28.0	[]	[]	[12.8385725]	[130]	[]	[23384655]
418_13972	chr1	23949201	23949601	+	798	28.0	[]	[]	[7.881745]	[107]	[]	[23949368]
418_13989	chr1	33295467	33295867	+	844	28.0	[7.881745]	[70]	[]	[]	[33295636]	[]
418_1399	chr18	966955	967355	+	1000	79.0	[]	[]	[7.881745]	[59]	[]	[967114]
418_14003	chr1	53979635	53980035	+	824	28.0	[7.772714]	[144]	[]	[]	[53979850]	[]
418_14013	chr1	88992335	88992735	+	726	28.0	[9.940348]	[136]	[6.8263144]	[87]	[88992546]	[88992497]
418_14022	chr1	113210448	113210848	+	890	28.0	[8.755716]	[145]	[]	[]	[113210614]	[]
418_14025	chr1	151346636	151347036	+	834	28.0	[]	[]	[9.058782]	[134]	[]	[151346858]
418_14027	chr1	154866490	154866890	+	857	28.0	[10.77997]	[119]	[]	[]	[154866704]	[]
418_14034	chr1	160548958	160549358	+	865	28.0	[10.77997]	[105]	[]	[]	[160549154]	[]
418_14041	chr1	174230342	174230742	+	831	28.0	[9.831317]	[184]	[]	[]	[174230592]	[]
418_14043	chr1	179004151	179004551	+	777	28.0	[12.8385725]	[152]	[10.77997]	[113]	[179004386]	[179004347]
418_1406	chr2	217398871	217399271	+	1000	79.0	[10.77997, 7.881745, 10.77997, 10.77997]	[79, 98, 136, 155]	[]	[]	[217399032, 217399051, 217399089, 217399108]	[]
418_14067	chr1	214362521	214362921	+	694	28.0	[9.058782]	[109]	[]	[]	[214362684]	[]
418_1407	chr20	47432779	47433179	+	1000	79.0	[10.77997]	[122]	[]	[]	[47432992]	[]
418_14070	chr1	230160936	230161336	+	865	28.0	[]	[]	[9.058782]	[125]	[]	[230161160]
418_14079	chr1	236492310	236492710	+	825	28.0	[9.058782]	[170]	[]	[]	[236492522]	[]
418_14089	chr10	22003620	22004020	+	807	28.0	[9.940348]	[113]	[]	[]	[22003819]	[]
418_14091	chr10	30027264	30027664	+	854	28.0	[9.940348]	[175]	[9.831317, 6.933092]	[157, 168]	[30027503]	[30027485, 30027496]
418_14092	chr10	30587401	30587801	+	872	28.0	[8.119915, 10.77997]	[143, 159]	[]	[]	[30587622, 30587638]	[]
418_14095	chr10	42623979	42624379	+	763	28.0	[7.881745]	[93]	[10.77997]	[104]	[42624132]	[42624143]
418_14097	chr10	50421248	50421648	+	810	28.0	[7.772714]	[144]	[]	[]	[50421456]	[]
418_14099	chr10	61830164	61830564	+	866	28.0	[7.881745]	[195]	[7.881745]	[209]	[61830381]	[61830395]
418_141	chr13	113296809	113297209	+	1000	247.0	[]	[]	[9.058782]	[106]	[]	[113296994]
418_14108	chr10	75028728	75029128	+	759	28.0	[7.772714]	[128]	[]	[]	[75028949]	[]
418_14119	chr11	4393479	4393879	+	865	28.0	[]	[]	[6.933092]	[109]	[]	[4393681]
418_1412	chr3	142706643	142707043	+	1000	79.0	[]	[]	[10.77997]	[165]	[]	[142706889]
418_1413	chr3	143165620	143166020	+	1000	79.0	[]	[]	[9.058782]	[127]	[]	[143165838]
418_14130	chr11	47214829	47215229	+	864	28.0	[9.058782]	[135]	[]	[]	[47215003]	[]
418_14137	chr11	64996747	64997147	+	810	28.0	[10.77997]	[151]	[9.058782]	[125]	[64996981]	[64996955]
418_1414	chr5	56326100	56326500	+	1000	79.0	[10.77997, 8.755716]	[92, 124]	[]	[]	[56326288, 56326320]	[]
418_14147	chr11	83054029	83054429	+	620	28.0	[]	[]	[7.772714]	[89]	[]	[83054180]
418_14151	chr11	96197798	96198198	+	837	28.0	[10.77997]	[70]	[]	[]	[96197968]	[]
418_14168	chr12	7963084	7963484	+	829	28.0	[10.77997]	[165]	[]	[]	[7963292]	[]
418_14171	chr12	31756916	31757316	+	874	28.0	[7.772714]	[90]	[]	[]	[31757082]	[]
418_14177	chr12	53365156	53365556	+	835	28.0	[]	[]	[7.881745]	[158]	[]	[53365328]
418_14179	chr12	54977826	54978226	+	554	28.0	[7.881745, 7.881745]	[91, 157]	[]	[]	[54977977, 54978043]	[]
418_14188	chr12	64669546	64669946	+	882	28.0	[]	[]	[7.881745]	[140]	[]	[64669778]
418_14191	chr12	70086347	70086747	+	896	28.0	[]	[]	[9.831317, 9.831317]	[82, 124]	[]	[70086523, 70086565]
418_14193	chr12	89412726	89413126	+	689	28.0	[]	[]	[10.77997]	[73]	[]	[89412883]
418_14196	chr12	104171710	104172110	+	645	28.0	[]	[]	[7.881745]	[105]	[]	[104171903]
418_14202	chr12	113773330	113773730	+	821	28.0	[]	[]	[7.881745, 7.881745]	[152, 167]	[]	[113773551, 113773566]
418_14204	chr12	116924406	116924806	+	817	28.0	[9.058782]	[207]	[]	[]	[116924648]	[]
418_14211	chr12	124992763	124993163	+	867	28.0	[]	[]	[7.772714]	[94]	[]	[124992929]
418_14213	chr12	132710421	132710821	+	801	28.0	[]	[]	[9.940348]	[70]	[]	[132710580]
418_14218	chr13	102596786	102597186	+	839	28.0	[]	[]	[7.881745]	[143]	[]	[102597013]
418_14219	chr13	107902685	107903085	+	803	28.0	[]	[]	[7.881745]	[117]	[]	[107902895]
418_14226	chr14	68793112	68793512	+	823	28.0	[]	[]	[9.058782]	[165]	[]	[68793361]
418_14232	chr14	91743939	91744339	+	710	28.0	[7.772714]	[155]	[7.772714]	[138]	[91744137]	[91744120]
418_14234	chr14	96502618	96503018	+	746	28.0	[]	[]	[9.058782, 8.371923]	[56, 135]	[]	[96502769, 96502848]
418_14242	chr15	44830681	44831081	+	826	28.0	[8.755716]	[152]	[]	[]	[44830882]	[]
418_14245	chr15	51186123	51186523	+	844	28.0	[9.058782]	[159]	[]	[]	[51186348]	[]
418_14250	chr15	63436737	63437137	+	864	28.0	[]	[]	[10.77997]	[165]	[]	[63436980]
418_14251	chr15	63887485	63887885	+	704	28.0	[]	[]	[12.8385725, 10.77997]	[129, 192]	[]	[63887660, 63887723]
418_14253	chr15	66586593	66586993	+	792	28.0	[7.881745]	[97]	[]	[]	[66586783]	[]
418_14260	chr15	75842749	75843149	+	621	28.0	[6.8263144]	[145]	[]	[]	[75842962]	[]
418_14268	chr16	11160638	11161038	+	694	28.0	[7.881745]	[146]	[]	[]	[11160882]	[]
418_14276	chr16	21261390	21261790	+	662	28.0	[7.772714]	[125]	[]	[]	[21261613]	[]
418_14279	chr16	29689800	29690200	+	701	28.0	[]	[]	[12.8385725]	[218]	[]	[29690029]
418_1428	chr10	97840120	97840520	+	1000	78.0	[]	[]	[8.755716]	[211]	[]	[97840365]
418_14280	chr16	30096862	30097262	+	845	28.0	[]	[]	[9.058782]	[115]	[]	[30097065]
418_14282	chr16	30598177	30598577	+	823	28.0	[7.881745]	[161]	[]	[]	[30598410]	[]
418_14284	chr16	46743321	46743721	+	886	28.0	[]	[]	[7.881745]	[146]	[]	[46743495]
418_14286	chr16	66553232	66553632	+	646	28.0	[]	[]	[6.933092, 10.77997]	[108, 122]	[]	[66553429, 66553443]
