#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_19989	chr13	93200556	93200956	+	1000	65.0	[6.2220955]	[112]	[]	[]	[93200740]	[]
986_1999	chr1	192805870	192806270	+	1000	212.0	[13.042722]	[102]	[]	[]	[192806057]	[]
986_19997	chr15	51144173	51144573	+	1000	65.0	[6.4234533]	[100]	[]	[]	[51144350]	[]
986_19998	chr15	63341868	63342268	+	1000	65.0	[]	[]	[12.637342]	[128]	[]	[63342085]
986_19999	chr15	65512969	65513369	+	1000	65.0	[6.3845105]	[194]	[9.315548]	[109]	[65513217]	[65513132]
986_20	chr10	43418085	43418485	+	1000	1164.0	[]	[]	[6.4234533]	[131]	[]	[43418305]
986_200	chr1	160949256	160949656	+	1000	572.5	[]	[]	[9.76354]	[101]	[]	[160949453]
986_20000	chr15	66702088	66702488	+	1000	65.0	[]	[]	[6.2220955, 9.072583]	[78, 130]	[]	[66702250, 66702302]
986_20004	chr16	10340329	10340729	+	1000	65.0	[6.3845105, 11.946385]	[83, 101]	[]	[]	[10340484, 10340502]	[]
986_2001	chr11	46617182	46617582	+	1000	212.0	[12.18935]	[92]	[]	[]	[46617372]	[]
986_20010	chr16	70746713	70747113	+	1000	65.0	[]	[]	[6.3845105]	[111]	[]	[70746903]
986_20012	chr16	84618691	84619091	+	1000	65.0	[]	[]	[6.3845105]	[144]	[]	[84618903]
986_20021	chr17	54969777	54970177	+	1000	65.0	[]	[]	[12.880307]	[64]	[]	[54969930]
986_20035	chr19	13744164	13744564	+	843	65.0	[]	[]	[9.072583, 6.3923864]	[86, 150]	[]	[13744337, 13744401]
986_20036	chr19	18328340	18328740	+	1000	65.0	[9.315548]	[128]	[]	[]	[18328529]	[]
986_20041	chr19	47664144	47664544	+	1000	65.0	[7.2768254]	[143]	[]	[]	[47664365]	[]
986_20043	chr2	12928210	12928610	+	1000	65.0	[6.3845105]	[89]	[]	[]	[12928383]	[]
986_20047	chr2	46256623	46257023	+	1000	65.0	[6.4666862]	[113]	[9.072583]	[152]	[46256801]	[46256840]
986_20056	chr2	135050696	135051096	+	1000	65.0	[6.3845105]	[145]	[6.3845105]	[126]	[135050926]	[135050907]
986_20057	chr2	168961600	168962000	+	1000	65.0	[8.055507]	[155]	[]	[]	[168961838]	[]
986_20059	chr2	199772006	199772406	+	1000	65.0	[]	[]	[12.026935, 11.78397]	[107, 136]	[]	[199772174, 199772203]
986_20067	chr22	21106030	21106430	+	1000	65.0	[6.3845105, 8.658898]	[106, 150]	[]	[]	[21106229, 21106273]	[]
986_20068	chr22	21811822	21812222	+	1000	65.0	[]	[]	[6.2220955]	[178]	[]	[21812020]
986_20077	chr3	33355602	33356002	+	1000	65.0	[]	[]	[6.3845105]	[134]	[]	[33355776]
986_2008	chr5	80180637	80181037	+	1000	212.0	[11.946385, 8.496483]	[76, 113]	[]	[]	[80180811, 80180848]	[]
986_20093	chr4	47565200	47565600	+	1000	65.0	[]	[]	[6.2220955, 6.3845105]	[119, 147]	[]	[47565419, 47565447]
986_20103	chr5	10354160	10354560	+	1000	65.0	[6.4234533]	[103]	[]	[]	[10354351]	[]
986_2011	chr1	51520325	51520725	+	1000	211.5	[6.3845105]	[118]	[6.6004295]	[85]	[51520539]	[51520506]
986_20115	chr6	4017151	4017551	+	1000	65.0	[6.3845105]	[87]	[]	[]	[4017325]	[]
986_20117	chr6	6811662	6812062	+	1000	65.0	[]	[]	[9.76354, 8.055507]	[77, 164]	[]	[6811824, 6811911]
986_20128	chr6	51166922	51167322	+	1000	65.0	[9.315548]	[186]	[]	[]	[51167138]	[]
986_2013	chr10	21961827	21962227	+	1000	211.5	[12.026935]	[145]	[]	[]	[21962053]	[]
986_20139	chr6	130994665	130995065	+	1000	65.0	[]	[]	[6.3845105]	[137]	[]	[130994882]
986_20142	chr6	142729166	142729566	+	1000	65.0	[6.5548015]	[142]	[]	[]	[142729401]	[]
986_20149	chr7	26078880	26079280	+	1000	65.0	[]	[]	[7.2768254, 12.026935, 12.026935]	[65, 77, 131]	[]	[26079033, 26079045, 26079099]
986_20155	chr7	105131297	105131697	+	1000	65.0	[10.006505]	[196]	[]	[]	[105131496]	[]
986_20161	chr7	136049130	136049530	+	1000	65.0	[]	[]	[10.006505]	[138]	[]	[136049357]
986_20162	chr7	149742142	149742542	+	1000	65.0	[]	[]	[6.2220955]	[134]	[]	[149742363]
986_20173	chr8	93483508	93483908	+	1000	65.0	[]	[]	[12.18935]	[138]	[]	[93483714]
986_20178	chr9	41358637	41359037	+	869	65.0	[6.3845105]	[119]	[]	[]	[41358798]	[]
986_2018	chr22	23141939	23142339	+	1000	211.5	[11.946385]	[143]	[6.3118367]	[98]	[23142169]	[23142124]
986_20185	chrUn_KI270742v1	103834	104234	+	1000	65.0	[]	[]	[13.042722, 13.042722, 7.0058093]	[94, 128, 163]	[]	[104005, 104039, 104074]
986_20186	chrX	2232963	2233363	+	1000	65.0	[6.2220955]	[124]	[]	[]	[2233187]	[]
986_20191	chrX	103103874	103104274	+	1000	65.0	[]	[]	[7.805526]	[155]	[]	[103104083]
986_20192	chrX	120453983	120454383	+	1000	65.0	[11.78397, 6.8433943]	[81, 99]	[]	[]	[120454154, 120454172]	[]
986_20194	chr1	5893162	5893562	+	1000	64.5	[]	[]	[6.4666862]	[148]	[]	[5893345]
986_20199	chr1	15515028	15515428	+	1000	64.5	[6.4666862]	[89]	[]	[]	[15515216]	[]
986_20212	chr1	117300153	117300553	+	1000	64.5	[6.3845105]	[100]	[]	[]	[117300333]	[]
986_2022	chr4	141912782	141913182	+	1000	211.5	[]	[]	[12.18935]	[63]	[]	[141912938]
986_20223	chr1	185439863	185440263	+	1000	64.5	[6.2220955]	[135]	[]	[]	[185440067]	[]
986_20226	chr1	203328792	203329192	+	1000	64.5	[8.658898]	[163]	[9.072583]	[172]	[203329016]	[203329025]
986_20235	chr1	246186850	246187250	+	1000	64.5	[]	[]	[6.4666862]	[62]	[]	[246187003]
986_20236	chr1	246350741	246351141	+	1000	64.5	[8.055507]	[83]	[6.4666862, 12.18935]	[101, 170]	[246350901]	[246350919, 246350988]
986_20246	chr10	70576629	70577029	+	1000	64.5	[]	[]	[12.18935]	[214]	[]	[70576879]
986_20247	chr10	73644107	73644507	+	1000	64.5	[]	[]	[6.2220955]	[86]	[]	[73644280]
986_20248	chr10	80145906	80146306	+	1000	64.5	[11.78397]	[115]	[]	[]	[80146110]	[]
986_2025	chrX	47675951	47676351	+	1000	211.5	[]	[]	[7.3200583, 6.3845105]	[72, 90]	[]	[47676123, 47676141]
986_20251	chr11	3357459	3357859	+	1000	64.5	[]	[]	[6.8433943]	[194]	[]	[3357669]
986_20262	chr11	75683881	75684281	+	557	64.5	[]	[]	[12.18935, 6.3923864]	[117, 123]	[]	[75684088, 75684094]
986_20263	chr11	78014867	78015267	+	1000	64.5	[]	[]	[6.2220955]	[51]	[]	[78015018]
986_20267	chr12	47276890	47277290	+	1000	64.5	[7.2768254]	[216]	[]	[]	[47277117]	[]
986_20269	chr12	54368572	54368972	+	1000	64.5	[12.026935]	[118]	[]	[]	[54368739]	[]
986_2027	chr1	99758861	99759261	+	1000	211.0	[11.78397]	[134]	[10.006505]	[80]	[99759095]	[99759041]
986_20270	chr12	74508839	74509239	+	1000	64.5	[12.18935]	[137]	[]	[]	[74509073]	[]
986_20280	chr12	124807429	124807829	+	552	64.5	[6.2220955]	[121]	[]	[]	[124807628]	[]
986_20282	chr14	60094325	60094725	+	1000	64.5	[]	[]	[11.946385]	[175]	[]	[60094576]
986_20290	chr15	52013454	52013854	+	1000	64.5	[]	[]	[6.5548015]	[229]	[]	[52013704]
986_20295	chr16	525521	525921	+	1000	64.5	[]	[]	[6.3923864]	[147]	[]	[525738]
986_203	chr17	44246024	44246424	+	1000	570.5	[8.055507]	[106]	[]	[]	[44246229]	[]
986_20304	chr17	32205936	32206336	+	1000	64.5	[]	[]	[13.042722]	[94]	[]	[32206126]
986_20311	chr17	72761441	72761841	+	1000	64.5	[6.2220955]	[64]	[6.3845105]	[61]	[72761595]	[72761592]
986_20317	chr18	8942357	8942757	+	1000	64.5	[6.2220955, 9.072583, 7.805526]	[75, 145, 154]	[6.3845105]	[72]	[8942514, 8942584, 8942593]	[8942511]
986_20319	chr18	9137615	9138015	+	1000	64.5	[]	[]	[6.2237215]	[172]	[]	[9137864]
986_20320	chr18	57143235	57143635	+	1000	64.5	[9.072583]	[137]	[]	[]	[57143449]	[]
986_20330	chr19	32687664	32688064	+	1000	64.5	[]	[]	[6.4234533]	[76]	[]	[32687820]
986_20342	chr2	64212339	64212739	+	1000	64.5	[]	[]	[9.315548, 9.315548]	[156, 161]	[]	[64212552, 64212557]
986_20346	chr2	102514084	102514484	+	1000	64.5	[11.946385, 6.2220955]	[117, 162]	[]	[]	[102514268, 102514313]	[]
986_2036	chr12	50936832	50937232	+	1000	210.5	[12.18935, 6.3845105]	[114, 139]	[]	[]	[50937030, 50937055]	[]
986_20360	chr20	33947708	33948108	+	1000	64.5	[6.2220955]	[94]	[]	[]	[33947894]	[]
986_20364	chr21	39208919	39209319	+	1000	64.5	[]	[]	[6.3845105]	[94]	[]	[39209100]
986_20370	chr22	21608702	21609102	+	1000	64.5	[9.315548, 9.315548]	[100, 105]	[]	[]	[21608893, 21608898]	[]
986_20379	chr3	17553067	17553467	+	1000	64.5	[]	[]	[8.055507, 6.2220955]	[78, 91]	[]	[17553224, 17553237]
986_2038	chr17	4101239	4101639	+	1000	210.5	[]	[]	[9.76354]	[105]	[]	[4101440]
986_20388	chr3	151871609	151872009	+	1000	64.5	[]	[]	[7.0058093]	[138]	[]	[151871811]
986_2039	chr22	39110909	39111309	+	1000	210.5	[11.946385, 7.8125415]	[90, 131]	[]	[]	[39111090, 39111131]	[]
986_20396	chr4	25861452	25861852	+	1000	64.5	[]	[]	[12.637342]	[67]	[]	[25861614]
986_20399	chr4	71059520	71059920	+	1000	64.5	[6.2220955]	[113]	[]	[]	[71059723]	[]
986_20406	chr5	43804769	43805169	+	1000	64.5	[]	[]	[10.16892]	[119]	[]	[43804971]
986_2041	chr4	76799689	76800089	+	1000	210.5	[6.2220955, 12.799757]	[64, 118]	[12.799757, 9.925955]	[105, 152]	[76799848, 76799902]	[76799889, 76799936]
986_20415	chr5	181281149	181281549	+	1000	64.5	[]	[]	[6.3845105]	[135]	[]	[181281357]
986_20422	chr6	45314142	45314542	+	1000	64.5	[6.5548015]	[146]	[]	[]	[45314374]	[]
986_20423	chr6	57224797	57225197	+	1000	64.5	[6.8433943]	[143]	[]	[]	[57225019]	[]
986_20427	chr6	124958759	124959159	+	1000	64.5	[]	[]	[6.3845105, 9.153132]	[83, 177]	[]	[124958915, 124959009]
986_20429	chr6	146885576	146885976	+	1000	64.5	[11.946385]	[214]	[7.2768254]	[129]	[146885819]	[146885734]
986_20436	chr7	23722545	23722945	+	1000	64.5	[12.18935]	[123]	[]	[]	[23722756]	[]
986_20445	chr7	129779747	129780147	+	1000	64.5	[]	[]	[11.946385]	[180]	[]	[129779981]
986_20454	chr8	25660286	25660686	+	1000	64.5	[12.18935]	[144]	[]	[]	[25660473]	[]
986_20464	chr8	128035102	128035502	+	1000	64.5	[]	[]	[6.2220955]	[153]	[]	[128035326]
986_2047	chr2	69683180	69683580	+	1000	210.0	[9.072583]	[107]	[]	[]	[69683361]	[]
986_20473	chr9	130774571	130774971	+	1000	64.5	[]	[]	[7.6431108]	[212]	[]	[130774820]
986_20474	chr9	130828389	130828789	+	1000	64.5	[]	[]	[9.925955]	[85]	[]	[130828560]
986_20478	chr9	133058976	133059376	+	943	64.5	[9.315548, 7.6431108]	[153, 199]	[]	[]	[133059180, 133059226]	[]
986_20479	chrX	23931078	23931478	+	1000	64.5	[]	[]	[11.78397]	[74]	[]	[23931240]
986_20506	chr1	159077070	159077470	+	1000	64.0	[]	[]	[6.2220955, 8.665914]	[63, 94]	[]	[159077229, 159077260]
986_20510	chr1	184912453	184912853	+	1000	64.0	[6.5548015]	[125]	[]	[]	[184912677]	[]
986_20519	chr1	230816831	230817231	+	1000	64.0	[11.946385]	[112]	[]	[]	[230817036]	[]
986_20522	chr1	241637591	241637991	+	1000	64.0	[]	[]	[8.665914]	[121]	[]	[241637777]
986_20528	chr10	77531434	77531834	+	1000	64.0	[]	[]	[13.042722]	[129]	[]	[77531625]
986_20531	chr10	100535650	100536050	+	1000	64.0	[9.315548]	[166]	[]	[]	[100535884]	[]
986_20532	chr10	103197127	103197527	+	1000	64.0	[6.3845105]	[142]	[]	[]	[103197349]	[]
986_20535	chr11	11849227	11849627	+	1000	64.0	[]	[]	[7.805526]	[164]	[]	[11849477]
986_2054	chr11	12125469	12125869	+	1000	209.5	[]	[]	[9.315548]	[114]	[]	[12125668]
986_20548	chr12	716563	716963	+	1000	64.0	[6.2220955]	[164]	[]	[]	[716811]	[]
986_20549	chr12	6943658	6944058	+	1000	64.0	[6.5548015]	[196]	[]	[]	[6943904]	[]
986_2055	chr12	60144393	60144793	+	1000	209.5	[]	[]	[9.76354]	[140]	[]	[60144621]
986_20555	chr12	64665931	64666331	+	1000	64.0	[12.799757, 6.3845105]	[169, 176]	[6.3845105]	[193]	[64666149, 64666156]	[64666173]
986_2056	chr15	81942189	81942589	+	1000	209.5	[]	[]	[6.5548015]	[110]	[]	[81942397]
986_20561	chr12	108734342	108734742	+	1000	64.0	[8.908878]	[150]	[]	[]	[108734575]	[]
986_20564	chr13	26342944	26343344	+	1000	64.0	[12.799757]	[207]	[6.3845105]	[183]	[26343177]	[26343153]
986_20569	chr15	38440253	38440653	+	1000	64.0	[12.18935]	[175]	[]	[]	[38440503]	[]
986_20573	chr15	68053784	68054184	+	1000	64.0	[13.042722]	[115]	[]	[]	[68053951]	[]
986_20574	chr15	87744827	87745227	+	1000	64.0	[6.2220955]	[147]	[]	[]	[87745066]	[]
986_20590	chr17	4366681	4367081	+	1000	64.0	[]	[]	[7.6431108]	[83]	[]	[4366847]
986_20592	chr17	7835437	7835837	+	1000	64.0	[]	[]	[6.2220955]	[103]	[]	[7835630]
986_20594	chr17	28841844	28842244	+	1000	64.0	[7.2768254]	[107]	[6.5548015]	[161]	[28842006]	[28842060]
986_20596	chr17	45316956	45317356	+	1000	64.0	[]	[]	[6.3845105]	[169]	[]	[45317207]
986_206	chr9	112422744	112423144	+	1000	566.5	[]	[]	[6.4666862]	[118]	[]	[112422948]
986_20601	chr17	76197892	76198292	+	1000	64.0	[6.2220955]	[180]	[]	[]	[76198099]	[]
986_20608	chr19	6238165	6238565	+	1000	64.0	[9.315548]	[87]	[]	[]	[6238349]	[]
986_20610	chr19	10475065	10475465	+	1000	64.0	[6.2220955]	[78]	[]	[]	[10475239]	[]
986_20614	chr19	40370942	40371342	+	932	64.0	[]	[]	[9.76354]	[134]	[]	[40371154]
986_20615	chr19	40489423	40489823	+	1000	64.0	[6.3845105]	[59]	[]	[]	[40489576]	[]
986_20617	chr19	45245287	45245687	+	1000	64.0	[6.2220955]	[142]	[]	[]	[45245504]	[]
986_2062	chr1	93664277	93664677	+	1000	209.0	[6.2220955]	[85]	[6.3845105, 6.3845105]	[104, 137]	[93664441]	[93664460, 93664493]
986_20625	chr2	27428146	27428546	+	1000	64.0	[9.153132]	[58]	[]	[]	[27428303]	[]
986_20631	chr2	197862521	197862921	+	1000	64.0	[]	[]	[6.3845105]	[96]	[]	[197862694]
986_20635	chr2	238425486	238425886	+	1000	64.0	[7.3200583]	[163]	[]	[]	[238425730]	[]
986_20641	chr20	56419993	56420393	+	1000	64.0	[9.925955, 9.315548]	[96, 146]	[]	[]	[56420175, 56420225]	[]
986_20647	chr21	42958052	42958452	+	1000	64.0	[9.925955]	[132]	[]	[]	[42958256]	[]
986_2065	chr18	47901770	47902170	+	1000	209.0	[9.925955]	[113]	[]	[]	[47901968]	[]
986_20658	chr3	39346916	39347316	+	1000	64.0	[]	[]	[12.18935]	[65]	[]	[39347073]
986_20663	chr3	129116665	129117065	+	1000	64.0	[8.055507]	[91]	[]	[]	[129116855]	[]
986_20673	chr4	74005646	74006046	+	1000	64.0	[]	[]	[13.042722]	[91]	[]	[74005825]
986_20674	chr4	86922401	86922801	+	1000	64.0	[9.072583]	[149]	[6.2220955]	[89]	[86922628]	[86922568]
986_20676	chr4	107693111	107693511	+	915	64.0	[6.3845105]	[130]	[9.315548]	[76]	[107693319]	[107693265]
986_20678	chr4	122691951	122692351	+	1000	64.0	[]	[]	[6.3845105]	[97]	[]	[122692103]
986_2068	chr3	72082394	72082794	+	1000	209.0	[9.315548]	[151]	[]	[]	[72082640]	[]
986_20685	chr5	77812908	77813308	+	1000	64.0	[]	[]	[11.78397]	[139]	[]	[77813146]
986_20699	chr6	68732411	68732811	+	1000	64.0	[]	[]	[9.925955]	[138]	[]	[68732629]
986_20701	chr6	110879215	110879615	+	1000	64.0	[]	[]	[6.3845105]	[86]	[]	[110879383]
986_20702	chr6	125918869	125919269	+	1000	64.0	[]	[]	[6.3845105, 12.799757]	[87, 94]	[]	[125919050, 125919057]
986_20704	chr6	146854835	146855235	+	1000	64.0	[]	[]	[6.3845105]	[129]	[]	[146855064]
986_20706	chr6	159084518	159084918	+	1000	64.0	[6.3118367]	[83]	[]	[]	[159084701]	[]
986_20708	chr7	975225	975625	+	1000	64.0	[6.6004295]	[167]	[]	[]	[975452]	[]
986_20716	chr7	65800892	65801292	+	1000	64.0	[6.2220955]	[161]	[]	[]	[65801105]	[]
986_20717	chr7	66460086	66460486	+	1000	64.0	[6.2220955]	[134]	[]	[]	[66460286]	[]
986_20732	chr7	131335951	131336351	+	1000	64.0	[6.2220955]	[124]	[]	[]	[131336173]	[]
986_20735	chr7	155660397	155660797	+	1000	64.0	[9.153132]	[171]	[]	[]	[155660641]	[]
986_2076	chr6	27834807	27835207	+	1000	208.5	[12.026935]	[97]	[]	[]	[27834975]	[]
986_20766	chr1	11790820	11791220	+	1000	63.5	[]	[]	[6.7628446]	[125]	[]	[11791004]
986_20768	chr1	15800476	15800876	+	1000	63.5	[]	[]	[9.072583]	[127]	[]	[15800685]
986_20771	chr1	23637385	23637785	+	1000	63.5	[]	[]	[6.2220955]	[141]	[]	[23637582]
986_20773	chr1	26391432	26391832	+	1000	63.5	[]	[]	[6.7628446]	[105]	[]	[26391609]
986_2078	chr1	22039618	22040018	+	1000	208.0	[]	[]	[9.072583, 9.315548, 9.315548, 9.315548]	[82, 87, 92, 98]	[]	[22039798, 22039803, 22039808, 22039814]
986_20784	chr1	84247528	84247928	+	1000	63.5	[]	[]	[6.3845105]	[101]	[]	[84247716]
986_20785	chr1	85172725	85173125	+	1000	63.5	[]	[]	[6.3118367]	[121]	[]	[85172936]
986_20788	chr1	95122298	95122698	+	1000	63.5	[6.3845105]	[164]	[]	[]	[95122522]	[]
986_20789	chr1	108535465	108535865	+	1000	63.5	[6.3845105]	[117]	[7.805526]	[196]	[108535631]	[108535710]
986_20790	chr1	109101435	109101835	+	1000	63.5	[6.3845105]	[163]	[]	[]	[109101639]	[]
986_20793	chr1	149891334	149891734	+	1000	63.5	[11.946385]	[157]	[]	[]	[149891570]	[]
986_20795	chr1	161706763	161707163	+	1000	63.5	[]	[]	[12.880307]	[135]	[]	[161706987]
986_20799	chr1	182781816	182782216	+	1000	63.5	[]	[]	[6.3923864]	[93]	[]	[182782008]
986_208	chr1	112935799	112936199	+	1000	563.5	[12.18935]	[77]	[]	[]	[112935962]	[]
986_2080	chr11	57150447	57150847	+	1000	208.0	[6.2220955]	[107]	[]	[]	[57150651]	[]
986_20808	chr10	13161195	13161595	+	1000	63.5	[]	[]	[6.4234533]	[189]	[]	[13161425]
986_20817	chr10	63437537	63437937	+	1000	63.5	[9.072583]	[89]	[]	[]	[63437722]	[]
986_20825	chr11	3494633	3495033	+	1000	63.5	[6.3845105]	[84]	[12.880307]	[147]	[3494796]	[3494859]
986_20828	chr11	16613594	16613994	+	1000	63.5	[12.18935]	[123]	[]	[]	[16613801]	[]
986_2083	chr15	62094402	62094802	+	1000	208.0	[]	[]	[6.2220955, 6.2220955]	[102, 144]	[]	[62094604, 62094646]
986_20830	chr11	20112368	20112768	+	1000	63.5	[]	[]	[12.637342]	[115]	[]	[20112560]
986_20834	chr11	34625588	34625988	+	1000	63.5	[6.7628446, 6.2220955]	[98, 121]	[]	[]	[34625779, 34625802]	[]
986_20835	chr11	43738835	43739235	+	1000	63.5	[]	[]	[8.910168]	[98]	[]	[43739026]
986_20839	chr11	94572991	94573391	+	1000	63.5	[]	[]	[6.2220955, 6.3923864]	[116, 162]	[]	[94573192, 94573238]
986_20844	chr12	11173970	11174370	+	1000	63.5	[]	[]	[9.153132]	[111]	[]	[11174180]
986_20847	chr12	47839820	47840220	+	1000	63.5	[8.908878]	[94]	[]	[]	[47839997]	[]
986_20862	chr15	29668034	29668434	+	1000	63.5	[12.880307]	[113]	[]	[]	[29668238]	[]
986_20863	chr15	34654544	34654944	+	1000	63.5	[]	[]	[6.2220955]	[80]	[]	[34654695]
986_20868	chr15	89002292	89002692	+	1000	63.5	[]	[]	[6.2220955]	[172]	[]	[89002520]
986_2087	chr2	84919832	84920232	+	1000	208.0	[]	[]	[6.3845105, 11.78397]	[93, 100]	[]	[84920022, 84920029]
986_20870	chr15	99310723	99311123	+	1000	63.5	[]	[]	[9.315548]	[169]	[]	[99310973]
986_20872	chr16	15943318	15943718	+	669	63.5	[6.8433943]	[183]	[]	[]	[15943554]	[]
986_20876	chr17	3712772	3713172	+	1000	63.5	[]	[]	[9.315548]	[98]	[]	[3712948]
986_20880	chr17	42368789	42369189	+	1000	63.5	[8.055507]	[59]	[]	[]	[42368942]	[]
986_2089	chr6	157515053	157515453	+	1000	208.0	[]	[]	[6.2220955]	[124]	[]	[157515261]
986_209	chr7	100510761	100511161	+	1000	563.0	[6.3923864, 7.8125415]	[97, 125]	[]	[]	[100510955, 100510983]	[]
986_20912	chr2	15159644	15160044	+	1000	63.5	[]	[]	[12.799757, 6.3845105]	[114, 147]	[]	[15159839, 15159872]
986_20913	chr2	17124516	17124916	+	1000	63.5	[6.3845105]	[58]	[]	[]	[17124674]	[]
986_20916	chr2	48221926	48222326	+	1000	63.5	[7.3200583]	[169]	[]	[]	[48222144]	[]
986_20927	chr2	190378122	190378522	+	1000	63.5	[9.315548, 9.315548, 9.315548, 9.315548, 9.315548]	[161, 166, 171, 176, 181]	[]	[]	[190378330, 190378335, 190378340, 190378345, 190378350]	[]
986_20928	chr2	201232227	201232627	+	1000	63.5	[]	[]	[7.6431108]	[116]	[]	[201232427]
986_20935	chr20	46085163	46085563	+	1000	63.5	[6.3845105]	[90]	[6.2220955]	[164]	[46085334]	[46085408]
986_20936	chr20	53517199	53517599	+	1000	63.5	[12.637342]	[158]	[]	[]	[53517445]	[]
986_20938	chr21	14539154	14539554	+	690	63.5	[6.2220955]	[162]	[]	[]	[14539395]	[]
986_20939	chr21	25801533	25801933	+	1000	63.5	[6.2220955]	[98]	[6.3845105]	[163]	[25801700]	[25801765]
986_20944	chr21	46147381	46147781	+	1000	63.5	[]	[]	[8.055507]	[70]	[]	[46147547]
986_2095	chr17	78029703	78030103	+	1000	207.5	[]	[]	[8.658898]	[148]	[]	[78029943]
986_20951	chr22	22597300	22597700	+	1000	63.5	[]	[]	[6.3845105]	[194]	[]	[22597544]
986_20954	chr22	27132875	27133275	+	1000	63.5	[13.042722]	[146]	[]	[]	[27133121]	[]
986_20957	chr3	19866737	19867137	+	1000	63.5	[]	[]	[9.925955]	[143]	[]	[19866978]
986_20959	chr3	40418201	40418601	+	1000	63.5	[]	[]	[6.3845105]	[111]	[]	[40418384]
986_20964	chr3	69095677	69096077	+	685	63.5	[8.910168]	[120]	[]	[]	[69095893]	[]
986_20970	chr3	182976647	182977047	+	1000	63.5	[]	[]	[6.3845105]	[143]	[]	[182976881]
986_20974	chr4	55633882	55634282	+	1000	63.5	[9.315548]	[71]	[]	[]	[55634034]	[]
986_20988	chr5	72106931	72107331	+	1000	63.5	[12.637342]	[144]	[]	[]	[72107125]	[]
986_2099	chr7	2624977	2625377	+	1000	207.5	[10.16892]	[127]	[]	[]	[2625186]	[]
986_20996	chr5	173913657	173914057	+	1000	63.5	[]	[]	[6.2220955]	[112]	[]	[173913810]
986_20999	chr5	181267336	181267736	+	1000	63.5	[]	[]	[9.76354]	[74]	[]	[181267490]
986_210	chr15	34047514	34047914	+	1000	562.5	[7.6431108, 9.153132, 12.18935, 9.315548, 9.315548]	[103, 131, 137, 142, 147]	[6.8433943]	[66]	[34047714, 34047742, 34047748, 34047753, 34047758]	[34047677]
986_2100	chr8	102541708	102542108	+	1000	207.5	[6.3845105, 8.908878]	[96, 118]	[]	[]	[102541888, 102541910]	[]
986_21002	chr6	13916319	13916719	+	1000	63.5	[6.3845105]	[166]	[]	[]	[13916508]	[]
986_21012	chr6	36615146	36615546	+	1000	63.5	[]	[]	[6.3845105]	[152]	[]	[36615311]
986_21024	chr6	166295019	166295419	+	1000	63.5	[6.3845105]	[174]	[6.3845105]	[152]	[166295262]	[166295240]
986_2103	chr1	109725497	109725897	+	1000	207.0	[]	[]	[6.3845105]	[142]	[]	[109725722]
986_21031	chr7	87236861	87237261	+	1000	63.5	[6.5548015]	[144]	[6.3845105]	[154]	[87237100]	[87237110]
986_21034	chr7	140443971	140444371	+	1000	63.5	[]	[]	[6.2220955]	[112]	[]	[140444145]
986_21039	chr8	8932788	8933188	+	922	63.5	[9.315548]	[134]	[]	[]	[8933011]	[]
986_21052	chr9	98319162	98319562	+	1000	63.5	[6.3845105]	[161]	[6.4234533]	[129]	[98319412]	[98319380]
986_21054	chr9	105656035	105656435	+	1000	63.5	[]	[]	[12.026935]	[73]	[]	[105656196]
986_21059	chr9	130576096	130576496	+	1000	63.5	[7.6431108]	[141]	[9.072583]	[88]	[130576309]	[130576256]
986_21061	chr9	130975129	130975529	+	1000	63.5	[]	[]	[6.7628446]	[159]	[]	[130975352]
986_21062	chr9	131156253	131156653	+	1000	63.5	[6.3845105]	[187]	[]	[]	[131156497]	[]
986_21063	chr9	131161971	131162371	+	1000	63.5	[6.3845105]	[72]	[6.3923864]	[95]	[131162126]	[131162149]
986_21064	chr9	131167627	131168027	+	1000	63.5	[6.4234533, 8.910168]	[141, 180]	[]	[]	[131167807, 131167846]	[]
986_21069	chr1	6561850	6562250	+	722	63.0	[6.2220955]	[163]	[]	[]	[6562078]	[]
986_21071	chr1	11752643	11753043	+	1000	63.0	[]	[]	[12.880307]	[123]	[]	[11752842]
986_21077	chr1	35391151	35391551	+	1000	63.0	[12.799757, 6.4234533]	[88, 118]	[]	[]	[35391325, 35391355]	[]
986_21080	chr1	45843480	45843880	+	1000	63.0	[]	[]	[6.2220955, 6.2220955]	[76, 86]	[]	[45843651, 45843661]
986_21082	chr1	67207383	67207783	+	1000	63.0	[6.2220955]	[137]	[]	[]	[67207618]	[]
986_21085	chr1	84639765	84640165	+	1000	63.0	[]	[]	[6.2237215]	[97]	[]	[84639958]
986_21097	chr1	211655080	211655480	+	1000	63.0	[]	[]	[6.3845105]	[174]	[]	[211655273]
986_21099	chr1	234772419	234772819	+	1000	63.0	[]	[]	[6.2220955]	[118]	[]	[234772596]
986_211	chr6	16215461	16215861	+	1000	562.0	[10.006505]	[61]	[]	[]	[16215621]	[]
986_21103	chr10	21953499	21953899	+	1000	63.0	[6.2237215]	[117]	[]	[]	[21953711]	[]
986_21109	chr10	95397649	95398049	+	870	63.0	[]	[]	[7.0058093]	[94]	[]	[95397828]
