#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_12547	chr9	137029323	137029723	+	593	45.0	[10.371254]	[175]	[]	[]	[137029558]	[]
768_12559	chr1	53075758	53076158	+	745	44.5	[10.371254, 7.9514318]	[139, 146]	[]	[]	[53075970, 53075977]	[]
768_12564	chr1	90879244	90879644	+	618	44.5	[]	[]	[10.371254]	[90]	[]	[90879433]
768_12578	chr1	234893665	234894065	+	713	44.5	[]	[]	[10.338945]	[222]	[]	[234893909]
768_12579	chr10	21813168	21813568	+	739	44.5	[10.371254]	[111]	[]	[]	[21813372]	[]
768_12580	chr10	22817665	22818065	+	802	44.5	[]	[]	[10.371254]	[247]	[]	[22817913]
768_12586	chr11	33159504	33159904	+	809	44.5	[7.9514318]	[125]	[]	[]	[33159701]	[]
768_12590	chr11	65175468	65175868	+	759	44.5	[]	[]	[10.371254, 10.371254]	[108, 116]	[]	[65175636, 65175644]
768_12591	chr11	67402453	67402853	+	789	44.5	[]	[]	[10.371254]	[171]	[]	[67402659]
768_12597	chr12	101854762	101855162	+	809	44.5	[10.371254]	[144]	[10.338945]	[132]	[101854928]	[101854916]
768_12598	chr12	110253171	110253571	+	761	44.5	[]	[]	[10.338945]	[188]	[]	[110253349]
768_12607	chr16	712917	713317	+	810	44.5	[7.9514318]	[158]	[]	[]	[713107]	[]
768_12613	chr17	38710947	38711347	+	817	44.5	[]	[]	[10.371254]	[111]	[]	[38711153]
768_12619	chr17	69093209	69093609	+	775	44.5	[10.371254]	[184]	[]	[]	[69093441]	[]
768_1262	chr2	102050763	102051163	+	1000	252.0	[10.371254]	[94]	[]	[]	[102050947]	[]
768_12620	chr17	77664902	77665302	+	723	44.5	[]	[]	[10.338945]	[109]	[]	[77665069]
768_12623	chr18	12934494	12934894	+	623	44.5	[]	[]	[10.338945]	[158]	[]	[12934710]
768_12624	chr18	57820140	57820540	+	546	44.5	[10.371254]	[153]	[]	[]	[57820343]	[]
768_12627	chr19	17296256	17296656	+	800	44.5	[10.371254]	[106]	[]	[]	[17296461]	[]
768_12629	chr19	18387841	18388241	+	770	44.5	[]	[]	[10.371254]	[209]	[]	[18388062]
768_12632	chr19	43652282	43652682	+	747	44.5	[]	[]	[10.371254]	[107]	[]	[43652436]
768_12639	chr2	62236532	62236932	+	587	44.5	[]	[]	[10.338945]	[91]	[]	[62236716]
768_1264	chr1	23664820	23665220	+	1000	251.5	[10.371254]	[105]	[]	[]	[23665025]	[]
768_12643	chr2	218406528	218406928	+	700	44.5	[7.9191227]	[243]	[]	[]	[218406737]	[]
768_1265	chr1	38309968	38310368	+	1000	251.0	[10.338945]	[111]	[]	[]	[38310177]	[]
768_12653	chr22	21730224	21730624	+	819	44.5	[]	[]	[10.371254]	[143]	[]	[21730450]
768_12657	chr22	22107169	22107569	+	754	44.5	[10.371254]	[160]	[]	[]	[22107363]	[]
768_1266	chr1	45536909	45537309	+	1000	251.0	[]	[]	[10.338945]	[87]	[]	[45537080]
768_12680	chr5	10607790	10608190	+	726	44.5	[]	[]	[10.371254]	[157]	[]	[10607956]
768_12685	chr6	2856433	2856833	+	708	44.5	[]	[]	[10.371254]	[220]	[]	[2856657]
768_12686	chr6	3025065	3025465	+	818	44.5	[10.371254]	[149]	[]	[]	[3025285]	[]
768_12689	chr6	27902324	27902724	+	816	44.5	[]	[]	[7.9514318]	[111]	[]	[27902517]
768_1269	chr1	234975211	234975611	+	1000	250.0	[10.338945]	[122]	[]	[]	[234975431]	[]
768_12698	chr6	143449668	143450068	+	796	44.5	[10.338945]	[106]	[]	[]	[143449858]	[]
768_12703	chr7	101286965	101287365	+	607	44.5	[10.371254]	[180]	[]	[]	[101287215]	[]
768_12704	chr8	6706302	6706702	+	822	44.5	[10.371254]	[128]	[]	[]	[6706520]	[]
768_12709	chr8	127864006	127864406	+	663	44.5	[10.338945, 10.371254]	[137, 142]	[]	[]	[127864199, 127864204]	[]
768_12721	chr1	26584079	26584479	+	767	44.0	[10.371254]	[94]	[]	[]	[26584255]	[]
768_12722	chr1	30899363	30899763	+	797	44.0	[]	[]	[10.371254]	[209]	[]	[30899599]
768_12730	chr1	211577979	211578379	+	808	44.0	[]	[]	[10.338945]	[111]	[]	[211578155]
768_12731	chr1	211829323	211829723	+	595	44.0	[10.371254]	[115]	[]	[]	[211829513]	[]
768_12732	chr1	224330949	224331349	+	543	44.0	[10.371254]	[108]	[]	[]	[224331119]	[]
768_12739	chr10	43202134	43202534	+	776	44.0	[]	[]	[10.338945]	[123]	[]	[43202350]
768_1274	chr7	129801883	129802283	+	1000	248.5	[10.371254, 10.371254]	[88, 96]	[]	[]	[129802039, 129802047]	[]
768_12740	chr10	60994047	60994447	+	765	44.0	[]	[]	[10.371254, 10.371254]	[85, 92]	[]	[60994223, 60994230]
768_12747	chr11	65362296	65362696	+	668	44.0	[]	[]	[10.371254]	[150]	[]	[65362456]
768_12748	chr11	67321451	67321851	+	636	44.0	[]	[]	[10.371254]	[85]	[]	[67321632]
768_1276	chr10	35391173	35391573	+	1000	248.0	[10.371254, 10.371254]	[141, 170]	[]	[]	[35391382, 35391411]	[]
768_12771	chr16	67540730	67541130	+	598	44.0	[]	[]	[10.338945, 10.371254, 10.338945, 10.371254, 10.371254, 10.371254]	[80, 88, 107, 123, 149, 158]	[]	[67540898, 67540906, 67540925, 67540941, 67540967, 67540976]
768_12776	chr16	85611851	85612251	+	771	44.0	[]	[]	[7.9191227]	[224]	[]	[85612100]
768_12778	chr17	18781038	18781438	+	544	44.0	[7.9191227]	[84]	[7.9191227]	[99]	[18781214]	[18781229]
768_12780	chr17	29706719	29707119	+	801	44.0	[10.371254]	[164]	[]	[]	[29706937]	[]
768_12794	chr19	2329582	2329982	+	589	44.0	[]	[]	[10.338945, 10.371254]	[70, 128]	[]	[2329750, 2329808]
768_12797	chr19	11377158	11377558	+	679	44.0	[10.338945]	[105]	[]	[]	[11377324]	[]
768_12799	chr19	38807802	38808202	+	793	44.0	[]	[]	[10.371254]	[161]	[]	[38808043]
768_1280	chr11	60185386	60185786	+	1000	247.0	[]	[]	[10.338945, 10.371254]	[99, 106]	[]	[60185582, 60185589]
768_12800	chr19	48951778	48952178	+	758	44.0	[]	[]	[10.371254]	[171]	[]	[48951936]
768_12802	chr19	55448005	55448405	+	805	44.0	[]	[]	[10.338945]	[170]	[]	[55448190]
768_1281	chr11	77015714	77016114	+	1000	247.0	[10.371254]	[97]	[]	[]	[77015892]	[]
768_12810	chr2	119856318	119856718	+	717	44.0	[10.338945]	[162]	[]	[]	[119856561]	[]
768_12821	chr21	32569687	32570087	+	792	44.0	[]	[]	[10.338945, 10.371254]	[134, 226]	[]	[32569842, 32569934]
768_12838	chr22	40711423	40711823	+	709	44.0	[10.371254]	[77]	[]	[]	[40711597]	[]
768_12844	chr3	129584663	129585063	+	762	44.0	[]	[]	[10.338945]	[114]	[]	[129584816]
768_12845	chr3	184154862	184155262	+	736	44.0	[10.371254]	[112]	[]	[]	[184155029]	[]
768_1285	chr7	158835051	158835451	+	1000	246.5	[]	[]	[10.371254]	[132]	[]	[158835269]
768_12871	chr7	73738231	73738631	+	753	44.0	[10.371254]	[241]	[]	[]	[73738482]	[]
768_12872	chr7	88220060	88220460	+	806	44.0	[]	[]	[7.9514318]	[188]	[]	[88220271]
768_1288	chr10	59588768	59589168	+	1000	245.0	[10.338945, 7.9514318]	[88, 121]	[]	[]	[59588952, 59588985]	[]
768_1289	chr10	96677416	96677816	+	1000	245.0	[]	[]	[10.371254]	[130]	[]	[96677637]
768_12892	chr9	131088656	131089056	+	807	44.0	[10.371254]	[141]	[]	[]	[131088867]	[]
768_12893	chrX	49291968	49292368	+	731	44.0	[10.338945]	[143]	[]	[]	[49292141]	[]
768_12896	chr1	14774364	14774764	+	688	43.5	[]	[]	[10.371254]	[138]	[]	[14774555]
768_12898	chr1	26280395	26280795	+	750	43.5	[]	[]	[10.338945]	[105]	[]	[26280549]
768_12905	chr1	52674391	52674791	+	790	43.5	[]	[]	[10.371254]	[149]	[]	[52674567]
768_1291	chr20	57451844	57452244	+	1000	244.5	[10.371254]	[105]	[]	[]	[57452027]	[]
768_12915	chr1	116131914	116132314	+	603	43.5	[10.371254]	[113]	[]	[]	[116132125]	[]
768_12923	chr1	162563418	162563818	+	695	43.5	[]	[]	[10.371254]	[109]	[]	[162563592]
768_12938	chr10	75186797	75187197	+	571	43.5	[10.371254]	[244]	[]	[]	[75187007]	[]
768_12939	chr10	97743402	97743802	+	733	43.5	[10.338945]	[103]	[10.371254]	[67]	[97743602]	[97743566]
768_12946	chr11	94238187	94238587	+	750	43.5	[]	[]	[10.371254]	[140]	[]	[94238383]
768_12947	chr11	102374728	102375128	+	791	43.5	[]	[]	[10.338945, 10.338945]	[184, 243]	[]	[102374918, 102374977]
768_1295	chr4	184815393	184815793	+	1000	244.0	[10.371254]	[71]	[10.371254]	[94]	[184815562]	[184815585]
768_12976	chr17	16216008	16216408	+	739	43.5	[10.338945]	[162]	[]	[]	[16216232]	[]
768_12977	chr17	28904755	28905155	+	600	43.5	[10.371254]	[202]	[]	[]	[28905002]	[]
768_12978	chr17	29147043	29147443	+	661	43.5	[10.371254]	[151]	[]	[]	[29147234]	[]
768_12991	chr19	18319188	18319588	+	795	43.5	[10.371254]	[125]	[]	[]	[18319347]	[]
768_12995	chr19	51064594	51064994	+	797	43.5	[7.9191227]	[139]	[]	[]	[51064817]	[]
768_12996	chr19	51158674	51159074	+	750	43.5	[10.338945]	[148]	[]	[]	[51158895]	[]
768_13000	chr2	126994349	126994749	+	786	43.5	[10.371254]	[134]	[]	[]	[126994578]	[]
768_13004	chr20	32570729	32571129	+	767	43.5	[]	[]	[7.9191227]	[60]	[]	[32570880]
768_13011	chr21	44835099	44835499	+	752	43.5	[10.371254]	[117]	[]	[]	[44835304]	[]
768_13014	chr22	20949199	20949599	+	693	43.5	[]	[]	[10.371254]	[61]	[]	[20949354]
768_13016	chr22	21648639	21649039	+	791	43.5	[]	[]	[10.371254]	[105]	[]	[21648798]
768_13020	chr22	22545413	22545813	+	694	43.5	[10.371254]	[112]	[]	[]	[22545574]	[]
768_13026	chr3	94062478	94062878	+	686	43.5	[10.338945]	[174]	[]	[]	[94062703]	[]
768_13027	chr3	119700873	119701273	+	770	43.5	[]	[]	[10.338945, 10.371254]	[97, 104]	[]	[119701067, 119701074]
768_13028	chr3	128533023	128533423	+	635	43.5	[10.371254]	[139]	[]	[]	[128533257]	[]
768_1303	chr1	207152871	207153271	+	1000	242.0	[10.371254]	[116]	[10.371254]	[97]	[207153067]	[207153048]
768_13035	chr4	39728974	39729374	+	712	43.5	[]	[]	[10.371254, 10.371254]	[142, 166]	[]	[39729198, 39729222]
768_1304	chr10	5975770	5976170	+	1000	242.0	[10.371254]	[123]	[]	[]	[5975975]	[]
768_13041	chr4	169652480	169652880	+	604	43.5	[10.338945, 10.371254]	[98, 105]	[]	[]	[169652672, 169652679]	[]
768_1305	chr13	28658916	28659316	+	1000	242.0	[7.9191227]	[120]	[]	[]	[28659134]	[]
768_13052	chr6	2908606	2909006	+	707	43.5	[]	[]	[10.371254]	[111]	[]	[2908785]
768_13055	chr6	28281119	28281519	+	740	43.5	[]	[]	[10.338945]	[133]	[]	[28281323]
768_13058	chr6	28952842	28953242	+	782	43.5	[10.371254]	[186]	[]	[]	[28953048]	[]
768_13064	chr6	161244538	161244938	+	672	43.5	[10.338945]	[173]	[]	[]	[161244757]	[]
768_13072	chr7	150378125	150378525	+	785	43.5	[]	[]	[10.338945]	[136]	[]	[150378344]
768_13091	chr1	1511029	1511429	+	785	43.0	[10.371254]	[150]	[]	[]	[1511207]	[]
768_13096	chr1	17472748	17473148	+	773	43.0	[10.371254]	[125]	[]	[]	[17472932]	[]
768_1310	chr19	18193307	18193707	+	1000	241.5	[]	[]	[7.9514318, 10.338945, 10.338945]	[112, 145, 152]	[]	[18193505, 18193538, 18193545]
768_13109	chr1	46614433	46614833	+	646	43.0	[]	[]	[10.371254, 10.371254]	[107, 189]	[]	[46614589, 46614671]
768_13114	chr1	95122303	95122703	+	626	43.0	[]	[]	[10.371254, 10.338945]	[88, 93]	[]	[95122475, 95122480]
768_13122	chr1	201883697	201884097	+	712	43.0	[]	[]	[10.371254]	[139]	[]	[201883896]
768_13125	chr1	246108113	246108513	+	549	43.0	[10.338945]	[151]	[10.371254]	[78]	[246108337]	[246108264]
768_13131	chr10	79467163	79467563	+	684	43.0	[10.371254]	[122]	[]	[]	[79467319]	[]
768_13133	chr11	2930348	2930748	+	753	43.0	[10.338945]	[190]	[]	[]	[2930583]	[]
768_13137	chr11	59822842	59823242	+	734	43.0	[]	[]	[7.9191227]	[164]	[]	[59823008]
768_13146	chr12	31653205	31653605	+	777	43.0	[]	[]	[10.371254]	[233]	[]	[31653455]
768_13152	chr13	99201607	99202007	+	736	43.0	[10.371254]	[234]	[]	[]	[99201855]	[]
768_13158	chr15	81092360	81092760	+	784	43.0	[]	[]	[10.338945]	[121]	[]	[81092535]
768_13160	chr16	59356702	59357102	+	707	43.0	[10.371254]	[170]	[]	[]	[59356899]	[]
768_13167	chr17	41500063	41500463	+	696	43.0	[]	[]	[10.338945]	[97]	[]	[41500226]
768_13174	chr17	81133335	81133735	+	778	43.0	[]	[]	[10.371254, 10.338945]	[88, 112]	[]	[81133520, 81133544]
768_13180	chr19	4557658	4558058	+	763	43.0	[10.338945]	[197]	[]	[]	[4557886]	[]
768_13181	chr19	5165853	5166253	+	775	43.0	[10.371254]	[137]	[]	[]	[5166066]	[]
768_13188	chr19	50454190	50454590	+	757	43.0	[]	[]	[10.371254, 10.371254]	[133, 140]	[]	[50454389, 50454396]
768_13197	chr2	208117372	208117772	+	717	43.0	[]	[]	[7.9191227, 10.371254]	[91, 98]	[]	[208117547, 208117554]
768_1320	chr14	22337940	22338340	+	1000	239.0	[10.371254]	[105]	[]	[]	[22338143]	[]
768_13200	chr2	242022764	242023164	+	748	43.0	[10.338945, 10.338945]	[112, 161]	[]	[]	[242022963, 242023012]	[]
768_13207	chr22	20543617	20544017	+	722	43.0	[]	[]	[10.371254]	[128]	[]	[20543785]
768_13208	chr22	21986679	21987079	+	770	43.0	[]	[]	[7.9514318]	[82]	[]	[21986830]
768_13216	chr22	23206199	23206599	+	688	43.0	[10.371254]	[139]	[]	[]	[23206358]	[]
768_1322	chr10	69308364	69308764	+	1000	238.5	[10.371254, 7.9191227]	[136, 143]	[]	[]	[69308588, 69308595]	[]
768_13257	chr6	163731281	163731681	+	590	43.0	[10.371254, 10.371254]	[81, 116]	[7.9191227]	[107]	[163731451, 163731486]	[163731477]
768_13265	chr7	113263285	113263685	+	784	43.0	[]	[]	[10.338945, 10.338945]	[73, 133]	[]	[113263449, 113263509]
768_13271	chr8	124629951	124630351	+	789	43.0	[10.371254]	[134]	[10.371254]	[150]	[124630164]	[124630180]
768_13279	chrX	71451346	71451746	+	776	43.0	[10.338945, 10.371254]	[146, 171]	[]	[]	[71451542, 71451567]	[]
768_13281	chrX	154751446	154751846	+	777	43.0	[]	[]	[10.338945]	[166]	[]	[154751669]
768_13294	chr1	45574262	45574662	+	729	42.5	[]	[]	[10.338945]	[105]	[]	[45574414]
768_133	chr19	1905566	1905966	+	1000	1114.5	[10.371254]	[122]	[]	[]	[1905774]	[]
768_13312	chr1	167723983	167724383	+	748	42.5	[10.338945]	[90]	[]	[]	[167724136]	[]
768_13313	chr1	179069086	179069486	+	678	42.5	[]	[]	[10.338945]	[92]	[]	[179069237]
768_13320	chr1	228472594	228472994	+	743	42.5	[]	[]	[10.371254]	[69]	[]	[228472753]
768_13324	chr10	5560180	5560580	+	649	42.5	[10.338945]	[181]	[]	[]	[5560393]	[]
768_13326	chr10	22667976	22668376	+	659	42.5	[]	[]	[10.371254]	[159]	[]	[22668179]
768_13331	chr10	102112200	102112600	+	598	42.5	[]	[]	[10.338945]	[112]	[]	[102112392]
768_13338	chr11	64500137	64500537	+	759	42.5	[]	[]	[7.9514318]	[134]	[]	[64500292]
768_13345	chr12	116558220	116558620	+	753	42.5	[10.371254]	[225]	[]	[]	[116558465]	[]
768_13346	chr12	120894367	120894767	+	772	42.5	[10.371254]	[116]	[]	[]	[120894569]	[]
768_13348	chr13	80558060	80558460	+	729	42.5	[]	[]	[10.371254]	[169]	[]	[80558283]
768_13354	chr15	63227094	63227494	+	730	42.5	[]	[]	[10.371254]	[92]	[]	[63227279]
768_13356	chr15	88985962	88986362	+	772	42.5	[7.9191227]	[140]	[]	[]	[88986195]	[]
768_13366	chr17	27601442	27601842	+	768	42.5	[10.371254]	[194]	[]	[]	[27601672]	[]
768_13369	chr17	46764728	46765128	+	747	42.5	[10.371254]	[89]	[]	[]	[46764911]	[]
768_13374	chr18	3606671	3607071	+	630	42.5	[]	[]	[7.9514318]	[227]	[]	[3606900]
768_13376	chr18	21703929	21704329	+	603	42.5	[]	[]	[10.371254]	[146]	[]	[21704114]
768_1338	chr4	55729800	55730200	+	1000	236.5	[]	[]	[7.9514318]	[123]	[]	[55729969]
768_1339	chr12	113221515	113221915	+	1000	236.0	[10.338945]	[68]	[]	[]	[113221680]	[]
768_13390	chr2	38827926	38828326	+	768	42.5	[]	[]	[10.371254]	[62]	[]	[38828083]
768_13393	chr2	70135424	70135824	+	752	42.5	[]	[]	[10.371254]	[181]	[]	[70135665]
768_13397	chr2	157220574	157220974	+	777	42.5	[7.9514318]	[182]	[]	[]	[157220816]	[]
768_13402	chr2	217827433	217827833	+	761	42.5	[]	[]	[10.371254]	[221]	[]	[217827663]
768_13404	chr20	33743761	33744161	+	718	42.5	[7.9514318]	[217]	[]	[]	[33744000]	[]
768_13405	chr20	36873497	36873897	+	562	42.5	[10.338945]	[146]	[]	[]	[36873726]	[]
768_13408	chr20	48467550	48467950	+	732	42.5	[10.371254]	[130]	[]	[]	[48467777]	[]
768_1342	chr22	21784718	21785118	+	1000	236.0	[]	[]	[10.371254]	[94]	[]	[21784900]
768_13429	chr3	45639032	45639432	+	716	42.5	[]	[]	[10.371254]	[125]	[]	[45639232]
768_13442	chr4	170027216	170027616	+	761	42.5	[10.338945]	[209]	[]	[]	[170027458]	[]
768_13447	chr5	172983563	172983963	+	586	42.5	[10.338945]	[152]	[]	[]	[172983740]	[]
768_13458	chr6	152875640	152876040	+	745	42.5	[10.371254]	[164]	[]	[]	[152875857]	[]
768_1346	chr16	1492828	1493228	+	1000	235.5	[]	[]	[10.338945]	[105]	[]	[1493025]
768_13463	chr7	66233639	66234039	+	732	42.5	[]	[]	[10.371254]	[94]	[]	[66233803]
768_13468	chr7	128463940	128464340	+	576	42.5	[]	[]	[10.371254]	[187]	[]	[128464190]
768_13484	chr9	131249438	131249838	+	759	42.5	[10.371254]	[143]	[]	[]	[131249667]	[]
768_13486	chrX	2319161	2319561	+	588	42.5	[10.371254]	[112]	[]	[]	[2319328]	[]
768_1350	chr4	56466367	56466767	+	1000	235.5	[10.371254]	[85]	[]	[]	[56466551]	[]
768_13506	chr1	159945553	159945953	+	740	42.0	[7.9514318]	[145]	[]	[]	[159945796]	[]
768_1351	chr9	128066306	128066706	+	1000	235.0	[]	[]	[10.371254, 10.338945]	[104, 111]	[]	[128066492, 128066499]
768_13511	chr1	212966622	212967022	+	698	42.0	[]	[]	[10.371254, 10.371254]	[137, 145]	[]	[212966830, 212966838]
768_13512	chr1	244337122	244337522	+	744	42.0	[]	[]	[10.371254, 7.9191227]	[122, 129]	[]	[244337332, 244337339]
768_1352	chr8	22429982	22430382	+	1000	234.5	[10.338945, 10.371254]	[94, 101]	[]	[]	[22430163, 22430170]	[]
768_13532	chr12	110602136	110602536	+	662	42.0	[10.338945]	[143]	[]	[]	[110602345]	[]
768_13535	chr13	98161363	98161763	+	549	42.0	[10.371254, 10.371254]	[115, 132]	[10.371254]	[146]	[98161547, 98161564]	[98161578]
768_13537	chr14	30474081	30474481	+	666	42.0	[10.338945]	[74]	[]	[]	[30474251]	[]
768_13541	chr15	55510818	55511218	+	577	42.0	[10.371254]	[101]	[]	[]	[55511010]	[]
768_13548	chr17	1259360	1259760	+	713	42.0	[]	[]	[10.371254]	[133]	[]	[1259575]
768_13554	chr17	47209380	47209780	+	753	42.0	[]	[]	[10.338945]	[89]	[]	[47209539]
768_13555	chr17	48994945	48995345	+	739	42.0	[7.9191227]	[167]	[]	[]	[48995182]	[]
768_13560	chr18	9792628	9793028	+	699	42.0	[]	[]	[10.338945]	[86]	[]	[9792781]
768_13564	chr19	3820439	3820839	+	692	42.0	[10.338945]	[168]	[]	[]	[3820687]	[]
768_1358	chr9	98833177	98833577	+	1000	234.0	[]	[]	[10.371254, 10.338945]	[100, 111]	[]	[98833337, 98833348]
768_13580	chr2	9608486	9608886	+	541	42.0	[10.371254]	[174]	[]	[]	[9608734]	[]
768_13582	chr2	65437486	65437886	+	760	42.0	[10.338945]	[206]	[]	[]	[65437721]	[]
768_1362	chr16	30094523	30094923	+	1000	233.0	[10.371254, 10.371254, 10.338945]	[131, 136, 154]	[]	[]	[30094744, 30094749, 30094767]	[]
768_13623	chr3	195164577	195164977	+	741	42.0	[]	[]	[10.371254]	[113]	[]	[195164752]
768_13628	chr5	10701942	10702342	+	703	42.0	[10.371254]	[175]	[]	[]	[10702132]	[]
768_1363	chr19	6952937	6953337	+	1000	233.0	[10.338945]	[131]	[]	[]	[6953167]	[]
768_13630	chr5	41122421	41122821	+	687	42.0	[10.371254]	[130]	[]	[]	[41122623]	[]
768_13633	chr5	102671335	102671735	+	730	42.0	[10.338945]	[141]	[]	[]	[102671499]	[]
768_13636	chr5	139698062	139698462	+	753	42.0	[]	[]	[10.371254]	[199]	[]	[139698298]
768_13639	chr6	2921628	2922028	+	739	42.0	[]	[]	[10.338945]	[163]	[]	[2921859]
768_1364	chr19	52527490	52527890	+	1000	233.0	[10.371254]	[122]	[]	[]	[52527696]	[]
768_13640	chr6	3022181	3022581	+	629	42.0	[10.338945]	[84]	[]	[]	[3022332]	[]
768_13648	chr6	28950567	28950967	+	748	42.0	[7.9514318]	[68]	[]	[]	[28950731]	[]
768_13649	chr6	31824944	31825344	+	766	42.0	[]	[]	[10.371254]	[186]	[]	[31825151]
768_13652	chr6	42049014	42049414	+	732	42.0	[]	[]	[10.371254]	[231]	[]	[42049264]
768_13658	chr7	22706856	22707256	+	764	42.0	[]	[]	[10.338945]	[93]	[]	[22707028]
768_13662	chr7	101723879	101724279	+	572	42.0	[]	[]	[10.371254, 10.338945]	[108, 160]	[]	[101724043, 101724095]
768_13663	chr7	101855471	101855871	+	717	42.0	[10.371254, 10.371254]	[158, 180]	[]	[]	[101855641, 101855663]	[]
768_13665	chr7	106534239	106534639	+	611	42.0	[]	[]	[10.371254]	[166]	[]	[106534418]
768_1367	chr11	70396661	70397061	+	1000	232.5	[]	[]	[10.371254]	[90]	[]	[70396842]
768_13679	chr8	102737388	102737788	+	626	42.0	[]	[]	[10.371254]	[132]	[]	[102737586]
768_1368	chr12	124875745	124876145	+	1000	232.5	[]	[]	[10.338945, 10.371254, 10.338945]	[75, 110, 115]	[]	[124875900, 124875935, 124875940]
768_13682	chr8	127940522	127940922	+	694	42.0	[]	[]	[10.371254]	[105]	[]	[127940685]
768_13689	chr9	130745073	130745473	+	731	42.0	[]	[]	[7.9514318]	[141]	[]	[130745311]
768_137	chr8	232214	232614	+	1000	1112.5	[]	[]	[10.338945]	[65]	[]	[232376]
768_13703	chr1	21936332	21936732	+	590	41.5	[10.371254]	[156]	[10.338945]	[111]	[21936557]	[21936512]
768_13706	chr1	26877644	26878044	+	625	41.5	[10.371254]	[156]	[]	[]	[26877819]	[]
768_1371	chr6	33840369	33840769	+	1000	232.5	[10.371254]	[117]	[]	[]	[33840568]	[]
768_13713	chr1	77705186	77705586	+	561	41.5	[]	[]	[10.371254]	[220]	[]	[77705422]
768_13715	chr1	145998482	145998882	+	543	41.5	[]	[]	[10.371254]	[193]	[]	[145998699]
768_13720	chr1	205657429	205657829	+	550	41.5	[]	[]	[10.338945]	[183]	[]	[205657635]
768_13722	chr1	225881412	225881812	+	756	41.5	[10.338945]	[165]	[10.371254]	[143]	[225881627]	[225881605]
768_13723	chr1	226000984	226001384	+	742	41.5	[10.371254]	[99]	[]	[]	[226001164]	[]
768_13734	chr10	80204874	80205274	+	740	41.5	[]	[]	[7.9191227]	[132]	[]	[80205062]
768_13750	chr12	50825450	50825850	+	631	41.5	[]	[]	[10.371254]	[217]	[]	[50825684]
768_13755	chr12	119229880	119230280	+	699	41.5	[7.9191227]	[188]	[]	[]	[119230084]	[]
768_13758	chr13	75962627	75963027	+	711	41.5	[]	[]	[10.371254, 10.371254, 10.371254]	[107, 112, 119]	[]	[75962805, 75962810, 75962817]
768_13763	chr15	41291453	41291853	+	736	41.5	[]	[]	[7.9514318, 10.371254]	[209, 217]	[]	[41291695, 41291703]
768_13779	chr18	656055	656455	+	747	41.5	[]	[]	[10.371254, 7.9514318]	[146, 168]	[]	[656250, 656272]
768_13782	chr18	30679511	30679911	+	663	41.5	[]	[]	[10.338945]	[202]	[]	[30679743]
768_13788	chr19	11581097	11581497	+	555	41.5	[]	[]	[10.371254]	[159]	[]	[11581302]
768_13797	chr2	25991280	25991680	+	716	41.5	[10.371254]	[190]	[]	[]	[25991475]	[]
768_1380	chr2	177245144	177245544	+	1000	230.5	[10.338945, 10.371254]	[97, 104]	[]	[]	[177245339, 177245346]	[]
768_13803	chr2	136020795	136021195	+	645	41.5	[10.371254, 10.371254, 10.371254, 10.338945]	[153, 159, 166, 176]	[]	[]	[136020996, 136021002, 136021009, 136021019]	[]
768_13804	chr2	169129889	169130289	+	739	41.5	[10.371254]	[112]	[]	[]	[169130088]	[]
768_1381	chr6	107459484	107459884	+	1000	230.5	[7.9514318]	[148]	[]	[]	[107459718]	[]
768_13812	chr21	20258476	20258876	+	669	41.5	[10.338945]	[67]	[]	[]	[20258627]	[]
768_13823	chr22	21685650	21686050	+	663	41.5	[]	[]	[7.9191227]	[74]	[]	[21685824]
768_13827	chr22	22707850	22708250	+	691	41.5	[10.371254]	[162]	[]	[]	[22708085]	[]
768_13835	chr3	138594496	138594896	+	734	41.5	[10.338945]	[146]	[]	[]	[138594666]	[]
768_13838	chr3	169763036	169763436	+	716	41.5	[10.371254]	[108]	[]	[]	[169763239]	[]
768_13857	chr6	84087108	84087508	+	745	41.5	[7.9514318]	[121]	[10.371254]	[171]	[84087277]	[84087327]
768_1386	chrX	104157111	104157511	+	1000	230.0	[]	[]	[10.371254]	[124]	[]	[104157325]
768_13860	chr6	158825532	158825932	+	716	41.5	[10.371254]	[216]	[]	[]	[158825762]	[]
768_13866	chr7	103994733	103995133	+	555	41.5	[10.371254]	[114]	[]	[]	[103994932]	[]
768_13867	chr7	105389279	105389679	+	696	41.5	[]	[]	[10.371254]	[95]	[]	[105389453]
768_13873	chr7	155009552	155009952	+	601	41.5	[]	[]	[10.338945]	[130]	[]	[155009772]
768_13881	chr9	123297282	123297682	+	730	41.5	[10.371254]	[214]	[]	[]	[123297521]	[]
768_13882	chr9	127919114	127919514	+	547	41.5	[10.371254]	[172]	[]	[]	[127919365]	[]
768_13884	chr9	130986163	130986563	+	641	41.5	[]	[]	[10.371254]	[167]	[]	[130986394]
768_13886	chrX	155218830	155219230	+	728	41.5	[]	[]	[10.338945]	[62]	[]	[155218991]
768_1389	chr19	47858294	47858694	+	1000	229.5	[]	[]	[10.338945]	[126]	[]	[47858518]
768_13892	chr1	26685259	26685659	+	741	41.0	[]	[]	[10.338945]	[221]	[]	[26685488]
