#PeakID(python identify_motif.py ./ENCODE_processed_files/SRF_idr.fa SRF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
49_100	chr1	151539501	151539901	+	1000	1016.0	[7.407259, 11.844076]	[93, 125]	[7.0321693, 8.562728]	[93, 125]	[151539693, 151539725]	[151539693, 151539725]
49_20703	chr20	34458642	34459042	+	1000	52.0	[13.033171]	[123]	[9.68026]	[123]	[34458858]	[34458858]
49_20704	chr20	34680554	34680954	+	1000	52.0	[4.1158285]	[72]	[]	[]	[34680725]	[]
49_20709	chr20	45449601	45450001	+	1000	52.0	[13.033171]	[89]	[9.68026]	[89]	[45449789]	[45449789]
49_2072	chr9	98610270	98610670	+	1000	156.0	[14.892951, 8.601787]	[101, 128]	[17.54071, 11.488216]	[101, 128]	[98610456, 98610483]	[98610456, 98610483]
49_20728	chr22	19168090	19168490	+	1000	52.0	[5.8447857]	[196]	[6.844962]	[196]	[19168337]	[19168337]
49_2074	chrX	39491486	39491886	+	1000	156.0	[2.8079455]	[105]	[4.208863]	[105]	[39491687]	[39491687]
49_2075	chrX	71182278	71182678	+	1000	156.0	[13.632117]	[126]	[13.632117]	[126]	[71182476]	[71182476]
49_20759	chr22	23067240	23067640	+	1000	52.0	[5.8567076]	[181]	[6.5254154]	[181]	[23067451]	[23067451]
49_2076	chr1	44739473	44739873	+	1000	155.0	[6.0133343]	[98]	[6.353051]	[98]	[44739627]	[44739627]
49_20761	chr22	23252556	23252956	+	1000	52.0	[7.424165]	[117]	[6.3987813]	[117]	[23252761]	[23252761]
49_2077	chr1	110857966	110858366	+	1000	155.0	[]	[]	[5.2441273, 4.527515]	[100, 119]	[]	[110858161, 110858180]
49_2078	chr1	123783517	123783917	+	1000	155.0	[]	[]	[4.663143]	[113]	[]	[123783730]
49_20783	chr3	45659946	45660346	+	1000	52.0	[5.58789]	[110]	[6.162646]	[110]	[45660146]	[45660146]
49_20785	chr3	75136231	75136631	+	618	52.0	[7.0321693]	[127]	[7.407259]	[127]	[75136446]	[75136446]
49_20786	chr3	113748785	113749185	+	1000	52.0	[4.8345437, 8.669316]	[109, 125]	[2.3781524, 10.887038]	[109, 125]	[113748972, 113748988]	[113748972, 113748988]
49_20794	chr3	169967018	169967418	+	1000	52.0	[2.5728807]	[169]	[5.127591]	[169]	[169967252]	[169967252]
49_20796	chr3	171818924	171819324	+	1000	52.0	[14.892951]	[159]	[17.54071]	[159]	[171819157]	[171819157]
49_20797	chr3	182233398	182233798	+	1000	52.0	[13.033171]	[97]	[9.68026]	[97]	[182233591]	[182233591]
49_20798	chr3	194205586	194205986	+	1000	52.0	[5.256014, 6.2082367]	[97, 121]	[2.4444578, 3.368263]	[97, 121]	[194205769, 194205793]	[194205769, 194205793]
49_208	chr10	37871569	37871969	+	1000	755.0	[9.68026]	[109]	[13.033171]	[109]	[37871774]	[37871774]
49_20803	chr4	7102058	7102458	+	1000	52.0	[]	[]	[5.264582]	[109]	[]	[7102233]
49_20810	chr4	98515387	98515787	+	1000	52.0	[3.368263]	[101]	[6.2082367]	[101]	[98515572]	[98515572]
49_20813	chr4	139665723	139666123	+	1000	52.0	[6.027565]	[138]	[2.5577173]	[138]	[139665939]	[139665939]
49_20820	chr5	10706295	10706695	+	970	52.0	[14.892951]	[149]	[17.54071]	[149]	[10706520]	[10706520]
49_20821	chr5	10708525	10708925	+	1000	52.0	[6.3779483, 4.527515]	[131, 156]	[6.6517253]	[131]	[10708745, 10708770]	[10708745]
49_20823	chr5	34697349	34697749	+	1000	52.0	[]	[]	[4.1158285]	[92]	[]	[34697524]
49_20826	chr5	76146239	76146639	+	1000	52.0	[12.689945]	[91]	[13.47666]	[91]	[76146429]	[76146429]
49_20832	chr5	111299069	111299469	+	1000	52.0	[11.844076]	[153]	[8.562728]	[153]	[111299304]	[111299304]
49_20838	chr5	139447377	139447777	+	1000	52.0	[7.892218]	[113]	[7.9637814]	[113]	[139447572]	[139447572]
49_20841	chr5	146041291	146041691	+	1000	52.0	[7.7082863, 8.07037, 5.74764]	[141, 168, 197]	[3.5686607, 6.9351807]	[141, 168]	[146041477, 146041504, 146041533]	[146041477, 146041504]
49_20847	chr5	173878135	173878535	+	1000	52.0	[2.9051511, 8.601787]	[163, 193]	[5.157994, 11.488216]	[163, 193]	[173878350, 173878380]	[173878350, 173878380]
49_20850	chr5	176540294	176540694	+	1000	52.0	[2.7440205]	[102]	[5.0246882]	[102]	[176540495]	[176540495]
49_20851	chr5	177590932	177591332	+	609	52.0	[18.801544]	[104]	[18.801544]	[104]	[177591121]	[177591121]
49_20858	chr6	7045341	7045741	+	964	52.0	[9.68026]	[105]	[13.033171]	[105]	[7045538]	[7045538]
49_2086	chr14	55398608	55399008	+	1000	155.0	[5.8567076, 3.427942]	[100, 139]	[6.5254154]	[100]	[55398797, 55398836]	[55398797]
49_20860	chr6	7168344	7168744	+	1000	52.0	[8.669316, 5.0922184]	[163, 180]	[11.352449]	[163]	[7168540, 7168557]	[7168540]
49_20871	chr6	30730708	30731108	+	1000	52.0	[]	[]	[2.8726838]	[72]	[]	[30730860]
49_20874	chr6	31637855	31638255	+	979	52.0	[8.969119]	[92]	[7.4772544]	[92]	[31638027]	[31638027]
49_20877	chr6	34319132	34319532	+	1000	52.0	[8.263968]	[212]	[8.182405]	[212]	[34319377]	[34319377]
49_20887	chr6	42129101	42129501	+	1000	52.0	[6.051436]	[89]	[6.353051]	[89]	[42129290]	[42129290]
49_20890	chr6	43772651	43773051	+	1000	52.0	[5.256014]	[155]	[2.4444578]	[155]	[43772891]	[43772891]
49_20892	chr6	43946976	43947376	+	1000	52.0	[2.4949098]	[117]	[]	[]	[43947142]	[]
49_20895	chr6	63525108	63525508	+	813	52.0	[13.588854]	[100]	[14.294004]	[100]	[63525268]	[63525268]
49_20897	chr6	119329408	119329808	+	890	52.0	[14.294004]	[128]	[13.588854]	[128]	[119329591]	[119329591]
49_20899	chr6	126066068	126066468	+	950	52.0	[8.601787]	[138]	[11.488216]	[138]	[126066281]	[126066281]
49_209	chr11	65709744	65710144	+	1000	755.0	[9.200371]	[101]	[8.293994]	[101]	[65709944]	[65709944]
49_2090	chr2	68751707	68752107	+	1000	155.0	[3.0288188]	[136]	[2.7901492]	[136]	[68751940]	[68751940]
49_20907	chr6	146595908	146596308	+	766	52.0	[2.8445425]	[155]	[2.4857697, 4.585177]	[104, 155]	[146596159]	[146596108, 146596159]
49_2091	chr2	152624849	152625249	+	1000	155.0	[14.294004]	[103]	[13.588854]	[103]	[152625045]	[152625045]
49_20915	chr6	169916120	169916520	+	728	52.0	[]	[]	[4.663282]	[159]	[]	[169916355]
49_20924	chr7	16646824	16647224	+	1000	52.0	[6.774686]	[98]	[6.774686]	[98]	[16647013]	[16647013]
49_2093	chr3	161038847	161039247	+	1000	155.0	[13.47666, 3.350037]	[103, 142]	[12.689945, 7.3365355]	[103, 142]	[161039048, 161039087]	[161039048, 161039087]
49_20936	chr7	88264854	88265254	+	1000	52.0	[7.5963116]	[103]	[8.181801]	[103]	[88265052]	[88265052]
49_20941	chr7	103151943	103152343	+	1000	52.0	[2.900943]	[131]	[]	[]	[103152142]	[]
49_20944	chr7	106354867	106355267	+	1000	52.0	[]	[]	[2.382716]	[161]	[]	[106355078]
49_20949	chr7	126698977	126699377	+	1000	52.0	[4.715904]	[129]	[2.5716562]	[129]	[126699188]	[126699188]
49_20951	chr7	128672835	128673235	+	1000	52.0	[5.615878]	[148]	[2.5564928]	[148]	[128672998]	[128672998]
49_20953	chr7	130910010	130910410	+	1000	52.0	[5.094161]	[140]	[]	[]	[130910241]	[]
49_20967	chr7	155341659	155342059	+	1000	52.0	[]	[]	[5.264582]	[79]	[]	[155341815]
49_20968	chr7	158467499	158467899	+	959	52.0	[4.9856296, 18.801544]	[87, 137]	[2.596367, 18.801544]	[87, 137]	[158467684, 158467734]	[158467684, 158467734]
49_20978	chr8	28891660	28892060	+	1000	52.0	[10.715776]	[227]	[8.580954]	[227]	[28891905]	[28891905]
49_2098	chrX	31563747	31564147	+	1000	155.0	[8.263968, 7.0321693]	[81, 165]	[8.182405, 7.407259]	[81, 165]	[31563911, 31563995]	[31563911, 31563995]
49_20984	chr8	39894632	39895032	+	895	52.0	[9.68026]	[123]	[13.033171]	[123]	[39894841]	[39894841]
49_20986	chr8	52706132	52706532	+	986	52.0	[6.8767114]	[98]	[6.4650865]	[98]	[52706322]	[52706322]
49_2099	chr1	112880955	112881355	+	1000	154.0	[12.57791, 2.5564928]	[100, 143]	[12.613283, 6.119391]	[100, 143]	[112881147, 112881190]	[112881147, 112881190]
49_21	chr17	58338031	58338431	+	1000	1346.0	[13.033171]	[101]	[9.68026]	[101]	[58338232]	[58338232]
49_210	chr10	72605079	72605479	+	1000	752.0	[13.47666]	[104]	[12.689945]	[104]	[72605282]	[72605282]
49_2100	chr1	167869553	167869953	+	1000	154.0	[7.0321693]	[125]	[7.407259]	[125]	[167869765]	[167869765]
49_21002	chr9	295443	295843	+	669	52.0	[13.632117]	[80]	[2.5448742, 13.632117]	[57, 80]	[295622]	[295599, 295622]
49_21004	chr9	35237378	35237778	+	785	52.0	[7.408483]	[117]	[7.443856]	[117]	[35237579]	[35237579]
49_21005	chr9	37587469	37587869	+	862	52.0	[4.492142, 5.584129]	[106, 157]	[]	[]	[37587643, 37587694]	[]
49_21007	chr9	73024533	73024933	+	1000	52.0	[5.24471, 6.99331]	[166, 184]	[6.5673666, 7.1464367]	[166, 184]	[73024756, 73024774]	[73024756, 73024774]
49_2101	chr10	84291405	84291805	+	1000	154.0	[7.5356817]	[156]	[7.407259]	[156]	[84291656]	[84291656]
49_21016	chr9	100601050	100601450	+	642	52.0	[11.228714, 5.990282, 3.4554012]	[93, 123, 162]	[8.068016, 5.2791057, 6.9367356]	[93, 123, 162]	[100601201, 100601231, 100601270]	[100601201, 100601231, 100601270]
49_21018	chr9	120846911	120847311	+	1000	52.0	[5.256014]	[102]	[2.4444578]	[102]	[120847074]	[120847074]
49_2102	chr11	67436299	67436699	+	1000	154.0	[9.68026]	[91]	[13.033171]	[91]	[67436489]	[67436489]
49_2103	chr12	31315390	31315790	+	1000	154.0	[6.88005]	[114]	[5.871373]	[114]	[31315602]	[31315602]
49_21032	chr9	131235437	131235837	+	1000	52.0	[3.4554012]	[181]	[6.433223]	[181]	[131235638]	[131235638]
49_21037	chrX	20222093	20222493	+	1000	52.0	[5.9977975]	[124]	[4.688775]	[124]	[20222299]	[20222299]
49_2104	chr12	31867290	31867690	+	1000	154.0	[9.68026]	[97]	[13.033171]	[97]	[31867483]	[31867483]
49_21042	chrX	119118856	119119256	+	1000	52.0	[13.632117]	[161]	[13.632117]	[161]	[119119084]	[119119084]
49_2105	chr14	36661614	36662014	+	1000	154.0	[2.5564928]	[103]	[5.615878]	[103]	[36661807]	[36661807]
49_21058	chr1	16241312	16241712	+	1000	51.0	[14.294004, 6.162646]	[94, 125]	[13.588854, 5.58789]	[94, 125]	[16241497, 16241528]	[16241497, 16241528]
49_2106	chr18	50281406	50281806	+	1000	154.0	[]	[]	[2.8997188]	[106]	[]	[50281604]
49_21060	chr1	17569094	17569494	+	985	51.0	[8.669316]	[96]	[11.352449]	[96]	[17569288]	[17569288]
49_21061	chr1	21005434	21005834	+	1000	51.0	[13.033171]	[99]	[9.68026]	[99]	[21005621]	[21005621]
49_21076	chr1	36368921	36369321	+	1000	51.0	[]	[]	[4.628766]	[182]	[]	[36369114]
49_21084	chr1	46449496	46449896	+	1000	51.0	[12.613283]	[96]	[12.57791]	[96]	[46449686]	[46449686]
49_21088	chr1	65505829	65506229	+	899	51.0	[9.68026]	[95]	[13.033171]	[95]	[65506020]	[65506020]
49_2109	chr2	10275223	10275623	+	1000	154.0	[]	[]	[4.566732]	[111]	[]	[10275403]
49_21092	chr1	89760430	89760830	+	971	51.0	[7.3018947]	[103]	[7.935482]	[103]	[89760610]	[89760610]
49_21094	chr1	99374119	99374519	+	1000	51.0	[10.9407625]	[112]	[8.668092]	[112]	[99374318]	[99374318]
49_21095	chr1	109218485	109218885	+	1000	51.0	[7.408483]	[139]	[7.443856]	[139]	[109218721]	[109218721]
49_21097	chr1	115771845	115772245	+	1000	51.0	[3.4554012]	[82]	[6.9367356]	[82]	[115772024]	[115772024]
49_211	chr6	137849348	137849748	+	1000	751.0	[14.294004]	[92]	[13.588854]	[92]	[137849539]	[137849539]
49_21101	chr1	154955895	154956295	+	1000	51.0	[5.127591]	[93]	[2.5728807]	[93]	[154956053]	[154956053]
49_21111	chr1	196082026	196082426	+	1000	51.0	[13.47666]	[108]	[12.689945]	[108]	[196082229]	[196082229]
49_21121	chr1	207337196	207337596	+	1000	51.0	[6.702948]	[103]	[3.9836245]	[103]	[207337382]	[207337382]
49_21123	chr1	211221138	211221538	+	943	51.0	[13.033171]	[85]	[9.68026]	[85]	[211221304]	[211221304]
49_21126	chr1	211769514	211769914	+	884	51.0	[17.54071]	[81]	[14.892951]	[81]	[211769683]	[211769683]
49_21127	chr1	212438878	212439278	+	1000	51.0	[5.45693]	[183]	[]	[]	[212439104]	[]
49_21130	chr1	223198298	223198698	+	1000	51.0	[11.210488, 10.9407625]	[76, 99]	[9.196315, 8.668092]	[76, 99]	[223198466, 223198489]	[223198466, 223198489]
49_2114	chr4	4602995	4603395	+	1000	154.0	[2.613967, 9.68026]	[89, 99]	[13.033171]	[99]	[4603178, 4603188]	[4603188]
49_21142	chr10	788932	789332	+	1000	51.0	[8.00284]	[91]	[7.536359]	[91]	[789109]	[789109]
49_2115	chr4	153142894	153143294	+	1000	154.0	[9.196315]	[98]	[11.210488]	[98]	[153143091]	[153143091]
49_21150	chr10	49225336	49225736	+	1000	51.0	[]	[]	[2.5009332]	[170]	[]	[49225587]
49_21151	chr10	50331489	50331889	+	1000	51.0	[2.4798305]	[129]	[5.220641]	[129]	[50331687]	[50331687]
49_21155	chr10	70784460	70784860	+	1000	51.0	[7.0321693]	[114]	[7.407259]	[114]	[70784667]	[70784667]
49_21160	chr10	73284223	73284623	+	1000	51.0	[11.844076]	[110]	[8.562728]	[110]	[73284419]	[73284419]
49_21167	chr10	101219978	101220378	+	1000	51.0	[13.588854]	[97]	[14.294004]	[97]	[101220173]	[101220173]
49_21168	chr10	101783258	101783658	+	600	51.0	[4.715904]	[113]	[]	[]	[101783465]	[]
49_21176	chr11	6683932	6684332	+	870	51.0	[8.669316]	[107]	[10.887038]	[107]	[6684130]	[6684130]
49_2118	chr1	61253397	61253797	+	1000	153.0	[6.2082367]	[149]	[3.368263]	[149]	[61253627]	[61253627]
49_21187	chr11	62475217	62475617	+	716	51.0	[14.294004]	[120]	[13.588854]	[120]	[62475421]	[62475421]
49_2119	chr1	113928963	113929363	+	1000	153.0	[12.613283]	[90]	[12.57791]	[90]	[113929140]	[113929140]
49_212	chr12	31326127	31326527	+	1000	745.0	[7.407259]	[100]	[7.0321693]	[100]	[31326325]	[31326325]
49_2120	chr1	154479735	154480135	+	1000	153.0	[2.4444578]	[93]	[4.752501, 5.455706]	[93, 134]	[154479919]	[154479919, 154479960]
49_21207	chr12	52010251	52010651	+	1000	51.0	[5.9242373]	[96]	[6.3896484]	[96]	[52010405]	[52010405]
49_2121	chr1	203795354	203795754	+	1000	153.0	[6.103162]	[91]	[4.288975]	[91]	[203795535]	[203795535]
49_21216	chr12	65598712	65599112	+	915	51.0	[13.632117]	[101]	[13.632117]	[101]	[65598907]	[65598907]
49_21221	chr12	93763590	93763990	+	1000	51.0	[5.0922184]	[133]	[2.6082535]	[133]	[93763806]	[93763806]
49_21224	chr12	104688522	104688922	+	1000	51.0	[17.54071]	[140]	[14.892951]	[140]	[104688753]	[104688753]
49_2123	chr19	8033639	8034039	+	1000	153.0	[6.089997]	[136]	[7.251801]	[136]	[8033856]	[8033856]
49_21232	chr12	129693769	129694169	+	657	51.0	[4.663282, 6.089997]	[89, 102]	[7.251801]	[102]	[129693943, 129693956]	[129693956]
49_21233	chr12	131268128	131268528	+	1000	51.0	[6.809537]	[65]	[3.0265872]	[65]	[131268282]	[131268282]
49_21236	chr13	45418369	45418769	+	1000	51.0	[2.4810548]	[154]	[4.6634045]	[154]	[45418605]	[45418605]
49_21239	chr13	90362679	90363079	+	1000	51.0	[9.68026]	[124]	[13.033171]	[124]	[90362885]	[90362885]
49_2124	chr19	39217060	39217460	+	1000	153.0	[9.68026]	[112]	[13.033171]	[112]	[39217264]	[39217264]
49_21240	chr13	91084981	91085381	+	1000	51.0	[2.9848778]	[159]	[2.8564546]	[159]	[91085154]	[91085154]
49_21247	chr14	33652582	33652982	+	1000	51.0	[6.246463]	[163]	[6.5049605]	[163]	[33652816]	[33652816]
49_2125	chr2	15471601	15472001	+	1000	153.0	[17.54071]	[101]	[14.892951]	[101]	[15471800]	[15471800]
49_21251	chr14	65418466	65418866	+	1000	51.0	[9.68026]	[96]	[13.033171]	[96]	[65418661]	[65418661]
49_21254	chr14	94110563	94110963	+	1000	51.0	[3.4554012]	[147]	[6.9367356]	[147]	[94110788]	[94110788]
49_21255	chr14	102459127	102459527	+	1000	51.0	[7.892218]	[96]	[7.9637814]	[96]	[102459306]	[102459306]
49_2127	chr20	53588547	53588947	+	1000	153.0	[7.407259]	[101]	[7.0321693]	[101]	[53588744]	[53588744]
49_2128	chr21	32558985	32559385	+	1000	153.0	[12.689945]	[93]	[13.47666]	[93]	[32559170]	[32559170]
49_21281	chr15	90657506	90657906	+	743	51.0	[7.1854954]	[104]	[6.6374507]	[104]	[90657697]	[90657697]
49_21287	chr16	10964120	10964520	+	1000	51.0	[6.8767114]	[91]	[6.4650865]	[91]	[10964275]	[10964275]
49_21289	chr16	14406756	14407156	+	892	51.0	[6.3597226, 13.033171]	[89, 160]	[7.780024, 9.68026]	[89, 160]	[14406909, 14406980]	[14406909, 14406980]
49_21294	chr16	28164205	28164605	+	706	51.0	[4.61054]	[140]	[2.9714565]	[140]	[28164433]	[28164433]
49_21297	chr16	55623002	55623402	+	971	51.0	[5.8567076]	[120]	[6.5254154]	[120]	[55623153]	[55623153]
49_213	chr7	150961978	150962378	+	1000	740.0	[10.38541]	[102]	[12.32802]	[102]	[150962180]	[150962180]
49_2132	chr3	38019567	38019967	+	1000	153.0	[]	[]	[5.492303]	[172]	[]	[38019806]
49_21322	chr17	28849410	28849810	+	1000	51.0	[9.081313]	[138]	[9.081313]	[138]	[28849632]	[28849632]
49_21323	chr17	29789115	29789515	+	1000	51.0	[17.54071]	[124]	[14.892951]	[124]	[29789332]	[29789332]
49_21324	chr17	31291717	31292117	+	1000	51.0	[18.801544]	[106]	[18.801544]	[106]	[31291909]	[31291909]
49_21334	chr17	42407502	42407902	+	1000	51.0	[7.4102497]	[144]	[7.4830523]	[144]	[42407733]	[42407733]
49_2134	chr3	46979437	46979837	+	1000	153.0	[2.9051511]	[60]	[5.157994]	[60]	[46979594]	[46979594]
49_21348	chr17	61869664	61870064	+	1000	51.0	[9.68026]	[101]	[13.033171]	[101]	[61869859]	[61869859]
49_2136	chr5	177378808	177379208	+	1000	153.0	[12.57791]	[98]	[12.147872]	[98]	[177379003]	[177379003]
49_21361	chr18	1488058	1488458	+	1000	51.0	[7.0321693]	[94]	[7.407259]	[94]	[1488251]	[1488251]
49_21369	chr18	57820103	57820503	+	1000	51.0	[6.119391]	[177]	[2.5564928]	[177]	[57820333]	[57820333]
49_2137	chr6	21996393	21996793	+	1000	153.0	[10.9407625]	[102]	[8.668092]	[102]	[21996588]	[21996588]
49_21383	chr19	7869481	7869881	+	1000	51.0	[2.3781524]	[166]	[5.299955]	[166]	[7869709]	[7869709]
49_21392	chr19	15828869	15829269	+	1000	51.0	[5.885604]	[149]	[3.084716]	[149]	[15829062]	[15829062]
49_214	chr10	70590283	70590683	+	1000	738.0	[12.689945]	[92]	[13.47666]	[92]	[70590475]	[70590475]
49_21408	chr19	46717204	46717604	+	1000	51.0	[5.9909678]	[161]	[]	[]	[46717419]	[]
49_21412	chr19	49225994	49226394	+	1000	51.0	[2.9981432]	[99]	[6.222219]	[99]	[49226160]	[49226160]
49_21414	chr19	50739510	50739910	+	884	51.0	[6.0160236]	[126]	[3.560476]	[126]	[50739674]	[50739674]
49_2142	chr8	143829424	143829824	+	1000	153.0	[3.4554012]	[112]	[6.433223]	[112]	[143829635]	[143829635]
49_21420	chr19	56080557	56080957	+	961	51.0	[6.051436]	[84]	[6.353051]	[84]	[56080714]	[56080714]
49_2143	chr9	93119947	93120347	+	1000	153.0	[6.809537]	[113]	[3.4919982]	[113]	[93120151]	[93120151]
49_21433	chr2	28607064	28607464	+	1000	51.0	[13.033171, 2.7454853]	[85, 140]	[9.68026]	[85]	[28607223, 28607278]	[28607223]
49_21437	chr2	39143284	39143684	+	1000	51.0	[8.781351]	[102]	[12.215826]	[102]	[39143484]	[39143484]
49_21441	chr2	55951556	55951956	+	1000	51.0	[9.68026]	[135]	[13.033171]	[135]	[55951773]	[55951773]
49_21444	chr2	65021801	65022201	+	1000	51.0	[6.516847]	[139]	[6.353051]	[139]	[65022013]	[65022013]
49_21452	chr2	97909172	97909572	+	1000	51.0	[4.4299593, 7.5796227]	[138, 153]	[7.3409534]	[153]	[97909396, 97909411]	[97909411]
49_21456	chr2	108615688	108616088	+	1000	51.0	[6.807183]	[108]	[7.2580867]	[108]	[108615885]	[108615885]
49_21461	chr2	151523890	151524290	+	888	51.0	[12.201596]	[110]	[12.576686]	[110]	[151524097]	[151524097]
49_21462	chr2	157923592	157923992	+	1000	51.0	[11.315852]	[146]	[8.293002]	[146]	[157923793]	[157923793]
49_21468	chr2	196153366	196153766	+	1000	51.0	[13.588854]	[133]	[14.294004]	[133]	[196153568]	[196153568]
49_21469	chr2	216768941	216769341	+	870	51.0	[3.9836245]	[102]	[6.702948]	[102]	[216769120]	[216769120]
49_2148	chr1	147672031	147672431	+	1000	152.0	[13.47666]	[103]	[12.689945]	[103]	[147672230]	[147672230]
49_21483	chr20	47389931	47390331	+	1000	51.0	[5.9242373]	[155]	[5.9242373]	[155]	[47390159]	[47390159]
49_21484	chr20	49426807	49427207	+	1000	51.0	[6.560788]	[107]	[6.286746]	[107]	[49427009]	[49427009]
49_2149	chr10	30026520	30026920	+	1000	152.0	[10.9407625]	[99]	[8.668092]	[99]	[30026708]	[30026708]
49_21499	chr21	38089663	38090063	+	897	51.0	[]	[]	[4.619341]	[101]	[]	[38089825]
49_215	chr11	57150544	57150944	+	1000	737.0	[7.0321693]	[99]	[7.407259]	[99]	[57150741]	[57150741]
49_2150	chr10	95441198	95441598	+	1000	152.0	[13.588854]	[95]	[14.294004]	[95]	[95441392]	[95441392]
49_21500	chr21	42590841	42591241	+	793	51.0	[7.408483]	[95]	[6.978445]	[95]	[42591035]	[42591035]
49_21512	chr22	19580008	19580408	+	1000	51.0	[7.320121]	[214]	[6.807183]	[214]	[19580252]	[19580252]
49_21515	chr22	19696530	19696930	+	1000	51.0	[4.5217853]	[149]	[]	[]	[19696708]	[]
49_2152	chr11	59938720	59939120	+	1000	152.0	[13.632117]	[96]	[13.632117]	[96]	[59938913]	[59938913]
49_2153	chr14	103016578	103016978	+	1000	152.0	[18.801544]	[111]	[18.801544]	[111]	[103016777]	[103016777]
49_21532	chr22	20969972	20970372	+	983	51.0	[5.654196]	[142]	[6.118705]	[142]	[20970198]	[20970198]
49_21534	chr22	21580632	21581032	+	1000	51.0	[]	[]	[4.492142]	[96]	[]	[21580815]
49_2155	chr19	6161326	6161726	+	1000	152.0	[7.3409534]	[136]	[7.5796227]	[136]	[6161544]	[6161544]
49_21557	chr22	23284819	23285219	+	1000	51.0	[11.444276]	[111]	[8.668092]	[111]	[23284983]	[23284983]
49_2156	chr21	36901588	36901988	+	1000	152.0	[13.033171]	[133]	[9.68026]	[133]	[36901804]	[36901804]
49_21563	chr22	39522661	39523061	+	1000	51.0	[6.246463]	[168]	[6.5049605]	[168]	[39522891]	[39522891]
49_21571	chr3	32673697	32674097	+	842	51.0	[9.68026]	[116]	[13.033171]	[116]	[32673899]	[32673899]
49_21575	chr3	46935543	46935943	+	865	51.0	[6.4650865]	[96]	[7.3802238]	[96]	[46935722]	[46935722]
49_2158	chr3	88191973	88192373	+	1000	152.0	[17.54071]	[105]	[14.892951]	[105]	[88192174]	[88192174]
49_21580	chr3	50419574	50419974	+	1000	51.0	[12.57791, 5.751751]	[57, 107]	[12.613283, 6.3310776]	[57, 107]	[50419729, 50419779]	[50419729, 50419779]
49_21587	chr3	100080650	100081050	+	940	51.0	[13.033171]	[87]	[9.68026]	[87]	[100080803]	[100080803]
49_2159	chr3	146470402	146470802	+	1000	152.0	[18.801544]	[89]	[18.801544]	[89]	[146470588]	[146470588]
49_21590	chr3	141012575	141012975	+	1000	51.0	[13.632117]	[104]	[13.632117]	[104]	[141012766]	[141012766]
49_21591	chr3	141386774	141387174	+	1000	51.0	[5.455706, 4.288975]	[101, 182]	[6.103162]	[182]	[141386929, 141387010]	[141387010]
49_21598	chr3	187325663	187326063	+	593	51.0	[13.033171]	[117]	[9.68026]	[117]	[187325875]	[187325875]
49_216	chr4	26782105	26782505	+	1000	737.0	[12.201596]	[91]	[12.576686]	[91]	[26782296]	[26782296]
49_2160	chr4	39568776	39569176	+	1000	152.0	[7.892218]	[99]	[7.9637814]	[99]	[39568974]	[39568974]
49_21600	chr3	193660640	193661040	+	1000	51.0	[5.0246882]	[152]	[2.7440205]	[152]	[193660876]	[193660876]
49_21607	chr4	2847669	2848069	+	825	51.0	[5.881383]	[106]	[6.7177634]	[106]	[2847875]	[2847875]
49_2161	chr4	99734428	99734828	+	1000	152.0	[12.689945]	[100]	[2.524629, 13.47666]	[90, 100]	[99734615]	[99734605, 99734615]
49_21614	chr4	67928557	67928957	+	1000	51.0	[8.669316, 7.3409534]	[137, 172]	[11.352449, 7.5796227]	[137, 172]	[67928757, 67928792]	[67928757, 67928792]
49_21615	chr4	71857671	71858071	+	1000	51.0	[2.366932]	[110]	[2.8334134]	[110]	[71857842]	[71857842]
49_21616	chr4	74543087	74543487	+	1000	51.0	[8.781351]	[106]	[12.215826]	[106]	[74543283]	[74543283]
49_21618	chr4	98987620	98988020	+	1000	51.0	[2.7510905]	[151]	[3.384678]	[151]	[98987844]	[98987844]
49_2162	chr6	2480175	2480575	+	1000	152.0	[8.263968, 8.182405]	[106, 142]	[8.182405, 8.263968]	[106, 142]	[2480376, 2480412]	[2480376, 2480412]
49_21622	chr4	159195437	159195837	+	1000	51.0	[4.1617765]	[73]	[5.674348]	[73]	[159195594]	[159195594]
49_21624	chr4	173369068	173369468	+	871	51.0	[12.147872]	[124]	[12.57791]	[124]	[173369272]	[173369272]
49_2163	chr6	14077458	14077858	+	1000	152.0	[13.47666]	[112]	[12.689945]	[112]	[14077665]	[14077665]
49_21632	chr5	39158165	39158565	+	1000	51.0	[2.3691711]	[172]	[]	[]	[39158408]	[]
49_21634	chr5	55936064	55936464	+	866	51.0	[7.2976894]	[155]	[8.241509]	[155]	[55936312]	[55936312]
49_21635	chr5	68320129	68320529	+	1000	51.0	[5.040453]	[209]	[]	[]	[68320371]	[]
49_21639	chr5	76180983	76181383	+	1000	51.0	[5.8895993]	[119]	[5.751751]	[119]	[76181162]	[76181162]
49_21641	chr5	95713316	95713716	+	1000	51.0	[5.5479236]	[96]	[6.353051]	[96]	[95713487]	[95713487]
49_21645	chr5	119059776	119060176	+	604	51.0	[5.019141]	[99]	[]	[]	[119059954]	[]
49_21647	chr5	131996142	131996542	+	764	51.0	[7.0084734]	[152]	[6.246463]	[152]	[131996370]	[131996370]
