#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT1_idr.fa STAT1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
315_2451	chr11	43869023	43869423	+	875	25.0	[]	[]	[8.194635]	[129]	[]	[43869220]
315_2452	chr11	44333275	44333675	+	1000	25.0	[9.611048]	[112]	[]	[]	[44333445]	[]
315_2454	chr11	59556217	59556617	+	1000	25.0	[]	[]	[9.611048]	[85]	[]	[59556390]
315_2459	chr11	64998615	64999015	+	801	25.0	[8.280003]	[147]	[9.611048]	[134]	[64998845]	[64998832]
315_246	chr16	9078986	9079386	+	1000	62.0	[8.194635]	[155]	[9.525681, 9.611048, 8.280003]	[69, 85, 109]	[9079229]	[9079143, 9079159, 9079183]
315_2461	chr11	76824160	76824560	+	1000	25.0	[8.194635]	[98]	[]	[]	[76824346]	[]
315_2465	chr12	48199908	48200308	+	1000	25.0	[]	[]	[9.611048, 9.525681, 8.194635]	[95, 131, 156]	[]	[48200089, 48200125, 48200150]
315_2468	chr12	56698976	56699376	+	1000	25.0	[9.525681]	[100]	[8.280003]	[161]	[56699160]	[56699221]
315_2470	chr12	93373117	93373517	+	1000	25.0	[9.611048]	[155]	[9.525681]	[136]	[93373358]	[93373339]
315_2480	chr14	81427267	81427667	+	1000	25.0	[8.259005]	[125]	[]	[]	[81427479]	[]
315_2484	chr15	34657419	34657819	+	1000	25.0	[8.280003]	[131]	[]	[]	[34657604]	[]
315_2486	chr15	65304193	65304593	+	1000	25.0	[9.611048]	[86]	[]	[]	[65304358]	[]
315_2494	chr16	23826496	23826896	+	1000	25.0	[]	[]	[9.525681, 8.280003]	[87, 156]	[]	[23826654, 23826723]
315_2498	chr16	75621052	75621452	+	1000	25.0	[]	[]	[9.525681]	[162]	[]	[75621275]
315_2499	chr16	81624862	81625262	+	1000	25.0	[9.525681]	[78]	[]	[]	[81625029]	[]
315_2502	chr17	8173030	8173430	+	1000	25.0	[]	[]	[9.611048]	[88]	[]	[8173184]
315_2506	chr17	44246022	44246422	+	954	25.0	[]	[]	[8.280003]	[86]	[]	[44246207]
315_251	chr3	172594589	172594989	+	1000	62.0	[]	[]	[8.194635]	[124]	[]	[172594813]
315_2510	chr17	78258548	78258948	+	1000	25.0	[8.280003]	[120]	[8.259005]	[95]	[78258746]	[78258721]
315_2511	chr17	78979776	78980176	+	1000	25.0	[9.611048]	[75]	[]	[]	[78979946]	[]
315_2512	chr17_KI270729v1_random	3220	3620	+	934	25.0	[]	[]	[9.611048]	[108]	[]	[3426]
315_252	chr4	72553514	72553914	+	1000	62.0	[]	[]	[8.280003]	[111]	[]	[72553708]
315_2523	chr19	51467982	51468382	+	908	25.0	[8.280003]	[100]	[8.280003, 9.611048]	[112, 152]	[51468142]	[51468154, 51468194]
315_2525	chr19	55212435	55212835	+	1000	25.0	[]	[]	[9.525681]	[130]	[]	[55212658]
315_2526	chr19	57279633	57280033	+	769	25.0	[8.194635]	[186]	[8.194635]	[139]	[57279877]	[57279830]
315_2527	chr2	10689797	10690197	+	1000	25.0	[8.194635, 8.194635]	[127, 145]	[8.280003]	[88]	[10690024, 10690042]	[10689985]
315_2529	chr2	64854721	64855121	+	1000	25.0	[8.280003]	[114]	[8.280003]	[123]	[64854935]	[64854944]
315_253	chr6	31806782	31807182	+	1000	62.0	[8.280003, 9.525681]	[99, 107]	[9.611048, 8.280003]	[122, 137]	[31806968, 31806976]	[31806991, 31807006]
315_2532	chr2	86584053	86584453	+	1000	25.0	[]	[]	[9.611048, 8.280003]	[101, 143]	[]	[86584246, 86584288]
315_2533	chr2	96532084	96532484	+	1000	25.0	[]	[]	[8.259005, 9.611048]	[100, 140]	[]	[96532271, 96532311]
315_2534	chr2	126659049	126659449	+	954	25.0	[8.194635]	[155]	[9.611048]	[183]	[126659254]	[126659282]
315_2539	chr2	177212225	177212625	+	623	25.0	[9.525681]	[123]	[]	[]	[177212434]	[]
315_2544	chr20	43538553	43538953	+	568	25.0	[8.194635]	[119]	[8.194635]	[104]	[43538760]	[43538745]
315_2547	chr20	50098305	50098705	+	1000	25.0	[9.611048]	[111]	[]	[]	[50098496]	[]
315_255	chrX	41010080	41010480	+	1000	62.0	[]	[]	[9.611048]	[110]	[]	[41010278]
315_2553	chr22	19085102	19085502	+	1000	25.0	[8.280003, 9.611048]	[121, 149]	[]	[]	[19085289, 19085317]	[]
315_2560	chr3	71193609	71194009	+	1000	25.0	[9.525681]	[132]	[]	[]	[71193825]	[]
315_2565	chr3	186949480	186949880	+	1000	25.0	[]	[]	[8.194635, 8.280003]	[106, 137]	[]	[186949656, 186949687]
315_2567	chr4	10173232	10173632	+	1000	25.0	[]	[]	[8.259005]	[188]	[]	[10173462]
315_2574	chr4	154473552	154473952	+	1000	25.0	[]	[]	[9.525681]	[161]	[]	[154473772]
315_2576	chr5	42993166	42993566	+	923	25.0	[8.280003]	[89]	[9.525681, 9.611048]	[137, 155]	[42993341]	[42993389, 42993407]
315_2584	chr5	177113862	177114262	+	925	25.0	[]	[]	[8.194635]	[95]	[]	[177114030]
315_2587	chr6	10518881	10519281	+	977	25.0	[8.280003]	[106]	[]	[]	[10519085]	[]
315_2588	chr6	15561826	15562226	+	1000	25.0	[9.611048]	[110]	[9.611048]	[126]	[15562033]	[15562049]
315_2596	chr6	27295248	27295648	+	1000	25.0	[9.611048]	[94]	[]	[]	[27295411]	[]
315_2598	chr6	27668384	27668784	+	1000	25.0	[]	[]	[9.611048]	[149]	[]	[27668554]
315_260	chr7	151026780	151027180	+	1000	61.0	[9.525681]	[143]	[8.194635]	[119]	[151027018]	[151026994]
315_2602	chr6	28356095	28356495	+	1000	25.0	[]	[]	[9.525681]	[89]	[]	[28356277]
315_2606	chr6	28811891	28812291	+	1000	25.0	[8.194635]	[86]	[]	[]	[28812055]	[]
315_2617	chr6	158853153	158853553	+	1000	25.0	[]	[]	[8.194635]	[159]	[]	[158853386]
315_2618	chr6	159999085	159999485	+	703	25.0	[]	[]	[8.280003]	[147]	[]	[159999314]
315_262	chr15	90648565	90648965	+	1000	60.0	[8.280003, 9.611048]	[112, 134]	[8.259005]	[150]	[90648768, 90648790]	[90648806]
315_2623	chr7	23470454	23470854	+	1000	25.0	[8.259005]	[119]	[]	[]	[23470666]	[]
315_263	chr16	11297452	11297852	+	1000	60.0	[9.525681]	[111]	[9.525681]	[152]	[11297661]	[11297702]
315_2632	chr7	134316959	134317359	+	604	25.0	[9.525681]	[136]	[]	[]	[134317130]	[]
315_2633	chr7	136033432	136033832	+	1000	25.0	[]	[]	[9.525681]	[102]	[]	[136033618]
315_2635	chr7	138358986	138359386	+	1000	25.0	[8.194635]	[209]	[]	[]	[138359234]	[]
315_2639	chr7	151008033	151008433	+	1000	25.0	[8.280003, 8.280003, 8.280003, 8.280003, 8.280003]	[134, 138, 158, 162, 166]	[]	[]	[151008215, 151008219, 151008239, 151008243, 151008247]	[]
315_264	chr17	59837698	59838098	+	1000	60.0	[]	[]	[9.611048]	[70]	[]	[59837855]
315_2640	chr7	151315066	151315466	+	1000	25.0	[8.280003]	[106]	[]	[]	[151315259]	[]
315_2642	chr8	11879354	11879754	+	1000	25.0	[]	[]	[8.259005]	[110]	[]	[11879561]
315_2647	chr8	143553723	143554123	+	1000	25.0	[]	[]	[8.194635]	[163]	[]	[143553938]
315_2648	chr9	37747135	37747535	+	987	25.0	[8.280003]	[145]	[]	[]	[37747356]	[]
315_2649	chr9	98049265	98049665	+	1000	25.0	[9.611048]	[132]	[9.611048, 8.194635]	[84, 167]	[98049476]	[98049428, 98049511]
315_265	chr20	55103179	55103579	+	1000	60.0	[8.194635]	[84]	[8.194635]	[108]	[55103345]	[55103369]
315_2650	chr9	98374563	98374963	+	1000	25.0	[]	[]	[9.525681, 9.611048]	[106, 137]	[]	[98374764, 98374795]
315_2657	chrX	152176980	152177380	+	1000	25.0	[8.280003, 8.280003]	[194, 209]	[]	[]	[152177175, 152177190]	[]
315_2664	chr1	16615471	16615871	+	1000	24.0	[8.194635]	[104]	[]	[]	[16615661]	[]
315_2666	chr1	19869964	19870364	+	1000	24.0	[]	[]	[8.280003]	[147]	[]	[19870211]
315_2668	chr1	23980228	23980628	+	994	24.0	[]	[]	[8.194635, 9.525681]	[136, 178]	[]	[23980397, 23980439]
315_2669	chr1	24201851	24202251	+	821	24.0	[8.280003]	[150]	[9.525681]	[167]	[24202083]	[24202100]
315_2670	chr1	25715923	25716323	+	974	24.0	[9.525681]	[180]	[]	[]	[25716170]	[]
315_2674	chr1	27115627	27116027	+	949	24.0	[]	[]	[8.194635]	[53]	[]	[27115779]
315_2675	chr1	27321902	27322302	+	1000	24.0	[8.194635, 8.194635]	[120, 151]	[]	[]	[27322101, 27322132]	[]
315_2677	chr1	32725145	32725545	+	902	24.0	[]	[]	[9.611048]	[115]	[]	[32725353]
315_2678	chr1	33009639	33010039	+	573	24.0	[]	[]	[9.611048]	[184]	[]	[33009843]
315_268	chr22	21588048	21588448	+	1000	60.0	[]	[]	[9.611048]	[178]	[]	[21588293]
315_2686	chr1	44005648	44006048	+	1000	24.0	[8.194635]	[121]	[9.525681]	[77]	[44005856]	[44005812]
315_2711	chr1	228463495	228463895	+	1000	24.0	[9.611048]	[191]	[]	[]	[228463737]	[]
315_2713	chr1	244272991	244273391	+	1000	24.0	[8.259005]	[94]	[]	[]	[244273171]	[]
315_2716	chr10	43407610	43408010	+	1000	24.0	[9.611048, 8.280003]	[75, 151]	[]	[]	[43407777, 43407853]	[]
315_2723	chr11	10920238	10920638	+	1000	24.0	[]	[]	[8.194635]	[168]	[]	[10920462]
315_2724	chr11	13090398	13090798	+	1000	24.0	[8.280003]	[87]	[]	[]	[13090584]	[]
315_2735	chr11	59557386	59557786	+	1000	24.0	[9.611048]	[124]	[]	[]	[59557598]	[]
315_2737	chr11	65274987	65275387	+	735	24.0	[9.525681]	[137]	[8.280003]	[159]	[65275206]	[65275228]
315_274	chr6	125780245	125780645	+	1000	59.0	[]	[]	[9.611048]	[114]	[]	[125780457]
315_2740	chr11	72434439	72434839	+	1000	24.0	[]	[]	[9.525681, 9.525681]	[81, 111]	[]	[72434619, 72434649]
315_2741	chr11	75559044	75559444	+	1000	24.0	[8.194635]	[151]	[]	[]	[75559284]	[]
315_2742	chr11	78400078	78400478	+	906	24.0	[8.280003]	[107]	[]	[]	[78400279]	[]
315_2743	chr11	86183015	86183415	+	804	24.0	[8.280003, 8.259005]	[70, 123]	[]	[]	[86183181, 86183234]	[]
315_2744	chr11	114295024	114295424	+	1000	24.0	[]	[]	[8.259005, 8.194635]	[100, 104]	[]	[114295193, 114295197]
315_2745	chr11	118241071	118241471	+	1000	24.0	[]	[]	[8.280003, 8.280003]	[91, 98]	[]	[118241245, 118241252]
315_2747	chr12	6345472	6345872	+	919	24.0	[9.611048]	[81]	[]	[]	[6345639]	[]
315_2748	chr12	7109086	7109486	+	1000	24.0	[8.280003]	[81]	[]	[]	[7109257]	[]
315_2749	chr12	7938222	7938622	+	987	24.0	[9.611048, 9.611048]	[120, 178]	[]	[]	[7938400, 7938458]	[]
315_2753	chr12	51246252	51246652	+	1000	24.0	[9.611048, 8.280003]	[88, 108]	[8.280003]	[136]	[51246408, 51246428]	[51246456]
315_2754	chr12	54294163	54294563	+	995	24.0	[8.194635]	[185]	[9.611048]	[100]	[54294411]	[54294326]
315_2755	chr12	54360827	54361227	+	1000	24.0	[8.194635, 9.611048]	[81, 93]	[]	[]	[54360997, 54361009]	[]
315_276	chr1	91732386	91732786	+	1000	58.0	[8.194635]	[90]	[]	[]	[91732559]	[]
315_2760	chr12	66164294	66164694	+	1000	24.0	[]	[]	[9.611048]	[163]	[]	[66164529]
315_2765	chr12	109899961	109900361	+	893	24.0	[]	[]	[8.194635]	[163]	[]	[109900155]
315_2766	chr12	110048444	110048844	+	1000	24.0	[]	[]	[9.525681]	[151]	[]	[110048686]
315_2768	chr12	118330341	118330741	+	1000	24.0	[9.611048, 8.280003]	[142, 159]	[]	[]	[118330565, 118330582]	[]
315_2769	chr12	124512621	124513021	+	898	24.0	[9.611048]	[116]	[]	[]	[124512824]	[]
315_277	chr10	24737039	24737439	+	1000	58.0	[8.259005]	[114]	[]	[]	[24737251]	[]
315_2771	chr13	32315751	32316151	+	925	24.0	[]	[]	[8.194635]	[100]	[]	[32315929]
315_2772	chr13	67340241	67340641	+	911	24.0	[]	[]	[9.525681, 9.525681]	[63, 83]	[]	[67340401, 67340421]
315_2776	chr14	67680065	67680465	+	1000	24.0	[]	[]	[9.611048]	[113]	[]	[67680268]
315_2790	chr16	28945495	28945895	+	1000	24.0	[8.194635]	[123]	[9.611048]	[152]	[28945679]	[28945708]
315_2793	chr16	70415174	70415574	+	859	24.0	[8.194635]	[117]	[]	[]	[70415389]	[]
315_280	chr4	78691929	78692329	+	1000	58.0	[9.611048]	[181]	[]	[]	[78692166]	[]
315_2801	chr17	44389732	44390132	+	691	24.0	[8.194635, 8.280003]	[126, 136]	[8.194635]	[73]	[44389941, 44389951]	[44389888]
315_2803	chr17	46795447	46795847	+	1000	24.0	[]	[]	[9.525681]	[106]	[]	[46795612]
315_2808	chr17	78737353	78737753	+	649	24.0	[]	[]	[9.525681]	[88]	[]	[78737517]
315_2810	chr18	967037	967437	+	995	24.0	[8.194635, 8.280003]	[117, 154]	[]	[]	[967240, 967277]	[]
315_2811	chr18	35972415	35972815	+	966	24.0	[9.611048, 8.194635]	[82, 159]	[]	[]	[35972581, 35972658]	[]
315_2812	chr19	1207852	1208252	+	1000	24.0	[]	[]	[9.525681]	[140]	[]	[1208063]
315_2818	chr19	18419198	18419598	+	672	24.0	[9.611048, 9.611048]	[135, 144]	[9.525681]	[113]	[18419421, 18419430]	[18419399]
315_282	chr1	9774739	9775139	+	1000	57.0	[9.525681]	[70]	[9.525681, 8.280003]	[54, 123]	[9774908]	[9774892, 9774961]
315_2821	chr19	40666392	40666792	+	1000	24.0	[9.611048]	[150]	[]	[]	[40666630]	[]
315_2827	chr19	51704103	51704503	+	1000	24.0	[8.194635]	[136]	[]	[]	[51704318]	[]
315_2829	chr2	3303519	3303919	+	1000	24.0	[]	[]	[9.525681]	[129]	[]	[3303715]
315_2832	chr2	8677583	8677983	+	690	24.0	[]	[]	[9.611048]	[128]	[]	[8677807]
315_2833	chr2	9169272	9169672	+	942	24.0	[9.611048]	[96]	[8.280003]	[159]	[9169437]	[9169500]
315_2835	chr2	38778054	38778454	+	1000	24.0	[]	[]	[8.280003]	[126]	[]	[38778228]
315_2839	chr2	74391915	74392315	+	602	24.0	[8.194635]	[84]	[]	[]	[74392092]	[]
315_2841	chr2	144151404	144151804	+	932	24.0	[]	[]	[8.194635]	[156]	[]	[144151636]
315_2845	chr2	201158176	201158576	+	1000	24.0	[8.280003]	[171]	[]	[]	[201158418]	[]
315_2857	chr22	22156706	22157106	+	1000	24.0	[8.194635]	[75]	[]	[]	[22156863]	[]
315_286	chr6	49646272	49646672	+	1000	57.0	[]	[]	[8.194635]	[131]	[]	[49646470]
315_2862	chr3	9986670	9987070	+	785	24.0	[9.525681]	[142]	[]	[]	[9986908]	[]
315_2863	chr3	14410754	14411154	+	1000	24.0	[8.194635]	[186]	[8.259005]	[219]	[14410961]	[14410994]
315_2868	chr3	39383094	39383494	+	616	24.0	[8.280003]	[109]	[]	[]	[39383268]	[]
315_2870	chr3	40352093	40352493	+	1000	24.0	[]	[]	[9.611048]	[118]	[]	[40352296]
315_2878	chr3	172490126	172490526	+	1000	24.0	[8.280003]	[78]	[]	[]	[172490302]	[]
315_2883	chr4	38529096	38529496	+	892	24.0	[8.194635]	[98]	[8.280003]	[150]	[38529293]	[38529345]
315_2888	chr4	153464002	153464402	+	915	24.0	[]	[]	[9.611048]	[93]	[]	[153464186]
315_2889	chr4_GL000008v2_random	2831	3231	+	1000	24.0	[8.259005]	[90]	[]	[]	[2984]	[]
315_289	chr10	42654459	42654859	+	1000	56.0	[]	[]	[8.259005]	[74]	[]	[42654631]
315_2890	chr5	76849799	76850199	+	644	24.0	[]	[]	[8.280003, 9.525681]	[131, 139]	[]	[76849956, 76849964]
315_2896	chr5	140647617	140648017	+	936	24.0	[9.525681, 8.280003, 9.525681]	[69, 78, 135]	[]	[]	[140647770, 140647779, 140647836]	[]
315_290	chr20	56412123	56412523	+	1000	56.0	[]	[]	[9.525681]	[102]	[]	[56412319]
315_2903	chr6	15020070	15020470	+	812	24.0	[9.611048]	[86]	[9.611048]	[149]	[15020253]	[15020316]
315_2904	chr6	16130890	16131290	+	1000	24.0	[]	[]	[8.280003]	[89]	[]	[16131074]
315_2909	chr6	26331199	26331599	+	998	24.0	[9.611048]	[114]	[9.525681]	[129]	[26331362]	[26331377]
315_291	chr22	21712906	21713306	+	1000	56.0	[8.259005]	[209]	[]	[]	[21713134]	[]
315_2914	chr6	34889020	34889420	+	612	24.0	[9.525681]	[160]	[]	[]	[34889270]	[]
315_2915	chr6	36885644	36886044	+	1000	24.0	[8.259005]	[158]	[]	[]	[36885882]	[]
315_2917	chr6	37232492	37232892	+	791	24.0	[8.280003]	[122]	[8.280003, 9.611048]	[105, 132]	[37232694]	[37232677, 37232704]
315_2919	chr6	44313181	44313581	+	936	24.0	[8.194635, 8.280003]	[112, 116]	[9.611048]	[129]	[44313366, 44313370]	[44313383]
315_292	chr6	31834393	31834793	+	1000	56.0	[8.194635, 9.525681]	[121, 160]	[]	[]	[31834575, 31834614]	[]
315_2925	chr6	106820384	106820784	+	924	24.0	[]	[]	[8.259005]	[63]	[]	[106820543]
315_2928	chr6	135325532	135325932	+	969	24.0	[9.611048]	[122]	[8.194635]	[108]	[135325708]	[135325694]
315_2944	chr7	99833252	99833652	+	1000	24.0	[9.611048, 9.525681]	[96, 157]	[]	[]	[99833421, 99833482]	[]
315_2948	chr7	106615802	106616202	+	1000	24.0	[]	[]	[9.611048]	[104]	[]	[106615983]
315_2949	chr7	106866827	106867227	+	1000	24.0	[8.280003]	[123]	[]	[]	[106866981]	[]
315_2955	chr7	134636055	134636455	+	951	24.0	[]	[]	[9.525681]	[107]	[]	[134636252]
315_2957	chr7	137967255	137967655	+	865	24.0	[8.280003]	[69]	[]	[]	[137967407]	[]
315_2959	chr7	155205364	155205764	+	792	24.0	[8.194635]	[244]	[]	[]	[155205612]	[]
315_2960	chr8	28887943	28888343	+	1000	24.0	[8.280003]	[160]	[]	[]	[28888170]	[]
315_2965	chr8	95093107	95093507	+	1000	24.0	[8.259005]	[175]	[]	[]	[95093311]	[]
315_297	chr1	212152197	212152597	+	1000	55.0	[8.194635]	[127]	[8.280003]	[139]	[212152415]	[212152427]
315_2970	chr9	98332514	98332914	+	1000	24.0	[]	[]	[8.194635]	[144]	[]	[98332727]
315_2971	chr9	98576333	98576733	+	929	24.0	[]	[]	[9.611048, 9.611048]	[54, 75]	[]	[98576486, 98576507]
315_2972	chr9	129783719	129784119	+	1000	24.0	[8.194635]	[151]	[]	[]	[129783954]	[]
315_2976	chrX	48941770	48942170	+	1000	24.0	[9.525681, 9.611048]	[139, 166]	[]	[]	[48941978, 48942005]	[]
315_2979	chr1	1906143	1906543	+	858	23.0	[8.194635]	[160]	[]	[]	[1906377]	[]
315_2980	chr1	6719943	6720343	+	1000	23.0	[9.525681]	[68]	[8.194635]	[106]	[6720095]	[6720133]
315_2981	chr1	14784018	14784418	+	953	23.0	[8.280003]	[64]	[9.611048]	[141]	[14784170]	[14784247]
315_2985	chr1	23772132	23772532	+	988	23.0	[]	[]	[9.525681]	[70]	[]	[23772294]
315_2987	chr1	25232943	25233343	+	978	23.0	[]	[]	[8.194635, 8.259005]	[53, 64]	[]	[25233094, 25233105]
315_2989	chr1	27608589	27608989	+	959	23.0	[9.525681]	[78]	[]	[]	[27608757]	[]
315_2990	chr1	28172671	28173071	+	1000	23.0	[8.280003]	[148]	[]	[]	[28172895]	[]
315_2991	chr1	28590048	28590448	+	798	23.0	[8.280003, 8.194635, 9.525681]	[159, 174, 179]	[]	[]	[28590243, 28590258, 28590263]	[]
315_2992	chr1	34843484	34843884	+	738	23.0	[]	[]	[8.194635, 8.280003]	[148, 180]	[]	[34843697, 34843729]
315_2993	chr1	36321010	36321410	+	929	23.0	[9.525681]	[160]	[]	[]	[36321195]	[]
315_2998	chr1	47229168	47229568	+	940	23.0	[9.611048]	[111]	[]	[]	[47229376]	[]
315_2999	chr1	53047650	53048050	+	924	23.0	[]	[]	[8.280003, 8.280003]	[107, 174]	[]	[53047831, 53047898]
315_30	chr20	38122877	38123277	+	1000	226.0	[]	[]	[8.259005, 9.525681, 8.280003]	[59, 99, 126]	[]	[38123036, 38123076, 38123103]
315_3004	chr1	100440075	100440475	+	1000	23.0	[8.280003]	[173]	[]	[]	[100440324]	[]
315_3008	chr1	113040102	113040502	+	978	23.0	[9.525681]	[146]	[]	[]	[113040333]	[]
315_3014	chr1	150926170	150926570	+	872	23.0	[]	[]	[8.194635, 8.194635, 8.280003]	[171, 177, 192]	[]	[150926373, 150926379, 150926394]
315_3018	chr1	161502939	161503339	+	925	23.0	[9.611048]	[65]	[]	[]	[161503101]	[]
315_3022	chr1	168445610	168446010	+	1000	23.0	[9.525681]	[118]	[]	[]	[168445805]	[]
315_3023	chr1	170531812	170532212	+	981	23.0	[9.611048]	[120]	[9.611048]	[146]	[170531994]	[170532020]
315_3027	chr1	203674088	203674488	+	834	23.0	[9.611048]	[136]	[]	[]	[203674280]	[]
315_3034	chr1	212291467	212291867	+	989	23.0	[]	[]	[9.611048, 9.611048]	[100, 178]	[]	[212291638, 212291716]
315_3035	chr1	212414875	212415275	+	579	23.0	[]	[]	[8.280003]	[123]	[]	[212415074]
315_3038	chr1	236794945	236795345	+	972	23.0	[9.525681]	[147]	[]	[]	[236795133]	[]
315_3042	chr1	247218108	247218508	+	977	23.0	[8.194635, 9.525681]	[138, 158]	[]	[]	[247218319, 247218339]	[]
315_3044	chr10	5933903	5934303	+	946	23.0	[9.611048]	[137]	[]	[]	[5934089]	[]
315_3046	chr10	11141435	11141835	+	958	23.0	[8.194635]	[97]	[]	[]	[11141605]	[]
315_3050	chr10	23052117	23052517	+	988	23.0	[8.259005]	[119]	[9.525681]	[151]	[23052292]	[23052324]
315_3052	chr10	50556688	50557088	+	970	23.0	[9.611048]	[68]	[]	[]	[50556848]	[]
315_3053	chr10	50565238	50565638	+	1000	23.0	[9.525681]	[151]	[]	[]	[50565456]	[]
315_3055	chr10	71896391	71896791	+	968	23.0	[8.194635]	[133]	[8.194635]	[139]	[71896603]	[71896609]
315_3056	chr10	75230576	75230976	+	948	23.0	[8.280003]	[140]	[]	[]	[75230791]	[]
315_306	chr1	31955901	31956301	+	1000	54.0	[8.259005]	[93]	[9.525681, 8.194635]	[76, 103]	[31956069]	[31956052, 31956079]
315_3064	chr11	47004642	47005042	+	1000	23.0	[8.280003]	[159]	[]	[]	[47004854]	[]
315_3069	chr11	66694755	66695155	+	995	23.0	[]	[]	[8.280003]	[159]	[]	[66694991]
315_3073	chr11	86301932	86302332	+	941	23.0	[]	[]	[8.194635]	[91]	[]	[86302120]
315_3075	chr11	125552916	125553316	+	944	23.0	[8.194635, 9.525681]	[81, 104]	[]	[]	[125553075, 125553098]	[]
315_3076	chr12	1439637	1440037	+	960	23.0	[9.525681]	[128]	[8.194635]	[89]	[1439853]	[1439814]
315_308	chr1	109864154	109864554	+	1000	54.0	[9.611048]	[80]	[9.525681]	[96]	[109864331]	[109864347]
315_3084	chr12	92357864	92358264	+	885	23.0	[8.194635]	[76]	[9.611048]	[139]	[92358021]	[92358084]
315_3085	chr12	116598338	116598738	+	903	23.0	[9.611048]	[210]	[8.259005]	[171]	[116598566]	[116598527]
315_3088	chr12	127125805	127126205	+	960	23.0	[9.525681]	[166]	[9.525681]	[111]	[127126045]	[127125990]
315_3093	chr14	103118041	103118441	+	662	23.0	[]	[]	[9.611048]	[118]	[]	[103118258]
315_3095	chr15	29672824	29673224	+	1000	23.0	[9.611048, 8.194635]	[88, 95]	[]	[]	[29673010, 29673017]	[]
315_3096	chr15	34652614	34653014	+	931	23.0	[8.280003]	[115]	[9.525681]	[149]	[34652771]	[34652805]
315_310	chr1	155834559	155834959	+	1000	54.0	[8.194635]	[119]	[]	[]	[155834778]	[]
315_3100	chr16	3129492	3129892	+	965	23.0	[8.280003, 9.525681]	[89, 94]	[]	[]	[3129676, 3129681]	[]
315_3103	chr16	81007388	81007788	+	634	23.0	[]	[]	[8.280003, 9.525681]	[117, 122]	[]	[81007590, 81007595]
315_3112	chr17	44141627	44142027	+	895	23.0	[8.194635]	[77]	[9.525681]	[117]	[44141791]	[44141831]
315_3115	chr17	48488668	48489068	+	957	23.0	[]	[]	[9.525681]	[94]	[]	[48488846]
315_3116	chr17	50661742	50662142	+	883	23.0	[9.525681, 9.611048]	[90, 159]	[]	[]	[50661918, 50661987]	[]
315_3124	chr17	82288036	82288436	+	1000	23.0	[9.525681]	[121]	[]	[]	[82288199]	[]
315_3126	chr18	9953120	9953520	+	854	23.0	[]	[]	[9.611048]	[108]	[]	[9953318]
315_3129	chr19	10388830	10389230	+	939	23.0	[9.611048]	[120]	[]	[]	[10389023]	[]
315_3131	chr19	29893695	29894095	+	947	23.0	[]	[]	[9.611048, 8.280003]	[145, 173]	[]	[29893914, 29893942]
315_3132	chr19	38636936	38637336	+	976	23.0	[]	[]	[9.525681, 8.280003, 8.280003]	[67, 82, 105]	[]	[38637099, 38637114, 38637137]
315_3134	chr19	40664779	40665179	+	671	23.0	[9.611048]	[67]	[]	[]	[40664935]	[]
315_3136	chr19	50362980	50363380	+	1000	23.0	[9.525681]	[140]	[9.525681, 8.280003]	[87, 149]	[50363216]	[50363163, 50363225]
315_3137	chr19	52936295	52936695	+	889	23.0	[9.525681, 8.280003, 8.194635]	[137, 205, 234]	[]	[]	[52936446, 52936514, 52936543]	[]
315_3139	chr2	6880439	6880839	+	953	23.0	[]	[]	[8.194635, 9.611048]	[100, 190]	[]	[6880597, 6880687]
315_314	chr6	109304381	109304781	+	1000	54.0	[8.280003, 8.259005]	[65, 135]	[]	[]	[109304541, 109304611]	[]
315_3142	chr2	26073427	26073827	+	989	23.0	[9.525681]	[69]	[]	[]	[26073591]	[]
315_3143	chr2	26412191	26412591	+	966	23.0	[]	[]	[9.611048]	[155]	[]	[26412429]
315_3144	chr2	30711548	30711948	+	569	23.0	[9.525681]	[131]	[]	[]	[30711770]	[]
315_3148	chr2	58667286	58667686	+	1000	23.0	[]	[]	[9.525681]	[149]	[]	[58667532]
315_3153	chr2	102227592	102227992	+	961	23.0	[]	[]	[8.280003]	[123]	[]	[102227768]
315_3154	chr2	105601034	105601434	+	863	23.0	[9.611048]	[199]	[]	[]	[105601267]	[]
315_3157	chr2	121534586	121534986	+	878	23.0	[]	[]	[8.259005]	[155]	[]	[121534829]
315_3159	chr2	145751189	145751589	+	592	23.0	[]	[]	[9.611048]	[76]	[]	[145751342]
315_3161	chr2	168796630	168797030	+	1000	23.0	[]	[]	[8.280003]	[124]	[]	[168796844]
315_3162	chr2	170324549	170324949	+	997	23.0	[9.611048]	[146]	[]	[]	[170324777]	[]
315_3170	chr21	15732307	15732707	+	1000	23.0	[8.280003, 8.280003]	[73, 99]	[]	[]	[15732461, 15732487]	[]
315_3171	chr21	29024557	29024957	+	970	23.0	[8.280003]	[66]	[]	[]	[29024708]	[]
315_3172	chr21	44021614	44022014	+	1000	23.0	[8.280003, 9.611048, 8.280003]	[84, 118, 145]	[]	[]	[44021775, 44021809, 44021836]	[]
315_3175	chr22	20853233	20853633	+	932	23.0	[9.611048, 8.280003]	[86, 123]	[]	[]	[20853419, 20853456]	[]
