#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_15961	chr19	19060065	19060465	+	1000	92.5	[7.4989777]	[86]	[]	[]	[19060229]	[]
596_15963	chr19	46791881	46792281	+	1000	92.5	[11.310461]	[172]	[11.310461]	[124]	[46792131]	[46792083]
596_15967	chr2	178191187	178191587	+	1000	92.5	[]	[]	[7.4989777]	[133]	[]	[178191342]
596_15968	chr2	233221807	233222207	+	1000	92.5	[11.310461]	[158]	[]	[]	[233222012]	[]
596_15971	chr20	51513575	51513975	+	1000	92.5	[7.4989777]	[142]	[]	[]	[51513792]	[]
596_15975	chr22	38644236	38644636	+	1000	92.5	[7.705946]	[121]	[7.239613, 7.239613]	[57, 142]	[38644457]	[38644393, 38644478]
596_15977	chr22	45169951	45170351	+	1000	92.5	[]	[]	[7.4989777]	[125]	[]	[45170137]
596_1598	chr10	11178647	11179047	+	1000	561.5	[7.705946]	[133]	[]	[]	[11178871]	[]
596_15982	chr3	101868713	101869113	+	999	92.5	[7.705946]	[160]	[]	[]	[101868927]	[]
596_15983	chr3	157354228	157354628	+	1000	92.5	[11.310461]	[90]	[]	[]	[157354400]	[]
596_15984	chr3	158312782	158313182	+	671	92.5	[7.239613]	[119]	[]	[]	[158312990]	[]
596_15985	chr3	185815991	185816391	+	1000	92.5	[11.310461]	[98]	[7.239613]	[156]	[185816178]	[185816236]
596_15987	chr4	2740390	2740790	+	792	92.5	[7.239613]	[101]	[]	[]	[2740575]	[]
596_15989	chr4	79211359	79211759	+	1000	92.5	[]	[]	[7.239613]	[210]	[]	[79211583]
596_1599	chr16	19842759	19843159	+	1000	561.5	[]	[]	[7.4989777]	[114]	[]	[19842963]
596_15997	chr6	6830339	6830739	+	933	92.5	[7.4989777]	[95]	[11.310461, 7.4989777]	[137, 153]	[6830502]	[6830544, 6830560]
596_16	chr1	22019021	22019421	+	1000	1614.5	[7.239613]	[137]	[11.310461]	[147]	[22019242]	[22019252]
596_16005	chr7	106535548	106535948	+	1000	92.5	[]	[]	[7.239613]	[119]	[]	[106535708]
596_16010	chr8	42154232	42154632	+	801	92.5	[11.310461]	[107]	[]	[]	[42154438]	[]
596_16012	chr9	38038600	38039000	+	1000	92.5	[11.310461]	[131]	[]	[]	[38038818]	[]
596_16018	chr1	65105537	65105937	+	1000	92.0	[7.705946]	[136]	[]	[]	[65105720]	[]
596_1602	chr9	122827087	122827487	+	1000	561.5	[]	[]	[11.310461]	[126]	[]	[122827300]
596_16024	chr1	213055034	213055434	+	894	92.0	[]	[]	[11.310461]	[143]	[]	[213055261]
596_16026	chr10	17578546	17578946	+	852	92.0	[7.4989777]	[165]	[]	[]	[17578791]	[]
596_16027	chr10	22672657	22673057	+	805	92.0	[]	[]	[7.239613]	[193]	[]	[22672868]
596_16029	chr10	71234940	71235340	+	1000	92.0	[11.310461]	[90]	[]	[]	[71235119]	[]
596_16034	chr12	95553564	95553964	+	910	92.0	[11.310461]	[122]	[]	[]	[95553749]	[]
596_16039	chr13	79402109	79402509	+	956	92.0	[7.4989777]	[180]	[]	[]	[79402274]	[]
596_16040	chr13	98998842	98999242	+	817	92.0	[11.310461]	[111]	[]	[]	[98999024]	[]
596_16042	chr14	95427435	95427835	+	886	92.0	[]	[]	[7.4989777]	[145]	[]	[95427660]
596_16043	chr15	44763189	44763589	+	1000	92.0	[]	[]	[7.705946, 7.4989777]	[94, 100]	[]	[44763355, 44763361]
596_16051	chr17	75633799	75634199	+	1000	92.0	[7.705946]	[187]	[]	[]	[75634016]	[]
596_16052	chr18	8898992	8899392	+	930	92.0	[7.239613]	[102]	[]	[]	[8899181]	[]
596_16053	chr18	70151579	70151979	+	950	92.0	[7.239613]	[189]	[]	[]	[70151825]	[]
596_16054	chr19	5445556	5445956	+	1000	92.0	[]	[]	[11.310461]	[139]	[]	[5445779]
596_16059	chr2	100921572	100921972	+	1000	92.0	[]	[]	[7.239613]	[102]	[]	[100921756]
596_1606	chr11	47642560	47642960	+	1000	560.5	[]	[]	[7.705946]	[139]	[]	[47642797]
596_16061	chr21	44870317	44870717	+	659	92.0	[7.239613]	[172]	[]	[]	[44870474]	[]
596_16063	chr22	45956503	45956903	+	917	92.0	[7.705946]	[128]	[11.310461]	[57]	[45956729]	[45956658]
596_16065	chr3	46102754	46103154	+	1000	92.0	[]	[]	[11.310461]	[117]	[]	[46102942]
596_16067	chr3	193926157	193926557	+	1000	92.0	[11.310461]	[61]	[]	[]	[193926316]	[]
596_16070	chr4	40292310	40292710	+	967	92.0	[]	[]	[7.705946]	[130]	[]	[40292499]
596_16074	chr5	27171888	27172288	+	1000	92.0	[7.4989777]	[146]	[]	[]	[27172125]	[]
596_16076	chr5	142120302	142120702	+	1000	92.0	[]	[]	[7.4989777]	[112]	[]	[142120466]
596_16078	chr6	6998118	6998518	+	1000	92.0	[7.4989777]	[289]	[]	[]	[6998367]	[]
596_16079	chr6	7004696	7005096	+	1000	92.0	[]	[]	[11.310461]	[86]	[]	[7004880]
596_16081	chr6	15386179	15386579	+	988	92.0	[7.4989777]	[142]	[]	[]	[15386382]	[]
596_16082	chr6	26341541	26341941	+	978	92.0	[11.310461]	[137]	[]	[]	[26341735]	[]
596_16084	chr6	129507888	129508288	+	966	92.0	[7.4989777]	[116]	[]	[]	[129508087]	[]
596_16085	chr6	129663026	129663426	+	1000	92.0	[11.310461]	[183]	[]	[]	[129663190]	[]
596_16086	chr6	158157120	158157520	+	868	92.0	[7.239613]	[161]	[]	[]	[158157365]	[]
596_16087	chr7	105024683	105025083	+	1000	92.0	[11.310461]	[138]	[7.705946]	[130]	[105024864]	[105024856]
596_16088	chr7	106766960	106767360	+	706	92.0	[]	[]	[7.239613]	[150]	[]	[106767209]
596_16092	chr8	86063436	86063836	+	1000	92.0	[]	[]	[7.4989777, 7.705946]	[141, 147]	[]	[86063656, 86063662]
596_16104	chr1	16895530	16895930	+	1000	91.5	[7.239613]	[171]	[]	[]	[16895736]	[]
596_16106	chr1	29388802	29389202	+	1000	91.5	[]	[]	[11.310461]	[126]	[]	[29389003]
596_16108	chr1	59043761	59044161	+	749	91.5	[7.705946]	[82]	[7.4989777]	[145]	[59043928]	[59043991]
596_16109	chr1	65422290	65422690	+	906	91.5	[]	[]	[11.310461]	[77]	[]	[65422459]
596_16112	chr1	209826044	209826444	+	739	91.5	[7.239613]	[88]	[]	[]	[209826214]	[]
596_16115	chr10	80493344	80493744	+	989	91.5	[]	[]	[11.310461]	[177]	[]	[80493584]
596_16117	chr10	128542663	128543063	+	1000	91.5	[7.239613]	[127]	[]	[]	[128542877]	[]
596_16120	chr11	61671553	61671953	+	1000	91.5	[]	[]	[7.705946, 11.310461]	[59, 70]	[]	[61671707, 61671718]
596_16121	chr11	65902163	65902563	+	1000	91.5	[]	[]	[7.4989777]	[98]	[]	[65902320]
596_16122	chr11	70483055	70483455	+	1000	91.5	[]	[]	[7.4989777]	[172]	[]	[70483258]
596_16126	chr12	130855468	130855868	+	731	91.5	[7.705946]	[109]	[]	[]	[130855672]	[]
596_16129	chr14	69746225	69746625	+	974	91.5	[7.239613]	[140]	[]	[]	[69746446]	[]
596_1613	chr16	58451916	58452316	+	1000	559.0	[7.4989777, 7.4989777]	[113, 143]	[]	[]	[58452122, 58452152]	[]
596_16135	chr17	31930105	31930505	+	775	91.5	[11.310461, 11.310461, 7.239613, 7.239613]	[59, 109, 135, 157]	[]	[]	[31930256, 31930306, 31930332, 31930354]	[]
596_16138	chr18	41936725	41937125	+	1000	91.5	[7.239613]	[169]	[11.310461]	[145]	[41936969]	[41936945]
596_16139	chr18	50757291	50757691	+	1000	91.5	[]	[]	[7.705946]	[59]	[]	[50757449]
596_16141	chr19	7657419	7657819	+	1000	91.5	[]	[]	[11.310461]	[180]	[]	[7657658]
596_16145	chr2	28695146	28695546	+	949	91.5	[]	[]	[7.4989777]	[121]	[]	[28695344]
596_16146	chr2	74465238	74465638	+	1000	91.5	[7.705946]	[172]	[]	[]	[74465465]	[]
596_16147	chr2	167960359	167960759	+	1000	91.5	[11.310461, 7.239613]	[106, 116]	[]	[]	[167960564, 167960574]	[]
596_16149	chr2	176262584	176262984	+	1000	91.5	[]	[]	[11.310461]	[93]	[]	[176262769]
596_16153	chr20	9149148	9149548	+	1000	91.5	[]	[]	[11.310461]	[166]	[]	[9149384]
596_16154	chr20	59392002	59392402	+	971	91.5	[]	[]	[11.310461]	[90]	[]	[59392170]
596_16158	chr3	136899817	136900217	+	1000	91.5	[]	[]	[11.310461]	[105]	[]	[136900015]
596_16161	chr3	177479611	177480011	+	951	91.5	[]	[]	[11.310461]	[131]	[]	[177479806]
596_16164	chr4	154444917	154445317	+	745	91.5	[]	[]	[11.310461, 7.4989777]	[58, 102]	[]	[154445073, 154445117]
596_16165	chr5	108734295	108734695	+	1000	91.5	[7.239613, 7.239613]	[70, 88]	[]	[]	[108734461, 108734479]	[]
596_16168	chr5	177015080	177015480	+	840	91.5	[]	[]	[7.239613]	[155]	[]	[177015314]
596_1617	chr10	133305170	133305570	+	1000	558.5	[7.705946]	[79]	[]	[]	[133305347]	[]
596_16170	chr6	15793252	15793652	+	1000	91.5	[7.705946]	[123]	[]	[]	[15793438]	[]
596_16174	chr6	41961756	41962156	+	1000	91.5	[]	[]	[11.310461]	[102]	[]	[41961953]
596_16176	chr6	138957343	138957743	+	965	91.5	[]	[]	[7.239613]	[118]	[]	[138957532]
596_16177	chr6	143099649	143100049	+	1000	91.5	[11.310461]	[113]	[]	[]	[143099857]	[]
596_16178	chr7	20201403	20201803	+	1000	91.5	[7.239613]	[129]	[]	[]	[20201600]	[]
596_16179	chr7	32765240	32765640	+	1000	91.5	[]	[]	[7.705946]	[160]	[]	[32765462]
596_1618	chr3	8857935	8858335	+	1000	558.5	[7.239613, 7.239613]	[86, 98]	[11.310461]	[124]	[8858111, 8858123]	[8858149]
596_16180	chr7	44870344	44870744	+	679	91.5	[]	[]	[11.310461]	[117]	[]	[44870542]
596_16182	chr7	73327294	73327694	+	962	91.5	[]	[]	[11.310461]	[94]	[]	[73327478]
596_16184	chr7	95511785	95512185	+	1000	91.5	[]	[]	[7.239613]	[132]	[]	[95512005]
596_16185	chr7	125599427	125599827	+	1000	91.5	[7.239613]	[100]	[]	[]	[125599578]	[]
596_16188	chr8	26427693	26428093	+	736	91.5	[7.239613]	[122]	[]	[]	[26427907]	[]
596_16189	chr8	53728640	53729040	+	1000	91.5	[]	[]	[11.310461]	[177]	[]	[53728882]
596_16192	chr8	127977641	127978041	+	790	91.5	[]	[]	[11.310461]	[176]	[]	[127977870]
596_16193	chr8	133015570	133015970	+	975	91.5	[11.310461, 7.239613]	[128, 161]	[]	[]	[133015754, 133015787]	[]
596_16194	chr9	96449828	96450228	+	1000	91.5	[11.310461]	[147]	[]	[]	[96450024]	[]
596_16197	chrX	16719330	16719730	+	1000	91.5	[]	[]	[7.4989777]	[139]	[]	[16719510]
596_16199	chr1	26201309	26201709	+	983	91.0	[7.705946]	[231]	[]	[]	[26201557]	[]
596_16201	chr1	92682151	92682551	+	1000	91.0	[]	[]	[11.310461]	[151]	[]	[92682386]
596_16206	chr1	155144978	155145378	+	878	91.0	[]	[]	[7.705946, 7.239613, 7.705946]	[63, 74, 93]	[]	[155145134, 155145145, 155145164]
596_16209	chr1	162780018	162780418	+	1000	91.0	[]	[]	[11.310461]	[152]	[]	[162780249]
596_1621	chr16	87777546	87777946	+	1000	558.0	[]	[]	[7.239613]	[92]	[]	[87777736]
596_16210	chr1	180494328	180494728	+	925	91.0	[7.239613]	[127]	[]	[]	[180494521]	[]
596_16212	chr1	196593950	196594350	+	1000	91.0	[]	[]	[11.310461]	[88]	[]	[196594128]
596_16216	chr10	73252758	73253158	+	1000	91.0	[11.310461]	[130]	[]	[]	[73252965]	[]
596_16218	chr11	10294001	10294401	+	589	91.0	[7.4989777]	[109]	[]	[]	[10294200]	[]
596_1622	chr12	100987991	100988391	+	1000	557.5	[7.239613]	[141]	[11.310461, 7.4989777]	[105, 131]	[100988219]	[100988183, 100988209]
596_16221	chr11	64659829	64660229	+	846	91.0	[]	[]	[7.705946]	[131]	[]	[64660017]
596_16223	chr12	54063293	54063693	+	1000	91.0	[11.310461]	[151]	[]	[]	[54063536]	[]
596_1623	chr15	49747410	49747810	+	1000	557.5	[]	[]	[7.239613]	[142]	[]	[49747651]
596_16231	chr14	44405199	44405599	+	1000	91.0	[7.239613, 7.4989777, 7.4989777]	[74, 94, 103]	[]	[]	[44405372, 44405392, 44405401]	[]
596_16245	chr18	8458829	8459229	+	836	91.0	[11.310461]	[203]	[]	[]	[8459078]	[]
596_1625	chr6	36862222	36862622	+	1000	557.5	[7.4989777]	[93]	[]	[]	[36862404]	[]
596_16250	chr2	102069297	102069697	+	822	91.0	[]	[]	[7.705946]	[100]	[]	[102069454]
596_16251	chr2	112788577	112788977	+	915	91.0	[7.239613]	[157]	[]	[]	[112788802]	[]
596_16254	chr2	171954670	171955070	+	1000	91.0	[7.239613, 11.310461]	[135, 176]	[]	[]	[171954867, 171954908]	[]
596_16255	chr2	173175217	173175617	+	1000	91.0	[]	[]	[7.705946]	[64]	[]	[173175373]
596_16256	chr2	201255430	201255830	+	828	91.0	[]	[]	[7.4989777]	[139]	[]	[201255641]
596_16258	chr2	230908557	230908957	+	1000	91.0	[]	[]	[11.310461, 11.310461]	[112, 192]	[]	[230908708, 230908788]
596_1626	chr8	97783982	97784382	+	1000	557.5	[]	[]	[11.310461]	[166]	[]	[97784214]
596_16260	chr20	40948419	40948819	+	649	91.0	[]	[]	[11.310461]	[65]	[]	[40948575]
596_16265	chr22	21986443	21986843	+	1000	91.0	[]	[]	[11.310461]	[181]	[]	[21986649]
596_16267	chr22	38034524	38034924	+	959	91.0	[]	[]	[11.310461]	[93]	[]	[38034707]
596_16268	chr22	41618951	41619351	+	1000	91.0	[]	[]	[11.310461]	[203]	[]	[41619202]
596_16271	chr3	32048799	32049199	+	1000	91.0	[11.310461]	[115]	[]	[]	[32048986]	[]
596_16273	chr3	61894950	61895350	+	1000	91.0	[]	[]	[7.4989777]	[187]	[]	[61895190]
596_16277	chr4	15650804	15651204	+	848	91.0	[]	[]	[7.239613]	[134]	[]	[15651013]
596_16279	chr4	87243428	87243828	+	933	91.0	[7.239613]	[120]	[11.310461]	[148]	[87243626]	[87243654]
596_16282	chr5	56012340	56012740	+	737	91.0	[]	[]	[7.705946]	[157]	[]	[56012575]
596_16283	chr5	149046256	149046656	+	1000	91.0	[]	[]	[7.239613]	[96]	[]	[149046439]
596_16284	chr5	169746012	169746412	+	1000	91.0	[7.705946]	[147]	[]	[]	[169746245]	[]
596_16287	chr6	155638201	155638601	+	1000	91.0	[7.4989777]	[168]	[]	[]	[155638424]	[]
596_16289	chr7	16590451	16590851	+	1000	91.0	[7.239613, 7.4989777]	[177, 183]	[]	[]	[16590682, 16590688]	[]
596_1629	chr12	7293716	7294116	+	1000	556.0	[7.4989777]	[90]	[]	[]	[7293896]	[]
596_16290	chr7	39628182	39628582	+	1000	91.0	[11.310461]	[86]	[]	[]	[39628348]	[]
596_16293	chr7	103922367	103922767	+	1000	91.0	[7.705946]	[138]	[]	[]	[103922592]	[]
596_16294	chr7	131007333	131007733	+	569	91.0	[7.4989777]	[147]	[7.239613]	[107]	[131007572]	[131007532]
596_16302	chr9	121289702	121290102	+	884	91.0	[11.310461]	[145]	[]	[]	[121289922]	[]
596_1631	chr6	159973948	159974348	+	1000	556.0	[]	[]	[7.4989777, 11.310461]	[96, 106]	[]	[159974139, 159974149]
596_16310	chr1	28521521	28521921	+	993	90.5	[]	[]	[11.310461]	[97]	[]	[28521694]
596_16311	chr1	31751227	31751627	+	883	90.5	[]	[]	[7.705946]	[119]	[]	[31751433]
596_16315	chr1	116476359	116476759	+	1000	90.5	[11.310461]	[133]	[]	[]	[116476570]	[]
596_16318	chr1	225931235	225931635	+	956	90.5	[]	[]	[7.239613]	[113]	[]	[225931446]
596_16327	chr11	75541525	75541925	+	861	90.5	[7.705946]	[95]	[7.239613]	[118]	[75541715]	[75541738]
596_1633	chr4	78650193	78650593	+	1000	555.5	[]	[]	[7.239613]	[238]	[]	[78650442]
596_16333	chr13	72780522	72780922	+	570	90.5	[7.4989777]	[146]	[7.239613]	[151]	[72780757]	[72780762]
596_16337	chr15	68990126	68990526	+	1000	90.5	[11.310461]	[140]	[]	[]	[68990350]	[]
596_16339	chr16	68999105	68999505	+	782	90.5	[7.239613]	[115]	[11.310461]	[104]	[68999314]	[68999303]
596_16345	chr19	4633491	4633891	+	1000	90.5	[11.310461]	[128]	[]	[]	[4633712]	[]
596_16348	chr2	171894039	171894439	+	1000	90.5	[]	[]	[11.310461]	[145]	[]	[171894262]
596_16354	chr22	24284658	24285058	+	880	90.5	[]	[]	[7.705946]	[132]	[]	[24284850]
596_16358	chr3	196149904	196150304	+	1000	90.5	[11.310461]	[107]	[11.310461, 11.310461]	[92, 116]	[196150107]	[196150092, 196150116]
596_1636	chr2	111624700	111625100	+	1000	555.0	[]	[]	[11.310461]	[103]	[]	[111624893]
596_16360	chr4	85449344	85449744	+	911	90.5	[11.310461]	[134]	[]	[]	[85449567]	[]
596_16362	chr4	150923934	150924334	+	1000	90.5	[11.310461]	[140]	[]	[]	[150924167]	[]
596_16374	chr6	33933101	33933501	+	939	90.5	[]	[]	[7.239613]	[113]	[]	[33933300]
596_16376	chr6	47446954	47447354	+	1000	90.5	[11.310461]	[117]	[]	[]	[47447124]	[]
596_16377	chr6	134678330	134678730	+	935	90.5	[]	[]	[11.310461, 7.239613]	[120, 125]	[]	[134678513, 134678518]
596_16386	chr8	10444602	10445002	+	1000	90.5	[7.4989777]	[110]	[]	[]	[10444778]	[]
596_16390	chr8	90964126	90964526	+	1000	90.5	[7.239613]	[163]	[7.239613]	[145]	[90964362]	[90964344]
596_16392	chr9	121225244	121225644	+	909	90.5	[]	[]	[11.310461]	[190]	[]	[121225478]
596_1640	chr7	106346605	106347005	+	1000	554.5	[7.705946, 7.239613]	[75, 106]	[]	[]	[106346763, 106346794]	[]
596_16408	chr10	24574779	24575179	+	1000	90.0	[7.4989777]	[197]	[]	[]	[24575010]	[]
596_16411	chr11	10586580	10586980	+	901	90.0	[11.310461]	[81]	[11.310461]	[136]	[10586752]	[10586807]
596_16414	chr11	78080842	78081242	+	1000	90.0	[7.239613]	[121]	[]	[]	[78081041]	[]
596_16415	chr11	95115593	95115993	+	1000	90.0	[]	[]	[7.705946]	[91]	[]	[95115782]
596_16417	chr12	46546930	46547330	+	568	90.0	[]	[]	[11.310461]	[140]	[]	[46547168]
596_16425	chr12	123719144	123719544	+	1000	90.0	[7.239613, 11.310461]	[102, 130]	[]	[]	[123719331, 123719359]	[]
596_16427	chr14	77921814	77922214	+	1000	90.0	[7.4989777]	[158]	[11.310461]	[85]	[77922053]	[77921980]
596_16428	chr14	100066131	100066531	+	1000	90.0	[]	[]	[11.310461]	[108]	[]	[100066325]
596_16429	chr15	67063890	67064290	+	618	90.0	[]	[]	[7.705946]	[114]	[]	[67064082]
596_1643	chr4	5144371	5144771	+	1000	553.0	[7.239613]	[95]	[11.310461]	[101]	[5144565]	[5144571]
596_16436	chr16	23597017	23597417	+	1000	90.0	[11.310461]	[148]	[]	[]	[23597225]	[]
596_16437	chr16	47244200	47244600	+	885	90.0	[11.310461]	[121]	[7.705946]	[145]	[47244393]	[47244417]
596_1644	chr10	46020276	46020676	+	1000	552.5	[11.310461, 11.310461]	[115, 136]	[]	[]	[46020477, 46020498]	[]
596_16452	chr2	207504792	207505192	+	1000	90.0	[11.310461]	[74]	[11.310461, 11.310461]	[97, 172]	[207504944]	[207504967, 207505042]
596_16453	chr2	219281518	219281918	+	1000	90.0	[11.310461]	[144]	[]	[]	[219281760]	[]
596_16454	chr20	36085715	36086115	+	1000	90.0	[11.310461]	[123]	[]	[]	[36085905]	[]
596_16455	chr20	49964875	49965275	+	968	90.0	[]	[]	[7.705946]	[85]	[]	[49965053]
596_16459	chr21	37263902	37264302	+	1000	90.0	[]	[]	[7.239613, 7.4989777]	[121, 134]	[]	[37264109, 37264122]
596_1646	chr11	3604190	3604590	+	1000	552.0	[]	[]	[7.239613]	[142]	[]	[3604400]
596_16463	chr3	13451654	13452054	+	1000	90.0	[11.310461]	[150]	[]	[]	[13451848]	[]
596_16466	chr3	24238142	24238542	+	1000	90.0	[]	[]	[7.239613]	[97]	[]	[24238338]
596_16467	chr3	65654036	65654436	+	1000	90.0	[]	[]	[7.4989777]	[158]	[]	[65654267]
596_16476	chr4	87052614	87053014	+	1000	90.0	[11.310461]	[122]	[]	[]	[87052836]	[]
596_16479	chr5	159209545	159209945	+	1000	90.0	[11.310461, 7.705946]	[159, 174]	[]	[]	[159209776, 159209791]	[]
596_16480	chr5	173822321	173822721	+	1000	90.0	[]	[]	[11.310461]	[99]	[]	[173822480]
596_16482	chr6	14992360	14992760	+	981	90.0	[7.239613]	[155]	[11.310461]	[108]	[14992608]	[14992561]
596_16485	chr6	150336184	150336584	+	985	90.0	[7.4989777]	[179]	[]	[]	[150336392]	[]
596_16487	chr6	168956816	168957216	+	850	90.0	[7.705946]	[110]	[11.310461]	[192]	[168956976]	[168957058]
596_16490	chr7	93160321	93160721	+	1000	90.0	[7.705946]	[174]	[7.239613, 11.310461]	[134, 158]	[93160564]	[93160524, 93160548]
596_16491	chr7	106646231	106646631	+	776	90.0	[7.4989777]	[130]	[]	[]	[106646397]	[]
596_16495	chr9	33076613	33077013	+	1000	90.0	[]	[]	[11.310461]	[140]	[]	[33076791]
596_16498	chrX	68584183	68584583	+	1000	90.0	[11.310461]	[67]	[11.310461]	[140]	[68584347]	[68584420]
596_16499	chrX	107228259	107228659	+	973	90.0	[7.4989777]	[185]	[]	[]	[107228470]	[]
596_165	chr2	11279452	11279852	+	1000	1342.5	[7.239613]	[146]	[]	[]	[11279689]	[]
596_16500	chr1	23790575	23790975	+	1000	89.5	[]	[]	[7.705946]	[116]	[]	[23790771]
596_16504	chr1	117387252	117387652	+	1000	89.5	[11.310461]	[122]	[]	[]	[117387441]	[]
596_16510	chr1	230049708	230050108	+	1000	89.5	[]	[]	[11.310461]	[145]	[]	[230049945]
596_16511	chr1	244623346	244623746	+	977	89.5	[7.239613]	[126]	[7.239613, 11.310461]	[92, 139]	[244623551]	[244623517, 244623564]
596_16512	chr1	246195278	246195678	+	792	89.5	[]	[]	[11.310461]	[109]	[]	[246195485]
596_16513	chr1	248873698	248874098	+	1000	89.5	[]	[]	[7.705946]	[94]	[]	[248873853]
596_16517	chr10	70101079	70101479	+	986	89.5	[11.310461]	[107]	[]	[]	[70101262]	[]
596_16518	chr10	73366748	73367148	+	1000	89.5	[7.239613]	[101]	[7.239613]	[141]	[73366906]	[73366946]
596_16521	chr11	9951708	9952108	+	611	89.5	[11.310461, 11.310461]	[132, 174]	[]	[]	[9951908, 9951950]	[]
596_16525	chr11	57773006	57773406	+	947	89.5	[7.239613]	[114]	[11.310461]	[91]	[57773218]	[57773195]
596_16527	chr11	87097584	87097984	+	807	89.5	[]	[]	[7.239613]	[149]	[]	[87097821]
596_16530	chr12	96314666	96315066	+	994	89.5	[]	[]	[7.705946]	[175]	[]	[96314876]
596_16531	chr12	100573355	100573755	+	1000	89.5	[11.310461]	[121]	[]	[]	[100573556]	[]
596_16532	chr12	111869176	111869576	+	1000	89.5	[7.239613]	[131]	[7.239613]	[164]	[111869364]	[111869397]
596_16537	chr14	102095552	102095952	+	984	89.5	[11.310461, 7.4989777]	[90, 97]	[]	[]	[102095736, 102095743]	[]
596_16540	chr16	71808884	71809284	+	905	89.5	[]	[]	[11.310461]	[152]	[]	[71809099]
596_16544	chr17	38996923	38997323	+	1000	89.5	[]	[]	[11.310461]	[107]	[]	[38997126]
596_16551	chr19	7159480	7159880	+	1000	89.5	[]	[]	[7.239613]	[183]	[]	[7159711]
596_16554	chr19	21508259	21508659	+	762	89.5	[7.705946]	[89]	[7.4989777]	[143]	[21508440]	[21508494]
596_1656	chr1	28860196	28860596	+	1000	550.0	[11.310461]	[111]	[]	[]	[28860401]	[]
596_16560	chr2	112540813	112541213	+	922	89.5	[11.310461]	[121]	[]	[]	[112541015]	[]
596_16562	chr2	151889468	151889868	+	1000	89.5	[11.310461]	[173]	[7.4989777]	[150]	[151889707]	[151889684]
596_16564	chr2	177586124	177586524	+	1000	89.5	[11.310461]	[132]	[]	[]	[177586343]	[]
596_16566	chr2	198129665	198130065	+	985	89.5	[]	[]	[7.4989777]	[159]	[]	[198129905]
596_1657	chr15	39704654	39705054	+	1000	550.0	[]	[]	[7.4989777]	[115]	[]	[39704852]
596_16572	chr3	47871305	47871705	+	1000	89.5	[]	[]	[11.310461]	[282]	[]	[47871508]
596_16575	chr3	101118005	101118405	+	1000	89.5	[]	[]	[11.310461]	[102]	[]	[101118186]
596_1658	chr1	116359079	116359479	+	1000	549.5	[7.239613]	[149]	[7.4989777]	[102]	[116359324]	[116359277]
596_16580	chr4	84031366	84031766	+	963	89.5	[]	[]	[7.4989777]	[86]	[]	[84031529]
596_16583	chr5	43268470	43268870	+	1000	89.5	[]	[]	[11.310461]	[173]	[]	[43268666]
596_16586	chr6	15730428	15730828	+	824	89.5	[]	[]	[11.310461]	[113]	[]	[15730596]
596_1659	chr2	222830180	222830580	+	1000	549.5	[]	[]	[7.4989777, 11.310461]	[84, 110]	[]	[222830359, 222830385]
596_16591	chr6	119165970	119166370	+	742	89.5	[]	[]	[11.310461]	[107]	[]	[119166170]
596_16592	chr6	129578285	129578685	+	992	89.5	[11.310461]	[116]	[]	[]	[129578472]	[]
596_16594	chr7	1831912	1832312	+	1000	89.5	[]	[]	[11.310461]	[131]	[]	[1832118]
596_16598	chr7	106102393	106102793	+	841	89.5	[]	[]	[7.4989777]	[126]	[]	[106102569]
596_16600	chr7	110994614	110995014	+	1000	89.5	[11.310461]	[115]	[]	[]	[110994796]	[]
596_16602	chr7	129277612	129278012	+	769	89.5	[11.310461]	[145]	[]	[]	[129277844]	[]
596_16604	chr8	41844879	41845279	+	1000	89.5	[]	[]	[7.239613]	[141]	[]	[41845078]
596_16610	chr9	133060308	133060708	+	1000	89.5	[7.239613]	[86]	[7.239613]	[90]	[133060473]	[133060477]
596_16612	chrX	38105213	38105613	+	1000	89.5	[7.4989777]	[138]	[]	[]	[38105441]	[]
596_16614	chr1	1065579	1065979	+	1000	89.0	[7.4989777]	[131]	[]	[]	[1065776]	[]
596_16615	chr1	9753033	9753433	+	1000	89.0	[11.310461]	[125]	[]	[]	[9753245]	[]
596_16616	chr1	16076003	16076403	+	1000	89.0	[11.310461]	[154]	[]	[]	[16076242]	[]
596_16621	chr1	90763529	90763929	+	1000	89.0	[7.239613, 7.239613]	[123, 134]	[7.4989777]	[147]	[90763725, 90763736]	[90763749]
596_16622	chr1	153906378	153906778	+	1000	89.0	[7.4989777]	[151]	[]	[]	[153906595]	[]
596_16623	chr1	154338863	154339263	+	1000	89.0	[7.239613]	[110]	[]	[]	[154339051]	[]
596_16624	chr1	159076854	159077254	+	1000	89.0	[7.239613]	[89]	[]	[]	[159077028]	[]
596_16625	chr1	191852196	191852596	+	610	89.0	[]	[]	[11.310461]	[145]	[]	[191852436]
596_16628	chr1	226376264	226376664	+	542	89.0	[11.310461]	[120]	[11.310461]	[114]	[226376464]	[226376458]
596_16629	chr1	243505897	243506297	+	955	89.0	[11.310461]	[98]	[]	[]	[243506069]	[]
596_1663	chr20	44993359	44993759	+	1000	549.0	[7.4989777]	[105]	[11.310461]	[130]	[44993558]	[44993583]
