#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV1_idr.fa ETV1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
5_12750	chr15	63818188	63818588	+	1000	41.5	[8.783867]	[147]	[7.938807]	[93]	[63818419]	[63818365]
5_12759	chr17	1515477	1515877	+	1000	41.5	[]	[]	[15.534065]	[180]	[]	[1515721]
5_1276	chr8	66428780	66429180	+	1000	154.0	[7.214393]	[138]	[7.214393]	[126]	[66428997]	[66428985]
5_1277	chr1	9717568	9717968	+	1000	153.5	[15.534065]	[139]	[]	[]	[9717784]	[]
5_1278	chr20	37179048	37179448	+	1000	153.5	[]	[]	[7.0659595]	[120]	[]	[37179236]
5_12786	chr19	55027214	55027614	+	609	41.5	[]	[]	[10.994075, 9.803603, 10.994075, 9.803603]	[147, 162, 201, 216]	[]	[55027365, 55027380, 55027419, 55027434]
5_1279	chr20	52191591	52191991	+	1000	153.5	[]	[]	[8.684627]	[115]	[]	[52191792]
5_12791	chr2	70132360	70132760	+	1000	41.5	[]	[]	[10.796314, 8.783867]	[92, 116]	[]	[70132511, 70132535]
5_12793	chr2	134307334	134307734	+	817	41.5	[]	[]	[9.2843075, 8.215144]	[103, 110]	[]	[134307523, 134307530]
5_12795	chr2	151261793	151262193	+	1000	41.5	[12.755134]	[178]	[]	[]	[151262018]	[]
5_12798	chr2	229922015	229922415	+	948	41.5	[10.278745]	[145]	[]	[]	[229922225]	[]
5_1280	chr20	53678024	53678424	+	1000	153.5	[8.783867]	[98]	[12.576745]	[137]	[53678217]	[53678256]
5_12800	chr20	37527782	37528182	+	1000	41.5	[]	[]	[7.6018896]	[134]	[]	[37527997]
5_12805	chr20	63215231	63215631	+	1000	41.5	[]	[]	[7.257522]	[66]	[]	[63215391]
5_12806	chr21	35256631	35257031	+	1000	41.5	[6.7531486]	[78]	[9.710468]	[152]	[35256796]	[35256870]
5_12818	chr22	29388390	29388790	+	812	41.5	[6.8256197]	[79]	[12.241628]	[107]	[29388557]	[29388585]
5_12822	chr3	46607746	46608146	+	1000	41.5	[10.555081, 10.278745]	[143, 155]	[]	[]	[46607958, 46607970]	[]
5_12823	chr3	50600205	50600605	+	1000	41.5	[13.236065]	[100]	[7.6279683]	[76]	[50600386]	[50600362]
5_12826	chr3	197712280	197712680	+	1000	41.5	[7.339126]	[177]	[]	[]	[197712513]	[]
5_12830	chr4	84244432	84244832	+	1000	41.5	[]	[]	[15.534065]	[133]	[]	[84244651]
5_12831	chr4	94453588	94453988	+	901	41.5	[]	[]	[10.38262]	[134]	[]	[94453796]
5_12838	chr5	67770650	67771050	+	1000	41.5	[7.7761507]	[170]	[]	[]	[67770890]	[]
5_12841	chr5	95731623	95732023	+	971	41.5	[]	[]	[15.534065]	[114]	[]	[95731786]
5_12843	chr5	119452710	119453110	+	833	41.5	[]	[]	[10.796314]	[180]	[]	[119452959]
5_12849	chr6	3162641	3163041	+	943	41.5	[]	[]	[7.556397]	[192]	[]	[3162858]
5_12850	chr6	5270007	5270407	+	1000	41.5	[]	[]	[9.797814]	[105]	[]	[5270202]
5_12851	chr6	10850760	10851160	+	1000	41.5	[10.118057]	[108]	[]	[]	[10850953]	[]
5_12855	chr6	27667007	27667407	+	1000	41.5	[7.4644327]	[70]	[9.2843075]	[124]	[27667162]	[27667216]
5_12856	chr6	30156223	30156623	+	1000	41.5	[11.66261]	[142]	[9.925969]	[127]	[30156441]	[30156426]
5_12867	chr6	110874534	110874934	+	1000	41.5	[]	[]	[13.236065]	[104]	[]	[110874725]
5_12869	chr6	161393850	161394250	+	1000	41.5	[11.977064]	[129]	[]	[]	[161394050]	[]
5_1287	chr12	93677142	93677542	+	1000	152.5	[]	[]	[15.534065, 15.534065]	[78, 115]	[]	[93677318, 93677355]
5_12877	chr7	106365341	106365741	+	1000	41.5	[9.36461]	[173]	[]	[]	[106365583]	[]
5_1288	chr15	34969593	34969993	+	1000	152.5	[10.38262]	[126]	[]	[]	[34969818]	[]
5_12880	chr7	149787415	149787815	+	1000	41.5	[10.717738]	[69]	[]	[]	[149787584]	[]
5_12881	chr7	150477275	150477675	+	1000	41.5	[6.986307, 6.9248595]	[101, 105]	[7.516816]	[137]	[150477476, 150477480]	[150477512]
5_12882	chr8	42215143	42215543	+	1000	41.5	[]	[]	[12.853083]	[139]	[]	[42215365]
5_12887	chr8	123416633	123417033	+	581	41.5	[]	[]	[7.239314]	[85]	[]	[123416812]
5_12895	chr9	113220998	113221398	+	1000	41.5	[9.198133]	[119]	[]	[]	[113221204]	[]
5_12898	chr9	129413522	129413922	+	633	41.5	[9.710468]	[68]	[]	[]	[129413673]	[]
5_129	chr7	13880234	13880634	+	1000	447.0	[]	[]	[7.142768]	[137]	[]	[13880444]
5_1290	chr16	70695692	70696092	+	1000	152.5	[10.717738]	[131]	[7.938807]	[148]	[70695917]	[70695934]
5_12902	chr9	131128203	131128603	+	1000	41.5	[]	[]	[6.695091]	[91]	[]	[131128354]
5_12906	chr9	134025705	134026105	+	1000	41.5	[]	[]	[9.2843075]	[93]	[]	[134025895]
5_12911	chr1	6183447	6183847	+	1000	41.0	[10.100088]	[103]	[10.074151, 12.576745]	[61, 120]	[6183649]	[6183607, 6183666]
5_12918	chr1	26471797	26472197	+	1000	41.0	[]	[]	[7.4370747]	[184]	[]	[26472036]
5_12926	chr1	36730153	36730553	+	1000	41.0	[10.796314]	[148]	[6.938056]	[122]	[36730386]	[36730360]
5_12932	chr1	55214327	55214727	+	1000	41.0	[7.7016377]	[83]	[]	[]	[55214503]	[]
5_12937	chr1	111747278	111747678	+	1000	41.0	[]	[]	[7.3050437, 7.12262]	[83, 144]	[]	[111747433, 111747494]
5_12938	chr1	116570983	116571383	+	1000	41.0	[]	[]	[12.576745]	[113]	[]	[116571188]
5_12940	chr1	146007172	146007572	+	1000	41.0	[]	[]	[6.8238196]	[122]	[]	[146007381]
5_12942	chr1	167819978	167820378	+	1000	41.0	[]	[]	[10.896127]	[129]	[]	[167820148]
5_12943	chr1	169348406	169348806	+	1000	41.0	[]	[]	[7.530139, 7.6047654]	[110, 169]	[]	[169348594, 169348653]
5_12948	chr1	236523779	236524179	+	675	41.0	[]	[]	[7.6998377]	[116]	[]	[236523959]
5_12949	chr1	246187996	246188396	+	1000	41.0	[6.8317246]	[137]	[7.941002]	[196]	[246188180]	[246188239]
5_12952	chr10	13415747	13416147	+	1000	41.0	[]	[]	[7.7278996]	[201]	[]	[13415979]
5_12954	chr10	25117765	25118165	+	1000	41.0	[]	[]	[7.153165]	[122]	[]	[25117968]
5_12955	chr10	63115765	63116165	+	1000	41.0	[]	[]	[9.44066]	[171]	[]	[63115995]
5_12960	chr10	75774798	75775198	+	1000	41.0	[8.034569]	[116]	[]	[]	[75774993]	[]
5_12963	chr10	95295249	95295649	+	1000	41.0	[]	[]	[8.241081]	[111]	[]	[95295442]
5_12964	chr10	95865189	95865589	+	834	41.0	[7.016632]	[88]	[]	[]	[95865362]	[]
5_12965	chr10	102393878	102394278	+	1000	41.0	[]	[]	[9.803603, 9.019745, 8.08282]	[144, 148, 164]	[]	[102394105, 102394109, 102394125]
5_12967	chr10	125045808	125046208	+	1000	41.0	[8.215144]	[74]	[]	[]	[125045977]	[]
5_12968	chr11	307910	308310	+	1000	41.0	[10.357321]	[93]	[]	[]	[308100]	[]
5_1297	chr6	136289619	136290019	+	1000	152.5	[]	[]	[7.6370506]	[124]	[]	[136289836]
5_12974	chr11	67464701	67465101	+	1000	41.0	[]	[]	[6.986307]	[120]	[]	[67464908]
5_12977	chr12	610204	610604	+	1000	41.0	[15.534065]	[124]	[]	[]	[610422]	[]
5_12982	chr12	38904826	38905226	+	1000	41.0	[11.977064]	[107]	[]	[]	[38905030]	[]
5_12983	chr12	50532812	50533212	+	1000	41.0	[10.074151, 6.826696]	[98, 178]	[]	[]	[50532978, 50533058]	[]
5_12984	chr12	54188921	54189321	+	1000	41.0	[7.603689, 6.986307, 13.187814]	[79, 96, 167]	[6.8256197]	[73]	[54189081, 54189098, 54189169]	[54189075]
5_12988	chr12	117070177	117070577	+	1000	41.0	[]	[]	[12.576745, 10.717738]	[100, 145]	[]	[117070369, 117070414]
5_1299	chr8	102590808	102591208	+	1000	152.5	[8.066961]	[123]	[]	[]	[102591020]	[]
5_12991	chr12	131604476	131604876	+	1000	41.0	[7.4370747]	[116]	[]	[]	[131604685]	[]
5_12993	chr13	33494833	33495233	+	1000	41.0	[]	[]	[10.896127, 8.684627]	[110, 123]	[]	[33495037, 33495050]
5_12995	chr13	91357272	91357672	+	1000	41.0	[6.7018576]	[119]	[6.931537]	[135]	[91357482]	[91357498]
5_12997	chr14	81471988	81472388	+	1000	41.0	[7.142768]	[151]	[]	[]	[81472173]	[]
5_12999	chr14	100447234	100447634	+	934	41.0	[]	[]	[9.362884]	[161]	[]	[100447476]
5_13009	chr16	27549904	27550304	+	1000	41.0	[7.9126067]	[110]	[9.560645]	[185]	[27550058]	[27550133]
5_1301	chr16	74666696	74667096	+	1000	152.0	[]	[]	[9.895375]	[104]	[]	[74666878]
5_13012	chr16	47779615	47780015	+	1000	41.0	[7.129315]	[71]	[8.123753]	[76]	[47779778]	[47779783]
5_13016	chr16	87721640	87722040	+	1000	41.0	[10.717738]	[113]	[]	[]	[87721848]	[]
5_1302	chr17	28173035	28173435	+	1000	152.0	[]	[]	[9.316359]	[77]	[]	[28173199]
5_13021	chr17	14308916	14309316	+	1000	41.0	[]	[]	[7.089459]	[168]	[]	[14309134]
5_13025	chr17	42553345	42553745	+	1000	41.0	[6.9843245]	[133]	[10.717738]	[121]	[42553559]	[42553547]
5_13027	chr17	43020056	43020456	+	1000	41.0	[9.463773]	[153]	[9.463773]	[158]	[43020285]	[43020290]
5_13032	chr17	73298213	73298613	+	1000	41.0	[]	[]	[7.3050437]	[128]	[]	[73298438]
5_13034	chr17	81484125	81484525	+	1000	41.0	[15.534065]	[98]	[]	[]	[81484303]	[]
5_13035	chr17	81511022	81511422	+	1000	41.0	[10.278745, 6.846283]	[72, 76]	[]	[]	[81511188, 81511192]	[]
5_13039	chr19	2282110	2282510	+	1000	41.0	[12.242703, 7.811098]	[105, 142]	[]	[]	[2282307, 2282344]	[]
5_13041	chr19	10235981	10236381	+	1000	41.0	[7.4370747, 10.118057]	[62, 151]	[]	[]	[10236139, 10236228]	[]
5_13042	chr19	11090450	11090850	+	1000	41.0	[]	[]	[8.618685]	[75]	[]	[11090623]
5_13043	chr19	14550271	14550671	+	1000	41.0	[]	[]	[10.555081, 10.717738]	[119, 138]	[]	[14550484, 14550503]
5_13044	chr19	29213015	29213415	+	1000	41.0	[8.883679]	[118]	[]	[]	[29213221]	[]
5_13046	chr19	40806765	40807165	+	877	41.0	[]	[]	[9.87639, 10.994075]	[87, 104]	[]	[40806943, 40806960]
5_13047	chr19	49031639	49032039	+	1000	41.0	[]	[]	[8.783867]	[73]	[]	[49031805]
5_1305	chr1	114716548	114716948	+	1000	151.5	[]	[]	[10.38262]	[115]	[]	[114716760]
5_13050	chr2	24181843	24182243	+	1000	41.0	[12.576745]	[148]	[]	[]	[24182088]	[]
5_13052	chr2	27322712	27323112	+	1000	41.0	[]	[]	[10.230494]	[200]	[]	[27322922]
5_13053	chr2	44362676	44363076	+	1000	41.0	[]	[]	[7.257522]	[136]	[]	[44362890]
5_13055	chr2	68839228	68839628	+	1000	41.0	[]	[]	[13.675058]	[97]	[]	[68839417]
5_13063	chr2	121246011	121246411	+	1000	41.0	[10.408882]	[134]	[]	[]	[121246238]	[]
5_13065	chr2	156430797	156431197	+	1000	41.0	[7.165772]	[159]	[]	[]	[156430961]	[]
5_13067	chr2	159516382	159516782	+	1000	41.0	[]	[]	[13.675058]	[179]	[]	[159516622]
5_13068	chr2	168632741	168633141	+	1000	41.0	[10.074151]	[121]	[]	[]	[168632951]	[]
5_13069	chr2	168890204	168890604	+	1000	41.0	[]	[]	[8.521813]	[178]	[]	[168890442]
5_1307	chr10	18651443	18651843	+	1000	151.5	[]	[]	[7.7016377]	[99]	[]	[18651628]
5_13070	chr2	177606581	177606981	+	1000	41.0	[10.457133]	[122]	[]	[]	[177606801]	[]
5_13073	chr20	10435075	10435475	+	1000	41.0	[10.118057]	[186]	[]	[]	[10435290]	[]
5_13074	chr20	35699163	35699563	+	1000	41.0	[9.943626, 7.214393]	[111, 132]	[]	[]	[35699344, 35699365]	[]
5_13090	chr22	45997332	45997732	+	1000	41.0	[]	[]	[12.655322]	[125]	[]	[45997545]
5_13091	chr3	10141774	10142174	+	1000	41.0	[7.064883]	[130]	[]	[]	[10141964]	[]
5_13092	chr3	31661265	31661665	+	1000	41.0	[10.896127]	[133]	[7.4263763, 10.994075]	[77, 111]	[31661490]	[31661434, 31661468]
5_13095	chr3	124621439	124621839	+	1000	41.0	[]	[]	[8.08282, 12.755134]	[100, 113]	[]	[124621631, 124621644]
5_131	chr6	34273245	34273645	+	1000	445.5	[13.675058]	[80]	[7.2213445]	[55]	[34273424]	[34273399]
5_1310	chr15	66661520	66661920	+	1000	151.5	[15.534065]	[123]	[]	[]	[66661738]	[]
5_13107	chr4	81421394	81421794	+	1000	41.0	[7.3057733]	[150]	[]	[]	[81421629]	[]
5_13108	chr4	102825674	102826074	+	1000	41.0	[15.534065]	[160]	[]	[]	[102825868]	[]
5_13111	chr4	152643380	152643780	+	897	41.0	[]	[]	[15.534065]	[96]	[]	[152643543]
5_13113	chr5	10627781	10628181	+	1000	41.0	[]	[]	[8.123753]	[176]	[]	[10628012]
5_13115	chr5	43121252	43121652	+	1000	41.0	[6.986307]	[138]	[]	[]	[43121475]	[]
5_13116	chr5	62412274	62412674	+	1000	41.0	[8.215144]	[139]	[]	[]	[62412502]	[]
5_13119	chr5	115634576	115634976	+	1000	41.0	[6.7817135]	[134]	[]	[]	[115634798]	[]
5_13125	chr5	157564126	157564526	+	1000	41.0	[]	[]	[7.12262]	[75]	[]	[157564287]
5_13129	chr5	179732318	179732718	+	1000	41.0	[7.4253, 8.215144]	[133, 164]	[]	[]	[179732530, 179732561]	[]
5_13133	chr6	7590031	7590431	+	1000	41.0	[]	[]	[9.296082]	[104]	[]	[7590230]
5_13142	chr6	37638026	37638426	+	956	41.0	[]	[]	[7.4235005, 7.2626443]	[85, 119]	[]	[37638189, 37638223]
5_13149	chr6	132798157	132798557	+	1000	41.0	[7.7016377]	[111]	[]	[]	[132798362]	[]
5_13153	chr6	144151135	144151535	+	1000	41.0	[]	[]	[15.534065]	[130]	[]	[144151339]
5_13155	chr6	162364541	162364941	+	1000	41.0	[10.30907]	[113]	[]	[]	[162364754]	[]
5_13158	chr7	6023856	6024256	+	1000	41.0	[7.938807]	[96]	[]	[]	[6024028]	[]
5_13159	chr7	20200341	20200741	+	1000	41.0	[15.534065]	[120]	[]	[]	[20200534]	[]
5_13161	chr7	25261052	25261452	+	1000	41.0	[]	[]	[9.895375]	[91]	[]	[25261242]
5_13162	chr7	27745031	27745431	+	907	41.0	[9.896452]	[113]	[]	[]	[27745230]	[]
5_13171	chr7	129853235	129853635	+	1000	41.0	[10.717738, 10.994075]	[89, 123]	[9.9320965]	[155]	[129853401, 129853435]	[129853467]
5_13173	chr7	135801062	135801462	+	1000	41.0	[]	[]	[7.117521]	[90]	[]	[135801232]
5_13179	chr8	23223638	23224038	+	950	41.0	[10.074151, 6.846283]	[86, 105]	[]	[]	[23223813, 23223832]	[]
5_1318	chr1	156741038	156741438	+	1000	151.0	[15.534065]	[96]	[]	[]	[156741225]	[]
5_13181	chr8	61687366	61687766	+	1000	41.0	[13.236065]	[126]	[]	[]	[61687582]	[]
5_13184	chr8	89757167	89757567	+	1000	41.0	[7.016632]	[153]	[9.895375]	[150]	[89757413]	[89757410]
5_13187	chr8	115673379	115673779	+	1000	41.0	[7.1607375, 7.024672]	[96, 100]	[]	[]	[115673571, 115673575]	[]
5_13192	chr9	71647087	71647487	+	1000	41.0	[]	[]	[9.316359]	[134]	[]	[71647319]
5_13198	chrX	13087208	13087608	+	1000	41.0	[8.371248]	[91]	[]	[]	[13087379]	[]
5_13201	chrX	74614401	74614801	+	1000	41.0	[10.074151, 15.534065]	[123, 143]	[]	[]	[74614610, 74614630]	[]
5_13205	chrX	134622168	134622568	+	1000	41.0	[12.755134]	[99]	[]	[]	[134622364]	[]
5_13208	chr1	12480703	12481103	+	664	40.5	[]	[]	[10.896127]	[119]	[]	[12480915]
5_13209	chr1	15886166	15886566	+	1000	40.5	[6.695091]	[91]	[]	[]	[15886352]	[]
5_1321	chr2	68908419	68908819	+	1000	151.0	[8.3701725]	[123]	[]	[]	[68908618]	[]
5_13224	chr1	100400329	100400729	+	1000	40.5	[9.019745]	[100]	[12.755134, 8.70529]	[138, 155]	[100400509]	[100400547, 100400564]
5_13225	chr1	109253863	109254263	+	1000	40.5	[15.534065]	[58]	[]	[]	[109254017]	[]
5_1323	chr4	152779731	152780131	+	1000	151.0	[]	[]	[12.241628, 10.38262]	[122, 137]	[]	[152779945, 152779960]
5_13230	chr1	158095759	158096159	+	1000	40.5	[]	[]	[13.236065]	[118]	[]	[158095975]
5_13231	chr1	160550588	160550988	+	1000	40.5	[]	[]	[8.342347, 10.457133]	[71, 120]	[]	[160550755, 160550804]
5_13232	chr1	161045078	161045478	+	1000	40.5	[7.214393]	[105]	[]	[]	[161045261]	[]
5_13236	chr1	209673242	209673642	+	896	40.5	[12.755134]	[101]	[]	[]	[209673431]	[]
5_13239	chr1	234730655	234731055	+	1000	40.5	[7.6279683]	[105]	[6.987383]	[96]	[234730838]	[234730829]
5_1324	chr6	15299545	15299945	+	1000	151.0	[7.7016377]	[92]	[]	[]	[15299736]	[]
5_13241	chr10	7787788	7788188	+	1000	40.5	[]	[]	[7.6340957]	[66]	[]	[7787953]
5_13242	chr10	30070210	30070610	+	1000	40.5	[10.383697]	[78]	[7.4600716, 9.36461]	[83, 147]	[30070369]	[30070374, 30070438]
5_13243	chr10	70477685	70478085	+	1000	40.5	[10.118057, 6.998081]	[95, 137]	[]	[]	[70477866, 70477908]	[]
5_13246	chr10	103192374	103192774	+	1000	40.5	[13.236065]	[175]	[]	[]	[103192619]	[]
5_13248	chr10	124354825	124355225	+	1000	40.5	[10.38262]	[81]	[]	[]	[124355005]	[]
5_1326	chr7	101122436	101122836	+	1000	151.0	[7.214393]	[118]	[7.053353]	[160]	[101122629]	[101122671]
5_13260	chr12	12350009	12350409	+	1000	40.5	[]	[]	[9.44066]	[154]	[]	[12350240]
5_13268	chr12	131929038	131929438	+	1000	40.5	[]	[]	[6.8256197]	[102]	[]	[131929240]
5_13271	chr14	69615519	69615919	+	1000	40.5	[13.675058]	[100]	[]	[]	[69615717]	[]
5_13273	chr15	51577180	51577580	+	1000	40.5	[12.655322]	[109]	[]	[]	[51577349]	[]
5_13274	chr15	52218345	52218745	+	1000	40.5	[10.38262]	[122]	[10.994075]	[115]	[52218551]	[52218544]
5_13278	chr16	1150651	1151051	+	1000	40.5	[]	[]	[7.5038767]	[120]	[]	[1150848]
5_13282	chr16	29790281	29790681	+	1000	40.5	[8.073089]	[59]	[]	[]	[29790436]	[]
5_13284	chr16	83953153	83953553	+	1000	40.5	[]	[]	[10.100088]	[148]	[]	[83953359]
5_13285	chr16	89921677	89922077	+	1000	40.5	[]	[]	[10.555081]	[104]	[]	[89921864]
5_13289	chr17	58666855	58667255	+	1000	40.5	[]	[]	[7.530139, 7.0472255]	[142, 199]	[]	[58667037, 58667094]
5_1329	chr13	48161826	48162226	+	1000	150.5	[]	[]	[7.1164446, 6.816661]	[78, 110]	[]	[48161997, 48162029]
5_13291	chr17	65130798	65131198	+	1000	40.5	[]	[]	[7.214393]	[97]	[]	[65130988]
5_13294	chr18	9083804	9084204	+	1000	40.5	[]	[]	[9.803603, 7.6018896]	[101, 141]	[]	[9084001, 9084041]
5_13305	chr19	41928879	41929279	+	686	40.5	[15.534065]	[126]	[]	[]	[41929101]	[]
5_13306	chr19	44754246	44754646	+	1000	40.5	[10.994075]	[141]	[]	[]	[44754475]	[]
5_1331	chr19	13847589	13847989	+	1000	150.5	[]	[]	[15.534065]	[119]	[]	[13847799]
5_13310	chr19	50724746	50725146	+	1000	40.5	[6.652265]	[114]	[9.001667]	[88]	[50724943]	[50724917]
5_13312	chr19	57230769	57231169	+	993	40.5	[8.075501, 13.236065]	[145, 172]	[7.6370506]	[132]	[57230979, 57231006]	[57230966]
5_13316	chr2	68766205	68766605	+	1000	40.5	[6.7520695]	[79]	[6.922791, 12.853083]	[117, 137]	[68766379]	[68766417, 68766437]
5_13321	chr2	113890807	113891207	+	1000	40.5	[]	[]	[9.316359]	[168]	[]	[113891036]
5_13328	chr2	191377215	191377615	+	966	40.5	[]	[]	[9.44066, 11.977064]	[106, 117]	[]	[191377421, 191377432]
5_13329	chr2	230170515	230170915	+	1000	40.5	[]	[]	[10.506831]	[146]	[]	[230170730]
5_13330	chr20	4064477	4064877	+	1000	40.5	[10.118057]	[164]	[]	[]	[4064721]	[]
5_13331	chr20	34713354	34713754	+	1000	40.5	[9.098321]	[133]	[]	[]	[34713556]	[]
5_13338	chr22	19121493	19121893	+	1000	40.5	[]	[]	[9.316359]	[107]	[]	[19121674]
5_1334	chr3	45105862	45106262	+	1000	150.5	[12.242703]	[97]	[9.001667]	[66]	[45106046]	[45106015]
5_13350	chr3	184176576	184176976	+	1000	40.5	[11.299667]	[134]	[]	[]	[184176785]	[]
5_13352	chr3	196633912	196634312	+	1000	40.5	[12.655322]	[127]	[]	[]	[196634114]	[]
5_13355	chr4	8593177	8593577	+	1000	40.5	[9.710468, 9.895375]	[128, 138]	[]	[]	[8593371, 8593381]	[]
5_13357	chr4	54542478	54542878	+	1000	40.5	[8.618685]	[136]	[8.1505575]	[106]	[54542714]	[54542684]
5_1336	chr4	152663466	152663866	+	1000	150.5	[13.236065]	[83]	[]	[]	[152663637]	[]
5_13361	chr4	124713273	124713673	+	905	40.5	[10.408882]	[158]	[]	[]	[124713517]	[]
5_13363	chr5	948357	948757	+	1000	40.5	[13.187814]	[145]	[7.412468]	[114]	[948553]	[948522]
5_13364	chr5	14706516	14706916	+	1000	40.5	[]	[]	[12.242703]	[92]	[]	[14706707]
5_1337	chr5	95646675	95647075	+	1000	150.5	[]	[]	[7.7016377]	[109]	[]	[95646865]
5_13374	chr5	139251155	139251555	+	1000	40.5	[11.977064]	[195]	[]	[]	[139251390]	[]
5_13379	chr6	26250646	26251046	+	1000	40.5	[]	[]	[6.9453287]	[86]	[]	[26250829]
5_1338	chr6	10401616	10402016	+	1000	150.5	[8.066961]	[128]	[9.560645]	[105]	[10401837]	[10401814]
5_13384	chr6	28953490	28953890	+	1000	40.5	[7.530139, 8.017384, 7.214393]	[112, 161, 188]	[]	[]	[28953644, 28953693, 28953720]	[]
5_13385	chr6	28988515	28988915	+	1000	40.5	[]	[]	[9.296082, 6.673493]	[102, 155]	[]	[28988689, 28988742]
5_13396	chr6	45377944	45378344	+	1000	40.5	[]	[]	[6.8256197]	[70]	[]	[45378097]
5_13399	chr6	133957879	133958279	+	1000	40.5	[8.70529]	[157]	[]	[]	[133958126]	[]
5_13406	chr7	35037694	35038094	+	1000	40.5	[6.9248595]	[139]	[6.938056]	[95]	[35037915]	[35037871]
5_13409	chr7	55707978	55708378	+	1000	40.5	[]	[]	[7.1266546]	[163]	[]	[55708205]
5_13411	chr7	73358265	73358665	+	1000	40.5	[]	[]	[7.7016377]	[134]	[]	[73358487]
5_13413	chr7	84669179	84669579	+	1000	40.5	[8.1505575]	[117]	[13.236065]	[140]	[84669380]	[84669403]
5_13416	chr7	129698913	129699313	+	1000	40.5	[]	[]	[8.399851, 7.380115]	[57, 71]	[]	[129699067, 129699081]
5_13418	chr7	135650784	135651184	+	768	40.5	[9.070481]	[121]	[]	[]	[135650965]	[]
5_13426	chr8	42674998	42675398	+	1000	40.5	[]	[]	[7.4998136]	[149]	[]	[42675217]
5_13427	chr8	60651886	60652286	+	1000	40.5	[]	[]	[6.652265]	[58]	[]	[60652041]
5_13430	chr8	123768220	123768620	+	723	40.5	[6.8256197]	[116]	[7.603689]	[142]	[123768419]	[123768445]
5_13436	chr9	125361816	125362216	+	1000	40.5	[]	[]	[7.2303553, 11.299667]	[88, 135]	[]	[125361995, 125362042]
5_1344	chr16	88992353	88992753	+	1000	150.0	[]	[]	[7.0912585]	[74]	[]	[88992516]
5_13441	chr9	130732901	130733301	+	970	40.5	[]	[]	[15.534065]	[169]	[]	[130733127]
5_13456	chr1	47334661	47335061	+	1000	40.0	[7.117521]	[134]	[15.534065]	[66]	[47334890]	[47334822]
5_13458	chr1	91716420	91716820	+	693	40.0	[7.1646957]	[109]	[]	[]	[91716620]	[]
5_13459	chr1	94737321	94737721	+	1000	40.0	[15.534065]	[75]	[]	[]	[94737491]	[]
5_1346	chr3	172750331	172750731	+	1000	150.0	[]	[]	[7.811098, 6.652265]	[119, 130]	[]	[172750542, 172750553]
5_13461	chr1	149962027	149962427	+	1000	40.0	[]	[]	[10.357321, 12.853083]	[56, 74]	[]	[149962178, 149962196]
5_13463	chr1	179824203	179824603	+	1000	40.0	[]	[]	[8.00723]	[168]	[]	[179824453]
5_13467	chr1	207923546	207923946	+	1000	40.0	[13.187814]	[114]	[]	[]	[207923733]	[]
5_13469	chr1	231240975	231241375	+	1000	40.0	[]	[]	[7.2626443]	[94]	[]	[231241161]
5_13472	chr1	246152139	246152539	+	949	40.0	[]	[]	[9.944703]	[67]	[]	[246152294]
5_13474	chr10	17578638	17579038	+	1000	40.0	[8.371248]	[96]	[]	[]	[17578799]	[]
5_13479	chr10	62804935	62805335	+	1000	40.0	[]	[]	[6.986307]	[94]	[]	[62805118]
5_1348	chr6	15509487	15509887	+	1000	150.0	[7.016632]	[92]	[12.755134]	[112]	[15509652]	[15509672]
5_13485	chr10	119871870	119872270	+	1000	40.0	[12.241628]	[116]	[9.463773]	[131]	[119872086]	[119872101]
5_13487	chr11	12418158	12418558	+	954	40.0	[]	[]	[12.853083]	[112]	[]	[12418341]
5_1349	chr1	25232308	25232708	+	1000	149.5	[]	[]	[10.38262]	[95]	[]	[25232488]
5_13494	chr12	42426722	42427122	+	1000	40.0	[9.803603]	[108]	[]	[]	[42426902]	[]
5_13499	chr12	102421809	102422209	+	1000	40.0	[12.755134]	[126]	[9.198133]	[77]	[102422033]	[102421984]
5_13500	chr12	104986146	104986546	+	1000	40.0	[]	[]	[8.017384]	[70]	[]	[104986311]
5_13501	chr12	111636549	111636949	+	1000	40.0	[7.5038767]	[191]	[]	[]	[111636790]	[]
5_13505	chr14	31026649	31027049	+	1000	40.0	[7.753836]	[158]	[]	[]	[31026875]	[]
5_13509	chr14	77707843	77708243	+	1000	40.0	[7.214393, 7.1164446]	[90, 119]	[]	[]	[77708026, 77708055]	[]
5_13511	chr15	32730859	32731259	+	1000	40.0	[6.938056, 7.1607375]	[127, 134]	[]	[]	[32731082, 32731089]	[]
5_13519	chr16	720233	720633	+	1000	40.0	[]	[]	[7.0912585]	[117]	[]	[720435]
5_1352	chr11	69675121	69675521	+	1000	149.5	[7.214393]	[142]	[9.895375]	[139]	[69675351]	[69675348]
5_13522	chr16	57447239	57447639	+	1000	40.0	[]	[]	[6.8256197]	[96]	[]	[57447432]
5_13523	chr16	70653703	70654103	+	1000	40.0	[10.796314]	[153]	[]	[]	[70653941]	[]
5_13525	chr16	89098452	89098852	+	1000	40.0	[]	[]	[6.986307]	[99]	[]	[89098603]
5_13526	chr16	89508745	89509145	+	1000	40.0	[8.123753]	[125]	[7.1266546]	[140]	[89508964]	[89508979]
