#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F5_idr.fa E2F5 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
489_16355	chr6	124961782	124962182	+	1000	55.0	[9.187896]	[125]	[]	[]	[124961955]	[]
489_16357	chr6	146028213	146028613	+	1000	55.0	[10.378438, 5.667835]	[103, 126]	[10.378438]	[118]	[146028415, 146028438]	[146028430]
489_1637	chr7	32891761	32892161	+	1000	139.0	[]	[]	[5.667835, 10.378438, 11.7800665, 10.704447]	[62, 116, 144, 151]	[]	[32891916, 32891970, 32891998, 32892005]
489_16384	chr7	84880432	84880832	+	1000	55.0	[11.665144]	[152]	[]	[]	[84880596]	[]
489_16386	chr7	95511713	95512113	+	1000	55.0	[]	[]	[10.378438]	[136]	[]	[95511912]
489_16426	chr9	98848551	98848951	+	1000	55.0	[6.051324]	[177]	[]	[]	[98848758]	[]
489_16435	chr9	129028421	129028821	+	1000	55.0	[]	[]	[10.378438]	[137]	[]	[129028634]
489_16447	chr1	9078266	9078666	+	1000	54.0	[11.665144]	[92]	[]	[]	[9078458]	[]
489_16469	chr1	40808837	40809237	+	1000	54.0	[]	[]	[5.552912]	[140]	[]	[40809068]
489_16471	chr1	43530647	43531047	+	1000	54.0	[10.704447, 10.704447, 11.7800665, 11.7800665]	[95, 101, 131, 140]	[9.302818]	[126]	[43530839, 43530845, 43530875, 43530884]	[43530870]
489_16489	chr1	122720274	122720674	+	1000	54.0	[]	[]	[10.378438]	[77]	[]	[122720448]
489_165	chr7	151059370	151059770	+	1000	304.0	[6.051324]	[89]	[11.7800665]	[66]	[151059558]	[151059535]
489_16509	chr1	206470257	206470657	+	1000	54.0	[5.667835, 5.667835]	[118, 141]	[]	[]	[206470428, 206470451]	[]
489_16534	chr10	13299914	13300314	+	1000	54.0	[6.051324]	[192]	[]	[]	[13300139]	[]
489_16542	chr10	49184622	49185022	+	1000	54.0	[5.667835]	[139]	[]	[]	[49184793]	[]
489_16545	chr10	61830752	61831152	+	1000	54.0	[]	[]	[5.570742]	[157]	[]	[61830949]
489_16550	chr10	73849045	73849445	+	1000	54.0	[9.187896]	[73]	[]	[]	[73849213]	[]
489_16552	chr10	77138547	77138947	+	1000	54.0	[]	[]	[5.667835]	[105]	[]	[77138752]
489_16559	chr10	119651060	119651460	+	1000	54.0	[11.7800665]	[168]	[]	[]	[119651281]	[]
489_16578	chr11	65890526	65890926	+	1000	54.0	[]	[]	[10.378438]	[108]	[]	[65890679]
489_16588	chr11	118887732	118888132	+	1000	54.0	[]	[]	[11.7800665]	[90]	[]	[118887888]
489_16590	chr12	4648914	4649314	+	1000	54.0	[]	[]	[10.378438]	[187]	[]	[4649134]
489_16596	chr12	53492927	53493327	+	1000	54.0	[5.552912]	[143]	[]	[]	[53493165]	[]
489_16617	chr12	122405940	122406340	+	1000	54.0	[]	[]	[5.667835]	[208]	[]	[122406178]
489_16620	chr13	52158657	52159057	+	1000	54.0	[5.552912]	[110]	[]	[]	[52158829]	[]
489_16634	chr14	102777239	102777639	+	1000	54.0	[10.704447, 5.667835, 5.667835]	[91, 93, 119]	[]	[]	[102777429, 102777431, 102777457]	[]
489_16647	chr15	74781828	74782228	+	1000	54.0	[]	[]	[10.704447, 10.378438]	[148, 162]	[]	[74782052, 74782066]
489_16654	chr16	622174	622574	+	1000	54.0	[9.187896]	[105]	[]	[]	[622348]	[]
489_16657	chr16	3028172	3028572	+	1000	54.0	[5.667835]	[97]	[]	[]	[3028368]	[]
489_1666	chr6	31902160	31902560	+	1000	138.0	[]	[]	[6.051324]	[138]	[]	[31902394]
489_1667	chr6	35259441	35259841	+	1000	138.0	[9.187896]	[142]	[10.378438]	[67]	[35259675]	[35259600]
489_16671	chr16	50368801	50369201	+	1000	54.0	[11.665144]	[105]	[]	[]	[50369006]	[]
489_16685	chr17	30378721	30379121	+	1000	54.0	[6.051324, 11.7800665]	[110, 174]	[]	[]	[30378880, 30378944]	[]
489_16695	chr17	58189818	58190218	+	1000	54.0	[]	[]	[11.7800665]	[85]	[]	[58189972]
489_16696	chr17	60525891	60526291	+	1000	54.0	[10.378438]	[138]	[]	[]	[60526104]	[]
489_16699	chr17	77389589	77389989	+	1000	54.0	[]	[]	[5.570742]	[129]	[]	[77389788]
489_1670	chr9	123929970	123930370	+	1000	138.0	[]	[]	[11.7800665, 10.378438]	[118, 130]	[]	[123930167, 123930179]
489_16709	chr18	22490329	22490729	+	1000	54.0	[5.570742]	[137]	[]	[]	[22490533]	[]
489_16721	chr19	11479504	11479904	+	1000	54.0	[11.7800665]	[133]	[]	[]	[11479704]	[]
489_16724	chr19	17555376	17555776	+	1000	54.0	[]	[]	[5.552912]	[154]	[]	[17555594]
489_16726	chr19	19943875	19944275	+	1000	54.0	[]	[]	[10.378438]	[68]	[]	[19944035]
489_1673	chr1	9234637	9235037	+	1000	137.0	[]	[]	[10.704447]	[124]	[]	[9234850]
489_16730	chr19	40833783	40834183	+	1000	54.0	[]	[]	[5.552912]	[115]	[]	[40833952]
489_16731	chr19	41439715	41440115	+	1000	54.0	[10.589524]	[196]	[]	[]	[41439955]	[]
489_16732	chr19	42279713	42280113	+	1000	54.0	[10.378438, 6.051324]	[192, 205]	[]	[]	[42279945, 42279958]	[]
489_16742	chr19	54231600	54232000	+	1000	54.0	[9.302818]	[99]	[]	[]	[54231798]	[]
489_16743	chr19	54572610	54573010	+	1000	54.0	[6.051324]	[173]	[]	[]	[54572838]	[]
489_16780	chr2	219294795	219295195	+	1000	54.0	[5.570742, 5.667835]	[122, 190]	[]	[]	[219294977, 219295045]	[]
489_16793	chr21	22209706	22210106	+	1000	54.0	[]	[]	[11.665144, 5.570742]	[184, 195]	[]	[22209915, 22209926]
489_16796	chr21	38805318	38805718	+	1000	54.0	[]	[]	[10.704447]	[161]	[]	[38805524]
489_16812	chr22	42519732	42520132	+	1000	54.0	[10.589524]	[124]	[]	[]	[42519942]	[]
489_16828	chr3	51390914	51391314	+	1000	54.0	[9.302818]	[93]	[]	[]	[51391089]	[]
489_16829	chr3	53236092	53236492	+	1000	54.0	[]	[]	[10.378438]	[99]	[]	[53236282]
489_16874	chr5	135034279	135034679	+	1000	54.0	[]	[]	[11.665144]	[79]	[]	[135034438]
489_16879	chr5	160421694	160422094	+	1000	54.0	[5.667835]	[105]	[]	[]	[160421890]	[]
489_16896	chr6	29011228	29011628	+	1000	54.0	[]	[]	[5.570742]	[196]	[]	[29011466]
489_1690	chr19	2456830	2457230	+	1000	137.0	[]	[]	[5.667835]	[160]	[]	[2457070]
489_16911	chr6	100881257	100881657	+	1000	54.0	[5.570742]	[140]	[11.7800665]	[96]	[100881483]	[100881439]
489_16932	chr7	7968569	7968969	+	1000	54.0	[10.378438]	[100]	[]	[]	[7968730]	[]
489_1694	chr22	39152435	39152835	+	1000	137.0	[9.302818]	[164]	[10.704447, 5.667835]	[106, 116]	[39152650]	[39152592, 39152602]
489_16970	chr8	30657967	30658367	+	1000	54.0	[10.378438, 5.570742]	[150, 159]	[]	[]	[30658157, 30658166]	[]
489_16986	chr9	36190541	36190941	+	1000	54.0	[]	[]	[5.570742, 11.7800665]	[126, 165]	[]	[36190729, 36190768]
489_16994	chr9	108015640	108016040	+	1000	54.0	[]	[]	[9.187896]	[146]	[]	[108015843]
489_16997	chr9	126860239	126860639	+	1000	54.0	[]	[]	[10.378438]	[138]	[]	[126860472]
489_1700	chr6	27772495	27772895	+	1000	137.0	[]	[]	[5.570742]	[61]	[]	[27772655]
489_17000	chr9	137114552	137114952	+	1000	54.0	[]	[]	[5.570742]	[99]	[]	[137114719]
489_17012	chr1	2546167	2546567	+	1000	53.0	[]	[]	[9.302818]	[100]	[]	[2546362]
489_17026	chr1	23637373	23637773	+	1000	53.0	[]	[]	[9.302818]	[142]	[]	[23637587]
489_17027	chr1	23809707	23810107	+	1000	53.0	[10.378438]	[80]	[]	[]	[23809872]	[]
489_17034	chr1	43073564	43073964	+	1000	53.0	[]	[]	[10.2635145]	[144]	[]	[43073806]
489_17057	chr1	112674989	112675389	+	1000	53.0	[]	[]	[11.7800665]	[115]	[]	[112675198]
489_17060	chr1	145845413	145845813	+	1000	53.0	[9.302818]	[114]	[]	[]	[145845605]	[]
489_17062	chr1	152036710	152037110	+	1000	53.0	[11.7800665]	[182]	[]	[]	[152036934]	[]
489_17068	chr1	157274688	157275088	+	1000	53.0	[]	[]	[11.7800665]	[95]	[]	[157274883]
489_17073	chr1	175154890	175155290	+	1000	53.0	[6.051324]	[139]	[]	[]	[175155094]	[]
489_17079	chr1	184037367	184037767	+	1000	53.0	[]	[]	[11.7800665, 9.302818]	[117, 176]	[]	[184037531, 184037590]
489_1711	chr1	151281159	151281559	+	1000	136.0	[11.665144]	[93]	[]	[]	[151281330]	[]
489_17131	chr11	8910938	8911338	+	1000	53.0	[]	[]	[11.7800665, 11.7800665, 11.7800665, 5.570742]	[73, 82, 91, 98]	[]	[8911097, 8911106, 8911115, 8911122]
489_17138	chr11	45899765	45900165	+	1000	53.0	[5.667835]	[151]	[10.704447]	[127]	[45899987]	[45899963]
489_17161	chr11	94543730	94544130	+	1000	53.0	[10.378438]	[203]	[]	[]	[94543971]	[]
489_17176	chr12	31636603	31637003	+	1000	53.0	[]	[]	[5.667835]	[86]	[]	[31636780]
489_17197	chr12	108514940	108515340	+	1000	53.0	[11.665144]	[179]	[]	[]	[108515173]	[]
489_17203	chr12	121811986	121812386	+	1000	53.0	[]	[]	[9.302818]	[138]	[]	[121812154]
489_17211	chr14	39170347	39170747	+	1000	53.0	[]	[]	[11.7800665, 5.667835]	[110, 135]	[]	[39170554, 39170579]
489_17217	chr14	90396766	90397166	+	1000	53.0	[10.704447]	[99]	[10.378438]	[81]	[90396955]	[90396937]
489_17221	chr14	102438074	102438474	+	1000	53.0	[]	[]	[11.7800665, 11.7800665, 5.667835]	[126, 139, 216]	[]	[102438226, 102438239, 102438316]
489_17238	chr15	75801995	75802395	+	1000	53.0	[]	[]	[10.2635145]	[113]	[]	[75802162]
489_17251	chr16	11149003	11149403	+	1000	53.0	[6.051324]	[125]	[]	[]	[11149199]	[]
489_17263	chr16	50266259	50266659	+	1000	53.0	[]	[]	[10.378438, 10.378438]	[162, 180]	[]	[50266489, 50266507]
489_17268	chr16	67109598	67109998	+	1000	53.0	[6.051324]	[141]	[]	[]	[67109826]	[]
489_17272	chr17	2749739	2750139	+	1000	53.0	[]	[]	[9.187896, 11.7800665]	[80, 156]	[]	[2749904, 2749980]
489_17273	chr17	4709903	4710303	+	1000	53.0	[11.7800665]	[115]	[]	[]	[4710083]	[]
489_17281	chr17	29005818	29006218	+	1000	53.0	[]	[]	[10.378438]	[93]	[]	[29005999]
489_17283	chr17	31457397	31457797	+	1000	53.0	[6.051324, 11.7800665]	[71, 147]	[]	[]	[31457557, 31457633]	[]
489_17288	chr17	42678314	42678714	+	1000	53.0	[5.552912]	[102]	[]	[]	[42678497]	[]
489_17293	chr17	48580042	48580442	+	1000	53.0	[]	[]	[10.589524]	[161]	[]	[48580290]
489_17294	chr17	50169294	50169694	+	1000	53.0	[]	[]	[11.7800665]	[137]	[]	[50169514]
489_17296	chr17	55264754	55265154	+	1000	53.0	[10.704447]	[87]	[]	[]	[55264936]	[]
489_173	chr19	35268269	35268669	+	1000	298.0	[]	[]	[10.704447, 10.704447]	[102, 185]	[]	[35268427, 35268510]
489_1732	chr6	145814717	145815117	+	1000	136.0	[]	[]	[11.665144]	[164]	[]	[145814964]
489_17325	chr19	7515863	7516263	+	1000	53.0	[]	[]	[11.7800665, 5.667835]	[126, 152]	[]	[7516079, 7516105]
489_17334	chr19	18204056	18204456	+	1000	53.0	[11.7800665]	[101]	[]	[]	[18204210]	[]
489_1734	chr7	76201665	76202065	+	1000	136.0	[10.378438]	[152]	[]	[]	[76201916]	[]
489_17341	chr19	40598585	40598985	+	1000	53.0	[11.7800665]	[167]	[]	[]	[40598819]	[]
489_17345	chr19	43779827	43780227	+	1000	53.0	[]	[]	[10.378438]	[150]	[]	[43780061]
489_17348	chr19	45245308	45245708	+	1000	53.0	[11.665144]	[89]	[]	[]	[45245492]	[]
489_17352	chr19	49680686	49681086	+	1000	53.0	[]	[]	[10.378438, 11.7800665]	[105, 148]	[]	[49680867, 49680910]
489_17354	chr19	50835828	50836228	+	1000	53.0	[]	[]	[11.7800665]	[130]	[]	[50836040]
489_17356	chr19	51566633	51567033	+	1000	53.0	[5.552912]	[134]	[]	[]	[51566846]	[]
489_17362	chr2	11863654	11864054	+	1000	53.0	[]	[]	[5.570742]	[156]	[]	[11863881]
489_17384	chr2	113117443	113117843	+	1000	53.0	[10.378438]	[124]	[]	[]	[113117648]	[]
489_17394	chr2	231056548	231056948	+	1000	53.0	[6.051324]	[84]	[5.570742]	[140]	[231056706]	[231056762]
489_1742	chr8	109539660	109540060	+	1000	136.0	[5.667835, 10.378438]	[118, 150]	[]	[]	[109539840, 109539872]	[]
489_17426	chr22	17847443	17847843	+	1000	53.0	[]	[]	[11.665144]	[114]	[]	[17847643]
489_17433	chr22	31750032	31750432	+	1000	53.0	[]	[]	[6.051324, 11.7800665]	[65, 122]	[]	[31750190, 31750247]
489_17434	chr22	38034193	38034593	+	1000	53.0	[10.378438]	[118]	[]	[]	[38034400]	[]
489_17435	chr22	40856674	40857074	+	1000	53.0	[11.7800665]	[117]	[]	[]	[40856879]	[]
489_17438	chr22	49936030	49936430	+	1000	53.0	[10.378438]	[115]	[]	[]	[49936244]	[]
489_1744	chr9	95317446	95317846	+	1000	136.0	[]	[]	[11.665144]	[110]	[]	[95317651]
489_17440	chr3	12720041	12720441	+	1000	53.0	[]	[]	[10.2635145]	[76]	[]	[12720211]
489_17450	chr3	51538479	51538879	+	1000	53.0	[]	[]	[9.302818]	[149]	[]	[51538697]
489_17470	chr3	186909221	186909621	+	1000	53.0	[5.552912]	[190]	[]	[]	[186909435]	[]
489_17476	chr4	6892309	6892709	+	1000	53.0	[11.7800665]	[157]	[]	[]	[6892515]	[]
489_17556	chr6	109384362	109384762	+	1000	53.0	[]	[]	[9.187896]	[197]	[]	[109384613]
489_17567	chr6	166313238	166313638	+	1000	53.0	[9.302818]	[111]	[]	[]	[166313447]	[]
489_1759	chr12	133037254	133037654	+	1000	135.0	[6.051324]	[113]	[]	[]	[133037467]	[]
489_17603	chr7	138981247	138981647	+	1000	53.0	[9.302818]	[77]	[10.2635145]	[97]	[138981424]	[138981444]
489_17611	chr8	22164668	22165068	+	1000	53.0	[10.704447]	[83]	[6.051324]	[103]	[22164819]	[22164839]
489_17619	chr8	61288041	61288441	+	1000	53.0	[]	[]	[11.7800665]	[147]	[]	[61288278]
489_17633	chr8	124998195	124998595	+	1000	53.0	[10.378438]	[100]	[5.570742]	[67]	[124998391]	[124998358]
489_17642	chr9	68705037	68705437	+	1000	53.0	[10.378438, 11.665144]	[142, 202]	[]	[]	[68705216, 68705276]	[]
489_17645	chr9	95434192	95434592	+	1000	53.0	[11.7800665]	[161]	[]	[]	[95434434]	[]
489_1765	chr17	79009637	79010037	+	1000	135.0	[10.704447]	[105]	[]	[]	[79009840]	[]
489_17650	chr9	126985797	126986197	+	1000	53.0	[]	[]	[11.665144]	[148]	[]	[126986019]
489_17656	chr9	136687161	136687561	+	1000	53.0	[]	[]	[11.7800665, 11.7800665, 11.7800665]	[143, 149, 155]	[]	[136687393, 136687399, 136687405]
489_17658	chr9	136991784	136992184	+	1000	53.0	[11.7800665, 10.704447]	[127, 164]	[]	[]	[136991994, 136992031]	[]
489_17669	chr1	9874888	9875288	+	1000	52.0	[9.302818]	[104]	[]	[]	[9875067]	[]
489_17673	chr1	14884613	14885013	+	1000	52.0	[]	[]	[5.667835]	[168]	[]	[14884799]
489_1768	chr19	18323001	18323401	+	1000	135.0	[]	[]	[11.665144]	[146]	[]	[18323224]
489_17690	chr1	31394689	31395089	+	1000	52.0	[11.665144]	[127]	[]	[]	[31394890]	[]
489_1771	chr2	233091571	233091971	+	1000	135.0	[]	[]	[5.570742]	[113]	[]	[233091780]
489_17755	chr1	232805244	232805644	+	1000	52.0	[]	[]	[5.552912]	[142]	[]	[232805477]
489_17787	chr10	92591489	92591889	+	1000	52.0	[]	[]	[11.7800665]	[134]	[]	[92591660]
489_17789	chr10	102120212	102120612	+	1000	52.0	[]	[]	[11.7800665, 10.704447, 10.704447]	[117, 153, 159]	[]	[102120414, 102120450, 102120456]
489_17802	chr11	47672368	47672768	+	1000	52.0	[5.667835]	[162]	[]	[]	[47672593]	[]
489_17816	chr11	121023853	121024253	+	1000	52.0	[]	[]	[5.552912]	[99]	[]	[121024041]
489_17833	chr12	52884775	52885175	+	1000	52.0	[9.302818]	[181]	[]	[]	[52884990]	[]
489_17845	chr12	68279338	68279738	+	1000	52.0	[]	[]	[5.552912]	[89]	[]	[68279523]
489_17846	chr12	69284106	69284506	+	1000	52.0	[5.667835]	[159]	[]	[]	[69284353]	[]
489_17852	chr12	132559750	132560150	+	1000	52.0	[]	[]	[11.7800665, 11.7800665]	[179, 186]	[]	[132559948, 132559955]
489_17853	chr12	132766718	132767118	+	1000	52.0	[5.570742]	[164]	[]	[]	[132766942]	[]
489_17873	chr14	103628873	103629273	+	1000	52.0	[]	[]	[5.552912]	[76]	[]	[103629049]
489_17874	chr14	105398055	105398455	+	1000	52.0	[]	[]	[11.7800665]	[158]	[]	[105398214]
489_1788	chr7	5554900	5555300	+	1000	135.0	[]	[]	[11.7800665]	[145]	[]	[5555112]
489_1789	chr7	42911886	42912286	+	1000	135.0	[10.378438]	[130]	[]	[]	[42912111]	[]
489_17890	chr15	64093028	64093428	+	1000	52.0	[5.570742]	[177]	[]	[]	[64093231]	[]
489_17903	chr16	180214	180614	+	1000	52.0	[6.051324]	[204]	[]	[]	[180420]	[]
489_17907	chr16	28597982	28598382	+	1000	52.0	[5.552912]	[153]	[]	[]	[28598209]	[]
489_17915	chr16	56425404	56425804	+	1000	52.0	[6.051324, 6.051324]	[91, 102]	[]	[]	[56425572, 56425583]	[]
489_17930	chr16	89701705	89702105	+	1000	52.0	[6.051324]	[149]	[]	[]	[89701887]	[]
489_17933	chr17	4143520	4143920	+	1000	52.0	[10.2635145]	[99]	[]	[]	[4143716]	[]
489_17937	chr17	18780988	18781388	+	1000	52.0	[5.570742]	[104]	[]	[]	[18781158]	[]
489_17948	chr17	42050391	42050791	+	1000	52.0	[10.2635145]	[212]	[]	[]	[42050639]	[]
489_17952	chr17	44066562	44066962	+	1000	52.0	[6.051324]	[116]	[]	[]	[44066726]	[]
489_17954	chr17	45021854	45022254	+	1000	52.0	[10.378438]	[118]	[11.7800665]	[113]	[45022029]	[45022024]
489_17956	chr17	47253693	47254093	+	1000	52.0	[11.7800665]	[101]	[9.302818]	[159]	[47253846]	[47253904]
489_17971	chr17	76540830	76541230	+	1000	52.0	[11.7800665]	[108]	[]	[]	[76541011]	[]
489_17985	chr19	1542613	1543013	+	1000	52.0	[6.051324]	[155]	[]	[]	[1542797]	[]
489_17988	chr19	3700370	3700770	+	1000	52.0	[]	[]	[10.704447]	[160]	[]	[3700613]
489_18001	chr19	35352778	35353178	+	1000	52.0	[]	[]	[6.051324]	[142]	[]	[35353016]
489_18010	chr19	48553674	48554074	+	1000	52.0	[]	[]	[11.665144]	[152]	[]	[48553920]
489_18011	chr19	48898982	48899382	+	1000	52.0	[11.7800665]	[88]	[]	[]	[48899166]	[]
489_18017	chr19	56125800	56126200	+	1000	52.0	[10.378438]	[84]	[]	[]	[56125974]	[]
489_18020	chr2	27754155	27754555	+	1000	52.0	[10.378438]	[152]	[]	[]	[27754398]	[]
489_18024	chr2	108448946	108449346	+	1000	52.0	[5.570742]	[74]	[]	[]	[108449117]	[]
489_18041	chr20	653235	653635	+	1000	52.0	[]	[]	[5.667835]	[83]	[]	[653411]
489_18051	chr20	44885443	44885843	+	1000	52.0	[5.570742]	[158]	[]	[]	[44885685]	[]
489_18055	chr20	51318154	51318554	+	1000	52.0	[]	[]	[5.570742]	[122]	[]	[51318325]
489_18113	chr3	194312799	194313199	+	1000	52.0	[]	[]	[11.7800665]	[192]	[]	[194313044]
489_18145	chr4	186843902	186844302	+	1000	52.0	[5.667835]	[78]	[]	[]	[186844065]	[]
489_18152	chr5	71586917	71587317	+	1000	52.0	[]	[]	[10.378438]	[112]	[]	[71587123]
489_18159	chr5	95553655	95554055	+	1000	52.0	[5.667835]	[91]	[11.7800665]	[132]	[95553837]	[95553878]
489_18169	chr5	136132688	136133088	+	1000	52.0	[]	[]	[6.051324]	[94]	[]	[136132879]
489_18183	chr6	7910746	7911146	+	1000	52.0	[]	[]	[11.665144]	[168]	[]	[7910993]
489_18211	chr6	75284709	75285109	+	1000	52.0	[11.665144]	[128]	[]	[]	[75284921]	[]
489_18213	chr6	84280600	84281000	+	912	52.0	[]	[]	[5.552912]	[157]	[]	[84280802]
489_1822	chr20	32358008	32358408	+	1000	134.0	[]	[]	[5.552912]	[108]	[]	[32358203]
489_18225	chr6	137314263	137314663	+	1000	52.0	[]	[]	[10.378438]	[110]	[]	[137314433]
489_18232	chr7	5592653	5593053	+	1000	52.0	[10.378438]	[131]	[]	[]	[5592846]	[]
489_18236	chr7	30134653	30135053	+	1000	52.0	[11.7800665, 9.187896]	[124, 202]	[11.7800665]	[173]	[30134808, 30134886]	[30134857]
489_1824	chr20	57451927	57452327	+	1000	134.0	[10.2635145]	[89]	[]	[]	[57452105]	[]
489_18244	chr7	75596669	75597069	+	1000	52.0	[]	[]	[10.378438]	[108]	[]	[75596858]
489_1825	chr22	19447507	19447907	+	1000	134.0	[9.187896]	[156]	[]	[]	[19447704]	[]
489_18252	chr7	128791120	128791520	+	1000	52.0	[]	[]	[11.7800665]	[68]	[]	[128791283]
489_18268	chr8	17246619	17247019	+	1000	52.0	[]	[]	[5.667835]	[113]	[]	[17246789]
489_1829	chr3	179451375	179451775	+	1000	134.0	[10.704447, 10.704447]	[68, 75]	[]	[]	[179451540, 179451547]	[]
489_18295	chr9	98974935	98975335	+	706	52.0	[]	[]	[10.378438, 10.704447]	[67, 102]	[]	[98975099, 98975134]
489_18302	chr9	123268488	123268888	+	1000	52.0	[]	[]	[10.378438]	[196]	[]	[123268723]
489_18309	chrX	19991105	19991505	+	1000	52.0	[]	[]	[10.378438, 5.667835]	[193, 201]	[]	[19991306, 19991314]
489_18316	chrX	71095546	71095946	+	1000	52.0	[]	[]	[10.378438]	[89]	[]	[71095735]
489_18317	chrX	154490608	154491008	+	1000	52.0	[]	[]	[9.187896]	[180]	[]	[154490833]
489_1832	chr6	36885668	36886068	+	1000	134.0	[5.570742]	[97]	[6.051324]	[59]	[36885861]	[36885823]
489_18345	chr1	58699888	58700288	+	1000	51.0	[6.051324]	[167]	[6.051324]	[118]	[58700135]	[58700086]
489_18353	chr1	109193661	109194061	+	1000	51.0	[]	[]	[5.570742]	[142]	[]	[109193881]
489_18360	chr1	121016714	121017114	+	1000	51.0	[5.552912]	[73]	[11.7800665]	[59]	[121016886]	[121016872]
489_18365	chr1	159945573	159945973	+	1000	51.0	[6.051324]	[90]	[]	[]	[159945730]	[]
489_18372	chr1	175192865	175193265	+	1000	51.0	[]	[]	[11.665144]	[151]	[]	[175193105]
489_18374	chr1	182614934	182615334	+	1000	51.0	[]	[]	[5.667835]	[123]	[]	[182615105]
489_18382	chr1	205321235	205321635	+	1000	51.0	[]	[]	[11.7800665]	[100]	[]	[205321413]
489_18393	chr1	232610946	232611346	+	1000	51.0	[]	[]	[11.7800665]	[166]	[]	[232611177]
489_18416	chr10	70132522	70132922	+	1000	51.0	[]	[]	[6.051324, 5.667835, 11.7800665, 11.7800665]	[117, 191, 203, 209]	[]	[70132680, 70132754, 70132766, 70132772]
489_18423	chr10	84537372	84537772	+	1000	51.0	[11.7800665, 5.570742]	[118, 132]	[]	[]	[84537569, 84537583]	[]
489_18425	chr10	97425928	97426328	+	1000	51.0	[9.302818]	[95]	[]	[]	[97426120]	[]
489_18438	chr11	33015482	33015882	+	1000	51.0	[5.667835]	[101]	[6.051324]	[159]	[33015633]	[33015691]
489_18455	chr11	67629257	67629657	+	1000	51.0	[11.665144]	[83]	[]	[]	[67629434]	[]
489_18459	chr11	76799193	76799593	+	1000	51.0	[]	[]	[5.667835]	[134]	[]	[76799426]
489_18493	chr12	57865066	57865466	+	1000	51.0	[]	[]	[10.378438, 11.665144]	[65, 152]	[]	[57865222, 57865309]
489_1853	chr17	44288414	44288814	+	1000	133.0	[]	[]	[5.667835, 5.570742]	[190, 222]	[]	[44288632, 44288664]
489_1854	chr17	47649625	47650025	+	1000	133.0	[10.704447]	[61]	[]	[]	[47649777]	[]
489_18555	chr15	101277232	101277632	+	1000	51.0	[]	[]	[10.378438]	[185]	[]	[101277445]
489_18562	chr16	47461013	47461413	+	1000	51.0	[]	[]	[5.667835]	[128]	[]	[47461238]
489_18580	chr17	1829739	1830139	+	1000	51.0	[11.7800665]	[179]	[]	[]	[1829983]	[]
489_18582	chr17	4948577	4948977	+	1000	51.0	[11.7800665]	[96]	[]	[]	[4948750]	[]
489_18592	chr17	41801513	41801913	+	1000	51.0	[]	[]	[11.665144, 11.7800665]	[131, 155]	[]	[41801726, 41801750]
489_18604	chr17	67245019	67245419	+	1000	51.0	[]	[]	[11.7800665, 11.7800665]	[190, 197]	[]	[67245249, 67245256]
489_18614	chr18	9320965	9321365	+	1000	51.0	[]	[]	[5.570742]	[139]	[]	[9321176]
489_18619	chr19	770286	770686	+	1000	51.0	[]	[]	[10.378438]	[115]	[]	[770487]
489_18622	chr19	1174042	1174442	+	1000	51.0	[]	[]	[10.378438]	[139]	[]	[1174232]
489_18636	chr19	13163740	13164140	+	1000	51.0	[]	[]	[11.7800665]	[139]	[]	[13163973]
489_1864	chr21	39313551	39313951	+	1000	133.0	[9.187896]	[97]	[6.051324]	[122]	[39313712]	[39313737]
489_18640	chr19	28727472	28727872	+	1000	51.0	[]	[]	[11.665144]	[106]	[]	[28727670]
489_18643	chr19	35403264	35403664	+	1000	51.0	[6.051324]	[102]	[]	[]	[35403466]	[]
489_18656	chr19	55675019	55675419	+	1000	51.0	[10.2635145]	[78]	[]	[]	[55675192]	[]
489_18659	chr2	11779124	11779524	+	1000	51.0	[10.378438]	[85]	[]	[]	[11779301]	[]
489_1866	chr22	29766933	29767333	+	1000	133.0	[10.704447]	[87]	[]	[]	[29767113]	[]
489_18670	chr2	64064802	64065202	+	1000	51.0	[]	[]	[5.552912]	[161]	[]	[64065043]
489_18672	chr2	70977264	70977664	+	1000	51.0	[]	[]	[5.570742]	[171]	[]	[70977451]
489_18679	chr2	112259390	112259790	+	1000	51.0	[]	[]	[10.378438]	[152]	[]	[112259608]
489_18690	chr2	219176887	219177287	+	1000	51.0	[]	[]	[9.187896]	[64]	[]	[219177039]
489_1871	chr4	25312517	25312917	+	1000	133.0	[10.378438]	[86]	[]	[]	[25312686]	[]
489_18712	chr20	63520582	63520982	+	1000	51.0	[]	[]	[11.665144]	[169]	[]	[63520797]
489_18714	chr21	8219735	8220135	+	1000	51.0	[]	[]	[5.552912, 5.667835]	[140, 146]	[]	[8219951, 8219957]
489_18730	chr22	37658516	37658916	+	1000	51.0	[9.187896, 11.7800665]	[94, 160]	[]	[]	[37658690, 37658756]	[]
489_18731	chr22	41091573	41091973	+	1000	51.0	[5.667835]	[167]	[5.570742]	[80]	[41091819]	[41091732]
489_18732	chr22	41367055	41367455	+	1000	51.0	[11.665144]	[172]	[9.187896, 9.302818]	[113, 140]	[41367304]	[41367245, 41367272]
489_18733	chr22	50582416	50582816	+	1000	51.0	[9.302818]	[127]	[]	[]	[50582596]	[]
