#PeakID(python identify_motif.py ./ENCODE_processed_files/USF2_idr.fa USF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
77_0	chr1	11805975	11806375	+	1000	1225.0	[13.817017, 12.367886]	[96, 119]	[12.61677, 12.827922]	[96, 119]	[11806169, 11806192]	[11806169, 11806192]
77_13548	chr6	158711243	158711643	+	1000	63.0	[10.62695]	[87]	[10.409166]	[87]	[158711414]	[158711414]
77_1355	chr1	61184136	61184536	+	1000	408.0	[13.817017]	[91]	[12.61677, 8.679191]	[91, 96]	[61184327]	[61184327, 61184332]
77_13550	chr6	161376903	161377303	+	1000	63.0	[9.242645]	[116]	[10.902928]	[116]	[161377111]	[161377111]
77_13551	chr6	168231394	168231794	+	1000	63.0	[13.783291]	[106]	[13.541038]	[106]	[168231590]	[168231590]
77_13555	chr7	20838571	20838971	+	1000	63.0	[8.123334, 11.66858]	[110, 115]	[16.90268]	[115]	[20838772, 20838777]	[20838777]
77_13562	chr7	97955097	97955497	+	1000	63.0	[11.858298]	[112]	[10.415798]	[112]	[97955296]	[97955296]
77_13563	chr7	98058016	98058416	+	1000	63.0	[9.744501]	[83]	[10.477165]	[83]	[98058186]	[98058186]
77_13565	chr7	106354914	106355314	+	1000	63.0	[9.679116]	[140]	[]	[]	[106355125]	[]
77_13566	chr7	116877791	116878191	+	1000	63.0	[14.94396]	[117]	[9.467608]	[117]	[116878004]	[116878004]
77_1357	chr10	78712189	78712589	+	1000	408.0	[13.838806]	[101]	[7.6297903]	[101]	[78712383]	[78712383]
77_13572	chr7	154631137	154631537	+	1000	63.0	[7.9271264, 7.5772552]	[113, 145]	[8.668185, 7.5941787]	[113, 145]	[154631340, 154631372]	[154631340, 154631372]
77_13577	chr8	50398185	50398585	+	1000	63.0	[10.658051]	[141]	[11.616045]	[141]	[50398403]	[50398403]
77_13578	chr8	52695332	52695732	+	1000	63.0	[9.798566]	[161]	[]	[]	[52695580]	[]
77_13579	chr8	70473152	70473552	+	1000	63.0	[]	[]	[6.389925]	[101]	[]	[70473352]
77_13581	chr8	122724965	122725365	+	1000	63.0	[8.848328, 14.701707]	[84, 107]	[11.231717, 9.709861]	[84, 107]	[122725143, 122725166]	[122725143, 122725166]
77_13582	chr8	125570353	125570753	+	1000	63.0	[7.0282474]	[104]	[]	[]	[125570555]	[]
77_13583	chr8	133390499	133390899	+	1000	63.0	[11.569836, 6.411015]	[129, 152]	[6.55352]	[129]	[133390723, 133390746]	[133390723]
77_13585	chr8	144100578	144100978	+	1000	63.0	[6.342368]	[108]	[13.018968]	[108]	[144100769]	[144100769]
77_13586	chr8	144358545	144358945	+	1000	63.0	[]	[]	[6.9333253]	[182]	[]	[144358773]
77_13588	chr9	87834254	87834654	+	1000	63.0	[11.787574]	[110]	[]	[]	[87834454]	[]
77_13589	chr9	92228613	92229013	+	1000	63.0	[11.66858]	[109]	[16.90268]	[109]	[92228818]	[92228818]
77_13590	chr9	99059309	99059709	+	1000	63.0	[]	[]	[12.029826]	[108]	[]	[99059516]
77_13591	chr9	112003077	112003477	+	1000	63.0	[10.409166]	[115]	[10.62695, 6.5196033]	[115, 149]	[112003281]	[112003281, 112003315]
77_13592	chr9	129187050	129187450	+	1000	63.0	[12.863889]	[102]	[8.604708]	[102]	[129187246]	[129187246]
77_136	chr19	10701211	10701611	+	1000	865.0	[15.742009]	[82]	[15.742009]	[82]	[10701392]	[10701392]
77_13600	chr9	134645325	134645725	+	1000	63.0	[15.742009, 7.253612]	[102, 107]	[15.742009, 8.507662]	[102, 107]	[134645527, 134645532]	[134645527, 134645532]
77_13603	chrX	139969275	139969675	+	1000	63.0	[8.904587, 13.988545]	[87, 154]	[8.013387]	[154]	[139969453, 139969520]	[139969520]
77_13609	chr1	24910698	24911098	+	1000	62.0	[11.763137]	[117]	[12.1433525]	[117]	[24910910]	[24910910]
77_1361	chr7	128263411	128263811	+	1000	408.0	[]	[]	[11.637835]	[92]	[]	[128263603]
77_13611	chr1	36524622	36525022	+	1000	62.0	[10.869158, 8.19934]	[101, 121]	[9.885845]	[101]	[36524821, 36524841]	[36524821]
77_13614	chr1	62667428	62667828	+	1000	62.0	[13.783291]	[155]	[13.541038]	[155]	[62667669]	[62667669]
77_13615	chr1	108536855	108537255	+	1000	62.0	[10.904256]	[118]	[9.704009]	[118]	[108537064]	[108537064]
77_13616	chr1	108556442	108556842	+	1000	62.0	[]	[]	[7.2189236]	[90]	[]	[108556628]
77_1362	chr15	66233591	66233991	+	1000	407.0	[12.029826]	[107]	[]	[]	[66233795]	[]
77_13621	chr1	172688694	172689094	+	1000	62.0	[10.415798]	[93]	[11.858298]	[93]	[172688882]	[172688882]
77_13622	chr1	173580076	173580476	+	1000	62.0	[11.66858]	[133]	[16.90268]	[133]	[173580293]	[173580293]
77_13625	chr1	202164301	202164701	+	1000	62.0	[]	[]	[9.489765, 6.1887994]	[116, 142]	[]	[202164509, 202164535]
77_13628	chr1	221656242	221656642	+	1000	62.0	[11.616045]	[74]	[10.658051]	[74]	[221656413]	[221656413]
77_1363	chr16	27982186	27982586	+	1000	407.0	[13.528555, 15.742009]	[100, 116]	[8.754492, 15.742009]	[100, 116]	[27982383, 27982399]	[27982383, 27982399]
77_13633	chr1	231605413	231605813	+	1000	62.0	[7.50171, 7.534675]	[98, 129]	[8.484174]	[98]	[231605602, 231605633]	[231605602]
77_13636	chr10	11166013	11166413	+	1000	62.0	[6.9333253]	[99]	[]	[]	[11166209]	[]
77_13640	chr10	58384872	58385272	+	1000	62.0	[6.5058074]	[146]	[]	[]	[58385101]	[]
77_13644	chr10	102872352	102872752	+	1000	62.0	[12.678137, 8.133572]	[119, 149]	[11.70322]	[119]	[102872564, 102872594]	[102872564]
77_13645	chr10	110858548	110858948	+	1000	62.0	[11.5764675]	[102]	[7.7848682]	[102]	[110858733]	[110858733]
77_13649	chr11	6111603	6112003	+	1000	62.0	[13.541038, 7.7848682]	[90, 111]	[13.783291, 11.5764675]	[90, 111]	[6111792, 6111813]	[6111792, 6111813]
77_13651	chr11	44471556	44471956	+	1000	62.0	[13.838806]	[118]	[7.6297903]	[118]	[44471748]	[44471748]
77_13653	chr11	61644570	61644970	+	1000	62.0	[11.858298, 8.32191]	[83, 129]	[10.415798]	[83]	[61644738, 61644784]	[61644738]
77_13655	chr11	70442994	70443394	+	1000	62.0	[7.283927]	[134]	[8.701957]	[134]	[70443223]	[70443223]
77_13656	chr11	77105585	77105985	+	1000	62.0	[13.817017]	[106]	[12.61677, 6.3765078]	[106, 124]	[77105784]	[77105784, 77105802]
77_13662	chr12	50055734	50056134	+	1000	62.0	[8.593608, 6.1795697]	[100, 138]	[]	[]	[50055917, 50055955]	[]
77_13663	chr12	50418591	50418991	+	1000	62.0	[12.742989]	[88]	[7.5088897]	[88]	[50418775]	[50418775]
77_13666	chr12	118009967	118010367	+	1000	62.0	[]	[]	[10.389888]	[108]	[]	[118010168]
77_13667	chr12	120404229	120404629	+	1000	62.0	[9.915115]	[129]	[6.4895062, 9.174056]	[106, 129]	[120404452]	[120404429, 120404452]
77_13669	chr12	121749932	121750332	+	1000	62.0	[]	[]	[8.559837]	[72]	[]	[121750100]
77_13670	chr12	122888943	122889343	+	1000	62.0	[8.054157]	[186]	[7.0561457]	[186]	[122889184]	[122889184]
77_13671	chr12	124423681	124424081	+	1000	62.0	[8.54334]	[142]	[14.977686]	[142]	[124423897]	[124423897]
77_13672	chr13	95541875	95542275	+	1000	62.0	[6.342368, 8.54334]	[90, 98]	[13.018968, 14.977686]	[90, 98]	[95542065, 95542073]	[95542065, 95542073]
77_13673	chr13	99290915	99291315	+	1000	62.0	[13.018968]	[95]	[6.342368]	[95]	[99291107]	[99291107]
77_13676	chr14	101315717	101316117	+	1000	62.0	[8.606075]	[66]	[11.47397, 8.559837, 8.559837, 8.559837]	[66, 95, 124, 153]	[101315877]	[101315877, 101315906, 101315935, 101315964]
77_1368	chr5	1111931	1112331	+	1000	406.0	[13.817017]	[80]	[12.61677]	[80]	[1112109]	[1112109]
77_13680	chr15	82146939	82147339	+	1000	62.0	[]	[]	[6.7405457]	[146]	[]	[82147147]
77_13681	chr15	101841656	101842056	+	1000	62.0	[12.086817]	[87]	[12.827876]	[87]	[101841837]	[101841837]
77_13683	chr16	5017382	5017782	+	1000	62.0	[8.211823]	[163]	[12.029826, 8.368528]	[120, 163]	[5017627]	[5017584, 5017627]
77_13684	chr16	7243087	7243487	+	1000	62.0	[13.817017]	[104]	[12.61677]	[104]	[7243289]	[7243289]
77_13686	chr16	28052290	28052690	+	1000	62.0	[12.776714]	[108]	[6.5846214]	[108]	[28052494]	[28052494]
77_13687	chr16	48139525	48139925	+	1000	62.0	[10.938896, 7.1336236]	[108, 128]	[]	[]	[48139729, 48139749]	[]
77_1369	chr8	10704935	10705335	+	1000	406.0	[]	[]	[11.322493]	[109]	[]	[10705140]
77_13690	chr16	78099898	78100298	+	1000	62.0	[]	[]	[9.548978]	[88]	[]	[78100084]
77_13692	chr16	89090789	89091189	+	1000	62.0	[10.128098]	[98]	[10.6269045]	[98]	[89090986]	[89090986]
77_13694	chr17	9537109	9537509	+	1000	62.0	[13.817017]	[102]	[12.61677]	[102]	[9537303]	[9537303]
77_1370	chr1	38012317	38012717	+	1000	405.0	[7.5772552]	[67]	[7.5941787]	[67]	[38012478]	[38012478]
77_13701	chr17	36851201	36851601	+	1000	62.0	[13.541038]	[89]	[13.783291, 7.4757557]	[89, 103]	[36851386]	[36851386, 36851400]
77_13706	chr17	57726206	57726606	+	1000	62.0	[7.9271264]	[92]	[7.3394423, 8.668185]	[73, 92]	[57726387]	[57726368, 57726387]
77_13707	chr17	58184183	58184583	+	1000	62.0	[7.0931196]	[96]	[6.712904]	[96]	[58184372]	[58184372]
77_13708	chr17	64082503	64082903	+	1000	62.0	[10.807047]	[124]	[13.432689]	[124]	[64082720]	[64082720]
77_13710	chr17	78898231	78898631	+	1000	62.0	[12.827922, 8.659376]	[112, 139]	[12.367886]	[112]	[78898438, 78898465]	[78898438]
77_13711	chr17	80457509	80457909	+	1000	62.0	[10.807047]	[83]	[13.432689, 7.1444316]	[83, 109]	[80457685]	[80457685, 80457711]
77_13714	chr18	1511616	1512016	+	1000	62.0	[6.679178, 7.4987073]	[105, 166]	[8.017387, 6.953123]	[105, 166]	[1511805, 1511866]	[1511805, 1511866]
77_13718	chr18	76790275	76790675	+	1000	62.0	[10.409166]	[100]	[10.62695]	[100]	[76790470]	[76790470]
77_13719	chr19	339503	339903	+	1000	62.0	[9.778227, 7.115845]	[121, 128]	[9.552897, 6.813189]	[121, 128]	[339720, 339727]	[339720, 339727]
77_13722	chr19	6057421	6057821	+	1000	62.0	[9.702637]	[119]	[10.161823]	[119]	[6057624]	[6057624]
77_13726	chr19	35247385	35247785	+	1000	62.0	[7.8398476]	[94]	[]	[]	[35247577]	[]
77_13728	chr19	35509185	35509585	+	1000	62.0	[7.3176527]	[107]	[7.777689]	[107]	[35509383]	[35509383]
77_13729	chr19	45293621	45294021	+	1000	62.0	[12.827876]	[129]	[12.086817]	[129]	[45293841]	[45293841]
77_1373	chr19	49347766	49348166	+	1000	405.0	[7.7848682, 8.625388]	[101, 126]	[11.5764675]	[101]	[49347967, 49347992]	[49347967]
77_13733	chr2	8629383	8629783	+	1000	62.0	[8.329096]	[134]	[9.76405]	[134]	[8629610]	[8629610]
77_13738	chr2	38263774	38264174	+	1000	62.0	[11.322493]	[99]	[7.841298]	[143]	[38263963]	[38264007]
77_1374	chr22	38266095	38266495	+	1000	405.0	[16.90268]	[101]	[11.66858]	[101]	[38266288]	[38266288]
77_13742	chr2	107858375	107858775	+	1000	62.0	[12.827876]	[111]	[12.086817]	[111]	[107858581]	[107858581]
77_13744	chr2	111091714	111092114	+	1000	62.0	[7.7848682, 7.7848682]	[102, 117]	[11.5764675, 11.5764675]	[102, 117]	[111091901, 111091916]	[111091901, 111091916]
77_13745	chr2	131706253	131706653	+	1000	62.0	[12.61677]	[89]	[13.817017]	[89]	[131706439]	[131706439]
77_13747	chr2	168805648	168806048	+	1000	62.0	[12.61677]	[206]	[13.817017]	[206]	[168805892]	[168805892]
77_1375	chr7	24419108	24419508	+	1000	405.0	[8.54334, 8.013387]	[88, 150]	[14.977686, 13.988545]	[88, 150]	[24419291, 24419353]	[24419291, 24419353]
77_13751	chr2	202120788	202121188	+	1000	62.0	[14.977686]	[114]	[8.54334]	[114]	[202120994]	[202120994]
77_13752	chr2	219987764	219988164	+	1000	62.0	[14.977686, 7.843524]	[103, 141]	[8.54334]	[103]	[219987967, 219988005]	[219987967]
77_13755	chr2	237482517	237482917	+	1000	62.0	[8.294456, 13.432689]	[101, 141]	[13.988591, 10.807047]	[101, 141]	[237482705, 237482745]	[237482705, 237482745]
77_13756	chr2	241465473	241465873	+	1000	62.0	[11.858298]	[121]	[10.415798]	[121]	[241465689]	[241465689]
77_13757	chr20	23834929	23835329	+	1000	62.0	[8.54334]	[94]	[14.977686]	[94]	[23835114]	[23835114]
77_13758	chr20	32773857	32774257	+	1000	62.0	[10.662917]	[98]	[6.645989]	[98]	[32774051]	[32774051]
77_13759	chr20	33095899	33096299	+	1000	62.0	[10.863351]	[111]	[6.369463]	[111]	[33096110]	[33096110]
77_13760	chr20	43478933	43479333	+	1000	62.0	[6.5942907, 12.827876]	[79, 125]	[12.086817]	[125]	[43479102, 43479148]	[43479148]
77_13762	chr20	48873084	48873484	+	1000	62.0	[8.54334]	[99]	[14.977686]	[99]	[48873279]	[48873279]
77_13764	chr20	50254660	50255060	+	1000	62.0	[13.783291, 7.938131]	[87, 105]	[13.541038]	[87]	[50254841, 50254859]	[50254841]
77_13765	chr20	51581561	51581961	+	1000	62.0	[14.977686]	[100]	[8.54334]	[100]	[51581749]	[51581749]
77_13766	chr20	57413331	57413731	+	1000	62.0	[8.54334]	[119]	[14.977686]	[119]	[57413550]	[57413550]
77_13769	chr21	45142418	45142818	+	1000	62.0	[13.018968]	[100]	[9.121521, 6.342368]	[89, 100]	[45142616]	[45142605, 45142616]
77_1377	chr10	30553834	30554234	+	1000	404.0	[9.804418]	[98]	[9.942381]	[98]	[30554030]	[30554030]
77_13770	chr21	45370527	45370927	+	1000	62.0	[7.2714586, 7.4950333]	[80, 113]	[7.162614, 6.971757]	[80, 113]	[45370690, 45370723]	[45370690, 45370723]
77_13774	chr22	19828926	19829326	+	1000	62.0	[6.679178]	[134]	[6.604558, 8.017387]	[129, 134]	[19829160]	[19829155, 19829160]
77_13784	chr22	21583536	21583936	+	1000	62.0	[7.879425]	[115]	[9.392352, 6.8171406]	[76, 115]	[21583740]	[21583701, 21583740]
77_13786	chr22	21836565	21836965	+	1000	62.0	[]	[]	[8.31763]	[125]	[]	[21836782]
77_13789	chr22	21913290	21913690	+	1000	62.0	[9.172683]	[128]	[9.172683]	[128]	[21913517]	[21913517]
77_1379	chr17	6492895	6493295	+	1000	404.0	[9.709861, 16.90268, 13.247486, 11.66858]	[64, 83, 121, 139]	[14.701707, 11.66858, 8.754446, 16.90268]	[64, 83, 121, 139]	[6493049, 6493068, 6493106, 6493124]	[6493049, 6493068, 6493106, 6493124]
77_13791	chr22	22036094	22036494	+	1000	62.0	[8.679235]	[73]	[]	[]	[22036260]	[]
77_13799	chr22	22948238	22948638	+	1000	62.0	[8.31763]	[70]	[]	[]	[22948404]	[]
77_1380	chr19	18157167	18157567	+	1000	404.0	[11.271127]	[154]	[]	[]	[18157413]	[]
77_13806	chr22	23257217	23257617	+	1000	62.0	[7.8327236]	[161]	[]	[]	[23257433]	[]
77_13807	chr22	38455724	38456124	+	1000	62.0	[9.76405]	[111]	[8.329096]	[111]	[38455934]	[38455934]
77_13808	chr22	39907818	39908218	+	1000	62.0	[8.701957]	[142]	[7.283927, 7.8011374]	[142, 161]	[39908039]	[39908039, 39908058]
77_13809	chr3	10373697	10374097	+	1000	62.0	[6.638809]	[115]	[6.404103]	[115]	[10373897]	[10373897]
77_1381	chr19	50772391	50772791	+	1000	404.0	[13.018968]	[109]	[6.342368]	[109]	[50772598]	[50772598]
77_13810	chr3	13647411	13647811	+	1000	62.0	[9.744501]	[106]	[10.477165]	[106]	[13647614]	[13647614]
77_13811	chr3	37892486	37892886	+	1000	62.0	[13.817017]	[102]	[12.61677]	[102]	[37892687]	[37892687]
77_13814	chr3	45667097	45667497	+	1000	62.0	[8.490806]	[167]	[6.5196033, 8.733058]	[150, 167]	[45667338]	[45667321, 45667338]
77_13815	chr3	46557657	46558057	+	1000	62.0	[11.787574]	[102]	[]	[]	[46557839]	[]
77_13819	chr3	128080310	128080710	+	1000	62.0	[8.092408, 9.828855]	[96, 107]	[7.5310464]	[123]	[128080497, 128080508]	[128080524]
77_1382	chr4	78775748	78776148	+	1000	404.0	[10.218359]	[101]	[8.637897]	[101]	[78775948]	[78775948]
77_13820	chr3	142808058	142808458	+	1000	62.0	[9.467608]	[88]	[14.94396]	[88]	[142808242]	[142808242]
77_13821	chr3	179275983	179276383	+	1000	62.0	[7.956397]	[89]	[6.9730844]	[89]	[179276168]	[179276168]
77_13823	chr3	185312073	185312473	+	1000	62.0	[8.123334, 11.66858]	[75, 80]	[16.90268]	[80]	[185312241, 185312246]	[185312246]
77_13824	chr3	195151859	195152259	+	1000	62.0	[]	[]	[12.063598]	[109]	[]	[195152060]
77_13827	chr4	3831077	3831477	+	1000	62.0	[9.702682]	[101]	[10.442892]	[101]	[3831276]	[3831276]
77_13829	chr4	48268967	48269367	+	1000	62.0	[8.107944]	[86]	[9.2292185]	[86]	[48269151]	[48269151]
77_1383	chr5	177561679	177562079	+	1000	404.0	[12.678137, 7.1612864]	[103, 112]	[11.70322, 6.810095]	[103, 112]	[177561880, 177561889]	[177561880, 177561889]
77_13830	chr4	80177252	80177652	+	1000	62.0	[13.777439]	[88]	[9.743587]	[88]	[80177437]	[80177437]
77_13832	chr4	107353873	107354273	+	1000	62.0	[12.367886, 11.70322]	[96, 105]	[12.827922, 12.678137]	[96, 105]	[107354060, 107354069]	[107354060, 107354069]
77_13833	chr4	168677902	168678302	+	1000	62.0	[10.415798]	[129]	[11.858298]	[129]	[168678124]	[168678124]
77_13834	chr4	185304932	185305332	+	1000	62.0	[13.838806]	[93]	[7.6297903]	[93]	[185305115]	[185305115]
77_13835	chr4	187865909	187866309	+	1000	62.0	[8.701957]	[129]	[7.283927]	[129]	[187866123]	[187866123]
77_13836	chr5	14901665	14902065	+	1000	62.0	[7.7439175]	[96]	[7.960852]	[96]	[14901854]	[14901854]
77_13838	chr5	38466352	38466752	+	1000	62.0	[10.902928]	[75]	[9.242645]	[75]	[38466518]	[38466518]
77_13843	chr5	76782738	76783138	+	1000	62.0	[10.409166]	[96]	[10.62695]	[96]	[76782925]	[76782925]
77_13847	chr5	142479119	142479519	+	1000	62.0	[8.54334]	[108]	[14.977686]	[108]	[142479325]	[142479325]
77_13849	chr5	146067176	146067576	+	1000	62.0	[10.902928]	[107]	[9.242645]	[107]	[146067377]	[146067377]
77_1385	chrX	147911673	147912073	+	1000	404.0	[13.783291]	[96]	[13.541038, 6.548943]	[96, 101]	[147911867]	[147911867, 147911872]
77_13853	chr5	177437594	177437994	+	1000	62.0	[11.0465145]	[105]	[6.7957277]	[105]	[177437787]	[177437787]
77_13854	chr5	180088924	180089324	+	1000	62.0	[10.415798]	[171]	[11.858298]	[171]	[180089174]	[180089174]
77_13855	chr6	7219279	7219679	+	1000	62.0	[7.5016646]	[114]	[8.203105]	[114]	[7219484]	[7219484]
77_13860	chr6	34132524	34132924	+	1000	62.0	[]	[]	[6.2946553]	[112]	[]	[34132735]
77_13861	chr6	37225586	37225986	+	1000	62.0	[]	[]	[8.362677]	[125]	[]	[37225791]
77_13862	chr6	41000222	41000622	+	1000	62.0	[13.817017]	[105]	[12.61677]	[105]	[41000422]	[41000422]
77_13864	chr6	43992152	43992552	+	1000	62.0	[10.902928]	[90]	[9.242645]	[90]	[43992339]	[43992339]
77_1387	chr1	17161302	17161702	+	1000	403.0	[10.415798]	[96]	[11.858298]	[96]	[17161493]	[17161493]
77_13871	chr6	163731091	163731491	+	1000	62.0	[8.19934]	[155]	[10.938896]	[70]	[163731342]	[163731257]
77_13872	chr7	213463	213863	+	1000	62.0	[11.582319]	[156]	[11.582319]	[156]	[213699]	[213699]
77_13873	chr7	2953120	2953520	+	1000	62.0	[9.657327]	[113]	[8.457079]	[113]	[2953327]	[2953327]
77_13874	chr7	5574161	5574561	+	1000	62.0	[6.8303676]	[80]	[6.8219724]	[80]	[5574331]	[5574331]
77_13877	chr7	36107942	36108342	+	1000	62.0	[14.701707]	[105]	[9.709861]	[105]	[36108147]	[36108147]
77_13878	chr7	50697002	50697402	+	1000	62.0	[8.069922]	[141]	[12.923806]	[141]	[50697238]	[50697238]
77_1388	chr4	4026749	4027149	+	1000	403.0	[12.367886, 13.817017]	[108, 139]	[12.827922, 12.61677]	[108, 139]	[4026943, 4026974]	[4026943, 4026974]
77_13883	chr7	103159069	103159469	+	1000	62.0	[8.497726, 7.5945916]	[96, 123]	[8.497726, 6.260481]	[96, 101]	[103159253, 103159280]	[103159253, 103159258]
77_13888	chr7	152017231	152017631	+	1000	62.0	[8.457079]	[94]	[9.657327, 7.5464735]	[94, 101]	[152017416]	[152017416, 152017423]
77_13889	chr7	152533088	152533488	+	1000	62.0	[10.62695]	[120]	[10.409166]	[120]	[152533303]	[152533303]
77_13890	chr8	12436664	12437064	+	1000	62.0	[]	[]	[9.121521]	[88]	[]	[12436852]
77_13892	chr8	37898524	37898924	+	1000	62.0	[9.804418]	[124]	[9.942381]	[124]	[37898732]	[37898732]
77_13896	chr8	60178257	60178657	+	1000	62.0	[12.61677]	[78]	[13.817017]	[78]	[60178435]	[60178435]
77_13897	chr8	81286717	81287117	+	1000	62.0	[]	[]	[9.617748]	[112]	[]	[81286928]
77_13898	chr9	68963386	68963786	+	1000	62.0	[11.66858]	[87]	[16.90268]	[87]	[68963571]	[68963571]
77_13899	chr9	92406595	92406995	+	1000	62.0	[14.977686]	[96]	[8.54334]	[96]	[92406787]	[92406787]
77_139	chr7	139340385	139340785	+	1000	863.0	[6.3285575]	[101]	[7.5288043]	[101]	[139340584]	[139340584]
77_1390	chr7	30284117	30284517	+	1000	403.0	[6.7876997]	[94]	[6.7885485]	[94]	[30284311]	[30284311]
77_13901	chr9	98929813	98930213	+	1000	62.0	[14.94396]	[115]	[9.467608]	[115]	[98930025]	[98930025]
77_13903	chr9	126312542	126312942	+	1000	62.0	[8.54334]	[117]	[14.977686]	[117]	[126312743]	[126312743]
77_13904	chr9	128231935	128232335	+	1000	62.0	[13.838806]	[94]	[6.1795697, 7.6297903]	[76, 94]	[128232106]	[128232088, 128232106]
77_13905	chr9	128297326	128297726	+	1000	62.0	[]	[]	[8.723746]	[79]	[]	[128297498]
77_13906	chr9	129790295	129790695	+	1000	62.0	[]	[]	[7.447857]	[146]	[]	[129790514]
77_13908	chr9	130771108	130771508	+	1000	62.0	[6.5942907]	[112]	[]	[]	[130771316]	[]
77_13910	chr9	130818080	130818480	+	1000	62.0	[]	[]	[6.5942907]	[146]	[]	[130818247]
77_13913	chr9	130965408	130965808	+	1000	62.0	[6.3899436]	[61]	[]	[]	[130965562]	[]
77_13915	chr9	131044455	131044855	+	1000	62.0	[10.403315, 9.862626, 7.4660916]	[100, 121, 126]	[6.829499, 7.519894]	[100, 126]	[131044645, 131044666, 131044671]	[131044645, 131044671]
77_13922	chr9	137287008	137287408	+	1000	62.0	[7.7439175]	[136]	[7.960852]	[136]	[137287233]	[137287233]
77_13923	chr9	137617313	137617713	+	1000	62.0	[11.66858]	[110]	[16.90268]	[110]	[137617514]	[137617514]
77_13924	chrX	11603948	11604348	+	1000	62.0	[9.704009]	[115]	[10.904256]	[115]	[11604162]	[11604162]
77_13925	chrX	40548333	40548733	+	1000	62.0	[7.0642257]	[91]	[6.5881147]	[91]	[40548523]	[40548523]
77_13928	chr1	11940648	11941048	+	1000	61.0	[11.858298]	[131]	[10.415798]	[131]	[11940861]	[11940861]
77_13930	chr1	18852531	18852931	+	1000	61.0	[12.61677]	[90]	[13.817017]	[90]	[18852713]	[18852713]
77_13931	chr1	21592021	21592421	+	1000	61.0	[12.086817]	[101]	[12.827876]	[101]	[21592208]	[21592208]
77_13932	chr1	25183027	25183427	+	1000	61.0	[12.827922]	[128]	[12.367886]	[128]	[25183225]	[25183225]
77_13934	chr1	26862675	26863075	+	1000	61.0	[12.776714]	[104]	[6.5846214]	[104]	[26862876]	[26862876]
77_13935	chr1	29550212	29550612	+	1000	61.0	[12.61677]	[96]	[13.817017]	[96]	[29550396]	[29550396]
77_13939	chr1	43139294	43139694	+	1000	61.0	[13.783291]	[112]	[9.529198, 13.541038, 7.1444316]	[104, 112, 151]	[43139485]	[43139477, 43139485, 43139524]
77_1394	chr8	28093249	28093649	+	1000	402.0	[10.415798]	[107]	[11.858298]	[107]	[28093451]	[28093451]
77_13943	chr1	68085755	68086155	+	1000	61.0	[14.977686]	[105]	[8.54334]	[105]	[68085959]	[68085959]
77_13944	chr1	93442265	93442665	+	1000	61.0	[7.0642257]	[95]	[6.5881147]	[95]	[93442454]	[93442454]
77_13945	chr1	113948883	113949283	+	1000	61.0	[6.5631666]	[106]	[]	[]	[113949078]	[]
77_13946	chr1	116140533	116140933	+	1000	61.0	[12.367886]	[122]	[12.827922]	[122]	[116140735]	[116140735]
77_1395	chr1	1505014	1505414	+	1000	401.0	[9.242645, 11.70322]	[88, 97]	[10.902928, 12.678137]	[88, 97]	[1505197, 1505206]	[1505197, 1505206]
77_13953	chr1	156865218	156865618	+	1000	61.0	[]	[]	[6.539664]	[98]	[]	[156865416]
77_13955	chr1	160045654	160046054	+	1000	61.0	[11.582319]	[93]	[11.582319]	[93]	[160045836]	[160045836]
77_13956	chr1	175029685	175030085	+	1000	61.0	[]	[]	[8.573783]	[115]	[]	[175029866]
77_1396	chr11	45333687	45334087	+	1000	401.0	[6.342368]	[90]	[13.018968]	[90]	[45333877]	[45333877]
77_13960	chr1	213335449	213335849	+	1000	61.0	[13.777439]	[114]	[9.743587]	[114]	[213335654]	[213335654]
77_13961	chr1	223224468	223224868	+	1000	61.0	[6.3285575]	[117]	[7.5288043]	[117]	[223224669]	[223224669]
77_13964	chr1	233635814	233636214	+	1000	61.0	[6.182951]	[124]	[]	[]	[233636020]	[]
77_13966	chr10	3749009	3749409	+	1000	61.0	[7.5288234, 10.6269045]	[72, 139]	[10.128098]	[139]	[3749162, 3749229]	[3749229]
77_13967	chr10	16437276	16437676	+	1000	61.0	[9.172683]	[132]	[9.172683]	[132]	[16437490]	[16437490]
77_1397	chr16	29883939	29884339	+	1000	401.0	[10.442892]	[95]	[9.702682]	[95]	[29884132]	[29884132]
77_13971	chr10	45105272	45105672	+	1000	61.0	[13.783291]	[113]	[13.541038]	[113]	[45105480]	[45105480]
77_13972	chr10	48199639	48200039	+	1000	61.0	[14.977686]	[93]	[8.54334]	[93]	[48199831]	[48199831]
77_13973	chr10	50224345	50224745	+	1000	61.0	[8.4308, 6.207433]	[91, 125]	[]	[]	[50224519, 50224553]	[]
77_13974	chr10	71449978	71450378	+	1000	61.0	[9.467608]	[113]	[14.94396]	[113]	[71450190]	[71450190]
77_13976	chr10	102449538	102449938	+	1000	61.0	[8.31763]	[108]	[]	[]	[102449746]	[]
77_13977	chr10	118823229	118823629	+	1000	61.0	[8.013387]	[94]	[13.988545]	[94]	[118823421]	[118823421]
77_13978	chr11	11567814	11568214	+	1000	61.0	[9.419895, 13.817017]	[58, 99]	[12.61677]	[99]	[11567972, 11568013]	[11568013]
