#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F2_idr.fa NR2F2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
507_13425	chr4	80507081	80507481	+	1000	68.0	[]	[]	[7.9201093]	[87]	[]	[80507267]
507_13426	chr4	121800803	121801203	+	1000	68.0	[7.9201093]	[176]	[]	[]	[121801015]	[]
507_13427	chr4	128811187	128811587	+	1000	68.0	[]	[]	[8.015333]	[128]	[]	[128811405]
507_1343	chr10	73956516	73956916	+	1000	234.0	[]	[]	[8.015333]	[91]	[]	[73956705]
507_13437	chr5	56909923	56910323	+	1000	68.0	[]	[]	[7.58023]	[213]	[]	[56910167]
507_13445	chr5	113514427	113514827	+	1000	68.0	[]	[]	[8.015333, 8.015333]	[107, 117]	[]	[113514621, 113514631]
507_13446	chr5	119452287	119452687	+	1000	68.0	[]	[]	[8.614196]	[105]	[]	[119452475]
507_13451	chr5	178153710	178154110	+	1000	68.0	[8.015333]	[108]	[]	[]	[178153887]	[]
507_13462	chr6	15340674	15341074	+	1000	68.0	[]	[]	[9.964856]	[105]	[]	[15340837]
507_13467	chr6	32175253	32175653	+	1000	68.0	[]	[]	[8.614196]	[177]	[]	[32175483]
507_13482	chr6	129732101	129732501	+	1000	68.0	[]	[]	[7.4965763]	[145]	[]	[129732342]
507_13484	chr6	156791270	156791670	+	1000	68.0	[]	[]	[12.953519]	[162]	[]	[156791510]
507_13487	chr7	523729	524129	+	1000	68.0	[7.663098]	[66]	[]	[]	[523890]	[]
507_1349	chr2	186884568	186884968	+	1000	234.0	[9.739339, 7.58023]	[121, 128]	[]	[]	[186884774, 186884781]	[]
507_13491	chr7	5045688	5046088	+	1000	68.0	[8.015333]	[114]	[]	[]	[5045885]	[]
507_1350	chr6	99425803	99426203	+	1000	234.0	[]	[]	[7.7804747]	[165]	[]	[99426052]
507_13503	chr7	116210257	116210657	+	1000	68.0	[]	[]	[7.5738697]	[152]	[]	[116210410]
507_13509	chr7	149883440	149883840	+	1000	68.0	[9.739339]	[165]	[]	[]	[149883669]	[]
507_13510	chr7	151056935	151057335	+	1000	68.0	[9.739339]	[144]	[]	[]	[151057171]	[]
507_13516	chr8	141402309	141402709	+	1000	68.0	[]	[]	[9.739339]	[135]	[]	[141402526]
507_1352	chrX	13059669	13060069	+	1000	234.0	[9.5729685, 8.614196, 9.739339]	[80, 133, 141]	[7.663098]	[155]	[13059842, 13059895, 13059903]	[13059917]
507_13538	chrX	119469104	119469504	+	1000	68.0	[7.5738697]	[136]	[]	[]	[119469328]	[]
507_1354	chr1	56516371	56516771	+	1000	233.0	[]	[]	[9.739339, 7.9201093]	[75, 96]	[]	[56516543, 56516564]
507_13544	chr1	12433407	12433807	+	1000	67.0	[7.4965763]	[89]	[]	[]	[12433579]	[]
507_1355	chr18	11947117	11947517	+	1000	233.0	[]	[]	[7.9180784]	[102]	[]	[11947318]
507_13551	chr1	26350755	26351155	+	1000	67.0	[]	[]	[8.614196]	[102]	[]	[26350937]
507_13553	chr1	27914474	27914874	+	1000	67.0	[7.58023]	[207]	[]	[]	[27914723]	[]
507_13577	chr1	109656010	109656410	+	1000	67.0	[]	[]	[7.9180784, 7.9180784]	[121, 151]	[]	[109656218, 109656248]
507_13583	chr1	160519992	160520392	+	1000	67.0	[8.015333]	[100]	[]	[]	[160520183]	[]
507_13585	chr1	167601377	167601777	+	1000	67.0	[]	[]	[9.739339]	[90]	[]	[167601541]
507_1360	chr1	109823788	109824188	+	1000	232.0	[8.614196]	[82]	[]	[]	[109823967]	[]
507_13600	chr10	5404627	5405027	+	1000	67.0	[]	[]	[7.58023]	[83]	[]	[5404806]
507_13615	chr11	18526673	18527073	+	1000	67.0	[8.614196]	[140]	[]	[]	[18526852]	[]
507_13618	chr11	33161537	33161937	+	1000	67.0	[8.015333]	[146]	[]	[]	[33161779]	[]
507_13628	chr11	83193438	83193838	+	1000	67.0	[]	[]	[9.739339]	[165]	[]	[83193689]
507_13630	chr11	110148811	110149211	+	1000	67.0	[9.5729685, 7.4965763]	[115, 126]	[]	[]	[110149015, 110149026]	[]
507_13642	chr12	57127146	57127546	+	1000	67.0	[7.7804747, 7.6892543]	[112, 125]	[]	[]	[57127338, 57127351]	[]
507_13656	chr13	107864488	107864888	+	1000	67.0	[12.953519]	[125]	[]	[]	[107864676]	[]
507_13658	chr14	56219905	56220305	+	1000	67.0	[]	[]	[7.6892543]	[93]	[]	[56220095]
507_13677	chr16	11612311	11612711	+	1000	67.0	[]	[]	[9.739339]	[101]	[]	[11612497]
507_13681	chr16	30984844	30985244	+	1000	67.0	[9.739339]	[78]	[]	[]	[30984999]	[]
507_13685	chr16	75620443	75620843	+	1000	67.0	[]	[]	[7.5738697]	[110]	[]	[75620627]
507_13688	chr17	7838655	7839055	+	1000	67.0	[]	[]	[9.739339]	[88]	[]	[7838831]
507_13712	chr19	1455750	1456150	+	1000	67.0	[8.614196]	[153]	[]	[]	[1455941]	[]
507_13728	chr19	48255499	48255899	+	1000	67.0	[]	[]	[7.4965763]	[109]	[]	[48255665]
507_13736	chr2	28438530	28438930	+	710	67.0	[12.953519]	[130]	[]	[]	[28438752]	[]
507_13741	chr2	65365397	65365797	+	1000	67.0	[]	[]	[9.964856]	[146]	[]	[65365641]
507_13762	chr20	44400806	44401206	+	699	67.0	[8.614196]	[150]	[]	[]	[44400995]	[]
507_13766	chr21	33324439	33324839	+	1000	67.0	[12.953519]	[193]	[]	[]	[33324659]	[]
507_13767	chr21	45318848	45319248	+	1000	67.0	[12.953519, 7.58023]	[105, 112]	[]	[]	[45319020, 45319027]	[]
507_13777	chr3	9649842	9650242	+	1000	67.0	[7.663098, 7.7032084]	[115, 139]	[]	[]	[9650021, 9650045]	[]
507_13778	chr3	10460145	10460545	+	1000	67.0	[7.58023]	[104]	[]	[]	[10460333]	[]
507_1378	chr1	213296579	213296979	+	1000	231.0	[12.953519, 8.614196]	[144, 155]	[]	[]	[213296819, 213296830]	[]
507_13783	chr3	57068482	57068882	+	1000	67.0	[9.964856, 12.953519]	[104, 114]	[]	[]	[57068677, 57068687]	[]
507_13793	chr4	53489202	53489602	+	1000	67.0	[7.58023]	[149]	[]	[]	[53489426]	[]
507_13809	chr5	132501169	132501569	+	1000	67.0	[]	[]	[8.614196]	[134]	[]	[132501342]
507_1381	chr17	16285877	16286277	+	1000	231.0	[9.5729685]	[85]	[12.953519]	[106]	[16286040]	[16286061]
507_13810	chr5	134648304	134648704	+	1000	67.0	[9.739339]	[216]	[]	[]	[134648533]	[]
507_1382	chr19	17969877	17970277	+	1000	231.0	[9.739339]	[109]	[]	[]	[17970079]	[]
507_13831	chr6	29977084	29977484	+	1000	67.0	[12.953519, 7.663098]	[101, 120]	[]	[]	[29977264, 29977283]	[]
507_13843	chr6	106192824	106193224	+	1000	67.0	[9.739339, 8.015333, 7.58023]	[67, 72, 137]	[]	[]	[106192983, 106192988, 106193053]	[]
507_13847	chr6	143158007	143158407	+	1000	67.0	[]	[]	[12.953519]	[93]	[]	[143158192]
507_13848	chr6	146741583	146741983	+	1000	67.0	[]	[]	[12.953519]	[107]	[]	[146741788]
507_13856	chr6	167825538	167825938	+	1000	67.0	[7.9180784]	[131]	[]	[]	[167825728]	[]
507_1386	chr21	45256923	45257323	+	1000	231.0	[9.5729685]	[78]	[]	[]	[45257099]	[]
507_13861	chr7	45237737	45238137	+	1000	67.0	[9.739339]	[100]	[]	[]	[45237935]	[]
507_13862	chr7	50197479	50197879	+	1000	67.0	[7.663098]	[121]	[]	[]	[50197677]	[]
507_13875	chr7	135414828	135415228	+	1000	67.0	[8.614196, 9.739339]	[94, 135]	[]	[]	[135415005, 135415046]	[]
507_1389	chr1	26771683	26772083	+	1000	230.0	[]	[]	[9.739339]	[116]	[]	[26771893]
507_13895	chr9	93060897	93061297	+	1000	67.0	[8.015333]	[126]	[]	[]	[93061097]	[]
507_13910	chrX	148618994	148619394	+	1000	67.0	[]	[]	[9.739339]	[175]	[]	[148619220]
507_13912	chr1	2193352	2193752	+	1000	66.0	[]	[]	[12.953519]	[123]	[]	[2193567]
507_13919	chr1	16921480	16921880	+	1000	66.0	[]	[]	[9.739339]	[122]	[]	[16921691]
507_13923	chr1	27569835	27570235	+	1000	66.0	[]	[]	[12.953519]	[139]	[]	[27569988]
507_13940	chr1	154479828	154480228	+	1000	66.0	[8.614196]	[123]	[]	[]	[154480042]	[]
507_13942	chr1	155227446	155227846	+	1000	66.0	[]	[]	[7.4063363]	[113]	[]	[155227652]
507_13945	chr1	179930288	179930688	+	1000	66.0	[]	[]	[12.953519]	[94]	[]	[179930467]
507_1397	chr19	10811686	10812086	+	1000	230.0	[]	[]	[8.614196]	[87]	[]	[10811865]
507_13970	chr10	110857574	110857974	+	1000	66.0	[]	[]	[9.964856]	[134]	[]	[110857754]
507_13976	chr11	83034290	83034690	+	1000	66.0	[7.5738697]	[95]	[]	[]	[83034477]	[]
507_13977	chr11	83070347	83070747	+	1000	66.0	[]	[]	[7.9201093]	[69]	[]	[83070516]
507_13979	chr11	118565845	118566245	+	1000	66.0	[7.663098]	[93]	[]	[]	[118566020]	[]
507_13980	chr11	119381639	119382039	+	1000	66.0	[7.9201093]	[156]	[]	[]	[119381882]	[]
507_13985	chr12	42486422	42486822	+	1000	66.0	[7.9201093]	[57]	[]	[]	[42486577]	[]
507_13987	chr12	46268524	46268924	+	1000	66.0	[7.5738697]	[138]	[7.9180784]	[162]	[46268707]	[46268731]
507_13988	chr12	49744332	49744732	+	1000	66.0	[9.5729685]	[93]	[]	[]	[49744518]	[]
507_13992	chr12	54207770	54208170	+	1000	66.0	[9.739339]	[109]	[]	[]	[54207947]	[]
507_13998	chr12	64759426	64759826	+	1000	66.0	[12.953519]	[116]	[]	[]	[64759637]	[]
507_140	chr6	146876475	146876875	+	1000	456.0	[]	[]	[9.739339]	[153]	[]	[146876695]
507_1400	chr3	97910913	97911313	+	1000	230.0	[12.953519]	[122]	[7.663098]	[99]	[97911123]	[97911100]
507_14004	chr12	116528980	116529380	+	1000	66.0	[]	[]	[12.953519]	[63]	[]	[116529136]
507_14011	chr14	24108807	24109207	+	1000	66.0	[8.015333]	[144]	[7.9201093]	[169]	[24109032]	[24109057]
507_14012	chr14	71324828	71325228	+	1000	66.0	[]	[]	[7.58023]	[101]	[]	[71325022]
507_14017	chr15	45338421	45338821	+	899	66.0	[]	[]	[8.015333, 7.7804747]	[89, 145]	[]	[45338586, 45338642]
507_1402	chr9	114493465	114493865	+	1000	230.0	[12.953519]	[125]	[]	[]	[114493679]	[]
507_14021	chr15	73951160	73951560	+	1000	66.0	[]	[]	[8.614196]	[137]	[]	[73951385]
507_14036	chr16	84649019	84649419	+	1000	66.0	[]	[]	[8.614196]	[74]	[]	[84649192]
507_14039	chr16	88410202	88410602	+	1000	66.0	[8.015333, 8.015333, 7.4965763, 8.015333]	[95, 140, 160, 172]	[]	[]	[88410363, 88410408, 88410428, 88410440]	[]
507_14041	chr17	8152350	8152750	+	1000	66.0	[12.953519]	[93]	[]	[]	[8152542]	[]
507_14066	chr19	6766160	6766560	+	1000	66.0	[9.964856]	[92]	[]	[]	[6766347]	[]
507_14073	chr19	18267289	18267689	+	1000	66.0	[8.015333]	[127]	[]	[]	[18267513]	[]
507_14075	chr19	19865707	19866107	+	1000	66.0	[]	[]	[8.015333]	[137]	[]	[19865939]
507_14080	chr19	40702703	40703103	+	1000	66.0	[]	[]	[8.015333, 8.015333]	[67, 130]	[]	[40702867, 40702930]
507_14086	chr19	51158447	51158847	+	1000	66.0	[7.5738697]	[135]	[]	[]	[51158682]	[]
507_14087	chr19	51394099	51394499	+	1000	66.0	[]	[]	[7.58023]	[102]	[]	[51394296]
507_14089	chr19	56120274	56120674	+	1000	66.0	[]	[]	[12.953519]	[96]	[]	[56120456]
507_14096	chr2	47237442	47237842	+	1000	66.0	[7.4965763]	[139]	[]	[]	[47237640]	[]
507_14104	chr2	111185600	111186000	+	1000	66.0	[]	[]	[7.7804747]	[145]	[]	[111185837]
507_14108	chr2	178530496	178530896	+	1000	66.0	[8.015333]	[109]	[9.739339, 7.58023]	[71, 81]	[178530701]	[178530663, 178530673]
507_14113	chr2	241036467	241036867	+	1000	66.0	[]	[]	[7.9180784]	[137]	[]	[241036686]
507_14135	chr22	21773781	21774181	+	1000	66.0	[]	[]	[9.739339, 12.953519]	[106, 128]	[]	[21773962, 21773984]
507_1415	chr21	45411448	45411848	+	1000	229.0	[]	[]	[7.58023]	[68]	[]	[45411606]
507_14153	chr3	71006847	71007247	+	1000	66.0	[7.7032084, 7.9201093, 9.5729685]	[115, 135, 144]	[9.739339]	[94]	[71007057, 71007077, 71007086]	[71007036]
507_14161	chr3	169931777	169932177	+	1000	66.0	[9.739339]	[123]	[]	[]	[169931989]	[]
507_14171	chr4	56530631	56531031	+	1000	66.0	[9.739339]	[168]	[]	[]	[56530863]	[]
507_14172	chr4	56910549	56910949	+	1000	66.0	[]	[]	[12.953519]	[100]	[]	[56910740]
507_1418	chr6	10725014	10725414	+	1000	229.0	[]	[]	[7.58023, 7.58023]	[93, 99]	[]	[10725191, 10725197]
507_14188	chr5	39117373	39117773	+	1000	66.0	[]	[]	[7.58023]	[80]	[]	[39117544]
507_14198	chr6	4849243	4849643	+	1000	66.0	[12.953519]	[109]	[]	[]	[4849447]	[]
507_14200	chr6	10402583	10402983	+	1000	66.0	[7.4965763]	[87]	[]	[]	[10402767]	[]
507_1421	chr1	202348317	202348717	+	1000	228.0	[7.5738697]	[117]	[]	[]	[202348510]	[]
507_14217	chr6	36660776	36661176	+	1000	66.0	[8.015333, 9.739339]	[77, 92]	[]	[]	[36660953, 36660968]	[]
507_14220	chr6	42987759	42988159	+	1000	66.0	[8.614196]	[189]	[]	[]	[42988001]	[]
507_14223	chr6	109340383	109340783	+	1000	66.0	[]	[]	[12.953519]	[183]	[]	[109340608]
507_1423	chr17	601448	601848	+	1000	228.0	[]	[]	[7.58023]	[71]	[]	[601619]
507_14230	chr6	142940386	142940786	+	1000	66.0	[]	[]	[7.6892543]	[171]	[]	[142940594]
507_14246	chr7	100335944	100336344	+	1000	66.0	[8.614196]	[86]	[]	[]	[100336108]	[]
507_1425	chr19	18192832	18193232	+	1000	228.0	[]	[]	[7.9180784]	[117]	[]	[18193039]
507_14255	chr7	128842024	128842424	+	1000	66.0	[7.5738697]	[158]	[7.4965763]	[104]	[128842258]	[128842204]
507_14265	chr8	40600402	40600802	+	1000	66.0	[]	[]	[7.663098]	[199]	[]	[40600629]
507_14267	chr8	47960712	47961112	+	1000	66.0	[]	[]	[7.9180784]	[129]	[]	[47960909]
507_14270	chr8	89983823	89984223	+	1000	66.0	[]	[]	[7.9201093]	[153]	[]	[89984040]
507_14277	chr8	141174921	141175321	+	1000	66.0	[8.015333]	[157]	[]	[]	[141175123]	[]
507_1429	chr5	44808711	44809111	+	1000	228.0	[]	[]	[9.739339]	[137]	[]	[44808933]
507_14296	chr1	3857218	3857618	+	1000	65.0	[7.6892543]	[144]	[]	[]	[3857378]	[]
507_14297	chr1	9687037	9687437	+	1000	65.0	[]	[]	[7.58023]	[148]	[]	[9687283]
507_1430	chr6	113920941	113921341	+	1000	228.0	[8.614196]	[129]	[]	[]	[113921163]	[]
507_1432	chr9	127168730	127169130	+	1000	228.0	[]	[]	[7.663098, 9.739339]	[134, 141]	[]	[127168950, 127168957]
507_14346	chr1	220153178	220153578	+	1000	65.0	[]	[]	[12.953519]	[104]	[]	[220153349]
507_14358	chr10	15860440	15860840	+	1000	65.0	[]	[]	[12.953519]	[94]	[]	[15860629]
507_14363	chr10	70664837	70665237	+	1000	65.0	[8.614196]	[135]	[]	[]	[70665047]	[]
507_14371	chr11	809035	809435	+	1000	65.0	[9.739339]	[88]	[]	[]	[809204]	[]
507_14372	chr11	1153951	1154351	+	1000	65.0	[9.739339]	[83]	[]	[]	[1154125]	[]
507_14374	chr11	3166799	3167199	+	1000	65.0	[9.739339, 7.7804747]	[85, 92]	[]	[]	[3166976, 3166983]	[]
507_14385	chr11	62769784	62770184	+	1000	65.0	[8.614196]	[182]	[]	[]	[62769985]	[]
507_14388	chr11	66068963	66069363	+	1000	65.0	[]	[]	[12.953519]	[97]	[]	[66069126]
507_14389	chr11	72091276	72091676	+	1000	65.0	[7.58023]	[117]	[8.015333]	[81]	[72091483]	[72091447]
507_1439	chr12	131440884	131441284	+	1000	227.0	[]	[]	[9.739339, 7.4063363]	[89, 146]	[]	[131441065, 131441122]
507_14390	chr11	75587874	75588274	+	1000	65.0	[]	[]	[12.953519]	[114]	[]	[75588080]
507_14395	chr11	119024525	119024925	+	1000	65.0	[9.5729685]	[99]	[]	[]	[119024703]	[]
507_14396	chr12	2336332	2336732	+	1000	65.0	[7.7032084]	[64]	[]	[]	[2336496]	[]
507_14398	chr12	6969952	6970352	+	1000	65.0	[12.953519, 8.614196]	[127, 133]	[]	[]	[6970162, 6970168]	[]
507_14400	chr12	26318562	26318962	+	1000	65.0	[]	[]	[9.739339]	[121]	[]	[26318775]
507_14404	chr12	49343109	49343509	+	1000	65.0	[7.7032084]	[113]	[9.739339]	[171]	[49343281]	[49343339]
507_14407	chr12	56222115	56222515	+	1000	65.0	[]	[]	[8.015333]	[76]	[]	[56222266]
507_14410	chr12	92224750	92225150	+	1000	65.0	[]	[]	[9.739339]	[126]	[]	[92224940]
507_14429	chr13	99686826	99687226	+	1000	65.0	[8.614196]	[107]	[]	[]	[99687016]	[]
507_1443	chr16	85553588	85553988	+	1000	227.0	[9.739339]	[79]	[]	[]	[85553758]	[]
507_14442	chr15	75335838	75336238	+	1000	65.0	[]	[]	[8.614196]	[119]	[]	[75336038]
507_14443	chr15	75640062	75640462	+	1000	65.0	[7.7804747]	[210]	[]	[]	[75640292]	[]
507_14445	chr15	85047201	85047601	+	1000	65.0	[7.9201093]	[101]	[]	[]	[85047364]	[]
507_1445	chr2	86216555	86216955	+	1000	227.0	[12.953519]	[155]	[]	[]	[86216806]	[]
507_14453	chr16	19722293	19722693	+	1000	65.0	[7.58023]	[145]	[8.614196]	[87]	[19722520]	[19722462]
507_14460	chr16	85558382	85558782	+	1000	65.0	[7.663098, 9.739339]	[62, 144]	[7.7804747]	[111]	[85558538, 85558620]	[85558587]
507_14474	chr17	49414659	49415059	+	1000	65.0	[]	[]	[9.739339]	[117]	[]	[49414847]
507_14486	chr19	1082618	1083018	+	1000	65.0	[]	[]	[8.614196]	[119]	[]	[1082820]
507_14490	chr19	6276394	6276794	+	1000	65.0	[]	[]	[8.015333]	[98]	[]	[6276587]
507_14503	chr19	45348924	45349324	+	1000	65.0	[]	[]	[12.953519, 8.614196, 9.739339]	[114, 141, 151]	[]	[45349078, 45349105, 45349115]
507_14504	chr19	45691696	45692096	+	1000	65.0	[7.4063363]	[116]	[]	[]	[45691890]	[]
507_14509	chr19	49534233	49534633	+	1000	65.0	[]	[]	[8.614196, 12.953519]	[111, 117]	[]	[49534434, 49534440]
507_14516	chr2	10439478	10439878	+	1000	65.0	[]	[]	[12.953519]	[119]	[]	[10439675]
507_14519	chr2	46500116	46500516	+	1000	65.0	[9.739339]	[116]	[]	[]	[46500278]	[]
507_1452	chr6	2970303	2970703	+	1000	227.0	[12.953519]	[101]	[]	[]	[2970503]	[]
507_14523	chr2	88858161	88858561	+	1000	65.0	[]	[]	[8.614196]	[114]	[]	[88858359]
507_14543	chr2	222283591	222283991	+	1000	65.0	[8.015333]	[146]	[9.964856]	[130]	[222283819]	[222283803]
507_14544	chr2	233857720	233858120	+	1000	65.0	[7.9201093]	[113]	[]	[]	[233857917]	[]
507_14546	chr20	5741172	5741572	+	1000	65.0	[]	[]	[7.4063363, 12.953519]	[105, 170]	[]	[5741338, 5741403]
507_14547	chr20	23180306	23180706	+	1000	65.0	[7.663098, 8.015333, 8.614196, 7.5738697]	[123, 132, 144, 151]	[]	[]	[23180498, 23180507, 23180519, 23180526]	[]
507_14556	chr22	19480694	19481094	+	1000	65.0	[7.6892543]	[126]	[]	[]	[19480897]	[]
507_1456	chr1	28647918	28648318	+	1000	226.0	[]	[]	[12.953519, 12.953519]	[96, 104]	[]	[28648073, 28648081]
507_14574	chr3	52277590	52277990	+	1000	65.0	[9.739339]	[109]	[]	[]	[52277752]	[]
507_14587	chr4	40057660	40058060	+	1000	65.0	[8.015333]	[127]	[]	[]	[40057822]	[]
507_14594	chr4	109160495	109160895	+	1000	65.0	[9.739339]	[115]	[8.015333]	[169]	[109160686]	[109160740]
507_14597	chr4	124713257	124713657	+	1000	65.0	[7.7032084]	[185]	[]	[]	[124713497]	[]
507_14608	chr5	88884536	88884936	+	1000	65.0	[9.5729685]	[181]	[]	[]	[88884768]	[]
507_14609	chr5	90409003	90409403	+	1000	65.0	[7.7804747]	[72]	[]	[]	[90409158]	[]
507_1463	chr16	88976977	88977377	+	1000	226.0	[]	[]	[12.953519]	[141]	[]	[88977207]
507_14635	chr6	15434226	15434626	+	1000	65.0	[7.58023, 8.614196]	[113, 123]	[]	[]	[15434438, 15434448]	[]
507_14640	chr6	20417853	20418253	+	1000	65.0	[]	[]	[7.7804747]	[119]	[]	[20418065]
507_1465	chr17	42315579	42315979	+	1000	226.0	[9.739339, 7.5738697]	[101, 119]	[]	[]	[42315770, 42315788]	[]
507_14651	chr6	39206221	39206621	+	1000	65.0	[]	[]	[7.6892543, 12.953519]	[69, 75]	[]	[39206388, 39206394]
507_14657	chr6	100257864	100258264	+	1000	65.0	[]	[]	[7.663098]	[69]	[]	[100258031]
507_14661	chr6	124986146	124986546	+	1000	65.0	[]	[]	[8.614196]	[60]	[]	[124986302]
507_14668	chr7	44973758	44974158	+	1000	65.0	[12.953519]	[144]	[]	[]	[44974000]	[]
507_14700	chr8	124782711	124783111	+	1000	65.0	[]	[]	[7.58023]	[109]	[]	[124782911]
507_14703	chr9	19380055	19380455	+	1000	65.0	[8.015333]	[154]	[]	[]	[19380256]	[]
507_14704	chr9	33159114	33159514	+	1000	65.0	[]	[]	[9.739339, 9.739339]	[201, 238]	[]	[33159324, 33159361]
507_14705	chr9	87592453	87592853	+	1000	65.0	[9.739339]	[155]	[]	[]	[87592700]	[]
507_14706	chr9	93587982	93588382	+	1000	65.0	[8.015333]	[163]	[]	[]	[93588232]	[]
507_14707	chr9	104961217	104961617	+	1000	65.0	[]	[]	[8.614196, 9.5729685]	[131, 141]	[]	[104961435, 104961445]
507_14713	chr9	128733206	128733606	+	1000	65.0	[]	[]	[7.58023]	[95]	[]	[128733370]
507_14722	chrX	121161518	121161918	+	1000	65.0	[]	[]	[7.9201093]	[140]	[]	[121161739]
507_14726	chr1	1959790	1960190	+	1000	64.0	[7.5738697]	[85]	[]	[]	[1959974]	[]
507_14732	chr1	20522262	20522662	+	1000	64.0	[]	[]	[7.9201093]	[140]	[]	[20522491]
507_14736	chr1	25906231	25906631	+	1000	64.0	[]	[]	[9.739339]	[172]	[]	[25906468]
507_14738	chr1	26938028	26938428	+	1000	64.0	[9.964856]	[108]	[]	[]	[26938215]	[]
507_14749	chr1	89121695	89122095	+	1000	64.0	[]	[]	[7.58023]	[144]	[]	[89121908]
507_14750	chr1	100786853	100787253	+	1000	64.0	[9.5729685]	[153]	[]	[]	[100787090]	[]
507_14757	chr1	150293429	150293829	+	1000	64.0	[]	[]	[12.953519]	[165]	[]	[150293628]
507_14771	chr1	181129113	181129513	+	1000	64.0	[8.614196]	[144]	[7.58023]	[123]	[181129351]	[181129330]
507_14783	chr10	49174211	49174611	+	1000	64.0	[9.964856]	[94]	[]	[]	[49174389]	[]
507_14789	chr10	73999243	73999643	+	1000	64.0	[7.9201093]	[156]	[]	[]	[73999448]	[]
507_1479	chr17	62919377	62919777	+	1000	225.0	[7.5738697]	[126]	[]	[]	[62919598]	[]
507_14793	chr10	97648960	97649360	+	1000	64.0	[]	[]	[8.015333]	[60]	[]	[97649116]
507_14796	chr11	10351369	10351769	+	1000	64.0	[7.6892543]	[66]	[12.953519, 9.739339]	[137, 147]	[10351534]	[10351605, 10351615]
507_148	chr16	87721608	87722008	+	1000	452.0	[9.739339]	[127]	[9.739339]	[101]	[87721833]	[87721807]
507_14800	chr11	46919843	46920243	+	1000	64.0	[8.015333]	[128]	[7.663098]	[143]	[46920060]	[46920075]
507_14806	chr11	67356846	67357246	+	1000	64.0	[]	[]	[7.5738697]	[101]	[]	[67357022]
507_14816	chr11	108468155	108468555	+	1000	64.0	[]	[]	[12.953519]	[86]	[]	[108468335]
507_14825	chr12	49323047	49323447	+	1000	64.0	[8.614196]	[194]	[]	[]	[49323296]	[]
507_14835	chr15	27081989	27082389	+	1000	64.0	[8.614196]	[149]	[8.614196]	[91]	[27082201]	[27082143]
507_14838	chr15	41332761	41333161	+	1000	64.0	[]	[]	[8.015333]	[192]	[]	[41333002]
507_1485	chr4	186191267	186191667	+	1000	225.0	[]	[]	[12.953519]	[84]	[]	[186191444]
507_1487	chr5	132180993	132181393	+	1000	225.0	[8.015333]	[103]	[9.739339, 8.614196]	[82, 130]	[132181190]	[132181169, 132181217]
507_14876	chr17	41792812	41793212	+	1000	64.0	[7.9201093]	[112]	[]	[]	[41793023]	[]
507_14878	chr17	45225967	45226367	+	1000	64.0	[8.015333]	[82]	[]	[]	[45226148]	[]
507_14879	chr17	47279198	47279598	+	1000	64.0	[9.739339]	[117]	[]	[]	[47279403]	[]
507_1488	chr5	142852760	142853160	+	1000	225.0	[]	[]	[9.739339]	[125]	[]	[142852979]
507_14880	chr17	57671917	57672317	+	1000	64.0	[7.5738697]	[140]	[7.7804747]	[144]	[57672133]	[57672137]
507_14887	chr18	79920032	79920432	+	1000	64.0	[9.739339, 12.953519, 9.739339, 8.614196]	[83, 89, 120, 126]	[]	[]	[79920213, 79920219, 79920250, 79920256]	[]
507_14889	chr19	1436510	1436910	+	1000	64.0	[8.015333]	[111]	[]	[]	[1436694]	[]
507_1490	chr6	150273951	150274351	+	1000	225.0	[8.614196, 7.58023]	[121, 144]	[]	[]	[150274162, 150274185]	[]
507_14902	chr19	38879111	38879511	+	1000	64.0	[12.953519, 12.953519]	[132, 148]	[]	[]	[38879322, 38879338]	[]
507_1491	chr9	14522611	14523011	+	1000	225.0	[7.5738697]	[127]	[]	[]	[14522827]	[]
507_14926	chr2	85840097	85840497	+	1000	64.0	[9.739339]	[133]	[]	[]	[85840306]	[]
507_14928	chr2	108613602	108614002	+	1000	64.0	[8.614196]	[113]	[]	[]	[108613802]	[]
507_14929	chr2	118807262	118807662	+	1000	64.0	[12.953519]	[174]	[]	[]	[118807506]	[]
507_14936	chr2	206765355	206765755	+	1000	64.0	[]	[]	[12.953519]	[111]	[]	[206765556]
507_14955	chr22	30644836	30645236	+	1000	64.0	[]	[]	[12.953519]	[116]	[]	[30645039]
507_14973	chr3	141366690	141367090	+	1000	64.0	[9.964856]	[96]	[]	[]	[141366880]	[]
507_14976	chr3	170520932	170521332	+	1000	64.0	[]	[]	[7.7032084]	[83]	[]	[170521104]
507_14984	chr4	48228891	48229291	+	1000	64.0	[]	[]	[12.953519]	[92]	[]	[48229068]
507_14986	chr4	75514016	75514416	+	1000	64.0	[]	[]	[7.5738697, 9.739339]	[93, 137]	[]	[75514193, 75514237]
507_14993	chr5	10916915	10917315	+	850	64.0	[9.739339, 9.739339]	[116, 135]	[]	[]	[10917120, 10917139]	[]
507_14996	chr5	56058909	56059309	+	1000	64.0	[7.6892543]	[183]	[]	[]	[56059094]	[]
507_15008	chr5	150317267	150317667	+	1000	64.0	[]	[]	[8.015333]	[192]	[]	[150317495]
507_15009	chr5	151755460	151755860	+	1000	64.0	[12.953519]	[94]	[]	[]	[151755645]	[]
