#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_1692	chr15	44288460	44288860	+	1000	47.0	[]	[]	[6.0021086, 7.898935]	[143, 153]	[]	[44288693, 44288703]
120_1698	chr16	22205828	22206228	+	1000	47.0	[9.914867, 7.7827754]	[100, 138]	[]	[]	[22206017, 22206055]	[]
120_17	chr6	15895735	15896135	+	1000	536.0	[9.434147]	[106]	[13.550472]	[103]	[15895941]	[15895938]
120_1700	chr16	81096774	81097174	+	1000	47.0	[6.7590513]	[102]	[]	[]	[81096966]	[]
120_1702	chr17	36948723	36949123	+	1000	47.0	[12.6155815]	[144]	[7.353675]	[80]	[36948960]	[36948896]
120_1703	chr17	44014831	44015231	+	1000	47.0	[6.133603, 5.4200087]	[122, 150]	[9.8508215, 9.536335]	[91, 147]	[44015052, 44015080]	[44015021, 44015077]
120_1708	chr19	6737752	6738152	+	1000	47.0	[]	[]	[6.1569576]	[229]	[]	[6737995]
120_1710	chr19	19191945	19192345	+	1000	47.0	[13.681358, 6.259324]	[149, 157]	[]	[]	[19192150, 19192158]	[]
120_1713	chr19	45079028	45079428	+	1000	47.0	[10.118435]	[137]	[5.4935203]	[100]	[45079245]	[45079208]
120_173	chr10	45410866	45411266	+	1000	128.0	[]	[]	[7.806739]	[144]	[]	[45411093]
120_1737	chr7	66740445	66740845	+	1000	47.0	[12.6155815]	[85]	[]	[]	[66740627]	[]
120_1739	chr8	93754602	93755002	+	1000	47.0	[]	[]	[16.446117]	[117]	[]	[93754816]
120_1741	chr9	129802938	129803338	+	1000	47.0	[10.118435, 6.1569576]	[87, 104]	[]	[]	[129803124, 129803141]	[]
120_1745	chr1	43969618	43970018	+	1000	46.0	[]	[]	[14.663861]	[150]	[]	[43969841]
120_1750	chr1	182430653	182431053	+	1000	46.0	[6.8277817, 16.446117]	[69, 94]	[]	[]	[182430809, 182430834]	[]
120_1756	chr11	44530393	44530793	+	1000	46.0	[]	[]	[7.806739]	[133]	[]	[44530625]
120_1763	chr12	55829465	55829865	+	1000	46.0	[]	[]	[5.4413013, 12.6155815]	[104, 110]	[]	[55829630, 55829636]
120_1766	chr12	132710527	132710927	+	1000	46.0	[]	[]	[10.118435]	[200]	[]	[132710771]
120_177	chr15	34101798	34102198	+	1000	127.0	[10.118435, 10.118435]	[106, 117]	[8.312699]	[136]	[34102004, 34102015]	[34102034]
120_1773	chr16	807762	808162	+	1000	46.0	[]	[]	[8.612574]	[114]	[]	[807959]
120_1784	chr17	81512610	81513010	+	1000	46.0	[9.135932]	[137]	[]	[]	[81512830]	[]
120_1785	chr17	82065680	82066080	+	1000	46.0	[6.133603]	[95]	[]	[]	[82065863]	[]
120_1798	chr2	200889147	200889547	+	1000	46.0	[16.446117]	[124]	[6.669387, 6.133603]	[102, 144]	[200889359]	[200889337, 200889379]
120_1799	chr2	218397925	218398325	+	1000	46.0	[]	[]	[6.669387]	[134]	[]	[218398151]
120_1802	chr22	20206222	20206622	+	1000	46.0	[]	[]	[5.95339]	[103]	[]	[20206397]
120_1805	chr3	124901295	124901695	+	1000	46.0	[14.663861]	[68]	[]	[]	[124901455]	[]
120_1808	chr4	2934678	2935078	+	1000	46.0	[12.6155815]	[102]	[9.63774]	[132]	[2934870]	[2934900]
120_1813	chr6	10404473	10404873	+	1000	46.0	[8.601443]	[149]	[]	[]	[10404625]	[]
120_1818	chr8	27772455	27772855	+	1000	46.0	[8.601443]	[90]	[14.663861]	[108]	[27772632]	[27772650]
120_1824	chr1	32179555	32179955	+	1000	45.0	[5.92804]	[85]	[9.96414]	[105]	[32179706]	[32179726]
120_1831	chr1	150926089	150926489	+	1000	45.0	[7.6020155]	[150]	[]	[]	[150926331]	[]
120_1833	chr1	183983770	183984170	+	1000	45.0	[]	[]	[6.133603]	[143]	[]	[183983997]
120_1836	chr10	70590300	70590700	+	1000	45.0	[]	[]	[7.806739]	[113]	[]	[70590487]
120_1838	chr11	69444356	69444756	+	1000	45.0	[]	[]	[8.898363]	[120]	[]	[69444557]
120_1843	chr12	100200514	100200914	+	1000	45.0	[]	[]	[5.8230314, 14.663861]	[75, 101]	[]	[100200685, 100200711]
120_1849	chr15	83067083	83067483	+	1000	45.0	[]	[]	[7.785617, 9.8508215]	[76, 91]	[]	[83067238, 83067253]
120_1853	chr16	47461009	47461409	+	1000	45.0	[]	[]	[14.663861]	[168]	[]	[47461247]
120_1854	chr16	48610073	48610473	+	1000	45.0	[9.914867]	[122]	[]	[]	[48610288]	[]
120_1856	chr19	32405925	32406325	+	1000	45.0	[8.720509]	[99]	[]	[]	[32406113]	[]
120_187	chr7	92447157	92447557	+	1000	125.0	[7.8865533]	[119]	[6.7590513, 16.446117]	[144, 159]	[92447356]	[92447381, 92447396]
120_1873	chr3	194324265	194324665	+	1000	45.0	[]	[]	[6.8745704]	[98]	[]	[194324463]
120_1876	chr5	144170573	144170973	+	1000	45.0	[]	[]	[11.899101]	[131]	[]	[144170786]
120_1877	chr6	27332820	27333220	+	1000	45.0	[]	[]	[9.135932]	[138]	[]	[27333035]
120_1880	chr6	158869776	158870176	+	1000	45.0	[7.785617]	[54]	[]	[]	[158869928]	[]
120_1891	chrX	24025449	24025849	+	1000	45.0	[]	[]	[14.663861]	[145]	[]	[24025681]
120_19	chr11	77047571	77047971	+	1000	481.0	[9.833254]	[57]	[9.833254, 16.446117]	[54, 98]	[77047725]	[77047722, 77047766]
120_1900	chr1	226134894	226135294	+	1000	44.0	[6.586058]	[131]	[]	[]	[226135115]	[]
120_1906	chr11	20387307	20387707	+	1000	44.0	[11.899101]	[163]	[]	[]	[20387554]	[]
120_1911	chr11	85664904	85665304	+	1000	44.0	[14.663861]	[131]	[]	[]	[85665120]	[]
120_1914	chr12	69470157	69470557	+	1000	44.0	[12.6155815]	[116]	[12.43198]	[81]	[69470372]	[69470337]
120_1921	chr16	28211745	28212145	+	1000	44.0	[14.663861]	[123]	[]	[]	[28211957]	[]
120_1927	chr17	47001148	47001548	+	1000	44.0	[11.900691]	[107]	[]	[]	[47001355]	[]
120_1928	chr19	1897576	1897976	+	1000	44.0	[11.899101]	[93]	[6.533397]	[86]	[1897758]	[1897751]
120_1929	chr19	2456877	2457277	+	1000	44.0	[14.663861]	[77]	[6.8718476]	[137]	[2457045]	[2457105]
120_193	chr9	129823961	129824361	+	1000	124.0	[]	[]	[13.681358]	[112]	[]	[129824152]
120_1935	chr2	27071454	27071854	+	1000	44.0	[8.204471, 12.43198]	[118, 138]	[11.899101]	[177]	[27071641, 27071661]	[27071700]
120_1936	chr2	65436179	65436579	+	1000	44.0	[]	[]	[11.616154]	[159]	[]	[65436362]
120_1942	chr20	3159695	3160095	+	1000	44.0	[]	[]	[14.663861, 10.118435]	[79, 100]	[]	[3159869, 3159890]
120_1944	chr20	35147199	35147599	+	1000	44.0	[]	[]	[13.550472]	[89]	[]	[35147386]
120_1949	chr3	94062722	94063122	+	1000	44.0	[16.446117]	[89]	[]	[]	[94062904]	[]
120_1958	chr6	26312986	26313386	+	1000	44.0	[]	[]	[9.135932]	[146]	[]	[26313174]
120_1961	chr7	30026739	30027139	+	1000	44.0	[9.96414]	[159]	[]	[]	[30026942]	[]
120_1964	chr7	152463881	152464281	+	1000	44.0	[7.785617]	[71]	[]	[]	[152464040]	[]
120_1965	chr8	54022201	54022601	+	1000	44.0	[]	[]	[11.899101]	[157]	[]	[54022439]
120_1967	chr8	100150443	100150843	+	1000	44.0	[14.663861]	[114]	[]	[]	[100150633]	[]
120_197	chr5	134114347	134114747	+	1000	123.0	[8.524351]	[116]	[]	[]	[134114550]	[]
120_1970	chr9	129625941	129626341	+	1000	44.0	[12.6155815]	[95]	[]	[]	[129626135]	[]
120_1982	chr1	234373142	234373542	+	1000	43.0	[]	[]	[7.785617]	[155]	[]	[234373348]
120_1984	chr10	70403953	70404353	+	1000	43.0	[]	[]	[13.681358]	[102]	[]	[70404145]
120_1988	chr11	43358733	43359133	+	1000	43.0	[]	[]	[9.135932, 13.681358]	[117, 123]	[]	[43358914, 43358920]
120_1998	chr12	105236069	105236469	+	1000	43.0	[16.446117, 12.7289]	[73, 103]	[6.0757227, 7.353675]	[88, 123]	[105236238, 105236268]	[105236253, 105236288]
120_1999	chr12	109052336	109052736	+	1000	43.0	[]	[]	[16.446117]	[109]	[]	[109052518]
120_2001	chr12	128823859	128824259	+	1000	43.0	[10.649723]	[128]	[6.64452, 14.663861]	[70, 134]	[128824077]	[128824019, 128824083]
120_2002	chr15	22838433	22838833	+	1000	43.0	[]	[]	[5.9205213]	[158]	[]	[22838661]
120_2003	chr15	64460335	64460735	+	1000	43.0	[]	[]	[7.5894604]	[129]	[]	[64460562]
120_2007	chr16	58129310	58129710	+	1000	43.0	[]	[]	[11.697124]	[101]	[]	[58129480]
120_2013	chr19	771207	771607	+	1000	43.0	[14.663861]	[93]	[]	[]	[771376]	[]
120_2014	chr19	13234534	13234934	+	1000	43.0	[5.454786, 11.419997, 7.7027783]	[75, 103, 128]	[]	[]	[13234709, 13234737, 13234762]	[]
120_2022	chr2	113889635	113890035	+	1000	43.0	[]	[]	[7.104724]	[125]	[]	[113889829]
120_2023	chr2	145854364	145854764	+	659	43.0	[7.806739]	[81]	[]	[]	[145854545]	[]
120_2026	chr20	38446425	38446825	+	1000	43.0	[7.353675]	[113]	[]	[]	[38446632]	[]
120_203	chr10	123135763	123136163	+	1000	121.0	[]	[]	[7.682986, 10.946643]	[97, 115]	[]	[123135953, 123135971]
120_2034	chr3	14371739	14372139	+	1000	43.0	[]	[]	[11.419997]	[160]	[]	[14371979]
120_2035	chr3	49166134	49166534	+	1000	43.0	[14.663861]	[123]	[9.135932, 9.8508215]	[139, 145]	[49166339]	[49166355, 49166361]
120_2036	chr4	6715917	6716317	+	1000	43.0	[11.899101]	[122]	[]	[]	[6716106]	[]
120_2038	chr4	122906775	122907175	+	1000	43.0	[7.806739]	[78]	[8.601443]	[121]	[122906945]	[122906988]
120_2039	chr5	892630	893030	+	1000	43.0	[8.181883, 8.920127]	[87, 115]	[9.8508215]	[143]	[892793, 892821]	[892849]
120_2043	chr5	149430316	149430716	+	1000	43.0	[]	[]	[12.43198, 10.547535]	[96, 132]	[]	[149430493, 149430529]
120_2048	chr6	27230395	27230795	+	1000	43.0	[10.094956]	[97]	[]	[]	[27230556]	[]
120_2052	chr7	75073608	75074008	+	1000	43.0	[9.63774]	[98]	[]	[]	[75073804]	[]
120_2056	chr8	66613384	66613784	+	1000	43.0	[10.785713, 10.785713]	[114, 137]	[]	[]	[66613583, 66613606]	[]
120_2058	chr8	143334428	143334828	+	1000	43.0	[13.681358]	[139]	[]	[]	[143334633]	[]
120_2059	chr8	143733901	143734301	+	1000	43.0	[12.6155815, 6.6503706]	[118, 135]	[10.649723]	[141]	[143734105, 143734122]	[143734128]
120_207	chr12	121686972	121687372	+	1000	120.0	[14.663861]	[114]	[]	[]	[121687177]	[]
120_2071	chr1	113783480	113783880	+	1000	42.0	[]	[]	[5.95339]	[129]	[]	[113783703]
120_2074	chr11	61336164	61336564	+	1000	42.0	[14.663861]	[109]	[]	[]	[61336333]	[]
120_2075	chr11	64226061	64226461	+	972	42.0	[]	[]	[11.900691]	[91]	[]	[64226252]
120_2078	chr11	86301979	86302379	+	1000	42.0	[5.97863, 12.6155815]	[150, 163]	[]	[]	[86302214, 86302227]	[]
120_208	chr19	54448848	54449248	+	1000	120.0	[]	[]	[16.446117]	[116]	[]	[54449054]
120_2082	chr12	95473887	95474287	+	1000	42.0	[]	[]	[11.899101]	[108]	[]	[95474094]
120_2084	chr13	102845570	102845970	+	1000	42.0	[]	[]	[13.550472, 7.353675]	[77, 128]	[]	[102845746, 102845797]
120_2089	chr16	81035555	81035955	+	1000	42.0	[7.7827754]	[143]	[]	[]	[81035774]	[]
120_209	chr5	95728783	95729183	+	1000	120.0	[7.806739]	[106]	[]	[]	[95728982]	[]
120_2091	chr17	38351623	38352023	+	1000	42.0	[13.550472]	[109]	[8.720509]	[106]	[38351829]	[38351826]
120_2092	chr17	68512205	68512605	+	1000	42.0	[]	[]	[9.96414]	[162]	[]	[68512421]
120_2094	chr18	21735539	21735939	+	1000	42.0	[14.663861]	[131]	[]	[]	[21735755]	[]
120_2098	chr19	19366702	19367102	+	1000	42.0	[16.446117]	[161]	[]	[]	[19366943]	[]
120_2099	chr19	45092759	45093159	+	1000	42.0	[]	[]	[10.649723]	[102]	[]	[45092950]
120_21	chr19	16185019	16185419	+	1000	471.0	[16.446117, 7.585262]	[88, 107]	[]	[]	[16185206, 16185225]	[]
120_2102	chr2	46616993	46617393	+	1000	42.0	[14.663861, 7.785617]	[78, 99]	[]	[]	[46617169, 46617190]	[]
120_2103	chr2	66434869	66435269	+	1000	42.0	[]	[]	[12.6155815]	[145]	[]	[66435109]
120_2104	chr2	69893761	69894161	+	1000	42.0	[12.6155815]	[132]	[6.133603]	[153]	[69893941]	[69893962]
120_2105	chr20	31951843	31952243	+	1000	42.0	[]	[]	[5.5495296, 11.899101]	[89, 120]	[]	[31952016, 31952047]
120_2106	chr21	32727798	32728198	+	1000	42.0	[5.54794]	[105]	[11.900691]	[117]	[32727996]	[32728008]
120_2116	chr22	43143254	43143654	+	838	42.0	[7.3301964]	[115]	[9.8508215]	[104]	[43143453]	[43143442]
120_2118	chr3	14232754	14233154	+	1000	42.0	[6.8718476]	[200]	[6.1698327]	[128]	[14233003]	[14232931]
120_2120	chr3	32684990	32685390	+	1000	42.0	[12.6155815, 7.353675]	[100, 131]	[]	[]	[32685179, 32685210]	[]
120_2121	chr3	39025347	39025747	+	1000	42.0	[]	[]	[6.8718476]	[119]	[]	[39025558]
120_2122	chr3	88058951	88059351	+	1000	42.0	[14.663861]	[130]	[]	[]	[88059172]	[]
120_2124	chr3	129249419	129249819	+	1000	42.0	[12.6155815]	[120]	[]	[]	[129249614]	[]
120_2125	chr3	138174734	138175134	+	1000	42.0	[]	[]	[16.446117]	[107]	[]	[138174932]
120_2128	chr3	196867705	196868105	+	1000	42.0	[6.111302]	[161]	[]	[]	[196867955]	[]
120_213	chr6	42879413	42879813	+	1000	119.0	[14.663861]	[88]	[]	[]	[42879599]	[]
120_2136	chr6	26521517	26521917	+	1000	42.0	[]	[]	[12.43198]	[101]	[]	[26521715]
120_2137	chr6	27188419	27188819	+	1000	42.0	[13.550472]	[120]	[]	[]	[27188589]	[]
120_214	chr3	32048814	32049214	+	1000	118.0	[13.550472]	[107]	[9.434147]	[104]	[32049013]	[32049010]
120_2150	chr8	30744217	30744617	+	1000	42.0	[]	[]	[13.550472]	[113]	[]	[30744418]
120_2152	chr8	102906187	102906587	+	997	42.0	[6.1561913]	[135]	[]	[]	[102906414]	[]
120_2155	chr9	37784848	37785248	+	1000	42.0	[]	[]	[9.96414, 7.070727, 9.135932]	[135, 149, 155]	[]	[37785065, 37785079, 37785085]
120_2163	chr1	125166419	125166819	+	1000	41.0	[]	[]	[5.840594]	[114]	[]	[125166630]
120_2167	chr1	150321327	150321727	+	1000	41.0	[]	[]	[9.96414, 9.66722]	[151, 157]	[]	[150321538, 150321544]
120_2170	chr1	161540074	161540474	+	1000	41.0	[9.914867]	[172]	[]	[]	[161540311]	[]
120_2181	chr12	106773933	106774333	+	1000	41.0	[]	[]	[8.181883, 6.116678]	[130, 181]	[]	[106774131, 106774182]
120_2192	chr16	66934258	66934658	+	1000	41.0	[]	[]	[13.550472]	[63]	[]	[66934420]
120_2196	chr17	44503460	44503860	+	1000	41.0	[]	[]	[10.785713, 12.6155815]	[109, 173]	[]	[44503643, 44503707]
120_2201	chr19	17309106	17309506	+	1000	41.0	[5.4200087]	[137]	[13.550472]	[134]	[17309342]	[17309339]
120_2203	chr19	39412176	39412576	+	1000	41.0	[]	[]	[9.536335]	[125]	[]	[39412392]
120_2204	chr2	253361	253761	+	963	41.0	[7.806739]	[72]	[8.601443]	[115]	[253529]	[253572]
120_2205	chr2	71001013	71001413	+	1000	41.0	[14.663861]	[128]	[]	[]	[71001232]	[]
120_2208	chr2	218216909	218217309	+	1000	41.0	[8.183473, 11.900691, 11.900691]	[85, 124, 142]	[]	[]	[218217085, 218217124, 218217142]	[]
120_2210	chr20	33810956	33811356	+	1000	41.0	[5.453353, 9.63774]	[125, 132]	[]	[]	[33811155, 33811162]	[]
120_2225	chr22	37849168	37849568	+	1000	41.0	[]	[]	[13.681358, 14.663861]	[76, 111]	[]	[37849342, 37849377]
120_2236	chr5	177425777	177426177	+	996	41.0	[]	[]	[10.547535]	[158]	[]	[177426017]
120_2238	chr6	26575543	26575943	+	1000	41.0	[7.682986, 5.676263, 10.702384]	[91, 120, 174]	[]	[]	[26575697, 26575726, 26575780]	[]
120_2246	chr6	125780076	125780476	+	1000	41.0	[6.3777375]	[81]	[]	[]	[125780254]	[]
120_2249	chr7	138352563	138352963	+	1000	41.0	[]	[]	[7.353675]	[158]	[]	[138352765]
120_225	chr17	43251506	43251906	+	1000	116.0	[]	[]	[6.1698327]	[104]	[]	[43251710]
120_226	chr6	2989410	2989810	+	1000	116.0	[10.094956]	[73]	[6.080818]	[79]	[2989569]	[2989575]
120_2271	chr1	193121762	193122162	+	1000	40.0	[6.0021086]	[76]	[]	[]	[193121931]	[]
120_2278	chr11	57667221	57667621	+	1000	40.0	[6.155368]	[312]	[]	[]	[57667459]	[]
120_228	chr7	44885405	44885805	+	1000	116.0	[11.899101]	[88]	[]	[]	[44885592]	[]
120_2284	chr12	53371126	53371526	+	1000	40.0	[9.833897, 6.133603]	[122, 171]	[]	[]	[53371316, 53371365]	[]
120_2285	chr12	56152280	56152680	+	1000	40.0	[11.899101]	[94]	[]	[]	[56152460]	[]
120_2286	chr12	93441758	93442158	+	1000	40.0	[5.4413013]	[87]	[12.6155815]	[106]	[93441945]	[93441964]
120_229	chr1	19210145	19210545	+	1000	115.0	[10.118435]	[83]	[]	[]	[19210316]	[]
120_2290	chr15	40593753	40594153	+	1000	40.0	[6.036719]	[175]	[]	[]	[40593988]	[]
120_2291	chr15	91022372	91022772	+	1000	40.0	[12.6155815]	[160]	[]	[]	[91022603]	[]
120_2294	chr16	21599305	21599705	+	1000	40.0	[9.833897]	[134]	[]	[]	[21599532]	[]
120_2297	chr16	85799498	85799898	+	1000	40.0	[5.97863]	[122]	[11.419997]	[105]	[85799713]	[85799696]
120_2305	chr17_GL000205v2_random	63141	63541	+	1000	40.0	[]	[]	[5.5418797]	[129]	[]	[63346]
120_2306	chr18	50281334	50281734	+	1000	40.0	[5.8366838, 16.446117]	[105, 111]	[]	[]	[50281521, 50281527]	[]
120_2307	chr19	1507691	1508091	+	1000	40.0	[]	[]	[9.8508215]	[157]	[]	[1507928]
120_2310	chr19	40360714	40361114	+	779	40.0	[]	[]	[8.601443]	[112]	[]	[40360925]
120_2314	chr2	70087097	70087497	+	1000	40.0	[]	[]	[7.353675]	[155]	[]	[70087282]
120_2318	chr2	151288199	151288599	+	1000	40.0	[7.5894604, 8.524351]	[83, 164]	[]	[]	[151288350, 151288431]	[]
120_2320	chr20	41058393	41058793	+	1000	40.0	[8.69865]	[151]	[]	[]	[41058625]	[]
120_2323	chr22	20418116	20418516	+	1000	40.0	[7.7827754]	[153]	[]	[]	[20418359]	[]
120_233	chr1	3796351	3796751	+	1000	113.0	[5.9205213]	[99]	[9.8508215, 8.69865]	[65, 86]	[3796549]	[3796515, 3796536]
120_2335	chr5	68628380	68628780	+	1000	40.0	[7.585262]	[108]	[]	[]	[68628571]	[]
120_2336	chr5	180810053	180810453	+	1000	40.0	[13.550472]	[95]	[10.118435]	[81]	[180810220]	[180810206]
120_2338	chr6	28335382	28335782	+	1000	40.0	[]	[]	[5.4413013]	[175]	[]	[28335577]
120_2342	chr6	87322269	87322669	+	1000	40.0	[7.898935, 8.524351]	[111, 168]	[]	[]	[87322455, 87322512]	[]
120_2343	chr6	88963429	88963829	+	1000	40.0	[6.0263987]	[138]	[10.118435]	[144]	[88963619]	[88963625]
120_2344	chr7	34992247	34992647	+	1000	40.0	[]	[]	[11.697124]	[109]	[]	[34992444]
120_235	chr19	45439777	45440177	+	1000	113.0	[7.070727]	[139]	[9.8508215]	[129]	[45440009]	[45439999]
120_2353	chr8	81842415	81842815	+	1000	40.0	[14.663861]	[88]	[]	[]	[81842599]	[]
120_2355	chr8	143289437	143289837	+	1000	40.0	[14.663861]	[96]	[]	[]	[143289607]	[]
120_2367	chr1	3649896	3650296	+	1000	39.0	[14.663861, 10.118435]	[113, 127]	[]	[]	[3650094, 3650108]	[]
120_2373	chr1	45303456	45303856	+	1000	39.0	[6.771575]	[102]	[]	[]	[45303608]	[]
120_2376	chr1	84077771	84078171	+	1000	39.0	[]	[]	[14.663861]	[114]	[]	[84077953]
120_2378	chr1	109864153	109864553	+	1000	39.0	[5.8366838]	[108]	[]	[]	[109864350]	[]
120_238	chr4	49710466	49710866	+	1000	113.0	[9.986728]	[102]	[]	[]	[49710646]	[]
120_2386	chr10	34944014	34944414	+	1000	39.0	[7.806739]	[95]	[8.601443]	[138]	[34944192]	[34944235]
120_2388	chr11	6926110	6926510	+	1000	39.0	[14.663861]	[116]	[]	[]	[6926308]	[]
120_2393	chr12	34022183	34022583	+	1000	39.0	[13.550472]	[107]	[7.303671]	[159]	[34022334]	[34022386]
120_2394	chr12	49234416	49234816	+	1000	39.0	[]	[]	[10.118435]	[148]	[]	[49234657]
120_2396	chr12	56224127	56224527	+	1000	39.0	[]	[]	[12.6155815, 7.7827754]	[130, 169]	[]	[56224326, 56224365]
120_2398	chr14	49767885	49768285	+	873	39.0	[]	[]	[10.785713, 11.899101]	[99, 138]	[]	[49768066, 49768105]
120_2403	chr15	64162817	64163217	+	1000	39.0	[9.63774]	[158]	[]	[]	[64163023]	[]
120_2406	chr16	10944309	10944709	+	801	39.0	[]	[]	[7.8849635]	[148]	[]	[10944547]
120_2408	chr16	48244066	48244466	+	1000	39.0	[11.899101]	[142]	[]	[]	[48244277]	[]
120_2420	chr19	38317139	38317539	+	1000	39.0	[8.720509]	[88]	[6.669387]	[85]	[38317298]	[38317295]
120_2425	chr2	74529537	74529937	+	1000	39.0	[9.986728, 9.833897]	[109, 128]	[]	[]	[74529739, 74529758]	[]
120_2428	chr20	44609893	44610293	+	1000	39.0	[]	[]	[12.6155815]	[137]	[]	[44610080]
120_2430	chr20	62937763	62938163	+	1000	39.0	[6.036719]	[102]	[9.8508215]	[122]	[62937950]	[62937970]
120_2435	chr22	38681729	38682129	+	1000	39.0	[]	[]	[13.681358]	[155]	[]	[38681957]
120_2445	chr4	158723245	158723645	+	1000	39.0	[13.681358]	[77]	[8.69865, 14.663861]	[62, 95]	[158723416]	[158723401, 158723434]
120_2448	chr5	86617598	86617998	+	1000	39.0	[]	[]	[9.96414]	[83]	[]	[86617766]
120_245	chr6	125918960	125919360	+	1000	112.0	[8.920127]	[80]	[]	[]	[125919140]	[]
120_2451	chr6	26205918	26206318	+	1000	39.0	[]	[]	[11.697124]	[178]	[]	[26206143]
120_2454	chr6	28542354	28542754	+	1000	39.0	[]	[]	[13.681358]	[113]	[]	[28542550]
120_2459	chr6	43053766	43054166	+	1000	39.0	[9.005046]	[169]	[]	[]	[43053986]	[]
120_2462	chr6	83859514	83859914	+	1000	39.0	[12.6155815]	[108]	[]	[]	[83859673]	[]
120_2463	chr6	136822340	136822740	+	1000	39.0	[]	[]	[9.914867, 5.828354]	[141, 145]	[]	[136822564, 136822568]
120_2465	chr6	170584451	170584851	+	1000	39.0	[6.401216, 9.833897]	[81, 100]	[]	[]	[170584628, 170584647]	[]
120_2469	chr7	101321652	101322052	+	1000	39.0	[]	[]	[14.663861]	[84]	[]	[101321835]
120_247	chrX	18674786	18675186	+	1000	112.0	[]	[]	[12.43198]	[142]	[]	[18675028]
120_2493	chr1	54503099	54503499	+	997	38.0	[7.806739]	[104]	[]	[]	[54503298]	[]
120_2497	chr1	143184550	143184950	+	1000	38.0	[5.840594]	[103]	[]	[]	[143184718]	[]
120_25	chr7	157307851	157308251	+	1000	400.0	[]	[]	[7.806739]	[107]	[]	[157308057]
120_250	chr19	16890487	16890887	+	1000	111.0	[5.544434]	[163]	[]	[]	[16890737]	[]
120_2500	chr1	223628157	223628557	+	1000	38.0	[8.920127]	[123]	[]	[]	[223628380]	[]
120_2503	chr10	68527236	68527636	+	1000	38.0	[5.828354, 5.623602]	[87, 103]	[]	[]	[68527422, 68527438]	[]
120_2504	chr10	100535711	100536111	+	1000	38.0	[]	[]	[13.681358, 9.66722]	[112, 118]	[]	[100535921, 100535927]
120_2506	chr10	130136140	130136540	+	1000	38.0	[]	[]	[10.547535]	[160]	[]	[130136375]
120_2507	chr11	406863	407263	+	1000	38.0	[13.681358]	[107]	[]	[]	[407060]	[]
120_2517	chr15	41230935	41231335	+	1000	38.0	[]	[]	[5.8366838]	[120]	[]	[41231088]
120_2526	chr16	57185848	57186248	+	1000	38.0	[]	[]	[7.9376245, 14.663861]	[89, 127]	[]	[57186015, 57186053]
120_2534	chr17_GL000205v2_random	3309	3709	+	1000	38.0	[5.5495296]	[147]	[]	[]	[3500]	[]
120_2537	chr19	1438164	1438564	+	1000	38.0	[9.135932, 8.6928]	[110, 152]	[]	[]	[1438319, 1438361]	[]
120_2538	chr19	1872381	1872781	+	1000	38.0	[]	[]	[14.663861]	[123]	[]	[1872591]
120_2540	chr19	8086045	8086445	+	1000	38.0	[13.681358]	[108]	[]	[]	[8086251]	[]
120_2542	chr19	16078799	16079199	+	1000	38.0	[]	[]	[5.676263]	[88]	[]	[16078953]
120_2548	chr2	138501457	138501857	+	1000	38.0	[5.54794, 12.6155815]	[116, 188]	[]	[]	[138501631, 138501703]	[]
120_255	chr20	37159307	37159707	+	1000	110.0	[10.649723]	[74]	[8.920127]	[111]	[37159477]	[37159514]
120_2550	chr2	201116624	201117024	+	1000	38.0	[16.446117]	[193]	[]	[]	[201116874]	[]
120_2551	chr2	241102169	241102569	+	1000	38.0	[]	[]	[14.663861, 6.0425715]	[90, 152]	[]	[241102333, 241102395]
120_2553	chr20	31675778	31676178	+	1000	38.0	[]	[]	[5.544434]	[199]	[]	[31676029]
120_2570	chr22	31159893	31160293	+	1000	38.0	[]	[]	[6.155368, 11.419997]	[113, 163]	[]	[31160084, 31160134]
120_2572	chr3	14319532	14319932	+	1000	38.0	[]	[]	[5.95339]	[128]	[]	[14319719]
120_2576	chr3	184248772	184249172	+	1000	38.0	[6.133603]	[116]	[7.322547]	[149]	[184248975]	[184249008]
120_2581	chr5	61332000	61332400	+	1000	38.0	[]	[]	[11.900691]	[143]	[]	[61332241]
120_2587	chr6	27478646	27479046	+	1000	38.0	[5.97098]	[158]	[]	[]	[27478891]	[]
120_2594	chr6	31806695	31807095	+	1000	38.0	[5.54029]	[146]	[8.25828]	[196]	[31806875]	[31806925]
120_2600	chr7	2717446	2717846	+	1000	38.0	[]	[]	[14.663861]	[102]	[]	[2717646]
120_2604	chr7	100101754	100102154	+	1000	38.0	[13.681358]	[69]	[]	[]	[100101922]	[]
120_2607	chr7	127392486	127392886	+	1000	38.0	[8.920127]	[189]	[]	[]	[127392734]	[]
120_2621	chr9	133375847	133376247	+	1000	38.0	[10.702384]	[118]	[]	[]	[133376052]	[]
120_2622	chr9	135961227	135961627	+	1000	38.0	[16.446117]	[80]	[]	[]	[135961385]	[]
120_2623	chrX	47836681	47837081	+	1000	38.0	[13.681358]	[129]	[5.544434]	[65]	[47836899]	[47836835]
120_2625	chr1	8878026	8878426	+	1000	37.0	[]	[]	[5.4413013, 5.5495296]	[153, 166]	[]	[8878237, 8878250]
