#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF4_idr.fa ELF4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
765_15759	chr1	223935518	223935918	+	555	23.5	[5.0411386]	[142]	[]	[]	[223935711]	[]
765_15760	chr1	230068914	230069314	+	599	23.5	[6.2442493]	[144]	[]	[]	[230069154]	[]
765_15762	chr1	243264584	243264984	+	597	23.5	[]	[]	[8.81036]	[203]	[]	[243264821]
765_15769	chr10	73625520	73625920	+	584	23.5	[]	[]	[6.6275992]	[172]	[]	[73625710]
765_15775	chr11	65873378	65873778	+	553	23.5	[4.7740703]	[156]	[]	[]	[65873613]	[]
765_15782	chr12	51953859	51954259	+	551	23.5	[5.321804]	[169]	[]	[]	[51954082]	[]
765_15791	chr12	124994545	124994945	+	593	23.5	[7.648226]	[164]	[]	[]	[124994747]	[]
765_15794	chr13	91134266	91134666	+	567	23.5	[]	[]	[6.170477]	[133]	[]	[91134427]
765_15799	chr15	48331198	48331598	+	575	23.5	[]	[]	[5.0613484, 4.773534, 5.253919]	[73, 124, 156]	[]	[48331364, 48331415, 48331447]
765_158	chr19	55216419	55216819	+	1000	328.0	[12.052997]	[121]	[]	[]	[55216634]	[]
765_1580	chr19	52923120	52923520	+	1000	121.0	[]	[]	[7.118789]	[132]	[]	[52923278]
765_15800	chr15	55279697	55280097	+	599	23.5	[]	[]	[7.435178]	[146]	[]	[55279922]
765_15804	chr15	75627634	75628034	+	607	23.5	[11.120997]	[99]	[]	[]	[75627826]	[]
765_15807	chr16	11256236	11256636	+	579	23.5	[]	[]	[5.246295]	[144]	[]	[11256451]
765_1581	chr2	130371772	130372172	+	1000	121.0	[]	[]	[12.054617]	[104]	[]	[130371968]
765_15810	chr16	75305349	75305749	+	593	23.5	[]	[]	[8.165431]	[155]	[]	[75305524]
765_15812	chr17	13538498	13538898	+	562	23.5	[8.093627]	[165]	[]	[]	[13538700]	[]
765_15818	chr17	49688027	49688427	+	588	23.5	[8.153599]	[166]	[]	[]	[49688218]	[]
765_1582	chr20	62776928	62777328	+	1000	121.0	[5.414966, 6.084387]	[111, 150]	[]	[]	[62777107, 62777146]	[]
765_15820	chr17	81709059	81709459	+	610	23.5	[]	[]	[7.541783]	[138]	[]	[81709227]
765_15823	chr18	9147591	9147991	+	602	23.5	[6.8700957]	[153]	[]	[]	[9147823]	[]
765_15825	chr19	8086077	8086477	+	582	23.5	[9.018655]	[112]	[]	[]	[8086250]	[]
765_15826	chr19	10839218	10839618	+	603	23.5	[]	[]	[5.1929984]	[137]	[]	[10839415]
765_15829	chr19	34165367	34165767	+	582	23.5	[]	[]	[8.153599]	[193]	[]	[34165594]
765_1583	chr22	20219670	20220070	+	1000	121.0	[]	[]	[10.760686]	[95]	[]	[20219852]
765_15836	chr2	20821973	20822373	+	618	23.5	[]	[]	[7.619102]	[175]	[]	[20822212]
765_1584	chr3	33901056	33901456	+	1000	121.0	[]	[]	[10.760686]	[170]	[]	[33901278]
765_15841	chr2	131153963	131154363	+	581	23.5	[]	[]	[5.836276]	[104]	[]	[131154127]
765_15843	chr2	177148939	177149339	+	584	23.5	[]	[]	[5.2712436]	[153]	[]	[177149156]
765_15847	chr2	190378510	190378910	+	595	23.5	[]	[]	[6.8700957]	[148]	[]	[190378676]
765_1585	chr4	76234298	76234698	+	1000	121.0	[8.948737]	[145]	[6.869615]	[111]	[76234536]	[76234502]
765_15851	chr20	35952719	35953119	+	562	23.5	[]	[]	[9.540632]	[202]	[]	[35952959]
765_15852	chr20	40563451	40563851	+	594	23.5	[10.045377]	[110]	[]	[]	[40563620]	[]
765_15856	chr22	19462782	19463182	+	596	23.5	[]	[]	[5.1929984]	[217]	[]	[19463003]
765_15857	chr22	19541313	19541713	+	608	23.5	[8.81036]	[131]	[]	[]	[19541525]	[]
765_1586	chr6	43174516	43174916	+	1000	121.0	[]	[]	[13.501622]	[106]	[]	[43174699]
765_15870	chr22	23032027	23032427	+	594	23.5	[6.7032003]	[143]	[]	[]	[23032249]	[]
765_15872	chr3	10145597	10145997	+	586	23.5	[]	[]	[9.0423565]	[138]	[]	[10145810]
765_15873	chr3	44510999	44511399	+	594	23.5	[5.7305493]	[124]	[]	[]	[44511176]	[]
765_15874	chr3	45037688	45038088	+	565	23.5	[]	[]	[6.001497]	[126]	[]	[45037911]
765_15875	chr3	131071862	131072262	+	611	23.5	[6.7032003]	[135]	[]	[]	[131072082]	[]
765_1588	chr1	52055273	52055673	+	1000	120.5	[]	[]	[7.7995486]	[120]	[]	[52055489]
765_15881	chr3	194137143	194137543	+	585	23.5	[]	[]	[5.414966]	[123]	[]	[194137348]
765_1589	chr1	110339147	110339547	+	1000	120.5	[]	[]	[7.3766975]	[114]	[]	[110339327]
765_15891	chr5	54293995	54294395	+	608	23.5	[]	[]	[8.087363]	[215]	[]	[54294242]
765_15892	chr5	69106197	69106597	+	598	23.5	[8.93221]	[197]	[]	[]	[69106424]	[]
765_159	chr12	93677123	93677523	+	1000	327.5	[]	[]	[9.880735, 12.04467]	[120, 157]	[]	[93677318, 93677355]
765_1590	chr11	47248694	47249094	+	1000	120.5	[6.896998, 11.625742]	[103, 118]	[]	[]	[47248861, 47248876]	[]
765_15900	chr6	15262391	15262791	+	579	23.5	[]	[]	[18.177921]	[130]	[]	[15262619]
765_1591	chr15	34342971	34343371	+	1000	120.5	[16.005661]	[100]	[]	[]	[34343170]	[]
765_15913	chr6	112879896	112880296	+	545	23.5	[7.0842395]	[100]	[]	[]	[112880091]	[]
765_15918	chr7	24897004	24897404	+	556	23.5	[]	[]	[5.151082]	[191]	[]	[24897239]
765_15919	chr7	47216426	47216826	+	587	23.5	[]	[]	[6.869615]	[128]	[]	[47216651]
765_1592	chr17	32909908	32910308	+	1000	120.5	[15.167078]	[161]	[]	[]	[32910131]	[]
765_15920	chr7	65272971	65273371	+	602	23.5	[]	[]	[13.501622]	[80]	[]	[65273140]
765_15927	chr7	106589210	106589610	+	593	23.5	[]	[]	[5.5368857]	[182]	[]	[106589445]
765_1593	chr2	121649864	121650264	+	1000	120.5	[12.557741]	[138]	[7.927331]	[79]	[121650096]	[121650037]
765_15933	chr7	127348439	127348839	+	550	23.5	[]	[]	[6.3987226]	[181]	[]	[127348623]
765_15937	chr7	149883253	149883653	+	555	23.5	[10.760686]	[158]	[]	[]	[149883480]	[]
765_15939	chr8	11803134	11803534	+	556	23.5	[]	[]	[5.998814]	[218]	[]	[11803380]
765_1594	chr4	78721049	78721449	+	1000	120.5	[]	[]	[11.502772]	[130]	[]	[78721247]
765_15942	chr8	65864513	65864913	+	592	23.5	[]	[]	[6.4471016, 5.202945]	[128, 198]	[]	[65864675, 65864745]
765_1595	chr6	31862681	31863081	+	1000	120.5	[]	[]	[6.208521]	[204]	[]	[31862899]
765_15956	chrX	16712694	16713094	+	606	23.5	[5.714426]	[126]	[]	[]	[16712879]	[]
765_15959	chrX	40647510	40647910	+	562	23.5	[]	[]	[15.081987]	[93]	[]	[40647678]
765_1596	chrX	72572901	72573301	+	1000	120.5	[7.124477]	[152]	[]	[]	[72573148]	[]
765_15960	chrX	49879069	49879469	+	589	23.5	[]	[]	[4.6965804]	[168]	[]	[49879314]
765_15963	chr1	1324495	1324895	+	591	23.0	[6.3277173]	[110]	[12.909726]	[96]	[1324698]	[1324684]
765_15964	chr1	6183443	6183843	+	574	23.0	[5.9151025]	[111]	[5.204437]	[129]	[6183648]	[6183666]
765_1597	chr1	14777478	14777878	+	1000	120.0	[]	[]	[11.104471]	[114]	[]	[14777662]
765_15973	chr1	27235327	27235727	+	576	23.0	[5.627288]	[231]	[]	[]	[27235575]	[]
765_15977	chr1	40809370	40809770	+	567	23.0	[]	[]	[7.6647525]	[185]	[]	[40809572]
765_15979	chr1	46406654	46407054	+	552	23.0	[5.419707]	[224]	[]	[]	[46406901]	[]
765_15980	chr1	52532702	52533102	+	579	23.0	[]	[]	[8.093627]	[130]	[]	[52532906]
765_15985	chr1	152071088	152071488	+	545	23.0	[]	[]	[4.99143]	[86]	[]	[152071248]
765_1599	chr1	151399344	151399744	+	1000	120.0	[]	[]	[12.8932]	[104]	[]	[151399534]
765_160	chr19	45178300	45178700	+	1000	327.0	[]	[]	[13.675034]	[76]	[]	[45178470]
765_1600	chr1	181022781	181023181	+	1000	120.0	[]	[]	[7.255535]	[122]	[]	[181022994]
765_16000	chr10	3762907	3763307	+	570	23.0	[]	[]	[5.661559]	[152]	[]	[3763121]
765_16001	chr10	22369011	22369411	+	566	23.0	[]	[]	[12.052997]	[75]	[]	[22369176]
765_16004	chr10	48474829	48475229	+	559	23.0	[]	[]	[8.93221]	[82]	[]	[48474981]
765_1601	chr11	59547696	59548096	+	1000	120.0	[]	[]	[6.7032003]	[125]	[]	[59547857]
765_16010	chr10	119516246	119516646	+	581	23.0	[]	[]	[12.122915]	[115]	[]	[119516455]
765_16011	chr11	5129582	5129982	+	572	23.0	[7.494065]	[135]	[]	[]	[5129763]	[]
765_1602	chr19	55452946	55453346	+	1000	120.0	[]	[]	[11.511099]	[98]	[]	[55453140]
765_16036	chr13	114234654	114235054	+	588	23.0	[]	[]	[15.081987]	[117]	[]	[114234856]
765_16037	chr14	73851796	73852196	+	556	23.0	[4.7287493]	[160]	[]	[]	[73852047]	[]
765_16041	chr16	2968659	2969059	+	568	23.0	[5.878019, 8.1739235]	[102, 147]	[]	[]	[2968860, 2968905]	[]
765_16042	chr16	9089624	9090024	+	578	23.0	[]	[]	[6.61811]	[170]	[]	[9089805]
765_16044	chr16	77656986	77657386	+	542	23.0	[8.008537]	[137]	[]	[]	[77657193]	[]
765_16045	chr17	7835095	7835495	+	553	23.0	[]	[]	[8.153599]	[108]	[]	[7835279]
765_16046	chr17	8410308	8410708	+	566	23.0	[12.263526]	[145]	[]	[]	[8410508]	[]
765_1605	chr1	211606827	211607227	+	1000	119.5	[12.04467]	[130]	[]	[]	[211607055]	[]
765_16054	chr17	78112677	78113077	+	589	23.0	[4.91621]	[106]	[]	[]	[78112865]	[]
765_16056	chr18	3635483	3635883	+	574	23.0	[]	[]	[6.031513]	[125]	[]	[3635652]
765_1606	chr10	72354701	72355101	+	1000	119.5	[5.767818]	[131]	[]	[]	[72354910]	[]
765_16063	chr19	54162583	54162983	+	573	23.0	[]	[]	[4.9149623]	[110]	[]	[54162742]
765_16066	chr2	24971268	24971668	+	568	23.0	[5.764784]	[148]	[]	[]	[24971482]	[]
765_16067	chr2	27705929	27706329	+	583	23.0	[11.120997]	[201]	[5.0411386]	[185]	[27706179]	[27706163]
765_16069	chr2	69933442	69933842	+	593	23.0	[8.315406]	[171]	[8.093627]	[88]	[69933692]	[69933609]
765_16070	chr2	85536386	85536786	+	577	23.0	[12.052997]	[162]	[]	[]	[85536628]	[]
765_16071	chr2	121651819	121652219	+	566	23.0	[11.120997]	[100]	[]	[]	[121651978]	[]
765_16072	chr2	202848822	202849222	+	578	23.0	[12.052997]	[139]	[]	[]	[202849018]	[]
765_16078	chr20	34365723	34366123	+	598	23.0	[8.93221]	[207]	[]	[]	[34365967]	[]
765_1608	chr11	94973409	94973809	+	1000	119.5	[14.28685, 6.3369546]	[87, 147]	[]	[]	[94973596, 94973656]	[]
765_16080	chr20	50195289	50195689	+	575	23.0	[]	[]	[5.325487]	[220]	[]	[50195535]
765_16085	chr22	19092720	19093120	+	546	23.0	[6.9310164]	[152]	[]	[]	[19092876]	[]
765_1609	chr14	34982731	34983131	+	1000	119.5	[11.190916, 12.8932]	[100, 106]	[]	[]	[34982927, 34982933]	[]
765_16093	chr22	21575994	21576394	+	566	23.0	[]	[]	[5.7305493, 7.619102]	[122, 129]	[]	[21576195, 21576202]
765_16096	chr22	22394117	22394517	+	592	23.0	[]	[]	[6.353482]	[142]	[]	[22394286]
765_16097	chr22	22537835	22538235	+	549	23.0	[6.64995]	[167]	[]	[]	[22538015]	[]
765_161	chr1	231337786	231338186	+	1000	326.5	[9.890682]	[105]	[]	[]	[231337981]	[]
765_1610	chr16	2603176	2603576	+	1000	119.5	[5.6698856]	[88]	[11.609216]	[99]	[2603331]	[2603342]
765_16100	chr22	24635093	24635493	+	582	23.0	[]	[]	[12.04467]	[127]	[]	[24635317]
765_16103	chr3	12878851	12879251	+	555	23.0	[5.9151025]	[181]	[]	[]	[12879034]	[]
765_16105	chr3	49120668	49121068	+	583	23.0	[]	[]	[6.7080173]	[120]	[]	[49120829]
765_1611	chr16	4768648	4769048	+	1000	119.5	[5.151082]	[117]	[]	[]	[4768856]	[]
765_16118	chr4	48334837	48335237	+	569	23.0	[6.6464252]	[172]	[]	[]	[48335066]	[]
765_16119	chr4	67572890	67573290	+	553	23.0	[6.4070063]	[161]	[]	[]	[67573136]	[]
765_1612	chr16	74985075	74985475	+	1000	119.5	[6.6752214]	[162]	[7.383167]	[94]	[74985315]	[74985247]
765_16120	chr4	68267649	68268049	+	584	23.0	[5.714426]	[63]	[]	[]	[68267800]	[]
765_16122	chr4	165476799	165477199	+	549	23.0	[]	[]	[6.280277]	[112]	[]	[165476971]
765_16124	chr5	43301839	43302239	+	557	23.0	[4.9976935]	[118]	[]	[]	[43302046]	[]
765_16129	chr5	146181215	146181615	+	577	23.0	[]	[]	[5.219472]	[180]	[]	[146181429]
765_1613	chr17	42773201	42773601	+	1000	119.5	[7.805936, 9.922594, 4.948085]	[109, 130, 144]	[9.112072, 14.28685]	[80, 152]	[42773407, 42773428, 42773442]	[42773378, 42773450]
765_16131	chr5	173973243	173973643	+	582	23.0	[]	[]	[5.4590216]	[146]	[]	[173973437]
765_16144	chr6	139617741	139618141	+	559	23.0	[]	[]	[8.93221]	[109]	[]	[139617899]
765_16149	chr7	12721071	12721471	+	555	23.0	[]	[]	[5.321804]	[188]	[]	[12721311]
765_1616	chr7	66996485	66996885	+	1000	119.5	[7.7181444]	[72]	[]	[]	[66996648]	[]
765_16161	chr7	117019841	117020241	+	577	23.0	[]	[]	[8.087363]	[79]	[]	[117020018]
765_16170	chr8	96262635	96263035	+	567	23.0	[]	[]	[7.927331]	[76]	[]	[96262787]
765_16172	chr9	34171732	34172132	+	549	23.0	[]	[]	[8.649346]	[181]	[]	[34171943]
765_16175	chr9	109120971	109121371	+	565	23.0	[4.706161]	[112]	[]	[]	[109121180]	[]
765_16179	chr9	131232107	131232507	+	561	23.0	[5.1559143]	[116]	[]	[]	[131232305]	[]
765_1618	chr8	98045361	98045761	+	1000	119.5	[9.3151045, 7.315507]	[159, 173]	[]	[]	[98045581, 98045595]	[]
765_16185	chrX	48936950	48937350	+	574	23.0	[5.201325]	[153]	[]	[]	[48937191]	[]
765_16186	chrX	151984272	151984672	+	553	23.0	[12.04467]	[130]	[]	[]	[151984487]	[]
765_16188	chr1	9774738	9775138	+	542	22.5	[6.8348002, 7.620028]	[64, 85]	[]	[]	[9774894, 9774915]	[]
765_1619	chr8	125091586	125091986	+	1000	119.5	[]	[]	[6.8101335]	[69]	[]	[125091752]
765_16192	chr1	44835874	44836274	+	554	22.5	[]	[]	[5.4045253]	[150]	[]	[44836099]
765_16197	chr1	150749535	150749935	+	547	22.5	[]	[]	[4.933512]	[130]	[]	[150749736]
765_16199	chr1	166704063	166704463	+	561	22.5	[]	[]	[7.648226]	[170]	[]	[166704234]
765_162	chr1	52033605	52034005	+	1000	325.0	[14.721676]	[128]	[18.177921]	[99]	[52033829]	[52033800]
765_1620	chr1	53238374	53238774	+	1000	119.0	[10.266378, 13.3788395]	[86, 150]	[]	[]	[53238534, 53238598]	[]
765_16201	chr1	181091292	181091692	+	566	22.5	[]	[]	[11.206088]	[157]	[]	[181091498]
765_16205	chr1	200729856	200730256	+	556	22.5	[12.04467]	[126]	[]	[]	[200730052]	[]
765_16207	chr10	1149766	1150166	+	543	22.5	[6.0415277]	[138]	[]	[]	[1149958]	[]
765_16210	chr10	60130834	60131234	+	540	22.5	[]	[]	[5.202945]	[238]	[]	[60131078]
765_1622	chr19	38930708	38931108	+	1000	119.0	[7.3065095]	[130]	[]	[]	[38930937]	[]
765_16231	chr13	49062334	49062734	+	561	22.5	[]	[]	[5.627288]	[89]	[]	[49062513]
765_16235	chr14	23155168	23155568	+	543	22.5	[]	[]	[8.165431, 4.7415504]	[83, 131]	[]	[23155325, 23155373]
765_16239	chr15	74906746	74907146	+	550	22.5	[6.1339583]	[199]	[]	[]	[74906983]	[]
765_16244	chr16	67816525	67816925	+	568	22.5	[]	[]	[5.414966]	[121]	[]	[67816732]
765_16248	chr17	41498482	41498882	+	544	22.5	[]	[]	[7.368371]	[186]	[]	[41498695]
765_1625	chr20	62182806	62183206	+	1000	119.0	[15.081987, 12.071144]	[126, 154]	[8.180073]	[108]	[62183001, 62183029]	[62182983]
765_16255	chr18	8948702	8949102	+	546	22.5	[6.8156576]	[159]	[]	[]	[8948901]	[]
765_16256	chr19	1836513	1836913	+	559	22.5	[7.619102]	[86]	[]	[]	[1836667]	[]
765_1626	chr3	16264789	16265189	+	1000	119.0	[]	[]	[6.949443]	[109]	[]	[16264997]
765_16266	chr2	101151431	101151831	+	541	22.5	[]	[]	[6.6645722]	[65]	[]	[101151586]
765_16269	chr2	171415760	171416160	+	545	22.5	[14.216931]	[100]	[]	[]	[171415941]	[]
765_16271	chr20	36770725	36771125	+	552	22.5	[]	[]	[8.513282]	[103]	[]	[36770903]
765_16276	chr22	20475758	20476158	+	542	22.5	[]	[]	[4.9149623]	[102]	[]	[20475938]
765_1628	chr6	20534278	20534678	+	1000	119.0	[]	[]	[8.180073]	[134]	[]	[20534512]
765_16281	chr22	22932415	22932815	+	545	22.5	[5.5666704]	[118]	[15.081987]	[143]	[22932586]	[22932611]
765_16287	chr3	44969155	44969555	+	546	22.5	[]	[]	[5.9723406, 6.1402225]	[153, 203]	[]	[44969345, 44969395]
765_16288	chr3	65591381	65591781	+	560	22.5	[]	[]	[5.923429]	[202]	[]	[65591585]
765_1629	chr8	28092896	28093296	+	1000	119.0	[]	[]	[12.122915]	[104]	[]	[28093077]
765_16290	chr3	142904976	142905376	+	546	22.5	[4.7575436]	[152]	[6.6380987]	[167]	[142905195]	[142905210]
765_16291	chr3	171459083	171459483	+	553	22.5	[6.170477]	[94]	[5.800007]	[101]	[171459254]	[171459261]
765_16292	chr3	177300214	177300614	+	541	22.5	[8.998734]	[154]	[]	[]	[177300446]	[]
765_16295	chr4	85576136	85576536	+	551	22.5	[7.619102]	[115]	[]	[]	[85576351]	[]
765_163	chr3	129399470	129399870	+	1000	324.5	[4.902876]	[108]	[9.445281]	[103]	[129399671]	[129399666]
765_16303	chr5	133932641	133933041	+	559	22.5	[]	[]	[5.3541145]	[207]	[]	[133932891]
765_1631	chr12	12813162	12813562	+	1000	118.5	[]	[]	[12.071144]	[108]	[]	[12813346]
765_16311	chr6	35517963	35518363	+	548	22.5	[12.04467]	[175]	[]	[]	[35518178]	[]
765_16313	chr6	43669802	43670202	+	557	22.5	[]	[]	[5.037745]	[178]	[]	[43670009]
765_16315	chr6	119340835	119341235	+	559	22.5	[7.368371]	[127]	[]	[]	[119340995]	[]
765_16320	chr6	159999167	159999567	+	544	22.5	[9.588278]	[133]	[]	[]	[159999332]	[]
765_16321	chr7	5997218	5997618	+	551	22.5	[]	[]	[4.7887053]	[139]	[]	[5997453]
765_16330	chr7	121028382	121028782	+	545	22.5	[]	[]	[5.201325]	[165]	[]	[121028586]
765_16333	chr9	98791284	98791684	+	542	22.5	[]	[]	[7.7995486]	[121]	[]	[98791450]
765_16335	chr9	127919496	127919896	+	557	22.5	[]	[]	[10.760686]	[90]	[]	[127919667]
765_16336	chrUn_GL000219v1	85464	85864	+	548	22.5	[]	[]	[6.823362]	[140]	[]	[85658]
765_16337	chrX	16882779	16883179	+	542	22.5	[8.70254]	[111]	[]	[]	[16882941]	[]
765_16339	chrX	71146232	71146632	+	556	22.5	[6.172097]	[158]	[]	[]	[71146397]	[]
765_1634	chr19	2475962	2476362	+	1000	118.5	[]	[]	[12.052997]	[104]	[]	[2476164]
765_16344	chr1	182930186	182930586	+	547	22.0	[5.1929984]	[90]	[]	[]	[182930367]	[]
765_16346	chr10	22370309	22370709	+	543	22.0	[5.9723406]	[154]	[9.042153]	[115]	[22370556]	[22370517]
765_16349	chr11	47270908	47271308	+	553	22.0	[]	[]	[5.576389]	[69]	[]	[47271077]
765_1635	chr19	38335590	38335990	+	1000	118.5	[11.609216]	[96]	[]	[]	[38335770]	[]
765_16350	chr11	96329367	96329767	+	540	22.0	[14.216931]	[232]	[5.4400463]	[201]	[96329609]	[96329578]
765_16354	chr16	81035379	81035779	+	544	22.0	[5.7060695]	[212]	[]	[]	[81035607]	[]
765_16358	chr18	9924939	9925339	+	546	22.0	[]	[]	[11.329361]	[137]	[]	[9925092]
765_16359	chr19	13803450	13803850	+	547	22.0	[5.0576653]	[224]	[]	[]	[13803695]	[]
765_1636	chr19	44071881	44072281	+	1000	118.5	[]	[]	[8.094118]	[154]	[]	[44072131]
765_16362	chr2	219525928	219526328	+	544	22.0	[6.9400144]	[214]	[]	[]	[219526161]	[]
765_16363	chr20	48315122	48315522	+	541	22.0	[14.216931]	[130]	[]	[]	[48315345]	[]
765_16367	chr22	49724030	49724430	+	541	22.0	[8.649346, 8.649346, 8.649346]	[102, 119, 136]	[]	[]	[49724226, 49724243, 49724260]	[]
765_16368	chr3	13546647	13547047	+	551	22.0	[]	[]	[5.484291]	[160]	[]	[13546865]
765_16372	chr7	22562998	22563398	+	543	22.0	[11.206088]	[126]	[]	[]	[22563220]	[]
765_1638	chr5	121961628	121962028	+	1000	118.5	[5.743222]	[122]	[10.599089]	[143]	[121961837]	[121961858]
765_1639	chr6	16130873	16131273	+	1000	118.5	[]	[]	[11.206088]	[104]	[]	[16131073]
765_164	chr4	2468869	2469269	+	1000	324.0	[11.969527, 12.8932]	[82, 146]	[]	[]	[2469041, 2469105]	[]
765_1640	chr6	34273248	34273648	+	1000	118.5	[5.9616046]	[153]	[]	[]	[34273423]	[]
765_1641	chr8	66925856	66926256	+	1000	118.5	[14.28685]	[95]	[]	[]	[66926038]	[]
765_1642	chr9	4662085	4662485	+	1000	118.5	[6.8208694]	[124]	[5.4590216]	[103]	[4662301]	[4662280]
765_1643	chr1	154182947	154183347	+	1000	118.0	[]	[]	[11.609216]	[187]	[]	[154183194]
765_1644	chr10	42782554	42782954	+	1000	118.0	[]	[]	[6.328198]	[146]	[]	[42782777]
765_1645	chr11	62591409	62591809	+	1000	118.0	[]	[]	[8.513282]	[65]	[]	[62591571]
765_1646	chr12	120534105	120534505	+	1000	118.0	[12.510119]	[66]	[7.83382]	[131]	[120534271]	[120534336]
765_1647	chr3	179147883	179148283	+	1000	118.0	[]	[]	[4.878166, 9.002129, 11.190916]	[88, 116, 138]	[]	[179148062, 179148090, 179148112]
765_1648	chr4	73258947	73259347	+	1000	118.0	[11.609216]	[118]	[4.7415504]	[87]	[73259156]	[73259125]
765_1649	chr6	84763310	84763710	+	1000	118.0	[]	[]	[5.922789]	[111]	[]	[84763491]
765_165	chr7	65006506	65006906	+	1000	324.0	[14.28685]	[99]	[]	[]	[65006702]	[]
765_1650	chr7	128476545	128476945	+	1000	118.0	[7.6647525, 6.64995]	[88, 152]	[6.3277173]	[121]	[128476715, 128476779]	[128476748]
765_1653	chr19	51394136	51394536	+	1000	117.5	[]	[]	[6.1703334, 9.588278]	[119, 142]	[]	[51394351, 51394374]
765_1654	chr19	52095526	52095926	+	1000	117.5	[]	[]	[14.28685]	[132]	[]	[52095754]
765_1655	chr2	168798407	168798807	+	1000	117.5	[9.540632, 12.114589]	[62, 140]	[]	[]	[168798565, 168798643]	[]
765_1657	chr1	46604032	46604432	+	1000	117.0	[8.993131]	[121]	[]	[]	[46604248]	[]
765_1659	chr11	66958526	66958926	+	1000	117.0	[11.609216]	[115]	[]	[]	[66958706]	[]
765_166	chr10	71323385	71323785	+	1000	323.5	[9.457742]	[75]	[12.052997]	[72]	[71323548]	[71323545]
765_1660	chr17	46922898	46923298	+	1000	117.0	[7.315507, 6.3277173, 11.329361]	[132, 139, 146]	[]	[]	[46923106, 46923113, 46923120]	[]
765_1661	chr18	35240791	35241191	+	1000	117.0	[]	[]	[11.206578]	[182]	[]	[35241042]
765_1662	chr19	3434823	3435223	+	1000	117.0	[11.206578]	[84]	[]	[]	[3434999]	[]
765_1663	chr19	13164478	13164878	+	1000	117.0	[]	[]	[12.04467]	[121]	[]	[13164682]
765_1664	chr19	50759882	50760282	+	1000	117.0	[]	[]	[6.8784223]	[139]	[]	[50760096]
765_1665	chr2	65227538	65227938	+	1000	117.0	[]	[]	[7.315507]	[234]	[]	[65227782]
765_1667	chr3	170908549	170908949	+	1000	117.0	[]	[]	[11.511099]	[69]	[]	[170908710]
765_1668	chr7	23181737	23182137	+	1000	117.0	[]	[]	[12.048353]	[107]	[]	[23181929]
765_1669	chr9	92877811	92878211	+	1000	117.0	[]	[]	[6.8700957]	[81]	[]	[92877972]
765_167	chr7	134316836	134317236	+	1000	323.5	[]	[]	[5.5542097]	[119]	[]	[134317045]
765_1671	chr1	207751642	207752042	+	1000	116.5	[]	[]	[12.122915]	[124]	[]	[207751861]
765_1672	chr12	56190083	56190483	+	1000	116.5	[]	[]	[12.114589, 4.7816706]	[178, 197]	[]	[56190286, 56190305]
765_1675	chr19	47349072	47349472	+	1000	116.5	[11.206578]	[226]	[5.6972065]	[143]	[47349323]	[47349240]
765_1676	chr3	49429194	49429594	+	1000	116.5	[8.304294, 8.958683]	[110, 122]	[]	[]	[49429394, 49429406]	[]
765_1677	chr5	103119978	103120378	+	1000	116.5	[7.486628, 8.054854]	[77, 166]	[]	[]	[103120129, 103120218]	[]
765_1678	chr6	7058386	7058786	+	1000	116.5	[]	[]	[9.880735]	[122]	[]	[7058603]
765_1681	chr10	73730323	73730723	+	1000	116.0	[6.328198]	[81]	[]	[]	[73730503]	[]
765_1682	chr12	123383515	123383915	+	1000	116.0	[16.005661]	[201]	[]	[]	[123383760]	[]
765_1683	chr19	52897476	52897876	+	1000	116.0	[]	[]	[14.28685]	[117]	[]	[52897681]
765_1685	chr4	17614329	17614729	+	1000	116.0	[]	[]	[10.405688]	[105]	[]	[17614524]
765_1686	chr4	82373938	82374338	+	1000	116.0	[16.005661]	[138]	[]	[]	[82374166]	[]
765_1688	chr6	89638386	89638786	+	1000	116.0	[5.7843447]	[204]	[]	[]	[89638580]	[]
765_1689	chr7	149126106	149126506	+	1000	116.0	[9.002129]	[165]	[5.7391567]	[89]	[149126351]	[149126275]
765_1690	chr11	64885689	64886089	+	1000	115.5	[9.880735]	[133]	[]	[]	[64885840]	[]
765_1691	chr13	52652173	52652573	+	1000	115.5	[9.941657]	[117]	[]	[]	[52652385]	[]
765_1693	chr19	33176716	33177116	+	1000	115.5	[14.216931, 5.6972065]	[62, 141]	[7.315507]	[110]	[33176867, 33176946]	[33176915]
765_1694	chr19	37906926	37907326	+	1000	115.5	[5.9933476]	[130]	[]	[]	[37907149]	[]
765_1695	chr20	45362917	45363317	+	1000	115.5	[6.688029]	[152]	[]	[]	[45363142]	[]
765_1696	chr4	108650400	108650800	+	1000	115.5	[]	[]	[7.620028]	[134]	[]	[108650601]
765_1697	chr6	27838374	27838774	+	1000	115.5	[]	[]	[5.9723406]	[160]	[]	[27838617]
765_1698	chr8	33485004	33485404	+	1000	115.5	[11.206578]	[114]	[]	[]	[33485175]	[]
765_1699	chr1	93879012	93879412	+	1000	115.0	[7.5682564]	[113]	[]	[]	[93879195]	[]
765_17	chr17	58631434	58631834	+	1000	561.5	[6.0484834]	[135]	[]	[]	[58631634]	[]
