#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT2_idr.fa STAT2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
877_1343	chr10	17662668	17663068	+	1000	41.0	[]	[]	[8.405317]	[128]	[]	[17662869]
877_13431	chr17_GL000205v2_random	68946	69346	+	625	15.0	[8.313011]	[200]	[]	[]	[69167]	[]
877_13448	chr19	1248738	1249138	+	619	15.0	[]	[]	[7.9749885]	[135]	[]	[1248955]
877_13449	chr19	1507777	1508177	+	563	15.0	[8.313011]	[198]	[]	[]	[1508007]	[]
877_13450	chr19	1601555	1601955	+	559	15.0	[8.405317]	[110]	[]	[]	[1601744]	[]
877_13468	chr19	13781454	13781854	+	569	15.0	[7.9749885]	[132]	[8.313011]	[186]	[13781640]	[13781694]
877_13477	chr19	21602850	21603250	+	597	15.0	[]	[]	[7.9749885, 8.313011]	[108, 122]	[]	[21603006, 21603020]
877_13480	chr19	35374924	35375324	+	612	15.0	[8.313011]	[145]	[]	[]	[35375125]	[]
877_1349	chr11	43869000	43869400	+	1000	41.0	[]	[]	[8.067295, 8.405317]	[83, 89]	[]	[43869154, 43869160]
877_13491	chr19	40690770	40691170	+	617	15.0	[7.9749885]	[165]	[]	[]	[40690958]	[]
877_13493	chr19	45300468	45300868	+	583	15.0	[8.405317]	[129]	[]	[]	[45300624]	[]
877_13496	chr19	46346657	46347057	+	561	15.0	[]	[]	[8.313011]	[92]	[]	[46346842]
877_13505	chr19	50646371	50646771	+	575	15.0	[8.313011]	[88]	[]	[]	[50646535]	[]
877_13506	chr19	51690527	51690927	+	601	15.0	[]	[]	[8.405317]	[183]	[]	[51690744]
877_1351	chr11	64888913	64889313	+	1000	41.0	[8.405317]	[120]	[]	[]	[64889116]	[]
877_13510	chr19	55462067	55462467	+	569	15.0	[]	[]	[8.405317]	[133]	[]	[55462256]
877_13512	chr19	56080603	56081003	+	577	15.0	[]	[]	[8.067295]	[92]	[]	[56080786]
877_13516	chr2	6864305	6864705	+	614	15.0	[]	[]	[7.9749885, 8.313011]	[65, 95]	[]	[6864469, 6864499]
877_13522	chr2	16413216	16413616	+	564	15.0	[]	[]	[8.313011]	[93]	[]	[16413376]
877_13523	chr2	17579432	17579832	+	655	15.0	[8.405317]	[214]	[]	[]	[17579663]	[]
877_13524	chr2	18559814	18560214	+	556	15.0	[]	[]	[8.405317, 7.9749885]	[90, 96]	[]	[18559984, 18559990]
877_13525	chr2	19786384	19786784	+	640	15.0	[]	[]	[8.067295]	[157]	[]	[19786603]
877_13529	chr2	28530757	28531157	+	633	15.0	[8.405317]	[135]	[]	[]	[28530956]	[]
877_13532	chr2	39437085	39437485	+	586	15.0	[8.405317]	[93]	[]	[]	[39437266]	[]
877_1354	chr12	12800434	12800834	+	1000	41.0	[8.313011]	[147]	[]	[]	[12800676]	[]
877_13545	chr2	85421655	85422055	+	602	15.0	[7.9749885]	[113]	[]	[]	[85421862]	[]
877_13556	chr2	156332763	156333163	+	601	15.0	[7.9749885]	[126]	[8.067295]	[180]	[156332958]	[156333012]
877_13565	chr2	172600680	172601080	+	543	15.0	[]	[]	[8.405317]	[105]	[]	[172600871]
877_13580	chr20	1467651	1468051	+	585	15.0	[8.405317]	[125]	[]	[]	[1467857]	[]
877_13588	chr20	37973068	37973468	+	588	15.0	[]	[]	[8.067295]	[85]	[]	[37973233]
877_13591	chr20	41003151	41003551	+	554	15.0	[8.067295]	[67]	[]	[]	[41003304]	[]
877_13598	chr20	50666727	50667127	+	586	15.0	[8.313011]	[113]	[]	[]	[50666889]	[]
877_136	chr5	5523105	5523505	+	1000	110.0	[8.405317, 8.405317]	[109, 147]	[]	[]	[5523291, 5523329]	[]
877_13608	chr21	29290305	29290705	+	573	15.0	[8.067295]	[64]	[8.067295]	[74]	[29290459]	[29290469]
877_13609	chr21	33196866	33197266	+	637	15.0	[8.313011]	[79]	[]	[]	[33197041]	[]
877_13610	chr21	33332177	33332577	+	625	15.0	[8.313011]	[64]	[]	[]	[33332334]	[]
877_13611	chr21	34630551	34630951	+	626	15.0	[8.313011]	[119]	[8.067295]	[149]	[34630728]	[34630758]
877_13614	chr21	35508309	35508709	+	614	15.0	[8.313011]	[158]	[]	[]	[35508528]	[]
877_13617	chr22	17916148	17916548	+	549	15.0	[]	[]	[7.9749885]	[235]	[]	[17916390]
877_13619	chr22	19290461	19290861	+	624	15.0	[]	[]	[8.067295]	[170]	[]	[19290704]
877_1362	chr15	90901742	90902142	+	1000	41.0	[8.067295]	[78]	[]	[]	[90901911]	[]
877_13627	chr22	21738034	21738434	+	554	15.0	[]	[]	[7.9749885]	[182]	[]	[21738255]
877_13628	chr22	21906874	21907274	+	598	15.0	[]	[]	[7.9749885]	[199]	[]	[21907088]
877_1363	chr16	10362315	10362715	+	1000	41.0	[]	[]	[7.9749885]	[118]	[]	[10362513]
877_13642	chr22	22796314	22796714	+	607	15.0	[]	[]	[8.067295]	[226]	[]	[22796544]
877_13644	chr22	22923684	22924084	+	601	15.0	[8.067295]	[144]	[]	[]	[22923923]	[]
877_13651	chr22	23245469	23245869	+	593	15.0	[8.067295]	[61]	[]	[]	[23245626]	[]
877_13656	chr22	32576526	32576926	+	663	15.0	[]	[]	[8.405317]	[156]	[]	[32576772]
877_13674	chr3	10191743	10192143	+	654	15.0	[7.9749885]	[148]	[]	[]	[10191900]	[]
877_13676	chr3	12720028	12720428	+	629	15.0	[8.313011]	[78]	[]	[]	[12720200]	[]
877_1369	chr17	65173454	65173854	+	1000	41.0	[8.067295]	[137]	[]	[]	[65173645]	[]
877_13696	chr3	58998480	58998880	+	578	15.0	[8.405317]	[129]	[]	[]	[58998705]	[]
877_13705	chr3	129013398	129013798	+	583	15.0	[8.313011]	[113]	[8.067295, 7.9749885]	[118, 124]	[129013590]	[129013595, 129013601]
877_13715	chr3	151504581	151504981	+	571	15.0	[]	[]	[8.313011]	[179]	[]	[151504826]
877_13717	chr3	169758293	169758693	+	599	15.0	[]	[]	[8.405317]	[103]	[]	[169758488]
877_13719	chr3	172039269	172039669	+	579	15.0	[]	[]	[8.405317]	[115]	[]	[172039453]
877_13720	chr3	179451526	179451926	+	560	15.0	[]	[]	[8.405317]	[111]	[]	[179451721]
877_1373	chr19	35040981	35041381	+	1000	41.0	[]	[]	[8.067295]	[100]	[]	[35041165]
877_13730	chr3	195697719	195698119	+	595	15.0	[]	[]	[8.067295]	[168]	[]	[195697938]
877_13735	chr3	196612061	196612461	+	611	15.0	[8.313011]	[164]	[]	[]	[196612304]	[]
877_13740	chr4	26318958	26319358	+	552	15.0	[8.067295]	[157]	[]	[]	[26319183]	[]
877_13746	chr4	49322543	49322943	+	630	15.0	[]	[]	[8.067295]	[113]	[]	[49322756]
877_13754	chr4	83489915	83490315	+	593	15.0	[]	[]	[7.9749885]	[151]	[]	[83490162]
877_13755	chr4	84966489	84966889	+	560	15.0	[]	[]	[7.9749885]	[131]	[]	[84966712]
877_13756	chr4	102431345	102431745	+	645	15.0	[8.067295]	[150]	[]	[]	[102431595]	[]
877_13761	chr4	110231831	110232231	+	603	15.0	[8.313011]	[121]	[]	[]	[110232028]	[]
877_13769	chr4	158535224	158535624	+	566	15.0	[8.405317, 7.9749885]	[89, 141]	[]	[]	[158535405, 158535457]	[]
877_13770	chr4	169617408	169617808	+	634	15.0	[8.313011]	[121]	[]	[]	[169617582]	[]
877_13774	chr4	186829730	186830130	+	648	15.0	[]	[]	[8.313011]	[155]	[]	[186829886]
877_13778	chr5	10521403	10521803	+	587	15.0	[7.9749885]	[137]	[]	[]	[10521582]	[]
877_1378	chr2	20576642	20577042	+	1000	41.0	[]	[]	[8.405317, 8.313011, 8.313011]	[115, 121, 127]	[]	[20576837, 20576843, 20576849]
877_13784	chr5	39102711	39103111	+	605	15.0	[8.405317]	[100]	[]	[]	[39102862]	[]
877_13785	chr5	40797350	40797750	+	598	15.0	[8.313011, 8.313011]	[127, 147]	[]	[]	[40797552, 40797572]	[]
877_13786	chr5	42993184	42993584	+	572	15.0	[]	[]	[8.313011]	[105]	[]	[42993351]
877_13789	chr5	68698219	68698619	+	633	15.0	[7.9749885, 8.405317]	[125, 175]	[]	[]	[68698394, 68698444]	[]
877_13790	chr5	74592030	74592430	+	615	15.0	[]	[]	[7.9749885, 7.9749885, 7.9749885]	[106, 162, 182]	[]	[74592189, 74592245, 74592265]
877_13791	chr5	76363640	76364040	+	594	15.0	[]	[]	[7.9749885]	[96]	[]	[76363808]
877_13795	chr5	98963604	98964004	+	638	15.0	[8.067295]	[108]	[]	[]	[98963761]	[]
877_13804	chr5	134905577	134905977	+	607	15.0	[8.067295]	[115]	[]	[]	[134905769]	[]
877_13806	chr5	140351667	140352067	+	610	15.0	[7.9749885]	[164]	[]	[]	[140351899]	[]
877_13815	chr5	160197690	160198090	+	627	15.0	[8.405317]	[65]	[]	[]	[160197842]	[]
877_13818	chr5	172959167	172959567	+	585	15.0	[8.405317]	[153]	[7.9749885]	[130]	[172959417]	[172959394]
877_13844	chr6	28751509	28751909	+	631	15.0	[8.313011]	[132]	[]	[]	[28751704]	[]
877_13846	chr6	28943502	28943902	+	660	15.0	[]	[]	[8.405317]	[192]	[]	[28943729]
877_13848	chr6	30341137	30341537	+	595	15.0	[]	[]	[8.067295]	[133]	[]	[30341363]
877_13856	chr6	35195297	35195697	+	630	15.0	[8.313011, 7.9749885]	[146, 167]	[]	[]	[35195475, 35195496]	[]
877_1386	chr20	59020978	59021378	+	1000	41.0	[8.067295]	[159]	[]	[]	[59021217]	[]
877_13864	chr6	37155422	37155822	+	562	15.0	[]	[]	[8.405317, 8.067295]	[171, 204]	[]	[37155594, 37155627]
877_13867	chr6	37303938	37304338	+	573	15.0	[8.067295]	[145]	[]	[]	[37304144]	[]
877_13882	chr6	125104382	125104782	+	626	15.0	[7.9749885]	[142]	[]	[]	[125104544]	[]
877_13883	chr6	125301862	125302262	+	558	15.0	[]	[]	[7.9749885]	[175]	[]	[125302042]
877_13884	chr6	126117872	126118272	+	541	15.0	[]	[]	[7.9749885, 8.313011]	[166, 204]	[]	[126118046, 126118084]
877_13885	chr6	130206544	130206944	+	567	15.0	[]	[]	[8.405317]	[142]	[]	[130206737]
877_13888	chr6	135499341	135499741	+	569	15.0	[]	[]	[8.405317]	[162]	[]	[135499555]
877_13899	chr7	4612812	4613212	+	583	15.0	[7.9749885]	[174]	[]	[]	[4612994]	[]
877_13903	chr7	6374201	6374601	+	639	15.0	[8.405317]	[150]	[]	[]	[6374407]	[]
877_13907	chr7	23277296	23277696	+	584	15.0	[]	[]	[8.405317]	[132]	[]	[23277482]
877_13909	chr7	25568860	25569260	+	602	15.0	[8.067295]	[126]	[8.313011]	[112]	[25569040]	[25569026]
877_13910	chr7	30308389	30308789	+	541	15.0	[8.313011]	[93]	[]	[]	[30308541]	[]
877_13912	chr7	35035587	35035987	+	613	15.0	[7.9749885, 8.405317]	[75, 96]	[]	[]	[35035754, 35035775]	[]
877_13916	chr7	51104796	51105196	+	577	15.0	[8.405317]	[126]	[]	[]	[51105002]	[]
877_13919	chr7	73730496	73730896	+	550	15.0	[7.9749885]	[69]	[]	[]	[73730657]	[]
877_13925	chr7	99913139	99913539	+	599	15.0	[8.405317]	[71]	[]	[]	[99913302]	[]
877_13928	chr7	101233876	101234276	+	606	15.0	[8.313011]	[136]	[]	[]	[101234080]	[]
877_13930	chr7	104981235	104981635	+	569	15.0	[7.9749885]	[137]	[8.313011]	[108]	[104981463]	[104981434]
877_13955	chr7	156843150	156843550	+	592	15.0	[8.405317, 8.313011]	[166, 194]	[]	[]	[156843368, 156843396]	[]
877_13975	chr8	96829853	96830253	+	646	15.0	[7.9749885]	[120]	[8.405317]	[163]	[96830017]	[96830060]
877_13976	chr8	99893569	99893969	+	573	15.0	[]	[]	[7.9749885]	[177]	[]	[99893810]
877_13977	chr8	101158879	101159279	+	641	15.0	[8.405317]	[159]	[]	[]	[101159124]	[]
877_13984	chr8	125383802	125384202	+	593	15.0	[]	[]	[8.313011]	[69]	[]	[125383970]
877_13985	chr8	129826195	129826595	+	542	15.0	[8.405317]	[101]	[8.313011]	[106]	[129826360]	[129826365]
877_13989	chr8	142718045	142718445	+	643	15.0	[7.9749885]	[94]	[]	[]	[142718216]	[]
877_1399	chr4	55729779	55730179	+	1000	41.0	[7.9749885]	[65]	[]	[]	[55729931]	[]
877_13992	chr8	143548207	143548607	+	612	15.0	[8.313011]	[156]	[]	[]	[143548445]	[]
877_14	chr12	56360248	56360648	+	1000	457.0	[8.313011, 8.405317]	[85, 128]	[]	[]	[56360429, 56360472]	[]
877_14002	chr9	32884449	32884849	+	629	15.0	[8.405317]	[83]	[]	[]	[32884615]	[]
877_14008	chr9	91961999	91962399	+	646	15.0	[]	[]	[7.9749885]	[82]	[]	[91962159]
877_14010	chr9	94213490	94213890	+	624	15.0	[8.313011]	[86]	[]	[]	[94213666]	[]
877_14013	chr9	109156732	109157132	+	641	15.0	[]	[]	[7.9749885]	[174]	[]	[109156978]
877_14016	chr9	124964640	124965040	+	594	15.0	[8.067295]	[84]	[]	[]	[124964795]	[]
877_14021	chr9	129861712	129862112	+	544	15.0	[8.313011]	[195]	[]	[]	[129861945]	[]
877_14042	chr9	136787690	136788090	+	621	15.0	[8.313011]	[166]	[]	[]	[136787879]	[]
877_14048	chrX	1505145	1505545	+	550	15.0	[]	[]	[7.9749885, 8.405317]	[111, 202]	[]	[1505299, 1505390]
877_14073	chr1	21919531	21919931	+	572	14.0	[8.405317]	[117]	[]	[]	[21919732]	[]
877_14075	chr1	26138882	26139282	+	597	14.0	[]	[]	[8.067295]	[164]	[]	[26139087]
877_14078	chr1	27529453	27529853	+	548	14.0	[8.067295]	[98]	[7.9749885]	[144]	[27529627]	[27529673]
877_1408	chr6	27684380	27684780	+	1000	41.0	[8.405317]	[90]	[]	[]	[27684550]	[]
877_14099	chr1	70751655	70752055	+	540	14.0	[8.067295]	[92]	[]	[]	[70751843]	[]
877_1410	chr6	28802671	28803071	+	1000	41.0	[]	[]	[8.067295]	[140]	[]	[28802909]
877_14109	chr1	117758851	117759251	+	554	14.0	[]	[]	[7.9749885]	[63]	[]	[117759010]
877_14115	chr1	156524086	156524486	+	545	14.0	[]	[]	[8.313011]	[183]	[]	[156524330]
877_1412	chr6	30516361	30516761	+	1000	41.0	[]	[]	[8.313011, 8.313011]	[102, 159]	[]	[30516536, 30516593]
877_14124	chr1	227356471	227356871	+	564	14.0	[8.405317]	[154]	[]	[]	[227356714]	[]
877_14128	chr10	13707023	13707423	+	551	14.0	[]	[]	[8.067295, 8.405317]	[77, 93]	[]	[13707188, 13707204]
877_14131	chr10	49260840	49261240	+	544	14.0	[]	[]	[7.9749885]	[100]	[]	[49261036]
877_14148	chr11	47863087	47863487	+	549	14.0	[8.313011]	[156]	[8.405317, 8.313011]	[147, 181]	[47863311]	[47863302, 47863336]
877_14160	chr12	47085722	47086122	+	555	14.0	[]	[]	[8.067295]	[68]	[]	[47085884]
877_14163	chr12	57551337	57551737	+	560	14.0	[8.313011]	[213]	[]	[]	[57551586]	[]
877_14167	chr12	124681310	124681710	+	551	14.0	[7.9749885]	[103]	[]	[]	[124681513]	[]
877_14174	chr13	94655668	94656068	+	558	14.0	[8.067295]	[126]	[]	[]	[94655854]	[]
877_14196	chr15	74375183	74375583	+	556	14.0	[7.9749885]	[153]	[]	[]	[74375417]	[]
877_14200	chr15	90922918	90923318	+	573	14.0	[8.313011]	[144]	[]	[]	[90923152]	[]
877_14203	chr16	1645861	1646261	+	543	14.0	[]	[]	[8.067295]	[199]	[]	[1646111]
877_14206	chr16	4272818	4273218	+	562	14.0	[8.313011]	[118]	[8.313011]	[105]	[4273036]	[4273023]
877_14213	chr16	75069634	75070034	+	577	14.0	[]	[]	[8.313011]	[88]	[]	[75069821]
877_1422	chr7	44995102	44995502	+	1000	41.0	[8.313011]	[121]	[]	[]	[44995319]	[]
877_14227	chr17	44159537	44159937	+	555	14.0	[]	[]	[8.067295]	[235]	[]	[44159781]
877_14233	chr17	55514016	55514416	+	564	14.0	[]	[]	[8.067295]	[64]	[]	[55514180]
877_14234	chr17	59521390	59521790	+	548	14.0	[]	[]	[7.9749885]	[171]	[]	[59521572]
877_14237	chr17	73255591	73255991	+	582	14.0	[8.067295]	[153]	[]	[]	[73255796]	[]
877_14249	chr18	6728975	6729375	+	572	14.0	[8.313011]	[128]	[]	[]	[6729201]	[]
877_1425	chr7	100901846	100902246	+	1000	41.0	[8.405317]	[146]	[]	[]	[100902092]	[]
877_14255	chr19	791084	791484	+	556	14.0	[]	[]	[8.313011]	[142]	[]	[791277]
877_14257	chr19	3034429	3034829	+	542	14.0	[8.067295]	[89]	[]	[]	[3034583]	[]
877_14266	chr19	19406962	19407362	+	609	14.0	[8.405317]	[104]	[]	[]	[19407142]	[]
877_14267	chr19	28466197	28466597	+	571	14.0	[]	[]	[8.313011]	[225]	[]	[28466427]
877_143	chr1	185334138	185334538	+	1000	105.0	[]	[]	[7.9749885, 8.405317]	[61, 75]	[]	[185334296, 185334310]
877_14314	chr20	44911378	44911778	+	562	14.0	[8.405317]	[85]	[]	[]	[44911540]	[]
877_14318	chr20	50278915	50279315	+	561	14.0	[]	[]	[8.067295]	[126]	[]	[50279098]
877_14331	chr22	21602824	21603224	+	567	14.0	[8.405317]	[151]	[]	[]	[21603071]	[]
877_14338	chr22	22868922	22869322	+	569	14.0	[8.067295]	[111]	[]	[]	[22869103]	[]
877_14351	chr3	32972742	32973142	+	540	14.0	[]	[]	[8.313011]	[91]	[]	[32972920]
877_14352	chr3	47789051	47789451	+	570	14.0	[7.9749885, 8.313011]	[76, 80]	[]	[]	[47789208, 47789212]	[]
877_14360	chr3	129820454	129820854	+	564	14.0	[]	[]	[8.067295]	[190]	[]	[129820699]
877_14368	chr3	185556008	185556408	+	554	14.0	[8.405317, 8.313011]	[56, 137]	[]	[]	[185556159, 185556240]	[]
877_14374	chr4	40476641	40477041	+	573	14.0	[8.405317]	[159]	[]	[]	[40476809]	[]
877_14379	chr4	122824600	122825000	+	552	14.0	[8.313011]	[134]	[]	[]	[122824814]	[]
877_14381	chr4	143336001	143336401	+	556	14.0	[8.067295]	[147]	[8.405317]	[138]	[143336215]	[143336206]
877_14386	chr4	174154446	174154846	+	568	14.0	[]	[]	[8.405317]	[94]	[]	[174154637]
877_14414	chr6	5339758	5340158	+	557	14.0	[]	[]	[8.405317, 8.405317]	[125, 175]	[]	[5339933, 5339983]
877_1443	chr1	23980365	23980765	+	1000	40.0	[]	[]	[7.9749885, 7.9749885]	[108, 112]	[]	[23980555, 23980559]
877_14432	chr6	127266470	127266870	+	550	14.0	[]	[]	[7.9749885]	[146]	[]	[127266621]
877_14441	chr7	44856944	44857344	+	576	14.0	[7.9749885]	[107]	[8.313011]	[139]	[44857135]	[44857167]
877_14442	chr7	67105391	67105791	+	549	14.0	[]	[]	[8.405317, 8.313011]	[135, 161]	[]	[67105605, 67105631]
877_14443	chr7	72829116	72829516	+	583	14.0	[8.067295]	[151]	[8.313011]	[91]	[72829344]	[72829284]
877_14447	chr7	78020464	78020864	+	548	14.0	[8.313011]	[161]	[]	[]	[78020692]	[]
877_14449	chr7	99330493	99330893	+	559	14.0	[]	[]	[8.067295]	[112]	[]	[99330684]
877_14453	chr7	106199763	106200163	+	582	14.0	[8.067295]	[133]	[]	[]	[106199972]	[]
877_14460	chr7	143507206	143507606	+	584	14.0	[]	[]	[7.9749885, 8.313011]	[176, 191]	[]	[143507431, 143507446]
877_14462	chr7	151632947	151633347	+	563	14.0	[7.9749885]	[108]	[]	[]	[151633151]	[]
877_14472	chr8	102197451	102197851	+	581	14.0	[8.313011]	[106]	[]	[]	[102197617]	[]
877_14473	chr8	127980241	127980641	+	555	14.0	[]	[]	[8.313011]	[165]	[]	[127980478]
877_14479	chr9	94238609	94239009	+	565	14.0	[]	[]	[8.067295, 8.313011]	[105, 153]	[]	[94238808, 94238856]
877_14483	chr9	120892865	120893265	+	602	14.0	[]	[]	[8.405317]	[142]	[]	[120893017]
877_14490	chr9	131028076	131028476	+	557	14.0	[]	[]	[8.405317]	[76]	[]	[131028231]
877_145	chr6	109304377	109304777	+	1000	105.0	[8.405317]	[137]	[]	[]	[109304588]	[]
877_1450	chr1	65231128	65231528	+	1000	40.0	[]	[]	[8.313011]	[115]	[]	[65231304]
877_14500	chrX	155815855	155816255	+	550	14.0	[]	[]	[8.405317, 8.405317]	[66, 122]	[]	[155816009, 155816065]
877_1456	chr1	156282769	156283169	+	1000	40.0	[]	[]	[7.9749885]	[98]	[]	[156282960]
877_1459	chr1	185284593	185284993	+	1000	40.0	[]	[]	[8.313011]	[183]	[]	[185284824]
877_1466	chr10	95308633	95309033	+	1000	40.0	[]	[]	[8.405317]	[96]	[]	[95308813]
877_147	chr21	43855116	43855516	+	1000	104.0	[]	[]	[8.313011]	[69]	[]	[43855271]
877_1470	chr11	76702379	76702779	+	1000	40.0	[]	[]	[8.067295]	[107]	[]	[76702577]
877_1473	chr12	47249705	47250105	+	1000	40.0	[8.313011]	[105]	[]	[]	[47249906]	[]
877_1474	chr12	92404934	92405334	+	1000	40.0	[8.405317]	[153]	[]	[]	[92405159]	[]
877_1476	chr12	108119225	108119625	+	1000	40.0	[]	[]	[8.067295]	[177]	[]	[108119444]
877_1477	chr12	121352376	121352776	+	1000	40.0	[8.405317]	[110]	[]	[]	[121352581]	[]
877_1488	chr17	18183056	18183456	+	1000	40.0	[]	[]	[8.405317]	[85]	[]	[18183233]
877_1491	chr17	47218978	47219378	+	1000	40.0	[]	[]	[8.067295]	[145]	[]	[47219213]
877_1493	chr17	54861076	54861476	+	1000	40.0	[]	[]	[7.9749885]	[120]	[]	[54861285]
877_1494	chr19	3047649	3048049	+	1000	40.0	[]	[]	[7.9749885]	[64]	[]	[3047804]
877_1498	chr2	46316564	46316964	+	1000	40.0	[7.9749885]	[147]	[]	[]	[46316790]	[]
877_1520	chr5	149939998	149940398	+	1000	40.0	[8.313011]	[122]	[8.067295, 8.313011]	[93, 107]	[149940207]	[149940178, 149940192]
877_1521	chr6	26568651	26569051	+	1000	40.0	[8.067295]	[97]	[]	[]	[26568843]	[]
877_1525	chr6	42092102	42092502	+	1000	40.0	[8.405317]	[76]	[]	[]	[42092262]	[]
877_153	chr15	90184064	90184464	+	1000	103.0	[]	[]	[7.9749885]	[91]	[]	[90184236]
877_1534	chr7	67129095	67129495	+	1000	40.0	[]	[]	[8.313011]	[83]	[]	[67129272]
877_1536	chr7	100538544	100538944	+	1000	40.0	[]	[]	[7.9749885]	[146]	[]	[100538733]
877_154	chr16	3263709	3264109	+	1000	103.0	[]	[]	[8.405317]	[118]	[]	[3263909]
877_1543	chr8	20202372	20202772	+	1000	40.0	[]	[]	[8.313011, 8.313011]	[111, 136]	[]	[20202575, 20202600]
877_1548	chrX	12956856	12957256	+	1000	40.0	[]	[]	[8.313011]	[134]	[]	[12957089]
877_1551	chr1	16613550	16613950	+	1000	39.0	[]	[]	[7.9749885]	[209]	[]	[16613768]
877_1559	chr1	108533812	108534212	+	1000	39.0	[7.9749885, 8.313011]	[73, 86]	[]	[]	[108533984, 108533997]	[]
877_1566	chr1	180610501	180610901	+	1000	39.0	[]	[]	[8.313011]	[154]	[]	[180610745]
877_1574	chr10	60313301	60313701	+	1000	39.0	[]	[]	[7.9749885]	[61]	[]	[60313456]
877_1579	chr11	34603526	34603926	+	1000	39.0	[8.067295]	[142]	[]	[]	[34603749]	[]
877_1580	chr11	59566081	59566481	+	1000	39.0	[7.9749885]	[149]	[]	[]	[59566318]	[]
877_1594	chr13	67340252	67340652	+	1000	39.0	[]	[]	[8.405317]	[77]	[]	[67340413]
877_1598	chr17	41510978	41511378	+	1000	39.0	[8.405317]	[80]	[]	[]	[41511140]	[]
877_1599	chr17	48488688	48489088	+	1000	39.0	[]	[]	[8.067295]	[111]	[]	[48488891]
877_1600	chr17	57379437	57379837	+	1000	39.0	[8.313011]	[133]	[]	[]	[57379647]	[]
877_1602	chr17	58679323	58679723	+	1000	39.0	[]	[]	[8.405317]	[227]	[]	[58679574]
877_1603	chr17	67784260	67784660	+	1000	39.0	[8.313011]	[116]	[]	[]	[67784474]	[]
877_1606	chr18	23528645	23529045	+	1000	39.0	[]	[]	[8.405317]	[71]	[]	[23528814]
877_1611	chr2	89839443	89839843	+	1000	39.0	[8.313011]	[97]	[]	[]	[89839637]	[]
877_1621	chr22	22156705	22157105	+	1000	39.0	[8.067295]	[69]	[]	[]	[22156868]	[]
877_1624	chr3	20323367	20323767	+	1000	39.0	[]	[]	[8.313011]	[116]	[]	[20323568]
877_1629	chr3	186949475	186949875	+	1000	39.0	[7.9749885]	[138]	[]	[]	[186949695]	[]
877_1633	chr4	165476629	165477029	+	1000	39.0	[]	[]	[7.9749885]	[181]	[]	[165476864]
877_1644	chr6	41325467	41325867	+	1000	39.0	[]	[]	[8.313011]	[141]	[]	[41325663]
877_1654	chr7	140507954	140508354	+	1000	39.0	[]	[]	[8.405317]	[161]	[]	[140508200]
877_1659	chr8	95090349	95090749	+	1000	39.0	[]	[]	[8.067295]	[64]	[]	[95090500]
877_1664	chr9	68969532	68969932	+	1000	39.0	[7.9749885]	[124]	[]	[]	[68969740]	[]
877_1670	chr1	23634978	23635378	+	1000	38.0	[7.9749885, 8.405317]	[81, 136]	[]	[]	[23635149, 23635204]	[]
877_1679	chr1	175023218	175023618	+	1000	38.0	[8.405317]	[158]	[]	[]	[175023436]	[]
877_1686	chr10	60978417	60978817	+	1000	38.0	[]	[]	[8.313011]	[152]	[]	[60978656]
877_1687	chr10	102112282	102112682	+	1000	38.0	[7.9749885]	[136]	[]	[]	[102112496]	[]
877_1690	chr11	96212458	96212858	+	1000	38.0	[7.9749885, 7.9749885]	[169, 207]	[]	[]	[96212663, 96212701]	[]
877_170	chr15	91472483	91472883	+	1000	98.0	[8.405317]	[158]	[8.405317]	[82]	[91472733]	[91472657]
877_1700	chr15	92803726	92804126	+	1000	38.0	[7.9749885]	[127]	[8.405317]	[113]	[92803945]	[92803931]
877_1701	chr16	8087855	8088255	+	1000	38.0	[]	[]	[8.405317, 8.405317]	[96, 108]	[]	[8088046, 8088058]
877_1705	chr17	44014821	44015221	+	1000	38.0	[8.313011]	[143]	[]	[]	[44015056]	[]
877_1707	chr17	82339026	82339426	+	1000	38.0	[8.405317]	[145]	[]	[]	[82339239]	[]
877_171	chr19	893170	893570	+	1000	98.0	[]	[]	[8.067295]	[81]	[]	[893327]
877_172	chr3	172594585	172594985	+	1000	98.0	[]	[]	[8.067295, 7.9749885]	[100, 123]	[]	[172594780, 172594803]
877_1720	chr2	207772481	207772881	+	1000	38.0	[8.405317]	[109]	[]	[]	[207772689]	[]
877_1723	chr20	49790286	49790686	+	1000	38.0	[]	[]	[7.9749885]	[116]	[]	[49790492]
877_1726	chr3	45137695	45138095	+	1000	38.0	[8.405317]	[127]	[]	[]	[45137897]	[]
877_1729	chr3	72086351	72086751	+	1000	38.0	[]	[]	[8.313011]	[140]	[]	[72086586]
877_1731	chr3	101530366	101530766	+	1000	38.0	[]	[]	[8.405317]	[146]	[]	[101530610]
877_1734	chr4	78599877	78600277	+	1000	38.0	[8.313011]	[72]	[]	[]	[78600034]	[]
877_1754	chr6	170554081	170554481	+	1000	38.0	[8.313011]	[75]	[]	[]	[170554250]	[]
877_176	chr7	88205176	88205576	+	1000	97.0	[8.405317, 8.405317]	[123, 129]	[]	[]	[88205394, 88205400]	[]
877_1761	chr8	28887960	28888360	+	1000	38.0	[]	[]	[7.9749885]	[72]	[]	[28888114]
