#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_18609	chr2	45459138	45459538	+	1000	93.0	[7.9874573]	[109]	[]	[]	[45459345]	[]
171_18610	chr2	54000482	54000882	+	1000	93.0	[6.7918687]	[76]	[10.603825]	[145]	[54000637]	[54000706]
171_18614	chr2	70010337	70010737	+	1000	93.0	[]	[]	[8.9615]	[127]	[]	[70010561]
171_18619	chr2	102664324	102664724	+	1000	93.0	[8.9615]	[102]	[9.043116]	[162]	[102664511]	[102664571]
171_18630	chr2	233350742	233351142	+	1000	93.0	[]	[]	[10.603825]	[130]	[]	[233350952]
171_18635	chr20	44553264	44553664	+	1000	93.0	[]	[]	[9.303733]	[82]	[]	[44553426]
171_18636	chr20	45922437	45922837	+	1000	93.0	[6.920983]	[141]	[6.910793]	[130]	[45922663]	[45922652]
171_18639	chr20	47621174	47621574	+	1000	93.0	[]	[]	[11.988031]	[143]	[]	[47621409]
171_18642	chr21	19992547	19992947	+	1000	93.0	[]	[]	[6.9442596]	[151]	[]	[19992789]
171_18655	chr22	20922239	20922639	+	1000	93.0	[]	[]	[8.9615]	[102]	[]	[20922429]
171_18656	chr22	21870134	21870534	+	1000	93.0	[]	[]	[7.9493513]	[68]	[]	[21870297]
171_18658	chr22	23183956	23184356	+	1000	93.0	[]	[]	[11.988031]	[125]	[]	[23184136]
171_18663	chr3	37213003	37213403	+	1000	93.0	[]	[]	[6.729318]	[155]	[]	[37213252]
171_18669	chr3	48935511	48935911	+	1000	93.0	[]	[]	[6.7918687]	[109]	[]	[48935719]
171_18671	chr3	132726307	132726707	+	1000	93.0	[7.5245605]	[95]	[]	[]	[132726497]	[]
171_1868	chr19	35671808	35672208	+	1000	392.0	[7.5245605]	[61]	[9.395648]	[110]	[35671965]	[35672014]
171_18681	chr4	80005826	80006226	+	1000	93.0	[]	[]	[9.9073105]	[111]	[]	[80006033]
171_18683	chr4	109810993	109811393	+	1000	93.0	[]	[]	[6.910793]	[113]	[]	[109811192]
171_18687	chr4	184844732	184845132	+	1000	93.0	[]	[]	[7.9874573]	[102]	[]	[184844932]
171_18688	chr5	16528231	16528631	+	1000	93.0	[9.153993]	[136]	[]	[]	[16528463]	[]
171_18694	chr5	80192048	80192448	+	1000	93.0	[9.9073105]	[98]	[]	[]	[80192237]	[]
171_18700	chr5	154860152	154860552	+	1000	93.0	[]	[]	[11.988031]	[99]	[]	[154860350]
171_18702	chr5	177456355	177456755	+	1000	93.0	[]	[]	[7.3616753]	[63]	[]	[177456513]
171_18703	chr6	2752488	2752888	+	1000	93.0	[]	[]	[6.747317]	[142]	[]	[2752713]
171_18709	chr6	16313715	16314115	+	1000	93.0	[]	[]	[6.8987784]	[121]	[]	[16313872]
171_1871	chr3	38725643	38726043	+	1000	392.0	[]	[]	[7.3083315]	[93]	[]	[38725835]
171_18718	chr6	134077250	134077650	+	1000	93.0	[]	[]	[7.012898]	[109]	[]	[134077449]
171_18721	chr6	137641503	137641903	+	1000	93.0	[14.352782]	[156]	[]	[]	[137641742]	[]
171_18726	chr7	5773755	5774155	+	1000	93.0	[]	[]	[9.9073105]	[130]	[]	[5773967]
171_18727	chr7	12398191	12398591	+	1000	93.0	[10.314102]	[117]	[]	[]	[12398399]	[]
171_18734	chr7	74650772	74651172	+	1000	93.0	[]	[]	[14.352782]	[126]	[]	[74650971]
171_18738	chr7	106872077	106872477	+	1000	93.0	[7.5952926]	[79]	[]	[]	[106872242]	[]
171_18739	chr7	107025535	107025935	+	1000	93.0	[]	[]	[6.7918687]	[134]	[]	[107025721]
171_18750	chr8	103078815	103079215	+	1000	93.0	[]	[]	[6.920983]	[139]	[]	[103079049]
171_18768	chrX	111597988	111598388	+	1000	93.0	[6.678365]	[109]	[]	[]	[111598195]	[]
171_18769	chrX	119411983	119412383	+	1000	93.0	[9.605281]	[146]	[]	[]	[119412215]	[]
171_18780	chr1	54409388	54409788	+	1000	92.0	[]	[]	[7.6905684]	[83]	[]	[54409564]
171_1879	chr3	45092235	45092635	+	1000	391.0	[14.352782]	[125]	[]	[]	[45092458]	[]
171_18790	chr1	158155653	158156053	+	1000	92.0	[]	[]	[7.9874573]	[131]	[]	[158155881]
171_18802	chr1	215567059	215567459	+	1000	92.0	[10.603825]	[107]	[]	[]	[215567222]	[]
171_18809	chr10	22669168	22669568	+	1000	92.0	[7.5245605]	[148]	[9.258564]	[112]	[22669407]	[22669371]
171_18810	chr10	22851845	22852245	+	1000	92.0	[]	[]	[14.352782]	[106]	[]	[22852039]
171_18812	chr10	50393400	50393800	+	1000	92.0	[7.6905684]	[114]	[]	[]	[50393596]	[]
171_18817	chr10	95397638	95398038	+	1000	92.0	[]	[]	[10.0733185, 6.729318]	[70, 110]	[]	[95397793, 95397833]
171_18822	chr11	16596195	16596595	+	1000	92.0	[6.7918687, 9.9073105]	[112, 164]	[]	[]	[16596391, 16596443]	[]
171_18831	chr11	73980651	73981051	+	1000	92.0	[11.970033]	[120]	[]	[]	[73980868]	[]
171_18832	chr11	76888995	76889395	+	1000	92.0	[7.9874573]	[74]	[]	[]	[76889150]	[]
171_18834	chr11	104435498	104435898	+	1000	92.0	[9.293543]	[156]	[]	[]	[104435747]	[]
171_18840	chr12	32302206	32302606	+	1000	92.0	[7.3083315]	[144]	[]	[]	[32302449]	[]
171_18841	chr12	46524073	46524473	+	1000	92.0	[8.9615]	[86]	[]	[]	[46524236]	[]
171_18843	chr12	55942567	55942967	+	1000	92.0	[]	[]	[7.931352]	[148]	[]	[55942811]
171_18846	chr12	64403972	64404372	+	1000	92.0	[]	[]	[11.988031]	[77]	[]	[64404146]
171_18848	chr12	94099595	94099995	+	1000	92.0	[]	[]	[6.938982]	[94]	[]	[94099779]
171_18855	chr12	122464337	122464737	+	1000	92.0	[]	[]	[9.364644]	[118]	[]	[122464546]
171_18868	chr15	65980863	65981263	+	1000	92.0	[]	[]	[14.352782]	[132]	[]	[65981080]
171_1887	chr16	3348854	3349254	+	1000	390.0	[6.747317]	[152]	[]	[]	[3349104]	[]
171_18873	chr15	88465822	88466222	+	1000	92.0	[8.913587]	[158]	[]	[]	[88466063]	[]
171_18874	chr15	90686005	90686405	+	1000	92.0	[10.314102]	[192]	[]	[]	[90686253]	[]
171_18879	chr16	21952790	21953190	+	1000	92.0	[]	[]	[7.931352]	[74]	[]	[21952951]
171_18881	chr16	31347498	31347898	+	1000	92.0	[6.6825495]	[120]	[9.952792]	[133]	[31347707]	[31347720]
171_18908	chr19	4337968	4338368	+	1000	92.0	[]	[]	[14.352782]	[119]	[]	[4338172]
171_1891	chr4	78732510	78732910	+	1000	390.0	[6.7918687]	[126]	[]	[]	[78732731]	[]
171_18921	chr2	810340	810740	+	1000	92.0	[]	[]	[6.678365]	[113]	[]	[810553]
171_18924	chr2	64212373	64212773	+	1000	92.0	[]	[]	[8.9615]	[146]	[]	[64212599]
171_18927	chr2	73701065	73701465	+	1000	92.0	[]	[]	[6.9442596]	[121]	[]	[73701277]
171_1893	chr5	148682210	148682610	+	1000	390.0	[]	[]	[7.3616753]	[83]	[]	[148682385]
171_18932	chr2	126659244	126659644	+	1000	92.0	[]	[]	[6.621249]	[153]	[]	[126659489]
171_18935	chr2	143901534	143901934	+	1000	92.0	[]	[]	[6.910793]	[152]	[]	[143901760]
171_18939	chr2	198165290	198165690	+	1000	92.0	[7.030897]	[97]	[]	[]	[198165481]	[]
171_18946	chr20	38460227	38460627	+	1000	92.0	[]	[]	[6.6825495]	[89]	[]	[38460414]
171_18953	chr21	33732081	33732481	+	827	92.0	[8.9795]	[127]	[7.3083315]	[155]	[33732300]	[33732328]
171_18959	chr22	38178010	38178410	+	1000	92.0	[]	[]	[8.913587]	[124]	[]	[38178231]
171_18962	chr22	44689165	44689565	+	1000	92.0	[8.9615]	[133]	[]	[]	[44689395]	[]
171_18965	chr3	15202677	15203077	+	1000	92.0	[]	[]	[7.931352]	[108]	[]	[15202883]
171_18970	chr3	57016643	57017043	+	1000	92.0	[]	[]	[6.678365]	[97]	[]	[57016827]
171_18987	chr4	69239723	69240123	+	1000	92.0	[6.920983]	[95]	[]	[]	[69239892]	[]
171_18988	chr4	126661156	126661556	+	1000	92.0	[14.352782, 7.3263307]	[109, 145]	[]	[]	[126661358, 126661394]	[]
171_18998	chr5	103057189	103057589	+	1000	92.0	[8.239074]	[102]	[]	[]	[103057391]	[]
171_19	chr7	138257543	138257943	+	1000	772.0	[]	[]	[11.970033]	[89]	[]	[138257728]
171_190	chr2	6847286	6847686	+	1000	663.0	[]	[]	[7.3083315]	[109]	[]	[6847492]
171_19008	chr6	3067986	3068386	+	1000	92.0	[]	[]	[9.605281]	[108]	[]	[3068194]
171_19023	chr6	45185321	45185721	+	1000	92.0	[9.293543]	[69]	[]	[]	[45185489]	[]
171_19024	chr6	83884506	83884906	+	1000	92.0	[7.5425596]	[84]	[]	[]	[83884685]	[]
171_19026	chr6	83985264	83985664	+	1000	92.0	[]	[]	[7.5425596]	[86]	[]	[83985438]
171_19027	chr6	90284220	90284620	+	1000	92.0	[6.729318]	[70]	[7.9493513]	[80]	[90284389]	[90284399]
171_19032	chr6	118935144	118935544	+	1000	92.0	[]	[]	[8.9615]	[99]	[]	[118935332]
171_1904	chr20	50098315	50098715	+	1000	389.0	[7.5425596]	[124]	[6.920983]	[93]	[50098527]	[50098496]
171_19040	chr7	6640216	6640616	+	1000	92.0	[]	[]	[7.5700417]	[91]	[]	[6640401]
171_19045	chr7	87108429	87108829	+	1000	92.0	[6.678365]	[101]	[]	[]	[87108613]	[]
171_19049	chr7	104174804	104175204	+	1000	92.0	[6.920983]	[143]	[]	[]	[104175044]	[]
171_1905	chr6	167100258	167100658	+	1000	389.0	[]	[]	[10.603825]	[103]	[]	[167100460]
171_19055	chr7	151026252	151026652	+	1000	92.0	[9.395648, 7.5952926]	[74, 93]	[]	[]	[151026410, 151026429]	[]
171_1906	chr1	247110595	247110995	+	1000	388.0	[7.5425596]	[158]	[]	[]	[247110832]	[]
171_19071	chr9	72137901	72138301	+	1000	92.0	[]	[]	[11.970033]	[148]	[]	[72138145]
171_19080	chrX	118601483	118601883	+	1000	92.0	[6.9442596]	[120]	[11.344251, 6.9442596]	[67, 76]	[118601702]	[118601649, 118601658]
171_19093	chr1	43590377	43590777	+	1000	91.0	[9.303733]	[104]	[]	[]	[43590569]	[]
171_19095	chr1	52365267	52365667	+	1000	91.0	[7.9493513]	[78]	[]	[]	[52365437]	[]
171_19099	chr1	75795896	75796296	+	1000	91.0	[10.370207]	[68]	[]	[]	[75796059]	[]
171_19101	chr1	93501416	93501816	+	1000	91.0	[6.8987784]	[123]	[]	[]	[93501637]	[]
171_19106	chr1	160436988	160437388	+	1000	91.0	[7.931352]	[51]	[]	[]	[160437139]	[]
171_1912	chr20	31494105	31494505	+	1000	388.0	[14.352782]	[92]	[]	[]	[31494295]	[]
171_19122	chr10	61815506	61815906	+	1000	91.0	[6.8758135]	[159]	[]	[]	[61815756]	[]
171_19124	chr10	63665718	63666118	+	1000	91.0	[]	[]	[6.910793]	[78]	[]	[63665893]
171_19125	chr10	74241505	74241905	+	1000	91.0	[]	[]	[6.678365]	[167]	[]	[74241750]
171_19126	chr10	80741271	80741671	+	1000	91.0	[9.112068]	[91]	[]	[]	[80741462]	[]
171_1913	chr20	56429493	56429893	+	1000	388.0	[11.970033]	[86]	[]	[]	[56429670]	[]
171_19131	chr11	12042275	12042675	+	1000	91.0	[7.588041, 11.970033, 7.3083315]	[77, 118, 138]	[]	[]	[12042440, 12042481, 12042501]	[]
171_19133	chr11	46247583	46247983	+	1000	91.0	[6.9287915]	[97]	[]	[]	[46247776]	[]
171_19154	chr12	111327451	111327851	+	1000	91.0	[]	[]	[7.6905684]	[128]	[]	[111327671]
171_19162	chr14	53003758	53004158	+	1000	91.0	[6.938982]	[149]	[]	[]	[53004001]	[]
171_19164	chr14	100223752	100224152	+	1000	91.0	[14.352782]	[131]	[11.988031]	[56]	[100223983]	[100223908]
171_19170	chr15	75180886	75181286	+	1000	91.0	[11.970033]	[124]	[]	[]	[75181102]	[]
171_19171	chr15	79004379	79004779	+	1000	91.0	[]	[]	[7.3083315, 10.370207]	[88, 100]	[]	[79004559, 79004571]
171_19172	chr15	92745927	92746327	+	1000	91.0	[]	[]	[6.910793]	[88]	[]	[92746105]
171_19173	chr16	405662	406062	+	819	91.0	[9.605281]	[141]	[]	[]	[405899]	[]
171_19174	chr16	9596848	9597248	+	1000	91.0	[6.660366, 14.352782]	[85, 103]	[]	[]	[9597022, 9597040]	[]
171_19177	chr16	24463148	24463548	+	1000	91.0	[]	[]	[11.970033, 6.920983]	[127, 146]	[]	[24463369, 24463388]
171_19180	chr16	89387986	89388386	+	1000	91.0	[7.3616753]	[87]	[]	[]	[89388170]	[]
171_19190	chr17	59521520	59521920	+	1000	91.0	[9.605281]	[132]	[]	[]	[59521739]	[]
171_19196	chr17	79473484	79473884	+	1000	91.0	[7.3616753]	[104]	[]	[]	[79473683]	[]
171_19202	chr19	6126348	6126748	+	1000	91.0	[]	[]	[10.603825]	[126]	[]	[6126574]
171_19203	chr19	6530635	6531035	+	1000	91.0	[]	[]	[6.747317]	[92]	[]	[6530822]
171_19210	chr19	14074979	14075379	+	1000	91.0	[]	[]	[6.9998927, 8.239074]	[102, 110]	[]	[14075158, 14075166]
171_19211	chr19	21256739	21257139	+	1000	91.0	[]	[]	[9.605281]	[119]	[]	[21256950]
171_19213	chr19	40634416	40634816	+	1000	91.0	[]	[]	[14.352782]	[90]	[]	[40634591]
171_19214	chr19	43652259	43652659	+	1000	91.0	[]	[]	[6.6825495]	[172]	[]	[43652504]
171_19217	chr19	45736097	45736497	+	1000	91.0	[]	[]	[7.3616753]	[128]	[]	[45736314]
171_19219	chr19	51187956	51188356	+	1000	91.0	[]	[]	[6.747317]	[86]	[]	[51188138]
171_19226	chr2	41907745	41908145	+	1000	91.0	[8.962336]	[133]	[]	[]	[41907970]	[]
171_19236	chr2	168664074	168664474	+	1000	91.0	[9.112068]	[125]	[]	[]	[168664288]	[]
171_19241	chr2	190334960	190335360	+	1000	91.0	[9.293543]	[113]	[]	[]	[190335147]	[]
171_19244	chr2	201116550	201116950	+	1000	91.0	[]	[]	[6.9998927]	[140]	[]	[201116740]
171_19249	chr20	25237796	25238196	+	1000	91.0	[10.0733185]	[122]	[]	[]	[25238014]	[]
171_19258	chr21	44878780	44879180	+	1000	91.0	[8.9615]	[205]	[7.5425596]	[148]	[44879003]	[44878946]
171_19264	chr3	10134452	10134852	+	1000	91.0	[9.9073105]	[74]	[]	[]	[10134626]	[]
171_1927	chr17	42743597	42743997	+	1000	387.0	[7.9493513]	[139]	[]	[]	[42743834]	[]
171_19273	chr3	142279978	142280378	+	1000	91.0	[]	[]	[6.6825495]	[118]	[]	[142280162]
171_19274	chr3	150370003	150370403	+	1000	91.0	[14.352782]	[123]	[]	[]	[150370204]	[]
171_19278	chr3	184248868	184249268	+	1000	91.0	[6.678365]	[240]	[]	[]	[184249110]	[]
171_19283	chr4	26860405	26860805	+	1000	91.0	[]	[]	[6.7683716]	[163]	[]	[26860632]
171_19294	chr5	39137694	39138094	+	1000	91.0	[9.112068]	[144]	[9.364644]	[92]	[39137915]	[39137863]
171_193	chr22	19643467	19643867	+	1000	662.0	[6.747317]	[77]	[]	[]	[19643638]	[]
171_19306	chr5	175729843	175730243	+	1000	91.0	[9.605281]	[149]	[]	[]	[175730076]	[]
171_19310	chr6	15386164	15386564	+	1000	91.0	[9.043116]	[151]	[]	[]	[15386413]	[]
171_19314	chr6	27811998	27812398	+	1000	91.0	[9.605281]	[119]	[]	[]	[27812197]	[]
171_1932	chr4	5036286	5036686	+	1000	387.0	[9.395648]	[65]	[]	[]	[5036450]	[]
171_19324	chr6	57316476	57316876	+	1000	91.0	[10.370207]	[75]	[]	[]	[57316650]	[]
171_19325	chr6	73109710	73110110	+	1000	91.0	[]	[]	[10.314102]	[146]	[]	[73109950]
171_19327	chr6	87840315	87840715	+	1000	91.0	[]	[]	[10.0733185]	[89]	[]	[87840499]
171_19333	chr6	139443105	139443505	+	1000	91.0	[8.5457]	[154]	[]	[]	[139443343]	[]
171_19345	chr7	101542796	101543196	+	1000	91.0	[7.9493513]	[143]	[]	[]	[101543037]	[]
171_19351	chr7	121160073	121160473	+	1000	91.0	[9.258564]	[80]	[]	[]	[121160239]	[]
171_19356	chr7	150824307	150824707	+	1000	91.0	[6.7918687]	[128]	[6.660366]	[71]	[150824515]	[150824458]
171_1936	chr2	134149053	134149453	+	1000	386.0	[]	[]	[9.395648]	[137]	[]	[134149281]
171_19360	chr8	47960137	47960537	+	1000	91.0	[6.9442596]	[136]	[]	[]	[47960360]	[]
171_19363	chr8	72167926	72168326	+	1000	91.0	[]	[]	[9.395648]	[124]	[]	[72168124]
171_19368	chr8	129843280	129843680	+	1000	91.0	[]	[]	[8.962336]	[137]	[]	[129843498]
171_19382	chrX	3882527	3882927	+	1000	91.0	[11.970033]	[92]	[]	[]	[3882714]	[]
171_19383	chrX	38156847	38157247	+	1000	91.0	[9.112068]	[123]	[]	[]	[38157061]	[]
171_19389	chr1	3613397	3613797	+	1000	90.0	[]	[]	[6.910793]	[121]	[]	[3613610]
171_19394	chr1	23718461	23718861	+	1000	90.0	[14.352782]	[83]	[]	[]	[23718631]	[]
171_19396	chr1	28508981	28509381	+	1000	90.0	[6.910793]	[130]	[11.344251, 6.6825495, 9.605281]	[103, 110, 122]	[28509194]	[28509167, 28509174, 28509186]
171_1940	chr7	108012499	108012899	+	1000	386.0	[7.3083315]	[102]	[]	[]	[108012701]	[]
171_19401	chr1	44793565	44793965	+	1000	90.0	[10.603825]	[138]	[]	[]	[44793733]	[]
171_19405	chr1	70034412	70034812	+	1000	90.0	[]	[]	[10.0733185]	[142]	[]	[70034648]
171_19410	chr1	117093924	117094324	+	1000	90.0	[]	[]	[6.938982]	[141]	[]	[117094153]
171_19426	chr1	233065638	233066038	+	1000	90.0	[8.9615]	[113]	[]	[]	[233065849]	[]
171_19430	chr10	15805563	15805963	+	1000	90.0	[14.352782]	[120]	[]	[]	[15805781]	[]
171_19457	chr11	126256195	126256595	+	1000	90.0	[6.660366, 9.952792]	[136, 151]	[]	[]	[126256423, 126256438]	[]
171_19458	chr12	7295536	7295936	+	1000	90.0	[]	[]	[7.3616753]	[79]	[]	[7295707]
171_19464	chr12	104177477	104177877	+	1000	90.0	[6.920983]	[185]	[]	[]	[104177721]	[]
171_19474	chr14	72962955	72963355	+	1000	90.0	[14.352782, 6.747317]	[96, 146]	[]	[]	[72963146, 72963196]	[]
171_19475	chr14	101685134	101685534	+	1000	90.0	[]	[]	[7.3616753]	[70]	[]	[101685302]
171_1948	chr1	12529354	12529754	+	1000	384.0	[]	[]	[6.678365]	[68]	[]	[12529520]
171_19483	chr15	74938102	74938502	+	1000	90.0	[]	[]	[7.6905684]	[88]	[]	[74938276]
171_19484	chr15	76289548	76289948	+	1000	90.0	[10.370207]	[158]	[]	[]	[76289783]	[]
171_19487	chr15	84647771	84648171	+	1000	90.0	[]	[]	[6.747317]	[60]	[]	[84647930]
171_19490	chr15	90149087	90149487	+	1000	90.0	[]	[]	[8.5457]	[118]	[]	[90149298]
171_19493	chr16	2835644	2836044	+	687	90.0	[8.9795]	[113]	[8.9795]	[111]	[2835853]	[2835851]
171_19498	chr16	47492989	47493389	+	1000	90.0	[7.9874573]	[110]	[]	[]	[47493191]	[]
171_195	chr7	39810196	39810596	+	1000	662.0	[6.747317]	[52]	[]	[]	[39810347]	[]
171_19501	chr16	84881677	84882077	+	1000	90.0	[7.931352]	[114]	[]	[]	[84881879]	[]
171_19502	chr16	85000924	85001324	+	1000	90.0	[]	[]	[10.0733185]	[126]	[]	[85001135]
171_19506	chr17	28739706	28740106	+	1000	90.0	[7.3263307]	[88]	[8.9795, 6.8758135]	[137, 152]	[28739879]	[28739928, 28739943]
171_19509	chr17	41549636	41550036	+	1000	90.0	[7.6905684]	[81]	[]	[]	[41549816]	[]
171_19514	chr17	60142133	60142533	+	1000	90.0	[11.988031]	[116]	[]	[]	[60142340]	[]
171_19518	chr17	77279629	77280029	+	1000	90.0	[9.133122]	[129]	[]	[]	[77279843]	[]
171_19528	chr19	12965582	12965982	+	1000	90.0	[6.6825495]	[118]	[]	[]	[12965800]	[]
171_19548	chr2	135819180	135819580	+	1000	90.0	[7.3083315]	[151]	[6.660366]	[140]	[135819423]	[135819412]
171_19552	chr2	171083376	171083776	+	1000	90.0	[9.258564]	[141]	[]	[]	[171083617]	[]
171_19565	chr21	35024032	35024432	+	1000	90.0	[6.6825495]	[160]	[14.352782]	[107]	[35024280]	[35024227]
171_19579	chr3	11001054	11001454	+	1000	90.0	[]	[]	[6.809868]	[121]	[]	[11001271]
171_19580	chr3	13461522	13461922	+	1000	90.0	[6.729318]	[73]	[6.729318]	[126]	[13461675]	[13461728]
171_19586	chr3	45073294	45073694	+	1000	90.0	[]	[]	[14.352782]	[116]	[]	[45073500]
171_19597	chr4	15653869	15654269	+	1000	90.0	[]	[]	[6.678365]	[83]	[]	[15654035]
171_19611	chr4	186829803	186830203	+	1000	90.0	[7.9874573]	[166]	[]	[]	[186830033]	[]
171_19616	chr5	65966593	65966993	+	1000	90.0	[6.789242, 9.112068]	[58, 124]	[]	[]	[65966748, 65966814]	[]
171_19621	chr5	142362759	142363159	+	1000	90.0	[]	[]	[9.043116]	[107]	[]	[142362944]
171_19624	chr5	160119689	160120089	+	1000	90.0	[]	[]	[8.239074]	[103]	[]	[160119888]
171_19626	chr5	174188421	174188821	+	1000	90.0	[10.370207]	[150]	[6.7503724]	[103]	[174188629]	[174188582]
171_19630	chr6	2952569	2952969	+	1000	90.0	[]	[]	[6.621249]	[141]	[]	[2952761]
171_19631	chr6	7109557	7109957	+	1000	90.0	[14.352782]	[82]	[]	[]	[7109735]	[]
171_19639	chr6	35732198	35732598	+	1000	90.0	[6.9287915]	[128]	[]	[]	[35732423]	[]
171_19641	chr6	43667196	43667596	+	1000	90.0	[]	[]	[6.938982]	[146]	[]	[43667438]
171_19644	chr6	68968032	68968432	+	1000	90.0	[9.9073105]	[102]	[]	[]	[68968218]	[]
171_1965	chr12	66920205	66920605	+	1000	383.0	[7.3083315]	[118]	[]	[]	[66920418]	[]
171_19653	chr6	157774124	157774524	+	1000	90.0	[]	[]	[6.7503724]	[56]	[]	[157774279]
171_19663	chr7	76381825	76382225	+	1000	90.0	[]	[]	[11.970033]	[103]	[]	[76382026]
171_19664	chr7	77855681	77856081	+	1000	90.0	[]	[]	[10.603825]	[103]	[]	[77855852]
171_19669	chr7	111622148	111622548	+	1000	90.0	[10.603825]	[155]	[]	[]	[111622397]	[]
171_19673	chr7	148856250	148856650	+	1000	90.0	[]	[]	[7.5700417]	[81]	[]	[148856423]
171_19674	chr7	149564318	149564718	+	1000	90.0	[6.7712426]	[84]	[]	[]	[149564480]	[]
171_19680	chr8	58024869	58025269	+	1000	90.0	[9.133122]	[132]	[7.9493513]	[83]	[58025099]	[58025050]
171_19692	chr9	122474558	122474958	+	1000	90.0	[6.910793]	[133]	[]	[]	[122474776]	[]
171_19696	chrX	12986391	12986791	+	1000	90.0	[7.9874573]	[136]	[]	[]	[12986618]	[]
171_19697	chrX	13692069	13692469	+	1000	90.0	[11.988031]	[111]	[]	[]	[13692273]	[]
171_19698	chrX	30659386	30659786	+	1000	90.0	[]	[]	[6.7918687]	[106]	[]	[30659592]
171_19700	chr1	1960023	1960423	+	1000	89.0	[8.239074]	[70]	[]	[]	[1960192]	[]
171_19701	chr1	6609598	6609998	+	1000	89.0	[]	[]	[8.9615]	[80]	[]	[6609768]
171_19713	chr1	66924634	66925034	+	1000	89.0	[]	[]	[9.364644]	[79]	[]	[66924810]
171_19719	chr1	108691462	108691862	+	1000	89.0	[9.174619, 11.970033]	[78, 153]	[]	[]	[108691619, 108691694]	[]
171_19721	chr1	114505227	114505627	+	1000	89.0	[9.043116]	[78]	[]	[]	[114505383]	[]
171_19725	chr1	120425056	120425456	+	1000	89.0	[9.153993]	[144]	[14.352782]	[115]	[120425299]	[120425270]
171_19727	chr1	151384572	151384972	+	1000	89.0	[]	[]	[6.7712426]	[87]	[]	[151384752]
171_19734	chr1	184024607	184025007	+	1000	89.0	[8.913587]	[119]	[]	[]	[184024820]	[]
171_19737	chr1	202802913	202803313	+	1000	89.0	[7.3263307]	[130]	[]	[]	[202803124]	[]
171_19739	chr1	207052654	207053054	+	1000	89.0	[]	[]	[7.9874573]	[183]	[]	[207052903]
171_19749	chr10	69696062	69696462	+	1000	89.0	[]	[]	[11.970033]	[123]	[]	[69696262]
171_19757	chr11	5595978	5596378	+	1000	89.0	[10.314102]	[98]	[]	[]	[5596173]	[]
171_19761	chr11	57902966	57903366	+	1000	89.0	[]	[]	[6.660366]	[113]	[]	[57903168]
171_19764	chr11	65637759	65638159	+	1000	89.0	[]	[]	[6.747317, 7.9493513]	[84, 162]	[]	[65637926, 65638004]
171_19766	chr11	86371098	86371498	+	1000	89.0	[6.8758135]	[111]	[]	[]	[86371295]	[]
171_19772	chr12	32104581	32104981	+	1000	89.0	[]	[]	[6.678365]	[105]	[]	[32104775]
171_19782	chr12	108117231	108117631	+	1000	89.0	[]	[]	[6.8938127]	[93]	[]	[108117388]
171_19786	chr12	120234566	120234966	+	1000	89.0	[]	[]	[6.910793]	[123]	[]	[120234761]
171_19794	chr14	33903378	33903778	+	1000	89.0	[9.605281]	[142]	[]	[]	[33903610]	[]
171_19799	chr14	100678038	100678438	+	1000	89.0	[6.7683716]	[106]	[]	[]	[100678236]	[]
171_19803	chr15	60507796	60508196	+	1000	89.0	[9.952792, 10.370207]	[82, 137]	[]	[]	[60507977, 60508032]	[]
171_19810	chr16	3129508	3129908	+	1000	89.0	[]	[]	[9.395648]	[95]	[]	[3129696]
171_19813	chr16	69529520	69529920	+	1000	89.0	[]	[]	[7.931352]	[69]	[]	[69529676]
171_19816	chr16	81314529	81314929	+	1000	89.0	[6.7503724]	[133]	[]	[]	[81314753]	[]
171_19825	chr17	64219583	64219983	+	1000	89.0	[8.962336]	[66]	[]	[]	[64219743]	[]
171_19826	chr17	77892365	77892765	+	1000	89.0	[11.344251]	[86]	[6.7918687]	[78]	[77892539]	[77892531]
171_1983	chr20	63434841	63435241	+	1000	382.0	[6.938982, 11.970033]	[78, 102]	[]	[]	[63435016, 63435040]	[]
171_19830	chr18	31948322	31948722	+	1000	89.0	[10.314102]	[72]	[]	[]	[31948494]	[]
171_19833	chr19	2087085	2087485	+	1000	89.0	[9.133122, 7.3616753]	[67, 161]	[]	[]	[2087238, 2087332]	[]
171_1984	chr6	15062616	15063016	+	1000	382.0	[10.370207]	[94]	[]	[]	[15062810]	[]
171_19848	chr19	52935402	52935802	+	1000	89.0	[]	[]	[7.3616753]	[104]	[]	[52935600]
171_19850	chr2	30234535	30234935	+	1000	89.0	[9.605281]	[121]	[]	[]	[30234738]	[]
171_19851	chr2	37463984	37464384	+	1000	89.0	[]	[]	[9.043116]	[109]	[]	[37464170]
171_19853	chr2	45607693	45608093	+	1000	89.0	[8.9615]	[94]	[]	[]	[45607881]	[]
171_19854	chr2	46955090	46955490	+	1000	89.0	[7.5700417]	[136]	[9.133122]	[145]	[46955305]	[46955314]
171_19859	chr2	70243811	70244211	+	1000	89.0	[7.6905684, 11.970033]	[90, 157]	[6.6825495]	[136]	[70243986, 70244053]	[70244032]
171_19867	chr2	166357435	166357835	+	900	89.0	[11.970033]	[126]	[]	[]	[166357654]	[]
