#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF1_idr.fa ELF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
686_1865	chr8	144074212	144074612	+	1000	95.5	[]	[]	[11.098322]	[81]	[]	[144074368]
686_1867	chr1	47179046	47179446	+	1000	95.0	[]	[]	[8.52967]	[176]	[]	[47179291]
686_1869	chr1	151846095	151846495	+	1000	95.0	[]	[]	[16.017126]	[150]	[]	[151846315]
686_187	chr19	17215145	17215545	+	1000	294.5	[]	[]	[9.919916]	[103]	[]	[17215347]
686_1877	chr8	8942524	8942924	+	1000	95.0	[]	[]	[13.502466]	[128]	[]	[8942741]
686_1878	chr1	2548706	2549106	+	1000	94.5	[7.0178514, 7.0178514]	[62, 131]	[10.744435, 6.7216086]	[85, 145]	[2548858, 2548927]	[2548881, 2548941]
686_1885	chr16	88628607	88629007	+	1000	94.5	[11.95612, 7.265795]	[88, 118]	[]	[]	[88628775, 88628805]	[]
686_1890	chr19	50759873	50760273	+	1000	94.5	[]	[]	[9.286342]	[138]	[]	[50760095]
686_1894	chr2	131641543	131641943	+	1000	94.5	[]	[]	[16.017126]	[135]	[]	[131641764]
686_1895	chr22	31753619	31754019	+	1000	94.5	[8.7393265, 10.831991, 9.026612]	[134, 144, 157]	[]	[]	[31753807, 31753817, 31753830]	[]
686_1896	chr3	32570609	32571009	+	1000	94.5	[]	[]	[7.447859]	[117]	[]	[32570789]
686_1898	chr4	103019513	103019913	+	1000	94.5	[]	[]	[7.0178514]	[103]	[]	[103019713]
686_1903	chr7	102363628	102364028	+	1000	94.5	[]	[]	[9.875818, 7.123038]	[70, 100]	[]	[102363798, 102363828]
686_1904	chr9	131273791	131274191	+	1000	94.5	[9.054054, 6.6342473]	[103, 122]	[]	[]	[131273989, 131274008]	[]
686_1905	chr1	28115224	28115624	+	1000	94.0	[16.017126]	[131]	[]	[]	[28115449]	[]
686_1910	chr16	85616590	85616990	+	1000	94.0	[]	[]	[9.919916]	[104]	[]	[85616762]
686_1912	chr18	74496036	74496436	+	1000	94.0	[6.703123]	[124]	[7.265795]	[158]	[74496205]	[74496239]
686_1917	chr20	62793976	62794376	+	1000	94.0	[8.7474785]	[101]	[]	[]	[62794167]	[]
686_1920	chr4	37826181	37826581	+	1000	94.0	[8.749358]	[154]	[16.017126]	[111]	[37826431]	[37826388]
686_1921	chr6	31680763	31681163	+	1000	94.0	[9.098152]	[152]	[]	[]	[31680924]	[]
686_1927	chr1	154385523	154385923	+	1000	93.5	[12.453062, 9.919916]	[130, 160]	[]	[]	[154385704, 154385734]	[]
686_1930	chr15	64989747	64990147	+	1000	93.5	[9.106304]	[129]	[8.716876]	[94]	[64989949]	[64989914]
686_1931	chr16	30844686	30845086	+	1000	93.5	[]	[]	[12.453062]	[142]	[]	[30844915]
686_1936	chr2	36966774	36967174	+	1000	93.5	[]	[]	[9.054054]	[119]	[]	[36966975]
686_1939	chr3	130893712	130894112	+	1000	93.5	[]	[]	[9.919916]	[127]	[]	[130893921]
686_194	chr19	55653649	55654049	+	1000	291.0	[10.263223, 7.534257]	[119, 161]	[]	[]	[55653846, 55653888]	[]
686_1941	chr4	25160377	25160777	+	1000	93.5	[9.854824]	[178]	[]	[]	[25160565]	[]
686_1943	chr5	150357519	150357919	+	1000	93.5	[7.6718717, 11.95612]	[157, 233]	[]	[]	[150357682, 150357758]	[]
686_1944	chr6	27188431	27188831	+	1000	93.5	[10.263223]	[164]	[]	[]	[27188590]	[]
686_1946	chr8	406719	407119	+	1000	93.5	[]	[]	[12.777884]	[148]	[]	[406948]
686_1950	chr15	78148910	78149310	+	1000	93.0	[6.6342473, 7.080435]	[141, 150]	[]	[]	[78149129, 78149138]	[]
686_1956	chr19	36115190	36115590	+	1000	93.0	[]	[]	[12.453062]	[166]	[]	[36115377]
686_1960	chr3	138174725	138175125	+	1000	93.0	[]	[]	[12.777884]	[112]	[]	[138174931]
686_1964	chr1	15833171	15833571	+	1000	92.5	[7.615198]	[190]	[]	[]	[15833374]	[]
686_1966	chr10	35391314	35391714	+	1000	92.5	[7.0279646, 12.712791]	[121, 142]	[]	[]	[35391516, 35391537]	[]
686_197	chr21	42923902	42924302	+	1000	290.5	[12.777884]	[99]	[]	[]	[42924094]	[]
686_1970	chr16	9078851	9079251	+	1000	92.5	[]	[]	[7.7344794]	[138]	[]	[9079042]
686_1977	chr20	44736222	44736622	+	1000	92.5	[12.712791]	[101]	[]	[]	[44736419]	[]
686_1978	chr20	62386806	62387206	+	1000	92.5	[8.716876, 9.919916, 8.716876]	[120, 126, 191]	[]	[]	[62386969, 62386975, 62387040]	[]
686_1979	chr3	12999559	12999959	+	1000	92.5	[]	[]	[8.137034]	[187]	[]	[12999807]
686_1982	chr7	73561956	73562356	+	1000	92.5	[]	[]	[6.466288, 9.919916, 9.098152]	[81, 103, 109]	[]	[73562133, 73562155, 73562161]
686_1983	chr7	104944939	104945339	+	1000	92.5	[13.502466, 7.2679267]	[92, 139]	[]	[]	[104945124, 104945171]	[]
686_1985	chrX	118557175	118557575	+	1000	92.5	[13.502466]	[152]	[]	[]	[118557385]	[]
686_1986	chrX	135888957	135889357	+	1000	92.5	[11.95612]	[88]	[]	[]	[135889142]	[]
686_1990	chr12	119667765	119668165	+	1000	92.0	[8.716876, 7.0178514]	[88, 94]	[]	[]	[119667950, 119667956]	[]
686_1991	chr15	50908468	50908868	+	1000	92.0	[16.017126]	[119]	[]	[]	[50908678]	[]
686_1997	chr6	116668588	116668988	+	1000	92.0	[]	[]	[12.590676]	[90]	[]	[116668772]
686_20	chr20	35147176	35147576	+	1000	542.0	[]	[]	[6.699158, 12.777884]	[70, 121]	[]	[35147334, 35147385]
686_2004	chr12	121658849	121659249	+	1000	91.5	[]	[]	[8.537822]	[163]	[]	[121659034]
686_2010	chr2	55227966	55228366	+	1000	91.5	[]	[]	[13.15916, 7.40341, 13.115062]	[67, 100, 112]	[]	[55228126, 55228159, 55228171]
686_2018	chr17	18033428	18033828	+	1000	91.0	[6.568722, 10.6445]	[148, 154]	[]	[]	[18033626, 18033632]	[]
686_2019	chr17	64922952	64923352	+	1000	91.0	[]	[]	[13.15916]	[149]	[]	[64923153]
686_2026	chr21	32393433	32393833	+	1000	91.0	[]	[]	[7.0178514]	[145]	[]	[32393656]
686_203	chr16	15056014	15056414	+	1000	285.0	[7.881529, 16.017126, 7.1053114]	[77, 97, 149]	[]	[]	[15056180, 15056200, 15056252]	[]
686_2030	chr9	130240617	130241017	+	1000	91.0	[]	[]	[12.453062]	[141]	[]	[130240842]
686_2031	chrX	2360756	2361156	+	1000	91.0	[6.591644, 9.942367]	[97, 127]	[]	[]	[2360926, 2360956]	[]
686_2032	chr1	116827131	116827531	+	1000	90.5	[]	[]	[6.568722, 12.800334]	[130, 153]	[]	[116827338, 116827361]
686_2034	chr12	121686997	121687397	+	1000	90.5	[12.777884]	[94]	[]	[]	[121687178]	[]
686_2035	chr16	30805393	30805793	+	1000	90.5	[]	[]	[12.777884]	[123]	[]	[30805608]
686_2037	chr19	3185410	3185810	+	1000	90.5	[]	[]	[9.286342, 10.744435]	[127, 150]	[]	[3185583, 3185606]
686_204	chr12	112418631	112419031	+	1000	282.5	[16.017126]	[121]	[]	[]	[112418845]	[]
686_2041	chr4	126850271	126850671	+	1000	90.5	[]	[]	[16.017126]	[127]	[]	[126850459]
686_2044	chr8	37736382	37736782	+	1000	90.5	[9.688612]	[136]	[]	[]	[37736597]	[]
686_2045	chr8	143635655	143636055	+	1000	90.5	[]	[]	[7.0373144]	[171]	[]	[143635846]
686_2049	chr1	180609734	180610134	+	1000	90.0	[13.502466, 7.541501]	[133, 173]	[]	[]	[180609928, 180609968]	[]
686_2051	chr15	74615602	74616002	+	1000	90.0	[8.716876, 6.3558517]	[181, 187]	[]	[]	[74615834, 74615840]	[]
686_2054	chr17	7435062	7435462	+	1000	90.0	[8.7474785, 7.680637]	[95, 100]	[]	[]	[7435257, 7435262]	[]
686_2055	chr17	63741886	63742286	+	1000	90.0	[6.779136]	[148]	[8.087358, 7.0323467]	[204, 229]	[63742041]	[63742097, 63742122]
686_2057	chr2	10030250	10030650	+	1000	90.0	[]	[]	[6.7770047]	[290]	[]	[10030491]
686_2063	chr1	23958965	23959365	+	1000	89.5	[8.7393265, 16.017126]	[77, 142]	[]	[]	[23959131, 23959196]	[]
686_2064	chr11	69444470	69444870	+	1000	89.5	[10.454414]	[227]	[]	[]	[69444710]	[]
686_2066	chr16	31253555	31253955	+	1000	89.5	[11.95612]	[133]	[6.392591]	[127]	[31253781]	[31253775]
686_2068	chr19	771174	771574	+	1000	89.5	[12.777884]	[129]	[]	[]	[771377]	[]
686_207	chr12	108514931	108515331	+	1000	278.0	[9.56109]	[173]	[]	[]	[108515181]	[]
686_2070	chr2	113756549	113756949	+	1000	89.5	[8.716876]	[55]	[]	[]	[113756704]	[]
686_2076	chr3	47788556	47788956	+	1000	89.5	[13.115062]	[119]	[]	[]	[47788733]	[]
686_2078	chr5	115625982	115626382	+	1000	89.5	[8.7393265]	[234]	[]	[]	[115626216]	[]
686_2079	chr5	172807110	172807510	+	1000	89.5	[]	[]	[13.502466, 13.15916]	[118, 135]	[]	[172807300, 172807317]
686_2080	chr5	173866879	173867279	+	1000	89.5	[]	[]	[9.919916]	[119]	[]	[173867095]
686_2086	chr10	98446750	98447150	+	1000	89.0	[]	[]	[8.716876]	[90]	[]	[98446931]
686_2089	chr16	66516806	66517206	+	1000	89.0	[13.115062]	[92]	[]	[]	[66516978]	[]
686_2090	chr17	19304081	19304481	+	1000	89.0	[16.017126, 9.098152]	[107, 149]	[]	[]	[19304284, 19304326]	[]
686_2098	chr6	30509150	30509550	+	1000	89.0	[8.807323, 12.712791, 6.615581]	[77, 112, 134]	[]	[]	[30509321, 30509356, 30509378]	[]
686_2099	chr7	75990827	75991227	+	1000	89.0	[11.95612]	[125]	[7.453959, 8.537822]	[119, 138]	[75991024]	[75991018, 75991037]
686_210	chr17	45148337	45148737	+	1000	273.5	[6.3558517, 6.378302]	[95, 131]	[]	[]	[45148532, 45148568]	[]
686_2102	chr16	4768654	4769054	+	1000	88.5	[8.651784]	[121]	[]	[]	[4768858]	[]
686_2106	chr19	14136835	14137235	+	1000	88.5	[7.0454664, 7.065536, 7.8291354]	[114, 134, 151]	[]	[]	[14137001, 14137021, 14137038]	[]
686_2107	chr19	50369209	50369609	+	1000	88.5	[9.56109, 6.4641566]	[98, 153]	[]	[]	[50369404, 50369459]	[]
686_2108	chr3	48439990	48440390	+	1000	88.5	[]	[]	[12.712791]	[129]	[]	[48440187]
686_2109	chr3	119498225	119498625	+	1000	88.5	[9.875818]	[155]	[12.777884]	[107]	[119498471]	[119498423]
686_2116	chr16	19523626	19524026	+	1000	88.0	[12.777884]	[159]	[]	[]	[19523875]	[]
686_2122	chr22	37608287	37608687	+	1000	88.0	[7.405256, 12.777884]	[80, 102]	[6.699158]	[146]	[37608450, 37608472]	[37608516]
686_2123	chr3	44439763	44440163	+	1000	88.0	[13.15916]	[141]	[]	[]	[44439955]	[]
686_2124	chr5	2917518	2917918	+	1000	88.0	[]	[]	[10.263223]	[123]	[]	[2917734]
686_2125	chr7	5898433	5898833	+	1000	88.0	[6.3342037]	[70]	[]	[]	[5898603]	[]
686_2132	chr10	97737017	97737417	+	1000	87.5	[7.2679267]	[189]	[]	[]	[97737210]	[]
686_2134	chr14	77616518	77616918	+	1000	87.5	[9.56109]	[66]	[]	[]	[77616678]	[]
686_2138	chr19	55674902	55675302	+	1000	87.5	[9.919916, 12.777884]	[87, 129]	[]	[]	[55675068, 55675110]	[]
686_2139	chr2	127701173	127701573	+	1000	87.5	[]	[]	[9.919916]	[145]	[]	[127701398]
686_2141	chr22	46604364	46604764	+	1000	87.5	[]	[]	[16.017126]	[141]	[]	[46604586]
686_2155	chr2	113889850	113890250	+	1000	87.0	[9.919916]	[186]	[7.9277945]	[165]	[113890092]	[113890071]
686_2156	chr2	117814383	117814783	+	1000	87.0	[]	[]	[6.703123]	[148]	[]	[117814614]
686_2158	chr20	35277501	35277901	+	1000	87.0	[16.017126, 9.098152]	[123, 140]	[8.205022]	[95]	[35277721, 35277738]	[35277693]
686_2159	chr3	49429243	49429643	+	1000	87.0	[8.784873, 6.615581]	[163, 175]	[]	[]	[49429396, 49429408]	[]
686_2160	chr3	72848315	72848715	+	1000	87.0	[13.115062]	[81]	[]	[]	[72848487]	[]
686_2162	chr4	169010084	169010484	+	1000	87.0	[9.595095]	[131]	[6.3558517]	[175]	[169010277]	[169010321]
686_2164	chr6	27693852	27694252	+	1000	87.0	[9.56109]	[99]	[]	[]	[27694025]	[]
686_217	chr11	69382308	69382708	+	1000	271.5	[12.777884]	[118]	[]	[]	[69382515]	[]
686_2173	chr15	60479036	60479436	+	1000	86.5	[9.919916]	[142]	[]	[]	[60479258]	[]
686_2175	chr19	12696454	12696854	+	1000	86.5	[8.716876]	[124]	[12.777884]	[88]	[12696673]	[12696637]
686_2177	chr2	218216869	218217269	+	1000	86.5	[6.703123]	[128]	[]	[]	[218217086]	[]
686_2185	chr6	3068743	3069143	+	1000	86.5	[9.875818]	[132]	[]	[]	[3068958]	[]
686_2186	chr6	130993405	130993805	+	1000	86.5	[16.017126]	[82]	[12.453062]	[172]	[130993558]	[130993648]
686_2190	chr1	205590747	205591147	+	1000	86.0	[8.719781]	[158]	[]	[]	[205590957]	[]
686_2193	chr15	65295742	65296142	+	1000	86.0	[7.724392]	[158]	[]	[]	[65295965]	[]
686_2196	chr19	18478867	18479267	+	1000	86.0	[16.017126, 16.017126]	[96, 143]	[12.777884]	[76]	[18479052, 18479099]	[18479032]
686_2199	chr2	44361657	44362057	+	1000	86.0	[9.56109]	[126]	[]	[]	[44361855]	[]
686_22	chr3	12841568	12841968	+	1000	535.5	[]	[]	[7.405256]	[154]	[]	[12841803]
686_2200	chr21	39349378	39349778	+	1000	86.0	[13.502466]	[132]	[]	[]	[39349568]	[]
686_2201	chr3	20040728	20041128	+	1000	86.0	[9.919916]	[91]	[]	[]	[20040911]	[]
686_2203	chr9	137127449	137127849	+	1000	86.0	[7.1803703, 9.351434, 12.590676]	[57, 98, 138]	[]	[]	[137127605, 137127646, 137127686]	[]
686_2205	chr11	126345921	126346321	+	1000	85.5	[]	[]	[13.15916, 6.828451]	[88, 148]	[]	[126346100, 126346160]
686_2213	chr20	1118276	1118676	+	1000	85.5	[]	[]	[10.687102]	[142]	[]	[1118514]
686_2214	chr22	19943590	19943990	+	1000	85.5	[]	[]	[13.115062]	[119]	[]	[19943800]
686_2215	chr3	14319593	14319993	+	1000	85.5	[]	[]	[12.712791]	[147]	[]	[14319835]
686_2216	chr3	179347461	179347861	+	1000	85.5	[12.777884]	[130]	[8.716876]	[87]	[179347687]	[179347644]
686_2230	chr3	69999358	69999758	+	1000	85.0	[9.351434, 7.6718717]	[119, 132]	[]	[]	[69999548, 69999561]	[]
686_2232	chr5	43008444	43008844	+	1000	85.0	[]	[]	[6.697287]	[321]	[]	[43008677]
686_2233	chr5	69042803	69043203	+	1000	85.0	[7.2376213]	[159]	[10.263223]	[99]	[69043033]	[69042973]
686_2236	chr7	39949937	39950337	+	1000	85.0	[]	[]	[8.784873]	[106]	[]	[39950096]
686_2239	chr11	86202799	86203199	+	1000	84.5	[]	[]	[9.026612, 12.590676, 7.3318443]	[57, 105, 122]	[]	[86202954, 86203002, 86203019]
686_2242	chr16	56701973	56702373	+	1000	84.5	[]	[]	[9.919916]	[92]	[]	[56702155]
686_2247	chr7	75994442	75994842	+	1000	84.5	[]	[]	[8.716876]	[128]	[]	[75994652]
686_2250	chr8	123178729	123179129	+	1000	84.5	[]	[]	[13.115062]	[125]	[]	[123178913]
686_2252	chrX	135740617	135741017	+	1000	84.5	[]	[]	[9.441459]	[116]	[]	[135740792]
686_2255	chr1	124250589	124250989	+	1000	84.0	[]	[]	[9.286342]	[141]	[]	[124250783]
686_2258	chr12	121840105	121840505	+	1000	84.0	[]	[]	[7.225245]	[183]	[]	[121840300]
686_2259	chr13	76991903	76992303	+	1000	84.0	[10.263223, 8.317331]	[81, 110]	[]	[]	[76992076, 76992105]	[]
686_2260	chr15	43826712	43827112	+	1000	84.0	[]	[]	[12.712791]	[138]	[]	[43826908]
686_2261	chr17	35567445	35567845	+	1000	84.0	[9.919916]	[105]	[]	[]	[35567641]	[]
686_2263	chr20	32357983	32358383	+	1000	84.0	[11.098322]	[163]	[6.699158]	[198]	[32358182]	[32358217]
686_2264	chr20	34516472	34516872	+	1000	84.0	[8.716876, 12.453062]	[129, 154]	[]	[]	[34516681, 34516706]	[]
686_2266	chr20	50292475	50292875	+	1000	84.0	[]	[]	[8.725028]	[144]	[]	[50292680]
686_2269	chr22	23177082	23177482	+	1000	84.0	[]	[]	[13.15916]	[183]	[]	[23177322]
686_2275	chr17	26883801	26884201	+	1000	83.5	[7.08763]	[103]	[]	[]	[26883983]	[]
686_2278	chr19	49987125	49987525	+	1000	83.5	[]	[]	[7.6718717, 6.7688527]	[123, 141]	[]	[49987315, 49987333]
686_228	chr19	18022058	18022458	+	1000	265.0	[]	[]	[10.651694, 16.017126]	[82, 102]	[]	[18022234, 18022254]
686_2282	chr20	62407497	62407897	+	1000	83.5	[8.725028]	[116]	[7.0373144]	[110]	[62407710]	[62407704]
686_2296	chr16	16083754	16084154	+	1000	83.0	[10.076016]	[77]	[]	[]	[16083916]	[]
686_230	chr15	90929994	90930394	+	1000	263.5	[9.875818]	[94]	[12.777884]	[79]	[90930165]	[90930150]
686_2301	chr2	182715748	182716148	+	1000	83.0	[12.453062]	[231]	[]	[]	[182715987]	[]
686_2305	chr7	131134917	131135317	+	1000	83.0	[]	[]	[16.017126]	[116]	[]	[131135110]
686_2309	chr1	35557252	35557652	+	1000	82.5	[7.0454664]	[149]	[]	[]	[35557480]	[]
686_2310	chr1	36088649	36089049	+	1000	82.5	[6.6260953, 6.836773, 12.777884]	[115, 130, 159]	[]	[]	[36088833, 36088848, 36088877]	[]
686_2314	chr12	121138299	121138699	+	1000	82.5	[13.502466]	[114]	[]	[]	[121138507]	[]
686_2316	chr15	41116452	41116852	+	1000	82.5	[10.263223]	[79]	[]	[]	[41116630]	[]
686_2319	chr16	2673389	2673789	+	1000	82.5	[]	[]	[9.56109]	[105]	[]	[2673582]
686_2320	chr16	25048523	25048923	+	1000	82.5	[9.106304]	[188]	[]	[]	[25048750]	[]
686_2322	chr18	50281320	50281720	+	1000	82.5	[9.875818]	[111]	[6.7688527]	[120]	[50281528]	[50281537]
686_2323	chr19	1853261	1853661	+	1000	82.5	[9.213819, 6.6342473]	[96, 150]	[]	[]	[1853455, 1853509]	[]
686_2329	chr2	161160205	161160605	+	1000	82.5	[6.4641566]	[116]	[9.473548]	[148]	[161160379]	[161160411]
686_233	chr6	170554112	170554512	+	1000	262.0	[9.919916]	[130]	[]	[]	[170554334]	[]
686_2332	chr3	126908724	126909124	+	1000	82.5	[9.213819]	[146]	[]	[]	[126908923]	[]
686_2340	chr13	49495714	49496114	+	1000	82.0	[]	[]	[12.777884]	[140]	[]	[49495952]
686_2345	chr16	89115252	89115652	+	1000	82.0	[10.744435]	[63]	[7.5255246]	[115]	[89115414]	[89115466]
686_2346	chr18	31942961	31943361	+	1000	82.0	[7.6718717]	[181]	[]	[]	[31943205]	[]
686_2350	chr22	21643093	21643493	+	1000	82.0	[6.779136]	[189]	[9.595095]	[163]	[21643324]	[21643298]
686_2354	chr5	54742349	54742749	+	1000	82.0	[]	[]	[8.725028]	[150]	[]	[54742568]
686_2355	chr6	27020096	27020496	+	1000	82.0	[10.263223]	[162]	[]	[]	[27020327]	[]
686_2359	chr1	26621308	26621708	+	1000	81.5	[]	[]	[16.017126, 7.0837836]	[88, 141]	[]	[26621494, 26621547]
686_2375	chr7	1460783	1461183	+	1000	81.5	[9.213819]	[182]	[]	[]	[1461032]	[]
686_238	chr16	69762100	69762500	+	1000	260.5	[7.405256]	[165]	[9.213819]	[103]	[69762346]	[69762284]
686_2383	chr1	42756922	42757322	+	1000	81.0	[12.777884]	[120]	[]	[]	[42757124]	[]
686_2390	chr17	29069466	29069866	+	1000	81.0	[]	[]	[7.0464296]	[115]	[]	[29069673]
686_2397	chr21	45593465	45593865	+	1000	81.0	[]	[]	[7.080435, 6.8903494]	[93, 107]	[]	[45593648, 45593662]
686_2398	chr5	141960728	141961128	+	1000	81.0	[16.017126]	[164]	[]	[]	[141960963]	[]
686_2403	chr6	143940006	143940406	+	1000	81.0	[6.779136, 12.777884]	[86, 116]	[]	[]	[143940183, 143940213]	[]
686_2409	chr1	15952770	15953170	+	1000	80.5	[9.938401, 12.590676]	[142, 151]	[]	[]	[15952982, 15952991]	[]
686_2418	chr17	47001150	47001550	+	1000	80.5	[9.919916]	[108]	[]	[]	[47001356]	[]
686_2419	chr19	49717493	49717893	+	1000	80.5	[6.378302]	[105]	[9.449611, 8.583661]	[123, 145]	[49717678]	[49717696, 49717718]
686_2429	chr6	44064446	44064846	+	1000	80.5	[9.441459, 6.7770047]	[109, 148]	[]	[]	[44064621, 44064660]	[]
686_243	chr2	10689807	10690207	+	1000	259.5	[9.213819, 7.534257]	[118, 143]	[16.017126]	[85]	[10690016, 10690041]	[10689983]
686_2430	chr6	158559851	158560251	+	1000	80.5	[]	[]	[6.3558517]	[90]	[]	[158560036]
686_2434	chr1	198556950	198557350	+	1000	80.0	[12.590676]	[198]	[]	[]	[198557197]	[]
686_2435	chr11	76782845	76783245	+	1000	80.0	[8.651784]	[229]	[]	[]	[76783090]	[]
686_2437	chr16	50266436	50266836	+	1000	80.0	[9.106304]	[179]	[]	[]	[50266606]	[]
686_2438	chr17	73010987	73011387	+	1000	80.0	[9.026612]	[227]	[]	[]	[73011212]	[]
686_2443	chr2	11856111	11856511	+	1000	80.0	[13.115062, 10.6445]	[78, 127]	[]	[]	[11856287, 11856336]	[]
686_2444	chr2	157876151	157876551	+	1000	80.0	[13.15916]	[153]	[]	[]	[157876366]	[]
686_2445	chr20	1423719	1424119	+	1000	80.0	[]	[]	[13.502466, 6.401559]	[90, 154]	[]	[1423900, 1423964]
686_2448	chr6	26365188	26365588	+	1000	80.0	[9.495998, 7.123038]	[121, 198]	[]	[]	[26365360, 26365437]	[]
686_2453	chr1	119648121	119648521	+	1000	79.5	[]	[]	[12.800334, 13.115062]	[129, 187]	[]	[119648295, 119648353]
686_2456	chr10	73879620	73880020	+	1000	79.5	[12.453062, 11.964272]	[135, 193]	[]	[]	[73879808, 73879866]	[]
686_2457	chr10	118342118	118342518	+	1000	79.5	[16.017126]	[81]	[]	[]	[118342274]	[]
686_2459	chr15	43370879	43371279	+	1000	79.5	[9.875818]	[60]	[]	[]	[43371036]	[]
686_2460	chr16	30139759	30140159	+	1000	79.5	[]	[]	[16.017126]	[121]	[]	[30139971]
686_2462	chr19	34327854	34328254	+	1000	79.5	[]	[]	[16.017126]	[139]	[]	[34328092]
686_2464	chr3	32685014	32685414	+	1000	79.5	[10.263223]	[69]	[]	[]	[32685180]	[]
686_247	chr19	55216415	55216815	+	1000	258.5	[16.017126]	[138]	[12.453062]	[100]	[55216636]	[55216598]
686_2470	chr10	103367600	103368000	+	1000	79.0	[]	[]	[16.017126]	[167]	[]	[103367806]
686_2472	chr12	105236048	105236448	+	1000	79.0	[16.017126, 12.777884, 9.56109]	[76, 105, 135]	[]	[]	[105236210, 105236239, 105236269]	[]
686_2473	chr13	48094952	48095352	+	1000	79.0	[6.3558517]	[107]	[]	[]	[48095156]	[]
686_2474	chr16	2047725	2048125	+	1000	79.0	[12.777884]	[207]	[]	[]	[2047968]	[]
686_2490	chr9	92147090	92147490	+	1000	79.0	[]	[]	[9.449611, 9.106304]	[71, 96]	[]	[92147261, 92147286]
686_2497	chr10	15020960	15021360	+	1000	78.5	[16.017126]	[90]	[]	[]	[15021143]	[]
686_25	chr1	113929313	113929713	+	1000	514.5	[]	[]	[9.919916]	[123]	[]	[113929520]
686_2503	chr2	28894378	28894778	+	1000	78.5	[]	[]	[10.687102, 13.15916]	[140, 172]	[]	[28894586, 28894618]
686_2507	chrX	41010242	41010642	+	1000	78.5	[]	[]	[12.800334]	[240]	[]	[41010487]
686_2509	chr1	27542600	27543000	+	1000	78.0	[12.800334]	[139]	[]	[]	[27542819]	[]
686_2510	chr1	29181910	29182310	+	1000	78.0	[12.777884]	[136]	[7.8864684, 6.838981]	[65, 149]	[29182135]	[29182064, 29182148]
686_2516	chr12	57111188	57111588	+	1000	78.0	[7.793728]	[156]	[6.6342473]	[126]	[57111428]	[57111398]
686_252	chr1	206562951	206563351	+	1000	255.0	[9.56109]	[91]	[]	[]	[206563134]	[]
686_2520	chr16	48244080	48244480	+	1000	78.0	[8.716876]	[123]	[]	[]	[48244278]	[]
686_2521	chr16	74985051	74985451	+	1000	78.0	[]	[]	[9.351434]	[107]	[]	[74985246]
686_2522	chr17	14069169	14069569	+	1000	78.0	[9.875818]	[175]	[]	[]	[14069385]	[]
686_2526	chr21	46063215	46063615	+	1000	78.0	[7.1500793, 12.777884]	[72, 121]	[]	[]	[46063379, 46063428]	[]
686_2527	chr3	47421094	47421494	+	1000	78.0	[6.5988393]	[60]	[]	[]	[47421245]	[]
686_253	chr7	100479054	100479454	+	1000	255.0	[13.115062]	[70]	[9.595095, 9.106304]	[132, 141]	[100479223]	[100479285, 100479294]
686_2530	chr5	180831176	180831576	+	1000	78.0	[]	[]	[8.651784]	[182]	[]	[180831395]
686_2533	chr7	105531891	105532291	+	1000	78.0	[6.779136]	[167]	[11.95612]	[136]	[105532104]	[105532073]
686_2534	chr7	106371598	106371998	+	1000	78.0	[]	[]	[12.777884]	[106]	[]	[106371788]
686_2535	chrX	31862761	31863161	+	1000	78.0	[]	[]	[13.115062]	[113]	[]	[31862949]
686_2544	chr16	87303494	87303894	+	1000	77.5	[12.453062]	[147]	[13.115062]	[109]	[87303712]	[87303674]
686_2549	chr21	35565171	35565571	+	1000	77.5	[7.8291354]	[146]	[]	[]	[35565388]	[]
686_2551	chr3	195697801	195698201	+	1000	77.5	[]	[]	[9.106304, 6.82269]	[196, 209]	[]	[195697989, 195698002]
686_2552	chr5	149452174	149452574	+	1000	77.5	[]	[]	[16.017126]	[64]	[]	[149452327]
686_2555	chr9	127424133	127424533	+	1000	77.5	[12.777884]	[247]	[]	[]	[127424368]	[]
686_2564	chr16	30075698	30076098	+	1000	77.0	[]	[]	[7.4055414, 7.867843]	[84, 157]	[]	[30075874, 30075947]
686_2567	chr2	81481532	81481932	+	1000	77.0	[]	[]	[12.777884]	[103]	[]	[81481720]
686_2575	chr7	23298989	23299389	+	1000	77.0	[]	[]	[9.213819]	[127]	[]	[23299202]
686_2577	chr7	149690823	149691223	+	1000	77.0	[]	[]	[16.017126, 6.591644]	[163, 206]	[]	[149690991, 149691034]
686_258	chr9	92670065	92670465	+	1000	252.5	[9.213819]	[154]	[9.56109]	[129]	[92670297]	[92670272]
686_2581	chrX	107742014	107742414	+	1000	77.0	[7.7496295]	[118]	[]	[]	[107742173]	[]
686_2586	chr10	30553165	30553565	+	1000	76.5	[12.590676]	[114]	[]	[]	[30553355]	[]
686_2589	chr10	102056047	102056447	+	1000	76.5	[]	[]	[11.95612]	[119]	[]	[102056262]
686_2590	chr11	9930877	9931277	+	1000	76.5	[8.651784]	[160]	[]	[]	[9931097]	[]
686_2592	chr11	118415662	118416062	+	1000	76.5	[]	[]	[13.502466]	[104]	[]	[118415865]
686_2594	chr14	24232389	24232789	+	1000	76.5	[6.770984]	[98]	[]	[]	[24232587]	[]
