#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_1920	chr6	13328563	13328963	+	1000	67.0	[7.4977193]	[88]	[5.2899137]	[88]	[13328731]	[13328731]
99_19210	chr7	133433125	133433525	+	936	38.0	[4.7808824]	[144]	[6.304411, 4.865053]	[144, 149]	[133433316]	[133433316, 133433321]
99_19229	chr7	139968372	139968772	+	892	38.0	[7.691886]	[91]	[7.0714707]	[91]	[139968526]	[139968526]
99_19240	chr7	142712174	142712574	+	939	38.0	[]	[]	[5.317862]	[152]	[]	[142712397]
99_19241	chr7	142954672	142955072	+	780	38.0	[]	[]	[4.7920666]	[161]	[]	[142954837]
99_19245	chr7	143379657	143380057	+	927	38.0	[8.216677]	[112]	[7.401771]	[112]	[143379857]	[143379857]
99_19248	chr7	148804521	148804921	+	918	38.0	[5.5897145]	[130]	[]	[]	[148804741]	[]
99_19260	chr7	151023558	151023958	+	944	38.0	[]	[]	[5.215811]	[159]	[]	[151023761]
99_19273	chr7	156841612	156842012	+	932	38.0	[5.206837]	[237]	[8.123691]	[237]	[156841859]	[156841859]
99_19281	chr8	8243866	8244266	+	789	38.0	[5.354451]	[82]	[]	[]	[8244047]	[]
99_19283	chr8	11879739	11880139	+	915	38.0	[8.181284]	[155]	[7.4101677]	[155]	[11879904]	[11879904]
99_19290	chr8	25458294	25458694	+	974	38.0	[6.1567125]	[182]	[]	[]	[25458524]	[]
99_19292	chr8	37851328	37851728	+	945	38.0	[4.9526544]	[158]	[]	[]	[37851528]	[]
99_19298	chr8	42842531	42842931	+	747	38.0	[5.300137]	[62]	[]	[]	[42842688]	[]
99_19309	chr8	101373919	101374319	+	904	38.0	[6.671065]	[209]	[]	[]	[101374154]	[]
99_19324	chr8	144043686	144044086	+	565	38.0	[7.63041]	[176]	[11.144358]	[176]	[144043926]	[144043926]
99_1933	chr7	2353854	2354254	+	1000	67.0	[9.830373]	[159]	[6.6088166]	[159]	[2354081]	[2354081]
99_19362	chr9	129756947	129757347	+	658	38.0	[5.39445]	[188]	[4.805952]	[188]	[129757155]	[129757155]
99_19363	chr9	129782515	129782915	+	1000	38.0	[14.161864]	[203]	[10.92028]	[203]	[129782721]	[129782721]
99_1937	chr7	105521395	105521795	+	1000	67.0	[4.797541]	[106]	[5.0250344]	[106]	[105521589]	[105521589]
99_19371	chr9	133269974	133270374	+	869	38.0	[]	[]	[5.066255]	[116]	[]	[133270165]
99_19382	chr9	136992748	136993148	+	937	38.0	[]	[]	[5.8576007]	[211]	[]	[136992970]
99_19391	chrX	103687178	103687578	+	955	38.0	[]	[]	[5.288735]	[131]	[]	[103687396]
99_19401	chr1	1408694	1409094	+	619	37.0	[5.115098]	[115]	[5.830057]	[115]	[1408871]	[1408871]
99_19412	chr1	11057983	11058383	+	857	37.0	[5.300137]	[100]	[]	[]	[11058162]	[]
99_19421	chr1	12473749	12474149	+	797	37.0	[6.413446]	[205]	[6.216803]	[205]	[12473979]	[12473979]
99_19435	chr1	20171131	20171531	+	856	37.0	[4.8516054, 6.477231]	[141, 178]	[5.942088, 5.602598]	[141, 178]	[20171327, 20171364]	[20171327, 20171364]
99_19439	chr1	21172685	21173085	+	873	37.0	[5.374046]	[208]	[7.9399495]	[208]	[21172926]	[21172926]
99_19440	chr1	21392895	21393295	+	876	37.0	[10.27358]	[177]	[9.16307]	[177]	[21393080]	[21393080]
99_19443	chr1	21638876	21639276	+	862	37.0	[]	[]	[5.3115067]	[186]	[]	[21639072]
99_19450	chr1	24332274	24332674	+	748	37.0	[8.3210535]	[73]	[5.07576]	[73]	[24332443]	[24332443]
99_19452	chr1	24694834	24695234	+	874	37.0	[10.27358]	[155]	[9.16307]	[155]	[24695039]	[24695039]
99_19454	chr1	24952358	24952758	+	801	37.0	[5.7233167]	[106]	[]	[]	[24952511]	[]
99_19471	chr1	26781368	26781768	+	883	37.0	[]	[]	[5.51126]	[146]	[]	[26781602]
99_19474	chr1	26882524	26882924	+	914	37.0	[6.432653]	[150]	[6.336237]	[150]	[26882707]	[26882707]
99_19511	chr1	42970225	42970625	+	831	37.0	[10.92028]	[142]	[14.161864]	[142]	[42970428]	[42970428]
99_19524	chr1	47311193	47311593	+	943	37.0	[5.730965, 9.16307]	[102, 112]	[10.27358]	[112]	[47311371, 47311381]	[47311381]
99_19530	chr1	58814763	58815163	+	845	37.0	[4.942262]	[109]	[]	[]	[58814964]	[]
99_19541	chr1	109396824	109397224	+	754	37.0	[6.223306]	[117]	[5.200616]	[117]	[109397001]	[109397001]
99_19551	chr1	113915382	113915782	+	813	37.0	[9.16307]	[170]	[10.27358]	[170]	[113915581]	[113915581]
99_19557	chr1	116682666	116683066	+	844	37.0	[]	[]	[5.327769]	[100]	[]	[116682854]
99_19559	chr1	117367571	117367971	+	921	37.0	[5.9305873]	[123]	[5.014568]	[123]	[117367760]	[117367760]
99_19562	chr1	118184848	118185248	+	790	37.0	[10.793465]	[200]	[8.643185]	[200]	[118185066]	[118185066]
99_1957	chr9	131077749	131078149	+	1000	67.0	[6.1199374]	[99]	[6.4160438]	[99]	[131077923]	[131077923]
99_19576	chr1	156295357	156295757	+	930	37.0	[5.3542013]	[105]	[]	[]	[156295521]	[]
99_19584	chr1	162055988	162056388	+	892	37.0	[5.2574964, 5.281087]	[153, 172]	[5.777381]	[153]	[162056207, 162056226]	[162056207]
99_19590	chr1	167986526	167986926	+	851	37.0	[]	[]	[5.730965]	[125]	[]	[167986710]
99_19600	chr1	179014940	179015340	+	836	37.0	[10.27358]	[83]	[9.16307]	[83]	[179015113]	[179015113]
99_19607	chr1	180986994	180987394	+	890	37.0	[4.7920666, 5.3542013]	[165, 170]	[]	[]	[180987240, 180987245]	[]
99_19611	chr1	182340442	182340842	+	881	37.0	[6.626487]	[138]	[4.780242]	[138]	[182340595]	[182340595]
99_19616	chr1	184035709	184036109	+	895	37.0	[6.7443457]	[166]	[7.8759885]	[166]	[184035913]	[184035913]
99_19626	chr1	202067149	202067549	+	823	37.0	[4.8383703, 5.300137]	[140, 165]	[]	[]	[202067374, 202067399]	[]
99_19630	chr1	205325257	205325657	+	883	37.0	[12.241914]	[155]	[14.372988]	[155]	[205325454]	[205325454]
99_19631	chr1	205744736	205745136	+	874	37.0	[4.9384675]	[108]	[]	[]	[205744932]	[]
99_19645	chr1	211579688	211580088	+	720	37.0	[]	[]	[5.627596]	[192]	[]	[211579905]
99_19648	chr1	211603415	211603815	+	907	37.0	[5.317426]	[64]	[]	[]	[211603575]	[]
99_1965	chr1	37690372	37690772	+	1000	66.0	[7.316439]	[103]	[]	[]	[37690533]	[]
99_1967	chr1	50960281	50960681	+	1000	66.0	[8.546056]	[227]	[9.116653]	[227]	[50960523]	[50960523]
99_19672	chr1	228489216	228489616	+	768	37.0	[5.335151]	[137]	[5.173364, 5.095657]	[137, 174]	[228489403]	[228489403, 228489440]
99_19696	chr1	241691595	241691995	+	897	37.0	[5.662076]	[138]	[5.93444]	[138]	[241691791]	[241691791]
99_19702	chr1	246571083	246571483	+	859	37.0	[5.115098]	[64]	[5.830057]	[64]	[246571245]	[246571245]
99_19705	chr1	248906783	248907183	+	895	37.0	[]	[]	[6.444684]	[107]	[]	[248906955]
99_19715	chr10	28502278	28502678	+	783	37.0	[5.374046]	[160]	[7.9399495]	[160]	[28502485]	[28502485]
99_19717	chr10	32502151	32502551	+	870	37.0	[7.641859]	[65]	[]	[]	[32502315]	[]
99_19720	chr10	45354224	45354624	+	913	37.0	[5.374046]	[193]	[7.9399495]	[193]	[45354436]	[45354436]
99_19722	chr10	45582159	45582559	+	752	37.0	[6.419986]	[230]	[5.353265]	[230]	[45582330]	[45582330]
99_19724	chr10	48430145	48430545	+	879	37.0	[9.16307]	[176]	[10.27358]	[176]	[48430325]	[48430325]
99_19730	chr10	50586135	50586535	+	699	37.0	[9.796326]	[110]	[9.766924]	[110]	[50586336]	[50586336]
99_19732	chr10	60299988	60300388	+	816	37.0	[7.691886]	[175]	[7.0714707]	[175]	[60300181]	[60300181]
99_19737	chr10	67883795	67884195	+	867	37.0	[]	[]	[5.124028]	[109]	[]	[67883978]
99_19739	chr10	68526833	68527233	+	890	37.0	[9.449098]	[220]	[10.959755]	[220]	[68527079]	[68527079]
99_19740	chr10	68799444	68799844	+	848	37.0	[7.0714707]	[62]	[7.691886]	[62]	[68799600]	[68799600]
99_19747	chr10	70685568	70685968	+	757	37.0	[9.416359]	[155]	[10.959755]	[155]	[70685748]	[70685748]
99_19758	chr10	73457309	73457709	+	921	37.0	[7.0714707]	[181]	[7.691886]	[181]	[73457515]	[73457515]
99_19766	chr10	77900231	77900631	+	907	37.0	[7.480763]	[129]	[5.784132]	[129]	[77900405]	[77900405]
99_1977	chr1	226001950	226002350	+	1000	66.0	[]	[]	[4.8104844]	[148]	[]	[226002197]
99_19770	chr10	79440637	79441037	+	916	37.0	[6.444684]	[115]	[]	[]	[79440837]	[]
99_19774	chr10	80740281	80740681	+	911	37.0	[]	[]	[5.1003165]	[159]	[]	[80740499]
99_19780	chr10	97407345	97407745	+	821	37.0	[6.216803]	[135]	[6.413446]	[135]	[97407568]	[97407568]
99_19786	chr10	109884166	109884566	+	771	37.0	[12.811104]	[69]	[11.720621]	[69]	[109884334]	[109884334]
99_19790	chr11	206097	206497	+	879	37.0	[5.180429]	[155]	[]	[]	[206345]	[]
99_19792	chr11	311762	312162	+	831	37.0	[6.487368]	[204]	[6.6691823]	[204]	[311970]	[311970]
99_19793	chr11	553862	554262	+	867	37.0	[5.8475146]	[112]	[5.69254]	[112]	[554018]	[554018]
99_19806	chr11	17352400	17352800	+	765	37.0	[]	[]	[5.390789]	[120]	[]	[17352602]
99_19820	chr11	58727152	58727552	+	792	37.0	[]	[]	[5.338483]	[172]	[]	[58727339]
99_19828	chr11	62694739	62695139	+	744	37.0	[5.1848216]	[188]	[6.538294]	[188]	[62694971]	[62694971]
99_19832	chr11	64092437	64092837	+	881	37.0	[]	[]	[4.8104844]	[130]	[]	[64092629]
99_19837	chr11	65040033	65040433	+	760	37.0	[7.691886]	[107]	[7.0714707]	[107]	[65040234]	[65040234]
99_19845	chr11	68214432	68214832	+	909	37.0	[5.9335647]	[62]	[]	[]	[68214594]	[]
99_1985	chr15	74956124	74956524	+	1000	66.0	[6.487368, 8.254964]	[86, 134]	[6.6691823, 5.908041]	[86, 134]	[74956295, 74956343]	[74956295, 74956343]
99_19850	chr11	73971452	73971852	+	910	37.0	[5.8191347]	[102]	[6.33902]	[102]	[73971623]	[73971623]
99_1986	chr16	3305091	3305491	+	1000	66.0	[7.355334]	[100]	[5.2967796]	[100]	[3305291]	[3305291]
99_19876	chr11	123740769	123741169	+	856	37.0	[6.128274]	[148]	[]	[]	[123741009]	[]
99_19877	chr11	125069494	125069894	+	940	37.0	[]	[]	[5.5897145]	[205]	[]	[125069742]
99_19887	chr12	47209143	47209543	+	903	37.0	[10.27358]	[80]	[9.16307]	[80]	[47209303]	[47209303]
99_19893	chr12	50761070	50761470	+	856	37.0	[]	[]	[4.8325005]	[133]	[]	[50761242]
99_19897	chr12	52010296	52010696	+	886	37.0	[5.365669]	[111]	[4.9508657]	[111]	[52010462]	[52010462]
99_19904	chr12	56644722	56645122	+	883	37.0	[6.1819606]	[193]	[5.414555]	[193]	[56644951]	[56644951]
99_19906	chr12	57539615	57540015	+	885	37.0	[7.0714707]	[181]	[7.691886]	[181]	[57539804]	[57539804]
99_19910	chr12	64625429	64625829	+	875	37.0	[]	[]	[4.9018226]	[170]	[]	[64625674]
99_19923	chr12	108854443	108854843	+	811	37.0	[11.42953]	[101]	[9.741133]	[101]	[108854639]	[108854639]
99_19930	chr12	116759498	116759898	+	912	37.0	[]	[]	[4.961886]	[134]	[]	[116759698]
99_19940	chr12	123584671	123585071	+	891	37.0	[5.3968854]	[163]	[7.759665]	[163]	[123584848]	[123584848]
99_1995	chr19	45590919	45591319	+	1000	66.0	[11.235696]	[138]	[11.019846]	[138]	[45591139]	[45591139]
99_19956	chr13	78658821	78659221	+	714	37.0	[9.818341]	[161]	[11.213679]	[161]	[78659066]	[78659066]
99_19965	chr13	80890896	80891296	+	897	37.0	[10.866451]	[116]	[10.765922]	[116]	[80891096]	[80891096]
99_19975	chr13	90890259	90890659	+	857	37.0	[6.328761]	[141]	[6.985234]	[141]	[90890420]	[90890420]
99_19987	chr13	92321203	92321603	+	864	37.0	[6.174386]	[99]	[6.589189, 4.7653837]	[99, 107]	[92321371]	[92321371, 92321379]
99_20000	chr13	93364110	93364510	+	869	37.0	[8.393434]	[168]	[7.0746374]	[168]	[93364299]	[93364299]
99_20001	chr13	107858389	107858789	+	874	37.0	[5.830057]	[118]	[5.115098]	[118]	[107858600]	[107858600]
99_20008	chr14	23078060	23078460	+	913	37.0	[5.374046]	[152]	[7.9399495]	[152]	[23078269]	[23078269]
99_20015	chr14	77760624	77761024	+	919	37.0	[5.415371]	[120]	[]	[]	[77760841]	[]
99_2002	chr2	24792988	24793388	+	1000	66.0	[6.487368]	[177]	[6.6691823]	[177]	[24793214]	[24793214]
99_20020	chr15	40590466	40590866	+	729	37.0	[]	[]	[5.1003165]	[119]	[]	[40590669]
99_20023	chr15	41559844	41560244	+	948	37.0	[4.778447]	[204]	[]	[]	[41560080]	[]
99_20034	chr15	62060524	62060924	+	931	37.0	[6.216803]	[168]	[6.413446]	[168]	[62060739]	[62060739]
99_20046	chr15	74614218	74614618	+	877	37.0	[7.0385327]	[117]	[5.6657057]	[117]	[74614410]	[74614410]
99_2005	chr2	70142572	70142972	+	1000	66.0	[5.4006715]	[127]	[6.7063365]	[127]	[70142765]	[70142765]
99_20060	chr15	90922698	90923098	+	793	37.0	[5.830057]	[96]	[5.115098]	[96]	[90922861]	[90922861]
99_20062	chr15	101168244	101168644	+	701	37.0	[4.942262]	[180]	[]	[]	[101168450]	[]
99_2008	chr22	19177710	19178110	+	1000	66.0	[10.987299]	[199]	[7.2258306]	[199]	[19177937]	[19177937]
99_20089	chr16	30553014	30553414	+	925	37.0	[]	[]	[5.338483]	[105]	[]	[30553170]
99_20106	chr16	76634879	76635279	+	839	37.0	[10.3032675]	[156]	[13.004938]	[156]	[76635037]	[76635037]
99_20110	chr16	79891381	79891781	+	883	37.0	[4.9018226]	[166]	[4.9018226]	[166]	[79891593]	[79891593]
99_20112	chr16	83898627	83899027	+	800	37.0	[6.308777]	[146]	[10.933234]	[146]	[83898872]	[83898872]
99_2012	chr22	20978902	20979302	+	1000	66.0	[5.427188]	[79]	[4.805952]	[79]	[20979062]	[20979062]
99_20123	chr16	87661480	87661880	+	813	37.0	[9.542401]	[116]	[9.610193]	[116]	[87661664]	[87661664]
99_2013	chr22	21556786	21557186	+	1000	66.0	[7.330568]	[122]	[6.13548]	[122]	[21557006]	[21557006]
99_20135	chr17	18183332	18183732	+	933	37.0	[4.9095244]	[127]	[]	[]	[18183559]	[]
99_20138	chr17	28868164	28868564	+	919	37.0	[5.830057]	[113]	[5.115098]	[113]	[28868355]	[28868355]
99_20139	chr17	28911082	28911482	+	790	37.0	[]	[]	[5.528985]	[149]	[]	[28911269]
99_20140	chr17	30345469	30345869	+	715	37.0	[7.674597]	[76]	[]	[]	[30345631]	[]
99_20149	chr17	40153368	40153768	+	628	37.0	[5.2426963]	[219]	[7.0070686]	[150]	[40153602]	[40153533]
99_20159	chr17	44533410	44533810	+	894	37.0	[6.0044026, 6.216803]	[145, 219]	[7.5279307, 6.413446]	[145, 219]	[44533575, 44533649]	[44533575, 44533649]
99_20160	chr17	45052277	45052677	+	828	37.0	[9.687264]	[100]	[11.549684]	[100]	[45052461]	[45052461]
99_20163	chr17	46174116	46174516	+	853	37.0	[5.115098]	[110]	[5.830057]	[110]	[46174281]	[46174281]
99_20174	chr17	50550748	50551148	+	887	37.0	[7.2258306, 12.74451]	[75, 95]	[10.987299, 11.114115]	[75, 95]	[50550913, 50550933]	[50550913, 50550933]
99_20178	chr17	57459366	57459766	+	551	37.0	[5.07576]	[170]	[8.3210535]	[170]	[57459577]	[57459577]
99_2020	chr22	21788658	21789058	+	1000	66.0	[]	[]	[5.1931653]	[109]	[]	[21788843]
99_20200	chr17	76246503	76246903	+	888	37.0	[6.2572427]	[240]	[]	[]	[76246753]	[]
99_20205	chr17	80453771	80454171	+	887	37.0	[]	[]	[4.8139114]	[77]	[]	[80453938]
99_20210	chr17	82754752	82755152	+	933	37.0	[5.5208254]	[230]	[6.652468]	[230]	[82754985]	[82754985]
99_20216	chr18	965411	965811	+	893	37.0	[10.27358]	[134]	[9.16307]	[134]	[965579]	[965579]
99_20218	chr18	1406941	1407341	+	891	37.0	[6.174386, 5.374046]	[84, 92]	[6.589189, 7.9399495]	[84, 92]	[1407107, 1407115]	[1407107, 1407115]
99_20230	chr18	35290996	35291396	+	864	37.0	[7.2258306]	[219]	[10.987299]	[219]	[35291228]	[35291228]
99_20231	chr18	45967082	45967482	+	896	37.0	[9.938496]	[208]	[11.298452]	[208]	[45967323]	[45967323]
99_20235	chr19	996309	996709	+	766	37.0	[]	[]	[5.2342973]	[216]	[]	[996550]
99_20236	chr19	1039156	1039556	+	741	37.0	[]	[]	[6.0413485]	[158]	[]	[1039353]
99_20247	chr19	4401071	4401471	+	870	37.0	[9.830373]	[133]	[6.6088166]	[133]	[4401279]	[4401279]
99_20263	chr19	11154155	11154555	+	790	37.0	[7.0714707]	[108]	[7.691886]	[108]	[11154316]	[11154316]
99_20279	chr19	18093532	18093932	+	734	37.0	[5.5208254]	[107]	[6.652468]	[107]	[18093698]	[18093698]
99_20284	chr19	18506824	18507224	+	854	37.0	[]	[]	[5.5897145]	[90]	[]	[18506978]
99_20290	chr19	38683660	38684060	+	789	37.0	[12.74451]	[172]	[11.114115]	[172]	[38683838]	[38683838]
99_20305	chr19	46789586	46789986	+	903	37.0	[7.0714707]	[84]	[7.691886]	[84]	[46789751]	[46789751]
99_20330	chr19	55279846	55280246	+	915	37.0	[4.8692756]	[176]	[]	[]	[55280081]	[]
99_20332	chr19	56127393	56127793	+	782	37.0	[5.5208254]	[86]	[6.652468]	[86]	[56127562]	[56127562]
99_2034	chr22	23157494	23157894	+	1000	66.0	[7.0990143]	[176]	[5.4686193]	[176]	[23157677]	[23157677]
99_20340	chr2	16633773	16634173	+	871	37.0	[6.219612]	[140]	[7.772798]	[140]	[16633932]	[16633932]
99_20347	chr2	26241882	26242282	+	590	37.0	[7.691886]	[153]	[7.0714707]	[153]	[26242121]	[26242121]
99_20349	chr2	27770944	27771344	+	741	37.0	[9.818341]	[170]	[11.213679]	[170]	[27771147]	[27771147]
99_20350	chr2	28583953	28584353	+	823	37.0	[5.722752]	[134]	[6.562003]	[134]	[28584105]	[28584105]
99_20362	chr2	55112899	55113299	+	834	37.0	[6.626487]	[133]	[4.918883]	[133]	[55113113]	[55113113]
99_20391	chr2	96336691	96337091	+	812	37.0	[]	[]	[5.917151]	[153]	[]	[96336933]
99_20392	chr2	96892527	96892927	+	667	37.0	[5.026335]	[124]	[]	[]	[96892715]	[]
99_20403	chr2	127397923	127398323	+	663	37.0	[4.884403]	[138]	[]	[]	[127398121]	[]
99_20404	chr2	131093964	131094364	+	747	37.0	[7.798918, 9.16307]	[169, 179]	[10.27358]	[179]	[131094164, 131094174]	[131094174]
99_20413	chr2	151408437	151408837	+	848	37.0	[6.174386]	[134]	[6.589189]	[134]	[151408597]	[151408597]
99_20442	chr2	177724722	177725122	+	867	37.0	[5.4316607]	[88]	[]	[]	[177724904]	[]
99_20460	chr20	33674605	33675005	+	878	37.0	[]	[]	[4.841732]	[159]	[]	[33674785]
99_20470	chr20	41026655	41027055	+	852	37.0	[7.691886]	[162]	[7.0714707]	[162]	[41026886]	[41026886]
99_20473	chr20	47329483	47329883	+	875	37.0	[9.16307]	[77]	[10.27358]	[77]	[47329635]	[47329635]
99_20476	chr20	47379621	47380021	+	850	37.0	[7.691886]	[81]	[7.0714707]	[81]	[47379781]	[47379781]
99_20498	chr21	34999351	34999751	+	930	37.0	[5.8191347]	[174]	[6.33902]	[174]	[34999571]	[34999571]
99_2051	chr6	47309755	47310155	+	1000	66.0	[5.317426]	[108]	[]	[]	[47309932]	[]
99_20514	chr21	44043611	44044011	+	752	37.0	[4.8504047]	[144]	[]	[]	[44043776]	[]
99_20520	chr22	18974447	18974847	+	887	37.0	[9.796326]	[104]	[10.012176]	[104]	[18974627]	[18974627]
99_2053	chr7	55951714	55952114	+	1000	66.0	[]	[]	[7.4587026]	[130]	[]	[55951935]
99_20539	chr22	19869264	19869664	+	863	37.0	[4.7653837]	[131]	[]	[]	[19869493]	[]
99_20548	chr22	21715874	21716274	+	883	37.0	[5.1818814]	[155]	[]	[]	[21716063]	[]
99_2055	chr7	75990879	75991279	+	1000	66.0	[4.961886]	[121]	[]	[]	[75991046]	[]
99_20554	chr22	22179899	22180299	+	861	37.0	[6.128274]	[106]	[]	[]	[22180066]	[]
99_20561	chr22	22424169	22424569	+	930	37.0	[10.27358]	[137]	[9.16307]	[137]	[22424385]	[22424385]
99_20569	chr22	36507147	36507547	+	702	37.0	[11.235696]	[162]	[11.019846]	[162]	[36507331]	[36507331]
99_20572	chr22	39319346	39319746	+	779	37.0	[7.330568]	[223]	[6.13548]	[223]	[39319596]	[39319596]
99_20601	chr3	13006931	13007331	+	885	37.0	[12.9360485]	[197]	[12.707735]	[197]	[13007174]	[13007174]
99_20606	chr3	14406927	14407327	+	630	37.0	[7.691886]	[125]	[7.0714707]	[125]	[14407146]	[14407146]
99_20609	chr3	19866744	19867144	+	570	37.0	[6.6021757]	[153]	[6.34446]	[153]	[19866950]	[19866950]
99_20615	chr3	32510270	32510670	+	944	37.0	[9.116653]	[94]	[8.546056]	[94]	[32510449]	[32510449]
99_2062	chr7	129224297	129224697	+	1000	66.0	[14.179153]	[175]	[13.659268]	[175]	[129224504]	[129224504]
99_20626	chr3	38150982	38151382	+	798	37.0	[7.4101677]	[146]	[8.181284]	[146]	[38151140]	[38151140]
99_20633	chr3	43544341	43544741	+	856	37.0	[7.0714707]	[146]	[7.691886]	[146]	[43544570]	[43544570]
99_20649	chr3	101530092	101530492	+	810	37.0	[10.27358]	[92]	[9.16307]	[92]	[101530247]	[101530247]
99_20651	chr3	139307118	139307518	+	882	37.0	[]	[]	[5.327769]	[221]	[]	[139307353]
99_20655	chr3	142722290	142722690	+	830	37.0	[10.27358]	[95]	[9.16307]	[95]	[142722465]	[142722465]
99_20677	chr4	6987282	6987682	+	857	37.0	[7.8063507]	[133]	[8.373735]	[133]	[6987499]	[6987499]
99_20692	chr4	73868897	73869297	+	883	37.0	[]	[]	[5.730965]	[132]	[]	[73869094]
99_20698	chr4	84298899	84299299	+	640	37.0	[7.2648687]	[118]	[5.4987063]	[118]	[84299102]	[84299102]
99_20700	chr4	87220972	87221372	+	923	37.0	[6.174386]	[134]	[6.589189]	[134]	[87221175]	[87221175]
99_20709	chr4	140413484	140413884	+	843	37.0	[7.2648687]	[134]	[5.4987063]	[134]	[140413667]	[140413667]
99_20713	chr4	153348099	153348499	+	797	37.0	[10.390129]	[159]	[11.325638]	[159]	[153348262]	[153348262]
99_20720	chr4	184747017	184747417	+	888	37.0	[4.8142886]	[170]	[]	[]	[184747196]	[]
99_20728	chr5	39196652	39197052	+	780	37.0	[]	[]	[5.186409]	[104]	[]	[39196834]
99_20733	chr5	41925612	41926012	+	802	37.0	[4.895257]	[122]	[]	[]	[41925787]	[]
99_20751	chr5	112736523	112736923	+	763	37.0	[5.374046]	[81]	[7.9399495]	[81]	[112736701]	[112736701]
99_20763	chr5	139700602	139701002	+	831	37.0	[4.7653837]	[200]	[]	[]	[139700843]	[]
99_20767	chr5	143237545	143237945	+	846	37.0	[9.322046]	[152]	[7.9199653]	[152]	[143237731]	[143237731]
99_20778	chr5	173852915	173853315	+	891	37.0	[5.1328235]	[138]	[6.3238363]	[138]	[173853132]	[173853132]
99_20785	chr5	181194440	181194840	+	850	37.0	[]	[]	[4.8692756]	[242]	[]	[181194686]
99_20786	chr5	181235667	181236067	+	868	37.0	[]	[]	[5.8576007]	[67]	[]	[181235824]
99_20794	chr6	3351770	3352170	+	935	37.0	[5.791331]	[170]	[]	[]	[3351992]	[]
99_20803	chr6	7174516	7174916	+	828	37.0	[5.115098]	[165]	[5.830057]	[165]	[7174705]	[7174705]
99_20809	chr6	13319065	13319465	+	668	37.0	[10.27358]	[80]	[9.16307]	[80]	[13319237]	[13319237]
99_20814	chr6	14722686	14723086	+	835	37.0	[6.410637]	[115]	[4.996092]	[115]	[14722898]	[14722898]
99_20815	chr6	14738376	14738776	+	905	37.0	[]	[]	[7.6083612]	[162]	[]	[14738582]
99_20818	chr6	15106085	15106485	+	856	37.0	[5.115098]	[126]	[5.830057]	[126]	[15106278]	[15106278]
99_20819	chr6	15298280	15298680	+	862	37.0	[5.5678797]	[160]	[6.522595]	[160]	[15298473]	[15298473]
99_20833	chr6	20459564	20459964	+	739	37.0	[7.0714707]	[99]	[7.691886]	[99]	[20459720]	[20459720]
99_20834	chr6	20528775	20529175	+	902	37.0	[10.27358]	[186]	[9.16307]	[186]	[20529008]	[20529008]
99_20842	chr6	26492820	26493220	+	831	37.0	[10.27358]	[149]	[9.16307]	[149]	[26492997]	[26492997]
99_20852	chr6	28955734	28956134	+	884	37.0	[5.830057]	[82]	[5.115098]	[82]	[28955911]	[28955911]
99_20859	chr6	30786637	30787037	+	775	37.0	[7.0714707]	[150]	[7.691886]	[150]	[30786862]	[30786862]
99_20860	chr6	30821077	30821477	+	758	37.0	[9.16307]	[173]	[10.27358]	[173]	[30821293]	[30821293]
99_20863	chr6	31495160	31495560	+	806	37.0	[]	[]	[4.7653837]	[140]	[]	[31495371]
99_20864	chr6	31650206	31650606	+	678	37.0	[10.27358]	[138]	[9.16307]	[138]	[31650439]	[31650439]
99_20873	chr6	32947822	32948222	+	906	37.0	[]	[]	[5.4316607]	[80]	[]	[32947990]
99_20879	chr6	34646807	34647207	+	826	37.0	[6.780116]	[196]	[7.614812]	[196]	[34647054]	[34647054]
99_20880	chr6	34731268	34731668	+	909	37.0	[4.895257]	[123]	[]	[]	[34731423]	[]
99_20886	chr6	36439776	36440176	+	548	37.0	[7.0714707]	[145]	[7.691886]	[145]	[36440010]	[36440010]
99_20890	chr6	37181480	37181880	+	882	37.0	[5.806085]	[130]	[]	[]	[37181700]	[]
99_20899	chr6	41944442	41944842	+	889	37.0	[7.691886]	[155]	[7.0714707]	[155]	[41944653]	[41944653]
99_20901	chr6	42216552	42216952	+	904	37.0	[5.830057]	[110]	[5.115098]	[110]	[42216723]	[42216723]
99_20910	chr6	43925557	43925957	+	919	37.0	[]	[]	[7.8316555]	[211]	[]	[43925784]
99_20919	chr6	52996060	52996460	+	894	37.0	[10.92028]	[74]	[14.161864]	[74]	[52996215]	[52996215]
99_20927	chr6	89260320	89260720	+	828	37.0	[5.0250344]	[147]	[4.797541]	[147]	[89260529]	[89260529]
99_20942	chr6	137923769	137924169	+	846	37.0	[]	[]	[4.764523]	[137]	[]	[137923981]
99_20954	chr6	147223737	147224137	+	784	37.0	[]	[]	[5.3089323]	[210]	[]	[147223987]
99_20962	chr6	157282192	157282592	+	869	37.0	[9.16307]	[111]	[10.27358]	[111]	[157282352]	[157282352]
99_20963	chr6	157335022	157335422	+	841	37.0	[9.16307]	[197]	[10.27358]	[197]	[157335272]	[157335272]
99_20965	chr6	157480293	157480693	+	898	37.0	[7.691886]	[138]	[7.0714707]	[138]	[157480498]	[157480498]
