#PeakID(python scan_motif.py ./ENCODE_processed_files/CREM_idr.fa CREM --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
978_0	chr16	2267946	2268346	+	1000	870.0	[12.827382, 8.6803]	[68, 118]	[12.82774, 8.678796]	[68, 118]	[2268110, 2268160]	[2268110, 2268160]
978_11355	chr20	23311925	23312325	+	1000	118.0	[8.600226]	[78]	[8.608216]	[78]	[23312100]	[23312100]
978_11358	chr21	44517236	44517636	+	1000	118.0	[7.202726]	[120]	[7.2016997]	[120]	[44517420]	[44517420]
978_11359	chr21	44854240	44854640	+	1000	118.0	[9.943497, 7.073637]	[99, 139]	[9.941159, 7.070428]	[99, 139]	[44854435, 44854475]	[44854435, 44854475]
978_11361	chr22	31159973	31160373	+	1000	118.0	[6.7577486]	[136]	[6.7576065]	[136]	[31160176]	[31160176]
978_11363	chr3	45760799	45761199	+	1000	118.0	[16.691376]	[93]	[16.690237]	[93]	[45760987]	[45760987]
978_1137	chr1	9539212	9539612	+	1000	456.0	[16.41642]	[102]	[16.416777]	[102]	[9539412]	[9539412]
978_11371	chr5	69189679	69190079	+	1000	118.0	[10.873053]	[86]	[10.876332]	[86]	[69189862]	[69189862]
978_11372	chr5	133902405	133902805	+	1000	118.0	[8.379748]	[66]	[8.380962]	[66]	[133902570]	[133902570]
978_11375	chr5	176372117	176372517	+	1000	118.0	[14.474623]	[87]	[14.472511]	[87]	[176372298]	[176372298]
978_11389	chr8	79882641	79883041	+	1000	118.0	[13.370836]	[114]	[13.374138]	[114]	[79882851]	[79882851]
978_1139	chr1	173867840	173868240	+	1000	456.0	[14.189098]	[89]	[14.18796]	[89]	[173868028]	[173868028]
978_11394	chr9	34126507	34126907	+	1000	118.0	[6.9470725]	[125]	[6.9523077]	[125]	[34126722]	[34126722]
978_114	chr9	33290218	33290618	+	1000	710.0	[13.257226]	[90]	[13.252025]	[90]	[33290406]	[33290406]
978_11400	chr1	40979761	40980161	+	1000	117.0	[6.799254]	[74]	[6.801763]	[74]	[40979927]	[40979927]
978_11404	chr1	109615939	109616339	+	1000	117.0	[6.4542475]	[91]	[]	[]	[109616130]	[]
978_11407	chr1	206816960	206817360	+	1000	117.0	[11.707542]	[87]	[11.706266]	[87]	[206817143]	[206817143]
978_11411	chr10	4982010	4982410	+	1000	117.0	[8.077831]	[161]	[8.073629]	[161]	[4982252]	[4982252]
978_11413	chr10	25493094	25493494	+	1000	117.0	[7.6371965]	[112]	[7.6338086]	[112]	[25493277]	[25493277]
978_11414	chr10	28797136	28797536	+	1000	117.0	[8.835735]	[174]	[8.838718]	[174]	[28797384]	[28797384]
978_11416	chr10	69318526	69318926	+	1000	117.0	[8.839052]	[52]	[8.839189]	[52]	[69318678]	[69318678]
978_11417	chr10	70387503	70387903	+	1000	117.0	[6.4796576]	[146]	[6.4841547]	[146]	[70387747]	[70387747]
978_1142	chr20	50166037	50166437	+	1000	456.0	[7.1747227]	[105]	[7.184303]	[105]	[50166236]	[50166236]
978_11423	chr11	74642943	74643343	+	1000	117.0	[8.732023, 7.8551207]	[108, 120]	[8.731035, 7.8584075]	[108, 120]	[74643148, 74643160]	[74643148, 74643160]
978_11425	chr11	129966249	129966649	+	1000	117.0	[10.319925]	[131]	[10.311591]	[131]	[129966459]	[129966459]
978_11427	chr12	24900965	24901365	+	1000	117.0	[8.461014]	[101]	[8.463087]	[101]	[24901165]	[24901165]
978_1143	chr4	674225	674625	+	1000	456.0	[16.942778]	[99]	[16.942387]	[99]	[674423]	[674423]
978_11430	chr13	37000534	37000934	+	1000	117.0	[6.8844934]	[73]	[6.892408]	[73]	[37000707]	[37000707]
978_11431	chr13	44435127	44435527	+	1000	117.0	[11.453758, 6.7826233]	[122, 143]	[11.451818, 6.786561]	[122, 143]	[44435348, 44435369]	[44435348, 44435369]
978_11433	chr13	99314843	99315243	+	1000	117.0	[10.965718]	[78]	[10.968573]	[78]	[99315018]	[99315018]
978_11434	chr14	20682610	20683010	+	1000	117.0	[6.919125]	[106]	[6.9297]	[106]	[20682811]	[20682811]
978_11435	chr14	73771914	73772314	+	1000	117.0	[8.036078]	[119]	[8.037558]	[119]	[73772115]	[73772115]
978_1144	chr7	151519731	151520131	+	1000	456.0	[7.357085]	[135]	[7.3497]	[135]	[151519966]	[151519966]
978_11441	chr16	84175240	84175640	+	1000	117.0	[13.292845]	[87]	[13.293391]	[87]	[84175423]	[84175423]
978_11447	chr17	44142213	44142613	+	1000	117.0	[11.127093]	[107]	[11.126582]	[107]	[44142407]	[44142407]
978_1145	chr1	144552045	144552445	+	1000	455.0	[11.033149]	[121]	[11.030596]	[121]	[144552262]	[144552262]
978_11452	chr17	82206135	82206535	+	1000	117.0	[6.652709]	[106]	[6.6568346]	[106]	[82206336]	[82206336]
978_11454	chr18	55577778	55578178	+	1000	117.0	[10.871839]	[127]	[10.869609]	[127]	[55578004]	[55578004]
978_11457	chr19	5139214	5139614	+	1000	117.0	[9.789828]	[115]	[9.7837]	[115]	[5139417]	[5139417]
978_11468	chr19	48501358	48501758	+	1000	117.0	[7.705186]	[79]	[7.7163]	[79]	[48501518]	[48501518]
978_11473	chr2	43226520	43226920	+	1000	117.0	[7.45071]	[122]	[7.454618]	[122]	[43226730]	[43226730]
978_11474	chr2	121210630	121211030	+	1000	117.0	[8.526484]	[91]	[8.53122]	[91]	[121210820]	[121210820]
978_11476	chr2	236762681	236763081	+	1000	117.0	[15.182524]	[99]	[15.183589]	[99]	[236762870]	[236762870]
978_11480	chr22	22168508	22168908	+	1000	117.0	[7.0352592]	[101]	[7.0381513]	[101]	[22168709]	[22168709]
978_11489	chr3	168094732	168095132	+	1000	117.0	[10.938341]	[139]	[10.927229]	[139]	[168094971]	[168094971]
978_1149	chr10	73730036	73730436	+	1000	454.0	[7.3647027]	[94]	[7.3615384]	[94]	[73730230]	[73730230]
978_11492	chr4	118629681	118630081	+	1000	117.0	[13.220994]	[81]	[13.219865]	[81]	[118629862]	[118629862]
978_11498	chr5	80257429	80257829	+	1000	117.0	[10.1819515]	[157]	[10.179655]	[157]	[80257679]	[80257679]
978_115	chr17	35587053	35587453	+	1000	709.0	[14.806078, 12.410009]	[79, 102]	[14.804732, 12.41073]	[79, 102]	[35587232, 35587255]	[35587232, 35587255]
978_1150	chr14	88385437	88385837	+	1000	454.0	[16.434414]	[99]	[16.439552]	[99]	[88385633]	[88385633]
978_11501	chr6	3383507	3383907	+	1000	117.0	[9.902858]	[126]	[9.909257]	[126]	[3383709]	[3383709]
978_11502	chr6	20213464	20213864	+	1000	117.0	[9.250231]	[63]	[9.254706]	[63]	[20213619]	[20213619]
978_11509	chr6	145814125	145814525	+	1000	117.0	[7.409918]	[116]	[7.3997364]	[116]	[145814333]	[145814333]
978_1151	chr18	32091650	32092050	+	1000	454.0	[10.1129675]	[98]	[10.113112]	[98]	[32091847]	[32091847]
978_11512	chr7	1028203	1028603	+	1000	117.0	[10.672199]	[127]	[10.669457]	[127]	[1028418]	[1028418]
978_11515	chr7	103152309	103152709	+	1000	117.0	[9.212327]	[79]	[9.209975]	[79]	[103152487]	[103152487]
978_11516	chr7	117124628	117125028	+	1000	117.0	[8.982717, 7.00541]	[60, 78]	[8.989477, 7.0134096]	[60, 78]	[117124787, 117124805]	[117124787, 117124805]
978_1152	chr19	10403405	10403805	+	1000	454.0	[16.441626]	[94]	[16.442686]	[94]	[10403597]	[10403597]
978_11523	chr9	113884945	113885345	+	1000	117.0	[9.399097]	[118]	[9.401393]	[118]	[113885157]	[113885157]
978_11528	chr1	26094235	26094635	+	1000	116.0	[7.7786503]	[104]	[7.766604]	[104]	[26094435]	[26094435]
978_1153	chr2	202265518	202265918	+	1000	454.0	[9.117806, 8.836857]	[59, 94]	[9.112961, 8.839649]	[59, 94]	[202265673, 202265708]	[202265673, 202265708]
978_11538	chr1	206890633	206891033	+	1000	116.0	[7.594599, 10.918328]	[127, 140]	[7.5911093, 10.917068]	[127, 140]	[206890852, 206890865]	[206890852, 206890865]
978_1154	chr2	219279665	219280065	+	1000	454.0	[7.3419113]	[116]	[7.3382874]	[116]	[219279880]	[219279880]
978_11545	chr10	73930768	73931168	+	1000	116.0	[8.557463]	[59]	[8.558138]	[59]	[73930926]	[73930926]
978_1155	chr22	20777777	20778177	+	1000	454.0	[11.090784]	[98]	[11.087765]	[98]	[20777973]	[20777973]
978_11555	chr12	49301778	49302178	+	1000	116.0	[13.093203]	[112]	[13.0958605]	[112]	[49301983]	[49301983]
978_11557	chr12	98516360	98516760	+	1000	116.0	[7.3460226]	[135]	[7.34633]	[135]	[98516592]	[98516592]
978_11562	chr15	48551102	48551502	+	1000	116.0	[12.458815]	[115]	[12.456091]	[115]	[48551312]	[48551312]
978_11566	chr16	8635304	8635704	+	1000	116.0	[10.413626]	[72]	[10.417864]	[72]	[8635470]	[8635470]
978_11569	chr16	66930160	66930560	+	1000	116.0	[7.905039, 8.301014]	[88, 93]	[7.9097276, 8.302609]	[88, 93]	[66930346, 66930351]	[66930346, 66930351]
978_1157	chr1	24642758	24643158	+	1000	453.0	[12.647616]	[115]	[12.652488]	[115]	[24642968]	[24642968]
978_11573	chr17	11908710	11909110	+	1000	116.0	[6.9087234]	[85]	[6.909545]	[85]	[11908889]	[11908889]
978_11574	chr17	38464723	38465123	+	1000	116.0	[10.190861]	[89]	[10.183]	[89]	[38464911]	[38464911]
978_11577	chr17	57459187	57459587	+	1000	116.0	[8.338437]	[158]	[8.338286]	[158]	[57459436]	[57459436]
978_11578	chr17	77887600	77888000	+	1000	116.0	[7.248541]	[99]	[7.240846]	[99]	[77887799]	[77887799]
978_11579	chr17	78127182	78127582	+	1000	116.0	[7.757692]	[157]	[7.7656083]	[157]	[78127417]	[78127417]
978_11583	chr18	49524253	49524653	+	1000	116.0	[8.844963]	[113]	[8.835995]	[113]	[49524462]	[49524462]
978_11585	chr19	1853316	1853716	+	1000	116.0	[7.1838794]	[150]	[7.182658]	[150]	[1853560]	[1853560]
978_11586	chr19	10863245	10863645	+	1000	116.0	[13.932174]	[80]	[13.93228]	[80]	[10863415]	[10863415]
978_11589	chr19	52527478	52527878	+	1000	116.0	[8.6796665]	[122]	[8.680904]	[122]	[52527695]	[52527695]
978_11590	chr2	12177923	12178323	+	1000	116.0	[9.41137]	[129]	[9.411233]	[129]	[12178131]	[12178131]
978_11591	chr2	15253873	15254273	+	1000	116.0	[10.41982]	[129]	[10.416213]	[129]	[15254100]	[15254100]
978_11595	chr2	105488210	105488610	+	1000	116.0	[8.677972, 11.027517]	[58, 113]	[8.67968, 11.027598]	[58, 113]	[105488367, 105488422]	[105488367, 105488422]
978_11596	chr2	113105043	113105443	+	1000	116.0	[12.148266]	[99]	[12.145343]	[99]	[113105240]	[113105240]
978_11598	chr2	218286787	218287187	+	1000	116.0	[9.420649]	[123]	[9.414288]	[123]	[218287002]	[218287002]
978_11600	chr20	5750137	5750537	+	1000	116.0	[6.9102755]	[111]	[6.9017067]	[111]	[5750342]	[5750342]
978_11601	chr20	32581201	32581601	+	1000	116.0	[7.5844646]	[145]	[7.596832]	[145]	[32581410]	[32581410]
978_11602	chr20	45891112	45891512	+	1000	116.0	[6.616677]	[102]	[6.6154876]	[102]	[45891305]	[45891305]
978_11604	chr20	59940165	59940565	+	1000	116.0	[7.652655]	[121]	[7.647362]	[121]	[59940351]	[59940351]
978_11611	chr3	93973871	93974271	+	1000	116.0	[7.11209]	[115]	[7.1082926]	[115]	[93974074]	[93974074]
978_11616	chr4	2241848	2242248	+	1000	116.0	[6.969494]	[106]	[6.968665]	[106]	[2242043]	[2242043]
978_1162	chr5	32174132	32174532	+	1000	453.0	[14.983014]	[97]	[14.980742]	[97]	[32174328]	[32174328]
978_11622	chr5	98927165	98927565	+	1000	116.0	[10.025046]	[96]	[10.033388]	[96]	[98927360]	[98927360]
978_11626	chr6	14452669	14453069	+	1000	116.0	[6.7381864]	[119]	[6.7389884]	[119]	[14452883]	[14452883]
978_11633	chr6	142946236	142946636	+	1000	116.0	[10.282233]	[98]	[10.2843485]	[98]	[142946429]	[142946429]
978_11634	chr6	159969881	159970281	+	1000	116.0	[10.182856]	[95]	[10.182373]	[95]	[159970074]	[159970074]
978_11636	chr7	20114436	20114836	+	1000	116.0	[13.234975]	[98]	[13.236873]	[98]	[20114630]	[20114630]
978_11638	chr7	74850889	74851289	+	1000	116.0	[7.99347]	[83]	[7.9979873]	[83]	[74851072]	[74851072]
978_11640	chr7	117017041	117017441	+	1000	116.0	[7.7945776]	[89]	[7.7961707]	[89]	[117017229]	[117017229]
978_11648	chr9	98929808	98930208	+	1000	116.0	[10.367418]	[120]	[10.365953]	[120]	[98930027]	[98930027]
978_11651	chrX	130401731	130402131	+	1000	116.0	[8.960238]	[97]	[8.967245]	[97]	[130401927]	[130401927]
978_1166	chr1	226001988	226002388	+	1000	452.0	[11.646297]	[89]	[11.646518]	[89]	[226002170]	[226002170]
978_11664	chr1	220487480	220487880	+	1000	115.0	[16.158653]	[98]	[16.160658]	[98]	[220487674]	[220487674]
978_11665	chr1	223775967	223776367	+	1000	115.0	[11.416339]	[137]	[11.416094]	[137]	[223776189]	[223776189]
978_11667	chr10	5284375	5284775	+	1000	115.0	[9.152132]	[106]	[9.158305]	[106]	[5284577]	[5284577]
978_11669	chr10	50503647	50504047	+	1000	115.0	[8.0098505, 7.6361976]	[84, 141]	[8.008004, 7.6352153]	[84, 141]	[50503816, 50503873]	[50503816, 50503873]
978_11672	chr10	87660701	87661101	+	1000	115.0	[6.811324]	[97]	[6.8179636]	[97]	[87660890]	[87660890]
978_11675	chr10	133012612	133013012	+	1000	115.0	[13.08069]	[107]	[13.08069]	[107]	[133012816]	[133012816]
978_11680	chr11	70951054	70951454	+	1000	115.0	[14.152618, 11.133895, 8.648233, 11.528348]	[120, 157, 189, 194]	[14.156934, 11.13872, 8.651151, 11.532514]	[120, 157, 189, 194]	[70951222, 70951259, 70951291, 70951296]	[70951222, 70951259, 70951291, 70951296]
978_11682	chr12	991019	991419	+	1000	115.0	[13.307787]	[94]	[13.306165]	[94]	[991212]	[991212]
978_11683	chr12	46492504	46492904	+	1000	115.0	[16.150673]	[93]	[16.152632]	[93]	[46492694]	[46492694]
978_11685	chr12	57457789	57458189	+	1000	115.0	[9.833881]	[107]	[9.826961]	[107]	[57457990]	[57457990]
978_11688	chr12	108123388	108123788	+	1000	115.0	[9.187896]	[75]	[9.191292]	[75]	[108123545]	[108123545]
978_1169	chr16	4616126	4616526	+	1000	452.0	[14.983537, 7.01407]	[97, 111]	[14.986506, 7.0207114]	[97, 111]	[4616323, 4616337]	[4616323, 4616337]
978_11694	chr13	112740690	112741090	+	1000	115.0	[11.800127]	[97]	[11.796259]	[97]	[112740881]	[112740881]
978_11698	chr14	81219213	81219613	+	1000	115.0	[6.8685594]	[90]	[6.870814]	[90]	[81219400]	[81219400]
978_11699	chr14	90658716	90659116	+	1000	115.0	[8.07428, 8.241054]	[124, 132]	[8.074087, 8.245928]	[124, 132]	[90658932, 90658940]	[90658932, 90658940]
978_1170	chr17	51120824	51121224	+	1000	452.0	[7.316006]	[85]	[7.3227706]	[85]	[51121006]	[51121006]
978_11704	chr16	3191263	3191663	+	1000	115.0	[10.134935]	[65]	[10.133768]	[65]	[3191427]	[3191427]
978_11706	chr16	16152279	16152679	+	1000	115.0	[13.389044]	[103]	[13.387651]	[103]	[16152471]	[16152471]
978_1171	chr2	8004236	8004636	+	1000	452.0	[13.155256]	[114]	[13.156239]	[114]	[8004450]	[8004450]
978_11714	chr17	45869960	45870360	+	1000	115.0	[8.348992]	[95]	[8.351006]	[95]	[45870152]	[45870152]
978_11716	chr17	48831284	48831684	+	1000	115.0	[7.8094234]	[116]	[7.81215]	[116]	[48831493]	[48831493]
978_1172	chr6	27495577	27495977	+	1000	452.0	[7.7742815]	[93]	[7.7769127]	[93]	[27495766]	[27495766]
978_11720	chr18	22558961	22559361	+	1000	115.0	[14.996302]	[87]	[14.993169]	[87]	[22559146]	[22559146]
978_11722	chr19	6734295	6734695	+	1000	115.0	[8.48454]	[136]	[8.482549]	[136]	[6734523]	[6734523]
978_11724	chr19	14784731	14785131	+	1000	115.0	[8.999521]	[106]	[9.009381]	[106]	[14784930]	[14784930]
978_11725	chr19	16258397	16258797	+	1000	115.0	[10.581611]	[71]	[10.588907]	[71]	[16258568]	[16258568]
978_11726	chr19	35648014	35648414	+	1000	115.0	[9.366576]	[141]	[9.366035]	[141]	[35648234]	[35648234]
978_11733	chr2	11931916	11932316	+	1000	115.0	[9.350612]	[136]	[9.343564]	[136]	[11932135]	[11932135]
978_11734	chr2	68651441	68651841	+	1000	115.0	[7.5816507]	[73]	[7.5801654]	[73]	[68651613]	[68651613]
978_11747	chr3	197394577	197394977	+	1000	115.0	[8.299177]	[81]	[8.29118]	[81]	[197394755]	[197394755]
978_11756	chr5	138186178	138186578	+	1000	115.0	[6.6194]	[128]	[6.620097]	[128]	[138186406]	[138186406]
978_11762	chr6	79467707	79468107	+	1000	115.0	[7.0879807]	[67]	[7.086056]	[67]	[79467866]	[79467866]
978_11765	chr6	154675573	154675973	+	1000	115.0	[6.5874815]	[104]	[6.5886517]	[104]	[154675772]	[154675772]
978_11766	chr7	69412605	69413005	+	1000	115.0	[7.1224694, 12.252841]	[69, 93]	[7.122686, 12.252435]	[69, 93]	[69412771, 69412795]	[69412771, 69412795]
978_11769	chr7	142587599	142587999	+	1000	115.0	[12.086585]	[116]	[12.081605]	[116]	[142587814]	[142587814]
978_1177	chr17	68955228	68955628	+	1000	451.0	[8.191428]	[97]	[8.197143]	[97]	[68955424]	[68955424]
978_11774	chr8	79793607	79794007	+	1000	115.0	[6.8882403]	[135]	[6.889187]	[135]	[79793834]	[79793834]
978_1178	chr6	27472739	27473139	+	1000	451.0	[15.944703]	[93]	[15.944216]	[93]	[27472926]	[27472926]
978_11786	chr9	130915655	130916055	+	1000	115.0	[10.557389]	[127]	[10.556069]	[127]	[130915861]	[130915861]
978_1179	chr6	149934227	149934627	+	1000	451.0	[11.532766, 11.161892, 11.161892]	[76, 102, 128]	[11.528095, 11.1568575, 11.1568575]	[76, 102, 128]	[149934403, 149934429, 149934455]	[149934403, 149934429, 149934455]
978_11797	chr1	68496927	68497327	+	1000	114.0	[9.1991415, 12.377399]	[142, 147]	[9.197893, 12.374304]	[142, 147]	[68497143, 68497148]	[68497143, 68497148]
978_11808	chr1	228842210	228842610	+	1000	114.0	[10.524089]	[97]	[10.5253935]	[97]	[228842397]	[228842397]
978_11809	chr1	230106938	230107338	+	1000	114.0	[9.93412]	[112]	[9.938054]	[112]	[230107144]	[230107144]
978_11813	chr10	48656215	48656615	+	1000	114.0	[8.018633]	[90]	[8.017228]	[90]	[48656381]	[48656381]
978_11819	chr10	112898522	112898922	+	1000	114.0	[12.683943]	[92]	[12.683359]	[92]	[112898712]	[112898712]
978_1182	chr16	30355230	30355630	+	1000	450.0	[15.406661]	[99]	[15.407714]	[99]	[30355423]	[30355423]
978_11820	chr11	1383243	1383643	+	1000	114.0	[15.228121]	[72]	[15.227219]	[72]	[1383407]	[1383407]
978_11822	chr11	64356453	64356853	+	1000	114.0	[7.2416744]	[58]	[7.251453]	[58]	[64356611]	[64356611]
978_11824	chr11	74071159	74071559	+	1000	114.0	[9.962717]	[64]	[9.9638815]	[64]	[74071320]	[74071320]
978_11827	chr11	118919682	118920082	+	1000	114.0	[8.714072]	[99]	[8.710668]	[99]	[118919878]	[118919878]
978_11829	chr12	6778884	6779284	+	1000	114.0	[7.508396]	[156]	[7.5159664]	[156]	[6779124]	[6779124]
978_11832	chr12	25276114	25276514	+	1000	114.0	[12.545109]	[113]	[12.539981]	[113]	[25276324]	[25276324]
978_11841	chr12	112014084	112014484	+	1000	114.0	[7.566315]	[98]	[7.566519]	[98]	[112014276]	[112014276]
978_11844	chr13	26247682	26248082	+	1000	114.0	[8.976729]	[100]	[8.980733]	[100]	[26247881]	[26247881]
978_11846	chr13	97223676	97224076	+	1000	114.0	[12.547157]	[90]	[12.541922]	[90]	[97223864]	[97223864]
978_11853	chr16	30941907	30942307	+	1000	114.0	[7.380031]	[76]	[7.377956]	[76]	[30942080]	[30942080]
978_1186	chr1	154937076	154937476	+	1000	448.0	[6.741713]	[108]	[6.7418685]	[108]	[154937283]	[154937283]
978_11868	chr19	6276430	6276830	+	1000	114.0	[8.376821]	[125]	[8.372461]	[125]	[6276642]	[6276642]
978_1187	chr17	40341170	40341570	+	1000	448.0	[11.40015]	[119]	[11.402691]	[119]	[40341387]	[40341387]
978_11870	chr19	15836755	15837155	+	1000	114.0	[6.7217736]	[120]	[6.7210975]	[120]	[15836972]	[15836972]
978_11874	chr19	46791960	46792360	+	1000	114.0	[7.888285]	[119]	[7.887726]	[119]	[46792161]	[46792161]
978_1188	chr2	46500100	46500500	+	1000	448.0	[9.439053]	[79]	[9.444751]	[79]	[46500273]	[46500273]
978_11880	chr2	26068572	26068972	+	1000	114.0	[8.715716]	[160]	[8.722779]	[160]	[26068823]	[26068823]
978_11881	chr2	46256586	46256986	+	1000	114.0	[7.0052547]	[143]	[7.009023]	[143]	[46256811]	[46256811]
978_11883	chr2	112272657	112273057	+	1000	114.0	[7.710188]	[120]	[7.715283]	[120]	[112272870]	[112272870]
978_11886	chr2	232697118	232697518	+	1000	114.0	[9.665848, 6.6319532]	[84, 89]	[9.665456, 6.6268907]	[84, 89]	[232697297, 232697302]	[232697297, 232697302]
978_11888	chr20	16548077	16548477	+	1000	114.0	[6.473487]	[140]	[6.4797506]	[140]	[16548313]	[16548313]
978_11889	chr20	17681387	17681787	+	1000	114.0	[6.662526]	[94]	[6.6609235]	[94]	[17681578]	[17681578]
978_119	chr19	34734341	34734741	+	1000	707.0	[7.2894983]	[141]	[7.283374]	[141]	[34734581]	[34734581]
978_1190	chr22	23717190	23717590	+	1000	448.0	[8.357967]	[98]	[8.3505125]	[98]	[23717383]	[23717383]
978_11900	chr3	48783324	48783724	+	1000	114.0	[7.514756]	[120]	[7.5203557]	[120]	[48783540]	[48783540]
978_11903	chr3	187286513	187286913	+	1000	114.0	[6.5265713]	[78]	[6.5329227]	[78]	[187286686]	[187286686]
978_11907	chr4	173252224	173252624	+	1000	114.0	[7.2063637]	[90]	[7.2034383]	[90]	[173252407]	[173252407]
978_11908	chr5	963790	964190	+	1000	114.0	[7.1227255]	[101]	[7.120589]	[101]	[963966]	[963966]
978_11911	chr5	39072872	39073272	+	1000	114.0	[7.2943892]	[98]	[7.2954655]	[98]	[39073069]	[39073069]
978_11918	chr6	28480158	28480558	+	1000	114.0	[7.0619426]	[62]	[7.0538225]	[62]	[28480316]	[28480316]
978_1192	chr1	212035537	212035937	+	1000	447.0	[14.0596075]	[94]	[14.061927]	[94]	[212035727]	[212035727]
978_11927	chr7	5598777	5599177	+	1000	114.0	[6.4849787]	[64]	[6.4905987]	[64]	[5598940]	[5598940]
978_1193	chr11	65422060	65422460	+	1000	447.0	[13.850801]	[94]	[13.848942]	[94]	[65422250]	[65422250]
978_11932	chr7	127820415	127820815	+	1000	114.0	[6.8852696, 8.628367]	[53, 99]	[6.88156, 8.628342]	[53, 99]	[127820567, 127820613]	[127820567, 127820613]
978_11937	chr8	55701296	55701696	+	1000	114.0	[6.8133426]	[82]	[6.8109107]	[82]	[55701475]	[55701475]
978_11938	chr8	72972286	72972686	+	1000	114.0	[6.574734]	[92]	[6.5785003]	[92]	[72972476]	[72972476]
978_1194	chr11	103092008	103092408	+	1000	447.0	[7.8383565]	[100]	[7.83375]	[100]	[103092202]	[103092202]
978_11949	chr9	136245797	136246197	+	1000	114.0	[8.88124]	[95]	[8.875074]	[95]	[136245983]	[136245983]
978_11958	chr1	52365185	52365585	+	1000	113.0	[7.0216417]	[101]	[7.0159426]	[101]	[52365384]	[52365384]
978_11959	chr1	61253343	61253743	+	1000	113.0	[6.9829125]	[101]	[6.9828997]	[101]	[61253537]	[61253537]
978_1196	chr17	78558353	78558753	+	1000	447.0	[11.642396, 9.639828, 10.385492, 7.0010114, 9.63932]	[63, 85, 107, 135, 157]	[11.642353, 9.641159, 10.381549, 7.0038686, 9.641667]	[63, 85, 107, 135, 157]	[78558510, 78558532, 78558554, 78558582, 78558604]	[78558510, 78558532, 78558554, 78558582, 78558604]
978_11967	chr1	206713841	206714241	+	1000	113.0	[13.15244]	[105]	[13.151569]	[105]	[206714045]	[206714045]
978_1197	chr2	38377097	38377497	+	1000	447.0	[11.562711]	[93]	[11.563503]	[93]	[38377286]	[38377286]
978_11980	chr11	65488716	65489116	+	1000	113.0	[17.51043]	[98]	[17.507412]	[98]	[65488911]	[65488911]
978_1199	chr5	41903816	41904216	+	1000	447.0	[9.114724]	[94]	[9.118581]	[94]	[41904006]	[41904006]
978_11998	chr12	123388133	123388533	+	1000	113.0	[6.7255974]	[153]	[6.73185]	[153]	[123388373]	[123388373]
978_120	chr5	79514410	79514810	+	1000	707.0	[6.6350904, 7.594053, 11.199452, 11.592461]	[54, 80, 96, 119]	[6.635297, 7.5993557, 11.197312, 11.591466]	[54, 80, 96, 119]	[79514561, 79514587, 79514603, 79514626]	[79514561, 79514587, 79514603, 79514626]
978_1200	chr5	61331994	61332394	+	1000	447.0	[7.058698]	[86]	[7.0637116]	[86]	[61332179]	[61332179]
978_12002	chr16	3962756	3963156	+	1000	113.0	[15.239142, 10.288881]	[121, 136]	[15.239717, 10.29019]	[121, 136]	[3962969, 3962984]	[3962969, 3962984]
978_12004	chr16	30535668	30536068	+	1000	113.0	[7.5481954]	[133]	[7.542222]	[133]	[30535892]	[30535892]
978_12006	chr16	84881685	84882085	+	1000	113.0	[11.687033, 6.7117424]	[112, 130]	[11.68747, 6.717736]	[112, 130]	[84881890, 84881908]	[84881890, 84881908]
978_12007	chr16	87657623	87658023	+	1000	113.0	[9.4487705, 7.3899083]	[86, 91]	[9.449216, 7.387506]	[86, 91]	[87657809, 87657814]	[87657809, 87657814]
978_12009	chr17	47821554	47821954	+	1000	113.0	[7.4676]	[152]	[7.475593]	[152]	[47821796]	[47821796]
978_12011	chr17	80856447	80856847	+	1000	113.0	[6.8105574]	[99]	[6.8108974]	[99]	[80856641]	[80856641]
978_12013	chr19	733909	734309	+	1000	113.0	[14.546903]	[62]	[14.544025]	[62]	[734061]	[734061]
978_12014	chr19	10292225	10292625	+	1000	113.0	[6.470119, 7.8398166]	[81, 134]	[6.471589, 7.8443975]	[81, 134]	[10292394, 10292447]	[10292394, 10292447]
978_1202	chrX	152733555	152733955	+	1000	447.0	[8.638423, 13.208525]	[71, 91]	[8.646156, 13.197561]	[71, 91]	[152733726, 152733746]	[152733726, 152733746]
978_12024	chr19	51395353	51395753	+	1000	113.0	[11.346841]	[116]	[11.349932]	[116]	[51395565]	[51395565]
978_1203	chr1	157138214	157138614	+	1000	446.0	[7.8194785]	[77]	[7.810078]	[77]	[157138391]	[157138391]
978_12031	chr2	208929372	208929772	+	1000	113.0	[7.5701885]	[82]	[7.5704546]	[82]	[208929529]	[208929529]
978_12033	chr2	241610193	241610593	+	1000	113.0	[9.444865]	[79]	[9.439797]	[79]	[241610370]	[241610370]
978_12036	chr21	33541194	33541594	+	1000	113.0	[8.0556]	[130]	[8.057794]	[130]	[33541414]	[33541414]
978_12041	chr22	21869920	21870320	+	1000	113.0	[7.570691, 6.6377244, 10.225828]	[94, 129, 134]	[7.5763154, 6.6399436, 10.218679]	[94, 129, 134]	[21870108, 21870143, 21870148]	[21870108, 21870143, 21870148]
978_12044	chr22	35399772	35400172	+	1000	113.0	[6.635765]	[123]	[6.6399903]	[123]	[35399983]	[35399983]
