#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F2_idr.fa NR2F2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
507_16292	chr3	46502780	46503180	+	1000	61.0	[8.614196]	[205]	[8.614196]	[149]	[46503013]	[46502957]
507_16294	chr3	72280938	72281338	+	1000	61.0	[9.739339]	[133]	[]	[]	[72281169]	[]
507_16295	chr3	120642512	120642912	+	1000	61.0	[9.739339]	[103]	[]	[]	[120642715]	[]
507_16296	chr3	128707502	128707902	+	1000	61.0	[9.964856]	[81]	[7.5738697]	[117]	[128707676]	[128707712]
507_16297	chr3	130383370	130383770	+	1000	61.0	[8.614196]	[159]	[]	[]	[130383595]	[]
507_1630	chr7	139631105	139631505	+	1000	217.0	[9.739339]	[108]	[]	[]	[139631305]	[]
507_16302	chr3	153221734	153222134	+	1000	61.0	[7.58023]	[62]	[]	[]	[153221888]	[]
507_16303	chr3	168116258	168116658	+	1000	61.0	[]	[]	[8.015333]	[181]	[]	[168116503]
507_16305	chr3	184336979	184337379	+	1000	61.0	[]	[]	[7.5738697, 9.739339]	[121, 151]	[]	[184337190, 184337220]
507_16306	chr3	186874816	186875216	+	1000	61.0	[]	[]	[12.953519, 8.614196]	[73, 98]	[]	[186874983, 186875008]
507_16308	chr3	195160399	195160799	+	1000	61.0	[7.58023]	[139]	[]	[]	[195160635]	[]
507_16314	chr4	74544966	74545366	+	1000	61.0	[12.953519, 9.739339]	[72, 121]	[]	[]	[74545127, 74545176]	[]
507_16315	chr4	81786373	81786773	+	1000	61.0	[]	[]	[12.953519, 7.4063363]	[124, 130]	[]	[81786596, 81786602]
507_16316	chr4	122749573	122749973	+	1000	61.0	[]	[]	[9.739339]	[155]	[]	[122749814]
507_16318	chr4	129096030	129096430	+	1000	61.0	[]	[]	[7.9201093]	[148]	[]	[129096242]
507_16319	chr4	158667610	158668010	+	1000	61.0	[7.7804747]	[73]	[]	[]	[158667778]	[]
507_1632	chr9	128845715	128846115	+	1000	217.0	[]	[]	[8.015333]	[67]	[]	[128845873]
507_16321	chr5	10295933	10296333	+	1000	61.0	[]	[]	[9.5729685]	[171]	[]	[10296184]
507_16324	chr5	42591082	42591482	+	1000	61.0	[]	[]	[7.4965763, 8.614196]	[140, 148]	[]	[42591308, 42591316]
507_16329	chr5	126359811	126360211	+	1000	61.0	[8.614196]	[151]	[]	[]	[126360022]	[]
507_1633	chr1	27348814	27349214	+	1000	216.0	[]	[]	[9.739339, 12.953519, 9.739339, 9.739339]	[103, 121, 128, 157]	[]	[27349000, 27349018, 27349025, 27349054]
507_16334	chr5	142089199	142089599	+	1000	61.0	[8.015333]	[132]	[]	[]	[142089427]	[]
507_16336	chr5	149381889	149382289	+	1000	61.0	[]	[]	[8.614196]	[121]	[]	[149382101]
507_16337	chr5	150640469	150640869	+	1000	61.0	[7.7804747]	[138]	[]	[]	[150640695]	[]
507_16338	chr5	154648705	154649105	+	1000	61.0	[]	[]	[7.7804747]	[134]	[]	[154648933]
507_16339	chr5	173781745	173782145	+	1000	61.0	[7.58023]	[183]	[]	[]	[173781949]	[]
507_16340	chr5	177378973	177379373	+	1000	61.0	[8.015333]	[194]	[]	[]	[177379180]	[]
507_16342	chr5	179699597	179699997	+	1000	61.0	[12.953519]	[105]	[]	[]	[179699789]	[]
507_16344	chr6	6971374	6971774	+	1000	61.0	[7.4965763]	[79]	[]	[]	[6971545]	[]
507_16349	chr6	14439356	14439756	+	1000	61.0	[]	[]	[8.614196]	[108]	[]	[14439532]
507_1636	chr1	231200460	231200860	+	1000	216.0	[8.614196]	[141]	[]	[]	[231200695]	[]
507_16360	chr6	33416996	33417396	+	1000	61.0	[12.953519]	[126]	[]	[]	[33417147]	[]
507_16363	chr6	37903323	37903723	+	741	61.0	[]	[]	[7.5738697]	[134]	[]	[37903502]
507_16365	chr6	41182012	41182412	+	1000	61.0	[]	[]	[7.663098, 7.7804747]	[59, 114]	[]	[41182166, 41182221]
507_16369	chr6	43575230	43575630	+	1000	61.0	[8.614196]	[153]	[]	[]	[43575452]	[]
507_16374	chr6	118935063	118935463	+	1000	61.0	[]	[]	[9.739339]	[93]	[]	[118935254]
507_16379	chr6	129760043	129760443	+	1000	61.0	[9.739339]	[116]	[]	[]	[129760247]	[]
507_1638	chr11	129960210	129960610	+	1000	216.0	[12.953519]	[96]	[]	[]	[129960397]	[]
507_16380	chr6	139434067	139434467	+	1000	61.0	[]	[]	[9.739339]	[123]	[]	[139434280]
507_16381	chr6	150046995	150047395	+	1000	61.0	[8.614196]	[134]	[]	[]	[150047186]	[]
507_16382	chr6	150865277	150865677	+	1000	61.0	[8.614196]	[153]	[]	[]	[150865492]	[]
507_16383	chr6	152095159	152095559	+	1000	61.0	[]	[]	[9.739339]	[166]	[]	[152095397]
507_16386	chr6	159370359	159370759	+	1000	61.0	[7.5738697]	[157]	[]	[]	[159370608]	[]
507_16388	chr7	371144	371544	+	1000	61.0	[12.953519]	[89]	[]	[]	[371325]	[]
507_1639	chr12	69657721	69658121	+	1000	216.0	[8.614196]	[100]	[8.614196]	[159]	[69657913]	[69657972]
507_16390	chr7	7799203	7799603	+	1000	61.0	[]	[]	[9.5729685]	[125]	[]	[7799411]
507_16391	chr7	16644648	16645048	+	1000	61.0	[7.7032084]	[139]	[]	[]	[16644854]	[]
507_16392	chr7	24971280	24971680	+	1000	61.0	[]	[]	[8.614196]	[149]	[]	[24971499]
507_16394	chr7	73701467	73701867	+	1000	61.0	[]	[]	[7.4063363]	[89]	[]	[73701621]
507_16396	chr7	74271007	74271407	+	1000	61.0	[7.9201093]	[130]	[]	[]	[74271229]	[]
507_16397	chr7	75014491	75014891	+	1000	61.0	[]	[]	[8.015333]	[140]	[]	[75014702]
507_16399	chr7	84821795	84822195	+	1000	61.0	[]	[]	[8.015333]	[118]	[]	[84822012]
507_1640	chr12	93020739	93021139	+	1000	216.0	[9.739339]	[160]	[]	[]	[93020987]	[]
507_16412	chr7	149090106	149090506	+	1000	61.0	[]	[]	[8.015333]	[98]	[]	[149090282]
507_16413	chr7	150406404	150406804	+	1000	61.0	[]	[]	[12.953519, 9.739339]	[66, 84]	[]	[150406555, 150406573]
507_16415	chr8	6575536	6575936	+	1000	61.0	[8.614196]	[74]	[]	[]	[6575700]	[]
507_16416	chr8	22959326	22959726	+	1000	61.0	[]	[]	[9.739339]	[83]	[]	[22959481]
507_16417	chr8	25252410	25252810	+	1000	61.0	[]	[]	[12.953519, 7.6892543]	[101, 107]	[]	[25252601, 25252607]
507_16418	chr8	37881826	37882226	+	1000	61.0	[]	[]	[9.739339]	[144]	[]	[37882054]
507_16423	chr8	90679037	90679437	+	906	61.0	[9.964856]	[129]	[]	[]	[90679239]	[]
507_16424	chr8	94960212	94960612	+	1000	61.0	[9.5729685, 7.4965763]	[81, 154]	[]	[]	[94960366, 94960439]	[]
507_16425	chr8	116706598	116706998	+	1000	61.0	[]	[]	[7.663098]	[66]	[]	[116706758]
507_16428	chr8	141265418	141265818	+	1000	61.0	[9.739339]	[151]	[]	[]	[141265646]	[]
507_1643	chr18	3246940	3247340	+	1000	216.0	[]	[]	[8.015333]	[121]	[]	[3247160]
507_16430	chr9	6931911	6932311	+	1000	61.0	[7.9201093]	[130]	[]	[]	[6932132]	[]
507_16431	chr9	34451542	34451942	+	1000	61.0	[]	[]	[9.739339]	[137]	[]	[34451760]
507_16432	chr9	94927084	94927484	+	1000	61.0	[]	[]	[9.5729685, 9.739339]	[82, 91]	[]	[94927256, 94927265]
507_16433	chr9	108099833	108100233	+	1000	61.0	[9.964856]	[121]	[]	[]	[108100030]	[]
507_16434	chr9	112170917	112171317	+	1000	61.0	[7.4063363]	[76]	[]	[]	[112171086]	[]
507_16438	chr9	130847836	130848236	+	1000	61.0	[9.739339]	[154]	[7.7804747]	[196]	[130848006]	[130848048]
507_1644	chr18	47911856	47912256	+	1000	216.0	[7.5738697]	[108]	[]	[]	[47912046]	[]
507_16443	chr9	131254825	131255225	+	1000	61.0	[]	[]	[12.953519]	[128]	[]	[131255042]
507_16445	chrUn_KI270745v1	22753	23153	+	1000	61.0	[9.739339, 9.739339]	[84, 132]	[]	[]	[22934, 22982]	[]
507_16449	chrX	24672549	24672949	+	1000	61.0	[12.953519]	[97]	[]	[]	[24672726]	[]
507_1645	chr19	16464000	16464400	+	1000	216.0	[]	[]	[12.953519]	[137]	[]	[16464216]
507_16450	chrX	39850218	39850618	+	1000	61.0	[12.953519]	[86]	[7.5738697]	[154]	[39850394]	[39850462]
507_16458	chrX	71454197	71454597	+	1000	61.0	[9.739339]	[98]	[7.4063363]	[121]	[71454392]	[71454415]
507_16459	chrX	120488256	120488656	+	1000	61.0	[]	[]	[9.739339]	[182]	[]	[120488505]
507_16462	chrX	130709135	130709535	+	1000	61.0	[]	[]	[7.4965763]	[76]	[]	[130709309]
507_16463	chrX	152843942	152844342	+	1000	61.0	[]	[]	[12.953519]	[156]	[]	[152844184]
507_16466	chr1	3899427	3899827	+	1000	60.0	[9.739339]	[78]	[]	[]	[3899583]	[]
507_16474	chr1	21401730	21402130	+	1000	60.0	[8.015333, 8.015333]	[130, 147]	[]	[]	[21401939, 21401956]	[]
507_16476	chr1	26127161	26127561	+	1000	60.0	[]	[]	[7.7804747]	[95]	[]	[26127326]
507_1648	chr2	215571670	215572070	+	1000	216.0	[7.58023, 8.614196]	[109, 119]	[]	[]	[215571867, 215571877]	[]
507_16488	chr1	39973513	39973913	+	1000	60.0	[]	[]	[7.9201093]	[153]	[]	[39973745]
507_16489	chr1	40868315	40868715	+	1000	60.0	[7.663098, 9.964856]	[101, 187]	[]	[]	[40868479, 40868565]	[]
507_16492	chr1	43968315	43968715	+	1000	60.0	[7.4063363]	[88]	[9.964856]	[123]	[43968500]	[43968535]
507_165	chr1	61091565	61091965	+	1000	444.0	[12.953519, 12.953519]	[69, 90]	[9.5729685, 12.953519, 9.5729685]	[97, 118, 136]	[61091730, 61091751]	[61091758, 61091779, 61091797]
507_16503	chr1	75854919	75855319	+	1000	60.0	[]	[]	[9.739339]	[116]	[]	[75855122]
507_16504	chr1	89555565	89555965	+	1000	60.0	[]	[]	[12.953519]	[104]	[]	[89555761]
507_16506	chr1	91022043	91022443	+	1000	60.0	[12.953519]	[247]	[]	[]	[91022291]	[]
507_1651	chr4	139665696	139666096	+	1000	216.0	[12.953519]	[87]	[]	[]	[139665880]	[]
507_16511	chr1	110053885	110054285	+	1000	60.0	[]	[]	[9.739339]	[142]	[]	[110054072]
507_1653	chr6	41278970	41279370	+	1000	216.0	[]	[]	[7.5738697]	[123]	[]	[41279173]
507_16531	chr1	174748599	174748999	+	1000	60.0	[12.953519]	[104]	[]	[]	[174748802]	[]
507_16532	chr1	181893924	181894324	+	1000	60.0	[]	[]	[12.953519]	[151]	[]	[181894172]
507_16545	chr1	229717800	229718200	+	1000	60.0	[12.953519]	[86]	[]	[]	[229717977]	[]
507_16547	chr1	241596671	241597071	+	1000	60.0	[]	[]	[9.739339]	[161]	[]	[241596909]
507_16549	chr1	246151746	246152146	+	1000	60.0	[9.739339]	[144]	[]	[]	[246151973]	[]
507_16550	chr10	3762899	3763299	+	1000	60.0	[8.015333]	[100]	[]	[]	[3763086]	[]
507_16552	chr10	3809489	3809889	+	1000	60.0	[8.614196]	[148]	[]	[]	[3809724]	[]
507_16556	chr10	11896668	11897068	+	1000	60.0	[]	[]	[9.739339]	[186]	[]	[11896869]
507_16562	chr10	43430928	43431328	+	1000	60.0	[]	[]	[9.739339]	[104]	[]	[43431106]
507_16565	chr10	50332106	50332506	+	1000	60.0	[7.9201093]	[171]	[7.9201093]	[157]	[50332345]	[50332331]
507_16569	chr10	78959181	78959581	+	1000	60.0	[]	[]	[9.739339]	[90]	[]	[78959363]
507_16570	chr10	99658668	99659068	+	1000	60.0	[12.953519]	[91]	[]	[]	[99658859]	[]
507_16571	chr10	100912029	100912429	+	1000	60.0	[]	[]	[12.953519]	[173]	[]	[100912260]
507_16573	chr10	103696418	103696818	+	1000	60.0	[9.964856]	[95]	[]	[]	[103696602]	[]
507_16574	chr10	110641164	110641564	+	1000	60.0	[9.964856]	[101]	[]	[]	[110641337]	[]
507_16576	chr11	5600284	5600684	+	1000	60.0	[]	[]	[7.7804747]	[172]	[]	[5600531]
507_16579	chr11	6646091	6646491	+	1000	60.0	[]	[]	[9.739339]	[104]	[]	[6646295]
507_1658	chr1	77729264	77729664	+	1000	215.0	[9.739339]	[109]	[]	[]	[77729455]	[]
507_16583	chr11	18105953	18106353	+	1000	60.0	[]	[]	[9.739339]	[140]	[]	[18106191]
507_16587	chr11	48093737	48094137	+	1000	60.0	[]	[]	[7.7032084, 12.953519]	[105, 157]	[]	[48093914, 48093966]
507_16588	chr11	57353808	57354208	+	1000	60.0	[12.953519]	[116]	[8.614196]	[143]	[57354000]	[57354027]
507_16590	chr11	61817807	61818207	+	1000	60.0	[]	[]	[8.614196]	[127]	[]	[61818010]
507_16591	chr11	61954061	61954461	+	1000	60.0	[7.4965763]	[169]	[]	[]	[61954311]	[]
507_16593	chr11	64146004	64146404	+	1000	60.0	[7.58023, 12.953519]	[104, 127]	[]	[]	[64146175, 64146198]	[]
507_16594	chr11	65045081	65045481	+	1000	60.0	[9.739339]	[96]	[]	[]	[65045274]	[]
507_16598	chr11	66311853	66312253	+	1000	60.0	[7.58023]	[161]	[]	[]	[66312099]	[]
507_166	chr16	142980	143380	+	1000	444.0	[]	[]	[7.58023]	[67]	[]	[143143]
507_16601	chr11	72079879	72080279	+	1000	60.0	[8.015333]	[165]	[]	[]	[72080058]	[]
507_16602	chr11	118634825	118635225	+	1000	60.0	[8.614196]	[152]	[]	[]	[118635049]	[]
507_16606	chr12	31728382	31728782	+	1000	60.0	[]	[]	[7.6892543]	[137]	[]	[31728552]
507_16608	chr12	47055781	47056181	+	1000	60.0	[9.739339]	[189]	[]	[]	[47056025]	[]
507_1661	chr1	211928227	211928627	+	1000	215.0	[]	[]	[8.015333]	[113]	[]	[211928416]
507_16611	chr12	50167586	50167986	+	1000	60.0	[8.015333]	[179]	[]	[]	[50167800]	[]
507_16612	chr12	50275553	50275953	+	1000	60.0	[8.614196]	[121]	[]	[]	[50275767]	[]
507_16613	chr12	54286788	54287188	+	1000	60.0	[]	[]	[7.7032084]	[117]	[]	[54286967]
507_16617	chr12	68497711	68498111	+	1000	60.0	[]	[]	[7.9201093]	[83]	[]	[68497888]
507_16618	chr12	71639477	71639877	+	1000	60.0	[]	[]	[12.953519]	[95]	[]	[71639663]
507_16620	chr12	93762966	93763366	+	1000	60.0	[]	[]	[8.015333, 12.953519]	[163, 168]	[]	[93763198, 93763203]
507_16622	chr12	108305938	108306338	+	1000	60.0	[]	[]	[8.015333, 9.739339]	[70, 107]	[]	[108306103, 108306140]
507_16623	chr12	108605351	108605751	+	1000	60.0	[7.4063363]	[61]	[]	[]	[108605505]	[]
507_16625	chr12	113245743	113246143	+	1000	60.0	[8.614196]	[153]	[]	[]	[113245962]	[]
507_1663	chr10	22733941	22734341	+	1000	215.0	[9.739339]	[99]	[]	[]	[22734138]	[]
507_16631	chr12	122333573	122333973	+	1000	60.0	[8.614196]	[74]	[]	[]	[122333738]	[]
507_16633	chr13	19633277	19633677	+	1000	60.0	[]	[]	[12.953519]	[97]	[]	[19633474]
507_16634	chr13	21615414	21615814	+	1000	60.0	[]	[]	[7.7804747, 7.9201093]	[77, 141]	[]	[21615575, 21615639]
507_16635	chr13	22839881	22840281	+	1000	60.0	[9.739339]	[106]	[9.964856]	[129]	[22840083]	[22840106]
507_16637	chr13	41465532	41465932	+	1000	60.0	[]	[]	[7.4965763, 12.953519]	[104, 134]	[]	[41465713, 41465743]
507_1664	chr12	10363312	10363712	+	1000	215.0	[12.953519]	[120]	[]	[]	[10363530]	[]
507_16640	chr14	34873377	34873777	+	1000	60.0	[]	[]	[7.4965763]	[137]	[]	[34873603]
507_16641	chr14	58427459	58427859	+	1000	60.0	[]	[]	[8.015333]	[214]	[]	[58427700]
507_16642	chr14	67680102	67680502	+	1000	60.0	[7.663098]	[98]	[]	[]	[67680280]	[]
507_16643	chr14	69637613	69638013	+	1000	60.0	[]	[]	[8.015333]	[122]	[]	[69637823]
507_16647	chr15	63803140	63803540	+	1000	60.0	[12.953519]	[72]	[]	[]	[63803299]	[]
507_16649	chr15	66946634	66947034	+	1000	60.0	[]	[]	[9.739339]	[111]	[]	[66946796]
507_1665	chr12	57520272	57520672	+	1000	215.0	[]	[]	[9.739339]	[146]	[]	[57520511]
507_16651	chr15	75167500	75167900	+	1000	60.0	[]	[]	[7.5738697]	[155]	[]	[75167747]
507_16657	chr16	14630763	14631163	+	1000	60.0	[9.739339, 7.4965763]	[126, 134]	[]	[]	[14630987, 14630995]	[]
507_16659	chr16	21520046	21520446	+	1000	60.0	[8.614196]	[119]	[]	[]	[21520229]	[]
507_16661	chr16	24116942	24117342	+	1000	60.0	[]	[]	[12.953519]	[134]	[]	[24117134]
507_16664	chr16	67504342	67504742	+	1000	60.0	[]	[]	[7.9201093]	[171]	[]	[67504582]
507_16667	chr16	83952875	83953275	+	1000	60.0	[7.4965763]	[180]	[]	[]	[83953118]	[]
507_16675	chr17	8222149	8222549	+	1000	60.0	[]	[]	[7.7032084]	[82]	[]	[8222321]
507_16676	chr17	29589977	29590377	+	1000	60.0	[12.953519]	[114]	[]	[]	[29590154]	[]
507_16678	chr17	41629842	41630242	+	1000	60.0	[12.953519]	[88]	[]	[]	[41630012]	[]
507_1668	chr2	45588382	45588782	+	1000	215.0	[]	[]	[8.614196]	[133]	[]	[45588609]
507_16680	chr17	44218176	44218576	+	1000	60.0	[]	[]	[12.953519]	[219]	[]	[44218409]
507_16685	chr17	50667925	50668325	+	1000	60.0	[9.739339, 12.953519]	[148, 157]	[]	[]	[50668158, 50668167]	[]
507_16689	chr17	68029532	68029932	+	1000	60.0	[7.9201093]	[85]	[12.953519]	[116]	[68029700]	[68029731]
507_1669	chr2	157786772	157787172	+	1000	215.0	[7.5738697]	[112]	[]	[]	[157786982]	[]
507_16691	chr17	75775472	75775872	+	1000	60.0	[]	[]	[12.953519]	[197]	[]	[75775707]
507_16693	chr17	81480561	81480961	+	1000	60.0	[9.739339, 12.953519]	[108, 161]	[]	[]	[81480716, 81480769]	[]
507_16696	chr18	5237988	5238388	+	1000	60.0	[]	[]	[9.964856]	[135]	[]	[5238167]
507_16698	chr18	27461972	27462372	+	1000	60.0	[9.964856]	[87]	[]	[]	[27462150]	[]
507_167	chr16	23821939	23822339	+	1000	444.0	[]	[]	[9.964856]	[117]	[]	[23822143]
507_1670	chr20	38196507	38196907	+	1000	215.0	[]	[]	[9.739339]	[111]	[]	[38196711]
507_16700	chr19	290064	290464	+	1000	60.0	[]	[]	[9.739339]	[102]	[]	[290254]
507_16701	chr19	3155833	3156233	+	1000	60.0	[]	[]	[7.4965763]	[181]	[]	[3156080]
507_16709	chr19	12847453	12847853	+	1000	60.0	[7.5738697]	[171]	[]	[]	[12847685]	[]
507_1671	chr22	21709612	21710012	+	1000	215.0	[9.739339, 9.739339]	[105, 180]	[9.964856, 8.015333]	[112, 187]	[21709780, 21709855]	[21709787, 21709862]
507_16712	chr19	17654555	17654955	+	1000	60.0	[]	[]	[9.739339, 9.739339, 7.663098, 12.953519]	[92, 148, 155, 180]	[]	[17654716, 17654772, 17654779, 17654804]
507_16713	chr19	18022269	18022669	+	1000	60.0	[7.663098]	[121]	[]	[]	[18022472]	[]
507_16718	chr19	19170393	19170793	+	1000	60.0	[]	[]	[8.614196, 8.614196]	[110, 121]	[]	[19170560, 19170571]
507_16719	chr19	34316685	34317085	+	1000	60.0	[12.953519]	[96]	[8.015333]	[149]	[34316859]	[34316912]
507_16722	chr19	41204237	41204637	+	1000	60.0	[]	[]	[7.58023]	[92]	[]	[41204422]
507_16723	chr19	41225766	41226166	+	1000	60.0	[7.4063363]	[139]	[]	[]	[41225982]	[]
507_16724	chr19	42218411	42218811	+	1000	60.0	[12.953519]	[98]	[]	[]	[42218594]	[]
507_16726	chr19	45263017	45263417	+	1000	60.0	[]	[]	[8.614196]	[134]	[]	[45263229]
507_16727	chr19	47256378	47256778	+	1000	60.0	[]	[]	[8.015333]	[136]	[]	[47256611]
507_16728	chr19	48867068	48867468	+	1000	60.0	[8.614196]	[160]	[]	[]	[48867299]	[]
507_16738	chr2	27250217	27250617	+	1000	60.0	[]	[]	[8.614196]	[185]	[]	[27250467]
507_1674	chr6	28566140	28566540	+	1000	215.0	[8.614196]	[80]	[]	[]	[28566304]	[]
507_16741	chr2	38666418	38666818	+	1000	60.0	[12.953519]	[88]	[]	[]	[38666600]	[]
507_16747	chr2	55459695	55460095	+	1000	60.0	[]	[]	[7.663098]	[135]	[]	[55459913]
507_16751	chr2	105426274	105426674	+	1000	60.0	[8.614196]	[157]	[]	[]	[105426521]	[]
507_16754	chr2	145745085	145745485	+	1000	60.0	[7.9201093]	[88]	[]	[]	[145745261]	[]
507_16755	chr2	151261108	151261508	+	1000	60.0	[]	[]	[9.739339]	[107]	[]	[151261290]
507_16759	chr2	172097690	172098090	+	1000	60.0	[7.7804747, 7.7804747]	[63, 103]	[]	[]	[172097853, 172097893]	[]
507_1676	chr8	124197992	124198392	+	1000	215.0	[]	[]	[7.58023]	[108]	[]	[124198191]
507_16761	chr2	179825399	179825799	+	1000	60.0	[9.5729685]	[117]	[]	[]	[179825593]	[]
507_16763	chr2	189578317	189578717	+	817	60.0	[12.953519]	[102]	[]	[]	[189578483]	[]
507_16764	chr2	190462619	190463019	+	1000	60.0	[8.015333]	[145]	[]	[]	[190462857]	[]
507_16768	chr2	204280246	204280646	+	1000	60.0	[]	[]	[7.6892543]	[118]	[]	[204280400]
507_1677	chr1	70675816	70676216	+	1000	214.0	[]	[]	[7.5738697]	[106]	[]	[70676015]
507_16771	chr20	29875335	29875735	+	702	60.0	[9.964856]	[89]	[]	[]	[29875524]	[]
507_16779	chr20	49763802	49764202	+	1000	60.0	[]	[]	[9.739339]	[147]	[]	[49764003]
507_1678	chr11	72815662	72816062	+	1000	214.0	[8.614196]	[111]	[]	[]	[72815873]	[]
507_16781	chr20	54044107	54044507	+	1000	60.0	[]	[]	[7.663098]	[101]	[]	[54044297]
507_16782	chr20	62805797	62806197	+	1000	60.0	[]	[]	[9.739339]	[101]	[]	[62805961]
507_16783	chr21	33491375	33491775	+	1000	60.0	[]	[]	[12.953519]	[167]	[]	[33491616]
507_16785	chr21	46307676	46308076	+	1000	60.0	[]	[]	[7.4063363]	[167]	[]	[46307893]
507_16787	chr22	20439114	20439514	+	1000	60.0	[7.7032084]	[141]	[]	[]	[20439354]	[]
507_16788	chr22	20516712	20517112	+	1000	60.0	[]	[]	[9.739339]	[275]	[]	[20516919]
507_16791	chr22	21468094	21468494	+	1000	60.0	[]	[]	[7.58023]	[73]	[]	[21468253]
507_16793	chr22	22478701	22479101	+	1000	60.0	[]	[]	[8.614196]	[122]	[]	[22478922]
507_16797	chr22	31603078	31603478	+	1000	60.0	[]	[]	[7.4063363]	[70]	[]	[31603246]
507_168	chr1	21676004	21676404	+	1000	442.0	[7.7032084]	[89]	[]	[]	[21676193]	[]
507_16803	chr3	13556970	13557370	+	1000	60.0	[8.614196, 9.739339]	[98, 106]	[]	[]	[13557168, 13557176]	[]
507_16804	chr3	14430079	14430479	+	1000	60.0	[9.739339]	[183]	[]	[]	[14430318]	[]
507_16809	chr3	41267992	41268392	+	1000	60.0	[7.9201093]	[100]	[]	[]	[41268184]	[]
507_1681	chr19	11568266	11568666	+	1000	214.0	[]	[]	[9.739339, 7.6892543]	[119, 172]	[]	[11568453, 11568506]
507_16814	chr3	133159499	133159899	+	1000	60.0	[12.953519]	[155]	[]	[]	[133159725]	[]
507_16817	chr3	155027111	155027511	+	1000	60.0	[]	[]	[7.663098]	[149]	[]	[155027335]
507_16822	chr3	183400441	183400841	+	1000	60.0	[7.4965763, 9.739339]	[64, 74]	[]	[]	[183400594, 183400604]	[]
507_16826	chr3	194583714	194584114	+	1000	60.0	[9.739339]	[100]	[]	[]	[194583869]	[]
507_16829	chr4	3445775	3446175	+	1000	60.0	[]	[]	[12.953519]	[156]	[]	[3446026]
507_1683	chr22	22770198	22770598	+	1000	214.0	[8.614196]	[162]	[]	[]	[22770447]	[]
507_16832	chr4	75895773	75896173	+	1000	60.0	[]	[]	[12.953519]	[106]	[]	[75895945]
507_16833	chr4	78584856	78585256	+	1000	60.0	[]	[]	[9.739339, 7.4965763]	[120, 131]	[]	[78585062, 78585073]
507_16834	chr4	83364379	83364779	+	863	60.0	[]	[]	[7.7804747]	[133]	[]	[83364569]
507_16836	chr4	128825250	128825650	+	1000	60.0	[8.015333]	[89]	[7.4965763]	[97]	[128825427]	[128825435]
507_16837	chr4	153058287	153058687	+	1000	60.0	[9.739339]	[113]	[]	[]	[153058495]	[]
507_16838	chr4	172153700	172154100	+	1000	60.0	[]	[]	[12.953519]	[107]	[]	[172153895]
507_16839	chr4	183008498	183008898	+	1000	60.0	[]	[]	[8.015333]	[104]	[]	[183008696]
507_16842	chr5	10487581	10487981	+	1000	60.0	[9.739339]	[151]	[]	[]	[10487823]	[]
507_16843	chr5	34839033	34839433	+	1000	60.0	[7.6892543, 8.614196]	[97, 170]	[]	[]	[34839194, 34839267]	[]
507_16847	chr5	55390435	55390835	+	1000	60.0	[]	[]	[7.4063363]	[91]	[]	[55390614]
507_16849	chr5	80407660	80408060	+	1000	60.0	[7.9180784]	[98]	[7.58023]	[165]	[80407828]	[80407895]
507_1685	chr6	170554146	170554546	+	1000	214.0	[]	[]	[7.9201093]	[98]	[]	[170554341]
507_16852	chr5	112931368	112931768	+	1000	60.0	[]	[]	[7.7804747]	[151]	[]	[112931612]
507_16858	chr5	135600992	135601392	+	1000	60.0	[9.739339]	[72]	[]	[]	[135601163]	[]
507_1686	chr7	99539391	99539791	+	1000	214.0	[]	[]	[8.614196]	[129]	[]	[99539580]
507_16861	chr5	148398217	148398617	+	1000	60.0	[9.5729685]	[119]	[12.953519]	[111]	[148398435]	[148398427]
507_16862	chr5	149456048	149456448	+	1000	60.0	[7.58023]	[57]	[]	[]	[149456203]	[]
507_16863	chr5	157288290	157288690	+	1000	60.0	[7.58023]	[140]	[]	[]	[157288524]	[]
507_16866	chr5	172959370	172959770	+	1000	60.0	[]	[]	[9.739339]	[109]	[]	[172959572]
507_16868	chr5	176543413	176543813	+	1000	60.0	[]	[]	[12.953519]	[83]	[]	[176543592]
507_16870	chr6	5125583	5125983	+	1000	60.0	[]	[]	[9.739339]	[136]	[]	[5125808]
507_16871	chr6	7048087	7048487	+	1000	60.0	[]	[]	[9.5729685]	[160]	[]	[7048325]
507_16877	chr6	15409282	15409682	+	1000	60.0	[]	[]	[12.953519]	[140]	[]	[15409502]
507_16882	chr6	30597270	30597670	+	1000	60.0	[7.6892543]	[118]	[]	[]	[30597443]	[]
507_16888	chr6	43803930	43804330	+	1000	60.0	[8.614196]	[163]	[]	[]	[43804181]	[]
507_16891	chr6	53067044	53067444	+	1000	60.0	[7.9201093]	[83]	[]	[]	[53067196]	[]
507_16897	chr6	139376559	139376959	+	1000	60.0	[12.953519]	[171]	[]	[]	[139376799]	[]
507_169	chr1	207520088	207520488	+	1000	442.0	[]	[]	[9.739339]	[139]	[]	[207520315]
507_1690	chr10	73781825	73782225	+	1000	213.0	[9.739339]	[111]	[]	[]	[73782030]	[]
507_16905	chr6	163956523	163956923	+	1000	60.0	[]	[]	[7.9201093, 9.5729685]	[168, 202]	[]	[163956730, 163956764]
