#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_15090	chr2	46172186	46172586	+	1000	40.0	[]	[]	[10.451979]	[124]	[]	[46172394]
682_15097	chr2	70085287	70085687	+	1000	40.0	[8.396125]	[158]	[]	[]	[70085501]	[]
682_1510	chr6	32195374	32195774	+	1000	97.5	[]	[]	[10.451979]	[85]	[]	[32195552]
682_15102	chr2	145854104	145854504	+	1000	40.0	[10.451979, 8.53598]	[102, 120]	[8.53598]	[133]	[145854295, 145854313]	[145854326]
682_15109	chr2	177759220	177759620	+	933	40.0	[8.53598]	[128]	[]	[]	[177759393]	[]
682_15110	chr2	183105344	183105744	+	1000	40.0	[10.451979]	[115]	[10.451979]	[101]	[183105548]	[183105534]
682_15113	chr2	215417454	215417854	+	1000	40.0	[8.396125]	[129]	[]	[]	[215417683]	[]
682_15114	chr20	812134	812534	+	1000	40.0	[10.451979, 10.451979]	[115, 120]	[]	[]	[812307, 812312]	[]
682_15117	chr20	31608426	31608826	+	1000	40.0	[]	[]	[10.451979]	[76]	[]	[31608591]
682_15119	chr20	35884239	35884639	+	1000	40.0	[]	[]	[10.451979]	[124]	[]	[35884444]
682_15120	chr20	45342257	45342657	+	1000	40.0	[8.786715]	[152]	[]	[]	[45342476]	[]
682_15122	chr20	47383891	47384291	+	1000	40.0	[8.786715]	[188]	[]	[]	[47384119]	[]
682_15127	chr21	29232042	29232442	+	1000	40.0	[8.396125]	[105]	[]	[]	[29232231]	[]
682_15130	chr21	35170819	35171219	+	1000	40.0	[]	[]	[8.786715]	[92]	[]	[35170996]
682_15133	chr22	16666655	16667055	+	1000	40.0	[8.53598]	[236]	[]	[]	[16666894]	[]
682_15135	chr22	20415341	20415741	+	1000	40.0	[]	[]	[8.53598]	[228]	[]	[20415590]
682_15136	chr22	20490228	20490628	+	912	40.0	[6.8707166]	[89]	[]	[]	[20490401]	[]
682_15138	chr22	20615964	20616364	+	1000	40.0	[8.786715]	[169]	[]	[]	[20616177]	[]
682_1514	chr1	6205862	6206262	+	1000	97.0	[8.396125]	[127]	[8.396125]	[125]	[6206076]	[6206074]
682_15141	chr22	20960086	20960486	+	1000	40.0	[8.396125]	[171]	[]	[]	[20960291]	[]
682_15142	chr22	21034802	21035202	+	1000	40.0	[8.396125]	[113]	[]	[]	[21035013]	[]
682_15148	chr22	21902653	21903053	+	1000	40.0	[]	[]	[8.396125]	[173]	[]	[21902829]
682_1515	chr1	124579303	124579703	+	1000	97.0	[]	[]	[8.396125]	[157]	[]	[124579550]
682_15151	chr22	22043307	22043707	+	1000	40.0	[8.786715]	[228]	[]	[]	[22043540]	[]
682_15153	chr22	22121826	22122226	+	1000	40.0	[8.396125]	[83]	[]	[]	[22121982]	[]
682_15156	chr22	22820283	22820683	+	1000	40.0	[8.396125]	[125]	[]	[]	[22820506]	[]
682_15157	chr22	23114314	23114714	+	1000	40.0	[10.451979]	[124]	[]	[]	[23114531]	[]
682_15158	chr22	23233251	23233651	+	1000	40.0	[8.53598]	[235]	[]	[]	[23233492]	[]
682_1516	chr1	143231287	143231687	+	1000	97.0	[]	[]	[10.451979, 10.451979]	[101, 106]	[]	[143231485, 143231490]
682_15162	chr22	42443653	42444053	+	1000	40.0	[]	[]	[6.8707166]	[162]	[]	[42443894]
682_15166	chr3	32510104	32510504	+	1000	40.0	[]	[]	[10.451979]	[128]	[]	[32510321]
682_15168	chr3	36736272	36736672	+	1000	40.0	[]	[]	[8.53598]	[137]	[]	[36736506]
682_15170	chr3	42443785	42444185	+	1000	40.0	[10.451979]	[68]	[]	[]	[42443946]	[]
682_15173	chr3	100029630	100030030	+	919	40.0	[8.53598]	[132]	[]	[]	[100029840]	[]
682_15174	chr3	126540512	126540912	+	1000	40.0	[]	[]	[8.396125]	[143]	[]	[126540741]
682_15177	chr3	167734738	167735138	+	915	40.0	[8.396125]	[168]	[]	[]	[167734985]	[]
682_15179	chr3	172939653	172940053	+	1000	40.0	[]	[]	[10.451979]	[144]	[]	[172939877]
682_15180	chr3	184110406	184110806	+	803	40.0	[8.396125]	[80]	[]	[]	[184110582]	[]
682_15182	chr4	9936146	9936546	+	1000	40.0	[]	[]	[8.786715]	[128]	[]	[9936372]
682_15185	chr4	40200686	40201086	+	991	40.0	[8.53598]	[100]	[]	[]	[40200863]	[]
682_15187	chr4	48853862	48854262	+	1000	40.0	[]	[]	[8.53598]	[99]	[]	[48854028]
682_15188	chr4	73904525	73904925	+	1000	40.0	[]	[]	[8.53598]	[79]	[]	[73904703]
682_15189	chr4	74097787	74098187	+	1000	40.0	[]	[]	[10.451979]	[169]	[]	[74097962]
682_1519	chr12	56877962	56878362	+	1000	97.0	[10.451979]	[132]	[]	[]	[56878189]	[]
682_15194	chr5	34523053	34523453	+	984	40.0	[]	[]	[8.396125]	[78]	[]	[34523205]
682_15198	chr5	47114968	47115368	+	1000	40.0	[8.53598]	[113]	[]	[]	[47115174]	[]
682_15199	chr5	54311779	54312179	+	705	40.0	[]	[]	[8.396125]	[82]	[]	[54311945]
682_152	chr18	11925762	11926162	+	1000	276.5	[]	[]	[10.451979]	[126]	[]	[11925988]
682_1520	chr13	17742662	17743062	+	1000	97.0	[10.451979]	[81]	[]	[]	[17742832]	[]
682_15200	chr5	96807887	96808287	+	1000	40.0	[]	[]	[8.396125]	[144]	[]	[96808092]
682_15202	chr5	108747633	108748033	+	1000	40.0	[8.786715]	[178]	[]	[]	[108747844]	[]
682_15203	chr5	118989806	118990206	+	1000	40.0	[]	[]	[10.451979]	[142]	[]	[118989996]
682_15204	chr5	126514329	126514729	+	1000	40.0	[]	[]	[8.53598]	[137]	[]	[126514497]
682_15205	chr5	126970726	126971126	+	1000	40.0	[]	[]	[8.53598]	[157]	[]	[126970958]
682_15212	chr5	136133283	136133683	+	1000	40.0	[]	[]	[8.396125]	[114]	[]	[136133477]
682_15216	chr5	154197232	154197632	+	696	40.0	[6.8707166]	[142]	[]	[]	[154197395]	[]
682_15217	chr5	157358893	157359293	+	991	40.0	[]	[]	[8.396125]	[58]	[]	[157359045]
682_15218	chr5	159211843	159212243	+	1000	40.0	[]	[]	[8.786715]	[138]	[]	[159212063]
682_1522	chr19	46600916	46601316	+	1000	97.0	[8.396125]	[125]	[]	[]	[46601134]	[]
682_15224	chr6	13702811	13703211	+	1000	40.0	[8.53598]	[133]	[]	[]	[13703043]	[]
682_15226	chr6	18585069	18585469	+	833	40.0	[]	[]	[8.53598]	[234]	[]	[18585319]
682_1523	chr2	130371776	130372176	+	1000	97.0	[8.53598]	[116]	[]	[]	[130371975]	[]
682_15233	chr6	35330604	35331004	+	903	40.0	[]	[]	[8.53598, 8.396125]	[59, 85]	[]	[35330755, 35330781]
682_15239	chr6	40138389	40138789	+	1000	40.0	[8.786715, 6.8707166]	[181, 188]	[6.8707166]	[135]	[40138629, 40138636]	[40138583]
682_1524	chr2	170236130	170236530	+	1000	97.0	[8.786715]	[124]	[]	[]	[170236321]	[]
682_15241	chr6	46770977	46771377	+	802	40.0	[10.451979]	[82]	[]	[]	[46771159]	[]
682_15247	chr6	96520302	96520702	+	1000	40.0	[]	[]	[10.451979]	[97]	[]	[96520471]
682_15248	chr6	106315994	106316394	+	1000	40.0	[8.53598]	[155]	[8.396125]	[108]	[106316206]	[106316159]
682_15255	chr6	147506570	147506970	+	1000	40.0	[]	[]	[8.53598]	[85]	[]	[147506735]
682_15260	chr6	159832946	159833346	+	1000	40.0	[6.8707166]	[68]	[]	[]	[159833108]	[]
682_15263	chr6	166940778	166941178	+	1000	40.0	[10.451979]	[119]	[]	[]	[166940946]	[]
682_15268	chr7	25851515	25851915	+	1000	40.0	[]	[]	[8.396125]	[105]	[]	[25851715]
682_1527	chr3	57599048	57599448	+	1000	97.0	[10.451979]	[89]	[]	[]	[57599231]	[]
682_15276	chr7	92447157	92447557	+	814	40.0	[8.396125]	[165]	[]	[]	[92447381]	[]
682_15278	chr7	103630316	103630716	+	552	40.0	[10.451979]	[120]	[]	[]	[103630513]	[]
682_15281	chr7	106451226	106451626	+	1000	40.0	[10.451979]	[136]	[]	[]	[106451450]	[]
682_15282	chr7	106871109	106871509	+	682	40.0	[8.53598]	[165]	[]	[]	[106871326]	[]
682_15284	chr7	107115902	107116302	+	905	40.0	[]	[]	[6.8707166]	[152]	[]	[107116095]
682_15287	chr7	148699783	148700183	+	984	40.0	[10.451979]	[150]	[10.451979]	[136]	[148700010]	[148699996]
682_1529	chr5	109656854	109657254	+	1000	97.0	[]	[]	[10.451979]	[127]	[]	[109657073]
682_15294	chr8	41440609	41441009	+	1000	40.0	[10.451979, 10.451979]	[96, 119]	[]	[]	[41440789, 41440812]	[]
682_15297	chr8	90195598	90195998	+	997	40.0	[10.451979]	[157]	[]	[]	[90195815]	[]
682_15298	chr8	90974142	90974542	+	1000	40.0	[10.451979]	[208]	[]	[]	[90974370]	[]
682_15299	chr8	94895705	94896105	+	1000	40.0	[]	[]	[8.786715]	[148]	[]	[94895927]
682_1530	chr5	149887510	149887910	+	1000	97.0	[10.451979]	[98]	[]	[]	[149887703]	[]
682_15300	chr8	97239123	97239523	+	1000	40.0	[8.53598]	[89]	[]	[]	[97239306]	[]
682_15302	chr8	102788884	102789284	+	671	40.0	[8.396125]	[137]	[8.53598, 8.396125]	[125, 135]	[102789108]	[102789096, 102789106]
682_15303	chr8	122689614	122690014	+	868	40.0	[10.451979]	[73]	[]	[]	[122689787]	[]
682_15307	chr8	140343333	140343733	+	1000	40.0	[8.396125]	[88]	[]	[]	[140343507]	[]
682_15308	chr9	37969176	37969576	+	1000	40.0	[]	[]	[8.53598]	[137]	[]	[37969412]
682_15309	chr9	69223517	69223917	+	1000	40.0	[8.53598]	[183]	[]	[]	[69223767]	[]
682_15310	chr9	74573808	74574208	+	673	40.0	[]	[]	[10.451979]	[73]	[]	[74573979]
682_15313	chr9	97954466	97954866	+	977	40.0	[10.451979]	[153]	[]	[]	[97954661]	[]
682_15320	chr9	136213622	136214022	+	1000	40.0	[10.451979]	[180]	[]	[]	[136213832]	[]
682_15321	chr9	136546178	136546578	+	961	40.0	[]	[]	[10.451979]	[134]	[]	[136546397]
682_15324	chrUn_KI270757v1	65566	65966	+	1000	40.0	[]	[]	[10.451979]	[170]	[]	[65803]
682_15325	chrX	1060203	1060603	+	640	40.0	[]	[]	[10.451979]	[99]	[]	[1060388]
682_15326	chrX	2891365	2891765	+	758	40.0	[]	[]	[8.53598, 10.451979]	[108, 126]	[]	[2891545, 2891563]
682_15327	chrX	11588112	11588512	+	1000	40.0	[8.396125]	[207]	[]	[]	[11588358]	[]
682_1533	chr7	134986523	134986923	+	1000	97.0	[]	[]	[8.786715]	[89]	[]	[134986701]
682_15337	chr1	8822678	8823078	+	1000	39.5	[8.396125]	[118]	[]	[]	[8822890]	[]
682_15341	chr1	15950859	15951259	+	883	39.5	[8.786715]	[97]	[]	[]	[15951038]	[]
682_15349	chr1	28246333	28246733	+	1000	39.5	[8.786715]	[161]	[]	[]	[28246571]	[]
682_1535	chr1	61013243	61013643	+	1000	96.5	[10.451979]	[128]	[]	[]	[61013467]	[]
682_15352	chr1	31181577	31181977	+	1000	39.5	[]	[]	[6.8707166]	[135]	[]	[31181754]
682_15358	chr1	42949473	42949873	+	1000	39.5	[8.53598]	[212]	[]	[]	[42949724]	[]
682_15364	chr1	91713243	91713643	+	976	39.5	[8.53598]	[209]	[]	[]	[91713466]	[]
682_15367	chr1	112934579	112934979	+	786	39.5	[]	[]	[8.396125]	[123]	[]	[112934785]
682_15369	chr1	113210256	113210656	+	832	39.5	[]	[]	[10.451979]	[181]	[]	[113210479]
682_1537	chr1	234772361	234772761	+	1000	96.5	[8.53598, 8.786715]	[84, 93]	[]	[]	[234772542, 234772551]	[]
682_15371	chr1	116810459	116810859	+	768	39.5	[]	[]	[8.396125]	[133]	[]	[116810683]
682_15372	chr1	117387270	117387670	+	995	39.5	[]	[]	[6.8707166]	[100]	[]	[117387445]
682_15373	chr1	120425048	120425448	+	1000	39.5	[]	[]	[10.451979]	[131]	[]	[120425271]
682_15374	chr1	148264899	148265299	+	983	39.5	[10.451979]	[66]	[]	[]	[148265058]	[]
682_15377	chr1	151763349	151763749	+	1000	39.5	[]	[]	[6.8707166]	[139]	[]	[151763581]
682_1538	chr10	17003105	17003505	+	1000	96.5	[8.396125]	[111]	[]	[]	[17003306]	[]
682_15380	chr1	156677952	156678352	+	1000	39.5	[]	[]	[10.451979]	[226]	[]	[156678194]
682_15384	chr1	161021221	161021621	+	1000	39.5	[8.396125]	[82]	[]	[]	[161021378]	[]
682_15388	chr1	168574179	168574579	+	941	39.5	[8.786715]	[141]	[]	[]	[168574395]	[]
682_1539	chr12	89393594	89393994	+	1000	96.5	[]	[]	[8.396125]	[90]	[]	[89393758]
682_15398	chr1	210726548	210726948	+	1000	39.5	[6.8707166]	[147]	[]	[]	[210726735]	[]
682_15399	chr1	211323313	211323713	+	1000	39.5	[]	[]	[6.8707166]	[143]	[]	[211323537]
682_15400	chr1	212109828	212110228	+	1000	39.5	[]	[]	[8.53598]	[191]	[]	[212110075]
682_15402	chr1	212980076	212980476	+	945	39.5	[8.53598]	[162]	[]	[]	[212980304]	[]
682_15405	chr1	224528766	224529166	+	1000	39.5	[]	[]	[8.53598]	[105]	[]	[224528925]
682_15410	chr1	241596656	241597056	+	903	39.5	[]	[]	[10.451979]	[139]	[]	[241596873]
682_15411	chr1	242019815	242020215	+	1000	39.5	[8.396125]	[143]	[6.8707166]	[57]	[242020055]	[242019969]
682_15412	chr1	244796865	244797265	+	1000	39.5	[8.53598]	[142]	[]	[]	[244797105]	[]
682_15416	chr10	3804567	3804967	+	753	39.5	[]	[]	[6.8707166]	[144]	[]	[3804766]
682_1542	chr18	12336906	12337306	+	1000	96.5	[10.451979]	[118]	[]	[]	[12337116]	[]
682_15422	chr10	28973485	28973885	+	1000	39.5	[8.53598]	[97]	[]	[]	[28973670]	[]
682_15423	chr10	35268753	35269153	+	937	39.5	[]	[]	[10.451979]	[177]	[]	[35268966]
682_15427	chr10	71623400	71623800	+	813	39.5	[10.451979]	[181]	[]	[]	[71623648]	[]
682_1543	chr21	35232541	35232941	+	1000	96.5	[10.451979]	[95]	[8.53598]	[148]	[35232724]	[35232777]
682_15439	chr11	7605441	7605841	+	731	39.5	[]	[]	[8.786715, 10.451979]	[118, 133]	[]	[7605619, 7605634]
682_15440	chr11	18329142	18329542	+	1000	39.5	[8.396125]	[126]	[]	[]	[18329318]	[]
682_15446	chr11	69524373	69524773	+	1000	39.5	[]	[]	[10.451979]	[134]	[]	[69524580]
682_1545	chr6	17907649	17908049	+	1000	96.5	[]	[]	[10.451979]	[168]	[]	[17907894]
682_15450	chr11	75559075	75559475	+	613	39.5	[]	[]	[10.451979]	[122]	[]	[75559275]
682_15452	chr11	96338957	96339357	+	1000	39.5	[]	[]	[10.451979]	[140]	[]	[96339181]
682_15455	chr12	42444623	42445023	+	931	39.5	[8.786715]	[129]	[]	[]	[42444836]	[]
682_15461	chr12	111766626	111767026	+	1000	39.5	[]	[]	[10.451979]	[134]	[]	[111766842]
682_15466	chr12	131955782	131956182	+	802	39.5	[10.451979]	[89]	[]	[]	[131955969]	[]
682_15470	chr13	91058007	91058407	+	1000	39.5	[8.786715]	[123]	[]	[]	[91058216]	[]
682_15474	chr13	93339520	93339920	+	1000	39.5	[]	[]	[8.53598]	[182]	[]	[93339747]
682_15477	chr13	107952493	107952893	+	1000	39.5	[]	[]	[8.53598]	[117]	[]	[107952687]
682_15486	chr15	57138149	57138549	+	1000	39.5	[]	[]	[10.451979]	[115]	[]	[57138362]
682_1549	chrUn_KI270438v1	106471	106871	+	1000	96.5	[]	[]	[10.451979, 10.451979, 10.451979, 10.451979, 8.396125]	[93, 108, 123, 138, 143]	[]	[106649, 106664, 106679, 106694, 106699]
682_15491	chr15	69414871	69415271	+	891	39.5	[10.451979, 10.451979]	[106, 137]	[]	[]	[69415070, 69415101]	[]
682_15493	chr15	80054235	80054635	+	1000	39.5	[]	[]	[6.8707166]	[101]	[]	[80054417]
682_155	chrX	3701364	3701764	+	1000	273.0	[8.396125]	[76]	[]	[]	[3701539]	[]
682_15500	chr16	27235199	27235599	+	1000	39.5	[10.451979]	[97]	[]	[]	[27235371]	[]
682_15505	chr16	67719365	67719765	+	897	39.5	[]	[]	[10.451979]	[135]	[]	[67719588]
682_15513	chr16	85050617	85051017	+	1000	39.5	[]	[]	[10.451979]	[81]	[]	[85050788]
682_1552	chr1	203026106	203026506	+	1000	96.0	[]	[]	[8.53598]	[52]	[]	[203026257]
682_15524	chr17	41786425	41786825	+	1000	39.5	[]	[]	[6.8707166]	[98]	[]	[41786591]
682_15526	chr17	44543861	44544261	+	827	39.5	[]	[]	[10.451979]	[166]	[]	[44544068]
682_1553	chr1	211222413	211222813	+	1000	96.0	[10.451979]	[96]	[]	[]	[211222579]	[]
682_15530	chr17	78378259	78378659	+	1000	39.5	[]	[]	[10.451979]	[95]	[]	[78378426]
682_15535	chr18	8730120	8730520	+	1000	39.5	[]	[]	[8.786715]	[163]	[]	[8730300]
682_15537	chr18	22485921	22486321	+	1000	39.5	[8.53598, 8.396125]	[133, 154]	[]	[]	[22486092, 22486113]	[]
682_15538	chr18	34979082	34979482	+	981	39.5	[10.451979, 6.8707166]	[140, 191]	[]	[]	[34979267, 34979318]	[]
682_15539	chr18	47970735	47971135	+	1000	39.5	[8.53598]	[170]	[]	[]	[47970966]	[]
682_1554	chr10	73648984	73649384	+	1000	96.0	[10.451979, 10.451979]	[110, 128]	[]	[]	[73649187, 73649205]	[]
682_15545	chr19	7871660	7872060	+	1000	39.5	[8.396125]	[84]	[]	[]	[7871815]	[]
682_15549	chr19	16584485	16584885	+	1000	39.5	[]	[]	[8.396125]	[157]	[]	[16584698]
682_15551	chr19	38618594	38618994	+	937	39.5	[10.451979]	[163]	[]	[]	[38618810]	[]
682_15556	chr19	46730975	46731375	+	999	39.5	[10.451979]	[173]	[]	[]	[46731219]	[]
682_15557	chr19	46991140	46991540	+	1000	39.5	[8.396125]	[64]	[8.396125]	[62]	[46991301]	[46991299]
682_15558	chr19	47182332	47182732	+	992	39.5	[]	[]	[8.53598]	[114]	[]	[47182543]
682_15562	chr2	15563307	15563707	+	638	39.5	[]	[]	[10.451979]	[138]	[]	[15563470]
682_15563	chr2	20186544	20186944	+	1000	39.5	[8.53598]	[175]	[]	[]	[20186751]	[]
682_15566	chr2	37683328	37683728	+	982	39.5	[]	[]	[8.396125]	[158]	[]	[37683538]
682_1557	chr15	44427283	44427683	+	1000	96.0	[10.451979]	[145]	[]	[]	[44427524]	[]
682_15575	chr2	85704982	85705382	+	976	39.5	[8.396125]	[177]	[]	[]	[85705230]	[]
682_15576	chr2	88254659	88255059	+	926	39.5	[10.451979]	[141]	[]	[]	[88254835]	[]
682_15585	chr2	151672210	151672610	+	742	39.5	[10.451979]	[83]	[8.786715]	[119]	[151672389]	[151672425]
682_15587	chr2	151947195	151947595	+	1000	39.5	[10.451979]	[138]	[]	[]	[151947418]	[]
682_15588	chr2	159144789	159145189	+	1000	39.5	[]	[]	[8.53598]	[168]	[]	[159145026]
682_15589	chr2	172555545	172555945	+	972	39.5	[8.786715]	[139]	[]	[]	[172555759]	[]
682_15591	chr2	177217375	177217775	+	1000	39.5	[]	[]	[8.53598]	[128]	[]	[177217538]
682_15593	chr2	200939824	200940224	+	1000	39.5	[10.451979]	[80]	[]	[]	[200939989]	[]
682_15599	chr20	29031366	29031766	+	898	39.5	[]	[]	[10.451979]	[122]	[]	[29031547]
682_156	chr12	131362614	131363014	+	1000	272.0	[]	[]	[8.396125]	[106]	[]	[131362818]
682_15604	chr20	48887903	48888303	+	688	39.5	[]	[]	[8.396125]	[132]	[]	[48888116]
682_1561	chr19	51132258	51132658	+	1000	96.0	[]	[]	[10.451979]	[118]	[]	[51132458]
682_15612	chr21	35346657	35347057	+	846	39.5	[8.53598]	[148]	[]	[]	[35346871]	[]
682_15617	chr22	16621979	16622379	+	1000	39.5	[6.8707166]	[93]	[]	[]	[16622171]	[]
682_15626	chr22	20321670	20322070	+	996	39.5	[]	[]	[8.396125]	[200]	[]	[20321918]
682_15627	chr22	20834100	20834500	+	803	39.5	[]	[]	[8.53598]	[204]	[]	[20834331]
682_15628	chr22	20906828	20907228	+	1000	39.5	[]	[]	[8.786715]	[97]	[]	[20907021]
682_1563	chr2	20291029	20291429	+	1000	96.0	[]	[]	[8.53598]	[126]	[]	[20291248]
682_15631	chr22	21603929	21604329	+	968	39.5	[]	[]	[8.396125, 6.8707166]	[145, 184]	[]	[21604092, 21604131]
682_15632	chr22	21612768	21613168	+	1000	39.5	[8.396125]	[190]	[]	[]	[21613011]	[]
682_15640	chr22	22412474	22412874	+	1000	39.5	[8.53598]	[196]	[]	[]	[22412673]	[]
682_15642	chr22	22673704	22674104	+	807	39.5	[]	[]	[10.451979]	[119]	[]	[22673872]
682_1565	chr2	170143051	170143451	+	1000	96.0	[]	[]	[8.53598]	[106]	[]	[170143245]
682_15656	chr3	17579608	17580008	+	1000	39.5	[]	[]	[8.53598]	[139]	[]	[17579844]
682_15659	chr3	33716919	33717319	+	964	39.5	[8.53598]	[82]	[]	[]	[33717088]	[]
682_1566	chr21	37536907	37537307	+	1000	96.0	[]	[]	[10.451979]	[107]	[]	[37537114]
682_15663	chr3	48743753	48744153	+	999	39.5	[]	[]	[10.451979]	[129]	[]	[48743975]
682_15665	chr3	138374456	138374856	+	991	39.5	[]	[]	[6.8707166]	[172]	[]	[138374692]
682_15667	chr3	150414295	150414695	+	1000	39.5	[10.451979]	[100]	[]	[]	[150414475]	[]
682_1567	chr22	22729048	22729448	+	1000	96.0	[6.8707166]	[183]	[]	[]	[22729267]	[]
682_15670	chr3	184067556	184067956	+	1000	39.5	[]	[]	[8.53598, 6.8707166]	[165, 192]	[]	[184067761, 184067788]
682_15674	chr3	195699815	195700215	+	1000	39.5	[]	[]	[8.53598, 8.53598]	[108, 174]	[]	[195699995, 195700061]
682_1568	chr3	36992718	36993118	+	1000	96.0	[8.786715]	[78]	[]	[]	[36992873]	[]
682_15682	chr4	119300420	119300820	+	1000	39.5	[]	[]	[10.451979]	[144]	[]	[119300663]
682_15686	chr4	154165125	154165525	+	884	39.5	[8.53598]	[133]	[]	[]	[154165312]	[]
682_15687	chr4	174189497	174189897	+	1000	39.5	[8.396125]	[141]	[8.53598]	[177]	[174189682]	[174189718]
682_15688	chr4	185504253	185504653	+	1000	39.5	[8.396125]	[112]	[]	[]	[185504448]	[]
682_15692	chr5	36151837	36152237	+	1000	39.5	[8.396125]	[128]	[]	[]	[36152043]	[]
682_157	chr15	75065966	75066366	+	1000	270.5	[]	[]	[10.451979]	[150]	[]	[75066215]
682_1570	chr6	28554030	28554430	+	1000	96.0	[6.8707166]	[58]	[]	[]	[28554184]	[]
682_15701	chr5	88836477	88836877	+	916	39.5	[8.53598]	[132]	[]	[]	[88836704]	[]
682_15708	chr5	140310794	140311194	+	1000	39.5	[]	[]	[6.8707166]	[225]	[]	[140311042]
682_15709	chr5	143209151	143209551	+	1000	39.5	[8.53598]	[152]	[]	[]	[143209376]	[]
682_1571	chr6	161210838	161211238	+	1000	96.0	[]	[]	[10.451979]	[106]	[]	[161211029]
682_15714	chr6	6872965	6873365	+	816	39.5	[8.53598]	[139]	[]	[]	[6873198]	[]
682_15718	chr6	14038998	14039398	+	1000	39.5	[8.53598]	[118]	[]	[]	[14039183]	[]
682_15719	chr6	21987455	21987855	+	1000	39.5	[8.396125]	[127]	[8.53598]	[136]	[21987675]	[21987684]
682_15722	chr6	27795756	27796156	+	1000	39.5	[]	[]	[6.8707166]	[155]	[]	[27796005]
682_15723	chr6	28492053	28492453	+	1000	39.5	[]	[]	[8.53598]	[189]	[]	[28492263]
682_15724	chr6	28614992	28615392	+	948	39.5	[10.451979]	[213]	[]	[]	[28615209]	[]
682_15726	chr6	31847621	31848021	+	1000	39.5	[]	[]	[8.53598]	[81]	[]	[31847786]
682_15728	chr6	37038417	37038817	+	1000	39.5	[]	[]	[8.396125]	[209]	[]	[37038654]
682_15738	chr6	88171303	88171703	+	878	39.5	[8.53598]	[75]	[]	[]	[88171467]	[]
682_15741	chr6	129852259	129852659	+	858	39.5	[]	[]	[6.8707166]	[76]	[]	[129852432]
682_15742	chr6	135054491	135054891	+	1000	39.5	[10.451979]	[175]	[]	[]	[135054673]	[]
682_15745	chr6	142729165	142729565	+	625	39.5	[]	[]	[8.396125, 8.396125]	[124, 203]	[]	[142729320, 142729399]
682_15747	chr6	145787717	145788117	+	1000	39.5	[]	[]	[6.8707166]	[152]	[]	[145787942]
682_15752	chr6	157891694	157892094	+	1000	39.5	[]	[]	[8.53598, 10.451979]	[196, 203]	[]	[157891910, 157891917]
682_15755	chr7	22725535	22725935	+	1000	39.5	[]	[]	[8.53598]	[156]	[]	[22725740]
682_15760	chr7	44987946	44988346	+	1000	39.5	[6.8707166]	[109]	[]	[]	[44988141]	[]
682_15768	chr7	106773250	106773650	+	1000	39.5	[8.396125]	[116]	[]	[]	[106773411]	[]
682_1577	chr11	9364175	9364575	+	1000	95.5	[]	[]	[10.451979]	[134]	[]	[9364407]
682_15770	chr7	117119440	117119840	+	909	39.5	[8.396125]	[175]	[]	[]	[117119675]	[]
682_15774	chr7	130219226	130219626	+	1000	39.5	[10.451979]	[212]	[]	[]	[130219464]	[]
682_15776	chr7	137961353	137961753	+	1000	39.5	[]	[]	[8.53598]	[111]	[]	[137961543]
682_15778	chr7	140493066	140493466	+	949	39.5	[]	[]	[6.8707166]	[89]	[]	[140493249]
682_1578	chr17	43945084	43945484	+	1000	95.5	[10.451979]	[166]	[]	[]	[43945332]	[]
682_15783	chr7	158854548	158854948	+	1000	39.5	[]	[]	[10.451979]	[127]	[]	[158854721]
682_15794	chr8	123592342	123592742	+	1000	39.5	[]	[]	[6.8707166]	[154]	[]	[123592527]
682_15798	chr9	6078656	6079056	+	1000	39.5	[8.786715, 10.451979]	[81, 127]	[]	[]	[6078824, 6078870]	[]
682_1580	chr19	18291913	18292313	+	1000	95.5	[10.451979]	[59]	[]	[]	[18292070]	[]
682_15802	chr9	94669266	94669666	+	934	39.5	[8.786715]	[57]	[8.396125]	[83]	[94669423]	[94669449]
682_15807	chr9	109107960	109108360	+	1000	39.5	[]	[]	[6.8707166]	[124]	[]	[109108169]
682_1581	chr19	48891847	48892247	+	1000	95.5	[10.451979]	[140]	[8.53598]	[112]	[48892070]	[48892042]
682_15814	chr9	128886314	128886714	+	871	39.5	[8.396125]	[152]	[]	[]	[128886491]	[]
682_15816	chr9	132669440	132669840	+	1000	39.5	[8.396125]	[94]	[]	[]	[132669591]	[]
682_15823	chrX	118520853	118521253	+	1000	39.5	[10.451979, 10.451979]	[123, 156]	[]	[]	[118521065, 118521098]	[]
682_15825	chr1	6404646	6405046	+	1000	39.0	[8.396125]	[113]	[]	[]	[6404859]	[]
682_15828	chr1	19208685	19209085	+	781	39.0	[]	[]	[6.8707166]	[74]	[]	[19208845]
682_1583	chr2	167944862	167945262	+	1000	95.5	[10.451979]	[84]	[]	[]	[167945036]	[]
682_15830	chr1	21687811	21688211	+	1000	39.0	[10.451979]	[83]	[]	[]	[21687989]	[]
682_15832	chr1	23696672	23697072	+	1000	39.0	[]	[]	[6.8707166]	[172]	[]	[23696883]
682_15834	chr1	25250149	25250549	+	1000	39.0	[8.396125]	[72]	[]	[]	[25250301]	[]
682_15836	chr1	30737869	30738269	+	657	39.0	[10.451979]	[186]	[]	[]	[30738062]	[]
