#PeakID(python identify_motif.py ./ENCODE_processed_files/CREM_idr.fa CREM --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
978_0	chr16	2267946	2268346	+	1000	870.0	[12.827382, 8.6803]	[68, 118]	[12.82774, 8.678796]	[68, 118]	[2268110, 2268160]	[2268110, 2268160]
978_2596	chrX	153971686	153972086	+	1000	304.0	[17.532227]	[99]	[17.532068]	[99]	[153971879]	[153971879]
978_25962	chr8	21858330	21858730	+	1000	63.0	[7.0879874]	[147]	[7.0858283]	[147]	[21858576]	[21858576]
978_25963	chr8	25385211	25385611	+	1000	63.0	[11.9642105]	[96]	[11.971264]	[96]	[25385405]	[25385405]
978_25964	chr8	41812683	41813083	+	1000	63.0	[7.690971]	[87]	[7.68438]	[87]	[41812864]	[41812864]
978_25966	chr8	96211758	96212158	+	1000	63.0	[8.683845]	[80]	[8.685659]	[80]	[96211937]	[96211937]
978_25969	chr8	124527177	124527577	+	1000	63.0	[6.9645896]	[132]	[6.966317]	[132]	[124527400]	[124527400]
978_25982	chr9	116335389	116335789	+	1000	63.0	[10.700925, 11.826893]	[93, 133]	[10.693045, 11.826]	[93, 133]	[116335573, 116335613]	[116335573, 116335613]
978_25995	chr9	137425519	137425919	+	1000	63.0	[7.0314183]	[144]	[7.038805]	[144]	[137425762]	[137425762]
978_25998	chrX	16930491	16930891	+	1000	63.0	[6.8620853]	[105]	[6.862709]	[105]	[16930679]	[16930679]
978_26	chr1	1658814	1659214	+	1000	776.0	[8.280623]	[78]	[8.275621]	[78]	[1658991]	[1658991]
978_260	chr8	37736394	37736794	+	1000	648.0	[8.771405]	[79]	[8.775876]	[79]	[37736568]	[37736568]
978_26007	chrX	155612398	155612798	+	1000	63.0	[7.8555546]	[101]	[7.8563313]	[101]	[155612590]	[155612590]
978_26014	chr1	14784644	14785044	+	1000	62.0	[11.150296]	[147]	[11.153512]	[147]	[14784858]	[14784858]
978_26021	chr1	30473948	30474348	+	1000	62.0	[9.399223, 7.477831]	[82, 118]	[9.39357, 7.476098]	[82, 118]	[30474122, 30474158]	[30474122, 30474158]
978_26041	chr1	115646932	115647332	+	1000	62.0	[10.5121975]	[92]	[10.512504]	[92]	[115647120]	[115647120]
978_26042	chr1	117061927	117062327	+	1000	62.0	[6.51974]	[67]	[6.5191298]	[67]	[117062090]	[117062090]
978_26053	chr1	158101974	158102374	+	1000	62.0	[8.949056, 6.876116]	[95, 104]	[8.944946, 6.871819]	[95, 104]	[158102165, 158102174]	[158102165, 158102174]
978_26056	chr1	167760089	167760489	+	1000	62.0	[8.071464]	[73]	[8.066621]	[73]	[167760261]	[167760261]
978_26061	chr1	200429192	200429592	+	1000	62.0	[6.7461147]	[124]	[6.7432494]	[124]	[200429415]	[200429415]
978_2607	chr1	89896159	89896559	+	1000	302.0	[9.133522]	[77]	[9.130372]	[77]	[89896335]	[89896335]
978_2608	chr10	22631723	22632123	+	1000	302.0	[12.5602865, 6.8800125]	[70, 114]	[12.559404, 6.8842525]	[70, 114]	[22631891, 22631935]	[22631891, 22631935]
978_26091	chr10	73653767	73654167	+	1000	62.0	[7.5789547]	[74]	[7.575071]	[74]	[73653930]	[73653930]
978_26106	chr11	11020786	11021186	+	1000	62.0	[8.695212]	[114]	[8.699428]	[114]	[11020992]	[11020992]
978_2611	chr17	68512188	68512588	+	1000	302.0	[12.316082]	[92]	[12.320722]	[92]	[68512377]	[68512377]
978_26121	chr11	78177751	78178151	+	1000	62.0	[13.674023]	[106]	[13.672774]	[106]	[78177956]	[78177956]
978_26122	chr11	86008109	86008509	+	1000	62.0	[8.373239, 9.752654]	[86, 112]	[8.362096, 9.757523]	[86, 112]	[86008285, 86008311]	[86008285, 86008311]
978_26127	chr11	118789828	118790228	+	1000	62.0	[6.95365]	[119]	[6.9506435]	[119]	[118790046]	[118790046]
978_26138	chr12	55848023	55848423	+	1000	62.0	[8.442456]	[129]	[8.45051]	[129]	[55848240]	[55848240]
978_26145	chr12	108312585	108312985	+	1000	62.0	[8.441908]	[96]	[8.437622]	[96]	[108312764]	[108312764]
978_26150	chr12	122464287	122464687	+	1000	62.0	[10.750628]	[127]	[10.757884]	[127]	[122464507]	[122464507]
978_26151	chr12	122888491	122888891	+	1000	62.0	[6.9254847]	[111]	[6.928324]	[111]	[122888694]	[122888694]
978_26164	chr14	54565835	54566235	+	1000	62.0	[7.8058195]	[56]	[7.80979]	[56]	[54565990]	[54565990]
978_26165	chr14	56514799	56515199	+	973	62.0	[9.303985, 6.4952326]	[81, 84]	[9.306104, 6.4940534]	[81, 84]	[56514971, 56514974]	[56514971, 56514974]
978_26167	chr14	69652927	69653327	+	1000	62.0	[7.177514]	[146]	[7.1822085]	[146]	[69653157]	[69653157]
978_26168	chr14	77383420	77383820	+	1000	62.0	[9.620231]	[80]	[9.628168]	[80]	[77383592]	[77383592]
978_26177	chr15	50358819	50359219	+	1000	62.0	[7.351462]	[146]	[7.350119]	[146]	[50359064]	[50359064]
978_26178	chr15	58221611	58222011	+	1000	62.0	[6.550073, 7.3537245]	[111, 141]	[6.5395107, 7.3492985]	[111, 141]	[58221813, 58221843]	[58221813, 58221843]
978_26179	chr15	63203738	63204138	+	1000	62.0	[10.061953]	[98]	[10.0529]	[98]	[63203933]	[63203933]
978_26183	chr15	68924859	68925259	+	1000	62.0	[7.9657397]	[62]	[7.9631505]	[62]	[68925012]	[68925012]
978_26186	chr15	84600212	84600612	+	1000	62.0	[6.9741035]	[69]	[6.9764576]	[69]	[84600377]	[84600377]
978_26189	chr15	89498197	89498597	+	1000	62.0	[10.32905]	[95]	[10.334428]	[95]	[89498390]	[89498390]
978_26194	chr16	16083754	16084154	+	1000	62.0	[7.7533193, 6.8353157]	[102, 118]	[7.749795, 6.8379283]	[102, 118]	[16083937, 16083953]	[16083937, 16083953]
978_2621	chr5	109409945	109410345	+	1000	302.0	[8.436179]	[106]	[8.432111]	[106]	[109410141]	[109410141]
978_26212	chr17	39301643	39302043	+	1000	62.0	[8.064299]	[96]	[8.061528]	[96]	[39301836]	[39301836]
978_26231	chr17	79941950	79942350	+	1000	62.0	[13.653682]	[108]	[13.654202]	[108]	[79942142]	[79942142]
978_26232	chr17	80988973	80989373	+	1000	62.0	[6.6138034]	[87]	[6.6073985]	[87]	[80989153]	[80989153]
978_26250	chr19	8531504	8531904	+	1000	62.0	[11.69189]	[109]	[11.688837]	[109]	[8531704]	[8531704]
978_26268	chr19	50163008	50163408	+	1000	62.0	[16.349585]	[99]	[16.34831]	[99]	[50163204]	[50163204]
978_26273	chr2	17518204	17518604	+	1000	62.0	[6.884786]	[102]	[6.891252]	[102]	[17518406]	[17518406]
978_26279	chr2	46182105	46182505	+	1000	62.0	[7.9802155]	[92]	[7.9737744]	[92]	[46182288]	[46182288]
978_2628	chr1	230624094	230624494	+	1000	301.0	[16.859695]	[115]	[16.858997]	[115]	[230624304]	[230624304]
978_26286	chr2	107757207	107757607	+	1000	62.0	[14.08753]	[107]	[14.082288]	[107]	[107757406]	[107757406]
978_26293	chr2	197168626	197169026	+	1000	62.0	[8.1427965]	[121]	[8.14805]	[121]	[197168841]	[197168841]
978_26297	chr2	235390484	235390884	+	1000	62.0	[7.617952]	[119]	[7.625965]	[119]	[235390695]	[235390695]
978_26300	chr20	561690	562090	+	1000	62.0	[8.456287]	[114]	[8.45162]	[114]	[561887]	[561887]
978_26302	chr20	1423765	1424165	+	1000	62.0	[9.067331]	[148]	[9.07375]	[148]	[1423996]	[1423996]
978_26305	chr20	35215227	35215627	+	1000	62.0	[13.980424]	[93]	[13.974162]	[93]	[35215409]	[35215409]
978_26313	chr20	47540991	47541391	+	1000	62.0	[6.664655]	[135]	[6.6673813]	[135]	[47541220]	[47541220]
978_26317	chr20	59604277	59604677	+	1000	62.0	[14.087207]	[84]	[14.087976]	[84]	[59604460]	[59604460]
978_26327	chr22	20812253	20812653	+	1000	62.0	[9.897825]	[120]	[9.89768]	[120]	[20812470]	[20812470]
978_2633	chr20	38804910	38805310	+	1000	301.0	[7.4593105]	[72]	[7.462496]	[72]	[38805081]	[38805081]
978_26334	chr22	35313292	35313692	+	1000	62.0	[8.390186]	[102]	[8.391944]	[102]	[35313492]	[35313492]
978_26343	chr3	14633814	14634214	+	1000	62.0	[8.118734]	[100]	[8.12115]	[100]	[14634009]	[14634009]
978_26346	chr3	40278713	40279113	+	1000	62.0	[7.9262285, 10.331453]	[104, 112]	[7.923861, 10.331349]	[104, 112]	[40278895, 40278903]	[40278895, 40278903]
978_26348	chr3	57196898	57197298	+	1000	62.0	[8.260626]	[92]	[8.261941]	[92]	[57197089]	[57197089]
978_2635	chr6	90296718	90297118	+	1000	301.0	[15.251875]	[97]	[15.249918]	[97]	[90296914]	[90296914]
978_26353	chr3	128411732	128412132	+	1000	62.0	[7.7198296]	[91]	[7.713338]	[91]	[128411916]	[128411916]
978_26357	chr3	185704319	185704719	+	1000	62.0	[8.353537, 7.7174873]	[90, 95]	[8.36094, 7.7161508]	[90, 95]	[185704503, 185704508]	[185704503, 185704508]
978_2638	chr1	41333405	41333805	+	1000	300.0	[7.3486505]	[91]	[7.3495846]	[91]	[41333591]	[41333591]
978_26380	chr4	139860424	139860824	+	1000	62.0	[14.678242]	[100]	[14.676992]	[100]	[139860620]	[139860620]
978_26384	chr5	14871762	14872162	+	1000	62.0	[7.893414]	[77]	[7.8948913]	[77]	[14871933]	[14871933]
978_2639	chr1	247104328	247104728	+	1000	300.0	[8.265241]	[94]	[8.277103]	[94]	[247104511]	[247104511]
978_26391	chr5	103139268	103139668	+	1000	62.0	[11.18606]	[125]	[11.183277]	[125]	[103139486]	[103139486]
978_26399	chr5	151215235	151215635	+	1000	62.0	[11.334341]	[118]	[11.342939]	[118]	[151215443]	[151215443]
978_2640	chr10	63042253	63042653	+	1000	300.0	[13.443542]	[90]	[13.44424]	[90]	[63042438]	[63042438]
978_26400	chr5	158807910	158808310	+	1000	62.0	[11.612435]	[117]	[11.614837]	[117]	[158808126]	[158808126]
978_26418	chr6	36649827	36650227	+	1000	62.0	[9.896531]	[120]	[9.900441]	[120]	[36650038]	[36650038]
978_26426	chr6	137258129	137258529	+	1000	62.0	[7.0862594, 7.1767626]	[107, 110]	[7.0896583, 7.1709676]	[107, 110]	[137258335, 137258338]	[137258335, 137258338]
978_26429	chr6	151374059	151374459	+	1000	62.0	[9.975932]	[84]	[9.977424]	[84]	[151374227]	[151374227]
978_26433	chr6	161534466	161534866	+	1000	62.0	[14.546309]	[126]	[14.544399]	[126]	[161534691]	[161534691]
978_26454	chr7	129925566	129925966	+	1000	62.0	[12.157902]	[118]	[12.157098]	[118]	[129925771]	[129925771]
978_2646	chr16	3005876	3006276	+	1000	299.0	[11.327588]	[87]	[11.328348]	[87]	[3006063]	[3006063]
978_26463	chr7	157238088	157238488	+	1000	62.0	[9.322764]	[84]	[9.327643]	[84]	[157238267]	[157238267]
978_2647	chr16	9091215	9091615	+	1000	299.0	[9.332443]	[98]	[9.332191]	[98]	[9091412]	[9091412]
978_26478	chr8	128271508	128271908	+	1000	62.0	[7.8886795]	[83]	[7.893269]	[83]	[128271691]	[128271691]
978_26479	chr8	133406985	133407385	+	1000	62.0	[13.529201]	[99]	[13.526903]	[99]	[133407175]	[133407175]
978_26489	chr9	94623238	94623638	+	1000	62.0	[6.6749253]	[106]	[6.6763616]	[106]	[94623434]	[94623434]
978_2649	chr17	8138895	8139295	+	1000	299.0	[6.698632, 7.7021585]	[67, 124]	[6.701211, 7.706904]	[67, 124]	[8139059, 8139116]	[8139059, 8139116]
978_26501	chrX	24149394	24149794	+	1000	62.0	[13.30491]	[141]	[13.303324]	[141]	[24149611]	[24149611]
978_26507	chrX	130184166	130184566	+	1000	62.0	[14.725036]	[114]	[14.723798]	[114]	[130184373]	[130184373]
978_26508	chrX	141960551	141960951	+	1000	62.0	[12.221312]	[95]	[12.224761]	[95]	[141960745]	[141960745]
978_26510	chrX	154430447	154430847	+	1000	62.0	[10.388685]	[108]	[10.386556]	[108]	[154430639]	[154430639]
978_26516	chr1	7931190	7931590	+	1000	61.0	[10.508447]	[131]	[10.5119705]	[131]	[7931403]	[7931403]
978_26523	chr1	18452589	18452989	+	1000	61.0	[7.018491]	[72]	[7.018605]	[72]	[18452751]	[18452751]
978_26528	chr1	25870221	25870621	+	1000	61.0	[13.2552805]	[107]	[13.255012]	[107]	[25870410]	[25870410]
978_26535	chr1	33295459	33295859	+	1000	61.0	[7.013513]	[126]	[7.012971]	[126]	[33295672]	[33295672]
978_26541	chr1	53172720	53173120	+	1000	61.0	[7.3623114]	[144]	[7.354279]	[144]	[53172959]	[53172959]
978_26546	chr1	108828074	108828474	+	1000	61.0	[9.664174]	[131]	[9.67435]	[131]	[108828295]	[108828295]
978_26556	chr1	146036030	146036430	+	1000	61.0	[7.18959, 6.643743]	[79, 117]	[7.183265, 6.6399693]	[79, 117]	[146036199, 146036237]	[146036199, 146036237]
978_26561	chr1	156186363	156186763	+	1000	61.0	[9.004766, 8.825675]	[80, 134]	[9.001693, 8.820499]	[80, 134]	[156186538, 156186592]	[156186538, 156186592]
978_26562	chr1	161316192	161316592	+	1000	61.0	[7.9762397]	[104]	[7.971645]	[104]	[161316391]	[161316391]
978_26566	chr1	202236348	202236748	+	1000	61.0	[9.347847]	[144]	[9.347633]	[144]	[202236590]	[202236590]
978_26577	chr1	234893767	234894167	+	1000	61.0	[6.5031652]	[90]	[6.499864]	[90]	[234893942]	[234893942]
978_2659	chrX	103254991	103255391	+	1000	299.0	[7.2007647, 7.3542676]	[90, 101]	[7.2042193, 7.3639636]	[90, 101]	[103255176, 103255187]	[103255176, 103255187]
978_26592	chr10	35063802	35064202	+	1000	61.0	[6.5225997]	[84]	[6.5218463]	[84]	[35063985]	[35063985]
978_266	chr15	66386563	66386963	+	1000	645.0	[6.9012494]	[98]	[6.896843]	[98]	[66386760]	[66386760]
978_26611	chr10	110450880	110451280	+	1000	61.0	[9.876571]	[87]	[9.873242]	[87]	[110451062]	[110451062]
978_26623	chr11	71452889	71453289	+	1000	61.0	[7.0723467]	[82]	[7.0708895]	[82]	[71453065]	[71453065]
978_26627	chr11	119338293	119338693	+	1000	61.0	[6.8009253]	[129]	[6.7976127]	[129]	[119338513]	[119338513]
978_26629	chr11	126548627	126549027	+	1000	61.0	[14.614255]	[91]	[14.616114]	[91]	[126548816]	[126548816]
978_2663	chr14	34539505	34539905	+	1000	298.0	[10.721491]	[109]	[10.713993]	[109]	[34539708]	[34539708]
978_26635	chr12	46365857	46366257	+	1000	61.0	[9.770875]	[151]	[9.770175]	[151]	[46366106]	[46366106]
978_2664	chr17	1562649	1563049	+	1000	298.0	[14.659791]	[93]	[14.656586]	[93]	[1562841]	[1562841]
978_26644	chr12	108117510	108117910	+	1000	61.0	[8.360839]	[135]	[8.3611965]	[135]	[108117741]	[108117741]
978_26648	chr12	123580161	123580561	+	1000	61.0	[13.45888, 6.5714383]	[117, 126]	[13.455626, 6.582888]	[117, 126]	[123580364, 123580373]	[123580364, 123580373]
978_26653	chr12	131692478	131692878	+	1000	61.0	[14.243963, 6.5345736]	[125, 155]	[14.244316, 6.5399427]	[125, 155]	[131692698, 131692728]	[131692698, 131692728]
978_26667	chr14	76844234	76844634	+	1000	61.0	[7.385829]	[97]	[7.380992]	[97]	[76844423]	[76844423]
978_26675	chr15	70507985	70508385	+	1000	61.0	[11.572207]	[126]	[11.577294]	[126]	[70508202]	[70508202]
978_26676	chr15	75150009	75150409	+	1000	61.0	[6.9437437]	[169]	[6.933548]	[169]	[75150257]	[75150257]
978_26689	chr16	30406886	30407286	+	1000	61.0	[6.8711505]	[94]	[6.867305]	[94]	[30407077]	[30407077]
978_2670	chr19	10425244	10425644	+	1000	298.0	[9.881581]	[142]	[9.885093]	[142]	[10425477]	[10425477]
978_26706	chr17	2027701	2028101	+	1000	61.0	[9.501558]	[90]	[9.504173]	[90]	[2027887]	[2027887]
978_2671	chr22	41688689	41689089	+	1000	298.0	[7.1211176]	[140]	[7.115457]	[140]	[41688918]	[41688918]
978_26710	chr17	17749950	17750350	+	1000	61.0	[6.961548]	[84]	[6.9650717]	[84]	[17750128]	[17750128]
978_26720	chr17	48265871	48266271	+	1000	61.0	[12.074687]	[85]	[12.070888]	[85]	[48266053]	[48266053]
978_26733	chr17	79825244	79825644	+	1000	61.0	[10.9029, 8.723456]	[120, 143]	[10.905766, 8.719237]	[120, 143]	[79825457, 79825480]	[79825457, 79825480]
978_2674	chr5	10504170	10504570	+	1000	298.0	[10.581409, 7.0975676]	[105, 117]	[10.585657, 7.0886264]	[105, 117]	[10504372, 10504384]	[10504372, 10504384]
978_26749	chr19	3073187	3073587	+	1000	61.0	[10.028389, 7.790053]	[149, 154]	[10.029309, 7.7829432]	[149, 154]	[3073414, 3073419]	[3073414, 3073419]
978_26759	chr19	12974259	12974659	+	1000	61.0	[7.9712324, 8.931252]	[77, 144]	[7.978753, 8.926445]	[77, 144]	[12974431, 12974498]	[12974431, 12974498]
978_26762	chr19	17249311	17249711	+	1000	61.0	[8.353537, 7.7174873]	[142, 147]	[8.36094, 7.7161508]	[142, 147]	[17249542, 17249547]	[17249542, 17249547]
978_26767	chr19	38728152	38728552	+	1000	61.0	[8.890464]	[100]	[8.88847]	[100]	[38728338]	[38728338]
978_26772	chr19	44689125	44689525	+	1000	61.0	[7.1145034]	[70]	[7.1128845]	[70]	[44689294]	[44689294]
978_26780	chr2	24790523	24790923	+	1000	61.0	[11.817645]	[90]	[11.81831]	[90]	[24790710]	[24790710]
978_26815	chr20	57420863	57421263	+	1000	61.0	[9.2114105]	[80]	[9.210793]	[80]	[57421029]	[57421029]
978_26817	chr20	62776725	62777125	+	1000	61.0	[7.505977]	[117]	[7.5107975]	[117]	[62776928]	[62776928]
978_26818	chr20	63579308	63579708	+	1000	61.0	[11.334627]	[109]	[11.337535]	[109]	[63579502]	[63579502]
978_26837	chr3	12755729	12756129	+	1000	61.0	[9.332169]	[91]	[9.331094]	[91]	[12755909]	[12755909]
978_2684	chr11	111602222	111602622	+	1000	297.0	[8.744038]	[65]	[8.744911]	[65]	[111602386]	[111602386]
978_26863	chr3	195102574	195102974	+	1000	61.0	[8.718715]	[126]	[8.716453]	[126]	[195102797]	[195102797]
978_26870	chr4	10239870	10240270	+	1000	61.0	[9.711801]	[94]	[9.70767]	[94]	[10240058]	[10240058]
978_26874	chr4	110196102	110196502	+	1000	61.0	[6.936334]	[93]	[6.9342113]	[93]	[110196285]	[110196285]
978_26876	chr4	122691966	122692366	+	1000	61.0	[6.590277, 7.9865885]	[78, 124]	[6.58266, 7.9868903]	[78, 124]	[122692140, 122692186]	[122692140, 122692186]
978_26881	chr4	165215324	165215724	+	1000	61.0	[7.0619617]	[96]	[7.0573416]	[96]	[165215517]	[165215517]
978_26886	chr5	10726535	10726935	+	1000	61.0	[6.47518]	[71]	[6.473637]	[71]	[10726698]	[10726698]
978_26894	chr5	78595160	78595560	+	1000	61.0	[8.134665]	[94]	[8.137855]	[94]	[78595353]	[78595353]
978_26898	chr5	132115086	132115486	+	1000	61.0	[7.269191]	[101]	[7.265144]	[101]	[132115280]	[132115280]
978_26901	chr5	136620093	136620493	+	1000	61.0	[10.562638]	[161]	[10.567659]	[161]	[136620330]	[136620330]
978_26908	chr5	157291374	157291774	+	1000	61.0	[6.5657444]	[131]	[6.5613894]	[131]	[157291588]	[157291588]
978_2691	chr4	122803729	122804129	+	1000	297.0	[13.584182, 9.349116]	[111, 133]	[13.587197, 9.355009]	[111, 133]	[122803931, 122803953]	[122803931, 122803953]
978_26915	chr6	11930318	11930718	+	1000	61.0	[13.770533]	[106]	[13.770943]	[106]	[11930518]	[11930518]
978_2692	chr5	178626942	178627342	+	1000	297.0	[10.258813]	[117]	[10.263578]	[117]	[178627156]	[178627156]
978_26928	chr6	39301594	39301994	+	1000	61.0	[6.576774]	[100]	[6.5814905]	[100]	[39301791]	[39301791]
978_26943	chr6	154606375	154606775	+	1000	61.0	[8.021455]	[119]	[8.01778]	[119]	[154606573]	[154606573]
978_26946	chr6	165823562	165823962	+	1000	61.0	[7.819821, 15.881475]	[107, 124]	[7.818009, 15.876864]	[107, 124]	[165823765, 165823782]	[165823765, 165823782]
978_2695	chr1	43044779	43045179	+	1000	296.0	[12.222318]	[89]	[12.222833]	[89]	[43044965]	[43044965]
978_26956	chr7	29189689	29190089	+	1000	61.0	[7.4457045]	[100]	[7.440333]	[100]	[29189881]	[29189881]
978_2696	chr15	72272475	72272875	+	1000	296.0	[7.0140457]	[57]	[7.016025]	[57]	[72272630]	[72272630]
978_26993	chr8	58647341	58647741	+	1000	61.0	[6.566434]	[151]	[6.574618]	[151]	[58647582]	[58647582]
978_26995	chr8	73880306	73880706	+	1000	61.0	[9.412879]	[116]	[9.409755]	[116]	[73880522]	[73880522]
978_27000	chr8	106659802	106660202	+	1000	61.0	[9.495325]	[95]	[9.499063]	[95]	[106659985]	[106659985]
978_2701	chr19	10415767	10416167	+	1000	296.0	[7.3480616]	[123]	[7.3602858]	[123]	[10415985]	[10415985]
978_27016	chr9	127764099	127764499	+	1000	61.0	[6.484885, 7.3141546]	[72, 147]	[6.4873524, 7.3139024]	[72, 147]	[127764266, 127764341]	[127764266, 127764341]
978_27018	chr9	130926254	130926654	+	1000	61.0	[8.174961]	[74]	[8.186052]	[74]	[130926427]	[130926427]
978_27019	chr9	133581606	133582006	+	1000	61.0	[11.878683]	[114]	[11.883439]	[114]	[133581810]	[133581810]
978_27028	chrX	40360557	40360957	+	1000	61.0	[6.6097484, 9.7362]	[97, 143]	[6.6080523, 9.725974]	[97, 143]	[40360746, 40360792]	[40360746, 40360792]
978_27030	chrX	151974603	151975003	+	1000	61.0	[7.8046556]	[90]	[7.8023343]	[90]	[151974788]	[151974788]
978_27036	chr1	6157683	6158083	+	1000	60.0	[7.0864162]	[125]	[7.088388]	[125]	[6157893]	[6157893]
978_27040	chr1	14594048	14594448	+	1000	60.0	[10.957881, 6.6694584]	[101, 144]	[10.958413, 6.6739893]	[101, 144]	[14594226, 14594269]	[14594226, 14594269]
978_27048	chr1	19476416	19476816	+	1000	60.0	[11.948036]	[85]	[11.951115]	[85]	[19476593]	[19476593]
978_27050	chr1	20630719	20631119	+	1000	60.0	[9.199081]	[137]	[9.195073]	[137]	[20630947]	[20630947]
978_27052	chr1	24688518	24688918	+	1000	60.0	[9.294757]	[152]	[9.300326]	[152]	[24688766]	[24688766]
978_2706	chr8	100721954	100722354	+	1000	296.0	[7.814912]	[103]	[7.805502]	[103]	[100722148]	[100722148]
978_27088	chr1	174890007	174890407	+	1000	60.0	[8.689177]	[129]	[8.693984]	[129]	[174890230]	[174890230]
978_2709	chr1	151710217	151710617	+	1000	295.0	[15.198301]	[106]	[15.198556]	[106]	[151710422]	[151710422]
978_27094	chr1	204227311	204227711	+	1000	60.0	[10.08491]	[117]	[10.0894785]	[117]	[204227525]	[204227525]
978_27098	chr1	224623787	224624187	+	1000	60.0	[9.012261, 8.328227]	[91, 112]	[9.015712, 8.32588]	[91, 112]	[224623972, 224623993]	[224623972, 224623993]
978_27128	chr10	98919889	98920289	+	1000	60.0	[8.302039]	[84]	[8.302736]	[84]	[98920073]	[98920073]
978_27131	chr10	119075624	119076024	+	1000	60.0	[8.260626]	[90]	[8.261941]	[90]	[119075807]	[119075807]
978_2714	chr16	53503221	53503621	+	1000	295.0	[6.5616975]	[178]	[6.5630894]	[178]	[53503464]	[53503464]
978_27140	chr11	17979751	17980151	+	1000	60.0	[8.090928]	[113]	[8.096585]	[113]	[17979957]	[17979957]
978_2715	chr18	9101689	9102089	+	1000	295.0	[9.666857]	[100]	[9.670518]	[100]	[9101887]	[9101887]
978_27150	chr11	73567074	73567474	+	1000	60.0	[11.889574]	[111]	[11.886758]	[111]	[73567281]	[73567281]
978_27151	chr11	74701344	74701744	+	1000	60.0	[9.58067]	[113]	[9.57323]	[113]	[74701545]	[74701545]
978_2716	chr19	45999696	46000096	+	1000	295.0	[14.938692, 9.16362]	[96, 147]	[14.936424, 9.172758]	[96, 147]	[45999886, 45999937]	[45999886, 45999937]
978_27171	chr12	110271403	110271803	+	1000	60.0	[11.916812]	[74]	[11.914041]	[74]	[110271572]	[110271572]
978_27173	chr12	116561438	116561838	+	1000	60.0	[10.939705]	[112]	[10.930453]	[112]	[116561636]	[116561636]
978_27174	chr12	120535066	120535466	+	1000	60.0	[8.153458]	[84]	[8.156252]	[84]	[120535227]	[120535227]
978_27176	chr12	126974770	126975170	+	1000	60.0	[7.3232226]	[82]	[7.317343]	[82]	[126974949]	[126974949]
978_2718	chr2	241315654	241316054	+	1000	295.0	[7.1839027]	[107]	[7.178569]	[107]	[241315856]	[241315856]
978_27185	chr13	107872952	107873352	+	1000	60.0	[13.483282]	[68]	[13.484403]	[68]	[107873113]	[107873113]
978_27203	chr15	44682181	44682581	+	1000	60.0	[10.496402]	[107]	[10.490561]	[107]	[44682381]	[44682381]
978_27210	chr15	74716664	74717064	+	1000	60.0	[8.971778]	[156]	[8.97225]	[156]	[74716913]	[74716913]
978_27217	chr16	2535998	2536398	+	1000	60.0	[12.706654, 8.447473]	[86, 126]	[12.705173, 8.452403]	[86, 126]	[2536179, 2536219]	[2536179, 2536219]
978_27221	chr16	9603314	9603714	+	1000	60.0	[12.1504545]	[145]	[12.151208]	[145]	[9603533]	[9603533]
978_27223	chr16	12089776	12090176	+	1000	60.0	[6.9419312]	[81]	[6.9465303]	[81]	[12089954]	[12089954]
978_27236	chr17	602547	602947	+	1000	60.0	[7.2518353]	[120]	[7.25056]	[120]	[602761]	[602761]
978_27242	chr17	5526771	5527171	+	1000	60.0	[7.019418, 12.653474]	[69, 127]	[7.0241613, 12.661732]	[69, 127]	[5526931, 5526989]	[5526931, 5526989]
978_27247	chr17	19187908	19188308	+	1000	60.0	[7.437115]	[148]	[7.441049]	[148]	[19188156]	[19188156]
978_27260	chr17	76382916	76383316	+	1000	60.0	[7.491745]	[137]	[7.4792113]	[137]	[76383130]	[76383130]
978_27263	chr17	79045838	79046238	+	1000	60.0	[6.6265273]	[86]	[6.618458]	[86]	[79046017]	[79046017]
978_27267	chr18	3649668	3650068	+	1000	60.0	[8.7600155]	[91]	[8.76182]	[91]	[3649833]	[3649833]
978_27269	chr18	12657409	12657809	+	1000	60.0	[7.8831773]	[106]	[7.8793902]	[106]	[12657574]	[12657574]
978_27300	chr19	49879309	49879709	+	1000	60.0	[9.5349245]	[77]	[9.534986]	[77]	[49879479]	[49879479]
978_27302	chr19	55118414	55118814	+	1000	60.0	[9.048854]	[111]	[9.045039]	[111]	[55118575]	[55118575]
978_27317	chr2	85468720	85469120	+	1000	60.0	[6.7931714]	[145]	[6.787281]	[145]	[85468942]	[85468942]
978_2733	chr12	47377475	47377875	+	1000	294.0	[11.648002]	[86]	[11.646727]	[86]	[47377660]	[47377660]
978_27334	chr20	4661168	4661568	+	1000	60.0	[7.111665]	[137]	[7.117292]	[137]	[4661397]	[4661397]
978_27342	chr20	47725344	47725744	+	1000	60.0	[6.717623]	[74]	[6.7268643]	[74]	[47725518]	[47725518]
978_27348	chr20	57555306	57555706	+	1000	60.0	[15.462308]	[112]	[15.46536]	[112]	[57555515]	[57555515]
978_27352	chr21	37533126	37533526	+	1000	60.0	[7.425521]	[102]	[7.4267874]	[102]	[37533314]	[37533314]
978_27360	chr22	23125783	23126183	+	1000	60.0	[9.340389]	[118]	[9.342876]	[118]	[23125967]	[23125967]
978_27364	chr22	29580877	29581277	+	1000	60.0	[7.879751]	[107]	[7.8865237]	[107]	[29581043]	[29581043]
