#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA1_idr.fa GATA1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
156_14667	chr1	62078893	62079293	+	915	32.0	[]	[]	[11.148683, 7.392081]	[89, 160]	[]	[62079069, 62079140]
156_14675	chr1	101242496	101242896	+	1000	32.0	[11.148683]	[110]	[]	[]	[101242688]	[]
156_14692	chr1	161020638	161021038	+	931	32.0	[]	[]	[7.392081]	[214]	[]	[161020881]
156_14696	chr1	166910413	166910813	+	1000	32.0	[]	[]	[8.230114]	[156]	[]	[166910656]
156_14703	chr1	192976585	192976985	+	954	32.0	[]	[]	[11.148683]	[143]	[]	[192976819]
156_14708	chr1	206664063	206664463	+	1000	32.0	[11.148683]	[148]	[]	[]	[206664215]	[]
156_1471	chr11	66834961	66835361	+	1000	143.0	[]	[]	[8.230114]	[143]	[]	[66835192]
156_14722	chr10	4819743	4820143	+	1000	32.0	[]	[]	[11.148683]	[107]	[]	[4819922]
156_14727	chr10	32922124	32922524	+	890	32.0	[]	[]	[7.392081]	[108]	[]	[32922302]
156_1473	chr16	81220449	81220849	+	1000	143.0	[11.148683]	[96]	[]	[]	[81220637]	[]
156_14741	chr10	73887013	73887413	+	1000	32.0	[]	[]	[11.148683]	[83]	[]	[73887192]
156_14744	chr10	95266726	95267126	+	1000	32.0	[]	[]	[11.148683]	[149]	[]	[95266955]
156_14758	chr11	36065555	36065955	+	952	32.0	[11.148683]	[118]	[]	[]	[36065758]	[]
156_1477	chr21	14581885	14582285	+	1000	143.0	[]	[]	[9.473773, 11.148683]	[83, 131]	[]	[14582051, 14582099]
156_1478	chr4	56513471	56513871	+	1000	143.0	[8.203644]	[146]	[11.148683]	[98]	[56513712]	[56513664]
156_14781	chr11	118319331	118319731	+	931	32.0	[]	[]	[11.148683]	[111]	[]	[118319542]
156_14799	chr12	54532318	54532718	+	1000	32.0	[]	[]	[7.696181]	[136]	[]	[54532554]
156_148	chr11	126420348	126420748	+	1000	340.0	[7.696181]	[102]	[]	[]	[126420545]	[]
156_14806	chr12	106357558	106357958	+	1000	32.0	[]	[]	[7.842722]	[145]	[]	[106357776]
156_1481	chr5	108271140	108271540	+	1000	143.0	[]	[]	[8.230114]	[125]	[]	[108271353]
156_14814	chr13	46052499	46052899	+	1000	32.0	[]	[]	[8.203644]	[145]	[]	[46052669]
156_14815	chr13	46211118	46211518	+	1000	32.0	[7.286461]	[94]	[]	[]	[46211270]	[]
156_14823	chr13	93320972	93321372	+	954	32.0	[7.696181]	[209]	[]	[]	[93321194]	[]
156_14828	chr14	51865832	51866232	+	702	32.0	[]	[]	[11.148683]	[101]	[]	[51866032]
156_1483	chr8	27315352	27315752	+	1000	143.0	[11.148683]	[89]	[]	[]	[27315537]	[]
156_14832	chr14	73725734	73726134	+	857	32.0	[11.148683]	[100]	[]	[]	[73725913]	[]
156_14834	chr14	92994094	92994494	+	1000	32.0	[]	[]	[8.230114]	[152]	[]	[92994340]
156_1485	chr8	141289277	141289677	+	1000	143.0	[12.392342]	[86]	[]	[]	[141289463]	[]
156_14851	chr15	67882283	67882683	+	956	32.0	[]	[]	[7.3913875]	[122]	[]	[67882483]
156_14853	chr15	77067362	77067762	+	1000	32.0	[]	[]	[8.230114]	[132]	[]	[77067580]
156_14860	chr15	95760467	95760867	+	988	32.0	[]	[]	[12.392342]	[76]	[]	[95760637]
156_14866	chr16	20540564	20540964	+	603	32.0	[]	[]	[11.148683, 8.357435]	[162, 169]	[]	[20540797, 20540804]
156_14877	chr16	57676047	57676447	+	772	32.0	[7.842722]	[77]	[]	[]	[57676207]	[]
156_14879	chr16	58850589	58850989	+	894	32.0	[]	[]	[7.392081]	[112]	[]	[58850792]
156_14884	chr16	69529613	69530013	+	1000	32.0	[]	[]	[7.3065944]	[124]	[]	[69529829]
156_1489	chr13	44397825	44398225	+	1000	142.0	[7.392081]	[115]	[]	[]	[44398039]	[]
156_14890	chr17	7585607	7586007	+	550	32.0	[11.148683]	[100]	[]	[]	[7585806]	[]
156_14897	chr17	28907805	28908205	+	898	32.0	[8.230114, 12.392342]	[122, 161]	[]	[]	[28907993, 28908032]	[]
156_14901	chr17	39547847	39548247	+	694	32.0	[11.148683]	[91]	[]	[]	[39548008]	[]
156_14907	chr17	47189423	47189823	+	994	32.0	[]	[]	[8.357435, 8.635739]	[105, 146]	[]	[47189621, 47189662]
156_14909	chr17	48996280	48996680	+	985	32.0	[7.286461]	[193]	[]	[]	[48996515]	[]
156_14914	chr17	57375790	57376190	+	1000	32.0	[11.148683]	[150]	[]	[]	[57376006]	[]
156_14927	chr17	75959087	75959487	+	943	32.0	[]	[]	[11.148683]	[136]	[]	[75959320]
156_14931	chr17	78783915	78784315	+	961	32.0	[8.230114]	[170]	[]	[]	[78784115]	[]
156_14936	chr18	3794619	3795019	+	997	32.0	[12.392342]	[124]	[]	[]	[3794828]	[]
156_14940	chr18	22667962	22668362	+	925	32.0	[]	[]	[8.230114]	[165]	[]	[22668197]
156_14941	chr18	24248360	24248760	+	638	32.0	[]	[]	[11.148683]	[116]	[]	[24248547]
156_1495	chr4	87017524	87017924	+	1000	142.0	[]	[]	[11.148683]	[94]	[]	[87017713]
156_14962	chr19	36214584	36214984	+	928	32.0	[11.148683]	[143]	[]	[]	[36214764]	[]
156_1497	chr5	89129226	89129626	+	1000	142.0	[11.148683]	[111]	[]	[]	[89129426]	[]
156_14982	chr2	14936372	14936772	+	1000	32.0	[12.392342]	[100]	[7.464151]	[125]	[14936567]	[14936592]
156_14994	chr2	98381641	98382041	+	685	32.0	[]	[]	[11.148683, 11.148683]	[110, 126]	[]	[98381842, 98381858]
156_14998	chr2	121627538	121627938	+	926	32.0	[]	[]	[11.148683]	[100]	[]	[121627728]
156_15	chr6	37302061	37302461	+	1000	540.0	[]	[]	[11.148683]	[102]	[]	[37302261]
156_15003	chr2	144454931	144455331	+	1000	32.0	[9.473773]	[73]	[]	[]	[144455097]	[]
156_15004	chr2	150167622	150168022	+	1000	32.0	[11.148683]	[138]	[]	[]	[150167836]	[]
156_1501	chr7	103119774	103120174	+	1000	142.0	[]	[]	[8.230114]	[105]	[]	[103119968]
156_15010	chr2	172931464	172931864	+	1000	32.0	[]	[]	[11.148683]	[124]	[]	[172931678]
156_15011	chr2	174634475	174634875	+	1000	32.0	[]	[]	[8.230114]	[95]	[]	[174634663]
156_15012	chr2	178070649	178071049	+	992	32.0	[12.392342]	[162]	[7.392081]	[106]	[178070897]	[178070841]
156_15014	chr2	181790643	181791043	+	984	32.0	[]	[]	[7.3913875, 11.148683]	[97, 102]	[]	[181790831, 181790836]
156_15015	chr2	189516493	189516893	+	1000	32.0	[11.148683]	[93]	[]	[]	[189516683]	[]
156_15017	chr2	208304172	208304572	+	1000	32.0	[7.392081]	[182]	[]	[]	[208304382]	[]
156_1503	chrX	131565876	131566276	+	1000	142.0	[11.148683]	[77]	[]	[]	[131566051]	[]
156_15038	chr20	48657635	48658035	+	1000	32.0	[11.148683]	[88]	[]	[]	[48657815]	[]
156_1504	chr1	203726478	203726878	+	1000	141.0	[11.148683]	[144]	[]	[]	[203726696]	[]
156_15040	chr20	62357252	62357652	+	1000	32.0	[]	[]	[11.148683]	[188]	[]	[62357481]
156_15042	chr21	33683119	33683519	+	1000	32.0	[]	[]	[11.148683]	[135]	[]	[33683330]
156_15050	chr21	46066556	46066956	+	986	32.0	[11.148683]	[81]	[7.392081]	[128]	[46066730]	[46066777]
156_15065	chr22	22726211	22726611	+	957	32.0	[7.464151]	[175]	[7.3065944]	[115]	[22726462]	[22726402]
156_1507	chr15	41233455	41233855	+	1000	141.0	[]	[]	[11.148683, 9.473773]	[106, 126]	[]	[41233657, 41233677]
156_15082	chr3	4868772	4869172	+	984	32.0	[7.392081]	[160]	[]	[]	[4869009]	[]
156_15083	chr3	9395978	9396378	+	988	32.0	[7.286461]	[131]	[]	[]	[9396182]	[]
156_15085	chr3	9897722	9898122	+	993	32.0	[]	[]	[11.148683]	[151]	[]	[9897927]
156_15086	chr3	14252764	14253164	+	1000	32.0	[12.392342]	[91]	[]	[]	[14252943]	[]
156_15091	chr3	20065264	20065664	+	943	32.0	[11.148683]	[81]	[]	[]	[20065435]	[]
156_15092	chr3	32768926	32769326	+	954	32.0	[11.148683, 7.392081]	[65, 111]	[9.473773, 8.203644]	[117, 122]	[32769090, 32769136]	[32769142, 32769147]
156_15093	chr3	34033811	34034211	+	1000	32.0	[]	[]	[11.148683]	[142]	[]	[34034032]
156_15107	chr3	60094894	60095294	+	598	32.0	[11.148683]	[186]	[]	[]	[60095134]	[]
156_15108	chr3	64917954	64918354	+	730	32.0	[]	[]	[11.148683]	[94]	[]	[64918119]
156_15110	chr3	124586197	124586597	+	1000	32.0	[11.148683]	[90]	[]	[]	[124586386]	[]
156_15116	chr3	170331049	170331449	+	814	32.0	[]	[]	[8.230114]	[110]	[]	[170331255]
156_15117	chr3	170545949	170546349	+	1000	32.0	[9.473773, 11.148683]	[88, 106]	[]	[]	[170546136, 170546154]	[]
156_15119	chr3	177345604	177346004	+	1000	32.0	[]	[]	[8.190248]	[151]	[]	[177345849]
156_15120	chr3	177359923	177360323	+	961	32.0	[7.392081]	[177]	[]	[]	[177360139]	[]
156_1514	chr19	33101184	33101584	+	1000	141.0	[]	[]	[11.148683]	[137]	[]	[33101411]
156_15143	chr4	80161369	80161769	+	1000	32.0	[11.148683]	[74]	[]	[]	[80161538]	[]
156_15145	chr4	98873069	98873469	+	801	32.0	[7.392081]	[122]	[]	[]	[98873277]	[]
156_1516	chr3	139299484	139299884	+	1000	141.0	[]	[]	[8.635739]	[99]	[]	[139299677]
156_15163	chr5	39176693	39177093	+	1000	32.0	[7.696181]	[156]	[]	[]	[39176943]	[]
156_1517	chr4	10181052	10181452	+	1000	141.0	[11.148683]	[91]	[]	[]	[10181230]	[]
156_15170	chr5	88825734	88826134	+	1000	32.0	[]	[]	[12.392342, 8.230114]	[124, 138]	[]	[88825946, 88825960]
156_15171	chr5	103472856	103473256	+	748	32.0	[7.392081]	[145]	[]	[]	[103473096]	[]
156_15174	chr5	126921422	126921822	+	845	32.0	[8.230114]	[130]	[]	[]	[126921642]	[]
156_15178	chr5	132674987	132675387	+	772	32.0	[]	[]	[7.286461]	[112]	[]	[132675192]
156_15186	chr5	157477066	157477466	+	1000	32.0	[12.392342]	[84]	[]	[]	[157477247]	[]
156_15189	chr5	172765290	172765690	+	859	32.0	[8.203644, 7.842722]	[56, 64]	[]	[]	[172765443, 172765451]	[]
156_15196	chr6	7043004	7043404	+	800	32.0	[7.392081, 8.230114]	[100, 122]	[]	[]	[7043192, 7043214]	[]
156_152	chr17	28173028	28173428	+	1000	338.0	[11.148683]	[87]	[]	[]	[28173204]	[]
156_15222	chr6	37638733	37639133	+	1000	32.0	[9.473773, 12.392342]	[108, 116]	[]	[]	[37638921, 37638929]	[]
156_15228	chr6	53313816	53314216	+	937	32.0	[]	[]	[12.392342]	[113]	[]	[53314019]
156_15233	chr6	106287255	106287655	+	1000	32.0	[11.148683]	[117]	[]	[]	[106287464]	[]
156_15235	chr6	108735998	108736398	+	866	32.0	[]	[]	[11.148683]	[108]	[]	[108736186]
156_15242	chr6	122431710	122432110	+	810	32.0	[7.3913875]	[122]	[11.148683]	[133]	[122431912]	[122431923]
156_15250	chr6	151615987	151616387	+	784	32.0	[11.148683, 7.286461]	[111, 148]	[7.3913875]	[125]	[151616193, 151616230]	[151616207]
156_15256	chr7	2099194	2099594	+	631	32.0	[12.392342]	[161]	[11.148683]	[146]	[2099441]	[2099426]
156_15260	chr7	21422729	21423129	+	566	32.0	[11.148683]	[95]	[]	[]	[21422906]	[]
156_15262	chr7	43104902	43105302	+	1000	32.0	[7.74083]	[89]	[]	[]	[43105073]	[]
156_1527	chr10	11178557	11178957	+	1000	140.0	[]	[]	[11.148683]	[103]	[]	[11178756]
156_15278	chr7	107833607	107834007	+	958	32.0	[]	[]	[11.148683]	[160]	[]	[107833835]
156_15280	chr7	112505524	112505924	+	1000	32.0	[]	[]	[11.148683]	[143]	[]	[112505767]
156_153	chr16	11105002	11105402	+	1000	337.0	[]	[]	[11.148683, 8.230114]	[74, 137]	[]	[11105173, 11105236]
156_15306	chr8	94528648	94529048	+	1000	32.0	[]	[]	[7.842722, 8.203644]	[109, 136]	[]	[94528848, 94528875]
156_15307	chr8	94760486	94760886	+	1000	32.0	[11.148683, 11.148683]	[59, 109]	[]	[]	[94760642, 94760692]	[]
156_1531	chr11	12494693	12495093	+	1000	140.0	[8.190248]	[75]	[11.148683]	[109]	[12494865]	[12494899]
156_15314	chr8	125534977	125535377	+	1000	32.0	[11.148683]	[87]	[]	[]	[125535153]	[]
156_15316	chr8	130329823	130330223	+	1000	32.0	[8.190248]	[128]	[]	[]	[130330023]	[]
156_15317	chr8	140727284	140727684	+	1000	32.0	[]	[]	[7.392081]	[80]	[]	[140727459]
156_15328	chr9	77926594	77926994	+	871	32.0	[11.148683]	[99]	[8.190248]	[131]	[77926792]	[77926824]
156_15329	chr9	87447511	87447911	+	967	32.0	[]	[]	[8.230114]	[121]	[]	[87447724]
156_15331	chr9	87578658	87579058	+	921	32.0	[11.148683]	[119]	[]	[]	[87578858]	[]
156_15332	chr9	89323152	89323552	+	950	32.0	[]	[]	[11.148683, 11.148683]	[72, 110]	[]	[89323323, 89323361]
156_15335	chr9	108053460	108053860	+	648	32.0	[12.392342, 7.392081]	[109, 132]	[]	[]	[108053641, 108053664]	[]
156_15339	chr9	129320733	129321133	+	1000	32.0	[]	[]	[7.3913875]	[135]	[]	[129320941]
156_15353	chrX	41333945	41334345	+	992	32.0	[]	[]	[8.04971]	[89]	[]	[41334131]
156_15357	chrX	109733716	109734116	+	705	32.0	[]	[]	[8.230114]	[139]	[]	[109733953]
156_15362	chr1	3831656	3832056	+	974	31.0	[8.230114, 8.635739]	[102, 115]	[]	[]	[3831835, 3831848]	[]
156_15375	chr1	24322146	24322546	+	973	31.0	[7.3913875]	[126]	[]	[]	[24322344]	[]
156_15376	chr1	24416873	24417273	+	966	31.0	[]	[]	[9.473773]	[125]	[]	[24417082]
156_15378	chr1	25240000	25240400	+	1000	31.0	[7.464151]	[196]	[]	[]	[25240244]	[]
156_15389	chr1	35894320	35894720	+	682	31.0	[7.3913875]	[171]	[11.148683]	[131]	[35894570]	[35894530]
156_1539	chr4	37000273	37000673	+	1000	140.0	[]	[]	[11.148683]	[125]	[]	[37000496]
156_15399	chr1	48530693	48531093	+	1000	31.0	[12.392342]	[85]	[]	[]	[48530874]	[]
156_1541	chr5	78483772	78484172	+	1000	140.0	[11.148683]	[93]	[]	[]	[78483964]	[]
156_15411	chr1	113146749	113147149	+	608	31.0	[11.148683]	[116]	[]	[]	[113146961]	[]
156_15413	chr1	116626870	116627270	+	886	31.0	[]	[]	[7.3913875, 8.190248]	[84, 89]	[]	[116627035, 116627040]
156_15426	chr1	168195146	168195546	+	989	31.0	[11.148683]	[103]	[]	[]	[168195340]	[]
156_15437	chr1	200779287	200779687	+	876	31.0	[]	[]	[7.286461, 7.3065944]	[135, 153]	[]	[200779511, 200779529]
156_15481	chr10	60975784	60976184	+	947	31.0	[11.148683]	[84]	[]	[]	[60975953]	[]
156_15487	chr10	73886053	73886453	+	942	31.0	[]	[]	[8.190248]	[177]	[]	[73886294]
156_15497	chr11	3579596	3579996	+	1000	31.0	[]	[]	[11.148683]	[129]	[]	[3579817]
156_15501	chr11	10297699	10298099	+	995	31.0	[]	[]	[8.230114]	[118]	[]	[10297887]
156_15503	chr11	27398042	27398442	+	876	31.0	[8.190248]	[138]	[]	[]	[27398275]	[]
156_15508	chr11	62542705	62543105	+	968	31.0	[]	[]	[8.190248]	[70]	[]	[62542864]
156_15516	chr11	76115592	76115992	+	1000	31.0	[11.148683]	[73]	[]	[]	[76115751]	[]
156_15532	chr11	94973300	94973700	+	639	31.0	[8.635739]	[112]	[7.392081]	[110]	[94973471]	[94973469]
156_15535	chr11	112286012	112286412	+	1000	31.0	[]	[]	[7.392081]	[175]	[]	[112286235]
156_15536	chr11	117909937	117910337	+	893	31.0	[11.148683]	[90]	[]	[]	[117910126]	[]
156_15538	chr12	6310019	6310419	+	786	31.0	[]	[]	[11.148683]	[111]	[]	[6310212]
156_15543	chr12	50365692	50366092	+	877	31.0	[7.392081]	[137]	[]	[]	[50365886]	[]
156_15550	chr12	71662116	71662516	+	983	31.0	[]	[]	[8.230114]	[121]	[]	[71662320]
156_15566	chr12	121802712	121803112	+	945	31.0	[]	[]	[7.3913875]	[180]	[]	[121802959]
156_15572	chr13	29402288	29402688	+	672	31.0	[]	[]	[7.392081]	[99]	[]	[29402480]
156_15577	chr13	99322429	99322829	+	963	31.0	[7.392081]	[138]	[]	[]	[99322646]	[]
156_15578	chr13	107852701	107853101	+	939	31.0	[]	[]	[8.230114]	[77]	[]	[107852859]
156_15583	chr13	110509489	110509889	+	996	31.0	[]	[]	[11.148683]	[141]	[]	[110509712]
156_15598	chr15	40569031	40569431	+	944	31.0	[7.696181]	[84]	[]	[]	[40569202]	[]
156_156	chr5	54325629	54326029	+	1000	336.0	[11.148683]	[85]	[8.230114]	[124]	[54325807]	[54325846]
156_15604	chr15	66931719	66932119	+	1000	31.0	[]	[]	[7.392081]	[130]	[]	[66931934]
156_15619	chr16	13957787	13958187	+	994	31.0	[8.230114]	[97]	[]	[]	[13957979]	[]
156_15622	chr16	20871932	20872332	+	1000	31.0	[]	[]	[9.473773]	[121]	[]	[20872137]
156_15639	chr16	81322133	81322533	+	882	31.0	[]	[]	[11.148683]	[106]	[]	[81322334]
156_15640	chr16	84738424	84738824	+	761	31.0	[]	[]	[11.148683]	[186]	[]	[84738670]
156_15642	chr16	88763536	88763936	+	1000	31.0	[]	[]	[9.473773]	[114]	[]	[88763733]
156_15646	chr17	3965112	3965512	+	575	31.0	[11.148683]	[159]	[]	[]	[3965333]	[]
156_15660	chr17	36486307	36486707	+	894	31.0	[9.473773]	[160]	[]	[]	[36486477]	[]
156_15661	chr17	38460308	38460708	+	969	31.0	[9.473773]	[100]	[]	[]	[38460504]	[]
156_1567	chr7	106568930	106569330	+	1000	139.0	[]	[]	[8.230114]	[118]	[]	[106569139]
156_1568	chr8	129582055	129582455	+	1000	139.0	[8.190248]	[77]	[]	[]	[129582230]	[]
156_15681	chr17	75124296	75124696	+	880	31.0	[8.230114]	[90]	[]	[]	[75124481]	[]
156_15692	chr18	31195042	31195442	+	994	31.0	[8.203644]	[104]	[]	[]	[31195233]	[]
156_15696	chr18	78319920	78320320	+	716	31.0	[7.74083]	[105]	[8.230114]	[138]	[78320125]	[78320158]
156_15709	chr19	39971602	39972002	+	895	31.0	[]	[]	[7.464151, 8.230114]	[124, 166]	[]	[39971807, 39971849]
156_15723	chr2	26768980	26769380	+	985	31.0	[12.392342]	[99]	[]	[]	[26769147]	[]
156_15728	chr2	32592064	32592464	+	833	31.0	[]	[]	[11.148683]	[113]	[]	[32592272]
156_1573	chr17	32142952	32143352	+	1000	138.0	[8.230114]	[92]	[]	[]	[32143136]	[]
156_15730	chr2	36512180	36512580	+	733	31.0	[11.148683]	[98]	[]	[]	[36512376]	[]
156_15731	chr2	36965225	36965625	+	942	31.0	[]	[]	[8.635739]	[106]	[]	[36965427]
156_15732	chr2	46067864	46068264	+	700	31.0	[]	[]	[8.357435]	[80]	[]	[46068030]
156_15733	chr2	46849679	46850079	+	943	31.0	[]	[]	[11.148683]	[104]	[]	[46849883]
156_15746	chr2	97697202	97697602	+	1000	31.0	[]	[]	[7.74083]	[68]	[]	[97697354]
156_1575	chr17	45977150	45977550	+	1000	138.0	[]	[]	[11.148683]	[108]	[]	[45977357]
156_15759	chr2	174052697	174053097	+	876	31.0	[11.148683]	[128]	[]	[]	[174052914]	[]
156_15761	chr2	177606581	177606981	+	954	31.0	[]	[]	[8.190248]	[69]	[]	[177606747]
156_1577	chr18	25223192	25223592	+	1000	138.0	[]	[]	[11.148683]	[137]	[]	[25223425]
156_15770	chr20	33992821	33993221	+	978	31.0	[]	[]	[12.392342]	[159]	[]	[33993032]
156_15772	chr20	35172119	35172519	+	681	31.0	[11.148683]	[92]	[]	[]	[35172308]	[]
156_1578	chr2	30253050	30253450	+	1000	138.0	[]	[]	[11.148683]	[127]	[]	[30253275]
156_15781	chr20	61501037	61501437	+	739	31.0	[11.148683]	[118]	[]	[]	[61501220]	[]
156_1581	chr2	191961536	191961936	+	1000	138.0	[11.148683, 8.230114]	[90, 95]	[]	[]	[191961717, 191961722]	[]
156_15832	chr22	40499166	40499566	+	976	31.0	[]	[]	[8.230114]	[109]	[]	[40499361]
156_1584	chr4	184813143	184813543	+	1000	138.0	[]	[]	[11.148683, 8.230114]	[94, 106]	[]	[184813334, 184813346]
156_15845	chr3	15804413	15804813	+	959	31.0	[]	[]	[11.148683]	[110]	[]	[15804614]
156_15855	chr3	60243472	60243872	+	998	31.0	[7.392081, 8.635739]	[79, 146]	[]	[]	[60243651, 60243718]	[]
156_15857	chr3	71541303	71541703	+	700	31.0	[]	[]	[7.3913875]	[80]	[]	[71541473]
156_1586	chr6	125307304	125307704	+	1000	138.0	[11.148683]	[114]	[]	[]	[125307509]	[]
156_15874	chr3	193782248	193782648	+	995	31.0	[]	[]	[11.148683]	[98]	[]	[193782443]
156_15885	chr4	40581470	40581870	+	553	31.0	[7.392081]	[89]	[8.203644]	[82]	[40581648]	[40581641]
156_15886	chr4	56387200	56387600	+	1000	31.0	[]	[]	[8.357435]	[88]	[]	[56387376]
156_1589	chr7	135409809	135410209	+	1000	138.0	[]	[]	[11.148683]	[109]	[]	[135410009]
156_15906	chr5	10913872	10914272	+	972	31.0	[8.230114]	[120]	[]	[]	[10914075]	[]
156_15916	chr5	119319356	119319756	+	1000	31.0	[]	[]	[7.392081]	[168]	[]	[119319591]
156_15919	chr5	134223430	134223830	+	965	31.0	[]	[]	[8.04971]	[178]	[]	[134223647]
156_15924	chr5	140679002	140679402	+	1000	31.0	[]	[]	[8.203644]	[150]	[]	[140679244]
156_15937	chr6	3349635	3350035	+	991	31.0	[]	[]	[11.148683]	[111]	[]	[3349835]
156_15942	chr6	10331584	10331984	+	1000	31.0	[]	[]	[11.148683]	[109]	[]	[10331769]
156_1595	chr10	5479527	5479927	+	1000	137.0	[]	[]	[11.148683]	[99]	[]	[5479719]
156_15959	chr6	36099773	36100173	+	632	31.0	[11.148683]	[112]	[]	[]	[36099973]	[]
156_15962	chr6	37144470	37144870	+	1000	31.0	[11.148683]	[89]	[]	[]	[37144656]	[]
156_15967	chr6	45156075	45156475	+	926	31.0	[8.230114]	[151]	[]	[]	[45156286]	[]
156_15973	chr6	79544966	79545366	+	908	31.0	[8.203644]	[75]	[]	[]	[79545124]	[]
156_15976	chr6	85677162	85677562	+	795	31.0	[7.3913875]	[168]	[11.148683]	[142]	[85677390]	[85677364]
156_15977	chr6	88378144	88378544	+	967	31.0	[]	[]	[8.230114]	[128]	[]	[88378364]
156_15980	chr6	105810999	105811399	+	1000	31.0	[8.203644]	[130]	[]	[]	[105811215]	[]
156_15987	chr6	135117982	135118382	+	899	31.0	[]	[]	[7.392081]	[102]	[]	[135118157]
156_15988	chr6	135347893	135348293	+	948	31.0	[12.392342]	[99]	[]	[]	[135348085]	[]
156_1600	chr16	57268791	57269191	+	1000	137.0	[]	[]	[11.148683, 11.148683]	[91, 131]	[]	[57268972, 57269012]
156_16001	chr7	13988657	13989057	+	978	31.0	[]	[]	[11.148683]	[160]	[]	[13988895]
156_16002	chr7	22202163	22202563	+	893	31.0	[11.148683]	[123]	[]	[]	[22202372]	[]
156_16003	chr7	22346313	22346713	+	982	31.0	[]	[]	[8.230114]	[111]	[]	[22346508]
156_16006	chr7	24570949	24571349	+	861	31.0	[]	[]	[8.230114]	[106]	[]	[24571146]
156_1601	chr17	47844231	47844631	+	1000	137.0	[]	[]	[8.230114]	[126]	[]	[47844455]
156_16010	chr7	50792359	50792759	+	977	31.0	[8.230114, 8.357435]	[101, 130]	[]	[]	[50792555, 50792584]	[]
156_16011	chr7	75528046	75528446	+	1000	31.0	[]	[]	[7.842722]	[195]	[]	[75528266]
156_16017	chr7	77799474	77799874	+	975	31.0	[12.392342]	[189]	[]	[]	[77799725]	[]
156_16031	chr7	106662678	106663078	+	748	31.0	[7.3913875]	[140]	[8.190248]	[154]	[106662905]	[106662919]
156_16033	chr7	107089629	107090029	+	958	31.0	[]	[]	[11.148683]	[82]	[]	[107089811]
156_1605	chr4	138910848	138911248	+	1000	137.0	[7.392081]	[129]	[]	[]	[138911064]	[]
156_16061	chr8	9321183	9321583	+	894	31.0	[11.148683, 8.357435]	[96, 158]	[]	[]	[9321371, 9321433]	[]
156_16074	chr8	90165517	90165917	+	954	31.0	[8.230114]	[93]	[]	[]	[90165692]	[]
156_16075	chr8	90472647	90473047	+	996	31.0	[]	[]	[12.392342]	[111]	[]	[90472842]
156_16082	chr8	144325121	144325521	+	921	31.0	[11.148683]	[149]	[]	[]	[144325340]	[]
156_16086	chr9	37465512	37465912	+	1000	31.0	[7.842722]	[178]	[]	[]	[37465727]	[]
156_16089	chr9	87581436	87581836	+	701	31.0	[]	[]	[11.148683]	[127]	[]	[87581659]
156_16090	chr9	88781789	88782189	+	992	31.0	[11.148683]	[113]	[]	[]	[88781989]	[]
156_16093	chr9	98263748	98264148	+	941	31.0	[]	[]	[8.357435]	[85]	[]	[98263907]
156_16095	chr9	112094412	112094812	+	978	31.0	[]	[]	[12.392342, 12.392342]	[127, 146]	[]	[112094639, 112094658]
156_16098	chr9	123302832	123303232	+	987	31.0	[]	[]	[7.392081]	[210]	[]	[123303063]
156_1612	chr8	128048865	128049265	+	1000	137.0	[8.230114]	[120]	[]	[]	[128049084]	[]
156_16121	chrX	9462892	9463292	+	899	31.0	[7.286461]	[178]	[]	[]	[9463118]	[]
156_16139	chr1	6426289	6426689	+	894	30.0	[]	[]	[11.148683]	[173]	[]	[6426528]
156_1617	chr17	8532008	8532408	+	1000	136.0	[]	[]	[11.148683]	[117]	[]	[8532220]
156_16174	chr1	41048555	41048955	+	888	30.0	[]	[]	[8.230114]	[140]	[]	[41048746]
156_16178	chr1	43763449	43763849	+	932	30.0	[]	[]	[12.392342]	[113]	[]	[43763656]
156_16189	chr1	54886778	54887178	+	757	30.0	[]	[]	[11.148683]	[126]	[]	[54886984]
156_16208	chr1	117617070	117617470	+	887	30.0	[]	[]	[9.473773, 7.3913875]	[117, 122]	[]	[117617285, 117617290]
156_16209	chr1	145993734	145994134	+	919	30.0	[]	[]	[7.842722]	[158]	[]	[145993940]
156_16215	chr1	161756840	161757240	+	635	30.0	[8.230114]	[92]	[]	[]	[161757005]	[]
156_16216	chr1	164735654	164736054	+	952	30.0	[7.392081]	[90]	[]	[]	[164735839]	[]
156_16230	chr1	185080470	185080870	+	934	30.0	[]	[]	[11.148683]	[76]	[]	[185080643]
156_16234	chr1	202568751	202569151	+	617	30.0	[]	[]	[7.392081]	[110]	[]	[202568943]
156_16240	chr1	208164675	208165075	+	889	30.0	[11.148683]	[88]	[]	[]	[208164845]	[]
156_16244	chr1	212701051	212701451	+	646	30.0	[8.203644]	[154]	[]	[]	[212701296]	[]
156_16245	chr1	219537079	219537479	+	641	30.0	[11.148683, 11.148683]	[106, 111]	[]	[]	[219537270, 219537275]	[]
156_16246	chr1	223244358	223244758	+	783	30.0	[]	[]	[7.392081]	[135]	[]	[223244572]
156_16247	chr1	223873131	223873531	+	887	30.0	[]	[]	[11.148683]	[126]	[]	[223873345]
