#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_16590	chr22	23074803	23075203	+	1000	38.5	[10.451979]	[151]	[]	[]	[23075025]	[]
682_16591	chr22	23254057	23254457	+	989	38.5	[]	[]	[8.53598]	[117]	[]	[23254232]
682_16593	chr22	44747051	44747451	+	1000	38.5	[]	[]	[8.53598]	[106]	[]	[44747250]
682_16596	chr3	5774308	5774708	+	1000	38.5	[8.53598]	[104]	[]	[]	[5774470]	[]
682_16604	chr3	37762841	37763241	+	1000	38.5	[8.53598]	[150]	[]	[]	[37763048]	[]
682_16605	chr3	39347502	39347902	+	860	38.5	[]	[]	[6.8707166]	[61]	[]	[39347660]
682_16608	chr3	58366694	58367094	+	560	38.5	[8.53598]	[107]	[8.396125]	[97]	[58366890]	[58366880]
682_16610	chr3	129238980	129239380	+	1000	38.5	[]	[]	[8.396125, 8.786715]	[121, 140]	[]	[129239154, 129239173]
682_16611	chr3	141240297	141240697	+	1000	38.5	[10.451979]	[136]	[]	[]	[141240523]	[]
682_16620	chr3	195014961	195015361	+	782	38.5	[8.53598]	[132]	[]	[]	[195015171]	[]
682_16622	chr4	8547110	8547510	+	991	38.5	[8.396125]	[106]	[]	[]	[8547294]	[]
682_16627	chr4	78650736	78651136	+	1000	38.5	[6.8707166]	[131]	[6.8707166]	[165]	[78650945]	[78650979]
682_16631	chr4	173330314	173330714	+	982	38.5	[8.396125]	[131]	[]	[]	[173330544]	[]
682_1664	chr5	36442319	36442719	+	1000	93.5	[]	[]	[8.396125]	[79]	[]	[36442492]
682_16641	chr5	74392669	74393069	+	748	38.5	[8.53598]	[212]	[]	[]	[74392885]	[]
682_16645	chr5	112208666	112209066	+	1000	38.5	[8.786715, 8.786715]	[67, 78]	[]	[]	[112208831, 112208842]	[]
682_16656	chr6	2952610	2953010	+	654	38.5	[]	[]	[10.451979]	[92]	[]	[2952762]
682_16667	chr6	26214437	26214837	+	1000	38.5	[6.8707166, 8.53598]	[136, 196]	[]	[]	[26214611, 26214671]	[]
682_1667	chr7	106346581	106346981	+	1000	93.5	[8.786715]	[121]	[]	[]	[106346797]	[]
682_16670	chr6	27836136	27836536	+	1000	38.5	[6.8707166]	[162]	[]	[]	[27836355]	[]
682_16674	chr6	31607360	31607760	+	842	38.5	[8.396125]	[120]	[]	[]	[31607579]	[]
682_16683	chr6	79796203	79796603	+	1000	38.5	[8.53598]	[108]	[]	[]	[79796376]	[]
682_16684	chr6	89268792	89269192	+	1000	38.5	[8.786715]	[108]	[]	[]	[89268962]	[]
682_1669	chr9	131331240	131331640	+	1000	93.5	[]	[]	[10.451979, 8.53598]	[84, 127]	[]	[131331420, 131331463]
682_16691	chr6	139448878	139449278	+	780	38.5	[8.786715, 8.396125]	[74, 89]	[10.451979]	[68]	[139449037, 139449052]	[139449031]
682_16697	chr6	158793404	158793804	+	892	38.5	[8.53598, 8.53598]	[97, 119]	[]	[]	[158793594, 158793616]	[]
682_167	chr2	69799070	69799470	+	1000	260.5	[]	[]	[10.451979]	[152]	[]	[69799316]
682_16709	chr7	101192463	101192863	+	905	38.5	[]	[]	[8.53598]	[191]	[]	[101192704]
682_16710	chr7	101869597	101869997	+	853	38.5	[]	[]	[10.451979]	[103]	[]	[101869791]
682_16712	chr7	106380671	106381071	+	908	38.5	[]	[]	[10.451979]	[210]	[]	[106380914]
682_16713	chr7	107076023	107076423	+	1000	38.5	[8.53598]	[181]	[8.396125]	[208]	[107076225]	[107076252]
682_16714	chr7	108091305	108091705	+	1000	38.5	[8.53598]	[198]	[6.8707166]	[231]	[108091522]	[108091555]
682_16720	chr7	129489474	129489874	+	960	38.5	[6.8707166]	[148]	[8.396125]	[119]	[129489701]	[129489672]
682_16729	chr7	158702901	158703301	+	1000	38.5	[8.53598]	[96]	[]	[]	[158703058]	[]
682_16733	chr8	33483800	33484200	+	1000	38.5	[]	[]	[10.451979]	[105]	[]	[33483984]
682_16738	chr8	94120107	94120507	+	1000	38.5	[8.786715, 10.451979]	[163, 170]	[]	[]	[94120341, 94120348]	[]
682_16748	chr9	113398138	113398538	+	1000	38.5	[8.53598]	[135]	[]	[]	[113398293]	[]
682_16750	chr9	125261396	125261796	+	1000	38.5	[6.8707166]	[99]	[]	[]	[125261576]	[]
682_16764	chr1	8859357	8859757	+	954	38.0	[]	[]	[8.53598]	[126]	[]	[8859581]
682_16767	chr1	19208177	19208577	+	1000	38.0	[]	[]	[8.53598]	[101]	[]	[19208376]
682_16769	chr1	21177052	21177452	+	729	38.0	[]	[]	[10.451979]	[167]	[]	[21177281]
682_16784	chr1	39653654	39654054	+	1000	38.0	[8.53598]	[133]	[]	[]	[39653879]	[]
682_16796	chr1	84117860	84118260	+	983	38.0	[8.396125, 10.451979]	[82, 144]	[]	[]	[84118012, 84118074]	[]
682_16802	chr1	109083860	109084260	+	1000	38.0	[]	[]	[8.53598]	[135]	[]	[109084043]
682_16814	chr1	165815752	165816152	+	1000	38.0	[10.451979]	[108]	[10.451979]	[90]	[165815946]	[165815928]
682_16815	chr1	167564487	167564887	+	660	38.0	[8.396125]	[152]	[]	[]	[167564664]	[]
682_16820	chr1	180482468	180482868	+	891	38.0	[]	[]	[8.396125]	[161]	[]	[180482690]
682_16823	chr1	197213131	197213531	+	1000	38.0	[]	[]	[8.396125]	[131]	[]	[197213308]
682_16824	chr1	197903000	197903400	+	858	38.0	[]	[]	[8.396125]	[233]	[]	[197903236]
682_16825	chr1	200642416	200642816	+	1000	38.0	[]	[]	[10.451979]	[139]	[]	[200642611]
682_16826	chr1	201513493	201513893	+	960	38.0	[]	[]	[8.53598, 10.451979]	[94, 113]	[]	[201513679, 201513698]
682_1683	chr19	42010304	42010704	+	1000	93.0	[8.396125]	[164]	[]	[]	[42010555]	[]
682_16831	chr1	207329125	207329525	+	885	38.0	[8.53598]	[155]	[]	[]	[207329369]	[]
682_16832	chr1	207499449	207499849	+	931	38.0	[8.53598]	[151]	[]	[]	[207499618]	[]
682_16835	chr1	223177739	223178139	+	904	38.0	[]	[]	[8.396125, 10.451979]	[119, 135]	[]	[223177938, 223177954]
682_16845	chr10	61612515	61612915	+	1000	38.0	[]	[]	[8.53598]	[122]	[]	[61612696]
682_16846	chr10	69090031	69090431	+	1000	38.0	[8.53598]	[203]	[]	[]	[69090253]	[]
682_16849	chr10	71234652	71235052	+	901	38.0	[8.53598]	[193]	[]	[]	[71234869]	[]
682_16854	chr10	79400603	79401003	+	848	38.0	[6.8707166]	[137]	[10.451979]	[172]	[79400791]	[79400826]
682_16858	chr10	103194150	103194550	+	992	38.0	[6.8707166]	[143]	[]	[]	[103194380]	[]
682_16859	chr10	125045714	125046114	+	780	38.0	[8.396125]	[168]	[]	[]	[125045955]	[]
682_16865	chr11	44564913	44565313	+	555	38.0	[]	[]	[10.451979]	[103]	[]	[44565114]
682_16868	chr11	57901227	57901627	+	1000	38.0	[8.53598]	[152]	[]	[]	[57901477]	[]
682_16877	chr11	95835903	95836303	+	984	38.0	[8.786715]	[184]	[]	[]	[95836143]	[]
682_16887	chr12	48540159	48540559	+	758	38.0	[]	[]	[6.8707166]	[129]	[]	[48540387]
682_16888	chr12	49235099	49235499	+	1000	38.0	[8.396125]	[86]	[]	[]	[49235266]	[]
682_1690	chr8	41458017	41458417	+	1000	93.0	[10.451979, 8.53598]	[125, 143]	[]	[]	[41458235, 41458253]	[]
682_16907	chr13	80579088	80579488	+	938	38.0	[]	[]	[8.396125]	[186]	[]	[80579309]
682_16912	chr13	93366849	93367249	+	1000	38.0	[]	[]	[10.451979]	[54]	[]	[93367002]
682_16913	chr13	107908865	107909265	+	1000	38.0	[]	[]	[8.396125]	[84]	[]	[107909024]
682_16914	chr13	107945369	107945769	+	964	38.0	[6.8707166, 10.451979, 10.451979]	[91, 117, 160]	[]	[]	[107945536, 107945562, 107945605]	[]
682_16917	chr14	33915126	33915526	+	1000	38.0	[10.451979, 10.451979]	[84, 101]	[]	[]	[33915303, 33915320]	[]
682_16926	chr15	43440874	43441274	+	637	38.0	[6.8707166]	[108]	[6.8707166]	[98]	[43441041]	[43441031]
682_16932	chr15	73019884	73020284	+	938	38.0	[8.786715, 10.451979]	[164, 205]	[]	[]	[73020083, 73020124]	[]
682_16936	chr15	81870393	81870793	+	999	38.0	[10.451979]	[70]	[]	[]	[81870555]	[]
682_16939	chr15	90716805	90717205	+	682	38.0	[]	[]	[8.53598]	[120]	[]	[90716994]
682_1694	chr15	67920505	67920905	+	1000	92.5	[10.451979]	[141]	[]	[]	[67920741]	[]
682_16945	chr16	29679483	29679883	+	1000	38.0	[]	[]	[10.451979]	[162]	[]	[29679718]
682_16956	chr17	28008525	28008925	+	1000	38.0	[8.396125]	[112]	[]	[]	[28008726]	[]
682_1697	chr19	41321928	41322328	+	1000	92.5	[]	[]	[10.451979]	[117]	[]	[41322142]
682_16972	chr18	25233588	25233988	+	1000	38.0	[8.53598]	[173]	[]	[]	[25233819]	[]
682_16973	chr18	31738601	31739001	+	815	38.0	[6.8707166]	[113]	[8.396125]	[84]	[31738807]	[31738778]
682_16983	chr19	13672440	13672840	+	805	38.0	[]	[]	[8.53598]	[178]	[]	[13672658]
682_16992	chr19	38270034	38270434	+	974	38.0	[]	[]	[8.396125]	[180]	[]	[38270253]
682_17	chr17	26603711	26604111	+	1000	688.5	[8.53598]	[106]	[]	[]	[26603917]	[]
682_170	chr8	38081942	38082342	+	1000	260.0	[]	[]	[10.451979]	[113]	[]	[38082150]
682_17001	chr19	49981790	49982190	+	1000	38.0	[]	[]	[10.451979]	[87]	[]	[49981972]
682_17013	chr2	32949981	32950381	+	950	38.0	[8.53598]	[116]	[]	[]	[32950160]	[]
682_17015	chr2	38509472	38509872	+	880	38.0	[8.53598]	[131]	[6.8707166]	[165]	[38509648]	[38509682]
682_1702	chr5	149320803	149321203	+	1000	92.5	[10.451979]	[149]	[10.451979]	[88]	[149321032]	[149320971]
682_17031	chr2	157257211	157257611	+	960	38.0	[8.396125]	[151]	[]	[]	[157257431]	[]
682_17034	chr2	169910447	169910847	+	1000	38.0	[8.53598]	[125]	[]	[]	[169910653]	[]
682_1704	chr6	26520428	26520828	+	1000	92.5	[]	[]	[8.396125]	[149]	[]	[26520676]
682_17040	chr2	233360660	233361060	+	1000	38.0	[]	[]	[10.451979]	[108]	[]	[233360855]
682_17042	chr2	237465918	237466318	+	1000	38.0	[]	[]	[8.53598]	[85]	[]	[237466077]
682_17045	chr20	32539062	32539462	+	937	38.0	[8.396125]	[164]	[]	[]	[32539273]	[]
682_17048	chr20	41339999	41340399	+	1000	38.0	[]	[]	[10.451979]	[187]	[]	[41340231]
682_17049	chr20	46747903	46748303	+	934	38.0	[10.451979, 8.53598]	[83, 109]	[]	[]	[46748077, 46748103]	[]
682_17072	chr22	20945286	20945686	+	894	38.0	[6.8707166, 6.8707166]	[84, 102]	[]	[]	[20945439, 20945457]	[]
682_17076	chr22	21769101	21769501	+	913	38.0	[8.396125]	[99]	[]	[]	[21769283]	[]
682_17077	chr22	21877889	21878289	+	1000	38.0	[8.786715]	[96]	[]	[]	[21878067]	[]
682_17092	chr22	39606705	39607105	+	927	38.0	[8.53598]	[116]	[]	[]	[39606910]	[]
682_171	chr17	76601920	76602320	+	1000	259.0	[]	[]	[10.451979]	[74]	[]	[76602081]
682_17109	chr3	129399450	129399850	+	618	38.0	[]	[]	[8.396125]	[98]	[]	[129399625]
682_17112	chr3	151305124	151305524	+	640	38.0	[10.451979]	[101]	[8.53598]	[64]	[151305322]	[151305285]
682_17127	chr4	53186701	53187101	+	993	38.0	[]	[]	[10.451979]	[116]	[]	[53186895]
682_17129	chr4	77861796	77862196	+	1000	38.0	[]	[]	[8.53598]	[89]	[]	[77861952]
682_17132	chr4	81786362	81786762	+	828	38.0	[8.53598]	[140]	[]	[]	[81786588]	[]
682_17142	chr5	43063871	43064271	+	993	38.0	[]	[]	[8.396125]	[150]	[]	[43064118]
682_17148	chr5	122863223	122863623	+	916	38.0	[]	[]	[10.451979, 10.451979]	[61, 135]	[]	[122863384, 122863458]
682_17149	chr5	126978143	126978543	+	993	38.0	[]	[]	[10.451979, 10.451979]	[202, 207]	[]	[126978365, 126978370]
682_17156	chr5	172478935	172479335	+	964	38.0	[8.53598]	[65]	[]	[]	[172479091]	[]
682_17170	chr6	27785390	27785790	+	977	38.0	[]	[]	[8.786715]	[137]	[]	[27785568]
682_1718	chr18	3607474	3607874	+	1000	92.0	[8.786715]	[130]	[]	[]	[3607682]	[]
682_17180	chr6	39942936	39943336	+	982	38.0	[8.396125]	[123]	[]	[]	[39943142]	[]
682_17187	chr6	90502310	90502710	+	967	38.0	[]	[]	[10.451979]	[155]	[]	[90502554]
682_17190	chr6	110491478	110491878	+	938	38.0	[]	[]	[10.451979, 8.786715]	[81, 167]	[]	[110491631, 110491717]
682_17195	chr6	129839523	129839923	+	984	38.0	[10.451979]	[169]	[]	[]	[129839767]	[]
682_17196	chr6	135192740	135193140	+	1000	38.0	[]	[]	[10.451979]	[118]	[]	[135192902]
682_17205	chr6	157861807	157862207	+	943	38.0	[]	[]	[8.53598]	[195]	[]	[157862054]
682_1721	chr2	48145937	48146337	+	1000	92.0	[]	[]	[8.396125]	[135]	[]	[48146160]
682_17213	chr7	6448388	6448788	+	1000	38.0	[8.396125]	[139]	[]	[]	[6448614]	[]
682_1722	chr2	64354776	64355176	+	1000	92.0	[6.8707166, 10.451979]	[71, 109]	[]	[]	[64354947, 64354985]	[]
682_17224	chr7	87108355	87108755	+	1000	38.0	[8.786715]	[148]	[]	[]	[87108597]	[]
682_1723	chr20	33688829	33689229	+	1000	92.0	[10.451979]	[90]	[]	[]	[33689003]	[]
682_1724	chr3	46433143	46433543	+	1000	92.0	[]	[]	[8.53598]	[158]	[]	[46433354]
682_17240	chr8	37328300	37328700	+	944	38.0	[8.786715]	[136]	[]	[]	[37328521]	[]
682_17241	chr8	38090288	38090688	+	1000	38.0	[8.53598]	[145]	[]	[]	[38090449]	[]
682_17247	chr8	71819861	71820261	+	609	38.0	[10.451979]	[170]	[]	[]	[71820106]	[]
682_17257	chr8	143454550	143454950	+	1000	38.0	[10.451979]	[166]	[]	[]	[143454800]	[]
682_1727	chr8	30137415	30137815	+	1000	92.0	[8.53598]	[146]	[]	[]	[30137584]	[]
682_17275	chr9	136849003	136849403	+	971	38.0	[10.451979]	[132]	[]	[]	[136849201]	[]
682_17282	chrX	53253260	53253660	+	976	38.0	[8.396125]	[142]	[6.8707166]	[86]	[53253479]	[53253423]
682_1729	chr1	26408539	26408939	+	1000	91.5	[10.451979]	[120]	[]	[]	[26408758]	[]
682_17293	chr1	18820716	18821116	+	992	37.5	[]	[]	[10.451979]	[145]	[]	[18820929]
682_17299	chr1	26717135	26717535	+	939	37.5	[6.8707166]	[129]	[]	[]	[26717343]	[]
682_173	chr16	34593223	34593623	+	1000	255.5	[8.53598]	[94]	[]	[]	[34593407]	[]
682_1731	chr1	40583449	40583849	+	1000	91.5	[]	[]	[8.53598]	[119]	[]	[40583648]
682_17311	chr1	52833691	52834091	+	909	37.5	[]	[]	[8.396125]	[107]	[]	[52833887]
682_17313	chr1	84692967	84693367	+	1000	37.5	[10.451979]	[138]	[]	[]	[84693178]	[]
682_17318	chr1	117127825	117128225	+	952	37.5	[]	[]	[10.451979, 8.53598]	[94, 148]	[]	[117128008, 117128062]
682_17319	chr1	117656864	117657264	+	779	37.5	[]	[]	[10.451979]	[160]	[]	[117657058]
682_17323	chr1	154186968	154187368	+	1000	37.5	[8.396125]	[158]	[]	[]	[154187139]	[]
682_17326	chr1	160743322	160743722	+	987	37.5	[]	[]	[10.451979]	[152]	[]	[160743554]
682_17327	chr1	161311193	161311593	+	932	37.5	[]	[]	[8.53598]	[107]	[]	[161311395]
682_1733	chr1	112792116	112792516	+	1000	91.5	[]	[]	[10.451979]	[99]	[]	[112792312]
682_17331	chr1	171644933	171645333	+	827	37.5	[]	[]	[8.786715]	[216]	[]	[171645166]
682_17332	chr1	179794657	179795057	+	861	37.5	[]	[]	[8.396125]	[141]	[]	[179794885]
682_17335	chr1	200641021	200641421	+	742	37.5	[8.396125]	[186]	[]	[]	[200641221]	[]
682_17336	chr1	200675291	200675691	+	712	37.5	[]	[]	[8.53598]	[160]	[]	[200675464]
682_17337	chr1	201543924	201544324	+	719	37.5	[8.396125]	[194]	[]	[]	[201544148]	[]
682_1735	chr1	228421122	228421522	+	1000	91.5	[10.451979]	[86]	[8.53598]	[147]	[228421295]	[228421356]
682_17352	chr1	229280062	229280462	+	987	37.5	[10.451979]	[128]	[8.53598]	[138]	[229280261]	[229280271]
682_17358	chr1	244665891	244666291	+	986	37.5	[10.451979, 6.8707166, 10.451979]	[118, 150, 163]	[]	[]	[244666091, 244666123, 244666136]	[]
682_17363	chr10	17563454	17563854	+	986	37.5	[]	[]	[8.53598]	[121]	[]	[17563653]
682_17365	chr10	27243015	27243415	+	848	37.5	[]	[]	[10.451979]	[133]	[]	[27243239]
682_17376	chr10	73989775	73990175	+	869	37.5	[]	[]	[8.786715]	[61]	[]	[73989934]
682_17390	chr11	6481411	6481811	+	804	37.5	[10.451979]	[114]	[]	[]	[6481599]	[]
682_17391	chr11	34603521	34603921	+	952	37.5	[]	[]	[8.53598]	[100]	[]	[34603694]
682_17392	chr11	34809300	34809700	+	993	37.5	[]	[]	[10.451979]	[164]	[]	[34809470]
682_17393	chr11	43394011	43394411	+	894	37.5	[]	[]	[10.451979]	[132]	[]	[43394222]
682_17394	chr11	45468260	45468660	+	929	37.5	[10.451979]	[140]	[]	[]	[45468488]	[]
682_17402	chr11	71706029	71706429	+	815	37.5	[]	[]	[8.396125]	[115]	[]	[71706228]
682_17403	chr11	77299452	77299852	+	904	37.5	[]	[]	[8.786715]	[172]	[]	[77299657]
682_17406	chr11	83682627	83683027	+	951	37.5	[]	[]	[10.451979]	[142]	[]	[83682829]
682_17410	chr11	110069512	110069912	+	694	37.5	[]	[]	[8.786715]	[122]	[]	[110069722]
682_17411	chr11	110125639	110126039	+	978	37.5	[]	[]	[8.396125]	[162]	[]	[110125847]
682_17423	chr12	93021232	93021632	+	811	37.5	[8.53598]	[162]	[]	[]	[93021479]	[]
682_17424	chr12	93115185	93115585	+	912	37.5	[8.53598]	[134]	[]	[]	[93115416]	[]
682_17427	chr12	104219331	104219731	+	909	37.5	[]	[]	[8.53598, 8.53598]	[98, 167]	[]	[104219497, 104219566]
682_17432	chr12	127125768	127126168	+	675	37.5	[]	[]	[10.451979]	[187]	[]	[127126003]
682_17439	chr13	93329493	93329893	+	851	37.5	[]	[]	[8.53598, 6.8707166]	[85, 92]	[]	[93329653, 93329660]
682_1744	chr13	91355147	91355547	+	1000	91.5	[8.786715]	[100]	[]	[]	[91355309]	[]
682_17441	chr13	107860039	107860439	+	909	37.5	[10.451979]	[107]	[]	[]	[107860194]	[]
682_17443	chr13	107949793	107950193	+	987	37.5	[]	[]	[8.396125]	[146]	[]	[107949952]
682_17449	chr14	26281569	26281969	+	714	37.5	[]	[]	[8.786715, 8.53598]	[82, 160]	[]	[26281738, 26281816]
682_17457	chr14	100068367	100068767	+	675	37.5	[]	[]	[8.53598]	[118]	[]	[100068523]
682_17477	chr16	3157133	3157533	+	947	37.5	[8.396125]	[99]	[]	[]	[3157307]	[]
682_17487	chr16	23504265	23504665	+	992	37.5	[6.8707166]	[130]	[]	[]	[23504485]	[]
682_17494	chr16	66905755	66906155	+	884	37.5	[]	[]	[8.53598]	[149]	[]	[66905924]
682_17495	chr16	67521173	67521573	+	973	37.5	[]	[]	[8.396125]	[100]	[]	[67521343]
682_17499	chr16	86901582	86901982	+	929	37.5	[8.53598, 10.451979]	[136, 173]	[]	[]	[86901783, 86901820]	[]
682_175	chr6	73564517	73564917	+	1000	255.0	[10.451979]	[125]	[]	[]	[73564735]	[]
682_1750	chr22	21778999	21779399	+	1000	91.5	[10.451979]	[105]	[]	[]	[21779172]	[]
682_17505	chr17	16398629	16399029	+	925	37.5	[8.786715]	[100]	[]	[]	[16398821]	[]
682_17509	chr17	39653847	39654247	+	825	37.5	[6.8707166]	[87]	[]	[]	[39654031]	[]
682_17511	chr17	40098766	40099166	+	945	37.5	[]	[]	[10.451979]	[135]	[]	[40098978]
682_17521	chr17	76556987	76557387	+	900	37.5	[]	[]	[10.451979]	[120]	[]	[76557188]
682_17527	chr17_GL000205v2_random	74143	74543	+	547	37.5	[]	[]	[8.786715]	[178]	[]	[74393]
682_1753	chr5	119321610	119322010	+	1000	91.5	[10.451979, 10.451979]	[118, 149]	[8.53598]	[92]	[119321807, 119321838]	[119321781]
682_17547	chr19	46773668	46774068	+	670	37.5	[8.53598]	[156]	[]	[]	[46773905]	[]
682_17551	chr19	49976491	49976891	+	947	37.5	[10.451979]	[130]	[10.451979]	[122]	[49976682]	[49976674]
682_17553	chr19	53520453	53520853	+	953	37.5	[8.53598]	[145]	[]	[]	[53520625]	[]
682_17579	chr20	4038122	4038522	+	781	37.5	[]	[]	[8.53598]	[109]	[]	[4038312]
682_17582	chr20	5488815	5489215	+	880	37.5	[8.53598]	[189]	[]	[]	[5489061]	[]
682_17588	chr20	45036138	45036538	+	690	37.5	[8.53598]	[104]	[]	[]	[45036303]	[]
682_17589	chr20	49925875	49926275	+	872	37.5	[]	[]	[10.451979, 8.53598]	[68, 131]	[]	[49926037, 49926100]
682_17591	chr21	29651383	29651783	+	937	37.5	[6.8707166]	[119]	[]	[]	[29651586]	[]
682_17593	chr21	35470521	35470921	+	959	37.5	[10.451979]	[88]	[]	[]	[35470680]	[]
682_17595	chr21	39314519	39314919	+	976	37.5	[]	[]	[10.451979]	[77]	[]	[39314689]
682_17599	chr22	16586223	16586623	+	883	37.5	[8.786715]	[111]	[]	[]	[16586409]	[]
682_17602	chr22	19508984	19509384	+	1000	37.5	[]	[]	[8.396125]	[175]	[]	[19509205]
682_17621	chr22	22465946	22466346	+	997	37.5	[]	[]	[8.786715]	[187]	[]	[22466168]
682_17628	chr3	9361602	9362002	+	974	37.5	[10.451979]	[87]	[]	[]	[9361777]	[]
682_17629	chr3	12984250	12984650	+	976	37.5	[]	[]	[8.53598]	[95]	[]	[12984411]
682_17635	chr3	46431859	46432259	+	603	37.5	[]	[]	[10.451979]	[88]	[]	[46432043]
682_17637	chr3	58038896	58039296	+	958	37.5	[]	[]	[10.451979, 10.451979]	[119, 172]	[]	[58039076, 58039129]
682_1764	chrX	19840831	19841231	+	1000	91.5	[]	[]	[10.451979]	[136]	[]	[19841054]
682_17640	chr3	123724262	123724662	+	971	37.5	[10.451979]	[81]	[]	[]	[123724439]	[]
682_17647	chr3	151047607	151048007	+	910	37.5	[10.451979]	[90]	[]	[]	[151047775]	[]
682_17650	chr3	160210924	160211324	+	974	37.5	[8.786715]	[112]	[]	[]	[160211121]	[]
682_17658	chr4	20698802	20699202	+	1000	37.5	[10.451979]	[147]	[]	[]	[20699035]	[]
682_1766	chr1	165773294	165773694	+	1000	91.0	[]	[]	[10.451979]	[135]	[]	[165773503]
682_17661	chr4	76943116	76943516	+	899	37.5	[]	[]	[10.451979]	[149]	[]	[76943363]
682_17663	chr5	28810784	28811184	+	758	37.5	[]	[]	[8.53598]	[190]	[]	[28810976]
682_17664	chr5	49660787	49661187	+	909	37.5	[10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979, 10.451979]	[75, 80, 100, 105, 110, 125, 135, 140, 145, 150, 155]	[]	[]	[49660943, 49660948, 49660968, 49660973, 49660978, 49660993, 49661003, 49661008, 49661013, 49661018, 49661023]	[]
682_17672	chr5	132779873	132780273	+	984	37.5	[10.451979]	[88]	[]	[]	[132780055]	[]
682_17679	chr5	150517535	150517935	+	926	37.5	[10.451979]	[111]	[]	[]	[150517743]	[]
682_17693	chr6	14743815	14744215	+	940	37.5	[8.53598]	[141]	[]	[]	[14744006]	[]
682_17697	chr6	15327202	15327602	+	656	37.5	[6.8707166]	[140]	[6.8707166]	[122]	[15327425]	[15327407]
682_17698	chr6	20092034	20092434	+	1000	37.5	[8.53598]	[143]	[]	[]	[20092253]	[]
682_177	chrUn_GL000216v2	218	618	+	1000	253.0	[10.451979, 10.451979, 8.396125, 10.451979, 10.451979, 10.451979, 8.396125]	[151, 156, 176, 201, 206, 211, 236]	[]	[]	[382, 387, 407, 432, 437, 442, 467]	[]
682_17705	chr6	31175926	31176326	+	960	37.5	[8.53598]	[76]	[]	[]	[31176081]	[]
682_17710	chr6	36618866	36619266	+	998	37.5	[8.396125]	[114]	[]	[]	[36619071]	[]
682_17712	chr6	37112042	37112442	+	855	37.5	[8.53598]	[110]	[]	[]	[37112251]	[]
682_17734	chr6	159969987	159970387	+	879	37.5	[]	[]	[8.396125]	[180]	[]	[159970218]
682_17735	chr6	159981975	159982375	+	950	37.5	[8.53598]	[153]	[]	[]	[159982175]	[]
682_17742	chr7	11282011	11282411	+	829	37.5	[]	[]	[8.53598]	[150]	[]	[11282239]
682_17749	chr7	87875899	87876299	+	932	37.5	[8.786715]	[107]	[]	[]	[87876091]	[]
682_17753	chr7	99723109	99723509	+	925	37.5	[8.53598]	[145]	[]	[]	[99723323]	[]
682_17756	chr7	102155915	102156315	+	549	37.5	[8.396125]	[154]	[]	[]	[102156155]	[]
682_17757	chr7	103658630	103659030	+	757	37.5	[10.451979]	[140]	[]	[]	[103658827]	[]
682_17759	chr7	106676356	106676756	+	621	37.5	[10.451979]	[129]	[]	[]	[106676523]	[]
682_1776	chr16	56964861	56965261	+	1000	91.0	[10.451979]	[95]	[]	[]	[56965055]	[]
682_17761	chr7	108459935	108460335	+	666	37.5	[]	[]	[8.53598]	[102]	[]	[108460109]
682_17764	chr7	121411197	121411597	+	675	37.5	[10.451979]	[169]	[8.786715]	[115]	[121411406]	[121411352]
682_17767	chr7	130935519	130935919	+	971	37.5	[]	[]	[8.786715]	[103]	[]	[130935698]
682_17768	chr7	132417286	132417686	+	684	37.5	[8.396125]	[153]	[10.451979]	[127]	[132417516]	[132417490]
682_17785	chr8	61288024	61288424	+	906	37.5	[]	[]	[8.786715]	[125]	[]	[61288234]
682_17788	chr8	67467403	67467803	+	554	37.5	[10.451979]	[107]	[]	[]	[67467581]	[]
682_17795	chr8	128046375	128046775	+	948	37.5	[8.53598]	[130]	[]	[]	[128046571]	[]
682_17797	chr9	7785787	7786187	+	992	37.5	[8.53598]	[118]	[]	[]	[7785972]	[]
682_17799	chr9	37639084	37639484	+	998	37.5	[]	[]	[8.786715, 10.451979]	[132, 146]	[]	[37639287, 37639301]
682_17801	chr9	84932906	84933306	+	695	37.5	[10.451979]	[124]	[]	[]	[84933116]	[]
682_17807	chr9	121400075	121400475	+	891	37.5	[8.396125]	[129]	[8.53598]	[147]	[121400274]	[121400292]
682_17814	chr9	130813044	130813444	+	996	37.5	[]	[]	[6.8707166]	[205]	[]	[130813268]
682_17817	chr9	131093874	131094274	+	977	37.5	[8.53598]	[207]	[]	[]	[131094114]	[]
682_17823	chrX	71450695	71451095	+	908	37.5	[6.8707166]	[143]	[]	[]	[71450920]	[]
682_17826	chr1	12657588	12657988	+	979	37.0	[]	[]	[6.8707166]	[184]	[]	[12657791]
682_17837	chr1	27499977	27500377	+	930	37.0	[]	[]	[8.53598]	[124]	[]	[27500178]
682_17842	chr1	29033708	29034108	+	869	37.0	[6.8707166]	[111]	[]	[]	[29033870]	[]
682_17851	chr1	38013190	38013590	+	970	37.0	[10.451979]	[142]	[]	[]	[38013379]	[]
