#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_14586	chr2	235460509	235460909	+	886	54.5	[7.6574984]	[174]	[]	[]	[235460723]	[]
504_14587	chr20	3847006	3847406	+	958	54.5	[]	[]	[11.876825]	[203]	[]	[3847205]
504_14589	chr20	35742427	35742827	+	959	54.5	[6.4042497]	[159]	[]	[]	[35742664]	[]
504_1459	chr7	158740754	158741154	+	1000	243.5	[12.247973]	[70]	[]	[]	[158740921]	[]
504_14591	chr21	39322813	39323213	+	598	54.5	[8.580908, 7.6574984]	[88, 96]	[]	[]	[39322982, 39322990]	[]
504_14595	chr22	30870239	30870639	+	937	54.5	[]	[]	[6.0948906]	[119]	[]	[30870399]
504_14598	chr22	46935681	46936081	+	957	54.5	[]	[]	[10.737563]	[98]	[]	[46935851]
504_14600	chr3	9398740	9399140	+	915	54.5	[7.6574984]	[120]	[8.580908]	[139]	[9398923]	[9398942]
504_14605	chr3	57951453	57951853	+	962	54.5	[]	[]	[11.876825]	[95]	[]	[57951626]
504_14609	chr4	10205209	10205609	+	946	54.5	[]	[]	[12.247973]	[150]	[]	[10205422]
504_14618	chr5	132076506	132076906	+	937	54.5	[10.737563, 12.247973]	[104, 176]	[]	[]	[132076673, 132076745]	[]
504_1462	chr19	14507695	14508095	+	1000	242.5	[11.108711]	[116]	[]	[]	[14507895]	[]
504_14635	chr7	874037	874437	+	954	54.5	[11.108711]	[99]	[]	[]	[874213]	[]
504_14638	chr7	100152436	100152836	+	964	54.5	[10.737563]	[203]	[]	[]	[100152652]	[]
504_14640	chr7	128005651	128006051	+	900	54.5	[]	[]	[6.4042497]	[239]	[]	[128005900]
504_14649	chr8	97207777	97208177	+	747	54.5	[11.108711]	[152]	[]	[]	[97207996]	[]
504_14666	chr1	100132505	100132905	+	946	54.0	[]	[]	[10.737563]	[144]	[]	[100132705]
504_14669	chr1	181104515	181104915	+	842	54.0	[]	[]	[7.6574984]	[120]	[]	[181104703]
504_14672	chr1	227219816	227220216	+	819	54.0	[]	[]	[8.580908]	[208]	[]	[227220063]
504_14674	chr1	228166360	228166760	+	674	54.0	[]	[]	[11.108711]	[101]	[]	[228166541]
504_14676	chr10	1056665	1057065	+	841	54.0	[7.441646]	[182]	[]	[]	[1056877]	[]
504_14689	chr11	72574826	72575226	+	918	54.0	[11.108711, 10.737563, 10.737563]	[62, 69, 112]	[11.108711]	[105]	[72574986, 72574993, 72575036]	[72575029]
504_1469	chr16	18801507	18801907	+	1000	241.5	[11.876825]	[124]	[]	[]	[18801690]	[]
504_14699	chr13	20151025	20151425	+	876	54.0	[10.737563, 11.876825]	[139, 151]	[]	[]	[20151215, 20151227]	[]
504_147	chr1	234957327	234957727	+	1000	547.5	[12.247973]	[117]	[]	[]	[234957543]	[]
504_14702	chr13	99027364	99027764	+	753	54.0	[12.247973]	[78]	[]	[]	[99027536]	[]
504_14703	chr13	99498606	99499006	+	956	54.0	[11.876825]	[254]	[]	[]	[99498786]	[]
504_14705	chr14	19827617	19828017	+	772	54.0	[]	[]	[5.7237425]	[99]	[]	[19827808]
504_14714	chr15	89358590	89358990	+	933	54.0	[11.876825]	[145]	[]	[]	[89358824]	[]
504_14717	chr16	79484186	79484586	+	872	54.0	[]	[]	[7.6574984, 11.876825]	[133, 184]	[]	[79484366, 79484417]
504_1472	chr1	174964369	174964769	+	1000	241.0	[]	[]	[12.247973]	[136]	[]	[174964576]
504_14728	chr19	1259461	1259861	+	932	54.0	[]	[]	[7.6574984]	[100]	[]	[1259656]
504_14730	chr19	2495942	2496342	+	946	54.0	[]	[]	[12.247973]	[129]	[]	[2496166]
504_14737	chr2	16757141	16757541	+	951	54.0	[5.7237425]	[303]	[12.247973]	[257]	[16757374]	[16757328]
504_14755	chr20	50338485	50338885	+	898	54.0	[11.108711, 10.737563]	[132, 174]	[]	[]	[50338686, 50338728]	[]
504_14757	chr21	33301203	33301603	+	666	54.0	[11.876825]	[142]	[]	[]	[33301400]	[]
504_14773	chr4	144142917	144143317	+	637	54.0	[11.876825]	[63]	[]	[]	[144143076]	[]
504_14791	chr6	35475680	35476080	+	954	54.0	[11.108711, 11.876825]	[75, 82]	[]	[]	[35475831, 35475838]	[]
504_14799	chr7	45237746	45238146	+	819	54.0	[11.876825]	[96]	[]	[]	[45237935]	[]
504_14816	chr9	97954550	97954950	+	597	54.0	[8.79676]	[150]	[8.580908]	[138]	[97954776]	[97954764]
504_1482	chr3	43770043	43770443	+	1000	240.5	[]	[]	[8.580908]	[276]	[]	[43770279]
504_14832	chr1	54355882	54356282	+	562	53.5	[8.580908]	[135]	[]	[]	[54356083]	[]
504_14846	chr10	43202702	43203102	+	807	53.5	[]	[]	[10.737563, 11.108711]	[111, 165]	[]	[43202888, 43202942]
504_14847	chr10	63268816	63269216	+	939	53.5	[7.6574984]	[142]	[]	[]	[63269058]	[]
504_1486	chr9	130866403	130866803	+	1000	240.5	[7.6574984]	[122]	[]	[]	[130866618]	[]
504_14893	chr19	48255755	48256155	+	945	53.5	[10.737563]	[156]	[]	[]	[48255988]	[]
504_1491	chr2	158738292	158738692	+	1000	240.0	[]	[]	[5.7237425, 5.7237425]	[86, 145]	[]	[158738447, 158738506]
504_14912	chr22	19430284	19430684	+	926	53.5	[]	[]	[11.108711]	[152]	[]	[19430534]
504_14917	chr22	22911489	22911889	+	949	53.5	[6.0948906]	[273]	[]	[]	[22911713]	[]
504_14919	chr22	28741907	28742307	+	900	53.5	[]	[]	[5.7237425]	[261]	[]	[28742067]
504_14926	chr3	141485908	141486308	+	867	53.5	[]	[]	[11.108711]	[161]	[]	[141486060]
504_14932	chr3	197335589	197335989	+	619	53.5	[]	[]	[7.6574984]	[148]	[]	[197335748]
504_14942	chr5	143138776	143139176	+	597	53.5	[]	[]	[8.79676]	[226]	[]	[143139011]
504_14952	chr7	5494563	5494963	+	934	53.5	[5.7237425]	[130]	[]	[]	[5494784]	[]
504_14959	chr7	100874619	100875019	+	930	53.5	[11.876825]	[202]	[]	[]	[100874811]	[]
504_1496	chr1	25246183	25246583	+	1000	239.5	[]	[]	[7.6574984]	[258]	[]	[25246432]
504_14962	chr7	128692597	128692997	+	947	53.5	[8.580908]	[293]	[11.876825]	[277]	[128692847]	[128692831]
504_14970	chr8	125091531	125091931	+	831	53.5	[7.441646, 5.7237425]	[200, 236]	[]	[]	[125091738, 125091774]	[]
504_14975	chr9	123687221	123687621	+	944	53.5	[8.580908]	[113]	[]	[]	[123687430]	[]
504_14983	chr1	109997639	109998039	+	586	53.0	[8.580908]	[97]	[]	[]	[109997827]	[]
504_15009	chr11	112286003	112286403	+	840	53.0	[]	[]	[8.79676]	[135]	[]	[112286188]
504_15021	chr14	81286921	81287321	+	773	53.0	[12.247973]	[77]	[]	[]	[81287084]	[]
504_15022	chr14	104158756	104159156	+	824	53.0	[7.441646]	[119]	[]	[]	[104158914]	[]
504_15033	chr16	78428256	78428656	+	838	53.0	[10.737563]	[167]	[]	[]	[78428458]	[]
504_15044	chr19	48963705	48964105	+	759	53.0	[11.876825]	[103]	[]	[]	[48963876]	[]
504_15045	chr19	49085096	49085496	+	916	53.0	[]	[]	[11.876825]	[203]	[]	[49085323]
504_15050	chr2	44087191	44087591	+	865	53.0	[7.441646]	[199]	[]	[]	[44087424]	[]
504_15055	chr2	178733548	178733948	+	939	53.0	[]	[]	[11.876825, 12.247973]	[174, 182]	[]	[178733767, 178733775]
504_1506	chr5	173020192	173020592	+	1000	239.0	[6.0948906]	[113]	[12.247973]	[96]	[173020398]	[173020381]
504_15073	chr3	72579621	72580021	+	885	53.0	[12.247973]	[232]	[]	[]	[72579789]	[]
504_15075	chr4	2385482	2385882	+	946	53.0	[]	[]	[11.876825, 11.876825]	[226, 233]	[]	[2385645, 2385652]
504_15077	chr4	54395102	54395502	+	944	53.0	[]	[]	[11.108711, 11.876825]	[100, 107]	[]	[54395294, 54395301]
504_15080	chr4	109560446	109560846	+	913	53.0	[7.6574984, 11.876825]	[248, 269]	[]	[]	[109560607, 109560628]	[]
504_1509	chr2	108594949	108595349	+	1000	238.5	[12.247973]	[96]	[6.4042497, 5.7237425]	[106, 131]	[108595113]	[108595123, 108595148]
504_1510	chr22	22579104	22579504	+	1000	238.5	[]	[]	[8.79676]	[78]	[]	[22579273]
504_15109	chr7	107463043	107463443	+	905	53.0	[8.580908]	[263]	[]	[]	[107463242]	[]
504_15122	chr9	63342516	63342916	+	835	53.0	[11.876825]	[136]	[]	[]	[63342752]	[]
504_15143	chr1	51730025	51730425	+	932	52.5	[11.876825]	[78]	[]	[]	[51730203]	[]
504_15151	chr1	205288098	205288498	+	766	52.5	[]	[]	[11.876825]	[216]	[]	[205288345]
504_15161	chr10	68302104	68302504	+	895	52.5	[]	[]	[7.6574984]	[148]	[]	[68302332]
504_15163	chr10	75492011	75492411	+	779	52.5	[]	[]	[6.0948906, 11.108711]	[149, 185]	[]	[75492162, 75492198]
504_15173	chr12	70321142	70321542	+	932	52.5	[8.79676]	[188]	[]	[]	[70321366]	[]
504_15184	chr14	74148713	74149113	+	854	52.5	[]	[]	[8.580908]	[136]	[]	[74148932]
504_15188	chr15	52414860	52415260	+	912	52.5	[11.876825]	[146]	[]	[]	[52415056]	[]
504_1519	chr16	87854206	87854606	+	1000	237.5	[]	[]	[6.4042497]	[199]	[]	[87854447]
504_15190	chr15	79977399	79977799	+	911	52.5	[11.876825]	[94]	[]	[]	[79977553]	[]
504_15199	chr16	75042804	75043204	+	925	52.5	[]	[]	[11.108711]	[117]	[]	[75042983]
504_15204	chr17	58329498	58329898	+	701	52.5	[8.79676]	[172]	[]	[]	[58329717]	[]
504_15208	chr19	16921347	16921747	+	920	52.5	[]	[]	[10.737563]	[319]	[]	[16921543]
504_15233	chr22	31646417	31646817	+	840	52.5	[12.247973]	[132]	[]	[]	[31646636]	[]
504_15236	chr22	44023721	44024121	+	926	52.5	[]	[]	[8.580908]	[220]	[]	[44023959]
504_15242	chr3	58067979	58068379	+	931	52.5	[]	[]	[6.0948906]	[183]	[]	[58068185]
504_15258	chr5	116543428	116543828	+	930	52.5	[5.7237425]	[95]	[11.108711]	[165]	[116543588]	[116543658]
504_1526	chr5	132410915	132411315	+	1000	237.5	[11.108711]	[112]	[7.441646]	[102]	[132411124]	[132411114]
504_15260	chr5	172778152	172778552	+	765	52.5	[]	[]	[11.876825]	[105]	[]	[172778353]
504_15270	chr6	53615840	53616240	+	810	52.5	[]	[]	[5.7237425]	[203]	[]	[53616036]
504_15288	chr7	151244238	151244638	+	878	52.5	[7.441646]	[240]	[]	[]	[151244439]	[]
504_15293	chr8	13059543	13059943	+	750	52.5	[]	[]	[10.737563]	[168]	[]	[13059733]
504_15298	chr9	78026442	78026842	+	801	52.5	[]	[]	[11.876825]	[104]	[]	[78026634]
504_1530	chr19	7652091	7652491	+	1000	237.0	[8.79676]	[104]	[7.441646]	[77]	[7652285]	[7652258]
504_15309	chr1	8816939	8817339	+	925	52.0	[]	[]	[5.7237425]	[83]	[]	[8817094]
504_1531	chr22	22041911	22042311	+	1000	237.0	[]	[]	[12.247973]	[169]	[]	[22042154]
504_15317	chr1	100364739	100365139	+	657	52.0	[]	[]	[8.580908]	[187]	[]	[100364951]
504_15320	chr1	148152208	148152608	+	826	52.0	[8.79676]	[173]	[]	[]	[148152389]	[]
504_15323	chr1	184974056	184974456	+	893	52.0	[7.441646]	[110]	[]	[]	[184974260]	[]
504_15325	chr1	203278250	203278650	+	763	52.0	[11.876825]	[181]	[]	[]	[203278476]	[]
504_15345	chr12	49110639	49111039	+	657	52.0	[6.4042497]	[68]	[]	[]	[49110794]	[]
504_15354	chr14	96100557	96100957	+	912	52.0	[10.737563, 10.737563]	[116, 162]	[]	[]	[96100732, 96100778]	[]
504_15360	chr15	90165618	90166018	+	806	52.0	[11.108711]	[214]	[]	[]	[90165851]	[]
504_15362	chr15	98953286	98953686	+	918	52.0	[11.876825]	[151]	[11.108711]	[144]	[98953502]	[98953495]
504_15382	chr19	12985218	12985618	+	871	52.0	[5.7237425]	[62]	[]	[]	[12985374]	[]
504_15389	chr2	20567617	20568017	+	931	52.0	[]	[]	[10.737563]	[202]	[]	[20567829]
504_1540	chr2	216292831	216293231	+	1000	236.5	[]	[]	[12.247973]	[147]	[]	[216293053]
504_15402	chr2	216950475	216950875	+	922	52.0	[5.7237425]	[279]	[]	[]	[216950723]	[]
504_15403	chr2	219125231	219125631	+	924	52.0	[]	[]	[11.876825]	[207]	[]	[219125467]
504_15406	chr20	22729180	22729580	+	915	52.0	[12.247973]	[98]	[]	[]	[22729375]	[]
504_15433	chr5	74766651	74767051	+	887	52.0	[12.247973, 11.108711]	[139, 166]	[]	[]	[74766866, 74766893]	[]
504_15452	chr7	72152647	72153047	+	694	52.0	[11.876825]	[114]	[]	[]	[72152854]	[]
504_15463	chr8	96261283	96261683	+	669	52.0	[]	[]	[10.737563]	[270]	[]	[96261530]
504_15470	chr9	136295609	136296009	+	845	52.0	[8.580908]	[158]	[7.6574984]	[136]	[136295801]	[136295779]
504_15487	chr1	203861566	203861966	+	887	51.5	[7.441646]	[109]	[]	[]	[203861747]	[]
504_15494	chr10	30433280	30433680	+	910	51.5	[7.441646]	[98]	[]	[]	[30433461]	[]
504_155	chr17	7836636	7837036	+	1000	540.5	[10.737563]	[95]	[]	[]	[7836828]	[]
504_15508	chr11	62671655	62672055	+	906	51.5	[]	[]	[10.737563]	[114]	[]	[62671828]
504_15514	chr11	111694865	111695265	+	913	51.5	[7.6574984]	[133]	[]	[]	[111695084]	[]
504_15520	chr12	89117485	89117885	+	915	51.5	[]	[]	[6.4042497]	[169]	[]	[89117716]
504_1554	chr7	150961900	150962300	+	1000	235.0	[]	[]	[11.876825]	[86]	[]	[150962077]
504_15546	chr18	8142152	8142552	+	844	51.5	[10.737563]	[119]	[12.247973]	[100]	[8142346]	[8142327]
504_15547	chr18	21702607	21703007	+	900	51.5	[11.876825]	[167]	[]	[]	[21702807]	[]
504_15551	chr18	55458641	55459041	+	879	51.5	[]	[]	[10.737563]	[222]	[]	[55458890]
504_1556	chr1	111733240	111733640	+	1000	234.5	[]	[]	[11.876825]	[116]	[]	[111733433]
504_15568	chr2	814792	815192	+	913	51.5	[12.247973]	[98]	[]	[]	[814985]	[]
504_15579	chr2	241950971	241951371	+	863	51.5	[]	[]	[6.4042497]	[123]	[]	[241951171]
504_1558	chr6	51913286	51913686	+	1000	234.5	[12.247973, 11.108711]	[83, 124]	[]	[]	[51913437, 51913478]	[]
504_15582	chr21	14550179	14550579	+	736	51.5	[]	[]	[8.580908]	[142]	[]	[14550388]
504_15587	chr22	38490894	38491294	+	915	51.5	[8.580908]	[170]	[11.876825]	[124]	[38491142]	[38491096]
504_1561	chrX	40298145	40298545	+	1000	234.5	[12.247973]	[157]	[11.876825]	[98]	[40298391]	[40298332]
504_15630	chr7	93219168	93219568	+	892	51.5	[]	[]	[11.876825]	[148]	[]	[93219391]
504_15646	chr9	130920702	130921102	+	910	51.5	[]	[]	[11.876825, 10.737563]	[117, 126]	[]	[130920894, 130920903]
504_15652	chrX	66022693	66023093	+	864	51.5	[12.247973]	[151]	[]	[]	[66022912]	[]
504_15653	chrX	107731693	107732093	+	815	51.5	[8.79676]	[113]	[]	[]	[107731906]	[]
504_15676	chr10	5977684	5978084	+	663	51.0	[]	[]	[11.876825]	[148]	[]	[5977929]
504_1568	chr1	43321344	43321744	+	1000	233.5	[]	[]	[11.876825, 10.737563]	[112, 133]	[]	[43321540, 43321561]
504_15686	chr10	104332420	104332820	+	796	51.0	[8.580908]	[147]	[11.876825]	[182]	[104332628]	[104332663]
504_15692	chr11	64604868	64605268	+	882	51.0	[8.580908]	[126]	[12.247973]	[92]	[64605083]	[64605049]
504_15695	chr11	119475172	119475572	+	542	51.0	[]	[]	[11.876825]	[234]	[]	[119475410]
504_15698	chr12	14260276	14260676	+	552	51.0	[]	[]	[11.876825]	[215]	[]	[14260525]
504_1570	chr12	131929264	131929664	+	1000	233.5	[11.876825, 10.737563]	[336, 343]	[]	[]	[131929499, 131929506]	[]
504_1571	chr21	35483244	35483644	+	1000	233.5	[8.79676]	[131]	[]	[]	[35483475]	[]
504_15725	chr17	21283370	21283770	+	839	51.0	[]	[]	[10.737563, 12.247973]	[194, 202]	[]	[21283568, 21283576]
504_15726	chr17	28493466	28493866	+	893	51.0	[]	[]	[12.247973]	[111]	[]	[28493666]
504_15732	chr17	49414626	49415026	+	600	51.0	[]	[]	[11.876825]	[208]	[]	[49414847]
504_1574	chrX	123732883	123733283	+	1000	233.5	[11.108711]	[101]	[]	[]	[123733070]	[]
504_15743	chr19	5790715	5791115	+	890	51.0	[]	[]	[5.7237425]	[79]	[]	[5790892]
504_15750	chr2	15591833	15592233	+	867	51.0	[10.737563]	[134]	[]	[]	[15592045]	[]
504_15767	chr20	59308816	59309216	+	864	51.0	[5.7237425]	[121]	[]	[]	[59309033]	[]
504_15776	chr22	42769687	42770087	+	904	51.0	[11.876825]	[89]	[]	[]	[42769849]	[]
504_15791	chr5	67118208	67118608	+	743	51.0	[]	[]	[7.6574984]	[205]	[]	[67118378]
504_15793	chr5	119452731	119453131	+	897	51.0	[]	[]	[11.108711]	[102]	[]	[119452929]
504_15796	chr5	153618865	153619265	+	910	51.0	[8.79676, 6.0948906]	[147, 180]	[11.876825]	[137]	[153619079, 153619112]	[153619069]
504_15811	chr6	156822802	156823202	+	900	51.0	[]	[]	[10.737563]	[261]	[]	[156823046]
504_15812	chr6	159989055	159989455	+	906	51.0	[]	[]	[10.737563]	[178]	[]	[159989248]
504_15813	chr6	169751276	169751676	+	731	51.0	[5.7237425]	[246]	[]	[]	[169751504]	[]
504_15817	chr7	73738405	73738805	+	687	51.0	[]	[]	[11.876825]	[281]	[]	[73738642]
504_1585	chr14	22700045	22700445	+	1000	232.0	[]	[]	[11.876825]	[111]	[]	[22700256]
504_15853	chr1	63698093	63698493	+	826	50.5	[]	[]	[11.108711]	[120]	[]	[63698305]
504_15857	chr1	116486468	116486868	+	889	50.5	[11.876825]	[96]	[]	[]	[116486625]	[]
504_15861	chr1	186482677	186483077	+	898	50.5	[]	[]	[12.247973]	[135]	[]	[186482900]
504_15862	chr1	201792917	201793317	+	678	50.5	[11.876825]	[131]	[]	[]	[201793092]	[]
504_1587	chr4	53019835	53020235	+	1000	232.0	[12.247973]	[85]	[11.108711]	[113]	[53019986]	[53020014]
504_15895	chr12	98593148	98593548	+	787	50.5	[5.7237425]	[271]	[]	[]	[98593378]	[]
504_15901	chr13	28636644	28637044	+	770	50.5	[]	[]	[8.580908]	[167]	[]	[28636847]
504_1591	chr7	22433906	22434306	+	1000	232.0	[11.108711]	[84]	[11.876825]	[164]	[22434064]	[22434144]
504_15913	chr16	2475789	2476189	+	854	50.5	[12.247973]	[223]	[]	[]	[2475941]	[]
504_15917	chr16	87986304	87986704	+	873	50.5	[]	[]	[11.876825]	[279]	[]	[87986521]
504_15921	chr17	44906230	44906630	+	671	50.5	[]	[]	[11.876825]	[221]	[]	[44906420]
504_15923	chr17	59547299	59547699	+	888	50.5	[6.0948906, 6.0948906]	[199, 221]	[]	[]	[59547527, 59547549]	[]
504_15931	chr17	83067677	83068077	+	809	50.5	[6.0948906]	[196]	[]	[]	[83067919]	[]
504_15952	chr19	55080821	55081221	+	894	50.5	[]	[]	[10.737563]	[91]	[]	[55081003]
504_1596	chr17	49022581	49022981	+	1000	231.5	[]	[]	[12.247973, 12.247973]	[115, 122]	[]	[49022787, 49022794]
504_15983	chr3	128127305	128127705	+	873	50.5	[]	[]	[11.108711]	[155]	[]	[128127500]
504_15985	chr3	139237261	139237661	+	833	50.5	[]	[]	[10.737563]	[206]	[]	[139237511]
504_15995	chr5	43631270	43631670	+	884	50.5	[]	[]	[11.876825]	[90]	[]	[43631449]
504_1600	chr1	10690508	10690908	+	1000	231.0	[]	[]	[12.247973]	[140]	[]	[10690733]
504_16005	chr6	28399591	28399991	+	898	50.5	[]	[]	[7.6574984]	[87]	[]	[28399747]
504_16032	chrX	130401710	130402110	+	875	50.5	[11.876825]	[204]	[]	[]	[130401932]	[]
504_16046	chr1	109546602	109547002	+	896	50.0	[]	[]	[5.7237425]	[180]	[]	[109546797]
504_16072	chr11	47003419	47003819	+	633	50.0	[10.737563]	[82]	[]	[]	[47003577]	[]
504_16079	chr12	27975098	27975498	+	888	50.0	[8.580908]	[125]	[]	[]	[27975312]	[]
504_16080	chr12	45727822	45728222	+	823	50.0	[]	[]	[12.247973]	[174]	[]	[45728063]
504_16081	chr12	49343188	49343588	+	834	50.0	[11.876825]	[132]	[11.876825]	[51]	[49343420]	[49343339]
504_16090	chr13	49791262	49791662	+	891	50.0	[]	[]	[5.7237425]	[193]	[]	[49791512]
504_16096	chr15	40941039	40941439	+	545	50.0	[]	[]	[10.737563, 8.580908]	[119, 130]	[]	[40941222, 40941233]
504_16102	chr16	89446949	89447349	+	897	50.0	[]	[]	[10.737563]	[164]	[]	[89447100]
504_1612	chr7	106679492	106679892	+	1000	230.5	[]	[]	[11.108711, 10.737563]	[116, 127]	[]	[106679707, 106679718]
504_16131	chr2	74391404	74391804	+	889	50.0	[7.6574984]	[306]	[]	[]	[74391617]	[]
504_16132	chr2	97662790	97663190	+	752	50.0	[10.737563]	[143]	[]	[]	[97662965]	[]
504_16138	chr2	230734362	230734762	+	843	50.0	[]	[]	[11.108711, 11.108711]	[109, 117]	[]	[230734550, 230734558]
504_16142	chr20	62066828	62067228	+	880	50.0	[11.108711]	[97]	[5.9149733]	[157]	[62067006]	[62067066]
504_16172	chr5	91162505	91162905	+	661	50.0	[12.247973, 12.247973]	[121, 157]	[]	[]	[91162698, 91162734]	[]
504_16174	chr5	140710944	140711344	+	776	50.0	[6.0331016]	[109]	[]	[]	[140711150]	[]
504_16175	chr5	180817169	180817569	+	678	50.0	[7.6574984]	[108]	[]	[]	[180817336]	[]
504_1618	chr6	4848691	4849091	+	1000	230.0	[12.247973]	[109]	[]	[]	[4848882]	[]
504_16183	chr6	116255191	116255591	+	545	50.0	[12.247973]	[117]	[]	[]	[116255383]	[]
504_16188	chr6	166712862	166713262	+	883	50.0	[12.247973]	[141]	[10.737563, 11.876825]	[81, 166]	[166713086]	[166713026, 166713111]
504_16190	chr7	66115078	66115478	+	876	50.0	[7.6574984]	[185]	[]	[]	[66115264]	[]
504_16195	chr7	155680892	155681292	+	545	50.0	[]	[]	[12.247973]	[227]	[]	[155681133]
504_16197	chr8	8973981	8974381	+	622	50.0	[]	[]	[10.737563]	[141]	[]	[8974183]
504_162	chr4	184451740	184452140	+	1000	531.0	[]	[]	[11.108711, 11.108711]	[152, 162]	[]	[184451958, 184451968]
504_1622	chr16	11612330	11612730	+	1000	229.5	[7.6574984]	[79]	[11.876825]	[69]	[11612507]	[11612497]
504_16223	chr1	1305164	1305564	+	602	49.5	[]	[]	[11.876825]	[100]	[]	[1305344]
504_16225	chr1	6426288	6426688	+	739	49.5	[]	[]	[8.580908]	[196]	[]	[6426495]
504_16236	chr1	45750109	45750509	+	828	49.5	[12.247973]	[127]	[]	[]	[45750302]	[]
504_16237	chr1	47449997	47450397	+	879	49.5	[]	[]	[11.108711]	[199]	[]	[47450214]
504_1625	chr1	110407625	110408025	+	1000	229.0	[]	[]	[6.0948906, 8.580908]	[141, 153]	[]	[110407835, 110407847]
504_16261	chr10	70382201	70382601	+	852	49.5	[]	[]	[8.580908]	[247]	[]	[70382398]
504_16263	chr10	73413858	73414258	+	796	49.5	[]	[]	[10.737563]	[119]	[]	[73414013]
504_16276	chr12	71639456	71639856	+	878	49.5	[7.6574984]	[146]	[12.247973]	[134]	[71639675]	[71639663]
504_1629	chr2	38634602	38635002	+	1000	229.0	[]	[]	[12.247973]	[166]	[]	[38634819]
504_16300	chr16	84648972	84649372	+	735	49.5	[]	[]	[8.580908, 11.108711]	[153, 188]	[]	[84649157, 84649192]
504_16301	chr17	7932027	7932427	+	678	49.5	[11.876825]	[218]	[]	[]	[7932274]	[]
504_16306	chr17	81129295	81129695	+	874	49.5	[]	[]	[11.876825, 11.876825]	[136, 157]	[]	[81129516, 81129537]
504_16307	chr17	83126362	83126762	+	841	49.5	[7.6574984]	[191]	[]	[]	[83126607]	[]
504_16319	chr19	48545459	48545859	+	882	49.5	[6.4042497]	[88]	[11.876825, 7.6574984, 11.876825]	[134, 142, 150]	[48545621]	[48545667, 48545675, 48545683]
504_1632	chr7	112708258	112708658	+	1000	229.0	[12.247973, 11.876825]	[83, 90]	[]	[]	[112708433, 112708440]	[]
504_16323	chr2	21042885	21043285	+	862	49.5	[10.737563]	[202]	[]	[]	[21043119]	[]
504_16335	chr20	44576697	44577097	+	869	49.5	[10.737563]	[158]	[]	[]	[44576878]	[]
504_16351	chr3	37998617	37999017	+	806	49.5	[7.6574984]	[171]	[]	[]	[37998786]	[]
504_16357	chr3	149225068	149225468	+	800	49.5	[8.580908]	[214]	[]	[]	[149225291]	[]
504_16359	chr3	184067581	184067981	+	655	49.5	[11.876825]	[172]	[]	[]	[184067767]	[]
504_16360	chr4	73776420	73776820	+	890	49.5	[12.247973]	[72]	[]	[]	[73776590]	[]
504_16361	chr4	112637012	112637412	+	740	49.5	[]	[]	[11.108711]	[229]	[]	[112637212]
504_16364	chr5	132323160	132323560	+	852	49.5	[8.580908]	[173]	[]	[]	[132323411]	[]
504_16366	chr5	163350033	163350433	+	875	49.5	[]	[]	[12.247973]	[87]	[]	[163350216]
504_16369	chr6	20559411	20559811	+	730	49.5	[8.580908]	[137]	[]	[]	[20559565]	[]
504_16373	chr6	47047448	47047848	+	860	49.5	[]	[]	[8.580908]	[130]	[]	[47047644]
504_16379	chr7	1713389	1713789	+	716	49.5	[]	[]	[11.108711, 12.247973]	[107, 117]	[]	[1713578, 1713588]
504_16381	chr7	39580424	39580824	+	604	49.5	[6.0948906]	[155]	[]	[]	[39580670]	[]
504_16382	chr7	44541979	44542379	+	872	49.5	[]	[]	[12.247973]	[87]	[]	[44542149]
504_16384	chr7	55120825	55121225	+	859	49.5	[11.876825]	[149]	[]	[]	[55121032]	[]
504_1640	chr1	8077637	8078037	+	1000	228.0	[]	[]	[11.876825]	[124]	[]	[8077861]
504_16406	chr9	34451549	34451949	+	842	49.5	[]	[]	[11.876825]	[145]	[]	[34451760]
504_16407	chr9	99820348	99820748	+	884	49.5	[8.580908]	[178]	[]	[]	[99820579]	[]
504_1643	chr19	42433538	42433938	+	1000	228.0	[10.737563]	[99]	[12.247973]	[141]	[42433730]	[42433772]
504_16431	chr1	161202381	161202781	+	874	49.0	[]	[]	[10.737563]	[112]	[]	[161202578]
504_16433	chr1	202184469	202184869	+	755	49.0	[]	[]	[11.876825]	[157]	[]	[202184658]
504_16452	chr11	12599425	12599825	+	742	49.0	[]	[]	[11.108711]	[112]	[]	[12599613]
504_16453	chr11	33722530	33722930	+	862	49.0	[11.108711]	[83]	[]	[]	[33722710]	[]
504_16463	chr12	120903391	120903791	+	858	49.0	[10.737563]	[97]	[]	[]	[120903559]	[]
504_16468	chr15	95018921	95019321	+	876	49.0	[11.108711]	[94]	[11.876825]	[103]	[95019109]	[95019118]
504_16473	chr16	29182912	29183312	+	804	49.0	[12.247973]	[75]	[]	[]	[29183081]	[]
504_16479	chr17	7263088	7263488	+	590	49.0	[8.79676]	[136]	[]	[]	[7263248]	[]
504_16495	chr19	16435910	16436310	+	767	49.0	[]	[]	[11.876825]	[155]	[]	[16436146]
504_16498	chr19	21505490	21505890	+	627	49.0	[]	[]	[7.441646]	[156]	[]	[21505712]
