#PeakID(python identify_motif.py ./ENCODE_processed_files/E2F8_idr.fa E2F8 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
672_15663	chr17	45149926	45150326	+	1000	35.0	[4.284868]	[170]	[]	[]	[45150115]	[]
672_15687	chr19	35309880	35310280	+	1000	35.0	[7.1122723]	[204]	[]	[]	[35310124]	[]
672_15690	chr19	39403740	39404140	+	1000	35.0	[]	[]	[6.177221]	[141]	[]	[39403968]
672_15697	chr19	55647797	55648197	+	1000	35.0	[6.177221]	[89]	[4.458359]	[139]	[55647976]	[55648026]
672_15708	chr2	215311740	215312140	+	1000	35.0	[]	[]	[6.031343]	[120]	[]	[215311929]
672_1571	chr20	36236216	36236616	+	1000	98.0	[]	[]	[11.593895]	[92]	[]	[36236393]
672_15710	chr20	33731719	33732119	+	998	35.0	[]	[]	[4.6099424]	[103]	[]	[33731870]
672_15711	chr20	44311069	44311469	+	1000	35.0	[]	[]	[5.5413413]	[97]	[]	[44311251]
672_15717	chr20	53915712	53916112	+	1000	35.0	[5.820932]	[147]	[]	[]	[53915945]	[]
672_15729	chr21	45292400	45292800	+	1000	35.0	[5.3179603]	[153]	[]	[]	[45292645]	[]
672_15739	chr22	21697119	21697519	+	1000	35.0	[5.307886]	[86]	[]	[]	[21697289]	[]
672_15773	chr3	123201641	123202041	+	1000	35.0	[5.0265937]	[189]	[]	[]	[123201879]	[]
672_15774	chr3	128497366	128497766	+	1000	35.0	[4.0858145]	[158]	[]	[]	[128497569]	[]
672_15786	chr4	98260780	98261180	+	1000	35.0	[8.714167]	[203]	[4.0413513]	[130]	[98261018]	[98260945]
672_15788	chr4	99055943	99056343	+	803	35.0	[9.319824]	[177]	[]	[]	[99056143]	[]
672_1580	chr11	47248675	47249075	+	1000	97.5	[6.20682]	[182]	[7.811362]	[149]	[47248922]	[47248889]
672_15804	chr5	132272756	132273156	+	997	35.0	[]	[]	[5.2881527, 5.8707714]	[101, 161]	[]	[132272937, 132272997]
672_15808	chr5	139251093	139251493	+	1000	35.0	[9.379878]	[178]	[]	[]	[139251341]	[]
672_1581	chr11	57667600	57668000	+	1000	97.5	[]	[]	[3.9886787]	[188]	[]	[57667834]
672_15815	chr5	172697406	172697806	+	1000	35.0	[]	[]	[5.638982]	[118]	[]	[172697562]
672_1582	chr11	64240722	64241122	+	1000	97.5	[5.9156203]	[109]	[5.723125]	[121]	[64240877]	[64240889]
672_15826	chr6	14452622	14453022	+	1000	35.0	[]	[]	[4.955207]	[92]	[]	[14452812]
672_1584	chr12	10613405	10613805	+	1000	97.5	[4.403945]	[102]	[]	[]	[10613599]	[]
672_15841	chr6	41940175	41940575	+	1000	35.0	[10.249213]	[151]	[]	[]	[41940377]	[]
672_15845	chr6	47477408	47477808	+	1000	35.0	[4.2747936]	[71]	[]	[]	[47477564]	[]
672_15848	chr6	110958438	110958838	+	907	35.0	[4.696164]	[188]	[]	[]	[110958663]	[]
672_15868	chr7	90244788	90245188	+	1000	35.0	[]	[]	[4.430963]	[180]	[]	[90245036]
672_1587	chr12	112012998	112013398	+	1000	97.5	[]	[]	[15.372377]	[129]	[]	[112013215]
672_15888	chr7	150985955	150986355	+	1000	35.0	[5.5782905]	[177]	[9.293119]	[211]	[150986165]	[150986199]
672_159	chr7	139359663	139360063	+	1000	311.5	[9.89509, 5.2679157]	[114, 167]	[]	[]	[139359860, 139359913]	[]
672_1590	chr19	4182402	4182802	+	1000	97.5	[9.583502]	[118]	[]	[]	[4182606]	[]
672_15900	chr8	104678567	104678967	+	1000	35.0	[]	[]	[5.719182]	[150]	[]	[104678769]
672_1592	chr20	50931647	50932047	+	1000	97.5	[12.631809]	[158]	[]	[]	[50931873]	[]
672_1595	chr1	109282890	109283290	+	1000	97.0	[]	[]	[8.384736, 9.439656]	[103, 139]	[]	[109283084, 109283120]
672_15962	chr1	63367432	63367832	+	1000	34.5	[5.9770503]	[194]	[]	[]	[63367655]	[]
672_1598	chr1	212608435	212608835	+	1000	97.0	[5.87739]	[135]	[5.014556]	[133]	[212608649]	[212608647]
672_15983	chr1	167632227	167632627	+	956	34.5	[]	[]	[4.9451327]	[169]	[]	[167632437]
672_15985	chr1	173478055	173478455	+	1000	34.5	[9.379878]	[150]	[]	[]	[173478260]	[]
672_1599	chr10	15860315	15860715	+	1000	97.0	[]	[]	[6.878043]	[128]	[]	[15860535]
672_15991	chr1	202154854	202155254	+	881	34.5	[6.211021]	[118]	[]	[]	[202155058]	[]
672_15995	chr1	212620194	212620594	+	1000	34.5	[5.8180404]	[112]	[]	[]	[212620389]	[]
672_15999	chr1	226061832	226062232	+	953	34.5	[12.466178]	[186]	[]	[]	[226062045]	[]
672_16	chr7	23474340	23474740	+	1000	764.5	[14.637016]	[93]	[]	[]	[23474523]	[]
672_1600	chr12	56333734	56334134	+	1000	97.0	[9.89509]	[111]	[]	[]	[56333937]	[]
672_16013	chr10	30359726	30360126	+	997	34.5	[5.5220604, 5.39091]	[79, 109]	[]	[]	[30359877, 30359907]	[]
672_16040	chr11	62542702	62543102	+	961	34.5	[]	[]	[8.517044]	[183]	[]	[62542931]
672_16045	chr11	65333855	65334255	+	674	34.5	[4.1785855]	[129]	[]	[]	[65334017]	[]
672_1605	chr19	55339513	55339913	+	1000	97.0	[7.681074]	[139]	[]	[]	[55339736]	[]
672_16097	chr15	84915046	84915446	+	941	34.5	[]	[]	[6.1344485]	[121]	[]	[84915229]
672_1610	chr22	20393914	20394314	+	1000	97.0	[]	[]	[4.6591663, 8.603686]	[207, 223]	[]	[20394129, 20394145]
672_16102	chr16	1678016	1678416	+	846	34.5	[6.579256]	[153]	[]	[]	[1678238]	[]
672_16103	chr16	2753034	2753434	+	987	34.5	[12.79266]	[156]	[]	[]	[2753201]	[]
672_16117	chr16	30651126	30651526	+	992	34.5	[6.4888096]	[204]	[]	[]	[30651346]	[]
672_1612	chr3	160449758	160450158	+	1000	97.0	[10.087202]	[126]	[]	[]	[160449977]	[]
672_16123	chr16	58336621	58337021	+	569	34.5	[]	[]	[4.477453]	[143]	[]	[58336834]
672_16130	chr16	88238723	88239123	+	1000	34.5	[]	[]	[5.729256]	[82]	[]	[88238879]
672_16152	chr17	75271287	75271687	+	970	34.5	[6.249593]	[196]	[]	[]	[75271509]	[]
672_16154	chr17	79802943	79803343	+	1000	34.5	[6.588517, 10.193958]	[119, 159]	[]	[]	[79803142, 79803182]	[]
672_1616	chr9	124940917	124941317	+	1000	97.0	[5.973598, 3.9658082]	[104, 152]	[]	[]	[124941119, 124941167]	[]
672_16165	chr19	4575285	4575685	+	962	34.5	[15.0096245]	[111]	[]	[]	[4575496]	[]
672_16179	chr19	49593487	49593887	+	1000	34.5	[]	[]	[7.978805, 8.3921385]	[88, 146]	[]	[49593651, 49593709]
672_1618	chr1	35641363	35641763	+	1000	96.5	[5.561156, 4.58549]	[73, 125]	[]	[]	[35641526, 35641578]	[]
672_16185	chr2	12177014	12177414	+	828	34.5	[]	[]	[6.249593, 4.955207]	[136, 198]	[]	[12177174, 12177236]
672_1621	chr11	62123651	62124051	+	1000	96.5	[]	[]	[9.220748]	[126]	[]	[62123864]
672_16221	chr20	56362887	56363287	+	1000	34.5	[]	[]	[5.8079667]	[177]	[]	[56363123]
672_16243	chr22	39529117	39529517	+	1000	34.5	[]	[]	[6.9487123]	[134]	[]	[39529317]
672_16244	chr22	40819107	40819507	+	682	34.5	[]	[]	[4.495447]	[145]	[]	[40819348]
672_16255	chr3	33385380	33385780	+	1000	34.5	[9.389953]	[86]	[5.535026]	[61]	[33385562]	[33385537]
672_16269	chr3	141386666	141387066	+	1000	34.5	[]	[]	[5.356429]	[111]	[]	[141386856]
672_1628	chr19	49867126	49867526	+	1000	96.5	[]	[]	[6.1344485]	[88]	[]	[49867304]
672_16289	chr4	55545731	55546131	+	980	34.5	[]	[]	[5.2679157]	[99]	[]	[55545888]
672_16297	chr4	124712864	124713264	+	912	34.5	[]	[]	[3.9470427]	[73]	[]	[124713036]
672_16305	chr5	82312343	82312743	+	1000	34.5	[]	[]	[6.622046]	[101]	[]	[82312499]
672_1631	chr22	19760174	19760574	+	1000	96.5	[5.305839, 5.848692, 8.714167]	[75, 92, 154]	[]	[]	[19760333, 19760350, 19760412]	[]
672_1633	chr22	50244863	50245263	+	1000	96.5	[5.0479636, 4.497111]	[87, 101]	[6.585959]	[153]	[50245043, 50245057]	[50245109]
672_16331	chr6	36667079	36667479	+	1000	34.5	[]	[]	[4.1053176]	[129]	[]	[36667288]
672_16341	chr6	116253324	116253724	+	1000	34.5	[]	[]	[5.305839, 4.9451327]	[69, 93]	[]	[116253482, 116253506]
672_16359	chr7	44123366	44123766	+	898	34.5	[]	[]	[10.273594, 9.583502]	[137, 200]	[]	[44123525, 44123588]
672_1638	chr6	29005416	29005816	+	1000	96.5	[]	[]	[11.795839]	[53]	[]	[29005568]
672_16384	chr8	2077462	2077862	+	973	34.5	[]	[]	[18.581537]	[139]	[]	[2077669]
672_16392	chr8	67066295	67066695	+	1000	34.5	[]	[]	[5.2881527]	[149]	[]	[67066501]
672_16396	chr8	100310201	100310601	+	1000	34.5	[5.5321345]	[181]	[]	[]	[100310443]	[]
672_164	chr19	4246812	4247212	+	1000	299.5	[4.132694]	[86]	[]	[]	[4246982]	[]
672_1640	chr6	33410126	33410526	+	1000	96.5	[]	[]	[5.4781313]	[155]	[]	[33410369]
672_16413	chr9	128098269	128098669	+	1000	34.5	[]	[]	[8.420836]	[158]	[]	[128098492]
672_16433	chrX	152941522	152941922	+	906	34.5	[8.622781]	[135]	[]	[]	[152941677]	[]
672_16444	chr1	23810779	23811179	+	928	34.0	[6.1445227]	[165]	[]	[]	[23810974]	[]
672_1646	chr15	82750304	82750704	+	1000	96.0	[4.280045, 4.014871]	[137, 161]	[7.7217994]	[157]	[82750526, 82750550]	[82750546]
672_16470	chr1	77219244	77219644	+	1000	34.0	[]	[]	[7.093332]	[147]	[]	[77219419]
672_1649	chr2	201071728	201072128	+	1000	96.0	[]	[]	[7.6911483]	[157]	[]	[201071967]
672_16493	chr1	200640868	200641268	+	1000	34.0	[10.605254, 6.216894]	[84, 133]	[]	[]	[200641048, 200641097]	[]
672_16511	chr10	6086534	6086934	+	987	34.0	[5.2881527, 4.3985806]	[185, 195]	[]	[]	[6086734, 6086744]	[]
672_1652	chr5	69234630	69235030	+	1000	96.0	[4.132694]	[137]	[]	[]	[69234848]	[]
672_16526	chr10	100359041	100359441	+	962	34.0	[]	[]	[11.933399]	[151]	[]	[100359270]
672_1655	chr7	44044435	44044835	+	1000	96.0	[]	[]	[5.1477017]	[100]	[]	[44044621]
672_16553	chr12	49090228	49090628	+	1000	34.0	[]	[]	[5.608702, 7.129432]	[117, 164]	[]	[49090395, 49090442]
672_16561	chr12	98515360	98515760	+	1000	34.0	[]	[]	[9.122703]	[92]	[]	[98515551]
672_16563	chr12	106978239	106978639	+	981	34.0	[]	[]	[4.441366]	[105]	[]	[106978405]
672_16564	chr12	107903605	107904005	+	1000	34.0	[]	[]	[4.3385262]	[188]	[]	[107903844]
672_16565	chr12	110269440	110269840	+	888	34.0	[6.1877255]	[191]	[]	[]	[110269638]	[]
672_16567	chr12	113220773	113221173	+	795	34.0	[]	[]	[4.0728493]	[126]	[]	[113220957]
672_1657	chr7	133252763	133253163	+	1000	96.0	[]	[]	[5.2762284]	[139]	[]	[133252989]
672_16572	chr12	130826293	130826693	+	960	34.0	[]	[]	[5.719182]	[152]	[]	[130826534]
672_16576	chr13	24512410	24512810	+	848	34.0	[18.581537]	[155]	[]	[]	[24512623]	[]
672_16579	chr14	34539303	34539703	+	1000	34.0	[8.971113]	[189]	[]	[]	[34539541]	[]
672_16594	chr15	67720534	67720934	+	1000	34.0	[7.988879]	[136]	[]	[]	[67720763]	[]
672_166	chr7	128476496	128476896	+	1000	299.0	[]	[]	[12.049122, 15.372377]	[85, 100]	[]	[128476658, 128476673]
672_16613	chr16	58516221	58516621	+	975	34.0	[]	[]	[9.583502]	[116]	[]	[58516400]
672_16617	chr16	81623364	81623764	+	999	34.0	[]	[]	[5.8707714]	[108]	[]	[81623536]
672_16620	chr16	88785443	88785843	+	611	34.0	[4.6638403]	[64]	[6.900106]	[110]	[88785607]	[88785653]
672_16621	chr17	7013197	7013597	+	917	34.0	[]	[]	[5.307886]	[74]	[]	[7013369]
672_1663	chr1	37692210	37692610	+	1000	95.5	[5.3486114, 4.696164]	[96, 114]	[]	[]	[37692404, 37692422]	[]
672_1664	chr1	227735129	227735529	+	1000	95.5	[]	[]	[6.2602453]	[151]	[]	[227735374]
672_16651	chr18	46104201	46104601	+	978	34.0	[12.180272, 10.284324]	[149, 202]	[9.357005]	[123]	[46104395, 46104448]	[46104369]
672_1666	chr16	30875188	30875588	+	1000	95.5	[5.7321477]	[74]	[]	[]	[30875346]	[]
672_1667	chr19	9827654	9828054	+	1000	95.5	[]	[]	[6.585959]	[120]	[]	[9827874]
672_1668	chr19	39391119	39391519	+	1000	95.5	[]	[]	[6.1344485]	[129]	[]	[39391294]
672_16687	chr2	54568973	54569373	+	1000	34.0	[10.157871, 5.8808455]	[76, 144]	[]	[]	[54569141, 54569209]	[]
672_167	chr19	4909225	4909625	+	1000	297.0	[]	[]	[16.03809]	[75]	[]	[4909396]
672_1670	chr22	38057136	38057536	+	1000	95.5	[6.7496734, 11.923325]	[85, 132]	[]	[]	[38057314, 38057361]	[]
672_16705	chr2	196068697	196069097	+	935	34.0	[]	[]	[6.0560713]	[97]	[]	[196068887]
672_16708	chr2	219498588	219498988	+	1000	34.0	[]	[]	[7.7769775]	[231]	[]	[219498833]
672_1671	chr4	6640394	6640794	+	1000	95.5	[5.354651]	[150]	[]	[]	[6640633]	[]
672_16712	chr20	3203847	3204247	+	929	34.0	[5.307886, 16.03809]	[99, 123]	[]	[]	[3204029, 3204053]	[]
672_16714	chr20	25407480	25407880	+	1000	34.0	[5.4134674]	[106]	[]	[]	[25407676]	[]
672_16723	chr21	17612741	17613141	+	1000	34.0	[4.848924]	[148]	[]	[]	[17612962]	[]
672_16727	chr21	33915538	33915938	+	792	34.0	[9.458752]	[109]	[]	[]	[33915729]	[]
672_1675	chr1	154936370	154936770	+	1000	95.0	[]	[]	[15.0096245]	[146]	[]	[154936572]
672_16759	chr3	71227240	71227640	+	836	34.0	[]	[]	[15.175256]	[93]	[]	[71227397]
672_1676	chr11	72080649	72081049	+	1000	95.0	[15.372377]	[166]	[]	[]	[72080893]	[]
672_16798	chr5	132873579	132873979	+	951	34.0	[5.8079667]	[92]	[]	[]	[132873755]	[]
672_1680	chr15	92904232	92904632	+	1000	95.0	[7.040055]	[169]	[]	[]	[92904405]	[]
672_16804	chr5	150847108	150847508	+	972	34.0	[]	[]	[6.2494383]	[78]	[]	[150847285]
672_16809	chr6	11232667	11233067	+	900	34.0	[]	[]	[9.422651, 6.3913956]	[209, 215]	[]	[11232881, 11232887]
672_16827	chr6	43773132	43773532	+	1000	34.0	[9.422651]	[192]	[]	[]	[43773325]	[]
672_16829	chr6	83192897	83193297	+	971	34.0	[]	[]	[9.122703]	[73]	[]	[83193060]
672_1683	chr17	47895798	47896198	+	1000	95.0	[]	[]	[5.973598]	[131]	[]	[47895992]
672_1684	chr19	39435862	39436262	+	1000	95.0	[11.795839]	[155]	[]	[]	[39436069]	[]
672_16848	chr7	44565493	44565893	+	997	34.0	[]	[]	[8.364378]	[183]	[]	[44565742]
672_16868	chr8	22010072	22010472	+	1000	34.0	[]	[]	[4.3155193]	[103]	[]	[22010259]
672_16888	chr9	36258333	36258733	+	933	34.0	[]	[]	[6.0793343]	[171]	[]	[36258582]
672_1689	chr5	95554848	95555248	+	1000	95.0	[4.1033196]	[141]	[]	[]	[95555076]	[]
672_16890	chr9	128267069	128267469	+	1000	34.0	[8.517044]	[184]	[]	[]	[128267312]	[]
672_16897	chr9	135500431	135500831	+	1000	34.0	[8.517044]	[222]	[]	[]	[135500676]	[]
672_169	chr5	138213283	138213683	+	1000	296.5	[5.814468, 4.269971, 15.0096245]	[70, 72, 119]	[]	[]	[138213452, 138213454, 138213501]	[]
672_16904	chrX	119468434	119468834	+	1000	34.0	[9.379878]	[186]	[]	[]	[119468661]	[]
672_16907	chrX	154762663	154763063	+	1000	34.0	[5.844951]	[197]	[9.422651]	[117]	[154762901]	[154762821]
672_1691	chr7	100874666	100875066	+	1000	95.0	[8.928341]	[114]	[8.884412]	[194]	[100874827]	[100874907]
672_16914	chr1	15323558	15323958	+	928	33.5	[4.269971]	[167]	[]	[]	[15323779]	[]
672_1692	chr8	120445087	120445487	+	1000	95.0	[5.305839]	[229]	[]	[]	[120445332]	[]
672_16939	chr1	54121503	54121903	+	1000	33.5	[4.1053176]	[107]	[5.341686]	[94]	[54121688]	[54121675]
672_1694	chr1	212791626	212792026	+	1000	94.5	[7.6911483]	[130]	[]	[]	[212791838]	[]
672_16943	chr1	91885848	91886248	+	1000	33.5	[8.021578]	[166]	[]	[]	[91886072]	[]
672_1695	chr1	235328654	235329054	+	1000	94.5	[6.177221]	[136]	[]	[]	[235328824]	[]
672_16974	chr1	201530761	201531161	+	1000	33.5	[5.341686, 4.3689947]	[67, 109]	[]	[]	[201530913, 201530955]	[]
672_1698	chr15	67254469	67254869	+	1000	94.5	[4.445039, 5.723125]	[131, 148]	[]	[]	[67254695, 67254712]	[]
672_17	chr22	19479680	19480080	+	1000	746.0	[10.087202]	[120]	[]	[]	[19479897]	[]
672_17003	chr10	92573900	92574300	+	1000	33.5	[]	[]	[5.014556]	[143]	[]	[92574117]
672_17009	chr10	104254621	104255021	+	842	33.5	[6.1707196, 12.828931]	[172, 184]	[]	[]	[104254842, 104254854]	[]
672_17012	chr11	313868	314268	+	1000	33.5	[]	[]	[5.4353585]	[224]	[]	[314103]
672_1702	chr19	50870440	50870840	+	1000	94.5	[]	[]	[8.53001]	[83]	[]	[50870623]
672_17025	chr11	46006341	46006741	+	993	33.5	[]	[]	[6.083832]	[116]	[]	[46006515]
672_17028	chr11	64247213	64247613	+	1000	33.5	[6.4136243]	[101]	[]	[]	[64247381]	[]
672_1703	chr2	37231407	37231807	+	1000	94.5	[12.528983, 4.3465433]	[72, 89]	[]	[]	[37231567, 37231584]	[]
672_17039	chr11	77191925	77192325	+	949	33.5	[]	[]	[6.247292]	[184]	[]	[77192176]
672_17043	chr11	107565344	107565744	+	963	33.5	[]	[]	[7.4409285]	[178]	[]	[107565573]
672_17045	chr11	118887661	118888061	+	992	33.5	[]	[]	[3.9453635]	[149]	[]	[118887887]
672_1706	chr21	37267337	37267737	+	1000	94.5	[8.790738]	[116]	[]	[]	[37267542]	[]
672_17069	chr13	113035178	113035578	+	993	33.5	[18.581537]	[144]	[]	[]	[113035411]	[]
672_1707	chr3	196503562	196503962	+	1000	94.5	[]	[]	[6.579256, 6.1707196]	[124, 142]	[]	[196503785, 196503803]
672_17085	chr15	89074629	89075029	+	635	33.5	[]	[]	[8.361487]	[165]	[]	[89074876]
672_17088	chr16	1610506	1610906	+	1000	33.5	[6.332617]	[166]	[]	[]	[1610693]	[]
672_1709	chr4	82373841	82374241	+	1000	94.5	[4.58549]	[83]	[4.0774627, 5.8449793]	[100, 157]	[82374017]	[82374034, 82374091]
672_17094	chr16	46883875	46884275	+	641	33.5	[]	[]	[5.3179603]	[250]	[]	[46884126]
672_171	chr16	31074184	31074584	+	1000	296.0	[8.47721, 8.348465]	[65, 99]	[]	[]	[31074346, 31074380]	[]
672_17116	chr17	39244764	39245164	+	1000	33.5	[6.180794]	[131]	[]	[]	[39244975]	[]
672_1712	chr6	28838858	28839258	+	1000	94.5	[5.315913]	[151]	[5.540826]	[94]	[28839083]	[28839026]
672_17120	chr17	43983761	43984161	+	696	33.5	[]	[]	[9.439656]	[124]	[]	[43983979]
672_17126	chr17	79845459	79845859	+	946	33.5	[4.9356833]	[138]	[]	[]	[79845627]	[]
672_17141	chr19	8355618	8356018	+	840	33.5	[9.389953, 6.11653]	[147, 175]	[]	[]	[8355830, 8355858]	[]
672_17145	chr19	11421570	11421970	+	1000	33.5	[]	[]	[5.305839, 14.137341]	[92, 152]	[]	[11421750, 11421810]
672_17146	chr19	12440963	12441363	+	643	33.5	[]	[]	[5.8449793]	[92]	[]	[12441154]
672_17151	chr19	35879690	35880090	+	801	33.5	[6.06024]	[139]	[]	[]	[35879914]	[]
672_17160	chr19	46661966	46662366	+	977	33.5	[3.9757726]	[151]	[]	[]	[46662196]	[]
672_1718	chr9	33473716	33474116	+	1000	94.5	[6.043106]	[111]	[]	[]	[33473910]	[]
672_17191	chr2	102240610	102241010	+	1000	33.5	[]	[]	[8.361487]	[143]	[]	[102240834]
672_172	chr2	171922304	171922704	+	1000	294.5	[11.94209, 7.046781]	[114, 126]	[]	[]	[171922502, 171922514]	[]
672_17205	chr2	174341451	174341851	+	1000	33.5	[5.848692]	[151]	[]	[]	[174341683]	[]
672_17209	chr2	207625183	207625583	+	1000	33.5	[]	[]	[9.458752]	[135]	[]	[207625397]
672_17212	chr2	241686783	241687183	+	989	33.5	[5.7599077]	[118]	[]	[]	[241687001]	[]
672_1723	chr10	73625201	73625601	+	1000	94.0	[]	[]	[13.493483]	[108]	[]	[73625403]
672_17242	chr22	22866446	22866846	+	971	33.5	[]	[]	[6.083832]	[192]	[]	[22866681]
672_1725	chr12	121399661	121400061	+	1000	94.0	[8.754891]	[185]	[6.0143237]	[149]	[121399903]	[121399867]
672_17250	chr3	12875942	12876342	+	991	33.5	[5.973598]	[159]	[]	[]	[12876160]	[]
672_17257	chr3	23920205	23920605	+	952	33.5	[]	[]	[5.2751875]	[115]	[]	[23920382]
672_17259	chr3	41200702	41201102	+	993	33.5	[]	[]	[9.379878]	[89]	[]	[41200876]
672_17277	chr3	152298645	152299045	+	968	33.5	[7.681074]	[156]	[]	[]	[152298856]	[]
672_1729	chr3	37994044	37994444	+	1000	94.0	[]	[]	[7.0570607]	[128]	[]	[37994223]
672_17290	chr4	39044262	39044662	+	999	33.5	[]	[]	[6.180794]	[129]	[]	[39044461]
672_17293	chr4	139302157	139302557	+	814	33.5	[8.351413]	[164]	[]	[]	[139302364]	[]
672_17299	chr5	37668547	37668947	+	977	33.5	[]	[]	[5.197406]	[125]	[]	[37668703]
672_1731	chr3	179604480	179604880	+	1000	94.0	[]	[]	[8.969067]	[78]	[]	[179604649]
672_1733	chr5	62305724	62306124	+	1000	94.0	[]	[]	[8.021982]	[128]	[]	[62305945]
672_17332	chr6	26126358	26126758	+	807	33.5	[]	[]	[8.714167]	[107]	[]	[26126555]
672_17339	chr6	28505679	28506079	+	840	33.5	[5.2751875]	[106]	[]	[]	[28505848]	[]
672_1734	chr6	31777024	31777424	+	1000	94.0	[]	[]	[4.4068933]	[209]	[]	[31777249]
672_17342	chr6	30103103	30103503	+	559	33.5	[8.527119]	[143]	[]	[]	[30103294]	[]
672_17359	chr6	84763163	84763563	+	871	33.5	[]	[]	[6.180794]	[137]	[]	[84763324]
672_1736	chr7	100148549	100148949	+	1000	94.0	[7.040055]	[94]	[]	[]	[100148729]	[]
672_17369	chr6	137076529	137076929	+	930	33.5	[]	[]	[5.4009843]	[140]	[]	[137076751]
672_1737	chr7	159030476	159030876	+	1000	94.0	[4.526918, 9.439656]	[79, 121]	[]	[]	[159030653, 159030695]	[]
672_17371	chr6	138588755	138589155	+	1000	33.5	[]	[]	[4.157074]	[91]	[]	[138588926]
672_17378	chr6	159755320	159755720	+	1000	33.5	[]	[]	[15.586553]	[130]	[]	[159755550]
672_17383	chr7	7103272	7103672	+	931	33.5	[]	[]	[6.043106]	[166]	[]	[7103473]
672_17394	chr7	78019647	78020047	+	847	33.5	[9.379878]	[157]	[]	[]	[78019847]	[]
672_1742	chr1	23691606	23692006	+	1000	93.5	[5.9156203, 4.3996463]	[82, 120]	[]	[]	[23691787, 23691825]	[]
672_1743	chr10	18651421	18651821	+	1000	93.5	[5.1783533]	[116]	[]	[]	[18651616]	[]
672_17437	chr8	52714339	52714739	+	838	33.5	[10.321585]	[141]	[5.0527864]	[171]	[52714536]	[52714566]
672_17444	chr8	141127802	141128202	+	969	33.5	[]	[]	[11.795839]	[145]	[]	[141128037]
672_17445	chr8	142739335	142739735	+	1000	33.5	[]	[]	[3.9898288]	[79]	[]	[142739491]
672_17458	chr9	128269624	128270024	+	748	33.5	[]	[]	[5.8079667]	[129]	[]	[128269841]
672_17471	chrX	15790386	15790786	+	895	33.5	[9.389953]	[151]	[]	[]	[15790598]	[]
672_17473	chrX	49176379	49176779	+	1000	33.5	[4.284868]	[163]	[]	[]	[49176611]	[]
672_17477	chr1	2212670	2213070	+	843	33.0	[4.0346484]	[156]	[]	[]	[2212854]	[]
672_17482	chr1	15328774	15329174	+	956	33.0	[6.845345]	[184]	[6.043106]	[158]	[15329019]	[15328993]
672_17500	chr1	34866336	34866736	+	895	33.0	[]	[]	[5.305839]	[66]	[]	[34866492]
672_17504	chr1	42817023	42817423	+	964	33.0	[]	[]	[8.727132, 4.9356833]	[107, 181]	[]	[42817191, 42817265]
672_17523	chr1	145909937	145910337	+	925	33.0	[6.1344485]	[138]	[]	[]	[145910152]	[]
672_17524	chr1	148989553	148989953	+	1000	33.0	[6.1977997]	[191]	[]	[]	[148989748]	[]
672_17525	chr1	151008547	151008947	+	638	33.0	[8.928341]	[174]	[]	[]	[151008764]	[]
672_17529	chr1	153509774	153510174	+	987	33.0	[]	[]	[9.655719]	[124]	[]	[153509966]
672_1753	chr7	139109430	139109830	+	1000	93.5	[4.875629]	[106]	[4.284868]	[176]	[139109600]	[139109670]
672_17539	chr1	175434244	175434644	+	1000	33.0	[]	[]	[16.03809]	[146]	[]	[175434484]
672_17543	chr1	200410069	200410469	+	840	33.0	[12.828931]	[154]	[]	[]	[200410317]	[]
672_17554	chr1	236103591	236103991	+	960	33.0	[9.655719]	[131]	[]	[]	[236103813]	[]
672_17570	chr10	63633632	63634032	+	900	33.0	[9.389953]	[204]	[]	[]	[63633858]	[]
672_17574	chr10	100997633	100998033	+	970	33.0	[5.4258523]	[117]	[5.014556]	[115]	[100997832]	[100997830]
672_17575	chr10	101060612	101061012	+	957	33.0	[5.012255]	[133]	[4.58549]	[112]	[101060797]	[101060776]
672_17581	chr11	31817122	31817522	+	1000	33.0	[9.89509]	[126]	[]	[]	[31817328]	[]
672_17587	chr11	66510394	66510794	+	898	33.0	[8.714167]	[71]	[]	[]	[66510550]	[]
672_17589	chr11	68038843	68039243	+	994	33.0	[6.9848127, 10.087202]	[58, 94]	[]	[]	[68038999, 68039035]	[]
672_17599	chr11	117098484	117098884	+	908	33.0	[4.68609]	[119]	[]	[]	[117098688]	[]
672_1760	chr12	6723837	6724237	+	1000	93.0	[5.9156203, 11.933399]	[90, 142]	[]	[]	[6724021, 6724073]	[]
672_17600	chr11	118530947	118531347	+	734	33.0	[6.2255855]	[82]	[]	[]	[118531100]	[]
672_17601	chr11	119339938	119340338	+	858	33.0	[15.175256]	[111]	[9.422651]	[209]	[119340090]	[119340188]
672_17606	chr12	46661246	46661646	+	960	33.0	[4.9451327]	[160]	[]	[]	[46661485]	[]
672_17609	chr12	49763055	49763455	+	1000	33.0	[]	[]	[11.923325]	[74]	[]	[49763216]
672_1761	chr12	54280064	54280464	+	1000	93.0	[]	[]	[9.985537]	[158]	[]	[54280248]
672_17618	chr12	57175865	57176265	+	932	33.0	[7.3516436]	[138]	[]	[]	[57176081]	[]
672_1762	chr17	38749710	38750110	+	1000	93.0	[10.933005]	[87]	[]	[]	[38749890]	[]
672_17639	chr14	24271371	24271771	+	970	33.0	[4.3155193]	[201]	[6.1277184]	[108]	[24271617]	[24271524]
