#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_16087	chr5	173862035	173862435	+	1000	48.0	[8.501586]	[187]	[]	[]	[173862259]	[]
964_16090	chr5	177472870	177473270	+	882	48.0	[]	[]	[8.8998375]	[64]	[]	[177473031]
964_161	chr7	120950446	120950846	+	1000	438.0	[]	[]	[8.501586]	[100]	[]	[120950641]
964_16107	chr6	28751518	28751918	+	1000	48.0	[]	[]	[8.501586]	[142]	[]	[28751693]
964_16116	chr6	37062596	37062996	+	1000	48.0	[]	[]	[7.6702986]	[110]	[]	[37062769]
964_16123	chr6	84062477	84062877	+	1000	48.0	[]	[]	[7.5797467]	[177]	[]	[84062722]
964_16126	chr6	110981847	110982247	+	1000	48.0	[]	[]	[8.169096]	[172]	[]	[110982039]
964_16127	chr6	133939678	133940078	+	1000	48.0	[]	[]	[8.519867]	[127]	[]	[133939887]
964_16132	chr6	151240162	151240562	+	1000	48.0	[7.5797467]	[83]	[7.6702986]	[158]	[151240313]	[151240388]
964_16140	chr7	38337500	38337900	+	1000	48.0	[7.5797467]	[193]	[]	[]	[38337744]	[]
964_16141	chr7	43750444	43750844	+	1000	48.0	[12.889068]	[94]	[]	[]	[43750631]	[]
964_16142	chr7	50355581	50355981	+	1000	48.0	[7.5797467]	[181]	[]	[]	[50355776]	[]
964_16147	chr7	99990932	99991332	+	1000	48.0	[]	[]	[7.817822]	[170]	[]	[99991180]
964_16162	chr7	155717079	155717479	+	1000	48.0	[]	[]	[7.817822]	[96]	[]	[155717235]
964_16172	chr8	116545073	116545473	+	1000	48.0	[]	[]	[7.5797467]	[95]	[]	[116545256]
964_16188	chr9	129436902	129437302	+	1000	48.0	[9.4829645]	[89]	[]	[]	[129437085]	[]
964_16202	chr9	133374510	133374910	+	1000	48.0	[]	[]	[7.5797467]	[65]	[]	[133374666]
964_16215	chr1	11749153	11749553	+	1000	47.0	[8.501586]	[145]	[]	[]	[11749368]	[]
964_16241	chr1	109796589	109796989	+	1000	47.0	[]	[]	[7.5797467]	[75]	[]	[109796762]
964_16263	chr10	3317668	3318068	+	1000	47.0	[]	[]	[8.519867, 8.519867]	[101, 169]	[]	[3317819, 3317887]
964_16288	chr11	9550214	9550614	+	1000	47.0	[]	[]	[7.5797467]	[194]	[]	[9550437]
964_1629	chr3	48089182	48089582	+	1000	168.0	[9.4829645]	[119]	[]	[]	[48089366]	[]
964_16297	chr11	63614234	63614634	+	1000	47.0	[]	[]	[8.8998375]	[144]	[]	[63614476]
964_1630	chr3	194486770	194487170	+	1000	168.0	[8.8998375]	[99]	[9.4829645]	[146]	[194486954]	[194487001]
964_16303	chr11	68043324	68043724	+	1000	47.0	[9.758087]	[155]	[]	[]	[68043536]	[]
964_1631	chr6	20212293	20212693	+	1000	168.0	[]	[]	[12.889068]	[98]	[]	[20212490]
964_16312	chr11	118437535	118437935	+	1000	47.0	[8.519867]	[176]	[7.5797467]	[206]	[118437725]	[118437755]
964_16346	chr14	39432441	39432841	+	1000	47.0	[9.758087]	[70]	[]	[]	[39432610]	[]
964_16351	chr14	77041691	77042091	+	1000	47.0	[9.758087]	[119]	[]	[]	[77041904]	[]
964_16358	chr15	56320306	56320706	+	1000	47.0	[7.5797467]	[134]	[]	[]	[56320482]	[]
964_16362	chr15	79311086	79311486	+	1000	47.0	[]	[]	[9.758087]	[137]	[]	[79311262]
964_16368	chr16	9047767	9048167	+	1000	47.0	[8.501586]	[138]	[]	[]	[9047957]	[]
964_1637	chr11	47214830	47215230	+	1000	167.0	[12.889068]	[82]	[8.8998375]	[130]	[47215001]	[47215049]
964_16371	chr16	21995011	21995411	+	1000	47.0	[]	[]	[9.4829645]	[119]	[]	[21995211]
964_16373	chr16	30844857	30845257	+	1000	47.0	[]	[]	[7.5797467]	[161]	[]	[30845070]
964_16380	chr16	85322810	85323210	+	1000	47.0	[8.8998375]	[112]	[]	[]	[85322985]	[]
964_16384	chr17	6941053	6941453	+	1000	47.0	[]	[]	[9.4829645]	[137]	[]	[6941261]
964_1639	chr11	126353283	126353683	+	1000	167.0	[7.5797467]	[120]	[]	[]	[126353479]	[]
964_16399	chr17	61409336	61409736	+	1000	47.0	[8.8998375]	[102]	[]	[]	[61409538]	[]
964_16408	chr17	77887328	77887728	+	1000	47.0	[12.889068, 7.5797467]	[80, 143]	[]	[]	[77887508, 77887571]	[]
964_16419	chr19	2474460	2474860	+	941	47.0	[]	[]	[8.169096]	[204]	[]	[2474680]
964_16423	chr19	10871755	10872155	+	1000	47.0	[8.8998375]	[158]	[]	[]	[10871992]	[]
964_16424	chr19	11496258	11496658	+	973	47.0	[]	[]	[9.4829645]	[220]	[]	[11496497]
964_16433	chr19	43503800	43504200	+	1000	47.0	[]	[]	[8.519867]	[175]	[]	[43504017]
964_16436	chr19	49680667	49681067	+	1000	47.0	[]	[]	[9.4829645]	[155]	[]	[49680910]
964_16441	chr2	12716855	12717255	+	1000	47.0	[8.8998375]	[157]	[]	[]	[12717060]	[]
964_16442	chr2	20224678	20225078	+	1000	47.0	[9.4829645]	[140]	[]	[]	[20224884]	[]
964_16454	chr2	101038467	101038867	+	1000	47.0	[9.4829645]	[141]	[]	[]	[101038688]	[]
964_16456	chr2	119679050	119679450	+	1000	47.0	[9.4829645]	[130]	[]	[]	[119679242]	[]
964_1647	chr19	53520469	53520869	+	1000	167.0	[]	[]	[12.889068]	[115]	[]	[53520657]
964_16470	chr2	241543885	241544285	+	1000	47.0	[]	[]	[7.5797467]	[69]	[]	[241544054]
964_1648	chr20	31879939	31880339	+	1000	167.0	[12.889068]	[127]	[9.758087]	[105]	[31880160]	[31880138]
964_16482	chr22	17639759	17640159	+	1000	47.0	[]	[]	[7.5846877]	[95]	[]	[17639927]
964_1649	chr20	53594402	53594802	+	1000	167.0	[]	[]	[9.4829645]	[83]	[]	[53594571]
964_1651	chr22	23069914	23070314	+	1000	167.0	[8.8998375, 9.758087]	[81, 94]	[]	[]	[23070089, 23070102]	[]
964_16513	chr22	46027348	46027748	+	1000	47.0	[12.889068]	[187]	[]	[]	[46027592]	[]
964_1652	chr3	23945765	23946165	+	1000	167.0	[8.8998375]	[124]	[]	[]	[23945959]	[]
964_16521	chr3	14404740	14405140	+	1000	47.0	[]	[]	[8.09991]	[112]	[]	[14404915]
964_16531	chr3	142963496	142963896	+	1000	47.0	[9.4829645]	[132]	[]	[]	[142963719]	[]
964_1654	chr6	33788960	33789360	+	1000	167.0	[]	[]	[9.4829645]	[125]	[]	[33789173]
964_16547	chr4	119627154	119627554	+	1000	47.0	[8.8998375]	[153]	[9.4829645]	[121]	[119627360]	[119627328]
964_16550	chr4	154417047	154417447	+	1000	47.0	[]	[]	[8.09991]	[137]	[]	[154417279]
964_16562	chr5	90529266	90529666	+	1000	47.0	[7.817822]	[119]	[]	[]	[90529474]	[]
964_1657	chr7	6058805	6059205	+	1000	167.0	[12.889068]	[118]	[8.653531]	[174]	[6058992]	[6059048]
964_16575	chr6	14709870	14710270	+	1000	47.0	[8.501586]	[142]	[]	[]	[14710109]	[]
964_1658	chr7	73738565	73738965	+	1000	167.0	[9.4829645]	[97]	[8.8998375]	[174]	[73738737]	[73738814]
964_16589	chr6	84773755	84774155	+	1000	47.0	[]	[]	[9.4829645]	[179]	[]	[84773958]
964_166	chr14	105021050	105021450	+	1000	434.0	[]	[]	[12.889068]	[92]	[]	[105021241]
964_16600	chr6	167839634	167840034	+	1000	47.0	[8.501586]	[148]	[]	[]	[167839834]	[]
964_16605	chr7	10707547	10707947	+	1000	47.0	[8.501586]	[136]	[]	[]	[10707774]	[]
964_16607	chr7	43735001	43735401	+	1000	47.0	[]	[]	[7.5846877]	[141]	[]	[43735229]
964_16610	chr7	88759344	88759744	+	1000	47.0	[]	[]	[7.6622133]	[174]	[]	[88759560]
964_16619	chr7	129091604	129092004	+	1000	47.0	[7.5797467]	[93]	[]	[]	[129091783]	[]
964_16622	chr7	134083395	134083795	+	806	47.0	[8.501586]	[103]	[]	[]	[134083596]	[]
964_16635	chr8	87970926	87971326	+	1000	47.0	[12.889068]	[155]	[]	[]	[87971160]	[]
964_1664	chr1	41242181	41242581	+	1000	166.0	[12.889068]	[84]	[]	[]	[41242343]	[]
964_16658	chr9	130785940	130786340	+	1000	47.0	[8.501586]	[179]	[]	[]	[130786163]	[]
964_16659	chr9	130786486	130786886	+	1000	47.0	[7.6702986]	[156]	[]	[]	[130786707]	[]
964_16674	chrX	44314335	44314735	+	1000	47.0	[]	[]	[7.5797467]	[162]	[]	[44314586]
964_16677	chrX	54183030	54183430	+	1000	47.0	[8.653531]	[175]	[]	[]	[54183257]	[]
964_16687	chr1	869645	870045	+	1000	46.0	[8.8998375]	[113]	[8.653531]	[126]	[869849]	[869862]
964_16691	chr1	3313176	3313576	+	1000	46.0	[8.501586]	[153]	[]	[]	[3313425]	[]
964_16694	chr1	11790777	11791177	+	1000	46.0	[]	[]	[8.519867]	[198]	[]	[11790993]
964_16712	chr1	39655546	39655946	+	993	46.0	[8.501586]	[165]	[]	[]	[39655768]	[]
964_16726	chr1	109112737	109113137	+	827	46.0	[7.5797467]	[136]	[]	[]	[109112896]	[]
964_1673	chr17	29069460	29069860	+	1000	166.0	[12.889068]	[102]	[]	[]	[29069662]	[]
964_1677	chr19	3036142	3036542	+	1000	166.0	[]	[]	[9.4829645, 9.4829645, 9.4829645]	[124, 142, 152]	[]	[3036342, 3036360, 3036370]
964_16771	chr10	49212885	49213285	+	1000	46.0	[7.5797467]	[114]	[]	[]	[49213096]	[]
964_1678	chr19	12884747	12885147	+	1000	166.0	[8.653531]	[104]	[]	[]	[12884924]	[]
964_16783	chr10	119029317	119029717	+	635	46.0	[9.4829645]	[180]	[]	[]	[119029534]	[]
964_16796	chr11	63567353	63567753	+	1000	46.0	[]	[]	[7.5797467]	[132]	[]	[63567533]
964_16800	chr12	546912	547312	+	1000	46.0	[8.8998375, 12.889068]	[91, 153]	[]	[]	[547083, 547145]	[]
964_1681	chr21	39349353	39349753	+	1000	166.0	[]	[]	[9.4829645]	[145]	[]	[39349585]
964_16812	chr12	52033055	52033455	+	1000	46.0	[]	[]	[8.169096]	[99]	[]	[52033228]
964_16824	chr12	120971775	120972175	+	1000	46.0	[7.5797467]	[113]	[]	[]	[120971977]	[]
964_1685	chr6	35727998	35728398	+	1000	166.0	[7.817822]	[154]	[]	[]	[35728156]	[]
964_16853	chr15	90949621	90950021	+	1000	46.0	[]	[]	[9.758087]	[161]	[]	[90949849]
964_16856	chr16	525554	525954	+	1000	46.0	[]	[]	[7.5797467]	[183]	[]	[525797]
964_16859	chr16	20901274	20901674	+	1000	46.0	[8.8998375]	[198]	[]	[]	[20901493]	[]
964_16860	chr16	22007538	22007938	+	1000	46.0	[9.4829645]	[137]	[]	[]	[22007731]	[]
964_16862	chr16	28211076	28211476	+	1000	46.0	[]	[]	[8.8998375, 8.501586]	[131, 178]	[]	[28211263, 28211310]
964_16863	chr16	28491319	28491719	+	1000	46.0	[7.817822]	[155]	[]	[]	[28491569]	[]
964_16873	chr16	89171578	89171978	+	991	46.0	[]	[]	[9.4829645]	[152]	[]	[89171815]
964_16875	chr17	5282057	5282457	+	1000	46.0	[]	[]	[12.889068]	[124]	[]	[5282276]
964_16885	chr17	40072887	40073287	+	806	46.0	[]	[]	[8.501586]	[101]	[]	[40073076]
964_16899	chr18	23515037	23515437	+	1000	46.0	[7.5797467]	[132]	[]	[]	[23515245]	[]
964_169	chr20	5119223	5119623	+	1000	431.0	[]	[]	[8.653531]	[93]	[]	[5119388]
964_16900	chr18	31944192	31944592	+	1000	46.0	[8.417865]	[166]	[]	[]	[31944437]	[]
964_16907	chr19	5804688	5805088	+	1000	46.0	[]	[]	[12.889068]	[166]	[]	[5804913]
964_16920	chr19	44643678	44644078	+	1000	46.0	[8.8998375, 9.758087]	[137, 175]	[]	[]	[44643841, 44643879]	[]
964_16923	chr19	45428786	45429186	+	875	46.0	[9.4829645]	[121]	[]	[]	[45428943]	[]
964_1693	chr1	226703413	226703813	+	1000	165.0	[8.09991]	[133]	[]	[]	[226703616]	[]
964_16957	chr2	102070428	102070828	+	1000	46.0	[8.501586]	[86]	[]	[]	[102070600]	[]
964_1696	chr11	76152109	76152509	+	1000	165.0	[]	[]	[12.889068]	[99]	[]	[76152306]
964_1698	chr12	39538562	39538962	+	1000	165.0	[12.889068, 12.889068, 8.169096]	[112, 127, 147]	[]	[]	[39538773, 39538788, 39538808]	[]
964_16988	chr21	8219781	8220181	+	1000	46.0	[]	[]	[7.817822]	[94]	[]	[8219951]
964_1700	chr13	110965352	110965752	+	1000	165.0	[]	[]	[7.5797467]	[116]	[]	[110965557]
964_1701	chr14	76956540	76956940	+	1000	165.0	[]	[]	[12.889068]	[109]	[]	[76956739]
964_17011	chr22	23072395	23072795	+	1000	46.0	[7.817822]	[141]	[]	[]	[23072633]	[]
964_17026	chr3	50260200	50260600	+	1000	46.0	[]	[]	[8.8998375]	[90]	[]	[50260371]
964_17029	chr3	58332628	58333028	+	1000	46.0	[8.501586]	[190]	[]	[]	[58332837]	[]
964_17033	chr3	97821882	97822282	+	967	46.0	[]	[]	[8.417865]	[191]	[]	[97822118]
964_17034	chr3	98901874	98902274	+	1000	46.0	[]	[]	[8.417865]	[113]	[]	[98902059]
964_17040	chr3	149971074	149971474	+	1000	46.0	[8.519867, 9.4829645]	[88, 161]	[]	[]	[149971241, 149971314]	[]
964_17044	chr3	154121119	154121519	+	1000	46.0	[12.889068]	[70]	[]	[]	[154121288]	[]
964_17056	chr4	1579536	1579936	+	1000	46.0	[]	[]	[9.4829645]	[122]	[]	[1579742]
964_17058	chr4	2934766	2935166	+	1000	46.0	[]	[]	[7.817822]	[76]	[]	[2934926]
964_1707	chr2	26184644	26185044	+	1000	165.0	[]	[]	[8.653531]	[101]	[]	[26184818]
964_17071	chr4	98658407	98658807	+	1000	46.0	[]	[]	[8.653531]	[129]	[]	[98658625]
964_17099	chr6	16043030	16043430	+	1000	46.0	[]	[]	[8.501586]	[162]	[]	[16043225]
964_17107	chr6	29632864	29633264	+	1000	46.0	[8.8998375, 8.8998375, 7.5797467]	[113, 120, 132]	[]	[]	[29633074, 29633081, 29633093]	[]
964_1711	chr5	40835156	40835556	+	1000	165.0	[8.169096, 9.758087]	[153, 166]	[]	[]	[40835374, 40835387]	[]
964_17116	chr6	43076316	43076716	+	1000	46.0	[8.8998375]	[93]	[]	[]	[43076500]	[]
964_1712	chr5	43602916	43603316	+	1000	165.0	[12.889068, 8.8998375]	[90, 107]	[]	[]	[43603091, 43603108]	[]
964_17142	chr7	105600716	105601116	+	1000	46.0	[8.8998375, 7.5797467]	[124, 149]	[]	[]	[105600877, 105600902]	[]
964_1716	chr8	109539862	109540262	+	1000	165.0	[]	[]	[12.889068]	[97]	[]	[109540045]
964_17161	chr7	149495039	149495439	+	1000	46.0	[]	[]	[8.501586]	[212]	[]	[149495264]
964_17162	chr7	151782773	151783173	+	1000	46.0	[8.8998375, 12.889068]	[74, 99]	[]	[]	[151782927, 151782952]	[]
964_17174	chr8	60679299	60679699	+	1000	46.0	[]	[]	[9.4829645]	[134]	[]	[60679502]
964_1718	chr12	56468339	56468739	+	1000	164.0	[9.4829645]	[135]	[]	[]	[56468558]	[]
964_17180	chr8	129446624	129447024	+	1000	46.0	[7.5797467]	[95]	[]	[]	[129446801]	[]
964_17196	chr9	124415447	124415847	+	843	46.0	[8.519867]	[161]	[]	[]	[124415631]	[]
964_1720	chr17	47323732	47324132	+	1000	164.0	[8.417865]	[140]	[]	[]	[47323960]	[]
964_17217	chr9	133992271	133992671	+	1000	46.0	[]	[]	[9.4829645]	[119]	[]	[133992473]
964_17220	chrX	3713357	3713757	+	1000	46.0	[8.8998375]	[117]	[]	[]	[3713517]	[]
964_17221	chrX	11111069	11111469	+	1000	46.0	[]	[]	[9.4829645, 9.758087]	[178, 195]	[]	[11111257, 11111274]
964_17226	chrX	48957426	48957826	+	1000	46.0	[8.09991]	[198]	[]	[]	[48957663]	[]
964_17229	chrX	71450735	71451135	+	1000	46.0	[8.501586]	[176]	[]	[]	[71450974]	[]
964_17235	chrX	153474413	153474813	+	729	46.0	[]	[]	[12.889068]	[186]	[]	[153474654]
964_17239	chr1	12203694	12204094	+	1000	45.0	[8.417865]	[83]	[7.5367184]	[72]	[12203861]	[12203850]
964_1724	chr2	238203657	238204057	+	1000	164.0	[]	[]	[12.889068]	[108]	[]	[238203858]
964_17241	chr1	21639731	21640131	+	921	45.0	[7.5797467]	[163]	[12.889068]	[233]	[21639909]	[21639979]
964_17242	chr1	22296729	22297129	+	1000	45.0	[]	[]	[8.501586]	[130]	[]	[22296896]
964_17254	chr1	35869443	35869843	+	1000	45.0	[]	[]	[8.169096]	[123]	[]	[35869648]
964_1728	chr6	42563700	42564100	+	1000	164.0	[]	[]	[8.519867]	[131]	[]	[42563929]
964_17286	chr1	199959476	199959876	+	1000	45.0	[12.889068]	[111]	[]	[]	[199959685]	[]
964_17290	chr1	205396937	205397337	+	1000	45.0	[12.889068]	[118]	[]	[]	[205397152]	[]
964_1730	chr7	5554884	5555284	+	1000	164.0	[]	[]	[9.4829645]	[129]	[]	[5555112]
964_17302	chr1	246582599	246582999	+	1000	45.0	[7.5797467]	[128]	[]	[]	[246582810]	[]
964_1732	chr8	85106942	85107342	+	1000	164.0	[12.889068]	[105]	[8.519867]	[114]	[85107145]	[85107154]
964_17323	chr10	101067724	101068124	+	1000	45.0	[8.8998375]	[121]	[]	[]	[101067926]	[]
964_17325	chr10	103542720	103543120	+	1000	45.0	[7.5797467]	[137]	[]	[]	[103542878]	[]
964_17328	chr11	4187443	4187843	+	1000	45.0	[]	[]	[7.6702986]	[133]	[]	[4187671]
964_17339	chr11	63606592	63606992	+	1000	45.0	[8.8998375, 8.501586]	[156, 172]	[]	[]	[63606767, 63606783]	[]
964_17342	chr11	66022418	66022818	+	1000	45.0	[8.653531]	[140]	[9.4829645]	[156]	[66022624]	[66022640]
964_17347	chr11	78392910	78393310	+	1000	45.0	[7.5797467]	[68]	[]	[]	[78393071]	[]
964_17356	chr12	25276269	25276669	+	1000	45.0	[]	[]	[7.5797467]	[142]	[]	[25276477]
964_17362	chr12	51590613	51591013	+	610	45.0	[]	[]	[9.4829645]	[225]	[]	[51590860]
964_17364	chr12	57124286	57124686	+	1000	45.0	[7.6622133]	[187]	[]	[]	[57124536]	[]
964_17378	chr13	28139096	28139496	+	1000	45.0	[8.8998375, 8.519867]	[107, 124]	[8.519867]	[121]	[28139291, 28139308]	[28139305]
964_17382	chr14	64465280	64465680	+	1000	45.0	[]	[]	[8.8998375]	[87]	[]	[64465457]
964_17389	chr15	62390422	62390822	+	1000	45.0	[9.4829645]	[153]	[]	[]	[62390595]	[]
964_17394	chr15	66654757	66655157	+	1000	45.0	[]	[]	[9.4829645, 9.4829645]	[123, 139]	[]	[66654968, 66654984]
964_17395	chr15	67089180	67089580	+	1000	45.0	[8.501586]	[158]	[]	[]	[67089382]	[]
964_17409	chr16	27109673	27110073	+	1000	45.0	[9.758087]	[138]	[]	[]	[27109866]	[]
964_17420	chr17	7700490	7700890	+	1000	45.0	[]	[]	[7.5797467]	[111]	[]	[7700700]
964_17425	chr17	28041370	28041770	+	1000	45.0	[8.417865]	[185]	[]	[]	[28041571]	[]
964_17427	chr17	28811884	28812284	+	1000	45.0	[]	[]	[8.09991]	[211]	[]	[28812131]
964_17448	chr18	3771353	3771753	+	1000	45.0	[9.758087, 9.758087]	[182, 203]	[]	[]	[3771548, 3771569]	[]
964_1745	chr5	135134011	135134411	+	1000	163.0	[]	[]	[8.8998375, 7.5797467]	[122, 159]	[]	[135134214, 135134251]
964_17454	chr18	74496220	74496620	+	1000	45.0	[]	[]	[8.519867]	[161]	[]	[74496456]
964_1746	chr5	150357869	150358269	+	1000	163.0	[]	[]	[12.889068]	[210]	[]	[150358112]
964_17467	chr19	18433648	18434048	+	802	45.0	[]	[]	[7.5367184]	[72]	[]	[18433803]
964_17471	chr19	35141389	35141789	+	1000	45.0	[8.8998375]	[181]	[8.8998375]	[132]	[35141634]	[35141585]
964_17477	chr19	48553669	48554069	+	951	45.0	[]	[]	[12.889068]	[240]	[]	[48553920]
964_17493	chr2	65220815	65221215	+	1000	45.0	[9.4829645]	[144]	[]	[]	[65221041]	[]
964_1750	chr1	11908363	11908763	+	1000	162.0	[12.889068]	[152]	[]	[]	[11908605]	[]
964_17502	chr2	102143492	102143892	+	1000	45.0	[]	[]	[7.5797467]	[113]	[]	[102143703]
964_17504	chr2	127003159	127003559	+	1000	45.0	[]	[]	[8.501586]	[121]	[]	[127003364]
964_17512	chr2	183010191	183010591	+	1000	45.0	[7.5846877]	[140]	[]	[]	[183010425]	[]
964_17515	chr2	216013261	216013661	+	1000	45.0	[8.8998375]	[111]	[]	[]	[216013425]	[]
964_1753	chr11	64285072	64285472	+	1000	162.0	[9.4829645]	[131]	[9.4829645]	[59]	[64285302]	[64285230]
964_17535	chr21	33901645	33902045	+	1000	45.0	[]	[]	[9.4829645]	[120]	[]	[33901844]
964_17538	chr22	19085107	19085507	+	1000	45.0	[]	[]	[8.501586]	[120]	[]	[19085265]
964_1756	chr11	67391722	67392122	+	1000	162.0	[12.889068]	[207]	[]	[]	[67391971]	[]
964_17562	chr22	22760151	22760551	+	1000	45.0	[8.501586]	[200]	[]	[]	[22760384]	[]
964_17564	chr22	22821642	22822042	+	1000	45.0	[8.169096]	[181]	[]	[]	[22821891]	[]
964_17568	chr22	23211682	23212082	+	1000	45.0	[]	[]	[7.5797467]	[123]	[]	[23211903]
964_17575	chr22	46335408	46335808	+	1000	45.0	[9.758087, 7.6622133]	[132, 159]	[]	[]	[46335617, 46335644]	[]
964_17586	chr3	46629790	46630190	+	1000	45.0	[8.501586]	[118]	[]	[]	[46630001]	[]
964_17592	chr3	72082330	72082730	+	1000	45.0	[]	[]	[8.417865]	[218]	[]	[72082574]
964_17601	chr3	151871561	151871961	+	790	45.0	[7.5797467]	[200]	[]	[]	[151871806]	[]
964_17615	chr4	38937270	38937670	+	1000	45.0	[]	[]	[7.5797467, 7.5797467]	[69, 97]	[]	[38937425, 38937453]
964_17627	chr5	76715882	76716282	+	957	45.0	[]	[]	[9.758087]	[217]	[]	[76716108]
964_17643	chr6	14455927	14456327	+	1000	45.0	[9.4829645]	[199]	[]	[]	[14456162]	[]
964_17651	chr6	30685398	30685798	+	886	45.0	[]	[]	[8.417865]	[187]	[]	[30685626]
964_17652	chr6	33298106	33298506	+	1000	45.0	[7.817822]	[162]	[8.8998375]	[124]	[33298346]	[33298308]
964_1766	chr2	111120504	111120904	+	1000	162.0	[9.4829645]	[115]	[]	[]	[111120718]	[]
964_17670	chr6	145733767	145734167	+	1000	45.0	[9.4829645]	[154]	[]	[]	[145733991]	[]
964_17675	chr6	150317664	150318064	+	1000	45.0	[]	[]	[7.817822]	[122]	[]	[150317864]
964_17691	chr7	39733494	39733894	+	1000	45.0	[]	[]	[12.889068]	[211]	[]	[39733708]
964_17698	chr7	90239056	90239456	+	710	45.0	[7.5797467]	[168]	[]	[]	[90239260]	[]
964_17699	chr7	100803567	100803967	+	1000	45.0	[]	[]	[8.519867]	[75]	[]	[100803731]
964_1771	chr7	20835066	20835466	+	1000	162.0	[]	[]	[12.889068]	[138]	[]	[20835280]
964_1773	chr7	149262022	149262422	+	1000	162.0	[]	[]	[9.758087]	[128]	[]	[149262242]
964_17742	chr8	141308186	141308586	+	1000	45.0	[9.758087]	[138]	[]	[]	[141308402]	[]
964_17743	chr8	142402107	142402507	+	1000	45.0	[]	[]	[7.6622133]	[133]	[]	[142402295]
964_17749	chr9	41358888	41359288	+	1000	45.0	[8.417865]	[165]	[]	[]	[41359114]	[]
964_17758	chr9	130978507	130978907	+	1000	45.0	[12.889068]	[121]	[]	[]	[130978716]	[]
964_1776	chr1	23019231	23019631	+	1000	161.0	[9.4829645]	[131]	[]	[]	[23019454]	[]
964_17766	chr9	136133273	136133673	+	964	45.0	[8.09991]	[146]	[]	[]	[136133508]	[]
964_17771	chrX	16719150	16719550	+	1000	45.0	[9.758087]	[74]	[]	[]	[16719308]	[]
964_17775	chrX	107155307	107155707	+	1000	45.0	[12.889068]	[163]	[]	[]	[107155529]	[]
964_17779	chr1	1573421	1573821	+	1000	44.0	[8.8998375]	[127]	[]	[]	[1573580]	[]
964_17784	chr1	14882106	14882506	+	1000	44.0	[]	[]	[7.5797467]	[87]	[]	[14882277]
964_17787	chr1	16623022	16623422	+	1000	44.0	[]	[]	[8.501586]	[142]	[]	[16623182]
964_17796	chr1	27517909	27518309	+	1000	44.0	[]	[]	[8.501586]	[109]	[]	[27518091]
964_17814	chr1	112390700	112391100	+	1000	44.0	[9.4829645]	[224]	[]	[]	[112390939]	[]
964_17818	chr1	145425535	145425935	+	1000	44.0	[8.519867]	[145]	[]	[]	[145425738]	[]
964_17823	chr1	155001972	155002372	+	1000	44.0	[7.6622133]	[192]	[]	[]	[155002200]	[]
964_17826	chr1	161531884	161532284	+	1000	44.0	[]	[]	[8.519867]	[195]	[]	[161532115]
964_17827	chr1	167863818	167864218	+	1000	44.0	[]	[]	[8.501586, 8.169096]	[144, 200]	[]	[167863986, 167864042]
964_17832	chr1	206909183	206909583	+	1000	44.0	[12.889068]	[104]	[8.8998375]	[123]	[206909376]	[206909395]
964_17839	chr1	235093769	235094169	+	1000	44.0	[7.6622133]	[181]	[]	[]	[235093976]	[]
964_17845	chr10	17431810	17432210	+	1000	44.0	[8.169096, 8.169096]	[155, 162]	[]	[]	[17431998, 17432005]	[]
964_17850	chr10	50668763	50669163	+	1000	44.0	[9.4829645]	[86]	[]	[]	[50668944]	[]
964_17853	chr10	72257065	72257465	+	1000	44.0	[]	[]	[8.501586]	[123]	[]	[72257225]
964_17856	chr10	103668379	103668779	+	1000	44.0	[]	[]	[9.4829645]	[120]	[]	[103668546]
964_17860	chr11	3808197	3808597	+	1000	44.0	[]	[]	[8.169096]	[130]	[]	[3808370]
964_17862	chr11	8701017	8701417	+	1000	44.0	[]	[]	[8.501586]	[120]	[]	[8701210]
964_17878	chr11	76747423	76747823	+	1000	44.0	[]	[]	[8.501586]	[79]	[]	[76747596]
964_17883	chr11	125552907	125553307	+	889	44.0	[8.501586]	[142]	[]	[]	[125553096]	[]
964_17895	chr12	89540530	89540930	+	1000	44.0	[]	[]	[8.501586, 7.5797467]	[71, 111]	[]	[89540691, 89540731]
964_179	chr7	151520065	151520465	+	1000	421.0	[]	[]	[8.653531]	[81]	[]	[151520245]
964_17909	chr13	52158639	52159039	+	1000	44.0	[7.817822]	[114]	[]	[]	[52158829]	[]
964_17920	chr14	103847647	103848047	+	1000	44.0	[]	[]	[9.758087]	[174]	[]	[103847891]
964_17930	chr15	67076320	67076720	+	1000	44.0	[]	[]	[8.169096]	[120]	[]	[67076477]
964_17952	chr16	75014066	75014466	+	1000	44.0	[]	[]	[7.5797467, 12.889068]	[168, 207]	[]	[75014264, 75014303]
964_17958	chr17	28039188	28039588	+	1000	44.0	[12.889068]	[128]	[]	[]	[28039378]	[]
964_17965	chr17	44066582	44066982	+	1000	44.0	[8.501586]	[127]	[]	[]	[44066743]	[]
964_1798	chr5	65035431	65035831	+	1000	161.0	[12.889068, 8.8998375]	[83, 90]	[]	[]	[65035604, 65035611]	[]
964_17999	chr19	12996522	12996922	+	1000	44.0	[9.4829645, 9.4829645]	[165, 174]	[]	[]	[12996701, 12996710]	[]
