#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF1_idr.fa IRF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
875_1713	chr3	142022331	142022731	+	1000	62.5	[]	[]	[16.315462]	[176]	[]	[142022539]
875_1717	chr5	126972327	126972727	+	1000	62.5	[7.5297894]	[114]	[]	[]	[126972508]	[]
875_1724	chr10	75295158	75295558	+	1000	62.0	[]	[]	[13.839159]	[134]	[]	[75295366]
875_1725	chr12	26274563	26274963	+	1000	62.0	[14.130649, 7.504422]	[130, 136]	[]	[]	[26274756, 26274762]	[]
875_1726	chr18	34871498	34871898	+	1000	62.0	[]	[]	[8.049101]	[185]	[]	[34871716]
875_173	chr1	161044800	161045200	+	1000	183.5	[]	[]	[9.089087, 17.286844, 21.17147]	[80, 86, 92]	[]	[161044973, 161044979, 161044985]
875_1730	chr6	110415437	110415837	+	1000	62.0	[7.380789]	[78]	[]	[]	[110415613]	[]
875_1735	chr1	36155424	36155824	+	1000	61.5	[]	[]	[4.094892, 17.269396]	[134, 140]	[]	[36155646, 36155652]
875_1739	chr10	89392203	89392603	+	1000	61.5	[]	[]	[6.443838]	[173]	[]	[89392441]
875_174	chr11	59142743	59143143	+	1000	183.5	[11.036221]	[87]	[]	[]	[59142896]	[]
875_1741	chr11	46099953	46100353	+	1000	61.5	[]	[]	[18.542524, 8.927886]	[170, 176]	[]	[46100144, 46100150]
875_1745	chr2	27729170	27729570	+	1000	61.5	[19.135122, 14.363668]	[137, 143]	[]	[]	[27729382, 27729388]	[]
875_1752	chr6	135145399	135145799	+	1000	61.5	[]	[]	[6.0684094, 5.504236]	[144, 150]	[]	[135145603, 135145609]
875_1753	chr1	15221165	15221565	+	1000	61.0	[20.114187]	[117]	[]	[]	[15221377]	[]
875_1754	chr1	31956035	31956435	+	1000	61.0	[11.604653]	[128]	[]	[]	[31956260]	[]
875_1756	chr1	162421467	162421867	+	1000	61.0	[]	[]	[4.38771, 4.2714143, 4.400556, 10.249236, 16.848091]	[156, 160, 168, 186, 192]	[]	[162421676, 162421680, 162421688, 162421706, 162421712]
875_1761	chr13	110869328	110869728	+	1000	61.0	[]	[]	[4.199433]	[102]	[]	[110869517]
875_1766	chr17	61064523	61064923	+	1000	61.0	[]	[]	[9.073091, 20.54795]	[108, 114]	[]	[61064721, 61064727]
875_1776	chr3	186242342	186242742	+	1000	61.0	[8.288875]	[119]	[15.804029, 8.530221]	[161, 167]	[186242525]	[186242567, 186242573]
875_1782	chr6	25962541	25962941	+	1000	61.0	[11.94076]	[158]	[]	[]	[25962772]	[]
875_1785	chr7	100546674	100547074	+	1000	61.0	[4.8863177, 13.7326355]	[231, 237]	[]	[]	[100546912, 100546918]	[]
875_1787	chr7	128608976	128609376	+	1000	61.0	[7.9315095]	[115]	[]	[]	[128609187]	[]
875_1794	chr1	153888372	153888772	+	1000	60.5	[]	[]	[8.541318]	[164]	[]	[153888592]
875_18	chr16	46394596	46394996	+	1000	486.0	[]	[]	[5.3012733]	[123]	[]	[46394807]
875_1809	chr7	7762273	7762673	+	683	60.5	[4.959588, 15.749188, 12.501657]	[86, 90, 96]	[]	[]	[7762442, 7762446, 7762452]	[]
875_1811	chr7	92809637	92810037	+	1000	60.5	[7.3765316]	[105]	[10.711954]	[152]	[92809808]	[92809855]
875_1815	chr9	64105206	64105606	+	1000	60.5	[]	[]	[19.26807, 4.710394, 13.091929]	[97, 103, 153]	[]	[64105361, 64105367, 64105417]
875_1816	chr9	136882409	136882809	+	1000	60.5	[17.436264]	[179]	[]	[]	[136882645]	[]
875_182	chr1	212596291	212596691	+	1000	182.0	[18.271685, 13.684708]	[142, 148]	[12.146905, 5.255099]	[101, 107]	[212596531, 212596537]	[212596490, 212596496]
875_1822	chr11	16280175	16280575	+	1000	60.0	[6.1264215, 10.340617, 4.2353864, 4.565168, 16.90563]	[146, 147, 148, 149, 180]	[14.559309, 4.768045]	[114, 120]	[16280375, 16280376, 16280377, 16280378, 16280409]	[16280343, 16280349]
875_1824	chr17	63439636	63440036	+	1000	60.0	[15.349656, 9.442856]	[162, 168]	[]	[]	[63439873, 63439879]	[]
875_1826	chr19	42528400	42528800	+	1000	60.0	[19.859772, 6.0678315, 4.504112]	[94, 100, 105]	[]	[]	[42528586, 42528592, 42528597]	[]
875_1836	chr1	58816104	58816504	+	1000	59.5	[]	[]	[11.746252]	[241]	[]	[58816353]
875_184	chr8	116384355	116384755	+	1000	181.5	[]	[]	[10.405028, 20.73161]	[106, 112]	[]	[116384552, 116384558]
875_1854	chr6	37049970	37050370	+	1000	59.5	[9.238534, 6.7872534]	[141, 147]	[]	[]	[37050125, 37050131]	[]
875_1858	chr7	103149530	103149930	+	1000	59.5	[4.74088]	[183]	[]	[]	[103149737]	[]
875_1861	chr8	105319285	105319685	+	1000	59.5	[]	[]	[8.4655485, 15.726784]	[179, 185]	[]	[105319517, 105319523]
875_1866	chr1	41894713	41895113	+	1000	59.0	[]	[]	[9.010818]	[165]	[]	[41894944]
875_1874	chr11	78079733	78080133	+	1000	59.0	[11.712129]	[118]	[]	[]	[78079951]	[]
875_1877	chr15	67744402	67744802	+	1000	59.0	[8.988462, 5.515207]	[88, 94]	[5.2112656]	[120]	[67744579, 67744585]	[67744611]
875_1880	chr16	79970823	79971223	+	1000	59.0	[10.512952]	[153]	[]	[]	[79971021]	[]
875_1886	chr20	46121510	46121910	+	666	59.0	[16.360886, 14.026921, 5.42519, 6.7834826, 5.604789]	[84, 90, 97, 103, 138]	[]	[]	[46121692, 46121698, 46121705, 46121711, 46121746]	[]
875_1887	chr20	62121497	62121897	+	1000	59.0	[]	[]	[12.715016]	[128]	[]	[62121711]
875_189	chr6	121334734	121335134	+	1000	179.5	[]	[]	[8.468818, 5.9702477, 11.184922, 19.001251, 22.29311]	[79, 96, 106, 112, 118]	[]	[121334897, 121334914, 121334924, 121334930, 121334936]
875_1894	chr6	98978626	98979026	+	944	59.0	[5.1197577, 18.856245, 6.3047748]	[145, 151, 157]	[4.0605855]	[185]	[98978832, 98978838, 98978844]	[98978872]
875_1900	chr9	131275092	131275492	+	1000	59.0	[]	[]	[5.766108, 8.926681]	[112, 118]	[]	[131275250, 131275256]
875_1904	chr1	67748701	67749101	+	1000	58.5	[9.569034, 15.082352, 10.115028]	[100, 106, 169]	[]	[]	[67748863, 67748869, 67748932]	[]
875_1906	chr1	114716755	114717155	+	1000	58.5	[4.020222]	[217]	[5.022265, 9.487304]	[150, 202]	[114716992]	[114716925, 114716977]
875_1907	chr1	115184906	115185306	+	740	58.5	[17.044842]	[99]	[4.4701877]	[152]	[115185094]	[115185147]
875_1910	chr11	69298410	69298810	+	1000	58.5	[9.426141, 7.80203, 4.383984, 10.769234, 11.182064]	[98, 104, 110, 129, 135]	[]	[]	[69298592, 69298598, 69298604, 69298623, 69298629]	[]
875_1913	chr13	91349192	91349592	+	1000	58.5	[10.431338, 6.579008, 8.725265, 4.991371, 5.2911463]	[124, 125, 126, 127, 131]	[]	[]	[91349380, 91349381, 91349382, 91349383, 91349387]	[]
875_1918	chr2	42913519	42913919	+	1000	58.5	[5.5132265, 16.499374]	[144, 150]	[6.726699]	[133]	[42913743, 42913749]	[42913732]
875_1923	chr22	21947585	21947985	+	1000	58.5	[]	[]	[4.6729226]	[167]	[]	[21947762]
875_1927	chr4	40551081	40551481	+	1000	58.5	[4.28595, 16.15242]	[157, 203]	[]	[]	[40551274, 40551320]	[]
875_1932	chr5	43773162	43773562	+	1000	58.5	[8.061375]	[191]	[]	[]	[43773384]	[]
875_1936	chr7	7424420	7424820	+	1000	58.5	[8.868901]	[153]	[]	[]	[7424659]	[]
875_1937	chr8	29366759	29367159	+	1000	58.5	[19.064806, 20.735579, 7.442105]	[134, 140, 146]	[]	[]	[29366982, 29366988, 29366994]	[]
875_194	chr1	178867673	178868073	+	1000	175.5	[9.268502, 17.21935, 6.9564104]	[128, 134, 154]	[]	[]	[178867877, 178867883, 178867903]	[]
875_1947	chr11	59666949	59667349	+	899	58.0	[5.7730355, 19.76984, 10.668218]	[129, 135, 141]	[]	[]	[59667138, 59667144, 59667150]	[]
875_1951	chr11	124224822	124225222	+	1000	58.0	[4.1222906]	[116]	[]	[]	[124225030]	[]
875_1955	chr15	51163084	51163484	+	1000	58.0	[6.377515, 6.807568]	[119, 189]	[]	[]	[51163262, 51163332]	[]
875_1959	chr17	42112516	42112916	+	1000	58.0	[]	[]	[4.548584, 10.33515, 19.590435, 7.377947]	[95, 96, 102, 108]	[]	[42112711, 42112712, 42112718, 42112724]
875_1960	chr2	195532995	195533395	+	986	58.0	[]	[]	[14.726037, 16.588696, 6.54017]	[144, 150, 161]	[]	[195533206, 195533212, 195533223]
875_1965	chr5	157544574	157544974	+	718	58.0	[]	[]	[7.666499, 12.707647]	[159, 165]	[]	[157544760, 157544766]
875_1966	chr6	27807977	27808377	+	1000	58.0	[8.758573, 10.152289]	[110, 116]	[]	[]	[27808156, 27808162]	[]
875_1979	chr11	46380619	46381019	+	1000	57.5	[]	[]	[10.404471, 18.162762]	[121, 127]	[]	[46380777, 46380783]
875_1981	chr12	4649146	4649546	+	1000	57.5	[7.3142595, 5.9186172, 14.967948, 4.395865]	[99, 100, 106, 112]	[]	[]	[4649318, 4649319, 4649325, 4649331]	[]
875_1984	chr14	55332569	55332969	+	1000	57.5	[16.586708, 6.4574256]	[113, 128]	[]	[]	[55332781, 55332796]	[]
875_1993	chr2	151891587	151891987	+	1000	57.5	[]	[]	[15.017269, 4.343953]	[109, 115]	[]	[151891771, 151891777]
875_2	chrM	12197	12597	+	1000	919.0	[]	[]	[4.9321847]	[138]	[]	[12418]
875_2007	chr8	1671752	1672152	+	1000	57.5	[11.63438, 13.411218]	[176, 182]	[]	[]	[1671994, 1672000]	[]
875_2009	chrX	121147416	121147816	+	1000	57.5	[4.555285, 22.572683, 6.674968]	[75, 106, 112]	[]	[]	[121147582, 121147613, 121147619]	[]
875_201	chr1	228141146	228141546	+	1000	174.0	[]	[]	[16.625874, 20.612898]	[97, 103]	[]	[228141317, 228141323]
875_2019	chr2	145156170	145156570	+	1000	57.0	[]	[]	[6.558754, 18.729183, 10.448964]	[113, 119, 125]	[]	[145156358, 145156364, 145156370]
875_2021	chr22	16600646	16601046	+	1000	57.0	[5.934597]	[116]	[]	[]	[16600822]	[]
875_2023	chr22	36355057	36355457	+	1000	57.0	[]	[]	[17.760517, 7.1344166]	[168, 174]	[]	[36355256, 36355262]
875_2028	chr6	134436986	134437386	+	1000	57.0	[]	[]	[6.717567, 18.458998, 4.8544006]	[188, 194, 221]	[]	[134437198, 134437204, 134437231]
875_203	chr6	30877631	30878031	+	1000	173.5	[19.080885, 9.727861]	[107, 118]	[]	[]	[30877834, 30877845]	[]
875_2033	chr9	130863675	130864075	+	1000	57.0	[]	[]	[10.734488]	[191]	[]	[130863896]
875_2037	chr1	121458615	121459015	+	1000	56.5	[]	[]	[10.986927, 19.585735]	[139, 145]	[]	[121458806, 121458812]
875_2039	chr1	143252867	143253267	+	1000	56.5	[4.120134, 12.368842]	[121, 173]	[]	[]	[143253043, 143253095]	[]
875_204	chr15	51731531	51731931	+	1000	172.5	[11.94619, 18.613306]	[77, 83]	[]	[]	[51731706, 51731712]	[]
875_2040	chr1	173355422	173355822	+	1000	56.5	[]	[]	[18.228958]	[131]	[]	[173355631]
875_205	chr11	94129005	94129405	+	1000	172.0	[]	[]	[9.675052, 19.546307]	[92, 98]	[]	[94129196, 94129202]
875_2053	chr6	144298114	144298514	+	1000	56.5	[17.111, 10.751224]	[155, 161]	[11.148267]	[129]	[144298310, 144298316]	[144298284]
875_2056	chr7	134865309	134865709	+	972	56.5	[6.483643]	[147]	[11.260531]	[220]	[134865483]	[134865556]
875_2060	chr9	135303202	135303602	+	1000	56.5	[]	[]	[14.893981, 18.342035]	[93, 99]	[]	[135303388, 135303394]
875_2061	chr1	91697345	91697745	+	1000	56.0	[9.425932]	[242]	[6.0365934]	[188]	[91697591]	[91697537]
875_2064	chr11	5234518	5234918	+	1000	56.0	[6.8679857, 12.769695]	[142, 148]	[]	[]	[5234729, 5234735]	[]
875_207	chr9	93501273	93501673	+	1000	171.5	[7.8219056, 22.572683, 19.546492]	[85, 91, 97]	[]	[]	[93501439, 93501445, 93501451]	[]
875_2078	chr5	39274758	39275158	+	1000	56.0	[14.644278, 18.412424, 9.241042]	[134, 140, 146]	[]	[]	[39274989, 39274995, 39275001]	[]
875_2079	chr5	88502412	88502812	+	1000	56.0	[]	[]	[6.8168178, 10.007772]	[175, 181]	[]	[88502632, 88502638]
875_2080	chr6	33018913	33019313	+	1000	56.0	[12.381651, 18.5607]	[113, 119]	[]	[]	[33019121, 33019127]	[]
875_2085	chr7	22147157	22147557	+	1000	56.0	[5.4515696]	[112]	[6.8021607, 20.14131]	[81, 87]	[22147353]	[22147322, 22147328]
875_2087	chr8	95100331	95100731	+	1000	56.0	[13.429259, 18.229313, 7.406856]	[142, 148, 154]	[]	[]	[95100532, 95100538, 95100544]	[]
875_2088	chr8	100527044	100527444	+	1000	56.0	[6.671888, 20.899153, 6.6471534]	[118, 124, 130]	[]	[]	[100527247, 100527253, 100527259]	[]
875_209	chr9	113581792	113582192	+	1000	171.0	[10.934654, 18.799446, 5.767878, 9.715641]	[97, 103, 109, 148]	[]	[]	[113581989, 113581995, 113582001, 113582040]	[]
875_2094	chr10	67849535	67849935	+	1000	55.5	[9.331638]	[162]	[]	[]	[67849759]	[]
875_2096	chr10	74598943	74599343	+	1000	55.5	[]	[]	[9.460053, 13.505463]	[124, 130]	[]	[74599125, 74599131]
875_2098	chr11	9891374	9891774	+	1000	55.5	[]	[]	[12.043954, 19.638742]	[111, 117]	[]	[9891570, 9891576]
875_2099	chr11	32433121	32433521	+	1000	55.5	[4.145218, 10.50923]	[81, 134]	[]	[]	[32433289, 32433342]	[]
875_21	chr7	140062764	140063164	+	1000	448.5	[]	[]	[7.9147654, 18.238272, 5.40607]	[80, 86, 114]	[]	[140062942, 140062948, 140062976]
875_2102	chr12	56628838	56629238	+	1000	55.5	[]	[]	[4.9604187, 10.42941, 4.78522]	[184, 186, 192]	[]	[56629024, 56629026, 56629032]
875_2104	chr15	96392798	96393198	+	1000	55.5	[6.897578, 17.682709]	[169, 175]	[]	[]	[96393040, 96393046]	[]
875_2109	chr2	11719332	11719732	+	792	55.5	[13.4026375, 8.90025, 15.765104]	[84, 89, 95]	[]	[]	[11719495, 11719500, 11719506]	[]
875_2110	chr2	113390141	113390541	+	1000	55.5	[8.552636]	[184]	[]	[]	[113390387]	[]
875_2117	chr3	106004220	106004620	+	1000	55.5	[]	[]	[6.0381007, 8.193407, 15.171556, 11.011171, 4.5095525, 9.215576]	[80, 81, 86, 92, 115, 121]	[]	[106004385, 106004386, 106004391, 106004397, 106004420, 106004426]
875_2126	chr9	36142855	36143255	+	1000	55.5	[20.523804, 9.654196, 8.138744, 5.19272]	[128, 134, 139, 144]	[]	[]	[36143062, 36143068, 36143073, 36143078]	[]
875_2137	chr11	28107749	28108149	+	1000	55.0	[9.379002, 15.853264]	[78, 84]	[]	[]	[28107903, 28107909]	[]
875_2138	chr11	86136523	86136923	+	859	55.0	[]	[]	[19.716595]	[125]	[]	[86136722]
875_2139	chr11	86143491	86143891	+	1000	55.0	[]	[]	[4.6241293]	[109]	[]	[86143700]
875_2140	chr12	57521705	57522105	+	1000	55.0	[]	[]	[8.959035]	[198]	[]	[57521945]
875_2142	chr13	114334392	114334792	+	1000	55.0	[18.904327, 13.595953]	[101, 107]	[5.453322]	[126]	[114334591, 114334597]	[114334616]
875_2148	chr17	51189430	51189830	+	547	55.0	[4.4598618]	[228]	[]	[]	[51189671]	[]
875_2152	chr2	11830230	11830630	+	1000	55.0	[10.850497, 11.589872]	[116, 122]	[]	[]	[11830446, 11830452]	[]
875_2153	chr2	111884212	111884612	+	1000	55.0	[5.3865314, 9.858241, 12.600466]	[145, 151, 157]	[]	[]	[111884412, 111884418, 111884424]	[]
875_2154	chr2	200374119	200374519	+	877	55.0	[19.790564, 11.082042]	[99, 105]	[]	[]	[200374282, 200374288]	[]
875_2155	chr20	23156332	23156732	+	1000	55.0	[11.506344]	[243]	[5.752287, 4.5415983]	[158, 230]	[23156581]	[23156496, 23156568]
875_2170	chr6	106512335	106512735	+	1000	55.0	[]	[]	[8.977726, 17.215506]	[81, 87]	[]	[106512502, 106512508]
875_2172	chr7	25849572	25849972	+	1000	55.0	[]	[]	[15.657464]	[94]	[]	[25849758]
875_2174	chr8	96645648	96646048	+	1000	55.0	[5.6563373, 14.870189]	[90, 110]	[]	[]	[96645833, 96645853]	[]
875_2176	chr9	109123044	109123444	+	1000	55.0	[]	[]	[6.9038835, 16.56729]	[197, 203]	[]	[109123264, 109123270]
875_218	chr17	40554255	40554655	+	1000	168.5	[22.80292, 16.454765]	[114, 120]	[]	[]	[40554462, 40554468]	[]
875_2180	chr1	143232593	143232993	+	1000	54.5	[]	[]	[4.120134, 6.513587]	[97, 146]	[]	[143232790, 143232839]
875_2197	chr4	25234726	25235126	+	1000	54.5	[7.375327, 4.6313043, 5.3494067]	[166, 171, 172]	[4.9390883]	[138]	[25234966, 25234971, 25234972]	[25234938]
875_2198	chr4	153518606	153519006	+	737	54.5	[5.1330943]	[98]	[5.1361456]	[109]	[153518769]	[153518780]
875_2206	chr9	13660988	13661388	+	1000	54.5	[9.937778, 18.332586, 19.859037, 6.088776]	[148, 154, 160, 166]	[]	[]	[13661206, 13661212, 13661218, 13661224]	[]
875_2207	chr9	65396802	65397202	+	1000	54.5	[5.575453, 20.001745, 17.563742, 4.5706673, 11.11547]	[86, 92, 98, 102, 104]	[]	[]	[65396988, 65396994, 65397000, 65397004, 65397006]	[]
875_2210	chrX	120244661	120245061	+	1000	54.5	[]	[]	[12.479248, 9.252015]	[82, 88]	[]	[120244836, 120244842]
875_2212	chr1	86913976	86914376	+	1000	54.0	[]	[]	[6.446114, 6.333014]	[146, 188]	[]	[86914175, 86914217]
875_2216	chr1	185317821	185318221	+	1000	54.0	[11.068333]	[61]	[]	[]	[185317980]	[]
875_2224	chr18	3067651	3068051	+	1000	54.0	[18.972027, 16.267872]	[98, 104]	[]	[]	[3067846, 3067852]	[]
875_2232	chr2	201021922	201022322	+	1000	54.0	[6.423878, 18.657883, 7.6861773]	[153, 159, 165]	[]	[]	[201022142, 201022148, 201022154]	[]
875_2234	chr21	39452069	39452469	+	1000	54.0	[13.111574]	[98]	[]	[]	[39452222]	[]
875_2241	chr4	122798181	122798581	+	1000	54.0	[11.056592]	[60]	[]	[]	[122798332]	[]
875_2246	chr6	27809842	27810242	+	1000	54.0	[4.315458, 17.341915]	[135, 159]	[]	[]	[27810011, 27810035]	[]
875_2248	chr7	26156292	26156692	+	946	54.0	[14.394552, 12.042796]	[114, 120]	[]	[]	[26156471, 26156477]	[]
875_2250	chr7	123727896	123728296	+	1000	54.0	[12.232396, 15.039757]	[78, 84]	[]	[]	[123728071, 123728077]	[]
875_2253	chr7	139915688	139916088	+	1000	54.0	[7.267402]	[121]	[]	[]	[139915854]	[]
875_2257	chr9	123679434	123679834	+	1000	54.0	[]	[]	[13.118998]	[96]	[]	[123679595]
875_226	chr14	58245053	58245453	+	1000	167.0	[]	[]	[17.321238, 12.725903]	[86, 92]	[]	[58245231, 58245237]
875_2260	chr1	61120589	61120989	+	1000	53.5	[]	[]	[4.514068, 10.937552, 7.503821]	[153, 169, 175]	[]	[61120795, 61120811, 61120817]
875_2267	chr14	77043229	77043629	+	1000	53.5	[]	[]	[5.328331, 7.4280386, 8.496573, 12.771993]	[148, 149, 150, 151]	[]	[77043419, 77043420, 77043421, 77043422]
875_2272	chr2	23532388	23532788	+	1000	53.5	[14.117879, 22.179398]	[107, 113]	[]	[]	[23532551, 23532557]	[]
875_2278	chr3	4988997	4989397	+	1000	53.5	[6.1535554]	[223]	[]	[]	[4989246]	[]
875_2280	chr4	73704239	73704639	+	1000	53.5	[]	[]	[4.3053374]	[130]	[]	[73704467]
875_2284	chr6	26027185	26027585	+	1000	53.5	[3.9999106]	[120]	[10.76992]	[85]	[26027373]	[26027338]
875_2285	chr6	73585550	73585950	+	1000	53.5	[]	[]	[17.800014, 6.8717256]	[95, 101]	[]	[73585729, 73585735]
875_2288	chr6	157382121	157382521	+	1000	53.5	[12.186025]	[129]	[]	[]	[157382339]	[]
875_229	chr10	3828864	3829264	+	1000	166.0	[8.899828]	[66]	[8.449712, 19.687508, 7.436453, 6.0840282]	[84, 90, 96, 150]	[3829015]	[3829033, 3829039, 3829045, 3829099]
875_2290	chr7	75624135	75624535	+	1000	53.5	[8.458113]	[240]	[4.2278]	[217]	[75624377]	[75624354]
875_2292	chr8	39951875	39952275	+	1000	53.5	[16.796358, 11.90252, 7.25245]	[170, 176, 177]	[]	[]	[39952061, 39952067, 39952068]	[]
875_2294	chr9	91208026	91208426	+	815	53.5	[]	[]	[18.482275, 8.392433, 4.20269]	[127, 133, 166]	[]	[91208223, 91208229, 91208262]
875_230	chr17	82419498	82419898	+	1000	166.0	[]	[]	[11.680296, 21.644257, 10.183828, 7.2801275]	[84, 90, 96, 109]	[]	[82419663, 82419669, 82419675, 82419688]
875_2301	chr1	167628156	167628556	+	1000	53.0	[]	[]	[8.397126]	[163]	[]	[167628354]
875_2303	chr10	61765616	61766016	+	1000	53.0	[]	[]	[4.8166466]	[105]	[]	[61765810]
875_2314	chr2	70142779	70143179	+	1000	53.0	[17.22164, 10.031666, 6.032369]	[130, 136, 191]	[]	[]	[70142963, 70142969, 70143024]	[]
875_2315	chr2	90385714	90386114	+	979	53.0	[]	[]	[6.2097597]	[78]	[]	[90385889]
875_2318	chr21	29643309	29643709	+	1000	53.0	[4.24179]	[59]	[4.059461]	[96]	[29643461]	[29643498]
875_232	chr16	53952414	53952814	+	1000	164.5	[]	[]	[16.614855, 22.170277]	[107, 113]	[]	[53952601, 53952607]
875_2321	chr22	22710783	22711183	+	1000	53.0	[6.852506]	[141]	[]	[]	[22711023]	[]
875_2322	chr3	28348490	28348890	+	1000	53.0	[5.830563, 9.160382]	[84, 149]	[]	[]	[28348641, 28348706]	[]
875_2324	chr4	10180643	10181043	+	1000	53.0	[6.202843, 4.893958]	[217, 227]	[]	[]	[10180878, 10180888]	[]
875_233	chr6	25138730	25139130	+	1000	164.5	[7.255223, 22.046665, 13.959712]	[140, 146, 152]	[]	[]	[25138948, 25138954, 25138960]	[]
875_2338	chr1	28647955	28648355	+	1000	52.5	[6.2921505]	[127]	[]	[]	[28648153]	[]
875_2344	chr1	175191657	175192057	+	1000	52.5	[6.366879]	[53]	[]	[]	[175191809]	[]
875_2358	chr16	87918726	87919126	+	898	52.5	[]	[]	[7.863005, 14.841655, 4.1531425, 4.655307, 14.058751]	[164, 169, 191, 193, 199]	[]	[87918936, 87918941, 87918963, 87918965, 87918971]
875_2374	chr5	148809183	148809583	+	1000	52.5	[7.688548]	[126]	[]	[]	[148809351]	[]
875_2377	chr6	143807580	143807980	+	1000	52.5	[14.7883625]	[99]	[]	[]	[143807776]	[]
875_2380	chr7	101856560	101856960	+	1000	52.5	[]	[]	[11.647649]	[179]	[]	[101856787]
875_2382	chr7	116954172	116954572	+	821	52.5	[11.548108, 7.750241]	[151, 157]	[]	[]	[116954409, 116954415]	[]
875_2385	chr9	133123110	133123510	+	1000	52.5	[4.556118]	[125]	[]	[]	[133123283]	[]
875_2389	chr1	167936151	167936551	+	1000	52.0	[13.794273]	[84]	[]	[]	[167936302]	[]
875_2394	chr10	22630603	22631003	+	1000	52.0	[5.1232376]	[184]	[]	[]	[22630853]	[]
875_2397	chr11	65262209	65262609	+	1000	52.0	[9.348174]	[173]	[8.855481, 7.648376]	[152, 158]	[65262455]	[65262434, 65262440]
875_2426	chr9	98340936	98341336	+	1000	52.0	[]	[]	[5.406717]	[171]	[]	[98341134]
875_2427	chr9	131102705	131103105	+	1000	52.0	[]	[]	[9.00399]	[128]	[]	[131102927]
875_2433	chr1	172456262	172456662	+	1000	51.5	[]	[]	[5.8887806, 7.7924585]	[197, 203]	[]	[172456473, 172456479]
875_2436	chr10	118832164	118832564	+	1000	51.5	[]	[]	[17.175371, 4.862629]	[93, 99]	[]	[118832344, 118832350]
875_2440	chr13	92313412	92313812	+	1000	51.5	[5.496933, 4.474316, 14.438382]	[70, 101, 107]	[]	[]	[92313569, 92313600, 92313606]	[]
875_2444	chr15	80998539	80998939	+	966	51.5	[]	[]	[7.882837, 4.317154]	[91, 156]	[]	[80998691, 80998756]
875_2449	chr2	230415901	230416301	+	1000	51.5	[16.2374, 4.603391]	[170, 176]	[4.239361, 6.887842]	[118, 124]	[230416135, 230416141]	[230416083, 230416089]
875_245	chr6	711225	711625	+	1000	161.5	[]	[]	[4.6367035, 7.0125756, 9.415517, 6.144048]	[144, 145, 152, 158]	[]	[711434, 711435, 711442, 711448]
875_2454	chr22	40276507	40276907	+	1000	51.5	[]	[]	[21.140116]	[150]	[]	[40276747]
875_2456	chr3	5497455	5497855	+	973	51.5	[]	[]	[14.178845, 8.688504]	[185, 191]	[]	[5497684, 5497690]
875_2464	chr6	29752345	29752745	+	1000	51.5	[]	[]	[6.805369, 17.607838]	[169, 175]	[]	[29752575, 29752581]
875_2468	chr6	146890938	146891338	+	1000	51.5	[]	[]	[6.8702555, 11.38606, 8.577099, 13.050991]	[152, 153, 158, 159]	[]	[146891143, 146891144, 146891149, 146891150]
875_2490	chr15	32861705	32862105	+	1000	51.0	[]	[]	[16.494452]	[90]	[]	[32861893]
875_2494	chr16	50665251	50665651	+	1000	51.0	[13.2259655, 6.1648297]	[186, 203]	[]	[]	[50665476, 50665493]	[]
875_2497	chr18	74499321	74499721	+	1000	51.0	[]	[]	[6.985464, 21.599787]	[189, 195]	[]	[74499546, 74499552]
875_2502	chr2	197930602	197931002	+	1000	51.0	[7.387194]	[211]	[]	[]	[197930846]	[]
875_2508	chr5	61180930	61181330	+	1000	51.0	[5.357216, 8.477609, 6.49083]	[129, 135, 204]	[17.679777, 9.579101, 4.204421]	[146, 152, 177]	[61181089, 61181095, 61181164]	[61181106, 61181112, 61181137]
875_2509	chr5	97095004	97095404	+	1000	51.0	[]	[]	[13.071825, 14.814234, 11.83285, 5.9386096]	[85, 91, 123, 129]	[]	[97095156, 97095162, 97095194, 97095200]
875_2515	chr7	26665052	26665452	+	1000	51.0	[]	[]	[18.515402, 7.4598207]	[57, 63]	[]	[26665209, 26665215]
875_252	chr15	50247758	50248158	+	1000	159.5	[11.12943, 20.561657, 12.826387]	[136, 142, 148]	[]	[]	[50247933, 50247939, 50247945]	[]
875_2529	chr10	61786732	61787132	+	1000	50.5	[5.669795, 16.071718]	[116, 122]	[]	[]	[61786905, 61786911]	[]
875_2530	chr13	48817128	48817528	+	1000	50.5	[]	[]	[8.3474245, 19.267706]	[135, 141]	[]	[48817334, 48817340]
875_2541	chr2	170362220	170362620	+	1000	50.5	[5.175256]	[170]	[]	[]	[170362405]	[]
875_255	chr4	168480327	168480727	+	1000	159.0	[18.962803, 6.0403757, 4.419754]	[123, 129, 153]	[]	[]	[168480531, 168480537, 168480561]	[]
875_2558	chr6	85644001	85644401	+	1000	50.5	[]	[]	[12.153538]	[157]	[]	[85644176]
875_2565	chr8	39913583	39913983	+	700	50.5	[]	[]	[7.4426594, 4.966415, 15.499325, 11.26347]	[110, 116, 123, 140]	[]	[39913763, 39913769, 39913776, 39913793]
875_2567	chr8	127639122	127639522	+	883	50.5	[14.345975, 11.927859]	[123, 129]	[]	[]	[127639325, 127639331]	[]
