#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_1614	chr7	127986838	127987238	+	1000	54.5	[]	[]	[8.176826]	[126]	[]	[127987055]
965_1616	chr9	91193772	91194172	+	1000	54.5	[]	[]	[8.366211]	[131]	[]	[91193987]
965_162	chr6	159633181	159633581	+	1000	174.0	[7.6749144]	[88]	[]	[]	[159633356]	[]
965_1627	chr11	83286324	83286724	+	1000	54.0	[]	[]	[8.176826]	[133]	[]	[83286547]
965_1628	chr11	126420349	126420749	+	1000	54.0	[]	[]	[8.176826]	[149]	[]	[126420575]
965_1651	chr22	23151018	23151418	+	1000	54.0	[]	[]	[10.269137]	[138]	[]	[23151233]
965_1659	chr6	14477172	14477572	+	1000	54.0	[]	[]	[10.269137]	[141]	[]	[14477387]
965_1663	chr7	135510208	135510608	+	1000	54.0	[]	[]	[8.731906]	[131]	[]	[135510422]
965_1668	chrX	2464799	2465199	+	1000	54.0	[12.834519, 7.8428354, 7.8428354]	[117, 167, 205]	[]	[]	[2464959, 2465009, 2465047]	[]
965_167	chr5	73496942	73497342	+	1000	171.5	[8.731906]	[97]	[]	[]	[73497132]	[]
965_1673	chr1	143231790	143232190	+	1000	53.5	[]	[]	[8.518976, 8.196857]	[76, 129]	[]	[143231958, 143232011]
965_1675	chr1	182300058	182300458	+	1000	53.5	[]	[]	[8.311733]	[145]	[]	[182300299]
965_1678	chr10	50327082	50327482	+	1000	53.5	[]	[]	[7.7329817]	[109]	[]	[50327240]
965_168	chr2	168774094	168774494	+	1000	169.5	[12.834519]	[93]	[]	[]	[168774277]	[]
965_1689	chr17	41785134	41785534	+	1000	53.5	[8.518976]	[96]	[]	[]	[41785327]	[]
965_1695	chr21	37338840	37339240	+	1000	53.5	[]	[]	[9.390524]	[141]	[]	[37339052]
965_1698	chr22	22507522	22507922	+	1000	53.5	[8.196857]	[69]	[]	[]	[22507685]	[]
965_171	chr9	128656608	128657008	+	1000	168.0	[]	[]	[12.834519]	[97]	[]	[128656803]
965_1712	chr9	120842955	120843355	+	1000	53.5	[9.390524]	[121]	[]	[]	[120843168]	[]
965_1718	chr1	160911458	160911858	+	1000	53.0	[]	[]	[12.834519, 8.366211]	[107, 174]	[]	[160911630, 160911697]
965_1719	chr1	233112868	233113268	+	1000	53.0	[7.6554527]	[74]	[]	[]	[233113041]	[]
965_1727	chr17	44344940	44345340	+	1000	53.0	[10.269137]	[178]	[]	[]	[44345171]	[]
965_1731	chr2	27015930	27016330	+	1000	53.0	[7.6749144]	[154]	[]	[]	[27016167]	[]
965_1734	chr22	20859234	20859634	+	1000	53.0	[]	[]	[8.731906]	[169]	[]	[20859408]
965_1738	chr6	27792141	27792541	+	1000	53.0	[]	[]	[10.269137]	[120]	[]	[27792331]
965_1743	chr8	85959115	85959515	+	1000	53.0	[9.390524, 8.518976]	[76, 81]	[]	[]	[85959287, 85959292]	[]
965_1756	chr1	35268538	35268938	+	1000	52.5	[]	[]	[9.390524]	[138]	[]	[35268743]
965_1757	chr1	61013217	61013617	+	1000	52.5	[10.269137]	[158]	[]	[]	[61013466]	[]
965_1761	chr1	234607990	234608390	+	1000	52.5	[]	[]	[8.366211]	[113]	[]	[234608202]
965_1768	chr17	49739639	49740039	+	1000	52.5	[]	[]	[7.7329817]	[130]	[]	[49739824]
965_1778	chr2	133780117	133780517	+	1000	52.5	[]	[]	[8.518976]	[101]	[]	[133780305]
965_1782	chr22	19431857	19432257	+	1000	52.5	[]	[]	[10.269137]	[115]	[]	[19432068]
965_1790	chr3	46549265	46549665	+	1000	52.5	[8.366211, 12.834519]	[89, 112]	[]	[]	[46549442, 46549465]	[]
965_1791	chr3	186570143	186570543	+	1000	52.5	[9.390524]	[90]	[]	[]	[186570320]	[]
965_1793	chr4	10180922	10181322	+	1000	52.5	[7.7329817]	[91]	[]	[]	[10181091]	[]
965_1797	chr6	105810499	105810899	+	1000	52.5	[8.366211]	[114]	[]	[]	[105810681]	[]
965_1799	chr9	123835060	123835460	+	1000	52.5	[]	[]	[10.269137]	[99]	[]	[123835245]
965_18	chr16	46394613	46395013	+	1000	640.0	[]	[]	[8.311733]	[74]	[]	[46394783]
965_1808	chr1	236604344	236604744	+	1000	52.0	[]	[]	[10.269137]	[141]	[]	[236604583]
965_181	chr6	45445808	45446208	+	1000	160.0	[8.366211, 12.834519]	[105, 146]	[]	[]	[45446005, 45446046]	[]
965_1814	chr17	59786475	59786875	+	1000	52.0	[9.390524]	[67]	[]	[]	[59786628]	[]
965_1818	chr19	35309790	35310190	+	1000	52.0	[]	[]	[7.7999115]	[120]	[]	[35309988]
965_1839	chr8	90541763	90542163	+	1000	52.0	[]	[]	[10.269137]	[141]	[]	[90541984]
965_1852	chr1	114757990	114758390	+	1000	51.5	[12.834519]	[99]	[]	[]	[114758144]	[]
965_1857	chr10	35386786	35387186	+	1000	51.5	[8.366211]	[72]	[]	[]	[35386957]	[]
965_1860	chr10	49941862	49942262	+	1000	51.5	[]	[]	[12.834519]	[108]	[]	[49942070]
965_1862	chr11	72793887	72794287	+	1000	51.5	[]	[]	[8.518976]	[138]	[]	[72794070]
965_1871	chr2	178273700	178274100	+	1000	51.5	[8.731906]	[74]	[]	[]	[178273869]	[]
965_1872	chr20	22414234	22414634	+	1000	51.5	[]	[]	[9.390524]	[104]	[]	[22414397]
965_1874	chr22	22553414	22553814	+	1000	51.5	[]	[]	[12.834519]	[212]	[]	[22553658]
965_188	chr17	27748056	27748456	+	1000	157.0	[12.834519]	[112]	[]	[]	[27748265]	[]
965_1886	chr6	133701582	133701982	+	1000	51.5	[]	[]	[8.731906]	[125]	[]	[133701801]
965_190	chr12	75334273	75334673	+	1000	155.5	[9.390524]	[119]	[]	[]	[75334481]	[]
965_1901	chr1	100249565	100249965	+	1000	51.0	[10.269137]	[132]	[]	[]	[100249780]	[]
965_1902	chr1	203861468	203861868	+	1000	51.0	[9.390524]	[139]	[]	[]	[203861650]	[]
965_1910	chr10	68988655	68989055	+	1000	51.0	[7.8428354, 9.390524]	[98, 124]	[]	[]	[68988840, 68988866]	[]
965_1914	chr12	14260562	14260962	+	1000	51.0	[10.269137]	[134]	[10.269137]	[122]	[14260774]	[14260762]
965_1916	chr12	62602216	62602616	+	1000	51.0	[]	[]	[12.834519]	[111]	[]	[62602424]
965_192	chr1	16146263	16146663	+	1000	152.5	[]	[]	[7.6554527]	[77]	[]	[16146431]
965_1937	chr5	148383687	148384087	+	1000	51.0	[7.7329817]	[136]	[]	[]	[148383922]	[]
965_1940	chr6	151254669	151255069	+	1000	51.0	[]	[]	[10.269137]	[116]	[]	[151254879]
965_1941	chr7	36390183	36390583	+	1000	51.0	[]	[]	[10.269137]	[120]	[]	[36390398]
965_1943	chr7	127107709	127108109	+	1000	51.0	[]	[]	[7.7999115]	[98]	[]	[127107907]
965_1954	chr1	20575213	20575613	+	1000	50.5	[]	[]	[12.834519]	[146]	[]	[20575448]
965_1957	chr1	172717730	172718130	+	1000	50.5	[]	[]	[8.311733]	[87]	[]	[172717887]
965_1969	chr19	45405566	45405966	+	1000	50.5	[]	[]	[10.269137]	[108]	[]	[45405774]
965_1972	chr2	66481215	66481615	+	1000	50.5	[9.390524]	[105]	[]	[]	[66481397]	[]
965_1975	chr2	218731539	218731939	+	1000	50.5	[12.834519]	[110]	[]	[]	[218731734]	[]
965_1977	chr22	17980531	17980931	+	1000	50.5	[8.311733, 8.311733]	[124, 141]	[]	[]	[17980751, 17980768]	[]
965_198	chr22	20509332	20509732	+	1000	150.0	[8.196857]	[106]	[7.8428354]	[122]	[20509529]	[20509545]
965_1982	chr22	21761107	21761507	+	1000	50.5	[]	[]	[8.311733]	[119]	[]	[21761306]
965_1985	chr22	37982916	37983316	+	1000	50.5	[9.390524]	[87]	[]	[]	[37983103]	[]
965_1986	chr3	14232516	14232916	+	1000	50.5	[]	[]	[8.196857]	[123]	[]	[14232704]
965_1989	chr6	7723039	7723439	+	1000	50.5	[12.834519]	[106]	[]	[]	[7723234]	[]
965_1990	chr6	10521090	10521490	+	1000	50.5	[12.834519]	[129]	[]	[]	[10521295]	[]
965_1994	chr7	128209726	128210126	+	1000	50.5	[]	[]	[10.269137]	[128]	[]	[128209927]
965_1995	chr7	129401418	129401818	+	1000	50.5	[8.311733]	[203]	[]	[]	[129401655]	[]
965_2002	chr1	212242315	212242715	+	1000	50.0	[]	[]	[7.6554527]	[143]	[]	[212242514]
965_2009	chr12	26845927	26846327	+	1000	50.0	[]	[]	[12.834519, 7.6554527]	[80, 148]	[]	[26846104, 26846172]
965_2017	chr17	33905312	33905712	+	1000	50.0	[]	[]	[7.6749144]	[100]	[]	[33905496]
965_2018	chr17	64082225	64082625	+	1000	50.0	[7.9547687]	[211]	[]	[]	[64082471]	[]
965_2020	chr19	8389965	8390365	+	1000	50.0	[10.269137]	[130]	[]	[]	[8390185]	[]
965_2025	chr22	21626641	21627041	+	1000	50.0	[]	[]	[7.7329817]	[65]	[]	[21626797]
965_2051	chr1	234486907	234487307	+	1000	49.5	[8.731906]	[123]	[]	[]	[234487122]	[]
965_2057	chr16	87778985	87779385	+	1000	49.5	[]	[]	[7.7999115]	[230]	[]	[87779229]
965_207	chr9	109817859	109818259	+	1000	148.0	[]	[]	[9.390524]	[124]	[]	[109818074]
965_2076	chr3	38805787	38806187	+	1000	49.5	[]	[]	[8.518976]	[141]	[]	[38806027]
965_2079	chr5	68433932	68434332	+	1000	49.5	[]	[]	[8.196857, 7.7999115]	[141, 156]	[]	[68434127, 68434142]
965_2086	chr7	123682652	123683052	+	1000	49.5	[8.366211]	[193]	[]	[]	[123682902]	[]
965_2089	chr9	94167028	94167428	+	1000	49.5	[]	[]	[12.834519]	[146]	[]	[94167251]
965_209	chr2	168976188	168976588	+	1000	147.5	[]	[]	[12.834519]	[118]	[]	[168976398]
965_2090	chr9	129570575	129570975	+	1000	49.5	[9.390524]	[117]	[]	[]	[129570791]	[]
965_2098	chr1	46735727	46736127	+	1000	49.0	[10.269137]	[126]	[]	[]	[46735951]	[]
965_2099	chr1	58881474	58881874	+	1000	49.0	[]	[]	[7.7999115]	[181]	[]	[58881718]
965_2101	chr1	145979226	145979626	+	1000	49.0	[]	[]	[9.390524]	[117]	[]	[145979441]
965_2104	chr1	176207485	176207885	+	1000	49.0	[12.834519]	[108]	[12.834519]	[175]	[176207663]	[176207730]
965_2109	chr11	448196	448596	+	1000	49.0	[]	[]	[12.834519]	[128]	[]	[448415]
965_2116	chr18	48488520	48488920	+	1000	49.0	[10.269137]	[125]	[10.269137]	[137]	[48488723]	[48488735]
965_2123	chr20	31720119	31720519	+	1000	49.0	[12.834519]	[116]	[]	[]	[31720328]	[]
965_2124	chr21	45256975	45257375	+	1000	49.0	[12.834519]	[126]	[]	[]	[45257189]	[]
965_2125	chr22	16602889	16603289	+	1000	49.0	[]	[]	[8.731906]	[112]	[]	[16603085]
965_2132	chr3	33914757	33915157	+	1000	49.0	[10.269137]	[115]	[]	[]	[33914962]	[]
965_2133	chr3	46406863	46407263	+	1000	49.0	[8.176826, 7.6749144]	[62, 117]	[]	[]	[46407015, 46407070]	[]
965_2139	chr6	158999856	159000256	+	1000	49.0	[]	[]	[12.834519]	[107]	[]	[159000022]
965_2140	chr6	163416717	163417117	+	1000	49.0	[]	[]	[12.834519]	[96]	[]	[163416908]
965_2149	chr9	93594168	93594568	+	1000	49.0	[12.834519]	[103]	[]	[]	[93594366]	[]
965_2157	chr1	34924799	34925199	+	1000	48.5	[7.7999115]	[172]	[]	[]	[34925045]	[]
965_2160	chr1	46303211	46303611	+	1000	48.5	[7.6554527]	[197]	[8.366211]	[155]	[46303457]	[46303415]
965_2174	chr17	75426347	75426747	+	1000	48.5	[]	[]	[10.269137]	[129]	[]	[75426550]
965_2187	chr3	41095725	41096125	+	1000	48.5	[10.269137, 12.834519]	[90, 160]	[]	[]	[41095900, 41095970]	[]
965_2189	chr3	43769827	43770227	+	1000	48.5	[12.834519, 7.7329817]	[163, 214]	[8.311733, 8.731906]	[171, 188]	[43769995, 43770046]	[43770003, 43770020]
965_2193	chr6	36874590	36874990	+	1000	48.5	[]	[]	[8.196857, 10.269137]	[74, 113]	[]	[36874749, 36874788]
965_2194	chr6	41921060	41921460	+	1000	48.5	[12.834519]	[117]	[]	[]	[41921259]	[]
965_2197	chr9	94867175	94867575	+	1000	48.5	[]	[]	[12.834519]	[91]	[]	[94867358]
965_2199	chr9	130840150	130840550	+	1000	48.5	[9.390524]	[100]	[]	[]	[130840341]	[]
965_22	chr16	46398718	46399118	+	1000	535.0	[]	[]	[8.518976]	[147]	[]	[46398964]
965_2200	chr9	130908113	130908513	+	1000	48.5	[12.834519]	[59]	[8.311733]	[91]	[130908270]	[130908302]
965_2205	chrX	31871951	31872351	+	1000	48.5	[]	[]	[12.834519]	[129]	[]	[31872173]
965_2216	chr11	59615836	59616236	+	1000	48.0	[]	[]	[10.269137]	[109]	[]	[59616043]
965_2219	chr12	57088445	57088845	+	1000	48.0	[]	[]	[12.834519]	[151]	[]	[57088674]
965_2223	chr12	122860244	122860644	+	1000	48.0	[]	[]	[9.390524]	[100]	[]	[122860440]
965_2229	chr18	22194112	22194512	+	1000	48.0	[8.366211]	[81]	[]	[]	[22194288]	[]
965_2237	chr22	21593920	21594320	+	1000	48.0	[8.311733]	[216]	[]	[]	[21594142]	[]
965_2242	chr22	23119555	23119955	+	1000	48.0	[]	[]	[8.176826]	[155]	[]	[23119761]
965_2251	chr6	37103211	37103611	+	1000	48.0	[7.6749144]	[145]	[]	[]	[37103399]	[]
965_2252	chr6	157764530	157764930	+	1000	48.0	[]	[]	[12.834519]	[111]	[]	[157764729]
965_2255	chr7	75938032	75938432	+	1000	48.0	[]	[]	[8.366211]	[126]	[]	[75938257]
965_2258	chr7	158818514	158818914	+	1000	48.0	[10.269137]	[73]	[]	[]	[158818679]	[]
965_2259	chr8	38411559	38411959	+	1000	48.0	[9.390524]	[94]	[]	[]	[38411752]	[]
965_2262	chr1	11594156	11594556	+	1000	47.5	[7.7999115]	[59]	[12.834519]	[108]	[11594315]	[11594364]
965_2264	chr1	19869924	19870324	+	1000	47.5	[]	[]	[8.731906]	[67]	[]	[19870089]
965_2270	chr1	85225146	85225546	+	1000	47.5	[]	[]	[9.390524]	[141]	[]	[85225362]
965_2289	chr1_KI270709v1_random	8328	8728	+	1000	47.5	[8.518976]	[156]	[]	[]	[8563]	[]
965_2291	chr2	43178165	43178565	+	1000	47.5	[9.390524]	[75]	[]	[]	[43178318]	[]
965_2294	chr22	19554759	19555159	+	1000	47.5	[12.834519]	[85]	[]	[]	[19554933]	[]
965_230	chr6	129748225	129748625	+	1000	139.0	[7.7329817]	[102]	[]	[]	[129748424]	[]
965_2304	chr22	22767360	22767760	+	1000	47.5	[8.731906]	[214]	[]	[]	[22767609]	[]
965_2314	chr4	40046298	40046698	+	1000	47.5	[]	[]	[7.6554527, 12.834519]	[117, 133]	[]	[40046512, 40046528]
965_232	chr1	33634827	33635227	+	1000	138.0	[]	[]	[12.834519]	[112]	[]	[33635035]
965_2321	chr6	157763339	157763739	+	1000	47.5	[]	[]	[12.834519, 7.7329817]	[102, 143]	[]	[157763535, 157763576]
965_2338	chr1	146038955	146039355	+	1000	47.0	[]	[]	[12.834519]	[106]	[]	[146039140]
965_234	chr12	122400460	122400860	+	1000	137.5	[10.269137]	[105]	[8.311733]	[88]	[122400654]	[122400637]
965_2341	chr1	234545907	234546307	+	1000	47.0	[]	[]	[8.311733]	[81]	[]	[234546072]
965_2353	chr16	23952556	23952956	+	1000	47.0	[]	[]	[8.731906]	[180]	[]	[23952759]
965_2356	chr17	81683568	81683968	+	1000	47.0	[12.834519]	[83]	[]	[]	[81683750]	[]
965_236	chr9	128558330	128558730	+	1000	137.5	[10.269137]	[102]	[]	[]	[128558521]	[]
965_2366	chr2	102064216	102064616	+	1000	47.0	[]	[]	[10.269137]	[65]	[]	[102064378]
965_2387	chr6	158869068	158869468	+	1000	47.0	[]	[]	[12.834519, 7.7329817]	[94, 131]	[]	[158869223, 158869260]
965_2390	chr7	111486510	111486910	+	1000	47.0	[12.834519]	[66]	[8.311733]	[90]	[111486675]	[111486699]
965_2392	chr7	148962689	148963089	+	1000	47.0	[]	[]	[7.6554527]	[68]	[]	[148962850]
965_2394	chr9	130794396	130794796	+	1000	47.0	[8.311733]	[113]	[]	[]	[130794553]	[]
965_2400	chr1	26692068	26692468	+	1000	46.5	[8.518976, 8.311733]	[105, 116]	[]	[]	[26692257, 26692268]	[]
965_2409	chr11	64185872	64186272	+	1000	46.5	[12.834519]	[148]	[]	[]	[64186106]	[]
965_2410	chr11	69420478	69420878	+	1000	46.5	[7.6749144]	[80]	[8.196857]	[122]	[69420656]	[69420698]
965_2423	chr15	101451338	101451738	+	1000	46.5	[]	[]	[8.366211]	[129]	[]	[101451497]
965_2432	chr2	85584998	85585398	+	1000	46.5	[12.834519]	[128]	[]	[]	[85585202]	[]
965_2434	chr2	177738519	177738919	+	1000	46.5	[7.9547687]	[137]	[]	[]	[177738739]	[]
965_2451	chr3	33440603	33441003	+	1000	46.5	[]	[]	[9.390524]	[93]	[]	[33440770]
965_2459	chr6	30556940	30557340	+	1000	46.5	[]	[]	[10.269137]	[149]	[]	[30557184]
965_2460	chr6	37126272	37126672	+	1000	46.5	[]	[]	[12.834519, 12.834519]	[106, 115]	[]	[37126469, 37126478]
965_2462	chr6	158849910	158850310	+	1000	46.5	[]	[]	[8.366211]	[156]	[]	[158850099]
965_2465	chr7	103149526	103149926	+	1000	46.5	[10.269137]	[181]	[]	[]	[103149762]	[]
965_2468	chr8	101287954	101288354	+	1000	46.5	[8.366211]	[98]	[7.7329817]	[150]	[101288150]	[101288202]
965_2469	chr9	68746972	68747372	+	1000	46.5	[12.834519]	[78]	[]	[]	[68747136]	[]
965_2506	chr17_GL000205v2_random	57832	58232	+	1000	46.0	[12.834519]	[137]	[]	[]	[58027]	[]
965_2519	chr22	22085931	22086331	+	1000	46.0	[]	[]	[10.269137]	[143]	[]	[22086165]
965_252	chr2	173027442	173027842	+	1000	133.5	[8.366211]	[88]	[]	[]	[173027625]	[]
965_253	chr6	90368978	90369378	+	1000	133.5	[]	[]	[7.6749144]	[80]	[]	[90369140]
965_2537	chr6	157393224	157393624	+	1000	46.0	[]	[]	[8.518976, 9.390524]	[107, 134]	[]	[157393392, 157393419]
965_254	chr16	46380681	46381081	+	1000	133.0	[8.518976]	[77]	[]	[]	[46380858]	[]
965_2562	chr1	21022430	21022830	+	1000	45.5	[7.9547687]	[147]	[]	[]	[21022650]	[]
965_2576	chr11	18802628	18803028	+	1000	45.5	[]	[]	[12.834519]	[85]	[]	[18802800]
965_2579	chr11	74138543	74138943	+	1000	45.5	[8.176826]	[95]	[]	[]	[74138714]	[]
965_2584	chr12	108691210	108691610	+	1000	45.5	[]	[]	[8.731906, 7.5994935]	[155, 190]	[]	[108691378, 108691413]
965_2590	chr17	78883217	78883617	+	1000	45.5	[]	[]	[8.311733]	[178]	[]	[78883446]
965_2593	chr19	38930157	38930557	+	1000	45.5	[9.390524]	[132]	[]	[]	[38930367]	[]
965_2595	chr2	28516881	28517281	+	1000	45.5	[]	[]	[9.390524]	[89]	[]	[28517052]
965_2624	chr6	28980360	28980760	+	1000	45.5	[8.366211]	[137]	[]	[]	[28980547]	[]
965_2627	chr7	112422804	112423204	+	1000	45.5	[]	[]	[10.269137]	[108]	[]	[112423012]
965_2639	chr9	131235352	131235752	+	1000	45.5	[]	[]	[7.6749144]	[85]	[]	[131235519]
965_2658	chr10	6279423	6279823	+	1000	45.0	[]	[]	[12.834519, 12.834519]	[108, 140]	[]	[6279600, 6279632]
965_2666	chr17	27805430	27805830	+	1000	45.0	[9.390524]	[117]	[]	[]	[27805639]	[]
965_2672	chr2	90387588	90387988	+	1000	45.0	[]	[]	[8.518976]	[80]	[]	[90387765]
965_2676	chr21	33324540	33324940	+	1000	45.0	[]	[]	[10.269137]	[65]	[]	[33324693]
965_268	chr7	138002045	138002445	+	1000	129.5	[]	[]	[12.834519, 7.7329817]	[104, 117]	[]	[138002235, 138002248]
965_2683	chr3	36992654	36993054	+	1000	45.0	[8.176826]	[181]	[]	[]	[36992872]	[]
965_2684	chr3	113746523	113746923	+	1000	45.0	[]	[]	[9.390524]	[116]	[]	[113746726]
965_2691	chr6	7166827	7167227	+	1000	45.0	[7.7329817]	[94]	[]	[]	[7167019]	[]
965_2699	chr7	1537169	1537569	+	1000	45.0	[]	[]	[10.269137]	[89]	[]	[1537330]
965_2702	chr7	108103940	108104340	+	1000	45.0	[]	[]	[12.834519]	[90]	[]	[108104129]
965_2706	chr8	90187684	90188084	+	1000	45.0	[9.390524]	[139]	[]	[]	[90187919]	[]
965_2709	chr8	124651141	124651541	+	1000	45.0	[7.6749144]	[135]	[]	[]	[124651339]	[]
965_2719	chr1	33036139	33036539	+	1000	44.5	[]	[]	[12.834519]	[94]	[]	[33036326]
965_2725	chr1	172452624	172453024	+	1000	44.5	[12.834519]	[133]	[]	[]	[172452835]	[]
965_2727	chr1	205144734	205145134	+	1000	44.5	[]	[]	[12.834519]	[120]	[]	[205144942]
965_2730	chr1	207084733	207085133	+	1000	44.5	[7.7329817]	[152]	[]	[]	[207084976]	[]
965_2733	chr10	21926953	21927353	+	1000	44.5	[]	[]	[12.834519]	[120]	[]	[21927171]
965_274	chr19	49391992	49392392	+	1000	127.5	[]	[]	[8.518976]	[155]	[]	[49392221]
965_2740	chr13	110964268	110964668	+	1000	44.5	[]	[]	[12.834519]	[65]	[]	[110964430]
965_2741	chr15	44711357	44711757	+	1000	44.5	[10.269137]	[94]	[]	[]	[44711515]	[]
965_2744	chr16	67245985	67246385	+	1000	44.5	[12.834519]	[134]	[10.269137]	[109]	[67246182]	[67246157]
965_2770	chr22	41697292	41697692	+	1000	44.5	[]	[]	[12.834519]	[147]	[]	[41697525]
965_278	chr19	49408800	49409200	+	1000	127.0	[]	[]	[9.390524]	[156]	[]	[49409038]
965_2786	chr7	76318656	76319056	+	1000	44.5	[8.176826]	[149]	[]	[]	[76318873]	[]
965_2793	chr9	122905384	122905784	+	1000	44.5	[9.390524]	[100]	[]	[]	[122905581]	[]
965_2799	chr9	131130999	131131399	+	1000	44.5	[8.518976]	[152]	[]	[]	[131131157]	[]
965_280	chr19	49442433	49442833	+	1000	126.5	[]	[]	[8.196857, 8.196857]	[95, 155]	[]	[49442622, 49442682]
965_2804	chr1	41810456	41810856	+	1000	44.0	[8.311733]	[115]	[]	[]	[41810670]	[]
965_2807	chr1	54053266	54053666	+	1000	44.0	[]	[]	[7.6749144, 7.6554527]	[120, 162]	[]	[54053470, 54053512]
965_2813	chr1	206612170	206612570	+	1000	44.0	[]	[]	[12.834519]	[124]	[]	[206612383]
965_2818	chr11	57778460	57778860	+	1000	44.0	[]	[]	[10.269137]	[176]	[]	[57778678]
965_2822	chr12	49233012	49233412	+	1000	44.0	[]	[]	[12.834519]	[80]	[]	[49233192]
965_2831	chr16	83561841	83562241	+	1000	44.0	[]	[]	[8.366211]	[96]	[]	[83562034]
965_2863	chr8	30173809	30174209	+	1000	44.0	[10.269137]	[113]	[]	[]	[30174012]	[]
965_2865	chr8	102788864	102789264	+	1000	44.0	[]	[]	[8.366211]	[154]	[]	[102789096]
965_2866	chr9	124659242	124659642	+	1000	44.0	[]	[]	[10.269137]	[81]	[]	[124659393]
965_2873	chrUn_KI270742v1	9459	9859	+	1000	44.0	[]	[]	[7.8428354]	[175]	[]	[9699]
965_2879	chr1	155934455	155934855	+	1000	43.5	[]	[]	[7.6749144]	[130]	[]	[155934652]
965_288	chr10	46001270	46001670	+	1000	124.0	[8.196857]	[139]	[]	[]	[46001481]	[]
965_2880	chr1	159015346	159015746	+	1000	43.5	[]	[]	[12.834519]	[93]	[]	[159015506]
965_2885	chr1	173429960	173430360	+	1000	43.5	[]	[]	[8.196857]	[137]	[]	[173430170]
965_289	chr18	3623834	3624234	+	1000	124.0	[12.834519]	[92]	[]	[]	[3624010]	[]
965_2892	chr11	34045132	34045532	+	1000	43.5	[7.6749144]	[122]	[8.196857]	[65]	[34045342]	[34045285]
965_2894	chr11	86484292	86484692	+	1000	43.5	[12.834519]	[91]	[]	[]	[86484479]	[]
965_2896	chr12	116559199	116559599	+	1000	43.5	[]	[]	[7.9547687]	[175]	[]	[116559437]
965_2929	chr3	194572307	194572707	+	1000	43.5	[]	[]	[8.366211]	[187]	[]	[194572535]
965_2931	chr4	10181461	10181861	+	1000	43.5	[]	[]	[9.390524]	[159]	[]	[10181624]
965_2959	chr9	130795406	130795806	+	1000	43.5	[8.366211]	[102]	[]	[]	[130795566]	[]
965_2975	chr1	211372371	211372771	+	1000	43.0	[7.7999115]	[152]	[]	[]	[211372575]	[]
965_2980	chr10	47336465	47336865	+	1000	43.0	[7.6554527, 7.7999115]	[117, 143]	[12.834519]	[181]	[47336626, 47336652]	[47336690]
965_2988	chr12	53099293	53099693	+	1000	43.0	[12.834519]	[159]	[]	[]	[53099540]	[]
965_3000	chr17	81094809	81095209	+	1000	43.0	[]	[]	[10.269137]	[97]	[]	[81094974]
965_3005	chr19	51571006	51571406	+	1000	43.0	[]	[]	[12.834519]	[152]	[]	[51571250]
965_3027	chr22	23072279	23072679	+	1000	43.0	[7.6554527]	[206]	[]	[]	[23072489]	[]
965_3029	chr3	43106034	43106434	+	1000	43.0	[]	[]	[12.834519]	[77]	[]	[43106194]
965_3034	chr5	61408573	61408973	+	1000	43.0	[]	[]	[10.269137]	[185]	[]	[61408819]
965_3038	chr6	26440145	26440545	+	1000	43.0	[]	[]	[9.390524]	[138]	[]	[26440367]
965_3044	chr6	125202151	125202551	+	1000	43.0	[]	[]	[8.311733, 12.834519]	[112, 127]	[]	[125202360, 125202375]
965_3047	chr7	88220134	88220534	+	1000	43.0	[7.6554527, 12.834519]	[68, 94]	[]	[]	[88220298, 88220324]	[]
965_3049	chr7	103660472	103660872	+	1000	43.0	[8.731906]	[158]	[7.6749144]	[140]	[103660723]	[103660705]
965_3051	chr7	116218051	116218451	+	1000	43.0	[8.366211]	[78]	[]	[]	[116218223]	[]
965_3058	chr9	129334234	129334634	+	1000	43.0	[]	[]	[12.834519]	[123]	[]	[129334442]
965_3079	chr1	205748716	205749116	+	1000	42.5	[12.834519]	[187]	[]	[]	[205748949]	[]
965_3090	chr11	34371455	34371855	+	1000	42.5	[8.366211]	[58]	[]	[]	[34371608]	[]
965_3093	chr12	6663293	6663693	+	1000	42.5	[8.176826]	[129]	[12.834519]	[72]	[6663512]	[6663455]
965_3098	chr14	33917115	33917515	+	1000	42.5	[]	[]	[8.366211]	[161]	[]	[33917332]
965_310	chr6	30942628	30943028	+	1000	119.0	[8.196857]	[121]	[]	[]	[30942846]	[]
965_311	chr1	117093251	117093651	+	1000	118.5	[]	[]	[12.834519]	[118]	[]	[117093461]
965_3114	chr2	174634502	174634902	+	1000	42.5	[]	[]	[7.6749144]	[73]	[]	[174634657]
965_3115	chr2	177679977	177680377	+	1000	42.5	[]	[]	[7.7999115]	[108]	[]	[177680184]
965_3116	chr21	25736196	25736596	+	1000	42.5	[8.366211]	[96]	[]	[]	[25736386]	[]
965_3118	chr21	43768035	43768435	+	1000	42.5	[]	[]	[7.7329817]	[136]	[]	[43768228]
965_3142	chr6	11575471	11575871	+	1000	42.5	[]	[]	[8.366211]	[119]	[]	[11575655]
965_315	chr12	117042271	117042671	+	1000	118.0	[8.196857]	[87]	[]	[]	[117042453]	[]
