#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF13_idr.fa KLF13 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_1398	chr6	30555856	30556256	+	1000	66.5	[5.018397, 6.733865, 10.964813]	[104, 141, 176]	[]	[]	[30556027, 30556064, 30556099]	[]
92_1399	chr8	95133554	95133954	+	1000	66.5	[]	[]	[6.786397]	[132]	[]	[95133756]
92_1407	chr12	107093825	107094225	+	1000	66.0	[]	[]	[14.493542]	[86]	[]	[107093987]
92_1409	chr15	89782089	89782489	+	1000	66.0	[]	[]	[6.2572165]	[186]	[]	[89782326]
92_1414	chr19	49987177	49987577	+	1000	66.0	[4.9192753]	[124]	[]	[]	[49987357]	[]
92_1427	chr12	120894438	120894838	+	1000	65.5	[]	[]	[9.871068]	[108]	[]	[120894611]
92_1433	chr2	241881300	241881700	+	893	65.5	[]	[]	[3.403891, 6.1349945, 10.458974]	[163, 173, 206]	[]	[241881501, 241881511, 241881544]
92_1438	chr5	40835108	40835508	+	1000	65.5	[]	[]	[3.222725]	[124]	[]	[40835276]
92_1439	chr5	171388381	171388781	+	1000	65.5	[]	[]	[5.096791]	[202]	[]	[171388603]
92_1444	chr9	35657676	35658076	+	1000	65.5	[3.5143135, 10.107032, 3.1354475]	[64, 77, 94]	[]	[]	[35657828, 35657841, 35657858]	[]
92_145	chr15	31356631	31357031	+	1000	182.0	[]	[]	[4.692067]	[196]	[]	[31356861]
92_1452	chr18	9475638	9476038	+	1000	65.0	[]	[]	[15.199458]	[151]	[]	[9475840]
92_1464	chr5	180494033	180494433	+	1000	65.0	[]	[]	[14.493542]	[124]	[]	[180494244]
92_1468	chr6	28896079	28896479	+	1000	65.0	[4.555968]	[93]	[]	[]	[28896243]	[]
92_1470	chr6	36660655	36661055	+	1000	65.0	[]	[]	[13.569626]	[142]	[]	[36660883]
92_1474	chr9	130894602	130895002	+	1000	65.0	[]	[]	[3.9607189]	[151]	[]	[130894757]
92_1476	chrX	49200015	49200415	+	1000	65.0	[]	[]	[4.6211457]	[147]	[]	[49200227]
92_1478	chr1	23825197	23825597	+	1000	64.5	[7.6255403]	[123]	[]	[]	[23825369]	[]
92_1484	chr12	69585198	69585598	+	1000	64.5	[8.6840105]	[161]	[5.736909]	[177]	[69585411]	[69585427]
92_1488	chr16	85612832	85613232	+	1000	64.5	[]	[]	[5.4725156, 7.794016, 3.2114859]	[62, 125, 127]	[]	[85612993, 85613056, 85613058]
92_1490	chr17	75035000	75035400	+	1000	64.5	[5.6094384]	[158]	[]	[]	[75035237]	[]
92_1491	chr19	19034331	19034731	+	1000	64.5	[4.3814473]	[62]	[9.867726]	[99]	[19034486]	[19034523]
92_150	chr15	31387669	31388069	+	1000	179.0	[]	[]	[3.3846033]	[167]	[]	[31387889]
92_1500	chr9	128339964	128340364	+	1000	64.5	[4.33947, 3.384892]	[124, 144]	[]	[]	[128340184, 128340204]	[]
92_1504	chr1	43946511	43946911	+	1000	64.0	[]	[]	[4.6800327]	[140]	[]	[43946688]
92_1505	chr1	92831787	92832187	+	1000	64.0	[]	[]	[6.844332]	[218]	[]	[92832027]
92_1516	chr22	21638450	21638850	+	1000	64.0	[5.943053]	[109]	[]	[]	[21638645]	[]
92_1518	chr3	37176295	37176695	+	1000	64.0	[3.3345616]	[122]	[]	[]	[37176504]	[]
92_152	chr15	31330409	31330809	+	1000	178.0	[3.1852717]	[148]	[]	[]	[31330616]	[]
92_1533	chr11	3965518	3965918	+	1000	63.5	[]	[]	[7.503741]	[120]	[]	[3965724]
92_1535	chr12	119988706	119989106	+	1000	63.5	[]	[]	[8.555723, 14.262938]	[125, 196]	[]	[119988874, 119988945]
92_1537	chr15	56733506	56733906	+	1000	63.5	[5.859793]	[170]	[]	[]	[56733745]	[]
92_1538	chr16	66880606	66881006	+	1000	63.5	[]	[]	[10.100294]	[90]	[]	[66880784]
92_1542	chr19	6111327	6111727	+	1000	63.5	[20.486927]	[129]	[6.123986]	[174]	[6111526]	[6111571]
92_1543	chr19	10416604	10417004	+	1000	63.5	[5.549794]	[136]	[4.0982027]	[167]	[10416774]	[10416805]
92_1544	chr19	10695798	10696198	+	1000	63.5	[]	[]	[9.490389]	[178]	[]	[10696033]
92_1545	chr19	10960538	10960938	+	1000	63.5	[]	[]	[4.1719546]	[187]	[]	[10960785]
92_1547	chr2	26412352	26412752	+	1000	63.5	[8.182036, 8.204816, 4.7619853]	[108, 160, 161]	[]	[]	[26412522, 26412574, 26412575]	[]
92_155	chr21	46635784	46636184	+	1000	177.5	[6.6292057, 13.386938]	[95, 140]	[]	[]	[46635967, 46636012]	[]
92_1553	chr22	21869568	21869968	+	1000	63.5	[]	[]	[3.3270645]	[93]	[]	[21869739]
92_1559	chr5	180860929	180861329	+	1000	63.5	[]	[]	[9.42697]	[143]	[]	[180861159]
92_156	chr11	61567176	61567576	+	1000	176.5	[8.566598, 4.09842]	[81, 124]	[]	[]	[61567338, 61567381]	[]
92_1564	chr8	124998280	124998680	+	1000	63.5	[6.4264174]	[125]	[]	[]	[124998459]	[]
92_157	chr14	103427792	103428192	+	1000	176.5	[8.49363]	[104]	[]	[]	[103427986]	[]
92_1576	chr1	234866411	234866811	+	1000	63.0	[]	[]	[3.8579206]	[178]	[]	[234866614]
92_1577	chr10	86960337	86960737	+	1000	63.0	[7.6300774]	[86]	[]	[]	[86960515]	[]
92_1584	chr19	1407139	1407539	+	1000	63.0	[]	[]	[7.3515005]	[133]	[]	[1407361]
92_1587	chr2	16717544	16717944	+	1000	63.0	[]	[]	[12.531936]	[142]	[]	[16717745]
92_1588	chr21	32727818	32728218	+	1000	63.0	[7.7560153]	[117]	[]	[]	[32728019]	[]
92_1589	chr21	37073443	37073843	+	1000	63.0	[3.9443247]	[168]	[]	[]	[37073669]	[]
92_1590	chr21	37566751	37567151	+	1000	63.0	[]	[]	[3.3395176]	[123]	[]	[37566959]
92_16	chr15	31326364	31326764	+	1000	782.0	[15.168596, 16.245296]	[66, 101]	[]	[]	[31326529, 31326564]	[]
92_1601	chr6	30541653	30542053	+	1000	63.0	[6.262193]	[152]	[]	[]	[30541880]	[]
92_1603	chr6	158853224	158853624	+	1000	63.0	[6.6604996]	[206]	[]	[]	[158853471]	[]
92_1608	chr1	869651	870051	+	1000	62.5	[15.850429, 5.9015822]	[80, 139]	[]	[]	[869830, 869889]	[]
92_1615	chr1	200639996	200640396	+	1000	62.5	[]	[]	[12.981929]	[127]	[]	[200640185]
92_1622	chr16	85114989	85115389	+	1000	62.5	[4.1220016]	[131]	[6.919624]	[82]	[85115198]	[85115149]
92_1625	chr22	20317512	20317912	+	1000	62.5	[]	[]	[5.2452655]	[180]	[]	[20317745]
92_1627	chr5	91291980	91292380	+	1000	62.5	[4.9762077]	[73]	[6.1011868]	[128]	[91292147]	[91292202]
92_1646	chr10	119872805	119873205	+	1000	62.0	[]	[]	[4.2236524]	[154]	[]	[119873050]
92_1647	chr11	1309430	1309830	+	1000	62.0	[4.4384584, 6.4264174, 4.1719546, 4.679429, 8.816675]	[139, 144, 156, 186, 187]	[]	[]	[1309631, 1309636, 1309648, 1309678, 1309679]	[]
92_167	chr15	31296257	31296657	+	1000	174.5	[4.1273036]	[78]	[]	[]	[31296431]	[]
92_1670	chr9	130843041	130843441	+	1000	62.0	[]	[]	[6.420867]	[189]	[]	[130843283]
92_1671	chr1	1116166	1116566	+	1000	61.5	[]	[]	[6.362624, 4.0770116]	[153, 158]	[]	[1116388, 1116393]
92_1679	chr16	28924734	28925134	+	1000	61.5	[21.126402, 14.493542]	[116, 145]	[]	[]	[28924938, 28924967]	[]
92_1680	chr17	18039018	18039418	+	1000	61.5	[4.205081, 10.964813]	[90, 143]	[]	[]	[18039192, 18039245]	[]
92_1683	chr18	9016841	9017241	+	1000	61.5	[3.8476954]	[122]	[]	[]	[9017042]	[]
92_1684	chr19	907251	907651	+	1000	61.5	[]	[]	[10.964813, 12.146095]	[126, 166]	[]	[907448, 907488]
92_1692	chr7	106660833	106661233	+	1000	61.5	[4.445164]	[161]	[]	[]	[106661023]	[]
92_1693	chr7	116526096	116526496	+	1000	61.5	[]	[]	[12.506971]	[148]	[]	[116526300]
92_1697	chr9	131045381	131045781	+	1000	61.5	[]	[]	[4.234399]	[126]	[]	[131045601]
92_170	chr22	19723276	19723676	+	1000	173.5	[]	[]	[7.875211, 7.3515005]	[121, 132]	[]	[19723477, 19723488]
92_1702	chr1	36321068	36321468	+	1000	61.0	[7.3654466]	[88]	[7.6300774]	[106]	[36321231]	[36321249]
92_1703	chr1	42456277	42456677	+	1000	61.0	[5.097141]	[158]	[18.705444]	[203]	[42456463]	[42456508]
92_1706	chr1	241696720	241697120	+	1000	61.0	[4.9762077]	[106]	[]	[]	[241696909]	[]
92_1713	chr16	30092627	30093027	+	1000	61.0	[]	[]	[6.7017994]	[108]	[]	[30092806]
92_1716	chr17	39014123	39014523	+	1000	61.0	[7.1714993]	[185]	[]	[]	[39014356]	[]
92_1726	chr3	101643830	101644230	+	1000	61.0	[]	[]	[4.9762077]	[122]	[]	[101644027]
92_1729	chr4	173335088	173335488	+	1000	61.0	[10.964813]	[114]	[]	[]	[173335290]	[]
92_1736	chr9	131068452	131068852	+	1000	61.0	[]	[]	[3.373224]	[168]	[]	[131068659]
92_1741	chr1	15835846	15836246	+	1000	60.5	[]	[]	[6.6928844, 4.942787]	[105, 158]	[]	[15836040, 15836093]
92_1744	chr1	84506159	84506559	+	1000	60.5	[]	[]	[8.597348, 7.47609]	[103, 119]	[]	[84506319, 84506335]
92_175	chr16	20944763	20945163	+	1000	170.0	[]	[]	[10.572088]	[55]	[]	[20944914]
92_1754	chr19	1479366	1479766	+	1000	60.5	[]	[]	[6.24373]	[187]	[]	[1479558]
92_1758	chr2	11132827	11133227	+	1000	60.5	[12.075926]	[186]	[]	[]	[11133045]	[]
92_176	chr3	47871404	47871804	+	1000	169.5	[14.13818]	[96]	[]	[]	[47871570]	[]
92_1761	chr22	19918313	19918713	+	1000	60.5	[]	[]	[9.879032]	[100]	[]	[19918508]
92_1769	chr4	39135275	39135675	+	1000	60.5	[5.5529346]	[130]	[3.4781766]	[95]	[39135464]	[39135429]
92_1773	chr6	36848648	36849048	+	1000	60.5	[4.85285]	[97]	[]	[]	[36848826]	[]
92_1775	chr6	145814611	145815011	+	1000	60.5	[3.6208138, 7.4278626, 6.754078]	[101, 117, 132]	[]	[]	[145814780, 145814796, 145814811]	[]
92_1776	chr6	147449522	147449922	+	1000	60.5	[3.8684373]	[165]	[]	[]	[147449767]	[]
92_1777	chr7	129224563	129224963	+	1000	60.5	[5.786943]	[146]	[]	[]	[129224779]	[]
92_1778	chr7	156893246	156893646	+	1000	60.5	[]	[]	[5.026357]	[75]	[]	[156893398]
92_1781	chr9	97960666	97961066	+	1000	60.5	[7.503741]	[158]	[]	[]	[97960901]	[]
92_179	chr15	31341041	31341441	+	1000	168.5	[]	[]	[6.654419]	[161]	[]	[31341259]
92_1793	chr15	84600306	84600706	+	1000	60.0	[]	[]	[5.1426644, 4.196948]	[101, 150]	[]	[84600490, 84600539]
92_1797	chr19	40425476	40425876	+	1000	60.0	[3.434888]	[114]	[]	[]	[40425682]	[]
92_1798	chr19	55166580	55166980	+	1000	60.0	[]	[]	[6.97125, 8.816675, 3.3984206]	[120, 166, 167]	[]	[55166761, 55166807, 55166808]
92_1806	chr22	19296864	19297264	+	1000	60.0	[12.955698]	[136]	[]	[]	[19297086]	[]
92_1825	chr1	181173739	181174139	+	1000	59.5	[]	[]	[4.9762077]	[166]	[]	[181173974]
92_183	chr15	31295591	31295991	+	1000	167.0	[]	[]	[5.131177, 4.380842]	[151, 222]	[]	[31295756, 31295827]
92_1835	chr17	37609338	37609738	+	1000	59.5	[]	[]	[9.664591]	[91]	[]	[37609509]
92_185	chr19	3022746	3023146	+	1000	166.5	[]	[]	[15.850429]	[105]	[]	[3022920]
92_1850	chr6	90586861	90587261	+	1000	59.5	[9.282843]	[124]	[]	[]	[90587078]	[]
92_1865	chr12	55926934	55927334	+	1000	59.0	[9.122758]	[138]	[]	[]	[55927149]	[]
92_1867	chr16	4767092	4767492	+	1000	59.0	[]	[]	[8.353049]	[117]	[]	[4767249]
92_1869	chr16	47461126	47461526	+	1000	59.0	[]	[]	[15.316871]	[100]	[]	[47461281]
92_187	chr1	16620886	16621286	+	1000	166.0	[5.943053, 3.1655724]	[81, 140]	[]	[]	[16621063, 16621122]	[]
92_1870	chr17_GL000205v2_random	68299	68699	+	1000	59.0	[4.835225]	[153]	[]	[]	[68526]	[]
92_1871	chr19	18340257	18340657	+	1000	59.0	[]	[]	[9.772459]	[148]	[]	[18340495]
92_1874	chr2	10409058	10409458	+	1000	59.0	[]	[]	[11.856813]	[132]	[]	[10409252]
92_1875	chr2	32165581	32165981	+	1000	59.0	[6.089881]	[157]	[]	[]	[32165827]	[]
92_1876	chr2	85538857	85539257	+	1000	59.0	[]	[]	[9.79178]	[208]	[]	[85539095]
92_1878	chr22	21571100	21571500	+	1000	59.0	[]	[]	[4.116368]	[190]	[]	[21571340]
92_1879	chr22	23147540	23147940	+	1000	59.0	[]	[]	[6.508998]	[151]	[]	[23147757]
92_1909	chr11	111871137	111871537	+	1000	58.5	[13.984361]	[110]	[]	[]	[111871323]	[]
92_1910	chr11	112289958	112290358	+	1000	58.5	[4.360142]	[162]	[8.339676, 3.9295716]	[109, 181]	[112290173]	[112290120, 112290192]
92_1925	chr2	55419771	55420171	+	1000	58.5	[3.804427]	[120]	[4.2831345]	[76]	[55419983]	[55419939]
92_1929	chr3	43659397	43659797	+	1000	58.5	[]	[]	[8.144108, 5.3176064]	[118, 175]	[]	[43659580, 43659637]
92_1930	chr3	45273724	45274124	+	1000	58.5	[]	[]	[7.230998]	[163]	[]	[45273910]
92_1932	chr5	83360574	83360974	+	1000	58.5	[15.850429]	[105]	[]	[]	[83360731]	[]
92_1934	chr5	150449768	150450168	+	1000	58.5	[]	[]	[4.7854543, 7.508529]	[158, 182]	[]	[150449978, 150450002]
92_1939	chr9	135421275	135421675	+	1000	58.5	[6.0027704]	[90]	[]	[]	[135421457]	[]
92_1942	chr1	28552702	28553102	+	1000	58.0	[6.3659663]	[85]	[]	[]	[28552865]	[]
92_1944	chr1	38859765	38860165	+	1000	58.0	[3.80758]	[127]	[]	[]	[38859946]	[]
92_195	chr22	21567414	21567814	+	1000	164.5	[3.3861797, 4.0818214]	[120, 178]	[]	[]	[21567586, 21567644]	[]
92_1951	chr1	228130903	228131303	+	1000	58.0	[15.903922]	[107]	[]	[]	[228131095]	[]
92_1955	chr11	47553097	47553497	+	1000	58.0	[8.248229]	[95]	[5.029774]	[68]	[47553284]	[47553257]
92_1964	chr17	1516863	1517263	+	1000	58.0	[4.8750196]	[120]	[]	[]	[1517034]	[]
92_1977	chr20	64062786	64063186	+	1000	58.0	[]	[]	[12.716567]	[90]	[]	[64062966]
92_198	chr15	31333171	31333571	+	1000	163.0	[]	[]	[3.932343]	[116]	[]	[31333324]
92_1984	chr6	30785859	30786259	+	1000	58.0	[5.943053]	[121]	[]	[]	[30786070]	[]
92_1990	chr1	85200948	85201348	+	1000	57.5	[]	[]	[3.2605243]	[141]	[]	[85201175]
92_1991	chr1	147172296	147172696	+	1000	57.5	[4.348403]	[149]	[]	[]	[147172516]	[]
92_1998	chr11	66080421	66080821	+	1000	57.5	[]	[]	[12.746297]	[106]	[]	[66080622]
92_200	chr15	31406775	31407175	+	1000	163.0	[7.456141]	[147]	[]	[]	[31406993]	[]
92_2001	chr13	17115158	17115558	+	1000	57.5	[6.463194]	[135]	[]	[]	[17115392]	[]
92_2009	chr19	4867824	4868224	+	1000	57.5	[3.8736982]	[123]	[]	[]	[4867991]	[]
92_2010	chr19	45405008	45405408	+	1000	57.5	[]	[]	[3.9018793]	[174]	[]	[45405247]
92_2020	chr22	22836610	22837010	+	1000	57.5	[4.4642644]	[181]	[]	[]	[22836799]	[]
92_2029	chr6	10886698	10887098	+	1000	57.5	[]	[]	[5.5267377]	[150]	[]	[10886945]
92_2045	chr9	130839898	130840298	+	1000	57.5	[]	[]	[6.3759966]	[52]	[]	[130840050]
92_2061	chr15	40593783	40594183	+	1000	57.0	[]	[]	[6.175309]	[109]	[]	[40593949]
92_2070	chr2	166376084	166376484	+	1000	57.0	[3.3927]	[131]	[]	[]	[166376285]	[]
92_2083	chr5	157511584	157511984	+	1000	57.0	[]	[]	[19.379158]	[102]	[]	[157511775]
92_2086	chr6	31547351	31547751	+	1000	57.0	[10.144026]	[108]	[]	[]	[31547528]	[]
92_2091	chr8	141417626	141418026	+	1000	57.0	[12.292164]	[141]	[]	[]	[141417851]	[]
92_2095	chr9	131133370	131133770	+	1000	57.0	[]	[]	[3.1111853]	[116]	[]	[131133580]
92_2111	chr19	944154	944554	+	1000	56.5	[]	[]	[7.026306, 3.3497202, 3.7451775, 4.610181]	[60, 73, 105, 133]	[]	[944307, 944320, 944352, 944380]
92_2112	chr19	1438167	1438567	+	1000	56.5	[]	[]	[8.057519]	[108]	[]	[1438346]
92_2113	chr19	14288749	14289149	+	1000	56.5	[]	[]	[17.597673]	[147]	[]	[14288979]
92_2120	chr20	62122156	62122556	+	1000	56.5	[5.0412116]	[82]	[8.816675, 4.8087807, 4.8087807]	[156, 161, 171]	[62122311]	[62122385, 62122390, 62122400]
92_2131	chr6	157515539	157515939	+	1000	56.5	[5.943053]	[101]	[]	[]	[157515703]	[]
92_2133	chr7	25743898	25744298	+	1000	56.5	[3.9599953]	[145]	[]	[]	[25744105]	[]
92_2142	chr9	127930434	127930834	+	1000	56.5	[]	[]	[16.744461]	[130]	[]	[127930631]
92_2151	chr1	148402406	148402806	+	1000	56.0	[]	[]	[5.6440773]	[156]	[]	[148402630]
92_2153	chr1	159198043	159198443	+	560	56.0	[]	[]	[9.839003, 5.382877]	[97, 142]	[]	[159198210, 159198255]
92_2161	chr11	3091681	3092081	+	1000	56.0	[]	[]	[7.9573812]	[185]	[]	[3091930]
92_2162	chr11	74011433	74011833	+	1000	56.0	[]	[]	[3.2348657, 3.8014693]	[65, 109]	[]	[74011585, 74011629]
92_2164	chr16	4614845	4615245	+	1000	56.0	[]	[]	[17.840925]	[132]	[]	[4615029]
92_2172	chr18	55589698	55590098	+	1000	56.0	[10.847073]	[169]	[12.072583]	[88]	[55589934]	[55589853]
92_2173	chr19	45863019	45863419	+	1000	56.0	[4.323247]	[99]	[]	[]	[45863215]	[]
92_2178	chr22	20429406	20429806	+	1000	56.0	[4.088844]	[148]	[]	[]	[20429629]	[]
92_2181	chr22	23095248	23095648	+	1000	56.0	[6.442905]	[179]	[4.071568]	[202]	[23095436]	[23095459]
92_2182	chr3	4493117	4493517	+	1000	56.0	[7.9996266]	[82]	[]	[]	[4493271]	[]
92_2183	chr3	15378219	15378619	+	1000	56.0	[]	[]	[8.1299]	[96]	[]	[15378375]
92_219	chr15	31229304	31229704	+	1000	157.5	[]	[]	[6.609792]	[136]	[]	[31229488]
92_2190	chr5	49600360	49600760	+	1000	56.0	[7.1495, 12.111654]	[84, 150]	[]	[]	[49600530, 49600596]	[]
92_2196	chr7	101165370	101165770	+	1000	56.0	[]	[]	[5.0391517]	[163]	[]	[101165619]
92_2206	chr1	22416677	22417077	+	1000	55.5	[3.5213034]	[199]	[]	[]	[22416894]	[]
92_221	chr22	23178435	23178835	+	1000	157.5	[3.49817]	[113]	[]	[]	[23178641]	[]
92_2211	chr1	230978717	230979117	+	1000	55.5	[]	[]	[11.586247]	[116]	[]	[230978917]
92_2217	chr15	56784095	56784495	+	1000	55.5	[]	[]	[4.9762077]	[91]	[]	[56784261]
92_2220	chr19	14217365	14217765	+	1000	55.5	[12.072583]	[131]	[]	[]	[14217582]	[]
92_2221	chr19	39341742	39342142	+	1000	55.5	[]	[]	[6.450604]	[146]	[]	[39341984]
92_2223	chr19	48872935	48873335	+	1000	55.5	[3.8944564]	[190]	[]	[]	[48873161]	[]
92_2227	chr2	121531136	121531536	+	1000	55.5	[]	[]	[7.6902976]	[223]	[]	[121531363]
92_2229	chr21	34073465	34073865	+	1000	55.5	[9.165289, 4.876824]	[73, 134]	[]	[]	[34073637, 34073698]	[]
92_2235	chr22	23067942	23068342	+	1000	55.5	[4.8500433]	[79]	[]	[]	[23068107]	[]
92_2239	chr22	23235892	23236292	+	1000	55.5	[]	[]	[3.332318]	[152]	[]	[23236099]
92_2241	chr3	128416373	128416773	+	1000	55.5	[]	[]	[3.239526]	[174]	[]	[128416596]
92_2242	chr4	10185690	10186090	+	1000	55.5	[]	[]	[8.02567]	[104]	[]	[10185844]
92_2245	chr5	36241840	36242240	+	1000	55.5	[]	[]	[4.4781404]	[169]	[]	[36242027]
92_2249	chr5	177497347	177497747	+	1000	55.5	[3.39518]	[98]	[]	[]	[177497502]	[]
92_2252	chr6	28335738	28336138	+	1000	55.5	[]	[]	[9.230564]	[101]	[]	[28335921]
92_2255	chr6	44064284	44064684	+	1000	55.5	[9.394732]	[117]	[]	[]	[44064498]	[]
92_2258	chr7	112450385	112450785	+	1000	55.5	[3.340257]	[135]	[]	[]	[112450583]	[]
92_2270	chr1	109478832	109479232	+	1000	55.0	[5.463372]	[118]	[]	[]	[109479004]	[]
92_2271	chr1	196933590	196933990	+	1000	55.0	[]	[]	[6.1232276, 7.0053205]	[87, 151]	[]	[196933772, 196933836]
92_2272	chr1	228463530	228463930	+	1000	55.0	[]	[]	[5.110599]	[179]	[]	[228463740]
92_2275	chr11	73142426	73142826	+	1000	55.0	[3.2059639, 3.3393865]	[112, 113]	[]	[]	[73142601, 73142602]	[]
92_2277	chr12	112382221	112382621	+	1000	55.0	[]	[]	[7.5126653]	[127]	[]	[112382418]
92_2281	chr14	22597994	22598394	+	1000	55.0	[5.488988, 21.126402]	[117, 134]	[]	[]	[22598195, 22598212]	[]
92_2284	chr17	7685926	7686326	+	1000	55.0	[8.547197]	[160]	[]	[]	[7686150]	[]
92_2286	chr17	47323760	47324160	+	1000	55.0	[]	[]	[6.24373]	[80]	[]	[47323939]
92_229	chr22	19632135	19632535	+	1000	156.5	[]	[]	[11.626277]	[110]	[]	[19632334]
92_2296	chr22	21719012	21719412	+	1000	55.0	[3.4195592]	[102]	[]	[]	[21719183]	[]
92_2300	chr22	23161873	23162273	+	1000	55.0	[5.602199]	[148]	[]	[]	[23162051]	[]
92_2311	chr7	32891457	32891857	+	1000	55.0	[]	[]	[12.876591]	[103]	[]	[32891613]
92_2317	chr9	93962922	93963322	+	1000	55.0	[6.24373]	[132]	[]	[]	[93963111]	[]
92_2326	chr1	23838429	23838829	+	1000	54.5	[6.4800134, 6.7368727, 10.422617]	[136, 154, 172]	[]	[]	[23838631, 23838649, 23838667]	[]
92_2328	chr1	27357424	27357824	+	1000	54.5	[]	[]	[5.2254214]	[152]	[]	[27357639]
92_2329	chr1	35930463	35930863	+	1000	54.5	[]	[]	[11.2482395]	[189]	[]	[35930697]
92_2332	chr10	133689236	133689636	+	1000	54.5	[3.5057495]	[63]	[]	[]	[133689394]	[]
92_2333	chr11	910524	910924	+	1000	54.5	[9.760235]	[88]	[]	[]	[910699]	[]
92_234	chr6	146887450	146887850	+	1000	155.0	[4.9762077]	[125]	[]	[]	[146887645]	[]
92_2341	chr15	41116140	41116540	+	1000	54.5	[4.4191365]	[115]	[]	[]	[41116326]	[]
92_2343	chr15	76147930	76148330	+	1000	54.5	[]	[]	[6.094644]	[101]	[]	[76148125]
92_235	chr12	116910681	116911081	+	1000	154.5	[]	[]	[13.059278, 7.0719237]	[134, 145]	[]	[116910887, 116910898]
92_2350	chr17	78666120	78666520	+	1000	54.5	[16.051147]	[172]	[]	[]	[78666369]	[]
92_2354	chr19	1113291	1113691	+	1000	54.5	[3.417553, 6.819353, 4.836544]	[180, 198, 221]	[]	[]	[1113478, 1113496, 1113519]	[]
92_2355	chr19	2345990	2346390	+	1000	54.5	[6.6670537, 12.941865]	[103, 122]	[]	[]	[2346192, 2346211]	[]
92_2357	chr19	16111314	16111714	+	1000	54.5	[10.531994]	[75]	[7.4278626]	[140]	[16111483]	[16111548]
92_2365	chr22	20865880	20866280	+	1000	54.5	[8.318388]	[158]	[]	[]	[20866098]	[]
92_2368	chr22	29580998	29581398	+	1000	54.5	[]	[]	[12.795239, 6.4771996]	[104, 117]	[]	[29581194, 29581207]
92_237	chrX	24693400	24693800	+	1000	154.5	[14.56942]	[67]	[]	[]	[24693562]	[]
92_2370	chr3	53354916	53355316	+	1000	54.5	[]	[]	[3.530929]	[126]	[]	[53355103]
92_238	chr11	124069335	124069735	+	1000	153.5	[]	[]	[15.1437]	[69]	[]	[124069495]
92_2387	chr7	73667381	73667781	+	1000	54.5	[]	[]	[12.981929]	[135]	[]	[73667613]
92_239	chr3	33798310	33798710	+	1000	153.5	[]	[]	[13.440432]	[108]	[]	[33798498]
92_2390	chr7	158975750	158976150	+	1000	54.5	[12.072583]	[151]	[7.249983]	[107]	[158975981]	[158975937]
92_2404	chr1	26126438	26126838	+	1000	54.0	[7.4358363]	[86]	[]	[]	[26126617]	[]
92_2419	chr16	58025408	58025808	+	1000	54.0	[3.501512]	[141]	[]	[]	[58025612]	[]
92_2421	chr16	88747882	88748282	+	1000	54.0	[14.873066]	[92]	[]	[]	[88748073]	[]
92_2423	chr17	47649153	47649553	+	1000	54.0	[4.536709, 3.4809644, 14.279114]	[89, 130, 132]	[]	[]	[47649324, 47649365, 47649367]	[]
92_2428	chr19	38402977	38403377	+	1000	54.0	[]	[]	[5.2272716]	[138]	[]	[38403182]
92_2433	chr2	121076880	121077280	+	1000	54.0	[]	[]	[10.282806]	[108]	[]	[121077083]
92_244	chr22	20117202	20117602	+	1000	152.0	[]	[]	[3.8133812]	[141]	[]	[20117418]
92_2447	chr22	23211295	23211695	+	1000	54.0	[4.433071]	[103]	[]	[]	[23211489]	[]
92_2454	chr6	28802670	28803070	+	1000	54.0	[11.668465, 7.0600142]	[130, 146]	[]	[]	[28802860, 28802876]	[]
92_2461	chr7	99466102	99466502	+	1000	54.0	[]	[]	[7.6386538]	[187]	[]	[99466337]
92_2464	chr8	101153682	101154082	+	1000	54.0	[]	[]	[9.487615]	[154]	[]	[101153849]
92_2466	chr9	98851987	98852387	+	1000	54.0	[3.7725477]	[67]	[]	[]	[98852148]	[]
92_2468	chr9	128420112	128420512	+	1000	54.0	[5.3554235]	[80]	[]	[]	[128420266]	[]
92_2477	chr1	66929919	66930319	+	1000	53.5	[3.3495457, 6.2085695]	[91, 106]	[]	[]	[66930077, 66930092]	[]
92_2483	chr1	181033094	181033494	+	1000	53.5	[4.2719264]	[106]	[]	[]	[181033258]	[]
92_2485	chr1	244451976	244452376	+	1000	53.5	[]	[]	[7.4167757]	[143]	[]	[244452158]
92_2487	chr10	48469987	48470387	+	1000	53.5	[]	[]	[4.781044]	[193]	[]	[48470183]
92_2496	chr12	57520803	57521203	+	1000	53.5	[3.9002776]	[111]	[]	[]	[57521011]	[]
92_2501	chr17	80147036	80147436	+	1000	53.5	[8.697455]	[89]	[]	[]	[80147212]	[]
92_2503	chr18	74496060	74496460	+	940	53.5	[3.8115678]	[160]	[13.452213, 12.876591]	[188, 199]	[74496229]	[74496257, 74496268]
92_2505	chr19	19192023	19192423	+	1000	53.5	[]	[]	[5.2377224]	[176]	[]	[19192271]
92_2508	chr2	39121009	39121409	+	1000	53.5	[]	[]	[4.354396]	[179]	[]	[39121244]
92_2511	chr21	36990187	36990587	+	1000	53.5	[9.217568]	[171]	[]	[]	[36990438]	[]
92_2513	chr22	19776450	19776850	+	1000	53.5	[3.110951]	[216]	[]	[]	[19776675]	[]
