#PeakID(python identify_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_14790	chr7	100091792	100092192	+	1000	40.5	[8.53598]	[118]	[]	[]	[100091975]	[]
682_14799	chr7	131111080	131111480	+	1000	40.5	[8.53598]	[206]	[]	[]	[131111320]	[]
682_14817	chr8	60791250	60791650	+	695	40.5	[8.53598]	[144]	[10.451979]	[124]	[60791482]	[60791462]
682_1482	chr12	54262383	54262783	+	1000	98.0	[]	[]	[10.451979]	[104]	[]	[54262574]
682_14829	chr9	111601652	111602052	+	1000	40.5	[6.8707166]	[175]	[]	[]	[111601890]	[]
682_14834	chr9	128702442	128702842	+	1000	40.5	[]	[]	[8.396125]	[156]	[]	[128702669]
682_14886	chr1	156082378	156082778	+	1000	40.0	[8.396125]	[124]	[]	[]	[156082577]	[]
682_14887	chr1	156773116	156773516	+	1000	40.0	[]	[]	[10.451979]	[94]	[]	[156773297]
682_14890	chr1	161647660	161648060	+	1000	40.0	[8.53598]	[77]	[]	[]	[161647820]	[]
682_14894	chr1	171817300	171817700	+	886	40.0	[]	[]	[8.396125]	[187]	[]	[171817505]
682_1490	chr3	42654661	42655061	+	1000	98.0	[8.396125]	[138]	[10.451979]	[95]	[42654891]	[42654848]
682_1492	chr6	26157548	26157948	+	1000	98.0	[6.8707166]	[176]	[10.451979]	[198]	[26157763]	[26157785]
682_14922	chr10	29239845	29240245	+	822	40.0	[10.451979]	[95]	[]	[]	[29240010]	[]
682_14924	chr10	33008604	33009004	+	916	40.0	[8.786715]	[97]	[]	[]	[33008774]	[]
682_14938	chr10	101061031	101061431	+	1000	40.0	[]	[]	[10.451979]	[87]	[]	[101061214]
682_1495	chrX	48487416	48487816	+	1000	98.0	[]	[]	[10.451979, 8.53598]	[115, 154]	[]	[48487602, 48487641]
682_14959	chr11	73779196	73779596	+	1000	40.0	[]	[]	[8.53598]	[124]	[]	[73779420]
682_14964	chr11	110070165	110070565	+	1000	40.0	[]	[]	[8.396125]	[85]	[]	[110070324]
682_14966	chr11	114439171	114439571	+	1000	40.0	[10.451979]	[123]	[]	[]	[114439359]	[]
682_14985	chr12	76158637	76159037	+	1000	40.0	[8.53598]	[123]	[]	[]	[76158831]	[]
682_1499	chr1	151494721	151495121	+	1000	97.5	[10.451979]	[64]	[]	[]	[151494878]	[]
682_14994	chr12	111775792	111776192	+	963	40.0	[8.53598]	[165]	[]	[]	[111776038]	[]
682_15009	chr13	107954483	107954883	+	1000	40.0	[6.8707166]	[156]	[]	[]	[107954716]	[]
682_15010	chr14	52853161	52853561	+	1000	40.0	[8.53598]	[171]	[]	[]	[52853412]	[]
682_15047	chr17	64974658	64975058	+	1000	40.0	[8.396125]	[66]	[]	[]	[64974813]	[]
682_15079	chr19	54369344	54369744	+	1000	40.0	[10.451979]	[131]	[]	[]	[54369530]	[]
682_15089	chr2	43595668	43596068	+	1000	40.0	[]	[]	[8.396125]	[84]	[]	[43595841]
682_1510	chr6	32195374	32195774	+	1000	97.5	[]	[]	[10.451979]	[85]	[]	[32195552]
682_15109	chr2	177759220	177759620	+	933	40.0	[8.53598]	[128]	[]	[]	[177759393]	[]
682_15113	chr2	215417454	215417854	+	1000	40.0	[8.396125]	[129]	[]	[]	[215417683]	[]
682_15117	chr20	31608426	31608826	+	1000	40.0	[]	[]	[10.451979]	[76]	[]	[31608591]
682_15119	chr20	35884239	35884639	+	1000	40.0	[]	[]	[10.451979]	[124]	[]	[35884444]
682_15138	chr22	20615964	20616364	+	1000	40.0	[8.786715]	[169]	[]	[]	[20616177]	[]
682_1514	chr1	6205862	6206262	+	1000	97.0	[8.396125]	[127]	[8.396125]	[125]	[6206076]	[6206074]
682_15151	chr22	22043307	22043707	+	1000	40.0	[8.786715]	[228]	[]	[]	[22043540]	[]
682_1516	chr1	143231287	143231687	+	1000	97.0	[]	[]	[10.451979, 10.451979]	[101, 106]	[]	[143231485, 143231490]
682_15166	chr3	32510104	32510504	+	1000	40.0	[]	[]	[10.451979]	[128]	[]	[32510321]
682_15173	chr3	100029630	100030030	+	919	40.0	[8.53598]	[132]	[]	[]	[100029840]	[]
682_15177	chr3	167734738	167735138	+	915	40.0	[8.396125]	[168]	[]	[]	[167734985]	[]
682_15194	chr5	34523053	34523453	+	984	40.0	[]	[]	[8.396125]	[78]	[]	[34523205]
682_15202	chr5	108747633	108748033	+	1000	40.0	[8.786715]	[178]	[]	[]	[108747844]	[]
682_15212	chr5	136133283	136133683	+	1000	40.0	[]	[]	[8.396125]	[114]	[]	[136133477]
682_15216	chr5	154197232	154197632	+	696	40.0	[6.8707166]	[142]	[]	[]	[154197395]	[]
682_15217	chr5	157358893	157359293	+	991	40.0	[]	[]	[8.396125]	[58]	[]	[157359045]
682_15218	chr5	159211843	159212243	+	1000	40.0	[]	[]	[8.786715]	[138]	[]	[159212063]
682_1522	chr19	46600916	46601316	+	1000	97.0	[8.396125]	[125]	[]	[]	[46601134]	[]
682_1524	chr2	170236130	170236530	+	1000	97.0	[8.786715]	[124]	[]	[]	[170236321]	[]
682_15255	chr6	147506570	147506970	+	1000	40.0	[]	[]	[8.53598]	[85]	[]	[147506735]
682_15263	chr6	166940778	166941178	+	1000	40.0	[10.451979]	[119]	[]	[]	[166940946]	[]
682_15268	chr7	25851515	25851915	+	1000	40.0	[]	[]	[8.396125]	[105]	[]	[25851715]
682_15278	chr7	103630316	103630716	+	552	40.0	[10.451979]	[120]	[]	[]	[103630513]	[]
682_15282	chr7	106871109	106871509	+	682	40.0	[8.53598]	[165]	[]	[]	[106871326]	[]
682_15287	chr7	148699783	148700183	+	984	40.0	[10.451979]	[150]	[10.451979]	[136]	[148700010]	[148699996]
682_1529	chr5	109656854	109657254	+	1000	97.0	[]	[]	[10.451979]	[127]	[]	[109657073]
682_15297	chr8	90195598	90195998	+	997	40.0	[10.451979]	[157]	[]	[]	[90195815]	[]
682_15299	chr8	94895705	94896105	+	1000	40.0	[]	[]	[8.786715]	[148]	[]	[94895927]
682_15302	chr8	102788884	102789284	+	671	40.0	[8.396125]	[137]	[8.53598, 8.396125]	[125, 135]	[102789108]	[102789096, 102789106]
682_15303	chr8	122689614	122690014	+	868	40.0	[10.451979]	[73]	[]	[]	[122689787]	[]
682_15307	chr8	140343333	140343733	+	1000	40.0	[8.396125]	[88]	[]	[]	[140343507]	[]
682_15310	chr9	74573808	74574208	+	673	40.0	[]	[]	[10.451979]	[73]	[]	[74573979]
682_15313	chr9	97954466	97954866	+	977	40.0	[10.451979]	[153]	[]	[]	[97954661]	[]
682_15321	chr9	136546178	136546578	+	961	40.0	[]	[]	[10.451979]	[134]	[]	[136546397]
682_1533	chr7	134986523	134986923	+	1000	97.0	[]	[]	[8.786715]	[89]	[]	[134986701]
682_1535	chr1	61013243	61013643	+	1000	96.5	[10.451979]	[128]	[]	[]	[61013467]	[]
682_15352	chr1	31181577	31181977	+	1000	39.5	[]	[]	[6.8707166]	[135]	[]	[31181754]
682_15369	chr1	113210256	113210656	+	832	39.5	[]	[]	[10.451979]	[181]	[]	[113210479]
682_1537	chr1	234772361	234772761	+	1000	96.5	[8.53598, 8.786715]	[84, 93]	[]	[]	[234772542, 234772551]	[]
682_15371	chr1	116810459	116810859	+	768	39.5	[]	[]	[8.396125]	[133]	[]	[116810683]
682_15377	chr1	151763349	151763749	+	1000	39.5	[]	[]	[6.8707166]	[139]	[]	[151763581]
682_1538	chr10	17003105	17003505	+	1000	96.5	[8.396125]	[111]	[]	[]	[17003306]	[]
682_15384	chr1	161021221	161021621	+	1000	39.5	[8.396125]	[82]	[]	[]	[161021378]	[]
682_15398	chr1	210726548	210726948	+	1000	39.5	[6.8707166]	[147]	[]	[]	[210726735]	[]
682_15399	chr1	211323313	211323713	+	1000	39.5	[]	[]	[6.8707166]	[143]	[]	[211323537]
682_15405	chr1	224528766	224529166	+	1000	39.5	[]	[]	[8.53598]	[105]	[]	[224528925]
682_1542	chr18	12336906	12337306	+	1000	96.5	[10.451979]	[118]	[]	[]	[12337116]	[]
682_15452	chr11	96338957	96339357	+	1000	39.5	[]	[]	[10.451979]	[140]	[]	[96339181]
682_15491	chr15	69414871	69415271	+	891	39.5	[10.451979, 10.451979]	[106, 137]	[]	[]	[69415070, 69415101]	[]
682_15500	chr16	27235199	27235599	+	1000	39.5	[10.451979]	[97]	[]	[]	[27235371]	[]
682_15505	chr16	67719365	67719765	+	897	39.5	[]	[]	[10.451979]	[135]	[]	[67719588]
682_1552	chr1	203026106	203026506	+	1000	96.0	[]	[]	[8.53598]	[52]	[]	[203026257]
682_15538	chr18	34979082	34979482	+	981	39.5	[10.451979, 6.8707166]	[140, 191]	[]	[]	[34979267, 34979318]	[]
682_15539	chr18	47970735	47971135	+	1000	39.5	[8.53598]	[170]	[]	[]	[47970966]	[]
682_1554	chr10	73648984	73649384	+	1000	96.0	[10.451979, 10.451979]	[110, 128]	[]	[]	[73649187, 73649205]	[]
682_15545	chr19	7871660	7872060	+	1000	39.5	[8.396125]	[84]	[]	[]	[7871815]	[]
682_15549	chr19	16584485	16584885	+	1000	39.5	[]	[]	[8.396125]	[157]	[]	[16584698]
682_15551	chr19	38618594	38618994	+	937	39.5	[10.451979]	[163]	[]	[]	[38618810]	[]
682_15557	chr19	46991140	46991540	+	1000	39.5	[8.396125]	[64]	[8.396125]	[62]	[46991301]	[46991299]
682_15562	chr2	15563307	15563707	+	638	39.5	[]	[]	[10.451979]	[138]	[]	[15563470]
682_15563	chr2	20186544	20186944	+	1000	39.5	[8.53598]	[175]	[]	[]	[20186751]	[]
682_1557	chr15	44427283	44427683	+	1000	96.0	[10.451979]	[145]	[]	[]	[44427524]	[]
682_15585	chr2	151672210	151672610	+	742	39.5	[10.451979]	[83]	[8.786715]	[119]	[151672389]	[151672425]
682_15588	chr2	159144789	159145189	+	1000	39.5	[]	[]	[8.53598]	[168]	[]	[159145026]
682_15589	chr2	172555545	172555945	+	972	39.5	[8.786715]	[139]	[]	[]	[172555759]	[]
682_15599	chr20	29031366	29031766	+	898	39.5	[]	[]	[10.451979]	[122]	[]	[29031547]
682_15642	chr22	22673704	22674104	+	807	39.5	[]	[]	[10.451979]	[119]	[]	[22673872]
682_1565	chr2	170143051	170143451	+	1000	96.0	[]	[]	[8.53598]	[106]	[]	[170143245]
682_15659	chr3	33716919	33717319	+	964	39.5	[8.53598]	[82]	[]	[]	[33717088]	[]
682_15667	chr3	150414295	150414695	+	1000	39.5	[10.451979]	[100]	[]	[]	[150414475]	[]
682_1567	chr22	22729048	22729448	+	1000	96.0	[6.8707166]	[183]	[]	[]	[22729267]	[]
682_15670	chr3	184067556	184067956	+	1000	39.5	[]	[]	[8.53598, 6.8707166]	[165, 192]	[]	[184067761, 184067788]
682_1568	chr3	36992718	36993118	+	1000	96.0	[8.786715]	[78]	[]	[]	[36992873]	[]
682_15682	chr4	119300420	119300820	+	1000	39.5	[]	[]	[10.451979]	[144]	[]	[119300663]
682_15688	chr4	185504253	185504653	+	1000	39.5	[8.396125]	[112]	[]	[]	[185504448]	[]
682_15692	chr5	36151837	36152237	+	1000	39.5	[8.396125]	[128]	[]	[]	[36152043]	[]
682_15701	chr5	88836477	88836877	+	916	39.5	[8.53598]	[132]	[]	[]	[88836704]	[]
682_15718	chr6	14038998	14039398	+	1000	39.5	[8.53598]	[118]	[]	[]	[14039183]	[]
682_15728	chr6	37038417	37038817	+	1000	39.5	[]	[]	[8.396125]	[209]	[]	[37038654]
682_15738	chr6	88171303	88171703	+	878	39.5	[8.53598]	[75]	[]	[]	[88171467]	[]
682_15742	chr6	135054491	135054891	+	1000	39.5	[10.451979]	[175]	[]	[]	[135054673]	[]
682_15752	chr6	157891694	157892094	+	1000	39.5	[]	[]	[8.53598, 10.451979]	[196, 203]	[]	[157891910, 157891917]
682_1577	chr11	9364175	9364575	+	1000	95.5	[]	[]	[10.451979]	[134]	[]	[9364407]
682_15770	chr7	117119440	117119840	+	909	39.5	[8.396125]	[175]	[]	[]	[117119675]	[]
682_15776	chr7	137961353	137961753	+	1000	39.5	[]	[]	[8.53598]	[111]	[]	[137961543]
682_15814	chr9	128886314	128886714	+	871	39.5	[8.396125]	[152]	[]	[]	[128886491]	[]
682_15828	chr1	19208685	19209085	+	781	39.0	[]	[]	[6.8707166]	[74]	[]	[19208845]
682_15830	chr1	21687811	21688211	+	1000	39.0	[10.451979]	[83]	[]	[]	[21687989]	[]
682_15841	chr1	46623724	46624124	+	1000	39.0	[8.53598]	[130]	[]	[]	[46623912]	[]
682_15848	chr1	93345564	93345964	+	1000	39.0	[]	[]	[10.451979]	[140]	[]	[93345744]
682_15854	chr1	149906598	149906998	+	1000	39.0	[]	[]	[10.451979]	[127]	[]	[149906806]
682_15858	chr1	157135601	157136001	+	962	39.0	[8.786715, 10.451979]	[108, 130]	[]	[]	[157135758, 157135780]	[]
682_15863	chr1	167229744	167230144	+	1000	39.0	[8.53598, 8.396125]	[75, 149]	[]	[]	[167229901, 167229975]	[]
682_1587	chr3	5194723	5195123	+	1000	95.5	[8.53598]	[148]	[]	[]	[5194971]	[]
682_15872	chr1	200708720	200709120	+	966	39.0	[]	[]	[8.396125]	[124]	[]	[200708930]
682_15887	chr1	234899385	234899785	+	1000	39.0	[10.451979]	[100]	[]	[]	[234899548]	[]
682_15893	chr1	246564994	246565394	+	1000	39.0	[]	[]	[10.451979]	[134]	[]	[246565215]
682_15898	chr10	23053060	23053460	+	1000	39.0	[8.396125]	[72]	[8.396125]	[70]	[23053223]	[23053221]
682_15900	chr10	42078379	42078779	+	995	39.0	[]	[]	[10.451979, 8.396125]	[124, 152]	[]	[42078591, 42078619]
682_1591	chr9	36102260	36102660	+	1000	95.5	[8.53598]	[147]	[8.396125]	[117]	[36102500]	[36102470]
682_15926	chr11	16738366	16738766	+	916	39.0	[]	[]	[8.396125, 6.8707166]	[95, 139]	[]	[16738525, 16738569]
682_15934	chr11	67317513	67317913	+	1000	39.0	[10.451979]	[194]	[]	[]	[67317754]	[]
682_15953	chr12	62466565	62466965	+	976	39.0	[]	[]	[8.396125]	[246]	[]	[62466814]
682_15970	chr13	107938454	107938854	+	645	39.0	[]	[]	[6.8707166]	[146]	[]	[107938685]
682_15995	chr15	77097397	77097797	+	572	39.0	[10.451979]	[116]	[]	[]	[77097599]	[]
682_16017	chr16	85620414	85620814	+	1000	39.0	[]	[]	[10.451979]	[208]	[]	[85620661]
682_16030	chr17	42624115	42624515	+	1000	39.0	[]	[]	[8.786715]	[170]	[]	[42624342]
682_1604	chr6	40997441	40997841	+	1000	95.0	[8.396125]	[122]	[]	[]	[40997661]	[]
682_16042	chr17	81309306	81309706	+	847	39.0	[8.396125]	[190]	[]	[]	[81309511]	[]
682_1605	chr6	73515706	73516106	+	1000	95.0	[10.451979]	[115]	[]	[]	[73515888]	[]
682_16061	chr19	23762721	23763121	+	1000	39.0	[10.451979]	[165]	[8.786715, 8.53598]	[68, 77]	[23762971]	[23762874, 23762883]
682_16068	chr19	47231476	47231876	+	1000	39.0	[6.8707166]	[90]	[]	[]	[47231663]	[]
682_16086	chr2	86195560	86195960	+	983	39.0	[8.53598]	[59]	[]	[]	[86195719]	[]
682_16092	chr2	148509228	148509628	+	1000	39.0	[8.53598]	[179]	[10.451979]	[125]	[148509447]	[148509393]
682_16096	chr2	156431049	156431449	+	1000	39.0	[10.451979, 8.53598]	[88, 105]	[]	[]	[156431208, 156431225]	[]
682_1610	chr1	67686666	67687066	+	1000	94.5	[8.396125]	[117]	[]	[]	[67686881]	[]
682_16111	chr20	50509779	50510179	+	1000	39.0	[6.8707166]	[168]	[]	[]	[50509989]	[]
682_16119	chr21	38789980	38790380	+	1000	39.0	[]	[]	[8.396125]	[68]	[]	[38790134]
682_16134	chr22	22088326	22088726	+	1000	39.0	[6.8707166]	[213]	[8.53598]	[142]	[22088567]	[22088496]
682_16143	chr3	20890075	20890475	+	1000	39.0	[8.53598]	[171]	[]	[]	[20890319]	[]
682_16146	chr3	41200729	41201129	+	907	39.0	[]	[]	[8.786715]	[104]	[]	[41200930]
682_1615	chr12	101793406	101793806	+	1000	94.5	[8.53598]	[94]	[10.451979]	[136]	[101793590]	[101793632]
682_16154	chr3	150603334	150603734	+	1000	39.0	[]	[]	[6.8707166]	[163]	[]	[150603503]
682_16159	chr3	172130262	172130662	+	1000	39.0	[]	[]	[8.396125]	[153]	[]	[172130506]
682_16168	chr4	10285074	10285474	+	667	39.0	[8.396125]	[148]	[]	[]	[10285269]	[]
682_16170	chr4	54784112	54784512	+	794	39.0	[]	[]	[8.53598]	[98]	[]	[54784308]
682_16185	chr5	91379729	91380129	+	969	39.0	[8.396125]	[133]	[]	[]	[91379945]	[]
682_16195	chr5	149990774	149991174	+	1000	39.0	[10.451979]	[123]	[6.8707166]	[111]	[149990989]	[149990977]
682_16217	chr6	89190230	89190630	+	1000	39.0	[]	[]	[10.451979]	[144]	[]	[89190468]
682_16232	chr7	8201671	8202071	+	774	39.0	[10.451979, 10.451979]	[102, 131]	[]	[]	[8201860, 8201889]	[]
682_16245	chr7	106042760	106043160	+	891	39.0	[8.786715]	[94]	[]	[]	[106042921]	[]
682_16257	chr8	22314109	22314509	+	790	39.0	[8.396125]	[103]	[]	[]	[22314288]	[]
682_16265	chr8	90001015	90001415	+	1000	39.0	[8.53598]	[157]	[]	[]	[90001239]	[]
682_1628	chr5	172772380	172772780	+	1000	94.5	[8.53598]	[77]	[]	[]	[172772537]	[]
682_16280	chr9	129006746	129007146	+	964	39.0	[10.451979]	[102]	[]	[]	[129006945]	[]
682_16288	chrX	48597459	48597859	+	1000	39.0	[]	[]	[8.53598, 10.451979]	[172, 186]	[]	[48597689, 48597703]
682_16310	chr1	43763492	43763892	+	958	38.5	[]	[]	[10.451979]	[124]	[]	[43763667]
682_16311	chr1	44355283	44355683	+	729	38.5	[]	[]	[8.396125]	[206]	[]	[44355524]
682_16319	chr1	103525692	103526092	+	803	38.5	[]	[]	[8.396125]	[150]	[]	[103525846]
682_16321	chr1	110746647	110747047	+	1000	38.5	[8.396125]	[125]	[]	[]	[110746802]	[]
682_16325	chr1	150568047	150568447	+	881	38.5	[8.53598]	[83]	[]	[]	[150568204]	[]
682_16329	chr1	160261010	160261410	+	1000	38.5	[]	[]	[8.396125]	[102]	[]	[160261196]
682_16334	chr1	165842602	165843002	+	940	38.5	[8.53598]	[104]	[]	[]	[165842756]	[]
682_16335	chr1	167059101	167059501	+	1000	38.5	[]	[]	[10.451979]	[200]	[]	[167059348]
682_16344	chr1	204287163	204287563	+	1000	38.5	[]	[]	[8.396125]	[79]	[]	[204287337]
682_16347	chr1	212605633	212606033	+	824	38.5	[8.786715]	[116]	[]	[]	[212605801]	[]
682_1636	chr10	6202644	6203044	+	1000	94.0	[]	[]	[10.451979]	[112]	[]	[6202849]
682_16371	chr10	69215758	69216158	+	955	38.5	[8.53598]	[143]	[]	[]	[69215954]	[]
682_16372	chr10	70866472	70866872	+	809	38.5	[8.53598]	[82]	[]	[]	[70866644]	[]
682_16412	chr12	25775990	25776390	+	988	38.5	[]	[]	[10.451979]	[119]	[]	[25776149]
682_16415	chr12	54301027	54301427	+	920	38.5	[8.396125]	[132]	[]	[]	[54301254]	[]
682_16422	chr12	108693138	108693538	+	1000	38.5	[8.53598]	[148]	[]	[]	[108693361]	[]
682_16456	chr16	21525331	21525731	+	986	38.5	[]	[]	[8.53598]	[100]	[]	[21525487]
682_16463	chr16	81004649	81005049	+	889	38.5	[8.53598]	[160]	[]	[]	[81004892]	[]
682_16488	chr18	10520090	10520490	+	972	38.5	[]	[]	[10.451979]	[205]	[]	[10520325]
682_16493	chr18	57134458	57134858	+	1000	38.5	[]	[]	[8.53598]	[140]	[]	[57134685]
682_16494	chr19	680655	681055	+	1000	38.5	[]	[]	[8.786715]	[134]	[]	[680879]
682_16496	chr19	2061989	2062389	+	1000	38.5	[10.451979]	[106]	[]	[]	[2062185]	[]
682_16498	chr19	6092274	6092674	+	1000	38.5	[]	[]	[8.396125]	[135]	[]	[6092494]
682_16500	chr19	10835343	10835743	+	895	38.5	[6.8707166]	[159]	[]	[]	[10835552]	[]
682_16506	chr19	38648625	38649025	+	964	38.5	[]	[]	[8.53598]	[145]	[]	[38648845]
682_16518	chr2	9914609	9915009	+	1000	38.5	[]	[]	[6.8707166]	[81]	[]	[9914778]
682_16522	chr2	28544602	28545002	+	1000	38.5	[]	[]	[8.53598]	[149]	[]	[28544797]
682_16530	chr2	64474154	64474554	+	943	38.5	[10.451979]	[114]	[]	[]	[64474365]	[]
682_16534	chr2	96872936	96873336	+	664	38.5	[]	[]	[10.451979]	[113]	[]	[96873138]
682_16541	chr2	144372591	144372991	+	1000	38.5	[8.786715, 10.451979]	[97, 173]	[]	[]	[144372754, 144372830]	[]
682_16550	chr20	31678589	31678989	+	758	38.5	[8.396125]	[189]	[8.396125]	[187]	[31678832]	[31678830]
682_16556	chr21	21200060	21200460	+	693	38.5	[8.786715]	[167]	[]	[]	[21200301]	[]
682_1657	chr16	79970592	79970992	+	1000	93.5	[]	[]	[10.451979]	[154]	[]	[79970825]
682_1658	chr19	17932608	17933008	+	1000	93.5	[]	[]	[10.451979]	[174]	[]	[17932842]
682_16583	chr22	22367875	22368275	+	1000	38.5	[8.786715]	[87]	[]	[]	[22368060]	[]
682_16592	chr22	40928666	40929066	+	1000	38.5	[]	[]	[10.451979]	[179]	[]	[40928914]
682_16599	chr3	13890546	13890946	+	838	38.5	[10.451979]	[93]	[]	[]	[13890714]	[]
682_1661	chr3	65039767	65040167	+	1000	93.5	[]	[]	[8.396125]	[149]	[]	[65040015]
682_16619	chr3	194083558	194083958	+	999	38.5	[]	[]	[6.8707166]	[133]	[]	[194083781]
682_1662	chr3	171192335	171192735	+	1000	93.5	[]	[]	[8.53598]	[146]	[]	[171192528]
682_16624	chr4	73069220	73069620	+	1000	38.5	[]	[]	[8.53598]	[154]	[]	[73069390]
682_16646	chr5	131797234	131797634	+	1000	38.5	[10.451979]	[205]	[]	[]	[131797452]	[]
682_16654	chr5	171387159	171387559	+	1000	38.5	[8.396125]	[166]	[]	[]	[171387358]	[]
682_16659	chr6	6658952	6659352	+	769	38.5	[]	[]	[8.53598]	[166]	[]	[6659122]
682_1666	chr6	154520279	154520679	+	1000	93.5	[]	[]	[6.8707166]	[134]	[]	[154520512]
682_16660	chr6	11575486	11575886	+	1000	38.5	[]	[]	[8.53598]	[112]	[]	[11575655]
682_16668	chr6	27616272	27616672	+	1000	38.5	[8.786715]	[171]	[]	[]	[27616448]	[]
682_16688	chr6	132512559	132512959	+	847	38.5	[]	[]	[10.451979]	[178]	[]	[132512779]
682_16692	chr6	142902636	142903036	+	1000	38.5	[10.451979]	[118]	[]	[]	[142902834]	[]
682_16696	chr6	150334895	150335295	+	558	38.5	[6.8707166]	[219]	[]	[]	[150335115]	[]
682_16715	chr7	108225820	108226220	+	846	38.5	[]	[]	[8.786715]	[132]	[]	[108226038]
682_16736	chr8	91069765	91070165	+	933	38.5	[]	[]	[10.451979]	[166]	[]	[91069996]
682_16751	chr9	130896601	130897001	+	912	38.5	[]	[]	[6.8707166]	[209]	[]	[130896841]
682_16752	chr9	130986641	130987041	+	1000	38.5	[8.396125]	[151]	[]	[]	[130986831]	[]
682_16759	chrX	66018614	66019014	+	1000	38.5	[10.451979]	[142]	[]	[]	[66018797]	[]
682_16762	chr1	1402035	1402435	+	975	38.0	[]	[]	[8.53598]	[206]	[]	[1402265]
682_16766	chr1	15761575	15761975	+	1000	38.0	[]	[]	[8.396125]	[108]	[]	[15761770]
682_16768	chr1	19653679	19654079	+	989	38.0	[]	[]	[8.396125]	[157]	[]	[19653923]
682_16783	chr1	36285259	36285659	+	1000	38.0	[]	[]	[10.451979]	[106]	[]	[36285454]
682_16790	chr1	53011182	53011582	+	964	38.0	[8.53598]	[110]	[]	[]	[53011347]	[]
682_16794	chr1	63920448	63920848	+	1000	38.0	[8.786715]	[109]	[]	[]	[63920656]	[]
682_16800	chr1	100249578	100249978	+	909	38.0	[10.451979]	[112]	[]	[]	[100249781]	[]
682_16801	chr1	100443738	100444138	+	1000	38.0	[8.53598]	[75]	[]	[]	[100443903]	[]
682_16805	chr1	112369541	112369941	+	652	38.0	[8.786715]	[216]	[]	[]	[112369768]	[]
682_16807	chr1	125169943	125170343	+	940	38.0	[10.451979]	[169]	[]	[]	[125170166]	[]
682_1682	chr17	27573927	27574327	+	1000	93.0	[]	[]	[6.8707166]	[66]	[]	[27574085]
682_16828	chr1	202184666	202185066	+	977	38.0	[]	[]	[10.451979]	[131]	[]	[202184882]
682_16838	chr1	227315992	227316392	+	1000	38.0	[]	[]	[8.53598]	[185]	[]	[227316195]
682_16841	chr10	38527257	38527657	+	994	38.0	[]	[]	[10.451979, 8.53598, 10.451979, 10.451979, 10.451979, 10.451979, 8.53598, 10.451979, 8.786715]	[76, 91, 101, 106, 111, 121, 146, 156, 161]	[]	[38527409, 38527424, 38527434, 38527439, 38527444, 38527454, 38527479, 38527489, 38527494]
682_16842	chr10	43129297	43129697	+	1000	38.0	[8.53598]	[95]	[]	[]	[43129489]	[]
682_16847	chr10	70382700	70383100	+	1000	38.0	[]	[]	[10.451979]	[203]	[]	[70382934]
682_16857	chr10	96622331	96622731	+	880	38.0	[8.53598]	[100]	[]	[]	[96622528]	[]
682_16861	chr11	5596655	5597055	+	703	38.0	[10.451979]	[183]	[]	[]	[5596888]	[]
682_16871	chr11	65417240	65417640	+	890	38.0	[10.451979]	[161]	[]	[]	[65417459]	[]
682_16874	chr11	73660897	73661297	+	991	38.0	[10.451979]	[98]	[10.451979]	[136]	[73661093]	[73661131]
682_16892	chr12	53421533	53421933	+	1000	38.0	[]	[]	[8.396125]	[102]	[]	[53421735]
682_16898	chr12	65654984	65655384	+	636	38.0	[]	[]	[8.53598]	[115]	[]	[65655139]
682_16903	chr12	110269540	110269940	+	1000	38.0	[10.451979]	[112]	[]	[]	[110269733]	[]
682_1691	chr1	6603815	6604215	+	1000	92.5	[10.451979]	[127]	[]	[]	[6604028]	[]
682_16911	chr13	93286442	93286842	+	893	38.0	[8.53598]	[155]	[]	[]	[93286626]	[]
682_16921	chr14	99481201	99481601	+	870	38.0	[10.451979]	[119]	[]	[]	[99481411]	[]
682_16922	chr14	101899261	101899661	+	648	38.0	[10.451979]	[103]	[]	[]	[101899447]	[]
682_16924	chr15	40081524	40081924	+	919	38.0	[]	[]	[8.396125]	[151]	[]	[40081763]
682_16927	chr15	57324466	57324866	+	1000	38.0	[8.53598]	[77]	[]	[]	[57324639]	[]
682_16935	chr15	75047064	75047464	+	1000	38.0	[]	[]	[8.786715]	[58]	[]	[75047216]
682_1695	chr16	34591552	34591952	+	1000	92.5	[8.396125]	[161]	[]	[]	[34591742]	[]
682_16957	chr17	28644029	28644429	+	1000	38.0	[8.396125]	[143]	[]	[]	[28644197]	[]
682_1696	chr16	88497816	88498216	+	1000	92.5	[10.451979]	[83]	[]	[]	[88497999]	[]
682_16963	chr17	62681553	62681953	+	943	38.0	[10.451979]	[165]	[]	[]	[62681752]	[]
682_16976	chr18	76256900	76257300	+	931	38.0	[]	[]	[6.8707166]	[101]	[]	[76257080]
682_17017	chr2	46067694	46068094	+	966	38.0	[]	[]	[10.451979]	[147]	[]	[46067880]
682_17029	chr2	135000464	135000864	+	844	38.0	[]	[]	[8.53598]	[131]	[]	[135000694]
682_17030	chr2	148643002	148643402	+	1000	38.0	[8.53598]	[151]	[]	[]	[148643218]	[]
682_17056	chr21	34615172	34615572	+	1000	38.0	[]	[]	[8.396125]	[89]	[]	[34615356]
