#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT2_idr.fa STAT2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
877_12086	chr11	75814694	75815094	+	654	16.0	[]	[]	[7.9749885]	[151]	[]	[75814897]
877_12099	chr11	119334235	119334635	+	690	16.0	[8.067295]	[67]	[]	[]	[119334396]	[]
877_12102	chr11	124079650	124080050	+	654	16.0	[8.405317]	[159]	[]	[]	[124079887]	[]
877_12105	chr12	18681845	18682245	+	649	16.0	[]	[]	[7.9749885]	[149]	[]	[18682048]
877_12106	chr12	24695995	24696395	+	613	16.0	[8.067295, 7.9749885]	[132, 164]	[]	[]	[24696209, 24696241]	[]
877_12119	chr12	56158290	56158690	+	650	16.0	[7.9749885]	[222]	[]	[]	[56158536]	[]
877_1212	chr18	3706466	3706866	+	1000	43.0	[8.405317]	[166]	[]	[]	[3706712]	[]
877_12151	chr13	51583796	51584196	+	668	16.0	[]	[]	[7.9749885]	[151]	[]	[51584029]
877_12159	chr14	21014644	21015044	+	730	16.0	[8.313011, 8.067295]	[70, 97]	[]	[]	[21014812, 21014839]	[]
877_12161	chr14	22460504	22460904	+	705	16.0	[]	[]	[8.067295]	[126]	[]	[22460692]
877_12163	chr14	22930304	22930704	+	600	16.0	[7.9749885]	[87]	[]	[]	[22930488]	[]
877_12197	chr15	50594288	50594688	+	731	16.0	[8.405317]	[104]	[7.9749885, 7.9749885]	[68, 72]	[50594485]	[50594449, 50594453]
877_12219	chr15	92810638	92811038	+	654	16.0	[7.9749885]	[151]	[8.405317]	[156]	[92810870]	[92810875]
877_12223	chr16	2919719	2920119	+	598	16.0	[7.9749885]	[209]	[]	[]	[2919934]	[]
877_12230	chr16	25031424	25031824	+	591	16.0	[]	[]	[8.405317]	[132]	[]	[25031576]
877_12244	chr16	74991484	74991884	+	675	16.0	[]	[]	[7.9749885]	[144]	[]	[74991691]
877_12266	chr17	28336180	28336580	+	727	16.0	[8.405317]	[75]	[8.067295]	[98]	[28336355]	[28336378]
877_12267	chr17	28466503	28466903	+	698	16.0	[8.405317]	[124]	[7.9749885]	[115]	[28466716]	[28466707]
877_12283	chr17	42275403	42275803	+	641	16.0	[7.9749885]	[125]	[]	[]	[42275615]	[]
877_12299	chr17	58006440	58006840	+	583	16.0	[8.313011]	[159]	[]	[]	[58006675]	[]
877_123	chr10	89392341	89392741	+	1000	115.0	[]	[]	[8.405317, 8.067295]	[65, 71]	[]	[89392505, 89392511]
877_12310	chr17	76179846	76180246	+	576	16.0	[8.313011]	[105]	[7.9749885]	[74]	[76180037]	[76180006]
877_12313	chr17	76671794	76672194	+	673	16.0	[8.067295]	[161]	[]	[]	[76672038]	[]
877_12314	chr17	76848675	76849075	+	684	16.0	[8.313011]	[71]	[]	[]	[76848832]	[]
877_1232	chr3	139299472	139299872	+	1000	43.0	[]	[]	[7.9749885]	[158]	[]	[139299668]
877_12323	chr18	9743504	9743904	+	639	16.0	[]	[]	[8.313011]	[192]	[]	[9743749]
877_12331	chr18	55732071	55732471	+	706	16.0	[8.313011]	[154]	[8.067295]	[121]	[55732290]	[55732257]
877_12345	chr19	1857281	1857681	+	584	16.0	[8.313011]	[118]	[]	[]	[1857499]	[]
877_12363	chr19	12551231	12551631	+	650	16.0	[8.313011]	[148]	[]	[]	[12551470]	[]
877_12372	chr19	17404594	17404994	+	677	16.0	[]	[]	[8.405317]	[208]	[]	[17404819]
877_1238	chr6	33840026	33840426	+	1000	43.0	[]	[]	[8.405317]	[107]	[]	[33840229]
877_12393	chr19	41226362	41226762	+	671	16.0	[8.405317]	[136]	[]	[]	[41226573]	[]
877_1241	chr7	6393242	6393642	+	1000	43.0	[8.313011]	[98]	[]	[]	[6393417]	[]
877_12416	chr19	57350975	57351375	+	693	16.0	[8.405317]	[203]	[]	[]	[57351207]	[]
877_12423	chr2	10254730	10255130	+	653	16.0	[8.313011]	[122]	[]	[]	[10254921]	[]
877_12425	chr2	12278161	12278561	+	711	16.0	[]	[]	[8.067295]	[151]	[]	[12278340]
877_12439	chr2	37084271	37084671	+	658	16.0	[8.405317]	[120]	[]	[]	[37084468]	[]
877_12461	chr2	105337210	105337610	+	588	16.0	[]	[]	[8.313011]	[108]	[]	[105337370]
877_1247	chrX	120485555	120485955	+	1000	43.0	[8.405317]	[145]	[]	[]	[120485791]	[]
877_12479	chr2	171523607	171524007	+	702	16.0	[8.067295]	[173]	[]	[]	[171523841]	[]
877_12486	chr2	177618709	177619109	+	568	16.0	[7.9749885]	[159]	[]	[]	[177618893]	[]
877_1249	chr1	9593395	9593795	+	1000	42.0	[8.313011]	[129]	[]	[]	[9593623]	[]
877_12493	chr2	195532938	195533338	+	653	16.0	[8.313011]	[141]	[]	[]	[195533130]	[]
877_12514	chr20	25407375	25407775	+	707	16.0	[7.9749885]	[128]	[]	[]	[25407579]	[]
877_12544	chr21	35400383	35400783	+	627	16.0	[7.9749885]	[144]	[]	[]	[35400612]	[]
877_12554	chr22	16783860	16784260	+	745	16.0	[]	[]	[8.405317]	[81]	[]	[16784019]
877_12563	chr22	19987364	19987764	+	690	16.0	[8.313011]	[125]	[]	[]	[19987544]	[]
877_12573	chr22	21760590	21760990	+	658	16.0	[]	[]	[8.313011]	[120]	[]	[21760793]
877_1258	chr1	67688538	67688938	+	1000	42.0	[7.9749885, 7.9749885]	[100, 157]	[]	[]	[67688708, 67688765]	[]
877_12601	chr3	4525596	4525996	+	620	16.0	[8.313011, 8.405317]	[120, 133]	[]	[]	[4525769, 4525782]	[]
877_12613	chr3	37243104	37243504	+	693	16.0	[7.9749885]	[233]	[]	[]	[37243352]	[]
877_12628	chr3	49500950	49501350	+	587	16.0	[8.313011]	[127]	[]	[]	[49501158]	[]
877_12631	chr3	67030831	67031231	+	663	16.0	[]	[]	[7.9749885]	[65]	[]	[67030989]
877_12632	chr3	69306376	69306776	+	668	16.0	[7.9749885]	[109]	[]	[]	[69306561]	[]
877_12636	chr3	116039602	116040002	+	549	16.0	[8.313011]	[89]	[]	[]	[116039786]	[]
877_1265	chr1	203306230	203306630	+	1000	42.0	[]	[]	[8.313011]	[136]	[]	[203306423]
877_12663	chr4	38523897	38524297	+	609	16.0	[8.067295]	[153]	[]	[]	[38524084]	[]
877_12672	chr4	76090183	76090583	+	604	16.0	[7.9749885]	[129]	[7.9749885]	[65]	[76090407]	[76090343]
877_12683	chr4	124631728	124632128	+	606	16.0	[]	[]	[8.313011]	[88]	[]	[124631913]
877_12689	chr4	154550133	154550533	+	649	16.0	[8.405317]	[161]	[]	[]	[154550342]	[]
877_1269	chr10	3810081	3810481	+	1000	42.0	[]	[]	[8.067295]	[186]	[]	[3810322]
877_12696	chr5	14266762	14267162	+	734	16.0	[]	[]	[8.313011, 8.313011]	[94, 102]	[]	[14266950, 14266958]
877_12698	chr5	37412968	37413368	+	542	16.0	[8.405317]	[126]	[]	[]	[37413173]	[]
877_12707	chr5	68345591	68345991	+	671	16.0	[]	[]	[8.067295]	[211]	[]	[68345822]
877_12720	chr5	99032446	99032846	+	691	16.0	[8.067295]	[157]	[]	[]	[99032690]	[]
877_1273	chr10	107032356	107032756	+	1000	42.0	[]	[]	[8.405317]	[112]	[]	[107032536]
877_12748	chr6	6759150	6759550	+	607	16.0	[]	[]	[8.405317]	[134]	[]	[6759371]
877_12758	chr6	25698605	25699005	+	606	16.0	[]	[]	[8.067295]	[112]	[]	[25698794]
877_1276	chr11	78292126	78292526	+	1000	42.0	[]	[]	[8.405317]	[91]	[]	[78292281]
877_12785	chr6	68640095	68640495	+	573	16.0	[8.067295]	[121]	[]	[]	[68640314]	[]
877_12803	chr6	138986608	138987008	+	676	16.0	[]	[]	[8.313011]	[87]	[]	[138986767]
877_12806	chr6	149119111	149119511	+	651	16.0	[]	[]	[8.313011]	[223]	[]	[149119338]
877_12807	chr6	155314248	155314648	+	689	16.0	[7.9749885]	[219]	[]	[]	[155314485]	[]
877_12810	chr6	157756552	157756952	+	573	16.0	[7.9749885]	[192]	[]	[]	[157756798]	[]
877_12824	chr7	12389065	12389465	+	738	16.0	[]	[]	[8.313011]	[147]	[]	[12389302]
877_12838	chr7	75762405	75762805	+	648	16.0	[8.405317]	[118]	[]	[]	[75762599]	[]
877_12842	chr7	96321229	96321629	+	687	16.0	[]	[]	[8.405317]	[185]	[]	[96321432]
877_12850	chr7	107167635	107168035	+	660	16.0	[7.9749885]	[138]	[8.405317, 7.9749885]	[145, 149]	[107167866]	[107167873, 107167877]
877_12854	chr7	128408857	128409257	+	687	16.0	[7.9749885]	[119]	[]	[]	[128409030]	[]
877_12860	chr7	137903639	137904039	+	669	16.0	[7.9749885]	[137]	[]	[]	[137903862]	[]
877_12862	chr7	142960931	142961331	+	689	16.0	[7.9749885]	[103]	[]	[]	[142961129]	[]
877_12870	chr7	158740757	158741157	+	607	16.0	[]	[]	[8.313011]	[90]	[]	[158740932]
877_1288	chr19	48899966	48900366	+	1000	42.0	[7.9749885]	[131]	[]	[]	[48900159]	[]
877_12884	chr8	66663633	66664033	+	681	16.0	[8.405317]	[100]	[]	[]	[66663830]	[]
877_12887	chr8	86508485	86508885	+	728	16.0	[7.9749885]	[152]	[]	[]	[86508703]	[]
877_12907	chr9	96857970	96858370	+	628	16.0	[]	[]	[8.313011]	[138]	[]	[96858158]
877_12937	chr9	131087468	131087868	+	612	16.0	[]	[]	[8.313011]	[135]	[]	[131087693]
877_12949	chr9	137217276	137217676	+	628	16.0	[8.067295]	[136]	[]	[]	[137217461]	[]
877_12953	chrX	15549581	15549981	+	552	16.0	[8.405317]	[93]	[8.067295]	[116]	[15549759]	[15549782]
877_12957	chrX	47541038	47541438	+	672	16.0	[]	[]	[7.9749885]	[85]	[]	[47541206]
877_12983	chr1	6183405	6183805	+	606	15.0	[]	[]	[8.405317]	[176]	[]	[6183606]
877_12990	chr1	12616327	12616727	+	613	15.0	[]	[]	[7.9749885]	[161]	[]	[12616570]
877_13	chr2	55693720	55694120	+	1000	459.0	[]	[]	[8.405317]	[81]	[]	[55693899]
877_13017	chr1	39390362	39390762	+	547	15.0	[8.405317]	[208]	[]	[]	[39390596]	[]
877_13024	chr1	67561647	67562047	+	605	15.0	[]	[]	[8.313011]	[158]	[]	[67561893]
877_13040	chr1	112707249	112707649	+	572	15.0	[8.067295]	[98]	[]	[]	[112707428]	[]
877_13067	chr1	167442165	167442565	+	553	15.0	[]	[]	[7.9749885]	[141]	[]	[167442399]
877_13078	chr1	183633784	183634184	+	636	15.0	[]	[]	[7.9749885]	[152]	[]	[183633953]
877_13094	chr1	221100541	221100941	+	586	15.0	[8.313011]	[154]	[]	[]	[221100726]	[]
877_131	chr3	36907959	36908359	+	1000	113.0	[]	[]	[8.313011, 8.067295]	[74, 80]	[]	[36908130, 36908136]
877_1310	chr5	72597611	72598011	+	1000	42.0	[7.9749885]	[89]	[]	[]	[72597780]	[]
877_13100	chr1	228372577	228372977	+	619	15.0	[8.067295]	[93]	[]	[]	[228372756]	[]
877_13115	chr1	246012194	246012594	+	601	15.0	[]	[]	[8.405317]	[68]	[]	[246012359]
877_13119	chr10	15439501	15439901	+	672	15.0	[]	[]	[8.405317]	[131]	[]	[15439720]
877_13126	chr10	30502211	30502611	+	540	15.0	[7.9749885]	[124]	[]	[]	[30502381]	[]
877_13153	chr11	723210	723610	+	593	15.0	[8.067295]	[95]	[]	[]	[723382]	[]
877_13156	chr11	3903451	3903851	+	600	15.0	[8.405317]	[130]	[]	[]	[3903668]	[]
877_13165	chr11	12824352	12824752	+	627	15.0	[]	[]	[7.9749885, 8.313011]	[64, 94]	[]	[12824503, 12824533]
877_13174	chr11	45993704	45994104	+	621	15.0	[8.405317]	[123]	[]	[]	[45993905]	[]
877_13177	chr11	57237301	57237701	+	583	15.0	[]	[]	[8.067295]	[137]	[]	[57237511]
877_13184	chr11	62786515	62786915	+	625	15.0	[]	[]	[7.9749885]	[120]	[]	[62786723]
877_13246	chr12	93376389	93376789	+	634	15.0	[]	[]	[7.9749885]	[175]	[]	[93376605]
877_13256	chr12	116015534	116015934	+	566	15.0	[8.067295]	[151]	[]	[]	[116015769]	[]
877_13261	chr12	121629732	121630132	+	565	15.0	[]	[]	[8.405317]	[83]	[]	[121629901]
877_13263	chr12	123106949	123107349	+	621	15.0	[]	[]	[7.9749885]	[128]	[]	[123107135]
877_13281	chr13	110715109	110715509	+	589	15.0	[8.067295]	[115]	[]	[]	[110715309]	[]
877_13291	chr14	23186882	23187282	+	644	15.0	[]	[]	[8.313011, 8.313011]	[135, 156]	[]	[23187103, 23187124]
877_13296	chr14	63641388	63641788	+	615	15.0	[]	[]	[8.405317]	[106]	[]	[63641583]
877_133	chr16	11312638	11313038	+	1000	111.0	[]	[]	[8.067295, 8.405317]	[90, 96]	[]	[11312821, 11312827]
877_13300	chr14	72869602	72870002	+	580	15.0	[8.313011]	[166]	[]	[]	[72869844]	[]
877_13314	chr15	42737292	42737692	+	646	15.0	[]	[]	[7.9749885, 8.405317]	[200, 215]	[]	[42737507, 42737522]
877_13335	chr15	90352092	90352492	+	660	15.0	[]	[]	[8.067295]	[142]	[]	[90352245]
877_13339	chr15	101295173	101295573	+	568	15.0	[]	[]	[8.313011, 8.313011]	[197, 211]	[]	[101295400, 101295414]
877_13349	chr16	3007120	3007520	+	614	15.0	[8.405317]	[128]	[]	[]	[3007342]	[]
877_13355	chr16	11206001	11206401	+	654	15.0	[]	[]	[8.313011]	[154]	[]	[11206190]
877_13356	chr16	20849870	20850270	+	613	15.0	[8.405317]	[150]	[]	[]	[20850095]	[]
877_13384	chr17	7585603	7586003	+	617	15.0	[]	[]	[7.9749885, 7.9749885]	[121, 125]	[]	[7585810, 7585814]
877_13392	chr17	31508620	31509020	+	623	15.0	[]	[]	[7.9749885]	[124]	[]	[31508793]
877_13404	chr17	48074359	48074759	+	549	15.0	[]	[]	[7.9749885]	[183]	[]	[48074607]
877_13406	chr17	48547790	48548190	+	619	15.0	[]	[]	[7.9749885]	[85]	[]	[48547962]
877_13407	chr17	48593847	48594247	+	554	15.0	[8.313011]	[69]	[]	[]	[48594000]	[]
877_1341	chr1	229753724	229754124	+	1000	41.0	[]	[]	[8.405317]	[78]	[]	[229753892]
877_13437	chr18	9684945	9685345	+	555	15.0	[]	[]	[7.9749885]	[192]	[]	[9685147]
877_13445	chr19	597604	598004	+	654	15.0	[]	[]	[8.405317]	[126]	[]	[597820]
877_13472	chr19	16542413	16542813	+	552	15.0	[]	[]	[8.405317, 8.067295]	[151, 162]	[]	[16542612, 16542623]
877_13482	chr19	35757872	35758272	+	593	15.0	[8.313011]	[86]	[8.313011, 7.9749885]	[110, 119]	[35758034]	[35758058, 35758067]
877_13485	chr19	37943471	37943871	+	561	15.0	[8.067295]	[83]	[]	[]	[37943651]	[]
877_13509	chr19	55339095	55339495	+	599	15.0	[]	[]	[8.405317]	[157]	[]	[55339256]
877_13514	chr19	57681644	57682044	+	574	15.0	[8.405317]	[208]	[]	[]	[57681875]	[]
877_1353	chr11	119024564	119024964	+	1000	41.0	[8.067295]	[173]	[]	[]	[119024804]	[]
877_13536	chr2	48106489	48106889	+	561	15.0	[8.067295]	[176]	[]	[]	[48106731]	[]
877_13542	chr2	68463321	68463721	+	606	15.0	[7.9749885, 8.405317]	[96, 147]	[8.067295, 8.067295]	[150, 161]	[68463500, 68463551]	[68463554, 68463565]
877_13544	chr2	72901457	72901857	+	553	15.0	[]	[]	[8.405317]	[173]	[]	[72901700]
877_13547	chr2	111375400	111375800	+	657	15.0	[]	[]	[7.9749885]	[112]	[]	[111375570]
877_13560	chr2	169095554	169095954	+	633	15.0	[8.313011]	[141]	[]	[]	[169095728]	[]
877_13561	chr2	169109825	169110225	+	638	15.0	[]	[]	[8.405317]	[195]	[]	[169110047]
877_13574	chr2	216412141	216412541	+	606	15.0	[]	[]	[8.067295]	[99]	[]	[216412310]
877_13575	chr2	224401866	224402266	+	620	15.0	[8.313011]	[211]	[]	[]	[224402110]	[]
877_13577	chr2	238060603	238061003	+	665	15.0	[8.067295]	[91]	[]	[]	[238060770]	[]
877_13599	chr20	53578775	53579175	+	569	15.0	[8.067295, 8.067295]	[115, 143]	[]	[]	[53578983, 53579011]	[]
877_13602	chr20	63942200	63942600	+	564	15.0	[7.9749885]	[97]	[]	[]	[63942387]	[]
877_13605	chr21	5242670	5243070	+	555	15.0	[8.067295]	[166]	[]	[]	[5242901]	[]
877_13612	chr21	35048555	35048955	+	637	15.0	[8.313011]	[139]	[]	[]	[35048771]	[]
877_13613	chr21	35475676	35476076	+	579	15.0	[]	[]	[8.313011]	[84]	[]	[35475852]
877_13616	chr21	46184145	46184545	+	625	15.0	[8.067295]	[122]	[8.313011]	[143]	[46184343]	[46184364]
877_13622	chr22	20169901	20170301	+	630	15.0	[8.313011]	[170]	[]	[]	[20170121]	[]
877_13624	chr22	20805953	20806353	+	636	15.0	[8.067295]	[146]	[]	[]	[20806154]	[]
877_13632	chr22	22106958	22107358	+	578	15.0	[]	[]	[8.313011]	[187]	[]	[22107203]
877_13634	chr22	22551291	22551691	+	586	15.0	[7.9749885]	[180]	[]	[]	[22551517]	[]
877_13658	chr22	36423447	36423847	+	575	15.0	[8.067295]	[87]	[8.067295]	[114]	[36423631]	[36423658]
877_13668	chr22	41301389	41301789	+	594	15.0	[8.067295]	[142]	[]	[]	[41301580]	[]
877_1367	chr17	43315822	43316222	+	1000	41.0	[]	[]	[7.9749885, 8.313011]	[113, 123]	[]	[43315988, 43315998]
877_13686	chr3	47016981	47017381	+	560	15.0	[]	[]	[8.313011]	[153]	[]	[47017175]
877_13718	chr3	171333762	171334162	+	600	15.0	[]	[]	[8.313011]	[134]	[]	[171333993]
877_13723	chr3	184298786	184299186	+	559	15.0	[8.405317]	[115]	[]	[]	[184298993]	[]
877_13728	chr3	194682566	194682966	+	606	15.0	[]	[]	[8.405317]	[167]	[]	[194682813]
877_1374	chr19	43533853	43534253	+	1000	41.0	[]	[]	[8.405317]	[66]	[]	[43534016]
877_13742	chr4	38621206	38621606	+	598	15.0	[]	[]	[8.067295]	[156]	[]	[38621440]
877_13747	chr4	55547200	55547600	+	585	15.0	[]	[]	[8.313011]	[185]	[]	[55547391]
877_13758	chr4	109702912	109703312	+	627	15.0	[]	[]	[8.313011]	[184]	[]	[109703151]
877_1376	chr19	50376147	50376547	+	1000	41.0	[]	[]	[8.405317]	[126]	[]	[50376366]
877_13783	chr5	39073240	39073640	+	581	15.0	[]	[]	[8.405317]	[147]	[]	[39073397]
877_13797	chr5	112914672	112915072	+	548	15.0	[8.067295]	[92]	[]	[]	[112914856]	[]
877_138	chr2	120232223	120232623	+	1000	108.0	[8.405317]	[130]	[]	[]	[120232448]	[]
877_13816	chr5	168578826	168579226	+	603	15.0	[8.067295]	[143]	[]	[]	[168579028]	[]
877_13824	chr6	4155882	4156282	+	557	15.0	[8.067295, 7.9749885]	[64, 133]	[]	[]	[4156045, 4156114]	[]
877_13825	chr6	4210544	4210944	+	610	15.0	[]	[]	[8.405317]	[128]	[]	[4210743]
877_13826	chr6	5269934	5270334	+	594	15.0	[8.067295]	[202]	[]	[]	[5270147]	[]
877_1383	chr20	49278469	49278869	+	1000	41.0	[]	[]	[7.9749885]	[95]	[]	[49278641]
877_13832	chr6	15066727	15067127	+	567	15.0	[]	[]	[7.9749885]	[163]	[]	[15066941]
877_13854	chr6	34415135	34415535	+	605	15.0	[8.313011]	[125]	[7.9749885]	[150]	[34415314]	[34415339]
877_13858	chr6	35687624	35688024	+	638	15.0	[8.405317]	[115]	[]	[]	[35687820]	[]
877_13875	chr6	68652230	68652630	+	592	15.0	[]	[]	[8.067295, 7.9749885]	[87, 166]	[]	[68652402, 68652481]
877_13880	chr6	109381541	109381941	+	631	15.0	[]	[]	[8.405317, 7.9749885]	[104, 110]	[]	[109381718, 109381724]
877_13895	chr6	163416692	163417092	+	556	15.0	[7.9749885]	[106]	[8.067295]	[127]	[163416880]	[163416901]
877_13908	chr7	24907566	24907966	+	605	15.0	[8.067295]	[128]	[8.313011]	[90]	[24907772]	[24907734]
877_13924	chr7	99373917	99374317	+	591	15.0	[7.9749885]	[83]	[]	[]	[99374099]	[]
877_13927	chr7	100691547	100691947	+	564	15.0	[]	[]	[7.9749885]	[207]	[]	[100691765]
877_13936	chr7	112790156	112790556	+	671	15.0	[]	[]	[8.067295, 8.313011]	[132, 166]	[]	[112790338, 112790372]
877_1394	chr3	65039742	65040142	+	1000	41.0	[7.9749885]	[104]	[]	[]	[65039944]	[]
877_13940	chr7	129402259	129402659	+	571	15.0	[]	[]	[8.067295]	[148]	[]	[129402486]
877_13941	chr7	129436361	129436761	+	593	15.0	[7.9749885]	[143]	[]	[]	[129436564]	[]
877_13943	chr7	130494441	130494841	+	579	15.0	[8.405317]	[103]	[]	[]	[130494604]	[]
877_13944	chr7	130912950	130913350	+	597	15.0	[]	[]	[8.067295, 7.9749885]	[158, 162]	[]	[130913144, 130913148]
877_1395	chr3	155854315	155854715	+	1000	41.0	[8.313011]	[119]	[]	[]	[155854533]	[]
877_1397	chr3	197712260	197712660	+	1000	41.0	[]	[]	[7.9749885]	[145]	[]	[197712503]
877_13970	chr8	61096024	61096424	+	560	15.0	[8.313011]	[86]	[]	[]	[61096190]	[]
877_13980	chr8	105321503	105321903	+	644	15.0	[7.9749885]	[130]	[7.9749885]	[84]	[105321724]	[105321678]
877_13983	chr8	124636526	124636926	+	579	15.0	[8.067295]	[124]	[]	[]	[124636724]	[]
877_14003	chr9	33722087	33722487	+	572	15.0	[8.313011]	[145]	[]	[]	[33722292]	[]
877_14006	chr9	38038793	38039193	+	562	15.0	[]	[]	[8.313011]	[165]	[]	[38039005]
877_14009	chr9	93453299	93453699	+	567	15.0	[8.405317, 8.067295]	[177, 192]	[]	[]	[93453498, 93453513]	[]
877_14024	chr9	130780754	130781154	+	560	15.0	[8.405317]	[55]	[]	[]	[130780907]	[]
877_14028	chr9	130891024	130891424	+	584	15.0	[7.9749885]	[178]	[]	[]	[130891203]	[]
877_14049	chrX	24395776	24396176	+	627	15.0	[8.067295]	[90]	[]	[]	[24395964]	[]
877_14054	chrX	77895240	77895640	+	616	15.0	[8.405317]	[115]	[]	[]	[77895436]	[]
877_1407	chr6	26031865	26032265	+	1000	41.0	[7.9749885]	[170]	[]	[]	[26032109]	[]
877_14070	chr1	20507966	20508366	+	569	14.0	[8.405317]	[85]	[]	[]	[20508135]	[]
877_14079	chr1	30719300	30719700	+	548	14.0	[7.9749885]	[217]	[]	[]	[30719532]	[]
877_14085	chr1	39898946	39899346	+	546	14.0	[]	[]	[8.067295]	[145]	[]	[39899183]
877_1409	chr6	27892937	27893337	+	1000	41.0	[8.067295]	[157]	[]	[]	[27893176]	[]
877_141	chr7	93117919	93118319	+	1000	107.0	[]	[]	[8.405317]	[103]	[]	[93118110]
877_14106	chr1	109371016	109371416	+	572	14.0	[7.9749885]	[78]	[]	[]	[109371186]	[]
877_14108	chr1	115650981	115651381	+	571	14.0	[]	[]	[7.9749885]	[150]	[]	[115651213]
877_14113	chr1	153888413	153888813	+	551	14.0	[7.9749885, 8.067295]	[157, 163]	[]	[]	[153888656, 153888662]	[]
877_14129	chr10	24958627	24959027	+	544	14.0	[]	[]	[8.405317]	[88]	[]	[24958810]
877_14130	chr10	38094025	38094425	+	555	14.0	[]	[]	[8.067295]	[213]	[]	[38094259]
877_14134	chr10	70221490	70221890	+	546	14.0	[7.9749885]	[162]	[]	[]	[70221728]	[]
877_1414	chr6	34223981	34224381	+	1000	41.0	[7.9749885, 8.067295]	[129, 135]	[]	[]	[34224208, 34224214]	[]
877_14149	chr11	57248968	57249368	+	543	14.0	[7.9749885]	[60]	[]	[]	[57249121]	[]
877_14156	chr11	111926555	111926955	+	578	14.0	[8.405317]	[164]	[]	[]	[111926798]	[]
877_14177	chr14	22589230	22589630	+	567	14.0	[]	[]	[7.9749885, 8.313011]	[87, 98]	[]	[22589417, 22589428]
877_1419	chr6	105810491	105810891	+	1000	41.0	[]	[]	[8.067295]	[118]	[]	[105810709]
877_14204	chr16	1771958	1772358	+	552	14.0	[]	[]	[7.9749885]	[196]	[]	[1772158]
877_14220	chr17	1705006	1705406	+	564	14.0	[]	[]	[7.9749885]	[114]	[]	[1705194]
877_14225	chr17	42288934	42289334	+	546	14.0	[]	[]	[8.405317, 7.9749885, 8.405317]	[59, 65, 71]	[]	[42289092, 42289098, 42289104]
877_14251	chr18	9474723	9475123	+	570	14.0	[]	[]	[7.9749885]	[136]	[]	[9474937]
877_14253	chr18	54873218	54873618	+	571	14.0	[8.313011]	[97]	[]	[]	[54873399]	[]
877_14259	chr19	10334698	10335098	+	575	14.0	[]	[]	[7.9749885]	[113]	[]	[10334909]
877_14274	chr19	48806660	48807060	+	548	14.0	[]	[]	[8.405317]	[117]	[]	[48806850]
877_14313	chr20	44616519	44616919	+	546	14.0	[8.313011]	[108]	[]	[]	[44616683]	[]
877_14322	chr21	34367311	34367711	+	584	14.0	[]	[]	[8.405317]	[123]	[]	[34367493]
877_14329	chr22	20180476	20180876	+	564	14.0	[]	[]	[7.9749885]	[201]	[]	[20180682]
877_1433	chr9	91907368	91907768	+	1000	41.0	[]	[]	[7.9749885]	[143]	[]	[91907575]
877_14333	chr22	21859894	21860294	+	555	14.0	[]	[]	[8.405317]	[115]	[]	[21860075]
877_14334	chr22	22397258	22397658	+	595	14.0	[8.067295]	[196]	[]	[]	[22397509]	[]
877_14343	chr22	32412085	32412485	+	561	14.0	[]	[]	[7.9749885]	[143]	[]	[32412324]
877_14344	chr22	41468654	41469054	+	610	14.0	[8.405317]	[176]	[]	[]	[41468845]	[]
877_14359	chr3	101512493	101512893	+	541	14.0	[7.9749885, 8.067295]	[106, 159]	[]	[]	[101512658, 101512711]	[]
877_14361	chr3	136899699	136900099	+	563	14.0	[]	[]	[7.9749885]	[171]	[]	[136899907]
877_14370	chr4	1693387	1693787	+	574	14.0	[]	[]	[8.313011]	[113]	[]	[1693568]
877_14371	chr4	2418626	2419026	+	542	14.0	[8.405317]	[96]	[]	[]	[2418814]	[]
877_14376	chr4	55723374	55723774	+	545	14.0	[8.313011]	[59]	[]	[]	[55723528]	[]
877_14388	chr5	1167572	1167972	+	540	14.0	[]	[]	[8.067295]	[215]	[]	[1167816]
877_14398	chr5	139262631	139263031	+	568	14.0	[8.405317]	[130]	[7.9749885]	[68]	[139262844]	[139262782]
877_1440	chr1	8752453	8752853	+	1000	40.0	[]	[]	[8.405317, 8.313011]	[102, 128]	[]	[8752654, 8752680]
877_14407	chr5	164360639	164361039	+	590	14.0	[]	[]	[8.067295]	[109]	[]	[164360795]
877_14412	chr6	3742373	3742773	+	561	14.0	[]	[]	[7.9749885]	[89]	[]	[3742546]
877_14418	chr6	17705551	17705951	+	549	14.0	[]	[]	[8.067295]	[178]	[]	[17705772]
877_14420	chr6	27617639	27618039	+	597	14.0	[8.313011]	[195]	[]	[]	[27617887]	[]
877_14434	chr6	157207659	157208059	+	542	14.0	[]	[]	[8.313011]	[145]	[]	[157207869]
877_14452	chr7	103150135	103150535	+	554	14.0	[8.067295]	[114]	[]	[]	[103150349]	[]
877_14459	chr7	140006029	140006429	+	545	14.0	[8.067295]	[79]	[]	[]	[140006184]	[]
877_14466	chr8	9074937	9075337	+	564	14.0	[]	[]	[7.9749885]	[69]	[]	[9075105]
877_14477	chr8	144463862	144464262	+	571	14.0	[8.067295]	[169]	[]	[]	[144464081]	[]
877_14482	chr9	113591619	113592019	+	557	14.0	[]	[]	[7.9749885]	[65]	[]	[113591783]
